,Concept_ID,bn,se
6307,verstecken::V,গোপন করা,tjïekedh
6308,verstecken::V,গোপন করা,tjiehkat
6309,verstecken::V,গোপন করা,čiehkat
6310,verstecken::V,গোপন করা,čieḥâđ
6311,verstecken::V,গোপন করা,peittad
6312,verstecken::V,গোপন করা,пе̄йхьтэ
6313,teilen::V,বিভক্ত করা,juekedh
6314,teilen::V,বিভক্ত করা,juohket
6315,teilen::V,বিভক্ত করা,juohkit
6316,teilen::V,বিভক্ত করা,jyeḥiđ
6317,teilen::V,বিভক্ত করা,jue´ǩǩed
6318,teilen::V,বিভক্ত করা,ю̄гке
6319,teilen::V,বিভক্ত করা,ра̄ттҍке
6320,schicken::V,প্রেরণ করা,saadtodh
6321,schicken::V,প্রেরণ করা,sáddit
6322,schicken::V,প্রেরণ করা,sáddet
6323,schicken::V,প্রেরণ করা,vuo'lgâttiđ
6324,schicken::V,প্রেরণ করা,vuõltteed
6325,schicken::V,প্রেরণ করা,вӯлкхэ
6326,bringen::V,আনা,buektedh
6327,bringen::V,আনা,doalvvot
6328,bringen::V,আনা,buktit
6329,bringen::V,আনা,tuál'vuđ
6330,bringen::V,আনা,pu´htted
6331,bringen::V,আনা,пыххьтэ
6332,hinzufügen::V,একত্র করা,dievhtedh
6333,hinzufügen::V,একত্র করা,duoddit
6334,hinzufügen::V,একত্র করা,lasedit
6335,hinzufügen::V,একত্র করা,lasihit
6336,hinzufügen::V,একত্র করা,lasettiđ
6337,hinzufügen::V,একত্র করা,lââ´zzted
6338,hinzufügen::V,একত্র করা,лажьхе
6339,bekommen::V,পাওয়া,åadtjodh
6340,bekommen::V,পাওয়া,åttjudit
6341,bekommen::V,পাওয়া,oažžut
6342,bekommen::V,পাওয়া,juksâđ
6343,bekommen::V,পাওয়া,uáž'žuđ
6344,bekommen::V,পাওয়া,vuäǯ'ǯâd
6345,bekommen::V,পাওয়া,вуаннче
6346,erhalten::V,পাওয়া,åadtjodh
6347,erhalten::V,পাওয়া,oadtjot
6348,erhalten::V,পাওয়া,oažžut
6349,erhalten::V,পাওয়া,uáž'žuđ
6350,erhalten::V,পাওয়া,vuäǯ'ǯâd
6351,erhalten::V,পাওয়া,ва̄лльтэ
6352,nehmen::V,নেওয়া,vaeltedh
6353,nehmen::V,নেওয়া,válldet
6354,nehmen::V,নেওয়া,váldit
6355,nehmen::V,নেওয়া,väldiđ
6356,nehmen::V,নেওয়া,vä´ldded
6357,nehmen::V,নেওয়া,ва̄лльтэ
6358,wählen::V,বাছা,veeljedh
6359,wählen::V,বাছা,válljit
6360,wählen::V,বাছা,válljet
6361,wählen::V,বাছা,valjiđ
6362,wählen::V,বাছা,vaalšed
6363,wählen::V,বাছা,va´lljeed
6364,wählen::V,বাছা,воалшэ
6365,auswählen::V,বাছা,veeljedh
6366,auswählen::V,বাছা,tjuolldet
6367,auswählen::V,বাছা,válljet
6368,auswählen::V,বাছা,valjiđ
6369,auswählen::V,বাছা,vaalšed
6370,auswählen::V,বাছা,va´lljeed
6371,auswählen::V,বাছা,воалшэ
6372,bewahren::V,বাঁচাইয়া রাখা,vaarjelidh
6373,bewahren::V,বাঁচাইয়া রাখা,bisodit
6374,bewahren::V,বাঁচাইয়া রাখা,várjjalit
6375,bewahren::V,বাঁচাইয়া রাখা,seailluhit
6376,bewahren::V,বাঁচাইয়া রাখা,varjâliđ
6377,bewahren::V,বাঁচাইয়া রাখা,varjjled
6378,bewahren::V,বাঁচাইয়া রাখা,ӣшшьтэ
6379,bewahren::V,বাঁচাইয়া রাখা,во̄а̄ррьдэ
6380,behindern::V,বাধা দেওয়া,hööptdeh
6381,behindern::V,বাধা দেওয়া,hieredit
6382,behindern::V,বাধা দেওয়া,muhttet
6383,behindern::V,বাধা দেওয়া,eastadit
6384,behindern::V,বাধা দেওয়া,estiđ
6385,behindern::V,বাধা দেওয়া,coggâđ
6386,behindern::V,বাধা দেওয়া,hettiđ
6387,behindern::V,বাধা দেওয়া,cõggâd
6388,behindern::V,বাধা দেওয়া,е̄кхэллэ
6389,verderben::V,নষ্ট করা,biejstedh
6390,verderben::V,নষ্ট করা,spedjat
6391,verderben::V,নষ্ট করা,billistit
6392,verderben::V,নষ্ট করা,pillediđ
6393,verderben::V,নষ্ট করা,tårmmad
6394,verderben::V,নষ্ট করা,pe´llsted
6395,verderben::V,নষ্ট করা,тоаррмэ
6396,verderben::V,নষ্ট করা,ма̄ййкэ
6397,beschädigen::V,ক্ষতি করা,fæjloedidh
6398,beschädigen::V,ক্ষতি করা,vahágahttet
6399,beschädigen::V,ক্ষতি করা,bilidit
6400,beschädigen::V,ক্ষতি করা,vahâgittiđ
6401,beschädigen::V,ক্ষতি করা,pä´rtteed
6402,beschädigen::V,ক্ষতি করা,муррьтэ
6403,zerbrechen::V,ভাঙ্গিয়া যাওয়া,tsööpkedh
6404,zerbrechen::V,ভাঙ্গিয়া যাওয়া,doadjet
6405,zerbrechen::V,ভাঙ্গিয়া যাওয়া,cuvket
6406,zerbrechen::V,ভাঙ্গিয়া যাওয়া,cuov'kkiđ
6407,zerbrechen::V,ভাঙ্গিয়া যাওয়া,muårrâd
6408,zerbrechen::V,ভাঙ্গিয়া যাওয়া,cu´vǩǩeed
6409,zerbrechen::V,ভাঙ্গিয়া যাওয়া,муррьтэ
6410,zerreißen::V,ছিঁড়া,gejhkielidh
6411,zerreißen::V,ছিঁড়া,gajkudit
6412,zerreißen::V,ছিঁড়া,gaikkodit
6413,zerreißen::V,ছিঁড়া,ráisket
6414,zerreißen::V,ছিঁড়া,kiškođ
6415,zerreißen::V,ছিঁড়া,ra´šǩǩeed
6416,zerreißen::V,ছিঁড়া,пуатткэ
6417,zerstören::V,বিনাশ করা,eerjedh
6418,zerstören::V,বিনাশ করা,biejsstet
6419,zerstören::V,বিনাশ করা,håhkkidit
6420,zerstören::V,বিনাশ করা,heavahit
6421,zerstören::V,বিনাশ করা,duš'šadit
6422,zerstören::V,বিনাশ করা,bilidit
6423,zerstören::V,বিনাশ করা,hevâttiđ
6424,zerstören::V,বিনাশ করা,hiâvted
6425,zerstören::V,বিনাশ করা,ёҏтэ
6426,verbrennen::V,দহন করা,båeltedh
6427,verbrennen::V,দহন করা,boalldet
6428,verbrennen::V,দহন করা,boaldit
6429,verbrennen::V,দহন করা,puál'diđ
6430,verbrennen::V,দহন করা,puä´ldded
6431,verbrennen::V,দহন করা,пуэлльтэ
6432,geben::V,দেওয়া,vedtedh
6433,geben::V,দেওয়া,vaddet
6434,geben::V,দেওয়া,addit
6435,geben::V,দেওয়া,addliđ
6436,geben::V,দেওয়া,ä´n
6437,geben::V,দেওয়া,аннҍтэ
6438,reichen::V,দেওয়া,geelkedh
6439,reichen::V,দেওয়া,lagádit
6440,reichen::V,দেওয়া,geiget
6441,reichen::V,দেওয়া,keigiđ
6442,reichen::V,দেওয়া,vuõiggâ´stted
6443,reichen::V,দেওয়া,аннҍтэ
6444,schenken::V,উপহার দেত্তয়া,vedtedh
6445,schenken::V,উপহার দেত্তয়া,vaddet
6446,schenken::V,উপহার দেত্তয়া,skeaŋkut
6447,schenken::V,উপহার দেত্তয়া,skeŋket
6448,schenken::V,উপহার দেত্তয়া,skeŋkkiđ
6449,schenken::V,উপহার দেত্তয়া,sǩiâŋkkâd
6450,schenken::V,উপহার দেত্তয়া,ла̄ххе
6451,versprechen::V,প্রতিশ্রুতি দেওয়া,luhpiedidh
6452,versprechen::V,প্রতিশ্রুতি দেওয়া,jáhttet
6453,versprechen::V,প্রতিশ্রুতি দেওয়া,lohpidit
6454,versprechen::V,প্রতিশ্রুতি দেওয়া,lopediđ
6455,versprechen::V,প্রতিশ্রুতি দেওয়া,lå´ppeed
6456,versprechen::V,প্রতিশ্রুতি দেওয়া,о̄а̄шштҍе
6457,wünschen::V,আকাঙ্ক্ষা করা,lahkoehtidh
6458,wünschen::V,আকাঙ্ক্ষা করা,sávvat
6459,wünschen::V,আকাঙ্ক্ষা করা,sávadit
6460,wünschen::V,আকাঙ্ক্ষা করা,doaivvuhit
6461,wünschen::V,আকাঙ্ক্ষা করা,tuá'ivuttiđ
6462,wünschen::V,আকাঙ্ক্ষা করা,tuâivvad
6463,wünschen::V,আকাঙ্ক্ষা করা,туввэ
6464,loben::V,প্রশংসা করা,girmedh
6465,loben::V,প্রশংসা করা,májnnot
6466,loben::V,প্রশংসা করা,rámmpot
6467,loben::V,প্রশংসা করা,máidnut
6468,loben::V,প্রশংসা করা,rámidit
6469,loben::V,প্রশংসা করা,rammuđ
6470,loben::V,প্রশংসা করা,rämidiđ
6471,loben::V,প্রশংসা করা,ââ´leed
6472,loben::V,প্রশংসা করা,ǩei´tted
6473,loben::V,প্রশংসা করা,кыйта
6474,küssen::V,চুম্বন করা,tjånnahtidh
6475,küssen::V,চুম্বন করা,tjuvliestidh
6476,küssen::V,চুম্বন করা,tjullit
6477,küssen::V,চুম্বন করা,tjulestit
6478,küssen::V,চুম্বন করা,cum'mát
6479,küssen::V,চুম্বন করা,cummistit
6480,küssen::V,চুম্বন করা,cummâliđ
6481,küssen::V,চুম্বন করা,cu´mmsted
6482,küssen::V,চুম্বন করা,cu´mmstõõllâd
6483,küssen::V,চুম্বন করা,нӣссэ
6484,wiegen::V,দুলানো,sjammadidh
6485,wiegen::V,দুলানো,vuohttot
6486,wiegen::V,দুলানো,vuohtudit
6487,wiegen::V,দুলানো,vuohttut
6488,wiegen::V,দুলানো,vuát'tuđ
6489,wiegen::V,দুলানো,nuäkkad
6490,wiegen::V,দুলানো,suâibted
6491,wiegen::V,দুলানো,нуагкэ
6492,zudecken::V,ঢাকা,gaptjedh
6493,zudecken::V,ঢাকা,loavddet
6494,zudecken::V,ঢাকা,gokčat
6495,zudecken::V,ঢাকা,luáv'diđ
6496,zudecken::V,ঢাকা,kä´tted
6497,zudecken::V,ঢাকা,ка̄ххьтэ
6498,wecken::V,জাগানো,gåaskodh
6499,wecken::V,জাগানো,båktet
6500,wecken::V,জাগানো,boktit
6501,wecken::V,জাগানো,rávkat
6502,wecken::V,জাগানো,cuvnâđ
6503,wecken::V,জাগানো,counnâd
6504,wecken::V,জাগানো,цо̄ввнэ
6505,zeigen::V,দেখানো,vuesiehtidh
6506,zeigen::V,দেখানো,vuosedit
6507,zeigen::V,দেখানো,giejgget
6508,zeigen::V,দেখানো,čájehit
6509,zeigen::V,দেখানো,čäittiđ
6510,zeigen::V,দেখানো,čujottiđ
6511,zeigen::V,দেখানো,čuäi´ted
6512,zeigen::V,দেখানো,вӯзьхе
6513,führen::V,পথ দেখানো,steeredh
6514,führen::V,পথ দেখানো,doalvvot
6515,führen::V,পথ দেখানো,láidet
6516,führen::V,পথ দেখানো,jođettiđ
6517,führen::V,পথ দেখানো,jåå´đted
6518,führen::V,পথ দেখানো,выгкэ
6519,lehren::V,শেখানো,ööhpehtidh
6520,lehren::V,শেখানো,åhpadit
6521,lehren::V,শেখানো,oahpahit
6522,lehren::V,শেখানো,máttááttiđ
6523,lehren::V,শেখানো,mätt'ted
6524,lehren::V,শেখানো,vuä´ppsted
6525,lehren::V,শেখানো,ма̄тҍха
6526,unterrichten::V,শিক্ষা দেওয়া,ööhpehtidh
6527,unterrichten::V,শিক্ষা দেওয়া,lågådit
6528,unterrichten::V,শিক্ষা দেওয়া,åhpadit
6529,unterrichten::V,শিক্ষা দেওয়া,oahpahit
6530,unterrichten::V,শিক্ষা দেওয়া,škovliđ
6531,unterrichten::V,শিক্ষা দেওয়া,máttááttiđ
6532,unterrichten::V,শিক্ষা দেওয়া,mätt'ted
6533,unterrichten::V,শিক্ষা দেওয়া,vuä´ppsted
6534,unterrichten::V,শিক্ষা দেওয়া,ма̄тҍха
6535,aufziehen::V,পালন করা,eeledh
6536,aufziehen::V,পালন করা,bajedit
6537,aufziehen::V,পালন করা,biebmat
6538,aufziehen::V,পালন করা,pajaskeessiđ
6539,aufziehen::V,পালন করা,šoddâdiđ
6540,aufziehen::V,পালন করা,šõddeed
6541,aufziehen::V,পালন করা,peâm'mad
6542,aufziehen::V,পালন করা,вуэпьсе
6543,leiten::V,পরিচালনা করা,lijrehtidh
6544,leiten::V,পরিচালনা করা,lájddit
6545,leiten::V,পরিচালনা করা,oatsodit
6546,leiten::V,পরিচালনা করা,jođihit
6547,leiten::V,পরিচালনা করা,stivriđ
6548,leiten::V,পরিচালনা করা,hovdiđ
6549,leiten::V,পরিচালনা করা,jåå´đted
6550,leiten::V,পরিচালনা করা,выгкэ
6551,leiten::V,পরিচালনা করা,вӯййкье
6552,antreiben::V,চালনা করা,eadtjoestidh
6553,antreiben::V,চালনা করা,hasodit
6554,antreiben::V,চালনা করা,hállsjedit
6555,antreiben::V,চালনা করা,gevret
6556,antreiben::V,চালনা করা,rássat
6557,antreiben::V,চালনা করা,kušottiđ
6558,antreiben::V,চালনা করা,huá'puttiđ
6559,antreiben::V,চালনা করা,rääskted
6560,antreiben::V,চালনা করা,hõškkled
6561,antreiben::V,চালনা করা,ёадҌхе
6562,lassen::V,অনুমতি দেওয়া,baajedh
6563,lassen::V,অনুমতি দেওয়া,-ahttet
6564,lassen::V,অনুমতি দেওয়া,diktit
6565,lassen::V,অনুমতি দেওয়া,-ttiđ
6566,lassen::V,অনুমতি দেওয়া,ä´n
6567,lassen::V,অনুমতি দেওয়া,па̄ххкэ
6568,einladen::V,নিমন্ত্রণ করা,bööredh
6569,einladen::V,নিমন্ত্রণ করা,bivddit
6570,einladen::V,নিমন্ত্রণ করা,gåhttjot
6571,einladen::V,নিমন্ত্রণ করা,bovdet
6572,einladen::V,নিমন্ত্রণ করা,koččođ
6573,einladen::V,নিমন্ত্রণ করা,kåččad
6574,einladen::V,নিমন্ত্রণ করা,коаххче
6575,vereinigen::V,এক করা,iktedidh
6576,vereinigen::V,এক করা,aktidit
6577,vereinigen::V,এক করা,ovttastahttit
6578,vereinigen::V,এক করা,o'vtâstittiđ
6579,vereinigen::V,এক করা,õhtteed
6580,vereinigen::V,এক করা,э̄хтхэ
6581,besuchen::V,দেখিতে যাওয়া,åahpodh
6582,besuchen::V,দেখিতে যাওয়া,goevlelidh
6583,besuchen::V,দেখিতে যাওয়া,guossit
6584,besuchen::V,দেখিতে যাওয়া,gal'let
6585,besuchen::V,দেখিতে যাওয়া,fitnat
6586,besuchen::V,দেখিতে যাওয়া,kolliđ
6587,besuchen::V,দেখিতে যাওয়া,kõ´ll'jed
6588,besuchen::V,দেখিতে যাওয়া,по̄дтлэ
6589,besuchen::V,দেখিতে যাওয়া,во̄тэдтэ
6590,besuchen::V,দেখিতে যাওয়া,во̄а̄ррдэ
6591,treffen::V,সন্মুখীন হওয়া,dieviedidh
6592,treffen::V,সন্মুখীন হওয়া,iejvvit
6593,treffen::V,সন্মুখীন হওয়া,deaivat
6594,treffen::V,সন্মুখীন হওয়া,staaviđ
6595,treffen::V,সন্মুখীন হওয়া,teividiđ
6596,treffen::V,সন্মুখীন হওয়া,o´ddjõõttâd
6597,treffen::V,সন্মুখীন হওয়া,вуэсстлэ
6598,sich versammeln::V,জড়ো হওয়া,gaavnedidh
6599,sich versammeln::V,জড়ো হওয়া,tjoaggut
6600,sich versammeln::V,জড়ো হওয়া,čoahkkanit
6601,sich versammeln::V,জড়ো হওয়া,čokkâniđ
6602,sich versammeln::V,জড়ো হওয়া,nurâdâttâđ
6603,sich versammeln::V,জড়ো হওয়া,noorõõttâd
6604,sich versammeln::V,জড়ো হওয়া,вӯллклэ
6605,spielen::V,খেলা,rïdtjedh
6606,spielen::V,খেলা,lustedalledh
6607,spielen::V,খেলা,ståhkat
6608,spielen::V,খেলা,stuvssit
6609,spielen::V,খেলা,speallat
6610,spielen::V,খেলা,le'ihâšiđ
6611,spielen::V,খেলা,siõrrâd
6612,spielen::V,খেলা,speâllad
6613,spielen::V,খেলা,сӣррэ
