,Concept_ID,ba,se
5335,fallen::V,йығылыу,кэ̄ххче
5336,brennen::V,яныу,bueledh
5337,brennen::V,яныу,buollet
5338,brennen::V,яныу,buollit
5339,brennen::V,яныу,pyelliđ
5340,brennen::V,яныу,pue´lled
5341,brennen::V,яныу,пӯлле
5342,rauchen::V,төтәү,soevedidh
5343,rauchen::V,төтәү,berkiestidh
5344,rauchen::V,төтәү,tsåjttset
5345,rauchen::V,төтәү,borgguhit
5346,rauchen::V,төтәү,po'rgestiđ
5347,rauchen::V,төтәү,soicceđ
5348,rauchen::V,төтәү,suõv'veed
5349,rauchen::V,төтәү,суввдэ
5350,regnen::V,ямғыр яуа,abrodh
5351,regnen::V,ямғыр яуа,harvvet
5352,regnen::V,ямғыр яуа,rássjodit
5353,regnen::V,ямғыр яуа,arvit
5354,regnen::V,ямғыр яуа,arved
5355,regnen::V,ямғыр яуа,â´brred
5356,regnen::V,ямғыр яуа,аббрэ
5357,gefrieren::V,туңыү,gelmedh
5358,gefrieren::V,туңыү,jeangodh
5359,gefrieren::V,туңыү,jiegŋot
5360,gefrieren::V,туңыү,galbmot
5361,gefrieren::V,туңыү,jiäŋŋuđ
5362,gefrieren::V,туңыү,jiõŋŋâd
5363,gefrieren::V,туңыү,kâ´lmmed
5364,gefrieren::V,туңыү,калльме
5365,tauen::V,иреү,leamkedh
5366,tauen::V,иреү,suddat
5367,tauen::V,иреү,sagŋadit
5368,tauen::V,иреү,suddat
5369,tauen::V,иреү,suddâđ
5370,tauen::V,иреү,suddâd
5371,tauen::V,иреү,sõõŋŋâd
5372,tauen::V,иреү,суннтэ
5373,schmelzen::V,иреү,sjalkedh
5374,schmelzen::V,иреү,suddat
5375,schmelzen::V,иреү,suddat
5376,schmelzen::V,иреү,suddâđ
5377,schmelzen::V,иреү,sooŋŋâđ
5378,schmelzen::V,иреү,suddâd
5379,schmelzen::V,иреү,sõõŋŋâd
5380,schmelzen::V,иреү,суннтэ
5381,trocknen::V,кибеү,gajhkedh
5382,trocknen::V,кибеү,gåjkkåt
5383,trocknen::V,кибеү,goikat
5384,trocknen::V,кибеү,iiŋŋâđ
5385,trocknen::V,кибеү,iiŋŋâd
5386,trocknen::V,кибеү,koškkâd
5387,trocknen::V,кибеү,ко̄шшкэ
5388,sieden::V,ҡайнау,doeltedh
5389,sieden::V,ҡайнау,duolldat
5390,sieden::V,ҡайнау,duoldat
5391,sieden::V,ҡайнау,tuol'dâđ
5392,sieden::V,ҡайнау,tuõlddâd
5393,sieden::V,ҡайнау,тӯллтэ
5394,faulen::V,сереу,rååknedh
5395,faulen::V,сереу,mïetskedh
5396,faulen::V,сереу,miesskat
5397,faulen::V,сереу,mieskat
5398,faulen::V,сереу,guohcagit
5399,faulen::V,сереу,kálágiđ
5400,faulen::V,сереу,kuo'câgiđ
5401,faulen::V,сереу,kuõccjed
5402,faulen::V,сереу,мӣццкэ
5403,verfaulen::V,сереу,rååknedh
5404,verfaulen::V,сереу,mïetskedh
5405,verfaulen::V,сереу,miesskat
5406,verfaulen::V,сереу,mieskat
5407,verfaulen::V,сереу,guohcagit
5408,verfaulen::V,сереу,kálágiđ
5409,verfaulen::V,сереу,kuo'câgiđ
5410,verfaulen::V,сереу,kuõccjed
5411,verfaulen::V,сереу,кӯццке
5412,reißen::V,өҙөү,gäjhkanidh
5413,reißen::V,өҙөү,ráhkat
5414,reißen::V,өҙөү,liejmedit
5415,reißen::V,өҙөү,gaikánit
5416,reißen::V,өҙөү,kiškuđ
5417,reißen::V,өҙөү,rõttsed
5418,reißen::V,өҙөү,лӯнтнэ
5419,reißen::V,өҙөү,кышшксэллэ
5420,reißen::V,йыртылыу,gäjhkanidh
5421,reißen::V,йыртылыу,ráhkat
5422,reißen::V,йыртылыу,liejmedit
5423,reißen::V,йыртылыу,gaikánit
5424,reißen::V,йыртылыу,kiškuđ
5425,reißen::V,йыртылыу,rõttsed
5426,reißen::V,йыртылыу,лӯнтнэ
5427,reißen::V,йыртылыу,кышшксэллэ
5428,versinken::V,батыу,våajodh
5429,versinken::V,батыу,vuodjot
5430,versinken::V,батыу,tjalggat
5431,versinken::V,батыу,vuodjut
5432,versinken::V,батыу,vuáijuđ
5433,versinken::V,батыу,vuäjjad
5434,versinken::V,батыу,вуаййе
5435,vergehen::V,үтеү,vaesedh
5436,vergehen::V,үтеү,vásset
5437,vergehen::V,үтеү,gollat
5438,vergehen::V,үтеү,kullâđ
5439,vergehen::V,үтеү,jåå´tted
5440,vergehen::V,үтеү,ва̄ссэ
5441,vergehen::V,үтеү,ӣллъюввэ
5442,erscheinen::V,килеп сығыу,vååjnedh
5443,erscheinen::V,килеп сығыу,ihtet
5444,erscheinen::V,килеп сығыу,ihtit
5445,erscheinen::V,килеп сығыу,albmodit
5446,erscheinen::V,килеп сығыу,a'lmostuđ
5447,erscheinen::V,килеп сығыу,ee´tted
5448,erscheinen::V,килеп сығыу,čuäitõõttâd
5449,erscheinen::V,килеп сығыу,i´lmstõõvvâd
5450,erscheinen::V,килеп сығыу,ыдтӭ
5451,verschwinden::V,юғалыу,haajpanidh
5452,verschwinden::V,юғалыу,gáhtot
5453,verschwinden::V,юғалыу,jávkat
5454,verschwinden::V,юғалыу,jä'vkittiđ
5455,verschwinden::V,юғалыу,jaukkâd
5456,verschwinden::V,юғалыу,hää´vjed
5457,verschwinden::V,юғалыу,ка̄дтэ
5458,sinken::V,түбәнәйеү,våajodh
5459,sinken::V,түбәнәйеү,tsoahkot
5460,sinken::V,түбәнәйеү,snjoaredit
5461,sinken::V,түбәнәйеү,čalgat
5462,sinken::V,түбәнәйеү,luáš'tádâttâđ
5463,sinken::V,түбәнәйеү,njeeijâđ
5464,sinken::V,түбәнәйеү,luâšttõõttâd
5465,sinken::V,түбәнәйеү,njeâjjad
5466,sinken::V,түбәнәйеү,луэшштэдтэ
5467,abnehmen::V,кәметеү,nåhkedidh
5468,abnehmen::V,кәметеү,unnot
5469,abnehmen::V,кәметеү,binnot
5470,abnehmen::V,кәметеү,geahppánit
5471,abnehmen::V,кәметеү,kiäp'pániđ
5472,abnehmen::V,кәметеү,ǩeäp'pned
5473,abnehmen::V,кәметеү,уһцнэ
5474,zunehmen::V,артыу,lassánit
5475,zunehmen::V,артыу,ædnot
5476,zunehmen::V,артыу,lassánit
5477,zunehmen::V,артыу,stuorrut
5478,zunehmen::V,артыу,lasaniđ
5479,zunehmen::V,артыу,šõkkned
5480,zunehmen::V,артыу,лашшнэ
5481,zunehmen::V,артыу,шуррнэ
5482,steigen::V,күтәрелеү,tjuedtjielidh
5483,steigen::V,күтәрелеү,allánit
5484,steigen::V,күтәрелеү,badjánit
5485,steigen::V,күтәрелеү,allánit
5486,steigen::V,күтәрелеү,alaniđ
5487,steigen::V,күтәрелеү,âllned
5488,steigen::V,күтәрелеү,pâjjned
5489,steigen::V,күтәрелеү,пэ̄ййнэ
5490,wachsen::V,үҫеү,suvvedh
5491,wachsen::V,үҫеү,sjïdtedh
5492,wachsen::V,үҫеү,sjaddat
5493,wachsen::V,үҫеү,šaddat
5494,wachsen::V,үҫеү,stuorrut
5495,wachsen::V,үҫеү,šoddâđ
5496,wachsen::V,үҫеү,šõddâd
5497,wachsen::V,үҫеү,шэ̄ннтэ
5498,glänzen::V,ялтырау,gïjkedh
5499,glänzen::V,ялтырау,guohkat
5500,glänzen::V,ялтырау,guojttet
5501,glänzen::V,ялтырау,deadjut
5502,glänzen::V,ялтырау,gildit
5503,glänzen::V,ялтырау,kolottiđ
5504,glänzen::V,ялтырау,pe´lǩǩed
5505,glänzen::V,ялтырау,leä´dǧǧed
5506,glänzen::V,ялтырау,пӯлле
5507,glänzen::V,ялтырау,пыӆӆьке
5508,funkeln::V,баҙлау,gaskedh
5509,funkeln::V,баҙлау,tsehtsat
5510,funkeln::V,баҙлау,jillat
5511,funkeln::V,баҙлау,šealgut
5512,funkeln::V,баҙлау,čuovggáhallat
5513,funkeln::V,баҙлау,šiäl'guđ
5514,funkeln::V,баҙлау,cåkkad
5515,funkeln::V,баҙлау,кэ̄сскэ
5516,lärmen::V,шаулау,rajjadidh
5517,lärmen::V,шаулау,juhtsat
5518,lärmen::V,шаулау,rigeret
5519,lärmen::V,шаулау,šlámaidit
5520,lärmen::V,шаулау,šlamâdiđ
5521,lärmen::V,шаулау,ruõjjâd
5522,lärmen::V,шаулау,ёаффэ
5523,läuten::V,ҡағыу,ringkedh
5524,läuten::V,ҡағыу,skállat
5525,läuten::V,ҡағыу,tiibmet
5526,läuten::V,ҡағыу,čuoijâđ
5527,läuten::V,ҡағыу,čuõjjâd
5528,läuten::V,ҡағыу,чӯййе
5529,klingeln::V,ҡағыу,klåenkiehtidh
5530,klingeln::V,ҡағыу,skuolkkat
5531,klingeln::V,ҡағыу,skilahit
5532,klingeln::V,ҡағыу,čuoijâđ
5533,klingeln::V,ҡағыу,soi´ttjed
5534,klingeln::V,ҡағыу,зво̄ннэ
5535,klingeln::V,шылтыратыу,klåenkiehtidh
5536,klingeln::V,шылтыратыу,skuolkkat
5537,klingeln::V,шылтыратыу,skilahit
5538,klingeln::V,шылтыратыу,čuoijâđ
5539,klingeln::V,шылтыратыу,soi´ttjed
5540,klingeln::V,шылтыратыу,зво̄ннэ
5541,klirren::V,шылтыратыу,skaanjedh
5542,klirren::V,шылтыратыу,skuollat
5543,klirren::V,шылтыратыу,skillit
5544,klirren::V,шылтыратыу,skilaidit
5545,klirren::V,шылтыратыу,cilkkeđ
5546,klirren::V,шылтыратыу,škäälâ´tted
5547,klirren::V,шылтыратыу,цыӆӆклэ
5548,brausen::V,ҡотороноу,brorredh
5549,brausen::V,ҡотороноу,sjovvedh
5550,brausen::V,ҡотороноу,skåvvat
5551,brausen::V,ҡотороноу,márajdit
5552,brausen::V,ҡотороноу,boršut
5553,brausen::V,ҡотороноу,šaavvâđ
5554,brausen::V,ҡотороноу,kõõmeed
5555,brausen::V,ҡотороноу,шэ̄ӈӈлуввэ
5556,rauschen::V,шыптырлау,brorredh
5557,rauschen::V,шыптырлау,sjåvvat
5558,rauschen::V,шыптырлау,sjoahkot
5559,rauschen::V,шыптырлау,boršut
5560,rauschen::V,шыптырлау,šuuvvâđ
5561,rauschen::V,шыптырлау,šaavvâđ
5562,rauschen::V,шыптырлау,šuumeed
5563,rauschen::V,шыптырлау,ёаффэ
5564,klingen::V,яңғырау,gaajedh
5565,klingen::V,яңғырау,sjijjedh
5566,klingen::V,яңғырау,jiednat
5567,klingen::V,яңғырау,tjuodjat
5568,klingen::V,яңғырау,čuodjat
5569,klingen::V,яңғырау,kulluđ
5570,klingen::V,яңғырау,koll'jed
5571,klingen::V,яңғырау,ӣннъе
5572,bellen::V,өрөү,huhtedh
5573,bellen::V,өрөү,tsiellat
5574,bellen::V,өрөү,ciellat
5575,bellen::V,өрөү,umástiđ
5576,bellen::V,өрөү,uukkâd
5577,bellen::V,өрөү,угкэ
5578,heulen::V,олоу,ujkierdidh
5579,heulen::V,олоу,hålvvot
5580,heulen::V,олоу,holvut
5581,heulen::V,олоу,olvođ
5582,heulen::V,олоу,ålvvad
5583,heulen::V,олоу,оаллвэ
5584,blasen::V,өрөү,båssodh
5585,blasen::V,өрөү,båssot
5586,blasen::V,өрөү,bossut
5587,blasen::V,өрөү,bieggat
5588,blasen::V,өрөү,possoođ
5589,blasen::V,өрөү,pååssad
5590,blasen::V,өрөү,piõg'gâd
5591,blasen::V,өрөү,поассэ
5592,blasen::V,өрөү,поасслэ
5593,pfeifen::V,һызғырып ебәреү,njorkedidh
5594,pfeifen::V,һызғырып ебәреү,snjurggot
5595,pfeifen::V,һызғырып ебәреү,njurgut
5596,pfeifen::V,һызғырып ебәреү,njurgođ
5597,pfeifen::V,һызғырып ебәреү,njorggad
5598,pfeifen::V,һызғырып ебәреү,нюрркэ
5599,schreien::V,ҡысҡырыу,geevledh
5600,schreien::V,ҡысҡырыу,gádjat
5601,schreien::V,ҡысҡырыу,rihtjot
5602,schreien::V,ҡысҡырыу,čurvet
5603,schreien::V,ҡысҡырыу,čuár'vuđ
5604,schreien::V,ҡысҡырыу,čuârvvad
5605,schreien::V,ҡысҡырыу,кугкьхе
5606,schreien::V,ҡысҡырыу,кугхэллэ
5607,stöhnen::V,уңғырашыу,sjuahkedh
5608,stöhnen::V,уңғырашыу,tsáhkkat
5609,stöhnen::V,уңғырашыу,fuoikit
5610,stöhnen::V,уңғырашыу,cakkâđ
5611,stöhnen::V,уңғырашыу,luâikkad
5612,stöhnen::V,уңғырашыу,вуаххкэ
5613,zittern::V,ҡалтырау,dierkesjidh
5614,zittern::V,ҡалтырау,svarrat
5615,zittern::V,ҡалтырау,skielbbit
5616,zittern::V,ҡалтырау,doargestit
5617,zittern::V,ҡалтырау,náiggistit
5618,zittern::V,ҡалтырау,doarggistit
5619,zittern::V,ҡалтырау,tuá'rgistiđ
5620,zittern::V,ҡалтырау,tuä´rjsted
5621,zittern::V,ҡалтырау,кыррьтэ
5622,leben::V,йәшәү,jieledh
5623,leben::V,йәшәү,iellet
5624,leben::V,йәшәү,viessot
5625,leben::V,йәшәү,eallit
5626,leben::V,йәшәү,eelliđ
5627,leben::V,йәшәү,jie´lled
5628,leben::V,йәшәү,е̄лле
5629,geboren werden::V,тыуыу,reakadidh
5630,geboren werden::V,тыуыу,riegádit
5631,geboren werden::V,тыуыу,riegádit
5632,geboren werden::V,тыуыу,šoddâđ
5633,geboren werden::V,тыуыу,šõddâd
5634,geboren werden::V,тыуыу,шэ̄ннтэ
5635,atmen::V,тын алыү,voejngehtidh
5636,atmen::V,тын алыү,vuojŋŋat
5637,atmen::V,тын алыү,vuoigŋat
5638,atmen::V,тын алыү,vuoi'ŋâđ
5639,atmen::V,тын алыү,vuõiŋŋâd
5640,atmen::V,тын алыү,вӯййнэ
5641,trinken::V,эсеү,jovkedh
5642,trinken::V,эсеү,juhkat
5643,trinken::V,эсеү,juhkat
5644,trinken::V,эсеү,juuḥâđ
5645,trinken::V,эсеү,juukkâd
5646,trinken::V,эсеү,югкэ
5647,essen::V,ашау,byöpmedidh
5648,essen::V,ашау,bårråt
5649,essen::V,ашау,borrat
5650,essen::V,ашау,purrâđ
5651,essen::V,ашау,poorrâd
5652,essen::V,ашау,по̄ррэ
5653,schlucken::V,йотоу,njïeledh
5654,schlucken::V,йотоу,njiellat
5655,schlucken::V,йотоу,njieládit
5656,schlucken::V,йотоу,njiellâđ
5657,schlucken::V,йотоу,njiõllâd
5658,schlucken::V,йотоу,нӣллэ
5659,müde werden::V,арыу,sæjlodh
5660,müde werden::V,арыу,goegkedh
5661,müde werden::V,арыу,vájbbat
5662,müde werden::V,арыу,váibat
5663,müde werden::V,арыу,vaibâđ
5664,müde werden::V,арыу,levvjed
5665,müde werden::V,арыу,лоаткнэ
5666,einschlafen::V,йоҡлап китеү,nahkestidh
5667,einschlafen::V,йоҡлап китеү,nahkesalledh
5668,einschlafen::V,йоҡлап китеү,oaddát
5669,einschlafen::V,йоҡлап китеү,nohkkat
5670,einschlafen::V,йоҡлап китеү,nohádiđ
5671,einschlafen::V,йоҡлап китеү,no´ǩǩeed
5672,einschlafen::V,йоҡлап китеү,нагьруввэ
5673,schlafen::V,йоҡлау,åeredh
5674,schlafen::V,йоҡлау,oadet
5675,schlafen::V,йоҡлау,oađđit
5676,schlafen::V,йоҡлау,uáđđiđ
5677,schlafen::V,йоҡлау,vuâ´đđed
5678,schlafen::V,йоҡлау,вуэдтӭ
5679,aufwachen::V,уяныу,fahkedh
5680,aufwachen::V,уяныу,smaredit
5681,aufwachen::V,уяныу,mårijdit
5682,aufwachen::V,уяныу,gohččát
5683,aufwachen::V,уяныу,morránit
5684,aufwachen::V,уяныу,koccáđ
5685,aufwachen::V,уяныу,moṛániđ
5686,aufwachen::V,уяныу,mårrned
5687,aufwachen::V,уяныу,руэкхэ
5688,aufwachen::V,уяныу,коадцъе
5689,aufstehen::V,тороу,tjuedtjielidh
5690,aufstehen::V,тороу,badjánit
5691,aufstehen::V,тороу,badjánit
5692,aufstehen::V,тороу,čuožžilit
5693,aufstehen::V,тороу,čuo'žâstiđ
5694,aufstehen::V,тороу,pâjjned
5695,aufstehen::V,тороу,kaggõõttâd
5696,aufstehen::V,тороу,коадцъе
5697,sich erholen::V,ял итеү,lïegkedidh
5698,sich erholen::V,ял итеү,buorránit
5699,sich erholen::V,ял итеү,áhpásmit
5700,sich erholen::V,ял итеү,áhtat
5701,sich erholen::V,ял итеү,vuoi'ŋâdâttâđ
5702,sich erholen::V,ял итеү,vuâŋŋad
5703,sich erholen::V,ял итеү,вуэӈӈэ
5704,krank werden::V,сирләү,skïemtjijidh
5705,krank werden::V,сирләү,skihppát
5706,krank werden::V,сирләү,buohccát
5707,krank werden::V,сирләү,puác'cáđ
5708,krank werden::V,сирләү,puâc'cjed
5709,krank werden::V,сирләү,кэ̄бптуввэ
5710,krank sein::V,сирләү,elkiedidh
5711,krank sein::V,сирләү,duasmaridh
5712,krank sein::V,сирләү,skihpat
5713,krank sein::V,сирләү,buohcat
5714,krank sein::V,сирләү,puoccâđ
5715,krank sein::V,сирләү,puõccâd
5716,krank sein::V,сирләү,по̄а̄вчсе
5717,krank sein::V,сирләү,кэбпшэ
5718,schmerzen::V,ауыртыу,vaarhkedh
5719,schmerzen::V,ауыртыу,bávtjestit
5720,schmerzen::V,ауыртыу,bávččastit
5721,schmerzen::V,ауыртыу,várkat
5722,schmerzen::V,ауыртыу,po'včâstiđ
5723,schmerzen::V,ауыртыу,kõvšted
5724,schmerzen::V,ауыртыу,čeärgged
5725,schmerzen::V,ауыртыу,чӯдзе
5726,husten::V,йүтәлләү,gossedh
5727,husten::V,йүтәлләү,gåssåt
5728,husten::V,йүтәлләү,gossat
5729,husten::V,йүтәлләү,kuor'sâđ
5730,husten::V,йүтәлләү,koossâd
5731,husten::V,йүтәлләү,ко̄ссэ
5732,husten::V,йүтәлләү,лаффьке
5733,genesen::V,һауығыу,starnedh
5734,genesen::V,һауығыу,væddját
5735,genesen::V,һауығыу,buorránit
5736,genesen::V,һауығыу,tuoi'buđ
5737,genesen::V,һауығыу,tooidâd
5738,genesen::V,һауығыу,jäll'jed
5739,genesen::V,һауығыу,пуэррнэ
5740,genesen::V,һауығыу,тӣрхуввэ
5741,genesen::V,һауығыу,тӣрваслуввэ
5742,sterben::V,үлеү,jaemedh
5743,sterben::V,үлеү,jábmet
5744,sterben::V,үлеү,jápmit
5745,sterben::V,үлеү,jäämmiđ
5746,sterben::V,үлеү,jää´mmed
5747,sterben::V,үлеү,я̄мме
5748,umkommen::V,һәләк булыу,hïevenidh
5749,umkommen::V,һәләк булыу,soaggot
5750,umkommen::V,һәләк булыу,sårmmånit
5751,umkommen::V,һәләк булыу,duššat
5752,umkommen::V,һәләк булыу,roahppánit
5753,umkommen::V,һәләк булыу,surmâšuđ
5754,umkommen::V,һәләк булыу,kõckkâd
5755,umkommen::V,һәләк булыу,hiâv'vned
5756,umkommen::V,һәләк булыу,мо̄а̄ййкье
5757,sich bewegen::V,хәрәкәт итеү,juhtedh
5758,sich bewegen::V,хәрәкәт итеү,labudit
5759,sich bewegen::V,хәрәкәт итеү,johtit
5760,sich bewegen::V,хәрәкәт итеү,lihâdiđ
5761,sich bewegen::V,хәрәкәт итеү,likkâd
5762,sich bewegen::V,хәрәкәт итеү,liikkeed
5763,sich bewegen::V,хәрәкәт итеү,лыгкнэ
5764,sich rühren::V,ҡуҙғалыу,svïhtjedh
5765,sich rühren::V,ҡуҙғалыу,labádasstet
5766,sich rühren::V,ҡуҙғалыу,lihkadit
5767,sich rühren::V,ҡуҙғалыу,lihâdiđ
5768,sich rühren::V,ҡуҙғалыу,liksted
5769,sich rühren::V,ҡуҙғалыу,liikksted
5770,sich rühren::V,ҡуҙғалыу,лыгкнэ
5771,sich erheben::V,тороу,tsöögkegidh
5772,sich erheben::V,тороу,tjuodtjelit
5773,sich erheben::V,тороу,čuožžilit
5774,sich erheben::V,тороу,čuáž'žuliđ
5775,sich erheben::V,тороу,pâjjned
5776,sich erheben::V,тороу,kaggõõttâd
5777,sich erheben::V,тороу,паййнэ
5778,sich erheben::V,тороу,пэ̄ййнэ
5779,sich setzen::V,ултырыу,tjihkedidh
5780,sich setzen::V,ултырыу,tjåhkkidit
5781,sich setzen::V,ултырыу,čohkánit
5782,sich setzen::V,ултырыу,čohkkedit
5783,sich setzen::V,ултырыу,ištâđ
5784,sich setzen::V,ултырыу,čokániđ
5785,sich setzen::V,ултырыу,ištõõttâd
5786,sich setzen::V,ултырыу,išttâd åårrad
5787,sich setzen::V,ултырыу,ышштэ
5788,sich setzen::V,ултырыу,ся̄ййве
5789,hinfallen::V,ҡолау,veahkaridh
5790,hinfallen::V,ҡолау,ravggat
5791,hinfallen::V,ҡолау,jorralit
5792,hinfallen::V,ҡолау,ruossat
5793,hinfallen::V,ҡолау,kuossâđ
5794,hinfallen::V,ҡолау,koṃániđ
5795,hinfallen::V,ҡолау,viirrâd
5796,hinfallen::V,ҡолау,кэчхэ
5797,hinfallen::V,ҡолау,кэ̄рктэ
5798,laufen::V,йөрөү,vaedtsedh
5799,laufen::V,йөрөү,mannat
5800,laufen::V,йөрөү,vuolgget
5801,laufen::V,йөрөү,vázzit
5802,laufen::V,йөрөү,uáḥuđ
5803,laufen::V,йөрөү,jotteeđ
5804,laufen::V,йөрөү,vä ́ʒʒed
5805,laufen::V,йөрөү,ва̄ннҍцe
5806,laufen::V,йөрөү,во̄а̄ррдэ
5807,schreiten::V,атлау,sillestidh
5808,schreiten::V,атлау,lávkkot
5809,schreiten::V,атлау,lávket
5810,schreiten::V,атлау,duolbmat
5811,schreiten::V,атлау,lavkkiđ
5812,schreiten::V,атлау,lau´ǩǩeed
5813,schreiten::V,атлау,ла̄ффьке
5814,spazierengehen::V,ял итеп йороү,vaedtsedh
5815,spazierengehen::V,ял итеп йороү,vaadtsehtjidh
5816,spazierengehen::V,ял итеп йороү,váttsatjit
5817,spazierengehen::V,ял итеп йороү,váccašit
5818,spazierengehen::V,ял итеп йороү,vazâččiđ
5819,spazierengehen::V,ял итеп йороү,vä´ʒʒed
5820,spazierengehen::V,ял итеп йороү,гульедтэ
5821,eilen::V,ашығыу,voetsedh
5822,eilen::V,ашығыу,spájttat
5823,eilen::V,ашығыу,doapmat
5824,eilen::V,ашығыу,gáhččat
5825,eilen::V,ашығыу,ki'rdettiiđ
5826,eilen::V,ашығыу,ǩiirted
5827,eilen::V,ашығыу,кыҏҏтэ
5828,eilen::V,ҡабаланыу,voetsedh
5829,eilen::V,ҡабаланыу,spájttat
5830,eilen::V,ҡабаланыу,doapmat
5831,eilen::V,ҡабаланыу,gáhččat
5832,eilen::V,ҡабаланыу,ki'rdettiiđ
5833,eilen::V,ҡабаланыу,ǩiirted
5834,eilen::V,ҡабаланыу,кыҏҏтэ
5835,sich beeilen::V,ашығыу,gaahtjedh
5836,sich beeilen::V,ашығыу,rabbat
