,Concept_ID,se,mrj
4720,bald::ADV,farga,выртышты
4721,bald::ADV,vorgâ,чӹнь
4722,bald::ADV,vorgâ,вӓшке
4723,bald::ADV,vorgâ,выртышты
4724,bald::ADV,sõrgg,чӹнь
4725,bald::ADV,sõrgg,вӓшке
4726,bald::ADV,sõrgg,выртышты
4727,bald::ADV,вэхтэнне,чӹнь
4728,bald::ADV,вэхтэнне,вӓшке
4729,bald::ADV,вэхтэнне,выртышты
4730,dann::ADV,die,пакыла
4731,dann::ADV,dalloj,пакыла
4732,dann::ADV,de,пакыла
4733,dann::ADV,te,пакыла
4734,dann::ADV,de,пакыла
4735,dann::ADV,teä,пакыла
4736,dann::ADV,â´tte,пакыла
4737,dann::ADV,те,пакыла
4738,gestern::ADV,jååktan,тенгечӹ
4739,gestern::ADV,iektu,тенгечӹ
4740,gestern::ADV,ikte,тенгечӹ
4741,gestern::ADV,jieh't,тенгечӹ
4742,gestern::ADV,jåhtta,тенгечӹ
4743,gestern::ADV,яххта,тенгечӹ
4744,einst::ADV,dejpeli,икӓнӓ
4745,einst::ADV,åvdebut,икӓнӓ
4746,einst::ADV,áigi,икӓнӓ
4747,einst::ADV,dolin,икӓнӓ
4748,einst::ADV,tovle,икӓнӓ
4749,einst::ADV,tuu´l,икӓнӓ
4750,einst::ADV,э̄ххьтэшьт,икӓнӓ
4751,damals::ADV,aejkien,тӹнӓм
4752,damals::ADV,dalloj,тӹнӓм
4753,damals::ADV,dalle,тӹнӓм
4754,damals::ADV,talle,тӹнӓм
4755,damals::ADV,te´l,тӹнӓм
4756,damals::ADV,teä´l,тӹнӓм
4757,damals::ADV,танна,тӹнӓм
4758,danach::ADV,mïnngesne,пакыла
4759,danach::ADV,dan maŋŋela,пакыла
4760,danach::ADV,maŋŋil,пакыла
4761,danach::ADV,das maŋŋá,пакыла
4762,danach::ADV,maŋ̣a,пакыла
4763,danach::ADV,mâ´ŋŋlest,пакыла
4764,danach::ADV,маӈӈа,пакыла
4765,vorher::ADV,aarebi,перви
4766,vorher::ADV,åvddål,перви
4767,vorher::ADV,árat,перви
4768,vorher::ADV,ovdâl,перви
4769,vorher::ADV,ouddâl,перви
4770,vorher::ADV,а̄йка,перви
4771,zuerst::ADV,voestegh,андак
4772,zuerst::ADV,álgon,андак
4773,zuerst::ADV,vuos,андак
4774,zuerst::ADV,vuohččan,андак
4775,zuerst::ADV,vuoč'čin,андак
4776,zuerst::ADV,vuõ´ste,андак
4777,zuerst::ADV,vuõs'smõõssân,андак
4778,zuerst::ADV,э̄ввтла,андак
4779,zuerst::ADV,э̄ввтэль,андак
4780,einmal::ADV,ikth,гӓнӓк
4781,einmal::ADV,ikth,гӓнӓ
4782,einmal::ADV,akti,гӓнӓк
4783,einmal::ADV,akti,гӓнӓ
4784,einmal::ADV,okte,гӓнӓк
4785,einmal::ADV,okte,гӓнӓ
4786,einmal::ADV,ohtii,гӓнӓк
4787,einmal::ADV,ohtii,гӓнӓ
4788,einmal::ADV,kojo,гӓнӓк
4789,einmal::ADV,kojo,гӓнӓ
4790,einmal::ADV,måttmešt,гӓнӓк
4791,einmal::ADV,måttmešt,гӓнӓ
4792,einmal::ADV,э̄фт вэ̄рр,гӓнӓк
4793,einmal::ADV,э̄фт вэ̄рр,гӓнӓ
4794,manchmal::ADV,muvhtene,кынамжы
4795,manchmal::ADV,muhttijn,кынамжы
4796,manchmal::ADV,duolla dálla,кынамжы
4797,manchmal::ADV,muhtumin,кынамжы
4798,manchmal::ADV,kuásnii,кынамжы
4799,manchmal::ADV,måttmešt,кынамжы
4800,manchmal::ADV,kuä´ss-ne,кынамжы
4801,manchmal::ADV,мудта вэ̄р,кынамжы
4802,oft::ADV,daamtaj,чӹчкӹдӹн
4803,oft::ADV,álu,чӹчкӹдӹн
4804,oft::ADV,ábaj,чӹчкӹдӹн
4805,oft::ADV,dájvvá,чӹчкӹдӹн
4806,oft::ADV,dávjá,чӹчкӹдӹн
4807,oft::ADV,távjá,чӹчкӹдӹн
4808,oft::ADV,täujja,чӹчкӹдӹн
4809,oft::ADV,то̄а̄ййв,чӹчкӹдӹн
4810,immer::ADV,iktesth,со
4811,immer::ADV,iktesth,соок
4812,immer::ADV,eejnegen,со
4813,immer::ADV,eejnegen,соок
4814,immer::ADV,agev,со
4815,immer::ADV,agev,соок
4816,immer::ADV,álo,со
4817,immer::ADV,álo,соок
4818,immer::ADV,ain,со
4819,immer::ADV,ain,соок
4820,immer::ADV,ovttuu,со
4821,immer::ADV,ovttuu,соок
4822,immer::ADV,pâi,со
4823,immer::ADV,pâi,соок
4824,immer::ADV,пай,со
4825,immer::ADV,пай,соок
4826,niemals::ADV,ij gåessie,нинам
4827,niemals::ADV,ij gåessie,нигынам
4828,niemals::ADV,ij gåessie,нигынамат
4829,niemals::ADV,ij goassak,нинам
4830,niemals::ADV,ij goassak,нигынам
4831,niemals::ADV,ij goassak,нигынамат
4832,niemals::ADV,ij ihkenis,нинам
4833,niemals::ADV,ij ihkenis,нигынам
4834,niemals::ADV,ij ihkenis,нигынамат
4835,niemals::ADV,ii goassege,нинам
4836,niemals::ADV,ii goassege,нигынам
4837,niemals::ADV,ii goassege,нигынамат
4838,niemals::ADV,ij kuás'sin,нинам
4839,niemals::ADV,ij kuás'sin,нигынам
4840,niemals::ADV,ij kuás'sin,нигынамат
4841,niemals::ADV,ij ni kuä´ss,нинам
4842,niemals::ADV,ij ni kuä´ss,нигынам
4843,niemals::ADV,ij ni kuä´ss,нигынамат
4844,niemals::ADV,эйй никуэссь,нинам
4845,niemals::ADV,эйй никуэссь,нигынам
4846,niemals::ADV,эйй никуэссь,нигынамат
4847,hier::ADV,daagkoe,тиштӹ
4848,hier::ADV,dála,тиштӹ
4849,hier::ADV,dánna,тиштӹ
4850,hier::ADV,dá,тиштӹ
4851,hier::ADV,dás,тиштӹ
4852,hier::ADV,taa,тиштӹ
4853,hier::ADV,tää,тиштӹ
4854,hier::ADV,ta´ltte,тиштӹ
4855,hier::ADV,тала,тиштӹ
4856,hier::ADV,тэста,тиштӹ
4857,hierhin::ADV,diekie,тишкӹ
4858,hierhin::ADV,dási,тишкӹ
4859,hierhin::ADV,diehki,тишкӹ
4860,hierhin::ADV,deike,тишкӹ
4861,hierhin::ADV,teehi,тишкӹ
4862,hierhin::ADV,tii´ǩ,тишкӹ
4863,hierhin::ADV,тӣге,тишкӹ
4864,von hier::ADV,daebpede,тишец
4865,von hier::ADV,daebpede,тишецӹн
4866,von hier::ADV,dássta,тишец
4867,von hier::ADV,dássta,тишецӹн
4868,von hier::ADV,dáppelt,тишец
4869,von hier::ADV,dáppelt,тишецӹн
4870,von hier::ADV,dáppe,тишец
4871,von hier::ADV,dáppe,тишецӹн
4872,von hier::ADV,tástán,тишец
4873,von hier::ADV,tástán,тишецӹн
4874,von hier::ADV,tääiǥ,тишец
4875,von hier::ADV,tääiǥ,тишецӹн
4876,von hier::ADV,tääi´ben,тишец
4877,von hier::ADV,tääi´ben,тишецӹн
4878,von hier::ADV,тэста,тишец
4879,von hier::ADV,тэста,тишецӹн
4880,dort::ADV,dagkoe,тӹштӹ
4881,dort::ADV,dale,тӹштӹ
4882,dort::ADV,dakko,тӹштӹ
4883,dort::ADV,tuo,тӹштӹ
4884,dort::ADV,tovben,тӹштӹ
4885,dort::ADV,to´ben,тӹштӹ
4886,dort::ADV,тёллэ,тӹштӹ
4887,dort::ADV,тамьпе,тӹштӹ
4888,dorthin::ADV,dahkoe,тӹшкӹ
4889,dorthin::ADV,dahkoe,тӹшкӹлӓ
4890,dorthin::ADV,dåhku,тӹшкӹ
4891,dorthin::ADV,dåhku,тӹшкӹлӓ
4892,dorthin::ADV,dohko,тӹшкӹ
4893,dorthin::ADV,dohko,тӹшкӹлӓ
4894,dorthin::ADV,diehko,тӹшкӹ
4895,dorthin::ADV,diehko,тӹшкӹлӓ
4896,dorthin::ADV,tuohu,тӹшкӹ
4897,dorthin::ADV,tuohu,тӹшкӹлӓ
4898,dorthin::ADV,tok,тӹшкӹ
4899,dorthin::ADV,tok,тӹшкӹлӓ
4900,dorthin::ADV,tok-aa,тӹшкӹ
4901,dorthin::ADV,tok-aa,тӹшкӹлӓ
4902,dorthin::ADV,то̄гэ,тӹшкӹ
4903,dorthin::ADV,то̄гэ,тӹшкӹлӓ
4904,vorwärts::ADV,fraamme,анзыкы
4905,vorwärts::ADV,åvddån,анзыкы
4906,vorwärts::ADV,ovddas,анзыкы
4907,vorwärts::ADV,oovdâs,анзыкы
4908,vorwärts::ADV,ooudâs,анзыкы
4909,vorwärts::ADV,ooudårra,анзыкы
4910,vorwärts::ADV,эвтэс,анзыкы
4911,rückwärts::ADV,mænngese,мӹнгеш
4912,rückwärts::ADV,ruoptobadáj,мӹнгеш
4913,rückwärts::ADV,maŋás,мӹнгеш
4914,rückwärts::ADV,majaskulij,мӹнгеш
4915,rückwärts::ADV,mââjas,мӹнгеш
4916,rückwärts::ADV,mâ´ŋŋla,мӹнгеш
4917,rückwärts::ADV,мо̄а̄з,мӹнгеш
4918,rückwärts::ADV,мо̄а̄ст,мӹнгеш
4919,zurück::ADV,bååstede,мӹнгеш
4920,zurück::ADV,ruoptus,мӹнгеш
4921,zurück::ADV,maŋus,мӹнгеш
4922,zurück::ADV,ruoktot,мӹнгеш
4923,zurück::ADV,maassâd,мӹнгеш
4924,zurück::ADV,vä´st,мӹнгеш
4925,zurück::ADV,mååusat,мӹнгеш
4926,zurück::ADV,мо̄а̄з,мӹнгеш
4927,zurück::ADV,мо̄а̄ст,мӹнгеш
4928,unten::ADV,vuelnie,ӱлнӹ
4929,unten::ADV,vuelnie,лӹвӓлнӹ
4930,unten::ADV,vuollen,ӱлнӹ
4931,unten::ADV,vuollen,лӹвӓлнӹ
4932,unten::ADV,vuollin,ӱлнӹ
4933,unten::ADV,vuollin,лӹвӓлнӹ
4934,unten::ADV,vyellin,ӱлнӹ
4935,unten::ADV,vyellin,лӹвӓлнӹ
4936,unten::ADV,vue´llen,ӱлнӹ
4937,unten::ADV,vue´llen,лӹвӓлнӹ
4938,unten::ADV,вӯлльн,ӱлнӹ
4939,unten::ADV,вӯлльн,лӹвӓлнӹ
4940,hinab::ADV,våålese,ӱлӹкӹ
4941,hinab::ADV,våålese,лӹвӓкӹ
4942,hinab::ADV,vuolus,ӱлӹкӹ
4943,hinab::ADV,vuolus,лӹвӓкӹ
4944,hinab::ADV,vulos,ӱлӹкӹ
4945,hinab::ADV,vulos,лӹвӓкӹ
4946,hinab::ADV,vuá'lás,ӱлӹкӹ
4947,hinab::ADV,vuá'lás,лӹвӓкӹ
4948,hinab::ADV,vuâlas,ӱлӹкӹ
4949,hinab::ADV,vuâlas,лӹвӓкӹ
4950,hinab::ADV,валас,ӱлӹкӹ
4951,hinab::ADV,валас,лӹвӓкӹ
4952,oben::ADV,bijjene,вӹлнӹ
4953,oben::ADV,baddjen,вӹлнӹ
4954,oben::ADV,badjin,вӹлнӹ
4955,oben::ADV,paijeen,вӹлнӹ
4956,oben::ADV,pâ´jjen,вӹлнӹ
4957,oben::ADV,tunââ´lmest,вӹлнӹ
4958,oben::ADV,пайенҍ,вӹлнӹ
4959,hinauf::ADV,bæjjese,кӱшкӹлӓ
4960,hinauf::ADV,bæjjese,кӱш
4961,hinauf::ADV,bajás,кӱшкӹлӓ
4962,hinauf::ADV,bajás,кӱш
4963,hinauf::ADV,bajás,кӱшкӹлӓ
4964,hinauf::ADV,bajás,кӱш
4965,hinauf::ADV,pajas,кӱшкӹлӓ
4966,hinauf::ADV,pajas,кӱш
4967,hinauf::ADV,pââjas,кӱшкӹлӓ
4968,hinauf::ADV,pââjas,кӱш
4969,hinauf::ADV,пайяс,кӱшкӹлӓ
4970,hinauf::ADV,пайяс,кӱш
4971,überall::ADV,gaajhkene lehkesne,йӹлт
4972,überall::ADV,gaajhkene lehkesne,цилӓ вӓре
4973,überall::ADV,juohkka sajen,йӹлт
4974,überall::ADV,juohkka sajen,цилӓ вӓре
4975,überall::ADV,juohke sajis,йӹлт
4976,überall::ADV,juohke sajis,цилӓ вӓре
4977,überall::ADV,jya'hisaajeest,йӹлт
4978,überall::ADV,jya'hisaajeest,цилӓ вӓре
4979,überall::ADV,vee´zz,йӹлт
4980,überall::ADV,vee´zz,цилӓ вӓре
4981,überall::ADV,pukvee´zz,йӹлт
4982,überall::ADV,pukvee´zz,цилӓ вӓре
4983,überall::ADV,пугквесь,йӹлт
4984,überall::ADV,пугквесь,цилӓ вӓре
4985,nicht::ADV,ij,уке
4986,nicht::ADV,ij,уке
4987,nicht::ADV,ii,уке
4988,nicht::ADV,ij,уке
4989,nicht::ADV,ij,уке
4990,nicht::ADV,эйй,уке
4991,ein wenig::ADV,ånnetje,изиш
4992,ein wenig::ADV,ånnetje,иклаштык
4993,ein wenig::ADV,ahtjetje,изиш
4994,ein wenig::ADV,ahtjetje,иклаштык
4995,ein wenig::ADV,binná,изиш
4996,ein wenig::ADV,binná,иклаштык
4997,ein wenig::ADV,veahá,изиш
4998,ein wenig::ADV,veahá,иклаштык
4999,ein wenig::ADV,ucánjii,изиш
5000,ein wenig::ADV,ucánjii,иклаштык
5001,ein wenig::ADV,occanj,изиш
5002,ein wenig::ADV,occanj,иклаштык
5003,ein wenig::ADV,simmna,изиш
5004,ein wenig::ADV,simmna,иклаштык
5005,ein wenig::ADV,сада,изиш
5006,ein wenig::ADV,сада,иклаштык
5007,ein wenig::ADV,садаматта,изиш
5008,ein wenig::ADV,садаматта,иклаштык
5009,kaum::ADV,jallan,цылик
5010,kaum::ADV,jallan,чучок-чучок
5011,kaum::ADV,vánet,цылик
5012,kaum::ADV,vánet,чучок-чучок
5013,kaum::ADV,báljo,цылик
5014,kaum::ADV,báljo,чучок-чучок
5015,kaum::ADV,illá,цылик
5016,kaum::ADV,illá,чучок-чучок
5017,kaum::ADV,illvaa,цылик
5018,kaum::ADV,illvaa,чучок-чучок
5019,kaum::ADV,мале,цылик
5020,kaum::ADV,мале,чучок-чучок
5021,kaum::ADV,элэлэ,цылик
5022,kaum::ADV,элэлэ,чучок-чучок
5023,sehr::ADV,sagk,чоте
5024,sehr::ADV,riek,чоте
5025,sehr::ADV,sieldes,чоте
5026,sehr::ADV,hui,чоте
5027,sehr::ADV,ollu,чоте
5028,sehr::ADV,čuuvtij,чоте
5029,sehr::ADV,sami,чоте
5030,sehr::ADV,čuu´t,чоте
5031,sehr::ADV,пэре,чоте
5032,sehr::ADV,чофта,чоте
5033,so::ADV,numhtie,тенге
5034,so::ADV,numhtie,тенгелӓ
5035,so::ADV,nav,тенге
5036,so::ADV,nav,тенгелӓ
5037,so::ADV,nuov,тенге
5038,so::ADV,nuov,тенгелӓ
5039,so::ADV,nåv,тенге
5040,so::ADV,nåv,тенгелӓ
5041,so::ADV,nu,тенге
5042,so::ADV,nu,тенгелӓ
5043,so::ADV,näävt,тенге
5044,so::ADV,näävt,тенгелӓ
5045,so::ADV,de,тенге
5046,so::ADV,de,тенгелӓ
5047,so::ADV,nu´t,тенге
5048,so::ADV,nu´t,тенгелӓ
5049,so::ADV,nääi´t,тенге
5050,so::ADV,nääi´t,тенгелӓ
5051,so::ADV,те̄льнэ,тенге
5052,so::ADV,те̄льнэ,тенгелӓ
5053,noch::ADV,annje,мол
5054,noch::ADV,annje,моло
5055,noch::ADV,ájn,мол
5056,noch::ADV,ájn,моло
5057,noch::ADV,vilá,мол
5058,noch::ADV,vilá,моло
5059,noch::ADV,ain,мол
5060,noch::ADV,ain,моло
5061,noch::ADV,vela,мол
5062,noch::ADV,vela,моло
5063,noch::ADV,võl,мол
5064,noch::ADV,võl,моло
5065,noch::ADV,veâl,мол
5066,noch::ADV,veâl,моло
5067,noch::ADV,вя̄л,мол
5068,noch::ADV,вя̄л,моло
5069,nur::ADV,ajve,веле
5070,nur::ADV,barre,веле
5071,nur::ADV,dåssjå,веле
5072,nur::ADV,dušše,веле
5073,nur::ADV,váá,веле
5074,nur::ADV,pâi,веле
5075,nur::ADV,leša,веле
5076,nur::ADV,tåå´lǩ,веле
5077,nur::ADV,лэша,веле
5078,nur::ADV,лышшэ,веле
5079,schon::ADV,joe,уже
5080,schon::ADV,joe,ӹнде
5081,schon::ADV,juo,уже
5082,schon::ADV,juo,ӹнде
5083,schon::ADV,juo,уже
5084,schon::ADV,juo,ӹнде
5085,schon::ADV,juo,уже
5086,schon::ADV,juo,ӹнде
5087,schon::ADV,ju´n,уже
5088,schon::ADV,ju´n,ӹнде
5089,schon::ADV,ё,уже
5090,schon::ADV,ё,ӹнде
5091,wieder::ADV,vihth,уэш
5092,wieder::ADV,aajmoen,уэш
5093,wieder::ADV,vas,уэш
5094,wieder::ADV,ådåsis,уэш
5095,wieder::ADV,fas,уэш
5096,wieder::ADV,vuot,уэш
5097,wieder::ADV,vest,уэш
5098,wieder::ADV,däs,уэш
5099,wieder::ADV,e´pet,уэш
5100,wieder::ADV,аввта,уэш
5101,wieder::ADV,о̄дтсэ,уэш
5102,vor::PRP,åvteste,анзыц
5103,vor::PRP,åvteste,анзыцын
5104,vor::PRP,ålggolin,анзыц
5105,vor::PRP,ålggolin,анзыцын
5106,vor::PRP,ovddas,анзыц
5107,vor::PRP,ovddas,анзыцын
5108,vor::PRP,oovdâst,анзыц
5109,vor::PRP,oovdâst,анзыцын
5110,vor::PRP,ooudâst,анзыц
5111,vor::PRP,ooudâst,анзыцын
5112,vor::PRP,авьтэмьбе̄лльт,анзыц
5113,vor::PRP,авьтэмьбе̄лльт,анзыцын
5114,hinter::PRP,duekesne,шайылан
5115,hinter::PRP,duekesne,шайылный
5116,hinter::PRP,duogen,шайылан
5117,hinter::PRP,duogen,шайылный
5118,hinter::PRP,maŋŋelin,шайылан
5119,hinter::PRP,maŋŋelin,шайылный
5120,hinter::PRP,maŋil,шайылан
5121,hinter::PRP,maŋil,шайылный
5122,hinter::PRP,duogás,шайылан
5123,hinter::PRP,duogás,шайылный
5124,hinter::PRP,tyeḥin,шайылан
5125,hinter::PRP,tyeḥin,шайылный
5126,hinter::PRP,tue´ǩǩen,шайылан
5127,hinter::PRP,tue´ǩǩen,шайылный
5128,hinter::PRP,маӈельт,шайылан
5129,hinter::PRP,маӈельт,шайылный
5130,unter::PRP,nuelesne,лӹвӓкӹ
5131,unter::PRP,vuolen,лӹвӓкӹ
5132,unter::PRP,vuolde,лӹвӓкӹ
5133,unter::PRP,vyel'ni,лӹвӓкӹ
5134,unter::PRP,vue´llen,лӹвӓкӹ
5135,unter::PRP,вӯлльнҍ,лӹвӓкӹ
5136,durch::PRP,vieken,вашт
5137,durch::PRP,tjadá,вашт
5138,durch::PRP,-rájge,вашт
5139,durch::PRP,čađa,вашт
5140,durch::PRP,čoođâ,вашт
5141,durch::PRP,čõõđ,вашт
5142,durch::PRP,pääi´ǩ,вашт
5143,durch::PRP,че̄д,вашт
5144,neben::PRP,baaltese,сага
5145,neben::PRP,báldan,сага
5146,neben::PRP,bálddas,сага
5147,neben::PRP,paaldâst,сага
5148,neben::PRP,paaldâst,сага
5149,neben::PRP,поалльтэ,сага
5150,zwischen::PRP,gaskesne,лош
5151,zwischen::PRP,gaskesne,лошкы
5152,zwischen::PRP,gasska,лош
5153,zwischen::PRP,gasska,лошкы
5154,zwischen::PRP,gaskkas,лош
5155,zwischen::PRP,gaskkas,лошкы
5156,zwischen::PRP,kooskâst,лош
5157,zwischen::PRP,kooskâst,лошкы
5158,zwischen::PRP,kâskka,лош
5159,zwischen::PRP,kâskka,лошкы
5160,zwischen::PRP,кэскэсьт,лош
5161,zwischen::PRP,кэскэсьт,лошкы
5162,zwischen::PRP,кэ̄скэль,лош
5163,zwischen::PRP,кэ̄скэль,лошкы
5164,wegen::PRP,dïete,мычыц
5165,wegen::PRP,gaevhtieh,мычыц
5166,wegen::PRP,diehti,мычыц
5167,wegen::PRP,dihte,мычыц
5168,wegen::PRP,geažil,мычыц
5169,wegen::PRP,tet,мычыц
5170,wegen::PRP,diõtt,мычыц
5171,wegen::PRP,ǩeäč'ča,мычыц
5172,wegen::PRP,гуэйке,мычыц
5173,dies::PRN,dihte,тидӹ
5174,dies::PRN,dihte,ти
5175,dies::PRN,dát,тидӹ
5176,dies::PRN,dát,ти
5177,dies::PRN,dát,тидӹ
5178,dies::PRN,dát,ти
5179,dies::PRN,táát,тидӹ
5180,dies::PRN,táát,ти
5181,dies::PRN,tät,тидӹ
5182,dies::PRN,tät,ти
5183,dies::PRN,tiett-aa,тидӹ
5184,dies::PRN,tiett-aa,ти
5185,dies::PRN,тэдт,тидӹ
5186,dies::PRN,тэдт,ти
5187,das::PRN,dohte,тидӹ
5188,das::PRN,dohte,ти
5189,das::PRN,dat,тидӹ
5190,das::PRN,dat,ти
5191,das::PRN,dat,тидӹ
5192,das::PRN,dat,ти
5193,das::PRN,tot,тидӹ
5194,das::PRN,tot,ти
5195,das::PRN,tõt,тидӹ
5196,das::PRN,tõt,ти
5197,das::PRN,тудт,тидӹ
5198,das::PRN,тудт,ти
5199,alles::PRN,gaajhke,цилӓ
5200,alles::PRN,gájkka,цилӓ
5201,alles::PRN,buot,цилӓ
5202,alles::PRN,puoh,цилӓ
5203,alles::PRN,puk,цилӓ
5204,alles::PRN,пугк,цилӓ
5205,ich::PRN,manne,мый
5206,ich::PRN,mån,мый
5207,ich::PRN,månnå,мый
5208,ich::PRN,mun,мый
5209,ich::PRN,mun,мый
5210,ich::PRN,munnâ,мый
5211,ich::PRN,mon,мый
5212,ich::PRN,мунн,мый
5213,du::PRN,datne,тӹнь
5214,du::PRN,dån,тӹнь
5215,du::PRN,don,тӹнь
5216,du::PRN,tun,тӹнь
5217,du::PRN,ton,тӹнь
5218,du::PRN,то̄нн,тӹнь
5219,er::PRN,dïhte,тӹдӹ
5220,er::PRN,sån,тӹдӹ
5221,er::PRN,son,тӹдӹ
5222,er::PRN,sun,тӹдӹ
5223,er::PRN,son,тӹдӹ
5224,er::PRN,со̄нн,тӹдӹ
5225,wir::PRN,mijjieh,мӓ
5226,wir::PRN,mij,мӓ
5227,wir::PRN,mii,мӓ
5228,wir::PRN,mij,мӓ
5229,wir::PRN,mij,мӓ
5230,wir::PRN,мыйй,мӓ
5231,ihr::PRN,dijjie,вӓ
5232,ihr::PRN,dij,вӓ
5233,ihr::PRN,dii,вӓ
5234,ihr::PRN,tij,вӓ
5235,ihr::PRN,tij,вӓ
5236,ihr::PRN,тыйй,вӓ
5237,sie::PRN,dah,нӹнӹ
5238,sie::PRN,sij,нӹнӹ
5239,sie::PRN,sii,нӹнӹ
5240,sie::PRN,sij,нӹнӹ
5241,sie::PRN,sij,нӹнӹ
5242,sie::PRN,сыйй,нӹнӹ
5243,was::FPRN,mij,ма
5244,was::FPRN,mij,ма
5245,was::FPRN,mii,ма
5246,was::FPRN,mii,ма
5247,was::FPRN,mii,ма
5248,was::FPRN,мӣ,ма
5249,wer::FPRN,gie,кӱ
5250,wer::FPRN,guhti,кӱ
5251,wer::FPRN,gii,кӱ
5252,wer::FPRN,guhte,кӱ
5253,wer::FPRN,kii,кӱ
5254,wer::FPRN,ǩii,кӱ
5255,wer::FPRN,kåå´tt,кӱ
5256,wer::FPRN,ке̄,кӱ
5257,wo::FADV,gusnie,кышан
5258,wo::FADV,gusnie,кыштакен
5259,wo::FADV,gånnå,кышан
5260,wo::FADV,gånnå,кыштакен
5261,wo::FADV,gos,кышан
5262,wo::FADV,gos,кыштакен
5263,wo::FADV,kost,кышан
5264,wo::FADV,kost,кыштакен
5265,wo::FADV,ko´st,кышан
5266,wo::FADV,ko´st,кыштакен
5267,wo::FADV,касьт,кышан
5268,wo::FADV,касьт,кыштакен
5269,wohin::FADV,gogka,кышкы
5270,wohin::FADV,gåsi,кышкы
5271,wohin::FADV,gosa,кышкы
5272,wohin::FADV,kuus,кышкы
5273,wohin::FADV,koozz,кышкы
5274,wohin::FADV,ко̄з,кышкы
5275,wie::FADV,guktie,кыце
5276,wie::FADV,gumhtie,кыце
5277,wie::FADV,gåktu,кыце
5278,wie::FADV,mot,кыце
5279,wie::FADV,mahte,кыце
5280,wie::FADV,mä´htt,кыце
5281,wie::FADV,ко̄ххт,кыце
5282,warum::FADV,man,малын
5283,warum::FADV,manen,малын
5284,warum::FADV,manne,малын
5285,warum::FADV,mane,малын
5286,warum::FADV,mondiet,малын
5287,warum::FADV,mõõzz,малын
5288,warum::FADV,mää´nn,малын
5289,warum::FADV,мэ̄йт,малын
5290,warum::FADV,мэ̄ннгуэйке,малын
5291,wieviel::FNUM,man jeenje,кынар
