,Concept_ID,bg,se
5588,dreißig::NUM,тридесет,koummlo
5589,dreißig::NUM,тридесет,ко̄ллмлоагкь
5590,vierzig::NUM,четиридесет,njieljieluhkie
5591,vierzig::NUM,четиридесет,nielljalåhke
5592,vierzig::NUM,четиридесет,njealljelogi
5593,vierzig::NUM,четиридесет,neljilov
5594,vierzig::NUM,четиридесет,nelljlo
5595,vierzig::NUM,четиридесет,не̄лльйлоагкь
5596,fünfzig::NUM,петдесет,vïjhteluhkie
5597,fünfzig::NUM,петдесет,vihttalåhke
5598,fünfzig::NUM,петдесет,vihttalogi
5599,fünfzig::NUM,петдесет,vittâlov
5600,fünfzig::NUM,петдесет,vittlo
5601,fünfzig::NUM,петдесет,выдтлоагкъ
5602,sechzig::NUM,шестдесет,govhteluhkie
5603,sechzig::NUM,шестдесет,guhttalåhke
5604,sechzig::NUM,шестдесет,guhttalogi
5605,sechzig::NUM,шестдесет,kuttâlov
5606,sechzig::NUM,шестдесет,kuttlo
5607,sechzig::NUM,шестдесет,кудтлоагкь
5608,siebzig::NUM,седемдесет,tjïjhtjeluhkie
5609,siebzig::NUM,седемдесет,gietjavlåhke
5610,siebzig::NUM,седемдесет,čiežalogi
5611,siebzig::NUM,седемдесет,čiččâmlov
5612,siebzig::NUM,седемдесет,čičmlo
5613,siebzig::NUM,седемдесет,кыджемьлоагкь
5614,achtzig::NUM,осемдесет,gaektsieluhkie
5615,achtzig::NUM,осемдесет,gáktsalåhke
5616,achtzig::NUM,осемдесет,gávccilogi
5617,achtzig::NUM,осемдесет,kähcilov
5618,achtzig::NUM,осемдесет,kä´hcclo
5619,achtzig::NUM,осемдесет,ка̄ххцлоагкь
5620,neunzig::NUM,деветдесет,uktsieluhkie
5621,neunzig::NUM,деветдесет,aktselåhke
5622,neunzig::NUM,деветдесет,ovccilogi
5623,neunzig::NUM,деветдесет,ohcelov
5624,neunzig::NUM,деветдесет,å´hcclo
5625,neunzig::NUM,деветдесет,аххцлоагкь
5626,hundert::NUM,сто,tjuetie
5627,hundert::NUM,сто,tjuohte
5628,hundert::NUM,сто,čuođi
5629,hundert::NUM,сто,čyeti
5630,hundert::NUM,сто,čue´tt
5631,hundert::NUM,сто,чӯдть
5632,tausend::NUM,хиляда,tåvsene
5633,tausend::NUM,хиляда,stoeretjuetie
5634,tausend::NUM,хиляда,tuvsán
5635,tausend::NUM,хиляда,duhát
5636,tausend::NUM,хиляда,duhát
5637,tausend::NUM,хиляда,tuhháát
5638,tausend::NUM,хиляда,dohat
5639,tausend::NUM,хиляда,то̄а̄фант
5640,und::CNJ,а,jïh
5641,und::CNJ,а,ja
5642,und::CNJ,а,ja
5643,und::CNJ,а,já
5644,und::CNJ,а,di
5645,und::CNJ,а,я
5646,und::CNJ,а,да
5647,und::CNJ,а,де
5648,und::CNJ,та,jïh
5649,und::CNJ,та,ja
5650,und::CNJ,та,ja
5651,und::CNJ,та,já
5652,und::CNJ,та,di
5653,und::CNJ,та,я
5654,und::CNJ,та,да
5655,und::CNJ,та,де
5656,oder::CNJ,или,jallh
5657,oder::CNJ,или,jali
5658,oder::CNJ,или,dahje
5659,oder::CNJ,или,adai
5660,oder::CNJ,или,avi
5661,oder::CNJ,или,le´be
5662,oder::CNJ,или,элэ
5663,oder::CNJ,или,вай
5664,stehen::V,стоя,tjåadtjodh
5665,stehen::V,стоя,seajsasjidh
5666,stehen::V,стоя,tjuodtjot
5667,stehen::V,стоя,čuožžut
5668,stehen::V,стоя,cuáp'cuđ
5669,stehen::V,стоя,čuâǯ'ǯad
5670,stehen::V,стоя,чуэннче
5671,sitzen::V,седя,tjahkasjidh
5672,sitzen::V,седя,tjåhkkåhit
5673,sitzen::V,седя,čohkkát
5674,sitzen::V,седя,čokkáđ
5675,sitzen::V,седя,išttâd åårrad
5676,sitzen::V,седя,ышштэ
5677,liegen::V,лежа,gaajranidh
5678,liegen::V,лежа,vellahit
5679,liegen::V,лежа,veallát
5680,liegen::V,лежа,viäl'láđ
5681,liegen::V,лежа,liâššâd
5682,liegen::V,лежа,ле̄шшэ
5683,hängen::V,вися,gævnjasjidh
5684,hängen::V,вися,gahtsahit
5685,hängen::V,вися,heaŋgát
5686,hängen::V,вися,hiäŋ'gáđ
5687,hängen::V,вися,sorččad
5688,hängen::V,вися,ла̄бпэ
5689,werden::V,бъда,sjïdtedh
5690,werden::V,бъда,sjaddat
5691,werden::V,бъда,beassat
5692,werden::V,бъда,šoddâđ
5693,werden::V,бъда,šõddâd
5694,werden::V,бъда,шэ̄ннтэ
5695,werden::V,стана,sjïdtedh
5696,werden::V,стана,sjaddat
5697,werden::V,стана,beassat
5698,werden::V,стана,šoddâđ
5699,werden::V,стана,šõddâd
5700,werden::V,стана,шэ̄ннтэ
5701,passieren::V,случа се,vaasedh
5702,passieren::V,случа се,sjaddat
5703,passieren::V,случа се,dáhpáduvvat
5704,passieren::V,случа се,vássit
5705,passieren::V,случа се,dáhpáhuvvat
5706,passieren::V,случа се,šoddâđ
5707,passieren::V,случа се,šõddâd
5708,passieren::V,случа се,шэ̄ннтэ
5709,passieren::V,случа се,тагсэ
5710,beginnen::V,започна,aelkedh
5711,beginnen::V,започна,álgget
5712,beginnen::V,започна,álggahit
5713,beginnen::V,започна,älgiđ
5714,beginnen::V,започна,ä´lǧǧed
5715,beginnen::V,започна,о̄а̄лкхуввэ
5716,beginnen::V,започна,о̄а̄лкхэднэ
5717,enden::V,свърша,orrijidh
5718,enden::V,свърша,hiejttet
5719,enden::V,свърша,nohkat
5720,enden::V,свърша,nuuhâđ
5721,enden::V,свърша,puu´tted
5722,enden::V,свърша,пудтэ
5723,enden::V,свърша,кӣркнэ
5724,wechseln::V,променям,målsodh
5725,wechseln::V,променям,lånudit
5726,wechseln::V,променям,molssastit
5727,wechseln::V,променям,molsašuddat
5728,wechseln::V,променям,molsođ
5729,wechseln::V,променям,vaaitõõttâd
5730,wechseln::V,променям,вуайхувнэ
5731,aufgehen[Sonne]::V,изгрея,låvnedh
5732,aufgehen[Sonne]::V,изгрея,årijdit
5733,aufgehen[Sonne]::V,изгрея,lavnnet
5734,aufgehen[Sonne]::V,изгрея,badjánit
5735,aufgehen[Sonne]::V,изгрея,pajaniđ
5736,aufgehen[Sonne]::V,изгрея,pâjjned
5737,aufgehen[Sonne]::V,изгрея,пэ̄ййнэ
5738,untergehen[Sonne]::V,заляза,luajhtadidh
5739,untergehen[Sonne]::V,заляза,gáhtot
5740,untergehen[Sonne]::V,заляза,vidodit
5741,untergehen[Sonne]::V,заляза,luoitádit
5742,untergehen[Sonne]::V,заляза,lyeš'tiđ
5743,untergehen[Sonne]::V,заляза,lue´štted
5744,untergehen[Sonne]::V,заляза,луэшштэдтэ
5745,scheinen[Sonne]::V,грея,goekedh
5746,scheinen[Sonne]::V,грея,bájttet
5747,scheinen[Sonne]::V,грея,báitit
5748,scheinen[Sonne]::V,грея,päštiđ
5749,scheinen[Sonne]::V,грея,pä´štted
5750,scheinen[Sonne]::V,грея,па̄шшьтэ
5751,scheinen[Sonne]::V,светя,goekedh
5752,scheinen[Sonne]::V,светя,bájttet
5753,scheinen[Sonne]::V,светя,báitit
5754,scheinen[Sonne]::V,светя,päštiđ
5755,scheinen[Sonne]::V,светя,pä´štted
5756,scheinen[Sonne]::V,светя,па̄шшьтэ
5757,donnern::V,гърмя,laakedh
5758,donnern::V,гърмя,sjærggot
5759,donnern::V,гърмя,čerget
5760,donnern::V,гърмя,čiär'guđ
5761,donnern::V,гърмя,čeärgged
5762,donnern::V,гърмя,ча̄рркэ
5763,wehen::V,вея,bïegkedh
5764,wehen::V,вея,bieggat
5765,wehen::V,вея,bieggat
5766,wehen::V,вея,pieg'gâđ
5767,wehen::V,вея,piõg'gâd
5768,wehen::V,вея,пӣӈӈкье
5769,wehen::V,духам,bïegkedh
5770,wehen::V,духам,bieggat
5771,wehen::V,духам,bieggat
5772,wehen::V,духам,pieg'gâđ
5773,wehen::V,духам,piõg'gâd
5774,wehen::V,духам,пӣӈӈкье
5775,strömen::V,тека,galkedh
5776,strömen::V,тека,gålggåt
5777,strömen::V,тека,golgat
5778,strömen::V,тека,kulgâđ
5779,strömen::V,тека,kolggâd
5780,strömen::V,тека,ко̄ллкэ
5781,strömen::V,лея се,galkedh
5782,strömen::V,лея се,gålggåt
5783,strömen::V,лея се,golgat
5784,strömen::V,лея се,kulgâđ
5785,strömen::V,лея се,kolggâd
5786,strömen::V,лея се,ко̄ллкэ
5787,fließen::V,тека,galkedh
5788,fließen::V,тека,gålggåt
5789,fließen::V,тека,golgat
5790,fließen::V,тека,kulgâđ
5791,fließen::V,тека,kolggâd
5792,fließen::V,тека,ко̄ллкэ
5793,sich drehen::V,въртя се,jårredh
5794,sich drehen::V,въртя се,bådnjåsit
5795,sich drehen::V,въртя се,jorrat
5796,sich drehen::V,въртя се,juurrâđ
5797,sich drehen::V,въртя се,joorrâd
5798,sich drehen::V,въртя се,чо̄ннэ
5799,schwanken::V,клатя се,syjjedidh
5800,schwanken::V,клатя се,vábbulit
5801,schwanken::V,клатя се,suoibut
5802,schwanken::V,клатя се,juár'buđ
5803,schwanken::V,клатя се,lâsmmad
5804,schwanken::V,клатя се,leâujjad
5805,schwanken::V,клатя се,лыйввэ
5806,schwanken::V,клатя се,качьедтэ
5807,schwingen::V,трептя,gaavedh
5808,schwingen::V,трептя,svinhtedh
5809,schwingen::V,трептя,gávvat
5810,schwingen::V,трептя,hiäi'luđ
5811,schwingen::V,трептя,heillad
5812,schwingen::V,трептя,мо̄а̄хнэ
5813,fallen::V,падам,gahtjedh
5814,fallen::V,падам,gahttjat
5815,fallen::V,падам,gahččat
5816,fallen::V,падам,jurrâđ
5817,fallen::V,падам,kõččâd
5818,fallen::V,падам,viõr'rled
5819,fallen::V,падам,ёрнэ
5820,fallen::V,падам,кэ̄ххче
5821,brennen::V,горя,bueledh
5822,brennen::V,горя,buollet
5823,brennen::V,горя,buollit
5824,brennen::V,горя,pyelliđ
5825,brennen::V,горя,pue´lled
5826,brennen::V,горя,пӯлле
5827,rauchen::V,димя,soevedidh
5828,rauchen::V,димя,berkiestidh
5829,rauchen::V,димя,tsåjttset
5830,rauchen::V,димя,borgguhit
5831,rauchen::V,димя,po'rgestiđ
5832,rauchen::V,димя,soicceđ
5833,rauchen::V,димя,suõv'veed
5834,rauchen::V,димя,суввдэ
5835,regnen::V,вали дъжд,abrodh
5836,regnen::V,вали дъжд,harvvet
5837,regnen::V,вали дъжд,rássjodit
5838,regnen::V,вали дъжд,arvit
5839,regnen::V,вали дъжд,arved
5840,regnen::V,вали дъжд,â´brred
5841,regnen::V,вали дъжд,аббрэ
5842,gefrieren::V,замръзна,gelmedh
5843,gefrieren::V,замръзна,jeangodh
5844,gefrieren::V,замръзна,jiegŋot
5845,gefrieren::V,замръзна,galbmot
5846,gefrieren::V,замръзна,jiäŋŋuđ
5847,gefrieren::V,замръзна,jiõŋŋâd
5848,gefrieren::V,замръзна,kâ´lmmed
5849,gefrieren::V,замръзна,калльме
5850,tauen::V,топя се,leamkedh
5851,tauen::V,топя се,suddat
5852,tauen::V,топя се,sagŋadit
5853,tauen::V,топя се,suddat
5854,tauen::V,топя се,suddâđ
5855,tauen::V,топя се,suddâd
5856,tauen::V,топя се,sõõŋŋâd
5857,tauen::V,топя се,суннтэ
5858,schmelzen::V,разтопя се,sjalkedh
5859,schmelzen::V,разтопя се,suddat
5860,schmelzen::V,разтопя се,suddat
5861,schmelzen::V,разтопя се,suddâđ
5862,schmelzen::V,разтопя се,sooŋŋâđ
5863,schmelzen::V,разтопя се,suddâd
5864,schmelzen::V,разтопя се,sõõŋŋâd
5865,schmelzen::V,разтопя се,суннтэ
5866,trocknen::V,съхна,gajhkedh
5867,trocknen::V,съхна,gåjkkåt
5868,trocknen::V,съхна,goikat
5869,trocknen::V,съхна,iiŋŋâđ
5870,trocknen::V,съхна,iiŋŋâd
5871,trocknen::V,съхна,koškkâd
5872,trocknen::V,съхна,ко̄шшкэ
5873,sieden::V,вря,doeltedh
5874,sieden::V,вря,duolldat
5875,sieden::V,вря,duoldat
5876,sieden::V,вря,tuol'dâđ
5877,sieden::V,вря,tuõlddâd
5878,sieden::V,вря,тӯллтэ
5879,sieden::V,кипя,doeltedh
5880,sieden::V,кипя,duolldat
5881,sieden::V,кипя,duoldat
5882,sieden::V,кипя,tuol'dâđ
5883,sieden::V,кипя,tuõlddâd
5884,sieden::V,кипя,тӯллтэ
5885,faulen::V,гния,rååknedh
5886,faulen::V,гния,mïetskedh
5887,faulen::V,гния,miesskat
5888,faulen::V,гния,mieskat
5889,faulen::V,гния,guohcagit
5890,faulen::V,гния,kálágiđ
5891,faulen::V,гния,kuo'câgiđ
5892,faulen::V,гния,kuõccjed
5893,faulen::V,гния,мӣццкэ
5894,verfaulen::V,изгния,rååknedh
5895,verfaulen::V,изгния,mïetskedh
5896,verfaulen::V,изгния,miesskat
5897,verfaulen::V,изгния,mieskat
5898,verfaulen::V,изгния,guohcagit
5899,verfaulen::V,изгния,kálágiđ
5900,verfaulen::V,изгния,kuo'câgiđ
5901,verfaulen::V,изгния,kuõccjed
5902,verfaulen::V,изгния,кӯццке
5903,reißen::V,напукам се,gäjhkanidh
5904,reißen::V,напукам се,ráhkat
5905,reißen::V,напукам се,liejmedit
5906,reißen::V,напукам се,gaikánit
5907,reißen::V,напукам се,kiškuđ
5908,reißen::V,напукам се,rõttsed
5909,reißen::V,напукам се,лӯнтнэ
5910,reißen::V,напукам се,кышшксэллэ
5911,versinken::V,потъна,våajodh
5912,versinken::V,потъна,vuodjot
5913,versinken::V,потъна,tjalggat
5914,versinken::V,потъна,vuodjut
5915,versinken::V,потъна,vuáijuđ
5916,versinken::V,потъна,vuäjjad
5917,versinken::V,потъна,вуаййе
5918,vergehen::V,минавам,vaesedh
5919,vergehen::V,минавам,vásset
5920,vergehen::V,минавам,gollat
5921,vergehen::V,минавам,kullâđ
5922,vergehen::V,минавам,jåå´tted
5923,vergehen::V,минавам,ва̄ссэ
5924,vergehen::V,минавам,ӣллъюввэ
5925,erscheinen::V,явя се,vååjnedh
5926,erscheinen::V,явя се,ihtet
5927,erscheinen::V,явя се,ihtit
5928,erscheinen::V,явя се,albmodit
5929,erscheinen::V,явя се,a'lmostuđ
5930,erscheinen::V,явя се,ee´tted
5931,erscheinen::V,явя се,čuäitõõttâd
5932,erscheinen::V,явя се,i´lmstõõvvâd
5933,erscheinen::V,явя се,ыдтӭ
5934,verschwinden::V,изчезна,haajpanidh
5935,verschwinden::V,изчезна,gáhtot
5936,verschwinden::V,изчезна,jávkat
5937,verschwinden::V,изчезна,jä'vkittiđ
5938,verschwinden::V,изчезна,jaukkâd
5939,verschwinden::V,изчезна,hää´vjed
5940,verschwinden::V,изчезна,ка̄дтэ
5941,sinken::V,падна,våajodh
5942,sinken::V,падна,tsoahkot
5943,sinken::V,падна,snjoaredit
5944,sinken::V,падна,čalgat
5945,sinken::V,падна,luáš'tádâttâđ
5946,sinken::V,падна,njeeijâđ
5947,sinken::V,падна,luâšttõõttâd
5948,sinken::V,падна,njeâjjad
5949,sinken::V,падна,луэшштэдтэ
5950,abnehmen::V,отслабна,nåhkedidh
5951,abnehmen::V,отслабна,unnot
5952,abnehmen::V,отслабна,binnot
5953,abnehmen::V,отслабна,geahppánit
5954,abnehmen::V,отслабна,kiäp'pániđ
5955,abnehmen::V,отслабна,ǩeäp'pned
5956,abnehmen::V,отслабна,уһцнэ
5957,zunehmen::V,нарасна,lassánit
5958,zunehmen::V,нарасна,ædnot
5959,zunehmen::V,нарасна,lassánit
5960,zunehmen::V,нарасна,stuorrut
5961,zunehmen::V,нарасна,lasaniđ
5962,zunehmen::V,нарасна,šõkkned
5963,zunehmen::V,нарасна,лашшнэ
5964,zunehmen::V,нарасна,шуррнэ
5965,steigen::V,увелича се,tjuedtjielidh
5966,steigen::V,увелича се,allánit
5967,steigen::V,увелича се,badjánit
5968,steigen::V,увелича се,allánit
5969,steigen::V,увелича се,alaniđ
5970,steigen::V,увелича се,âllned
5971,steigen::V,увелича се,pâjjned
5972,steigen::V,увелича се,пэ̄ййнэ
5973,steigen::V,покачвам се,tjuedtjielidh
5974,steigen::V,покачвам се,allánit
5975,steigen::V,покачвам се,badjánit
5976,steigen::V,покачвам се,allánit
5977,steigen::V,покачвам се,alaniđ
5978,steigen::V,покачвам се,âllned
5979,steigen::V,покачвам се,pâjjned
5980,steigen::V,покачвам се,пэ̄ййнэ
5981,wachsen::V,раста,suvvedh
5982,wachsen::V,раста,sjïdtedh
5983,wachsen::V,раста,sjaddat
5984,wachsen::V,раста,šaddat
5985,wachsen::V,раста,stuorrut
5986,wachsen::V,раста,šoddâđ
5987,wachsen::V,раста,šõddâd
5988,wachsen::V,раста,шэ̄ннтэ
5989,glänzen::V,лъщя,gïjkedh
5990,glänzen::V,лъщя,guohkat
5991,glänzen::V,лъщя,guojttet
5992,glänzen::V,лъщя,deadjut
5993,glänzen::V,лъщя,gildit
5994,glänzen::V,лъщя,kolottiđ
5995,glänzen::V,лъщя,pe´lǩǩed
5996,glänzen::V,лъщя,leä´dǧǧed
5997,glänzen::V,лъщя,пӯлле
5998,glänzen::V,лъщя,пыӆӆьке
5999,glänzen::V,блестя,gïjkedh
6000,glänzen::V,блестя,guohkat
6001,glänzen::V,блестя,guojttet
6002,glänzen::V,блестя,deadjut
6003,glänzen::V,блестя,gildit
6004,glänzen::V,блестя,kolottiđ
6005,glänzen::V,блестя,pe´lǩǩed
6006,glänzen::V,блестя,leä´dǧǧed
6007,glänzen::V,блестя,пӯлле
6008,glänzen::V,блестя,пыӆӆьке
6009,funkeln::V,искря,gaskedh
6010,funkeln::V,искря,tsehtsat
6011,funkeln::V,искря,jillat
6012,funkeln::V,искря,šealgut
6013,funkeln::V,искря,čuovggáhallat
6014,funkeln::V,искря,šiäl'guđ
6015,funkeln::V,искря,cåkkad
6016,funkeln::V,искря,кэ̄сскэ
6017,lärmen::V,шумя,rajjadidh
6018,lärmen::V,шумя,juhtsat
6019,lärmen::V,шумя,rigeret
6020,lärmen::V,шумя,šlámaidit
6021,lärmen::V,шумя,šlamâdiđ
6022,lärmen::V,шумя,ruõjjâd
6023,lärmen::V,шумя,ёаффэ
6024,läuten::V,звъня,ringkedh
6025,läuten::V,звъня,skállat
6026,läuten::V,звъня,tiibmet
6027,läuten::V,звъня,čuoijâđ
6028,läuten::V,звъня,čuõjjâd
6029,läuten::V,звъня,чӯййе
6030,klingeln::V,звъня,klåenkiehtidh
6031,klingeln::V,звъня,skuolkkat
6032,klingeln::V,звъня,skilahit
6033,klingeln::V,звъня,čuoijâđ
6034,klingeln::V,звъня,soi´ttjed
6035,klingeln::V,звъня,зво̄ннэ
6036,klirren::V,звънтя,skaanjedh
6037,klirren::V,звънтя,skuollat
6038,klirren::V,звънтя,skillit
6039,klirren::V,звънтя,skilaidit
6040,klirren::V,звънтя,cilkkeđ
6041,klirren::V,звънтя,škäälâ´tted
6042,klirren::V,звънтя,цыӆӆклэ
6043,klirren::V,дрънкам,skaanjedh
6044,klirren::V,дрънкам,skuollat
6045,klirren::V,дрънкам,skillit
6046,klirren::V,дрънкам,skilaidit
6047,klirren::V,дрънкам,cilkkeđ
6048,klirren::V,дрънкам,škäälâ´tted
6049,klirren::V,дрънкам,цыӆӆклэ
6050,brausen::V,буча,brorredh
6051,brausen::V,буча,sjovvedh
6052,brausen::V,буча,skåvvat
6053,brausen::V,буча,márajdit
6054,brausen::V,буча,boršut
6055,brausen::V,буча,šaavvâđ
6056,brausen::V,буча,kõõmeed
6057,brausen::V,буча,шэ̄ӈӈлуввэ
