,Concept_ID,no,se
2662,Topf::N,gryte,giebbme
2663,Topf::N,gryte,báhti
2664,Topf::N,gryte,gievdni
2665,Topf::N,gryte,pääti
2666,Topf::N,gryte,kruâitt
2667,Topf::N,gryte,кӣммьн
2668,Kessel::N,kjele,giebnie
2669,Kessel::N,kjele,skallo
2670,Kessel::N,kjele,giebbme
2671,Kessel::N,kjele,gieđbmi
2672,Kessel::N,kjele,kiem'ni
2673,Kessel::N,kjele,ǩie´mnn
2674,Kessel::N,kjele,кӣммьн
2675,Essen::N,mål,åesie
2676,Essen::N,mål,beapmoe
2677,Essen::N,mål,biebbmo
2678,Essen::N,mål,borramuš
2679,Essen::N,mål,purrâmâš
2680,Essen::N,mål,porrmõš
2681,Essen::N,mål,по̄ррмушш
2682,Nahrung::N,mat,beapmoe
2683,Nahrung::N,mat,biebbmo
2684,Nahrung::N,mat,biebmu
2685,Nahrung::N,mat,purrâmâš
2686,Nahrung::N,mat,porrmõš
2687,Nahrung::N,mat,по̄ррмушш
2688,Nahrung::N,næring,beapmoe
2689,Nahrung::N,næring,biebbmo
2690,Nahrung::N,næring,biebmu
2691,Nahrung::N,næring,purrâmâš
2692,Nahrung::N,næring,porrmõš
2693,Nahrung::N,næring,по̄ррмушш
2694,Speise::N,matrett,beapmoe
2695,Speise::N,matrett,biebbmo
2696,Speise::N,matrett,biebmu
2697,Speise::N,matrett,määlis
2698,Speise::N,matrett,aasâs
2699,Speise::N,matrett,porrmõš
2700,Speise::N,matrett,по̄ррмушш
2701,Fleisch::N,kjøtt,bearkoe
2702,Fleisch::N,kjøtt,oadtje
2703,Fleisch::N,kjøtt,bierggo
2704,Fleisch::N,kjøtt,biergu
2705,Fleisch::N,kjøtt,uáž'ži
2706,Fleisch::N,kjøtt,vuä´ǯ'ǯ
2707,Fleisch::N,kjøtt,вуэннч
2708,Getreide::N,korn,gernie
2709,Getreide::N,korn,gårnne
2710,Getreide::N,korn,gordni
2711,Getreide::N,korn,valje
2712,Getreide::N,korn,ле̄ййп
2713,Brei::N,grøt,kraavhtse
2714,Brei::N,grøt,ráktsa
2715,Brei::N,grøt,buvru
2716,Brei::N,grøt,suoḥâd
2717,Brei::N,grøt,hutt
2718,Brei::N,grøt,уххт
2719,Brot::N,brød,gaahkoe
2720,Brot::N,brød,lájbbe
2721,Brot::N,brød,stummpa
2722,Brot::N,brød,láibi
2723,Brot::N,brød,gáhkku
2724,Brot::N,brød,leibi
2725,Brot::N,brød,lei´bb
2726,Brot::N,brød,ле̄ййп
2727,Scheibe::N,skive,snaejrie
2728,Scheibe::N,skive,sárdde
2729,Scheibe::N,skive,vajahas
2730,Scheibe::N,skive,časkkis
2731,Scheibe::N,skive,ča'skes
2732,Scheibe::N,skive,ku´sǩǩ
2733,Scheibe::N,skive,кусськ
2734,Fett::N,fett,buejtie
2735,Fett::N,fett,vuodja
2736,Fett::N,fett,buoidi
2737,Fett::N,fett,pyei'di
2738,Fett::N,fett,puõi´dd
2739,Fett::N,fett,пуййт
2740,Butter::N,smør,voeje
2741,Butter::N,smør,vuodja
2742,Butter::N,smør,vuodja
2743,Butter::N,smør,vuojâ
2744,Butter::N,smør,vuõjj
2745,Butter::N,smør,вӯйй
2746,Öl::N,olje,ålja
2747,Öl::N,olje,ulljo
2748,Öl::N,olje,oalljo
2749,Öl::N,olje,olju
2750,Öl::N,olje,oljo
2751,Öl::N,olje,vuõjj
2752,Öl::N,olje,вӯйй
2753,Salz::N,salt,saelhtie
2754,Salz::N,salt,sállte
2755,Salz::N,salt,sálti
2756,Salz::N,salt,sältti
2757,Salz::N,salt,sä´ltt
2758,Salz::N,salt,сӯлль
2759,Suppe::N,suppe,joptse
2760,Suppe::N,suppe,jupptsa
2761,Suppe::N,suppe,málli
2762,Suppe::N,suppe,määḷi
2763,Suppe::N,suppe,lieṃâ
2764,Suppe::N,suppe,liõmm
2765,Suppe::N,suppe,лӣмм
2766,Honig::N,honning,hååneske
2767,Honig::N,honning,meda
2768,Honig::N,honning,miehta
2769,Honig::N,honning,mietâ
2770,Honig::N,honning,miõtt
2771,Honig::N,honning,мӣдт
2772,Milch::N,melk,mielhkie
2773,Milch::N,melk,mielkke
2774,Milch::N,melk,mielki
2775,Milch::N,melk,miel'kki
2776,Milch::N,melk,mie´lǩǩ
2777,Milch::N,melk,ма̄ййт
2778,Tee::N,te,löövje
2779,Tee::N,te,tedja
2780,Tee::N,te,deadju
2781,Tee::N,te,čee
2782,Tee::N,te,teej̣â
2783,Tee::N,te,čee
2784,Tee::N,te,чайй
2785,Leder::N,lær,hovre
2786,Leder::N,lær,sassne
2787,Leder::N,lær,náhkki
2788,Leder::N,lær,leaira
2789,Leder::N,lær,čevđi
2790,Leder::N,lær,čåu´dd
2791,Leder::N,lær,на̄ххьк
2792,Leder::N,skinn,hovre
2793,Leder::N,skinn,sassne
2794,Leder::N,skinn,náhkki
2795,Leder::N,skinn,leaira
2796,Leder::N,skinn,čevđi
2797,Leder::N,skinn,čåu´dd
2798,Leder::N,skinn,на̄ххьк
2799,Wolle::N,ull,ålloe
2800,Wolle::N,ull,hullo
2801,Wolle::N,ull,ullu
2802,Wolle::N,ull,ullo
2803,Wolle::N,ull,oll
2804,Wolle::N,ull,улл
2805,Stoff::N,tøy,tyjje
2806,Stoff::N,tøy,gápptás
2807,Stoff::N,tøy,stoaffa
2808,Stoff::N,tøy,ávnnas
2809,Stoff::N,tøy,käägus
2810,Stoff::N,tøy,aaunâs
2811,Stoff::N,tøy,лыййн
2812,Stoff::N,stoff,tyjje
2813,Stoff::N,stoff,gápptás
2814,Stoff::N,stoff,stoaffa
2815,Stoff::N,stoff,ávnnas
2816,Stoff::N,stoff,käägus
2817,Stoff::N,stoff,aaunâs
2818,Stoff::N,stoff,лыййн
2819,Nadel::N,nål,naaloe
2820,Nadel::N,nål,nállo
2821,Nadel::N,nål,nállu
2822,Nadel::N,nål,nááḷu
2823,Nadel::N,nål,neu´ll
2824,Nadel::N,nål,нӣввьл
2825,Faden::N,tråd,laejkie
2826,Faden::N,tråd,hárppo
2827,Faden::N,tråd,árpu
2828,Faden::N,tråd,läigi
2829,Faden::N,tråd,lääi´j
2830,Faden::N,tråd,сӯнн
2831,Knopf::N,knapp,balhka
2832,Knopf::N,knapp,boallo
2833,Knopf::N,knapp,boallu
2834,Knopf::N,knapp,puál'lu
2835,Knopf::N,knapp,puäll
2836,Knopf::N,knapp,пуалл
2837,Knoten::N,knute,tjoelme
2838,Knoten::N,knute,tjuolmma
2839,Knoten::N,knute,čuolbma
2840,Knoten::N,knute,čuol'mâ
2841,Knoten::N,knute,čuõlmm
2842,Knoten::N,knute,чӯллм
2843,Farbe::N,farge,klaerie
2844,Farbe::N,farge,ivnne
2845,Farbe::N,farge,bájnno
2846,Farbe::N,farge,mola
2847,Farbe::N,farge,fearga
2848,Farbe::N,farge,maalâ
2849,Farbe::N,farge,páinu
2850,Farbe::N,farge,kälkk
2851,Farbe::N,farge,по̄а̄ййн
2852,Kleidung::N,påkledning,tyjje
2853,Kleidung::N,påkledning,gárvvo
2854,Kleidung::N,påkledning,bivttas
2855,Kleidung::N,påkledning,piivtâs
2856,Kleidung::N,påkledning,pivoh
2857,Kleidung::N,påkledning,piiutâs
2858,Kleidung::N,påkledning,о̄а̄з
2859,Hemd::N,skjorte,sjåarhtoe
2860,Hemd::N,skjorte,skirtto
2861,Hemd::N,skjorte,báidi
2862,Hemd::N,skjorte,päiđi
2863,Hemd::N,skjorte,päidd
2864,Hemd::N,skjorte,па̄ййт
2865,Kragen::N,krage,döörhke
2866,Kragen::N,krage,tjiebet
2867,Kragen::N,krage,tjehpuris
2868,Kragen::N,krage,čeabet
2869,Kragen::N,krage,kráva
2870,Kragen::N,krage,siä'pulâs
2871,Kragen::N,krage,seäp'plõs
2872,Kragen::N,krage,ко̄а̄влас
2873,Ärmel::N,erme,sissie
2874,Ärmel::N,erme,sasse
2875,Ärmel::N,erme,soadji
2876,Ärmel::N,erme,suájá
2877,Ärmel::N,erme,suäjj
2878,Ärmel::N,erme,суэйй
2879,Hose::N,bukse,måvhka
2880,Hose::N,bukse,båkså
2881,Hose::N,bukse,buvssat
2882,Hose::N,bukse,puuvsah
2883,Hose::N,bukse,puus
2884,Hose::N,bukse,пукс
2885,Hose::N,bukse,ко̄а̄дтӭ
2886,Gürtel::N,belte,juvvie
2887,Gürtel::N,belte,beelhte
2888,Gürtel::N,belte,avve
2889,Gürtel::N,belte,getsam
2890,Gürtel::N,belte,boagán
2891,Gürtel::N,belte,pooṿij
2892,Gürtel::N,belte,puäǥǥanj
2893,Gürtel::N,belte,эвв
2894,Mütze::N,lue,tjohpe
2895,Mütze::N,lue,gahper
2896,Mütze::N,lue,gahpir
2897,Mütze::N,lue,kappeer
2898,Mütze::N,lue,keä´p'per
2899,Mütze::N,lue,кабперь
2900,Schuh::N,sko,gaamege
2901,Schuh::N,sko,gáma
2902,Schuh::N,sko,skuovva
2903,Schuh::N,sko,gáma
2904,Schuh::N,sko,kaamâ
2905,Schuh::N,sko,kaammi
2906,Schuh::N,sko,камаша
2907,Stiefel::N,støvel,steeblege
2908,Stiefel::N,støvel,stiebil
2909,Stiefel::N,støvel,sáhpis
2910,Stiefel::N,støvel,sáppat
2911,Stiefel::N,støvel,steevvil
2912,Stiefel::N,støvel,sa´ppi
2913,Stiefel::N,støvel,са̄ххпе
2914,Ring::N,ring,rïngke
2915,Ring::N,ring,suormas
2916,Ring::N,ring,suorpmas
2917,Ring::N,ring,suormâs
2918,Ring::N,ring,suõrmâs
2919,Ring::N,ring,сӯрмас
2920,Band::N,band,baante
2921,Band::N,band,bádde
2922,Band::N,band,báddi
2923,Band::N,band,päddi
2924,Band::N,band,liântt
2925,Band::N,band,källre´ppiǩ
2926,Band::N,band,ля̄ӊӊт
2927,Kamm::N,kam,gaampe
2928,Kamm::N,kam,rájdam
2929,Kamm::N,kam,tjåhkom
2930,Kamm::N,kam,čohkun
2931,Kamm::N,kam,čohhoom
2932,Kamm::N,kam,čååǥǥam
2933,Kamm::N,kam,чоагкь
2934,Spiegel::N,speil,guelmiedahke
2935,Spiegel::N,speil,spiedjil
2936,Spiegel::N,speil,speajal
2937,Spiegel::N,speil,speeijal
2938,Spiegel::N,speil,suei´mkar
2939,Spiegel::N,speil,кыффкэмка̄ррь
2940,Spiegel::N,speil,зе̄ркал
2941,Riemen::N,rem,györtenje
2942,Riemen::N,rem,rájppe
2943,Riemen::N,rem,garttsa
2944,Riemen::N,rem,lávži
2945,Riemen::N,rem,läbži
2946,Riemen::N,rem,läbǯǯ
2947,Riemen::N,rem,ре̄ммь
2948,Schnur::N,snor,gurrie
2949,Schnur::N,snor,gáras
2950,Schnur::N,snor,garca
2951,Schnur::N,snor,orrâ
2952,Schnur::N,snor,nue´rr
2953,Schnur::N,snor,нӯррь
2954,Leine::N,line,baante
2955,Leine::N,line,gájnno
2956,Leine::N,line,báddi
2957,Leine::N,line,oarra
2958,Leine::N,line,läbži
2959,Leine::N,line,läbǯǯ
2960,Leine::N,line,ла̄ммч
2961,Decke::N,teppe,gaptjese
2962,Decke::N,teppe,rádno
2963,Decke::N,teppe,gåbtjås
2964,Decke::N,teppe,tæhppin
2965,Decke::N,teppe,govččas
2966,Decke::N,teppe,loovdâ
2967,Decke::N,teppe,räänn
2968,Decke::N,teppe,ра̄нн
2969,Kissen::N,pute,nalhke
2970,Kissen::N,pute,guoddá
2971,Kissen::N,pute,oajvevuolle
2972,Kissen::N,pute,guoddá
2973,Kissen::N,pute,bolsttar
2974,Kissen::N,pute,polster
2975,Kissen::N,pute,pee´ren
2976,Kissen::N,pute,pooddâšǩ
2977,Kissen::N,pute,по̄дэшк
2978,Tuch::N,tøy,tyjje
2979,Tuch::N,tøy,tyddja
2980,Tuch::N,tøy,gådo
2981,Tuch::N,tøy,liidni
2982,Tuch::N,tøy,läđđee
2983,Tuch::N,tøy,re´ppiǩ
2984,Tuch::N,tøy,ree´ppiǩ
2985,Tuch::N,tøy,ребпехь
2986,Handtuch::N,håndkle,njaamelijnie
2987,Handtuch::N,håndkle,sigárdahka
2988,Handtuch::N,håndkle,sihkaldat
2989,Handtuch::N,håndkle,siholdâs
2990,Handtuch::N,håndkle,seekkldõs
2991,Handtuch::N,håndkle,u´tree´lniǩ
2992,Handtuch::N,håndkle,отеральнэхьк
2993,Kraft::N,kraft,faamoe
2994,Kraft::N,kraft,fábmo
2995,Kraft::N,kraft,fápmu
2996,Kraft::N,kraft,fááṃu
2997,Kraft::N,kraft,viõkk
2998,Kraft::N,kraft,вӣгк
2999,Stärke::N,styrke,vieksiesvoete
3000,Stärke::N,styrke,gievrrudahka
3001,Stärke::N,styrke,gievrrodus
3002,Stärke::N,styrke,veahka
3003,Stärke::N,styrke,vuoibmi
3004,Stärke::N,styrke,viek'sâvuotâ
3005,Stärke::N,styrke,viõkk
3006,Stärke::N,styrke,са̄м
3007,Stärke::N,styrke,вӣгк
3008,Gesundheit::N,helse,healsoe
3009,Gesundheit::N,helse,starne
3010,Gesundheit::N,helse,hælsso
3011,Gesundheit::N,helse,varresvuohta
3012,Gesundheit::N,helse,dearvvasvuohta
3013,Gesundheit::N,helse,tie'rvâsvuotâ
3014,Gesundheit::N,helse,tiõrvâsvuõtt
3015,Gesundheit::N,helse,тӣрвасвӯдт
3016,Gesundheit::N,sunnhet,healsoe
3017,Gesundheit::N,sunnhet,starne
3018,Gesundheit::N,sunnhet,hælsso
3019,Gesundheit::N,sunnhet,varresvuohta
3020,Gesundheit::N,sunnhet,dearvvasvuohta
3021,Gesundheit::N,sunnhet,tie'rvâsvuotâ
3022,Gesundheit::N,sunnhet,tiõrvâsvuõtt
3023,Gesundheit::N,sunnhet,тӣрвасвӯдт
3024,Krankheit::N,syke,skïemtjelasse
3025,Krankheit::N,syke,skihpudahka
3026,Krankheit::N,syke,dávdda
3027,Krankheit::N,syke,vihke
3028,Krankheit::N,syke,dávda
3029,Krankheit::N,syke,tavdâ
3030,Krankheit::N,syke,puá'cuvuotâ
3031,Krankheit::N,syke,kõpp
3032,Krankheit::N,syke,puõccmoš
3033,Krankheit::N,syke,кэ̄бп
3034,Krankheit::N,sykdom,skïemtjelasse
3035,Krankheit::N,sykdom,skihpudahka
3036,Krankheit::N,sykdom,dávdda
3037,Krankheit::N,sykdom,vihke
3038,Krankheit::N,sykdom,dávda
3039,Krankheit::N,sykdom,tavdâ
3040,Krankheit::N,sykdom,puá'cuvuotâ
3041,Krankheit::N,sykdom,kõpp
3042,Krankheit::N,sykdom,puõccmoš
3043,Krankheit::N,sykdom,кэ̄бп
3044,Schmerz::N,smerte,haerhpie
3045,Schmerz::N,smerte,bávtjas
3046,Schmerz::N,smerte,bávčča
3047,Schmerz::N,smerte,tuške
3048,Schmerz::N,smerte,poovčâs
3049,Schmerz::N,smerte,tå´sǩǩ
3050,Schmerz::N,smerte,кэ̄бп
3051,Wunde::N,sår,saejrie
3052,Wunde::N,sår,hávve
3053,Wunde::N,sår,hávvi
3054,Wunde::N,sår,hävvi
3055,Wunde::N,sår,hää´vv
3056,Wunde::N,sår,ра̄ӊӊҍ
3057,Fieber::N,feber,vaejlie
3058,Fieber::N,feber,fiebar
3059,Fieber::N,feber,báhkkadávda
3060,Fieber::N,feber,žaar
3061,Fieber::N,feber,жоарр
3062,Arznei::N,medisin,daalhkesh
3063,Arznei::N,medisin,dálkas
3064,Arznei::N,medisin,dálkkas
3065,Arznei::N,medisin,taalhâs
3066,Arznei::N,medisin,lekittâs
3067,Arznei::N,medisin,taalkâs
3068,Arznei::N,medisin,лоаддв
3069,Arznei::N,legemiddel,daalhkesh
3070,Arznei::N,legemiddel,dálkas
3071,Arznei::N,legemiddel,dálkkas
3072,Arznei::N,legemiddel,taalhâs
3073,Arznei::N,legemiddel,lekittâs
3074,Arznei::N,legemiddel,taalkâs
3075,Arznei::N,legemiddel,лоаддв
3076,Brücke::N,bro,pruvvie
3077,Brücke::N,bro,råvve
3078,Brücke::N,bro,šaldi
3079,Brücke::N,bro,šalde
3080,Brücke::N,bro,mostt
3081,Brücke::N,bro,мо̄сст
3082,Brunnen::N,brønn,prutnie
3083,Brunnen::N,brønn,ruddne
3084,Brunnen::N,brønn,gáivo
3085,Brunnen::N,brønn,káivu
3086,Brunnen::N,brønn,käivv
3087,Brunnen::N,brønn,ка̄ййв
3088,Weide::N,beite,gåatome
3089,Weide::N,beite,guohtom
3090,Weide::N,beite,guohtun
3091,Weide::N,beite,kuátu
3092,Weide::N,beite,luátu
3093,Weide::N,beite,та̄нтар
3094,Pfad::N,sti,baalka
3095,Pfad::N,sti,bálges
3096,Pfad::N,sti,bálggis
3097,Pfad::N,sti,päälgis
3098,Pfad::N,sti,pää´ljes
3099,Pfad::N,sti,поалкас
3100,Weg::N,vei,geajnoe
3101,Weg::N,vei,gæjnno
3102,Weg::N,vei,væddja
3103,Weg::N,vei,geaidnu
3104,Weg::N,vei,luod'dâ
3105,Weg::N,vei,čuâǥǥas
3106,Weg::N,vei,чуэкас
3107,Straße::N,gate,geajnoe
3108,Straße::N,gate,joene
3109,Straße::N,gate,gahttun
3110,Straße::N,gate,geaidnu
3111,Straße::N,gate,maađij
3112,Straße::N,gate,uu´lec
3113,Straße::N,gate,чуэкас
3114,Dorf::N,landsby,sïjte
3115,Dorf::N,landsby,bájkke
3116,Dorf::N,landsby,gilli
3117,Dorf::N,landsby,sijdâ
3118,Dorf::N,landsby,sijdd
3119,Dorf::N,landsby,сыййт
3120,Stadt::N,by,staare
3121,Stadt::N,by,sjeltie
3122,Stadt::N,by,stáda
3123,Stadt::N,by,gávpot
3124,Stadt::N,by,kaavpug
3125,Stadt::N,by,lâ´nn
3126,Stadt::N,by,gåårad
3127,Stadt::N,by,ланнҍ
3128,Brief::N,brev,prievie
3129,Brief::N,brev,girjje
3130,Brief::N,brev,reive
3131,Brief::N,brev,kirje
3132,Brief::N,brev,ǩe´rjj
3133,Brief::N,brev,кыррьй
3134,Buch::N,bok,gærja
3135,Buch::N,bok,girjje
3136,Buch::N,bok,girji
3137,Buch::N,bok,kirje
3138,Buch::N,bok,ǩe´rjj
3139,Buch::N,bok,кыррьй
3140,Buchstabe::N,bokstav,baakoe
3141,Buchstabe::N,bokstav,bokstávva
3142,Buchstabe::N,bokstav,bustávva
3143,Buchstabe::N,bokstav,puustav
3144,Buchstabe::N,bokstav,bukva
3145,Buchstabe::N,bokstav,буква
3146,Zeitung::N,avis,plaerie
3147,Zeitung::N,avis,avijssa
3148,Zeitung::N,avis,bláđđi
3149,Zeitung::N,avis,aavis
3150,Zeitung::N,avis,listt
3151,Zeitung::N,avis,ga´zaat
3152,Zeitung::N,avis,газет
3153,Leben::N,liv,hïegke
3154,Leben::N,liv,hægga
3155,Leben::N,liv,iellem
3156,Leben::N,liv,viessom
3157,Leben::N,liv,eallin
3158,Leben::N,liv,eellim
3159,Leben::N,liv,jie´llem
3160,Leben::N,liv,я̄лл
3161,Tod::N,død,jaame
3162,Tod::N,død,jábmem
3163,Tod::N,død,jápmin
3164,Tod::N,død,jäämmim
3165,Tod::N,død,så´rmm
3166,Tod::N,død,jää´mmem
3167,Tod::N,død,соаррьм
3168,Grab::N,grav,gaelmie
3169,Grab::N,grav,ráhpo
3170,Grab::N,grav,hávdde
3171,Grab::N,grav,hávdi
3172,Grab::N,grav,hävdi
3173,Grab::N,grav,äu´dd
3174,Grab::N,grav,ка̄лльм
3175,Kirche::N,kirke,gærhkoe
3176,Kirche::N,kirke,girkko
3177,Kirche::N,kirke,girku
3178,Kirche::N,kirke,kirkko
3179,Kirche::N,kirke,ceerkav
3180,Kirche::N,kirke,цэ̄ркав
3181,Sünde::N,synd,sådtoe
3182,Sünde::N,synd,suddo
3183,Sünde::N,synd,suddu
3184,Sünde::N,synd,suddo
3185,Sünde::N,synd,reä´ǩ'ǩ
3186,Gott::N,gud,jupmele
3187,Gott::N,gud,jubmel
3188,Gott::N,gud,ipmil
3189,Gott::N,gud,immeel
3190,Gott::N,gud,e´mmel
3191,Gott::N,gud,иммель
3192,Arbeiter::N,arbeider,barkije
3193,Arbeiter::N,arbeider,barggoulmusj
3194,Arbeiter::N,arbeider,bargi
3195,Arbeiter::N,arbeider,pargee
3196,Arbeiter::N,arbeider,reâugglaž
3197,Arbeiter::N,arbeider,лыххкэй
3198,Chef::N,sjef,åvtehke
3199,Chef::N,sjef,oajvve
3200,Chef::N,sjef,hoavda
3201,Chef::N,sjef,hovdâ
3202,Chef::N,sjef,uái'vi
3203,Chef::N,sjef,ä´ttem
3204,Chef::N,sjef,vuei´vvooumaž
3205,Chef::N,sjef,выгкэй
3206,Chef::N,sjef,вӯййкьей
3207,Chef::N,sjef,вуэййв
3208,Meister::N,mester,ööhpehtæjja
3209,Meister::N,mester,åhpadiddje
3210,Meister::N,mester,čeahppi
3211,Meister::N,mester,meašttir
3212,Meister::N,mester,miäš'tár
3213,Meister::N,mester,määstär
3214,Meister::N,mester,че̄ххьп
3215,Arzt::N,lege,dåaktere
3216,Arzt::N,lege,dåktår
3217,Arzt::N,lege,dálkudiddje
3218,Arzt::N,lege,doavttir
3219,Arzt::N,lege,tuáh'tár
3220,Arzt::N,lege,dåhttar
3221,Arzt::N,lege,лыххцэй
3222,Lehrer::N,lærer,lohkehtæjja
3223,Lehrer::N,lærer,skåvlik
3224,Lehrer::N,lærer,åjpadiddje
3225,Lehrer::N,lærer,oahpaheaddji
3226,Lehrer::N,lærer,máttááttijjee
3227,Lehrer::N,lærer,u´čtee´l
3228,Lehrer::N,lærer,mätt'teei
3229,Lehrer::N,lærer,уххцэй
3230,Geld::N,penger,vierhtie
3231,Geld::N,penger,ruhta
3232,Geld::N,penger,biednik
3233,Geld::N,penger,ruhta
3234,Geld::N,penger,ruttâ
3235,Geld::N,penger,teä´ǧ'ǧ
3236,Geld::N,penger,те̄ӈӈьк
3237,Geschäft::N,forretning,åesie
3238,Geschäft::N,forretning,oases
3239,Geschäft::N,forretning,gávpi
3240,Geschäft::N,forretning,kävppi
3241,Geschäft::N,forretning,haandâl
3242,Geschäft::N,forretning,kaupp
3243,Geschäft::N,forretning,ро̄бэт
3244,Laden::N,butikk,bovre
3245,Laden::N,butikk,oases
3246,Laden::N,butikk,rámbuvdda
3247,Laden::N,butikk,gávpi
3248,Laden::N,butikk,puvdâ
3249,Laden::N,butikk,kävppi
3250,Laden::N,butikk,kaupp
3251,Laden::N,butikk,ла̄ффьк
3252,Preis::N,pris,åasa
3253,Preis::N,pris,hadde
3254,Preis::N,pris,haddi
3255,Preis::N,pris,hadde
3256,Preis::N,pris,hâ´dd
3257,Preis::N,pris,а̄ррв
3258,Ware::N,vare,vaaroe
3259,Ware::N,vare,várro
3260,Ware::N,vare,gálvvo
3261,Ware::N,vare,gálvu
3262,Ware::N,vare,kálvu
3263,Ware::N,vare,täävvir
3264,Ware::N,vare,kälvv
3265,Ware::N,vare,tä´vver
3266,Ware::N,vare,та̄вяр
3267,Nutzen::N,nytte,aevhkie
3268,Nutzen::N,nytte,ávkke
3269,Nutzen::N,nytte,ávki
3270,Nutzen::N,nytte,ävkki
3271,Nutzen::N,nytte,äu´ǩǩ
3272,Nutzen::N,nytte,то̄ӆӆк 
3273,Reichtum::N,rikdom,ræjhkoesvoete
3274,Reichtum::N,rikdom,boanndudahka
3275,Reichtum::N,rikdom,rikkisvuohta
3276,Reichtum::N,rikdom,riggodat
3277,Reichtum::N,rikdom,riggodâh
3278,Reichtum::N,rikdom,ree´ǧǧesvuõtt
3279,Reichtum::N,rikdom,ва̄птэквӯдт
3280,Welt::N,verden,veartene
3281,Welt::N,verden,værált
3282,Welt::N,verden,ilmme
3283,Welt::N,verden,máilbmi
3284,Welt::N,verden,maailm
3285,Welt::N,verden,maai´lm
3286,Welt::N,verden,jânnamkå´dd
3287,Welt::N,verden,э̄ллманнт
3288,Land::N,land,laante
3289,Land::N,land,eatneme
3290,Land::N,land,lánnda
3291,Land::N,land,eanan
3292,Land::N,land,eennâm
3293,Land::N,land,mädd
3294,Land::N,land,jânnam
3295,Land::N,land,ланнҍ
3296,Land::N,land,е̄ммьне
3297,Staat::N,stat,staate
3298,Staat::N,stat,stáhtta
3299,Staat::N,stat,rijkka
3300,Staat::N,stat,stáhta
3301,Staat::N,stat,staatâ
3302,Staat::N,stat,riikk
3303,Staat::N,stat,ланнҍ
3304,Staat::N,stat,государствэ
3305,König::N,konge,gånka
3306,König::N,konge,gånågis
3307,König::N,konge,gonagas
3308,König::N,konge,kunâgâs
3309,König::N,konge,caarr
3310,König::N,konge,koonǥõs
3311,König::N,konge,цоарр
3312,Macht::N,makt,faamoe
3313,Macht::N,makt,fábmo
3314,Macht::N,makt,fábmogisvuohta
3315,Macht::N,makt,fápmu
3316,Macht::N,makt,väldi
3317,Macht::N,makt,vä´ldd
3318,Macht::N,makt,воаллт
3319,Grenze::N,grense,raajoe
3320,Grenze::N,grense,rádjá
3321,Grenze::N,grense,mierre
3322,Grenze::N,grense,rádji
3323,Grenze::N,grense,rääji
3324,Grenze::N,grense,raajj
3325,Grenze::N,grense,ре̄ввьн
3326,Krieg::N,krig,dåara
3327,Krieg::N,krig,soahte
3328,Krieg::N,krig,soahti
3329,Krieg::N,krig,suáti
3330,Krieg::N,krig,väi´nn
3331,Krieg::N,krig,туарр
3332,Feind::N,fiende,gertele
3333,Feind::N,fiende,vasjulasj
3334,Feind::N,fiende,vašálaš
3335,Feind::N,fiende,vajalâš
3336,Feind::N,fiende,vâjjeeja
3337,Feind::N,fiende,вэресь
3338,Gewalt::N,vold,vahágahttem
3339,Gewalt::N,vold,veahkaváldi
3340,Gewalt::N,vold,vie'hâväldi
3341,Gewalt::N,vold,pâ´elviõkk
3342,Gewalt::N,vold,вӣгк
3343,Kampf::N,kamp,gæmhpome
3344,Kampf::N,kamp,doarro
3345,Kampf::N,kamp,oajbbom
3346,Kampf::N,kamp,rahtjamus
3347,Kampf::N,kamp,doarru
3348,Kampf::N,kamp,vuostelasvuohta
3349,Kampf::N,kamp,tuáṛi
3350,Kampf::N,kamp,tuärrmõš
3351,Kampf::N,kamp,вуаййпмушш
3352,Bogen[Waffe]::N,bue,joeksi
3353,Bogen[Waffe]::N,bue,juoksa
3354,Bogen[Waffe]::N,bue,dávgi
3355,Bogen[Waffe]::N,bue,tävgi
3356,Bogen[Waffe]::N,bue,johss
3357,Bogen[Waffe]::N,bue,ю̄ккс
3358,Pfeil::N,pil,njoele
3359,Pfeil::N,pil,sådde
3360,Pfeil::N,pil,njuolla
3361,Pfeil::N,pil,njuolla
3362,Pfeil::N,pil,njuoḷâ
3363,Pfeil::N,pil,njuõll
3364,Pfeil::N,pil,ню̄лл
3365,Gewehr::N,gevær,röövre
3366,Gewehr::N,gevær,birsso
3367,Gewehr::N,gevær,bissu
3368,Gewehr::N,gevær,pisso
3369,Gewehr::N,gevær,pess
3370,Gewehr::N,gevær,пысс
3371,Fehler::N,feil,fiejlie
3372,Fehler::N,feil,vihke
3373,Fehler::N,feil,boastovuohta
3374,Fehler::N,feil,vihki
3375,Fehler::N,feil,vearri
3376,Fehler::N,feil,vahe
3377,Fehler::N,feil,feilâ
3378,Fehler::N,feil,vie´rr
3379,Fehler::N,feil,се̄гкь
3380,Fehler::N,feil,ся̄гкнэхк
3381,Lüge::N,løgn,slogne
3382,Lüge::N,løgn,slaarve
3383,Lüge::N,løgn,gieles
3384,Lüge::N,løgn,gielis
3385,Lüge::N,løgn,kie'les
3386,Lüge::N,løgn,ǩee´lesvuõtt
3387,Lüge::N,løgn,ке̄лсэллмушш
3388,Schaden::N,skade,skaara
3389,Schaden::N,skade,vahák
3390,Schaden::N,skade,skádá
3391,Schaden::N,skade,vahát
3392,Schaden::N,skade,vaahâg
