,Concept_ID,it,se
5734,zwanzig::NUM,venti,guoktelogi
5735,zwanzig::NUM,venti,kyeh'tilov
5736,zwanzig::NUM,venti,kuâhttlo
5737,zwanzig::NUM,venti,кӯххтлоагкь
5738,dreißig::NUM,trenta,golmeluhkie
5739,dreißig::NUM,trenta,gålmmålåhke
5740,dreißig::NUM,trenta,golbmalogi
5741,dreißig::NUM,trenta,kulmâlov
5742,dreißig::NUM,trenta,koummlo
5743,dreißig::NUM,trenta,ко̄ллмлоагкь
5744,vierzig::NUM,quaranta,njieljieluhkie
5745,vierzig::NUM,quaranta,nielljalåhke
5746,vierzig::NUM,quaranta,njealljelogi
5747,vierzig::NUM,quaranta,neljilov
5748,vierzig::NUM,quaranta,nelljlo
5749,vierzig::NUM,quaranta,не̄лльйлоагкь
5750,fünfzig::NUM,cinquanta,vïjhteluhkie
5751,fünfzig::NUM,cinquanta,vihttalåhke
5752,fünfzig::NUM,cinquanta,vihttalogi
5753,fünfzig::NUM,cinquanta,vittâlov
5754,fünfzig::NUM,cinquanta,vittlo
5755,fünfzig::NUM,cinquanta,выдтлоагкъ
5756,sechzig::NUM,sessanta,govhteluhkie
5757,sechzig::NUM,sessanta,guhttalåhke
5758,sechzig::NUM,sessanta,guhttalogi
5759,sechzig::NUM,sessanta,kuttâlov
5760,sechzig::NUM,sessanta,kuttlo
5761,sechzig::NUM,sessanta,кудтлоагкь
5762,siebzig::NUM,settanta,tjïjhtjeluhkie
5763,siebzig::NUM,settanta,gietjavlåhke
5764,siebzig::NUM,settanta,čiežalogi
5765,siebzig::NUM,settanta,čiččâmlov
5766,siebzig::NUM,settanta,čičmlo
5767,siebzig::NUM,settanta,кыджемьлоагкь
5768,achtzig::NUM,ottanta,gaektsieluhkie
5769,achtzig::NUM,ottanta,gáktsalåhke
5770,achtzig::NUM,ottanta,gávccilogi
5771,achtzig::NUM,ottanta,kähcilov
5772,achtzig::NUM,ottanta,kä´hcclo
5773,achtzig::NUM,ottanta,ка̄ххцлоагкь
5774,neunzig::NUM,novanta,uktsieluhkie
5775,neunzig::NUM,novanta,aktselåhke
5776,neunzig::NUM,novanta,ovccilogi
5777,neunzig::NUM,novanta,ohcelov
5778,neunzig::NUM,novanta,å´hcclo
5779,neunzig::NUM,novanta,аххцлоагкь
5780,hundert::NUM,cento,tjuetie
5781,hundert::NUM,cento,tjuohte
5782,hundert::NUM,cento,čuođi
5783,hundert::NUM,cento,čyeti
5784,hundert::NUM,cento,čue´tt
5785,hundert::NUM,cento,чӯдть
5786,tausend::NUM,mille,tåvsene
5787,tausend::NUM,mille,stoeretjuetie
5788,tausend::NUM,mille,tuvsán
5789,tausend::NUM,mille,duhát
5790,tausend::NUM,mille,duhát
5791,tausend::NUM,mille,tuhháát
5792,tausend::NUM,mille,dohat
5793,tausend::NUM,mille,то̄а̄фант
5794,und::CNJ,e,jïh
5795,und::CNJ,e,ja
5796,und::CNJ,e,ja
5797,und::CNJ,e,já
5798,und::CNJ,e,di
5799,und::CNJ,e,я
5800,und::CNJ,e,да
5801,und::CNJ,e,де
5802,oder::CNJ,o,jallh
5803,oder::CNJ,o,jali
5804,oder::CNJ,o,dahje
5805,oder::CNJ,o,adai
5806,oder::CNJ,o,avi
5807,oder::CNJ,o,le´be
5808,oder::CNJ,o,элэ
5809,oder::CNJ,o,вай
5810,stehen::V,stare in piedi,tjåadtjodh
5811,stehen::V,stare in piedi,seajsasjidh
5812,stehen::V,stare in piedi,tjuodtjot
5813,stehen::V,stare in piedi,čuožžut
5814,stehen::V,stare in piedi,cuáp'cuđ
5815,stehen::V,stare in piedi,čuâǯ'ǯad
5816,stehen::V,stare in piedi,чуэннче
5817,sitzen::V,sedere,tjahkasjidh
5818,sitzen::V,sedere,tjåhkkåhit
5819,sitzen::V,sedere,čohkkát
5820,sitzen::V,sedere,čokkáđ
5821,sitzen::V,sedere,išttâd åårrad
5822,sitzen::V,sedere,ышштэ
5823,sitzen::V,stare seduto,tjahkasjidh
5824,sitzen::V,stare seduto,tjåhkkåhit
5825,sitzen::V,stare seduto,čohkkát
5826,sitzen::V,stare seduto,čokkáđ
5827,sitzen::V,stare seduto,išttâd åårrad
5828,sitzen::V,stare seduto,ышштэ
5829,liegen::V,giacere,gaajranidh
5830,liegen::V,giacere,vellahit
5831,liegen::V,giacere,veallát
5832,liegen::V,giacere,viäl'láđ
5833,liegen::V,giacere,liâššâd
5834,liegen::V,giacere,ле̄шшэ
5835,hängen::V,pèndere,gævnjasjidh
5836,hängen::V,pèndere,gahtsahit
5837,hängen::V,pèndere,heaŋgát
5838,hängen::V,pèndere,hiäŋ'gáđ
5839,hängen::V,pèndere,sorččad
5840,hängen::V,pèndere,ла̄бпэ
5841,hängen::V,èssere appeso,gævnjasjidh
5842,hängen::V,èssere appeso,gahtsahit
5843,hängen::V,èssere appeso,heaŋgát
5844,hängen::V,èssere appeso,hiäŋ'gáđ
5845,hängen::V,èssere appeso,sorččad
5846,hängen::V,èssere appeso,ла̄бпэ
5847,werden::V,farsi,sjïdtedh
5848,werden::V,farsi,sjaddat
5849,werden::V,farsi,beassat
5850,werden::V,farsi,šoddâđ
5851,werden::V,farsi,šõddâd
5852,werden::V,farsi,шэ̄ннтэ
5853,werden::V,diventare,sjïdtedh
5854,werden::V,diventare,sjaddat
5855,werden::V,diventare,beassat
5856,werden::V,diventare,šoddâđ
5857,werden::V,diventare,šõddâd
5858,werden::V,diventare,шэ̄ннтэ
5859,passieren::V,succèdere,vaasedh
5860,passieren::V,succèdere,sjaddat
5861,passieren::V,succèdere,dáhpáduvvat
5862,passieren::V,succèdere,vássit
5863,passieren::V,succèdere,dáhpáhuvvat
5864,passieren::V,succèdere,šoddâđ
5865,passieren::V,succèdere,šõddâd
5866,passieren::V,succèdere,шэ̄ннтэ
5867,passieren::V,succèdere,тагсэ
5868,beginnen::V,cominciare,aelkedh
5869,beginnen::V,cominciare,álgget
5870,beginnen::V,cominciare,álggahit
5871,beginnen::V,cominciare,älgiđ
5872,beginnen::V,cominciare,ä´lǧǧed
5873,beginnen::V,cominciare,о̄а̄лкхуввэ
5874,beginnen::V,cominciare,о̄а̄лкхэднэ
5875,enden::V,finire,orrijidh
5876,enden::V,finire,hiejttet
5877,enden::V,finire,nohkat
5878,enden::V,finire,nuuhâđ
5879,enden::V,finire,puu´tted
5880,enden::V,finire,пудтэ
5881,enden::V,finire,кӣркнэ
5882,enden::V,terminare,orrijidh
5883,enden::V,terminare,hiejttet
5884,enden::V,terminare,nohkat
5885,enden::V,terminare,nuuhâđ
5886,enden::V,terminare,puu´tted
5887,enden::V,terminare,пудтэ
5888,enden::V,terminare,кӣркнэ
5889,wechseln::V,variare,målsodh
5890,wechseln::V,variare,lånudit
5891,wechseln::V,variare,molssastit
5892,wechseln::V,variare,molsašuddat
5893,wechseln::V,variare,molsođ
5894,wechseln::V,variare,vaaitõõttâd
5895,wechseln::V,variare,вуайхувнэ
5896,wechseln::V,cambiare,målsodh
5897,wechseln::V,cambiare,lånudit
5898,wechseln::V,cambiare,molssastit
5899,wechseln::V,cambiare,molsašuddat
5900,wechseln::V,cambiare,molsođ
5901,wechseln::V,cambiare,vaaitõõttâd
5902,wechseln::V,cambiare,вуайхувнэ
5903,aufgehen[Sonne]::V,sòrgere,låvnedh
5904,aufgehen[Sonne]::V,sòrgere,årijdit
5905,aufgehen[Sonne]::V,sòrgere,lavnnet
5906,aufgehen[Sonne]::V,sòrgere,badjánit
5907,aufgehen[Sonne]::V,sòrgere,pajaniđ
5908,aufgehen[Sonne]::V,sòrgere,pâjjned
5909,aufgehen[Sonne]::V,sòrgere,пэ̄ййнэ
5910,aufgehen[Sonne]::V,spuntare,låvnedh
5911,aufgehen[Sonne]::V,spuntare,årijdit
5912,aufgehen[Sonne]::V,spuntare,lavnnet
5913,aufgehen[Sonne]::V,spuntare,badjánit
5914,aufgehen[Sonne]::V,spuntare,pajaniđ
5915,aufgehen[Sonne]::V,spuntare,pâjjned
5916,aufgehen[Sonne]::V,spuntare,пэ̄ййнэ
5917,untergehen[Sonne]::V,tramontare,luajhtadidh
5918,untergehen[Sonne]::V,tramontare,gáhtot
5919,untergehen[Sonne]::V,tramontare,vidodit
5920,untergehen[Sonne]::V,tramontare,luoitádit
5921,untergehen[Sonne]::V,tramontare,lyeš'tiđ
5922,untergehen[Sonne]::V,tramontare,lue´štted
5923,untergehen[Sonne]::V,tramontare,луэшштэдтэ
5924,scheinen[Sonne]::V,splèndere,goekedh
5925,scheinen[Sonne]::V,splèndere,bájttet
5926,scheinen[Sonne]::V,splèndere,báitit
5927,scheinen[Sonne]::V,splèndere,päštiđ
5928,scheinen[Sonne]::V,splèndere,pä´štted
5929,scheinen[Sonne]::V,splèndere,па̄шшьтэ
5930,donnern::V,tonare,laakedh
5931,donnern::V,tonare,sjærggot
5932,donnern::V,tonare,čerget
5933,donnern::V,tonare,čiär'guđ
5934,donnern::V,tonare,čeärgged
5935,donnern::V,tonare,ча̄рркэ
5936,wehen::V,soffiare,bïegkedh
5937,wehen::V,soffiare,bieggat
5938,wehen::V,soffiare,bieggat
5939,wehen::V,soffiare,pieg'gâđ
5940,wehen::V,soffiare,piõg'gâd
5941,wehen::V,soffiare,пӣӈӈкье
5942,strömen::V,fluire,galkedh
5943,strömen::V,fluire,gålggåt
5944,strömen::V,fluire,golgat
5945,strömen::V,fluire,kulgâđ
5946,strömen::V,fluire,kolggâd
5947,strömen::V,fluire,ко̄ллкэ
5948,fließen::V,fluire,galkedh
5949,fließen::V,fluire,gålggåt
5950,fließen::V,fluire,golgat
5951,fließen::V,fluire,kulgâđ
5952,fließen::V,fluire,kolggâd
5953,fließen::V,fluire,ко̄ллкэ
5954,fließen::V,scorrere,galkedh
5955,fließen::V,scorrere,gålggåt
5956,fließen::V,scorrere,golgat
5957,fließen::V,scorrere,kulgâđ
5958,fließen::V,scorrere,kolggâd
5959,fließen::V,scorrere,ко̄ллкэ
5960,sich drehen::V,girarsi,jårredh
5961,sich drehen::V,girarsi,bådnjåsit
5962,sich drehen::V,girarsi,jorrat
5963,sich drehen::V,girarsi,juurrâđ
5964,sich drehen::V,girarsi,joorrâd
5965,sich drehen::V,girarsi,чо̄ннэ
5966,schwanken::V,oscillare,syjjedidh
5967,schwanken::V,oscillare,vábbulit
5968,schwanken::V,oscillare,suoibut
5969,schwanken::V,oscillare,juár'buđ
5970,schwanken::V,oscillare,lâsmmad
5971,schwanken::V,oscillare,leâujjad
5972,schwanken::V,oscillare,лыйввэ
5973,schwanken::V,oscillare,качьедтэ
5974,schwanken::V,barcollare,syjjedidh
5975,schwanken::V,barcollare,vábbulit
5976,schwanken::V,barcollare,suoibut
5977,schwanken::V,barcollare,juár'buđ
5978,schwanken::V,barcollare,lâsmmad
5979,schwanken::V,barcollare,leâujjad
5980,schwanken::V,barcollare,лыйввэ
5981,schwanken::V,barcollare,качьедтэ
5982,schwingen::V,vibrare,gaavedh
5983,schwingen::V,vibrare,svinhtedh
5984,schwingen::V,vibrare,gávvat
5985,schwingen::V,vibrare,hiäi'luđ
5986,schwingen::V,vibrare,heillad
5987,schwingen::V,vibrare,мо̄а̄хнэ
5988,schwingen::V,oscillare,gaavedh
5989,schwingen::V,oscillare,svinhtedh
5990,schwingen::V,oscillare,gávvat
5991,schwingen::V,oscillare,hiäi'luđ
5992,schwingen::V,oscillare,heillad
5993,schwingen::V,oscillare,мо̄а̄хнэ
5994,fallen::V,cadere,gahtjedh
5995,fallen::V,cadere,gahttjat
5996,fallen::V,cadere,gahččat
5997,fallen::V,cadere,jurrâđ
5998,fallen::V,cadere,kõččâd
5999,fallen::V,cadere,viõr'rled
6000,fallen::V,cadere,ёрнэ
6001,fallen::V,cadere,кэ̄ххче
6002,brennen::V,àrdere,bueledh
6003,brennen::V,àrdere,buollet
6004,brennen::V,àrdere,buollit
6005,brennen::V,àrdere,pyelliđ
6006,brennen::V,àrdere,pue´lled
6007,brennen::V,àrdere,пӯлле
6008,brennen::V,bruciare,bueledh
6009,brennen::V,bruciare,buollet
6010,brennen::V,bruciare,buollit
6011,brennen::V,bruciare,pyelliđ
6012,brennen::V,bruciare,pue´lled
6013,brennen::V,bruciare,пӯлле
6014,rauchen::V,fumare,soevedidh
6015,rauchen::V,fumare,berkiestidh
6016,rauchen::V,fumare,tsåjttset
6017,rauchen::V,fumare,borgguhit
6018,rauchen::V,fumare,po'rgestiđ
6019,rauchen::V,fumare,soicceđ
6020,rauchen::V,fumare,suõv'veed
6021,rauchen::V,fumare,суввдэ
6022,regnen::V,piòvere,abrodh
6023,regnen::V,piòvere,harvvet
6024,regnen::V,piòvere,rássjodit
6025,regnen::V,piòvere,arvit
6026,regnen::V,piòvere,arved
6027,regnen::V,piòvere,â´brred
6028,regnen::V,piòvere,аббрэ
6029,gefrieren::V,gelarsi,gelmedh
6030,gefrieren::V,gelarsi,jeangodh
6031,gefrieren::V,gelarsi,jiegŋot
6032,gefrieren::V,gelarsi,galbmot
6033,gefrieren::V,gelarsi,jiäŋŋuđ
6034,gefrieren::V,gelarsi,jiõŋŋâd
6035,gefrieren::V,gelarsi,kâ´lmmed
6036,gefrieren::V,gelarsi,калльме
6037,gefrieren::V,congelarsi,gelmedh
6038,gefrieren::V,congelarsi,jeangodh
6039,gefrieren::V,congelarsi,jiegŋot
6040,gefrieren::V,congelarsi,galbmot
6041,gefrieren::V,congelarsi,jiäŋŋuđ
6042,gefrieren::V,congelarsi,jiõŋŋâd
6043,gefrieren::V,congelarsi,kâ´lmmed
6044,gefrieren::V,congelarsi,калльме
6045,tauen::V,sciògliersi,leamkedh
6046,tauen::V,sciògliersi,suddat
6047,tauen::V,sciògliersi,sagŋadit
6048,tauen::V,sciògliersi,suddat
6049,tauen::V,sciògliersi,suddâđ
6050,tauen::V,sciògliersi,suddâd
6051,tauen::V,sciògliersi,sõõŋŋâd
6052,tauen::V,sciògliersi,суннтэ
6053,schmelzen::V,fòndere,sjalkedh
6054,schmelzen::V,fòndere,suddat
6055,schmelzen::V,fòndere,suddat
6056,schmelzen::V,fòndere,suddâđ
6057,schmelzen::V,fòndere,sooŋŋâđ
6058,schmelzen::V,fòndere,suddâd
6059,schmelzen::V,fòndere,sõõŋŋâd
6060,schmelzen::V,fòndere,суннтэ
6061,schmelzen::V,sciògliersi,sjalkedh
6062,schmelzen::V,sciògliersi,suddat
6063,schmelzen::V,sciògliersi,suddat
6064,schmelzen::V,sciògliersi,suddâđ
6065,schmelzen::V,sciògliersi,sooŋŋâđ
6066,schmelzen::V,sciògliersi,suddâd
6067,schmelzen::V,sciògliersi,sõõŋŋâd
6068,schmelzen::V,sciògliersi,суннтэ
6069,trocknen::V,asciugarsi,gajhkedh
6070,trocknen::V,asciugarsi,gåjkkåt
6071,trocknen::V,asciugarsi,goikat
6072,trocknen::V,asciugarsi,iiŋŋâđ
6073,trocknen::V,asciugarsi,iiŋŋâd
6074,trocknen::V,asciugarsi,koškkâd
6075,trocknen::V,asciugarsi,ко̄шшкэ
6076,sieden::V,bollire,doeltedh
6077,sieden::V,bollire,duolldat
6078,sieden::V,bollire,duoldat
6079,sieden::V,bollire,tuol'dâđ
6080,sieden::V,bollire,tuõlddâd
6081,sieden::V,bollire,тӯллтэ
6082,faulen::V,marcire,rååknedh
6083,faulen::V,marcire,mïetskedh
6084,faulen::V,marcire,miesskat
6085,faulen::V,marcire,mieskat
6086,faulen::V,marcire,guohcagit
6087,faulen::V,marcire,kálágiđ
6088,faulen::V,marcire,kuo'câgiđ
6089,faulen::V,marcire,kuõccjed
6090,faulen::V,marcire,мӣццкэ
6091,verfaulen::V,imputridire,rååknedh
6092,verfaulen::V,imputridire,mïetskedh
6093,verfaulen::V,imputridire,miesskat
6094,verfaulen::V,imputridire,mieskat
6095,verfaulen::V,imputridire,guohcagit
6096,verfaulen::V,imputridire,kálágiđ
6097,verfaulen::V,imputridire,kuo'câgiđ
6098,verfaulen::V,imputridire,kuõccjed
6099,verfaulen::V,imputridire,кӯццке
6100,reißen::V,strapparsi,gäjhkanidh
6101,reißen::V,strapparsi,ráhkat
6102,reißen::V,strapparsi,liejmedit
6103,reißen::V,strapparsi,gaikánit
6104,reißen::V,strapparsi,kiškuđ
6105,reißen::V,strapparsi,rõttsed
6106,reißen::V,strapparsi,лӯнтнэ
6107,reißen::V,strapparsi,кышшксэллэ
6108,versinken::V,affondare,våajodh
6109,versinken::V,affondare,vuodjot
6110,versinken::V,affondare,tjalggat
6111,versinken::V,affondare,vuodjut
6112,versinken::V,affondare,vuáijuđ
6113,versinken::V,affondare,vuäjjad
6114,versinken::V,affondare,вуаййе
6115,vergehen::V,passare,vaesedh
6116,vergehen::V,passare,vásset
6117,vergehen::V,passare,gollat
6118,vergehen::V,passare,kullâđ
6119,vergehen::V,passare,jåå´tted
6120,vergehen::V,passare,ва̄ссэ
6121,vergehen::V,passare,ӣллъюввэ
6122,erscheinen::V,apparire,vååjnedh
6123,erscheinen::V,apparire,ihtet
6124,erscheinen::V,apparire,ihtit
6125,erscheinen::V,apparire,albmodit
6126,erscheinen::V,apparire,a'lmostuđ
6127,erscheinen::V,apparire,ee´tted
6128,erscheinen::V,apparire,čuäitõõttâd
6129,erscheinen::V,apparire,i´lmstõõvvâd
6130,erscheinen::V,apparire,ыдтӭ
6131,erscheinen::V,comparire,vååjnedh
6132,erscheinen::V,comparire,ihtet
6133,erscheinen::V,comparire,ihtit
6134,erscheinen::V,comparire,albmodit
6135,erscheinen::V,comparire,a'lmostuđ
6136,erscheinen::V,comparire,ee´tted
6137,erscheinen::V,comparire,čuäitõõttâd
6138,erscheinen::V,comparire,i´lmstõõvvâd
6139,erscheinen::V,comparire,ыдтӭ
6140,verschwinden::V,sparire,haajpanidh
6141,verschwinden::V,sparire,gáhtot
6142,verschwinden::V,sparire,jávkat
6143,verschwinden::V,sparire,jä'vkittiđ
6144,verschwinden::V,sparire,jaukkâd
6145,verschwinden::V,sparire,hää´vjed
6146,verschwinden::V,sparire,ка̄дтэ
6147,verschwinden::V,scomparire,haajpanidh
6148,verschwinden::V,scomparire,gáhtot
6149,verschwinden::V,scomparire,jávkat
6150,verschwinden::V,scomparire,jä'vkittiđ
6151,verschwinden::V,scomparire,jaukkâd
6152,verschwinden::V,scomparire,hää´vjed
6153,verschwinden::V,scomparire,ка̄дтэ
6154,sinken::V,calare,våajodh
6155,sinken::V,calare,tsoahkot
6156,sinken::V,calare,snjoaredit
6157,sinken::V,calare,čalgat
6158,sinken::V,calare,luáš'tádâttâđ
6159,sinken::V,calare,njeeijâđ
6160,sinken::V,calare,luâšttõõttâd
6161,sinken::V,calare,njeâjjad
6162,sinken::V,calare,луэшштэдтэ
6163,sinken::V,scendere,våajodh
6164,sinken::V,scendere,tsoahkot
6165,sinken::V,scendere,snjoaredit
6166,sinken::V,scendere,čalgat
6167,sinken::V,scendere,luáš'tádâttâđ
6168,sinken::V,scendere,njeeijâđ
6169,sinken::V,scendere,luâšttõõttâd
6170,sinken::V,scendere,njeâjjad
6171,sinken::V,scendere,луэшштэдтэ
6172,abnehmen::V,diminuire,nåhkedidh
6173,abnehmen::V,diminuire,unnot
6174,abnehmen::V,diminuire,binnot
6175,abnehmen::V,diminuire,geahppánit
6176,abnehmen::V,diminuire,kiäp'pániđ
6177,abnehmen::V,diminuire,ǩeäp'pned
6178,abnehmen::V,diminuire,уһцнэ
6179,zunehmen::V,aumentare,lassánit
6180,zunehmen::V,aumentare,ædnot
6181,zunehmen::V,aumentare,lassánit
6182,zunehmen::V,aumentare,stuorrut
6183,zunehmen::V,aumentare,lasaniđ
6184,zunehmen::V,aumentare,šõkkned
6185,zunehmen::V,aumentare,лашшнэ
6186,zunehmen::V,aumentare,шуррнэ
6187,steigen::V,salire,tjuedtjielidh
6188,steigen::V,salire,allánit
6189,steigen::V,salire,badjánit
6190,steigen::V,salire,allánit
6191,steigen::V,salire,alaniđ
6192,steigen::V,salire,âllned
6193,steigen::V,salire,pâjjned
6194,steigen::V,salire,пэ̄ййнэ
6195,steigen::V,montare,tjuedtjielidh
6196,steigen::V,montare,allánit
6197,steigen::V,montare,badjánit
6198,steigen::V,montare,allánit
6199,steigen::V,montare,alaniđ
6200,steigen::V,montare,âllned
6201,steigen::V,montare,pâjjned
6202,steigen::V,montare,пэ̄ййнэ
6203,wachsen::V,crescere,suvvedh
6204,wachsen::V,crescere,sjïdtedh
6205,wachsen::V,crescere,sjaddat
6206,wachsen::V,crescere,šaddat
6207,wachsen::V,crescere,stuorrut
6208,wachsen::V,crescere,šoddâđ
6209,wachsen::V,crescere,šõddâd
6210,wachsen::V,crescere,шэ̄ннтэ
6211,glänzen::V,splèndere,gïjkedh
6212,glänzen::V,splèndere,guohkat
6213,glänzen::V,splèndere,guojttet
6214,glänzen::V,splèndere,deadjut
6215,glänzen::V,splèndere,gildit
6216,glänzen::V,splèndere,kolottiđ
6217,glänzen::V,splèndere,pe´lǩǩed
6218,glänzen::V,splèndere,leä´dǧǧed
6219,glänzen::V,splèndere,пӯлле
6220,glänzen::V,splèndere,пыӆӆьке
6221,funkeln::V,brillare,gaskedh
6222,funkeln::V,brillare,tsehtsat
6223,funkeln::V,brillare,jillat
6224,funkeln::V,brillare,šealgut
6225,funkeln::V,brillare,čuovggáhallat
6226,funkeln::V,brillare,šiäl'guđ
6227,funkeln::V,brillare,cåkkad
6228,funkeln::V,brillare,кэ̄сскэ
6229,funkeln::V,scintillare,gaskedh
6230,funkeln::V,scintillare,tsehtsat
6231,funkeln::V,scintillare,jillat
6232,funkeln::V,scintillare,šealgut
6233,funkeln::V,scintillare,čuovggáhallat
6234,funkeln::V,scintillare,šiäl'guđ
6235,funkeln::V,scintillare,cåkkad
6236,funkeln::V,scintillare,кэ̄сскэ
6237,lärmen::V,strepitare,rajjadidh
6238,lärmen::V,strepitare,juhtsat
6239,lärmen::V,strepitare,rigeret
6240,lärmen::V,strepitare,šlámaidit
6241,lärmen::V,strepitare,šlamâdiđ
6242,lärmen::V,strepitare,ruõjjâd
6243,lärmen::V,strepitare,ёаффэ
6244,lärmen::V,fare chiasso,rajjadidh
6245,lärmen::V,fare chiasso,juhtsat
6246,lärmen::V,fare chiasso,rigeret
6247,lärmen::V,fare chiasso,šlámaidit
6248,lärmen::V,fare chiasso,šlamâdiđ
6249,lärmen::V,fare chiasso,ruõjjâd
6250,lärmen::V,fare chiasso,ёаффэ
6251,läuten::V,suonare,ringkedh
6252,läuten::V,suonare,skállat
6253,läuten::V,suonare,tiibmet
6254,läuten::V,suonare,čuoijâđ
6255,läuten::V,suonare,čuõjjâd
6256,läuten::V,suonare,чӯййе
6257,klingeln::V,suonare,klåenkiehtidh
6258,klingeln::V,suonare,skuolkkat
6259,klingeln::V,suonare,skilahit
6260,klingeln::V,suonare,čuoijâđ
6261,klingeln::V,suonare,soi´ttjed
6262,klingeln::V,suonare,зво̄ннэ
6263,klirren::V,tintinnare,skaanjedh
6264,klirren::V,tintinnare,skuollat
6265,klirren::V,tintinnare,skillit
6266,klirren::V,tintinnare,skilaidit
6267,klirren::V,tintinnare,cilkkeđ
6268,klirren::V,tintinnare,škäälâ´tted
6269,klirren::V,tintinnare,цыӆӆклэ
6270,brausen::V,rombare,brorredh
6271,brausen::V,rombare,sjovvedh
6272,brausen::V,rombare,skåvvat
6273,brausen::V,rombare,márajdit
6274,brausen::V,rombare,boršut
6275,brausen::V,rombare,šaavvâđ
6276,brausen::V,rombare,kõõmeed
6277,brausen::V,rombare,шэ̄ӈӈлуввэ
6278,brausen::V,rumoreggiare,brorredh
6279,brausen::V,rumoreggiare,sjovvedh
6280,brausen::V,rumoreggiare,skåvvat
6281,brausen::V,rumoreggiare,márajdit
6282,brausen::V,rumoreggiare,boršut
6283,brausen::V,rumoreggiare,šaavvâđ
6284,brausen::V,rumoreggiare,kõõmeed
6285,brausen::V,rumoreggiare,шэ̄ӈӈлуввэ
6286,rauschen::V,frusciare,brorredh
6287,rauschen::V,frusciare,sjåvvat
6288,rauschen::V,frusciare,sjoahkot
6289,rauschen::V,frusciare,boršut
6290,rauschen::V,frusciare,šuuvvâđ
6291,rauschen::V,frusciare,šaavvâđ
6292,rauschen::V,frusciare,šuumeed
6293,rauschen::V,frusciare,ёаффэ
6294,klingen::V,suonare,gaajedh
6295,klingen::V,suonare,sjijjedh
6296,klingen::V,suonare,jiednat
6297,klingen::V,suonare,tjuodjat
6298,klingen::V,suonare,čuodjat
6299,klingen::V,suonare,kulluđ
6300,klingen::V,suonare,koll'jed
6301,klingen::V,suonare,ӣннъе
6302,bellen::V,latrare,huhtedh
6303,bellen::V,latrare,tsiellat
6304,bellen::V,latrare,ciellat
6305,bellen::V,latrare,umástiđ
6306,bellen::V,latrare,uukkâd
6307,bellen::V,latrare,угкэ
6308,bellen::V,abbaiare,huhtedh
6309,bellen::V,abbaiare,tsiellat
6310,bellen::V,abbaiare,ciellat
6311,bellen::V,abbaiare,umástiđ
6312,bellen::V,abbaiare,uukkâd
6313,bellen::V,abbaiare,угкэ
6314,heulen::V,urlare,ujkierdidh
6315,heulen::V,urlare,hålvvot
6316,heulen::V,urlare,holvut
6317,heulen::V,urlare,olvođ
6318,heulen::V,urlare,ålvvad
6319,heulen::V,urlare,оаллвэ
6320,heulen::V,ululare,ujkierdidh
6321,heulen::V,ululare,hålvvot
6322,heulen::V,ululare,holvut
6323,heulen::V,ululare,olvođ
6324,heulen::V,ululare,ålvvad
6325,heulen::V,ululare,оаллвэ
6326,blasen::V,soffiare,båssodh
6327,blasen::V,soffiare,båssot
6328,blasen::V,soffiare,bossut
6329,blasen::V,soffiare,bieggat
6330,blasen::V,soffiare,possoođ
6331,blasen::V,soffiare,pååssad
6332,blasen::V,soffiare,piõg'gâd
6333,blasen::V,soffiare,поассэ
6334,blasen::V,soffiare,поасслэ
6335,pfeifen::V,fischiare,njorkedidh
6336,pfeifen::V,fischiare,snjurggot
6337,pfeifen::V,fischiare,njurgut
6338,pfeifen::V,fischiare,njurgođ
6339,pfeifen::V,fischiare,njorggad
6340,pfeifen::V,fischiare,нюрркэ
6341,schreien::V,gridare,geevledh
6342,schreien::V,gridare,gádjat
6343,schreien::V,gridare,rihtjot
6344,schreien::V,gridare,čurvet
6345,schreien::V,gridare,čuár'vuđ
6346,schreien::V,gridare,čuârvvad
6347,schreien::V,gridare,кугкьхе
6348,schreien::V,gridare,кугхэллэ
6349,stöhnen::V,gèmere,sjuahkedh
6350,stöhnen::V,gèmere,tsáhkkat
6351,stöhnen::V,gèmere,fuoikit
