,Concept_ID,se,it
5982,gefrieren::V,jiegŋot,gelarsi
5983,gefrieren::V,jiegŋot,congelarsi
5984,gefrieren::V,galbmot,gelarsi
5985,gefrieren::V,galbmot,congelarsi
5986,gefrieren::V,jiäŋŋuđ,gelarsi
5987,gefrieren::V,jiäŋŋuđ,congelarsi
5988,gefrieren::V,jiõŋŋâd,gelarsi
5989,gefrieren::V,jiõŋŋâd,congelarsi
5990,gefrieren::V,kâ´lmmed,gelarsi
5991,gefrieren::V,kâ´lmmed,congelarsi
5992,gefrieren::V,калльме,gelarsi
5993,gefrieren::V,калльме,congelarsi
5994,tauen::V,leamkedh,sciògliersi
5995,tauen::V,suddat,sciògliersi
5996,tauen::V,sagŋadit,sciògliersi
5997,tauen::V,suddat,sciògliersi
5998,tauen::V,suddâđ,sciògliersi
5999,tauen::V,suddâd,sciògliersi
6000,tauen::V,sõõŋŋâd,sciògliersi
6001,tauen::V,суннтэ,sciògliersi
6002,schmelzen::V,sjalkedh,fòndere
6003,schmelzen::V,sjalkedh,sciògliersi
6004,schmelzen::V,suddat,fòndere
6005,schmelzen::V,suddat,sciògliersi
6006,schmelzen::V,suddat,fòndere
6007,schmelzen::V,suddat,sciògliersi
6008,schmelzen::V,suddâđ,fòndere
6009,schmelzen::V,suddâđ,sciògliersi
6010,schmelzen::V,sooŋŋâđ,fòndere
6011,schmelzen::V,sooŋŋâđ,sciògliersi
6012,schmelzen::V,suddâd,fòndere
6013,schmelzen::V,suddâd,sciògliersi
6014,schmelzen::V,sõõŋŋâd,fòndere
6015,schmelzen::V,sõõŋŋâd,sciògliersi
6016,schmelzen::V,суннтэ,fòndere
6017,schmelzen::V,суннтэ,sciògliersi
6018,trocknen::V,gajhkedh,asciugarsi
6019,trocknen::V,gåjkkåt,asciugarsi
6020,trocknen::V,goikat,asciugarsi
6021,trocknen::V,iiŋŋâđ,asciugarsi
6022,trocknen::V,iiŋŋâd,asciugarsi
6023,trocknen::V,koškkâd,asciugarsi
6024,trocknen::V,ко̄шшкэ,asciugarsi
6025,sieden::V,doeltedh,bollire
6026,sieden::V,duolldat,bollire
6027,sieden::V,duoldat,bollire
6028,sieden::V,tuol'dâđ,bollire
6029,sieden::V,tuõlddâd,bollire
6030,sieden::V,тӯллтэ,bollire
6031,faulen::V,rååknedh,marcire
6032,faulen::V,mïetskedh,marcire
6033,faulen::V,miesskat,marcire
6034,faulen::V,mieskat,marcire
6035,faulen::V,guohcagit,marcire
6036,faulen::V,kálágiđ,marcire
6037,faulen::V,kuo'câgiđ,marcire
6038,faulen::V,kuõccjed,marcire
6039,faulen::V,мӣццкэ,marcire
6040,verfaulen::V,rååknedh,imputridire
6041,verfaulen::V,mïetskedh,imputridire
6042,verfaulen::V,miesskat,imputridire
6043,verfaulen::V,mieskat,imputridire
6044,verfaulen::V,guohcagit,imputridire
6045,verfaulen::V,kálágiđ,imputridire
6046,verfaulen::V,kuo'câgiđ,imputridire
6047,verfaulen::V,kuõccjed,imputridire
6048,verfaulen::V,кӯццке,imputridire
6049,reißen::V,gäjhkanidh,strapparsi
6050,reißen::V,ráhkat,strapparsi
6051,reißen::V,liejmedit,strapparsi
6052,reißen::V,gaikánit,strapparsi
6053,reißen::V,kiškuđ,strapparsi
6054,reißen::V,rõttsed,strapparsi
6055,reißen::V,лӯнтнэ,strapparsi
6056,reißen::V,кышшксэллэ,strapparsi
6057,versinken::V,våajodh,affondare
6058,versinken::V,vuodjot,affondare
6059,versinken::V,tjalggat,affondare
6060,versinken::V,vuodjut,affondare
6061,versinken::V,vuáijuđ,affondare
6062,versinken::V,vuäjjad,affondare
6063,versinken::V,вуаййе,affondare
6064,vergehen::V,vaesedh,passare
6065,vergehen::V,vásset,passare
6066,vergehen::V,gollat,passare
6067,vergehen::V,kullâđ,passare
6068,vergehen::V,jåå´tted,passare
6069,vergehen::V,ва̄ссэ,passare
6070,vergehen::V,ӣллъюввэ,passare
6071,erscheinen::V,vååjnedh,apparire
6072,erscheinen::V,vååjnedh,comparire
6073,erscheinen::V,ihtet,apparire
6074,erscheinen::V,ihtet,comparire
6075,erscheinen::V,ihtit,apparire
6076,erscheinen::V,ihtit,comparire
6077,erscheinen::V,albmodit,apparire
6078,erscheinen::V,albmodit,comparire
6079,erscheinen::V,a'lmostuđ,apparire
6080,erscheinen::V,a'lmostuđ,comparire
6081,erscheinen::V,ee´tted,apparire
6082,erscheinen::V,ee´tted,comparire
6083,erscheinen::V,čuäitõõttâd,apparire
6084,erscheinen::V,čuäitõõttâd,comparire
6085,erscheinen::V,i´lmstõõvvâd,apparire
6086,erscheinen::V,i´lmstõõvvâd,comparire
6087,erscheinen::V,ыдтӭ,apparire
6088,erscheinen::V,ыдтӭ,comparire
6089,verschwinden::V,haajpanidh,sparire
6090,verschwinden::V,haajpanidh,scomparire
6091,verschwinden::V,gáhtot,sparire
6092,verschwinden::V,gáhtot,scomparire
6093,verschwinden::V,jávkat,sparire
6094,verschwinden::V,jávkat,scomparire
6095,verschwinden::V,jä'vkittiđ,sparire
6096,verschwinden::V,jä'vkittiđ,scomparire
6097,verschwinden::V,jaukkâd,sparire
6098,verschwinden::V,jaukkâd,scomparire
6099,verschwinden::V,hää´vjed,sparire
6100,verschwinden::V,hää´vjed,scomparire
6101,verschwinden::V,ка̄дтэ,sparire
6102,verschwinden::V,ка̄дтэ,scomparire
6103,sinken::V,våajodh,calare
6104,sinken::V,våajodh,scendere
6105,sinken::V,tsoahkot,calare
6106,sinken::V,tsoahkot,scendere
6107,sinken::V,snjoaredit,calare
6108,sinken::V,snjoaredit,scendere
6109,sinken::V,čalgat,calare
6110,sinken::V,čalgat,scendere
6111,sinken::V,luáš'tádâttâđ,calare
6112,sinken::V,luáš'tádâttâđ,scendere
6113,sinken::V,njeeijâđ,calare
6114,sinken::V,njeeijâđ,scendere
6115,sinken::V,luâšttõõttâd,calare
6116,sinken::V,luâšttõõttâd,scendere
6117,sinken::V,njeâjjad,calare
6118,sinken::V,njeâjjad,scendere
6119,sinken::V,луэшштэдтэ,calare
6120,sinken::V,луэшштэдтэ,scendere
6121,abnehmen::V,nåhkedidh,diminuire
6122,abnehmen::V,unnot,diminuire
6123,abnehmen::V,binnot,diminuire
6124,abnehmen::V,geahppánit,diminuire
6125,abnehmen::V,kiäp'pániđ,diminuire
6126,abnehmen::V,ǩeäp'pned,diminuire
6127,abnehmen::V,уһцнэ,diminuire
6128,steigen::V,tjuedtjielidh,salire
6129,steigen::V,tjuedtjielidh,montare
6130,steigen::V,allánit,salire
6131,steigen::V,allánit,montare
6132,steigen::V,badjánit,salire
6133,steigen::V,badjánit,montare
6134,steigen::V,allánit,salire
6135,steigen::V,allánit,montare
6136,steigen::V,alaniđ,salire
6137,steigen::V,alaniđ,montare
6138,steigen::V,âllned,salire
6139,steigen::V,âllned,montare
6140,steigen::V,pâjjned,salire
6141,steigen::V,pâjjned,montare
6142,steigen::V,пэ̄ййнэ,salire
6143,steigen::V,пэ̄ййнэ,montare
6144,wachsen::V,suvvedh,crescere
6145,wachsen::V,sjïdtedh,crescere
6146,wachsen::V,sjaddat,crescere
6147,wachsen::V,šaddat,crescere
6148,wachsen::V,stuorrut,crescere
6149,wachsen::V,šoddâđ,crescere
6150,wachsen::V,šõddâd,crescere
6151,wachsen::V,шэ̄ннтэ,crescere
6152,glänzen::V,gïjkedh,splèndere
6153,glänzen::V,guohkat,splèndere
6154,glänzen::V,guojttet,splèndere
6155,glänzen::V,deadjut,splèndere
6156,glänzen::V,gildit,splèndere
6157,glänzen::V,kolottiđ,splèndere
6158,glänzen::V,pe´lǩǩed,splèndere
6159,glänzen::V,leä´dǧǧed,splèndere
6160,glänzen::V,пӯлле,splèndere
6161,glänzen::V,пыӆӆьке,splèndere
6162,funkeln::V,gaskedh,brillare
6163,funkeln::V,gaskedh,scintillare
6164,funkeln::V,tsehtsat,brillare
6165,funkeln::V,tsehtsat,scintillare
6166,funkeln::V,jillat,brillare
6167,funkeln::V,jillat,scintillare
6168,funkeln::V,šealgut,brillare
6169,funkeln::V,šealgut,scintillare
6170,funkeln::V,čuovggáhallat,brillare
6171,funkeln::V,čuovggáhallat,scintillare
6172,funkeln::V,šiäl'guđ,brillare
6173,funkeln::V,šiäl'guđ,scintillare
6174,funkeln::V,cåkkad,brillare
6175,funkeln::V,cåkkad,scintillare
6176,funkeln::V,кэ̄сскэ,brillare
6177,funkeln::V,кэ̄сскэ,scintillare
6178,lärmen::V,rajjadidh,strepitare
6179,lärmen::V,rajjadidh,fare chiasso
6180,lärmen::V,juhtsat,strepitare
6181,lärmen::V,juhtsat,fare chiasso
6182,lärmen::V,rigeret,strepitare
6183,lärmen::V,rigeret,fare chiasso
6184,lärmen::V,šlámaidit,strepitare
6185,lärmen::V,šlámaidit,fare chiasso
6186,lärmen::V,šlamâdiđ,strepitare
6187,lärmen::V,šlamâdiđ,fare chiasso
6188,lärmen::V,ruõjjâd,strepitare
6189,lärmen::V,ruõjjâd,fare chiasso
6190,lärmen::V,ёаффэ,strepitare
6191,lärmen::V,ёаффэ,fare chiasso
6192,läuten::V,ringkedh,suonare
6193,läuten::V,skállat,suonare
6194,läuten::V,tiibmet,suonare
6195,läuten::V,čuoijâđ,suonare
6196,läuten::V,čuõjjâd,suonare
6197,läuten::V,чӯййе,suonare
6198,klingeln::V,klåenkiehtidh,suonare
6199,klingeln::V,skuolkkat,suonare
6200,klingeln::V,skilahit,suonare
6201,klingeln::V,čuoijâđ,suonare
6202,klingeln::V,soi´ttjed,suonare
6203,klingeln::V,зво̄ннэ,suonare
6204,klirren::V,skaanjedh,tintinnare
6205,klirren::V,skuollat,tintinnare
6206,klirren::V,skillit,tintinnare
6207,klirren::V,skilaidit,tintinnare
6208,klirren::V,cilkkeđ,tintinnare
6209,klirren::V,škäälâ´tted,tintinnare
6210,klirren::V,цыӆӆклэ,tintinnare
6211,brausen::V,brorredh,rombare
6212,brausen::V,brorredh,rumoreggiare
6213,brausen::V,sjovvedh,rombare
6214,brausen::V,sjovvedh,rumoreggiare
6215,brausen::V,skåvvat,rombare
6216,brausen::V,skåvvat,rumoreggiare
6217,brausen::V,márajdit,rombare
6218,brausen::V,márajdit,rumoreggiare
6219,brausen::V,boršut,rombare
6220,brausen::V,boršut,rumoreggiare
6221,brausen::V,šaavvâđ,rombare
6222,brausen::V,šaavvâđ,rumoreggiare
6223,brausen::V,kõõmeed,rombare
6224,brausen::V,kõõmeed,rumoreggiare
6225,brausen::V,шэ̄ӈӈлуввэ,rombare
6226,brausen::V,шэ̄ӈӈлуввэ,rumoreggiare
6227,rauschen::V,brorredh,frusciare
6228,rauschen::V,sjåvvat,frusciare
6229,rauschen::V,sjoahkot,frusciare
6230,rauschen::V,boršut,frusciare
6231,rauschen::V,šuuvvâđ,frusciare
6232,rauschen::V,šaavvâđ,frusciare
6233,rauschen::V,šuumeed,frusciare
6234,rauschen::V,ёаффэ,frusciare
6235,klingen::V,gaajedh,suonare
6236,klingen::V,sjijjedh,suonare
6237,klingen::V,jiednat,suonare
6238,klingen::V,tjuodjat,suonare
6239,klingen::V,čuodjat,suonare
6240,klingen::V,kulluđ,suonare
6241,klingen::V,koll'jed,suonare
6242,klingen::V,ӣннъе,suonare
6243,bellen::V,huhtedh,latrare
6244,bellen::V,huhtedh,abbaiare
6245,bellen::V,tsiellat,latrare
6246,bellen::V,tsiellat,abbaiare
6247,bellen::V,ciellat,latrare
6248,bellen::V,ciellat,abbaiare
6249,bellen::V,umástiđ,latrare
6250,bellen::V,umástiđ,abbaiare
6251,bellen::V,uukkâd,latrare
6252,bellen::V,uukkâd,abbaiare
6253,bellen::V,угкэ,latrare
6254,bellen::V,угкэ,abbaiare
6255,heulen::V,ujkierdidh,urlare
6256,heulen::V,ujkierdidh,ululare
6257,heulen::V,hålvvot,urlare
6258,heulen::V,hålvvot,ululare
6259,heulen::V,holvut,urlare
6260,heulen::V,holvut,ululare
6261,heulen::V,olvođ,urlare
6262,heulen::V,olvođ,ululare
6263,heulen::V,ålvvad,urlare
6264,heulen::V,ålvvad,ululare
6265,heulen::V,оаллвэ,urlare
6266,heulen::V,оаллвэ,ululare
6267,blasen::V,båssodh,soffiare
6268,blasen::V,båssot,soffiare
6269,blasen::V,bossut,soffiare
6270,blasen::V,bieggat,soffiare
6271,blasen::V,possoođ,soffiare
6272,blasen::V,pååssad,soffiare
6273,blasen::V,piõg'gâd,soffiare
6274,blasen::V,поассэ,soffiare
6275,blasen::V,поасслэ,soffiare
6276,pfeifen::V,njorkedidh,fischiare
6277,pfeifen::V,snjurggot,fischiare
6278,pfeifen::V,njurgut,fischiare
6279,pfeifen::V,njurgođ,fischiare
6280,pfeifen::V,njorggad,fischiare
6281,pfeifen::V,нюрркэ,fischiare
6282,schreien::V,geevledh,gridare
6283,schreien::V,gádjat,gridare
6284,schreien::V,rihtjot,gridare
6285,schreien::V,čurvet,gridare
6286,schreien::V,čuár'vuđ,gridare
6287,schreien::V,čuârvvad,gridare
6288,schreien::V,кугкьхе,gridare
6289,schreien::V,кугхэллэ,gridare
6290,stöhnen::V,sjuahkedh,gèmere
6291,stöhnen::V,tsáhkkat,gèmere
6292,stöhnen::V,fuoikit,gèmere
6293,stöhnen::V,cakkâđ,gèmere
6294,stöhnen::V,luâikkad,gèmere
6295,stöhnen::V,вуаххкэ,gèmere
6296,zittern::V,dierkesjidh,tremare
6297,zittern::V,svarrat,tremare
6298,zittern::V,skielbbit,tremare
6299,zittern::V,doargestit,tremare
6300,zittern::V,náiggistit,tremare
6301,zittern::V,doarggistit,tremare
6302,zittern::V,tuá'rgistiđ,tremare
6303,zittern::V,tuä´rjsted,tremare
6304,zittern::V,кыррьтэ,tremare
6305,leben::V,jieledh,vìvere
6306,leben::V,iellet,vìvere
6307,leben::V,viessot,vìvere
6308,leben::V,eallit,vìvere
6309,leben::V,eelliđ,vìvere
6310,leben::V,jie´lled,vìvere
6311,leben::V,е̄лле,vìvere
6312,geboren werden::V,reakadidh,nàscere
6313,geboren werden::V,riegádit,nàscere
6314,geboren werden::V,riegádit,nàscere
6315,geboren werden::V,šoddâđ,nàscere
6316,geboren werden::V,šõddâd,nàscere
6317,geboren werden::V,шэ̄ннтэ,nàscere
6318,atmen::V,voejngehtidh,respirare
6319,atmen::V,vuojŋŋat,respirare
6320,atmen::V,vuoigŋat,respirare
6321,atmen::V,vuoi'ŋâđ,respirare
6322,atmen::V,vuõiŋŋâd,respirare
6323,atmen::V,вӯййнэ,respirare
6324,trinken::V,jovkedh,bere
6325,trinken::V,juhkat,bere
6326,trinken::V,juhkat,bere
6327,trinken::V,juuḥâđ,bere
6328,trinken::V,juukkâd,bere
6329,trinken::V,югкэ,bere
6330,essen::V,byöpmedidh,mangiare
6331,essen::V,bårråt,mangiare
6332,essen::V,borrat,mangiare
6333,essen::V,purrâđ,mangiare
6334,essen::V,poorrâd,mangiare
6335,essen::V,по̄ррэ,mangiare
6336,schlucken::V,njïeledh,inghiottire
6337,schlucken::V,njiellat,inghiottire
6338,schlucken::V,njieládit,inghiottire
6339,schlucken::V,njiellâđ,inghiottire
6340,schlucken::V,njiõllâd,inghiottire
6341,schlucken::V,нӣллэ,inghiottire
6342,müde werden::V,sæjlodh,stancarsi
6343,müde werden::V,goegkedh,stancarsi
6344,müde werden::V,vájbbat,stancarsi
6345,müde werden::V,váibat,stancarsi
6346,müde werden::V,vaibâđ,stancarsi
6347,müde werden::V,levvjed,stancarsi
6348,müde werden::V,лоаткнэ,stancarsi
6349,einschlafen::V,nahkestidh,addormentarsi
6350,einschlafen::V,nahkesalledh,addormentarsi
6351,einschlafen::V,oaddát,addormentarsi
6352,einschlafen::V,nohkkat,addormentarsi
6353,einschlafen::V,nohádiđ,addormentarsi
6354,einschlafen::V,no´ǩǩeed,addormentarsi
6355,einschlafen::V,нагьруввэ,addormentarsi
6356,schlafen::V,åeredh,dormire
6357,schlafen::V,oadet,dormire
6358,schlafen::V,oađđit,dormire
6359,schlafen::V,uáđđiđ,dormire
6360,schlafen::V,vuâ´đđed,dormire
6361,schlafen::V,вуэдтӭ,dormire
6362,aufwachen::V,fahkedh,svegliarsi
6363,aufwachen::V,smaredit,svegliarsi
6364,aufwachen::V,mårijdit,svegliarsi
6365,aufwachen::V,gohččát,svegliarsi
6366,aufwachen::V,morránit,svegliarsi
6367,aufwachen::V,koccáđ,svegliarsi
6368,aufwachen::V,moṛániđ,svegliarsi
6369,aufwachen::V,mårrned,svegliarsi
6370,aufwachen::V,руэкхэ,svegliarsi
6371,aufwachen::V,коадцъе,svegliarsi
6372,aufstehen::V,tjuedtjielidh,levarsi
6373,aufstehen::V,badjánit,levarsi
6374,aufstehen::V,badjánit,levarsi
6375,aufstehen::V,čuožžilit,levarsi
6376,aufstehen::V,čuo'žâstiđ,levarsi
6377,aufstehen::V,pâjjned,levarsi
6378,aufstehen::V,kaggõõttâd,levarsi
6379,aufstehen::V,коадцъе,levarsi
6380,sich erholen::V,lïegkedidh,riposarsi
6381,sich erholen::V,buorránit,riposarsi
6382,sich erholen::V,áhpásmit,riposarsi
6383,sich erholen::V,áhtat,riposarsi
6384,sich erholen::V,vuoi'ŋâdâttâđ,riposarsi
6385,sich erholen::V,vuâŋŋad,riposarsi
6386,sich erholen::V,вуэӈӈэ,riposarsi
6387,krank werden::V,skïemtjijidh,ammalarsi
6388,krank werden::V,skihppát,ammalarsi
6389,krank werden::V,buohccát,ammalarsi
6390,krank werden::V,puác'cáđ,ammalarsi
6391,krank werden::V,puâc'cjed,ammalarsi
6392,krank werden::V,кэ̄бптуввэ,ammalarsi
6393,krank sein::V,elkiedidh,èssere malato
6394,krank sein::V,duasmaridh,èssere malato
6395,krank sein::V,skihpat,èssere malato
6396,krank sein::V,buohcat,èssere malato
6397,krank sein::V,puoccâđ,èssere malato
6398,krank sein::V,puõccâd,èssere malato
6399,krank sein::V,по̄а̄вчсе,èssere malato
6400,krank sein::V,кэбпшэ,èssere malato
6401,schmerzen::V,vaarhkedh,dolere
6402,schmerzen::V,bávtjestit,dolere
6403,schmerzen::V,bávččastit,dolere
6404,schmerzen::V,várkat,dolere
6405,schmerzen::V,po'včâstiđ,dolere
6406,schmerzen::V,kõvšted,dolere
6407,schmerzen::V,čeärgged,dolere
6408,schmerzen::V,чӯдзе,dolere
6409,husten::V,gossedh,tossire
6410,husten::V,gåssåt,tossire
6411,husten::V,gossat,tossire
6412,husten::V,kuor'sâđ,tossire
6413,husten::V,koossâd,tossire
6414,husten::V,ко̄ссэ,tossire
6415,husten::V,лаффьке,tossire
6416,genesen::V,starnedh,guarire
6417,genesen::V,væddját,guarire
6418,genesen::V,buorránit,guarire
6419,genesen::V,tuoi'buđ,guarire
6420,genesen::V,tooidâd,guarire
6421,genesen::V,jäll'jed,guarire
6422,genesen::V,пуэррнэ,guarire
6423,genesen::V,тӣрхуввэ,guarire
6424,genesen::V,тӣрваслуввэ,guarire
6425,sterben::V,jaemedh,morire
6426,sterben::V,jábmet,morire
6427,sterben::V,jápmit,morire
6428,sterben::V,jäämmiđ,morire
6429,sterben::V,jää´mmed,morire
6430,sterben::V,я̄мме,morire
6431,umkommen::V,hïevenidh,perire
6432,umkommen::V,soaggot,perire
6433,umkommen::V,sårmmånit,perire
6434,umkommen::V,duššat,perire
6435,umkommen::V,roahppánit,perire
6436,umkommen::V,surmâšuđ,perire
6437,umkommen::V,kõckkâd,perire
6438,umkommen::V,hiâv'vned,perire
6439,umkommen::V,мо̄а̄ййкье,perire
6440,sich bewegen::V,juhtedh,agitarsi
6441,sich bewegen::V,labudit,agitarsi
6442,sich bewegen::V,johtit,agitarsi
6443,sich bewegen::V,lihâdiđ,agitarsi
6444,sich bewegen::V,likkâd,agitarsi
6445,sich bewegen::V,liikkeed,agitarsi
6446,sich bewegen::V,лыгкнэ,agitarsi
6447,sich rühren::V,svïhtjedh,muòversi
6448,sich rühren::V,labádasstet,muòversi
6449,sich rühren::V,lihkadit,muòversi
6450,sich rühren::V,lihâdiđ,muòversi
6451,sich rühren::V,liksted,muòversi
6452,sich rühren::V,liikksted,muòversi
6453,sich rühren::V,лыгкнэ,muòversi
6454,sich erheben::V,tsöögkegidh,alzarsi
6455,sich erheben::V,tjuodtjelit,alzarsi
6456,sich erheben::V,čuožžilit,alzarsi
6457,sich erheben::V,čuáž'žuliđ,alzarsi
6458,sich erheben::V,pâjjned,alzarsi
6459,sich erheben::V,kaggõõttâd,alzarsi
6460,sich erheben::V,паййнэ,alzarsi
6461,sich erheben::V,пэ̄ййнэ,alzarsi
6462,sich setzen::V,tjihkedidh,sedersi
6463,sich setzen::V,tjåhkkidit,sedersi
6464,sich setzen::V,čohkánit,sedersi
6465,sich setzen::V,čohkkedit,sedersi
6466,sich setzen::V,ištâđ,sedersi
6467,sich setzen::V,čokániđ,sedersi
6468,sich setzen::V,ištõõttâd,sedersi
6469,sich setzen::V,išttâd åårrad,sedersi
6470,sich setzen::V,ышштэ,sedersi
6471,sich setzen::V,ся̄ййве,sedersi
6472,hinfallen::V,veahkaridh,cadere
6473,hinfallen::V,ravggat,cadere
6474,hinfallen::V,jorralit,cadere
6475,hinfallen::V,ruossat,cadere
6476,hinfallen::V,kuossâđ,cadere
6477,hinfallen::V,koṃániđ,cadere
6478,hinfallen::V,viirrâd,cadere
6479,hinfallen::V,кэчхэ,cadere
6480,hinfallen::V,кэ̄рктэ,cadere
6481,laufen::V,vaedtsedh,camminare
6482,laufen::V,vaedtsedh,andare a piedi
6483,laufen::V,mannat,camminare
6484,laufen::V,mannat,andare a piedi
6485,laufen::V,vuolgget,camminare
6486,laufen::V,vuolgget,andare a piedi
6487,laufen::V,vázzit,camminare
6488,laufen::V,vázzit,andare a piedi
6489,laufen::V,uáḥuđ,camminare
6490,laufen::V,uáḥuđ,andare a piedi
6491,laufen::V,jotteeđ,camminare
6492,laufen::V,jotteeđ,andare a piedi
6493,laufen::V,vä ́ʒʒed,camminare
6494,laufen::V,vä ́ʒʒed,andare a piedi
6495,laufen::V,ва̄ннҍцe,camminare
6496,laufen::V,ва̄ннҍцe,andare a piedi
6497,laufen::V,во̄а̄ррдэ,camminare
6498,laufen::V,во̄а̄ррдэ,andare a piedi
6499,schreiten::V,sillestidh,andare
6500,schreiten::V,sillestidh,procedere
6501,schreiten::V,lávkkot,andare
6502,schreiten::V,lávkkot,procedere
6503,schreiten::V,lávket,andare
6504,schreiten::V,lávket,procedere
6505,schreiten::V,duolbmat,andare
6506,schreiten::V,duolbmat,procedere
6507,schreiten::V,lavkkiđ,andare
6508,schreiten::V,lavkkiđ,procedere
6509,schreiten::V,lau´ǩǩeed,andare
6510,schreiten::V,lau´ǩǩeed,procedere
6511,schreiten::V,ла̄ффьке,andare
6512,schreiten::V,ла̄ффьке,procedere
6513,spazierengehen::V,vaedtsedh,passeggiare
6514,spazierengehen::V,vaedtsedh,andare a passeggio
6515,spazierengehen::V,vaadtsehtjidh,passeggiare
6516,spazierengehen::V,vaadtsehtjidh,andare a passeggio
6517,spazierengehen::V,váttsatjit,passeggiare
6518,spazierengehen::V,váttsatjit,andare a passeggio
6519,spazierengehen::V,váccašit,passeggiare
6520,spazierengehen::V,váccašit,andare a passeggio
6521,spazierengehen::V,vazâččiđ,passeggiare
6522,spazierengehen::V,vazâččiđ,andare a passeggio
6523,spazierengehen::V,vä´ʒʒed,passeggiare
6524,spazierengehen::V,vä´ʒʒed,andare a passeggio
6525,spazierengehen::V,гульедтэ,passeggiare
6526,spazierengehen::V,гульедтэ,andare a passeggio
6527,eilen::V,voetsedh,andare in fretta
6528,eilen::V,spájttat,andare in fretta
6529,eilen::V,doapmat,andare in fretta
6530,eilen::V,gáhččat,andare in fretta
6531,eilen::V,ki'rdettiiđ,andare in fretta
6532,eilen::V,ǩiirted,andare in fretta
6533,eilen::V,кыҏҏтэ,andare in fretta
6534,sich beeilen::V,gaahtjedh,affrettarsi
6535,sich beeilen::V,rabbat,affrettarsi
6536,sich beeilen::V,doapmat,affrettarsi
6537,sich beeilen::V,ki'rdettiiđ,affrettarsi
6538,sich beeilen::V,ǩiirted,affrettarsi
6539,sich beeilen::V,кыҏҏтэ,affrettarsi
6540,sausen::V,sjovvedh,volare
6541,sausen::V,sjovvedh,correre
6542,sausen::V,sjuvgedit,volare
6543,sausen::V,sjuvgedit,correre
6544,sausen::V,girdit,volare
6545,sausen::V,girdit,correre
6546,sausen::V,hurgit,volare
6547,sausen::V,hurgit,correre
6548,sausen::V,hurgeđ,volare
6549,sausen::V,hurgeđ,correre
6550,sausen::V,ročâliđ,volare
6551,sausen::V,ročâliđ,correre
6552,sausen::V,ranjestiđ,volare
6553,sausen::V,ranjestiđ,correre
6554,sausen::V,njoođeed,volare
6555,sausen::V,njoođeed,correre
6556,sausen::V,кыррьтэ,volare
6557,sausen::V,кыррьтэ,correre
6558,rennen::V,roehtedh,correre
6559,rennen::V,viehkat,correre
6560,rennen::V,viehkat,correre
6561,rennen::V,kaččâđ,correre
6562,rennen::V,u´rččâd,correre
6563,rennen::V,вижьнэ,correre
6564,springen::V,njulhtjedh,saltare
6565,springen::V,tjorkehtidh,saltare
6566,springen::V,gahppat,saltare
6567,springen::V,njuikut,saltare
6568,springen::V,njuškođ,saltare
6569,springen::V,čelliđ,saltare
6570,springen::V,njoikkad,saltare
6571,springen::V,njui´ǩǩeed,saltare
6572,springen::V,нюччке,saltare
6573,klettern::V,goetsedh,arrampicarsi
6574,klettern::V,guohtsat,arrampicarsi
6575,klettern::V,goargŋut,arrampicarsi
6576,klettern::V,gorkŋodit,arrampicarsi
6577,klettern::V,kuár'ŋuđ,arrampicarsi
