,Concept_ID,hr,se
7975,ziehen::V,vući,giesset
7976,ziehen::V,vući,geassit
7977,ziehen::V,vući,keessiđ
7978,ziehen::V,vući,ǩie´ssed
7979,ziehen::V,vući,ке̄ссе
7980,aufbewahren::V,čuvati,vöörhkedh
7981,aufbewahren::V,čuvati,vuorkkit
7982,aufbewahren::V,čuvati,seailluhit
7983,aufbewahren::V,čuvati,siä'iluttiđ
7984,aufbewahren::V,čuvati,seeilted
7985,aufbewahren::V,čuvati,рӯкнэ
7986,werfen::V,bacati,slampestidh
7987,werfen::V,bacati,bálkkot
7988,werfen::V,bacati,suhppet
7989,werfen::V,bacati,šlivgiđ
7990,werfen::V,bacati,čeâǥǥted
7991,werfen::V,bacati,суэххпэ
7992,fangen::V,loviti,bivtedh
7993,fangen::V,loviti,giddit
7994,fangen::V,loviti,bivdit
7995,fangen::V,loviti,toppiđ
7996,fangen::V,loviti,tää´vted
7997,fangen::V,loviti,та̄бпэ
7998,fangen::V,loviti,со̄а̄гкэ
7999,fangen::V,hvatati,bivtedh
8000,fangen::V,hvatati,giddit
8001,fangen::V,hvatati,bivdit
8002,fangen::V,hvatati,toppiđ
8003,fangen::V,hvatati,tää´vted
8004,fangen::V,hvatati,та̄бпэ
8005,fangen::V,hvatati,со̄а̄гкэ
8006,packen::V,ščepati,doerelidh
8007,packen::V,ščepati,kreemsedh
8008,packen::V,ščepati,doahppit
8009,packen::V,ščepati,doahput
8010,packen::V,ščepati,tuáppuđ
8011,packen::V,ščepati,ká'ivâstiđ
8012,packen::V,ščepati,tää´vted
8013,packen::V,ščepati,каццсе
8014,packen::V,ščepati,туэрркэ
8015,packen::V,ščepati,ро̄а̄ппчье
8016,packen::V,zgrabiti,doerelidh
8017,packen::V,zgrabiti,kreemsedh
8018,packen::V,zgrabiti,doahppit
8019,packen::V,zgrabiti,doahput
8020,packen::V,zgrabiti,tuáppuđ
8021,packen::V,zgrabiti,ká'ivâstiđ
8022,packen::V,zgrabiti,tää´vted
8023,packen::V,zgrabiti,каццсе
8024,packen::V,zgrabiti,туэрркэ
8025,packen::V,zgrabiti,ро̄а̄ппчье
8026,verstecken::V,sakriti,tjïekedh
8027,verstecken::V,sakriti,tjiehkat
8028,verstecken::V,sakriti,čiehkat
8029,verstecken::V,sakriti,čieḥâđ
8030,verstecken::V,sakriti,peittad
8031,verstecken::V,sakriti,пе̄йхьтэ
8032,teilen::V,podijeliti,juekedh
8033,teilen::V,podijeliti,juohket
8034,teilen::V,podijeliti,juohkit
8035,teilen::V,podijeliti,jyeḥiđ
8036,teilen::V,podijeliti,jue´ǩǩed
8037,teilen::V,podijeliti,ю̄гке
8038,teilen::V,podijeliti,ра̄ттҍке
8039,schicken::V,slati,saadtodh
8040,schicken::V,slati,sáddit
8041,schicken::V,slati,sáddet
8042,schicken::V,slati,vuo'lgâttiđ
8043,schicken::V,slati,vuõltteed
8044,schicken::V,slati,вӯлкхэ
8045,bringen::V,donijeti,buektedh
8046,bringen::V,donijeti,doalvvot
8047,bringen::V,donijeti,buktit
8048,bringen::V,donijeti,tuál'vuđ
8049,bringen::V,donijeti,pu´htted
8050,bringen::V,donijeti,пыххьтэ
8051,hinzufügen::V,dodati,dievhtedh
8052,hinzufügen::V,dodati,duoddit
8053,hinzufügen::V,dodati,lasedit
8054,hinzufügen::V,dodati,lasihit
8055,hinzufügen::V,dodati,lasettiđ
8056,hinzufügen::V,dodati,lââ´zzted
8057,hinzufügen::V,dodati,лажьхе
8058,hinzufügen::V,pridati,dievhtedh
8059,hinzufügen::V,pridati,duoddit
8060,hinzufügen::V,pridati,lasedit
8061,hinzufügen::V,pridati,lasihit
8062,hinzufügen::V,pridati,lasettiđ
8063,hinzufügen::V,pridati,lââ´zzted
8064,hinzufügen::V,pridati,лажьхе
8065,bekommen::V,dobiti,åadtjodh
8066,bekommen::V,dobiti,åttjudit
8067,bekommen::V,dobiti,oažžut
8068,bekommen::V,dobiti,juksâđ
8069,bekommen::V,dobiti,uáž'žuđ
8070,bekommen::V,dobiti,vuäǯ'ǯâd
8071,bekommen::V,dobiti,вуаннче
8072,erhalten::V,primiti,åadtjodh
8073,erhalten::V,primiti,oadtjot
8074,erhalten::V,primiti,oažžut
8075,erhalten::V,primiti,uáž'žuđ
8076,erhalten::V,primiti,vuäǯ'ǯâd
8077,erhalten::V,primiti,ва̄лльтэ
8078,nehmen::V,uzeti,vaeltedh
8079,nehmen::V,uzeti,válldet
8080,nehmen::V,uzeti,váldit
8081,nehmen::V,uzeti,väldiđ
8082,nehmen::V,uzeti,vä´ldded
8083,nehmen::V,uzeti,ва̄лльтэ
8084,wählen::V,izabrati,veeljedh
8085,wählen::V,izabrati,válljit
8086,wählen::V,izabrati,válljet
8087,wählen::V,izabrati,valjiđ
8088,wählen::V,izabrati,vaalšed
8089,wählen::V,izabrati,va´lljeed
8090,wählen::V,izabrati,воалшэ
8091,auswählen::V,odabrati,veeljedh
8092,auswählen::V,odabrati,tjuolldet
8093,auswählen::V,odabrati,válljet
8094,auswählen::V,odabrati,valjiđ
8095,auswählen::V,odabrati,vaalšed
8096,auswählen::V,odabrati,va´lljeed
8097,auswählen::V,odabrati,воалшэ
8098,bewahren::V,sačuvati,vaarjelidh
8099,bewahren::V,sačuvati,bisodit
8100,bewahren::V,sačuvati,várjjalit
8101,bewahren::V,sačuvati,seailluhit
8102,bewahren::V,sačuvati,varjâliđ
8103,bewahren::V,sačuvati,varjjled
8104,bewahren::V,sačuvati,ӣшшьтэ
8105,bewahren::V,sačuvati,во̄а̄ррьдэ
8106,behindern::V,smetati,hööptdeh
8107,behindern::V,smetati,hieredit
8108,behindern::V,smetati,muhttet
8109,behindern::V,smetati,eastadit
8110,behindern::V,smetati,estiđ
8111,behindern::V,smetati,coggâđ
8112,behindern::V,smetati,hettiđ
8113,behindern::V,smetati,cõggâd
8114,behindern::V,smetati,е̄кхэллэ
8115,verderben::V,pokvariti,biejstedh
8116,verderben::V,pokvariti,spedjat
8117,verderben::V,pokvariti,billistit
8118,verderben::V,pokvariti,pillediđ
8119,verderben::V,pokvariti,tårmmad
8120,verderben::V,pokvariti,pe´llsted
8121,verderben::V,pokvariti,тоаррмэ
8122,verderben::V,pokvariti,ма̄ййкэ
8123,beschädigen::V,oštetiti,fæjloedidh
8124,beschädigen::V,oštetiti,vahágahttet
8125,beschädigen::V,oštetiti,bilidit
8126,beschädigen::V,oštetiti,vahâgittiđ
8127,beschädigen::V,oštetiti,pä´rtteed
8128,beschädigen::V,oštetiti,муррьтэ
8129,zerbrechen::V,razbiti,tsööpkedh
8130,zerbrechen::V,razbiti,doadjet
8131,zerbrechen::V,razbiti,cuvket
8132,zerbrechen::V,razbiti,cuov'kkiđ
8133,zerbrechen::V,razbiti,muårrâd
8134,zerbrechen::V,razbiti,cu´vǩǩeed
8135,zerbrechen::V,razbiti,муррьтэ
8136,zerbrechen::V,prelomiti,tsööpkedh
8137,zerbrechen::V,prelomiti,doadjet
8138,zerbrechen::V,prelomiti,cuvket
8139,zerbrechen::V,prelomiti,cuov'kkiđ
8140,zerbrechen::V,prelomiti,muårrâd
8141,zerbrechen::V,prelomiti,cu´vǩǩeed
8142,zerbrechen::V,prelomiti,муррьтэ
8143,zerreißen::V,poderati,gejhkielidh
8144,zerreißen::V,poderati,gajkudit
8145,zerreißen::V,poderati,gaikkodit
8146,zerreißen::V,poderati,ráisket
8147,zerreißen::V,poderati,kiškođ
8148,zerreißen::V,poderati,ra´šǩǩeed
8149,zerreißen::V,poderati,пуатткэ
8150,zerreißen::V,rastrgnuti,gejhkielidh
8151,zerreißen::V,rastrgnuti,gajkudit
8152,zerreißen::V,rastrgnuti,gaikkodit
8153,zerreißen::V,rastrgnuti,ráisket
8154,zerreißen::V,rastrgnuti,kiškođ
8155,zerreißen::V,rastrgnuti,ra´šǩǩeed
8156,zerreißen::V,rastrgnuti,пуатткэ
8157,zerstören::V,razoriti,eerjedh
8158,zerstören::V,razoriti,biejsstet
8159,zerstören::V,razoriti,håhkkidit
8160,zerstören::V,razoriti,heavahit
8161,zerstören::V,razoriti,duš'šadit
8162,zerstören::V,razoriti,bilidit
8163,zerstören::V,razoriti,hevâttiđ
8164,zerstören::V,razoriti,hiâvted
8165,zerstören::V,razoriti,ёҏтэ
8166,zerstören::V,razrušiti,eerjedh
8167,zerstören::V,razrušiti,biejsstet
8168,zerstören::V,razrušiti,håhkkidit
8169,zerstören::V,razrušiti,heavahit
8170,zerstören::V,razrušiti,duš'šadit
8171,zerstören::V,razrušiti,bilidit
8172,zerstören::V,razrušiti,hevâttiđ
8173,zerstören::V,razrušiti,hiâvted
8174,zerstören::V,razrušiti,ёҏтэ
8175,verbrennen::V,spaliti,båeltedh
8176,verbrennen::V,spaliti,boalldet
8177,verbrennen::V,spaliti,boaldit
8178,verbrennen::V,spaliti,puál'diđ
8179,verbrennen::V,spaliti,puä´ldded
8180,verbrennen::V,spaliti,пуэлльтэ
8181,verbrennen::V,sagorjeti,båeltedh
8182,verbrennen::V,sagorjeti,boalldet
8183,verbrennen::V,sagorjeti,boaldit
8184,verbrennen::V,sagorjeti,puál'diđ
8185,verbrennen::V,sagorjeti,puä´ldded
8186,verbrennen::V,sagorjeti,пуэлльтэ
8187,geben::V,dati,vedtedh
8188,geben::V,dati,vaddet
8189,geben::V,dati,addit
8190,geben::V,dati,addliđ
8191,geben::V,dati,ä´n
8192,geben::V,dati,аннҍтэ
8193,reichen::V,pružiti,geelkedh
8194,reichen::V,pružiti,lagádit
8195,reichen::V,pružiti,geiget
8196,reichen::V,pružiti,keigiđ
8197,reichen::V,pružiti,vuõiggâ´stted
8198,reichen::V,pružiti,аннҍтэ
8199,schenken::V,darivati,vedtedh
8200,schenken::V,darivati,vaddet
8201,schenken::V,darivati,skeaŋkut
8202,schenken::V,darivati,skeŋket
8203,schenken::V,darivati,skeŋkkiđ
8204,schenken::V,darivati,sǩiâŋkkâd
8205,schenken::V,darivati,ла̄ххе
8206,versprechen::V,obećati,luhpiedidh
8207,versprechen::V,obećati,jáhttet
8208,versprechen::V,obećati,lohpidit
8209,versprechen::V,obećati,lopediđ
8210,versprechen::V,obećati,lå´ppeed
8211,versprechen::V,obećati,о̄а̄шштҍе
8212,wünschen::V,željeti,lahkoehtidh
8213,wünschen::V,željeti,sávvat
8214,wünschen::V,željeti,sávadit
8215,wünschen::V,željeti,doaivvuhit
8216,wünschen::V,željeti,tuá'ivuttiđ
8217,wünschen::V,željeti,tuâivvad
8218,wünschen::V,željeti,туввэ
8219,loben::V,hvaliti,girmedh
8220,loben::V,hvaliti,májnnot
8221,loben::V,hvaliti,rámmpot
8222,loben::V,hvaliti,máidnut
8223,loben::V,hvaliti,rámidit
8224,loben::V,hvaliti,rammuđ
8225,loben::V,hvaliti,rämidiđ
8226,loben::V,hvaliti,ââ´leed
8227,loben::V,hvaliti,ǩei´tted
8228,loben::V,hvaliti,кыйта
8229,küssen::V,ljubiti,tjånnahtidh
8230,küssen::V,ljubiti,tjuvliestidh
8231,küssen::V,ljubiti,tjullit
8232,küssen::V,ljubiti,tjulestit
8233,küssen::V,ljubiti,cum'mát
8234,küssen::V,ljubiti,cummistit
8235,küssen::V,ljubiti,cummâliđ
8236,küssen::V,ljubiti,cu´mmsted
8237,küssen::V,ljubiti,cu´mmstõõllâd
8238,küssen::V,ljubiti,нӣссэ
8239,wiegen::V,njihati,sjammadidh
8240,wiegen::V,njihati,vuohttot
8241,wiegen::V,njihati,vuohtudit
8242,wiegen::V,njihati,vuohttut
8243,wiegen::V,njihati,vuát'tuđ
8244,wiegen::V,njihati,nuäkkad
8245,wiegen::V,njihati,suâibted
8246,wiegen::V,njihati,нуагкэ
8247,wiegen::V,ljuljati,sjammadidh
8248,wiegen::V,ljuljati,vuohttot
8249,wiegen::V,ljuljati,vuohtudit
8250,wiegen::V,ljuljati,vuohttut
8251,wiegen::V,ljuljati,vuát'tuđ
8252,wiegen::V,ljuljati,nuäkkad
8253,wiegen::V,ljuljati,suâibted
8254,wiegen::V,ljuljati,нуагкэ
8255,zudecken::V,pokriti,gaptjedh
8256,zudecken::V,pokriti,loavddet
8257,zudecken::V,pokriti,gokčat
8258,zudecken::V,pokriti,luáv'diđ
8259,zudecken::V,pokriti,kä´tted
8260,zudecken::V,pokriti,ка̄ххьтэ
8261,wecken::V,probuditi,gåaskodh
8262,wecken::V,probuditi,båktet
8263,wecken::V,probuditi,boktit
8264,wecken::V,probuditi,rávkat
8265,wecken::V,probuditi,cuvnâđ
8266,wecken::V,probuditi,counnâd
8267,wecken::V,probuditi,цо̄ввнэ
8268,zeigen::V,pokazati,vuesiehtidh
8269,zeigen::V,pokazati,vuosedit
8270,zeigen::V,pokazati,giejgget
8271,zeigen::V,pokazati,čájehit
8272,zeigen::V,pokazati,čäittiđ
8273,zeigen::V,pokazati,čujottiđ
8274,zeigen::V,pokazati,čuäi´ted
8275,zeigen::V,pokazati,вӯзьхе
8276,führen::V,voditi,steeredh
8277,führen::V,voditi,doalvvot
8278,führen::V,voditi,láidet
8279,führen::V,voditi,jođettiđ
8280,führen::V,voditi,jåå´đted
8281,führen::V,voditi,выгкэ
8282,lehren::V,učiti,ööhpehtidh
8283,lehren::V,učiti,åhpadit
8284,lehren::V,učiti,oahpahit
8285,lehren::V,učiti,máttááttiđ
8286,lehren::V,učiti,mätt'ted
8287,lehren::V,učiti,vuä´ppsted
8288,lehren::V,učiti,ма̄тҍха
8289,unterrichten::V,poučiti,ööhpehtidh
8290,unterrichten::V,poučiti,lågådit
8291,unterrichten::V,poučiti,åhpadit
8292,unterrichten::V,poučiti,oahpahit
8293,unterrichten::V,poučiti,škovliđ
8294,unterrichten::V,poučiti,máttááttiđ
8295,unterrichten::V,poučiti,mätt'ted
8296,unterrichten::V,poučiti,vuä´ppsted
8297,unterrichten::V,poučiti,ма̄тҍха
8298,aufziehen::V,uzgajati,eeledh
8299,aufziehen::V,uzgajati,bajedit
8300,aufziehen::V,uzgajati,biebmat
8301,aufziehen::V,uzgajati,pajaskeessiđ
8302,aufziehen::V,uzgajati,šoddâdiđ
8303,aufziehen::V,uzgajati,šõddeed
8304,aufziehen::V,uzgajati,peâm'mad
8305,aufziehen::V,uzgajati,вуэпьсе
8306,leiten::V,upravljati,lijrehtidh
8307,leiten::V,upravljati,lájddit
8308,leiten::V,upravljati,oatsodit
8309,leiten::V,upravljati,jođihit
8310,leiten::V,upravljati,stivriđ
8311,leiten::V,upravljati,hovdiđ
8312,leiten::V,upravljati,jåå´đted
8313,leiten::V,upravljati,выгкэ
8314,leiten::V,upravljati,вӯййкье
8315,antreiben::V,natjeravati,eadtjoestidh
8316,antreiben::V,natjeravati,hasodit
8317,antreiben::V,natjeravati,hállsjedit
8318,antreiben::V,natjeravati,gevret
8319,antreiben::V,natjeravati,rássat
8320,antreiben::V,natjeravati,kušottiđ
8321,antreiben::V,natjeravati,huá'puttiđ
8322,antreiben::V,natjeravati,rääskted
8323,antreiben::V,natjeravati,hõškkled
8324,antreiben::V,natjeravati,ёадҌхе
8325,lassen::V,dati,baajedh
8326,lassen::V,dati,-ahttet
8327,lassen::V,dati,diktit
8328,lassen::V,dati,-ttiđ
8329,lassen::V,dati,ä´n
8330,lassen::V,dati,па̄ххкэ
8331,einladen::V,pozvati,bööredh
8332,einladen::V,pozvati,bivddit
8333,einladen::V,pozvati,gåhttjot
8334,einladen::V,pozvati,bovdet
8335,einladen::V,pozvati,koččođ
8336,einladen::V,pozvati,kåččad
8337,einladen::V,pozvati,коаххче
8338,vereinigen::V,ujediniti,iktedidh
8339,vereinigen::V,ujediniti,aktidit
8340,vereinigen::V,ujediniti,ovttastahttit
8341,vereinigen::V,ujediniti,o'vtâstittiđ
8342,vereinigen::V,ujediniti,õhtteed
8343,vereinigen::V,ujediniti,э̄хтхэ
8344,besuchen::V,posjetiti,åahpodh
8345,besuchen::V,posjetiti,goevlelidh
8346,besuchen::V,posjetiti,guossit
8347,besuchen::V,posjetiti,gal'let
8348,besuchen::V,posjetiti,fitnat
8349,besuchen::V,posjetiti,kolliđ
8350,besuchen::V,posjetiti,kõ´ll'jed
8351,besuchen::V,posjetiti,по̄дтлэ
8352,besuchen::V,posjetiti,во̄тэдтэ
8353,besuchen::V,posjetiti,во̄а̄ррдэ
8354,treffen::V,sresti,dieviedidh
8355,treffen::V,sresti,iejvvit
8356,treffen::V,sresti,deaivat
8357,treffen::V,sresti,staaviđ
8358,treffen::V,sresti,teividiđ
8359,treffen::V,sresti,o´ddjõõttâd
8360,treffen::V,sresti,вуэсстлэ
8361,sich versammeln::V,okupiti se,gaavnedidh
8362,sich versammeln::V,okupiti se,tjoaggut
8363,sich versammeln::V,okupiti se,čoahkkanit
8364,sich versammeln::V,okupiti se,čokkâniđ
8365,sich versammeln::V,okupiti se,nurâdâttâđ
8366,sich versammeln::V,okupiti se,noorõõttâd
8367,sich versammeln::V,okupiti se,вӯллклэ
8368,spielen::V,igrati se,rïdtjedh
8369,spielen::V,igrati se,lustedalledh
8370,spielen::V,igrati se,ståhkat
8371,spielen::V,igrati se,stuvssit
8372,spielen::V,igrati se,speallat
8373,spielen::V,igrati se,le'ihâšiđ
8374,spielen::V,igrati se,siõrrâd
8375,spielen::V,igrati se,speâllad
8376,spielen::V,igrati se,сӣррэ
8377,singen::V,pjevati,laavlodh
8378,singen::V,pjevati,lávllot
8379,singen::V,pjevati,lávlut
8380,singen::V,pjevati,lávluđ
8381,singen::V,pjevati,läullad
8382,singen::V,pjevati,ла̄ввлэ
8383,tanzen::V,plesati,daanhtsodh
8384,tanzen::V,plesati,dánssat
8385,tanzen::V,plesati,gærssulit
8386,tanzen::V,plesati,dánset
8387,tanzen::V,plesati,tánssáđ
8388,tanzen::V,plesati,ta´nssjed
8389,tanzen::V,plesati,pleäs'sjed
8390,tanzen::V,plesati,нюччке
8391,tanzen::V,plesati,пляссъе
8392,sich trennen::V,razići se,jååkedidh
8393,sich trennen::V,razići se,sirrat
8394,sich trennen::V,razići se,sirádit
8395,sich trennen::V,razići se,earránit
8396,sich trennen::V,razići se,ratkuđ
8397,sich trennen::V,razići se,rätkkjed
8398,sich trennen::V,razići se,кӯдтъе
8399,verlassen::V,ostaviti,laehpedh
8400,verlassen::V,ostaviti,guodet
8401,verlassen::V,ostaviti,guođđit
8402,verlassen::V,ostaviti,hilgođ
8403,verlassen::V,ostaviti,kyeđđiđ
8404,verlassen::V,ostaviti,kue´đđed
8405,verlassen::V,ostaviti,сӯһпъе
8406,verlassen::V,napustiti,laehpedh
8407,verlassen::V,napustiti,guodet
8408,verlassen::V,napustiti,guođđit
8409,verlassen::V,napustiti,hilgođ
8410,verlassen::V,napustiti,kyeđđiđ
8411,verlassen::V,napustiti,kue´đđed
8412,verlassen::V,napustiti,сӯһпъе
8413,retten::V,spasiti,gorredidh
8414,retten::V,spasiti,gádjot
8415,retten::V,spasiti,gádjut
8416,retten::V,spasiti,kááijuđ
8417,retten::V,spasiti,piä'luštiđ
8418,retten::V,spasiti,ka´jjeed
8419,retten::V,spasiti,вуаннче
8420,bewachen::V,čuvati,geehtedh
8421,bewachen::V,čuvati,váktit
8422,bewachen::V,čuvati,fáktet
8423,bewachen::V,čuvati,vahtiđ
8424,bewachen::V,čuvati,värddjed
8425,bewachen::V,čuvati,va´httjed
8426,bewachen::V,čuvati,пынне
8427,bewachen::V,čuvati,ка̄рвуллэ
8428,bewachen::V,stražariti,geehtedh
8429,bewachen::V,stražariti,váktit
8430,bewachen::V,stražariti,fáktet
8431,bewachen::V,stražariti,vahtiđ
8432,bewachen::V,stražariti,värddjed
8433,bewachen::V,stražariti,va´httjed
8434,bewachen::V,stražariti,пынне
8435,bewachen::V,stražariti,ка̄рвуллэ
8436,schützen::V,čuvati,vaarjelidh
8437,schützen::V,čuvati,suoddjit
8438,schützen::V,čuvati,suodjalit
8439,schützen::V,čuvati,suddjet
8440,schützen::V,čuvati,varjâliđ
8441,schützen::V,čuvati,suâided
8442,schützen::V,čuvati,varjjled
8443,schützen::V,čuvati,пынне
8444,verteidigen::V,obraniti,vaarjelidh
8445,verteidigen::V,obraniti,bælostit
8446,verteidigen::V,obraniti,bealuštit
8447,verteidigen::V,obraniti,čuollat
8448,verteidigen::V,obraniti,piä'luštiđ
8449,verteidigen::V,obraniti,peälšted
8450,verteidigen::V,obraniti,пэ̄лль мэ̄ннэ
8451,sich schlagen::V,biti se,dåarodh
8452,sich schlagen::V,biti se,tjoelestidh
8453,sich schlagen::V,biti se,doarrot
8454,sich schlagen::V,biti se,doarrut
8455,sich schlagen::V,biti se,tuárruđ
8456,sich schlagen::V,biti se,tuärrad
8457,sich schlagen::V,biti se,туаррэ
8458,sich schlagen::V,udariti se,dåarodh
8459,sich schlagen::V,udariti se,tjoelestidh
8460,sich schlagen::V,udariti se,doarrot
8461,sich schlagen::V,udariti se,doarrut
8462,sich schlagen::V,udariti se,tuárruđ
8463,sich schlagen::V,udariti se,tuärrad
8464,sich schlagen::V,udariti se,туаррэ
8465,schießen::V,pucati,vuetjedh
8466,schießen::V,pucati,skööhtedh
8467,schießen::V,pucati,vuohtjet
8468,schießen::V,pucati,báhčit
8469,schießen::V,pucati,pääččiđ
8470,schießen::V,pucati,pää´ččed
8471,schießen::V,pucati,ря̄хшкхэ
8472,schießen::V,strijeljati,vuetjedh
8473,schießen::V,strijeljati,skööhtedh
8474,schießen::V,strijeljati,vuohtjet
8475,schießen::V,strijeljati,báhčit
8476,schießen::V,strijeljati,pääččiđ
8477,schießen::V,strijeljati,pää´ččed
8478,schießen::V,strijeljati,ря̄хшкхэ
8479,siegen::V,pobijediti,vïtnedh
8480,siegen::V,pobijediti,vuojttet
8481,siegen::V,pobijediti,vuoitit
8482,siegen::V,pobijediti,vyei'ttiđ
8483,siegen::V,pobijediti,vuei´tted
8484,siegen::V,pobijediti,вуэйхьтэ
8485,ärgern::V,ljutiti,måarahtehtedh
8486,ärgern::V,ljutiti,suhttadit
8487,ärgern::V,ljutiti,hárdit
8488,ärgern::V,ljutiti,piä'ṿuttiđ
8489,ärgern::V,ljutiti,âsseed
8490,ärgern::V,ljutiti,се̄нтхэ
8491,schlagen::V,biti,håasedh
8492,schlagen::V,biti,laekedh
8493,schlagen::V,biti,tsábbmet
8494,schlagen::V,biti,tjassket
8495,schlagen::V,biti,huškut
8496,schlagen::V,biti,časkeđ
8497,schlagen::V,biti,čâ´cǩǩed
8498,schlagen::V,biti,та̄гкэ
8499,schlagen::V,biti,ва̄сстэ
8500,schlagen::V,udariti,håasedh
8501,schlagen::V,udariti,laekedh
8502,schlagen::V,udariti,tsábbmet
8503,schlagen::V,udariti,tjassket
8504,schlagen::V,udariti,huškut
8505,schlagen::V,udariti,časkeđ
8506,schlagen::V,udariti,čâ´cǩǩed
8507,schlagen::V,udariti,та̄гкэ
8508,schlagen::V,udariti,ва̄сстэ
8509,treten::V,šutnuti,tjïektjedh
8510,treten::V,šutnuti,tjiektjat
8511,treten::V,šutnuti,čiekčat
8512,treten::V,šutnuti,čieh'čâđ
8513,treten::V,šutnuti,tanccâđ
8514,treten::V,šutnuti,tanccâd
8515,treten::V,šutnuti,то̄ппцэ
8516,stechen::V,ubosti,baskedh
8517,stechen::V,ubosti,tjuoggit
8518,stechen::V,ubosti,čuoggut
8519,stechen::V,ubosti,čuog'giđ
8520,stechen::V,ubosti,čuõ´ǧ'ǧeed
8521,stechen::V,ubosti,чо̄ххкэ
8522,stoßen::V,gurnuti,nehkiehtidh
8523,stoßen::V,gurnuti,nårddådit
8524,stoßen::V,gurnuti,nordadit
8525,stoßen::V,gurnuti,nutkâliđ
8526,stoßen::V,gurnuti,oi´ǧǧeed
8527,stoßen::V,gurnuti,оййкье
8528,stoßen::V,gurnuti,тоалкъе
8529,stehlen::V,ukrasti,sualadidh
8530,stehlen::V,ukrasti,suoládit
8531,stehlen::V,ukrasti,suoládit
8532,stehlen::V,ukrasti,suá'ládiđ
8533,stehlen::V,ukrasti,suâleed
8534,stehlen::V,ukrasti,суэлнэ
8535,stören::V,smetati,stööredh
8536,stören::V,smetati,hearaldehtedh
8537,stören::V,smetati,massit
8538,stören::V,smetati,sjuddit
8539,stören::V,smetati,heađuštit
8540,stören::V,smetati,hettiđ
8541,stören::V,smetati,heṃâdiđ
8542,stören::V,smetati,stamlded
8543,stören::V,smetati,вӣршэ
8544,stören::V,smetati,е̄кхэллэ
8545,belästigen::V,smetati,vaejviestidh
8546,belästigen::V,smetati,vájvedit
8547,belästigen::V,smetati,muodástuhttet
8548,belästigen::V,smetati,váivvidit
8549,belästigen::V,smetati,bieguhit
8550,belästigen::V,smetati,vä'ividiđ
8551,belästigen::V,smetati,stamlded
