,Concept_ID,se,sk
7506,behindern::V,cõggâd,byť v ceste
7507,behindern::V,е̄кхэллэ,zavadzať
7508,behindern::V,е̄кхэллэ,byť v ceste
7509,verderben::V,biejstedh,skaziť
7510,verderben::V,spedjat,skaziť
7511,verderben::V,billistit,skaziť
7512,verderben::V,pillediđ,skaziť
7513,verderben::V,tårmmad,skaziť
7514,verderben::V,pe´llsted,skaziť
7515,verderben::V,тоаррмэ,skaziť
7516,verderben::V,ма̄ййкэ,skaziť
7517,beschädigen::V,fæjloedidh,ublížiť
7518,beschädigen::V,fæjloedidh,poškodiť
7519,beschädigen::V,vahágahttet,ublížiť
7520,beschädigen::V,vahágahttet,poškodiť
7521,beschädigen::V,bilidit,ublížiť
7522,beschädigen::V,bilidit,poškodiť
7523,beschädigen::V,vahâgittiđ,ublížiť
7524,beschädigen::V,vahâgittiđ,poškodiť
7525,beschädigen::V,pä´rtteed,ublížiť
7526,beschädigen::V,pä´rtteed,poškodiť
7527,beschädigen::V,муррьтэ,ublížiť
7528,beschädigen::V,муррьтэ,poškodiť
7529,zerbrechen::V,tsööpkedh,rozbiť
7530,zerbrechen::V,tsööpkedh,prelomiť
7531,zerbrechen::V,doadjet,rozbiť
7532,zerbrechen::V,doadjet,prelomiť
7533,zerbrechen::V,cuvket,rozbiť
7534,zerbrechen::V,cuvket,prelomiť
7535,zerbrechen::V,cuov'kkiđ,rozbiť
7536,zerbrechen::V,cuov'kkiđ,prelomiť
7537,zerbrechen::V,muårrâd,rozbiť
7538,zerbrechen::V,muårrâd,prelomiť
7539,zerbrechen::V,cu´vǩǩeed,rozbiť
7540,zerbrechen::V,cu´vǩǩeed,prelomiť
7541,zerbrechen::V,муррьтэ,rozbiť
7542,zerbrechen::V,муррьтэ,prelomiť
7543,zerreißen::V,gejhkielidh,pretrhnúť
7544,zerreißen::V,gajkudit,pretrhnúť
7545,zerreißen::V,gaikkodit,pretrhnúť
7546,zerreißen::V,ráisket,pretrhnúť
7547,zerreißen::V,kiškođ,pretrhnúť
7548,zerreißen::V,ra´šǩǩeed,pretrhnúť
7549,zerreißen::V,пуатткэ,pretrhnúť
7550,zerstören::V,eerjedh,zničiť
7551,zerstören::V,biejsstet,zničiť
7552,zerstören::V,håhkkidit,zničiť
7553,zerstören::V,heavahit,zničiť
7554,zerstören::V,duš'šadit,zničiť
7555,zerstören::V,bilidit,zničiť
7556,zerstören::V,hevâttiđ,zničiť
7557,zerstören::V,hiâvted,zničiť
7558,zerstören::V,ёҏтэ,zničiť
7559,verbrennen::V,båeltedh,spáliť
7560,verbrennen::V,boalldet,spáliť
7561,verbrennen::V,boaldit,spáliť
7562,verbrennen::V,puál'diđ,spáliť
7563,verbrennen::V,puä´ldded,spáliť
7564,verbrennen::V,пуэлльтэ,spáliť
7565,geben::V,vedtedh,dať
7566,geben::V,vaddet,dať
7567,geben::V,addit,dať
7568,geben::V,addliđ,dať
7569,geben::V,ä´n,dať
7570,geben::V,аннҍтэ,dať
7571,reichen::V,geelkedh,podať
7572,reichen::V,lagádit,podať
7573,reichen::V,geiget,podať
7574,reichen::V,keigiđ,podať
7575,reichen::V,vuõiggâ´stted,podať
7576,reichen::V,аннҍтэ,podať
7577,schenken::V,vedtedh,darovať
7578,schenken::V,vaddet,darovať
7579,schenken::V,skeaŋkut,darovať
7580,schenken::V,skeŋket,darovať
7581,schenken::V,skeŋkkiđ,darovať
7582,schenken::V,sǩiâŋkkâd,darovať
7583,schenken::V,ла̄ххе,darovať
7584,versprechen::V,luhpiedidh,sľúbiť
7585,versprechen::V,jáhttet,sľúbiť
7586,versprechen::V,lohpidit,sľúbiť
7587,versprechen::V,lopediđ,sľúbiť
7588,versprechen::V,lå´ppeed,sľúbiť
7589,versprechen::V,о̄а̄шштҍе,sľúbiť
7590,wünschen::V,lahkoehtidh,želať
7591,wünschen::V,sávvat,želať
7592,wünschen::V,sávadit,želať
7593,wünschen::V,doaivvuhit,želať
7594,wünschen::V,tuá'ivuttiđ,želať
7595,wünschen::V,tuâivvad,želať
7596,wünschen::V,туввэ,želať
7597,loben::V,girmedh,chváliť
7598,loben::V,májnnot,chváliť
7599,loben::V,rámmpot,chváliť
7600,loben::V,máidnut,chváliť
7601,loben::V,rámidit,chváliť
7602,loben::V,rammuđ,chváliť
7603,loben::V,rämidiđ,chváliť
7604,loben::V,ââ´leed,chváliť
7605,loben::V,ǩei´tted,chváliť
7606,loben::V,кыйта,chváliť
7607,küssen::V,tjånnahtidh,bozkať
7608,küssen::V,tjuvliestidh,bozkať
7609,küssen::V,tjullit,bozkať
7610,küssen::V,tjulestit,bozkať
7611,küssen::V,cum'mát,bozkať
7612,küssen::V,cummistit,bozkať
7613,küssen::V,cummâliđ,bozkať
7614,küssen::V,cu´mmsted,bozkať
7615,küssen::V,cu´mmstõõllâd,bozkať
7616,küssen::V,нӣссэ,bozkať
7617,wiegen::V,sjammadidh,kolísať
7618,wiegen::V,vuohttot,kolísať
7619,wiegen::V,vuohtudit,kolísať
7620,wiegen::V,vuohttut,kolísať
7621,wiegen::V,vuát'tuđ,kolísať
7622,wiegen::V,nuäkkad,kolísať
7623,wiegen::V,suâibted,kolísať
7624,wiegen::V,нуагкэ,kolísať
7625,zudecken::V,gaptjedh,prikryť
7626,zudecken::V,loavddet,prikryť
7627,zudecken::V,gokčat,prikryť
7628,zudecken::V,luáv'diđ,prikryť
7629,zudecken::V,kä´tted,prikryť
7630,zudecken::V,ка̄ххьтэ,prikryť
7631,wecken::V,gåaskodh,zobudiť
7632,wecken::V,båktet,zobudiť
7633,wecken::V,boktit,zobudiť
7634,wecken::V,rávkat,zobudiť
7635,wecken::V,cuvnâđ,zobudiť
7636,wecken::V,counnâd,zobudiť
7637,wecken::V,цо̄ввнэ,zobudiť
7638,zeigen::V,vuesiehtidh,ukázať
7639,zeigen::V,vuosedit,ukázať
7640,zeigen::V,giejgget,ukázať
7641,zeigen::V,čájehit,ukázať
7642,zeigen::V,čäittiđ,ukázať
7643,zeigen::V,čujottiđ,ukázať
7644,zeigen::V,čuäi´ted,ukázať
7645,zeigen::V,вӯзьхе,ukázať
7646,führen::V,steeredh,viesť
7647,führen::V,doalvvot,viesť
7648,führen::V,láidet,viesť
7649,führen::V,jođettiđ,viesť
7650,führen::V,jåå´đted,viesť
7651,führen::V,выгкэ,viesť
7652,lehren::V,ööhpehtidh,učiť
7653,lehren::V,åhpadit,učiť
7654,lehren::V,oahpahit,učiť
7655,lehren::V,máttááttiđ,učiť
7656,lehren::V,mätt'ted,učiť
7657,lehren::V,vuä´ppsted,učiť
7658,lehren::V,ма̄тҍха,učiť
7659,unterrichten::V,ööhpehtidh,vyučovať
7660,unterrichten::V,lågådit,vyučovať
7661,unterrichten::V,åhpadit,vyučovať
7662,unterrichten::V,oahpahit,vyučovať
7663,unterrichten::V,škovliđ,vyučovať
7664,unterrichten::V,máttááttiđ,vyučovať
7665,unterrichten::V,mätt'ted,vyučovať
7666,unterrichten::V,vuä´ppsted,vyučovať
7667,unterrichten::V,ма̄тҍха,vyučovať
7668,aufziehen::V,eeledh,vychovať
7669,aufziehen::V,bajedit,vychovať
7670,aufziehen::V,biebmat,vychovať
7671,aufziehen::V,pajaskeessiđ,vychovať
7672,aufziehen::V,šoddâdiđ,vychovať
7673,aufziehen::V,šõddeed,vychovať
7674,aufziehen::V,peâm'mad,vychovať
7675,aufziehen::V,вуэпьсе,vychovať
7676,leiten::V,lijrehtidh,viesť
7677,leiten::V,lájddit,viesť
7678,leiten::V,oatsodit,viesť
7679,leiten::V,jođihit,viesť
7680,leiten::V,stivriđ,viesť
7681,leiten::V,hovdiđ,viesť
7682,leiten::V,jåå´đted,viesť
7683,leiten::V,выгкэ,viesť
7684,leiten::V,вӯййкье,viesť
7685,antreiben::V,eadtjoestidh,popudiť
7686,antreiben::V,hasodit,popudiť
7687,antreiben::V,hállsjedit,popudiť
7688,antreiben::V,gevret,popudiť
7689,antreiben::V,rássat,popudiť
7690,antreiben::V,kušottiđ,popudiť
7691,antreiben::V,huá'puttiđ,popudiť
7692,antreiben::V,rääskted,popudiť
7693,antreiben::V,hõškkled,popudiť
7694,antreiben::V,ёадҌхе,popudiť
7695,lassen::V,baajedh,dať
7696,lassen::V,-ahttet,dať
7697,lassen::V,diktit,dať
7698,lassen::V,-ttiđ,dať
7699,lassen::V,ä´n,dať
7700,lassen::V,па̄ххкэ,dať
7701,einladen::V,bööredh,pozvať
7702,einladen::V,bööredh,povolať
7703,einladen::V,bivddit,pozvať
7704,einladen::V,bivddit,povolať
7705,einladen::V,gåhttjot,pozvať
7706,einladen::V,gåhttjot,povolať
7707,einladen::V,bovdet,pozvať
7708,einladen::V,bovdet,povolať
7709,einladen::V,koččođ,pozvať
7710,einladen::V,koččođ,povolať
7711,einladen::V,kåččad,pozvať
7712,einladen::V,kåččad,povolať
7713,einladen::V,коаххче,pozvať
7714,einladen::V,коаххче,povolať
7715,vereinigen::V,iktedidh,spojiť
7716,vereinigen::V,iktedidh,zjednotiť
7717,vereinigen::V,aktidit,spojiť
7718,vereinigen::V,aktidit,zjednotiť
7719,vereinigen::V,ovttastahttit,spojiť
7720,vereinigen::V,ovttastahttit,zjednotiť
7721,vereinigen::V,o'vtâstittiđ,spojiť
7722,vereinigen::V,o'vtâstittiđ,zjednotiť
7723,vereinigen::V,õhtteed,spojiť
7724,vereinigen::V,õhtteed,zjednotiť
7725,vereinigen::V,э̄хтхэ,spojiť
7726,vereinigen::V,э̄хтхэ,zjednotiť
7727,besuchen::V,åahpodh,navštíviť
7728,besuchen::V,goevlelidh,navštíviť
7729,besuchen::V,guossit,navštíviť
7730,besuchen::V,gal'let,navštíviť
7731,besuchen::V,fitnat,navštíviť
7732,besuchen::V,kolliđ,navštíviť
7733,besuchen::V,kõ´ll'jed,navštíviť
7734,besuchen::V,по̄дтлэ,navštíviť
7735,besuchen::V,во̄тэдтэ,navštíviť
7736,besuchen::V,во̄а̄ррдэ,navštíviť
7737,treffen::V,dieviedidh,stretnúť
7738,treffen::V,iejvvit,stretnúť
7739,treffen::V,deaivat,stretnúť
7740,treffen::V,staaviđ,stretnúť
7741,treffen::V,teividiđ,stretnúť
7742,treffen::V,o´ddjõõttâd,stretnúť
7743,treffen::V,вуэсстлэ,stretnúť
7744,sich versammeln::V,gaavnedidh,zhromaždiť sa
7745,sich versammeln::V,tjoaggut,zhromaždiť sa
7746,sich versammeln::V,čoahkkanit,zhromaždiť sa
7747,sich versammeln::V,čokkâniđ,zhromaždiť sa
7748,sich versammeln::V,nurâdâttâđ,zhromaždiť sa
7749,sich versammeln::V,noorõõttâd,zhromaždiť sa
7750,sich versammeln::V,вӯллклэ,zhromaždiť sa
7751,spielen::V,rïdtjedh,hrať
7752,spielen::V,lustedalledh,hrať
7753,spielen::V,ståhkat,hrať
7754,spielen::V,stuvssit,hrať
7755,spielen::V,speallat,hrať
7756,spielen::V,le'ihâšiđ,hrať
7757,spielen::V,siõrrâd,hrať
7758,spielen::V,speâllad,hrať
7759,spielen::V,сӣррэ,hrať
7760,singen::V,laavlodh,spievať
7761,singen::V,lávllot,spievať
7762,singen::V,lávlut,spievať
7763,singen::V,lávluđ,spievať
7764,singen::V,läullad,spievať
7765,singen::V,ла̄ввлэ,spievať
7766,tanzen::V,daanhtsodh,tancovať
7767,tanzen::V,dánssat,tancovať
7768,tanzen::V,gærssulit,tancovať
7769,tanzen::V,dánset,tancovať
7770,tanzen::V,tánssáđ,tancovať
7771,tanzen::V,ta´nssjed,tancovať
7772,tanzen::V,pleäs'sjed,tancovať
7773,tanzen::V,нюччке,tancovať
7774,tanzen::V,пляссъе,tancovať
7775,sich trennen::V,jååkedidh,rozísť sa
7776,sich trennen::V,sirrat,rozísť sa
7777,sich trennen::V,sirádit,rozísť sa
7778,sich trennen::V,earránit,rozísť sa
7779,sich trennen::V,ratkuđ,rozísť sa
7780,sich trennen::V,rätkkjed,rozísť sa
7781,sich trennen::V,кӯдтъе,rozísť sa
7782,verlassen::V,laehpedh,opustiť
7783,verlassen::V,guodet,opustiť
7784,verlassen::V,guođđit,opustiť
7785,verlassen::V,hilgođ,opustiť
7786,verlassen::V,kyeđđiđ,opustiť
7787,verlassen::V,kue´đđed,opustiť
7788,verlassen::V,сӯһпъе,opustiť
7789,retten::V,gorredidh,zachrániť
7790,retten::V,gádjot,zachrániť
7791,retten::V,gádjut,zachrániť
7792,retten::V,kááijuđ,zachrániť
7793,retten::V,piä'luštiđ,zachrániť
7794,retten::V,ka´jjeed,zachrániť
7795,retten::V,вуаннче,zachrániť
7796,bewachen::V,geehtedh,strážiť
7797,bewachen::V,váktit,strážiť
7798,bewachen::V,fáktet,strážiť
7799,bewachen::V,vahtiđ,strážiť
7800,bewachen::V,värddjed,strážiť
7801,bewachen::V,va´httjed,strážiť
7802,bewachen::V,пынне,strážiť
7803,bewachen::V,ка̄рвуллэ,strážiť
7804,schützen::V,vaarjelidh,chrániť
7805,schützen::V,suoddjit,chrániť
7806,schützen::V,suodjalit,chrániť
7807,schützen::V,suddjet,chrániť
7808,schützen::V,varjâliđ,chrániť
7809,schützen::V,suâided,chrániť
7810,schützen::V,varjjled,chrániť
7811,schützen::V,пынне,chrániť
7812,verteidigen::V,vaarjelidh,brániť
7813,verteidigen::V,bælostit,brániť
7814,verteidigen::V,bealuštit,brániť
7815,verteidigen::V,čuollat,brániť
7816,verteidigen::V,piä'luštiđ,brániť
7817,verteidigen::V,peälšted,brániť
7818,verteidigen::V,пэ̄лль мэ̄ннэ,brániť
7819,sich schlagen::V,dåarodh,biť sa
7820,sich schlagen::V,tjoelestidh,biť sa
7821,sich schlagen::V,doarrot,biť sa
7822,sich schlagen::V,doarrut,biť sa
7823,sich schlagen::V,tuárruđ,biť sa
7824,sich schlagen::V,tuärrad,biť sa
7825,sich schlagen::V,туаррэ,biť sa
7826,schießen::V,vuetjedh,streliť
7827,schießen::V,vuetjedh,strieľať
7828,schießen::V,skööhtedh,streliť
7829,schießen::V,skööhtedh,strieľať
7830,schießen::V,vuohtjet,streliť
7831,schießen::V,vuohtjet,strieľať
7832,schießen::V,báhčit,streliť
7833,schießen::V,báhčit,strieľať
7834,schießen::V,pääččiđ,streliť
7835,schießen::V,pääččiđ,strieľať
7836,schießen::V,pää´ččed,streliť
7837,schießen::V,pää´ččed,strieľať
7838,schießen::V,ря̄хшкхэ,streliť
7839,schießen::V,ря̄хшкхэ,strieľať
7840,siegen::V,vïtnedh,zvíťaziť
7841,siegen::V,vuojttet,zvíťaziť
7842,siegen::V,vuoitit,zvíťaziť
7843,siegen::V,vyei'ttiđ,zvíťaziť
7844,siegen::V,vuei´tted,zvíťaziť
7845,siegen::V,вуэйхьтэ,zvíťaziť
7846,ärgern::V,måarahtehtedh,hnevať
7847,ärgern::V,måarahtehtedh,zlostiť
7848,ärgern::V,suhttadit,hnevať
7849,ärgern::V,suhttadit,zlostiť
7850,ärgern::V,hárdit,hnevať
7851,ärgern::V,hárdit,zlostiť
7852,ärgern::V,piä'ṿuttiđ,hnevať
7853,ärgern::V,piä'ṿuttiđ,zlostiť
7854,ärgern::V,âsseed,hnevať
7855,ärgern::V,âsseed,zlostiť
7856,ärgern::V,се̄нтхэ,hnevať
7857,ärgern::V,се̄нтхэ,zlostiť
7858,schlagen::V,håasedh,biť
7859,schlagen::V,håasedh,udrieť
7860,schlagen::V,laekedh,biť
7861,schlagen::V,laekedh,udrieť
7862,schlagen::V,tsábbmet,biť
7863,schlagen::V,tsábbmet,udrieť
7864,schlagen::V,tjassket,biť
7865,schlagen::V,tjassket,udrieť
7866,schlagen::V,huškut,biť
7867,schlagen::V,huškut,udrieť
7868,schlagen::V,časkeđ,biť
7869,schlagen::V,časkeđ,udrieť
7870,schlagen::V,čâ´cǩǩed,biť
7871,schlagen::V,čâ´cǩǩed,udrieť
7872,schlagen::V,та̄гкэ,biť
7873,schlagen::V,та̄гкэ,udrieť
7874,schlagen::V,ва̄сстэ,biť
7875,schlagen::V,ва̄сстэ,udrieť
7876,treten::V,tjïektjedh,kopnúť
7877,treten::V,tjiektjat,kopnúť
7878,treten::V,čiekčat,kopnúť
7879,treten::V,čieh'čâđ,kopnúť
7880,treten::V,tanccâđ,kopnúť
7881,treten::V,tanccâd,kopnúť
7882,treten::V,то̄ппцэ,kopnúť
7883,stechen::V,baskedh,bodnúť
7884,stechen::V,baskedh,pichnúť
7885,stechen::V,tjuoggit,bodnúť
7886,stechen::V,tjuoggit,pichnúť
7887,stechen::V,čuoggut,bodnúť
7888,stechen::V,čuoggut,pichnúť
7889,stechen::V,čuog'giđ,bodnúť
7890,stechen::V,čuog'giđ,pichnúť
7891,stechen::V,čuõ´ǧ'ǧeed,bodnúť
7892,stechen::V,čuõ´ǧ'ǧeed,pichnúť
7893,stechen::V,чо̄ххкэ,bodnúť
7894,stechen::V,чо̄ххкэ,pichnúť
7895,stoßen::V,nehkiehtidh,udrieť
7896,stoßen::V,nårddådit,udrieť
7897,stoßen::V,nordadit,udrieť
7898,stoßen::V,nutkâliđ,udrieť
7899,stoßen::V,oi´ǧǧeed,udrieť
7900,stoßen::V,оййкье,udrieť
7901,stoßen::V,тоалкъе,udrieť
7902,stehlen::V,sualadidh,kradnúť
7903,stehlen::V,suoládit,kradnúť
7904,stehlen::V,suoládit,kradnúť
7905,stehlen::V,suá'ládiđ,kradnúť
7906,stehlen::V,suâleed,kradnúť
7907,stehlen::V,суэлнэ,kradnúť
7908,stören::V,stööredh,vyrušiť
7909,stören::V,hearaldehtedh,vyrušiť
7910,stören::V,massit,vyrušiť
7911,stören::V,sjuddit,vyrušiť
7912,stören::V,heađuštit,vyrušiť
7913,stören::V,hettiđ,vyrušiť
7914,stören::V,heṃâdiđ,vyrušiť
7915,stören::V,stamlded,vyrušiť
7916,stören::V,вӣршэ,vyrušiť
7917,stören::V,е̄кхэллэ,vyrušiť
7918,belästigen::V,vaejviestidh,obťažovať
7919,belästigen::V,vájvedit,obťažovať
7920,belästigen::V,muodástuhttet,obťažovať
7921,belästigen::V,váivvidit,obťažovať
7922,belästigen::V,bieguhit,obťažovať
7923,belästigen::V,vä'ividiđ,obťažovať
7924,belästigen::V,stamlded,obťažovať
7925,belästigen::V,е̄кхэллэ,obťažovať
7926,belästigen::V,во̄а̄йвшэ,obťažovať
7927,verbergen::V,tjïekedh,skryť
7928,verbergen::V,tjiehkat,skryť
7929,verbergen::V,čiehkat,skryť
7930,verbergen::V,čieḥâđ,skryť
7931,verbergen::V,peittad,skryť
7932,verbergen::V,чӣгкэ,skryť
7933,verbergen::V,пе̄йхьтэ,skryť
7934,täuschen::V,iermedh,sklamať
7935,täuschen::V,eajhkaldehtedh,sklamať
7936,täuschen::V,tjáddjit,sklamať
7937,täuschen::V,dájuhit,sklamať
7938,täuschen::V,viehtalit,sklamať
7939,täuschen::V,villiđ,sklamať
7940,täuschen::V,ǩiõllâd,sklamať
7941,täuschen::V,вӯйхе,sklamať
7942,täuschen::V,пе̄йхьтэ,sklamať
7943,täuschen::V,ке̄лсэллэ,sklamať
7944,betrügen::V,biehtedh,klamať
7945,betrügen::V,biehtedh,podvádzať
7946,betrügen::V,biehttet,klamať
7947,betrügen::V,biehttet,podvádzať
7948,betrügen::V,beahttit,klamať
7949,betrügen::V,beahttit,podvádzať
7950,betrügen::V,filliđ,klamať
7951,betrügen::V,filliđ,podvádzať
7952,betrügen::V,ǩiõllâd,klamať
7953,betrügen::V,ǩiõllâd,podvádzať
7954,betrügen::V,pä´rtteed,klamať
7955,betrügen::V,pä´rtteed,podvádzať
7956,betrügen::V,вӯйхе,klamať
7957,betrügen::V,вӯйхе,podvádzať
7958,betrügen::V,пе̄йхьтэ,klamať
7959,betrügen::V,пе̄йхьтэ,podvádzať
7960,betrügen::V,ке̄лсэллэ,klamať
7961,betrügen::V,ке̄лсэллэ,podvádzať
7962,töten::V,buvvedh,zabiť
7963,töten::V,buvvedh,usmrtiť
7964,töten::V,gåddet,zabiť
7965,töten::V,gåddet,usmrtiť
7966,töten::V,soaggit,zabiť
7967,töten::V,soaggit,usmrtiť
7968,töten::V,goddit,zabiť
7969,töten::V,goddit,usmrtiť
7970,töten::V,surmiđ,zabiť
7971,töten::V,surmiđ,usmrtiť
7972,töten::V,jämittiđ,zabiť
7973,töten::V,jämittiđ,usmrtiť
7974,töten::V,kå´dded,zabiť
7975,töten::V,kå´dded,usmrtiť
7976,töten::V,so´rmmjed,zabiť
7977,töten::V,so´rmmjed,usmrtiť
7978,töten::V,коаннҌтэ,zabiť
7979,töten::V,коаннҌтэ,usmrtiť
7980,wohnen::V,årrodh,bývať
7981,wohnen::V,veasodh,bývať
7982,wohnen::V,årrot,bývať
7983,wohnen::V,viessot,bývať
7984,wohnen::V,orrut,bývať
7985,wohnen::V,aassâđ,bývať
7986,wohnen::V,aassâd,bývať
7987,wohnen::V,jälsted,bývať
7988,wohnen::V,е̄лле,bývať
7989,arbeiten::V,barkedh,pracovať
7990,arbeiten::V,rihtjat,pracovať
7991,arbeiten::V,bargat,pracovať
7992,arbeiten::V,porgâđ,pracovať
7993,arbeiten::V,tue´j'jeed,pracovať
7994,arbeiten::V,лыххкэ,pracovať
7995,arbeiten::V,ро̄бхушшэ,pracovať
7996,sammeln::V,tjåegkedh,zbierať
7997,sammeln::V,tjoahkkit,zbierať
7998,sammeln::V,čoaggit,zbierať
7999,sammeln::V,čokkiđ,zbierať
8000,sammeln::V,čuág'giđ,zbierať
8001,sammeln::V,noorrâd,zbierať
8002,sammeln::V,нёавсэ,zbierať
8003,pflücken::V,tjåegkedh,trhať
8004,pflücken::V,tjåegkedh,oberať
8005,pflücken::V,tjoagget,trhať
8006,pflücken::V,tjoagget,oberať
8007,pflücken::V,čoaggit,trhať
8008,pflücken::V,čoaggit,oberať
8009,pflücken::V,čuág'giđ,trhať
8010,pflücken::V,čuág'giđ,oberať
8011,pflücken::V,uussâd,trhať
8012,pflücken::V,uussâd,oberať
8013,pflücken::V,кышшкэ,trhať
8014,pflücken::V,кышшкэ,oberať
8015,jagen::V,bearhtodh,poľovať
8016,jagen::V,viejddit,poľovať
8017,jagen::V,bivdit,poľovať
8018,jagen::V,miä'cástiđ,poľovať
8019,jagen::V,miä´csted,poľovať
8020,jagen::V,ме̄ххьцтэ,poľovať
8021,fischen::V,gööledh,loviť ryby
8022,fischen::V,gööledh,chytať ryby
8023,fischen::V,håagkodh,loviť ryby
8024,fischen::V,håagkodh,chytať ryby
8025,fischen::V,guollit,loviť ryby
8026,fischen::V,guollit,chytať ryby
8027,fischen::V,guolástit,loviť ryby
8028,fischen::V,guolástit,chytať ryby
8029,fischen::V,kuá'lástiđ,loviť ryby
8030,fischen::V,kuá'lástiđ,chytať ryby
8031,fischen::V,kue´llšeed,loviť ryby
8032,fischen::V,kue´llšeed,chytať ryby
8033,fischen::V,шылле кӯль,loviť ryby
8034,fischen::V,шылле кӯль,chytať ryby
8035,fassen::V,bivtedh,uloviť
8036,fassen::V,giddit,uloviť
8037,fassen::V,bivdit,uloviť
8038,fassen::V,pivdeđ,uloviť
8039,fassen::V,kå´dded,uloviť
8040,fassen::V,со̄а̄гкэ,uloviť
8041,hüten::V,geehtedh,pásť
8042,hüten::V,váktit,pásť
8043,hüten::V,geahččat,pásť
8044,hüten::V,keččâđ,pásť
8045,hüten::V,hoi´ddjed,pásť
8046,hüten::V,пынне,pásť
8047,treiben::V,vuejiehtidh,hnať
8048,treiben::V,vuojedit,hnať
8049,treiben::V,vuodjelit,hnať
8050,treiben::V,vyeijiđ,hnať
8051,treiben::V,vue´jjad,hnať
8052,treiben::V,выйхе,hnať
8053,treiben::V,го̄ннэ,hnať
8054,anbinden::V,viedtedh,priviazať
8055,anbinden::V,gaarhkedidh,priviazať
8056,anbinden::V,dabrrit,priviazať
8057,anbinden::V,dæhppodit,priviazať
8058,anbinden::V,čatnat,priviazať
8059,anbinden::V,čoonnâđ,priviazať
8060,anbinden::V,čõõnnâd,priviazať
8061,anbinden::V,ко̄ррэ,priviazať
8062,füttern::V,bïepmehtidh,kŕmiť
8063,füttern::V,biebbmat,kŕmiť
8064,füttern::V,biebmat,kŕmiť
8065,füttern::V,purâttiđ,kŕmiť
8066,füttern::V,poorted,kŕmiť
8067,füttern::V,peâm'mad,kŕmiť
8068,füttern::V,поҏтэ,kŕmiť
8069,melken::V,buhtjedh,dojiť
8070,melken::V,båhtjet,dojiť
8071,melken::V,bahčit,dojiť
8072,melken::V,paččeeđ,dojiť
8073,melken::V,pââččad,dojiť
8074,melken::V,лаппьсе,dojiť
8075,hacken::V,tsåalhkodh,seknúť
8076,hacken::V,tsållat,seknúť
8077,hacken::V,tsáhpat,seknúť
8078,hacken::V,čuollat,seknúť
8079,hacken::V,čuollâđ,seknúť
8080,hacken::V,ceäk'kad,seknúť
8081,hacken::V,ця̄ххкэ,seknúť
8082,gießen::V,tjaetsiehtidh,polievať
