,Concept_ID,se,fr
7981,treten::V,tjïektjedh,botter
7982,treten::V,tjïektjedh,donner un coup de pied à
7983,treten::V,tjiektjat,botter
7984,treten::V,tjiektjat,donner un coup de pied à
7985,treten::V,čiekčat,botter
7986,treten::V,čiekčat,donner un coup de pied à
7987,treten::V,čieh'čâđ,botter
7988,treten::V,čieh'čâđ,donner un coup de pied à
7989,treten::V,tanccâđ,botter
7990,treten::V,tanccâđ,donner un coup de pied à
7991,treten::V,tanccâd,botter
7992,treten::V,tanccâd,donner un coup de pied à
7993,treten::V,то̄ппцэ,botter
7994,treten::V,то̄ппцэ,donner un coup de pied à
7995,stechen::V,baskedh,piquer
7996,stechen::V,tjuoggit,piquer
7997,stechen::V,čuoggut,piquer
7998,stechen::V,čuog'giđ,piquer
7999,stechen::V,čuõ´ǧ'ǧeed,piquer
8000,stechen::V,чо̄ххкэ,piquer
8001,stoßen::V,nehkiehtidh,heurter
8002,stoßen::V,nårddådit,heurter
8003,stoßen::V,nordadit,heurter
8004,stoßen::V,nutkâliđ,heurter
8005,stoßen::V,oi´ǧǧeed,heurter
8006,stoßen::V,оййкье,heurter
8007,stoßen::V,тоалкъе,heurter
8008,stehlen::V,sualadidh,voler
8009,stehlen::V,suoládit,voler
8010,stehlen::V,suoládit,voler
8011,stehlen::V,suá'ládiđ,voler
8012,stehlen::V,suâleed,voler
8013,stehlen::V,суэлнэ,voler
8014,stören::V,stööredh,gêner
8015,stören::V,stööredh,déranger
8016,stören::V,hearaldehtedh,gêner
8017,stören::V,hearaldehtedh,déranger
8018,stören::V,massit,gêner
8019,stören::V,massit,déranger
8020,stören::V,sjuddit,gêner
8021,stören::V,sjuddit,déranger
8022,stören::V,heađuštit,gêner
8023,stören::V,heađuštit,déranger
8024,stören::V,hettiđ,gêner
8025,stören::V,hettiđ,déranger
8026,stören::V,heṃâdiđ,gêner
8027,stören::V,heṃâdiđ,déranger
8028,stören::V,stamlded,gêner
8029,stören::V,stamlded,déranger
8030,stören::V,вӣршэ,gêner
8031,stören::V,вӣршэ,déranger
8032,stören::V,е̄кхэллэ,gêner
8033,stören::V,е̄кхэллэ,déranger
8034,belästigen::V,vaejviestidh,molester
8035,belästigen::V,vaejviestidh,importuner
8036,belästigen::V,vájvedit,molester
8037,belästigen::V,vájvedit,importuner
8038,belästigen::V,muodástuhttet,molester
8039,belästigen::V,muodástuhttet,importuner
8040,belästigen::V,váivvidit,molester
8041,belästigen::V,váivvidit,importuner
8042,belästigen::V,bieguhit,molester
8043,belästigen::V,bieguhit,importuner
8044,belästigen::V,vä'ividiđ,molester
8045,belästigen::V,vä'ividiđ,importuner
8046,belästigen::V,stamlded,molester
8047,belästigen::V,stamlded,importuner
8048,belästigen::V,е̄кхэллэ,molester
8049,belästigen::V,е̄кхэллэ,importuner
8050,belästigen::V,во̄а̄йвшэ,molester
8051,belästigen::V,во̄а̄йвшэ,importuner
8052,verbergen::V,tjïekedh,cacher
8053,verbergen::V,tjïekedh,dissimuler
8054,verbergen::V,tjiehkat,cacher
8055,verbergen::V,tjiehkat,dissimuler
8056,verbergen::V,čiehkat,cacher
8057,verbergen::V,čiehkat,dissimuler
8058,verbergen::V,čieḥâđ,cacher
8059,verbergen::V,čieḥâđ,dissimuler
8060,verbergen::V,peittad,cacher
8061,verbergen::V,peittad,dissimuler
8062,verbergen::V,чӣгкэ,cacher
8063,verbergen::V,чӣгкэ,dissimuler
8064,verbergen::V,пе̄йхьтэ,cacher
8065,verbergen::V,пе̄йхьтэ,dissimuler
8066,täuschen::V,iermedh,abuser
8067,täuschen::V,iermedh,tromper
8068,täuschen::V,eajhkaldehtedh,abuser
8069,täuschen::V,eajhkaldehtedh,tromper
8070,täuschen::V,tjáddjit,abuser
8071,täuschen::V,tjáddjit,tromper
8072,täuschen::V,dájuhit,abuser
8073,täuschen::V,dájuhit,tromper
8074,täuschen::V,viehtalit,abuser
8075,täuschen::V,viehtalit,tromper
8076,täuschen::V,villiđ,abuser
8077,täuschen::V,villiđ,tromper
8078,täuschen::V,ǩiõllâd,abuser
8079,täuschen::V,ǩiõllâd,tromper
8080,täuschen::V,вӯйхе,abuser
8081,täuschen::V,вӯйхе,tromper
8082,täuschen::V,пе̄йхьтэ,abuser
8083,täuschen::V,пе̄йхьтэ,tromper
8084,täuschen::V,ке̄лсэллэ,abuser
8085,täuschen::V,ке̄лсэллэ,tromper
8086,betrügen::V,biehtedh,duper
8087,betrügen::V,biehtedh,frauder
8088,betrügen::V,biehttet,duper
8089,betrügen::V,biehttet,frauder
8090,betrügen::V,beahttit,duper
8091,betrügen::V,beahttit,frauder
8092,betrügen::V,filliđ,duper
8093,betrügen::V,filliđ,frauder
8094,betrügen::V,ǩiõllâd,duper
8095,betrügen::V,ǩiõllâd,frauder
8096,betrügen::V,pä´rtteed,duper
8097,betrügen::V,pä´rtteed,frauder
8098,betrügen::V,вӯйхе,duper
8099,betrügen::V,вӯйхе,frauder
8100,betrügen::V,пе̄йхьтэ,duper
8101,betrügen::V,пе̄йхьтэ,frauder
8102,betrügen::V,ке̄лсэллэ,duper
8103,betrügen::V,ке̄лсэллэ,frauder
8104,töten::V,buvvedh,tuer
8105,töten::V,gåddet,tuer
8106,töten::V,soaggit,tuer
8107,töten::V,goddit,tuer
8108,töten::V,surmiđ,tuer
8109,töten::V,jämittiđ,tuer
8110,töten::V,kå´dded,tuer
8111,töten::V,so´rmmjed,tuer
8112,töten::V,коаннҌтэ,tuer
8113,wohnen::V,årrodh,habiter
8114,wohnen::V,årrodh,demeurer
8115,wohnen::V,veasodh,habiter
8116,wohnen::V,veasodh,demeurer
8117,wohnen::V,årrot,habiter
8118,wohnen::V,årrot,demeurer
8119,wohnen::V,viessot,habiter
8120,wohnen::V,viessot,demeurer
8121,wohnen::V,orrut,habiter
8122,wohnen::V,orrut,demeurer
8123,wohnen::V,aassâđ,habiter
8124,wohnen::V,aassâđ,demeurer
8125,wohnen::V,aassâd,habiter
8126,wohnen::V,aassâd,demeurer
8127,wohnen::V,jälsted,habiter
8128,wohnen::V,jälsted,demeurer
8129,wohnen::V,е̄лле,habiter
8130,wohnen::V,е̄лле,demeurer
8131,arbeiten::V,barkedh,travailler
8132,arbeiten::V,rihtjat,travailler
8133,arbeiten::V,bargat,travailler
8134,arbeiten::V,porgâđ,travailler
8135,arbeiten::V,tue´j'jeed,travailler
8136,arbeiten::V,лыххкэ,travailler
8137,arbeiten::V,ро̄бхушшэ,travailler
8138,sammeln::V,tjåegkedh,collectionner
8139,sammeln::V,tjoahkkit,collectionner
8140,sammeln::V,čoaggit,collectionner
8141,sammeln::V,čokkiđ,collectionner
8142,sammeln::V,čuág'giđ,collectionner
8143,sammeln::V,noorrâd,collectionner
8144,sammeln::V,нёавсэ,collectionner
8145,pflücken::V,tjåegkedh,cueillir
8146,pflücken::V,tjoagget,cueillir
8147,pflücken::V,čoaggit,cueillir
8148,pflücken::V,čuág'giđ,cueillir
8149,pflücken::V,uussâd,cueillir
8150,pflücken::V,кышшкэ,cueillir
8151,jagen::V,bearhtodh,chasser
8152,jagen::V,viejddit,chasser
8153,jagen::V,bivdit,chasser
8154,jagen::V,miä'cástiđ,chasser
8155,jagen::V,miä´csted,chasser
8156,jagen::V,ме̄ххьцтэ,chasser
8157,fischen::V,gööledh,pêcher
8158,fischen::V,håagkodh,pêcher
8159,fischen::V,guollit,pêcher
8160,fischen::V,guolástit,pêcher
8161,fischen::V,kuá'lástiđ,pêcher
8162,fischen::V,kue´llšeed,pêcher
8163,fischen::V,шылле кӯль,pêcher
8164,fassen::V,bivtedh,capturer
8165,fassen::V,giddit,capturer
8166,fassen::V,bivdit,capturer
8167,fassen::V,pivdeđ,capturer
8168,fassen::V,kå´dded,capturer
8169,fassen::V,со̄а̄гкэ,capturer
8170,hüten::V,geehtedh,garder
8171,hüten::V,váktit,garder
8172,hüten::V,geahččat,garder
8173,hüten::V,keččâđ,garder
8174,hüten::V,hoi´ddjed,garder
8175,hüten::V,пынне,garder
8176,treiben::V,vuejiehtidh,mener
8177,treiben::V,vuojedit,mener
8178,treiben::V,vuodjelit,mener
8179,treiben::V,vyeijiđ,mener
8180,treiben::V,vue´jjad,mener
8181,treiben::V,выйхе,mener
8182,treiben::V,го̄ннэ,mener
8183,anbinden::V,viedtedh,attacher
8184,anbinden::V,gaarhkedidh,attacher
8185,anbinden::V,dabrrit,attacher
8186,anbinden::V,dæhppodit,attacher
8187,anbinden::V,čatnat,attacher
8188,anbinden::V,čoonnâđ,attacher
8189,anbinden::V,čõõnnâd,attacher
8190,anbinden::V,ко̄ррэ,attacher
8191,füttern::V,bïepmehtidh,faire manger
8192,füttern::V,biebbmat,faire manger
8193,füttern::V,biebmat,faire manger
8194,füttern::V,purâttiđ,faire manger
8195,füttern::V,poorted,faire manger
8196,füttern::V,peâm'mad,faire manger
8197,füttern::V,поҏтэ,faire manger
8198,melken::V,buhtjedh,traire
8199,melken::V,båhtjet,traire
8200,melken::V,bahčit,traire
8201,melken::V,paččeeđ,traire
8202,melken::V,pââččad,traire
8203,melken::V,лаппьсе,traire
8204,hacken::V,tsåalhkodh,fendre
8205,hacken::V,tsållat,fendre
8206,hacken::V,tsáhpat,fendre
8207,hacken::V,čuollat,fendre
8208,hacken::V,čuollâđ,fendre
8209,hacken::V,ceäk'kad,fendre
8210,hacken::V,ця̄ххкэ,fendre
8211,gießen::V,tjaetsiehtidh,arroser
8212,gießen::V,tjáhttjit,arroser
8213,gießen::V,njuoskadit,arroser
8214,gießen::V,čáhccet,arroser
8215,gießen::V,njuos'kâdiđ,arroser
8216,gießen::V,väällad,arroser
8217,gießen::V,ва̄ллэ,arroser
8218,reifen::V,njoetsedh,mûrir
8219,reifen::V,láddat,mûrir
8220,reifen::V,láddat,mûrir
8221,reifen::V,laddâđ,mûrir
8222,reifen::V,laddâd,mûrir
8223,reifen::V,ӣллкнэ,mûrir
8224,reifen::V,ло̄а̄янтэ,mûrir
8225,zubereiten::V,jurjiehtidh,préparer
8226,zubereiten::V,riejddit,préparer
8227,zubereiten::V,ráhkadit,préparer
8228,zubereiten::V,va'lmâštiđ,préparer
8229,zubereiten::V,vaalmšted,préparer
8230,zubereiten::V,во̄а̄лмшэ,préparer
8231,kochen::V,voessjedh,cuire
8232,kochen::V,vuossjat,cuire
8233,kochen::V,duolldádit,cuire
8234,kochen::V,vuoš'šat,cuire
8235,kochen::V,vuoššâđ,cuire
8236,kochen::V,ǩe´tted,cuire
8237,kochen::V,кыппьтэ,cuire
8238,backen::V,bååhkedh,cuire
8239,backen::V,lájbbot,cuire
8240,backen::V,báhkket,cuire
8241,backen::V,goikadit,cuire
8242,backen::V,liäi'buđ,cuire
8243,backen::V,vää´l'jed,cuire
8244,backen::V,па̄шшьтэ,cuire
8245,braten::V,bissedh,rôtir
8246,braten::V,basset,rôtir
8247,braten::V,báistit,rôtir
8248,braten::V,steiket,rôtir
8249,braten::V,passeeđ,rôtir
8250,braten::V,pä´štted,rôtir
8251,braten::V,па̄шшьтэ,rôtir
8252,umrühren::V,firredh,remuer
8253,umrühren::V,fierrot,remuer
8254,umrühren::V,fierrut,remuer
8255,umrühren::V,fiärruđ,remuer
8256,umrühren::V,sie´jjted,remuer
8257,umrühren::V,вӣршэ,remuer
8258,stricken::V,gurredh,tricoter
8259,stricken::V,gådet,tricoter
8260,stricken::V,gođđit,tricoter
8261,stricken::V,kođđeeđ,tricoter
8262,stricken::V,kåå´đđed,tricoter
8263,stricken::V,коадтӭ,tricoter
8264,nähen::V,gåarodh,coudre
8265,nähen::V,goarrot,coudre
8266,nähen::V,goarrut,coudre
8267,nähen::V,kuárruđ,coudre
8268,nähen::V,kuärrad,coudre
8269,nähen::V,куаррэ,coudre
8270,färben::V,klaeriedidh,teindre
8271,färben::V,bájnnit,teindre
8272,färben::V,sihttset,teindre
8273,färben::V,báidnit,teindre
8274,färben::V,ivdnet,teindre
8275,färben::V,päiniđ,teindre
8276,färben::V,päinnad,teindre
8277,färben::V,ǩe´rjjeed,teindre
8278,färben::V,по̄а̄ййнэ,teindre
8279,reinigen::V,reenskedh,nettoyer
8280,reinigen::V,dïdtesjidh,nettoyer
8281,reinigen::V,rájnnit,nettoyer
8282,reinigen::V,čorget,nettoyer
8283,reinigen::V,buhtistit,nettoyer
8284,reinigen::V,kađvâđ,nettoyer
8285,reinigen::V,čurgiđ,nettoyer
8286,reinigen::V,putestiđ,nettoyer
8287,reinigen::V,čiisteed,nettoyer
8288,reinigen::V,puu´ttsted,nettoyer
8289,reinigen::V,чисстэ,nettoyer
8290,reinigen::V,е̄ллэ,nettoyer
8291,waschen::V,bïssedh,laver
8292,waschen::V,bassat,laver
8293,waschen::V,bassat,laver
8294,waschen::V,posâliđ,laver
8295,waschen::V,põõssâd,laver
8296,waschen::V,пэ̄ссэ,laver
8297,abwischen::V,njaamedh,essuyer
8298,abwischen::V,sihkastit,essuyer
8299,abwischen::V,sihkkut,essuyer
8300,abwischen::V,sikkođ,essuyer
8301,abwischen::V,sekkad,essuyer
8302,abwischen::V,чисстэ,essuyer
8303,spülen::V,skuvledh,rincer
8304,spülen::V,dåjddet,rincer
8305,spülen::V,doidit,rincer
8306,spülen::V,skuljiđ,rincer
8307,spülen::V,toideđ,rincer
8308,spülen::V,tåiddad,rincer
8309,spülen::V,sku´lljeed,rincer
8310,spülen::V,пэ̄ссэ,rincer
8311,fegen::V,sööpedh,balayer
8312,fegen::V,suohttsit,balayer
8313,fegen::V,luvdet,balayer
8314,fegen::V,sihostiđ,balayer
8315,fegen::V,roppâđ,balayer
8316,fegen::V,västtad,balayer
8317,fegen::V,seekksted,balayer
8318,fegen::V,по̄а̄шшэ,balayer
8319,kehren::V,tjirredh,balayer
8320,kehren::V,såbit,balayer
8321,kehren::V,luvdet,balayer
8322,kehren::V,suo'pâlistiđ,balayer
8323,kehren::V,västtad,balayer
8324,kehren::V,по̄а̄шшэ,balayer
8325,baden::V,voejedidh,se baigner
8326,baden::V,gálatjit,se baigner
8327,baden::V,gálašit,se baigner
8328,baden::V,lávguđ,se baigner
8329,baden::V,vuõjjâd,se baigner
8330,baden::V,sääunõõttâd,se baigner
8331,baden::V,вӯйнэдтэ,se baigner
8332,sich waschen::V,bïssedidh,se laver
8333,sich waschen::V,basádit,se laver
8334,sich waschen::V,basadit,se laver
8335,sich waschen::V,posâdâttâđ,se laver
8336,sich waschen::V,põõuuõõttâd,se laver
8337,sich waschen::V,пэзнэдтэ,se laver
8338,ausziehen::V,svæjkedh,ôter
8339,ausziehen::V,svæjkedh,enlever
8340,ausziehen::V,nuollat,ôter
8341,ausziehen::V,nuollat,enlever
8342,ausziehen::V,nuollat,ôter
8343,ausziehen::V,nuollat,enlever
8344,ausziehen::V,noollâđ,ôter
8345,ausziehen::V,noollâđ,enlever
8346,ausziehen::V,nõõllâd,ôter
8347,ausziehen::V,nõõllâd,enlever
8348,ausziehen::V,jä´hssed,ôter
8349,ausziehen::V,jä´hssed,enlever
8350,ausziehen::V,я̄ккьсе,ôter
8351,ausziehen::V,я̄ккьсе,enlever
8352,anziehen::V,gaarvoehtidh,mettre
8353,anziehen::V,tsåggåt,mettre
8354,anziehen::V,nahkehit,mettre
8355,anziehen::V,čákŋat,mettre
8356,anziehen::V,ká'rvuttiđ,mettre
8357,anziehen::V,čouggâd,mettre
8358,anziehen::V,nââ´ǩǩted,mettre
8359,anziehen::V,ца̄гке,mettre
8360,anziehen::V,наккьхе,mettre
8361,sich anziehen::V,gåårvedidh,s'habiller
8362,sich anziehen::V,gárvvunit,s'habiller
8363,sich anziehen::V,gárvodit,s'habiller
8364,sich anziehen::V,kárvudâttâđ,s'habiller
8365,sich anziehen::V,teâvõõttâd,s'habiller
8366,sich anziehen::V,туввнэдтэ,s'habiller
8367,kämmen::V,tjåhkodh,peigner
8368,kämmen::V,rájddat,peigner
8369,kämmen::V,čohkut,peigner
8370,kämmen::V,čohhoođ,peigner
8371,kämmen::V,čååkkad,peigner
8372,kämmen::V,чоагкэ,peigner
8373,schmücken::V,rïesedh,orner
8374,schmücken::V,rïesedh,décorer
8375,schmücken::V,feegredh,orner
8376,schmücken::V,feegredh,décorer
8377,schmücken::V,hiervvit,orner
8378,schmücken::V,hiervvit,décorer
8379,schmücken::V,tjáppedit,orner
8380,schmücken::V,tjáppedit,décorer
8381,schmücken::V,čiŋahit,orner
8382,schmücken::V,čiŋahit,décorer
8383,schmücken::V,čiŋâttiđ,orner
8384,schmücken::V,čiŋâttiđ,décorer
8385,schmücken::V,heärvted,orner
8386,schmücken::V,heärvted,décorer
8387,schmücken::V,ре̄ввклаххьтэ,orner
8388,schmücken::V,ре̄ввклаххьтэ,décorer
8389,sagen::V,jiehtedh,dire
8390,sagen::V,javllat,dire
8391,sagen::V,dadjat,dire
8392,sagen::V,cealkit,dire
8393,sagen::V,ettâđ,dire
8394,sagen::V,celkkiđ,dire
8395,sagen::V,nõmmeed,dire
8396,sagen::V,ceä´lǩǩed,dire
8397,sagen::V,е̄ввэ,dire
8398,sagen::V,це̄ӆӆьке,dire
8399,sprechen::V,håaledh,parler
8400,sprechen::V,rudnat,parler
8401,sprechen::V,runádit,parler
8402,sprechen::V,sárdnut,parler
8403,sprechen::V,sárnuđ,parler
8404,sprechen::V,särnnad,parler
8405,sprechen::V,са̄ррнэ,parler
8406,reden::V,håaledh,parler
8407,reden::V,sáhkadit,parler
8408,reden::V,hupmat,parler
8409,reden::V,arvâlâddâđ,parler
8410,reden::V,sárnudiđ,parler
8411,reden::V,mainsted,parler
8412,reden::V,е̄внэллэ,parler
8413,sich unterhalten::V,soptsestalledh,bavarder
8414,sich unterhalten::V,soptsestalledh,s'entretenir
8415,sich unterhalten::V,ságastit,bavarder
8416,sich unterhalten::V,ságastit,s'entretenir
8417,sich unterhalten::V,ságastallat,bavarder
8418,sich unterhalten::V,ságastallat,s'entretenir
8419,sich unterhalten::V,jumadit,bavarder
8420,sich unterhalten::V,jumadit,s'entretenir
8421,sich unterhalten::V,ságastallat,bavarder
8422,sich unterhalten::V,ságastallat,s'entretenir
8423,sich unterhalten::V,ma'inâstiđ,bavarder
8424,sich unterhalten::V,ma'inâstiđ,s'entretenir
8425,sich unterhalten::V,maainsted,bavarder
8426,sich unterhalten::V,maainsted,s'entretenir
8427,sich unterhalten::V,мо̄а̄йнсе,bavarder
8428,sich unterhalten::V,мо̄а̄йнсе,s'entretenir
8429,fragen::V,gihtjedh,demander
8430,fragen::V,gahtjat,demander
8431,fragen::V,gatjádit,demander
8432,fragen::V,jearrat,demander
8433,fragen::V,koijâdiđ,demander
8434,fragen::V,kõõččâd,demander
8435,fragen::V,кэ̄дже,demander
8436,bitten::V,birredh,prier
8437,bitten::V,aanoestidh,prier
8438,bitten::V,rohkelassjedh,prier
8439,bitten::V,ádnot,prier
8440,bitten::V,gåhttjot,prier
8441,bitten::V,bivdit,prier
8442,bitten::V,pivdeđ,prier
8443,bitten::V,äännad,prier
8444,bitten::V,raukkâd,prier
8445,bitten::V,а̄нкэ,prier
8446,bitten::V,кэ̄дже,prier
8447,erzählen::V,saakestidh,raconter
8448,erzählen::V,giehttot,raconter
8449,erzählen::V,subtsastit,raconter
8450,erzählen::V,muitalit,raconter
8451,erzählen::V,uvástâllâđ,raconter
8452,erzählen::V,ma'inâstiđ,raconter
8453,erzählen::V,maainsted,raconter
8454,erzählen::V,мо̄а̄йнсе,raconter
8455,mitteilen::V,såårnedh,communiquer
8456,mitteilen::V,bïeljelidh,communiquer
8457,mitteilen::V,diededit,communiquer
8458,mitteilen::V,dieđihit,communiquer
8459,mitteilen::V,a'lmottiđ,communiquer
8460,mitteilen::V,tie´đted,communiquer
8461,mitteilen::V,це̄ӆӆьке,communiquer
8462,nennen::V,gåhtjodh,nommer
8463,nennen::V,gåhtjodh,appeler
8464,nennen::V,lahtedh,nommer
8465,nennen::V,lahtedh,appeler
8466,nennen::V,nammadit,nommer
8467,nennen::V,nammadit,appeler
8468,nennen::V,gohččut,nommer
8469,nennen::V,gohččut,appeler
8470,nennen::V,nomâttiđ,nommer
8471,nennen::V,nomâttiđ,appeler
8472,nennen::V,koččođ,nommer
8473,nennen::V,koččođ,appeler
8474,nennen::V,nõõmted,nommer
8475,nennen::V,nõõmted,appeler
8476,nennen::V,нэ̄ммдэ,nommer
8477,nennen::V,нэ̄ммдэ,appeler
8478,nennen::V,це̄ӆӆьке,nommer
8479,nennen::V,це̄ӆӆьке,appeler
8480,rufen::V,gåhtjodh,appeler
8481,rufen::V,tjåarvodh,appeler
8482,rufen::V,tjuorvvot,appeler
8483,rufen::V,čuorvut,appeler
8484,rufen::V,čuár'vuđ,appeler
8485,rufen::V,kåččad,appeler
8486,rufen::V,čuârvvad,appeler
8487,rufen::V,коаххче,appeler
8488,prahlen::V,girmedh,se vanter
8489,prahlen::V,goarssudit,se vanter
8490,prahlen::V,rábmot,se vanter
8491,prahlen::V,ramâččâttâđ,se vanter
8492,prahlen::V,kuärggõõttâd,se vanter
8493,prahlen::V,куарктэ,se vanter
8494,übersetzen::V,jarkoestidh,traduire
8495,übersetzen::V,jårggålit,traduire
8496,übersetzen::V,jorgalit,traduire
8497,übersetzen::V,jurgâliđ,traduire
8498,übersetzen::V,jåårǥlâ´tted,traduire
8499,denken::V,ussjedidh,penser
8500,denken::V,ájádallat,penser
8501,denken::V,usjudit,penser
8502,denken::V,jurddašit,penser
8503,denken::V,jurdeđ,penser
8504,denken::V,ju'rdâččiđ,penser
8505,denken::V,juurdčed,penser
8506,denken::V,юррьтэ,penser
8507,glauben::V,jaehkedh,croire
8508,glauben::V,jáhkket,croire
8509,glauben::V,jáhkkit,croire
8510,glauben::V,oskođ,croire
8511,glauben::V,jähittiđ,croire
8512,glauben::V,åskkad,croire
8513,glauben::V,оасскэ,croire
8514,bemerken::V,aajhtsedh,remarquer
8515,bemerken::V,aajhtsedh,apercevoir
8516,bemerken::V,lahtestidh,remarquer
8517,bemerken::V,lahtestidh,apercevoir
8518,bemerken::V,ájttsat,remarquer
8519,bemerken::V,ájttsat,apercevoir
8520,bemerken::V,gæhttjat,remarquer
8521,bemerken::V,gæhttjat,apercevoir
8522,bemerken::V,tsuojggit,remarquer
8523,bemerken::V,tsuojggit,apercevoir
8524,bemerken::V,áicat,remarquer
8525,bemerken::V,áicat,apercevoir
8526,bemerken::V,fuobmát,remarquer
8527,bemerken::V,fuobmát,apercevoir
8528,bemerken::V,aiccâđ,remarquer
8529,bemerken::V,aiccâđ,apercevoir
8530,bemerken::V,huá'mášiđ,remarquer
8531,bemerken::V,huá'mášiđ,apercevoir
8532,bemerken::V,aiccâd,remarquer
8533,bemerken::V,aiccâd,apercevoir
8534,bemerken::V,huõmsted,remarquer
8535,bemerken::V,huõmsted,apercevoir
8536,bemerken::V,уййнэ,remarquer
8537,bemerken::V,уййнэ,apercevoir
8538,erkennen::V,dabtedh,reconnaître
8539,erkennen::V,dåbddåt,reconnaître
8540,erkennen::V,dovdát,reconnaître
8541,erkennen::V,fuobmát,reconnaître
8542,erkennen::V,tubdâđ,reconnaître
8543,erkennen::V,tobddâd,reconnaître
8544,erkennen::V,тӣдтӭ,reconnaître
8545,erkennen::V,то̄ммтэ,reconnaître
8546,begreifen::V,daapadidh,concevoir
8547,begreifen::V,buojkkát,concevoir
