,Concept_ID,se,tt
5158,dreißig::NUM,gålmmålåhke,утыз
5159,dreißig::NUM,golbmalogi,утыз
5160,dreißig::NUM,kulmâlov,утыз
5161,dreißig::NUM,koummlo,утыз
5162,dreißig::NUM,ко̄ллмлоагкь,утыз
5163,vierzig::NUM,njieljieluhkie,кырык
5164,vierzig::NUM,nielljalåhke,кырык
5165,vierzig::NUM,njealljelogi,кырык
5166,vierzig::NUM,neljilov,кырык
5167,vierzig::NUM,nelljlo,кырык
5168,vierzig::NUM,не̄лльйлоагкь,кырык
5169,fünfzig::NUM,vïjhteluhkie,илле
5170,fünfzig::NUM,vihttalåhke,илле
5171,fünfzig::NUM,vihttalogi,илле
5172,fünfzig::NUM,vittâlov,илле
5173,fünfzig::NUM,vittlo,илле
5174,fünfzig::NUM,выдтлоагкъ,илле
5175,sechzig::NUM,govhteluhkie,алтмыш
5176,sechzig::NUM,guhttalåhke,алтмыш
5177,sechzig::NUM,guhttalogi,алтмыш
5178,sechzig::NUM,kuttâlov,алтмыш
5179,sechzig::NUM,kuttlo,алтмыш
5180,sechzig::NUM,кудтлоагкь,алтмыш
5181,siebzig::NUM,tjïjhtjeluhkie,җитмеш
5182,siebzig::NUM,gietjavlåhke,җитмеш
5183,siebzig::NUM,čiežalogi,җитмеш
5184,siebzig::NUM,čiččâmlov,җитмеш
5185,siebzig::NUM,čičmlo,җитмеш
5186,siebzig::NUM,кыджемьлоагкь,җитмеш
5187,achtzig::NUM,gaektsieluhkie,сиксән
5188,achtzig::NUM,gáktsalåhke,сиксән
5189,achtzig::NUM,gávccilogi,сиксән
5190,achtzig::NUM,kähcilov,сиксән
5191,achtzig::NUM,kä´hcclo,сиксән
5192,achtzig::NUM,ка̄ххцлоагкь,сиксән
5193,neunzig::NUM,uktsieluhkie,туксан
5194,neunzig::NUM,aktselåhke,туксан
5195,neunzig::NUM,ovccilogi,туксан
5196,neunzig::NUM,ohcelov,туксан
5197,neunzig::NUM,å´hcclo,туксан
5198,neunzig::NUM,аххцлоагкь,туксан
5199,hundert::NUM,tjuetie,йөз
5200,hundert::NUM,tjuohte,йөз
5201,hundert::NUM,čuođi,йөз
5202,hundert::NUM,čyeti,йөз
5203,hundert::NUM,čue´tt,йөз
5204,hundert::NUM,чӯдть,йөз
5205,tausend::NUM,tåvsene,мең
5206,tausend::NUM,stoeretjuetie,мең
5207,tausend::NUM,tuvsán,мең
5208,tausend::NUM,duhát,мең
5209,tausend::NUM,duhát,мең
5210,tausend::NUM,tuhháát,мең
5211,tausend::NUM,dohat,мең
5212,tausend::NUM,то̄а̄фант,мең
5213,und::CNJ,jïh,вә
5214,und::CNJ,ja,вә
5215,und::CNJ,ja,вә
5216,und::CNJ,já,вә
5217,und::CNJ,di,вә
5218,und::CNJ,я,вә
5219,und::CNJ,да,вә
5220,und::CNJ,де,вә
5221,oder::CNJ,jallh,яки
5222,oder::CNJ,jallh,яисә
5223,oder::CNJ,jali,яки
5224,oder::CNJ,jali,яисә
5225,oder::CNJ,dahje,яки
5226,oder::CNJ,dahje,яисә
5227,oder::CNJ,adai,яки
5228,oder::CNJ,adai,яисә
5229,oder::CNJ,avi,яки
5230,oder::CNJ,avi,яисә
5231,oder::CNJ,le´be,яки
5232,oder::CNJ,le´be,яисә
5233,oder::CNJ,элэ,яки
5234,oder::CNJ,элэ,яисә
5235,oder::CNJ,вай,яки
5236,oder::CNJ,вай,яисә
5237,stehen::V,tjåadtjodh,тору
5238,stehen::V,seajsasjidh,тору
5239,stehen::V,tjuodtjot,тору
5240,stehen::V,čuožžut,тору
5241,stehen::V,cuáp'cuđ,тору
5242,stehen::V,čuâǯ'ǯad,тору
5243,stehen::V,чуэннче,тору
5244,sitzen::V,tjahkasjidh,утыру
5245,sitzen::V,tjåhkkåhit,утыру
5246,sitzen::V,čohkkát,утыру
5247,sitzen::V,čokkáđ,утыру
5248,sitzen::V,išttâd åårrad,утыру
5249,sitzen::V,ышштэ,утыру
5250,liegen::V,gaajranidh,яту
5251,liegen::V,vellahit,яту
5252,liegen::V,veallát,яту
5253,liegen::V,viäl'láđ,яту
5254,liegen::V,liâššâd,яту
5255,liegen::V,ле̄шшэ,яту
5256,hängen::V,gævnjasjidh,эленү
5257,hängen::V,gahtsahit,эленү
5258,hängen::V,heaŋgát,эленү
5259,hängen::V,hiäŋ'gáđ,эленү
5260,hängen::V,sorččad,эленү
5261,hängen::V,ла̄бпэ,эленү
5262,werden::V,sjïdtedh,булу
5263,werden::V,sjaddat,булу
5264,werden::V,beassat,булу
5265,werden::V,šoddâđ,булу
5266,werden::V,šõddâd,булу
5267,werden::V,шэ̄ннтэ,булу
5268,passieren::V,vaasedh,булу
5269,passieren::V,sjaddat,булу
5270,passieren::V,dáhpáduvvat,булу
5271,passieren::V,vássit,булу
5272,passieren::V,dáhpáhuvvat,булу
5273,passieren::V,šoddâđ,булу
5274,passieren::V,šõddâd,булу
5275,passieren::V,шэ̄ннтэ,булу
5276,passieren::V,тагсэ,булу
5277,beginnen::V,aelkedh,башлану
5278,beginnen::V,álgget,башлану
5279,beginnen::V,álggahit,башлану
5280,beginnen::V,älgiđ,башлану
5281,beginnen::V,ä´lǧǧed,башлану
5282,beginnen::V,о̄а̄лкхуввэ,башлану
5283,beginnen::V,о̄а̄лкхэднэ,башлану
5284,enden::V,orrijidh,бетү
5285,enden::V,hiejttet,бетү
5286,enden::V,nohkat,бетү
5287,enden::V,nuuhâđ,бетү
5288,enden::V,puu´tted,бетү
5289,enden::V,пудтэ,бетү
5290,enden::V,кӣркнэ,бетү
5291,wechseln::V,målsodh,үзгәртү
5292,wechseln::V,lånudit,үзгәртү
5293,wechseln::V,molssastit,үзгәртү
5294,wechseln::V,molsašuddat,үзгәртү
5295,wechseln::V,molsođ,үзгәртү
5296,wechseln::V,vaaitõõttâd,үзгәртү
5297,wechseln::V,вуайхувнэ,үзгәртү
5298,aufgehen[Sonne]::V,låvnedh,чыгу
5299,aufgehen[Sonne]::V,årijdit,чыгу
5300,aufgehen[Sonne]::V,lavnnet,чыгу
5301,aufgehen[Sonne]::V,badjánit,чыгу
5302,aufgehen[Sonne]::V,pajaniđ,чыгу
5303,aufgehen[Sonne]::V,pâjjned,чыгу
5304,aufgehen[Sonne]::V,пэ̄ййнэ,чыгу
5305,untergehen[Sonne]::V,luajhtadidh,бату
5306,untergehen[Sonne]::V,gáhtot,бату
5307,untergehen[Sonne]::V,vidodit,бату
5308,untergehen[Sonne]::V,luoitádit,бату
5309,untergehen[Sonne]::V,lyeš'tiđ,бату
5310,untergehen[Sonne]::V,lue´štted,бату
5311,untergehen[Sonne]::V,луэшштэдтэ,бату
5312,scheinen[Sonne]::V,goekedh,яктырту
5313,scheinen[Sonne]::V,bájttet,яктырту
5314,scheinen[Sonne]::V,báitit,яктырту
5315,scheinen[Sonne]::V,päštiđ,яктырту
5316,scheinen[Sonne]::V,pä´štted,яктырту
5317,scheinen[Sonne]::V,па̄шшьтэ,яктырту
5318,donnern::V,laakedh,күкрәү
5319,donnern::V,sjærggot,күкрәү
5320,donnern::V,čerget,күкрәү
5321,donnern::V,čiär'guđ,күкрәү
5322,donnern::V,čeärgged,күкрәү
5323,donnern::V,ча̄рркэ,күкрәү
5324,wehen::V,bïegkedh,исү
5325,wehen::V,bieggat,исү
5326,wehen::V,bieggat,исү
5327,wehen::V,pieg'gâđ,исү
5328,wehen::V,piõg'gâd,исү
5329,wehen::V,пӣӈӈкье,исү
5330,strömen::V,galkedh,агу
5331,strömen::V,gålggåt,агу
5332,strömen::V,golgat,агу
5333,strömen::V,kulgâđ,агу
5334,strömen::V,kolggâd,агу
5335,strömen::V,ко̄ллкэ,агу
5336,fließen::V,galkedh,агу
5337,fließen::V,gålggåt,агу
5338,fließen::V,golgat,агу
5339,fließen::V,kulgâđ,агу
5340,fließen::V,kolggâd,агу
5341,fließen::V,ко̄ллкэ,агу
5342,sich drehen::V,jårredh,бөтерелү
5343,sich drehen::V,bådnjåsit,бөтерелү
5344,sich drehen::V,jorrat,бөтерелү
5345,sich drehen::V,juurrâđ,бөтерелү
5346,sich drehen::V,joorrâd,бөтерелү
5347,sich drehen::V,чо̄ннэ,бөтерелү
5348,schwanken::V,syjjedidh,икеләнү
5349,schwanken::V,vábbulit,икеләнү
5350,schwanken::V,suoibut,икеләнү
5351,schwanken::V,juár'buđ,икеләнү
5352,schwanken::V,lâsmmad,икеләнү
5353,schwanken::V,leâujjad,икеләнү
5354,schwanken::V,лыйввэ,икеләнү
5355,schwanken::V,качьедтэ,икеләнү
5356,schwingen::V,gaavedh,тирбәлү
5357,schwingen::V,svinhtedh,тирбәлү
5358,schwingen::V,gávvat,тирбәлү
5359,schwingen::V,hiäi'luđ,тирбәлү
5360,schwingen::V,heillad,тирбәлү
5361,schwingen::V,мо̄а̄хнэ,тирбәлү
5362,fallen::V,gahtjedh,егылу
5363,fallen::V,gahttjat,егылу
5364,fallen::V,gahččat,егылу
5365,fallen::V,jurrâđ,егылу
5366,fallen::V,kõččâd,егылу
5367,fallen::V,viõr'rled,егылу
5368,fallen::V,ёрнэ,егылу
5369,fallen::V,кэ̄ххче,егылу
5370,brennen::V,bueledh,яну
5371,brennen::V,buollet,яну
5372,brennen::V,buollit,яну
5373,brennen::V,pyelliđ,яну
5374,brennen::V,pue´lled,яну
5375,brennen::V,пӯлле,яну
5376,rauchen::V,soevedidh,төтәү
5377,rauchen::V,soevedidh,төтенләү
5378,rauchen::V,berkiestidh,төтәү
5379,rauchen::V,berkiestidh,төтенләү
5380,rauchen::V,tsåjttset,төтәү
5381,rauchen::V,tsåjttset,төтенләү
5382,rauchen::V,borgguhit,төтәү
5383,rauchen::V,borgguhit,төтенләү
5384,rauchen::V,po'rgestiđ,төтәү
5385,rauchen::V,po'rgestiđ,төтенләү
5386,rauchen::V,soicceđ,төтәү
5387,rauchen::V,soicceđ,төтенләү
5388,rauchen::V,suõv'veed,төтәү
5389,rauchen::V,suõv'veed,төтенләү
5390,rauchen::V,суввдэ,төтәү
5391,rauchen::V,суввдэ,төтенләү
5392,regnen::V,abrodh,яву
5393,regnen::V,harvvet,яву
5394,regnen::V,rássjodit,яву
5395,regnen::V,arvit,яву
5396,regnen::V,arved,яву
5397,regnen::V,â´brred,яву
5398,regnen::V,аббрэ,яву
5399,gefrieren::V,gelmedh,кату
5400,gefrieren::V,jeangodh,кату
5401,gefrieren::V,jiegŋot,кату
5402,gefrieren::V,galbmot,кату
5403,gefrieren::V,jiäŋŋuđ,кату
5404,gefrieren::V,jiõŋŋâd,кату
5405,gefrieren::V,kâ´lmmed,кату
5406,gefrieren::V,калльме,кату
5407,tauen::V,leamkedh,эрү
5408,tauen::V,leamkedh,эретү
5409,tauen::V,suddat,эрү
5410,tauen::V,suddat,эретү
5411,tauen::V,sagŋadit,эрү
5412,tauen::V,sagŋadit,эретү
5413,tauen::V,suddat,эрү
5414,tauen::V,suddat,эретү
5415,tauen::V,suddâđ,эрү
5416,tauen::V,suddâđ,эретү
5417,tauen::V,suddâd,эрү
5418,tauen::V,suddâd,эретү
5419,tauen::V,sõõŋŋâd,эрү
5420,tauen::V,sõõŋŋâd,эретү
5421,tauen::V,суннтэ,эрү
5422,tauen::V,суннтэ,эретү
5423,schmelzen::V,sjalkedh,эрү
5424,schmelzen::V,sjalkedh,эретү
5425,schmelzen::V,suddat,эрү
5426,schmelzen::V,suddat,эретү
5427,schmelzen::V,suddat,эрү
5428,schmelzen::V,suddat,эретү
5429,schmelzen::V,suddâđ,эрү
5430,schmelzen::V,suddâđ,эретү
5431,schmelzen::V,sooŋŋâđ,эрү
5432,schmelzen::V,sooŋŋâđ,эретү
5433,schmelzen::V,suddâd,эрү
5434,schmelzen::V,suddâd,эретү
5435,schmelzen::V,sõõŋŋâd,эрү
5436,schmelzen::V,sõõŋŋâd,эретү
5437,schmelzen::V,суннтэ,эрү
5438,schmelzen::V,суннтэ,эретү
5439,trocknen::V,gajhkedh,кибү
5440,trocknen::V,gåjkkåt,кибү
5441,trocknen::V,goikat,кибү
5442,trocknen::V,iiŋŋâđ,кибү
5443,trocknen::V,iiŋŋâd,кибү
5444,trocknen::V,koškkâd,кибү
5445,trocknen::V,ко̄шшкэ,кибү
5446,sieden::V,doeltedh,ургылу
5447,sieden::V,duolldat,ургылу
5448,sieden::V,duoldat,ургылу
5449,sieden::V,tuol'dâđ,ургылу
5450,sieden::V,tuõlddâd,ургылу
5451,sieden::V,тӯллтэ,ургылу
5452,faulen::V,rååknedh,черү
5453,faulen::V,mïetskedh,черү
5454,faulen::V,miesskat,черү
5455,faulen::V,mieskat,черү
5456,faulen::V,guohcagit,черү
5457,faulen::V,kálágiđ,черү
5458,faulen::V,kuo'câgiđ,черү
5459,faulen::V,kuõccjed,черү
5460,faulen::V,мӣццкэ,черү
5461,verfaulen::V,rååknedh,черү
5462,verfaulen::V,mïetskedh,черү
5463,verfaulen::V,miesskat,черү
5464,verfaulen::V,mieskat,черү
5465,verfaulen::V,guohcagit,черү
5466,verfaulen::V,kálágiđ,черү
5467,verfaulen::V,kuo'câgiđ,черү
5468,verfaulen::V,kuõccjed,черү
5469,verfaulen::V,кӯццке,черү
5470,reißen::V,gäjhkanidh,өзелү
5471,reißen::V,ráhkat,өзелү
5472,reißen::V,liejmedit,өзелү
5473,reißen::V,gaikánit,өзелү
5474,reißen::V,kiškuđ,өзелү
5475,reißen::V,rõttsed,өзелү
5476,reißen::V,лӯнтнэ,өзелү
5477,reißen::V,кышшксэллэ,өзелү
5478,versinken::V,våajodh,бату
5479,versinken::V,vuodjot,бату
5480,versinken::V,tjalggat,бату
5481,versinken::V,vuodjut,бату
5482,versinken::V,vuáijuđ,бату
5483,versinken::V,vuäjjad,бату
5484,versinken::V,вуаййе,бату
5485,vergehen::V,vaesedh,авышу
5486,vergehen::V,vásset,авышу
5487,vergehen::V,gollat,авышу
5488,vergehen::V,kullâđ,авышу
5489,vergehen::V,jåå´tted,авышу
5490,vergehen::V,ва̄ссэ,авышу
5491,vergehen::V,ӣллъюввэ,авышу
5492,erscheinen::V,vååjnedh,пәйда булу
5493,erscheinen::V,ihtet,пәйда булу
5494,erscheinen::V,ihtit,пәйда булу
5495,erscheinen::V,albmodit,пәйда булу
5496,erscheinen::V,a'lmostuđ,пәйда булу
5497,erscheinen::V,ee´tted,пәйда булу
5498,erscheinen::V,čuäitõõttâd,пәйда булу
5499,erscheinen::V,i´lmstõõvvâd,пәйда булу
5500,erscheinen::V,ыдтӭ,пәйда булу
5501,verschwinden::V,haajpanidh,югалу
5502,verschwinden::V,haajpanidh,юк булу
5503,verschwinden::V,gáhtot,югалу
5504,verschwinden::V,gáhtot,юк булу
5505,verschwinden::V,jávkat,югалу
5506,verschwinden::V,jávkat,юк булу
5507,verschwinden::V,jä'vkittiđ,югалу
5508,verschwinden::V,jä'vkittiđ,юк булу
5509,verschwinden::V,jaukkâd,югалу
5510,verschwinden::V,jaukkâd,юк булу
5511,verschwinden::V,hää´vjed,югалу
5512,verschwinden::V,hää´vjed,юк булу
5513,verschwinden::V,ка̄дтэ,югалу
5514,verschwinden::V,ка̄дтэ,юк булу
5515,sinken::V,våajodh,кимү
5516,sinken::V,våajodh,кайту
5517,sinken::V,tsoahkot,кимү
5518,sinken::V,tsoahkot,кайту
5519,sinken::V,snjoaredit,кимү
5520,sinken::V,snjoaredit,кайту
5521,sinken::V,čalgat,кимү
5522,sinken::V,čalgat,кайту
5523,sinken::V,luáš'tádâttâđ,кимү
5524,sinken::V,luáš'tádâttâđ,кайту
5525,sinken::V,njeeijâđ,кимү
5526,sinken::V,njeeijâđ,кайту
5527,sinken::V,luâšttõõttâd,кимү
5528,sinken::V,luâšttõõttâd,кайту
5529,sinken::V,njeâjjad,кимү
5530,sinken::V,njeâjjad,кайту
5531,sinken::V,луэшштэдтэ,кимү
5532,sinken::V,луэшштэдтэ,кайту
5533,abnehmen::V,nåhkedidh,азаю
5534,abnehmen::V,unnot,азаю
5535,abnehmen::V,binnot,азаю
5536,abnehmen::V,geahppánit,азаю
5537,abnehmen::V,kiäp'pániđ,азаю
5538,abnehmen::V,ǩeäp'pned,азаю
5539,abnehmen::V,уһцнэ,азаю
5540,steigen::V,tjuedtjielidh,үсү
5541,steigen::V,allánit,үсү
5542,steigen::V,badjánit,үсү
5543,steigen::V,allánit,үсү
5544,steigen::V,alaniđ,үсү
5545,steigen::V,âllned,үсү
5546,steigen::V,pâjjned,үсү
5547,steigen::V,пэ̄ййнэ,үсү
5548,wachsen::V,suvvedh,үсү
5549,wachsen::V,sjïdtedh,үсү
5550,wachsen::V,sjaddat,үсү
5551,wachsen::V,šaddat,үсү
5552,wachsen::V,stuorrut,үсү
5553,wachsen::V,šoddâđ,үсү
5554,wachsen::V,šõddâd,үсү
5555,wachsen::V,шэ̄ннтэ,үсү
5556,glänzen::V,gïjkedh,ялкылдау
5557,glänzen::V,guohkat,ялкылдау
5558,glänzen::V,guojttet,ялкылдау
5559,glänzen::V,deadjut,ялкылдау
5560,glänzen::V,gildit,ялкылдау
5561,glänzen::V,kolottiđ,ялкылдау
5562,glänzen::V,pe´lǩǩed,ялкылдау
5563,glänzen::V,leä´dǧǧed,ялкылдау
5564,glänzen::V,пӯлле,ялкылдау
5565,glänzen::V,пыӆӆьке,ялкылдау
5566,funkeln::V,gaskedh,ялтырау
5567,funkeln::V,tsehtsat,ялтырау
5568,funkeln::V,jillat,ялтырау
5569,funkeln::V,šealgut,ялтырау
5570,funkeln::V,čuovggáhallat,ялтырау
5571,funkeln::V,šiäl'guđ,ялтырау
5572,funkeln::V,cåkkad,ялтырау
5573,funkeln::V,кэ̄сскэ,ялтырау
5574,lärmen::V,rajjadidh,шаулау
5575,lärmen::V,juhtsat,шаулау
5576,lärmen::V,rigeret,шаулау
5577,lärmen::V,šlámaidit,шаулау
5578,lärmen::V,šlamâdiđ,шаулау
5579,lärmen::V,ruõjjâd,шаулау
5580,lärmen::V,ёаффэ,шаулау
5581,läuten::V,ringkedh,шалтырату
5582,läuten::V,skállat,шалтырату
5583,läuten::V,tiibmet,шалтырату
5584,läuten::V,čuoijâđ,шалтырату
5585,läuten::V,čuõjjâd,шалтырату
5586,läuten::V,чӯййе,шалтырату
5587,klingeln::V,klåenkiehtidh,шалтырату
5588,klingeln::V,skuolkkat,шалтырату
5589,klingeln::V,skilahit,шалтырату
5590,klingeln::V,čuoijâđ,шалтырату
5591,klingeln::V,soi´ttjed,шалтырату
5592,klingeln::V,зво̄ннэ,шалтырату
5593,klirren::V,skaanjedh,чылтырау
5594,klirren::V,skuollat,чылтырау
5595,klirren::V,skillit,чылтырау
5596,klirren::V,skilaidit,чылтырау
5597,klirren::V,cilkkeđ,чылтырау
5598,klirren::V,škäälâ´tted,чылтырау
5599,klirren::V,цыӆӆклэ,чылтырау
5600,brausen::V,brorredh,давыллау
5601,brausen::V,brorredh,дулау
5602,brausen::V,sjovvedh,давыллау
5603,brausen::V,sjovvedh,дулау
5604,brausen::V,skåvvat,давыллау
5605,brausen::V,skåvvat,дулау
5606,brausen::V,márajdit,давыллау
5607,brausen::V,márajdit,дулау
5608,brausen::V,boršut,давыллау
5609,brausen::V,boršut,дулау
5610,brausen::V,šaavvâđ,давыллау
5611,brausen::V,šaavvâđ,дулау
5612,brausen::V,kõõmeed,давыллау
5613,brausen::V,kõõmeed,дулау
5614,brausen::V,шэ̄ӈӈлуввэ,давыллау
5615,brausen::V,шэ̄ӈӈлуввэ,дулау
5616,rauschen::V,brorredh,кыштырдау
5617,rauschen::V,sjåvvat,кыштырдау
5618,rauschen::V,sjoahkot,кыштырдау
5619,rauschen::V,boršut,кыштырдау
5620,rauschen::V,šuuvvâđ,кыштырдау
5621,rauschen::V,šaavvâđ,кыштырдау
5622,rauschen::V,šuumeed,кыштырдау
5623,rauschen::V,ёаффэ,кыштырдау
5624,klingen::V,gaajedh,ишетелү
5625,klingen::V,sjijjedh,ишетелү
5626,klingen::V,jiednat,ишетелү
5627,klingen::V,tjuodjat,ишетелү
5628,klingen::V,čuodjat,ишетелү
5629,klingen::V,kulluđ,ишетелү
5630,klingen::V,koll'jed,ишетелү
5631,klingen::V,ӣннъе,ишетелү
5632,bellen::V,huhtedh,өрү
5633,bellen::V,tsiellat,өрү
5634,bellen::V,ciellat,өрү
5635,bellen::V,umástiđ,өрү
5636,bellen::V,uukkâd,өрү
5637,bellen::V,угкэ,өрү
5638,heulen::V,ujkierdidh,улау
5639,heulen::V,hålvvot,улау
5640,heulen::V,holvut,улау
5641,heulen::V,olvođ,улау
5642,heulen::V,ålvvad,улау
5643,heulen::V,оаллвэ,улау
5644,blasen::V,båssodh,өрү
5645,blasen::V,båssot,өрү
5646,blasen::V,bossut,өрү
5647,blasen::V,bieggat,өрү
5648,blasen::V,possoođ,өрү
5649,blasen::V,pååssad,өрү
5650,blasen::V,piõg'gâd,өрү
5651,blasen::V,поассэ,өрү
5652,blasen::V,поасслэ,өрү
5653,pfeifen::V,njorkedidh,сызгырту
5654,pfeifen::V,snjurggot,сызгырту
5655,pfeifen::V,njurgut,сызгырту
5656,pfeifen::V,njurgođ,сызгырту
5657,pfeifen::V,njorggad,сызгырту
5658,pfeifen::V,нюрркэ,сызгырту
5659,schreien::V,geevledh,кычкыру
5660,schreien::V,gádjat,кычкыру
5661,schreien::V,rihtjot,кычкыру
5662,schreien::V,čurvet,кычкыру
5663,schreien::V,čuár'vuđ,кычкыру
5664,schreien::V,čuârvvad,кычкыру
5665,schreien::V,кугкьхе,кычкыру
5666,schreien::V,кугхэллэ,кычкыру
5667,stöhnen::V,sjuahkedh,ыңгырашу
5668,stöhnen::V,tsáhkkat,ыңгырашу
5669,stöhnen::V,fuoikit,ыңгырашу
5670,stöhnen::V,cakkâđ,ыңгырашу
5671,stöhnen::V,luâikkad,ыңгырашу
5672,stöhnen::V,вуаххкэ,ыңгырашу
5673,zittern::V,dierkesjidh,калтырау
5674,zittern::V,dierkesjidh,калтырану
5675,zittern::V,svarrat,калтырау
5676,zittern::V,svarrat,калтырану
