,Concept_ID,se,lv
8795,stark::A,nanos,ён
8796,stark::A,nanos,вына
8797,stark::A,nanos,stiprs
8798,stark::A,gievrra,ён
8799,stark::A,gievrra,вына
8800,stark::A,gievrra,stiprs
8801,stark::A,kievra,ён
8802,stark::A,kievra,вына
8803,stark::A,kievra,stiprs
8804,stark::A,nanus,ён
8805,stark::A,nanus,вына
8806,stark::A,nanus,stiprs
8807,stark::A,viek'sâ,ён
8808,stark::A,viek'sâ,вына
8809,stark::A,viek'sâ,stiprs
8810,stark::A,raavâs,ён
8811,stark::A,raavâs,вына
8812,stark::A,raavâs,stiprs
8813,stark::A,роавас,ён
8814,stark::A,роавас,вына
8815,stark::A,роавас,stiprs
8816,schwach::A,dåsmoes,жеб
8817,schwach::A,dåsmoes,vājš
8818,schwach::A,fámodibme,жеб
8819,schwach::A,fámodibme,vājš
8820,schwach::A,fámoheapme,жеб
8821,schwach::A,fámoheapme,vājš
8822,schwach::A,njuoras,жеб
8823,schwach::A,njuoras,vājš
8824,schwach::A,hiäju,жеб
8825,schwach::A,hiäju,vājš
8826,schwach::A,njuorâs,жеб
8827,schwach::A,njuorâs,vājš
8828,schwach::A,rââ´šš,жеб
8829,schwach::A,rââ´šš,vājš
8830,schwach::A,njuõrâs,жеб
8831,schwach::A,njuõrâs,vājš
8832,schwach::A,рашшь,жеб
8833,schwach::A,рашшь,vājš
8834,schwach::A,ражесь,жеб
8835,schwach::A,ражесь,vājš
8836,schwach::A,са̄мхэм,жеб
8837,schwach::A,са̄мхэм,vājš
8838,fett::A,buajtehks,госа
8839,fett::A,buajtehks,brangs
8840,fett::A,buojdák,госа
8841,fett::A,buojdák,brangs
8842,fett::A,buoidi,госа
8843,fett::A,buoidi,brangs
8844,fett::A,puáidáh,госа
8845,fett::A,puáidáh,brangs
8846,fett::A,pueidaǥ,госа
8847,fett::A,pueidaǥ,brangs
8848,fett::A,пуййт,госа
8849,fett::A,пуййт,brangs
8850,schlank::A,siegkies,веськыд
8851,schlank::A,siegkies,slaids
8852,schlank::A,bievrek,веськыд
8853,schlank::A,bievrek,slaids
8854,schlank::A,njuorro,веськыд
8855,schlank::A,njuorro,slaids
8856,schlank::A,seaggi,веськыд
8857,schlank::A,seaggi,slaids
8858,schlank::A,šoođbâs,веськыд
8859,schlank::A,šoođbâs,slaids
8860,schlank::A,seä´ǧ'ǧ,веськыд
8861,schlank::A,seä´ǧ'ǧ,slaids
8862,schlank::A,се̄ӈькесь,веськыд
8863,schlank::A,се̄ӈькесь,slaids
8864,hübsch::A,faavroes,мича
8865,hübsch::A,faavroes,лӧсьыд
8866,hübsch::A,faavroes,glīts
8867,hübsch::A,fávrro,мича
8868,hübsch::A,fávrro,лӧсьыд
8869,hübsch::A,fávrro,glīts
8870,hübsch::A,fávru,мича
8871,hübsch::A,fávru,лӧсьыд
8872,hübsch::A,fávru,glīts
8873,hübsch::A,muččâd,мича
8874,hübsch::A,muččâd,лӧсьыд
8875,hübsch::A,muččâd,glīts
8876,hübsch::A,mooččâd,мича
8877,hübsch::A,mooččâd,лӧсьыд
8878,hübsch::A,mooččâd,glīts
8879,hübsch::A,мо̄джесь,мича
8880,hübsch::A,мо̄джесь,лӧсьыд
8881,hübsch::A,мо̄джесь,glīts
8882,böse::A,vesties,лёк
8883,böse::A,vesties,ļauns
8884,böse::A,vesties,negants
8885,böse::A,bahá,лёк
8886,böse::A,bahá,ļauns
8887,böse::A,bahá,negants
8888,böse::A,bahá,лёк
8889,böse::A,bahá,ļauns
8890,böse::A,bahá,negants
8891,böse::A,paa,лёк
8892,böse::A,paa,ļauns
8893,böse::A,paa,negants
8894,böse::A,ilbâd,лёк
8895,böse::A,ilbâd,ļauns
8896,böse::A,ilbâd,negants
8897,böse::A,paas,лёк
8898,böse::A,paas,ļauns
8899,böse::A,paas,negants
8900,böse::A,ilbbâd,лёк
8901,böse::A,ilbbâd,ļauns
8902,böse::A,ilbbâd,negants
8903,böse::A,поасс,лёк
8904,böse::A,поасс,ļauns
8905,böse::A,поасс,negants
8906,böse::A,кэ̄рряй,лёк
8907,böse::A,кэ̄рряй,ļauns
8908,böse::A,кэ̄рряй,negants
8909,dumm::A,gåffoeh,йӧй
8910,dumm::A,gåffoeh,вежӧртӧм
8911,dumm::A,gåffoeh,stulbs
8912,dumm::A,gåffoeh,muļķīgs
8913,dumm::A,jalla,йӧй
8914,dumm::A,jalla,вежӧртӧм
8915,dumm::A,jalla,stulbs
8916,dumm::A,jalla,muļķīgs
8917,dumm::A,doavki,йӧй
8918,dumm::A,doavki,вежӧртӧм
8919,dumm::A,doavki,stulbs
8920,dumm::A,doavki,muļķīgs
8921,dumm::A,tuhme,йӧй
8922,dumm::A,tuhme,вежӧртӧм
8923,dumm::A,tuhme,stulbs
8924,dumm::A,tuhme,muļķīgs
8925,dumm::A,tu´hmm,йӧй
8926,dumm::A,tu´hmm,вежӧртӧм
8927,dumm::A,tu´hmm,stulbs
8928,dumm::A,tu´hmm,muļķīgs
8929,dumm::A,о̄менэш,йӧй
8930,dumm::A,о̄менэш,вежӧртӧм
8931,dumm::A,о̄менэш,stulbs
8932,dumm::A,о̄менэш,muļķīgs
8933,dumm::A,то̄ӆӆкхем,йӧй
8934,dumm::A,то̄ӆӆкхем,вежӧртӧм
8935,dumm::A,то̄ӆӆкхем,stulbs
8936,dumm::A,то̄ӆӆкхем,muļķīgs
8937,faul::A,aeblehts,дыш
8938,faul::A,aeblehts,slinks
8939,faul::A,lájkke,дыш
8940,faul::A,lájkke,slinks
8941,faul::A,láiki,дыш
8942,faul::A,láiki,slinks
8943,faul::A,läški,дыш
8944,faul::A,läški,slinks
8945,faul::A,lä´šǩǩ,дыш
8946,faul::A,lä´šǩǩ,slinks
8947,faul::A,ла̄шькесь,дыш
8948,faul::A,ла̄шькесь,slinks
8949,fleißig::A,rudtjege,зільысь
8950,fleißig::A,rudtjege,čakls
8951,fleißig::A,rudtjege,cītīgs
8952,fleißig::A,vïssjeles,зільысь
8953,fleißig::A,vïssjeles,čakls
8954,fleißig::A,vïssjeles,cītīgs
8955,fleißig::A,vissjal,зільысь
8956,fleißig::A,vissjal,čakls
8957,fleißig::A,vissjal,cītīgs
8958,fleißig::A,viššal,зільысь
8959,fleißig::A,viššal,čakls
8960,fleißig::A,viššal,cītīgs
8961,fleißig::A,doaimmalaš,зільысь
8962,fleißig::A,doaimmalaš,čakls
8963,fleißig::A,doaimmalaš,cītīgs
8964,fleißig::A,viššâl,зільысь
8965,fleißig::A,viššâl,čakls
8966,fleißig::A,viššâl,cītīgs
8967,fleißig::A,re´ttev,зільысь
8968,fleißig::A,re´ttev,čakls
8969,fleißig::A,re´ttev,cītīgs
8970,geizig::A,saejkies,топыд
8971,geizig::A,saejkies,skops
8972,geizig::A,saejkies,sīksts
8973,geizig::A,hánes,топыд
8974,geizig::A,hánes,skops
8975,geizig::A,hánes,sīksts
8976,geizig::A,gáhcci,топыд
8977,geizig::A,gáhcci,skops
8978,geizig::A,gáhcci,sīksts
8979,geizig::A,gárži,топыд
8980,geizig::A,gárži,skops
8981,geizig::A,gárži,sīksts
8982,geizig::A,käcci,топыд
8983,geizig::A,käcci,skops
8984,geizig::A,käcci,sīksts
8985,geizig::A,häänis,топыд
8986,geizig::A,häänis,skops
8987,geizig::A,häänis,sīksts
8988,geizig::A,kä´cc,топыд
8989,geizig::A,kä´cc,skops
8990,geizig::A,kä´cc,sīksts
8991,geizig::A,сыннҍ,топыд
8992,geizig::A,сыннҍ,skops
8993,geizig::A,сыннҍ,sīksts
8994,geizig::A,скухьпесь,топыд
8995,geizig::A,скухьпесь,skops
8996,geizig::A,скухьпесь,sīksts
8997,klug::A,vihtehks,юра
8998,klug::A,vihtehks,вежӧра
8999,klug::A,vihtehks,gudrs
9000,klug::A,vijses,юра
9001,klug::A,vijses,вежӧра
9002,klug::A,vijses,gudrs
9003,klug::A,jiermmá,юра
9004,klug::A,jiermmá,вежӧра
9005,klug::A,jiermmá,gudrs
9006,klug::A,fihtolaš,юра
9007,klug::A,fihtolaš,вежӧра
9008,klug::A,fihtolaš,gudrs
9009,klug::A,jiä'rmálâš,юра
9010,klug::A,jiä'rmálâš,вежӧра
9011,klug::A,jiä'rmálâš,gudrs
9012,klug::A,hitrai,юра
9013,klug::A,hitrai,вежӧра
9014,klug::A,hitrai,gudrs
9015,klug::A,то̄ӆӆкэш,юра
9016,klug::A,то̄ӆӆкэш,вежӧра
9017,klug::A,то̄ӆӆкэш,gudrs
9018,klug::A,вӣллвэсь,юра
9019,klug::A,вӣллвэсь,вежӧра
9020,klug::A,вӣллвэсь,gudrs
9021,geschickt::A,tjiehpies,кипода
9022,geschickt::A,tjiehpies,кужысь
9023,geschickt::A,tjiehpies,manīgs
9024,geschickt::A,tjiehppe,кипода
9025,geschickt::A,tjiehppe,кужысь
9026,geschickt::A,tjiehppe,manīgs
9027,geschickt::A,čeahppi,кипода
9028,geschickt::A,čeahppi,кужысь
9029,geschickt::A,čeahppi,manīgs
9030,geschickt::A,čeppi,кипода
9031,geschickt::A,čeppi,кужысь
9032,geschickt::A,čeppi,manīgs
9033,geschickt::A,čeä´p'p,кипода
9034,geschickt::A,čeä´p'p,кужысь
9035,geschickt::A,čeä´p'p,manīgs
9036,geschickt::A,чепесь,кипода
9037,geschickt::A,чепесь,кужысь
9038,geschickt::A,чепесь,manīgs
9039,lieb::A,boerehks,муса
9040,lieb::A,boerehks,мича
9041,lieb::A,boerehks,лӧсьыд
9042,lieb::A,boerehks,mīļš
9043,lieb::A,lådje,муса
9044,lieb::A,lådje,мича
9045,lieb::A,lådje,лӧсьыд
9046,lieb::A,lådje,mīļš
9047,lieb::A,gieres,муса
9048,lieb::A,gieres,мича
9049,lieb::A,gieres,лӧсьыд
9050,lieb::A,gieres,mīļš
9051,lieb::A,ráhkis,муса
9052,lieb::A,ráhkis,мича
9053,lieb::A,ráhkis,лӧсьыд
9054,lieb::A,ráhkis,mīļš
9055,lieb::A,láđis,муса
9056,lieb::A,láđis,мича
9057,lieb::A,láđis,лӧсьыд
9058,lieb::A,láđis,mīļš
9059,lieb::A,räähis,муса
9060,lieb::A,räähis,мича
9061,lieb::A,räähis,лӧсьыд
9062,lieb::A,räähis,mīļš
9063,lieb::A,pue´rr,муса
9064,lieb::A,pue´rr,мича
9065,lieb::A,pue´rr,лӧсьыд
9066,lieb::A,pue´rr,mīļš
9067,lieb::A,rää´ǩǩes,муса
9068,lieb::A,rää´ǩǩes,мича
9069,lieb::A,rää´ǩǩes,лӧсьыд
9070,lieb::A,rää´ǩǩes,mīļš
9071,lieb::A,мӣлса,муса
9072,lieb::A,мӣлса,мича
9073,lieb::A,мӣлса,лӧсьыд
9074,lieb::A,мӣлса,mīļš
9075,lustig::A,lustes,кыпыд
9076,lustig::A,lustes,jautrs
9077,lustig::A,suohtas,кыпыд
9078,lustig::A,suohtas,jautrs
9079,lustig::A,hávski,кыпыд
9080,lustig::A,hávski,jautrs
9081,lustig::A,hitruu,кыпыд
9082,lustig::A,hitruu,jautrs
9083,lustig::A,iilooš,кыпыд
9084,lustig::A,iilooš,jautrs
9085,lustig::A,hää´sǩ,кыпыд
9086,lustig::A,hää´sǩ,jautrs
9087,lustig::A,viä´s'sel,кыпыд
9088,lustig::A,viä´s'sel,jautrs
9089,lustig::A,руэняс,кыпыд
9090,lustig::A,руэняс,jautrs
9091,sanft::A,lïemkeds,мелі
9092,sanft::A,lïemkeds,liegs
9093,sanft::A,lines,мелі
9094,sanft::A,lines,liegs
9095,sanft::A,lágŋet,мелі
9096,sanft::A,lágŋet,liegs
9097,sanft::A,linis,мелі
9098,sanft::A,linis,liegs
9099,sanft::A,láđis,мелі
9100,sanft::A,láđis,liegs
9101,sanft::A,liägus,мелі
9102,sanft::A,liägus,liegs
9103,sanft::A,pivvâl,мелі
9104,sanft::A,pivvâl,liegs
9105,sanft::A,heä´nn,мелі
9106,sanft::A,heä´nn,liegs
9107,sanft::A,э̄йвсесь,мелі
9108,sanft::A,э̄йвсесь,liegs
9109,krank::A,skïemtje,висьысь
9110,krank::A,skïemtje,slims
9111,krank::A,skibás,висьысь
9112,krank::A,skibás,slims
9113,krank::A,buohcci,висьысь
9114,krank::A,buohcci,slims
9115,krank::A,pyec'cee,висьысь
9116,krank::A,pyec'cee,slims
9117,krank::A,puõcci,висьысь
9118,krank::A,puõcci,slims
9119,krank::A,panntiõrvas,висьысь
9120,krank::A,panntiõrvas,slims
9121,krank::A,кэ̄бп,висьысь
9122,krank::A,кэ̄бп,slims
9123,nackt::A,båadtsoeh,пасьтӧм
9124,nackt::A,båadtsoeh,pliks
9125,nackt::A,rihtso,пасьтӧм
9126,nackt::A,rihtso,pliks
9127,nackt::A,álás,пасьтӧм
9128,nackt::A,álás,pliks
9129,nackt::A,pie'tittem,пасьтӧм
9130,nackt::A,pie'tittem,pliks
9131,nackt::A,piät'táá,пасьтӧм
9132,nackt::A,piät'táá,pliks
9133,nackt::A,päälljas,пасьтӧм
9134,nackt::A,päälljas,pliks
9135,nackt::A,пефта,пасьтӧм
9136,nackt::A,пефта,pliks
9137,nackt::A,па̄льяс,пасьтӧм
9138,nackt::A,па̄льяс,pliks
9139,traurig::A,håjnoes,гажтӧм
9140,traurig::A,håjnoes,bēdīgs
9141,traurig::A,håjnoes,skumīgs
9142,traurig::A,suohtas,гажтӧм
9143,traurig::A,suohtas,bēdīgs
9144,traurig::A,suohtas,skumīgs
9145,traurig::A,hådje,гажтӧм
9146,traurig::A,hådje,bēdīgs
9147,traurig::A,hådje,skumīgs
9148,traurig::A,ahkit,гажтӧм
9149,traurig::A,ahkit,bēdīgs
9150,traurig::A,ahkit,skumīgs
9151,traurig::A,ahheev,гажтӧм
9152,traurig::A,ahheev,bēdīgs
9153,traurig::A,ahheev,skumīgs
9154,traurig::A,â´ǩǩed,гажтӧм
9155,traurig::A,â´ǩǩed,bēdīgs
9156,traurig::A,â´ǩǩed,skumīgs
9157,traurig::A,чуэввесь,гажтӧм
9158,traurig::A,чуэввесь,bēdīgs
9159,traurig::A,чуэввесь,skumīgs
9160,lebendig::A,jielije,ловъя
9161,lebendig::A,jielije,dzīvs
9162,lebendig::A,viesso,ловъя
9163,lebendig::A,viesso,dzīvs
9164,lebendig::A,ealli,ловъя
9165,lebendig::A,ealli,dzīvs
9166,lebendig::A,eeleev,ловъя
9167,lebendig::A,eeleev,dzīvs
9168,lebendig::A,jie´lli,ловъя
9169,lebendig::A,jie´lli,dzīvs
9170,lebendig::A,е̄лльгденҍ,ловъя
9171,lebendig::A,е̄лльгденҍ,dzīvs
9172,gut::A,buerie,бур
9173,gut::A,buerie,labs
9174,gut::A,buorre,бур
9175,gut::A,buorre,labs
9176,gut::A,buorre,бур
9177,gut::A,buorre,labs
9178,gut::A,pyeṛi,бур
9179,gut::A,pyeṛi,labs
9180,gut::A,šiõǥǥ,бур
9181,gut::A,šiõǥǥ,labs
9182,gut::A,pue´rr,бур
9183,gut::A,pue´rr,labs
9184,gut::A,шувв,бур
9185,gut::A,шувв,labs
9186,gut::A,пуррь,бур
9187,gut::A,пуррь,labs
9188,schlecht::A,nåake,лёк
9189,schlecht::A,nåake,омӧль
9190,schlecht::A,nåake,slikts
9191,schlecht::A,skraape,лёк
9192,schlecht::A,skraape,омӧль
9193,schlecht::A,skraape,slikts
9194,schlecht::A,mådtan,лёк
9195,schlecht::A,mådtan,омӧль
9196,schlecht::A,mådtan,slikts
9197,schlecht::A,nievrre,лёк
9198,schlecht::A,nievrre,омӧль
9199,schlecht::A,nievrre,slikts
9200,schlecht::A,headju,лёк
9201,schlecht::A,headju,омӧль
9202,schlecht::A,headju,slikts
9203,schlecht::A,heittot,лёк
9204,schlecht::A,heittot,омӧль
9205,schlecht::A,heittot,slikts
9206,schlecht::A,hyeṇi,лёк
9207,schlecht::A,hyeṇi,омӧль
9208,schlecht::A,hyeṇi,slikts
9209,schlecht::A,niev'ri,лёк
9210,schlecht::A,niev'ri,омӧль
9211,schlecht::A,niev'ri,slikts
9212,schlecht::A,hue´nn,лёк
9213,schlecht::A,hue´nn,омӧль
9214,schlecht::A,hue´nn,slikts
9215,schlecht::A,нюэссь,лёк
9216,schlecht::A,нюэссь,омӧль
9217,schlecht::A,нюэссь,slikts
9218,schlecht::A,ню̄э̄зесь,лёк
9219,schlecht::A,ню̄э̄зесь,омӧль
9220,schlecht::A,ню̄э̄зесь,slikts
9221,richtig::A,rïekte,инӧд
9222,richtig::A,rïekte,riktīgs
9223,richtig::A,duolla,инӧд
9224,richtig::A,duolla,riktīgs
9225,richtig::A,rievtes,инӧд
9226,richtig::A,rievtes,riktīgs
9227,richtig::A,riekta,инӧд
9228,richtig::A,riekta,riktīgs
9229,richtig::A,vuoi'gâ,инӧд
9230,richtig::A,vuoi'gâ,riktīgs
9231,richtig::A,vuõiǥâs,инӧд
9232,richtig::A,vuõiǥâs,riktīgs
9233,richtig::A,вӯййк,инӧд
9234,richtig::A,вӯййк,riktīgs
9235,richtig::A,вӯйкэсс,инӧд
9236,richtig::A,вӯйкэсс,riktīgs
9237,schlimm::A,nåake,омӧль
9238,schlimm::A,nåake,туйтӧм
9239,schlimm::A,nåake,nelāgs
9240,schlimm::A,nåake,nejauks
9241,schlimm::A,bahá,омӧль
9242,schlimm::A,bahá,туйтӧм
9243,schlimm::A,bahá,nelāgs
9244,schlimm::A,bahá,nejauks
9245,schlimm::A,vearrái,омӧль
9246,schlimm::A,vearrái,туйтӧм
9247,schlimm::A,vearrái,nelāgs
9248,schlimm::A,vearrái,nejauks
9249,schlimm::A,niev'ri,омӧль
9250,schlimm::A,niev'ri,туйтӧм
9251,schlimm::A,niev'ri,nelāgs
9252,schlimm::A,niev'ri,nejauks
9253,schlimm::A,neu´rr,омӧль
9254,schlimm::A,neu´rr,туйтӧм
9255,schlimm::A,neu´rr,nelāgs
9256,schlimm::A,neu´rr,nejauks
9257,schlimm::A,ню̄э̄зесь,омӧль
9258,schlimm::A,ню̄э̄зесь,туйтӧм
9259,schlimm::A,ню̄э̄зесь,nelāgs
9260,schlimm::A,ню̄э̄зесь,nejauks
9261,wahr::A,saetnies,абу ылӧг
9262,wahr::A,saetnies,īsts
9263,wahr::A,saetnies,patiess
9264,wahr::A,sádnes,абу ылӧг
9265,wahr::A,sádnes,īsts
9266,wahr::A,sádnes,patiess
9267,wahr::A,duohta,абу ылӧг
9268,wahr::A,duohta,īsts
9269,wahr::A,duohta,patiess
9270,wahr::A,tuotâ,абу ылӧг
9271,wahr::A,tuotâ,īsts
9272,wahr::A,tuotâ,patiess
9273,wahr::A,tuõtt,абу ылӧг
9274,wahr::A,tuõtt,īsts
9275,wahr::A,tuõtt,patiess
9276,wahr::A,вӯйкас,абу ылӧг
9277,wahr::A,вӯйкас,īsts
9278,wahr::A,вӯйкас,patiess
9279,alt::A,båeries,важ
9280,alt::A,båeries,sens
9281,alt::A,båeries,vęcs
9282,alt::A,oames,важ
9283,alt::A,oames,sens
9284,alt::A,oames,vęcs
9285,alt::A,boaris,важ
9286,alt::A,boaris,sens
9287,alt::A,boaris,vęcs
9288,alt::A,uámis,важ
9289,alt::A,uámis,sens
9290,alt::A,uámis,vęcs
9291,alt::A,vuä´mes,важ
9292,alt::A,vuä´mes,sens
9293,alt::A,vuä´mes,vęcs
9294,alt::A,вуэммь,важ
9295,alt::A,вуэммь,sens
9296,alt::A,вуэммь,vęcs
9297,neu::A,orre,выль
9298,neu::A,orre,jauns
9299,neu::A,ådås,выль
9300,neu::A,ådås,jauns
9301,neu::A,ođas,выль
9302,neu::A,ođas,jauns
9303,neu::A,uuđâs,выль
9304,neu::A,uuđâs,jauns
9305,neu::A,oođâs,выль
9306,neu::A,oođâs,jauns
9307,neu::A,о̄дт,выль
9308,neu::A,о̄дт,jauns
9309,ehemalig::A,evtebe,вӧвлӧм
9310,ehemalig::A,evtebe,bijušais
9311,ehemalig::A,åvdep,вӧвлӧм
9312,ehemalig::A,åvdep,bijušais
9313,ehemalig::A,dološ,вӧвлӧм
9314,ehemalig::A,dološ,bijušais
9315,ehemalig::A,oovdiš,вӧвлӧм
9316,ehemalig::A,oovdiš,bijušais
9317,ehemalig::A,tuâl'jõž,вӧвлӧм
9318,ehemalig::A,tuâl'jõž,bijušais
9319,ehemalig::A,туллъя,вӧвлӧм
9320,ehemalig::A,туллъя,bijušais
9321,ehemalig::A,э̄ввтлэсь,вӧвлӧм
9322,ehemalig::A,э̄ввтлэсь,bijušais
9323,alt[Lebewesen]::A,voeres,пӧрысь
9324,alt[Lebewesen]::A,voeres,vecs
9325,alt[Lebewesen]::A,vuoras,пӧрысь
9326,alt[Lebewesen]::A,vuoras,vecs
9327,alt[Lebewesen]::A,boares,пӧрысь
9328,alt[Lebewesen]::A,boares,vecs
9329,alt[Lebewesen]::A,vuoras,пӧрысь
9330,alt[Lebewesen]::A,vuoras,vecs
9331,alt[Lebewesen]::A,puáris,пӧрысь
9332,alt[Lebewesen]::A,puáris,vecs
9333,alt[Lebewesen]::A,puä´res,пӧрысь
9334,alt[Lebewesen]::A,puä´res,vecs
9335,alt[Lebewesen]::A,пуэресь,пӧрысь
9336,alt[Lebewesen]::A,пуэресь,vecs
9337,jung::A,noere,том
9338,jung::A,noere,jauns
9339,jung::A,nuorra,том
9340,jung::A,nuorra,jauns
9341,jung::A,nuorra,том
9342,jung::A,nuorra,jauns
9343,jung::A,nuoṛâ,том
9344,jung::A,nuoṛâ,jauns
9345,jung::A,nuõrr,том
9346,jung::A,nuõrr,jauns
9347,jung::A,нӯрр,том
9348,jung::A,нӯрр,jauns
9349,arm::A,giefies,гӧль
9350,arm::A,giefies,nabags
9351,arm::A,hædjo,гӧль
9352,arm::A,hædjo,nabags
9353,arm::A,geafi,гӧль
9354,arm::A,geafi,nabags
9355,arm::A,kevhi,гӧль
9356,arm::A,kevhi,nabags
9357,arm::A,ǩeeu´h,гӧль
9358,arm::A,ǩeeu´h,nabags
9359,arm::A,ва̄йваш,гӧль
9360,arm::A,ва̄йваш,nabags
9361,reich::A,ræjhkoes,озыр
9362,reich::A,ræjhkoes,bagāts
9363,reich::A,boanndá,озыр
9364,reich::A,boanndá,bagāts
9365,reich::A,rikkis,озыр
9366,reich::A,rikkis,bagāts
9367,reich::A,riges,озыр
9368,reich::A,riges,bagāts
9369,reich::A,ree´ǧǧes,озыр
9370,reich::A,ree´ǧǧes,bagāts
9371,reich::A,ва̄птэк,озыр
9372,reich::A,ва̄птэк,bagāts
9373,bekannt::A,åehpies,тӧдса
9374,bekannt::A,åehpies,zināms
9375,bekannt::A,åehpies,pazīstams
9376,bekannt::A,oahpes,тӧдса
9377,bekannt::A,oahpes,zināms
9378,bekannt::A,oahpes,pazīstams
9379,bekannt::A,dieđus,тӧдса
9380,bekannt::A,dieđus,zināms
9381,bekannt::A,dieđus,pazīstams
9382,bekannt::A,uápis,тӧдса
9383,bekannt::A,uápis,zināms
9384,bekannt::A,uápis,pazīstams
9385,bekannt::A,tuubdâs,тӧдса
9386,bekannt::A,tuubdâs,zināms
9387,bekannt::A,tuubdâs,pazīstams
9388,bekannt::A,toobdâs,тӧдса
9389,bekannt::A,toobdâs,zināms
9390,bekannt::A,toobdâs,pazīstams
9391,bekannt::A,томтас,тӧдса
9392,bekannt::A,томтас,zināms
9393,bekannt::A,томтас,pazīstams
9394,berühmt::A,byögke,нималан
9395,berühmt::A,byögke,кывсян
9396,berühmt::A,byögke,slavens
9397,berühmt::A,mihtos,нималан
9398,berühmt::A,mihtos,кывсян
9399,berühmt::A,mihtos,slavens
9400,berühmt::A,beakkán,нималан
9401,berühmt::A,beakkán,кывсян
9402,berühmt::A,beakkán,slavens
9403,berühmt::A,beakkálmas,нималан
9404,berühmt::A,beakkálmas,кывсян
9405,berühmt::A,beakkálmas,slavens
9406,berühmt::A,mááinuh,нималан
9407,berühmt::A,mááinuh,кывсян
9408,berühmt::A,mááinuh,slavens
9409,berühmt::A,peeggâlm,нималан
9410,berühmt::A,peeggâlm,кывсян
9411,berühmt::A,peeggâlm,slavens
9412,berühmt::A,snäätnai,нималан
9413,berühmt::A,snäätnai,кывсян
9414,berühmt::A,snäätnai,slavens
9415,berühmt::A,куллъей,нималан
9416,berühmt::A,куллъей,кывсян
9417,berühmt::A,куллъей,slavens
9418,fremd::A,ammes,йӧз
9419,fremd::A,ammes,svešs
9420,fremd::A,amás,йӧз
9421,fremd::A,amás,svešs
9422,fremd::A,vieres,йӧз
9423,fremd::A,vieres,svešs
9424,fremd::A,amas,йӧз
9425,fremd::A,amas,svešs
9426,fremd::A,vie'res,йӧз
9427,fremd::A,vie'res,svešs
9428,fremd::A,puigâ,йӧз
9429,fremd::A,puigâ,svešs
9430,fremd::A,vee´res,йӧз
9431,fremd::A,vee´res,svešs
9432,fremd::A,е̄ххк,йӧз
9433,fremd::A,е̄ххк,svešs
9434,fremd::A,вӣресь,йӧз
9435,fremd::A,вӣресь,svešs
