,Concept_ID,se,hr
5928,eins::NUM,akta,jedan
5929,eins::NUM,okta,jedan
5930,eins::NUM,ohtâ,jedan
5931,eins::NUM,õhtt,jedan
5932,eins::NUM,э̄ххт,jedan
5933,eins::NUM,о̄ххтэ,jedan
5934,zwei::NUM,göökte,dva
5935,zwei::NUM,guokta,dva
5936,zwei::NUM,guokte,dva
5937,zwei::NUM,kyeh'ti,dva
5938,zwei::NUM,kuõ´htt,dva
5939,zwei::NUM,кӯххт,dva
5940,drei::NUM,golme,tri
5941,drei::NUM,gålmmå,tri
5942,drei::NUM,golbma,tri
5943,drei::NUM,kulmâ,tri
5944,drei::NUM,koumm,tri
5945,drei::NUM,ко̄ллм,tri
5946,vier::NUM,njieljie,četiri
5947,vier::NUM,niellja,četiri
5948,vier::NUM,njeallje,četiri
5949,vier::NUM,nelji,četiri
5950,vier::NUM,nellj,četiri
5951,vier::NUM,не̄лльй,četiri
5952,fünf::NUM,vïjhte,pet
5953,fünf::NUM,vihtta,pet
5954,fünf::NUM,vihtta,pet
5955,fünf::NUM,vittâ,pet
5956,fünf::NUM,vitt,pet
5957,fünf::NUM,выдт,pet
5958,sechs::NUM,govhte,šest
5959,sechs::NUM,guhtta,šest
5960,sechs::NUM,guhtta,šest
5961,sechs::NUM,kuttâ,šest
5962,sechs::NUM,kutt,šest
5963,sechs::NUM,кудт,šest
5964,sieben::NUM,tjïjhtje,sedam
5965,sieben::NUM,giehtja,sedam
5966,sieben::NUM,čieža,sedam
5967,sieben::NUM,čiččâm,sedam
5968,sieben::NUM,čiččâm,sedam
5969,sieben::NUM,кыджемь,sedam
5970,acht::NUM,gaektsie,osam
5971,acht::NUM,gáktsa,osam
5972,acht::NUM,gávcci,osam
5973,acht::NUM,käävci,osam
5974,acht::NUM,kääu´c,osam
5975,acht::NUM,ка̄ххц,osam
5976,neun::NUM,uktsie,devet
5977,neun::NUM,aktse,devet
5978,neun::NUM,ovcci,devet
5979,neun::NUM,oovce,devet
5980,neun::NUM,å´hcc,devet
5981,neun::NUM,аххц,devet
5982,zehn::NUM,luhkie,deset
5983,zehn::NUM,låhke,deset
5984,zehn::NUM,lågev,deset
5985,zehn::NUM,logi,deset
5986,zehn::NUM,loṿe,deset
5987,zehn::NUM,lååi,deset
5988,zehn::NUM,лоагкь,deset
5989,elf::NUM,luhkieakte,jedanaest
5990,elf::NUM,lågenanakta,jedanaest
5991,elf::NUM,oktanuppelohkái,jedanaest
5992,elf::NUM,ohtnubáloh,jedanaest
5993,elf::NUM,õtmlo,jedanaest
5994,elf::NUM,õhttmlo,jedanaest
5995,elf::NUM,э̄ххтэмплоагкь,jedanaest
5996,zwölf::NUM,luhkiegöökte,dvanaest
5997,zwölf::NUM,lågenanguokta,dvanaest
5998,zwölf::NUM,guoktenuppelohkái,dvanaest
5999,zwölf::NUM,kyeh'tnubáloh,dvanaest
6000,zwölf::NUM,kuâtmlo,dvanaest
6001,zwölf::NUM,kuâhttmlo,dvanaest
6002,zwölf::NUM,кӯххтэмплоагкь,dvanaest
6003,zwanzig::NUM,göökteluhkie,dvadeset
6004,zwanzig::NUM,guoktalåhke,dvadeset
6005,zwanzig::NUM,guoktelogi,dvadeset
6006,zwanzig::NUM,kyeh'tilov,dvadeset
6007,zwanzig::NUM,kuâhttlo,dvadeset
6008,zwanzig::NUM,кӯххтлоагкь,dvadeset
6009,dreißig::NUM,golmeluhkie,trideset
6010,dreißig::NUM,gålmmålåhke,trideset
6011,dreißig::NUM,golbmalogi,trideset
6012,dreißig::NUM,kulmâlov,trideset
6013,dreißig::NUM,koummlo,trideset
6014,dreißig::NUM,ко̄ллмлоагкь,trideset
6015,vierzig::NUM,njieljieluhkie,četrdeset
6016,vierzig::NUM,nielljalåhke,četrdeset
6017,vierzig::NUM,njealljelogi,četrdeset
6018,vierzig::NUM,neljilov,četrdeset
6019,vierzig::NUM,nelljlo,četrdeset
6020,vierzig::NUM,не̄лльйлоагкь,četrdeset
6021,fünfzig::NUM,vïjhteluhkie,pedeset
6022,fünfzig::NUM,vihttalåhke,pedeset
6023,fünfzig::NUM,vihttalogi,pedeset
6024,fünfzig::NUM,vittâlov,pedeset
6025,fünfzig::NUM,vittlo,pedeset
6026,fünfzig::NUM,выдтлоагкъ,pedeset
6027,sechzig::NUM,govhteluhkie,šezdeset
6028,sechzig::NUM,guhttalåhke,šezdeset
6029,sechzig::NUM,guhttalogi,šezdeset
6030,sechzig::NUM,kuttâlov,šezdeset
6031,sechzig::NUM,kuttlo,šezdeset
6032,sechzig::NUM,кудтлоагкь,šezdeset
6033,siebzig::NUM,tjïjhtjeluhkie,sedamdeset
6034,siebzig::NUM,gietjavlåhke,sedamdeset
6035,siebzig::NUM,čiežalogi,sedamdeset
6036,siebzig::NUM,čiččâmlov,sedamdeset
6037,siebzig::NUM,čičmlo,sedamdeset
6038,siebzig::NUM,кыджемьлоагкь,sedamdeset
6039,achtzig::NUM,gaektsieluhkie,osamdeset
6040,achtzig::NUM,gáktsalåhke,osamdeset
6041,achtzig::NUM,gávccilogi,osamdeset
6042,achtzig::NUM,kähcilov,osamdeset
6043,achtzig::NUM,kä´hcclo,osamdeset
6044,achtzig::NUM,ка̄ххцлоагкь,osamdeset
6045,neunzig::NUM,uktsieluhkie,devetdeset
6046,neunzig::NUM,aktselåhke,devetdeset
6047,neunzig::NUM,ovccilogi,devetdeset
6048,neunzig::NUM,ohcelov,devetdeset
6049,neunzig::NUM,å´hcclo,devetdeset
6050,neunzig::NUM,аххцлоагкь,devetdeset
6051,hundert::NUM,tjuetie,sto
6052,hundert::NUM,tjuohte,sto
6053,hundert::NUM,čuođi,sto
6054,hundert::NUM,čyeti,sto
6055,hundert::NUM,čue´tt,sto
6056,hundert::NUM,чӯдть,sto
6057,tausend::NUM,tåvsene,tisuća
6058,tausend::NUM,stoeretjuetie,tisuća
6059,tausend::NUM,tuvsán,tisuća
6060,tausend::NUM,duhát,tisuća
6061,tausend::NUM,duhát,tisuća
6062,tausend::NUM,tuhháát,tisuća
6063,tausend::NUM,dohat,tisuća
6064,tausend::NUM,то̄а̄фант,tisuća
6065,und::CNJ,jïh,i
6066,und::CNJ,jïh,te
6067,und::CNJ,ja,i
6068,und::CNJ,ja,te
6069,und::CNJ,ja,i
6070,und::CNJ,ja,te
6071,und::CNJ,já,i
6072,und::CNJ,já,te
6073,und::CNJ,di,i
6074,und::CNJ,di,te
6075,und::CNJ,я,i
6076,und::CNJ,я,te
6077,und::CNJ,да,i
6078,und::CNJ,да,te
6079,und::CNJ,де,i
6080,und::CNJ,де,te
6081,oder::CNJ,jallh,ili
6082,oder::CNJ,jali,ili
6083,oder::CNJ,dahje,ili
6084,oder::CNJ,adai,ili
6085,oder::CNJ,avi,ili
6086,oder::CNJ,le´be,ili
6087,oder::CNJ,элэ,ili
6088,oder::CNJ,вай,ili
6089,stehen::V,tjåadtjodh,stajati
6090,stehen::V,seajsasjidh,stajati
6091,stehen::V,tjuodtjot,stajati
6092,stehen::V,čuožžut,stajati
6093,stehen::V,cuáp'cuđ,stajati
6094,stehen::V,čuâǯ'ǯad,stajati
6095,stehen::V,чуэннче,stajati
6096,sitzen::V,tjahkasjidh,sjediti
6097,sitzen::V,tjåhkkåhit,sjediti
6098,sitzen::V,čohkkát,sjediti
6099,sitzen::V,čokkáđ,sjediti
6100,sitzen::V,išttâd åårrad,sjediti
6101,sitzen::V,ышштэ,sjediti
6102,liegen::V,gaajranidh,ležati
6103,liegen::V,vellahit,ležati
6104,liegen::V,veallát,ležati
6105,liegen::V,viäl'láđ,ležati
6106,liegen::V,liâššâd,ležati
6107,liegen::V,ле̄шшэ,ležati
6108,hängen::V,gævnjasjidh,visiti
6109,hängen::V,gahtsahit,visiti
6110,hängen::V,heaŋgát,visiti
6111,hängen::V,hiäŋ'gáđ,visiti
6112,hängen::V,sorččad,visiti
6113,hängen::V,ла̄бпэ,visiti
6114,werden::V,sjïdtedh,postati
6115,werden::V,sjïdtedh,činiti se
6116,werden::V,sjaddat,postati
6117,werden::V,sjaddat,činiti se
6118,werden::V,beassat,postati
6119,werden::V,beassat,činiti se
6120,werden::V,šoddâđ,postati
6121,werden::V,šoddâđ,činiti se
6122,werden::V,šõddâd,postati
6123,werden::V,šõddâd,činiti se
6124,werden::V,шэ̄ннтэ,postati
6125,werden::V,шэ̄ннтэ,činiti se
6126,passieren::V,vaasedh,desiti se
6127,passieren::V,vaasedh,dogoditi se
6128,passieren::V,sjaddat,desiti se
6129,passieren::V,sjaddat,dogoditi se
6130,passieren::V,dáhpáduvvat,desiti se
6131,passieren::V,dáhpáduvvat,dogoditi se
6132,passieren::V,vássit,desiti se
6133,passieren::V,vássit,dogoditi se
6134,passieren::V,dáhpáhuvvat,desiti se
6135,passieren::V,dáhpáhuvvat,dogoditi se
6136,passieren::V,šoddâđ,desiti se
6137,passieren::V,šoddâđ,dogoditi se
6138,passieren::V,šõddâd,desiti se
6139,passieren::V,šõddâd,dogoditi se
6140,passieren::V,шэ̄ннтэ,desiti se
6141,passieren::V,шэ̄ннтэ,dogoditi se
6142,passieren::V,тагсэ,desiti se
6143,passieren::V,тагсэ,dogoditi se
6144,beginnen::V,aelkedh,početi
6145,beginnen::V,álgget,početi
6146,beginnen::V,álggahit,početi
6147,beginnen::V,älgiđ,početi
6148,beginnen::V,ä´lǧǧed,početi
6149,beginnen::V,о̄а̄лкхуввэ,početi
6150,beginnen::V,о̄а̄лкхэднэ,početi
6151,enden::V,orrijidh,prestati
6152,enden::V,orrijidh,svršiti se
6153,enden::V,hiejttet,prestati
6154,enden::V,hiejttet,svršiti se
6155,enden::V,nohkat,prestati
6156,enden::V,nohkat,svršiti se
6157,enden::V,nuuhâđ,prestati
6158,enden::V,nuuhâđ,svršiti se
6159,enden::V,puu´tted,prestati
6160,enden::V,puu´tted,svršiti se
6161,enden::V,пудтэ,prestati
6162,enden::V,пудтэ,svršiti se
6163,enden::V,кӣркнэ,prestati
6164,enden::V,кӣркнэ,svršiti se
6165,wechseln::V,målsodh,mijenjati se
6166,wechseln::V,lånudit,mijenjati se
6167,wechseln::V,molssastit,mijenjati se
6168,wechseln::V,molsašuddat,mijenjati se
6169,wechseln::V,molsođ,mijenjati se
6170,wechseln::V,vaaitõõttâd,mijenjati se
6171,wechseln::V,вуайхувнэ,mijenjati se
6172,aufgehen[Sonne]::V,låvnedh,izići
6173,aufgehen[Sonne]::V,årijdit,izići
6174,aufgehen[Sonne]::V,lavnnet,izići
6175,aufgehen[Sonne]::V,badjánit,izići
6176,aufgehen[Sonne]::V,pajaniđ,izići
6177,aufgehen[Sonne]::V,pâjjned,izići
6178,aufgehen[Sonne]::V,пэ̄ййнэ,izići
6179,untergehen[Sonne]::V,luajhtadidh,zaći
6180,untergehen[Sonne]::V,gáhtot,zaći
6181,untergehen[Sonne]::V,vidodit,zaći
6182,untergehen[Sonne]::V,luoitádit,zaći
6183,untergehen[Sonne]::V,lyeš'tiđ,zaći
6184,untergehen[Sonne]::V,lue´štted,zaći
6185,untergehen[Sonne]::V,луэшштэдтэ,zaći
6186,scheinen[Sonne]::V,goekedh,sijati
6187,scheinen[Sonne]::V,bájttet,sijati
6188,scheinen[Sonne]::V,báitit,sijati
6189,scheinen[Sonne]::V,päštiđ,sijati
6190,scheinen[Sonne]::V,pä´štted,sijati
6191,scheinen[Sonne]::V,па̄шшьтэ,sijati
6192,donnern::V,laakedh,grmjeti
6193,donnern::V,sjærggot,grmjeti
6194,donnern::V,čerget,grmjeti
6195,donnern::V,čiär'guđ,grmjeti
6196,donnern::V,čeärgged,grmjeti
6197,donnern::V,ча̄рркэ,grmjeti
6198,wehen::V,bïegkedh,duhati
6199,wehen::V,bieggat,duhati
6200,wehen::V,bieggat,duhati
6201,wehen::V,pieg'gâđ,duhati
6202,wehen::V,piõg'gâd,duhati
6203,wehen::V,пӣӈӈкье,duhati
6204,strömen::V,galkedh,strujati
6205,strömen::V,gålggåt,strujati
6206,strömen::V,golgat,strujati
6207,strömen::V,kulgâđ,strujati
6208,strömen::V,kolggâd,strujati
6209,strömen::V,ко̄ллкэ,strujati
6210,fließen::V,galkedh,teći
6211,fließen::V,gålggåt,teći
6212,fließen::V,golgat,teći
6213,fließen::V,kulgâđ,teći
6214,fließen::V,kolggâd,teći
6215,fließen::V,ко̄ллкэ,teći
6216,sich drehen::V,jårredh,obrtati se
6217,sich drehen::V,jårredh,vrtjeti se
6218,sich drehen::V,bådnjåsit,obrtati se
6219,sich drehen::V,bådnjåsit,vrtjeti se
6220,sich drehen::V,jorrat,obrtati se
6221,sich drehen::V,jorrat,vrtjeti se
6222,sich drehen::V,juurrâđ,obrtati se
6223,sich drehen::V,juurrâđ,vrtjeti se
6224,sich drehen::V,joorrâd,obrtati se
6225,sich drehen::V,joorrâd,vrtjeti se
6226,sich drehen::V,чо̄ннэ,obrtati se
6227,sich drehen::V,чо̄ннэ,vrtjeti se
6228,schwanken::V,syjjedidh,teturati
6229,schwanken::V,syjjedidh,kolebati se
6230,schwanken::V,vábbulit,teturati
6231,schwanken::V,vábbulit,kolebati se
6232,schwanken::V,suoibut,teturati
6233,schwanken::V,suoibut,kolebati se
6234,schwanken::V,juár'buđ,teturati
6235,schwanken::V,juár'buđ,kolebati se
6236,schwanken::V,lâsmmad,teturati
6237,schwanken::V,lâsmmad,kolebati se
6238,schwanken::V,leâujjad,teturati
6239,schwanken::V,leâujjad,kolebati se
6240,schwanken::V,лыйввэ,teturati
6241,schwanken::V,лыйввэ,kolebati se
6242,schwanken::V,качьедтэ,teturati
6243,schwanken::V,качьедтэ,kolebati se
6244,schwingen::V,gaavedh,njihati
6245,schwingen::V,gaavedh,titrati
6246,schwingen::V,svinhtedh,njihati
6247,schwingen::V,svinhtedh,titrati
6248,schwingen::V,gávvat,njihati
6249,schwingen::V,gávvat,titrati
6250,schwingen::V,hiäi'luđ,njihati
6251,schwingen::V,hiäi'luđ,titrati
6252,schwingen::V,heillad,njihati
6253,schwingen::V,heillad,titrati
6254,schwingen::V,мо̄а̄хнэ,njihati
6255,schwingen::V,мо̄а̄хнэ,titrati
6256,fallen::V,gahtjedh,padati
6257,fallen::V,gahttjat,padati
6258,fallen::V,gahččat,padati
6259,fallen::V,jurrâđ,padati
6260,fallen::V,kõččâd,padati
6261,fallen::V,viõr'rled,padati
6262,fallen::V,ёрнэ,padati
6263,fallen::V,кэ̄ххче,padati
6264,brennen::V,bueledh,gorjeti
6265,brennen::V,buollet,gorjeti
6266,brennen::V,buollit,gorjeti
6267,brennen::V,pyelliđ,gorjeti
6268,brennen::V,pue´lled,gorjeti
6269,brennen::V,пӯлле,gorjeti
6270,rauchen::V,soevedidh,dimiti se
6271,rauchen::V,berkiestidh,dimiti se
6272,rauchen::V,tsåjttset,dimiti se
6273,rauchen::V,borgguhit,dimiti se
6274,rauchen::V,po'rgestiđ,dimiti se
6275,rauchen::V,soicceđ,dimiti se
6276,rauchen::V,suõv'veed,dimiti se
6277,rauchen::V,суввдэ,dimiti se
6278,regnen::V,abrodh,kišiti
6279,regnen::V,abrodh,daždjeti
6280,regnen::V,harvvet,kišiti
6281,regnen::V,harvvet,daždjeti
6282,regnen::V,rássjodit,kišiti
6283,regnen::V,rássjodit,daždjeti
6284,regnen::V,arvit,kišiti
6285,regnen::V,arvit,daždjeti
6286,regnen::V,arved,kišiti
6287,regnen::V,arved,daždjeti
6288,regnen::V,â´brred,kišiti
6289,regnen::V,â´brred,daždjeti
6290,regnen::V,аббрэ,kišiti
6291,regnen::V,аббрэ,daždjeti
6292,gefrieren::V,gelmedh,smrznuti se
6293,gefrieren::V,jeangodh,smrznuti se
6294,gefrieren::V,jiegŋot,smrznuti se
6295,gefrieren::V,galbmot,smrznuti se
6296,gefrieren::V,jiäŋŋuđ,smrznuti se
6297,gefrieren::V,jiõŋŋâd,smrznuti se
6298,gefrieren::V,kâ´lmmed,smrznuti se
6299,gefrieren::V,калльме,smrznuti se
6300,tauen::V,leamkedh,kopnjeti
6301,tauen::V,leamkedh,kraviti se
6302,tauen::V,suddat,kopnjeti
6303,tauen::V,suddat,kraviti se
6304,tauen::V,sagŋadit,kopnjeti
6305,tauen::V,sagŋadit,kraviti se
6306,tauen::V,suddat,kopnjeti
6307,tauen::V,suddat,kraviti se
6308,tauen::V,suddâđ,kopnjeti
6309,tauen::V,suddâđ,kraviti se
6310,tauen::V,suddâd,kopnjeti
6311,tauen::V,suddâd,kraviti se
6312,tauen::V,sõõŋŋâd,kopnjeti
6313,tauen::V,sõõŋŋâd,kraviti se
6314,tauen::V,суннтэ,kopnjeti
6315,tauen::V,суннтэ,kraviti se
6316,schmelzen::V,sjalkedh,topiti se
6317,schmelzen::V,suddat,topiti se
6318,schmelzen::V,suddat,topiti se
6319,schmelzen::V,suddâđ,topiti se
6320,schmelzen::V,sooŋŋâđ,topiti se
6321,schmelzen::V,suddâd,topiti se
6322,schmelzen::V,sõõŋŋâd,topiti se
6323,schmelzen::V,суннтэ,topiti se
6324,trocknen::V,gajhkedh,sušiti se
6325,trocknen::V,gåjkkåt,sušiti se
6326,trocknen::V,goikat,sušiti se
6327,trocknen::V,iiŋŋâđ,sušiti se
6328,trocknen::V,iiŋŋâd,sušiti se
6329,trocknen::V,koškkâd,sušiti se
6330,trocknen::V,ко̄шшкэ,sušiti se
6331,sieden::V,doeltedh,kipjeti
6332,sieden::V,doeltedh,ključati
6333,sieden::V,duolldat,kipjeti
6334,sieden::V,duolldat,ključati
6335,sieden::V,duoldat,kipjeti
6336,sieden::V,duoldat,ključati
6337,sieden::V,tuol'dâđ,kipjeti
6338,sieden::V,tuol'dâđ,ključati
6339,sieden::V,tuõlddâd,kipjeti
6340,sieden::V,tuõlddâd,ključati
6341,sieden::V,тӯллтэ,kipjeti
6342,sieden::V,тӯллтэ,ključati
6343,faulen::V,rååknedh,gnjiti
6344,faulen::V,mïetskedh,gnjiti
6345,faulen::V,miesskat,gnjiti
6346,faulen::V,mieskat,gnjiti
6347,faulen::V,guohcagit,gnjiti
6348,faulen::V,kálágiđ,gnjiti
6349,faulen::V,kuo'câgiđ,gnjiti
6350,faulen::V,kuõccjed,gnjiti
6351,faulen::V,мӣццкэ,gnjiti
6352,verfaulen::V,rååknedh,sagnjiti
6353,verfaulen::V,mïetskedh,sagnjiti
6354,verfaulen::V,miesskat,sagnjiti
6355,verfaulen::V,mieskat,sagnjiti
6356,verfaulen::V,guohcagit,sagnjiti
6357,verfaulen::V,kálágiđ,sagnjiti
6358,verfaulen::V,kuo'câgiđ,sagnjiti
6359,verfaulen::V,kuõccjed,sagnjiti
6360,verfaulen::V,кӯццке,sagnjiti
6361,reißen::V,gäjhkanidh,otrgnuti se
6362,reißen::V,ráhkat,otrgnuti se
6363,reißen::V,liejmedit,otrgnuti se
6364,reißen::V,gaikánit,otrgnuti se
6365,reißen::V,kiškuđ,otrgnuti se
6366,reißen::V,rõttsed,otrgnuti se
6367,reißen::V,лӯнтнэ,otrgnuti se
6368,reißen::V,кышшксэллэ,otrgnuti se
6369,versinken::V,våajodh,tonuti
6370,versinken::V,våajodh,propasti
6371,versinken::V,vuodjot,tonuti
6372,versinken::V,vuodjot,propasti
6373,versinken::V,tjalggat,tonuti
6374,versinken::V,tjalggat,propasti
6375,versinken::V,vuodjut,tonuti
6376,versinken::V,vuodjut,propasti
6377,versinken::V,vuáijuđ,tonuti
6378,versinken::V,vuáijuđ,propasti
6379,versinken::V,vuäjjad,tonuti
6380,versinken::V,vuäjjad,propasti
6381,versinken::V,вуаййе,tonuti
6382,versinken::V,вуаййе,propasti
6383,vergehen::V,vaesedh,prolaziti
6384,vergehen::V,vásset,prolaziti
6385,vergehen::V,gollat,prolaziti
6386,vergehen::V,kullâđ,prolaziti
6387,vergehen::V,jåå´tted,prolaziti
6388,vergehen::V,ва̄ссэ,prolaziti
6389,vergehen::V,ӣллъюввэ,prolaziti
6390,erscheinen::V,vååjnedh,pojaviti se
6391,erscheinen::V,ihtet,pojaviti se
6392,erscheinen::V,ihtit,pojaviti se
6393,erscheinen::V,albmodit,pojaviti se
6394,erscheinen::V,a'lmostuđ,pojaviti se
6395,erscheinen::V,ee´tted,pojaviti se
6396,erscheinen::V,čuäitõõttâd,pojaviti se
6397,erscheinen::V,i´lmstõõvvâd,pojaviti se
6398,erscheinen::V,ыдтӭ,pojaviti se
6399,verschwinden::V,haajpanidh,nestati
6400,verschwinden::V,haajpanidh,izgubiti se
6401,verschwinden::V,gáhtot,nestati
6402,verschwinden::V,gáhtot,izgubiti se
6403,verschwinden::V,jávkat,nestati
6404,verschwinden::V,jávkat,izgubiti se
6405,verschwinden::V,jä'vkittiđ,nestati
6406,verschwinden::V,jä'vkittiđ,izgubiti se
6407,verschwinden::V,jaukkâd,nestati
6408,verschwinden::V,jaukkâd,izgubiti se
6409,verschwinden::V,hää´vjed,nestati
6410,verschwinden::V,hää´vjed,izgubiti se
6411,verschwinden::V,ка̄дтэ,nestati
6412,verschwinden::V,ка̄дтэ,izgubiti se
6413,sinken::V,våajodh,trgnuti
6414,sinken::V,våajodh,spustiti se
6415,sinken::V,tsoahkot,trgnuti
6416,sinken::V,tsoahkot,spustiti se
6417,sinken::V,snjoaredit,trgnuti
6418,sinken::V,snjoaredit,spustiti se
6419,sinken::V,čalgat,trgnuti
6420,sinken::V,čalgat,spustiti se
6421,sinken::V,luáš'tádâttâđ,trgnuti
6422,sinken::V,luáš'tádâttâđ,spustiti se
6423,sinken::V,njeeijâđ,trgnuti
6424,sinken::V,njeeijâđ,spustiti se
6425,sinken::V,luâšttõõttâd,trgnuti
6426,sinken::V,luâšttõõttâd,spustiti se
6427,sinken::V,njeâjjad,trgnuti
6428,sinken::V,njeâjjad,spustiti se
6429,sinken::V,луэшштэдтэ,trgnuti
6430,sinken::V,луэшштэдтэ,spustiti se
6431,abnehmen::V,nåhkedidh,opasti
6432,abnehmen::V,unnot,opasti
6433,abnehmen::V,binnot,opasti
6434,abnehmen::V,geahppánit,opasti
6435,abnehmen::V,kiäp'pániđ,opasti
6436,abnehmen::V,ǩeäp'pned,opasti
6437,abnehmen::V,уһцнэ,opasti
6438,steigen::V,tjuedtjielidh,uzići
6439,steigen::V,tjuedtjielidh,nadoći
6440,steigen::V,allánit,uzići
6441,steigen::V,allánit,nadoći
6442,steigen::V,badjánit,uzići
6443,steigen::V,badjánit,nadoći
6444,steigen::V,allánit,uzići
6445,steigen::V,allánit,nadoći
6446,steigen::V,alaniđ,uzići
6447,steigen::V,alaniđ,nadoći
6448,steigen::V,âllned,uzići
6449,steigen::V,âllned,nadoći
6450,steigen::V,pâjjned,uzići
6451,steigen::V,pâjjned,nadoći
6452,steigen::V,пэ̄ййнэ,uzići
6453,steigen::V,пэ̄ййнэ,nadoći
6454,wachsen::V,suvvedh,rasti
6455,wachsen::V,sjïdtedh,rasti
6456,wachsen::V,sjaddat,rasti
6457,wachsen::V,šaddat,rasti
6458,wachsen::V,stuorrut,rasti
6459,wachsen::V,šoddâđ,rasti
6460,wachsen::V,šõddâd,rasti
6461,wachsen::V,шэ̄ннтэ,rasti
6462,glänzen::V,gïjkedh,blistati
6463,glänzen::V,gïjkedh,sjati se
6464,glänzen::V,guohkat,blistati
6465,glänzen::V,guohkat,sjati se
6466,glänzen::V,guojttet,blistati
6467,glänzen::V,guojttet,sjati se
6468,glänzen::V,deadjut,blistati
6469,glänzen::V,deadjut,sjati se
6470,glänzen::V,gildit,blistati
6471,glänzen::V,gildit,sjati se
6472,glänzen::V,kolottiđ,blistati
6473,glänzen::V,kolottiđ,sjati se
6474,glänzen::V,pe´lǩǩed,blistati
6475,glänzen::V,pe´lǩǩed,sjati se
6476,glänzen::V,leä´dǧǧed,blistati
6477,glänzen::V,leä´dǧǧed,sjati se
6478,glänzen::V,пӯлле,blistati
6479,glänzen::V,пӯлле,sjati se
6480,glänzen::V,пыӆӆьке,blistati
6481,glänzen::V,пыӆӆьке,sjati se
6482,funkeln::V,gaskedh,svjetlucati
6483,funkeln::V,tsehtsat,svjetlucati
6484,funkeln::V,jillat,svjetlucati
6485,funkeln::V,šealgut,svjetlucati
6486,funkeln::V,čuovggáhallat,svjetlucati
6487,funkeln::V,šiäl'guđ,svjetlucati
6488,funkeln::V,cåkkad,svjetlucati
6489,funkeln::V,кэ̄сскэ,svjetlucati
6490,lärmen::V,rajjadidh,bučati
6491,lärmen::V,rajjadidh,galamiti
6492,lärmen::V,juhtsat,bučati
6493,lärmen::V,juhtsat,galamiti
6494,lärmen::V,rigeret,bučati
6495,lärmen::V,rigeret,galamiti
6496,lärmen::V,šlámaidit,bučati
6497,lärmen::V,šlámaidit,galamiti
6498,lärmen::V,šlamâdiđ,bučati
6499,lärmen::V,šlamâdiđ,galamiti
6500,lärmen::V,ruõjjâd,bučati
6501,lärmen::V,ruõjjâd,galamiti
6502,lärmen::V,ёаффэ,bučati
6503,lärmen::V,ёаффэ,galamiti
6504,läuten::V,ringkedh,zvoniti
6505,läuten::V,skállat,zvoniti
6506,läuten::V,tiibmet,zvoniti
6507,läuten::V,čuoijâđ,zvoniti
6508,läuten::V,čuõjjâd,zvoniti
6509,läuten::V,чӯййе,zvoniti
6510,klingeln::V,klåenkiehtidh,zvoniti
6511,klingeln::V,skuolkkat,zvoniti
6512,klingeln::V,skilahit,zvoniti
6513,klingeln::V,čuoijâđ,zvoniti
6514,klingeln::V,soi´ttjed,zvoniti
6515,klingeln::V,зво̄ннэ,zvoniti
6516,klirren::V,skaanjedh,zvečati
6517,klirren::V,skuollat,zvečati
6518,klirren::V,skillit,zvečati
6519,klirren::V,skilaidit,zvečati
6520,klirren::V,cilkkeđ,zvečati
6521,klirren::V,škäälâ´tted,zvečati
6522,klirren::V,цыӆӆклэ,zvečati
6523,brausen::V,brorredh,hujati
6524,brausen::V,sjovvedh,hujati
6525,brausen::V,skåvvat,hujati
6526,brausen::V,márajdit,hujati
6527,brausen::V,boršut,hujati
6528,brausen::V,šaavvâđ,hujati
6529,brausen::V,kõõmeed,hujati
6530,brausen::V,шэ̄ӈӈлуввэ,hujati
6531,rauschen::V,brorredh,šumiti
6532,rauschen::V,brorredh,šuškati
6533,rauschen::V,sjåvvat,šumiti
6534,rauschen::V,sjåvvat,šuškati
6535,rauschen::V,sjoahkot,šumiti
6536,rauschen::V,sjoahkot,šuškati
6537,rauschen::V,boršut,šumiti
6538,rauschen::V,boršut,šuškati
6539,rauschen::V,šuuvvâđ,šumiti
6540,rauschen::V,šuuvvâđ,šuškati
6541,rauschen::V,šaavvâđ,šumiti
6542,rauschen::V,šaavvâđ,šuškati
6543,rauschen::V,šuumeed,šumiti
6544,rauschen::V,šuumeed,šuškati
6545,rauschen::V,ёаффэ,šumiti
6546,rauschen::V,ёаффэ,šuškati
6547,klingen::V,gaajedh,zvučati
6548,klingen::V,sjijjedh,zvučati
6549,klingen::V,jiednat,zvučati
6550,klingen::V,tjuodjat,zvučati
6551,klingen::V,čuodjat,zvučati
6552,klingen::V,kulluđ,zvučati
6553,klingen::V,koll'jed,zvučati
6554,klingen::V,ӣннъе,zvučati
6555,bellen::V,huhtedh,lajati
6556,bellen::V,tsiellat,lajati
6557,bellen::V,ciellat,lajati
6558,bellen::V,umástiđ,lajati
6559,bellen::V,uukkâd,lajati
6560,bellen::V,угкэ,lajati
6561,heulen::V,ujkierdidh,zavijati
6562,heulen::V,hålvvot,zavijati
6563,heulen::V,holvut,zavijati
6564,heulen::V,olvođ,zavijati
6565,heulen::V,ålvvad,zavijati
6566,heulen::V,оаллвэ,zavijati
6567,blasen::V,båssodh,puhati
6568,blasen::V,båssot,puhati
6569,blasen::V,bossut,puhati
6570,blasen::V,bieggat,puhati
6571,blasen::V,possoođ,puhati
6572,blasen::V,pååssad,puhati
6573,blasen::V,piõg'gâd,puhati
