,Concept_ID,kk,se
7858,binden::V,сабақтастыру,ко̄ррэ
7859,binden::V,сабақтастыру,чӯллмдэ
7860,binden::V,сабақтастыру,ко̄а̄ррэ
7861,binden::V,ұштастыру,gårredidh
7862,binden::V,ұштастыру,tjadnat
7863,binden::V,ұштастыру,gárrat
7864,binden::V,ұштастыру,čoonnâđ
7865,binden::V,ұштастыру,čõõnnâd
7866,binden::V,ұштастыру,čuõlmmâd
7867,binden::V,ұштастыру,ко̄ррэ
7868,binden::V,ұштастыру,чӯллмдэ
7869,binden::V,ұштастыру,ко̄а̄ррэ
7870,stecken::V,сұғу,rïjtedh
7871,stecken::V,сұғу,tsævkkat
7872,stecken::V,сұғу,cáhkit
7873,stecken::V,сұғу,cuggâđ
7874,stecken::V,сұғу,čuõ´ǧ'ǧeed
7875,stecken::V,сұғу,чогксэ
7876,stecken::V,сұғу,це̄ӈькхэ
7877,brechen::V,сындыру,dåajodh
7878,brechen::V,сындыру,tsåapkodh
7879,brechen::V,сындыру,doaddjut
7880,brechen::V,сындыру,cuvket
7881,brechen::V,сындыру,moorrâđ
7882,brechen::V,сындыру,mu´rdded
7883,brechen::V,сындыру,муррьтэ
7884,klopfen::V,қағу,beenghkedh
7885,klopfen::V,қағу,goalkkalit
7886,klopfen::V,қағу,tsábbmet
7887,klopfen::V,қағу,goalkit
7888,klopfen::V,қағу,skoalkit
7889,klopfen::V,қағу,skuá'lkuttiđ
7890,klopfen::V,қағу,kuälkted
7891,klopfen::V,қағу,та̄гкэ
7892,hauen::V,соғу,beenghkedh
7893,hauen::V,соғу,tjuollat
7894,hauen::V,соғу,čuollat
7895,hauen::V,соғу,čurmâđ
7896,hauen::V,соғу,čâ´cǩǩed
7897,hauen::V,соғу,та̄гкэ
7898,hauen::V,соғу,ва̄сстэ
7899,kleben::V,желімдеу,njamkedh
7900,kleben::V,желімдеу,dædnjodit
7901,kleben::V,желімдеу,liibmet
7902,kleben::V,желімдеу,taṃadiđ
7903,kleben::V,желімдеу,li´jmmjed
7904,kleben::V,желімдеу,нямхэ
7905,reiben::V,үйкеу,daanjedh
7906,reiben::V,үйкеу,ruvvit
7907,reiben::V,үйкеу,ruvvet
7908,reiben::V,үйкеу,fiärruđ
7909,reiben::V,үйкеу,heârrad
7910,reiben::V,үйкеу,ru´vvjed
7911,reiben::V,үйкеу,е̄ррэ
7912,streichen::V,сүйкеу,daejdedh
7913,streichen::V,сүйкеу,badtjadidh
7914,streichen::V,сүйкеу,vuojddat
7915,streichen::V,сүйкеу,málet
7916,streichen::V,сүйкеу,njuohtat
7917,streichen::V,сүйкеу,njuottâđ
7918,streichen::V,сүйкеу,puák'suđ
7919,streichen::V,сүйкеу,påhssad
7920,streichen::V,сүйкеу,мо̄а̄шшэ
7921,schleifen::V,егеу,slijhpedh
7922,schleifen::V,егеу,sadjet
7923,schleifen::V,егеу,sadjit
7924,schleifen::V,егеу,šliipet
7925,schleifen::V,егеу,saijeeđ
7926,schleifen::V,егеу,sââjjad
7927,schleifen::V,егеу,tabǯsted
7928,schleifen::V,егеу,то̄а̄мчсе
7929,schleifen::V,қайрау,slijhpedh
7930,schleifen::V,қайрау,sadjet
7931,schleifen::V,қайрау,sadjit
7932,schleifen::V,қайрау,šliipet
7933,schleifen::V,қайрау,saijeeđ
7934,schleifen::V,қайрау,sââjjad
7935,schleifen::V,қайрау,tabǯsted
7936,schleifen::V,қайрау,то̄а̄мчсе
7937,schleifen::V,егеулеу,slijhpedh
7938,schleifen::V,егеулеу,sadjet
7939,schleifen::V,егеулеу,sadjit
7940,schleifen::V,егеулеу,šliipet
7941,schleifen::V,егеулеу,saijeeđ
7942,schleifen::V,егеулеу,sââjjad
7943,schleifen::V,егеулеу,tabǯsted
7944,schleifen::V,егеулеу,то̄а̄мчсе
7945,schneiden::V,кесу,bietskedh
7946,schneiden::V,кесу,suoddat
7947,schneiden::V,кесу,tjuohppat
7948,schneiden::V,кесу,biesskedit
7949,schneiden::V,кесу,čuohppat
7950,schneiden::V,кесу,čuop'pâđ
7951,schneiden::V,кесу,čuõp'pâd
7952,schneiden::V,кесу,е̄дтэ
7953,schneiden::V,кесу,пе̄ррэ
7954,schneiden::V,кесу,чӯххпэ
7955,rütteln::V,қозғау,firredh
7956,rütteln::V,қозғау,doargestit
7957,rütteln::V,қозғау,šluvgit
7958,rütteln::V,қозғау,pušteđ
7959,rütteln::V,қозғау,pu´štted
7960,rütteln::V,қозғау,пушшьтэ
7961,rütteln::V,жұлмалау,firredh
7962,rütteln::V,жұлмалау,doargestit
7963,rütteln::V,жұлмалау,šluvgit
7964,rütteln::V,жұлмалау,pušteđ
7965,rütteln::V,жұлмалау,pu´štted
7966,rütteln::V,жұлмалау,пушшьтэ
7967,schütteln::V,дірілдету,firredh
7968,schütteln::V,дірілдету,sjavnnjet
7969,schütteln::V,дірілдету,sillnat
7970,schütteln::V,дірілдету,skullhet
7971,schütteln::V,дірілдету,salkalit
7972,schütteln::V,дірілдету,pušteđ
7973,schütteln::V,дірілдету,pu´štted
7974,schütteln::V,дірілдету,пушшьтэ
7975,schütteln::V,селкілдету,firredh
7976,schütteln::V,селкілдету,sjavnnjet
7977,schütteln::V,селкілдету,sillnat
7978,schütteln::V,селкілдету,skullhet
7979,schütteln::V,селкілдету,salkalit
7980,schütteln::V,селкілдету,pušteđ
7981,schütteln::V,селкілдету,pu´štted
7982,schütteln::V,селкілдету,пушшьтэ
7983,schwenken::V,бұлғау,svinhtedh
7984,schwenken::V,бұлғау,svikkastit
7985,schwenken::V,бұлғау,šlivgut
7986,schwenken::V,бұлғау,hiä'iluttiđ
7987,schwenken::V,бұлғау,heeilted
7988,schwenken::V,бұлғау,маххъе
7989,schwenken::V,сермеу,svinhtedh
7990,schwenken::V,сермеу,svikkastit
7991,schwenken::V,сермеу,šlivgut
7992,schwenken::V,сермеу,hiä'iluttiđ
7993,schwenken::V,сермеу,heeilted
7994,schwenken::V,сермеу,маххъе
7995,schütten::V,құю,gurhkedh
7996,schütten::V,құю,hállit
7997,schütten::V,құю,liejkkit
7998,schütten::V,құю,leškiđ
7999,schütten::V,құю,virâttiđ
8000,schütten::V,құю,väällad
8001,schütten::V,құю,ва̄ллэ
8002,füllen::V,толтыру,dievhtedh
8003,füllen::V,толтыру,dievddet
8004,füllen::V,толтыру,deavdit
8005,füllen::V,толтыру,tevdiđ
8006,füllen::V,толтыру,tiudded
8007,füllen::V,толтыру,тӣввтэ
8008,einwickeln::V,орау,gïesedh
8009,einwickeln::V,орау,giessat
8010,einwickeln::V,орау,gárrat
8011,einwickeln::V,орау,giessat
8012,einwickeln::V,орау,gurpat
8013,einwickeln::V,орау,kiessâđ
8014,einwickeln::V,орау,ǩiõssâd
8015,einwickeln::V,орау,кӣссэ
8016,tragen::V,алып жүру,guedtedh
8017,tragen::V,алып жүру,guoddet
8018,tragen::V,алып жүру,guoddit
8019,tragen::V,алып жүру,kyed'diđ
8020,tragen::V,алып жүру,kue´d'ded
8021,tragen::V,алып жүру,кӯннҌтэ
8022,schleppen::V,тарту,fatnehtidh
8023,schleppen::V,тарту,sliehpit
8024,schleppen::V,тарту,feastit
8025,schleppen::V,тарту,vie'šidiđ
8026,schleppen::V,тарту,hinnađ
8027,schleppen::V,тарту,nje´ʒʒed
8028,schleppen::V,тарту,чуввкэ
8029,ziehen::V,тарту,giesedh
8030,ziehen::V,тарту,giesset
8031,ziehen::V,тарту,geassit
8032,ziehen::V,тарту,keessiđ
8033,ziehen::V,тарту,ǩie´ssed
8034,ziehen::V,тарту,ке̄ссе
8035,aufbewahren::V,сақтау,vöörhkedh
8036,aufbewahren::V,сақтау,vuorkkit
8037,aufbewahren::V,сақтау,seailluhit
8038,aufbewahren::V,сақтау,siä'iluttiđ
8039,aufbewahren::V,сақтау,seeilted
8040,aufbewahren::V,сақтау,рӯкнэ
8041,werfen::V,лақтыру,slampestidh
8042,werfen::V,лақтыру,bálkkot
8043,werfen::V,лақтыру,suhppet
8044,werfen::V,лақтыру,šlivgiđ
8045,werfen::V,лақтыру,čeâǥǥted
8046,werfen::V,лақтыру,суэххпэ
8047,fangen::V,қармау,bivtedh
8048,fangen::V,қармау,giddit
8049,fangen::V,қармау,bivdit
8050,fangen::V,қармау,toppiđ
8051,fangen::V,қармау,tää´vted
8052,fangen::V,қармау,та̄бпэ
8053,fangen::V,қармау,со̄а̄гкэ
8054,fangen::V,қағып алу,bivtedh
8055,fangen::V,қағып алу,giddit
8056,fangen::V,қағып алу,bivdit
8057,fangen::V,қағып алу,toppiđ
8058,fangen::V,қағып алу,tää´vted
8059,fangen::V,қағып алу,та̄бпэ
8060,fangen::V,қағып алу,со̄а̄гкэ
8061,packen::V,шап беру,doerelidh
8062,packen::V,шап беру,kreemsedh
8063,packen::V,шап беру,doahppit
8064,packen::V,шап беру,doahput
8065,packen::V,шап беру,tuáppuđ
8066,packen::V,шап беру,ká'ivâstiđ
8067,packen::V,шап беру,tää´vted
8068,packen::V,шап беру,каццсе
8069,packen::V,шап беру,туэрркэ
8070,packen::V,шап беру,ро̄а̄ппчье
8071,packen::V,шап ете түсу,doerelidh
8072,packen::V,шап ете түсу,kreemsedh
8073,packen::V,шап ете түсу,doahppit
8074,packen::V,шап ете түсу,doahput
8075,packen::V,шап ете түсу,tuáppuđ
8076,packen::V,шап ете түсу,ká'ivâstiđ
8077,packen::V,шап ете түсу,tää´vted
8078,packen::V,шап ете түсу,каццсе
8079,packen::V,шап ете түсу,туэрркэ
8080,packen::V,шап ете түсу,ро̄а̄ппчье
8081,packen::V,шап беріп ұстап алу,doerelidh
8082,packen::V,шап беріп ұстап алу,kreemsedh
8083,packen::V,шап беріп ұстап алу,doahppit
8084,packen::V,шап беріп ұстап алу,doahput
8085,packen::V,шап беріп ұстап алу,tuáppuđ
8086,packen::V,шап беріп ұстап алу,ká'ivâstiđ
8087,packen::V,шап беріп ұстап алу,tää´vted
8088,packen::V,шап беріп ұстап алу,каццсе
8089,packen::V,шап беріп ұстап алу,туэрркэ
8090,packen::V,шап беріп ұстап алу,ро̄а̄ппчье
8091,verstecken::V,тығу,tjïekedh
8092,verstecken::V,тығу,tjiehkat
8093,verstecken::V,тығу,čiehkat
8094,verstecken::V,тығу,čieḥâđ
8095,verstecken::V,тығу,peittad
8096,verstecken::V,тығу,пе̄йхьтэ
8097,verstecken::V,жасыру,tjïekedh
8098,verstecken::V,жасыру,tjiehkat
8099,verstecken::V,жасыру,čiehkat
8100,verstecken::V,жасыру,čieḥâđ
8101,verstecken::V,жасыру,peittad
8102,verstecken::V,жасыру,пе̄йхьтэ
8103,teilen::V,бөлу,juekedh
8104,teilen::V,бөлу,juohket
8105,teilen::V,бөлу,juohkit
8106,teilen::V,бөлу,jyeḥiđ
8107,teilen::V,бөлу,jue´ǩǩed
8108,teilen::V,бөлу,ю̄гке
8109,teilen::V,бөлу,ра̄ттҍке
8110,schicken::V,жіберу,saadtodh
8111,schicken::V,жіберу,sáddit
8112,schicken::V,жіберу,sáddet
8113,schicken::V,жіберу,vuo'lgâttiđ
8114,schicken::V,жіберу,vuõltteed
8115,schicken::V,жіберу,вӯлкхэ
8116,bringen::V,әкелу,buektedh
8117,bringen::V,әкелу,doalvvot
8118,bringen::V,әкелу,buktit
8119,bringen::V,әкелу,tuál'vuđ
8120,bringen::V,әкелу,pu´htted
8121,bringen::V,әкелу,пыххьтэ
8122,bringen::V,алып келу,buektedh
8123,bringen::V,алып келу,doalvvot
8124,bringen::V,алып келу,buktit
8125,bringen::V,алып келу,tuál'vuđ
8126,bringen::V,алып келу,pu´htted
8127,bringen::V,алып келу,пыххьтэ
8128,hinzufügen::V,қосу,dievhtedh
8129,hinzufügen::V,қосу,duoddit
8130,hinzufügen::V,қосу,lasedit
8131,hinzufügen::V,қосу,lasihit
8132,hinzufügen::V,қосу,lasettiđ
8133,hinzufügen::V,қосу,lââ´zzted
8134,hinzufügen::V,қосу,лажьхе
8135,hinzufügen::V,үстеу,dievhtedh
8136,hinzufügen::V,үстеу,duoddit
8137,hinzufügen::V,үстеу,lasedit
8138,hinzufügen::V,үстеу,lasihit
8139,hinzufügen::V,үстеу,lasettiđ
8140,hinzufügen::V,үстеу,lââ´zzted
8141,hinzufügen::V,үстеу,лажьхе
8142,bekommen::V,алу,åadtjodh
8143,bekommen::V,алу,åttjudit
8144,bekommen::V,алу,oažžut
8145,bekommen::V,алу,juksâđ
8146,bekommen::V,алу,uáž'žuđ
8147,bekommen::V,алу,vuäǯ'ǯâd
8148,bekommen::V,алу,вуаннче
8149,erhalten::V,алмақ,åadtjodh
8150,erhalten::V,алмақ,oadtjot
8151,erhalten::V,алмақ,oažžut
8152,erhalten::V,алмақ,uáž'žuđ
8153,erhalten::V,алмақ,vuäǯ'ǯâd
8154,erhalten::V,алмақ,ва̄лльтэ
8155,nehmen::V,алу,vaeltedh
8156,nehmen::V,алу,válldet
8157,nehmen::V,алу,váldit
8158,nehmen::V,алу,väldiđ
8159,nehmen::V,алу,vä´ldded
8160,nehmen::V,алу,ва̄лльтэ
8161,nehmen::V,алмақ,vaeltedh
8162,nehmen::V,алмақ,válldet
8163,nehmen::V,алмақ,váldit
8164,nehmen::V,алмақ,väldiđ
8165,nehmen::V,алмақ,vä´ldded
8166,nehmen::V,алмақ,ва̄лльтэ
8167,wählen::V,таңдау,veeljedh
8168,wählen::V,таңдау,válljit
8169,wählen::V,таңдау,válljet
8170,wählen::V,таңдау,valjiđ
8171,wählen::V,таңдау,vaalšed
8172,wählen::V,таңдау,va´lljeed
8173,wählen::V,таңдау,воалшэ
8174,auswählen::V,екшеу,veeljedh
8175,auswählen::V,екшеу,tjuolldet
8176,auswählen::V,екшеу,válljet
8177,auswählen::V,екшеу,valjiđ
8178,auswählen::V,екшеу,vaalšed
8179,auswählen::V,екшеу,va´lljeed
8180,auswählen::V,екшеу,воалшэ
8181,auswählen::V,саралау,veeljedh
8182,auswählen::V,саралау,tjuolldet
8183,auswählen::V,саралау,válljet
8184,auswählen::V,саралау,valjiđ
8185,auswählen::V,саралау,vaalšed
8186,auswählen::V,саралау,va´lljeed
8187,auswählen::V,саралау,воалшэ
8188,auswählen::V,сұрыптау,veeljedh
8189,auswählen::V,сұрыптау,tjuolldet
8190,auswählen::V,сұрыптау,válljet
8191,auswählen::V,сұрыптау,valjiđ
8192,auswählen::V,сұрыптау,vaalšed
8193,auswählen::V,сұрыптау,va´lljeed
8194,auswählen::V,сұрыптау,воалшэ
8195,auswählen::V,сайлап алу,veeljedh
8196,auswählen::V,сайлап алу,tjuolldet
8197,auswählen::V,сайлап алу,válljet
8198,auswählen::V,сайлап алу,valjiđ
8199,auswählen::V,сайлап алу,vaalšed
8200,auswählen::V,сайлап алу,va´lljeed
8201,auswählen::V,сайлап алу,воалшэ
8202,bewahren::V,сақтау,vaarjelidh
8203,bewahren::V,сақтау,bisodit
8204,bewahren::V,сақтау,várjjalit
8205,bewahren::V,сақтау,seailluhit
8206,bewahren::V,сақтау,varjâliđ
8207,bewahren::V,сақтау,varjjled
8208,bewahren::V,сақтау,ӣшшьтэ
8209,bewahren::V,сақтау,во̄а̄ррьдэ
8210,behindern::V,оралғы болу,hööptdeh
8211,behindern::V,оралғы болу,hieredit
8212,behindern::V,оралғы болу,muhttet
8213,behindern::V,оралғы болу,eastadit
8214,behindern::V,оралғы болу,estiđ
8215,behindern::V,оралғы болу,coggâđ
8216,behindern::V,оралғы болу,hettiđ
8217,behindern::V,оралғы болу,cõggâd
8218,behindern::V,оралғы болу,е̄кхэллэ
8219,verderben::V,бүлдіру,biejstedh
8220,verderben::V,бүлдіру,spedjat
8221,verderben::V,бүлдіру,billistit
8222,verderben::V,бүлдіру,pillediđ
8223,verderben::V,бүлдіру,tårmmad
8224,verderben::V,бүлдіру,pe´llsted
8225,verderben::V,бүлдіру,тоаррмэ
8226,verderben::V,бүлдіру,ма̄ййкэ
8227,beschädigen::V,бұзу,fæjloedidh
8228,beschädigen::V,бұзу,vahágahttet
8229,beschädigen::V,бұзу,bilidit
8230,beschädigen::V,бұзу,vahâgittiđ
8231,beschädigen::V,бұзу,pä´rtteed
8232,beschädigen::V,бұзу,муррьтэ
8233,zerbrechen::V,уату,tsööpkedh
8234,zerbrechen::V,уату,doadjet
8235,zerbrechen::V,уату,cuvket
8236,zerbrechen::V,уату,cuov'kkiđ
8237,zerbrechen::V,уату,muårrâd
8238,zerbrechen::V,уату,cu´vǩǩeed
8239,zerbrechen::V,уату,муррьтэ
8240,zerreißen::V,жырту,gejhkielidh
8241,zerreißen::V,жырту,gajkudit
8242,zerreißen::V,жырту,gaikkodit
8243,zerreißen::V,жырту,ráisket
8244,zerreißen::V,жырту,kiškođ
8245,zerreißen::V,жырту,ra´šǩǩeed
8246,zerreißen::V,жырту,пуатткэ
8247,zerstören::V,қирату,eerjedh
8248,zerstören::V,қирату,biejsstet
8249,zerstören::V,қирату,håhkkidit
8250,zerstören::V,қирату,heavahit
8251,zerstören::V,қирату,duš'šadit
8252,zerstören::V,қирату,bilidit
8253,zerstören::V,қирату,hevâttiđ
8254,zerstören::V,қирату,hiâvted
8255,zerstören::V,қирату,ёҏтэ
8256,zerstören::V,талқандау,eerjedh
8257,zerstören::V,талқандау,biejsstet
8258,zerstören::V,талқандау,håhkkidit
8259,zerstören::V,талқандау,heavahit
8260,zerstören::V,талқандау,duš'šadit
8261,zerstören::V,талқандау,bilidit
8262,zerstören::V,талқандау,hevâttiđ
8263,zerstören::V,талқандау,hiâvted
8264,zerstören::V,талқандау,ёҏтэ
8265,verbrennen::V,өртеу,båeltedh
8266,verbrennen::V,өртеу,boalldet
8267,verbrennen::V,өртеу,boaldit
8268,verbrennen::V,өртеу,puál'diđ
8269,verbrennen::V,өртеу,puä´ldded
8270,verbrennen::V,өртеу,пуэлльтэ
8271,verbrennen::V,жандыру,båeltedh
8272,verbrennen::V,жандыру,boalldet
8273,verbrennen::V,жандыру,boaldit
8274,verbrennen::V,жандыру,puál'diđ
8275,verbrennen::V,жандыру,puä´ldded
8276,verbrennen::V,жандыру,пуэлльтэ
8277,verbrennen::V,өртеп жіберу,båeltedh
8278,verbrennen::V,өртеп жіберу,boalldet
8279,verbrennen::V,өртеп жіберу,boaldit
