,Concept_ID,ro,se
7819,streichen::V,unge,njuohtat
7820,streichen::V,unge,njuottâđ
7821,streichen::V,unge,puák'suđ
7822,streichen::V,unge,påhssad
7823,streichen::V,unge,мо̄а̄шшэ
7824,schleifen::V,ascuți,slijhpedh
7825,schleifen::V,ascuți,sadjet
7826,schleifen::V,ascuți,sadjit
7827,schleifen::V,ascuți,šliipet
7828,schleifen::V,ascuți,saijeeđ
7829,schleifen::V,ascuți,sââjjad
7830,schleifen::V,ascuți,tabǯsted
7831,schleifen::V,ascuți,то̄а̄мчсе
7832,schneiden::V,tăia,bietskedh
7833,schneiden::V,tăia,suoddat
7834,schneiden::V,tăia,tjuohppat
7835,schneiden::V,tăia,biesskedit
7836,schneiden::V,tăia,čuohppat
7837,schneiden::V,tăia,čuop'pâđ
7838,schneiden::V,tăia,čuõp'pâd
7839,schneiden::V,tăia,е̄дтэ
7840,schneiden::V,tăia,пе̄ррэ
7841,schneiden::V,tăia,чӯххпэ
7842,rütteln::V,zgâlțâi,firredh
7843,rütteln::V,zgâlțâi,doargestit
7844,rütteln::V,zgâlțâi,šluvgit
7845,rütteln::V,zgâlțâi,pušteđ
7846,rütteln::V,zgâlțâi,pu´štted
7847,rütteln::V,zgâlțâi,пушшьтэ
7848,schütteln::V,scutura,firredh
7849,schütteln::V,scutura,sjavnnjet
7850,schütteln::V,scutura,sillnat
7851,schütteln::V,scutura,skullhet
7852,schütteln::V,scutura,salkalit
7853,schütteln::V,scutura,pušteđ
7854,schütteln::V,scutura,pu´štted
7855,schütteln::V,scutura,пушшьтэ
7856,schwenken::V,agita,svinhtedh
7857,schwenken::V,agita,svikkastit
7858,schwenken::V,agita,šlivgut
7859,schwenken::V,agita,hiä'iluttiđ
7860,schwenken::V,agita,heeilted
7861,schwenken::V,agita,маххъе
7862,schütten::V,vărsa,gurhkedh
7863,schütten::V,vărsa,hállit
7864,schütten::V,vărsa,liejkkit
7865,schütten::V,vărsa,leškiđ
7866,schütten::V,vărsa,virâttiđ
7867,schütten::V,vărsa,väällad
7868,schütten::V,vărsa,ва̄ллэ
7869,füllen::V,umple,dievhtedh
7870,füllen::V,umple,dievddet
7871,füllen::V,umple,deavdit
7872,füllen::V,umple,tevdiđ
7873,füllen::V,umple,tiudded
7874,füllen::V,umple,тӣввтэ
7875,einwickeln::V,înveli,gïesedh
7876,einwickeln::V,înveli,giessat
7877,einwickeln::V,înveli,gárrat
7878,einwickeln::V,înveli,giessat
7879,einwickeln::V,înveli,gurpat
7880,einwickeln::V,înveli,kiessâđ
7881,einwickeln::V,înveli,ǩiõssâd
7882,einwickeln::V,înveli,кӣссэ
7883,einwickeln::V,înfășura,gïesedh
7884,einwickeln::V,înfășura,giessat
7885,einwickeln::V,înfășura,gárrat
7886,einwickeln::V,înfășura,giessat
7887,einwickeln::V,înfășura,gurpat
7888,einwickeln::V,înfășura,kiessâđ
7889,einwickeln::V,înfășura,ǩiõssâd
7890,einwickeln::V,înfășura,кӣссэ
7891,tragen::V,căra,guedtedh
7892,tragen::V,căra,guoddet
7893,tragen::V,căra,guoddit
7894,tragen::V,căra,kyed'diđ
7895,tragen::V,căra,kue´d'ded
7896,tragen::V,căra,кӯннҌтэ
7897,schleppen::V,târî,fatnehtidh
7898,schleppen::V,târî,sliehpit
7899,schleppen::V,târî,feastit
7900,schleppen::V,târî,vie'šidiđ
7901,schleppen::V,târî,hinnađ
7902,schleppen::V,târî,nje´ʒʒed
7903,schleppen::V,târî,чуввкэ
7904,ziehen::V,trage,giesedh
7905,ziehen::V,trage,giesset
7906,ziehen::V,trage,geassit
7907,ziehen::V,trage,keessiđ
7908,ziehen::V,trage,ǩie´ssed
7909,ziehen::V,trage,ке̄ссе
7910,aufbewahren::V,păstra,vöörhkedh
7911,aufbewahren::V,păstra,vuorkkit
7912,aufbewahren::V,păstra,seailluhit
7913,aufbewahren::V,păstra,siä'iluttiđ
7914,aufbewahren::V,păstra,seeilted
7915,aufbewahren::V,păstra,рӯкнэ
7916,aufbewahren::V,conserva,vöörhkedh
7917,aufbewahren::V,conserva,vuorkkit
7918,aufbewahren::V,conserva,seailluhit
7919,aufbewahren::V,conserva,siä'iluttiđ
7920,aufbewahren::V,conserva,seeilted
7921,aufbewahren::V,conserva,рӯкнэ
7922,werfen::V,arunca,slampestidh
7923,werfen::V,arunca,bálkkot
7924,werfen::V,arunca,suhppet
7925,werfen::V,arunca,šlivgiđ
7926,werfen::V,arunca,čeâǥǥted
7927,werfen::V,arunca,суэххпэ
7928,fangen::V,prinde,bivtedh
7929,fangen::V,prinde,giddit
7930,fangen::V,prinde,bivdit
7931,fangen::V,prinde,toppiđ
7932,fangen::V,prinde,tää´vted
7933,fangen::V,prinde,та̄бпэ
7934,fangen::V,prinde,со̄а̄гкэ
7935,packen::V,apuca,doerelidh
7936,packen::V,apuca,kreemsedh
7937,packen::V,apuca,doahppit
7938,packen::V,apuca,doahput
7939,packen::V,apuca,tuáppuđ
7940,packen::V,apuca,ká'ivâstiđ
7941,packen::V,apuca,tää´vted
7942,packen::V,apuca,каццсе
7943,packen::V,apuca,туэрркэ
7944,packen::V,apuca,ро̄а̄ппчье
7945,verstecken::V,ascunde,tjïekedh
7946,verstecken::V,ascunde,tjiehkat
7947,verstecken::V,ascunde,čiehkat
7948,verstecken::V,ascunde,čieḥâđ
7949,verstecken::V,ascunde,peittad
7950,verstecken::V,ascunde,пе̄йхьтэ
7951,teilen::V,împărți,juekedh
7952,teilen::V,împărți,juohket
7953,teilen::V,împărți,juohkit
7954,teilen::V,împărți,jyeḥiđ
7955,teilen::V,împărți,jue´ǩǩed
7956,teilen::V,împărți,ю̄гке
7957,teilen::V,împărți,ра̄ттҍке
7958,schicken::V,trimite,saadtodh
7959,schicken::V,trimite,sáddit
7960,schicken::V,trimite,sáddet
7961,schicken::V,trimite,vuo'lgâttiđ
7962,schicken::V,trimite,vuõltteed
7963,schicken::V,trimite,вӯлкхэ
7964,bringen::V,aduce,buektedh
7965,bringen::V,aduce,doalvvot
7966,bringen::V,aduce,buktit
7967,bringen::V,aduce,tuál'vuđ
7968,bringen::V,aduce,pu´htted
7969,bringen::V,aduce,пыххьтэ
7970,hinzufügen::V,adăuga,dievhtedh
7971,hinzufügen::V,adăuga,duoddit
7972,hinzufügen::V,adăuga,lasedit
7973,hinzufügen::V,adăuga,lasihit
7974,hinzufügen::V,adăuga,lasettiđ
7975,hinzufügen::V,adăuga,lââ´zzted
7976,hinzufügen::V,adăuga,лажьхе
7977,bekommen::V,obține,åadtjodh
7978,bekommen::V,obține,åttjudit
7979,bekommen::V,obține,oažžut
7980,bekommen::V,obține,juksâđ
7981,bekommen::V,obține,uáž'žuđ
7982,bekommen::V,obține,vuäǯ'ǯâd
7983,bekommen::V,obține,вуаннче
7984,bekommen::V,dobândi,åadtjodh
7985,bekommen::V,dobândi,åttjudit
7986,bekommen::V,dobândi,oažžut
7987,bekommen::V,dobândi,juksâđ
7988,bekommen::V,dobândi,uáž'žuđ
7989,bekommen::V,dobândi,vuäǯ'ǯâd
7990,bekommen::V,dobândi,вуаннче
7991,erhalten::V,primi,åadtjodh
7992,erhalten::V,primi,oadtjot
7993,erhalten::V,primi,oažžut
7994,erhalten::V,primi,uáž'žuđ
7995,erhalten::V,primi,vuäǯ'ǯâd
7996,erhalten::V,primi,ва̄лльтэ
7997,erhalten::V,căpăta,åadtjodh
7998,erhalten::V,căpăta,oadtjot
7999,erhalten::V,căpăta,oažžut
8000,erhalten::V,căpăta,uáž'žuđ
8001,erhalten::V,căpăta,vuäǯ'ǯâd
8002,erhalten::V,căpăta,ва̄лльтэ
8003,nehmen::V,lua,vaeltedh
8004,nehmen::V,lua,válldet
8005,nehmen::V,lua,váldit
8006,nehmen::V,lua,väldiđ
8007,nehmen::V,lua,vä´ldded
8008,nehmen::V,lua,ва̄лльтэ
8009,wählen::V,opta,veeljedh
8010,wählen::V,opta,válljit
8011,wählen::V,opta,válljet
8012,wählen::V,opta,valjiđ
8013,wählen::V,opta,vaalšed
8014,wählen::V,opta,va´lljeed
8015,wählen::V,opta,воалшэ
8016,wählen::V,alege,veeljedh
8017,wählen::V,alege,válljit
8018,wählen::V,alege,válljet
8019,wählen::V,alege,valjiđ
8020,wählen::V,alege,vaalšed
8021,wählen::V,alege,va´lljeed
8022,wählen::V,alege,воалшэ
8023,auswählen::V,selecta,veeljedh
8024,auswählen::V,selecta,tjuolldet
8025,auswählen::V,selecta,válljet
8026,auswählen::V,selecta,valjiđ
8027,auswählen::V,selecta,vaalšed
8028,auswählen::V,selecta,va´lljeed
8029,auswählen::V,selecta,воалшэ
8030,bewahren::V,păstra,vaarjelidh
8031,bewahren::V,păstra,bisodit
8032,bewahren::V,păstra,várjjalit
8033,bewahren::V,păstra,seailluhit
8034,bewahren::V,păstra,varjâliđ
8035,bewahren::V,păstra,varjjled
8036,bewahren::V,păstra,ӣшшьтэ
8037,bewahren::V,păstra,во̄а̄ррьдэ
8038,behindern::V,stingheri,hööptdeh
8039,behindern::V,stingheri,hieredit
8040,behindern::V,stingheri,muhttet
8041,behindern::V,stingheri,eastadit
8042,behindern::V,stingheri,estiđ
8043,behindern::V,stingheri,coggâđ
8044,behindern::V,stingheri,hettiđ
8045,behindern::V,stingheri,cõggâd
8046,behindern::V,stingheri,е̄кхэллэ
8047,verderben::V,strica,biejstedh
8048,verderben::V,strica,spedjat
8049,verderben::V,strica,billistit
8050,verderben::V,strica,pillediđ
8051,verderben::V,strica,tårmmad
8052,verderben::V,strica,pe´llsted
8053,verderben::V,strica,тоаррмэ
8054,verderben::V,strica,ма̄ййкэ
8055,beschädigen::V,strica,fæjloedidh
8056,beschädigen::V,strica,vahágahttet
8057,beschädigen::V,strica,bilidit
8058,beschädigen::V,strica,vahâgittiđ
8059,beschädigen::V,strica,pä´rtteed
8060,beschädigen::V,strica,муррьтэ
8061,zerbrechen::V,rupe,tsööpkedh
8062,zerbrechen::V,rupe,doadjet
8063,zerbrechen::V,rupe,cuvket
8064,zerbrechen::V,rupe,cuov'kkiđ
8065,zerbrechen::V,rupe,muårrâd
8066,zerbrechen::V,rupe,cu´vǩǩeed
8067,zerbrechen::V,rupe,муррьтэ
8068,zerbrechen::V,frânge,tsööpkedh
8069,zerbrechen::V,frânge,doadjet
8070,zerbrechen::V,frânge,cuvket
8071,zerbrechen::V,frânge,cuov'kkiđ
8072,zerbrechen::V,frânge,muårrâd
8073,zerbrechen::V,frânge,cu´vǩǩeed
8074,zerbrechen::V,frânge,муррьтэ
8075,zerreißen::V,rupe,gejhkielidh
8076,zerreißen::V,rupe,gajkudit
8077,zerreißen::V,rupe,gaikkodit
8078,zerreißen::V,rupe,ráisket
8079,zerreißen::V,rupe,kiškođ
8080,zerreißen::V,rupe,ra´šǩǩeed
8081,zerreißen::V,rupe,пуатткэ
8082,zerreißen::V,sfâșia,gejhkielidh
8083,zerreißen::V,sfâșia,gajkudit
8084,zerreißen::V,sfâșia,gaikkodit
8085,zerreißen::V,sfâșia,ráisket
8086,zerreißen::V,sfâșia,kiškođ
8087,zerreißen::V,sfâșia,ra´šǩǩeed
8088,zerreißen::V,sfâșia,пуатткэ
8089,zerstören::V,distruge,eerjedh
8090,zerstören::V,distruge,biejsstet
8091,zerstören::V,distruge,håhkkidit
8092,zerstören::V,distruge,heavahit
8093,zerstören::V,distruge,duš'šadit
8094,zerstören::V,distruge,bilidit
8095,zerstören::V,distruge,hevâttiđ
8096,zerstören::V,distruge,hiâvted
8097,zerstören::V,distruge,ёҏтэ
8098,verbrennen::V,arde,båeltedh
8099,verbrennen::V,arde,boalldet
8100,verbrennen::V,arde,boaldit
8101,verbrennen::V,arde,puál'diđ
8102,verbrennen::V,arde,puä´ldded
8103,verbrennen::V,arde,пуэлльтэ
8104,verbrennen::V,incendia,båeltedh
8105,verbrennen::V,incendia,boalldet
8106,verbrennen::V,incendia,boaldit
8107,verbrennen::V,incendia,puál'diđ
8108,verbrennen::V,incendia,puä´ldded
8109,verbrennen::V,incendia,пуэлльтэ
8110,geben::V,da,vedtedh
8111,geben::V,da,vaddet
8112,geben::V,da,addit
8113,geben::V,da,addliđ
8114,geben::V,da,ä´n
8115,geben::V,da,аннҍтэ
8116,reichen::V,întinde,geelkedh
8117,reichen::V,întinde,lagádit
8118,reichen::V,întinde,geiget
8119,reichen::V,întinde,keigiđ
8120,reichen::V,întinde,vuõiggâ´stted
8121,reichen::V,întinde,аннҍтэ
8122,schenken::V,dărui,vedtedh
8123,schenken::V,dărui,vaddet
8124,schenken::V,dărui,skeaŋkut
8125,schenken::V,dărui,skeŋket
8126,schenken::V,dărui,skeŋkkiđ
8127,schenken::V,dărui,sǩiâŋkkâd
8128,schenken::V,dărui,ла̄ххе
8129,versprechen::V,făgădui,luhpiedidh
8130,versprechen::V,făgădui,jáhttet
8131,versprechen::V,făgădui,lohpidit
8132,versprechen::V,făgădui,lopediđ
8133,versprechen::V,făgădui,lå´ppeed
8134,versprechen::V,făgădui,о̄а̄шштҍе
8135,wünschen::V,ura,lahkoehtidh
8136,wünschen::V,ura,sávvat
8137,wünschen::V,ura,sávadit
8138,wünschen::V,ura,doaivvuhit
8139,wünschen::V,ura,tuá'ivuttiđ
8140,wünschen::V,ura,tuâivvad
8141,wünschen::V,ura,туввэ
8142,loben::V,lăuda,girmedh
8143,loben::V,lăuda,májnnot
8144,loben::V,lăuda,rámmpot
8145,loben::V,lăuda,máidnut
8146,loben::V,lăuda,rámidit
8147,loben::V,lăuda,rammuđ
8148,loben::V,lăuda,rämidiđ
8149,loben::V,lăuda,ââ´leed
8150,loben::V,lăuda,ǩei´tted
8151,loben::V,lăuda,кыйта
8152,küssen::V,săruta,tjånnahtidh
8153,küssen::V,săruta,tjuvliestidh
8154,küssen::V,săruta,tjullit
8155,küssen::V,săruta,tjulestit
8156,küssen::V,săruta,cum'mát
8157,küssen::V,săruta,cummistit
8158,küssen::V,săruta,cummâliđ
8159,küssen::V,săruta,cu´mmsted
8160,küssen::V,săruta,cu´mmstõõllâd
8161,küssen::V,săruta,нӣссэ
8162,wiegen::V,legăna,sjammadidh
8163,wiegen::V,legăna,vuohttot
8164,wiegen::V,legăna,vuohtudit
8165,wiegen::V,legăna,vuohttut
8166,wiegen::V,legăna,vuát'tuđ
8167,wiegen::V,legăna,nuäkkad
8168,wiegen::V,legăna,suâibted
8169,wiegen::V,legăna,нуагкэ
8170,zudecken::V,acoperi,gaptjedh
8171,zudecken::V,acoperi,loavddet
8172,zudecken::V,acoperi,gokčat
8173,zudecken::V,acoperi,luáv'diđ
8174,zudecken::V,acoperi,kä´tted
8175,zudecken::V,acoperi,ка̄ххьтэ
8176,wecken::V,trezi,gåaskodh
8177,wecken::V,trezi,båktet
8178,wecken::V,trezi,boktit
8179,wecken::V,trezi,rávkat
8180,wecken::V,trezi,cuvnâđ
8181,wecken::V,trezi,counnâd
8182,wecken::V,trezi,цо̄ввнэ
8183,wecken::V,deștepta,gåaskodh
8184,wecken::V,deștepta,båktet
8185,wecken::V,deștepta,boktit
8186,wecken::V,deștepta,rávkat
8187,wecken::V,deștepta,cuvnâđ
8188,wecken::V,deștepta,counnâd
8189,wecken::V,deștepta,цо̄ввнэ
8190,zeigen::V,arăta,vuesiehtidh
8191,zeigen::V,arăta,vuosedit
8192,zeigen::V,arăta,giejgget
8193,zeigen::V,arăta,čájehit
8194,zeigen::V,arăta,čäittiđ
8195,zeigen::V,arăta,čujottiđ
8196,zeigen::V,arăta,čuäi´ted
8197,zeigen::V,arăta,вӯзьхе
8198,führen::V,călăuzi,steeredh
8199,führen::V,călăuzi,doalvvot
8200,führen::V,călăuzi,láidet
8201,führen::V,călăuzi,jođettiđ
8202,führen::V,călăuzi,jåå´đted
8203,führen::V,călăuzi,выгкэ
8204,lehren::V,preda,ööhpehtidh
8205,lehren::V,preda,åhpadit
8206,lehren::V,preda,oahpahit
8207,lehren::V,preda,máttááttiđ
8208,lehren::V,preda,mätt'ted
8209,lehren::V,preda,vuä´ppsted
8210,lehren::V,preda,ма̄тҍха
8211,lehren::V,învăța,ööhpehtidh
8212,lehren::V,învăța,åhpadit
8213,lehren::V,învăța,oahpahit
8214,lehren::V,învăța,máttááttiđ
8215,lehren::V,învăța,mätt'ted
8216,lehren::V,învăța,vuä´ppsted
8217,lehren::V,învăța,ма̄тҍха
8218,unterrichten::V,învăța,ööhpehtidh
8219,unterrichten::V,învăța,lågådit
8220,unterrichten::V,învăța,åhpadit
8221,unterrichten::V,învăța,oahpahit
8222,unterrichten::V,învăța,škovliđ
8223,unterrichten::V,învăța,máttááttiđ
8224,unterrichten::V,învăța,mätt'ted
8225,unterrichten::V,învăța,vuä´ppsted
8226,unterrichten::V,învăța,ма̄тҍха
8227,unterrichten::V,instrui,ööhpehtidh
8228,unterrichten::V,instrui,lågådit
8229,unterrichten::V,instrui,åhpadit
8230,unterrichten::V,instrui,oahpahit
8231,unterrichten::V,instrui,škovliđ
8232,unterrichten::V,instrui,máttááttiđ
8233,unterrichten::V,instrui,mätt'ted
8234,unterrichten::V,instrui,vuä´ppsted
8235,unterrichten::V,instrui,ма̄тҍха
8236,aufziehen::V,crește,eeledh
8237,aufziehen::V,crește,bajedit
8238,aufziehen::V,crește,biebmat
8239,aufziehen::V,crește,pajaskeessiđ
8240,aufziehen::V,crește,šoddâdiđ
8241,aufziehen::V,crește,šõddeed
8242,aufziehen::V,crește,peâm'mad
8243,aufziehen::V,crește,вуэпьсе
8244,leiten::V,duce,lijrehtidh
8245,leiten::V,duce,lájddit
8246,leiten::V,duce,oatsodit
8247,leiten::V,duce,jođihit
8248,leiten::V,duce,stivriđ
8249,leiten::V,duce,hovdiđ
8250,leiten::V,duce,jåå´đted
8251,leiten::V,duce,выгкэ
8252,leiten::V,duce,вӯййкье
8253,leiten::V,conduce,lijrehtidh
8254,leiten::V,conduce,lájddit
8255,leiten::V,conduce,oatsodit
8256,leiten::V,conduce,jođihit
8257,leiten::V,conduce,stivriđ
8258,leiten::V,conduce,hovdiđ
8259,leiten::V,conduce,jåå´đted
8260,leiten::V,conduce,выгкэ
8261,leiten::V,conduce,вӯййкье
8262,antreiben::V,împinge,eadtjoestidh
8263,antreiben::V,împinge,hasodit
8264,antreiben::V,împinge,hállsjedit
8265,antreiben::V,împinge,gevret
8266,antreiben::V,împinge,rássat
8267,antreiben::V,împinge,kušottiđ
8268,antreiben::V,împinge,huá'puttiđ
8269,antreiben::V,împinge,rääskted
8270,antreiben::V,împinge,hõškkled
8271,antreiben::V,împinge,ёадҌхе
8272,antreiben::V,încuraja,eadtjoestidh
8273,antreiben::V,încuraja,hasodit
8274,antreiben::V,încuraja,hállsjedit
8275,antreiben::V,încuraja,gevret
8276,antreiben::V,încuraja,rássat
8277,antreiben::V,încuraja,kušottiđ
8278,antreiben::V,încuraja,huá'puttiđ
8279,antreiben::V,încuraja,rääskted
8280,antreiben::V,încuraja,hõškkled
8281,antreiben::V,încuraja,ёадҌхе
8282,lassen::V,pune pe să,baajedh
8283,lassen::V,pune pe să,-ahttet
8284,lassen::V,pune pe să,diktit
8285,lassen::V,pune pe să,-ttiđ
8286,lassen::V,pune pe să,ä´n
8287,lassen::V,pune pe să,па̄ххкэ
8288,einladen::V,invita,bööredh
8289,einladen::V,invita,bivddit
8290,einladen::V,invita,gåhttjot
8291,einladen::V,invita,bovdet
8292,einladen::V,invita,koččođ
8293,einladen::V,invita,kåččad
8294,einladen::V,invita,коаххче
8295,vereinigen::V,uni,iktedidh
8296,vereinigen::V,uni,aktidit
8297,vereinigen::V,uni,ovttastahttit
8298,vereinigen::V,uni,o'vtâstittiđ
8299,vereinigen::V,uni,õhtteed
8300,vereinigen::V,uni,э̄хтхэ
8301,vereinigen::V,întruni,iktedidh
8302,vereinigen::V,întruni,aktidit
8303,vereinigen::V,întruni,ovttastahttit
8304,vereinigen::V,întruni,o'vtâstittiđ
8305,vereinigen::V,întruni,õhtteed
8306,vereinigen::V,întruni,э̄хтхэ
8307,besuchen::V,vizita,åahpodh
8308,besuchen::V,vizita,goevlelidh
8309,besuchen::V,vizita,guossit
8310,besuchen::V,vizita,gal'let
8311,besuchen::V,vizita,fitnat
8312,besuchen::V,vizita,kolliđ
8313,besuchen::V,vizita,kõ´ll'jed
8314,besuchen::V,vizita,по̄дтлэ
8315,besuchen::V,vizita,во̄тэдтэ
8316,besuchen::V,vizita,во̄а̄ррдэ
8317,besuchen::V,face o vizită,åahpodh
8318,besuchen::V,face o vizită,goevlelidh
8319,besuchen::V,face o vizită,guossit
8320,besuchen::V,face o vizită,gal'let
8321,besuchen::V,face o vizită,fitnat
8322,besuchen::V,face o vizită,kolliđ
8323,besuchen::V,face o vizită,kõ´ll'jed
8324,besuchen::V,face o vizită,по̄дтлэ
8325,besuchen::V,face o vizită,во̄тэдтэ
8326,besuchen::V,face o vizită,во̄а̄ррдэ
8327,treffen::V,întâlni,dieviedidh
8328,treffen::V,întâlni,iejvvit
8329,treffen::V,întâlni,deaivat
8330,treffen::V,întâlni,staaviđ
8331,treffen::V,întâlni,teividiđ
8332,treffen::V,întâlni,o´ddjõõttâd
8333,treffen::V,întâlni,вуэсстлэ
8334,sich versammeln::V,se aduna,gaavnedidh
8335,sich versammeln::V,se aduna,tjoaggut
8336,sich versammeln::V,se aduna,čoahkkanit
8337,sich versammeln::V,se aduna,čokkâniđ
8338,sich versammeln::V,se aduna,nurâdâttâđ
8339,sich versammeln::V,se aduna,noorõõttâd
8340,sich versammeln::V,se aduna,вӯллклэ
8341,spielen::V,se juca,rïdtjedh
8342,spielen::V,se juca,lustedalledh
8343,spielen::V,se juca,ståhkat
8344,spielen::V,se juca,stuvssit
8345,spielen::V,se juca,speallat
8346,spielen::V,se juca,le'ihâšiđ
8347,spielen::V,se juca,siõrrâd
8348,spielen::V,se juca,speâllad
8349,spielen::V,se juca,сӣррэ
8350,singen::V,cânta,laavlodh
8351,singen::V,cânta,lávllot
8352,singen::V,cânta,lávlut
8353,singen::V,cânta,lávluđ
8354,singen::V,cânta,läullad
8355,singen::V,cânta,ла̄ввлэ
8356,tanzen::V,dansa,daanhtsodh
8357,tanzen::V,dansa,dánssat
8358,tanzen::V,dansa,gærssulit
8359,tanzen::V,dansa,dánset
8360,tanzen::V,dansa,tánssáđ
8361,tanzen::V,dansa,ta´nssjed
8362,tanzen::V,dansa,pleäs'sjed
8363,tanzen::V,dansa,нюччке
8364,tanzen::V,dansa,пляссъе
8365,sich trennen::V,se separa,jååkedidh
8366,sich trennen::V,se separa,sirrat
8367,sich trennen::V,se separa,sirádit
8368,sich trennen::V,se separa,earránit
8369,sich trennen::V,se separa,ratkuđ
8370,sich trennen::V,se separa,rätkkjed
8371,sich trennen::V,se separa,кӯдтъе
8372,sich trennen::V,se despărți,jååkedidh
8373,sich trennen::V,se despărți,sirrat
8374,sich trennen::V,se despărți,sirádit
8375,sich trennen::V,se despărți,earránit
8376,sich trennen::V,se despărți,ratkuđ
8377,sich trennen::V,se despărți,rätkkjed
8378,sich trennen::V,se despărți,кӯдтъе
8379,verlassen::V,părăsi,laehpedh
8380,verlassen::V,părăsi,guodet
8381,verlassen::V,părăsi,guođđit
8382,verlassen::V,părăsi,hilgođ
8383,verlassen::V,părăsi,kyeđđiđ
8384,verlassen::V,părăsi,kue´đđed
8385,verlassen::V,părăsi,сӯһпъе
8386,verlassen::V,abandona,laehpedh
8387,verlassen::V,abandona,guodet
8388,verlassen::V,abandona,guođđit
8389,verlassen::V,abandona,hilgođ
8390,verlassen::V,abandona,kyeđđiđ
8391,verlassen::V,abandona,kue´đđed
8392,verlassen::V,abandona,сӯһпъе
8393,retten::V,salva,gorredidh
8394,retten::V,salva,gádjot
8395,retten::V,salva,gádjut
8396,retten::V,salva,kááijuđ
8397,retten::V,salva,piä'luštiđ
8398,retten::V,salva,ka´jjeed
8399,retten::V,salva,вуаннче
8400,bewachen::V,păzi,geehtedh
8401,bewachen::V,păzi,váktit
8402,bewachen::V,păzi,fáktet
8403,bewachen::V,păzi,vahtiđ
8404,bewachen::V,păzi,värddjed
