,Concept_ID,se,bg
4726,berühmt::A,куллъей,почут
4727,berühmt::A,куллъей,известен
4728,fremd::A,ammes,чужд
4729,fremd::A,amás,чужд
4730,fremd::A,vieres,чужд
4731,fremd::A,amas,чужд
4732,fremd::A,vie'res,чужд
4733,fremd::A,puigâ,чужд
4734,fremd::A,vee´res,чужд
4735,fremd::A,е̄ххк,чужд
4736,fremd::A,вӣресь,чужд
4737,verschieden::A,ovmese,разен
4738,verschieden::A,ovmese,различен
4739,verschieden::A,moattelágásj,разен
4740,verschieden::A,moattelágásj,различен
4741,verschieden::A,iesjgeŋgalágásj,разен
4742,verschieden::A,iesjgeŋgalágásj,различен
4743,verschieden::A,eará,разен
4744,verschieden::A,eará,различен
4745,verschieden::A,eresláván,разен
4746,verschieden::A,eresláván,различен
4747,verschieden::A,jee´res,разен
4748,verschieden::A,jee´res,различен
4749,verschieden::A,jee´resnallšem,разен
4750,verschieden::A,jee´resnallšem,различен
4751,verschieden::A,югке,разен
4752,verschieden::A,югке,различен
4753,verschieden::A,югкеналшэм,разен
4754,verschieden::A,югкеналшэм,различен
4755,nah::A,gietskies,близък
4756,nah::A,lahka,близък
4757,nah::A,lagas,близък
4758,nah::A,a'ldemuš,близък
4759,nah::A,âlddlõs,близък
4760,nah::A,альтэсь,близък
4761,fern::A,gahkese,далечен
4762,fern::A,guhkken,далечен
4763,fern::A,gáiddus,далечен
4764,fern::A,kuhás,далечен
4765,fern::A,ku´ǩes,далечен
4766,fern::A,туммплэсь,далечен
4767,linker::A,gårroeh,ляв
4768,linker::A,gåro,ляв
4769,linker::A,gurut,ляв
4770,linker::A,čižet,ляв
4771,linker::A,či´ǯǯ,ляв
4772,linker::A,чинч,ляв
4773,rechter::A,åelkies,прав
4774,rechter::A,oalges,прав
4775,rechter::A,olgeš,прав
4776,rechter::A,uál'gis,прав
4777,rechter::A,vuõiǥâs,прав
4778,rechter::A,вуэлькесь,прав
4779,anderer::A,jeatjebe,друг
4780,anderer::A,nubbe,друг
4781,anderer::A,eará,друг
4782,anderer::A,nubbi,друг
4783,anderer::A,nubbe,друг
4784,anderer::A,nu´bb,друг
4785,anderer::A,jee´res,друг
4786,anderer::A,мудта,друг
4787,anderer::A,е̄ресь,друг
4788,erster::A,voestes,пръв
4789,erster::A,voestes,първи
4790,erster::A,vuostasj,пръв
4791,erster::A,vuostasj,първи
4792,erster::A,vuosttaš,пръв
4793,erster::A,vuosttaš,първи
4794,erster::A,vuos'muš,пръв
4795,erster::A,vuos'muš,първи
4796,erster::A,vuõs's,пръв
4797,erster::A,vuõs's,първи
4798,erster::A,õõu´dmõs,пръв
4799,erster::A,õõu´dmõs,първи
4800,erster::A,авьтмусс,пръв
4801,erster::A,авьтмусс,първи
4802,zweiter::A,mubpie,втори
4803,zweiter::A,nubbe,втори
4804,zweiter::A,nubbi,втори
4805,zweiter::A,nubbe,втори
4806,zweiter::A,nu´bb,втори
4807,zweiter::A,ныммьп,втори
4808,dritter::A,gåalmede,трети
4809,dritter::A,goalmát,трети
4810,dritter::A,goalmmát,трети
4811,dritter::A,kuálmád,трети
4812,dritter::A,kuälmad,трети
4813,dritter::A,кӯа̄ллмант,трети
4814,letzter::A,minngemes,последен
4815,letzter::A,maŋemus,последен
4816,letzter::A,maŋimus,последен
4817,letzter::A,majemuš,последен
4818,letzter::A,mââi´mõs,последен
4819,letzter::A,маӈьмусс,последен
4820,allein::ADV,oktegh,само
4821,allein::ADV,oktegimse,само
4822,allein::ADV,oktebisnie,само
4823,allein::ADV,aktu,само
4824,allein::ADV,okto,само
4825,allein::ADV,ohtuu,само
4826,allein::ADV,õhttu,само
4827,allein::ADV,о̄ххтэ,само
4828,zusammen::ADV,ektine,заедно
4829,zusammen::ADV,ektesne,заедно
4830,zusammen::ADV,tjåenghkesne,заедно
4831,zusammen::ADV,siegen,заедно
4832,zusammen::ADV,oktan,заедно
4833,zusammen::ADV,ovttas,заедно
4834,zusammen::ADV,čoahkis,заедно
4835,zusammen::ADV,oovtâst,заедно
4836,zusammen::ADV,õõutsââ´jest,заедно
4837,zusammen::ADV,аххтан,заедно
4838,zusammen::ADV,эфтэсьт,заедно
4839,lange::ADV,guhkiem,дълго
4840,lange::ADV,guhkev,дълго
4841,lange::ADV,mælggadav,дълго
4842,lange::ADV,guhká,дълго
4843,lange::ADV,kuhe,дълго
4844,lange::ADV,kuhháá,дълго
4845,lange::ADV,kuu´ǩǩ,дълго
4846,lange::ADV,кугкь,дълго
4847,plötzlich::ADV,faahketji,изведнъж
4848,plötzlich::ADV,hæhkkat,изведнъж
4849,plötzlich::ADV,fáhkkestaga,изведнъж
4850,plötzlich::ADV,fakkist,изведнъж
4851,plötzlich::ADV,kruu´ta,изведнъж
4852,plötzlich::ADV,а̄йнханна,изведнъж
4853,sofort::ADV,dallegh,веднага
4854,sofort::ADV,dalá,веднага
4855,sofort::ADV,dalánagi,веднага
4856,sofort::ADV,dakkavide,веднага
4857,sofort::ADV,dakkaviđe,веднага
4858,sofort::ADV,tállán,веднага
4859,sofort::ADV,naraaz,веднага
4860,sofort::ADV,атть,веднага
4861,später::ADV,mænngan ,по-късно
4862,später::ADV,maŋŋebut,по-късно
4863,später::ADV,maŋŋel,по-късно
4864,später::ADV,maŋ̣eláá,по-късно
4865,später::ADV,mâ´ŋŋlakast,по-късно
4866,später::ADV,маӈӈа,по-късно
4867,jetzt::ADV,daelie,сега
4868,jetzt::ADV,dal,сега
4869,jetzt::ADV,dal,сега
4870,jetzt::ADV,tääl,сега
4871,jetzt::ADV,ââ´n,сега
4872,jetzt::ADV,атть,сега
4873,heute::ADV,daenbien,днес
4874,heute::ADV,uddni,днес
4875,heute::ADV,odne,днес
4876,heute::ADV,onne,днес
4877,heute::ADV,tä´bbe,днес
4878,heute::ADV,та̄ррьм,днес
4879,morgen::ADV,jirreden,утре
4880,morgen::ADV,idet,утре
4881,morgen::ADV,ihttin,утре
4882,morgen::ADV,itten,утре
4883,morgen::ADV,jâđđa,утре
4884,morgen::ADV,янта,утре
4885,bald::ADV,varke,скоро
4886,bald::ADV,ruvva,скоро
4887,bald::ADV,farga,скоро
4888,bald::ADV,vorgâ,скоро
4889,bald::ADV,sõrgg,скоро
4890,bald::ADV,вэхтэнне,скоро
4891,dann::ADV,die,после
4892,dann::ADV,die,тогава
4893,dann::ADV,dalloj,после
4894,dann::ADV,dalloj,тогава
4895,dann::ADV,de,после
4896,dann::ADV,de,тогава
4897,dann::ADV,te,после
4898,dann::ADV,te,тогава
4899,dann::ADV,de,после
4900,dann::ADV,de,тогава
4901,dann::ADV,teä,после
4902,dann::ADV,teä,тогава
4903,dann::ADV,â´tte,после
4904,dann::ADV,â´tte,тогава
4905,dann::ADV,те,после
4906,dann::ADV,те,тогава
4907,gestern::ADV,jååktan,вчера
4908,gestern::ADV,iektu,вчера
4909,gestern::ADV,ikte,вчера
4910,gestern::ADV,jieh't,вчера
4911,gestern::ADV,jåhtta,вчера
4912,gestern::ADV,яххта,вчера
4913,einst::ADV,dejpeli,някога
4914,einst::ADV,åvdebut,някога
4915,einst::ADV,áigi,някога
4916,einst::ADV,dolin,някога
4917,einst::ADV,tovle,някога
4918,einst::ADV,tuu´l,някога
4919,einst::ADV,э̄ххьтэшьт,някога
4920,damals::ADV,aejkien,тогава
4921,damals::ADV,dalloj,тогава
4922,damals::ADV,dalle,тогава
4923,damals::ADV,talle,тогава
4924,damals::ADV,te´l,тогава
4925,damals::ADV,teä´l,тогава
4926,damals::ADV,танна,тогава
4927,danach::ADV,mïnngesne,после
4928,danach::ADV,mïnngesne,след това
4929,danach::ADV,dan maŋŋela,после
4930,danach::ADV,dan maŋŋela,след това
4931,danach::ADV,maŋŋil,после
4932,danach::ADV,maŋŋil,след това
4933,danach::ADV,das maŋŋá,после
4934,danach::ADV,das maŋŋá,след това
4935,danach::ADV,maŋ̣a,после
4936,danach::ADV,maŋ̣a,след това
4937,danach::ADV,mâ´ŋŋlest,после
4938,danach::ADV,mâ´ŋŋlest,след това
4939,danach::ADV,маӈӈа,после
4940,danach::ADV,маӈӈа,след това
4941,vorher::ADV,aarebi,преди
4942,vorher::ADV,aarebi,преди това
4943,vorher::ADV,åvddål,преди
4944,vorher::ADV,åvddål,преди това
4945,vorher::ADV,árat,преди
4946,vorher::ADV,árat,преди това
4947,vorher::ADV,ovdâl,преди
4948,vorher::ADV,ovdâl,преди това
4949,vorher::ADV,ouddâl,преди
4950,vorher::ADV,ouddâl,преди това
4951,vorher::ADV,а̄йка,преди
4952,vorher::ADV,а̄йка,преди това
4953,zuerst::ADV,voestegh,най-напред
4954,zuerst::ADV,álgon,най-напред
4955,zuerst::ADV,vuos,най-напред
4956,zuerst::ADV,vuohččan,най-напред
4957,zuerst::ADV,vuoč'čin,най-напред
4958,zuerst::ADV,vuõ´ste,най-напред
4959,zuerst::ADV,vuõs'smõõssân,най-напред
4960,zuerst::ADV,э̄ввтла,най-напред
4961,zuerst::ADV,э̄ввтэль,най-напред
4962,einmal::ADV,ikth,веднъж
4963,einmal::ADV,ikth,един път
4964,einmal::ADV,akti,веднъж
4965,einmal::ADV,akti,един път
4966,einmal::ADV,okte,веднъж
4967,einmal::ADV,okte,един път
4968,einmal::ADV,ohtii,веднъж
4969,einmal::ADV,ohtii,един път
4970,einmal::ADV,kojo,веднъж
4971,einmal::ADV,kojo,един път
4972,einmal::ADV,måttmešt,веднъж
4973,einmal::ADV,måttmešt,един път
4974,einmal::ADV,э̄фт вэ̄рр,веднъж
4975,einmal::ADV,э̄фт вэ̄рр,един път
4976,manchmal::ADV,muvhtene,понякога
4977,manchmal::ADV,muhttijn,понякога
4978,manchmal::ADV,duolla dálla,понякога
4979,manchmal::ADV,muhtumin,понякога
4980,manchmal::ADV,kuásnii,понякога
4981,manchmal::ADV,måttmešt,понякога
4982,manchmal::ADV,kuä´ss-ne,понякога
4983,manchmal::ADV,мудта вэ̄р,понякога
4984,oft::ADV,daamtaj,често
4985,oft::ADV,álu,често
4986,oft::ADV,ábaj,често
4987,oft::ADV,dájvvá,често
4988,oft::ADV,dávjá,често
4989,oft::ADV,távjá,често
4990,oft::ADV,täujja,често
4991,oft::ADV,то̄а̄ййв,често
4992,immer::ADV,iktesth,винаги
4993,immer::ADV,eejnegen,винаги
4994,immer::ADV,agev,винаги
4995,immer::ADV,álo,винаги
4996,immer::ADV,ain,винаги
4997,immer::ADV,ovttuu,винаги
4998,immer::ADV,pâi,винаги
4999,immer::ADV,пай,винаги
5000,niemals::ADV,ij gåessie,никога
5001,niemals::ADV,ij goassak,никога
5002,niemals::ADV,ij ihkenis,никога
5003,niemals::ADV,ii goassege,никога
5004,niemals::ADV,ij kuás'sin,никога
5005,niemals::ADV,ij ni kuä´ss,никога
5006,niemals::ADV,эйй никуэссь,никога
5007,hier::ADV,daagkoe,тук
5008,hier::ADV,daagkoe,тука
5009,hier::ADV,dála,тук
5010,hier::ADV,dála,тука
5011,hier::ADV,dánna,тук
5012,hier::ADV,dánna,тука
5013,hier::ADV,dá,тук
5014,hier::ADV,dá,тука
5015,hier::ADV,dás,тук
5016,hier::ADV,dás,тука
5017,hier::ADV,taa,тук
5018,hier::ADV,taa,тука
5019,hier::ADV,tää,тук
5020,hier::ADV,tää,тука
5021,hier::ADV,ta´ltte,тук
5022,hier::ADV,ta´ltte,тука
5023,hier::ADV,тала,тук
5024,hier::ADV,тала,тука
5025,hier::ADV,тэста,тук
5026,hier::ADV,тэста,тука
5027,hierhin::ADV,diekie,насам
5028,hierhin::ADV,dási,насам
5029,hierhin::ADV,diehki,насам
5030,hierhin::ADV,deike,насам
5031,hierhin::ADV,teehi,насам
5032,hierhin::ADV,tii´ǩ,насам
5033,hierhin::ADV,тӣге,насам
5034,von hier::ADV,daebpede,оттук
5035,von hier::ADV,daebpede,оттука
5036,von hier::ADV,dássta,оттук
5037,von hier::ADV,dássta,оттука
5038,von hier::ADV,dáppelt,оттук
5039,von hier::ADV,dáppelt,оттука
5040,von hier::ADV,dáppe,оттук
5041,von hier::ADV,dáppe,оттука
5042,von hier::ADV,tástán,оттук
5043,von hier::ADV,tástán,оттука
5044,von hier::ADV,tääiǥ,оттук
5045,von hier::ADV,tääiǥ,оттука
5046,von hier::ADV,tääi´ben,оттук
5047,von hier::ADV,tääi´ben,оттука
5048,von hier::ADV,тэста,оттук
5049,von hier::ADV,тэста,оттука
5050,dort::ADV,dagkoe,там
5051,dort::ADV,dale,там
5052,dort::ADV,dakko,там
5053,dort::ADV,tuo,там
5054,dort::ADV,tovben,там
5055,dort::ADV,to´ben,там
5056,dort::ADV,тёллэ,там
5057,dort::ADV,тамьпе,там
5058,dorthin::ADV,dahkoe,натам
5059,dorthin::ADV,dahkoe,нататък
5060,dorthin::ADV,dåhku,натам
5061,dorthin::ADV,dåhku,нататък
5062,dorthin::ADV,dohko,натам
5063,dorthin::ADV,dohko,нататък
5064,dorthin::ADV,diehko,натам
5065,dorthin::ADV,diehko,нататък
5066,dorthin::ADV,tuohu,натам
5067,dorthin::ADV,tuohu,нататък
5068,dorthin::ADV,tok,натам
5069,dorthin::ADV,tok,нататък
5070,dorthin::ADV,tok-aa,натам
5071,dorthin::ADV,tok-aa,нататък
5072,dorthin::ADV,то̄гэ,натам
5073,dorthin::ADV,то̄гэ,нататък
5074,vorwärts::ADV,fraamme,напред
5075,vorwärts::ADV,åvddån,напред
5076,vorwärts::ADV,ovddas,напред
5077,vorwärts::ADV,oovdâs,напред
5078,vorwärts::ADV,ooudâs,напред
5079,vorwärts::ADV,ooudårra,напред
5080,vorwärts::ADV,эвтэс,напред
5081,rückwärts::ADV,mænngese,назад
5082,rückwärts::ADV,ruoptobadáj,назад
5083,rückwärts::ADV,maŋás,назад
5084,rückwärts::ADV,majaskulij,назад
5085,rückwärts::ADV,mââjas,назад
5086,rückwärts::ADV,mâ´ŋŋla,назад
5087,rückwärts::ADV,мо̄а̄з,назад
5088,rückwärts::ADV,мо̄а̄ст,назад
5089,zurück::ADV,bååstede,обратно
5090,zurück::ADV,ruoptus,обратно
5091,zurück::ADV,maŋus,обратно
5092,zurück::ADV,ruoktot,обратно
5093,zurück::ADV,maassâd,обратно
5094,zurück::ADV,vä´st,обратно
5095,zurück::ADV,mååusat,обратно
5096,zurück::ADV,мо̄а̄з,обратно
5097,zurück::ADV,мо̄а̄ст,обратно
5098,unten::ADV,vuelnie,долу
5099,unten::ADV,vuollen,долу
5100,unten::ADV,vuollin,долу
5101,unten::ADV,vyellin,долу
5102,unten::ADV,vue´llen,долу
5103,unten::ADV,вӯлльн,долу
5104,hinab::ADV,våålese,надолу
5105,hinab::ADV,vuolus,надолу
5106,hinab::ADV,vulos,надолу
5107,hinab::ADV,vuá'lás,надолу
5108,hinab::ADV,vuâlas,надолу
5109,hinab::ADV,валас,надолу
5110,oben::ADV,bijjene,горе
5111,oben::ADV,baddjen,горе
5112,oben::ADV,badjin,горе
5113,oben::ADV,paijeen,горе
5114,oben::ADV,pâ´jjen,горе
5115,oben::ADV,tunââ´lmest,горе
5116,oben::ADV,пайенҍ,горе
5117,hinauf::ADV,bæjjese,нагоре
5118,hinauf::ADV,bajás,нагоре
5119,hinauf::ADV,bajás,нагоре
5120,hinauf::ADV,pajas,нагоре
5121,hinauf::ADV,pââjas,нагоре
5122,hinauf::ADV,пайяс,нагоре
5123,überall::ADV,gaajhkene lehkesne,навсякъде
5124,überall::ADV,juohkka sajen,навсякъде
5125,überall::ADV,juohke sajis,навсякъде
5126,überall::ADV,jya'hisaajeest,навсякъде
5127,überall::ADV,vee´zz,навсякъде
5128,überall::ADV,pukvee´zz,навсякъде
5129,überall::ADV,пугквесь,навсякъде
5130,nicht::ADV,ij,не
5131,nicht::ADV,ij,не
5132,nicht::ADV,ii,не
5133,nicht::ADV,ij,не
5134,nicht::ADV,ij,не
5135,nicht::ADV,эйй,не
5136,ein wenig::ADV,ånnetje,малко
5137,ein wenig::ADV,ahtjetje,малко
5138,ein wenig::ADV,binná,малко
5139,ein wenig::ADV,veahá,малко
5140,ein wenig::ADV,ucánjii,малко
5141,ein wenig::ADV,occanj,малко
5142,ein wenig::ADV,simmna,малко
5143,ein wenig::ADV,сада,малко
5144,ein wenig::ADV,садаматта,малко
5145,kaum::ADV,jallan,едва
5146,kaum::ADV,jallan,едвам
5147,kaum::ADV,vánet,едва
5148,kaum::ADV,vánet,едвам
5149,kaum::ADV,báljo,едва
5150,kaum::ADV,báljo,едвам
5151,kaum::ADV,illá,едва
5152,kaum::ADV,illá,едвам
5153,kaum::ADV,illvaa,едва
5154,kaum::ADV,illvaa,едвам
5155,kaum::ADV,мале,едва
5156,kaum::ADV,мале,едвам
5157,kaum::ADV,элэлэ,едва
5158,kaum::ADV,элэлэ,едвам
5159,sehr::ADV,sagk,много
5160,sehr::ADV,sagk,твърде
5161,sehr::ADV,riek,много
5162,sehr::ADV,riek,твърде
5163,sehr::ADV,sieldes,много
5164,sehr::ADV,sieldes,твърде
5165,sehr::ADV,hui,много
5166,sehr::ADV,hui,твърде
5167,sehr::ADV,ollu,много
5168,sehr::ADV,ollu,твърде
5169,sehr::ADV,čuuvtij,много
5170,sehr::ADV,čuuvtij,твърде
5171,sehr::ADV,sami,много
5172,sehr::ADV,sami,твърде
5173,sehr::ADV,čuu´t,много
5174,sehr::ADV,čuu´t,твърде
5175,sehr::ADV,пэре,много
5176,sehr::ADV,пэре,твърде
5177,sehr::ADV,чофта,много
5178,sehr::ADV,чофта,твърде
5179,so::ADV,numhtie,тъй
5180,so::ADV,numhtie,така
5181,so::ADV,nav,тъй
5182,so::ADV,nav,така
5183,so::ADV,nuov,тъй
5184,so::ADV,nuov,така
5185,so::ADV,nåv,тъй
5186,so::ADV,nåv,така
5187,so::ADV,nu,тъй
5188,so::ADV,nu,така
5189,so::ADV,näävt,тъй
5190,so::ADV,näävt,така
5191,so::ADV,de,тъй
5192,so::ADV,de,така
5193,so::ADV,nu´t,тъй
5194,so::ADV,nu´t,така
5195,so::ADV,nääi´t,тъй
5196,so::ADV,nääi´t,така
5197,so::ADV,те̄льнэ,тъй
5198,so::ADV,те̄льнэ,така
5199,noch::ADV,annje,още
5200,noch::ADV,ájn,още
5201,noch::ADV,vilá,още
5202,noch::ADV,ain,още
5203,noch::ADV,vela,още
5204,noch::ADV,võl,още
5205,noch::ADV,veâl,още
5206,noch::ADV,вя̄л,още
5207,nur::ADV,ajve,само
5208,nur::ADV,barre,само
5209,nur::ADV,dåssjå,само
5210,nur::ADV,dušše,само
