,Concept_ID,ku,se
5306,tauen::V,helandin,suddat
5307,tauen::V,helandin,sagŋadit
5308,tauen::V,helandin,suddat
5309,tauen::V,helandin,suddâđ
5310,tauen::V,helandin,suddâd
5311,tauen::V,helandin,sõõŋŋâd
5312,tauen::V,helandin,суннтэ
5313,schmelzen::V,helandin,sjalkedh
5314,schmelzen::V,helandin,suddat
5315,schmelzen::V,helandin,suddat
5316,schmelzen::V,helandin,suddâđ
5317,schmelzen::V,helandin,sooŋŋâđ
5318,schmelzen::V,helandin,suddâd
5319,schmelzen::V,helandin,sõõŋŋâd
5320,schmelzen::V,helandin,суннтэ
5321,trocknen::V,zuwabûn,gajhkedh
5322,trocknen::V,zuwabûn,gåjkkåt
5323,trocknen::V,zuwabûn,goikat
5324,trocknen::V,zuwabûn,iiŋŋâđ
5325,trocknen::V,zuwabûn,iiŋŋâd
5326,trocknen::V,zuwabûn,koškkâd
5327,trocknen::V,zuwabûn,ко̄шшкэ
5328,sieden::V,kelîn,doeltedh
5329,sieden::V,kelîn,duolldat
5330,sieden::V,kelîn,duoldat
5331,sieden::V,kelîn,tuol'dâđ
5332,sieden::V,kelîn,tuõlddâd
5333,sieden::V,kelîn,тӯллтэ
5334,faulen::V,xerabûn,rååknedh
5335,faulen::V,xerabûn,mïetskedh
5336,faulen::V,xerabûn,miesskat
5337,faulen::V,xerabûn,mieskat
5338,faulen::V,xerabûn,guohcagit
5339,faulen::V,xerabûn,kálágiđ
5340,faulen::V,xerabûn,kuo'câgiđ
5341,faulen::V,xerabûn,kuõccjed
5342,faulen::V,xerabûn,мӣццкэ
5343,verfaulen::V,xerabûn,rååknedh
5344,verfaulen::V,xerabûn,mïetskedh
5345,verfaulen::V,xerabûn,miesskat
5346,verfaulen::V,xerabûn,mieskat
5347,verfaulen::V,xerabûn,guohcagit
5348,verfaulen::V,xerabûn,kálágiđ
5349,verfaulen::V,xerabûn,kuo'câgiđ
5350,verfaulen::V,xerabûn,kuõccjed
5351,verfaulen::V,xerabûn,кӯццке
5352,reißen::V,jêkirin,gäjhkanidh
5353,reißen::V,jêkirin,ráhkat
5354,reißen::V,jêkirin,liejmedit
5355,reißen::V,jêkirin,gaikánit
5356,reißen::V,jêkirin,kiškuđ
5357,reißen::V,jêkirin,rõttsed
5358,reißen::V,jêkirin,лӯнтнэ
5359,reißen::V,jêkirin,кышшксэллэ
5360,versinken::V,xerq bûn,våajodh
5361,versinken::V,xerq bûn,vuodjot
5362,versinken::V,xerq bûn,tjalggat
5363,versinken::V,xerq bûn,vuodjut
5364,versinken::V,xerq bûn,vuáijuđ
5365,versinken::V,xerq bûn,vuäjjad
5366,versinken::V,xerq bûn,вуаййе
5367,vergehen::V,derbas bûn,vaesedh
5368,vergehen::V,derbas bûn,vásset
5369,vergehen::V,derbas bûn,gollat
5370,vergehen::V,derbas bûn,kullâđ
5371,vergehen::V,derbas bûn,jåå´tted
5372,vergehen::V,derbas bûn,ва̄ссэ
5373,vergehen::V,derbas bûn,ӣллъюввэ
5374,erscheinen::V,peyda bûn,vååjnedh
5375,erscheinen::V,peyda bûn,ihtet
5376,erscheinen::V,peyda bûn,ihtit
5377,erscheinen::V,peyda bûn,albmodit
5378,erscheinen::V,peyda bûn,a'lmostuđ
5379,erscheinen::V,peyda bûn,ee´tted
5380,erscheinen::V,peyda bûn,čuäitõõttâd
5381,erscheinen::V,peyda bûn,i´lmstõõvvâd
5382,erscheinen::V,peyda bûn,ыдтӭ
5383,verschwinden::V,wendabûn,haajpanidh
5384,verschwinden::V,wendabûn,gáhtot
5385,verschwinden::V,wendabûn,jávkat
5386,verschwinden::V,wendabûn,jä'vkittiđ
5387,verschwinden::V,wendabûn,jaukkâd
5388,verschwinden::V,wendabûn,hää´vjed
5389,verschwinden::V,wendabûn,ка̄дтэ
5390,sinken::V,noq bûn,våajodh
5391,sinken::V,noq bûn,tsoahkot
5392,sinken::V,noq bûn,snjoaredit
5393,sinken::V,noq bûn,čalgat
5394,sinken::V,noq bûn,luáš'tádâttâđ
5395,sinken::V,noq bûn,njeeijâđ
5396,sinken::V,noq bûn,luâšttõõttâd
5397,sinken::V,noq bûn,njeâjjad
5398,sinken::V,noq bûn,луэшштэдтэ
5399,abnehmen::V,kêm bûn,nåhkedidh
5400,abnehmen::V,kêm bûn,unnot
5401,abnehmen::V,kêm bûn,binnot
5402,abnehmen::V,kêm bûn,geahppánit
5403,abnehmen::V,kêm bûn,kiäp'pániđ
5404,abnehmen::V,kêm bûn,ǩeäp'pned
5405,abnehmen::V,kêm bûn,уһцнэ
5406,zunehmen::V,qelew bûn,lassánit
5407,zunehmen::V,qelew bûn,ædnot
5408,zunehmen::V,qelew bûn,lassánit
5409,zunehmen::V,qelew bûn,stuorrut
5410,zunehmen::V,qelew bûn,lasaniđ
5411,zunehmen::V,qelew bûn,šõkkned
5412,zunehmen::V,qelew bûn,лашшнэ
5413,zunehmen::V,qelew bûn,шуррнэ
5414,steigen::V,hildan,tjuedtjielidh
5415,steigen::V,hildan,allánit
5416,steigen::V,hildan,badjánit
5417,steigen::V,hildan,allánit
5418,steigen::V,hildan,alaniđ
5419,steigen::V,hildan,âllned
5420,steigen::V,hildan,pâjjned
5421,steigen::V,hildan,пэ̄ййнэ
5422,wachsen::V,mezin bûn,suvvedh
5423,wachsen::V,mezin bûn,sjïdtedh
5424,wachsen::V,mezin bûn,sjaddat
5425,wachsen::V,mezin bûn,šaddat
5426,wachsen::V,mezin bûn,stuorrut
5427,wachsen::V,mezin bûn,šoddâđ
5428,wachsen::V,mezin bûn,šõddâd
5429,wachsen::V,mezin bûn,шэ̄ннтэ
5430,glänzen::V,biriqîn,gïjkedh
5431,glänzen::V,biriqîn,guohkat
5432,glänzen::V,biriqîn,guojttet
5433,glänzen::V,biriqîn,deadjut
5434,glänzen::V,biriqîn,gildit
5435,glänzen::V,biriqîn,kolottiđ
5436,glänzen::V,biriqîn,pe´lǩǩed
5437,glänzen::V,biriqîn,leä´dǧǧed
5438,glänzen::V,biriqîn,пӯлле
5439,glänzen::V,biriqîn,пыӆӆьке
5440,funkeln::V,çikisîn,gaskedh
5441,funkeln::V,çikisîn,tsehtsat
5442,funkeln::V,çikisîn,jillat
5443,funkeln::V,çikisîn,šealgut
5444,funkeln::V,çikisîn,čuovggáhallat
5445,funkeln::V,çikisîn,šiäl'guđ
5446,funkeln::V,çikisîn,cåkkad
5447,funkeln::V,çikisîn,кэ̄сскэ
5448,lärmen::V,guşîn,rajjadidh
5449,lärmen::V,guşîn,juhtsat
5450,lärmen::V,guşîn,rigeret
5451,lärmen::V,guşîn,šlámaidit
5452,lärmen::V,guşîn,šlamâdiđ
5453,lärmen::V,guşîn,ruõjjâd
5454,lärmen::V,guşîn,ёаффэ
5455,läuten::V,lê de,ringkedh
5456,läuten::V,lê de,skállat
5457,läuten::V,lê de,tiibmet
5458,läuten::V,lê de,čuoijâđ
5459,läuten::V,lê de,čuõjjâd
5460,läuten::V,lê de,чӯййе
5461,klingeln::V,sîl dan,klåenkiehtidh
5462,klingeln::V,sîl dan,skuolkkat
5463,klingeln::V,sîl dan,skilahit
5464,klingeln::V,sîl dan,čuoijâđ
5465,klingeln::V,sîl dan,soi´ttjed
5466,klingeln::V,sîl dan,зво̄ннэ
5467,klingeln::V,ringerin,klåenkiehtidh
5468,klingeln::V,ringerin,skuolkkat
5469,klingeln::V,ringerin,skilahit
5470,klingeln::V,ringerin,čuoijâđ
5471,klingeln::V,ringerin,soi´ttjed
5472,klingeln::V,ringerin,зво̄ннэ
5473,klirren::V,zingzing hat,skaanjedh
5474,klirren::V,zingzing hat,skuollat
5475,klirren::V,zingzing hat,skillit
5476,klirren::V,zingzing hat,skilaidit
5477,klirren::V,zingzing hat,cilkkeđ
5478,klirren::V,zingzing hat,škäälâ´tted
5479,klirren::V,zingzing hat,цыӆӆклэ
5480,brausen::V,guşîn,brorredh
5481,brausen::V,guşîn,sjovvedh
5482,brausen::V,guşîn,skåvvat
5483,brausen::V,guşîn,márajdit
5484,brausen::V,guşîn,boršut
5485,brausen::V,guşîn,šaavvâđ
5486,brausen::V,guşîn,kõõmeed
5487,brausen::V,guşîn,шэ̄ӈӈлуввэ
5488,rauschen::V,guşîn,brorredh
5489,rauschen::V,guşîn,sjåvvat
5490,rauschen::V,guşîn,sjoahkot
5491,rauschen::V,guşîn,boršut
5492,rauschen::V,guşîn,šuuvvâđ
5493,rauschen::V,guşîn,šaavvâđ
5494,rauschen::V,guşîn,šuumeed
5495,rauschen::V,guşîn,ёаффэ
5496,klingen::V,deng pe ketin,gaajedh
5497,klingen::V,deng pe ketin,sjijjedh
5498,klingen::V,deng pe ketin,jiednat
5499,klingen::V,deng pe ketin,tjuodjat
5500,klingen::V,deng pe ketin,čuodjat
5501,klingen::V,deng pe ketin,kulluđ
5502,klingen::V,deng pe ketin,koll'jed
5503,klingen::V,deng pe ketin,ӣннъе
5504,bellen::V,kewtîn,huhtedh
5505,bellen::V,kewtîn,tsiellat
5506,bellen::V,kewtîn,ciellat
5507,bellen::V,kewtîn,umástiđ
5508,bellen::V,kewtîn,uukkâd
5509,bellen::V,kewtîn,угкэ
5510,heulen::V,ûrîn,ujkierdidh
5511,heulen::V,ûrîn,hålvvot
5512,heulen::V,ûrîn,holvut
5513,heulen::V,ûrîn,olvođ
5514,heulen::V,ûrîn,ålvvad
5515,heulen::V,ûrîn,оаллвэ
5516,blasen::V,puf kirin,båssodh
5517,blasen::V,puf kirin,båssot
5518,blasen::V,puf kirin,bossut
5519,blasen::V,puf kirin,bieggat
5520,blasen::V,puf kirin,possoođ
5521,blasen::V,puf kirin,pååssad
5522,blasen::V,puf kirin,piõg'gâd
5523,blasen::V,puf kirin,поассэ
5524,blasen::V,puf kirin,поасслэ
5525,pfeifen::V,fîkandin,njorkedidh
5526,pfeifen::V,fîkandin,snjurggot
5527,pfeifen::V,fîkandin,njurgut
5528,pfeifen::V,fîkandin,njurgođ
5529,pfeifen::V,fîkandin,njorggad
5530,pfeifen::V,fîkandin,нюрркэ
5531,schreien::V,qîrîn,geevledh
5532,schreien::V,qîrîn,gádjat
5533,schreien::V,qîrîn,rihtjot
5534,schreien::V,qîrîn,čurvet
5535,schreien::V,qîrîn,čuár'vuđ
5536,schreien::V,qîrîn,čuârvvad
5537,schreien::V,qîrîn,кугкьхе
5538,schreien::V,qîrîn,кугхэллэ
5539,stöhnen::V,nalîn,sjuahkedh
5540,stöhnen::V,nalîn,tsáhkkat
5541,stöhnen::V,nalîn,fuoikit
5542,stöhnen::V,nalîn,cakkâđ
5543,stöhnen::V,nalîn,luâikkad
5544,stöhnen::V,nalîn,вуаххкэ
5545,zittern::V,hejîn,dierkesjidh
5546,zittern::V,hejîn,svarrat
5547,zittern::V,hejîn,skielbbit
5548,zittern::V,hejîn,doargestit
5549,zittern::V,hejîn,náiggistit
5550,zittern::V,hejîn,doarggistit
5551,zittern::V,hejîn,tuá'rgistiđ
5552,zittern::V,hejîn,tuä´rjsted
5553,zittern::V,hejîn,кыррьтэ
5554,leben::V,jihîn,jieledh
5555,leben::V,jihîn,iellet
5556,leben::V,jihîn,viessot
5557,leben::V,jihîn,eallit
5558,leben::V,jihîn,eelliđ
5559,leben::V,jihîn,jie´lled
5560,leben::V,jihîn,е̄лле
5561,geboren werden::V,hatin dinyê,reakadidh
5562,geboren werden::V,hatin dinyê,riegádit
5563,geboren werden::V,hatin dinyê,riegádit
5564,geboren werden::V,hatin dinyê,šoddâđ
5565,geboren werden::V,hatin dinyê,šõddâd
5566,geboren werden::V,hatin dinyê,шэ̄ннтэ
5567,geboren werden::V,bûn,reakadidh
5568,geboren werden::V,bûn,riegádit
5569,geboren werden::V,bûn,riegádit
5570,geboren werden::V,bûn,šoddâđ
5571,geboren werden::V,bûn,šõddâd
5572,geboren werden::V,bûn,шэ̄ннтэ
5573,atmen::V,hilmijîn,voejngehtidh
5574,atmen::V,hilmijîn,vuojŋŋat
5575,atmen::V,hilmijîn,vuoigŋat
5576,atmen::V,hilmijîn,vuoi'ŋâđ
5577,atmen::V,hilmijîn,vuõiŋŋâd
5578,atmen::V,hilmijîn,вӯййнэ
5579,trinken::V,vexwarin,jovkedh
5580,trinken::V,vexwarin,juhkat
5581,trinken::V,vexwarin,juhkat
5582,trinken::V,vexwarin,juuḥâđ
5583,trinken::V,vexwarin,juukkâd
5584,trinken::V,vexwarin,югкэ
5585,essen::V,xwarin,byöpmedidh
5586,essen::V,xwarin,bårråt
5587,essen::V,xwarin,borrat
5588,essen::V,xwarin,purrâđ
5589,essen::V,xwarin,poorrâd
5590,essen::V,xwarin,по̄ррэ
5591,schlucken::V,daqulbandin,njïeledh
5592,schlucken::V,daqulbandin,njiellat
5593,schlucken::V,daqulbandin,njieládit
5594,schlucken::V,daqulbandin,njiellâđ
5595,schlucken::V,daqulbandin,njiõllâd
5596,schlucken::V,daqulbandin,нӣллэ
5597,müde werden::V,betilîln,sæjlodh
5598,müde werden::V,betilîln,goegkedh
5599,müde werden::V,betilîln,vájbbat
5600,müde werden::V,betilîln,váibat
5601,müde werden::V,betilîln,vaibâđ
5602,müde werden::V,betilîln,levvjed
5603,müde werden::V,betilîln,лоаткнэ
5604,müde werden::V,qerimîn,sæjlodh
5605,müde werden::V,qerimîn,goegkedh
5606,müde werden::V,qerimîn,vájbbat
5607,müde werden::V,qerimîn,váibat
5608,müde werden::V,qerimîn,vaibâđ
5609,müde werden::V,qerimîn,levvjed
5610,müde werden::V,qerimîn,лоаткнэ
5611,einschlafen::V,razan,nahkestidh
5612,einschlafen::V,razan,nahkesalledh
5613,einschlafen::V,razan,oaddát
5614,einschlafen::V,razan,nohkkat
5615,einschlafen::V,razan,nohádiđ
5616,einschlafen::V,razan,no´ǩǩeed
5617,einschlafen::V,razan,нагьруввэ
5618,schlafen::V,razan,åeredh
5619,schlafen::V,razan,oadet
5620,schlafen::V,razan,oađđit
5621,schlafen::V,razan,uáđđiđ
5622,schlafen::V,razan,vuâ´đđed
5623,schlafen::V,razan,вуэдтӭ
5624,schlafen::V,razandin,åeredh
5625,schlafen::V,razandin,oadet
5626,schlafen::V,razandin,oađđit
5627,schlafen::V,razandin,uáđđiđ
5628,schlafen::V,razandin,vuâ´đđed
5629,schlafen::V,razandin,вуэдтӭ
5630,aufwachen::V,şiyarbûn,fahkedh
5631,aufwachen::V,şiyarbûn,smaredit
5632,aufwachen::V,şiyarbûn,mårijdit
5633,aufwachen::V,şiyarbûn,gohččát
5634,aufwachen::V,şiyarbûn,morránit
5635,aufwachen::V,şiyarbûn,koccáđ
5636,aufwachen::V,şiyarbûn,moṛániđ
5637,aufwachen::V,şiyarbûn,mårrned
5638,aufwachen::V,şiyarbûn,руэкхэ
5639,aufwachen::V,şiyarbûn,коадцъе
5640,aufstehen::V,rabûn,tjuedtjielidh
5641,aufstehen::V,rabûn,badjánit
5642,aufstehen::V,rabûn,badjánit
5643,aufstehen::V,rabûn,čuožžilit
5644,aufstehen::V,rabûn,čuo'žâstiđ
5645,aufstehen::V,rabûn,pâjjned
5646,aufstehen::V,rabûn,kaggõõttâd
5647,aufstehen::V,rabûn,коадцъе
5648,sich erholen::V,baş bûn,lïegkedidh
5649,sich erholen::V,baş bûn,buorránit
5650,sich erholen::V,baş bûn,áhpásmit
5651,sich erholen::V,baş bûn,áhtat
5652,sich erholen::V,baş bûn,vuoi'ŋâdâttâđ
5653,sich erholen::V,baş bûn,vuâŋŋad
5654,sich erholen::V,baş bûn,вуэӈӈэ
5655,krank werden::V,nexweş kêt,skïemtjijidh
5656,krank werden::V,nexweş kêt,skihppát
5657,krank werden::V,nexweş kêt,buohccát
5658,krank werden::V,nexweş kêt,puác'cáđ
5659,krank werden::V,nexweş kêt,puâc'cjed
5660,krank werden::V,nexweş kêt,кэ̄бптуввэ
5661,krank sein::V,nexweş bû,elkiedidh
5662,krank sein::V,nexweş bû,duasmaridh
5663,krank sein::V,nexweş bû,skihpat
5664,krank sein::V,nexweş bû,buohcat
5665,krank sein::V,nexweş bû,puoccâđ
5666,krank sein::V,nexweş bû,puõccâd
5667,krank sein::V,nexweş bû,по̄а̄вчсе
5668,krank sein::V,nexweş bû,кэбпшэ
5669,schmerzen::V,êşandin,vaarhkedh
5670,schmerzen::V,êşandin,bávtjestit
5671,schmerzen::V,êşandin,bávččastit
5672,schmerzen::V,êşandin,várkat
5673,schmerzen::V,êşandin,po'včâstiđ
5674,schmerzen::V,êşandin,kõvšted
5675,schmerzen::V,êşandin,čeärgged
5676,schmerzen::V,êşandin,чӯдзе
5677,husten::V,kuxin,gossedh
5678,husten::V,kuxin,gåssåt
5679,husten::V,kuxin,gossat
5680,husten::V,kuxin,kuor'sâđ
5681,husten::V,kuxin,koossâd
5682,husten::V,kuxin,ко̄ссэ
5683,husten::V,kuxin,лаффьке
5684,genesen::V,baş bûn,starnedh
5685,genesen::V,baş bûn,væddját
5686,genesen::V,baş bûn,buorránit
5687,genesen::V,baş bûn,tuoi'buđ
5688,genesen::V,baş bûn,tooidâd
5689,genesen::V,baş bûn,jäll'jed
5690,genesen::V,baş bûn,пуэррнэ
5691,genesen::V,baş bûn,тӣрхуввэ
5692,genesen::V,baş bûn,тӣрваслуввэ
5693,sterben::V,mirin,jaemedh
5694,sterben::V,mirin,jábmet
5695,sterben::V,mirin,jápmit
5696,sterben::V,mirin,jäämmiđ
5697,sterben::V,mirin,jää´mmed
5698,sterben::V,mirin,я̄мме
5699,umkommen::V,mirin,hïevenidh
5700,umkommen::V,mirin,soaggot
5701,umkommen::V,mirin,sårmmånit
5702,umkommen::V,mirin,duššat
5703,umkommen::V,mirin,roahppánit
5704,umkommen::V,mirin,surmâšuđ
5705,umkommen::V,mirin,kõckkâd
5706,umkommen::V,mirin,hiâv'vned
5707,umkommen::V,mirin,мо̄а̄ййкье
5708,sich bewegen::V,leqîn,juhtedh
5709,sich bewegen::V,leqîn,labudit
5710,sich bewegen::V,leqîn,johtit
5711,sich bewegen::V,leqîn,lihâdiđ
5712,sich bewegen::V,leqîn,likkâd
5713,sich bewegen::V,leqîn,liikkeed
5714,sich bewegen::V,leqîn,лыгкнэ
5715,sich rühren::V,leqîn,svïhtjedh
5716,sich rühren::V,leqîn,labádasstet
5717,sich rühren::V,leqîn,lihkadit
5718,sich rühren::V,leqîn,lihâdiđ
5719,sich rühren::V,leqîn,liksted
5720,sich rühren::V,leqîn,liikksted
5721,sich rühren::V,leqîn,лыгкнэ
5722,sich erheben::V,rabûn,tsöögkegidh
5723,sich erheben::V,rabûn,tjuodtjelit
5724,sich erheben::V,rabûn,čuožžilit
5725,sich erheben::V,rabûn,čuáž'žuliđ
5726,sich erheben::V,rabûn,pâjjned
5727,sich erheben::V,rabûn,kaggõõttâd
5728,sich erheben::V,rabûn,паййнэ
5729,sich erheben::V,rabûn,пэ̄ййнэ
5730,sich setzen::V,runiştin,tjihkedidh
5731,sich setzen::V,runiştin,tjåhkkidit
5732,sich setzen::V,runiştin,čohkánit
5733,sich setzen::V,runiştin,čohkkedit
5734,sich setzen::V,runiştin,ištâđ
5735,sich setzen::V,runiştin,čokániđ
5736,sich setzen::V,runiştin,ištõõttâd
5737,sich setzen::V,runiştin,išttâd åårrad
5738,sich setzen::V,runiştin,ышштэ
5739,sich setzen::V,runiştin,ся̄ййве
5740,hinfallen::V,kêtin,veahkaridh
5741,hinfallen::V,kêtin,ravggat
5742,hinfallen::V,kêtin,jorralit
5743,hinfallen::V,kêtin,ruossat
5744,hinfallen::V,kêtin,kuossâđ
5745,hinfallen::V,kêtin,koṃániđ
5746,hinfallen::V,kêtin,viirrâd
5747,hinfallen::V,kêtin,кэчхэ
5748,hinfallen::V,kêtin,кэ̄рктэ
5749,laufen::V,meşîn,vaedtsedh
5750,laufen::V,meşîn,mannat
5751,laufen::V,meşîn,vuolgget
5752,laufen::V,meşîn,vázzit
5753,laufen::V,meşîn,uáḥuđ
5754,laufen::V,meşîn,jotteeđ
5755,laufen::V,meşîn,vä ́ʒʒed
5756,laufen::V,meşîn,ва̄ннҍцe
5757,laufen::V,meşîn,во̄а̄ррдэ
5758,schreiten::V,meşkirin,sillestidh
5759,schreiten::V,meşkirin,lávkkot
5760,schreiten::V,meşkirin,lávket
5761,schreiten::V,meşkirin,duolbmat
5762,schreiten::V,meşkirin,lavkkiđ
5763,schreiten::V,meşkirin,lau´ǩǩeed
5764,schreiten::V,meşkirin,ла̄ффьке
5765,spazierengehen::V,gerandin,vaedtsedh
5766,spazierengehen::V,gerandin,vaadtsehtjidh
5767,spazierengehen::V,gerandin,váttsatjit
5768,spazierengehen::V,gerandin,váccašit
5769,spazierengehen::V,gerandin,vazâččiđ
5770,spazierengehen::V,gerandin,vä´ʒʒed
5771,spazierengehen::V,gerandin,гульедтэ
5772,eilen::V,lezandin,voetsedh
5773,eilen::V,lezandin,spájttat
5774,eilen::V,lezandin,doapmat
5775,eilen::V,lezandin,gáhččat
5776,eilen::V,lezandin,ki'rdettiiđ
5777,eilen::V,lezandin,ǩiirted
5778,eilen::V,lezandin,кыҏҏтэ
5779,sich beeilen::V,zûkirin,gaahtjedh
5780,sich beeilen::V,zûkirin,rabbat
5781,sich beeilen::V,zûkirin,doapmat
5782,sich beeilen::V,zûkirin,ki'rdettiiđ
5783,sich beeilen::V,zûkirin,ǩiirted
5784,sich beeilen::V,zûkirin,кыҏҏтэ
5785,sausen::V,fîzîn,sjovvedh
5786,sausen::V,fîzîn,sjuvgedit
5787,sausen::V,fîzîn,girdit
5788,sausen::V,fîzîn,hurgit
5789,sausen::V,fîzîn,hurgeđ
5790,sausen::V,fîzîn,ročâliđ
5791,sausen::V,fîzîn,ranjestiđ
5792,sausen::V,fîzîn,njoođeed
5793,sausen::V,fîzîn,кыррьтэ
5794,rennen::V,baz dan,roehtedh
5795,rennen::V,baz dan,viehkat
5796,rennen::V,baz dan,viehkat
5797,rennen::V,baz dan,kaččâđ
5798,rennen::V,baz dan,u´rččâd
5799,rennen::V,baz dan,вижьнэ
5800,springen::V,hilpekîn,njulhtjedh
5801,springen::V,hilpekîn,tjorkehtidh
5802,springen::V,hilpekîn,gahppat
5803,springen::V,hilpekîn,njuikut
5804,springen::V,hilpekîn,njuškođ
5805,springen::V,hilpekîn,čelliđ
5806,springen::V,hilpekîn,njoikkad
5807,springen::V,hilpekîn,njui´ǩǩeed
5808,springen::V,hilpekîn,нюччке
5809,klettern::V,hilperikîn,goetsedh
5810,klettern::V,hilperikîn,guohtsat
5811,klettern::V,hilperikîn,goargŋut
5812,klettern::V,hilperikîn,gorkŋodit
5813,klettern::V,hilperikîn,kuár'ŋuđ
5814,klettern::V,hilperikîn,kuärŋŋad
5815,klettern::V,hilperikîn,куаррӈэ
5816,schaukeln::V,lorandin,sïlnedh
5817,schaukeln::V,lorandin,suvdostit
5818,schaukeln::V,lorandin,suhkat
5819,schaukeln::V,lorandin,suilođ
5820,schaukeln::V,lorandin,veälččad
5821,schaukeln::V,lorandin,сыййпе
5822,schaukeln::V,lorandin,суййпе
5823,kriechen::V,xuşandin,kråapedh
5824,kriechen::V,xuşandin,biehket
5825,kriechen::V,xuşandin,beahkit
5826,kriechen::V,xuşandin,peeḥiđ
5827,kriechen::V,xuşandin,kuán'ttuđ
5828,kriechen::V,xuşandin,piä´ǩǩed
5829,kriechen::V,xuşandin,пе̄гке
5830,schwimmen::V,avjenîn,voejedh
5831,schwimmen::V,avjenîn,vuodjat
5832,schwimmen::V,avjenîn,vuodjat
5833,schwimmen::V,avjenîn,vuoijâđ
5834,schwimmen::V,avjenîn,vuõjjâd
5835,schwimmen::V,avjenîn,вӯййе
5836,tauchen::V,qutxuyardin,tjarnedh
5837,tauchen::V,qutxuyardin,tjummiestidh
5838,tauchen::V,qutxuyardin,buoktjat
5839,tauchen::V,qutxuyardin,buokčat
5840,tauchen::V,qutxuyardin,puoh'čâđ
5841,tauchen::V,qutxuyardin,čaaŋŋled
5842,tauchen::V,qutxuyardin,чо̄а̄ӈӈэ
5843,tauchen::V,noqîn,tjarnedh
5844,tauchen::V,noqîn,tjummiestidh
5845,tauchen::V,noqîn,buoktjat
5846,tauchen::V,noqîn,buokčat
5847,tauchen::V,noqîn,puoh'čâđ
5848,tauchen::V,noqîn,čaaŋŋled
5849,tauchen::V,noqîn,чо̄а̄ӈӈэ
5850,rudern::V,qaîq ajotin,sovkedh
5851,rudern::V,qaîq ajotin,suhkat
5852,rudern::V,qaîq ajotin,ájrustit
5853,rudern::V,qaîq ajotin,suhkat
5854,rudern::V,qaîq ajotin,suvdeđ
5855,rudern::V,qaîq ajotin,suuḥâđ
5856,rudern::V,qaîq ajotin,suukkâd
5857,rudern::V,qaîq ajotin,сугкэ
5858,fahren::V,ajotin,vuelkedh
5859,fahren::V,ajotin,vuodjet
5860,fahren::V,ajotin,vuodjit
5861,fahren::V,ajotin,vyeijiđ
5862,fahren::V,ajotin,vue´jjad
5863,fahren::V,ajotin,выййе
5864,fliegen::V,firîn,haeliehtidh
5865,fliegen::V,firîn,háledit
5866,fliegen::V,firîn,girdde
5867,fliegen::V,firîn,girdit
5868,fliegen::V,firîn,kirdeđ
5869,fliegen::V,firîn,ǩe´rdded
5870,fliegen::V,firîn,кыррьтэ
5871,gehen::V,çûn,juhtedh
5872,gehen::V,çûn,vádtset
5873,gehen::V,çûn,mannat
5874,gehen::V,çûn,jotteeđ
5875,gehen::V,çûn,mõõnnâd
5876,gehen::V,çûn,jåå´tted
5877,gehen::V,çûn,мэ̄ннэ
5878,gehen::V,çûn,вӯлльке
5879,weggehen::V,çûn,vuelkedh
5880,weggehen::V,çûn,vuovvnot
5881,weggehen::V,çûn,vuolgit
5882,weggehen::V,çûn,vyel'giđ
5883,weggehen::V,çûn,võiddâd
5884,weggehen::V,çûn,vue´lǧǧed
5885,weggehen::V,çûn,уййтэ
5886,abfahren::V,çûyin,vuejedh
5887,abfahren::V,çûyin,vuolgget
5888,abfahren::V,çûyin,vuoddját
5889,abfahren::V,çûyin,vuo'lgâdiḋ
5890,abfahren::V,çûyin,vuõlggled
5891,abfahren::V,çûyin,выййле
5892,anhalten::V,rawestîn,nelhkiehtidh
5893,anhalten::V,rawestîn,tjöödtjestidh
5894,anhalten::V,rawestîn,ganugit
5895,anhalten::V,rawestîn,ganudit
5896,anhalten::V,rawestîn,bissehit
5897,anhalten::V,rawestîn,čuoččahit
5898,anhalten::V,rawestîn,orostiđ
5899,anhalten::V,rawestîn,årsted
5900,anhalten::V,rawestîn,есскэ
5901,hineingehen::V,ketin hundir,tjaangedh
5902,hineingehen::V,ketin hundir,tjagkedidh
5903,hineingehen::V,ketin hundir,tjágŋat
5904,hineingehen::V,ketin hundir,čákŋat
5905,hineingehen::V,ketin hundir,čaaŋŋâđ
5906,hineingehen::V,ketin hundir,čaaŋŋâd
5907,hineingehen::V,ketin hundir,суаӈӈэ
5908,eintreten::V,têketin,tjaangedh
5909,eintreten::V,têketin,tjagkedidh
5910,eintreten::V,têketin,tjágŋat
5911,eintreten::V,têketin,čákŋat
5912,eintreten::V,têketin,loaidat
5913,eintreten::V,têketin,čaaŋŋâđ
5914,eintreten::V,têketin,čaaŋŋâd
5915,eintreten::V,têketin,суаӈӈэ
5916,kommen::V,hatin,båetedh
5917,kommen::V,hatin,boahtet
5918,kommen::V,hatin,boahtit
5919,kommen::V,hatin,puáttiđ
5920,kommen::V,hatin,pue´tted
5921,kommen::V,hatin,пуэдтӭ
5922,ankommen::V,gihan,båetedh
5923,ankommen::V,gihan,jåvsådit
5924,ankommen::V,gihan,boahtit
5925,ankommen::V,gihan,buvttehit
5926,ankommen::V,gihan,pye'vtittiđ
5927,ankommen::V,gihan,pue´tted
5928,ankommen::V,gihan,пуэдтӭ
5929,ankommen::V,gihîştin,båetedh
