,Concept_ID,se,ar
4912,so::ADV,näävt,كذا
4913,so::ADV,näävt,كذلك
4914,so::ADV,de,كذا
4915,so::ADV,de,كذلك
4916,so::ADV,nu´t,كذا
4917,so::ADV,nu´t,كذلك
4918,so::ADV,nääi´t,كذا
4919,so::ADV,nääi´t,كذلك
4920,so::ADV,те̄льнэ,كذا
4921,so::ADV,те̄льнэ,كذلك
4922,noch::ADV,annje,ما زال
4923,noch::ADV,ájn,ما زال
4924,noch::ADV,vilá,ما زال
4925,noch::ADV,ain,ما زال
4926,noch::ADV,vela,ما زال
4927,noch::ADV,võl,ما زال
4928,noch::ADV,veâl,ما زال
4929,noch::ADV,вя̄л,ما زال
4930,nur::ADV,ajve,فقط
4931,nur::ADV,barre,فقط
4932,nur::ADV,dåssjå,فقط
4933,nur::ADV,dušše,فقط
4934,nur::ADV,váá,فقط
4935,nur::ADV,pâi,فقط
4936,nur::ADV,leša,فقط
4937,nur::ADV,tåå´lǩ,فقط
4938,nur::ADV,лэша,فقط
4939,nur::ADV,лышшэ,فقط
4940,schon::ADV,joe,قد
4941,schon::ADV,juo,قد
4942,schon::ADV,juo,قد
4943,schon::ADV,juo,قد
4944,schon::ADV,ju´n,قد
4945,schon::ADV,ё,قد
4946,wieder::ADV,vihth,من جديد
4947,wieder::ADV,vihth,مرة أخرى
4948,wieder::ADV,aajmoen,من جديد
4949,wieder::ADV,aajmoen,مرة أخرى
4950,wieder::ADV,vas,من جديد
4951,wieder::ADV,vas,مرة أخرى
4952,wieder::ADV,ådåsis,من جديد
4953,wieder::ADV,ådåsis,مرة أخرى
4954,wieder::ADV,fas,من جديد
4955,wieder::ADV,fas,مرة أخرى
4956,wieder::ADV,vuot,من جديد
4957,wieder::ADV,vuot,مرة أخرى
4958,wieder::ADV,vest,من جديد
4959,wieder::ADV,vest,مرة أخرى
4960,wieder::ADV,däs,من جديد
4961,wieder::ADV,däs,مرة أخرى
4962,wieder::ADV,e´pet,من جديد
4963,wieder::ADV,e´pet,مرة أخرى
4964,wieder::ADV,аввта,من جديد
4965,wieder::ADV,аввта,مرة أخرى
4966,wieder::ADV,о̄дтсэ,من جديد
4967,wieder::ADV,о̄дтсэ,مرة أخرى
4968,vor::PRP,åvteste,أمام
4969,vor::PRP,ålggolin,أمام
4970,vor::PRP,ovddas,أمام
4971,vor::PRP,oovdâst,أمام
4972,vor::PRP,ooudâst,أمام
4973,vor::PRP,авьтэмьбе̄лльт,أمام
4974,hinter::PRP,duekesne,خلف
4975,hinter::PRP,duekesne,وراء
4976,hinter::PRP,duogen,خلف
4977,hinter::PRP,duogen,وراء
4978,hinter::PRP,maŋŋelin,خلف
4979,hinter::PRP,maŋŋelin,وراء
4980,hinter::PRP,maŋil,خلف
4981,hinter::PRP,maŋil,وراء
4982,hinter::PRP,duogás,خلف
4983,hinter::PRP,duogás,وراء
4984,hinter::PRP,tyeḥin,خلف
4985,hinter::PRP,tyeḥin,وراء
4986,hinter::PRP,tue´ǩǩen,خلف
4987,hinter::PRP,tue´ǩǩen,وراء
4988,hinter::PRP,маӈельт,خلف
4989,hinter::PRP,маӈельт,وراء
4990,unter::PRP,nuelesne,تحت
4991,unter::PRP,vuolen,تحت
4992,unter::PRP,vuolde,تحت
4993,unter::PRP,vyel'ni,تحت
4994,unter::PRP,vue´llen,تحت
4995,unter::PRP,вӯлльнҍ,تحت
4996,durch::PRP,vieken,عبر
4997,durch::PRP,vieken,خلال
4998,durch::PRP,tjadá,عبر
4999,durch::PRP,tjadá,خلال
5000,durch::PRP,-rájge,عبر
5001,durch::PRP,-rájge,خلال
5002,durch::PRP,čađa,عبر
5003,durch::PRP,čađa,خلال
5004,durch::PRP,čoođâ,عبر
5005,durch::PRP,čoođâ,خلال
5006,durch::PRP,čõõđ,عبر
5007,durch::PRP,čõõđ,خلال
5008,durch::PRP,pääi´ǩ,عبر
5009,durch::PRP,pääi´ǩ,خلال
5010,durch::PRP,че̄д,عبر
5011,durch::PRP,че̄д,خلال
5012,neben::PRP,baaltese,جنب
5013,neben::PRP,baaltese,بجانب
5014,neben::PRP,báldan,جنب
5015,neben::PRP,báldan,بجانب
5016,neben::PRP,bálddas,جنب
5017,neben::PRP,bálddas,بجانب
5018,neben::PRP,paaldâst,جنب
5019,neben::PRP,paaldâst,بجانب
5020,neben::PRP,paaldâst,جنب
5021,neben::PRP,paaldâst,بجانب
5022,neben::PRP,поалльтэ,جنب
5023,neben::PRP,поалльтэ,بجانب
5024,zwischen::PRP,gaskesne,بين
5025,zwischen::PRP,gasska,بين
5026,zwischen::PRP,gaskkas,بين
5027,zwischen::PRP,kooskâst,بين
5028,zwischen::PRP,kâskka,بين
5029,zwischen::PRP,кэскэсьт,بين
5030,zwischen::PRP,кэ̄скэль,بين
5031,wegen::PRP,dïete,بسبب
5032,wegen::PRP,gaevhtieh,بسبب
5033,wegen::PRP,diehti,بسبب
5034,wegen::PRP,dihte,بسبب
5035,wegen::PRP,geažil,بسبب
5036,wegen::PRP,tet,بسبب
5037,wegen::PRP,diõtt,بسبب
5038,wegen::PRP,ǩeäč'ča,بسبب
5039,wegen::PRP,гуэйке,بسبب
5040,dies::PRN,dihte,هذا
5041,dies::PRN,dát,هذا
5042,dies::PRN,dát,هذا
5043,dies::PRN,táát,هذا
5044,dies::PRN,tät,هذا
5045,dies::PRN,tiett-aa,هذا
5046,dies::PRN,тэдт,هذا
5047,das::PRN,dohte,ذلك
5048,das::PRN,dat,ذلك
5049,das::PRN,dat,ذلك
5050,das::PRN,tot,ذلك
5051,das::PRN,tõt,ذلك
5052,das::PRN,тудт,ذلك
5053,alles::PRN,gaajhke,الكل
5054,alles::PRN,gájkka,الكل
5055,alles::PRN,buot,الكل
5056,alles::PRN,puoh,الكل
5057,alles::PRN,puk,الكل
5058,alles::PRN,пугк,الكل
5059,ich::PRN,manne,أنا
5060,ich::PRN,mån,أنا
5061,ich::PRN,månnå,أنا
5062,ich::PRN,mun,أنا
5063,ich::PRN,mun,أنا
5064,ich::PRN,munnâ,أنا
5065,ich::PRN,mon,أنا
5066,ich::PRN,мунн,أنا
5067,du::PRN,datne,أنت
5068,du::PRN,dån,أنت
5069,du::PRN,don,أنت
5070,du::PRN,tun,أنت
5071,du::PRN,ton,أنت
5072,du::PRN,то̄нн,أنت
5073,er::PRN,dïhte,هو
5074,er::PRN,sån,هو
5075,er::PRN,son,هو
5076,er::PRN,sun,هو
5077,er::PRN,son,هو
5078,er::PRN,со̄нн,هو
5079,wir::PRN,mijjieh,نحن
5080,wir::PRN,mij,نحن
5081,wir::PRN,mii,نحن
5082,wir::PRN,mij,نحن
5083,wir::PRN,mij,نحن
5084,wir::PRN,мыйй,نحن
5085,ihr::PRN,dijjie,أنتم
5086,ihr::PRN,dijjie,أنتن
5087,ihr::PRN,dij,أنتم
5088,ihr::PRN,dij,أنتن
5089,ihr::PRN,dii,أنتم
5090,ihr::PRN,dii,أنتن
5091,ihr::PRN,tij,أنتم
5092,ihr::PRN,tij,أنتن
5093,ihr::PRN,tij,أنتم
5094,ihr::PRN,tij,أنتن
5095,ihr::PRN,тыйй,أنتم
5096,ihr::PRN,тыйй,أنتن
5097,sie::PRN,dah,هم
5098,sie::PRN,dah,هن
5099,sie::PRN,sij,هم
5100,sie::PRN,sij,هن
5101,sie::PRN,sii,هم
5102,sie::PRN,sii,هن
5103,sie::PRN,sij,هم
5104,sie::PRN,sij,هن
5105,sie::PRN,sij,هم
5106,sie::PRN,sij,هن
5107,sie::PRN,сыйй,هم
5108,sie::PRN,сыйй,هن
5109,was::FPRN,mij,ما
5110,was::FPRN,mij,ما
5111,was::FPRN,mii,ما
5112,was::FPRN,mii,ما
5113,was::FPRN,mii,ما
5114,was::FPRN,мӣ,ما
5115,wer::FPRN,gie,من
5116,wer::FPRN,guhti,من
5117,wer::FPRN,gii,من
5118,wer::FPRN,guhte,من
5119,wer::FPRN,kii,من
5120,wer::FPRN,ǩii,من
5121,wer::FPRN,kåå´tt,من
5122,wer::FPRN,ке̄,من
5123,wo::FADV,gusnie,أين
5124,wo::FADV,gånnå,أين
5125,wo::FADV,gos,أين
5126,wo::FADV,kost,أين
5127,wo::FADV,ko´st,أين
5128,wo::FADV,касьт,أين
5129,wohin::FADV,gogka,إلى أين
5130,wohin::FADV,gåsi,إلى أين
5131,wohin::FADV,gosa,إلى أين
5132,wohin::FADV,kuus,إلى أين
5133,wohin::FADV,koozz,إلى أين
5134,wohin::FADV,ко̄з,إلى أين
5135,wie::FADV,guktie,كيف
5136,wie::FADV,gumhtie,كيف
5137,wie::FADV,gåktu,كيف
5138,wie::FADV,mot,كيف
5139,wie::FADV,mahte,كيف
5140,wie::FADV,mä´htt,كيف
5141,wie::FADV,ко̄ххт,كيف
5142,warum::FADV,man,لماذا
5143,warum::FADV,manen,لماذا
5144,warum::FADV,manne,لماذا
5145,warum::FADV,mane,لماذا
5146,warum::FADV,mondiet,لماذا
5147,warum::FADV,mõõzz,لماذا
5148,warum::FADV,mää´nn,لماذا
5149,warum::FADV,мэ̄йт,لماذا
5150,warum::FADV,мэ̄ннгуэйке,لماذا
5151,wieviel::FNUM,man jeenje,كم
5152,wieviel::FNUM,makta,كم
5153,wieviel::FNUM,olugo,كم
5154,wieviel::FNUM,kalle,كم
5155,wieviel::FNUM,kâ´ll,كم
5156,wieviel::FNUM,мэ̄ннве̄рьт,كم
5157,wieviel::FNUM,мэ̄нлянчверьт,كم
5158,eins::NUM,akte,واحد
5159,eins::NUM,akta,واحد
5160,eins::NUM,okta,واحد
5161,eins::NUM,ohtâ,واحد
5162,eins::NUM,õhtt,واحد
5163,eins::NUM,э̄ххт,واحد
5164,eins::NUM,о̄ххтэ,واحد
5165,zwei::NUM,göökte,اثنين
5166,zwei::NUM,guokta,اثنين
5167,zwei::NUM,guokte,اثنين
5168,zwei::NUM,kyeh'ti,اثنين
5169,zwei::NUM,kuõ´htt,اثنين
5170,zwei::NUM,кӯххт,اثنين
5171,drei::NUM,golme,ثلاثة
5172,drei::NUM,gålmmå,ثلاثة
5173,drei::NUM,golbma,ثلاثة
5174,drei::NUM,kulmâ,ثلاثة
5175,drei::NUM,koumm,ثلاثة
5176,drei::NUM,ко̄ллм,ثلاثة
5177,vier::NUM,njieljie,أربعة
5178,vier::NUM,niellja,أربعة
5179,vier::NUM,njeallje,أربعة
5180,vier::NUM,nelji,أربعة
5181,vier::NUM,nellj,أربعة
5182,vier::NUM,не̄лльй,أربعة
5183,fünf::NUM,vïjhte,خمسة
5184,fünf::NUM,vihtta,خمسة
5185,fünf::NUM,vihtta,خمسة
5186,fünf::NUM,vittâ,خمسة
5187,fünf::NUM,vitt,خمسة
5188,fünf::NUM,выдт,خمسة
5189,sechs::NUM,govhte,ستة
5190,sechs::NUM,guhtta,ستة
5191,sechs::NUM,guhtta,ستة
5192,sechs::NUM,kuttâ,ستة
5193,sechs::NUM,kutt,ستة
5194,sechs::NUM,кудт,ستة
5195,sieben::NUM,tjïjhtje,سبعة
5196,sieben::NUM,giehtja,سبعة
5197,sieben::NUM,čieža,سبعة
5198,sieben::NUM,čiččâm,سبعة
5199,sieben::NUM,čiččâm,سبعة
5200,sieben::NUM,кыджемь,سبعة
5201,acht::NUM,gaektsie,ثمانية
5202,acht::NUM,gáktsa,ثمانية
5203,acht::NUM,gávcci,ثمانية
5204,acht::NUM,käävci,ثمانية
5205,acht::NUM,kääu´c,ثمانية
5206,acht::NUM,ка̄ххц,ثمانية
5207,neun::NUM,uktsie,تسعة
5208,neun::NUM,aktse,تسعة
5209,neun::NUM,ovcci,تسعة
5210,neun::NUM,oovce,تسعة
5211,neun::NUM,å´hcc,تسعة
5212,neun::NUM,аххц,تسعة
5213,zehn::NUM,luhkie,عشرة
5214,zehn::NUM,låhke,عشرة
5215,zehn::NUM,lågev,عشرة
5216,zehn::NUM,logi,عشرة
5217,zehn::NUM,loṿe,عشرة
5218,zehn::NUM,lååi,عشرة
5219,zehn::NUM,лоагкь,عشرة
5220,elf::NUM,luhkieakte,أحد عشر
5221,elf::NUM,lågenanakta,أحد عشر
5222,elf::NUM,oktanuppelohkái,أحد عشر
5223,elf::NUM,ohtnubáloh,أحد عشر
5224,elf::NUM,õtmlo,أحد عشر
5225,elf::NUM,õhttmlo,أحد عشر
5226,elf::NUM,э̄ххтэмплоагкь,أحد عشر
5227,zwölf::NUM,luhkiegöökte,اثنا عشر
5228,zwölf::NUM,lågenanguokta,اثنا عشر
5229,zwölf::NUM,guoktenuppelohkái,اثنا عشر
5230,zwölf::NUM,kyeh'tnubáloh,اثنا عشر
5231,zwölf::NUM,kuâtmlo,اثنا عشر
5232,zwölf::NUM,kuâhttmlo,اثنا عشر
5233,zwölf::NUM,кӯххтэмплоагкь,اثنا عشر
5234,zwanzig::NUM,göökteluhkie,عشرون
5235,zwanzig::NUM,guoktalåhke,عشرون
5236,zwanzig::NUM,guoktelogi,عشرون
5237,zwanzig::NUM,kyeh'tilov,عشرون
5238,zwanzig::NUM,kuâhttlo,عشرون
5239,zwanzig::NUM,кӯххтлоагкь,عشرون
5240,dreißig::NUM,golmeluhkie,ثلاثون
5241,dreißig::NUM,gålmmålåhke,ثلاثون
5242,dreißig::NUM,golbmalogi,ثلاثون
5243,dreißig::NUM,kulmâlov,ثلاثون
5244,dreißig::NUM,koummlo,ثلاثون
5245,dreißig::NUM,ко̄ллмлоагкь,ثلاثون
5246,vierzig::NUM,njieljieluhkie,أربعون
5247,vierzig::NUM,nielljalåhke,أربعون
5248,vierzig::NUM,njealljelogi,أربعون
5249,vierzig::NUM,neljilov,أربعون
5250,vierzig::NUM,nelljlo,أربعون
5251,vierzig::NUM,не̄лльйлоагкь,أربعون
5252,fünfzig::NUM,vïjhteluhkie,خمسون
5253,fünfzig::NUM,vihttalåhke,خمسون
5254,fünfzig::NUM,vihttalogi,خمسون
5255,fünfzig::NUM,vittâlov,خمسون
5256,fünfzig::NUM,vittlo,خمسون
5257,fünfzig::NUM,выдтлоагкъ,خمسون
5258,sechzig::NUM,govhteluhkie,ستون
5259,sechzig::NUM,guhttalåhke,ستون
5260,sechzig::NUM,guhttalogi,ستون
5261,sechzig::NUM,kuttâlov,ستون
5262,sechzig::NUM,kuttlo,ستون
5263,sechzig::NUM,кудтлоагкь,ستون
5264,siebzig::NUM,tjïjhtjeluhkie,سبعون
5265,siebzig::NUM,gietjavlåhke,سبعون
5266,siebzig::NUM,čiežalogi,سبعون
5267,siebzig::NUM,čiččâmlov,سبعون
5268,siebzig::NUM,čičmlo,سبعون
5269,siebzig::NUM,кыджемьлоагкь,سبعون
5270,achtzig::NUM,gaektsieluhkie,ثمانون
5271,achtzig::NUM,gáktsalåhke,ثمانون
5272,achtzig::NUM,gávccilogi,ثمانون
5273,achtzig::NUM,kähcilov,ثمانون
5274,achtzig::NUM,kä´hcclo,ثمانون
5275,achtzig::NUM,ка̄ххцлоагкь,ثمانون
5276,neunzig::NUM,uktsieluhkie,تسعون
5277,neunzig::NUM,aktselåhke,تسعون
5278,neunzig::NUM,ovccilogi,تسعون
5279,neunzig::NUM,ohcelov,تسعون
5280,neunzig::NUM,å´hcclo,تسعون
5281,neunzig::NUM,аххцлоагкь,تسعون
5282,hundert::NUM,tjuetie,مئة
5283,hundert::NUM,tjuohte,مئة
5284,hundert::NUM,čuođi,مئة
5285,hundert::NUM,čyeti,مئة
5286,hundert::NUM,čue´tt,مئة
5287,hundert::NUM,чӯдть,مئة
5288,tausend::NUM,tåvsene,ألف
5289,tausend::NUM,stoeretjuetie,ألف
5290,tausend::NUM,tuvsán,ألف
5291,tausend::NUM,duhát,ألف
5292,tausend::NUM,duhát,ألف
5293,tausend::NUM,tuhháát,ألف
5294,tausend::NUM,dohat,ألف
5295,tausend::NUM,то̄а̄фант,ألف
5296,und::CNJ,jïh,و
5297,und::CNJ,ja,و
5298,und::CNJ,ja,و
5299,und::CNJ,já,و
5300,und::CNJ,di,و
5301,und::CNJ,я,و
5302,und::CNJ,да,و
5303,und::CNJ,де,و
5304,oder::CNJ,jallh,أو
5305,oder::CNJ,jali,أو
5306,oder::CNJ,dahje,أو
5307,oder::CNJ,adai,أو
5308,oder::CNJ,avi,أو
5309,oder::CNJ,le´be,أو
5310,oder::CNJ,элэ,أو
5311,oder::CNJ,вай,أو
5312,stehen::V,tjåadtjodh,وقف
5313,stehen::V,seajsasjidh,وقف
5314,stehen::V,tjuodtjot,وقف
5315,stehen::V,čuožžut,وقف
5316,stehen::V,cuáp'cuđ,وقف
5317,stehen::V,čuâǯ'ǯad,وقف
5318,stehen::V,чуэннче,وقف
5319,sitzen::V,tjahkasjidh,جلس
5320,sitzen::V,tjåhkkåhit,جلس
5321,sitzen::V,čohkkát,جلس
5322,sitzen::V,čokkáđ,جلس
5323,sitzen::V,išttâd åårrad,جلس
5324,sitzen::V,ышштэ,جلس
5325,liegen::V,gaajranidh,رقد
5326,liegen::V,vellahit,رقد
5327,liegen::V,veallát,رقد
5328,liegen::V,viäl'láđ,رقد
5329,liegen::V,liâššâd,رقد
5330,liegen::V,ле̄шшэ,رقد
5331,hängen::V,gævnjasjidh,تعلق
5332,hängen::V,gahtsahit,تعلق
5333,hängen::V,heaŋgát,تعلق
5334,hängen::V,hiäŋ'gáđ,تعلق
5335,hängen::V,sorččad,تعلق
5336,hängen::V,ла̄бпэ,تعلق
5337,werden::V,sjïdtedh,صار
5338,werden::V,sjïdtedh,أصبح
5339,werden::V,sjaddat,صار
5340,werden::V,sjaddat,أصبح
5341,werden::V,beassat,صار
5342,werden::V,beassat,أصبح
5343,werden::V,šoddâđ,صار
5344,werden::V,šoddâđ,أصبح
5345,werden::V,šõddâd,صار
5346,werden::V,šõddâd,أصبح
5347,werden::V,шэ̄ннтэ,صار
5348,werden::V,шэ̄ннтэ,أصبح
5349,passieren::V,vaasedh,حدث
5350,passieren::V,sjaddat,حدث
5351,passieren::V,dáhpáduvvat,حدث
5352,passieren::V,vássit,حدث
5353,passieren::V,dáhpáhuvvat,حدث
5354,passieren::V,šoddâđ,حدث
5355,passieren::V,šõddâd,حدث
5356,passieren::V,шэ̄ннтэ,حدث
5357,passieren::V,тагсэ,حدث
5358,beginnen::V,aelkedh,ابتدأ
5359,beginnen::V,álgget,ابتدأ
5360,beginnen::V,álggahit,ابتدأ
5361,beginnen::V,älgiđ,ابتدأ
5362,beginnen::V,ä´lǧǧed,ابتدأ
5363,beginnen::V,о̄а̄лкхуввэ,ابتدأ
5364,beginnen::V,о̄а̄лкхэднэ,ابتدأ
5365,enden::V,orrijidh,انتهى
5366,enden::V,hiejttet,انتهى
5367,enden::V,nohkat,انتهى
5368,enden::V,nuuhâđ,انتهى
5369,enden::V,puu´tted,انتهى
5370,enden::V,пудтэ,انتهى
5371,enden::V,кӣркнэ,انتهى
5372,wechseln::V,målsodh,تغير
5373,wechseln::V,lånudit,تغير
5374,wechseln::V,molssastit,تغير
5375,wechseln::V,molsašuddat,تغير
5376,wechseln::V,molsođ,تغير
5377,wechseln::V,vaaitõõttâd,تغير
5378,wechseln::V,вуайхувнэ,تغير
5379,aufgehen[Sonne]::V,låvnedh,شرق
5380,aufgehen[Sonne]::V,årijdit,شرق
5381,aufgehen[Sonne]::V,lavnnet,شرق
5382,aufgehen[Sonne]::V,badjánit,شرق
5383,aufgehen[Sonne]::V,pajaniđ,شرق
5384,aufgehen[Sonne]::V,pâjjned,شرق
5385,aufgehen[Sonne]::V,пэ̄ййнэ,شرق
5386,untergehen[Sonne]::V,luajhtadidh,غرب
5387,untergehen[Sonne]::V,gáhtot,غرب
5388,untergehen[Sonne]::V,vidodit,غرب
5389,untergehen[Sonne]::V,luoitádit,غرب
5390,untergehen[Sonne]::V,lyeš'tiđ,غرب
5391,untergehen[Sonne]::V,lue´štted,غرب
5392,untergehen[Sonne]::V,луэшштэдтэ,غرب
5393,scheinen[Sonne]::V,goekedh,أضاء
5394,scheinen[Sonne]::V,bájttet,أضاء
5395,scheinen[Sonne]::V,báitit,أضاء
5396,scheinen[Sonne]::V,päštiđ,أضاء
5397,scheinen[Sonne]::V,pä´štted,أضاء
5398,scheinen[Sonne]::V,па̄шшьтэ,أضاء
5399,donnern::V,laakedh,رعد
5400,donnern::V,sjærggot,رعد
5401,donnern::V,čerget,رعد
5402,donnern::V,čiär'guđ,رعد
5403,donnern::V,čeärgged,رعد
5404,donnern::V,ча̄рркэ,رعد
5405,wehen::V,bïegkedh,هب
5406,wehen::V,bieggat,هب
5407,wehen::V,bieggat,هب
5408,wehen::V,pieg'gâđ,هب
5409,wehen::V,piõg'gâd,هب
5410,wehen::V,пӣӈӈкье,هب
5411,strömen::V,galkedh,جرى
5412,strömen::V,gålggåt,جرى
5413,strömen::V,golgat,جرى
5414,strömen::V,kulgâđ,جرى
5415,strömen::V,kolggâd,جرى
5416,strömen::V,ко̄ллкэ,جرى
5417,fließen::V,galkedh,سال
5418,fließen::V,gålggåt,سال
5419,fließen::V,golgat,سال
5420,fließen::V,kulgâđ,سال
5421,fließen::V,kolggâd,سال
5422,fließen::V,ко̄ллкэ,سال
5423,sich drehen::V,jårredh,دار
5424,sich drehen::V,bådnjåsit,دار
5425,sich drehen::V,jorrat,دار
5426,sich drehen::V,juurrâđ,دار
5427,sich drehen::V,joorrâd,دار
5428,sich drehen::V,чо̄ннэ,دار
5429,schwanken::V,syjjedidh,ترنح
5430,schwanken::V,vábbulit,ترنح
5431,schwanken::V,suoibut,ترنح
5432,schwanken::V,juár'buđ,ترنح
5433,schwanken::V,lâsmmad,ترنح
5434,schwanken::V,leâujjad,ترنح
5435,schwanken::V,лыйввэ,ترنح
5436,schwanken::V,качьедтэ,ترنح
5437,schwingen::V,gaavedh,ترجح
5438,schwingen::V,svinhtedh,ترجح
5439,schwingen::V,gávvat,ترجح
5440,schwingen::V,hiäi'luđ,ترجح
5441,schwingen::V,heillad,ترجح
5442,schwingen::V,мо̄а̄хнэ,ترجح
5443,fallen::V,gahtjedh,سقط
5444,fallen::V,gahttjat,سقط
5445,fallen::V,gahččat,سقط
5446,fallen::V,jurrâđ,سقط
5447,fallen::V,kõččâd,سقط
5448,fallen::V,viõr'rled,سقط
5449,fallen::V,ёрнэ,سقط
5450,fallen::V,кэ̄ххче,سقط
5451,brennen::V,bueledh,احترق
5452,brennen::V,buollet,احترق
5453,brennen::V,buollit,احترق
5454,brennen::V,pyelliđ,احترق
5455,brennen::V,pue´lled,احترق
5456,brennen::V,пӯлле,احترق
5457,rauchen::V,soevedidh,دخن
5458,rauchen::V,berkiestidh,دخن
5459,rauchen::V,tsåjttset,دخن
5460,rauchen::V,borgguhit,دخن
5461,rauchen::V,po'rgestiđ,دخن
5462,rauchen::V,soicceđ,دخن
5463,rauchen::V,suõv'veed,دخن
5464,rauchen::V,суввдэ,دخن
5465,regnen::V,abrodh,أمطر
5466,regnen::V,harvvet,أمطر
5467,regnen::V,rássjodit,أمطر
5468,regnen::V,arvit,أمطر
5469,regnen::V,arved,أمطر
5470,regnen::V,â´brred,أمطر
5471,regnen::V,аббрэ,أمطر
5472,gefrieren::V,gelmedh,تجمد
5473,gefrieren::V,jeangodh,تجمد
5474,gefrieren::V,jiegŋot,تجمد
5475,gefrieren::V,galbmot,تجمد
5476,gefrieren::V,jiäŋŋuđ,تجمد
5477,gefrieren::V,jiõŋŋâd,تجمد
5478,gefrieren::V,kâ´lmmed,تجمد
5479,gefrieren::V,калльме,تجمد
5480,tauen::V,leamkedh,ذاب
5481,tauen::V,suddat,ذاب
5482,tauen::V,sagŋadit,ذاب
5483,tauen::V,suddat,ذاب
5484,tauen::V,suddâđ,ذاب
5485,tauen::V,suddâd,ذاب
5486,tauen::V,sõõŋŋâd,ذاب
5487,tauen::V,суннтэ,ذاب
5488,schmelzen::V,sjalkedh,ذاب
5489,schmelzen::V,suddat,ذاب
5490,schmelzen::V,suddat,ذاب
5491,schmelzen::V,suddâđ,ذاب
5492,schmelzen::V,sooŋŋâđ,ذاب
5493,schmelzen::V,suddâd,ذاب
5494,schmelzen::V,sõõŋŋâd,ذاب
5495,schmelzen::V,суннтэ,ذاب
5496,trocknen::V,gajhkedh,نشف
5497,trocknen::V,gåjkkåt,نشف
5498,trocknen::V,goikat,نشف
5499,trocknen::V,iiŋŋâđ,نشف
5500,trocknen::V,iiŋŋâd,نشف
5501,trocknen::V,koškkâd,نشف
5502,trocknen::V,ко̄шшкэ,نشف
5503,sieden::V,doeltedh,غلى
5504,sieden::V,duolldat,غلى
5505,sieden::V,duoldat,غلى
5506,sieden::V,tuol'dâđ,غلى
5507,sieden::V,tuõlddâd,غلى
5508,sieden::V,тӯллтэ,غلى
5509,faulen::V,rååknedh,فسد
5510,faulen::V,mïetskedh,فسد
5511,faulen::V,miesskat,فسد
5512,faulen::V,mieskat,فسد
5513,faulen::V,guohcagit,فسد
5514,faulen::V,kálágiđ,فسد
5515,faulen::V,kuo'câgiđ,فسد
5516,faulen::V,kuõccjed,فسد
5517,faulen::V,мӣццкэ,فسد
5518,verfaulen::V,rååknedh,تعفن
5519,verfaulen::V,mïetskedh,تعفن
5520,verfaulen::V,miesskat,تعفن
5521,verfaulen::V,mieskat,تعفن
5522,verfaulen::V,guohcagit,تعفن
5523,verfaulen::V,kálágiđ,تعفن
5524,verfaulen::V,kuo'câgiđ,تعفن
5525,verfaulen::V,kuõccjed,تعفن
5526,verfaulen::V,кӯццке,تعفن
5527,reißen::V,gäjhkanidh,انقطع
5528,reißen::V,ráhkat,انقطع
5529,reißen::V,liejmedit,انقطع
