,Concept_ID,se,sl
6905,zerstören::V,heavahit,razrúšiti
6906,zerstören::V,duš'šadit,razrúšiti
6907,zerstören::V,bilidit,razrúšiti
6908,zerstören::V,hevâttiđ,razrúšiti
6909,zerstören::V,hiâvted,razrúšiti
6910,zerstören::V,ёҏтэ,razrúšiti
6911,verbrennen::V,båeltedh,sežgáti
6912,verbrennen::V,boalldet,sežgáti
6913,verbrennen::V,boaldit,sežgáti
6914,verbrennen::V,puál'diđ,sežgáti
6915,verbrennen::V,puä´ldded,sežgáti
6916,verbrennen::V,пуэлльтэ,sežgáti
6917,geben::V,vedtedh,dáti
6918,geben::V,vaddet,dáti
6919,geben::V,addit,dáti
6920,geben::V,addliđ,dáti
6921,geben::V,ä´n,dáti
6922,geben::V,аннҍтэ,dáti
6923,reichen::V,geelkedh,séči
6924,reichen::V,geelkedh,molíti
6925,reichen::V,lagádit,séči
6926,reichen::V,lagádit,molíti
6927,reichen::V,geiget,séči
6928,reichen::V,geiget,molíti
6929,reichen::V,keigiđ,séči
6930,reichen::V,keigiđ,molíti
6931,reichen::V,vuõiggâ´stted,séči
6932,reichen::V,vuõiggâ´stted,molíti
6933,reichen::V,аннҍтэ,séči
6934,reichen::V,аннҍтэ,molíti
6935,schenken::V,vedtedh,podáriti
6936,schenken::V,vaddet,podáriti
6937,schenken::V,skeaŋkut,podáriti
6938,schenken::V,skeŋket,podáriti
6939,schenken::V,skeŋkkiđ,podáriti
6940,schenken::V,sǩiâŋkkâd,podáriti
6941,schenken::V,ла̄ххе,podáriti
6942,versprechen::V,luhpiedidh,obljubíti
6943,versprechen::V,jáhttet,obljubíti
6944,versprechen::V,lohpidit,obljubíti
6945,versprechen::V,lopediđ,obljubíti
6946,versprechen::V,lå´ppeed,obljubíti
6947,versprechen::V,о̄а̄шштҍе,obljubíti
6948,wünschen::V,lahkoehtidh,vóščiti
6949,wünschen::V,sávvat,vóščiti
6950,wünschen::V,sávadit,vóščiti
6951,wünschen::V,doaivvuhit,vóščiti
6952,wünschen::V,tuá'ivuttiđ,vóščiti
6953,wünschen::V,tuâivvad,vóščiti
6954,wünschen::V,туввэ,vóščiti
6955,loben::V,girmedh,hváliti
6956,loben::V,májnnot,hváliti
6957,loben::V,rámmpot,hváliti
6958,loben::V,máidnut,hváliti
6959,loben::V,rámidit,hváliti
6960,loben::V,rammuđ,hváliti
6961,loben::V,rämidiđ,hváliti
6962,loben::V,ââ´leed,hváliti
6963,loben::V,ǩei´tted,hváliti
6964,loben::V,кыйта,hváliti
6965,küssen::V,tjånnahtidh,poljubováti
6966,küssen::V,tjuvliestidh,poljubováti
6967,küssen::V,tjullit,poljubováti
6968,küssen::V,tjulestit,poljubováti
6969,küssen::V,cum'mát,poljubováti
6970,küssen::V,cummistit,poljubováti
6971,küssen::V,cummâliđ,poljubováti
6972,küssen::V,cu´mmsted,poljubováti
6973,küssen::V,cu´mmstõõllâd,poljubováti
6974,küssen::V,нӣссэ,poljubováti
6975,wiegen::V,sjammadidh,zíbati
6976,wiegen::V,vuohttot,zíbati
6977,wiegen::V,vuohtudit,zíbati
6978,wiegen::V,vuohttut,zíbati
6979,wiegen::V,vuát'tuđ,zíbati
6980,wiegen::V,nuäkkad,zíbati
6981,wiegen::V,suâibted,zíbati
6982,wiegen::V,нуагкэ,zíbati
6983,zudecken::V,gaptjedh,pokríti
6984,zudecken::V,loavddet,pokríti
6985,zudecken::V,gokčat,pokríti
6986,zudecken::V,luáv'diđ,pokríti
6987,zudecken::V,kä´tted,pokríti
6988,zudecken::V,ка̄ххьтэ,pokríti
6989,wecken::V,gåaskodh,zbudíti
6990,wecken::V,båktet,zbudíti
6991,wecken::V,boktit,zbudíti
6992,wecken::V,rávkat,zbudíti
6993,wecken::V,cuvnâđ,zbudíti
6994,wecken::V,counnâd,zbudíti
6995,wecken::V,цо̄ввнэ,zbudíti
6996,zeigen::V,vuesiehtidh,pokázati
6997,zeigen::V,vuosedit,pokázati
6998,zeigen::V,giejgget,pokázati
6999,zeigen::V,čájehit,pokázati
7000,zeigen::V,čäittiđ,pokázati
7001,zeigen::V,čujottiđ,pokázati
7002,zeigen::V,čuäi´ted,pokázati
7003,zeigen::V,вӯзьхе,pokázati
7004,führen::V,steeredh,vêsti
7005,führen::V,doalvvot,vêsti
7006,führen::V,láidet,vêsti
7007,führen::V,jođettiđ,vêsti
7008,führen::V,jåå´đted,vêsti
7009,führen::V,выгкэ,vêsti
7010,lehren::V,ööhpehtidh,učíti
7011,lehren::V,åhpadit,učíti
7012,lehren::V,oahpahit,učíti
7013,lehren::V,máttááttiđ,učíti
7014,lehren::V,mätt'ted,učíti
7015,lehren::V,vuä´ppsted,učíti
7016,lehren::V,ма̄тҍха,učíti
7017,unterrichten::V,ööhpehtidh,poučeváti
7018,unterrichten::V,lågådit,poučeváti
7019,unterrichten::V,åhpadit,poučeváti
7020,unterrichten::V,oahpahit,poučeváti
7021,unterrichten::V,škovliđ,poučeváti
7022,unterrichten::V,máttááttiđ,poučeváti
7023,unterrichten::V,mätt'ted,poučeváti
7024,unterrichten::V,vuä´ppsted,poučeváti
7025,unterrichten::V,ма̄тҍха,poučeváti
7026,aufziehen::V,eeledh,vzgojíti
7027,aufziehen::V,bajedit,vzgojíti
7028,aufziehen::V,biebmat,vzgojíti
7029,aufziehen::V,pajaskeessiđ,vzgojíti
7030,aufziehen::V,šoddâdiđ,vzgojíti
7031,aufziehen::V,šõddeed,vzgojíti
7032,aufziehen::V,peâm'mad,vzgojíti
7033,aufziehen::V,вуэпьсе,vzgojíti
7034,leiten::V,lijrehtidh,uprávljati
7035,leiten::V,lájddit,uprávljati
7036,leiten::V,oatsodit,uprávljati
7037,leiten::V,jođihit,uprávljati
7038,leiten::V,stivriđ,uprávljati
7039,leiten::V,hovdiđ,uprávljati
7040,leiten::V,jåå´đted,uprávljati
7041,leiten::V,выгкэ,uprávljati
7042,leiten::V,вӯййкье,uprávljati
7043,antreiben::V,eadtjoestidh,goníti
7044,antreiben::V,hasodit,goníti
7045,antreiben::V,hállsjedit,goníti
7046,antreiben::V,gevret,goníti
7047,antreiben::V,rássat,goníti
7048,antreiben::V,kušottiđ,goníti
7049,antreiben::V,huá'puttiđ,goníti
7050,antreiben::V,rääskted,goníti
7051,antreiben::V,hõškkled,goníti
7052,antreiben::V,ёадҌхе,goníti
7053,lassen::V,baajedh,povzročíti
7054,lassen::V,-ahttet,povzročíti
7055,lassen::V,diktit,povzročíti
7056,lassen::V,-ttiđ,povzročíti
7057,lassen::V,ä´n,povzročíti
7058,lassen::V,па̄ххкэ,povzročíti
7059,einladen::V,bööredh,povábiti
7060,einladen::V,bivddit,povábiti
7061,einladen::V,gåhttjot,povábiti
7062,einladen::V,bovdet,povábiti
7063,einladen::V,koččođ,povábiti
7064,einladen::V,kåččad,povábiti
7065,einladen::V,коаххче,povábiti
7066,vereinigen::V,iktedidh,zdrúžiti
7067,vereinigen::V,aktidit,zdrúžiti
7068,vereinigen::V,ovttastahttit,zdrúžiti
7069,vereinigen::V,o'vtâstittiđ,zdrúžiti
7070,vereinigen::V,õhtteed,zdrúžiti
7071,vereinigen::V,э̄хтхэ,zdrúžiti
7072,besuchen::V,åahpodh,obiskáti
7073,besuchen::V,goevlelidh,obiskáti
7074,besuchen::V,guossit,obiskáti
7075,besuchen::V,gal'let,obiskáti
7076,besuchen::V,fitnat,obiskáti
7077,besuchen::V,kolliđ,obiskáti
7078,besuchen::V,kõ´ll'jed,obiskáti
7079,besuchen::V,по̄дтлэ,obiskáti
7080,besuchen::V,во̄тэдтэ,obiskáti
7081,besuchen::V,во̄а̄ррдэ,obiskáti
7082,treffen::V,dieviedidh,pogodíti
7083,treffen::V,iejvvit,pogodíti
7084,treffen::V,deaivat,pogodíti
7085,treffen::V,staaviđ,pogodíti
7086,treffen::V,teividiđ,pogodíti
7087,treffen::V,o´ddjõõttâd,pogodíti
7088,treffen::V,вуэсстлэ,pogodíti
7089,sich versammeln::V,gaavnedidh,zbráti se
7090,sich versammeln::V,tjoaggut,zbráti se
7091,sich versammeln::V,čoahkkanit,zbráti se
7092,sich versammeln::V,čokkâniđ,zbráti se
7093,sich versammeln::V,nurâdâttâđ,zbráti se
7094,sich versammeln::V,noorõõttâd,zbráti se
7095,sich versammeln::V,вӯллклэ,zbráti se
7096,spielen::V,rïdtjedh,igráti se
7097,spielen::V,lustedalledh,igráti se
7098,spielen::V,ståhkat,igráti se
7099,spielen::V,stuvssit,igráti se
7100,spielen::V,speallat,igráti se
7101,spielen::V,le'ihâšiđ,igráti se
7102,spielen::V,siõrrâd,igráti se
7103,spielen::V,speâllad,igráti se
7104,spielen::V,сӣррэ,igráti se
7105,singen::V,laavlodh,péti
7106,singen::V,lávllot,péti
7107,singen::V,lávlut,péti
7108,singen::V,lávluđ,péti
7109,singen::V,läullad,péti
7110,singen::V,ла̄ввлэ,péti
7111,tanzen::V,daanhtsodh,plésati
7112,tanzen::V,dánssat,plésati
7113,tanzen::V,gærssulit,plésati
7114,tanzen::V,dánset,plésati
7115,tanzen::V,tánssáđ,plésati
7116,tanzen::V,ta´nssjed,plésati
7117,tanzen::V,pleäs'sjed,plésati
7118,tanzen::V,нюччке,plésati
7119,tanzen::V,пляссъе,plésati
7120,sich trennen::V,jååkedidh,ločíti se
7121,sich trennen::V,sirrat,ločíti se
7122,sich trennen::V,sirádit,ločíti se
7123,sich trennen::V,earránit,ločíti se
7124,sich trennen::V,ratkuđ,ločíti se
7125,sich trennen::V,rätkkjed,ločíti se
7126,sich trennen::V,кӯдтъе,ločíti se
7127,verlassen::V,laehpedh,zapustíti
7128,verlassen::V,guodet,zapustíti
7129,verlassen::V,guođđit,zapustíti
7130,verlassen::V,hilgođ,zapustíti
7131,verlassen::V,kyeđđiđ,zapustíti
7132,verlassen::V,kue´đđed,zapustíti
7133,verlassen::V,сӯһпъе,zapustíti
7134,retten::V,gorredidh,réšiti
7135,retten::V,gádjot,réšiti
7136,retten::V,gádjut,réšiti
7137,retten::V,kááijuđ,réšiti
7138,retten::V,piä'luštiđ,réšiti
7139,retten::V,ka´jjeed,réšiti
7140,retten::V,вуаннче,réšiti
7141,bewachen::V,geehtedh,strážiti
7142,bewachen::V,váktit,strážiti
7143,bewachen::V,fáktet,strážiti
7144,bewachen::V,vahtiđ,strážiti
7145,bewachen::V,värddjed,strážiti
7146,bewachen::V,va´httjed,strážiti
7147,bewachen::V,пынне,strážiti
7148,bewachen::V,ка̄рвуллэ,strážiti
7149,schützen::V,vaarjelidh,sčítiti
7150,schützen::V,suoddjit,sčítiti
7151,schützen::V,suodjalit,sčítiti
7152,schützen::V,suddjet,sčítiti
7153,schützen::V,varjâliđ,sčítiti
7154,schützen::V,suâided,sčítiti
7155,schützen::V,varjjled,sčítiti
7156,schützen::V,пынне,sčítiti
7157,verteidigen::V,vaarjelidh,braníti
7158,verteidigen::V,bælostit,braníti
7159,verteidigen::V,bealuštit,braníti
7160,verteidigen::V,čuollat,braníti
7161,verteidigen::V,piä'luštiđ,braníti
7162,verteidigen::V,peälšted,braníti
7163,verteidigen::V,пэ̄лль мэ̄ннэ,braníti
7164,sich schlagen::V,dåarodh,têpsti se
7165,sich schlagen::V,tjoelestidh,têpsti se
7166,sich schlagen::V,doarrot,têpsti se
7167,sich schlagen::V,doarrut,têpsti se
7168,sich schlagen::V,tuárruđ,têpsti se
7169,sich schlagen::V,tuärrad,têpsti se
7170,sich schlagen::V,туаррэ,têpsti se
7171,schießen::V,vuetjedh,stréljati
7172,schießen::V,skööhtedh,stréljati
7173,schießen::V,vuohtjet,stréljati
7174,schießen::V,báhčit,stréljati
7175,schießen::V,pääččiđ,stréljati
7176,schießen::V,pää´ččed,stréljati
7177,schießen::V,ря̄хшкхэ,stréljati
7178,siegen::V,vïtnedh,zmágati
7179,siegen::V,vuojttet,zmágati
7180,siegen::V,vuoitit,zmágati
7181,siegen::V,vyei'ttiđ,zmágati
7182,siegen::V,vuei´tted,zmágati
7183,siegen::V,вуэйхьтэ,zmágati
7184,ärgern::V,måarahtehtedh,jezíti
7185,ärgern::V,måarahtehtedh,razbúriti
7186,ärgern::V,suhttadit,jezíti
7187,ärgern::V,suhttadit,razbúriti
7188,ärgern::V,hárdit,jezíti
7189,ärgern::V,hárdit,razbúriti
7190,ärgern::V,piä'ṿuttiđ,jezíti
7191,ärgern::V,piä'ṿuttiđ,razbúriti
7192,ärgern::V,âsseed,jezíti
7193,ärgern::V,âsseed,razbúriti
7194,ärgern::V,се̄нтхэ,jezíti
7195,ärgern::V,се̄нтхэ,razbúriti
7196,schlagen::V,håasedh,têpsti
7197,schlagen::V,håasedh,udáriti
7198,schlagen::V,laekedh,têpsti
7199,schlagen::V,laekedh,udáriti
7200,schlagen::V,tsábbmet,têpsti
7201,schlagen::V,tsábbmet,udáriti
7202,schlagen::V,tjassket,têpsti
7203,schlagen::V,tjassket,udáriti
7204,schlagen::V,huškut,têpsti
7205,schlagen::V,huškut,udáriti
7206,schlagen::V,časkeđ,têpsti
7207,schlagen::V,časkeđ,udáriti
7208,schlagen::V,čâ´cǩǩed,têpsti
7209,schlagen::V,čâ´cǩǩed,udáriti
7210,schlagen::V,та̄гкэ,têpsti
7211,schlagen::V,та̄гкэ,udáriti
7212,schlagen::V,ва̄сстэ,têpsti
7213,schlagen::V,ва̄сстэ,udáriti
7214,treten::V,tjïektjedh,teptáti
7215,treten::V,tjiektjat,teptáti
7216,treten::V,čiekčat,teptáti
7217,treten::V,čieh'čâđ,teptáti
7218,treten::V,tanccâđ,teptáti
7219,treten::V,tanccâd,teptáti
7220,treten::V,то̄ппцэ,teptáti
7221,stechen::V,baskedh,ubôsti
7222,stechen::V,tjuoggit,ubôsti
7223,stechen::V,čuoggut,ubôsti
7224,stechen::V,čuog'giđ,ubôsti
7225,stechen::V,čuõ´ǧ'ǧeed,ubôsti
7226,stechen::V,чо̄ххкэ,ubôsti
7227,stoßen::V,nehkiehtidh,peháti
7228,stoßen::V,nehkiehtidh,drégniti
7229,stoßen::V,nårddådit,peháti
7230,stoßen::V,nårddådit,drégniti
7231,stoßen::V,nordadit,peháti
7232,stoßen::V,nordadit,drégniti
7233,stoßen::V,nutkâliđ,peháti
7234,stoßen::V,nutkâliđ,drégniti
7235,stoßen::V,oi´ǧǧeed,peháti
7236,stoßen::V,oi´ǧǧeed,drégniti
7237,stoßen::V,оййкье,peháti
7238,stoßen::V,оййкье,drégniti
7239,stoßen::V,тоалкъе,peháti
7240,stoßen::V,тоалкъе,drégniti
7241,stehlen::V,sualadidh,ukrásti
7242,stehlen::V,sualadidh,pokrásti
7243,stehlen::V,suoládit,ukrásti
7244,stehlen::V,suoládit,pokrásti
7245,stehlen::V,suoládit,ukrásti
7246,stehlen::V,suoládit,pokrásti
7247,stehlen::V,suá'ládiđ,ukrásti
7248,stehlen::V,suá'ládiđ,pokrásti
7249,stehlen::V,suâleed,ukrásti
7250,stehlen::V,suâleed,pokrásti
7251,stehlen::V,суэлнэ,ukrásti
7252,stehlen::V,суэлнэ,pokrásti
7253,stören::V,stööredh,motíti
7254,stören::V,hearaldehtedh,motíti
7255,stören::V,massit,motíti
7256,stören::V,sjuddit,motíti
7257,stören::V,heađuštit,motíti
7258,stören::V,hettiđ,motíti
7259,stören::V,heṃâdiđ,motíti
7260,stören::V,stamlded,motíti
7261,stören::V,вӣршэ,motíti
7262,stören::V,е̄кхэллэ,motíti
7263,belästigen::V,vaejviestidh,nadlegováti
7264,belästigen::V,vájvedit,nadlegováti
7265,belästigen::V,muodástuhttet,nadlegováti
7266,belästigen::V,váivvidit,nadlegováti
7267,belästigen::V,bieguhit,nadlegováti
7268,belästigen::V,vä'ividiđ,nadlegováti
7269,belästigen::V,stamlded,nadlegováti
7270,belästigen::V,е̄кхэллэ,nadlegováti
7271,belästigen::V,во̄а̄йвшэ,nadlegováti
7272,verbergen::V,tjïekedh,skríti
7273,verbergen::V,tjiehkat,skríti
7274,verbergen::V,čiehkat,skríti
7275,verbergen::V,čieḥâđ,skríti
7276,verbergen::V,peittad,skríti
7277,verbergen::V,чӣгкэ,skríti
7278,verbergen::V,пе̄йхьтэ,skríti
7279,täuschen::V,iermedh,slepíti
7280,täuschen::V,eajhkaldehtedh,slepíti
7281,täuschen::V,tjáddjit,slepíti
7282,täuschen::V,dájuhit,slepíti
7283,täuschen::V,viehtalit,slepíti
7284,täuschen::V,villiđ,slepíti
7285,täuschen::V,ǩiõllâd,slepíti
7286,täuschen::V,вӯйхе,slepíti
7287,täuschen::V,пе̄йхьтэ,slepíti
7288,täuschen::V,ке̄лсэллэ,slepíti
7289,betrügen::V,biehtedh,várati
7290,betrügen::V,biehtedh,ogoljufáti
7291,betrügen::V,biehttet,várati
7292,betrügen::V,biehttet,ogoljufáti
7293,betrügen::V,beahttit,várati
7294,betrügen::V,beahttit,ogoljufáti
7295,betrügen::V,filliđ,várati
7296,betrügen::V,filliđ,ogoljufáti
7297,betrügen::V,ǩiõllâd,várati
7298,betrügen::V,ǩiõllâd,ogoljufáti
7299,betrügen::V,pä´rtteed,várati
7300,betrügen::V,pä´rtteed,ogoljufáti
7301,betrügen::V,вӯйхе,várati
7302,betrügen::V,вӯйхе,ogoljufáti
7303,betrügen::V,пе̄йхьтэ,várati
7304,betrügen::V,пе̄йхьтэ,ogoljufáti
7305,betrügen::V,ке̄лсэллэ,várati
7306,betrügen::V,ке̄лсэллэ,ogoljufáti
7307,töten::V,buvvedh,ubíti
7308,töten::V,gåddet,ubíti
7309,töten::V,soaggit,ubíti
7310,töten::V,goddit,ubíti
7311,töten::V,surmiđ,ubíti
7312,töten::V,jämittiđ,ubíti
7313,töten::V,kå´dded,ubíti
7314,töten::V,so´rmmjed,ubíti
7315,töten::V,коаннҌтэ,ubíti
7316,wohnen::V,årrodh,prebívati
7317,wohnen::V,veasodh,prebívati
7318,wohnen::V,årrot,prebívati
7319,wohnen::V,viessot,prebívati
7320,wohnen::V,orrut,prebívati
7321,wohnen::V,aassâđ,prebívati
7322,wohnen::V,aassâd,prebívati
7323,wohnen::V,jälsted,prebívati
7324,wohnen::V,е̄лле,prebívati
7325,arbeiten::V,barkedh,délati
7326,arbeiten::V,rihtjat,délati
7327,arbeiten::V,bargat,délati
7328,arbeiten::V,porgâđ,délati
7329,arbeiten::V,tue´j'jeed,délati
7330,arbeiten::V,лыххкэ,délati
7331,arbeiten::V,ро̄бхушшэ,délati
7332,sammeln::V,tjåegkedh,zbráti
7333,sammeln::V,tjoahkkit,zbráti
7334,sammeln::V,čoaggit,zbráti
7335,sammeln::V,čokkiđ,zbráti
7336,sammeln::V,čuág'giđ,zbráti
7337,sammeln::V,noorrâd,zbráti
7338,sammeln::V,нёавсэ,zbráti
7339,pflücken::V,tjåegkedh,obráti
7340,pflücken::V,tjoagget,obráti
7341,pflücken::V,čoaggit,obráti
7342,pflücken::V,čuág'giđ,obráti
7343,pflücken::V,uussâd,obráti
7344,pflücken::V,кышшкэ,obráti
7345,jagen::V,bearhtodh,lovíti
7346,jagen::V,viejddit,lovíti
7347,jagen::V,bivdit,lovíti
7348,jagen::V,miä'cástiđ,lovíti
7349,jagen::V,miä´csted,lovíti
7350,jagen::V,ме̄ххьцтэ,lovíti
7351,fischen::V,gööledh,ribáriti
7352,fischen::V,håagkodh,ribáriti
7353,fischen::V,guollit,ribáriti
7354,fischen::V,guolástit,ribáriti
7355,fischen::V,kuá'lástiđ,ribáriti
7356,fischen::V,kue´llšeed,ribáriti
7357,fischen::V,шылле кӯль,ribáriti
7358,fassen::V,bivtedh,zajéti
7359,fassen::V,giddit,zajéti
7360,fassen::V,bivdit,zajéti
7361,fassen::V,pivdeđ,zajéti
7362,fassen::V,kå´dded,zajéti
7363,fassen::V,со̄а̄гкэ,zajéti
7364,hüten::V,geehtedh,pásti
7365,hüten::V,váktit,pásti
7366,hüten::V,geahččat,pásti
7367,hüten::V,keččâđ,pásti
7368,hüten::V,hoi´ddjed,pásti
7369,hüten::V,пынне,pásti
7370,treiben::V,vuejiehtidh,pogánjati
7371,treiben::V,vuojedit,pogánjati
7372,treiben::V,vuodjelit,pogánjati
7373,treiben::V,vyeijiđ,pogánjati
7374,treiben::V,vue´jjad,pogánjati
7375,treiben::V,выйхе,pogánjati
7376,treiben::V,го̄ннэ,pogánjati
7377,anbinden::V,viedtedh,privézati
7378,anbinden::V,gaarhkedidh,privézati
7379,anbinden::V,dabrrit,privézati
7380,anbinden::V,dæhppodit,privézati
7381,anbinden::V,čatnat,privézati
7382,anbinden::V,čoonnâđ,privézati
7383,anbinden::V,čõõnnâd,privézati
7384,anbinden::V,ко̄ррэ,privézati
7385,füttern::V,bïepmehtidh,kŕmiti
7386,füttern::V,biebbmat,kŕmiti
7387,füttern::V,biebmat,kŕmiti
7388,füttern::V,purâttiđ,kŕmiti
7389,füttern::V,poorted,kŕmiti
7390,füttern::V,peâm'mad,kŕmiti
7391,füttern::V,поҏтэ,kŕmiti
7392,melken::V,buhtjedh,mólsti
7393,melken::V,båhtjet,mólsti
7394,melken::V,bahčit,mólsti
7395,melken::V,paččeeđ,mólsti
7396,melken::V,pââččad,mólsti
7397,melken::V,лаппьсе,mólsti
7398,hacken::V,tsåalhkodh,sékati
7399,hacken::V,tsållat,sékati
7400,hacken::V,tsáhpat,sékati
7401,hacken::V,čuollat,sékati
7402,hacken::V,čuollâđ,sékati
7403,hacken::V,ceäk'kad,sékati
7404,hacken::V,ця̄ххкэ,sékati
7405,gießen::V,tjaetsiehtidh,ulíti
7406,gießen::V,tjáhttjit,ulíti
7407,gießen::V,njuoskadit,ulíti
7408,gießen::V,čáhccet,ulíti
7409,gießen::V,njuos'kâdiđ,ulíti
7410,gießen::V,väällad,ulíti
7411,gießen::V,ва̄ллэ,ulíti
7412,reifen::V,njoetsedh,zoréti
7413,reifen::V,láddat,zoréti
7414,reifen::V,láddat,zoréti
7415,reifen::V,laddâđ,zoréti
7416,reifen::V,laddâd,zoréti
7417,reifen::V,ӣллкнэ,zoréti
7418,reifen::V,ло̄а̄янтэ,zoréti
7419,zubereiten::V,jurjiehtidh,pripráviti
7420,zubereiten::V,riejddit,pripráviti
7421,zubereiten::V,ráhkadit,pripráviti
7422,zubereiten::V,va'lmâštiđ,pripráviti
7423,zubereiten::V,vaalmšted,pripráviti
7424,zubereiten::V,во̄а̄лмшэ,pripráviti
7425,kochen::V,voessjedh,kúhati
7426,kochen::V,vuossjat,kúhati
7427,kochen::V,duolldádit,kúhati
7428,kochen::V,vuoš'šat,kúhati
7429,kochen::V,vuoššâđ,kúhati
7430,kochen::V,ǩe´tted,kúhati
7431,kochen::V,кыппьтэ,kúhati
7432,backen::V,bååhkedh,cvréti
7433,backen::V,lájbbot,cvréti
7434,backen::V,báhkket,cvréti
7435,backen::V,goikadit,cvréti
7436,backen::V,liäi'buđ,cvréti
7437,backen::V,vää´l'jed,cvréti
7438,backen::V,па̄шшьтэ,cvréti
7439,braten::V,bissedh,pêči
7440,braten::V,basset,pêči
7441,braten::V,báistit,pêči
7442,braten::V,steiket,pêči
7443,braten::V,passeeđ,pêči
7444,braten::V,pä´štted,pêči
7445,braten::V,па̄шшьтэ,pêči
7446,umrühren::V,firredh,preméšati
7447,umrühren::V,fierrot,preméšati
7448,umrühren::V,fierrut,preméšati
7449,umrühren::V,fiärruđ,preméšati
7450,umrühren::V,sie´jjted,preméšati
7451,umrühren::V,вӣршэ,preméšati
7452,stricken::V,gurredh,plêsti
7453,stricken::V,gådet,plêsti
7454,stricken::V,gođđit,plêsti
7455,stricken::V,kođđeeđ,plêsti
7456,stricken::V,kåå´đđed,plêsti
7457,stricken::V,коадтӭ,plêsti
7458,nähen::V,gåarodh,šívati
7459,nähen::V,goarrot,šívati
7460,nähen::V,goarrut,šívati
7461,nähen::V,kuárruđ,šívati
7462,nähen::V,kuärrad,šívati
7463,nähen::V,куаррэ,šívati
7464,färben::V,klaeriedidh,bárvati
7465,färben::V,bájnnit,bárvati
7466,färben::V,sihttset,bárvati
7467,färben::V,báidnit,bárvati
7468,färben::V,ivdnet,bárvati
7469,färben::V,päiniđ,bárvati
