,Concept_ID,ko,se
4430,rückwärts::ADV,뒤로,majaskulij
4431,rückwärts::ADV,뒤로,mââjas
4432,rückwärts::ADV,뒤로,mâ´ŋŋla
4433,rückwärts::ADV,뒤로,мо̄а̄з
4434,rückwärts::ADV,뒤로,мо̄а̄ст
4435,zurück::ADV,제자리로,bååstede
4436,zurück::ADV,제자리로,ruoptus
4437,zurück::ADV,제자리로,maŋus
4438,zurück::ADV,제자리로,ruoktot
4439,zurück::ADV,제자리로,maassâd
4440,zurück::ADV,제자리로,vä´st
4441,zurück::ADV,제자리로,mååusat
4442,zurück::ADV,제자리로,мо̄а̄з
4443,zurück::ADV,제자리로,мо̄а̄ст
4444,unten::ADV,아래에,vuelnie
4445,unten::ADV,아래에,vuollen
4446,unten::ADV,아래에,vuollin
4447,unten::ADV,아래에,vyellin
4448,unten::ADV,아래에,vue´llen
4449,unten::ADV,아래에,вӯлльн
4450,hinab::ADV,아래쪽으로,våålese
4451,hinab::ADV,아래쪽으로,vuolus
4452,hinab::ADV,아래쪽으로,vulos
4453,hinab::ADV,아래쪽으로,vuá'lás
4454,hinab::ADV,아래쪽으로,vuâlas
4455,hinab::ADV,아래쪽으로,валас
4456,oben::ADV,위에,bijjene
4457,oben::ADV,위에,baddjen
4458,oben::ADV,위에,badjin
4459,oben::ADV,위에,paijeen
4460,oben::ADV,위에,pâ´jjen
4461,oben::ADV,위에,tunââ´lmest
4462,oben::ADV,위에,пайенҍ
4463,hinauf::ADV,위쪽으로,bæjjese
4464,hinauf::ADV,위쪽으로,bajás
4465,hinauf::ADV,위쪽으로,bajás
4466,hinauf::ADV,위쪽으로,pajas
4467,hinauf::ADV,위쪽으로,pââjas
4468,hinauf::ADV,위쪽으로,пайяс
4469,überall::ADV,도처에,gaajhkene lehkesne
4470,überall::ADV,도처에,juohkka sajen
4471,überall::ADV,도처에,juohke sajis
4472,überall::ADV,도처에,jya'hisaajeest
4473,überall::ADV,도처에,vee´zz
4474,überall::ADV,도처에,pukvee´zz
4475,überall::ADV,도처에,пугквесь
4476,nicht::ADV,안,ij
4477,nicht::ADV,안,ij
4478,nicht::ADV,안,ii
4479,nicht::ADV,안,ij
4480,nicht::ADV,안,ij
4481,nicht::ADV,안,эйй
4482,ein wenig::ADV,적음,ånnetje
4483,ein wenig::ADV,적음,ahtjetje
4484,ein wenig::ADV,적음,binná
4485,ein wenig::ADV,적음,veahá
4486,ein wenig::ADV,적음,ucánjii
4487,ein wenig::ADV,적음,occanj
4488,ein wenig::ADV,적음,simmna
4489,ein wenig::ADV,적음,сада
4490,ein wenig::ADV,적음,садаматта
4491,kaum::ADV,가의,jallan
4492,kaum::ADV,가의,vánet
4493,kaum::ADV,가의,báljo
4494,kaum::ADV,가의,illá
4495,kaum::ADV,가의,illvaa
4496,kaum::ADV,가의,мале
4497,kaum::ADV,가의,элэлэ
4498,sehr::ADV,자주,sagk
4499,sehr::ADV,자주,riek
4500,sehr::ADV,자주,sieldes
4501,sehr::ADV,자주,hui
4502,sehr::ADV,자주,ollu
4503,sehr::ADV,자주,čuuvtij
4504,sehr::ADV,자주,sami
4505,sehr::ADV,자주,čuu´t
4506,sehr::ADV,자주,пэре
4507,sehr::ADV,자주,чофта
4508,so::ADV,그와같이,numhtie
4509,so::ADV,그와같이,nav
4510,so::ADV,그와같이,nuov
4511,so::ADV,그와같이,nåv
4512,so::ADV,그와같이,nu
4513,so::ADV,그와같이,näävt
4514,so::ADV,그와같이,de
4515,so::ADV,그와같이,nu´t
4516,so::ADV,그와같이,nääi´t
4517,so::ADV,그와같이,те̄льнэ
4518,noch::ADV,아직,annje
4519,noch::ADV,아직,ájn
4520,noch::ADV,아직,vilá
4521,noch::ADV,아직,ain
4522,noch::ADV,아직,vela
4523,noch::ADV,아직,võl
4524,noch::ADV,아직,veâl
4525,noch::ADV,아직,вя̄л
4526,nur::ADV,다만,ajve
4527,nur::ADV,다만,barre
4528,nur::ADV,다만,dåssjå
4529,nur::ADV,다만,dušše
4530,nur::ADV,다만,váá
4531,nur::ADV,다만,pâi
4532,nur::ADV,다만,leša
4533,nur::ADV,다만,tåå´lǩ
4534,nur::ADV,다만,лэша
4535,nur::ADV,다만,лышшэ
4536,schon::ADV,이미,joe
4537,schon::ADV,이미,juo
4538,schon::ADV,이미,juo
4539,schon::ADV,이미,juo
4540,schon::ADV,이미,ju´n
4541,schon::ADV,이미,ё
4542,wieder::ADV,다시,vihth
4543,wieder::ADV,다시,aajmoen
4544,wieder::ADV,다시,vas
4545,wieder::ADV,다시,ådåsis
4546,wieder::ADV,다시,fas
4547,wieder::ADV,다시,vuot
4548,wieder::ADV,다시,vest
4549,wieder::ADV,다시,däs
4550,wieder::ADV,다시,e´pet
4551,wieder::ADV,다시,аввта
4552,wieder::ADV,다시,о̄дтсэ
4553,vergebens::ADV,헛되이,dåssjåj
4554,vergebens::ADV,헛되이,duššás
4555,vergebens::ADV,헛되이,tušás
4556,vergebens::ADV,헛되이,jääutai
4557,vergebens::ADV,헛되이,пусьтэльт
4558,vor::PRP,앞에,åvteste
4559,vor::PRP,앞에,ålggolin
4560,vor::PRP,앞에,ovddas
4561,vor::PRP,앞에,oovdâst
4562,vor::PRP,앞에,ooudâst
4563,vor::PRP,앞에,авьтэмьбе̄лльт
4564,hinter::PRP,뒤에,duekesne
4565,hinter::PRP,뒤에,duogen
4566,hinter::PRP,뒤에,maŋŋelin
4567,hinter::PRP,뒤에,maŋil
4568,hinter::PRP,뒤에,duogás
4569,hinter::PRP,뒤에,tyeḥin
4570,hinter::PRP,뒤에,tue´ǩǩen
4571,hinter::PRP,뒤에,маӈельт
4572,unter::PRP,잍에,nuelesne
4573,unter::PRP,잍에,vuolen
4574,unter::PRP,잍에,vuolde
4575,unter::PRP,잍에,vyel'ni
4576,unter::PRP,잍에,vue´llen
4577,unter::PRP,잍에,вӯлльнҍ
4578,durch::PRP,통고하여,vieken
4579,durch::PRP,통고하여,tjadá
4580,durch::PRP,통고하여,-rájge
4581,durch::PRP,통고하여,čađa
4582,durch::PRP,통고하여,čoođâ
4583,durch::PRP,통고하여,čõõđ
4584,durch::PRP,통고하여,pääi´ǩ
4585,durch::PRP,통고하여,че̄д
4586,neben::PRP,와나란히,baaltese
4587,neben::PRP,와나란히,báldan
4588,neben::PRP,와나란히,bálddas
4589,neben::PRP,와나란히,paaldâst
4590,neben::PRP,와나란히,paaldâst
4591,neben::PRP,와나란히,поалльтэ
4592,zwischen::PRP,의사이로,gaskesne
4593,zwischen::PRP,의사이로,gasska
4594,zwischen::PRP,의사이로,gaskkas
4595,zwischen::PRP,의사이로,kooskâst
4596,zwischen::PRP,의사이로,kâskka
4597,zwischen::PRP,의사이로,кэскэсьт
4598,zwischen::PRP,의사이로,кэ̄скэль
4599,wegen::PRP,때문에,dïete
4600,wegen::PRP,때문에,gaevhtieh
4601,wegen::PRP,때문에,diehti
4602,wegen::PRP,때문에,dihte
4603,wegen::PRP,때문에,geažil
4604,wegen::PRP,때문에,tet
4605,wegen::PRP,때문에,diõtt
4606,wegen::PRP,때문에,ǩeäč'ča
4607,wegen::PRP,때문에,гуэйке
4608,dies::PRN,이,dihte
4609,dies::PRN,이,dát
4610,dies::PRN,이,dát
4611,dies::PRN,이,táát
4612,dies::PRN,이,tät
4613,dies::PRN,이,tiett-aa
4614,dies::PRN,이,тэдт
4615,das::PRN,저,dohte
4616,das::PRN,저,dat
4617,das::PRN,저,dat
4618,das::PRN,저,tot
4619,das::PRN,저,tõt
4620,das::PRN,저,тудт
4621,alles::PRN,모든것,gaajhke
4622,alles::PRN,모든것,gájkka
4623,alles::PRN,모든것,buot
4624,alles::PRN,모든것,puoh
4625,alles::PRN,모든것,puk
4626,alles::PRN,모든것,пугк
4627,ich::PRN,나,manne
4628,ich::PRN,나,mån
4629,ich::PRN,나,månnå
4630,ich::PRN,나,mun
4631,ich::PRN,나,mun
4632,ich::PRN,나,munnâ
4633,ich::PRN,나,mon
4634,ich::PRN,나,мунн
4635,du::PRN,너,datne
4636,du::PRN,너,dån
4637,du::PRN,너,don
4638,du::PRN,너,tun
4639,du::PRN,너,ton
4640,du::PRN,너,то̄нн
4641,er::PRN,그,dïhte
4642,er::PRN,그,sån
4643,er::PRN,그,son
4644,er::PRN,그,sun
4645,er::PRN,그,son
4646,er::PRN,그,со̄нн
4647,wir::PRN,우리,mijjieh
4648,wir::PRN,우리,mij
4649,wir::PRN,우리,mii
4650,wir::PRN,우리,mij
4651,wir::PRN,우리,mij
4652,wir::PRN,우리,мыйй
4653,ihr::PRN,너희들,dijjie
4654,ihr::PRN,너희들,dij
4655,ihr::PRN,너희들,dii
4656,ihr::PRN,너희들,tij
4657,ihr::PRN,너희들,tij
4658,ihr::PRN,너희들,тыйй
4659,sie::PRN,그들,dah
4660,sie::PRN,그들,sij
4661,sie::PRN,그들,sii
4662,sie::PRN,그들,sij
4663,sie::PRN,그들,sij
4664,sie::PRN,그들,сыйй
4665,was::FPRN,뭣,mij
4666,was::FPRN,뭣,mij
4667,was::FPRN,뭣,mii
4668,was::FPRN,뭣,mii
4669,was::FPRN,뭣,mii
4670,was::FPRN,뭣,мӣ
4671,wer::FPRN,누구,gie
4672,wer::FPRN,누구,guhti
4673,wer::FPRN,누구,gii
4674,wer::FPRN,누구,guhte
4675,wer::FPRN,누구,kii
4676,wer::FPRN,누구,ǩii
4677,wer::FPRN,누구,kåå´tt
4678,wer::FPRN,누구,ке̄
4679,wo::FADV,어디,gusnie
4680,wo::FADV,어디,gånnå
4681,wo::FADV,어디,gos
4682,wo::FADV,어디,kost
4683,wo::FADV,어디,ko´st
4684,wo::FADV,어디,касьт
4685,wohin::FADV,어디로,gogka
4686,wohin::FADV,어디로,gåsi
4687,wohin::FADV,어디로,gosa
4688,wohin::FADV,어디로,kuus
4689,wohin::FADV,어디로,koozz
4690,wohin::FADV,어디로,ко̄з
4691,wie::FADV,어떻게,guktie
4692,wie::FADV,어떻게,gumhtie
4693,wie::FADV,어떻게,gåktu
4694,wie::FADV,어떻게,mot
4695,wie::FADV,어떻게,mahte
4696,wie::FADV,어떻게,mä´htt
4697,wie::FADV,어떻게,ко̄ххт
4698,warum::FADV,왜,man
4699,warum::FADV,왜,manen
4700,warum::FADV,왜,manne
4701,warum::FADV,왜,mane
4702,warum::FADV,왜,mondiet
4703,warum::FADV,왜,mõõzz
4704,warum::FADV,왜,mää´nn
4705,warum::FADV,왜,мэ̄йт
4706,warum::FADV,왜,мэ̄ннгуэйке
4707,wieviel::FNUM,얼마만큰,man jeenje
4708,wieviel::FNUM,얼마만큰,makta
4709,wieviel::FNUM,얼마만큰,olugo
4710,wieviel::FNUM,얼마만큰,kalle
4711,wieviel::FNUM,얼마만큰,kâ´ll
4712,wieviel::FNUM,얼마만큰,мэ̄ннве̄рьт
4713,wieviel::FNUM,얼마만큰,мэ̄нлянчверьт
4714,eins::NUM,하나,akte
4715,eins::NUM,하나,akta
4716,eins::NUM,하나,okta
4717,eins::NUM,하나,ohtâ
4718,eins::NUM,하나,õhtt
4719,eins::NUM,하나,э̄ххт
4720,eins::NUM,하나,о̄ххтэ
4721,zwei::NUM,둘,göökte
4722,zwei::NUM,둘,guokta
4723,zwei::NUM,둘,guokte
4724,zwei::NUM,둘,kyeh'ti
4725,zwei::NUM,둘,kuõ´htt
4726,zwei::NUM,둘,кӯххт
4727,drei::NUM,셋,golme
4728,drei::NUM,셋,gålmmå
4729,drei::NUM,셋,golbma
4730,drei::NUM,셋,kulmâ
4731,drei::NUM,셋,koumm
4732,drei::NUM,셋,ко̄ллм
4733,vier::NUM,넷,njieljie
4734,vier::NUM,넷,niellja
4735,vier::NUM,넷,njeallje
4736,vier::NUM,넷,nelji
4737,vier::NUM,넷,nellj
4738,vier::NUM,넷,не̄лльй
4739,fünf::NUM,다섯,vïjhte
4740,fünf::NUM,다섯,vihtta
4741,fünf::NUM,다섯,vihtta
4742,fünf::NUM,다섯,vittâ
4743,fünf::NUM,다섯,vitt
4744,fünf::NUM,다섯,выдт
4745,sechs::NUM,여섯,govhte
4746,sechs::NUM,여섯,guhtta
4747,sechs::NUM,여섯,guhtta
4748,sechs::NUM,여섯,kuttâ
4749,sechs::NUM,여섯,kutt
4750,sechs::NUM,여섯,кудт
4751,sieben::NUM,일곱,tjïjhtje
4752,sieben::NUM,일곱,giehtja
4753,sieben::NUM,일곱,čieža
4754,sieben::NUM,일곱,čiččâm
4755,sieben::NUM,일곱,čiččâm
4756,sieben::NUM,일곱,кыджемь
4757,acht::NUM,여덟,gaektsie
4758,acht::NUM,여덟,gáktsa
4759,acht::NUM,여덟,gávcci
4760,acht::NUM,여덟,käävci
4761,acht::NUM,여덟,kääu´c
4762,acht::NUM,여덟,ка̄ххц
4763,neun::NUM,아홉,uktsie
4764,neun::NUM,아홉,aktse
4765,neun::NUM,아홉,ovcci
4766,neun::NUM,아홉,oovce
4767,neun::NUM,아홉,å´hcc
4768,neun::NUM,아홉,аххц
4769,zehn::NUM,열,luhkie
4770,zehn::NUM,열,låhke
4771,zehn::NUM,열,lågev
4772,zehn::NUM,열,logi
4773,zehn::NUM,열,loṿe
4774,zehn::NUM,열,lååi
4775,zehn::NUM,열,лоагкь
4776,elf::NUM,열하나,luhkieakte
4777,elf::NUM,열하나,lågenanakta
4778,elf::NUM,열하나,oktanuppelohkái
4779,elf::NUM,열하나,ohtnubáloh
4780,elf::NUM,열하나,õtmlo
4781,elf::NUM,열하나,õhttmlo
4782,elf::NUM,열하나,э̄ххтэмплоагкь
4783,zwölf::NUM,열둘,luhkiegöökte
4784,zwölf::NUM,열둘,lågenanguokta
4785,zwölf::NUM,열둘,guoktenuppelohkái
4786,zwölf::NUM,열둘,kyeh'tnubáloh
4787,zwölf::NUM,열둘,kuâtmlo
4788,zwölf::NUM,열둘,kuâhttmlo
4789,zwölf::NUM,열둘,кӯххтэмплоагкь
4790,zwanzig::NUM,스물,göökteluhkie
4791,zwanzig::NUM,스물,guoktalåhke
4792,zwanzig::NUM,스물,guoktelogi
4793,zwanzig::NUM,스물,kyeh'tilov
4794,zwanzig::NUM,스물,kuâhttlo
4795,zwanzig::NUM,스물,кӯххтлоагкь
4796,dreißig::NUM,서름,golmeluhkie
4797,dreißig::NUM,서름,gålmmålåhke
4798,dreißig::NUM,서름,golbmalogi
4799,dreißig::NUM,서름,kulmâlov
4800,dreißig::NUM,서름,koummlo
4801,dreißig::NUM,서름,ко̄ллмлоагкь
4802,vierzig::NUM,마흔,njieljieluhkie
4803,vierzig::NUM,마흔,nielljalåhke
4804,vierzig::NUM,마흔,njealljelogi
4805,vierzig::NUM,마흔,neljilov
4806,vierzig::NUM,마흔,nelljlo
4807,vierzig::NUM,마흔,не̄лльйлоагкь
4808,fünfzig::NUM,숸,vïjhteluhkie
4809,fünfzig::NUM,숸,vihttalåhke
4810,fünfzig::NUM,숸,vihttalogi
4811,fünfzig::NUM,숸,vittâlov
4812,fünfzig::NUM,숸,vittlo
4813,fünfzig::NUM,숸,выдтлоагкъ
4814,sechzig::NUM,에순,govhteluhkie
4815,sechzig::NUM,에순,guhttalåhke
4816,sechzig::NUM,에순,guhttalogi
4817,sechzig::NUM,에순,kuttâlov
4818,sechzig::NUM,에순,kuttlo
4819,sechzig::NUM,에순,кудтлоагкь
4820,siebzig::NUM,일흔,tjïjhtjeluhkie
4821,siebzig::NUM,일흔,gietjavlåhke
4822,siebzig::NUM,일흔,čiežalogi
4823,siebzig::NUM,일흔,čiččâmlov
4824,siebzig::NUM,일흔,čičmlo
4825,siebzig::NUM,일흔,кыджемьлоагкь
4826,achtzig::NUM,여든,gaektsieluhkie
4827,achtzig::NUM,여든,gáktsalåhke
4828,achtzig::NUM,여든,gávccilogi
4829,achtzig::NUM,여든,kähcilov
4830,achtzig::NUM,여든,kä´hcclo
4831,achtzig::NUM,여든,ка̄ххцлоагкь
4832,neunzig::NUM,아흔,uktsieluhkie
4833,neunzig::NUM,아흔,aktselåhke
4834,neunzig::NUM,아흔,ovccilogi
4835,neunzig::NUM,아흔,ohcelov
4836,neunzig::NUM,아흔,å´hcclo
4837,neunzig::NUM,아흔,аххцлоагкь
4838,hundert::NUM,백,tjuetie
4839,hundert::NUM,백,tjuohte
4840,hundert::NUM,백,čuođi
4841,hundert::NUM,백,čyeti
4842,hundert::NUM,백,čue´tt
4843,hundert::NUM,백,чӯдть
4844,tausend::NUM,천,tåvsene
4845,tausend::NUM,천,stoeretjuetie
4846,tausend::NUM,천,tuvsán
4847,tausend::NUM,천,duhát
4848,tausend::NUM,천,duhát
4849,tausend::NUM,천,tuhháát
4850,tausend::NUM,천,dohat
4851,tausend::NUM,천,то̄а̄фант
4852,und::CNJ,와,jïh
4853,und::CNJ,와,ja
4854,und::CNJ,와,ja
4855,und::CNJ,와,já
4856,und::CNJ,와,di
4857,und::CNJ,와,я
4858,und::CNJ,와,да
4859,und::CNJ,와,де
4860,oder::CNJ,아니면,jallh
4861,oder::CNJ,아니면,jali
4862,oder::CNJ,아니면,dahje
4863,oder::CNJ,아니면,adai
4864,oder::CNJ,아니면,avi
4865,oder::CNJ,아니면,le´be
4866,oder::CNJ,아니면,элэ
4867,oder::CNJ,아니면,вай
4868,stehen::V,서다,tjåadtjodh
4869,stehen::V,서다,seajsasjidh
4870,stehen::V,서다,tjuodtjot
4871,stehen::V,서다,čuožžut
4872,stehen::V,서다,cuáp'cuđ
4873,stehen::V,서다,čuâǯ'ǯad
4874,stehen::V,서다,чуэннче
4875,sitzen::V,앉다,tjahkasjidh
4876,sitzen::V,앉다,tjåhkkåhit
4877,sitzen::V,앉다,čohkkát
4878,sitzen::V,앉다,čokkáđ
4879,sitzen::V,앉다,išttâd åårrad
4880,sitzen::V,앉다,ышштэ
4881,liegen::V,눕다,gaajranidh
4882,liegen::V,눕다,vellahit
4883,liegen::V,눕다,veallát
4884,liegen::V,눕다,viäl'láđ
4885,liegen::V,눕다,liâššâd
4886,liegen::V,눕다,ле̄шшэ
4887,hängen::V,달다,gævnjasjidh
4888,hängen::V,달다,gahtsahit
4889,hängen::V,달다,heaŋgát
4890,hängen::V,달다,hiäŋ'gáđ
4891,hängen::V,달다,sorččad
4892,hängen::V,달다,ла̄бпэ
4893,werden::V,되다,sjïdtedh
4894,werden::V,되다,sjaddat
4895,werden::V,되다,beassat
4896,werden::V,되다,šoddâđ
4897,werden::V,되다,šõddâd
4898,werden::V,되다,шэ̄ннтэ
4899,passieren::V,지장옶다,vaasedh
4900,passieren::V,지장옶다,sjaddat
4901,passieren::V,지장옶다,dáhpáduvvat
4902,passieren::V,지장옶다,vássit
4903,passieren::V,지장옶다,dáhpáhuvvat
4904,passieren::V,지장옶다,šoddâđ
4905,passieren::V,지장옶다,šõddâd
4906,passieren::V,지장옶다,шэ̄ннтэ
4907,passieren::V,지장옶다,тагсэ
4908,beginnen::V,시작되다,aelkedh
4909,beginnen::V,시작되다,álgget
4910,beginnen::V,시작되다,álggahit
4911,beginnen::V,시작되다,älgiđ
4912,beginnen::V,시작되다,ä´lǧǧed
4913,beginnen::V,시작되다,о̄а̄лкхуввэ
4914,beginnen::V,시작되다,о̄а̄лкхэднэ
4915,enden::V,큳내다,orrijidh
4916,enden::V,큳내다,hiejttet
4917,enden::V,큳내다,nohkat
4918,enden::V,큳내다,nuuhâđ
4919,enden::V,큳내다,puu´tted
4920,enden::V,큳내다,пудтэ
4921,enden::V,큳내다,кӣркнэ
4922,wechseln::V,병경하다,målsodh
4923,wechseln::V,병경하다,lånudit
4924,wechseln::V,병경하다,molssastit
4925,wechseln::V,병경하다,molsašuddat
4926,wechseln::V,병경하다,molsođ
4927,wechseln::V,병경하다,vaaitõõttâd
4928,wechseln::V,병경하다,вуайхувнэ
4929,aufgehen[Sonne]::V,뜨다,låvnedh
4930,aufgehen[Sonne]::V,뜨다,årijdit
4931,aufgehen[Sonne]::V,뜨다,lavnnet
4932,aufgehen[Sonne]::V,뜨다,badjánit
4933,aufgehen[Sonne]::V,뜨다,pajaniđ
4934,aufgehen[Sonne]::V,뜨다,pâjjned
4935,aufgehen[Sonne]::V,뜨다,пэ̄ййнэ
4936,untergehen[Sonne]::V,지다,luajhtadidh
4937,untergehen[Sonne]::V,지다,gáhtot
4938,untergehen[Sonne]::V,지다,vidodit
4939,untergehen[Sonne]::V,지다,luoitádit
4940,untergehen[Sonne]::V,지다,lyeš'tiđ
4941,untergehen[Sonne]::V,지다,lue´štted
4942,untergehen[Sonne]::V,지다,луэшштэдтэ
4943,scheinen[Sonne]::V,빛나다,goekedh
4944,scheinen[Sonne]::V,빛나다,bájttet
4945,scheinen[Sonne]::V,빛나다,báitit
4946,scheinen[Sonne]::V,빛나다,päštiđ
4947,scheinen[Sonne]::V,빛나다,pä´štted
4948,scheinen[Sonne]::V,빛나다,па̄шшьтэ
4949,donnern::V,천둥치다,laakedh
4950,donnern::V,천둥치다,sjærggot
4951,donnern::V,천둥치다,čerget
4952,donnern::V,천둥치다,čiär'guđ
4953,donnern::V,천둥치다,čeärgged
4954,donnern::V,천둥치다,ча̄рркэ
4955,wehen::V,풀다,bïegkedh
4956,wehen::V,풀다,bieggat
4957,wehen::V,풀다,bieggat
4958,wehen::V,풀다,pieg'gâđ
4959,wehen::V,풀다,piõg'gâd
4960,wehen::V,풀다,пӣӈӈкье
4961,strömen::V,흐르다,galkedh
4962,strömen::V,흐르다,gålggåt
4963,strömen::V,흐르다,golgat
4964,strömen::V,흐르다,kulgâđ
4965,strömen::V,흐르다,kolggâd
4966,strömen::V,흐르다,ко̄ллкэ
4967,fließen::V,흐르다,galkedh
4968,fließen::V,흐르다,gålggåt
4969,fließen::V,흐르다,golgat
4970,fließen::V,흐르다,kulgâđ
4971,fließen::V,흐르다,kolggâd
4972,fließen::V,흐르다,ко̄ллкэ
4973,sich drehen::V,돌다,jårredh
4974,sich drehen::V,돌다,bådnjåsit
4975,sich drehen::V,돌다,jorrat
4976,sich drehen::V,돌다,juurrâđ
4977,sich drehen::V,돌다,joorrâd
4978,sich drehen::V,돌다,чо̄ннэ
4979,schwanken::V,동요하다,syjjedidh
4980,schwanken::V,동요하다,vábbulit
4981,schwanken::V,동요하다,suoibut
4982,schwanken::V,동요하다,juár'buđ
4983,schwanken::V,동요하다,lâsmmad
4984,schwanken::V,동요하다,leâujjad
4985,schwanken::V,동요하다,лыйввэ
4986,schwanken::V,동요하다,качьедтэ
4987,schwingen::V,흔들다,gaavedh
4988,schwingen::V,흔들다,svinhtedh
4989,schwingen::V,흔들다,gávvat
4990,schwingen::V,흔들다,hiäi'luđ
4991,schwingen::V,흔들다,heillad
4992,schwingen::V,흔들다,мо̄а̄хнэ
4993,fallen::V,떨어지다,gahtjedh
4994,fallen::V,떨어지다,gahttjat
4995,fallen::V,떨어지다,gahččat
4996,fallen::V,떨어지다,jurrâđ
4997,fallen::V,떨어지다,kõččâd
4998,fallen::V,떨어지다,viõr'rled
4999,fallen::V,떨어지다,ёрнэ
5000,fallen::V,떨어지다,кэ̄ххче
5001,brennen::V,타다,bueledh
5002,brennen::V,타다,buollet
5003,brennen::V,타다,buollit
5004,brennen::V,타다,pyelliđ
5005,brennen::V,타다,pue´lled
5006,brennen::V,타다,пӯлле
5007,rauchen::V,김이나다,soevedidh
5008,rauchen::V,김이나다,berkiestidh
5009,rauchen::V,김이나다,tsåjttset
5010,rauchen::V,김이나다,borgguhit
5011,rauchen::V,김이나다,po'rgestiđ
5012,rauchen::V,김이나다,soicceđ
5013,rauchen::V,김이나다,suõv'veed
5014,rauchen::V,김이나다,суввдэ
5015,regnen::V,비가오다,abrodh
5016,regnen::V,비가오다,harvvet
5017,regnen::V,비가오다,rássjodit
5018,regnen::V,비가오다,arvit
5019,regnen::V,비가오다,arved
5020,regnen::V,비가오다,â´brred
5021,regnen::V,비가오다,аббрэ
5022,gefrieren::V,얼다,gelmedh
5023,gefrieren::V,얼다,jeangodh
5024,gefrieren::V,얼다,jiegŋot
5025,gefrieren::V,얼다,galbmot
5026,gefrieren::V,얼다,jiäŋŋuđ
5027,gefrieren::V,얼다,jiõŋŋâd
5028,gefrieren::V,얼다,kâ´lmmed
5029,gefrieren::V,얼다,калльме
5030,tauen::V,녹다,leamkedh
5031,tauen::V,녹다,suddat
5032,tauen::V,녹다,sagŋadit
5033,tauen::V,녹다,suddat
5034,tauen::V,녹다,suddâđ
5035,tauen::V,녹다,suddâd
5036,tauen::V,녹다,sõõŋŋâd
5037,tauen::V,녹다,суннтэ
5038,schmelzen::V,녹다,sjalkedh
5039,schmelzen::V,녹다,suddat
5040,schmelzen::V,녹다,suddat
5041,schmelzen::V,녹다,suddâđ
5042,schmelzen::V,녹다,sooŋŋâđ
5043,schmelzen::V,녹다,suddâd
5044,schmelzen::V,녹다,sõõŋŋâd
