,Concept_ID,se,lez
4901,das::PRN,tot,а
4902,das::PRN,tot,ам
4903,das::PRN,tõt,а
4904,das::PRN,tõt,ам
4905,das::PRN,тудт,а
4906,das::PRN,тудт,ам
4907,alles::PRN,gaajhke,вири
4908,alles::PRN,gaajhke,михьиз
4909,alles::PRN,gájkka,вири
4910,alles::PRN,gájkka,михьиз
4911,alles::PRN,buot,вири
4912,alles::PRN,buot,михьиз
4913,alles::PRN,puoh,вири
4914,alles::PRN,puoh,михьиз
4915,alles::PRN,puk,вири
4916,alles::PRN,puk,михьиз
4917,alles::PRN,пугк,вири
4918,alles::PRN,пугк,михьиз
4919,ich::PRN,manne,за
4920,ich::PRN,manne,зун
4921,ich::PRN,mån,за
4922,ich::PRN,mån,зун
4923,ich::PRN,månnå,за
4924,ich::PRN,månnå,зун
4925,ich::PRN,mun,за
4926,ich::PRN,mun,зун
4927,ich::PRN,mun,за
4928,ich::PRN,mun,зун
4929,ich::PRN,munnâ,за
4930,ich::PRN,munnâ,зун
4931,ich::PRN,mon,за
4932,ich::PRN,mon,зун
4933,ich::PRN,мунн,за
4934,ich::PRN,мунн,зун
4935,du::PRN,datne,вун
4936,du::PRN,dån,вун
4937,du::PRN,don,вун
4938,du::PRN,tun,вун
4939,du::PRN,ton,вун
4940,du::PRN,то̄нн,вун
4941,er::PRN,dïhte,ам
4942,er::PRN,dïhte,гьа
4943,er::PRN,sån,ам
4944,er::PRN,sån,гьа
4945,er::PRN,son,ам
4946,er::PRN,son,гьа
4947,er::PRN,sun,ам
4948,er::PRN,sun,гьа
4949,er::PRN,son,ам
4950,er::PRN,son,гьа
4951,er::PRN,со̄нн,ам
4952,er::PRN,со̄нн,гьа
4953,wir::PRN,mijjieh,чун
4954,wir::PRN,mij,чун
4955,wir::PRN,mii,чун
4956,wir::PRN,mij,чун
4957,wir::PRN,mij,чун
4958,wir::PRN,мыйй,чун
4959,ihr::PRN,dijjie,куьн
4960,ihr::PRN,dij,куьн
4961,ihr::PRN,dii,куьн
4962,ihr::PRN,tij,куьн
4963,ihr::PRN,tij,куьн
4964,ihr::PRN,тыйй,куьн
4965,sie::PRN,dah,абур
4966,sie::PRN,sij,абур
4967,sie::PRN,sii,абур
4968,sie::PRN,sij,абур
4969,sie::PRN,sij,абур
4970,sie::PRN,сыйй,абур
4971,was::FPRN,mij,вуч
4972,was::FPRN,mij,вуч
4973,was::FPRN,mii,вуч
4974,was::FPRN,mii,вуч
4975,was::FPRN,mii,вуч
4976,was::FPRN,мӣ,вуч
4977,wer::FPRN,gie,вуж
4978,wer::FPRN,guhti,вуж
4979,wer::FPRN,gii,вуж
4980,wer::FPRN,guhte,вуж
4981,wer::FPRN,kii,вуж
4982,wer::FPRN,ǩii,вуж
4983,wer::FPRN,kåå´tt,вуж
4984,wer::FPRN,ке̄,вуж
4985,wo::FADV,gusnie,гьина
4986,wo::FADV,gånnå,гьина
4987,wo::FADV,gos,гьина
4988,wo::FADV,kost,гьина
4989,wo::FADV,ko´st,гьина
4990,wo::FADV,касьт,гьина
4991,wohin::FADV,gogka,гьиниз
4992,wohin::FADV,gåsi,гьиниз
4993,wohin::FADV,gosa,гьиниз
4994,wohin::FADV,kuus,гьиниз
4995,wohin::FADV,koozz,гьиниз
4996,wohin::FADV,ко̄з,гьиниз
4997,wie::FADV,guktie,гьикӏ
4998,wie::FADV,gumhtie,гьикӏ
4999,wie::FADV,gåktu,гьикӏ
5000,wie::FADV,mot,гьикӏ
5001,wie::FADV,mahte,гьикӏ
5002,wie::FADV,mä´htt,гьикӏ
5003,wie::FADV,ко̄ххт,гьикӏ
5004,warum::FADV,man,вучиз
5005,warum::FADV,manen,вучиз
5006,warum::FADV,manne,вучиз
5007,warum::FADV,mane,вучиз
5008,warum::FADV,mondiet,вучиз
5009,warum::FADV,mõõzz,вучиз
5010,warum::FADV,mää´nn,вучиз
5011,warum::FADV,мэ̄йт,вучиз
5012,warum::FADV,мэ̄ннгуэйке,вучиз
5013,wieviel::FNUM,man jeenje,шумуд
5014,wieviel::FNUM,makta,шумуд
5015,wieviel::FNUM,olugo,шумуд
5016,wieviel::FNUM,kalle,шумуд
5017,wieviel::FNUM,kâ´ll,шумуд
5018,wieviel::FNUM,мэ̄ннве̄рьт,шумуд
5019,wieviel::FNUM,мэ̄нлянчверьт,шумуд
5020,eins::NUM,akte,са
5021,eins::NUM,akta,са
5022,eins::NUM,okta,са
5023,eins::NUM,ohtâ,са
5024,eins::NUM,õhtt,са
5025,eins::NUM,э̄ххт,са
5026,eins::NUM,о̄ххтэ,са
5027,zwei::NUM,göökte,кьвед
5028,zwei::NUM,guokta,кьвед
5029,zwei::NUM,guokte,кьвед
5030,zwei::NUM,kyeh'ti,кьвед
5031,zwei::NUM,kuõ´htt,кьвед
5032,zwei::NUM,кӯххт,кьвед
5033,drei::NUM,golme,пуд
5034,drei::NUM,gålmmå,пуд
5035,drei::NUM,golbma,пуд
5036,drei::NUM,kulmâ,пуд
5037,drei::NUM,koumm,пуд
5038,drei::NUM,ко̄ллм,пуд
5039,vier::NUM,njieljie,кьуд
5040,vier::NUM,niellja,кьуд
5041,vier::NUM,njeallje,кьуд
5042,vier::NUM,nelji,кьуд
5043,vier::NUM,nellj,кьуд
5044,vier::NUM,не̄лльй,кьуд
5045,fünf::NUM,vïjhte,вад
5046,fünf::NUM,vihtta,вад
5047,fünf::NUM,vihtta,вад
5048,fünf::NUM,vittâ,вад
5049,fünf::NUM,vitt,вад
5050,fünf::NUM,выдт,вад
5051,sechs::NUM,govhte,ругуд
5052,sechs::NUM,guhtta,ругуд
5053,sechs::NUM,guhtta,ругуд
5054,sechs::NUM,kuttâ,ругуд
5055,sechs::NUM,kutt,ругуд
5056,sechs::NUM,кудт,ругуд
5057,sieben::NUM,tjïjhtje,ирид
5058,sieben::NUM,giehtja,ирид
5059,sieben::NUM,čieža,ирид
5060,sieben::NUM,čiččâm,ирид
5061,sieben::NUM,čiččâm,ирид
5062,sieben::NUM,кыджемь,ирид
5063,acht::NUM,gaektsie,муьжуьд
5064,acht::NUM,gáktsa,муьжуьд
5065,acht::NUM,gávcci,муьжуьд
5066,acht::NUM,käävci,муьжуьд
5067,acht::NUM,kääu´c,муьжуьд
5068,acht::NUM,ка̄ххц,муьжуьд
5069,neun::NUM,uktsie,кӏуьд
5070,neun::NUM,aktse,кӏуьд
5071,neun::NUM,ovcci,кӏуьд
5072,neun::NUM,oovce,кӏуьд
5073,neun::NUM,å´hcc,кӏуьд
5074,neun::NUM,аххц,кӏуьд
5075,zehn::NUM,luhkie,цӏуд
5076,zehn::NUM,låhke,цӏуд
5077,zehn::NUM,lågev,цӏуд
5078,zehn::NUM,logi,цӏуд
5079,zehn::NUM,loṿe,цӏуд
5080,zehn::NUM,lååi,цӏуд
5081,zehn::NUM,лоагкь,цӏуд
5082,elf::NUM,luhkieakte,цӏусад
5083,elf::NUM,lågenanakta,цӏусад
5084,elf::NUM,oktanuppelohkái,цӏусад
5085,elf::NUM,ohtnubáloh,цӏусад
5086,elf::NUM,õtmlo,цӏусад
5087,elf::NUM,õhttmlo,цӏусад
5088,elf::NUM,э̄ххтэмплоагкь,цӏусад
5089,zwölf::NUM,luhkiegöökte,цӏикьвед
5090,zwölf::NUM,lågenanguokta,цӏикьвед
5091,zwölf::NUM,guoktenuppelohkái,цӏикьвед
5092,zwölf::NUM,kyeh'tnubáloh,цӏикьвед
5093,zwölf::NUM,kuâtmlo,цӏикьвед
5094,zwölf::NUM,kuâhttmlo,цӏикьвед
5095,zwölf::NUM,кӯххтэмплоагкь,цӏикьвед
5096,zwanzig::NUM,göökteluhkie,къад
5097,zwanzig::NUM,guoktalåhke,къад
5098,zwanzig::NUM,guoktelogi,къад
5099,zwanzig::NUM,kyeh'tilov,къад
5100,zwanzig::NUM,kuâhttlo,къад
5101,zwanzig::NUM,кӯххтлоагкь,къад
5102,dreißig::NUM,golmeluhkie,къанницӏуд
5103,dreißig::NUM,gålmmålåhke,къанницӏуд
5104,dreißig::NUM,golbmalogi,къанницӏуд
5105,dreißig::NUM,kulmâlov,къанницӏуд
5106,dreißig::NUM,koummlo,къанницӏуд
5107,dreißig::NUM,ко̄ллмлоагкь,къанницӏуд
5108,vierzig::NUM,njieljieluhkie,яхцӏур
5109,vierzig::NUM,nielljalåhke,яхцӏур
5110,vierzig::NUM,njealljelogi,яхцӏур
5111,vierzig::NUM,neljilov,яхцӏур
5112,vierzig::NUM,nelljlo,яхцӏур
5113,vierzig::NUM,не̄лльйлоагкь,яхцӏур
5114,fünfzig::NUM,vïjhteluhkie,яхцӏурни цӏуд
5115,fünfzig::NUM,vihttalåhke,яхцӏурни цӏуд
5116,fünfzig::NUM,vihttalogi,яхцӏурни цӏуд
5117,fünfzig::NUM,vittâlov,яхцӏурни цӏуд
5118,fünfzig::NUM,vittlo,яхцӏурни цӏуд
5119,fünfzig::NUM,выдтлоагкъ,яхцӏурни цӏуд
5120,sechzig::NUM,govhteluhkie,пудкъад
5121,sechzig::NUM,guhttalåhke,пудкъад
5122,sechzig::NUM,guhttalogi,пудкъад
5123,sechzig::NUM,kuttâlov,пудкъад
5124,sechzig::NUM,kuttlo,пудкъад
5125,sechzig::NUM,кудтлоагкь,пудкъад
5126,siebzig::NUM,tjïjhtjeluhkie,пудкъанни цӏуд
5127,siebzig::NUM,gietjavlåhke,пудкъанни цӏуд
5128,siebzig::NUM,čiežalogi,пудкъанни цӏуд
5129,siebzig::NUM,čiččâmlov,пудкъанни цӏуд
5130,siebzig::NUM,čičmlo,пудкъанни цӏуд
5131,siebzig::NUM,кыджемьлоагкь,пудкъанни цӏуд
5132,achtzig::NUM,gaektsieluhkie,кьудкъад
5133,achtzig::NUM,gáktsalåhke,кьудкъад
5134,achtzig::NUM,gávccilogi,кьудкъад
5135,achtzig::NUM,kähcilov,кьудкъад
5136,achtzig::NUM,kä´hcclo,кьудкъад
5137,achtzig::NUM,ка̄ххцлоагкь,кьудкъад
5138,neunzig::NUM,uktsieluhkie,кьудкъанни цӏуд
5139,neunzig::NUM,aktselåhke,кьудкъанни цӏуд
5140,neunzig::NUM,ovccilogi,кьудкъанни цӏуд
5141,neunzig::NUM,ohcelov,кьудкъанни цӏуд
5142,neunzig::NUM,å´hcclo,кьудкъанни цӏуд
5143,neunzig::NUM,аххцлоагкь,кьудкъанни цӏуд
5144,hundert::NUM,tjuetie,виш
5145,hundert::NUM,tjuohte,виш
5146,hundert::NUM,čuođi,виш
5147,hundert::NUM,čyeti,виш
5148,hundert::NUM,čue´tt,виш
5149,hundert::NUM,чӯдть,виш
5150,tausend::NUM,tåvsene,агъзур
5151,tausend::NUM,stoeretjuetie,агъзур
5152,tausend::NUM,tuvsán,агъзур
5153,tausend::NUM,duhát,агъзур
5154,tausend::NUM,duhát,агъзур
5155,tausend::NUM,tuhháát,агъзур
5156,tausend::NUM,dohat,агъзур
5157,tausend::NUM,то̄а̄фант,агъзур
5158,und::CNJ,jïh,ва
5159,und::CNJ,ja,ва
5160,und::CNJ,ja,ва
5161,und::CNJ,já,ва
5162,und::CNJ,di,ва
5163,und::CNJ,я,ва
5164,und::CNJ,да,ва
5165,und::CNJ,де,ва
5166,oder::CNJ,jallh,я
5167,oder::CNJ,jali,я
5168,oder::CNJ,dahje,я
5169,oder::CNJ,adai,я
5170,oder::CNJ,avi,я
5171,oder::CNJ,le´be,я
5172,oder::CNJ,элэ,я
5173,oder::CNJ,вай,я
5174,stehen::V,tjåadtjodh,акъвазун
5175,stehen::V,seajsasjidh,акъвазун
5176,stehen::V,tjuodtjot,акъвазун
5177,stehen::V,čuožžut,акъвазун
5178,stehen::V,cuáp'cuđ,акъвазун
5179,stehen::V,čuâǯ'ǯad,акъвазун
5180,stehen::V,чуэннче,акъвазун
5181,sitzen::V,tjahkasjidh,ацукьун
5182,sitzen::V,tjåhkkåhit,ацукьун
5183,sitzen::V,čohkkát,ацукьун
5184,sitzen::V,čokkáđ,ацукьун
5185,sitzen::V,išttâd åårrad,ацукьун
5186,sitzen::V,ышштэ,ацукьун
5187,liegen::V,gaajranidh,къаткун
5188,liegen::V,vellahit,къаткун
5189,liegen::V,veallát,къаткун
5190,liegen::V,viäl'láđ,къаткун
5191,liegen::V,liâššâd,къаткун
5192,liegen::V,ле̄шшэ,къаткун
5193,hängen::V,gævnjasjidh,куьрс хьун
5194,hängen::V,gahtsahit,куьрс хьун
5195,hängen::V,heaŋgát,куьрс хьун
5196,hängen::V,hiäŋ'gáđ,куьрс хьун
5197,hängen::V,sorččad,куьрс хьун
5198,hängen::V,ла̄бпэ,куьрс хьун
5199,werden::V,sjïdtedh,хьун
5200,werden::V,sjaddat,хьун
5201,werden::V,beassat,хьун
5202,werden::V,šoddâđ,хьун
5203,werden::V,šõddâd,хьун
5204,werden::V,шэ̄ннтэ,хьун
5205,passieren::V,vaasedh,хьун
5206,passieren::V,sjaddat,хьун
5207,passieren::V,dáhpáduvvat,хьун
5208,passieren::V,vássit,хьун
5209,passieren::V,dáhpáhuvvat,хьун
5210,passieren::V,šoddâđ,хьун
5211,passieren::V,šõddâd,хьун
5212,passieren::V,шэ̄ннтэ,хьун
5213,passieren::V,тагсэ,хьун
5214,beginnen::V,aelkedh,башламиш хьун
5215,beginnen::V,álgget,башламиш хьун
5216,beginnen::V,álggahit,башламиш хьун
5217,beginnen::V,älgiđ,башламиш хьун
5218,beginnen::V,ä´lǧǧed,башламиш хьун
5219,beginnen::V,о̄а̄лкхуввэ,башламиш хьун
5220,beginnen::V,о̄а̄лкхэднэ,башламиш хьун
5221,enden::V,orrijidh,куьтягь хьун
5222,enden::V,hiejttet,куьтягь хьун
5223,enden::V,nohkat,куьтягь хьун
5224,enden::V,nuuhâđ,куьтягь хьун
5225,enden::V,puu´tted,куьтягь хьун
5226,enden::V,пудтэ,куьтягь хьун
5227,enden::V,кӣркнэ,куьтягь хьун
5228,wechseln::V,målsodh,дегиш хьун
5229,wechseln::V,lånudit,дегиш хьун
5230,wechseln::V,molssastit,дегиш хьун
5231,wechseln::V,molsašuddat,дегиш хьун
5232,wechseln::V,molsođ,дегиш хьун
5233,wechseln::V,vaaitõõttâd,дегиш хьун
5234,wechseln::V,вуайхувнэ,дегиш хьун
5235,aufgehen[Sonne]::V,låvnedh,экъечӏун
5236,aufgehen[Sonne]::V,årijdit,экъечӏун
5237,aufgehen[Sonne]::V,lavnnet,экъечӏун
5238,aufgehen[Sonne]::V,badjánit,экъечӏун
5239,aufgehen[Sonne]::V,pajaniđ,экъечӏун
5240,aufgehen[Sonne]::V,pâjjned,экъечӏун
5241,aufgehen[Sonne]::V,пэ̄ййнэ,экъечӏун
5242,untergehen[Sonne]::V,luajhtadidh,акӏун
5243,untergehen[Sonne]::V,gáhtot,акӏун
5244,untergehen[Sonne]::V,vidodit,акӏун
5245,untergehen[Sonne]::V,luoitádit,акӏун
5246,untergehen[Sonne]::V,lyeš'tiđ,акӏун
5247,untergehen[Sonne]::V,lue´štted,акӏун
5248,untergehen[Sonne]::V,луэшштэдтэ,акӏун
5249,scheinen[Sonne]::V,goekedh,ишигь гун
5250,scheinen[Sonne]::V,bájttet,ишигь гун
5251,scheinen[Sonne]::V,báitit,ишигь гун
5252,scheinen[Sonne]::V,päštiđ,ишигь гун
5253,scheinen[Sonne]::V,pä´štted,ишигь гун
5254,scheinen[Sonne]::V,па̄шшьтэ,ишигь гун
5255,donnern::V,laakedh,къукърумар авун
5256,donnern::V,sjærggot,къукърумар авун
5257,donnern::V,čerget,къукърумар авун
5258,donnern::V,čiär'guđ,къукърумар авун
5259,donnern::V,čeärgged,къукърумар авун
5260,donnern::V,ча̄рркэ,къукърумар авун
5261,wehen::V,bïegkedh,
5262,wehen::V,bieggat,
5263,wehen::V,bieggat,
5264,wehen::V,pieg'gâđ,
5265,wehen::V,piõg'gâd,
5266,wehen::V,пӣӈӈкье,
5267,strömen::V,galkedh,авахьун
5268,strömen::V,gålggåt,авахьун
5269,strömen::V,golgat,авахьун
5270,strömen::V,kulgâđ,авахьун
5271,strömen::V,kolggâd,авахьун
5272,strömen::V,ко̄ллкэ,авахьун
5273,fließen::V,galkedh,авахьун
5274,fließen::V,gålggåt,авахьун
5275,fließen::V,golgat,авахьун
5276,fließen::V,kulgâđ,авахьун
5277,fließen::V,kolggâd,авахьун
5278,fließen::V,ко̄ллкэ,авахьун
5279,sich drehen::V,jårredh,элкъуьн
5280,sich drehen::V,bådnjåsit,элкъуьн
5281,sich drehen::V,jorrat,элкъуьн
5282,sich drehen::V,juurrâđ,элкъуьн
5283,sich drehen::V,joorrâd,элкъуьн
5284,sich drehen::V,чо̄ннэ,элкъуьн
5285,schwanken::V,syjjedidh,юзун
5286,schwanken::V,vábbulit,юзун
5287,schwanken::V,suoibut,юзун
5288,schwanken::V,juár'buđ,юзун
5289,schwanken::V,lâsmmad,юзун
5290,schwanken::V,leâujjad,юзун
5291,schwanken::V,лыйввэ,юзун
5292,schwanken::V,качьедтэ,юзун
5293,schwingen::V,gaavedh,галтад хьун
5294,schwingen::V,svinhtedh,галтад хьун
5295,schwingen::V,gávvat,галтад хьун
5296,schwingen::V,hiäi'luđ,галтад хьун
5297,schwingen::V,heillad,галтад хьун
5298,schwingen::V,мо̄а̄хнэ,галтад хьун
5299,fallen::V,gahtjedh,аватун
5300,fallen::V,gahttjat,аватун
5301,fallen::V,gahččat,аватун
5302,fallen::V,jurrâđ,аватун
5303,fallen::V,kõččâd,аватун
5304,fallen::V,viõr'rled,аватун
5305,fallen::V,ёрнэ,аватун
5306,fallen::V,кэ̄ххче,аватун
5307,brennen::V,bueledh,кун
5308,brennen::V,bueledh,ккун
5309,brennen::V,buollet,кун
5310,brennen::V,buollet,ккун
5311,brennen::V,buollit,кун
5312,brennen::V,buollit,ккун
5313,brennen::V,pyelliđ,кун
5314,brennen::V,pyelliđ,ккун
5315,brennen::V,pue´lled,кун
5316,brennen::V,pue´lled,ккун
5317,brennen::V,пӯлле,кун
5318,brennen::V,пӯлле,ккун
5319,rauchen::V,soevedidh,
5320,rauchen::V,berkiestidh,
5321,rauchen::V,tsåjttset,
5322,rauchen::V,borgguhit,
5323,rauchen::V,po'rgestiđ,
5324,rauchen::V,soicceđ,
5325,rauchen::V,suõv'veed,
5326,rauchen::V,суввдэ,
5327,regnen::V,abrodh,къун
5328,regnen::V,harvvet,къун
5329,regnen::V,rássjodit,къун
5330,regnen::V,arvit,къун
5331,regnen::V,arved,къун
5332,regnen::V,â´brred,къун
5333,regnen::V,аббрэ,къун
5334,gefrieren::V,gelmedh,муркӏади кьун
5335,gefrieren::V,jeangodh,муркӏади кьун
5336,gefrieren::V,jiegŋot,муркӏади кьун
5337,gefrieren::V,galbmot,муркӏади кьун
5338,gefrieren::V,jiäŋŋuđ,муркӏади кьун
5339,gefrieren::V,jiõŋŋâd,муркӏади кьун
5340,gefrieren::V,kâ´lmmed,муркӏади кьун
5341,gefrieren::V,калльме,муркӏади кьун
5342,tauen::V,leamkedh,цӏурун
5343,tauen::V,suddat,цӏурун
5344,tauen::V,sagŋadit,цӏурун
5345,tauen::V,suddat,цӏурун
5346,tauen::V,suddâđ,цӏурун
5347,tauen::V,suddâd,цӏурун
5348,tauen::V,sõõŋŋâd,цӏурун
5349,tauen::V,суннтэ,цӏурун
5350,schmelzen::V,sjalkedh,цӏурун
5351,schmelzen::V,suddat,цӏурун
5352,schmelzen::V,suddat,цӏурун
5353,schmelzen::V,suddâđ,цӏурун
5354,schmelzen::V,sooŋŋâđ,цӏурун
5355,schmelzen::V,suddâd,цӏурун
5356,schmelzen::V,sõõŋŋâd,цӏурун
5357,schmelzen::V,суннтэ,цӏурун
5358,trocknen::V,gajhkedh,кьурун
5359,trocknen::V,gåjkkåt,кьурун
5360,trocknen::V,goikat,кьурун
5361,trocknen::V,iiŋŋâđ,кьурун
5362,trocknen::V,iiŋŋâd,кьурун
5363,trocknen::V,koškkâd,кьурун
5364,trocknen::V,ко̄шшкэ,кьурун
5365,sieden::V,doeltedh,ругун
5366,sieden::V,duolldat,ругун
5367,sieden::V,duoldat,ругун
5368,sieden::V,tuol'dâđ,ругун
5369,sieden::V,tuõlddâd,ругун
5370,sieden::V,тӯллтэ,ругун
5371,faulen::V,rååknedh,кутӏун
5372,faulen::V,mïetskedh,кутӏун
5373,faulen::V,miesskat,кутӏун
5374,faulen::V,mieskat,кутӏун
5375,faulen::V,guohcagit,кутӏун
5376,faulen::V,kálágiđ,кутӏун
5377,faulen::V,kuo'câgiđ,кутӏун
5378,faulen::V,kuõccjed,кутӏун
5379,faulen::V,мӣццкэ,кутӏун
5380,verfaulen::V,rååknedh,чуьруьтмиш хьун
5381,verfaulen::V,rååknedh,кутӏун
5382,verfaulen::V,mïetskedh,чуьруьтмиш хьун
5383,verfaulen::V,mïetskedh,кутӏун
5384,verfaulen::V,miesskat,чуьруьтмиш хьун
5385,verfaulen::V,miesskat,кутӏун
5386,verfaulen::V,mieskat,чуьруьтмиш хьун
5387,verfaulen::V,mieskat,кутӏун
5388,verfaulen::V,guohcagit,чуьруьтмиш хьун
5389,verfaulen::V,guohcagit,кутӏун
5390,verfaulen::V,kálágiđ,чуьруьтмиш хьун
5391,verfaulen::V,kálágiđ,кутӏун
5392,verfaulen::V,kuo'câgiđ,чуьруьтмиш хьун
5393,verfaulen::V,kuo'câgiđ,кутӏун
5394,verfaulen::V,kuõccjed,чуьруьтмиш хьун
5395,verfaulen::V,kuõccjed,кутӏун
5396,verfaulen::V,кӯццке,чуьруьтмиш хьун
5397,verfaulen::V,кӯццке,кутӏун
5398,reißen::V,gäjhkanidh,атӏун
5399,reißen::V,gäjhkanidh,къазунун
5400,reißen::V,ráhkat,атӏун
5401,reißen::V,ráhkat,къазунун
5402,reißen::V,liejmedit,атӏун
5403,reißen::V,liejmedit,къазунун
