,Concept_ID,se,hi
5308,August::N,а̄вгуст,अगस्त
5309,August::N,а̄вгустма̄нн,अगस्त
5310,September::N,gaekere,सितंबर
5311,September::N,skïerede,सितंबर
5312,September::N,ragátmánno,सितंबर
5313,September::N,čakčamánnu,सितंबर
5314,September::N,čohčâmááṇu,सितंबर
5315,September::N,čõhččmään,सितंबर
5316,September::N,сентябрь,सितंबर
5317,September::N,сентябрьма̄нн,सितंबर
5318,Oktober::N,golke,अक्तूबर
5319,Oktober::N,rïhkede,अक्तूबर
5320,Oktober::N,gålgådismánno,अक्तूबर
5321,Oktober::N,golggotmánnu,अक्तूबर
5322,Oktober::N,logamááṇu,अक्तूबर
5323,Oktober::N,roovvâdmááṇu,अक्तूबर
5324,Oktober::N,kålggmään,अक्तूबर
5325,Oktober::N,rõõǥǥâdmään,अक्तूबर
5326,Oktober::N,октябрь,अक्तूबर
5327,Oktober::N,октябрьма̄нн,अक्तूबर
5328,November::N,rahka,नवंबर
5329,November::N,gålkoe,नवंबर
5330,November::N,basádismánno,नवंबर
5331,November::N,skábmamánnu,नवंबर
5332,November::N,marrasmááṇu,नवंबर
5333,November::N,skammâmááṇu,नवंबर
5334,November::N,skamm'mään,नवंबर
5335,November::N,ноябрь,नवंबर
5336,Dezember::N,goeve,दिसंबर
5337,Dezember::N,jåvleaske,दिसंबर
5338,Dezember::N,javllamánno,दिसंबर
5339,Dezember::N,juovlamánnu,दिसंबर
5340,Dezember::N,juov'lâmááṇu,दिसंबर
5341,Dezember::N,rosttovmään,दिसंबर
5342,Dezember::N,декабрь,दिसंबर
5343,Dezember::N,декабрьма̄нн,दिसंबर
5344,Montag::N,måanta,पीर
5345,Montag::N,måanta,सोमवार
5346,Montag::N,mánnodahka,पीर
5347,Montag::N,mánnodahka,सोमवार
5348,Montag::N,mánnodat,पीर
5349,Montag::N,mánnodat,सोमवार
5350,Montag::N,vuossárga,पीर
5351,Montag::N,vuossárga,सोमवार
5352,Montag::N,vuossargâ,पीर
5353,Montag::N,vuossargâ,सोमवार
5354,Montag::N,vuõs'sargg,पीर
5355,Montag::N,vuõs'sargg,सोमवार
5356,Montag::N,вӯссоарк,पीर
5357,Montag::N,вӯссоарк,सोमवार
5358,Dienstag::N,dæjsta,मंगलवार
5359,Dienstag::N,dijstahka,मंगलवार
5360,Dienstag::N,disdat,मंगलवार
5361,Dienstag::N,disttat,मंगलवार
5362,Dienstag::N,majebargâ,मंगलवार
5363,Dienstag::N,mââi´bargg,मंगलवार
5364,Dienstag::N,нымьппоаркк,मंगलवार
5365,Mittwoch::N,gaskevåhkoe,बुधवार
5366,Mittwoch::N,gasskavahkko,बुधवार
5367,Mittwoch::N,gaskavahkku,बुधवार
5368,Mittwoch::N,koskokko,बुधवार
5369,Mittwoch::N,seärad,बुधवार
5370,Mittwoch::N,ся̄рэдт,बुधवार
5371,Donnerstag::N,duarsta,गुरुवार
5372,Donnerstag::N,duarsta,बृहस्पतिवार
5373,Donnerstag::N,duorastahka,गुरुवार
5374,Donnerstag::N,duorastahka,बृहस्पतिवार
5375,Donnerstag::N,duorastat,गुरुवार
5376,Donnerstag::N,duorastat,बृहस्पतिवार
5377,Donnerstag::N,turâstâh,गुरुवार
5378,Donnerstag::N,turâstâh,बृहस्पतिवार
5379,Donnerstag::N,neljdpei´vv,गुरुवार
5380,Donnerstag::N,neljdpei´vv,बृहस्पतिवार
5381,Donnerstag::N,ня̄льянтпе̄ййв,गुरुवार
5382,Donnerstag::N,ня̄льянтпе̄ййв,बृहस्पतिवार
5383,Freitag::N,bearjadahke,शुक्रवार
5384,Freitag::N,bierjjedahka,शुक्रवार
5385,Freitag::N,bearjadat,शुक्रवार
5386,Freitag::N,perjâdâh,शुक्रवार
5387,Freitag::N,piâtnâc,शुक्रवार
5388,Freitag::N,пе̄тнэц,शुक्रवार
5389,Samstag::N,laavvadahke,सनीचर
5390,Samstag::N,laavvadahke,शनिवार
5391,Samstag::N,lávvodahka,सनीचर
5392,Samstag::N,lávvodahka,शनिवार
5393,Samstag::N,lávvordat,सनीचर
5394,Samstag::N,lávvordat,शनिवार
5395,Samstag::N,láṿárdâh,सनीचर
5396,Samstag::N,láṿárdâh,शनिवार
5397,Samstag::N,sue´vet,सनीचर
5398,Samstag::N,sue´vet,शनिवार
5399,Samstag::N,сӯветҍ,सनीचर
5400,Samstag::N,сӯветҍ,शनिवार
5401,Sonntag::N,aejlege,इतवार
5402,Sonntag::N,aejlege,रविवार
5403,Sonntag::N,sådnåbiejvve,इतवार
5404,Sonntag::N,sådnåbiejvve,रविवार
5405,Sonntag::N,ájllek,इतवार
5406,Sonntag::N,ájllek,रविवार
5407,Sonntag::N,sotnabeaivi,इतवार
5408,Sonntag::N,sotnabeaivi,रविवार
5409,Sonntag::N,pasepeivi,इतवार
5410,Sonntag::N,pasepeivi,रविवार
5411,Sonntag::N,pâ´sspei´vv,इतवार
5412,Sonntag::N,pâ´sspei´vv,रविवार
5413,Sonntag::N,па̄ссьпе̄ййв,इतवार
5414,Sonntag::N,па̄ссьпе̄ййв,रविवार
5415,groß::A,stoere,बड़ा
5416,groß::A,stuorra,बड़ा
5417,groß::A,stuoris,बड़ा
5418,groß::A,stye'res,बड़ा
5419,groß::A,šurr,बड़ा
5420,groß::A,шӯрр,बड़ा
5421,groß::A,о̄а̄йхьк,बड़ा
5422,klein::A,onne,कम
5423,klein::A,onne,छोटा
5424,klein::A,smaave,कम
5425,klein::A,smaave,छोटा
5426,klein::A,unne,कम
5427,klein::A,unne,छोटा
5428,klein::A,uhttse,कम
5429,klein::A,uhttse,छोटा
5430,klein::A,unni,कम
5431,klein::A,unni,छोटा
5432,klein::A,uhcci,कम
5433,klein::A,uhcci,छोटा
5434,klein::A,ucce,कम
5435,klein::A,ucce,छोटा
5436,klein::A,u´cc,कम
5437,klein::A,u´cc,छोटा
5438,klein::A,siõmm,कम
5439,klein::A,siõmm,छोटा
5440,klein::A,smaavâs,कम
5441,klein::A,smaavâs,छोटा
5442,klein::A,уцць,कम
5443,klein::A,уцць,छोटा
5444,klein::A,уцхенч,कम
5445,klein::A,уцхенч,छोटा
5446,lang::A,guhkies,लंबा
5447,lang::A,guhkies,दीर्घ
5448,lang::A,guhkke,लंबा
5449,lang::A,guhkke,दीर्घ
5450,lang::A,guhkki,लंबा
5451,lang::A,guhkki,दीर्घ
5452,lang::A,kukke,लंबा
5453,lang::A,kukke,दीर्घ
5454,lang::A,ku´ǩǩ,लंबा
5455,lang::A,ku´ǩǩ,दीर्घ
5456,lang::A,куххьк,लंबा
5457,lang::A,куххьк,दीर्घ
5458,kurz::A,åenehks,लधु
5459,kurz::A,åenehks,छोटा
5460,kurz::A,oadne,लधु
5461,kurz::A,oadne,छोटा
5462,kurz::A,oanehaš,लधु
5463,kurz::A,oanehaš,छोटा
5464,kurz::A,uánih,लधु
5465,kurz::A,uánih,छोटा
5466,kurz::A,uá'nihâš,लधु
5467,kurz::A,uá'nihâš,छोटा
5468,kurz::A,vuä´niǩ,लधु
5469,kurz::A,vuä´niǩ,छोटा
5470,kurz::A,оаньхесь,लधु
5471,kurz::A,оаньхесь,छोटा
5472,breit::A,gamte,चौड़ा
5473,breit::A,gåbdde,चौड़ा
5474,breit::A,govdat,चौड़ा
5475,breit::A,kubduv,चौड़ा
5476,breit::A,kobddi,चौड़ा
5477,breit::A,ко̄ммьтэсь,चौड़ा
5478,schmal::A,giedtsies,तंग
5479,schmal::A,giedtsies,सँकरा
5480,schmal::A,giedtse,तंग
5481,schmal::A,giedtse,सँकरा
5482,schmal::A,geazzi,तंग
5483,schmal::A,geazzi,सँकरा
5484,schmal::A,seaggi,तंग
5485,schmal::A,seaggi,सँकरा
5486,schmal::A,kärži,तंग
5487,schmal::A,kärži,सँकरा
5488,schmal::A,kezzi,तंग
5489,schmal::A,kezzi,सँकरा
5490,schmal::A,ǩe´ʒʒ,तंग
5491,schmal::A,ǩe´ʒʒ,सँकरा
5492,schmal::A,ке̄нҌцесь,तंग
5493,schmal::A,ке̄нҌцесь,सँकरा
5494,dicht::A,duvhties,सघन
5495,dicht::A,suohkat,सघन
5496,dicht::A,teahtis,सघन
5497,dicht::A,čavos,सघन
5498,dicht::A,naaggâs,सघन
5499,dicht::A,то̄а̄йвас,सघन
5500,dick[Gegenstand]::A,gïsse,मोटा
5501,dick[Gegenstand]::A,jassijes,मोटा
5502,dick[Gegenstand]::A,assá,मोटा
5503,dick[Gegenstand]::A,assái,मोटा
5504,dick[Gegenstand]::A,assaa,मोटा
5505,dick[Gegenstand]::A,asalâš,मोटा
5506,dick[Gegenstand]::A,kõssâd,मोटा
5507,dick[Gegenstand]::A,âssai,मोटा
5508,dick[Gegenstand]::A,кэ̄сс,मोटा
5509,dünn::A,jissehts,महीन
5510,dünn::A,jissehts,बारीक
5511,dünn::A,asidasj,महीन
5512,dünn::A,asidasj,बारीक
5513,dünn::A,asehaš,महीन
5514,dünn::A,asehaš,बारीक
5515,dünn::A,asettem,महीन
5516,dünn::A,asettem,बारीक
5517,dünn::A,ââ´zzte´m,महीन
5518,dünn::A,ââ´zzte´m,बारीक
5519,dünn::A,рашшь,महीन
5520,dünn::A,рашшь,बारीक
5521,dünn::A,ражесь,महीन
5522,dünn::A,ражесь,बारीक
5523,fest::A,nænnoes,दृढ़
5524,fest::A,nænnoes,मज़बूत
5525,fest::A,tjavdes,दृढ़
5526,fest::A,tjavdes,मज़बूत
5527,fest::A,tjårggåt,दृढ़
5528,fest::A,tjårggåt,मज़बूत
5529,fest::A,nanus,दृढ़
5530,fest::A,nanus,मज़बूत
5531,fest::A,nanos,दृढ़
5532,fest::A,nanos,मज़बूत
5533,fest::A,nâânas,दृढ़
5534,fest::A,nâânas,मज़बूत
5535,fest::A,роавас,दृढ़
5536,fest::A,роавас,मज़बूत
5537,fest::A,роаввсэсь,दृढ़
5538,fest::A,роаввсэсь,मज़बूत
5539,flach::A,plïehtje,चपटा
5540,flach::A,duolbo,चपटा
5541,flach::A,duolbuk,चपटा
5542,flach::A,duolba,चपटा
5543,flach::A,tuolbâs,चपटा
5544,flach::A,toobžâs,चपटा
5545,flach::A,tuõlbâs,चपटा
5546,flach::A,тӯллп,चपटा
5547,glatt::A,njalhkedihks,चौरस
5548,glatt::A,njalhkedihks,चिकना
5549,glatt::A,njalkas,चौरस
5550,glatt::A,njalkas,चिकना
5551,glatt::A,njalkkas,चौरस
5552,glatt::A,njalkkas,चिकना
5553,glatt::A,šoollâd,चौरस
5554,glatt::A,šoollâd,चिकना
5555,glatt::A,šolbâd,चौरस
5556,glatt::A,šolbâd,चिकना
5557,glatt::A,lää´ttes,चौरस
5558,glatt::A,lää´ttes,चिकना
5559,glatt::A,ла̄тӭсь,चौरस
5560,glatt::A,ла̄тӭсь,चिकना
5561,glatt::A,нё̄ллькесь,चौरस
5562,glatt::A,нё̄ллькесь,चिकना
5563,hart::A,garre,कठोर
5564,hart::A,garre,सख़्त
5565,hart::A,garras,कठोर
5566,hart::A,garras,सख़्त
5567,hart::A,garas,कठोर
5568,hart::A,garas,सख़्त
5569,hart::A,koorâs,कठोर
5570,hart::A,koorâs,सख़्त
5571,hart::A,kõõrâs,कठोर
5572,hart::A,kõõrâs,सख़्त
5573,hart::A,куйяс,कठोर
5574,hart::A,куйяс,सख़्त
5575,hart::A,кэ̄рас,कठोर
5576,hart::A,кэ̄рас,सख़्त
5577,weich::A,möövhkes,नरम
5578,weich::A,möövhkes,मुलायम
5579,weich::A,dimes,नरम
5580,weich::A,dimes,मुलायम
5581,weich::A,dimis,नरम
5582,weich::A,dimis,मुलायम
5583,weich::A,times,नरम
5584,weich::A,times,मुलायम
5585,weich::A,lines,नरम
5586,weich::A,lines,मुलायम
5587,weich::A,tee´mes,नरम
5588,weich::A,tee´mes,मुलायम
5589,weich::A,сӯбпесь,नरम
5590,weich::A,сӯбпесь,मुलायम
5591,rund::A,jorpe,गोल
5592,rund::A,jorpe,वर्तुल
5593,rund::A,jårbås,गोल
5594,rund::A,jårbås,वर्तुल
5595,rund::A,jårbbåt,गोल
5596,rund::A,jårbbåt,वर्तुल
5597,rund::A,jorbbas,गोल
5598,rund::A,jorbbas,वर्तुल
5599,rund::A,juurbâs,गोल
5600,rund::A,juurbâs,वर्तुल
5601,rund::A,joorbâs,गोल
5602,rund::A,joorbâs,वर्तुल
5603,rund::A,ё̄рпп,गोल
5604,rund::A,ё̄рпп,वर्तुल
5605,spitz::A,snjåhtjoeh,नुकीला
5606,spitz::A,snutjek,नुकीला
5607,spitz::A,snjurtjuk,नुकीला
5608,spitz::A,čogas,नुकीला
5609,spitz::A,cuppas,नुकीला
5610,spitz::A,čuuṿâs,नुकीला
5611,spitz::A,pâ´sttel,नुकीला
5612,spitz::A,чо̄гк,नुकीला
5613,spitz::A,пассьтэль,नुकीला
5614,scharf::A,besteles,पैना
5615,scharf::A,basstel,पैना
5616,scharf::A,tjiesskis,पैना
5617,scharf::A,bastilit,पैना
5618,scharf::A,čuuḥâl,पैना
5619,scharf::A,pâ´sttel,पैना
5620,scharf::A,пассьтэль,पैना
5621,scharf::A,пассьтлесь,पैना
5622,stumpf::A,baenehts,भोथरा
5623,stumpf::A,jåbbe,भोथरा
5624,stumpf::A,nearas,भोथरा
5625,stumpf::A,basttoheapme,भोथरा
5626,stumpf::A,tulcce,भोथरा
5627,stumpf::A,miä´r'res,भोथरा
5628,stumpf::A,ме̄ресь,भोथरा
5629,schwer::A,leevles,भारी
5630,schwer::A,leevles,वज़नी
5631,schwer::A,låssåt,भारी
5632,schwer::A,låssåt,वज़नी
5633,schwer::A,lossat,भारी
5634,schwer::A,lossat,वज़नी
5635,schwer::A,lussâd,भारी
5636,schwer::A,lussâd,वज़नी
5637,schwer::A,lossâd,भारी
5638,schwer::A,lossâd,वज़नी
5639,schwer::A,ло̄ссэ,भारी
5640,schwer::A,ло̄ссэ,वज़नी
5641,schwer::A,ло̄ссэсь,भारी
5642,schwer::A,ло̄ссэсь,वज़नी
5643,schön::A,tjaebpies,सुंदर
5644,schön::A,tjábbe,सुंदर
5645,schön::A,čáppat,सुंदर
5646,schön::A,muččâd,सुंदर
5647,schön::A,mooččâd,सुंदर
5648,schön::A,мо̄джесь,सुंदर
5649,heiß::A,baahke,उष्ण
5650,heiß::A,báhkas,उष्ण
5651,heiß::A,báhkas,उष्ण
5652,heiß::A,paahâs,उष्ण
5653,heiß::A,paakkâs,उष्ण
5654,heiß::A,жоарр,उष्ण
5655,heiß::A,по̄а̄ххк,उष्ण
5656,warm::A,bïjveles,गरम
5657,warm::A,liekkas,गरम
5658,warm::A,liekkas,गरम
5659,warm::A,liegâs,गरम
5660,warm::A,liõggâs,गरम
5661,warm::A,по̄а̄ххк,गरम
5662,kalt::A,galme,सर्द
5663,kalt::A,galmas,सर्द
5664,kalt::A,tjoaskes,सर्द
5665,kalt::A,galmmas,सर्द
5666,kalt::A,koolmâs,सर्द
5667,kalt::A,kõõlmâs,सर्द
5668,kalt::A,кэ̄ллм,सर्द
5669,kühl::A,jueskies,ठंडा
5670,kühl::A,gujos,ठंडा
5671,kühl::A,goasos,ठंडा
5672,kühl::A,čoaskkis,ठंडा
5673,kühl::A,čuássid,ठंडा
5674,kühl::A,čue´cǩes,ठंडा
5675,kühl::A,чуэцькесь,ठंडा
5676,frisch::A,fïerske,तर
5677,frisch::A,fïerske,ताज़ा
5678,frisch::A,varás,तर
5679,frisch::A,varás,ताज़ा
5680,frisch::A,varres,तर
5681,frisch::A,varres,ताज़ा
5682,frisch::A,varas,तर
5683,frisch::A,varas,ताज़ा
5684,frisch::A,voorâs,तर
5685,frisch::A,voorâs,ताज़ा
5686,frisch::A,võõrâs,तर
5687,frisch::A,võõrâs,ताज़ा
5688,frisch::A,вэрс,तर
5689,frisch::A,вэрс,ताज़ा
5690,feucht::A,låpsoes,नम
5691,feucht::A,låpsoes,भीगा
5692,feucht::A,suolnos,नम
5693,feucht::A,suolnos,भीगा
5694,feucht::A,njuoskas,नम
5695,feucht::A,njuoskas,भीगा
5696,feucht::A,gásttas,नम
5697,feucht::A,gásttas,भीगा
5698,feucht::A,laavtâs,नम
5699,feucht::A,laavtâs,भीगा
5700,feucht::A,nje´bll,नम
5701,feucht::A,nje´bll,भीगा
5702,feucht::A,ню̄ццк,नम
5703,feucht::A,ню̄ццк,भीगा
5704,nass::A,lovve,गीला
5705,nass::A,njuoskas,गीला
5706,nass::A,luvás,गीला
5707,nass::A,njuoskkas,गीला
5708,nass::A,njuoskâs,गीला
5709,nass::A,njuõckas,गीला
5710,nass::A,ню̄ццк,गीला
5711,trocken::A,gejhkie,सूखा
5712,trocken::A,gejhkie,ख़ुश्क
5713,trocken::A,gåjkes,सूखा
5714,trocken::A,gåjkes,ख़ुश्क
5715,trocken::A,goikkis,सूखा
5716,trocken::A,goikkis,ख़ुश्क
5717,trocken::A,ko'škes,सूखा
5718,trocken::A,ko'škes,ख़ुश्क
5719,trocken::A,kååšǩes,सूखा
5720,trocken::A,kååšǩes,ख़ुश्क
5721,trocken::A,коашшьк,सूखा
5722,trocken::A,коашшьк,ख़ुश्क
5723,voll::A,dïeve,भरा
5724,voll::A,dïeve,पूरा
5725,voll::A,dievas,भरा
5726,voll::A,dievas,पूरा
5727,voll::A,dievva,भरा
5728,voll::A,dievva,पूरा
5729,voll::A,tievâs,भरा
5730,voll::A,tievâs,पूरा
5731,voll::A,tiiudas,भरा
5732,voll::A,tiiudas,पूरा
5733,voll::A,тӣввт,भरा
5734,voll::A,тӣввт,पूरा
5735,leer::A,tovme,ख़ाली
5736,leer::A,gåaroes,ख़ाली
5737,leer::A,guoros,ख़ाली
5738,leer::A,guorus,ख़ाली
5739,leer::A,kuárus,ख़ाली
5740,leer::A,kuâras,ख़ाली
5741,leer::A,курас,ख़ाली
5742,offen::A,latjkes,खुला
5743,offen::A,rabás,खुला
5744,offen::A,rabas,खुला
5745,offen::A,áávus,खुला
5746,offen::A,jââ´ldes,खुला
5747,offen::A,а̄в,खुला
5748,geschlossen::A,måskoes,बंद
5749,geschlossen::A,dahpas,बंद
5750,geschlossen::A,gitta,बंद
5751,geschlossen::A,kiddâ,बंद
5752,geschlossen::A,ǩidd,बंद
5753,geschlossen::A,mååskas,बंद
5754,sauber::A,raejnies,साफ़
5755,sauber::A,raejnies,सुथरा
5756,sauber::A,rájnas,साफ़
5757,sauber::A,rájnas,सुथरा
5758,sauber::A,buhtes,साफ़
5759,sauber::A,buhtes,सुथरा
5760,sauber::A,ráinnas,साफ़
5761,sauber::A,ráinnas,सुथरा
5762,sauber::A,čurgâd,साफ़
5763,sauber::A,čurgâd,सुथरा
5764,sauber::A,puu´ttes,साफ़
5765,sauber::A,puu´ttes,सुथरा
5766,sauber::A,чӣллк,साफ़
5767,sauber::A,чӣллк,सुथरा
5768,schmutzig::A,sleagroeh,गंदा
5769,schmutzig::A,duolvas,गंदा
5770,schmutzig::A,duolvvas,गंदा
5771,schmutzig::A,tuol'vii,गंदा
5772,schmutzig::A,sähssai,गंदा
5773,schmutzig::A,са̄ккьс,गंदा
5774,roh::A,saajpe,कच्चा
5775,roh::A,saajpes,कच्चा
5776,roh::A,njuoskas,कच्चा
5777,roh::A,njuoskkas,कच्चा
5778,roh::A,njuoskâs,कच्चा
5779,roh::A,njuõckas,कच्चा
5780,roh::A,ню̄ццк,कच्चा
5781,reif::A,njoetseldh,पक्व
