,Concept_ID,hy,se
2860,Stoff::N,գործվածք,aaunâs
2861,Stoff::N,գործվածք,лыййн
2862,Nadel::N,ասեղ,naaloe
2863,Nadel::N,ասեղ,nállo
2864,Nadel::N,ասեղ,nállu
2865,Nadel::N,ասեղ,nááḷu
2866,Nadel::N,ասեղ,neu´ll
2867,Nadel::N,ասեղ,нӣввьл
2868,Faden::N,թել,laejkie
2869,Faden::N,թել,hárppo
2870,Faden::N,թել,árpu
2871,Faden::N,թել,läigi
2872,Faden::N,թել,lääi´j
2873,Faden::N,թել,сӯнн
2874,Knopf::N,կոճակ,balhka
2875,Knopf::N,կոճակ,boallo
2876,Knopf::N,կոճակ,boallu
2877,Knopf::N,կոճակ,puál'lu
2878,Knopf::N,կոճակ,puäll
2879,Knopf::N,կոճակ,пуалл
2880,Knoten::N,հանգույց,tjoelme
2881,Knoten::N,հանգույց,tjuolmma
2882,Knoten::N,հանգույց,čuolbma
2883,Knoten::N,հանգույց,čuol'mâ
2884,Knoten::N,հանգույց,čuõlmm
2885,Knoten::N,հանգույց,чӯллм
2886,Farbe::N,ներկ,klaerie
2887,Farbe::N,ներկ,ivnne
2888,Farbe::N,ներկ,bájnno
2889,Farbe::N,ներկ,mola
2890,Farbe::N,ներկ,fearga
2891,Farbe::N,ներկ,maalâ
2892,Farbe::N,ներկ,páinu
2893,Farbe::N,ներկ,kälkk
2894,Farbe::N,ներկ,по̄а̄ййн
2895,Kleidung::N,հագուստ,tyjje
2896,Kleidung::N,հագուստ,gárvvo
2897,Kleidung::N,հագուստ,bivttas
2898,Kleidung::N,հագուստ,piivtâs
2899,Kleidung::N,հագուստ,pivoh
2900,Kleidung::N,հագուստ,piiutâs
2901,Kleidung::N,հագուստ,о̄а̄з
2902,Hemd::N,վերնաշապիկ,sjåarhtoe
2903,Hemd::N,վերնաշապիկ,skirtto
2904,Hemd::N,վերնաշապիկ,báidi
2905,Hemd::N,վերնաշապիկ,päiđi
2906,Hemd::N,վերնաշապիկ,päidd
2907,Hemd::N,վերնաշապիկ,па̄ййт
2908,Kragen::N,օձիք,döörhke
2909,Kragen::N,օձիք,tjiebet
2910,Kragen::N,օձիք,tjehpuris
2911,Kragen::N,օձիք,čeabet
2912,Kragen::N,օձիք,kráva
2913,Kragen::N,օձիք,siä'pulâs
2914,Kragen::N,օձիք,seäp'plõs
2915,Kragen::N,օձիք,ко̄а̄влас
2916,Ärmel::N,թեւք,sissie
2917,Ärmel::N,թեւք,sasse
2918,Ärmel::N,թեւք,soadji
2919,Ärmel::N,թեւք,suájá
2920,Ärmel::N,թեւք,suäjj
2921,Ärmel::N,թեւք,суэйй
2922,Hose::N,շալվար,måvhka
2923,Hose::N,շալվար,båkså
2924,Hose::N,շալվար,buvssat
2925,Hose::N,շալվար,puuvsah
2926,Hose::N,շալվար,puus
2927,Hose::N,շալվար,пукс
2928,Hose::N,շալվար,ко̄а̄дтӭ
2929,Gürtel::N,գոտի,juvvie
2930,Gürtel::N,գոտի,beelhte
2931,Gürtel::N,գոտի,avve
2932,Gürtel::N,գոտի,getsam
2933,Gürtel::N,գոտի,boagán
2934,Gürtel::N,գոտի,pooṿij
2935,Gürtel::N,գոտի,puäǥǥanj
2936,Gürtel::N,գոտի,эвв
2937,Mütze::N,կեպի,tjohpe
2938,Mütze::N,կեպի,gahper
2939,Mütze::N,կեպի,gahpir
2940,Mütze::N,կեպի,kappeer
2941,Mütze::N,կեպի,keä´p'per
2942,Mütze::N,կեպի,кабперь
2943,Schuh::N,կոշիկ,gaamege
2944,Schuh::N,կոշիկ,gáma
2945,Schuh::N,կոշիկ,skuovva
2946,Schuh::N,կոշիկ,gáma
2947,Schuh::N,կոշիկ,kaamâ
2948,Schuh::N,կոշիկ,kaammi
2949,Schuh::N,կոշիկ,камаша
2950,Stiefel::N,երկարաճիթ կոշիկ,steeblege
2951,Stiefel::N,երկարաճիթ կոշիկ,stiebil
2952,Stiefel::N,երկարաճիթ կոշիկ,sáhpis
2953,Stiefel::N,երկարաճիթ կոշիկ,sáppat
2954,Stiefel::N,երկարաճիթ կոշիկ,steevvil
2955,Stiefel::N,երկարաճիթ կոշիկ,sa´ppi
2956,Stiefel::N,երկարաճիթ կոշիկ,са̄ххпе
2957,Ring::N,զնգալ,rïngke
2958,Ring::N,զնգալ,suormas
2959,Ring::N,զնգալ,suorpmas
2960,Ring::N,զնգալ,suormâs
2961,Ring::N,զնգալ,suõrmâs
2962,Ring::N,զնգալ,сӯрмас
2963,Band::N,ժապավեն,baante
2964,Band::N,ժապավեն,bádde
2965,Band::N,ժապավեն,báddi
2966,Band::N,ժապավեն,päddi
2967,Band::N,ժապավեն,liântt
2968,Band::N,ժապավեն,källre´ppiǩ
2969,Band::N,ժապավեն,ля̄ӊӊт
2970,Kamm::N,սանր,gaampe
2971,Kamm::N,սանր,rájdam
2972,Kamm::N,սանր,tjåhkom
2973,Kamm::N,սանր,čohkun
2974,Kamm::N,սանր,čohhoom
2975,Kamm::N,սանր,čååǥǥam
2976,Kamm::N,սանր,чоагкь
2977,Spiegel::N,հայելի,guelmiedahke
2978,Spiegel::N,հայելի,spiedjil
2979,Spiegel::N,հայելի,speajal
2980,Spiegel::N,հայելի,speeijal
2981,Spiegel::N,հայելի,suei´mkar
2982,Spiegel::N,հայելի,кыффкэмка̄ррь
2983,Spiegel::N,հայելի,зе̄ркал
2984,Riemen::N,փոկ,györtenje
2985,Riemen::N,փոկ,rájppe
2986,Riemen::N,փոկ,garttsa
2987,Riemen::N,փոկ,lávži
2988,Riemen::N,փոկ,läbži
2989,Riemen::N,փոկ,läbǯǯ
2990,Riemen::N,փոկ,ре̄ммь
2991,Schnur::N,լար,gurrie
2992,Schnur::N,լար,gáras
2993,Schnur::N,լար,garca
2994,Schnur::N,լար,orrâ
2995,Schnur::N,լար,nue´rr
2996,Schnur::N,լար,нӯррь
2997,Leine::N,փոկ,baante
2998,Leine::N,փոկ,gájnno
2999,Leine::N,փոկ,báddi
3000,Leine::N,փոկ,oarra
3001,Leine::N,փոկ,läbži
3002,Leine::N,փոկ,läbǯǯ
3003,Leine::N,փոկ,ла̄ммч
3004,Decke::N,վերմակ,gaptjese
3005,Decke::N,վերմակ,rádno
3006,Decke::N,վերմակ,gåbtjås
3007,Decke::N,վերմակ,tæhppin
3008,Decke::N,վերմակ,govččas
3009,Decke::N,վերմակ,loovdâ
3010,Decke::N,վերմակ,räänn
3011,Decke::N,վերմակ,ра̄нн
3012,Kissen::N,բարձ,nalhke
3013,Kissen::N,բարձ,guoddá
3014,Kissen::N,բարձ,oajvevuolle
3015,Kissen::N,բարձ,guoddá
3016,Kissen::N,բարձ,bolsttar
3017,Kissen::N,բարձ,polster
3018,Kissen::N,բարձ,pee´ren
3019,Kissen::N,բարձ,pooddâšǩ
3020,Kissen::N,բարձ,по̄дэшк
3021,Tuch::N,թաշկինակ,tyjje
3022,Tuch::N,թաշկինակ,tyddja
3023,Tuch::N,թաշկինակ,gådo
3024,Tuch::N,թաշկինակ,liidni
3025,Tuch::N,թաշկինակ,läđđee
3026,Tuch::N,թաշկինակ,re´ppiǩ
3027,Tuch::N,թաշկինակ,ree´ppiǩ
3028,Tuch::N,թաշկինակ,ребпехь
3029,Handtuch::N,սրբիչ,njaamelijnie
3030,Handtuch::N,սրբիչ,sigárdahka
3031,Handtuch::N,սրբիչ,sihkaldat
3032,Handtuch::N,սրբիչ,siholdâs
3033,Handtuch::N,սրբիչ,seekkldõs
3034,Handtuch::N,սրբիչ,u´tree´lniǩ
3035,Handtuch::N,սրբիչ,отеральнэхьк
3036,Kraft::N,ուժ,faamoe
3037,Kraft::N,ուժ,fábmo
3038,Kraft::N,ուժ,fápmu
3039,Kraft::N,ուժ,fááṃu
3040,Kraft::N,ուժ,viõkk
3041,Kraft::N,ուժ,вӣгк
3042,Stärke::N,պնդություն,vieksiesvoete
3043,Stärke::N,պնդություն,gievrrudahka
3044,Stärke::N,պնդություն,gievrrodus
3045,Stärke::N,պնդություն,veahka
3046,Stärke::N,պնդություն,vuoibmi
3047,Stärke::N,պնդություն,viek'sâvuotâ
3048,Stärke::N,պնդություն,viõkk
3049,Stärke::N,պնդություն,са̄м
3050,Stärke::N,պնդություն,вӣгк
3051,Stärke::N,ամրություն,vieksiesvoete
3052,Stärke::N,ամրություն,gievrrudahka
3053,Stärke::N,ամրություն,gievrrodus
3054,Stärke::N,ամրություն,veahka
3055,Stärke::N,ամրություն,vuoibmi
3056,Stärke::N,ամրություն,viek'sâvuotâ
3057,Stärke::N,ամրություն,viõkk
3058,Stärke::N,ամրություն,са̄м
3059,Stärke::N,ամրություն,вӣгк
3060,Gesundheit::N,առողջություն,healsoe
3061,Gesundheit::N,առողջություն,starne
3062,Gesundheit::N,առողջություն,hælsso
3063,Gesundheit::N,առողջություն,varresvuohta
3064,Gesundheit::N,առողջություն,dearvvasvuohta
3065,Gesundheit::N,առողջություն,tie'rvâsvuotâ
3066,Gesundheit::N,առողջություն,tiõrvâsvuõtt
3067,Gesundheit::N,առողջություն,тӣрвасвӯдт
3068,Krankheit::N,ախտ,skïemtjelasse
3069,Krankheit::N,ախտ,skihpudahka
3070,Krankheit::N,ախտ,dávdda
3071,Krankheit::N,ախտ,vihke
3072,Krankheit::N,ախտ,dávda
3073,Krankheit::N,ախտ,tavdâ
3074,Krankheit::N,ախտ,puá'cuvuotâ
3075,Krankheit::N,ախտ,kõpp
3076,Krankheit::N,ախտ,puõccmoš
3077,Krankheit::N,ախտ,кэ̄бп
3078,Krankheit::N,հիվանդություն,skïemtjelasse
3079,Krankheit::N,հիվանդություն,skihpudahka
3080,Krankheit::N,հիվանդություն,dávdda
3081,Krankheit::N,հիվանդություն,vihke
3082,Krankheit::N,հիվանդություն,dávda
3083,Krankheit::N,հիվանդություն,tavdâ
3084,Krankheit::N,հիվանդություն,puá'cuvuotâ
3085,Krankheit::N,հիվանդություն,kõpp
3086,Krankheit::N,հիվանդություն,puõccmoš
3087,Krankheit::N,հիվանդություն,кэ̄бп
3088,Schmerz::N,ցավ,haerhpie
3089,Schmerz::N,ցավ,bávtjas
3090,Schmerz::N,ցավ,bávčča
3091,Schmerz::N,ցավ,tuške
3092,Schmerz::N,ցավ,poovčâs
3093,Schmerz::N,ցավ,tå´sǩǩ
3094,Schmerz::N,ցավ,кэ̄бп
3095,Schmerz::N,տանջանք,haerhpie
3096,Schmerz::N,տանջանք,bávtjas
3097,Schmerz::N,տանջանք,bávčča
3098,Schmerz::N,տանջանք,tuške
3099,Schmerz::N,տանջանք,poovčâs
3100,Schmerz::N,տանջանք,tå´sǩǩ
3101,Schmerz::N,տանջանք,кэ̄бп
3102,Wunde::N,վերք,saejrie
3103,Wunde::N,վերք,hávve
3104,Wunde::N,վերք,hávvi
3105,Wunde::N,վերք,hävvi
3106,Wunde::N,վերք,hää´vv
3107,Wunde::N,վերք,ра̄ӊӊҍ
3108,Fieber::N,տենդ,vaejlie
3109,Fieber::N,տենդ,fiebar
3110,Fieber::N,տենդ,báhkkadávda
3111,Fieber::N,տենդ,žaar
3112,Fieber::N,տենդ,жоарр
3113,Arznei::N,դեղ,daalhkesh
3114,Arznei::N,դեղ,dálkas
3115,Arznei::N,դեղ,dálkkas
3116,Arznei::N,դեղ,taalhâs
3117,Arznei::N,դեղ,lekittâs
3118,Arznei::N,դեղ,taalkâs
3119,Arznei::N,դեղ,лоаддв
3120,Brücke::N,կամուրջ,pruvvie
3121,Brücke::N,կամուրջ,råvve
3122,Brücke::N,կամուրջ,šaldi
3123,Brücke::N,կամուրջ,šalde
3124,Brücke::N,կամուրջ,mostt
3125,Brücke::N,կամուրջ,мо̄сст
3126,Brunnen::N,հոր,prutnie
3127,Brunnen::N,հոր,ruddne
3128,Brunnen::N,հոր,gáivo
3129,Brunnen::N,հոր,káivu
3130,Brunnen::N,հոր,käivv
3131,Brunnen::N,հոր,ка̄ййв
3132,Brunnen::N,ջրհոր,prutnie
3133,Brunnen::N,ջրհոր,ruddne
3134,Brunnen::N,ջրհոր,gáivo
3135,Brunnen::N,ջրհոր,káivu
3136,Brunnen::N,ջրհոր,käivv
3137,Brunnen::N,ջրհոր,ка̄ййв
3138,Weide::N,արոտավայր,gåatome
3139,Weide::N,արոտավայր,guohtom
3140,Weide::N,արոտավայր,guohtun
3141,Weide::N,արոտավայր,kuátu
3142,Weide::N,արոտավայր,luátu
3143,Weide::N,արոտավայր,та̄нтар
3144,Pfad::N,արահետ,baalka
3145,Pfad::N,արահետ,bálges
3146,Pfad::N,արահետ,bálggis
3147,Pfad::N,արահետ,päälgis
3148,Pfad::N,արահետ,pää´ljes
3149,Pfad::N,արահետ,поалкас
3150,Weg::N,ուղի,geajnoe
3151,Weg::N,ուղի,gæjnno
3152,Weg::N,ուղի,væddja
3153,Weg::N,ուղի,geaidnu
3154,Weg::N,ուղի,luod'dâ
3155,Weg::N,ուղի,čuâǥǥas
3156,Weg::N,ուղի,чуэкас
3157,Straße::N,ճանապարհ,geajnoe
3158,Straße::N,ճանապարհ,joene
3159,Straße::N,ճանապարհ,gahttun
3160,Straße::N,ճանապարհ,geaidnu
3161,Straße::N,ճանապարհ,maađij
3162,Straße::N,ճանապարհ,uu´lec
3163,Straße::N,ճանապարհ,чуэкас
3164,Dorf::N,գյուղ,sïjte
3165,Dorf::N,գյուղ,bájkke
3166,Dorf::N,գյուղ,gilli
3167,Dorf::N,գյուղ,sijdâ
3168,Dorf::N,գյուղ,sijdd
3169,Dorf::N,գյուղ,сыййт
3170,Stadt::N,քաղաք,staare
3171,Stadt::N,քաղաք,sjeltie
3172,Stadt::N,քաղաք,stáda
3173,Stadt::N,քաղաք,gávpot
3174,Stadt::N,քաղաք,kaavpug
3175,Stadt::N,քաղաք,lâ´nn
3176,Stadt::N,քաղաք,gåårad
3177,Stadt::N,քաղաք,ланнҍ
3178,Brief::N,նամակ,prievie
3179,Brief::N,նամակ,girjje
3180,Brief::N,նամակ,reive
3181,Brief::N,նամակ,kirje
3182,Brief::N,նամակ,ǩe´rjj
3183,Brief::N,նամակ,кыррьй
3184,Buch::N,գիրք,gærja
3185,Buch::N,գիրք,girjje
3186,Buch::N,գիրք,girji
3187,Buch::N,գիրք,kirje
3188,Buch::N,գիրք,ǩe´rjj
3189,Buch::N,գիրք,кыррьй
3190,Buchstabe::N,տառ,baakoe
3191,Buchstabe::N,տառ,bokstávva
3192,Buchstabe::N,տառ,bustávva
3193,Buchstabe::N,տառ,puustav
3194,Buchstabe::N,տառ,bukva
3195,Buchstabe::N,տառ,буква
3196,Buchstabe::N,գիր,baakoe
3197,Buchstabe::N,գիր,bokstávva
3198,Buchstabe::N,գիր,bustávva
3199,Buchstabe::N,գիր,puustav
3200,Buchstabe::N,գիր,bukva
3201,Buchstabe::N,գիր,буква
3202,Zeitung::N,լրագիր,plaerie
3203,Zeitung::N,լրագիր,avijssa
3204,Zeitung::N,լրագիր,bláđđi
3205,Zeitung::N,լրագիր,aavis
3206,Zeitung::N,լրագիր,listt
3207,Zeitung::N,լրագիր,ga´zaat
3208,Zeitung::N,լրագիր,газет
3209,Leben::N,կյանք,hïegke
3210,Leben::N,կյանք,hægga
3211,Leben::N,կյանք,iellem
3212,Leben::N,կյանք,viessom
3213,Leben::N,կյանք,eallin
3214,Leben::N,կյանք,eellim
3215,Leben::N,կյանք,jie´llem
3216,Leben::N,կյանք,я̄лл
3217,Tod::N,մահ,jaame
3218,Tod::N,մահ,jábmem
3219,Tod::N,մահ,jápmin
3220,Tod::N,մահ,jäämmim
3221,Tod::N,մահ,så´rmm
3222,Tod::N,մահ,jää´mmem
3223,Tod::N,մահ,соаррьм
3224,Grab::N,գերեզման,gaelmie
3225,Grab::N,գերեզման,ráhpo
3226,Grab::N,գերեզման,hávdde
3227,Grab::N,գերեզման,hávdi
3228,Grab::N,գերեզման,hävdi
3229,Grab::N,գերեզման,äu´dd
3230,Grab::N,գերեզման,ка̄лльм
3231,Kirche::N,եկեղեցի,gærhkoe
3232,Kirche::N,եկեղեցի,girkko
3233,Kirche::N,եկեղեցի,girku
3234,Kirche::N,եկեղեցի,kirkko
3235,Kirche::N,եկեղեցի,ceerkav
3236,Kirche::N,եկեղեցի,цэ̄ркав
3237,Sünde::N,մեղք,sådtoe
3238,Sünde::N,մեղք,suddo
3239,Sünde::N,մեղք,suddu
3240,Sünde::N,մեղք,suddo
3241,Sünde::N,մեղք,reä´ǩ'ǩ
3242,Gott::N,աստված,jupmele
3243,Gott::N,աստված,jubmel
3244,Gott::N,աստված,ipmil
3245,Gott::N,աստված,immeel
3246,Gott::N,աստված,e´mmel
3247,Gott::N,աստված,иммель
3248,Arbeiter::N,բանվոր,barkije
3249,Arbeiter::N,բանվոր,barggoulmusj
3250,Arbeiter::N,բանվոր,bargi
3251,Arbeiter::N,բանվոր,pargee
3252,Arbeiter::N,բանվոր,reâugglaž
3253,Arbeiter::N,բանվոր,лыххкэй
3254,Arbeiter::N,աշխատող,barkije
3255,Arbeiter::N,աշխատող,barggoulmusj
3256,Arbeiter::N,աշխատող,bargi
3257,Arbeiter::N,աշխատող,pargee
3258,Arbeiter::N,աշխատող,reâugglaž
3259,Arbeiter::N,աշխատող,лыххкэй
3260,Chef::N,տեր,åvtehke
3261,Chef::N,տեր,oajvve
3262,Chef::N,տեր,hoavda
3263,Chef::N,տեր,hovdâ
3264,Chef::N,տեր,uái'vi
3265,Chef::N,տեր,ä´ttem
3266,Chef::N,տեր,vuei´vvooumaž
3267,Chef::N,տեր,выгкэй
3268,Chef::N,տեր,вӯййкьей
3269,Chef::N,տեր,вуэййв
3270,Meister::N,վարպետ,ööhpehtæjja
3271,Meister::N,վարպետ,åhpadiddje
3272,Meister::N,վարպետ,čeahppi
3273,Meister::N,վարպետ,meašttir
3274,Meister::N,վարպետ,miäš'tár
3275,Meister::N,վարպետ,määstär
3276,Meister::N,վարպետ,че̄ххьп
3277,Arzt::N,բժիշկ,dåaktere
3278,Arzt::N,բժիշկ,dåktår
3279,Arzt::N,բժիշկ,dálkudiddje
3280,Arzt::N,բժիշկ,doavttir
3281,Arzt::N,բժիշկ,tuáh'tár
3282,Arzt::N,բժիշկ,dåhttar
3283,Arzt::N,բժիշկ,лыххцэй
3284,Lehrer::N,ուսուցիչ,lohkehtæjja
3285,Lehrer::N,ուսուցիչ,skåvlik
3286,Lehrer::N,ուսուցիչ,åjpadiddje
3287,Lehrer::N,ուսուցիչ,oahpaheaddji
3288,Lehrer::N,ուսուցիչ,máttááttijjee
3289,Lehrer::N,ուսուցիչ,u´čtee´l
3290,Lehrer::N,ուսուցիչ,mätt'teei
3291,Lehrer::N,ուսուցիչ,уххцэй
3292,Geld::N,փող,vierhtie
3293,Geld::N,փող,ruhta
3294,Geld::N,փող,biednik
3295,Geld::N,փող,ruhta
3296,Geld::N,փող,ruttâ
3297,Geld::N,փող,teä´ǧ'ǧ
3298,Geld::N,փող,те̄ӈӈьк
3299,Geschäft::N,գործ,åesie
3300,Geschäft::N,գործ,oases
3301,Geschäft::N,գործ,gávpi
3302,Geschäft::N,գործ,kävppi
3303,Geschäft::N,գործ,haandâl
3304,Geschäft::N,գործ,kaupp
3305,Geschäft::N,գործ,ро̄бэт
3306,Geschäft::N,աշխատանք,åesie
3307,Geschäft::N,աշխատանք,oases
3308,Geschäft::N,աշխատանք,gávpi
3309,Geschäft::N,աշխատանք,kävppi
3310,Geschäft::N,աշխատանք,haandâl
3311,Geschäft::N,աշխատանք,kaupp
3312,Geschäft::N,աշխատանք,ро̄бэт
3313,Laden::N,կրպակ,bovre
3314,Laden::N,կրպակ,oases
3315,Laden::N,կրպակ,rámbuvdda
3316,Laden::N,կրպակ,gávpi
3317,Laden::N,կրպակ,puvdâ
3318,Laden::N,կրպակ,kävppi
3319,Laden::N,կրպակ,kaupp
3320,Laden::N,կրպակ,ла̄ффьк
3321,Laden::N,խանութ,bovre
3322,Laden::N,խանութ,oases
3323,Laden::N,խանութ,rámbuvdda
3324,Laden::N,խանութ,gávpi
3325,Laden::N,խանութ,puvdâ
3326,Laden::N,խանութ,kävppi
3327,Laden::N,խանութ,kaupp
3328,Laden::N,խանութ,ла̄ффьк
3329,Preis::N,գին,åasa
3330,Preis::N,գին,hadde
3331,Preis::N,գին,haddi
3332,Preis::N,գին,hadde
3333,Preis::N,գին,hâ´dd
3334,Preis::N,գին,а̄ррв
3335,Ware::N,ապրանք,vaaroe
3336,Ware::N,ապրանք,várro
3337,Ware::N,ապրանք,gálvvo
3338,Ware::N,ապրանք,gálvu
3339,Ware::N,ապրանք,kálvu
3340,Ware::N,ապրանք,täävvir
3341,Ware::N,ապրանք,kälvv
3342,Ware::N,ապրանք,tä´vver
3343,Ware::N,ապրանք,та̄вяр
3344,Nutzen::N,օգուտ,aevhkie
3345,Nutzen::N,օգուտ,ávkke
3346,Nutzen::N,օգուտ,ávki
3347,Nutzen::N,օգուտ,ävkki
3348,Nutzen::N,օգուտ,äu´ǩǩ
3349,Nutzen::N,օգուտ,то̄ӆӆк 
3350,Reichtum::N,հարստություն,ræjhkoesvoete
3351,Reichtum::N,հարստություն,boanndudahka
3352,Reichtum::N,հարստություն,rikkisvuohta
3353,Reichtum::N,հարստություն,riggodat
3354,Reichtum::N,հարստություն,riggodâh
3355,Reichtum::N,հարստություն,ree´ǧǧesvuõtt
3356,Reichtum::N,հարստություն,ва̄птэквӯдт
3357,Welt::N,աշխարհ,veartene
3358,Welt::N,աշխարհ,værált
3359,Welt::N,աշխարհ,ilmme
3360,Welt::N,աշխարհ,máilbmi
3361,Welt::N,աշխարհ,maailm
3362,Welt::N,աշխարհ,maai´lm
3363,Welt::N,աշխարհ,jânnamkå´dd
3364,Welt::N,աշխարհ,э̄ллманнт
3365,Land::N,երկիր,laante
3366,Land::N,երկիր,eatneme
3367,Land::N,երկիր,lánnda
3368,Land::N,երկիր,eanan
3369,Land::N,երկիր,eennâm
3370,Land::N,երկիր,mädd
3371,Land::N,երկիր,jânnam
3372,Land::N,երկիր,ланнҍ
3373,Land::N,երկիր,е̄ммьне
3374,Staat::N,պետություն,staate
3375,Staat::N,պետություն,stáhtta
3376,Staat::N,պետություն,rijkka
3377,Staat::N,պետություն,stáhta
3378,Staat::N,պետություն,staatâ
3379,Staat::N,պետություն,riikk
3380,Staat::N,պետություն,ланнҍ
3381,Staat::N,պետություն,государствэ
3382,König::N,արքա,gånka
3383,König::N,արքա,gånågis
3384,König::N,արքա,gonagas
3385,König::N,արքա,kunâgâs
3386,König::N,արքա,caarr
3387,König::N,արքա,koonǥõs
3388,König::N,արքա,цоарр
3389,König::N,թագավոր,gånka
3390,König::N,թագավոր,gånågis
3391,König::N,թագավոր,gonagas
3392,König::N,թագավոր,kunâgâs
3393,König::N,թագավոր,caarr
3394,König::N,թագավոր,koonǥõs
