,Concept_ID,et,se
7239,beschädigen::V,rikkuma,vahágahttet
7240,beschädigen::V,rikkuma,bilidit
7241,beschädigen::V,rikkuma,vahâgittiđ
7242,beschädigen::V,rikkuma,pä´rtteed
7243,beschädigen::V,rikkuma,муррьтэ
7244,zerbrechen::V,katki tegema,tsööpkedh
7245,zerbrechen::V,katki tegema,doadjet
7246,zerbrechen::V,katki tegema,cuvket
7247,zerbrechen::V,katki tegema,cuov'kkiđ
7248,zerbrechen::V,katki tegema,muårrâd
7249,zerbrechen::V,katki tegema,cu´vǩǩeed
7250,zerbrechen::V,katki tegema,муррьтэ
7251,zerreißen::V,katki rebima,gejhkielidh
7252,zerreißen::V,katki rebima,gajkudit
7253,zerreißen::V,katki rebima,gaikkodit
7254,zerreißen::V,katki rebima,ráisket
7255,zerreißen::V,katki rebima,kiškođ
7256,zerreißen::V,katki rebima,ra´šǩǩeed
7257,zerreißen::V,katki rebima,пуатткэ
7258,zerstören::V,purustama,eerjedh
7259,zerstören::V,purustama,biejsstet
7260,zerstören::V,purustama,håhkkidit
7261,zerstören::V,purustama,heavahit
7262,zerstören::V,purustama,duš'šadit
7263,zerstören::V,purustama,bilidit
7264,zerstören::V,purustama,hevâttiđ
7265,zerstören::V,purustama,hiâvted
7266,zerstören::V,purustama,ёҏтэ
7267,verbrennen::V,põletama,båeltedh
7268,verbrennen::V,põletama,boalldet
7269,verbrennen::V,põletama,boaldit
7270,verbrennen::V,põletama,puál'diđ
7271,verbrennen::V,põletama,puä´ldded
7272,verbrennen::V,põletama,пуэлльтэ
7273,geben::V,andma,vedtedh
7274,geben::V,andma,vaddet
7275,geben::V,andma,addit
7276,geben::V,andma,addliđ
7277,geben::V,andma,ä´n
7278,geben::V,andma,аннҍтэ
7279,reichen::V,andma,geelkedh
7280,reichen::V,andma,lagádit
7281,reichen::V,andma,geiget
7282,reichen::V,andma,keigiđ
7283,reichen::V,andma,vuõiggâ´stted
7284,reichen::V,andma,аннҍтэ
7285,reichen::V,ulatama,geelkedh
7286,reichen::V,ulatama,lagádit
7287,reichen::V,ulatama,geiget
7288,reichen::V,ulatama,keigiđ
7289,reichen::V,ulatama,vuõiggâ´stted
7290,reichen::V,ulatama,аннҍтэ
7291,schenken::V,kinkima,vedtedh
7292,schenken::V,kinkima,vaddet
7293,schenken::V,kinkima,skeaŋkut
7294,schenken::V,kinkima,skeŋket
7295,schenken::V,kinkima,skeŋkkiđ
7296,schenken::V,kinkima,sǩiâŋkkâd
7297,schenken::V,kinkima,ла̄ххе
7298,versprechen::V,lubama,luhpiedidh
7299,versprechen::V,lubama,jáhttet
7300,versprechen::V,lubama,lohpidit
7301,versprechen::V,lubama,lopediđ
7302,versprechen::V,lubama,lå´ppeed
7303,versprechen::V,lubama,о̄а̄шштҍе
7304,versprechen::V,tõotama,luhpiedidh
7305,versprechen::V,tõotama,jáhttet
7306,versprechen::V,tõotama,lohpidit
7307,versprechen::V,tõotama,lopediđ
7308,versprechen::V,tõotama,lå´ppeed
7309,versprechen::V,tõotama,о̄а̄шштҍе
7310,wünschen::V,soovima,lahkoehtidh
7311,wünschen::V,soovima,sávvat
7312,wünschen::V,soovima,sávadit
7313,wünschen::V,soovima,doaivvuhit
7314,wünschen::V,soovima,tuá'ivuttiđ
7315,wünschen::V,soovima,tuâivvad
7316,wünschen::V,soovima,туввэ
7317,loben::V,kiitma,girmedh
7318,loben::V,kiitma,májnnot
7319,loben::V,kiitma,rámmpot
7320,loben::V,kiitma,máidnut
7321,loben::V,kiitma,rámidit
7322,loben::V,kiitma,rammuđ
7323,loben::V,kiitma,rämidiđ
7324,loben::V,kiitma,ââ´leed
7325,loben::V,kiitma,ǩei´tted
7326,loben::V,kiitma,кыйта
7327,küssen::V,suudlema,tjånnahtidh
7328,küssen::V,suudlema,tjuvliestidh
7329,küssen::V,suudlema,tjullit
7330,küssen::V,suudlema,tjulestit
7331,küssen::V,suudlema,cum'mát
7332,küssen::V,suudlema,cummistit
7333,küssen::V,suudlema,cummâliđ
7334,küssen::V,suudlema,cu´mmsted
7335,küssen::V,suudlema,cu´mmstõõllâd
7336,küssen::V,suudlema,нӣссэ
7337,wiegen::V,hällitama,sjammadidh
7338,wiegen::V,hällitama,vuohttot
7339,wiegen::V,hällitama,vuohtudit
7340,wiegen::V,hällitama,vuohttut
7341,wiegen::V,hällitama,vuát'tuđ
7342,wiegen::V,hällitama,nuäkkad
7343,wiegen::V,hällitama,suâibted
7344,wiegen::V,hällitama,нуагкэ
7345,zudecken::V,kaanetama,gaptjedh
7346,zudecken::V,kaanetama,loavddet
7347,zudecken::V,kaanetama,gokčat
7348,zudecken::V,kaanetama,luáv'diđ
7349,zudecken::V,kaanetama,kä´tted
7350,zudecken::V,kaanetama,ка̄ххьтэ
7351,zudecken::V,kinni katma,gaptjedh
7352,zudecken::V,kinni katma,loavddet
7353,zudecken::V,kinni katma,gokčat
7354,zudecken::V,kinni katma,luáv'diđ
7355,zudecken::V,kinni katma,kä´tted
7356,zudecken::V,kinni katma,ка̄ххьтэ
7357,wecken::V,äratama,gåaskodh
7358,wecken::V,äratama,båktet
7359,wecken::V,äratama,boktit
7360,wecken::V,äratama,rávkat
7361,wecken::V,äratama,cuvnâđ
7362,wecken::V,äratama,counnâd
7363,wecken::V,äratama,цо̄ввнэ
7364,zeigen::V,näitama,vuesiehtidh
7365,zeigen::V,näitama,vuosedit
7366,zeigen::V,näitama,giejgget
7367,zeigen::V,näitama,čájehit
7368,zeigen::V,näitama,čäittiđ
7369,zeigen::V,näitama,čujottiđ
7370,zeigen::V,näitama,čuäi´ted
7371,zeigen::V,näitama,вӯзьхе
7372,führen::V,juhatama,steeredh
7373,führen::V,juhatama,doalvvot
7374,führen::V,juhatama,láidet
7375,führen::V,juhatama,jođettiđ
7376,führen::V,juhatama,jåå´đted
7377,führen::V,juhatama,выгкэ
7378,lehren::V,õpetama,ööhpehtidh
7379,lehren::V,õpetama,åhpadit
7380,lehren::V,õpetama,oahpahit
7381,lehren::V,õpetama,máttááttiđ
7382,lehren::V,õpetama,mätt'ted
7383,lehren::V,õpetama,vuä´ppsted
7384,lehren::V,õpetama,ма̄тҍха
7385,unterrichten::V,õpetama,ööhpehtidh
7386,unterrichten::V,õpetama,lågådit
7387,unterrichten::V,õpetama,åhpadit
7388,unterrichten::V,õpetama,oahpahit
7389,unterrichten::V,õpetama,škovliđ
7390,unterrichten::V,õpetama,máttááttiđ
7391,unterrichten::V,õpetama,mätt'ted
7392,unterrichten::V,õpetama,vuä´ppsted
7393,unterrichten::V,õpetama,ма̄тҍха
7394,aufziehen::V,üles kasvatama,eeledh
7395,aufziehen::V,üles kasvatama,bajedit
7396,aufziehen::V,üles kasvatama,biebmat
7397,aufziehen::V,üles kasvatama,pajaskeessiđ
7398,aufziehen::V,üles kasvatama,šoddâdiđ
7399,aufziehen::V,üles kasvatama,šõddeed
7400,aufziehen::V,üles kasvatama,peâm'mad
7401,aufziehen::V,üles kasvatama,вуэпьсе
7402,leiten::V,juhtima,lijrehtidh
7403,leiten::V,juhtima,lájddit
7404,leiten::V,juhtima,oatsodit
7405,leiten::V,juhtima,jođihit
7406,leiten::V,juhtima,stivriđ
7407,leiten::V,juhtima,hovdiđ
7408,leiten::V,juhtima,jåå´đted
7409,leiten::V,juhtima,выгкэ
7410,leiten::V,juhtima,вӯййкье
7411,antreiben::V,ergutama,eadtjoestidh
7412,antreiben::V,ergutama,hasodit
7413,antreiben::V,ergutama,hállsjedit
7414,antreiben::V,ergutama,gevret
7415,antreiben::V,ergutama,rássat
7416,antreiben::V,ergutama,kušottiđ
7417,antreiben::V,ergutama,huá'puttiđ
7418,antreiben::V,ergutama,rääskted
7419,antreiben::V,ergutama,hõškkled
7420,antreiben::V,ergutama,ёадҌхе
7421,lassen::V,laskma,baajedh
7422,lassen::V,laskma,-ahttet
7423,lassen::V,laskma,diktit
7424,lassen::V,laskma,-ttiđ
7425,lassen::V,laskma,ä´n
7426,lassen::V,laskma,па̄ххкэ
7427,einladen::V,kutsuma,bööredh
7428,einladen::V,kutsuma,bivddit
7429,einladen::V,kutsuma,gåhttjot
7430,einladen::V,kutsuma,bovdet
7431,einladen::V,kutsuma,koččođ
7432,einladen::V,kutsuma,kåččad
7433,einladen::V,kutsuma,коаххче
7434,vereinigen::V,ühendama,iktedidh
7435,vereinigen::V,ühendama,aktidit
7436,vereinigen::V,ühendama,ovttastahttit
7437,vereinigen::V,ühendama,o'vtâstittiđ
7438,vereinigen::V,ühendama,õhtteed
7439,vereinigen::V,ühendama,э̄хтхэ
7440,besuchen::V,külastama,åahpodh
7441,besuchen::V,külastama,goevlelidh
7442,besuchen::V,külastama,guossit
7443,besuchen::V,külastama,gal'let
7444,besuchen::V,külastama,fitnat
7445,besuchen::V,külastama,kolliđ
7446,besuchen::V,külastama,kõ´ll'jed
7447,besuchen::V,külastama,по̄дтлэ
7448,besuchen::V,külastama,во̄тэдтэ
7449,besuchen::V,külastama,во̄а̄ррдэ
7450,treffen::V,kohtama,dieviedidh
7451,treffen::V,kohtama,iejvvit
7452,treffen::V,kohtama,deaivat
7453,treffen::V,kohtama,staaviđ
7454,treffen::V,kohtama,teividiđ
7455,treffen::V,kohtama,o´ddjõõttâd
7456,treffen::V,kohtama,вуэсстлэ
7457,sich versammeln::V,kogunema,gaavnedidh
7458,sich versammeln::V,kogunema,tjoaggut
7459,sich versammeln::V,kogunema,čoahkkanit
7460,sich versammeln::V,kogunema,čokkâniđ
7461,sich versammeln::V,kogunema,nurâdâttâđ
7462,sich versammeln::V,kogunema,noorõõttâd
7463,sich versammeln::V,kogunema,вӯллклэ
7464,spielen::V,mängima,rïdtjedh
7465,spielen::V,mängima,lustedalledh
7466,spielen::V,mängima,ståhkat
7467,spielen::V,mängima,stuvssit
7468,spielen::V,mängima,speallat
7469,spielen::V,mängima,le'ihâšiđ
7470,spielen::V,mängima,siõrrâd
7471,spielen::V,mängima,speâllad
7472,spielen::V,mängima,сӣррэ
7473,singen::V,laulma,laavlodh
7474,singen::V,laulma,lávllot
7475,singen::V,laulma,lávlut
7476,singen::V,laulma,lávluđ
7477,singen::V,laulma,läullad
7478,singen::V,laulma,ла̄ввлэ
7479,tanzen::V,tantsima,daanhtsodh
7480,tanzen::V,tantsima,dánssat
7481,tanzen::V,tantsima,gærssulit
7482,tanzen::V,tantsima,dánset
7483,tanzen::V,tantsima,tánssáđ
7484,tanzen::V,tantsima,ta´nssjed
7485,tanzen::V,tantsima,pleäs'sjed
7486,tanzen::V,tantsima,нюччке
7487,tanzen::V,tantsima,пляссъе
7488,sich trennen::V,lahku minema,jååkedidh
7489,sich trennen::V,lahku minema,sirrat
7490,sich trennen::V,lahku minema,sirádit
7491,sich trennen::V,lahku minema,earránit
7492,sich trennen::V,lahku minema,ratkuđ
7493,sich trennen::V,lahku minema,rätkkjed
7494,sich trennen::V,lahku minema,кӯдтъе
7495,verlassen::V,maha jätma,laehpedh
7496,verlassen::V,maha jätma,guodet
7497,verlassen::V,maha jätma,guođđit
7498,verlassen::V,maha jätma,hilgođ
7499,verlassen::V,maha jätma,kyeđđiđ
7500,verlassen::V,maha jätma,kue´đđed
7501,verlassen::V,maha jätma,сӯһпъе
7502,retten::V,päästma,gorredidh
7503,retten::V,päästma,gádjot
7504,retten::V,päästma,gádjut
7505,retten::V,päästma,kááijuđ
7506,retten::V,päästma,piä'luštiđ
7507,retten::V,päästma,ka´jjeed
7508,retten::V,päästma,вуаннче
7509,bewachen::V,valvama,geehtedh
7510,bewachen::V,valvama,váktit
7511,bewachen::V,valvama,fáktet
7512,bewachen::V,valvama,vahtiđ
7513,bewachen::V,valvama,värddjed
7514,bewachen::V,valvama,va´httjed
7515,bewachen::V,valvama,пынне
7516,bewachen::V,valvama,ка̄рвуллэ
7517,schützen::V,kaitsma,vaarjelidh
7518,schützen::V,kaitsma,suoddjit
7519,schützen::V,kaitsma,suodjalit
7520,schützen::V,kaitsma,suddjet
7521,schützen::V,kaitsma,varjâliđ
7522,schützen::V,kaitsma,suâided
7523,schützen::V,kaitsma,varjjled
7524,schützen::V,kaitsma,пынне
7525,verteidigen::V,kaitsma,vaarjelidh
7526,verteidigen::V,kaitsma,bælostit
7527,verteidigen::V,kaitsma,bealuštit
7528,verteidigen::V,kaitsma,čuollat
7529,verteidigen::V,kaitsma,piä'luštiđ
7530,verteidigen::V,kaitsma,peälšted
7531,verteidigen::V,kaitsma,пэ̄лль мэ̄ннэ
7532,sich schlagen::V,kaklema,dåarodh
7533,sich schlagen::V,kaklema,tjoelestidh
7534,sich schlagen::V,kaklema,doarrot
7535,sich schlagen::V,kaklema,doarrut
7536,sich schlagen::V,kaklema,tuárruđ
7537,sich schlagen::V,kaklema,tuärrad
7538,sich schlagen::V,kaklema,туаррэ
7539,schießen::V,tulistama,vuetjedh
7540,schießen::V,tulistama,skööhtedh
7541,schießen::V,tulistama,vuohtjet
7542,schießen::V,tulistama,báhčit
7543,schießen::V,tulistama,pääččiđ
7544,schießen::V,tulistama,pää´ččed
7545,schießen::V,tulistama,ря̄хшкхэ
7546,siegen::V,võitma,vïtnedh
7547,siegen::V,võitma,vuojttet
7548,siegen::V,võitma,vuoitit
7549,siegen::V,võitma,vyei'ttiđ
7550,siegen::V,võitma,vuei´tted
7551,siegen::V,võitma,вуэйхьтэ
7552,ärgern::V,ärritama,måarahtehtedh
7553,ärgern::V,ärritama,suhttadit
7554,ärgern::V,ärritama,hárdit
7555,ärgern::V,ärritama,piä'ṿuttiđ
7556,ärgern::V,ärritama,âsseed
7557,ärgern::V,ärritama,се̄нтхэ
7558,ärgern::V,vihastama,måarahtehtedh
7559,ärgern::V,vihastama,suhttadit
7560,ärgern::V,vihastama,hárdit
7561,ärgern::V,vihastama,piä'ṿuttiđ
7562,ärgern::V,vihastama,âsseed
7563,ärgern::V,vihastama,се̄нтхэ
7564,schlagen::V,lööma,håasedh
7565,schlagen::V,lööma,laekedh
7566,schlagen::V,lööma,tsábbmet
7567,schlagen::V,lööma,tjassket
7568,schlagen::V,lööma,huškut
7569,schlagen::V,lööma,časkeđ
7570,schlagen::V,lööma,čâ´cǩǩed
7571,schlagen::V,lööma,та̄гкэ
7572,schlagen::V,lööma,ва̄сстэ
7573,treten::V,sõtkuma,tjïektjedh
7574,treten::V,sõtkuma,tjiektjat
7575,treten::V,sõtkuma,čiekčat
7576,treten::V,sõtkuma,čieh'čâđ
7577,treten::V,sõtkuma,tanccâđ
7578,treten::V,sõtkuma,tanccâd
7579,treten::V,sõtkuma,то̄ппцэ
7580,stechen::V,pistma,baskedh
7581,stechen::V,pistma,tjuoggit
7582,stechen::V,pistma,čuoggut
7583,stechen::V,pistma,čuog'giđ
7584,stechen::V,pistma,čuõ´ǧ'ǧeed
7585,stechen::V,pistma,чо̄ххкэ
7586,stechen::V,torkama,baskedh
7587,stechen::V,torkama,tjuoggit
7588,stechen::V,torkama,čuoggut
7589,stechen::V,torkama,čuog'giđ
7590,stechen::V,torkama,čuõ´ǧ'ǧeed
7591,stechen::V,torkama,чо̄ххкэ
7592,stoßen::V,tõukama,nehkiehtidh
7593,stoßen::V,tõukama,nårddådit
7594,stoßen::V,tõukama,nordadit
7595,stoßen::V,tõukama,nutkâliđ
7596,stoßen::V,tõukama,oi´ǧǧeed
7597,stoßen::V,tõukama,оййкье
7598,stoßen::V,tõukama,тоалкъе
7599,stehlen::V,varastama,sualadidh
7600,stehlen::V,varastama,suoládit
7601,stehlen::V,varastama,suoládit
7602,stehlen::V,varastama,suá'ládiđ
7603,stehlen::V,varastama,suâleed
7604,stehlen::V,varastama,суэлнэ
7605,stören::V,segama,stööredh
7606,stören::V,segama,hearaldehtedh
7607,stören::V,segama,massit
7608,stören::V,segama,sjuddit
7609,stören::V,segama,heađuštit
7610,stören::V,segama,hettiđ
7611,stören::V,segama,heṃâdiđ
7612,stören::V,segama,stamlded
7613,stören::V,segama,вӣршэ
7614,stören::V,segama,е̄кхэллэ
7615,stören::V,häirima,stööredh
7616,stören::V,häirima,hearaldehtedh
7617,stören::V,häirima,massit
7618,stören::V,häirima,sjuddit
7619,stören::V,häirima,heađuštit
7620,stören::V,häirima,hettiđ
7621,stören::V,häirima,heṃâdiđ
7622,stören::V,häirima,stamlded
7623,stören::V,häirima,вӣршэ
7624,stören::V,häirima,е̄кхэллэ
7625,belästigen::V,ahistama,vaejviestidh
7626,belästigen::V,ahistama,vájvedit
7627,belästigen::V,ahistama,muodástuhttet
7628,belästigen::V,ahistama,váivvidit
7629,belästigen::V,ahistama,bieguhit
7630,belästigen::V,ahistama,vä'ividiđ
7631,belästigen::V,ahistama,stamlded
7632,belästigen::V,ahistama,е̄кхэллэ
7633,belästigen::V,ahistama,во̄а̄йвшэ
7634,verbergen::V,peitma,tjïekedh
7635,verbergen::V,peitma,tjiehkat
7636,verbergen::V,peitma,čiehkat
7637,verbergen::V,peitma,čieḥâđ
7638,verbergen::V,peitma,peittad
7639,verbergen::V,peitma,чӣгкэ
7640,verbergen::V,peitma,пе̄йхьтэ
7641,verbergen::V,varjama,tjïekedh
7642,verbergen::V,varjama,tjiehkat
7643,verbergen::V,varjama,čiehkat
7644,verbergen::V,varjama,čieḥâđ
7645,verbergen::V,varjama,peittad
7646,verbergen::V,varjama,чӣгкэ
7647,verbergen::V,varjama,пе̄йхьтэ
7648,täuschen::V,petma,iermedh
7649,täuschen::V,petma,eajhkaldehtedh
7650,täuschen::V,petma,tjáddjit
7651,täuschen::V,petma,dájuhit
7652,täuschen::V,petma,viehtalit
7653,täuschen::V,petma,villiđ
7654,täuschen::V,petma,ǩiõllâd
7655,täuschen::V,petma,вӯйхе
7656,täuschen::V,petma,пе̄йхьтэ
7657,täuschen::V,petma,ке̄лсэллэ
7658,täuschen::V,tüssama,iermedh
7659,täuschen::V,tüssama,eajhkaldehtedh
7660,täuschen::V,tüssama,tjáddjit
7661,täuschen::V,tüssama,dájuhit
7662,täuschen::V,tüssama,viehtalit
7663,täuschen::V,tüssama,villiđ
7664,täuschen::V,tüssama,ǩiõllâd
7665,täuschen::V,tüssama,вӯйхе
7666,täuschen::V,tüssama,пе̄йхьтэ
7667,täuschen::V,tüssama,ке̄лсэллэ
7668,betrügen::V,petma,biehtedh
7669,betrügen::V,petma,biehttet
7670,betrügen::V,petma,beahttit
7671,betrügen::V,petma,filliđ
7672,betrügen::V,petma,ǩiõllâd
7673,betrügen::V,petma,pä´rtteed
7674,betrügen::V,petma,вӯйхе
7675,betrügen::V,petma,пе̄йхьтэ
7676,betrügen::V,petma,ке̄лсэллэ
7677,betrügen::V,tüssama,biehtedh
7678,betrügen::V,tüssama,biehttet
7679,betrügen::V,tüssama,beahttit
7680,betrügen::V,tüssama,filliđ
7681,betrügen::V,tüssama,ǩiõllâd
7682,betrügen::V,tüssama,pä´rtteed
7683,betrügen::V,tüssama,вӯйхе
7684,betrügen::V,tüssama,пе̄йхьтэ
7685,betrügen::V,tüssama,ке̄лсэллэ
7686,betrügen::V,truudust murtma,biehtedh
7687,betrügen::V,truudust murtma,biehttet
7688,betrügen::V,truudust murtma,beahttit
7689,betrügen::V,truudust murtma,filliđ
7690,betrügen::V,truudust murtma,ǩiõllâd
7691,betrügen::V,truudust murtma,pä´rtteed
7692,betrügen::V,truudust murtma,вӯйхе
7693,betrügen::V,truudust murtma,пе̄йхьтэ
7694,betrügen::V,truudust murtma,ке̄лсэллэ
7695,töten::V,tapma,buvvedh
7696,töten::V,tapma,gåddet
7697,töten::V,tapma,soaggit
7698,töten::V,tapma,goddit
7699,töten::V,tapma,surmiđ
7700,töten::V,tapma,jämittiđ
7701,töten::V,tapma,kå´dded
7702,töten::V,tapma,so´rmmjed
7703,töten::V,tapma,коаннҌтэ
7704,töten::V,surmama,buvvedh
7705,töten::V,surmama,gåddet
7706,töten::V,surmama,soaggit
7707,töten::V,surmama,goddit
7708,töten::V,surmama,surmiđ
7709,töten::V,surmama,jämittiđ
7710,töten::V,surmama,kå´dded
7711,töten::V,surmama,so´rmmjed
7712,töten::V,surmama,коаннҌтэ
7713,wohnen::V,elama,årrodh
7714,wohnen::V,elama,veasodh
7715,wohnen::V,elama,årrot
7716,wohnen::V,elama,viessot
7717,wohnen::V,elama,orrut
7718,wohnen::V,elama,aassâđ
7719,wohnen::V,elama,aassâd
7720,wohnen::V,elama,jälsted
7721,wohnen::V,elama,е̄лле
7722,arbeiten::V,töötama,barkedh
7723,arbeiten::V,töötama,rihtjat
7724,arbeiten::V,töötama,bargat
7725,arbeiten::V,töötama,porgâđ
7726,arbeiten::V,töötama,tue´j'jeed
7727,arbeiten::V,töötama,лыххкэ
7728,arbeiten::V,töötama,ро̄бхушшэ
7729,sammeln::V,koguma,tjåegkedh
7730,sammeln::V,koguma,tjoahkkit
7731,sammeln::V,koguma,čoaggit
7732,sammeln::V,koguma,čokkiđ
7733,sammeln::V,koguma,čuág'giđ
7734,sammeln::V,koguma,noorrâd
7735,sammeln::V,koguma,нёавсэ
7736,sammeln::V,korjama,tjåegkedh
7737,sammeln::V,korjama,tjoahkkit
7738,sammeln::V,korjama,čoaggit
7739,sammeln::V,korjama,čokkiđ
7740,sammeln::V,korjama,čuág'giđ
7741,sammeln::V,korjama,noorrâd
7742,sammeln::V,korjama,нёавсэ
7743,pflücken::V,noppima,tjåegkedh
7744,pflücken::V,noppima,tjoagget
7745,pflücken::V,noppima,čoaggit
7746,pflücken::V,noppima,čuág'giđ
7747,pflücken::V,noppima,uussâd
7748,pflücken::V,noppima,кышшкэ
7749,jagen::V,jahtima,bearhtodh
7750,jagen::V,jahtima,viejddit
7751,jagen::V,jahtima,bivdit
7752,jagen::V,jahtima,miä'cástiđ
7753,jagen::V,jahtima,miä´csted
7754,jagen::V,jahtima,ме̄ххьцтэ
7755,fischen::V,kalastama,gööledh
7756,fischen::V,kalastama,håagkodh
7757,fischen::V,kalastama,guollit
7758,fischen::V,kalastama,guolástit
7759,fischen::V,kalastama,kuá'lástiđ
7760,fischen::V,kalastama,kue´llšeed
7761,fischen::V,kalastama,шылле кӯль
7762,fischen::V,kala püüdma,gööledh
7763,fischen::V,kala püüdma,håagkodh
7764,fischen::V,kala püüdma,guollit
7765,fischen::V,kala püüdma,guolástit
7766,fischen::V,kala püüdma,kuá'lástiđ
7767,fischen::V,kala püüdma,kue´llšeed
7768,fischen::V,kala püüdma,шылле кӯль
7769,fassen::V,püüdma,bivtedh
7770,fassen::V,püüdma,giddit
7771,fassen::V,püüdma,bivdit
7772,fassen::V,püüdma,pivdeđ
7773,fassen::V,püüdma,kå´dded
7774,fassen::V,püüdma,со̄а̄гкэ
7775,hüten::V,karjatama,geehtedh
7776,hüten::V,karjatama,váktit
7777,hüten::V,karjatama,geahččat
7778,hüten::V,karjatama,keččâđ
7779,hüten::V,karjatama,hoi´ddjed
7780,hüten::V,karjatama,пынне
7781,treiben::V,ajama,vuejiehtidh
7782,treiben::V,ajama,vuojedit
7783,treiben::V,ajama,vuodjelit
7784,treiben::V,ajama,vyeijiđ
7785,treiben::V,ajama,vue´jjad
7786,treiben::V,ajama,выйхе
7787,treiben::V,ajama,го̄ннэ
7788,anbinden::V,kinni siduma,viedtedh
7789,anbinden::V,kinni siduma,gaarhkedidh
7790,anbinden::V,kinni siduma,dabrrit
7791,anbinden::V,kinni siduma,dæhppodit
7792,anbinden::V,kinni siduma,čatnat
7793,anbinden::V,kinni siduma,čoonnâđ
7794,anbinden::V,kinni siduma,čõõnnâd
7795,anbinden::V,kinni siduma,ко̄ррэ
7796,füttern::V,söötma,bïepmehtidh
7797,füttern::V,söötma,biebbmat
