,Concept_ID,fa,se
5160,oft::ADV,اغلب,daamtaj
5161,oft::ADV,اغلب,álu
5162,oft::ADV,اغلب,ábaj
5163,oft::ADV,اغلب,dájvvá
5164,oft::ADV,اغلب,dávjá
5165,oft::ADV,اغلب,távjá
5166,oft::ADV,اغلب,täujja
5167,oft::ADV,اغلب,то̄а̄ййв
5168,immer::ADV,همیشه,iktesth
5169,immer::ADV,همیشه,eejnegen
5170,immer::ADV,همیشه,agev
5171,immer::ADV,همیشه,álo
5172,immer::ADV,همیشه,ain
5173,immer::ADV,همیشه,ovttuu
5174,immer::ADV,همیشه,pâi
5175,immer::ADV,همیشه,пай
5176,niemals::ADV,هرگز,ij gåessie
5177,niemals::ADV,هرگز,ij goassak
5178,niemals::ADV,هرگز,ij ihkenis
5179,niemals::ADV,هرگز,ii goassege
5180,niemals::ADV,هرگز,ij kuás'sin
5181,niemals::ADV,هرگز,ij ni kuä´ss
5182,niemals::ADV,هرگز,эйй никуэссь
5183,hier::ADV,اینجا,daagkoe
5184,hier::ADV,اینجا,dála
5185,hier::ADV,اینجا,dánna
5186,hier::ADV,اینجا,dá
5187,hier::ADV,اینجا,dás
5188,hier::ADV,اینجا,taa
5189,hier::ADV,اینجا,tää
5190,hier::ADV,اینجا,ta´ltte
5191,hier::ADV,اینجا,тала
5192,hier::ADV,اینجا,тэста
5193,hierhin::ADV,به اینجا,diekie
5194,hierhin::ADV,به اینجا,dási
5195,hierhin::ADV,به اینجا,diehki
5196,hierhin::ADV,به اینجا,deike
5197,hierhin::ADV,به اینجا,teehi
5198,hierhin::ADV,به اینجا,tii´ǩ
5199,hierhin::ADV,به اینجا,тӣге
5200,von hier::ADV,از اینجا,daebpede
5201,von hier::ADV,از اینجا,dássta
5202,von hier::ADV,از اینجا,dáppelt
5203,von hier::ADV,از اینجا,dáppe
5204,von hier::ADV,از اینجا,tástán
5205,von hier::ADV,از اینجا,tääiǥ
5206,von hier::ADV,از اینجا,tääi´ben
5207,von hier::ADV,از اینجا,тэста
5208,dort::ADV,آنجا,dagkoe
5209,dort::ADV,آنجا,dale
5210,dort::ADV,آنجا,dakko
5211,dort::ADV,آنجا,tuo
5212,dort::ADV,آنجا,tovben
5213,dort::ADV,آنجا,to´ben
5214,dort::ADV,آنجا,тёллэ
5215,dort::ADV,آنجا,тамьпе
5216,dorthin::ADV,به آنجا,dahkoe
5217,dorthin::ADV,به آنجا,dåhku
5218,dorthin::ADV,به آنجا,dohko
5219,dorthin::ADV,به آنجا,diehko
5220,dorthin::ADV,به آنجا,tuohu
5221,dorthin::ADV,به آنجا,tok
5222,dorthin::ADV,به آنجا,tok-aa
5223,dorthin::ADV,به آنجا,то̄гэ
5224,geradeaus::ADV,راست,njuolgga
5225,geradeaus::ADV,راست,njuolga
5226,geradeaus::ADV,راست,njuol'gist
5227,geradeaus::ADV,راست,vuoi'gist
5228,geradeaus::ADV,راست,vui´jǧǧest
5229,geradeaus::ADV,راست,вӯййкесьт
5230,vorwärts::ADV,جلو,fraamme
5231,vorwärts::ADV,جلو,åvddån
5232,vorwärts::ADV,جلو,ovddas
5233,vorwärts::ADV,جلو,oovdâs
5234,vorwärts::ADV,جلو,ooudâs
5235,vorwärts::ADV,جلو,ooudårra
5236,vorwärts::ADV,جلو,эвтэс
5237,vorwärts::ADV,به پیش,fraamme
5238,vorwärts::ADV,به پیش,åvddån
5239,vorwärts::ADV,به پیش,ovddas
5240,vorwärts::ADV,به پیش,oovdâs
5241,vorwärts::ADV,به پیش,ooudâs
5242,vorwärts::ADV,به پیش,ooudårra
5243,vorwärts::ADV,به پیش,эвтэс
5244,rückwärts::ADV,عقب,mænngese
5245,rückwärts::ADV,عقب,ruoptobadáj
5246,rückwärts::ADV,عقب,maŋás
5247,rückwärts::ADV,عقب,majaskulij
5248,rückwärts::ADV,عقب,mââjas
5249,rückwärts::ADV,عقب,mâ´ŋŋla
5250,rückwärts::ADV,عقب,мо̄а̄з
5251,rückwärts::ADV,عقب,мо̄а̄ст
5252,zurück::ADV,پس,bååstede
5253,zurück::ADV,پس,ruoptus
5254,zurück::ADV,پس,maŋus
5255,zurück::ADV,پس,ruoktot
5256,zurück::ADV,پس,maassâd
5257,zurück::ADV,پس,vä´st
5258,zurück::ADV,پس,mååusat
5259,zurück::ADV,پس,мо̄а̄з
5260,zurück::ADV,پس,мо̄а̄ст
5261,zurück::ADV,عقب,bååstede
5262,zurück::ADV,عقب,ruoptus
5263,zurück::ADV,عقب,maŋus
5264,zurück::ADV,عقب,ruoktot
5265,zurück::ADV,عقب,maassâd
5266,zurück::ADV,عقب,vä´st
5267,zurück::ADV,عقب,mååusat
5268,zurück::ADV,عقب,мо̄а̄з
5269,zurück::ADV,عقب,мо̄а̄ст
5270,zurück::ADV,بالعکس,bååstede
5271,zurück::ADV,بالعکس,ruoptus
5272,zurück::ADV,بالعکس,maŋus
5273,zurück::ADV,بالعکس,ruoktot
5274,zurück::ADV,بالعکس,maassâd
5275,zurück::ADV,بالعکس,vä´st
5276,zurück::ADV,بالعکس,mååusat
5277,zurück::ADV,بالعکس,мо̄а̄з
5278,zurück::ADV,بالعکس,мо̄а̄ст
5279,unten::ADV,زیر,vuelnie
5280,unten::ADV,زیر,vuollen
5281,unten::ADV,زیر,vuollin
5282,unten::ADV,زیر,vyellin
5283,unten::ADV,زیر,vue´llen
5284,unten::ADV,زیر,вӯлльн
5285,unten::ADV,پایین,vuelnie
5286,unten::ADV,پایین,vuollen
5287,unten::ADV,پایین,vuollin
5288,unten::ADV,پایین,vyellin
5289,unten::ADV,پایین,vue´llen
5290,unten::ADV,پایین,вӯлльн
5291,hinab::ADV,به پایین,våålese
5292,hinab::ADV,به پایین,vuolus
5293,hinab::ADV,به پایین,vulos
5294,hinab::ADV,به پایین,vuá'lás
5295,hinab::ADV,به پایین,vuâlas
5296,hinab::ADV,به پایین,валас
5297,oben::ADV,بالا,bijjene
5298,oben::ADV,بالا,baddjen
5299,oben::ADV,بالا,badjin
5300,oben::ADV,بالا,paijeen
5301,oben::ADV,بالا,pâ´jjen
5302,oben::ADV,بالا,tunââ´lmest
5303,oben::ADV,بالا,пайенҍ
5304,hinauf::ADV,به بالا,bæjjese
5305,hinauf::ADV,به بالا,bajás
5306,hinauf::ADV,به بالا,bajás
5307,hinauf::ADV,به بالا,pajas
5308,hinauf::ADV,به بالا,pââjas
5309,hinauf::ADV,به بالا,пайяс
5310,überall::ADV,همه‌جا,gaajhkene lehkesne
5311,überall::ADV,همه‌جا,juohkka sajen
5312,überall::ADV,همه‌جا,juohke sajis
5313,überall::ADV,همه‌جا,jya'hisaajeest
5314,überall::ADV,همه‌جا,vee´zz
5315,überall::ADV,همه‌جا,pukvee´zz
5316,überall::ADV,همه‌جا,пугквесь
5317,nicht::ADV,نه,ij
5318,nicht::ADV,نه,ij
5319,nicht::ADV,نه,ii
5320,nicht::ADV,نه,ij
5321,nicht::ADV,نه,ij
5322,nicht::ADV,نه,эйй
5323,ein wenig::ADV,کمی,ånnetje
5324,ein wenig::ADV,کمی,ahtjetje
5325,ein wenig::ADV,کمی,binná
5326,ein wenig::ADV,کمی,veahá
5327,ein wenig::ADV,کمی,ucánjii
5328,ein wenig::ADV,کمی,occanj
5329,ein wenig::ADV,کمی,simmna
5330,ein wenig::ADV,کمی,сада
5331,ein wenig::ADV,کمی,садаматта
5332,kaum::ADV,به سختی,jallan
5333,kaum::ADV,به سختی,vánet
5334,kaum::ADV,به سختی,báljo
5335,kaum::ADV,به سختی,illá
5336,kaum::ADV,به سختی,illvaa
5337,kaum::ADV,به سختی,мале
5338,kaum::ADV,به سختی,элэлэ
5339,sehr::ADV,خیلی,sagk
5340,sehr::ADV,خیلی,riek
5341,sehr::ADV,خیلی,sieldes
5342,sehr::ADV,خیلی,hui
5343,sehr::ADV,خیلی,ollu
5344,sehr::ADV,خیلی,čuuvtij
5345,sehr::ADV,خیلی,sami
5346,sehr::ADV,خیلی,čuu´t
5347,sehr::ADV,خیلی,пэре
5348,sehr::ADV,خیلی,чофта
5349,sehr::ADV,بسیار,sagk
5350,sehr::ADV,بسیار,riek
5351,sehr::ADV,بسیار,sieldes
5352,sehr::ADV,بسیار,hui
5353,sehr::ADV,بسیار,ollu
5354,sehr::ADV,بسیار,čuuvtij
5355,sehr::ADV,بسیار,sami
5356,sehr::ADV,بسیار,čuu´t
5357,sehr::ADV,بسیار,пэре
5358,sehr::ADV,بسیار,чофта
5359,so::ADV,چنین,numhtie
5360,so::ADV,چنین,nav
5361,so::ADV,چنین,nuov
5362,so::ADV,چنین,nåv
5363,so::ADV,چنین,nu
5364,so::ADV,چنین,näävt
5365,so::ADV,چنین,de
5366,so::ADV,چنین,nu´t
5367,so::ADV,چنین,nääi´t
5368,so::ADV,چنین,те̄льнэ
5369,so::ADV,اینطور,numhtie
5370,so::ADV,اینطور,nav
5371,so::ADV,اینطور,nuov
5372,so::ADV,اینطور,nåv
5373,so::ADV,اینطور,nu
5374,so::ADV,اینطور,näävt
5375,so::ADV,اینطور,de
5376,so::ADV,اینطور,nu´t
5377,so::ADV,اینطور,nääi´t
5378,so::ADV,اینطور,те̄льнэ
5379,noch::ADV,هنوز,annje
5380,noch::ADV,هنوز,ájn
5381,noch::ADV,هنوز,vilá
5382,noch::ADV,هنوز,ain
5383,noch::ADV,هنوز,vela
5384,noch::ADV,هنوز,võl
5385,noch::ADV,هنوز,veâl
5386,noch::ADV,هنوز,вя̄л
5387,nur::ADV,فقط,ajve
5388,nur::ADV,فقط,barre
5389,nur::ADV,فقط,dåssjå
5390,nur::ADV,فقط,dušše
5391,nur::ADV,فقط,váá
5392,nur::ADV,فقط,pâi
5393,nur::ADV,فقط,leša
5394,nur::ADV,فقط,tåå´lǩ
5395,nur::ADV,فقط,лэша
5396,nur::ADV,فقط,лышшэ
5397,nur::ADV,تنها,ajve
5398,nur::ADV,تنها,barre
5399,nur::ADV,تنها,dåssjå
5400,nur::ADV,تنها,dušše
5401,nur::ADV,تنها,váá
5402,nur::ADV,تنها,pâi
5403,nur::ADV,تنها,leša
5404,nur::ADV,تنها,tåå´lǩ
5405,nur::ADV,تنها,лэша
5406,nur::ADV,تنها,лышшэ
5407,schon::ADV,قبلاً,joe
5408,schon::ADV,قبلاً,juo
5409,schon::ADV,قبلاً,juo
5410,schon::ADV,قبلاً,juo
5411,schon::ADV,قبلاً,ju´n
5412,schon::ADV,قبلاً,ё
5413,schon::ADV,به این زودی,joe
5414,schon::ADV,به این زودی,juo
5415,schon::ADV,به این زودی,juo
5416,schon::ADV,به این زودی,juo
5417,schon::ADV,به این زودی,ju´n
5418,schon::ADV,به این زودی,ё
5419,wieder::ADV,باز,vihth
5420,wieder::ADV,باز,aajmoen
5421,wieder::ADV,باز,vas
5422,wieder::ADV,باز,ådåsis
5423,wieder::ADV,باز,fas
5424,wieder::ADV,باز,vuot
5425,wieder::ADV,باز,vest
5426,wieder::ADV,باز,däs
5427,wieder::ADV,باز,e´pet
5428,wieder::ADV,باز,аввта
5429,wieder::ADV,باز,о̄дтсэ
5430,wieder::ADV,دوباره,vihth
5431,wieder::ADV,دوباره,aajmoen
5432,wieder::ADV,دوباره,vas
5433,wieder::ADV,دوباره,ådåsis
5434,wieder::ADV,دوباره,fas
5435,wieder::ADV,دوباره,vuot
5436,wieder::ADV,دوباره,vest
5437,wieder::ADV,دوباره,däs
5438,wieder::ADV,دوباره,e´pet
5439,wieder::ADV,دوباره,аввта
5440,wieder::ADV,دوباره,о̄дтсэ
5441,vergebens::ADV,بیهوده,dåssjåj
5442,vergebens::ADV,بیهوده,duššás
5443,vergebens::ADV,بیهوده,tušás
5444,vergebens::ADV,بیهوده,jääutai
5445,vergebens::ADV,بیهوده,пусьтэльт
5446,vor::PRP,در جلوی,åvteste
5447,vor::PRP,در جلوی,ålggolin
5448,vor::PRP,در جلوی,ovddas
5449,vor::PRP,در جلوی,oovdâst
5450,vor::PRP,در جلوی,ooudâst
5451,vor::PRP,در جلوی,авьтэмьбе̄лльт
5452,hinter::PRP,پشت,duekesne
5453,hinter::PRP,پشت,duogen
5454,hinter::PRP,پشت,maŋŋelin
5455,hinter::PRP,پشت,maŋil
5456,hinter::PRP,پشت,duogás
5457,hinter::PRP,پشت,tyeḥin
5458,hinter::PRP,پشت,tue´ǩǩen
5459,hinter::PRP,پشت,маӈельт
5460,unter::PRP,تحت,nuelesne
5461,unter::PRP,تحت,vuolen
5462,unter::PRP,تحت,vuolde
5463,unter::PRP,تحت,vyel'ni
5464,unter::PRP,تحت,vue´llen
5465,unter::PRP,تحت,вӯлльнҍ
5466,durch::PRP,از وسط,vieken
5467,durch::PRP,از وسط,tjadá
5468,durch::PRP,از وسط,-rájge
5469,durch::PRP,از وسط,čađa
5470,durch::PRP,از وسط,čoođâ
5471,durch::PRP,از وسط,čõõđ
5472,durch::PRP,از وسط,pääi´ǩ
5473,durch::PRP,از وسط,че̄д
5474,durch::PRP,از ميان,vieken
5475,durch::PRP,از ميان,tjadá
5476,durch::PRP,از ميان,-rájge
5477,durch::PRP,از ميان,čađa
5478,durch::PRP,از ميان,čoođâ
5479,durch::PRP,از ميان,čõõđ
5480,durch::PRP,از ميان,pääi´ǩ
5481,durch::PRP,از ميان,че̄д
5482,neben::PRP,کنار,baaltese
5483,neben::PRP,کنار,báldan
5484,neben::PRP,کنار,bálddas
5485,neben::PRP,کنار,paaldâst
5486,neben::PRP,کنار,paaldâst
5487,neben::PRP,کنار,поалльтэ
5488,neben::PRP,پهلوی,baaltese
5489,neben::PRP,پهلوی,báldan
5490,neben::PRP,پهلوی,bálddas
5491,neben::PRP,پهلوی,paaldâst
5492,neben::PRP,پهلوی,paaldâst
5493,neben::PRP,پهلوی,поалльтэ
5494,zwischen::PRP,بین,gaskesne
5495,zwischen::PRP,بین,gasska
5496,zwischen::PRP,بین,gaskkas
5497,zwischen::PRP,بین,kooskâst
5498,zwischen::PRP,بین,kâskka
5499,zwischen::PRP,بین,кэскэсьт
5500,zwischen::PRP,بین,кэ̄скэль
5501,zwischen::PRP,میان,gaskesne
5502,zwischen::PRP,میان,gasska
5503,zwischen::PRP,میان,gaskkas
5504,zwischen::PRP,میان,kooskâst
5505,zwischen::PRP,میان,kâskka
5506,zwischen::PRP,میان,кэскэсьт
5507,zwischen::PRP,میان,кэ̄скэль
5508,wegen::PRP,برای,dïete
5509,wegen::PRP,برای,gaevhtieh
5510,wegen::PRP,برای,diehti
5511,wegen::PRP,برای,dihte
5512,wegen::PRP,برای,geažil
5513,wegen::PRP,برای,tet
5514,wegen::PRP,برای,diõtt
5515,wegen::PRP,برای,ǩeäč'ča
5516,wegen::PRP,برای,гуэйке
5517,wegen::PRP,بخاطر,dïete
5518,wegen::PRP,بخاطر,gaevhtieh
5519,wegen::PRP,بخاطر,diehti
5520,wegen::PRP,بخاطر,dihte
5521,wegen::PRP,بخاطر,geažil
5522,wegen::PRP,بخاطر,tet
5523,wegen::PRP,بخاطر,diõtt
5524,wegen::PRP,بخاطر,ǩeäč'ča
5525,wegen::PRP,بخاطر,гуэйке
5526,dies::PRN,این,dihte
5527,dies::PRN,این,dát
5528,dies::PRN,این,dát
5529,dies::PRN,این,táát
5530,dies::PRN,این,tät
5531,dies::PRN,این,tiett-aa
5532,dies::PRN,این,тэдт
5533,das::PRN,آن,dohte
5534,das::PRN,آن,dat
5535,das::PRN,آن,dat
5536,das::PRN,آن,tot
5537,das::PRN,آن,tõt
5538,das::PRN,آن,тудт
5539,alles::PRN,تمام,gaajhke
5540,alles::PRN,تمام,gájkka
5541,alles::PRN,تمام,buot
5542,alles::PRN,تمام,puoh
5543,alles::PRN,تمام,puk
5544,alles::PRN,تمام,пугк
5545,alles::PRN,همه‌چیر,gaajhke
5546,alles::PRN,همه‌چیر,gájkka
5547,alles::PRN,همه‌چیر,buot
5548,alles::PRN,همه‌چیر,puoh
5549,alles::PRN,همه‌چیر,puk
5550,alles::PRN,همه‌چیر,пугк
5551,ich::PRN,من,manne
5552,ich::PRN,من,mån
5553,ich::PRN,من,månnå
5554,ich::PRN,من,mun
5555,ich::PRN,من,mun
5556,ich::PRN,من,munnâ
5557,ich::PRN,من,mon
5558,ich::PRN,من,мунн
5559,du::PRN,تو,datne
5560,du::PRN,تو,dån
5561,du::PRN,تو,don
5562,du::PRN,تو,tun
5563,du::PRN,تو,ton
5564,du::PRN,تو,то̄нн
5565,er::PRN,او,dïhte
5566,er::PRN,او,sån
5567,er::PRN,او,son
5568,er::PRN,او,sun
5569,er::PRN,او,son
5570,er::PRN,او,со̄нн
5571,wir::PRN,ما,mijjieh
5572,wir::PRN,ما,mij
5573,wir::PRN,ما,mii
5574,wir::PRN,ما,mij
5575,wir::PRN,ما,mij
5576,wir::PRN,ما,мыйй
5577,ihr::PRN,شما,dijjie
5578,ihr::PRN,شما,dij
5579,ihr::PRN,شما,dii
5580,ihr::PRN,شما,tij
5581,ihr::PRN,شما,tij
5582,ihr::PRN,شما,тыйй
5583,sie::PRN,آنها,dah
5584,sie::PRN,آنها,sij
5585,sie::PRN,آنها,sii
5586,sie::PRN,آنها,sij
5587,sie::PRN,آنها,sij
5588,sie::PRN,آنها,сыйй
5589,was::FPRN,چه,mij
5590,was::FPRN,چه,mij
5591,was::FPRN,چه,mii
5592,was::FPRN,چه,mii
5593,was::FPRN,چه,mii
5594,was::FPRN,چه,мӣ
5595,wer::FPRN,کی,gie
5596,wer::FPRN,کی,guhti
5597,wer::FPRN,کی,gii
5598,wer::FPRN,کی,guhte
5599,wer::FPRN,کی,kii
5600,wer::FPRN,کی,ǩii
5601,wer::FPRN,کی,kåå´tt
5602,wer::FPRN,کی,ке̄
5603,wo::FADV,کجا,gusnie
5604,wo::FADV,کجا,gånnå
5605,wo::FADV,کجا,gos
5606,wo::FADV,کجا,kost
5607,wo::FADV,کجا,ko´st
5608,wo::FADV,کجا,касьт
5609,wohin::FADV,بکجا,gogka
5610,wohin::FADV,بکجا,gåsi
5611,wohin::FADV,بکجا,gosa
5612,wohin::FADV,بکجا,kuus
5613,wohin::FADV,بکجا,koozz
5614,wohin::FADV,بکجا,ко̄з
5615,wie::FADV,چطور,guktie
5616,wie::FADV,چطور,gumhtie
5617,wie::FADV,چطور,gåktu
5618,wie::FADV,چطور,mot
5619,wie::FADV,چطور,mahte
5620,wie::FADV,چطور,mä´htt
5621,wie::FADV,چطور,ко̄ххт
5622,wie::FADV,چگونه,guktie
5623,wie::FADV,چگونه,gumhtie
5624,wie::FADV,چگونه,gåktu
5625,wie::FADV,چگونه,mot
5626,wie::FADV,چگونه,mahte
5627,wie::FADV,چگونه,mä´htt
5628,wie::FADV,چگونه,ко̄ххт
5629,warum::FADV,چرا,man
5630,warum::FADV,چرا,manen
5631,warum::FADV,چرا,manne
5632,warum::FADV,چرا,mane
5633,warum::FADV,چرا,mondiet
5634,warum::FADV,چرا,mõõzz
5635,warum::FADV,چرا,mää´nn
5636,warum::FADV,چرا,мэ̄йт
5637,warum::FADV,چرا,мэ̄ннгуэйке
5638,warum::FADV,برای چه,man
5639,warum::FADV,برای چه,manen
5640,warum::FADV,برای چه,manne
5641,warum::FADV,برای چه,mane
5642,warum::FADV,برای چه,mondiet
5643,warum::FADV,برای چه,mõõzz
5644,warum::FADV,برای چه,mää´nn
5645,warum::FADV,برای چه,мэ̄йт
5646,warum::FADV,برای چه,мэ̄ннгуэйке
5647,wieviel::FNUM,چند,man jeenje
5648,wieviel::FNUM,چند,makta
5649,wieviel::FNUM,چند,olugo
5650,wieviel::FNUM,چند,kalle
5651,wieviel::FNUM,چند,kâ´ll
5652,wieviel::FNUM,چند,мэ̄ннве̄рьт
5653,wieviel::FNUM,چند,мэ̄нлянчверьт
5654,wieviel::FNUM,چقدر,man jeenje
5655,wieviel::FNUM,چقدر,makta
5656,wieviel::FNUM,چقدر,olugo
5657,wieviel::FNUM,چقدر,kalle
5658,wieviel::FNUM,چقدر,kâ´ll
5659,wieviel::FNUM,چقدر,мэ̄ннве̄рьт
5660,wieviel::FNUM,چقدر,мэ̄нлянчверьт
5661,eins::NUM,یک,akte
5662,eins::NUM,یک,akta
5663,eins::NUM,یک,okta
5664,eins::NUM,یک,ohtâ
5665,eins::NUM,یک,õhtt
5666,eins::NUM,یک,э̄ххт
5667,eins::NUM,یک,о̄ххтэ
5668,zwei::NUM,دو,göökte
5669,zwei::NUM,دو,guokta
5670,zwei::NUM,دو,guokte
5671,zwei::NUM,دو,kyeh'ti
5672,zwei::NUM,دو,kuõ´htt
5673,zwei::NUM,دو,кӯххт
5674,drei::NUM,سه,golme
5675,drei::NUM,سه,gålmmå
5676,drei::NUM,سه,golbma
5677,drei::NUM,سه,kulmâ
5678,drei::NUM,سه,koumm
5679,drei::NUM,سه,ко̄ллм
5680,vier::NUM,چهار,njieljie
5681,vier::NUM,چهار,niellja
5682,vier::NUM,چهار,njeallje
5683,vier::NUM,چهار,nelji
5684,vier::NUM,چهار,nellj
5685,vier::NUM,چهار,не̄лльй
5686,fünf::NUM,پنج,vïjhte
5687,fünf::NUM,پنج,vihtta
5688,fünf::NUM,پنج,vihtta
5689,fünf::NUM,پنج,vittâ
5690,fünf::NUM,پنج,vitt
5691,fünf::NUM,پنج,выдт
5692,sechs::NUM,شش,govhte
5693,sechs::NUM,شش,guhtta
5694,sechs::NUM,شش,guhtta
5695,sechs::NUM,شش,kuttâ
5696,sechs::NUM,شش,kutt
5697,sechs::NUM,شش,кудт
5698,sieben::NUM,هفت,tjïjhtje
5699,sieben::NUM,هفت,giehtja
5700,sieben::NUM,هفت,čieža
5701,sieben::NUM,هفت,čiččâm
5702,sieben::NUM,هفت,čiččâm
5703,sieben::NUM,هفت,кыджемь
5704,acht::NUM,هشت,gaektsie
5705,acht::NUM,هشت,gáktsa
5706,acht::NUM,هشت,gávcci
5707,acht::NUM,هشت,käävci
5708,acht::NUM,هشت,kääu´c
5709,acht::NUM,هشت,ка̄ххц
5710,neun::NUM,نه,uktsie
5711,neun::NUM,نه,aktse
5712,neun::NUM,نه,ovcci
5713,neun::NUM,نه,oovce
5714,neun::NUM,نه,å´hcc
5715,neun::NUM,نه,аххц
5716,zehn::NUM,ده,luhkie
5717,zehn::NUM,ده,låhke
5718,zehn::NUM,ده,lågev
5719,zehn::NUM,ده,logi
5720,zehn::NUM,ده,loṿe
5721,zehn::NUM,ده,lååi
5722,zehn::NUM,ده,лоагкь
5723,elf::NUM,یازده,luhkieakte
5724,elf::NUM,یازده,lågenanakta
5725,elf::NUM,یازده,oktanuppelohkái
5726,elf::NUM,یازده,ohtnubáloh
5727,elf::NUM,یازده,õtmlo
5728,elf::NUM,یازده,õhttmlo
5729,elf::NUM,یازده,э̄ххтэмплоагкь
5730,zwölf::NUM,دوازده,luhkiegöökte
5731,zwölf::NUM,دوازده,lågenanguokta
5732,zwölf::NUM,دوازده,guoktenuppelohkái
5733,zwölf::NUM,دوازده,kyeh'tnubáloh
5734,zwölf::NUM,دوازده,kuâtmlo
5735,zwölf::NUM,دوازده,kuâhttmlo
5736,zwölf::NUM,دوازده,кӯххтэмплоагкь
5737,zwanzig::NUM,بیست,göökteluhkie
5738,zwanzig::NUM,بیست,guoktalåhke
5739,zwanzig::NUM,بیست,guoktelogi
5740,zwanzig::NUM,بیست,kyeh'tilov
5741,zwanzig::NUM,بیست,kuâhttlo
5742,zwanzig::NUM,بیست,кӯххтлоагкь
5743,dreißig::NUM,سی,golmeluhkie
5744,dreißig::NUM,سی,gålmmålåhke
5745,dreißig::NUM,سی,golbmalogi
5746,dreißig::NUM,سی,kulmâlov
5747,dreißig::NUM,سی,koummlo
5748,dreißig::NUM,سی,ко̄ллмлоагкь
5749,vierzig::NUM,چهل,njieljieluhkie
5750,vierzig::NUM,چهل,nielljalåhke
5751,vierzig::NUM,چهل,njealljelogi
5752,vierzig::NUM,چهل,neljilov
5753,vierzig::NUM,چهل,nelljlo
5754,vierzig::NUM,چهل,не̄лльйлоагкь
5755,fünfzig::NUM,پنجاه,vïjhteluhkie
5756,fünfzig::NUM,پنجاه,vihttalåhke
5757,fünfzig::NUM,پنجاه,vihttalogi
5758,fünfzig::NUM,پنجاه,vittâlov
5759,fünfzig::NUM,پنجاه,vittlo
5760,fünfzig::NUM,پنجاه,выдтлоагкъ
5761,sechzig::NUM,شصت,govhteluhkie
5762,sechzig::NUM,شصت,guhttalåhke
5763,sechzig::NUM,شصت,guhttalogi
5764,sechzig::NUM,شصت,kuttâlov
5765,sechzig::NUM,شصت,kuttlo
5766,sechzig::NUM,شصت,кудтлоагкь
5767,siebzig::NUM,هفتاد,tjïjhtjeluhkie
5768,siebzig::NUM,هفتاد,gietjavlåhke
