,Concept_ID,se,sv
7456,einladen::V,gåhttjot,inbjuda
7457,einladen::V,bovdet,bjuda
7458,einladen::V,bovdet,inbjuda
7459,einladen::V,koččođ,bjuda
7460,einladen::V,koččođ,inbjuda
7461,einladen::V,kåččad,bjuda
7462,einladen::V,kåččad,inbjuda
7463,einladen::V,коаххче,bjuda
7464,einladen::V,коаххче,inbjuda
7465,vereinigen::V,iktedidh,förena
7466,vereinigen::V,aktidit,förena
7467,vereinigen::V,ovttastahttit,förena
7468,vereinigen::V,o'vtâstittiđ,förena
7469,vereinigen::V,õhtteed,förena
7470,vereinigen::V,э̄хтхэ,förena
7471,besuchen::V,åahpodh,besöka
7472,besuchen::V,goevlelidh,besöka
7473,besuchen::V,guossit,besöka
7474,besuchen::V,gal'let,besöka
7475,besuchen::V,fitnat,besöka
7476,besuchen::V,kolliđ,besöka
7477,besuchen::V,kõ´ll'jed,besöka
7478,besuchen::V,по̄дтлэ,besöka
7479,besuchen::V,во̄тэдтэ,besöka
7480,besuchen::V,во̄а̄ррдэ,besöka
7481,treffen::V,dieviedidh,möta
7482,treffen::V,dieviedidh,träffa
7483,treffen::V,iejvvit,möta
7484,treffen::V,iejvvit,träffa
7485,treffen::V,deaivat,möta
7486,treffen::V,deaivat,träffa
7487,treffen::V,staaviđ,möta
7488,treffen::V,staaviđ,träffa
7489,treffen::V,teividiđ,möta
7490,treffen::V,teividiđ,träffa
7491,treffen::V,o´ddjõõttâd,möta
7492,treffen::V,o´ddjõõttâd,träffa
7493,treffen::V,вуэсстлэ,möta
7494,treffen::V,вуэсстлэ,träffa
7495,sich versammeln::V,gaavnedidh,församla sig
7496,sich versammeln::V,tjoaggut,församla sig
7497,sich versammeln::V,čoahkkanit,församla sig
7498,sich versammeln::V,čokkâniđ,församla sig
7499,sich versammeln::V,nurâdâttâđ,församla sig
7500,sich versammeln::V,noorõõttâd,församla sig
7501,sich versammeln::V,вӯллклэ,församla sig
7502,spielen::V,rïdtjedh,leka
7503,spielen::V,rïdtjedh,spela
7504,spielen::V,lustedalledh,leka
7505,spielen::V,lustedalledh,spela
7506,spielen::V,ståhkat,leka
7507,spielen::V,ståhkat,spela
7508,spielen::V,stuvssit,leka
7509,spielen::V,stuvssit,spela
7510,spielen::V,speallat,leka
7511,spielen::V,speallat,spela
7512,spielen::V,le'ihâšiđ,leka
7513,spielen::V,le'ihâšiđ,spela
7514,spielen::V,siõrrâd,leka
7515,spielen::V,siõrrâd,spela
7516,spielen::V,speâllad,leka
7517,spielen::V,speâllad,spela
7518,spielen::V,сӣррэ,leka
7519,spielen::V,сӣррэ,spela
7520,singen::V,laavlodh,sjunga
7521,singen::V,lávllot,sjunga
7522,singen::V,lávlut,sjunga
7523,singen::V,lávluđ,sjunga
7524,singen::V,läullad,sjunga
7525,singen::V,ла̄ввлэ,sjunga
7526,tanzen::V,daanhtsodh,dansa
7527,tanzen::V,dánssat,dansa
7528,tanzen::V,gærssulit,dansa
7529,tanzen::V,dánset,dansa
7530,tanzen::V,tánssáđ,dansa
7531,tanzen::V,ta´nssjed,dansa
7532,tanzen::V,pleäs'sjed,dansa
7533,tanzen::V,нюччке,dansa
7534,tanzen::V,пляссъе,dansa
7535,sich trennen::V,jååkedidh,skiljas
7536,sich trennen::V,sirrat,skiljas
7537,sich trennen::V,sirádit,skiljas
7538,sich trennen::V,earránit,skiljas
7539,sich trennen::V,ratkuđ,skiljas
7540,sich trennen::V,rätkkjed,skiljas
7541,sich trennen::V,кӯдтъе,skiljas
7542,verlassen::V,laehpedh,lämna
7543,verlassen::V,laehpedh,överge
7544,verlassen::V,guodet,lämna
7545,verlassen::V,guodet,överge
7546,verlassen::V,guođđit,lämna
7547,verlassen::V,guođđit,överge
7548,verlassen::V,hilgođ,lämna
7549,verlassen::V,hilgođ,överge
7550,verlassen::V,kyeđđiđ,lämna
7551,verlassen::V,kyeđđiđ,överge
7552,verlassen::V,kue´đđed,lämna
7553,verlassen::V,kue´đđed,överge
7554,verlassen::V,сӯһпъе,lämna
7555,verlassen::V,сӯһпъе,överge
7556,retten::V,gorredidh,rädda
7557,retten::V,gádjot,rädda
7558,retten::V,gádjut,rädda
7559,retten::V,kááijuđ,rädda
7560,retten::V,piä'luštiđ,rädda
7561,retten::V,ka´jjeed,rädda
7562,retten::V,вуаннче,rädda
7563,bewachen::V,geehtedh,bevaka
7564,bewachen::V,váktit,bevaka
7565,bewachen::V,fáktet,bevaka
7566,bewachen::V,vahtiđ,bevaka
7567,bewachen::V,värddjed,bevaka
7568,bewachen::V,va´httjed,bevaka
7569,bewachen::V,пынне,bevaka
7570,bewachen::V,ка̄рвуллэ,bevaka
7571,schützen::V,vaarjelidh,skydda
7572,schützen::V,vaarjelidh,beskydda
7573,schützen::V,suoddjit,skydda
7574,schützen::V,suoddjit,beskydda
7575,schützen::V,suodjalit,skydda
7576,schützen::V,suodjalit,beskydda
7577,schützen::V,suddjet,skydda
7578,schützen::V,suddjet,beskydda
7579,schützen::V,varjâliđ,skydda
7580,schützen::V,varjâliđ,beskydda
7581,schützen::V,suâided,skydda
7582,schützen::V,suâided,beskydda
7583,schützen::V,varjjled,skydda
7584,schützen::V,varjjled,beskydda
7585,schützen::V,пынне,skydda
7586,schützen::V,пынне,beskydda
7587,verteidigen::V,vaarjelidh,försvara
7588,verteidigen::V,bælostit,försvara
7589,verteidigen::V,bealuštit,försvara
7590,verteidigen::V,čuollat,försvara
7591,verteidigen::V,piä'luštiđ,försvara
7592,verteidigen::V,peälšted,försvara
7593,verteidigen::V,пэ̄лль мэ̄ннэ,försvara
7594,sich schlagen::V,dåarodh,slåss
7595,sich schlagen::V,tjoelestidh,slåss
7596,sich schlagen::V,doarrot,slåss
7597,sich schlagen::V,doarrut,slåss
7598,sich schlagen::V,tuárruđ,slåss
7599,sich schlagen::V,tuärrad,slåss
7600,sich schlagen::V,туаррэ,slåss
7601,schießen::V,vuetjedh,skjuta
7602,schießen::V,skööhtedh,skjuta
7603,schießen::V,vuohtjet,skjuta
7604,schießen::V,báhčit,skjuta
7605,schießen::V,pääččiđ,skjuta
7606,schießen::V,pää´ččed,skjuta
7607,schießen::V,ря̄хшкхэ,skjuta
7608,siegen::V,vïtnedh,segra
7609,siegen::V,vuojttet,segra
7610,siegen::V,vuoitit,segra
7611,siegen::V,vyei'ttiđ,segra
7612,siegen::V,vuei´tted,segra
7613,siegen::V,вуэйхьтэ,segra
7614,ärgern::V,måarahtehtedh,förarga
7615,ärgern::V,suhttadit,förarga
7616,ärgern::V,hárdit,förarga
7617,ärgern::V,piä'ṿuttiđ,förarga
7618,ärgern::V,âsseed,förarga
7619,ärgern::V,се̄нтхэ,förarga
7620,schlagen::V,håasedh,slå
7621,schlagen::V,laekedh,slå
7622,schlagen::V,tsábbmet,slå
7623,schlagen::V,tjassket,slå
7624,schlagen::V,huškut,slå
7625,schlagen::V,časkeđ,slå
7626,schlagen::V,čâ´cǩǩed,slå
7627,schlagen::V,та̄гкэ,slå
7628,schlagen::V,ва̄сстэ,slå
7629,treten::V,tjïektjedh,sparka
7630,treten::V,tjiektjat,sparka
7631,treten::V,čiekčat,sparka
7632,treten::V,čieh'čâđ,sparka
7633,treten::V,tanccâđ,sparka
7634,treten::V,tanccâd,sparka
7635,treten::V,то̄ппцэ,sparka
7636,stechen::V,baskedh,sticka
7637,stechen::V,tjuoggit,sticka
7638,stechen::V,čuoggut,sticka
7639,stechen::V,čuog'giđ,sticka
7640,stechen::V,čuõ´ǧ'ǧeed,sticka
7641,stechen::V,чо̄ххкэ,sticka
7642,stoßen::V,nehkiehtidh,stöta
7643,stoßen::V,nårddådit,stöta
7644,stoßen::V,nordadit,stöta
7645,stoßen::V,nutkâliđ,stöta
7646,stoßen::V,oi´ǧǧeed,stöta
7647,stoßen::V,оййкье,stöta
7648,stoßen::V,тоалкъе,stöta
7649,stehlen::V,sualadidh,stjäla
7650,stehlen::V,suoládit,stjäla
7651,stehlen::V,suoládit,stjäla
7652,stehlen::V,suá'ládiđ,stjäla
7653,stehlen::V,suâleed,stjäla
7654,stehlen::V,суэлнэ,stjäla
7655,stören::V,stööredh,störa
7656,stören::V,hearaldehtedh,störa
7657,stören::V,massit,störa
7658,stören::V,sjuddit,störa
7659,stören::V,heađuštit,störa
7660,stören::V,hettiđ,störa
7661,stören::V,heṃâdiđ,störa
7662,stören::V,stamlded,störa
7663,stören::V,вӣршэ,störa
7664,stören::V,е̄кхэллэ,störa
7665,belästigen::V,vaejviestidh,genera
7666,belästigen::V,vaejviestidh,besvära
7667,belästigen::V,vájvedit,genera
7668,belästigen::V,vájvedit,besvära
7669,belästigen::V,muodástuhttet,genera
7670,belästigen::V,muodástuhttet,besvära
7671,belästigen::V,váivvidit,genera
7672,belästigen::V,váivvidit,besvära
7673,belästigen::V,bieguhit,genera
7674,belästigen::V,bieguhit,besvära
7675,belästigen::V,vä'ividiđ,genera
7676,belästigen::V,vä'ividiđ,besvära
7677,belästigen::V,stamlded,genera
7678,belästigen::V,stamlded,besvära
7679,belästigen::V,е̄кхэллэ,genera
7680,belästigen::V,е̄кхэллэ,besvära
7681,belästigen::V,во̄а̄йвшэ,genera
7682,belästigen::V,во̄а̄йвшэ,besvära
7683,verbergen::V,tjïekedh,dölja
7684,verbergen::V,tjiehkat,dölja
7685,verbergen::V,čiehkat,dölja
7686,verbergen::V,čieḥâđ,dölja
7687,verbergen::V,peittad,dölja
7688,verbergen::V,чӣгкэ,dölja
7689,verbergen::V,пе̄йхьтэ,dölja
7690,täuschen::V,iermedh,vilseleda
7691,täuschen::V,eajhkaldehtedh,vilseleda
7692,täuschen::V,tjáddjit,vilseleda
7693,täuschen::V,dájuhit,vilseleda
7694,täuschen::V,viehtalit,vilseleda
7695,täuschen::V,villiđ,vilseleda
7696,täuschen::V,ǩiõllâd,vilseleda
7697,täuschen::V,вӯйхе,vilseleda
7698,täuschen::V,пе̄йхьтэ,vilseleda
7699,täuschen::V,ке̄лсэллэ,vilseleda
7700,betrügen::V,biehtedh,bedra
7701,betrügen::V,biehttet,bedra
7702,betrügen::V,beahttit,bedra
7703,betrügen::V,filliđ,bedra
7704,betrügen::V,ǩiõllâd,bedra
7705,betrügen::V,pä´rtteed,bedra
7706,betrügen::V,вӯйхе,bedra
7707,betrügen::V,пе̄йхьтэ,bedra
7708,betrügen::V,ке̄лсэллэ,bedra
7709,töten::V,buvvedh,döda
7710,töten::V,gåddet,döda
7711,töten::V,soaggit,döda
7712,töten::V,goddit,döda
7713,töten::V,surmiđ,döda
7714,töten::V,jämittiđ,döda
7715,töten::V,kå´dded,döda
7716,töten::V,so´rmmjed,döda
7717,töten::V,коаннҌтэ,döda
7718,wohnen::V,årrodh,bo
7719,wohnen::V,veasodh,bo
7720,wohnen::V,årrot,bo
7721,wohnen::V,viessot,bo
7722,wohnen::V,orrut,bo
7723,wohnen::V,aassâđ,bo
7724,wohnen::V,aassâd,bo
7725,wohnen::V,jälsted,bo
7726,wohnen::V,е̄лле,bo
7727,arbeiten::V,barkedh,arbeta
7728,arbeiten::V,rihtjat,arbeta
7729,arbeiten::V,bargat,arbeta
7730,arbeiten::V,porgâđ,arbeta
7731,arbeiten::V,tue´j'jeed,arbeta
7732,arbeiten::V,лыххкэ,arbeta
7733,arbeiten::V,ро̄бхушшэ,arbeta
7734,sammeln::V,tjåegkedh,samla
7735,sammeln::V,tjoahkkit,samla
7736,sammeln::V,čoaggit,samla
7737,sammeln::V,čokkiđ,samla
7738,sammeln::V,čuág'giđ,samla
7739,sammeln::V,noorrâd,samla
7740,sammeln::V,нёавсэ,samla
7741,pflücken::V,tjåegkedh,plocka
7742,pflücken::V,tjoagget,plocka
7743,pflücken::V,čoaggit,plocka
7744,pflücken::V,čuág'giđ,plocka
7745,pflücken::V,uussâd,plocka
7746,pflücken::V,кышшкэ,plocka
7747,jagen::V,bearhtodh,jaga
7748,jagen::V,viejddit,jaga
7749,jagen::V,bivdit,jaga
7750,jagen::V,miä'cástiđ,jaga
7751,jagen::V,miä´csted,jaga
7752,jagen::V,ме̄ххьцтэ,jaga
7753,fischen::V,gööledh,fiska
7754,fischen::V,håagkodh,fiska
7755,fischen::V,guollit,fiska
7756,fischen::V,guolástit,fiska
7757,fischen::V,kuá'lástiđ,fiska
7758,fischen::V,kue´llšeed,fiska
7759,fischen::V,шылле кӯль,fiska
7760,fassen::V,bivtedh,fånga
7761,fassen::V,giddit,fånga
7762,fassen::V,bivdit,fånga
7763,fassen::V,pivdeđ,fånga
7764,fassen::V,kå´dded,fånga
7765,fassen::V,со̄а̄гкэ,fånga
7766,hüten::V,geehtedh,vakta
7767,hüten::V,váktit,vakta
7768,hüten::V,geahččat,vakta
7769,hüten::V,keččâđ,vakta
7770,hüten::V,hoi´ddjed,vakta
7771,hüten::V,пынне,vakta
7772,treiben::V,vuejiehtidh,driva
7773,treiben::V,vuojedit,driva
7774,treiben::V,vuodjelit,driva
7775,treiben::V,vyeijiđ,driva
7776,treiben::V,vue´jjad,driva
7777,treiben::V,выйхе,driva
7778,treiben::V,го̄ннэ,driva
7779,anbinden::V,viedtedh,binda fast
7780,anbinden::V,gaarhkedidh,binda fast
7781,anbinden::V,dabrrit,binda fast
7782,anbinden::V,dæhppodit,binda fast
7783,anbinden::V,čatnat,binda fast
7784,anbinden::V,čoonnâđ,binda fast
7785,anbinden::V,čõõnnâd,binda fast
7786,anbinden::V,ко̄ррэ,binda fast
7787,füttern::V,bïepmehtidh,fodra
7788,füttern::V,biebbmat,fodra
7789,füttern::V,biebmat,fodra
7790,füttern::V,purâttiđ,fodra
7791,füttern::V,poorted,fodra
7792,füttern::V,peâm'mad,fodra
7793,füttern::V,поҏтэ,fodra
7794,melken::V,buhtjedh,mjölka
7795,melken::V,båhtjet,mjölka
7796,melken::V,bahčit,mjölka
7797,melken::V,paččeeđ,mjölka
7798,melken::V,pââččad,mjölka
7799,melken::V,лаппьсе,mjölka
7800,hacken::V,tsåalhkodh,hacka
7801,hacken::V,tsållat,hacka
7802,hacken::V,tsáhpat,hacka
7803,hacken::V,čuollat,hacka
7804,hacken::V,čuollâđ,hacka
7805,hacken::V,ceäk'kad,hacka
7806,hacken::V,ця̄ххкэ,hacka
7807,gießen::V,tjaetsiehtidh,hälla
7808,gießen::V,tjaetsiehtidh,vattna
7809,gießen::V,tjáhttjit,hälla
7810,gießen::V,tjáhttjit,vattna
7811,gießen::V,njuoskadit,hälla
7812,gießen::V,njuoskadit,vattna
7813,gießen::V,čáhccet,hälla
7814,gießen::V,čáhccet,vattna
7815,gießen::V,njuos'kâdiđ,hälla
7816,gießen::V,njuos'kâdiđ,vattna
7817,gießen::V,väällad,hälla
7818,gießen::V,väällad,vattna
7819,gießen::V,ва̄ллэ,hälla
7820,gießen::V,ва̄ллэ,vattna
7821,reifen::V,njoetsedh,mogna
7822,reifen::V,láddat,mogna
7823,reifen::V,láddat,mogna
7824,reifen::V,laddâđ,mogna
7825,reifen::V,laddâd,mogna
7826,reifen::V,ӣллкнэ,mogna
7827,reifen::V,ло̄а̄янтэ,mogna
7828,zubereiten::V,jurjiehtidh,tillaga
7829,zubereiten::V,jurjiehtidh,tillreda
7830,zubereiten::V,riejddit,tillaga
7831,zubereiten::V,riejddit,tillreda
7832,zubereiten::V,ráhkadit,tillaga
7833,zubereiten::V,ráhkadit,tillreda
7834,zubereiten::V,va'lmâštiđ,tillaga
7835,zubereiten::V,va'lmâštiđ,tillreda
7836,zubereiten::V,vaalmšted,tillaga
7837,zubereiten::V,vaalmšted,tillreda
7838,zubereiten::V,во̄а̄лмшэ,tillaga
7839,zubereiten::V,во̄а̄лмшэ,tillreda
7840,kochen::V,voessjedh,koka
7841,kochen::V,vuossjat,koka
7842,kochen::V,duolldádit,koka
7843,kochen::V,vuoš'šat,koka
7844,kochen::V,vuoššâđ,koka
7845,kochen::V,ǩe´tted,koka
7846,kochen::V,кыппьтэ,koka
7847,backen::V,bååhkedh,baka
7848,backen::V,lájbbot,baka
7849,backen::V,báhkket,baka
7850,backen::V,goikadit,baka
7851,backen::V,liäi'buđ,baka
7852,backen::V,vää´l'jed,baka
7853,backen::V,па̄шшьтэ,baka
7854,braten::V,bissedh,steka
7855,braten::V,basset,steka
7856,braten::V,báistit,steka
7857,braten::V,steiket,steka
7858,braten::V,passeeđ,steka
7859,braten::V,pä´štted,steka
7860,braten::V,па̄шшьтэ,steka
7861,umrühren::V,firredh,röra om
7862,umrühren::V,fierrot,röra om
7863,umrühren::V,fierrut,röra om
7864,umrühren::V,fiärruđ,röra om
7865,umrühren::V,sie´jjted,röra om
7866,umrühren::V,вӣршэ,röra om
7867,stricken::V,gurredh,sticka
7868,stricken::V,gådet,sticka
7869,stricken::V,gođđit,sticka
7870,stricken::V,kođđeeđ,sticka
7871,stricken::V,kåå´đđed,sticka
7872,stricken::V,коадтӭ,sticka
7873,nähen::V,gåarodh,sy
7874,nähen::V,goarrot,sy
7875,nähen::V,goarrut,sy
7876,nähen::V,kuárruđ,sy
7877,nähen::V,kuärrad,sy
7878,nähen::V,куаррэ,sy
7879,färben::V,klaeriedidh,färga
7880,färben::V,bájnnit,färga
7881,färben::V,sihttset,färga
7882,färben::V,báidnit,färga
7883,färben::V,ivdnet,färga
7884,färben::V,päiniđ,färga
7885,färben::V,päinnad,färga
7886,färben::V,ǩe´rjjeed,färga
7887,färben::V,по̄а̄ййнэ,färga
7888,reinigen::V,reenskedh,rensa
7889,reinigen::V,reenskedh,rengöra
7890,reinigen::V,dïdtesjidh,rensa
7891,reinigen::V,dïdtesjidh,rengöra
7892,reinigen::V,rájnnit,rensa
7893,reinigen::V,rájnnit,rengöra
7894,reinigen::V,čorget,rensa
7895,reinigen::V,čorget,rengöra
7896,reinigen::V,buhtistit,rensa
7897,reinigen::V,buhtistit,rengöra
7898,reinigen::V,kađvâđ,rensa
7899,reinigen::V,kađvâđ,rengöra
7900,reinigen::V,čurgiđ,rensa
7901,reinigen::V,čurgiđ,rengöra
7902,reinigen::V,putestiđ,rensa
7903,reinigen::V,putestiđ,rengöra
7904,reinigen::V,čiisteed,rensa
7905,reinigen::V,čiisteed,rengöra
7906,reinigen::V,puu´ttsted,rensa
7907,reinigen::V,puu´ttsted,rengöra
7908,reinigen::V,чисстэ,rensa
7909,reinigen::V,чисстэ,rengöra
7910,reinigen::V,е̄ллэ,rensa
7911,reinigen::V,е̄ллэ,rengöra
7912,waschen::V,bïssedh,tvätta
7913,waschen::V,bassat,tvätta
7914,waschen::V,bassat,tvätta
7915,waschen::V,posâliđ,tvätta
7916,waschen::V,põõssâd,tvätta
7917,waschen::V,пэ̄ссэ,tvätta
7918,abwischen::V,njaamedh,torka av
7919,abwischen::V,sihkastit,torka av
7920,abwischen::V,sihkkut,torka av
7921,abwischen::V,sikkođ,torka av
7922,abwischen::V,sekkad,torka av
7923,abwischen::V,чисстэ,torka av
7924,spülen::V,skuvledh,spola
7925,spülen::V,skuvledh,skölja
7926,spülen::V,dåjddet,spola
7927,spülen::V,dåjddet,skölja
7928,spülen::V,doidit,spola
7929,spülen::V,doidit,skölja
7930,spülen::V,skuljiđ,spola
7931,spülen::V,skuljiđ,skölja
7932,spülen::V,toideđ,spola
7933,spülen::V,toideđ,skölja
7934,spülen::V,tåiddad,spola
7935,spülen::V,tåiddad,skölja
7936,spülen::V,sku´lljeed,spola
7937,spülen::V,sku´lljeed,skölja
7938,spülen::V,пэ̄ссэ,spola
7939,spülen::V,пэ̄ссэ,skölja
7940,fegen::V,sööpedh,feja
7941,fegen::V,suohttsit,feja
7942,fegen::V,luvdet,feja
7943,fegen::V,sihostiđ,feja
7944,fegen::V,roppâđ,feja
7945,fegen::V,västtad,feja
7946,fegen::V,seekksted,feja
7947,fegen::V,по̄а̄шшэ,feja
7948,kehren::V,tjirredh,sopa
7949,kehren::V,såbit,sopa
7950,kehren::V,luvdet,sopa
7951,kehren::V,suo'pâlistiđ,sopa
7952,kehren::V,västtad,sopa
7953,kehren::V,по̄а̄шшэ,sopa
7954,baden::V,voejedidh,bada
7955,baden::V,gálatjit,bada
7956,baden::V,gálašit,bada
7957,baden::V,lávguđ,bada
7958,baden::V,vuõjjâd,bada
7959,baden::V,sääunõõttâd,bada
7960,baden::V,вӯйнэдтэ,bada
7961,sich waschen::V,bïssedidh,tvätta sig
7962,sich waschen::V,basádit,tvätta sig
7963,sich waschen::V,basadit,tvätta sig
7964,sich waschen::V,posâdâttâđ,tvätta sig
7965,sich waschen::V,põõuuõõttâd,tvätta sig
7966,sich waschen::V,пэзнэдтэ,tvätta sig
7967,ausziehen::V,svæjkedh,ta av
7968,ausziehen::V,nuollat,ta av
7969,ausziehen::V,nuollat,ta av
7970,ausziehen::V,noollâđ,ta av
7971,ausziehen::V,nõõllâd,ta av
7972,ausziehen::V,jä´hssed,ta av
7973,ausziehen::V,я̄ккьсе,ta av
7974,anziehen::V,gaarvoehtidh,ta på
7975,anziehen::V,tsåggåt,ta på
7976,anziehen::V,nahkehit,ta på
7977,anziehen::V,čákŋat,ta på
7978,anziehen::V,ká'rvuttiđ,ta på
7979,anziehen::V,čouggâd,ta på
7980,anziehen::V,nââ´ǩǩted,ta på
7981,anziehen::V,ца̄гке,ta på
7982,anziehen::V,наккьхе,ta på
7983,sich anziehen::V,gåårvedidh,klä på sig
7984,sich anziehen::V,gárvvunit,klä på sig
7985,sich anziehen::V,gárvodit,klä på sig
7986,sich anziehen::V,kárvudâttâđ,klä på sig
7987,sich anziehen::V,teâvõõttâd,klä på sig
7988,sich anziehen::V,туввнэдтэ,klä på sig
7989,kämmen::V,tjåhkodh,kamma
7990,kämmen::V,rájddat,kamma
7991,kämmen::V,čohkut,kamma
7992,kämmen::V,čohhoođ,kamma
7993,kämmen::V,čååkkad,kamma
7994,kämmen::V,чоагкэ,kamma
7995,schmücken::V,rïesedh,pynta
7996,schmücken::V,rïesedh,smycka
7997,schmücken::V,feegredh,pynta
7998,schmücken::V,feegredh,smycka
7999,schmücken::V,hiervvit,pynta
8000,schmücken::V,hiervvit,smycka
8001,schmücken::V,tjáppedit,pynta
8002,schmücken::V,tjáppedit,smycka
8003,schmücken::V,čiŋahit,pynta
8004,schmücken::V,čiŋahit,smycka
8005,schmücken::V,čiŋâttiđ,pynta
8006,schmücken::V,čiŋâttiđ,smycka
8007,schmücken::V,heärvted,pynta
8008,schmücken::V,heärvted,smycka
8009,schmücken::V,ре̄ввклаххьтэ,pynta
8010,schmücken::V,ре̄ввклаххьтэ,smycka
8011,sagen::V,jiehtedh,säga
8012,sagen::V,javllat,säga
8013,sagen::V,dadjat,säga
8014,sagen::V,cealkit,säga
8015,sagen::V,ettâđ,säga
8016,sagen::V,celkkiđ,säga
8017,sagen::V,nõmmeed,säga
8018,sagen::V,ceä´lǩǩed,säga
8019,sagen::V,е̄ввэ,säga
8020,sagen::V,це̄ӆӆьке,säga
8021,sprechen::V,håaledh,tala
8022,sprechen::V,rudnat,tala
8023,sprechen::V,runádit,tala
8024,sprechen::V,sárdnut,tala
8025,sprechen::V,sárnuđ,tala
8026,sprechen::V,särnnad,tala
8027,sprechen::V,са̄ррнэ,tala
8028,reden::V,håaledh,tala
8029,reden::V,håaledh,prata
8030,reden::V,sáhkadit,tala
8031,reden::V,sáhkadit,prata
8032,reden::V,hupmat,tala
8033,reden::V,hupmat,prata
8034,reden::V,arvâlâddâđ,tala
8035,reden::V,arvâlâddâđ,prata
8036,reden::V,sárnudiđ,tala
8037,reden::V,sárnudiđ,prata
8038,reden::V,mainsted,tala
8039,reden::V,mainsted,prata
8040,reden::V,е̄внэллэ,tala
8041,reden::V,е̄внэллэ,prata
8042,sich unterhalten::V,soptsestalledh,prata
8043,sich unterhalten::V,ságastit,prata
8044,sich unterhalten::V,ságastallat,prata
8045,sich unterhalten::V,jumadit,prata
8046,sich unterhalten::V,ságastallat,prata
8047,sich unterhalten::V,ma'inâstiđ,prata
8048,sich unterhalten::V,maainsted,prata
8049,sich unterhalten::V,мо̄а̄йнсе,prata
8050,fragen::V,gihtjedh,fråga
8051,fragen::V,gihtjedh,spörja
8052,fragen::V,gahtjat,fråga
8053,fragen::V,gahtjat,spörja
8054,fragen::V,gatjádit,fråga
8055,fragen::V,gatjádit,spörja
8056,fragen::V,jearrat,fråga
8057,fragen::V,jearrat,spörja
8058,fragen::V,koijâdiđ,fråga
8059,fragen::V,koijâdiđ,spörja
8060,fragen::V,kõõččâd,fråga
8061,fragen::V,kõõččâd,spörja
8062,fragen::V,кэ̄дже,fråga
8063,fragen::V,кэ̄дже,spörja
