,Concept_ID,se,be
5218,gefrieren::V,kâ´lmmed,замерзнуць
5219,gefrieren::V,калльме,замерзнуць
5220,tauen::V,leamkedh,раставаць
5221,tauen::V,suddat,раставаць
5222,tauen::V,sagŋadit,раставаць
5223,tauen::V,suddat,раставаць
5224,tauen::V,suddâđ,раставаць
5225,tauen::V,suddâd,раставаць
5226,tauen::V,sõõŋŋâd,раставаць
5227,tauen::V,суннтэ,раставаць
5228,schmelzen::V,sjalkedh,плавіцца
5229,schmelzen::V,suddat,плавіцца
5230,schmelzen::V,suddat,плавіцца
5231,schmelzen::V,suddâđ,плавіцца
5232,schmelzen::V,sooŋŋâđ,плавіцца
5233,schmelzen::V,suddâd,плавіцца
5234,schmelzen::V,sõõŋŋâd,плавіцца
5235,schmelzen::V,суннтэ,плавіцца
5236,trocknen::V,gajhkedh,сохнуць
5237,trocknen::V,gåjkkåt,сохнуць
5238,trocknen::V,goikat,сохнуць
5239,trocknen::V,iiŋŋâđ,сохнуць
5240,trocknen::V,iiŋŋâd,сохнуць
5241,trocknen::V,koškkâd,сохнуць
5242,trocknen::V,ко̄шшкэ,сохнуць
5243,sieden::V,doeltedh,кіпець
5244,sieden::V,duolldat,кіпець
5245,sieden::V,duoldat,кіпець
5246,sieden::V,tuol'dâđ,кіпець
5247,sieden::V,tuõlddâd,кіпець
5248,sieden::V,тӯллтэ,кіпець
5249,faulen::V,rååknedh,гнісці
5250,faulen::V,mïetskedh,гнісці
5251,faulen::V,miesskat,гнісці
5252,faulen::V,mieskat,гнісці
5253,faulen::V,guohcagit,гнісці
5254,faulen::V,kálágiđ,гнісці
5255,faulen::V,kuo'câgiđ,гнісці
5256,faulen::V,kuõccjed,гнісці
5257,faulen::V,мӣццкэ,гнісці
5258,verfaulen::V,rååknedh,згнісці
5259,verfaulen::V,mïetskedh,згнісці
5260,verfaulen::V,miesskat,згнісці
5261,verfaulen::V,mieskat,згнісці
5262,verfaulen::V,guohcagit,згнісці
5263,verfaulen::V,kálágiđ,згнісці
5264,verfaulen::V,kuo'câgiđ,згнісці
5265,verfaulen::V,kuõccjed,згнісці
5266,verfaulen::V,кӯццке,згнісці
5267,reißen::V,gäjhkanidh,ірвацца
5268,reißen::V,ráhkat,ірвацца
5269,reißen::V,liejmedit,ірвацца
5270,reißen::V,gaikánit,ірвацца
5271,reißen::V,kiškuđ,ірвацца
5272,reißen::V,rõttsed,ірвацца
5273,reißen::V,лӯнтнэ,ірвацца
5274,reißen::V,кышшксэллэ,ірвацца
5275,versinken::V,våajodh,тануць
5276,versinken::V,vuodjot,тануць
5277,versinken::V,tjalggat,тануць
5278,versinken::V,vuodjut,тануць
5279,versinken::V,vuáijuđ,тануць
5280,versinken::V,vuäjjad,тануць
5281,versinken::V,вуаййе,тануць
5282,vergehen::V,vaesedh,праходзіць
5283,vergehen::V,vásset,праходзіць
5284,vergehen::V,gollat,праходзіць
5285,vergehen::V,kullâđ,праходзіць
5286,vergehen::V,jåå´tted,праходзіць
5287,vergehen::V,ва̄ссэ,праходзіць
5288,vergehen::V,ӣллъюввэ,праходзіць
5289,erscheinen::V,vååjnedh,зʼявіцца
5290,erscheinen::V,ihtet,зʼявіцца
5291,erscheinen::V,ihtit,зʼявіцца
5292,erscheinen::V,albmodit,зʼявіцца
5293,erscheinen::V,a'lmostuđ,зʼявіцца
5294,erscheinen::V,ee´tted,зʼявіцца
5295,erscheinen::V,čuäitõõttâd,зʼявіцца
5296,erscheinen::V,i´lmstõõvvâd,зʼявіцца
5297,erscheinen::V,ыдтӭ,зʼявіцца
5298,verschwinden::V,haajpanidh,знікнуць
5299,verschwinden::V,gáhtot,знікнуць
5300,verschwinden::V,jávkat,знікнуць
5301,verschwinden::V,jä'vkittiđ,знікнуць
5302,verschwinden::V,jaukkâd,знікнуць
5303,verschwinden::V,hää´vjed,знікнуць
5304,verschwinden::V,ка̄дтэ,знікнуць
5305,sinken::V,våajodh,спадаць
5306,sinken::V,tsoahkot,спадаць
5307,sinken::V,snjoaredit,спадаць
5308,sinken::V,čalgat,спадаць
5309,sinken::V,luáš'tádâttâđ,спадаць
5310,sinken::V,njeeijâđ,спадаць
5311,sinken::V,luâšttõõttâd,спадаць
5312,sinken::V,njeâjjad,спадаць
5313,sinken::V,луэшштэдтэ,спадаць
5314,abnehmen::V,nåhkedidh,паменшыцца
5315,abnehmen::V,unnot,паменшыцца
5316,abnehmen::V,binnot,паменшыцца
5317,abnehmen::V,geahppánit,паменшыцца
5318,abnehmen::V,kiäp'pániđ,паменшыцца
5319,abnehmen::V,ǩeäp'pned,паменшыцца
5320,abnehmen::V,уһцнэ,паменшыцца
5321,steigen::V,tjuedtjielidh,паднімацца
5322,steigen::V,allánit,паднімацца
5323,steigen::V,badjánit,паднімацца
5324,steigen::V,allánit,паднімацца
5325,steigen::V,alaniđ,паднімацца
5326,steigen::V,âllned,паднімацца
5327,steigen::V,pâjjned,паднімацца
5328,steigen::V,пэ̄ййнэ,паднімацца
5329,wachsen::V,suvvedh,расці
5330,wachsen::V,sjïdtedh,расці
5331,wachsen::V,sjaddat,расці
5332,wachsen::V,šaddat,расці
5333,wachsen::V,stuorrut,расці
5334,wachsen::V,šoddâđ,расці
5335,wachsen::V,šõddâd,расці
5336,wachsen::V,шэ̄ннтэ,расці
5337,glänzen::V,gïjkedh,блішчаць
5338,glänzen::V,guohkat,блішчаць
5339,glänzen::V,guojttet,блішчаць
5340,glänzen::V,deadjut,блішчаць
5341,glänzen::V,gildit,блішчаць
5342,glänzen::V,kolottiđ,блішчаць
5343,glänzen::V,pe´lǩǩed,блішчаць
5344,glänzen::V,leä´dǧǧed,блішчаць
5345,glänzen::V,пӯлле,блішчаць
5346,glänzen::V,пыӆӆьке,блішчаць
5347,funkeln::V,gaskedh,бліскаць
5348,funkeln::V,tsehtsat,бліскаць
5349,funkeln::V,jillat,бліскаць
5350,funkeln::V,šealgut,бліскаць
5351,funkeln::V,čuovggáhallat,бліскаць
5352,funkeln::V,šiäl'guđ,бліскаць
5353,funkeln::V,cåkkad,бліскаць
5354,funkeln::V,кэ̄сскэ,бліскаць
5355,lärmen::V,rajjadidh,шумець
5356,lärmen::V,juhtsat,шумець
5357,lärmen::V,rigeret,шумець
5358,lärmen::V,šlámaidit,шумець
5359,lärmen::V,šlamâdiđ,шумець
5360,lärmen::V,ruõjjâd,шумець
5361,lärmen::V,ёаффэ,шумець
5362,läuten::V,ringkedh,званіць
5363,läuten::V,skállat,званіць
5364,läuten::V,tiibmet,званіць
5365,läuten::V,čuoijâđ,званіць
5366,läuten::V,čuõjjâd,званіць
5367,läuten::V,чӯййе,званіць
5368,klingeln::V,klåenkiehtidh,званіць
5369,klingeln::V,skuolkkat,званіць
5370,klingeln::V,skilahit,званіць
5371,klingeln::V,čuoijâđ,званіць
5372,klingeln::V,soi´ttjed,званіць
5373,klingeln::V,зво̄ннэ,званіць
5374,klirren::V,skaanjedh,бразгаць
5375,klirren::V,skuollat,бразгаць
5376,klirren::V,skillit,бразгаць
5377,klirren::V,skilaidit,бразгаць
5378,klirren::V,cilkkeđ,бразгаць
5379,klirren::V,škäälâ´tted,бразгаць
5380,klirren::V,цыӆӆклэ,бразгаць
5381,brausen::V,brorredh,бушаваць
5382,brausen::V,sjovvedh,бушаваць
5383,brausen::V,skåvvat,бушаваць
5384,brausen::V,márajdit,бушаваць
5385,brausen::V,boršut,бушаваць
5386,brausen::V,šaavvâđ,бушаваць
5387,brausen::V,kõõmeed,бушаваць
5388,brausen::V,шэ̄ӈӈлуввэ,бушаваць
5389,rauschen::V,brorredh,шастаць
5390,rauschen::V,sjåvvat,шастаць
5391,rauschen::V,sjoahkot,шастаць
5392,rauschen::V,boršut,шастаць
5393,rauschen::V,šuuvvâđ,шастаць
5394,rauschen::V,šaavvâđ,шастаць
5395,rauschen::V,šuumeed,шастаць
5396,rauschen::V,ёаффэ,шастаць
5397,klingen::V,gaajedh,гучаць
5398,klingen::V,sjijjedh,гучаць
5399,klingen::V,jiednat,гучаць
5400,klingen::V,tjuodjat,гучаць
5401,klingen::V,čuodjat,гучаць
5402,klingen::V,kulluđ,гучаць
5403,klingen::V,koll'jed,гучаць
5404,klingen::V,ӣннъе,гучаць
5405,bellen::V,huhtedh,брахаць
5406,bellen::V,tsiellat,брахаць
5407,bellen::V,ciellat,брахаць
5408,bellen::V,umástiđ,брахаць
5409,bellen::V,uukkâd,брахаць
5410,bellen::V,угкэ,брахаць
5411,heulen::V,ujkierdidh,выць
5412,heulen::V,hålvvot,выць
5413,heulen::V,holvut,выць
5414,heulen::V,olvođ,выць
5415,heulen::V,ålvvad,выць
5416,heulen::V,оаллвэ,выць
5417,blasen::V,båssodh,дзьмухнуць
5418,blasen::V,båssot,дзьмухнуць
5419,blasen::V,bossut,дзьмухнуць
5420,blasen::V,bieggat,дзьмухнуць
5421,blasen::V,possoođ,дзьмухнуць
5422,blasen::V,pååssad,дзьмухнуць
5423,blasen::V,piõg'gâd,дзьмухнуць
5424,blasen::V,поассэ,дзьмухнуць
5425,blasen::V,поасслэ,дзьмухнуць
5426,pfeifen::V,njorkedidh,свістаць
5427,pfeifen::V,snjurggot,свістаць
5428,pfeifen::V,njurgut,свістаць
5429,pfeifen::V,njurgođ,свістаць
5430,pfeifen::V,njorggad,свістаць
5431,pfeifen::V,нюрркэ,свістаць
5432,schreien::V,geevledh,крычаць
5433,schreien::V,gádjat,крычаць
5434,schreien::V,rihtjot,крычаць
5435,schreien::V,čurvet,крычаць
5436,schreien::V,čuár'vuđ,крычаць
5437,schreien::V,čuârvvad,крычаць
5438,schreien::V,кугкьхе,крычаць
5439,schreien::V,кугхэллэ,крычаць
5440,stöhnen::V,sjuahkedh,стагнаць
5441,stöhnen::V,tsáhkkat,стагнаць
5442,stöhnen::V,fuoikit,стагнаць
5443,stöhnen::V,cakkâđ,стагнаць
5444,stöhnen::V,luâikkad,стагнаць
5445,stöhnen::V,вуаххкэ,стагнаць
5446,zittern::V,dierkesjidh,дрыжаць
5447,zittern::V,svarrat,дрыжаць
5448,zittern::V,skielbbit,дрыжаць
5449,zittern::V,doargestit,дрыжаць
5450,zittern::V,náiggistit,дрыжаць
5451,zittern::V,doarggistit,дрыжаць
5452,zittern::V,tuá'rgistiđ,дрыжаць
5453,zittern::V,tuä´rjsted,дрыжаць
5454,zittern::V,кыррьтэ,дрыжаць
5455,leben::V,jieledh,жыць
5456,leben::V,iellet,жыць
5457,leben::V,viessot,жыць
5458,leben::V,eallit,жыць
5459,leben::V,eelliđ,жыць
5460,leben::V,jie´lled,жыць
5461,leben::V,е̄лле,жыць
5462,geboren werden::V,reakadidh,нарадзіцца
5463,geboren werden::V,riegádit,нарадзіцца
5464,geboren werden::V,riegádit,нарадзіцца
5465,geboren werden::V,šoddâđ,нарадзіцца
5466,geboren werden::V,šõddâd,нарадзіцца
5467,geboren werden::V,шэ̄ннтэ,нарадзіцца
5468,atmen::V,voejngehtidh,дыхаць
5469,atmen::V,vuojŋŋat,дыхаць
5470,atmen::V,vuoigŋat,дыхаць
5471,atmen::V,vuoi'ŋâđ,дыхаць
5472,atmen::V,vuõiŋŋâd,дыхаць
5473,atmen::V,вӯййнэ,дыхаць
5474,trinken::V,jovkedh,піць
5475,trinken::V,juhkat,піць
5476,trinken::V,juhkat,піць
5477,trinken::V,juuḥâđ,піць
5478,trinken::V,juukkâd,піць
5479,trinken::V,югкэ,піць
5480,essen::V,byöpmedidh,есці
5481,essen::V,bårråt,есці
5482,essen::V,borrat,есці
5483,essen::V,purrâđ,есці
5484,essen::V,poorrâd,есці
5485,essen::V,по̄ррэ,есці
5486,schlucken::V,njïeledh,глытаць
5487,schlucken::V,njiellat,глытаць
5488,schlucken::V,njieládit,глытаць
5489,schlucken::V,njiellâđ,глытаць
5490,schlucken::V,njiõllâd,глытаць
5491,schlucken::V,нӣллэ,глытаць
5492,müde werden::V,sæjlodh,стаміцца
5493,müde werden::V,goegkedh,стаміцца
5494,müde werden::V,vájbbat,стаміцца
5495,müde werden::V,váibat,стаміцца
5496,müde werden::V,vaibâđ,стаміцца
5497,müde werden::V,levvjed,стаміцца
5498,müde werden::V,лоаткнэ,стаміцца
5499,einschlafen::V,nahkestidh,заснуць
5500,einschlafen::V,nahkesalledh,заснуць
5501,einschlafen::V,oaddát,заснуць
5502,einschlafen::V,nohkkat,заснуць
5503,einschlafen::V,nohádiđ,заснуць
5504,einschlafen::V,no´ǩǩeed,заснуць
5505,einschlafen::V,нагьруввэ,заснуць
5506,schlafen::V,åeredh,спаць
5507,schlafen::V,oadet,спаць
5508,schlafen::V,oađđit,спаць
5509,schlafen::V,uáđđiđ,спаць
5510,schlafen::V,vuâ´đđed,спаць
5511,schlafen::V,вуэдтӭ,спаць
5512,aufwachen::V,fahkedh,рассыпацца
5513,aufwachen::V,smaredit,рассыпацца
5514,aufwachen::V,mårijdit,рассыпацца
5515,aufwachen::V,gohččát,рассыпацца
5516,aufwachen::V,morránit,рассыпацца
5517,aufwachen::V,koccáđ,рассыпацца
5518,aufwachen::V,moṛániđ,рассыпацца
5519,aufwachen::V,mårrned,рассыпацца
5520,aufwachen::V,руэкхэ,рассыпацца
5521,aufwachen::V,коадцъе,рассыпацца
5522,aufstehen::V,tjuedtjielidh,устаць
5523,aufstehen::V,badjánit,устаць
5524,aufstehen::V,badjánit,устаць
5525,aufstehen::V,čuožžilit,устаць
5526,aufstehen::V,čuo'žâstiđ,устаць
5527,aufstehen::V,pâjjned,устаць
5528,aufstehen::V,kaggõõttâd,устаць
5529,aufstehen::V,коадцъе,устаць
5530,sich erholen::V,lïegkedidh,адпачываць
5531,sich erholen::V,buorránit,адпачываць
5532,sich erholen::V,áhpásmit,адпачываць
5533,sich erholen::V,áhtat,адпачываць
5534,sich erholen::V,vuoi'ŋâdâttâđ,адпачываць
5535,sich erholen::V,vuâŋŋad,адпачываць
5536,sich erholen::V,вуэӈӈэ,адпачываць
5537,krank werden::V,skïemtjijidh,захварэць
5538,krank werden::V,skihppát,захварэць
5539,krank werden::V,buohccát,захварэць
5540,krank werden::V,puác'cáđ,захварэць
5541,krank werden::V,puâc'cjed,захварэць
5542,krank werden::V,кэ̄бптуввэ,захварэць
5543,krank sein::V,elkiedidh,хварэць
5544,krank sein::V,duasmaridh,хварэць
5545,krank sein::V,skihpat,хварэць
5546,krank sein::V,buohcat,хварэць
5547,krank sein::V,puoccâđ,хварэць
5548,krank sein::V,puõccâd,хварэць
5549,krank sein::V,по̄а̄вчсе,хварэць
5550,krank sein::V,кэбпшэ,хварэць
5551,schmerzen::V,vaarhkedh,балець
5552,schmerzen::V,bávtjestit,балець
5553,schmerzen::V,bávččastit,балець
5554,schmerzen::V,várkat,балець
5555,schmerzen::V,po'včâstiđ,балець
5556,schmerzen::V,kõvšted,балець
5557,schmerzen::V,čeärgged,балець
5558,schmerzen::V,чӯдзе,балець
5559,husten::V,gossedh,кашляць
5560,husten::V,gåssåt,кашляць
5561,husten::V,gossat,кашляць
5562,husten::V,kuor'sâđ,кашляць
5563,husten::V,koossâd,кашляць
5564,husten::V,ко̄ссэ,кашляць
5565,husten::V,лаффьке,кашляць
5566,genesen::V,starnedh,паправіцца
5567,genesen::V,starnedh,паздаравець
5568,genesen::V,væddját,паправіцца
5569,genesen::V,væddját,паздаравець
5570,genesen::V,buorránit,паправіцца
5571,genesen::V,buorránit,паздаравець
5572,genesen::V,tuoi'buđ,паправіцца
5573,genesen::V,tuoi'buđ,паздаравець
5574,genesen::V,tooidâd,паправіцца
5575,genesen::V,tooidâd,паздаравець
5576,genesen::V,jäll'jed,паправіцца
5577,genesen::V,jäll'jed,паздаравець
5578,genesen::V,пуэррнэ,паправіцца
5579,genesen::V,пуэррнэ,паздаравець
5580,genesen::V,тӣрхуввэ,паправіцца
5581,genesen::V,тӣрхуввэ,паздаравець
5582,genesen::V,тӣрваслуввэ,паправіцца
5583,genesen::V,тӣрваслуввэ,паздаравець
5584,sterben::V,jaemedh,памерці
5585,sterben::V,jábmet,памерці
5586,sterben::V,jápmit,памерці
5587,sterben::V,jäämmiđ,памерці
5588,sterben::V,jää´mmed,памерці
5589,sterben::V,я̄мме,памерці
5590,umkommen::V,hïevenidh,загінуць
5591,umkommen::V,soaggot,загінуць
5592,umkommen::V,sårmmånit,загінуць
5593,umkommen::V,duššat,загінуць
5594,umkommen::V,roahppánit,загінуць
5595,umkommen::V,surmâšuđ,загінуць
5596,umkommen::V,kõckkâd,загінуць
5597,umkommen::V,hiâv'vned,загінуць
5598,umkommen::V,мо̄а̄ййкье,загінуць
5599,sich bewegen::V,juhtedh,рухацца
5600,sich bewegen::V,labudit,рухацца
5601,sich bewegen::V,johtit,рухацца
5602,sich bewegen::V,lihâdiđ,рухацца
5603,sich bewegen::V,likkâd,рухацца
5604,sich bewegen::V,liikkeed,рухацца
5605,sich bewegen::V,лыгкнэ,рухацца
5606,sich rühren::V,svïhtjedh,варушыцца
5607,sich rühren::V,labádasstet,варушыцца
5608,sich rühren::V,lihkadit,варушыцца
5609,sich rühren::V,lihâdiđ,варушыцца
5610,sich rühren::V,liksted,варушыцца
5611,sich rühren::V,liikksted,варушыцца
5612,sich rühren::V,лыгкнэ,варушыцца
5613,sich erheben::V,tsöögkegidh,устаць
5614,sich erheben::V,tjuodtjelit,устаць
5615,sich erheben::V,čuožžilit,устаць
5616,sich erheben::V,čuáž'žuliđ,устаць
5617,sich erheben::V,pâjjned,устаць
5618,sich erheben::V,kaggõõttâd,устаць
5619,sich erheben::V,паййнэ,устаць
5620,sich erheben::V,пэ̄ййнэ,устаць
5621,sich setzen::V,tjihkedidh,сесці
5622,sich setzen::V,tjåhkkidit,сесці
5623,sich setzen::V,čohkánit,сесці
5624,sich setzen::V,čohkkedit,сесці
5625,sich setzen::V,ištâđ,сесці
5626,sich setzen::V,čokániđ,сесці
5627,sich setzen::V,ištõõttâd,сесці
5628,sich setzen::V,išttâd åårrad,сесці
5629,sich setzen::V,ышштэ,сесці
5630,sich setzen::V,ся̄ййве,сесці
5631,hinfallen::V,veahkaridh,упасці
5632,hinfallen::V,ravggat,упасці
5633,hinfallen::V,jorralit,упасці
5634,hinfallen::V,ruossat,упасці
5635,hinfallen::V,kuossâđ,упасці
5636,hinfallen::V,koṃániđ,упасці
5637,hinfallen::V,viirrâd,упасці
5638,hinfallen::V,кэчхэ,упасці
5639,hinfallen::V,кэ̄рктэ,упасці
5640,laufen::V,vaedtsedh,хадзіць
5641,laufen::V,mannat,хадзіць
5642,laufen::V,vuolgget,хадзіць
5643,laufen::V,vázzit,хадзіць
5644,laufen::V,uáḥuđ,хадзіць
5645,laufen::V,jotteeđ,хадзіць
5646,laufen::V,vä ́ʒʒed,хадзіць
5647,laufen::V,ва̄ннҍцe,хадзіць
5648,laufen::V,во̄а̄ррдэ,хадзіць
5649,schreiten::V,sillestidh,шагаць
5650,schreiten::V,sillestidh,крочыць
5651,schreiten::V,lávkkot,шагаць
5652,schreiten::V,lávkkot,крочыць
5653,schreiten::V,lávket,шагаць
5654,schreiten::V,lávket,крочыць
5655,schreiten::V,duolbmat,шагаць
5656,schreiten::V,duolbmat,крочыць
5657,schreiten::V,lavkkiđ,шагаць
5658,schreiten::V,lavkkiđ,крочыць
5659,schreiten::V,lau´ǩǩeed,шагаць
5660,schreiten::V,lau´ǩǩeed,крочыць
5661,schreiten::V,ла̄ффьке,шагаць
5662,schreiten::V,ла̄ффьке,крочыць
5663,spazierengehen::V,vaedtsedh,гуляць
5664,spazierengehen::V,vaadtsehtjidh,гуляць
5665,spazierengehen::V,váttsatjit,гуляць
5666,spazierengehen::V,váccašit,гуляць
5667,spazierengehen::V,vazâččiđ,гуляць
5668,spazierengehen::V,vä´ʒʒed,гуляць
5669,spazierengehen::V,гульедтэ,гуляць
