,Concept_ID,se,lbe
5808,läuten::V,tiibmet,занг ришлан
5809,läuten::V,tiibmet,занг дуллан
5810,läuten::V,čuoijâđ,занг ришлан
5811,läuten::V,čuoijâđ,занг дуллан
5812,läuten::V,čuõjjâd,занг ришлан
5813,läuten::V,čuõjjâd,занг дуллан
5814,läuten::V,чӯййе,занг ришлан
5815,läuten::V,чӯййе,занг дуллан
5816,klingeln::V,klåenkiehtidh,занг ришлан
5817,klingeln::V,klåenkiehtidh,занг дуллан
5818,klingeln::V,skuolkkat,занг ришлан
5819,klingeln::V,skuolkkat,занг дуллан
5820,klingeln::V,skilahit,занг ришлан
5821,klingeln::V,skilahit,занг дуллан
5822,klingeln::V,čuoijâđ,занг ришлан
5823,klingeln::V,čuoijâđ,занг дуллан
5824,klingeln::V,soi´ttjed,занг ришлан
5825,klingeln::V,soi´ttjed,занг дуллан
5826,klingeln::V,зво̄ннэ,занг ришлан
5827,klingeln::V,зво̄ннэ,занг дуллан
5828,klirren::V,skaanjedh,
5829,klirren::V,skuollat,
5830,klirren::V,skillit,
5831,klirren::V,skilaidit,
5832,klirren::V,cilkkeđ,
5833,klirren::V,škäälâ´tted,
5834,klirren::V,цыӆӆклэ,
5835,brausen::V,brorredh,никъащилан
5836,brausen::V,sjovvedh,никъащилан
5837,brausen::V,skåvvat,никъащилан
5838,brausen::V,márajdit,никъащилан
5839,brausen::V,boršut,никъащилан
5840,brausen::V,šaavvâđ,никъащилан
5841,brausen::V,kõõmeed,никъащилан
5842,brausen::V,шэ̄ӈӈлуввэ,никъащилан
5843,rauschen::V,brorredh,щурщур тӏун
5844,rauschen::V,sjåvvat,щурщур тӏун
5845,rauschen::V,sjoahkot,щурщур тӏун
5846,rauschen::V,boršut,щурщур тӏун
5847,rauschen::V,šuuvvâđ,щурщур тӏун
5848,rauschen::V,šaavvâđ,щурщур тӏун
5849,rauschen::V,šuumeed,щурщур тӏун
5850,rauschen::V,ёаффэ,щурщур тӏун
5851,klingen::V,gaajedh,чӏу буклан
5852,klingen::V,sjijjedh,чӏу буклан
5853,klingen::V,jiednat,чӏу буклан
5854,klingen::V,tjuodjat,чӏу буклан
5855,klingen::V,čuodjat,чӏу буклан
5856,klingen::V,kulluđ,чӏу буклан
5857,klingen::V,koll'jed,чӏу буклан
5858,klingen::V,ӣннъе,чӏу буклан
5859,bellen::V,huhtedh,хӏап тӏун
5860,bellen::V,tsiellat,хӏап тӏун
5861,bellen::V,ciellat,хӏап тӏун
5862,bellen::V,umástiđ,хӏап тӏун
5863,bellen::V,uukkâd,хӏап тӏун
5864,bellen::V,угкэ,хӏап тӏун
5865,heulen::V,ujkierdidh,
5866,heulen::V,hålvvot,
5867,heulen::V,holvut,
5868,heulen::V,olvođ,
5869,heulen::V,ålvvad,
5870,heulen::V,оаллвэ,
5871,blasen::V,båssodh,уф тӏун
5872,blasen::V,båssot,уф тӏун
5873,blasen::V,bossut,уф тӏун
5874,blasen::V,bieggat,уф тӏун
5875,blasen::V,possoođ,уф тӏун
5876,blasen::V,pååssad,уф тӏун
5877,blasen::V,piõg'gâd,уф тӏун
5878,blasen::V,поассэ,уф тӏун
5879,blasen::V,поасслэ,уф тӏун
5880,pfeifen::V,njorkedidh,щютӏа тӏун
5881,pfeifen::V,snjurggot,щютӏа тӏун
5882,pfeifen::V,njurgut,щютӏа тӏун
5883,pfeifen::V,njurgođ,щютӏа тӏун
5884,pfeifen::V,njorggad,щютӏа тӏун
5885,pfeifen::V,нюрркэ,щютӏа тӏун
5886,schreien::V,geevledh,чӏу бан
5887,schreien::V,gádjat,чӏу бан
5888,schreien::V,rihtjot,чӏу бан
5889,schreien::V,čurvet,чӏу бан
5890,schreien::V,čuár'vuđ,чӏу бан
5891,schreien::V,čuârvvad,чӏу бан
5892,schreien::V,кугкьхе,чӏу бан
5893,schreien::V,кугхэллэ,чӏу бан
5894,stöhnen::V,sjuahkedh,угь-къак тӏун
5895,stöhnen::V,tsáhkkat,угь-къак тӏун
5896,stöhnen::V,fuoikit,угь-къак тӏун
5897,stöhnen::V,cakkâđ,угь-къак тӏун
5898,stöhnen::V,luâikkad,угь-къак тӏун
5899,stöhnen::V,вуаххкэ,угь-къак тӏун
5900,zittern::V,dierkesjidh,зурзу чин
5901,zittern::V,dierkesjidh,зурзу тӏун
5902,zittern::V,svarrat,зурзу чин
5903,zittern::V,svarrat,зурзу тӏун
5904,zittern::V,skielbbit,зурзу чин
5905,zittern::V,skielbbit,зурзу тӏун
5906,zittern::V,doargestit,зурзу чин
5907,zittern::V,doargestit,зурзу тӏун
5908,zittern::V,náiggistit,зурзу чин
5909,zittern::V,náiggistit,зурзу тӏун
5910,zittern::V,doarggistit,зурзу чин
5911,zittern::V,doarggistit,зурзу тӏун
5912,zittern::V,tuá'rgistiđ,зурзу чин
5913,zittern::V,tuá'rgistiđ,зурзу тӏун
5914,zittern::V,tuä´rjsted,зурзу чин
5915,zittern::V,tuä´rjsted,зурзу тӏун
5916,zittern::V,кыррьтэ,зурзу чин
5917,zittern::V,кыррьтэ,зурзу тӏун
5918,leben::V,jieledh,ялапар хъанан
5919,leben::V,iellet,ялапар хъанан
5920,leben::V,viessot,ялапар хъанан
5921,leben::V,eallit,ялапар хъанан
5922,leben::V,eelliđ,ялапар хъанан
5923,leben::V,jie´lled,ялапар хъанан
5924,leben::V,е̄лле,ялапар хъанан
5925,geboren werden::V,reakadidh,ан
5926,geboren werden::V,riegádit,ан
5927,geboren werden::V,riegádit,ан
5928,geboren werden::V,šoddâđ,ан
5929,geboren werden::V,šõddâd,ан
5930,geboren werden::V,шэ̄ннтэ,ан
5931,atmen::V,voejngehtidh,ссихӏ ласлан
5932,atmen::V,voejngehtidh,ссихӏ бигьлан
5933,atmen::V,vuojŋŋat,ссихӏ ласлан
5934,atmen::V,vuojŋŋat,ссихӏ бигьлан
5935,atmen::V,vuoigŋat,ссихӏ ласлан
5936,atmen::V,vuoigŋat,ссихӏ бигьлан
5937,atmen::V,vuoi'ŋâđ,ссихӏ ласлан
5938,atmen::V,vuoi'ŋâđ,ссихӏ бигьлан
5939,atmen::V,vuõiŋŋâd,ссихӏ ласлан
5940,atmen::V,vuõiŋŋâd,ссихӏ бигьлан
5941,atmen::V,вӯййнэ,ссихӏ ласлан
5942,atmen::V,вӯййнэ,ссихӏ бигьлан
5943,trinken::V,jovkedh,хӏачӏан
5944,trinken::V,jovkedh,хӏачӏлан
5945,trinken::V,juhkat,хӏачӏан
5946,trinken::V,juhkat,хӏачӏлан
5947,trinken::V,juhkat,хӏачӏан
5948,trinken::V,juhkat,хӏачӏлан
5949,trinken::V,juuḥâđ,хӏачӏан
5950,trinken::V,juuḥâđ,хӏачӏлан
5951,trinken::V,juukkâd,хӏачӏан
5952,trinken::V,juukkâd,хӏачӏлан
5953,trinken::V,югкэ,хӏачӏан
5954,trinken::V,югкэ,хӏачӏлан
5955,essen::V,byöpmedidh,канан
5956,essen::V,bårråt,канан
5957,essen::V,borrat,канан
5958,essen::V,purrâđ,канан
5959,essen::V,poorrâd,канан
5960,essen::V,по̄ррэ,канан
5961,schlucken::V,njïeledh,кьюлтӏа тӏун
5962,schlucken::V,njiellat,кьюлтӏа тӏун
5963,schlucken::V,njieládit,кьюлтӏа тӏун
5964,schlucken::V,njiellâđ,кьюлтӏа тӏун
5965,schlucken::V,njiõllâd,кьюлтӏа тӏун
5966,schlucken::V,нӣллэ,кьюлтӏа тӏун
5967,müde werden::V,sæjlodh,аьхчӏин
5968,müde werden::V,goegkedh,аьхчӏин
5969,müde werden::V,vájbbat,аьхчӏин
5970,müde werden::V,váibat,аьхчӏин
5971,müde werden::V,vaibâđ,аьхчӏин
5972,müde werden::V,levvjed,аьхчӏин
5973,müde werden::V,лоаткнэ,аьхчӏин
5974,einschlafen::V,nahkestidh,шанан икӏан
5975,einschlafen::V,nahkesalledh,шанан икӏан
5976,einschlafen::V,oaddát,шанан икӏан
5977,einschlafen::V,nohkkat,шанан икӏан
5978,einschlafen::V,nohádiđ,шанан икӏан
5979,einschlafen::V,no´ǩǩeed,шанан икӏан
5980,einschlafen::V,нагьруввэ,шанан икӏан
5981,schlafen::V,åeredh,шанан
5982,schlafen::V,oadet,шанан
5983,schlafen::V,oađđit,шанан
5984,schlafen::V,uáđđiđ,шанан
5985,schlafen::V,vuâ´đđed,шанан
5986,schlafen::V,вуэдтӭ,шанан
5987,aufwachen::V,fahkedh,чантӏ учин
5988,aufwachen::V,smaredit,чантӏ учин
5989,aufwachen::V,mårijdit,чантӏ учин
5990,aufwachen::V,gohččát,чантӏ учин
5991,aufwachen::V,morránit,чантӏ учин
5992,aufwachen::V,koccáđ,чантӏ учин
5993,aufwachen::V,moṛániđ,чантӏ учин
5994,aufwachen::V,mårrned,чантӏ учин
5995,aufwachen::V,руэкхэ,чантӏ учин
5996,aufwachen::V,коадцъе,чантӏ учин
5997,aufstehen::V,tjuedtjielidh,бизан
5998,aufstehen::V,badjánit,бизан
5999,aufstehen::V,badjánit,бизан
6000,aufstehen::V,čuožžilit,бизан
6001,aufstehen::V,čuo'žâstiđ,бизан
6002,aufstehen::V,pâjjned,бизан
6003,aufstehen::V,kaggõõttâd,бизан
6004,aufstehen::V,коадцъе,бизан
6005,sich erholen::V,lïegkedidh,бигьалаган
6006,sich erholen::V,buorránit,бигьалаган
6007,sich erholen::V,áhpásmit,бигьалаган
6008,sich erholen::V,áhtat,бигьалаган
6009,sich erholen::V,vuoi'ŋâdâttâđ,бигьалаган
6010,sich erholen::V,vuâŋŋad,бигьалаган
6011,sich erholen::V,вуэӈӈэ,бигьалаган
6012,krank werden::V,skïemtjijidh,къашай хьун
6013,krank werden::V,skihppát,къашай хьун
6014,krank werden::V,buohccát,къашай хьун
6015,krank werden::V,puác'cáđ,къашай хьун
6016,krank werden::V,puâc'cjed,къашай хьун
6017,krank werden::V,кэ̄бптуввэ,къашай хьун
6018,krank sein::V,elkiedidh,къашай хъанан
6019,krank sein::V,elkiedidh,къашавай икӏан
6020,krank sein::V,duasmaridh,къашай хъанан
6021,krank sein::V,duasmaridh,къашавай икӏан
6022,krank sein::V,skihpat,къашай хъанан
6023,krank sein::V,skihpat,къашавай икӏан
6024,krank sein::V,buohcat,къашай хъанан
6025,krank sein::V,buohcat,къашавай икӏан
6026,krank sein::V,puoccâđ,къашай хъанан
6027,krank sein::V,puoccâđ,къашавай икӏан
6028,krank sein::V,puõccâd,къашай хъанан
6029,krank sein::V,puõccâd,къашавай икӏан
6030,krank sein::V,по̄а̄вчсе,къашай хъанан
6031,krank sein::V,по̄а̄вчсе,къашавай икӏан
6032,krank sein::V,кэбпшэ,къашай хъанан
6033,krank sein::V,кэбпшэ,къашавай икӏан
6034,schmerzen::V,vaarhkedh,цӏун
6035,schmerzen::V,bávtjestit,цӏун
6036,schmerzen::V,bávččastit,цӏун
6037,schmerzen::V,várkat,цӏун
6038,schmerzen::V,po'včâstiđ,цӏун
6039,schmerzen::V,kõvšted,цӏун
6040,schmerzen::V,čeärgged,цӏун
6041,schmerzen::V,чӯдзе,цӏун
6042,husten::V,gossedh,хъугьу чин
6043,husten::V,gossedh,хъугьу тӏун
6044,husten::V,gåssåt,хъугьу чин
6045,husten::V,gåssåt,хъугьу тӏун
6046,husten::V,gossat,хъугьу чин
6047,husten::V,gossat,хъугьу тӏун
6048,husten::V,kuor'sâđ,хъугьу чин
6049,husten::V,kuor'sâđ,хъугьу тӏун
6050,husten::V,koossâd,хъугьу чин
6051,husten::V,koossâd,хъугьу тӏун
6052,husten::V,ко̄ссэ,хъугьу чин
6053,husten::V,ко̄ссэ,хъугьу тӏун
6054,husten::V,лаффьке,хъугьу чин
6055,husten::V,лаффьке,хъугьу тӏун
6056,genesen::V,starnedh,хъин хьун
6057,genesen::V,starnedh,сагъ лаган
6058,genesen::V,væddját,хъин хьун
6059,genesen::V,væddját,сагъ лаган
6060,genesen::V,buorránit,хъин хьун
6061,genesen::V,buorránit,сагъ лаган
6062,genesen::V,tuoi'buđ,хъин хьун
6063,genesen::V,tuoi'buđ,сагъ лаган
6064,genesen::V,tooidâd,хъин хьун
6065,genesen::V,tooidâd,сагъ лаган
6066,genesen::V,jäll'jed,хъин хьун
6067,genesen::V,jäll'jed,сагъ лаган
6068,genesen::V,пуэррнэ,хъин хьун
6069,genesen::V,пуэррнэ,сагъ лаган
6070,genesen::V,тӣрхуввэ,хъин хьун
6071,genesen::V,тӣрхуввэ,сагъ лаган
6072,genesen::V,тӣрваслуввэ,хъин хьун
6073,genesen::V,тӣрваслуввэ,сагъ лаган
6074,sterben::V,jaemedh,ивчӏан
6075,sterben::V,jábmet,ивчӏан
6076,sterben::V,jápmit,ивчӏан
6077,sterben::V,jäämmiđ,ивчӏан
6078,sterben::V,jää´mmed,ивчӏан
6079,sterben::V,я̄мме,ивчӏан
6080,umkommen::V,hïevenidh,лиллан
6081,umkommen::V,hïevenidh,литӏлан
6082,umkommen::V,hïevenidh,ажал биян
6083,umkommen::V,hïevenidh,личӏи хьун
6084,umkommen::V,hïevenidh,иакьлу хьун
6085,umkommen::V,hïevenidh,ахир жан хъанан
6086,umkommen::V,hïevenidh,рухӏирачӏа икӏан
6087,umkommen::V,soaggot,лиллан
6088,umkommen::V,soaggot,литӏлан
6089,umkommen::V,soaggot,ажал биян
6090,umkommen::V,soaggot,личӏи хьун
6091,umkommen::V,soaggot,иакьлу хьун
6092,umkommen::V,soaggot,ахир жан хъанан
6093,umkommen::V,soaggot,рухӏирачӏа икӏан
6094,umkommen::V,sårmmånit,лиллан
6095,umkommen::V,sårmmånit,литӏлан
6096,umkommen::V,sårmmånit,ажал биян
6097,umkommen::V,sårmmånit,личӏи хьун
6098,umkommen::V,sårmmånit,иакьлу хьун
6099,umkommen::V,sårmmånit,ахир жан хъанан
6100,umkommen::V,sårmmånit,рухӏирачӏа икӏан
6101,umkommen::V,duššat,лиллан
6102,umkommen::V,duššat,литӏлан
6103,umkommen::V,duššat,ажал биян
6104,umkommen::V,duššat,личӏи хьун
6105,umkommen::V,duššat,иакьлу хьун
6106,umkommen::V,duššat,ахир жан хъанан
6107,umkommen::V,duššat,рухӏирачӏа икӏан
6108,umkommen::V,roahppánit,лиллан
6109,umkommen::V,roahppánit,литӏлан
6110,umkommen::V,roahppánit,ажал биян
6111,umkommen::V,roahppánit,личӏи хьун
6112,umkommen::V,roahppánit,иакьлу хьун
6113,umkommen::V,roahppánit,ахир жан хъанан
6114,umkommen::V,roahppánit,рухӏирачӏа икӏан
6115,umkommen::V,surmâšuđ,лиллан
6116,umkommen::V,surmâšuđ,литӏлан
6117,umkommen::V,surmâšuđ,ажал биян
6118,umkommen::V,surmâšuđ,личӏи хьун
6119,umkommen::V,surmâšuđ,иакьлу хьун
6120,umkommen::V,surmâšuđ,ахир жан хъанан
6121,umkommen::V,surmâšuđ,рухӏирачӏа икӏан
6122,umkommen::V,kõckkâd,лиллан
6123,umkommen::V,kõckkâd,литӏлан
6124,umkommen::V,kõckkâd,ажал биян
6125,umkommen::V,kõckkâd,личӏи хьун
6126,umkommen::V,kõckkâd,иакьлу хьун
6127,umkommen::V,kõckkâd,ахир жан хъанан
6128,umkommen::V,kõckkâd,рухӏирачӏа икӏан
6129,umkommen::V,hiâv'vned,лиллан
6130,umkommen::V,hiâv'vned,литӏлан
6131,umkommen::V,hiâv'vned,ажал биян
6132,umkommen::V,hiâv'vned,личӏи хьун
6133,umkommen::V,hiâv'vned,иакьлу хьун
6134,umkommen::V,hiâv'vned,ахир жан хъанан
6135,umkommen::V,hiâv'vned,рухӏирачӏа икӏан
6136,umkommen::V,мо̄а̄ййкье,лиллан
6137,umkommen::V,мо̄а̄ййкье,литӏлан
6138,umkommen::V,мо̄а̄ййкье,ажал биян
6139,umkommen::V,мо̄а̄ййкье,личӏи хьун
6140,umkommen::V,мо̄а̄ййкье,иакьлу хьун
6141,umkommen::V,мо̄а̄ййкье,ахир жан хъанан
6142,umkommen::V,мо̄а̄ййкье,рухӏирачӏа икӏан
6143,sich bewegen::V,juhtedh,сукку хьун
6144,sich bewegen::V,labudit,сукку хьун
6145,sich bewegen::V,johtit,сукку хьун
6146,sich bewegen::V,lihâdiđ,сукку хьун
6147,sich bewegen::V,likkâd,сукку хьун
6148,sich bewegen::V,liikkeed,сукку хьун
6149,sich bewegen::V,лыгкнэ,сукку хьун
6150,sich rühren::V,svïhtjedh,сукку хьун
6151,sich rühren::V,labádasstet,сукку хьун
6152,sich rühren::V,lihkadit,сукку хьун
6153,sich rühren::V,lihâdiđ,сукку хьун
6154,sich rühren::V,liksted,сукку хьун
6155,sich rühren::V,liikksted,сукку хьун
6156,sich rühren::V,лыгкнэ,сукку хьун
6157,sich erheben::V,tsöögkegidh,бизан
6158,sich erheben::V,tjuodtjelit,бизан
6159,sich erheben::V,čuožžilit,бизан
6160,sich erheben::V,čuáž'žuliđ,бизан
6161,sich erheben::V,pâjjned,бизан
6162,sich erheben::V,kaggõõttâd,бизан
6163,sich erheben::V,паййнэ,бизан
6164,sich erheben::V,пэ̄ййнэ,бизан
6165,sich setzen::V,tjihkedidh,щяикӏан
6166,sich setzen::V,tjihkedidh,щябикӏан
6167,sich setzen::V,tjåhkkidit,щяикӏан
6168,sich setzen::V,tjåhkkidit,щябикӏан
6169,sich setzen::V,čohkánit,щяикӏан
6170,sich setzen::V,čohkánit,щябикӏан
6171,sich setzen::V,čohkkedit,щяикӏан
6172,sich setzen::V,čohkkedit,щябикӏан
6173,sich setzen::V,ištâđ,щяикӏан
6174,sich setzen::V,ištâđ,щябикӏан
6175,sich setzen::V,čokániđ,щяикӏан
6176,sich setzen::V,čokániđ,щябикӏан
6177,sich setzen::V,ištõõttâd,щяикӏан
6178,sich setzen::V,ištõõttâd,щябикӏан
6179,sich setzen::V,išttâd åårrad,щяикӏан
6180,sich setzen::V,išttâd åårrad,щябикӏан
6181,sich setzen::V,ышштэ,щяикӏан
6182,sich setzen::V,ышштэ,щябикӏан
6183,sich setzen::V,ся̄ййве,щяикӏан
6184,sich setzen::V,ся̄ййве,щябикӏан
6185,hinfallen::V,veahkaridh,багьан
6186,hinfallen::V,ravggat,багьан
6187,hinfallen::V,jorralit,багьан
6188,hinfallen::V,ruossat,багьан
6189,hinfallen::V,kuossâđ,багьан
6190,hinfallen::V,koṃániđ,багьан
6191,hinfallen::V,viirrâd,багьан
6192,hinfallen::V,кэчхэ,багьан
6193,hinfallen::V,кэ̄рктэ,багьан
6194,laufen::V,vaedtsedh,занан
6195,laufen::V,mannat,занан
6196,laufen::V,vuolgget,занан
6197,laufen::V,vázzit,занан
6198,laufen::V,uáḥuđ,занан
6199,laufen::V,jotteeđ,занан
6200,laufen::V,vä ́ʒʒed,занан
6201,laufen::V,ва̄ннҍцe,занан
6202,laufen::V,во̄а̄ррдэ,занан
6203,schreiten::V,sillestidh,ша ласлан
6204,schreiten::V,lávkkot,ша ласлан
6205,schreiten::V,lávket,ша ласлан
6206,schreiten::V,duolbmat,ша ласлан
6207,schreiten::V,lavkkiđ,ша ласлан
6208,schreiten::V,lau´ǩǩeed,ша ласлан
6209,schreiten::V,ла̄ффьке,ша ласлан
6210,spazierengehen::V,vaedtsedh,сайр буллан
6211,spazierengehen::V,vaadtsehtjidh,сайр буллан
6212,spazierengehen::V,váttsatjit,сайр буллан
6213,spazierengehen::V,váccašit,сайр буллан
6214,spazierengehen::V,vazâččiđ,сайр буллан
6215,spazierengehen::V,vä´ʒʒed,сайр буллан
6216,spazierengehen::V,гульедтэ,сайр буллан
