,Concept_ID,se,av
5420,regnen::V,аббрэ,базе
5421,gefrieren::V,gelmedh,гӏу́низе
5422,gefrieren::V,jeangodh,гӏу́низе
5423,gefrieren::V,jiegŋot,гӏу́низе
5424,gefrieren::V,galbmot,гӏу́низе
5425,gefrieren::V,jiäŋŋuđ,гӏу́низе
5426,gefrieren::V,jiõŋŋâd,гӏу́низе
5427,gefrieren::V,kâ´lmmed,гӏу́низе
5428,gefrieren::V,калльме,гӏу́низе
5429,tauen::V,leamkedh,биаризе
5430,tauen::V,suddat,биаризе
5431,tauen::V,sagŋadit,биаризе
5432,tauen::V,suddat,биаризе
5433,tauen::V,suddâđ,биаризе
5434,tauen::V,suddâd,биаризе
5435,tauen::V,sõõŋŋâd,биаризе
5436,tauen::V,суннтэ,биаризе
5437,schmelzen::V,sjalkedh,биине
5438,schmelzen::V,suddat,биине
5439,schmelzen::V,suddat,биине
5440,schmelzen::V,suddâđ,биине
5441,schmelzen::V,sooŋŋâđ,биине
5442,schmelzen::V,suddâd,биине
5443,schmelzen::V,sõõŋŋâd,биине
5444,schmelzen::V,суннтэ,биине
5445,trocknen::V,gajhkedh,бакъвазе
5446,trocknen::V,gåjkkåt,бакъвазе
5447,trocknen::V,goikat,бакъвазе
5448,trocknen::V,iiŋŋâđ,бакъвазе
5449,trocknen::V,iiŋŋâd,бакъвазе
5450,trocknen::V,koškkâd,бакъвазе
5451,trocknen::V,ко̄шшкэ,бакъвазе
5452,sieden::V,doeltedh,гьалдезе
5453,sieden::V,duolldat,гьалдезе
5454,sieden::V,duoldat,гьалдезе
5455,sieden::V,tuol'dâđ,гьалдезе
5456,sieden::V,tuõlddâd,гьалдезе
5457,sieden::V,тӯллтэ,гьалдезе
5458,faulen::V,rååknedh,махӏцине
5459,faulen::V,mïetskedh,махӏцине
5460,faulen::V,miesskat,махӏцине
5461,faulen::V,mieskat,махӏцине
5462,faulen::V,guohcagit,махӏцине
5463,faulen::V,kálágiđ,махӏцине
5464,faulen::V,kuo'câgiđ,махӏцине
5465,faulen::V,kuõccjed,махӏцине
5466,faulen::V,мӣццкэ,махӏцине
5467,verfaulen::V,rååknedh,туризе
5468,verfaulen::V,mïetskedh,туризе
5469,verfaulen::V,miesskat,туризе
5470,verfaulen::V,mieskat,туризе
5471,verfaulen::V,guohcagit,туризе
5472,verfaulen::V,kálágiđ,туризе
5473,verfaulen::V,kuo'câgiđ,туризе
5474,verfaulen::V,kuõccjed,туризе
5475,verfaulen::V,кӯццке,туризе
5476,reißen::V,gäjhkanidh,бихъизе
5477,reißen::V,ráhkat,бихъизе
5478,reißen::V,liejmedit,бихъизе
5479,reißen::V,gaikánit,бихъизе
5480,reißen::V,kiškuđ,бихъизе
5481,reißen::V,rõttsed,бихъизе
5482,reißen::V,лӯнтнэ,бихъизе
5483,reißen::V,кышшксэллэ,бихъизе
5484,versinken::V,våajodh,гъанкъизе
5485,versinken::V,vuodjot,гъанкъизе
5486,versinken::V,tjalggat,гъанкъизе
5487,versinken::V,vuodjut,гъанкъизе
5488,versinken::V,vuáijuđ,гъанкъизе
5489,versinken::V,vuäjjad,гъанкъизе
5490,versinken::V,вуаййе,гъанкъизе
5491,vergehen::V,vaesedh,базе
5492,vergehen::V,vaesedh,бахъизе
5493,vergehen::V,vaesedh,ине
5494,vergehen::V,vásset,базе
5495,vergehen::V,vásset,бахъизе
5496,vergehen::V,vásset,ине
5497,vergehen::V,gollat,базе
5498,vergehen::V,gollat,бахъизе
5499,vergehen::V,gollat,ине
5500,vergehen::V,kullâđ,базе
5501,vergehen::V,kullâđ,бахъизе
5502,vergehen::V,kullâđ,ине
5503,vergehen::V,jåå´tted,базе
5504,vergehen::V,jåå´tted,бахъизе
5505,vergehen::V,jåå´tted,ине
5506,vergehen::V,ва̄ссэ,базе
5507,vergehen::V,ва̄ссэ,бахъизе
5508,vergehen::V,ва̄ссэ,ине
5509,vergehen::V,ӣллъюввэ,базе
5510,vergehen::V,ӣллъюввэ,бахъизе
5511,vergehen::V,ӣллъюввэ,ине
5512,erscheinen::V,vååjnedh,баккизе
5513,erscheinen::V,ihtet,баккизе
5514,erscheinen::V,ihtit,баккизе
5515,erscheinen::V,albmodit,баккизе
5516,erscheinen::V,a'lmostuđ,баккизе
5517,erscheinen::V,ee´tted,баккизе
5518,erscheinen::V,čuäitõõttâd,баккизе
5519,erscheinen::V,i´lmstõõvvâd,баккизе
5520,erscheinen::V,ыдтӭ,баккизе
5521,verschwinden::V,haajpanidh,къине
5522,verschwinden::V,haajpanidh,билизе
5523,verschwinden::V,gáhtot,къине
5524,verschwinden::V,gáhtot,билизе
5525,verschwinden::V,jávkat,къине
5526,verschwinden::V,jávkat,билизе
5527,verschwinden::V,jä'vkittiđ,къине
5528,verschwinden::V,jä'vkittiđ,билизе
5529,verschwinden::V,jaukkâd,къине
5530,verschwinden::V,jaukkâd,билизе
5531,verschwinden::V,hää´vjed,къине
5532,verschwinden::V,hää´vjed,билизе
5533,verschwinden::V,ка̄дтэ,къине
5534,verschwinden::V,ка̄дтэ,билизе
5535,sinken::V,våajodh,гӏодо́бе ккезе
5536,sinken::V,tsoahkot,гӏодо́бе ккезе
5537,sinken::V,snjoaredit,гӏодо́бе ккезе
5538,sinken::V,čalgat,гӏодо́бе ккезе
5539,sinken::V,luáš'tádâttâđ,гӏодо́бе ккезе
5540,sinken::V,njeeijâđ,гӏодо́бе ккезе
5541,sinken::V,luâšttõõttâd,гӏодо́бе ккезе
5542,sinken::V,njeâjjad,гӏодо́бе ккезе
5543,sinken::V,луэшштэдтэ,гӏодо́бе ккезе
5544,abnehmen::V,nåhkedidh,тӏаса камизе
5545,abnehmen::V,unnot,тӏаса камизе
5546,abnehmen::V,binnot,тӏаса камизе
5547,abnehmen::V,geahppánit,тӏаса камизе
5548,abnehmen::V,kiäp'pániđ,тӏаса камизе
5549,abnehmen::V,ǩeäp'pned,тӏаса камизе
5550,abnehmen::V,уһцнэ,тӏаса камизе
5551,steigen::V,tjuedtjielidh,бахине
5552,steigen::V,allánit,бахине
5553,steigen::V,badjánit,бахине
5554,steigen::V,allánit,бахине
5555,steigen::V,alaniđ,бахине
5556,steigen::V,âllned,бахине
5557,steigen::V,pâjjned,бахине
5558,steigen::V,пэ̄ййнэ,бахине
5559,wachsen::V,suvvedh,кӏодолъизе
5560,wachsen::V,sjïdtedh,кӏодолъизе
5561,wachsen::V,sjaddat,кӏодолъизе
5562,wachsen::V,šaddat,кӏодолъизе
5563,wachsen::V,stuorrut,кӏодолъизе
5564,wachsen::V,šoddâđ,кӏодолъизе
5565,wachsen::V,šõddâd,кӏодолъизе
5566,wachsen::V,шэ̄ннтэ,кӏодолъизе
5567,glänzen::V,gïjkedh,цӏвакизе
5568,glänzen::V,guohkat,цӏвакизе
5569,glänzen::V,guojttet,цӏвакизе
5570,glänzen::V,deadjut,цӏвакизе
5571,glänzen::V,gildit,цӏвакизе
5572,glänzen::V,kolottiđ,цӏвакизе
5573,glänzen::V,pe´lǩǩed,цӏвакизе
5574,glänzen::V,leä´dǧǧed,цӏвакизе
5575,glänzen::V,пӯлле,цӏвакизе
5576,glänzen::V,пыӆӆьке,цӏвакизе
5577,funkeln::V,gaskedh,паркъезе
5578,funkeln::V,tsehtsat,паркъезе
5579,funkeln::V,jillat,паркъезе
5580,funkeln::V,šealgut,паркъезе
5581,funkeln::V,čuovggáhallat,паркъезе
5582,funkeln::V,šiäl'guđ,паркъезе
5583,funkeln::V,cåkkad,паркъезе
5584,funkeln::V,кэ̄сскэ,паркъезе
5585,lärmen::V,rajjadidh,хъудизе
5586,lärmen::V,rajjadidh,чӏиргъдизе
5587,lärmen::V,juhtsat,хъудизе
5588,lärmen::V,juhtsat,чӏиргъдизе
5589,lärmen::V,rigeret,хъудизе
5590,lärmen::V,rigeret,чӏиргъдизе
5591,lärmen::V,šlámaidit,хъудизе
5592,lärmen::V,šlámaidit,чӏиргъдизе
5593,lärmen::V,šlamâdiđ,хъудизе
5594,lärmen::V,šlamâdiđ,чӏиргъдизе
5595,lärmen::V,ruõjjâd,хъудизе
5596,lärmen::V,ruõjjâd,чӏиргъдизе
5597,lärmen::V,ёаффэ,хъудизе
5598,lärmen::V,ёаффэ,чӏиргъдизе
5599,läuten::V,ringkedh,кьабизе
5600,läuten::V,skállat,кьабизе
5601,läuten::V,tiibmet,кьабизе
5602,läuten::V,čuoijâđ,кьабизе
5603,läuten::V,čuõjjâd,кьабизе
5604,läuten::V,чӯййе,кьабизе
5605,klingeln::V,klåenkiehtidh,кьабизе
5606,klingeln::V,skuolkkat,кьабизе
5607,klingeln::V,skilahit,кьабизе
5608,klingeln::V,čuoijâđ,кьабизе
5609,klingeln::V,soi´ttjed,кьабизе
5610,klingeln::V,зво̄ннэ,кьабизе
5611,klirren::V,skaanjedh,зваргъизе
5612,klirren::V,skuollat,зваргъизе
5613,klirren::V,skillit,зваргъизе
5614,klirren::V,skilaidit,зваргъизе
5615,klirren::V,cilkkeđ,зваргъизе
5616,klirren::V,škäälâ´tted,зваргъизе
5617,klirren::V,цыӆӆклэ,зваргъизе
5618,brausen::V,brorredh,гьалаглъизе
5619,brausen::V,sjovvedh,гьалаглъизе
5620,brausen::V,skåvvat,гьалаглъизе
5621,brausen::V,márajdit,гьалаглъизе
5622,brausen::V,boršut,гьалаглъизе
5623,brausen::V,šaavvâđ,гьалаглъизе
5624,brausen::V,kõõmeed,гьалаглъизе
5625,brausen::V,шэ̄ӈӈлуввэ,гьалаглъизе
5626,rauschen::V,brorredh,шуршудизе
5627,rauschen::V,sjåvvat,шуршудизе
5628,rauschen::V,sjoahkot,шуршудизе
5629,rauschen::V,boršut,шуршудизе
5630,rauschen::V,šuuvvâđ,шуршудизе
5631,rauschen::V,šaavvâđ,шуршудизе
5632,rauschen::V,šuumeed,шуршудизе
5633,rauschen::V,ёаффэ,шуршудизе
5634,klingen::V,gaajedh,бахъине
5635,klingen::V,sjijjedh,бахъине
5636,klingen::V,jiednat,бахъине
5637,klingen::V,tjuodjat,бахъине
5638,klingen::V,čuodjat,бахъине
5639,klingen::V,kulluđ,бахъине
5640,klingen::V,koll'jed,бахъине
5641,klingen::V,ӣннъе,бахъине
5642,bellen::V,huhtedh,гъанчдезе
5643,bellen::V,tsiellat,гъанчдезе
5644,bellen::V,ciellat,гъанчдезе
5645,bellen::V,umástiđ,гъанчдезе
5646,bellen::V,uukkâd,гъанчдезе
5647,bellen::V,угкэ,гъанчдезе
5648,heulen::V,ujkierdidh,рурудизе
5649,heulen::V,hålvvot,рурудизе
5650,heulen::V,holvut,рурудизе
5651,heulen::V,olvođ,рурудизе
5652,heulen::V,ålvvad,рурудизе
5653,heulen::V,оаллвэ,рурудизе
5654,blasen::V,båssodh,гьохьизе
5655,blasen::V,båssot,гьохьизе
5656,blasen::V,bossut,гьохьизе
5657,blasen::V,bieggat,гьохьизе
5658,blasen::V,possoođ,гьохьизе
5659,blasen::V,pååssad,гьохьизе
5660,blasen::V,piõg'gâd,гьохьизе
5661,blasen::V,поассэ,гьохьизе
5662,blasen::V,поасслэ,гьохьизе
5663,pfeifen::V,njorkedidh,гьещтӏезе
5664,pfeifen::V,snjurggot,гьещтӏезе
5665,pfeifen::V,njurgut,гьещтӏезе
5666,pfeifen::V,njurgođ,гьещтӏезе
5667,pfeifen::V,njorggad,гьещтӏезе
5668,pfeifen::V,нюрркэ,гьещтӏезе
5669,schreien::V,geevledh,ахӏизе
5670,schreien::V,geevledh,ахӏдезе
5671,schreien::V,gádjat,ахӏизе
5672,schreien::V,gádjat,ахӏдезе
5673,schreien::V,rihtjot,ахӏизе
5674,schreien::V,rihtjot,ахӏдезе
5675,schreien::V,čurvet,ахӏизе
5676,schreien::V,čurvet,ахӏдезе
5677,schreien::V,čuár'vuđ,ахӏизе
5678,schreien::V,čuár'vuđ,ахӏдезе
5679,schreien::V,čuârvvad,ахӏизе
5680,schreien::V,čuârvvad,ахӏдезе
5681,schreien::V,кугкьхе,ахӏизе
5682,schreien::V,кугкьхе,ахӏдезе
5683,schreien::V,кугхэллэ,ахӏизе
5684,schreien::V,кугхэллэ,ахӏдезе
5685,stöhnen::V,sjuahkedh,зигардизе
5686,stöhnen::V,tsáhkkat,зигардизе
5687,stöhnen::V,fuoikit,зигардизе
5688,stöhnen::V,cakkâđ,зигардизе
5689,stöhnen::V,luâikkad,зигардизе
5690,stöhnen::V,вуаххкэ,зигардизе
5691,zittern::V,dierkesjidh,дарран
5692,zittern::V,dierkesjidh,гьаргьадизе
5693,zittern::V,svarrat,дарран
5694,zittern::V,svarrat,гьаргьадизе
5695,zittern::V,skielbbit,дарран
5696,zittern::V,skielbbit,гьаргьадизе
5697,zittern::V,doargestit,дарран
5698,zittern::V,doargestit,гьаргьадизе
5699,zittern::V,náiggistit,дарран
5700,zittern::V,náiggistit,гьаргьадизе
5701,zittern::V,doarggistit,дарран
5702,zittern::V,doarggistit,гьаргьадизе
5703,zittern::V,tuá'rgistiđ,дарран
5704,zittern::V,tuá'rgistiđ,гьаргьадизе
5705,zittern::V,tuä´rjsted,дарран
5706,zittern::V,tuä´rjsted,гьаргьадизе
5707,zittern::V,кыррьтэ,дарран
5708,zittern::V,кыррьтэ,гьаргьадизе
5709,leben::V,jieledh,бетӏербахъизе
5710,leben::V,iellet,бетӏербахъизе
5711,leben::V,viessot,бетӏербахъизе
5712,leben::V,eallit,бетӏербахъизе
5713,leben::V,eelliđ,бетӏербахъизе
5714,leben::V,jie´lled,бетӏербахъизе
5715,leben::V,е̄лле,бетӏербахъизе
5716,geboren werden::V,reakadidh,лъугьине
5717,geboren werden::V,riegádit,лъугьине
5718,geboren werden::V,riegádit,лъугьине
5719,geboren werden::V,šoddâđ,лъугьине
5720,geboren werden::V,šõddâd,лъугьине
5721,geboren werden::V,шэ̄ннтэ,лъугьине
5722,atmen::V,voejngehtidh,хӏухьел биччазе
5723,atmen::V,vuojŋŋat,хӏухьел биччазе
5724,atmen::V,vuoigŋat,хӏухьел биччазе
5725,atmen::V,vuoi'ŋâđ,хӏухьел биччазе
5726,atmen::V,vuõiŋŋâd,хӏухьел биччазе
5727,atmen::V,вӯййнэ,хӏухьел биччазе
5728,trinken::V,jovkedh,гьекъезе
5729,trinken::V,juhkat,гьекъезе
5730,trinken::V,juhkat,гьекъезе
5731,trinken::V,juuḥâđ,гьекъезе
5732,trinken::V,juukkâd,гьекъезе
5733,trinken::V,югкэ,гьекъезе
5734,essen::V,byöpmedidh,квине
5735,essen::V,byöpmedidh,кваназе
5736,essen::V,bårråt,квине
5737,essen::V,bårråt,кваназе
5738,essen::V,borrat,квине
5739,essen::V,borrat,кваназе
5740,essen::V,purrâđ,квине
5741,essen::V,purrâđ,кваназе
5742,essen::V,poorrâd,квине
5743,essen::V,poorrâd,кваназе
5744,essen::V,по̄ррэ,квине
5745,essen::V,по̄ррэ,кваназе
5746,schlucken::V,njïeledh,кӏкӏвине
5747,schlucken::V,njïeledh,къулчӏизе
5748,schlucken::V,njiellat,кӏкӏвине
5749,schlucken::V,njiellat,къулчӏизе
5750,schlucken::V,njieládit,кӏкӏвине
5751,schlucken::V,njieládit,къулчӏизе
5752,schlucken::V,njiellâđ,кӏкӏвине
5753,schlucken::V,njiellâđ,къулчӏизе
5754,schlucken::V,njiõllâd,кӏкӏвине
5755,schlucken::V,njiõllâd,къулчӏизе
5756,schlucken::V,нӣллэ,кӏкӏвине
5757,schlucken::V,нӣллэ,къулчӏизе
5758,müde werden::V,sæjlodh,сваказе
5759,müde werden::V,goegkedh,сваказе
5760,müde werden::V,vájbbat,сваказе
5761,müde werden::V,váibat,сваказе
5762,müde werden::V,vaibâđ,сваказе
5763,müde werden::V,levvjed,сваказе
5764,müde werden::V,лоаткнэ,сваказе
5765,einschlafen::V,nahkestidh,кьижизе
5766,einschlafen::V,nahkestidh,гъапуллъизе
5767,einschlafen::V,nahkesalledh,кьижизе
5768,einschlafen::V,nahkesalledh,гъапуллъизе
5769,einschlafen::V,oaddát,кьижизе
5770,einschlafen::V,oaddát,гъапуллъизе
5771,einschlafen::V,nohkkat,кьижизе
5772,einschlafen::V,nohkkat,гъапуллъизе
5773,einschlafen::V,nohádiđ,кьижизе
5774,einschlafen::V,nohádiđ,гъапуллъизе
5775,einschlafen::V,no´ǩǩeed,кьижизе
5776,einschlafen::V,no´ǩǩeed,гъапуллъизе
5777,einschlafen::V,нагьруввэ,кьижизе
5778,einschlafen::V,нагьруввэ,гъапуллъизе
5779,schlafen::V,åeredh,кьижизе
5780,schlafen::V,oadet,кьижизе
5781,schlafen::V,oađđit,кьижизе
5782,schlafen::V,uáđđiđ,кьижизе
5783,schlafen::V,vuâ´đđed,кьижизе
5784,schlafen::V,вуэдтӭ,кьижизе
5785,aufwachen::V,fahkedh,бигьине
5786,aufwachen::V,smaredit,бигьине
5787,aufwachen::V,mårijdit,бигьине
5788,aufwachen::V,gohččát,бигьине
5789,aufwachen::V,morránit,бигьине
5790,aufwachen::V,koccáđ,бигьине
5791,aufwachen::V,moṛániđ,бигьине
5792,aufwachen::V,mårrned,бигьине
5793,aufwachen::V,руэкхэ,бигьине
5794,aufwachen::V,коадцъе,бигьине
5795,aufstehen::V,tjuedtjielidh,бахъине
5796,aufstehen::V,tjuedtjielidh,тӏадебахъине
5797,aufstehen::V,badjánit,бахъине
5798,aufstehen::V,badjánit,тӏадебахъине
5799,aufstehen::V,badjánit,бахъине
5800,aufstehen::V,badjánit,тӏадебахъине
5801,aufstehen::V,čuožžilit,бахъине
5802,aufstehen::V,čuožžilit,тӏадебахъине
5803,aufstehen::V,čuo'žâstiđ,бахъине
5804,aufstehen::V,čuo'žâstiđ,тӏадебахъине
5805,aufstehen::V,pâjjned,бахъине
5806,aufstehen::V,pâjjned,тӏадебахъине
5807,aufstehen::V,kaggõõttâd,бахъине
5808,aufstehen::V,kaggõõttâd,тӏадебахъине
5809,aufstehen::V,коадцъе,бахъине
5810,aufstehen::V,коадцъе,тӏадебахъине
5811,sich erholen::V,lïegkedidh,хьи бахъизе
5812,sich erholen::V,lïegkedidh,хӏалхьи гьабизе
5813,sich erholen::V,buorránit,хьи бахъизе
5814,sich erholen::V,buorránit,хӏалхьи гьабизе
5815,sich erholen::V,áhpásmit,хьи бахъизе
5816,sich erholen::V,áhpásmit,хӏалхьи гьабизе
5817,sich erholen::V,áhtat,хьи бахъизе
5818,sich erholen::V,áhtat,хӏалхьи гьабизе
5819,sich erholen::V,vuoi'ŋâdâttâđ,хьи бахъизе
5820,sich erholen::V,vuoi'ŋâdâttâđ,хӏалхьи гьабизе
5821,sich erholen::V,vuâŋŋad,хьи бахъизе
5822,sich erholen::V,vuâŋŋad,хӏалхьи гьабизе
5823,sich erholen::V,вуэӈӈэ,хьи бахъизе
5824,sich erholen::V,вуэӈӈэ,хӏалхьи гьабизе
5825,krank werden::V,skïemtjijidh,унтизе
5826,krank werden::V,skihppát,унтизе
5827,krank werden::V,buohccát,унтизе
5828,krank werden::V,puác'cáđ,унтизе
5829,krank werden::V,puâc'cjed,унтизе
5830,krank werden::V,кэ̄бптуввэ,унтизе
5831,krank sein::V,elkiedidh,унтизе
5832,krank sein::V,duasmaridh,унтизе
5833,krank sein::V,skihpat,унтизе
5834,krank sein::V,buohcat,унтизе
5835,krank sein::V,puoccâđ,унтизе
5836,krank sein::V,puõccâd,унтизе
5837,krank sein::V,по̄а̄вчсе,унтизе
5838,krank sein::V,кэбпшэ,унтизе
5839,schmerzen::V,vaarhkedh,унтизе
5840,schmerzen::V,bávtjestit,унтизе
5841,schmerzen::V,bávččastit,унтизе
5842,schmerzen::V,várkat,унтизе
5843,schmerzen::V,po'včâstiđ,унтизе
5844,schmerzen::V,kõvšted,унтизе
5845,schmerzen::V,čeärgged,унтизе
5846,schmerzen::V,чӯдзе,унтизе
5847,husten::V,gossedh,хъегӏизе
5848,husten::V,gåssåt,хъегӏизе
5849,husten::V,gossat,хъегӏизе
5850,husten::V,kuor'sâđ,хъегӏизе
5851,husten::V,koossâd,хъегӏизе
5852,husten::V,ко̄ссэ,хъегӏизе
5853,husten::V,лаффьке,хъегӏизе
5854,genesen::V,starnedh,лъилъизе
5855,genesen::V,væddját,лъилъизе
5856,genesen::V,buorránit,лъилъизе
5857,genesen::V,tuoi'buđ,лъилъизе
5858,genesen::V,tooidâd,лъилъизе
5859,genesen::V,jäll'jed,лъилъизе
5860,genesen::V,пуэррнэ,лъилъизе
5861,genesen::V,тӣрхуввэ,лъилъизе
5862,genesen::V,тӣрваслуввэ,лъилъизе
5863,sterben::V,jaemedh,хвезе
5864,sterben::V,jábmet,хвезе
5865,sterben::V,jápmit,хвезе
5866,sterben::V,jäämmiđ,хвезе
5867,sterben::V,jää´mmed,хвезе
5868,sterben::V,я̄мме,хвезе
