,Concept_ID,se,br
4983,scheinen[Sonne]::V,báitit,lugernañ
4984,scheinen[Sonne]::V,päštiđ,lugernañ
4985,scheinen[Sonne]::V,pä´štted,lugernañ
4986,scheinen[Sonne]::V,па̄шшьтэ,lugernañ
4987,donnern::V,laakedh,taranal
4988,donnern::V,sjærggot,taranal
4989,donnern::V,čerget,taranal
4990,donnern::V,čiär'guđ,taranal
4991,donnern::V,čeärgged,taranal
4992,donnern::V,ча̄рркэ,taranal
4993,wehen::V,bïegkedh,c'hwezhañ
4994,wehen::V,bieggat,c'hwezhañ
4995,wehen::V,bieggat,c'hwezhañ
4996,wehen::V,pieg'gâđ,c'hwezhañ
4997,wehen::V,piõg'gâd,c'hwezhañ
4998,wehen::V,пӣӈӈкье,c'hwezhañ
4999,strömen::V,galkedh,deredek
5000,strömen::V,gålggåt,deredek
5001,strömen::V,golgat,deredek
5002,strömen::V,kulgâđ,deredek
5003,strömen::V,kolggâd,deredek
5004,strömen::V,ко̄ллкэ,deredek
5005,fließen::V,galkedh,redek
5006,fließen::V,gålggåt,redek
5007,fließen::V,golgat,redek
5008,fließen::V,kulgâđ,redek
5009,fließen::V,kolggâd,redek
5010,fließen::V,ко̄ллкэ,redek
5011,sich drehen::V,jårredh,troiñ
5012,sich drehen::V,bådnjåsit,troiñ
5013,sich drehen::V,jorrat,troiñ
5014,sich drehen::V,juurrâđ,troiñ
5015,sich drehen::V,joorrâd,troiñ
5016,sich drehen::V,чо̄ннэ,troiñ
5017,schwanken::V,syjjedidh,trantellat
5018,schwanken::V,vábbulit,trantellat
5019,schwanken::V,suoibut,trantellat
5020,schwanken::V,juár'buđ,trantellat
5021,schwanken::V,lâsmmad,trantellat
5022,schwanken::V,leâujjad,trantellat
5023,schwanken::V,лыйввэ,trantellat
5024,schwanken::V,качьедтэ,trantellat
5025,schwingen::V,gaavedh,froumal
5026,schwingen::V,svinhtedh,froumal
5027,schwingen::V,gávvat,froumal
5028,schwingen::V,hiäi'luđ,froumal
5029,schwingen::V,heillad,froumal
5030,schwingen::V,мо̄а̄хнэ,froumal
5031,fallen::V,gahtjedh,kouezhañ
5032,fallen::V,gahttjat,kouezhañ
5033,fallen::V,gahččat,kouezhañ
5034,fallen::V,jurrâđ,kouezhañ
5035,fallen::V,kõččâd,kouezhañ
5036,fallen::V,viõr'rled,kouezhañ
5037,fallen::V,ёрнэ,kouezhañ
5038,fallen::V,кэ̄ххче,kouezhañ
5039,brennen::V,bueledh,deviñ
5040,brennen::V,buollet,deviñ
5041,brennen::V,buollit,deviñ
5042,brennen::V,pyelliđ,deviñ
5043,brennen::V,pue´lled,deviñ
5044,brennen::V,пӯлле,deviñ
5045,rauchen::V,soevedidh,divogedañ
5046,rauchen::V,berkiestidh,divogedañ
5047,rauchen::V,tsåjttset,divogedañ
5048,rauchen::V,borgguhit,divogedañ
5049,rauchen::V,po'rgestiđ,divogedañ
5050,rauchen::V,soicceđ,divogedañ
5051,rauchen::V,suõv'veed,divogedañ
5052,rauchen::V,суввдэ,divogedañ
5053,regnen::V,abrodh,glavañ
5054,regnen::V,harvvet,glavañ
5055,regnen::V,rássjodit,glavañ
5056,regnen::V,arvit,glavañ
5057,regnen::V,arved,glavañ
5058,regnen::V,â´brred,glavañ
5059,regnen::V,аббрэ,glavañ
5060,gefrieren::V,gelmedh,reviñ
5061,gefrieren::V,jeangodh,reviñ
5062,gefrieren::V,jiegŋot,reviñ
5063,gefrieren::V,galbmot,reviñ
5064,gefrieren::V,jiäŋŋuđ,reviñ
5065,gefrieren::V,jiõŋŋâd,reviñ
5066,gefrieren::V,kâ´lmmed,reviñ
5067,gefrieren::V,калльме,reviñ
5068,tauen::V,leamkedh,diskornañ
5069,tauen::V,suddat,diskornañ
5070,tauen::V,sagŋadit,diskornañ
5071,tauen::V,suddat,diskornañ
5072,tauen::V,suddâđ,diskornañ
5073,tauen::V,suddâd,diskornañ
5074,tauen::V,sõõŋŋâd,diskornañ
5075,tauen::V,суннтэ,diskornañ
5076,schmelzen::V,sjalkedh,teuziñ
5077,schmelzen::V,suddat,teuziñ
5078,schmelzen::V,suddat,teuziñ
5079,schmelzen::V,suddâđ,teuziñ
5080,schmelzen::V,sooŋŋâđ,teuziñ
5081,schmelzen::V,suddâd,teuziñ
5082,schmelzen::V,sõõŋŋâd,teuziñ
5083,schmelzen::V,суннтэ,teuziñ
5084,trocknen::V,gajhkedh,sec'hañ
5085,trocknen::V,gåjkkåt,sec'hañ
5086,trocknen::V,goikat,sec'hañ
5087,trocknen::V,iiŋŋâđ,sec'hañ
5088,trocknen::V,iiŋŋâd,sec'hañ
5089,trocknen::V,koškkâd,sec'hañ
5090,trocknen::V,ко̄шшкэ,sec'hañ
5091,sieden::V,doeltedh,berviñ
5092,sieden::V,duolldat,berviñ
5093,sieden::V,duoldat,berviñ
5094,sieden::V,tuol'dâđ,berviñ
5095,sieden::V,tuõlddâd,berviñ
5096,sieden::V,тӯллтэ,berviñ
5097,faulen::V,rååknedh,breinañ
5098,faulen::V,mïetskedh,breinañ
5099,faulen::V,miesskat,breinañ
5100,faulen::V,mieskat,breinañ
5101,faulen::V,guohcagit,breinañ
5102,faulen::V,kálágiđ,breinañ
5103,faulen::V,kuo'câgiđ,breinañ
5104,faulen::V,kuõccjed,breinañ
5105,faulen::V,мӣццкэ,breinañ
5106,verfaulen::V,rååknedh,breinañ
5107,verfaulen::V,mïetskedh,breinañ
5108,verfaulen::V,miesskat,breinañ
5109,verfaulen::V,mieskat,breinañ
5110,verfaulen::V,guohcagit,breinañ
5111,verfaulen::V,kálágiđ,breinañ
5112,verfaulen::V,kuo'câgiđ,breinañ
5113,verfaulen::V,kuõccjed,breinañ
5114,verfaulen::V,кӯццке,breinañ
5115,reißen::V,gäjhkanidh,darnaouiñ
5116,reißen::V,ráhkat,darnaouiñ
5117,reißen::V,liejmedit,darnaouiñ
5118,reißen::V,gaikánit,darnaouiñ
5119,reißen::V,kiškuđ,darnaouiñ
5120,reißen::V,rõttsed,darnaouiñ
5121,reißen::V,лӯнтнэ,darnaouiñ
5122,reißen::V,кышшксэллэ,darnaouiñ
5123,versinken::V,våajodh,sodellañ
5124,versinken::V,vuodjot,sodellañ
5125,versinken::V,tjalggat,sodellañ
5126,versinken::V,vuodjut,sodellañ
5127,versinken::V,vuáijuđ,sodellañ
5128,versinken::V,vuäjjad,sodellañ
5129,versinken::V,вуаййе,sodellañ
5130,vergehen::V,vaesedh,tremen
5131,vergehen::V,vásset,tremen
5132,vergehen::V,gollat,tremen
5133,vergehen::V,kullâđ,tremen
5134,vergehen::V,jåå´tted,tremen
5135,vergehen::V,ва̄ссэ,tremen
5136,vergehen::V,ӣллъюввэ,tremen
5137,erscheinen::V,vååjnedh,donet war-wel
5138,erscheinen::V,ihtet,donet war-wel
5139,erscheinen::V,ihtit,donet war-wel
5140,erscheinen::V,albmodit,donet war-wel
5141,erscheinen::V,a'lmostuđ,donet war-wel
5142,erscheinen::V,ee´tted,donet war-wel
5143,erscheinen::V,čuäitõõttâd,donet war-wel
5144,erscheinen::V,i´lmstõõvvâd,donet war-wel
5145,erscheinen::V,ыдтӭ,donet war-wel
5146,verschwinden::V,haajpanidh,monet diwar wel
5147,verschwinden::V,gáhtot,monet diwar wel
5148,verschwinden::V,jávkat,monet diwar wel
5149,verschwinden::V,jä'vkittiđ,monet diwar wel
5150,verschwinden::V,jaukkâd,monet diwar wel
5151,verschwinden::V,hää´vjed,monet diwar wel
5152,verschwinden::V,ка̄дтэ,monet diwar wel
5153,sinken::V,våajodh,en em izelat
5154,sinken::V,tsoahkot,en em izelat
5155,sinken::V,snjoaredit,en em izelat
5156,sinken::V,čalgat,en em izelat
5157,sinken::V,luáš'tádâttâđ,en em izelat
5158,sinken::V,njeeijâđ,en em izelat
5159,sinken::V,luâšttõõttâd,en em izelat
5160,sinken::V,njeâjjad,en em izelat
5161,sinken::V,луэшштэдтэ,en em izelat
5162,abnehmen::V,nåhkedidh,nebeutaat
5163,abnehmen::V,unnot,nebeutaat
5164,abnehmen::V,binnot,nebeutaat
5165,abnehmen::V,geahppánit,nebeutaat
5166,abnehmen::V,kiäp'pániđ,nebeutaat
5167,abnehmen::V,ǩeäp'pned,nebeutaat
5168,abnehmen::V,уһцнэ,nebeutaat
5169,steigen::V,tjuedtjielidh,sevel
5170,steigen::V,allánit,sevel
5171,steigen::V,badjánit,sevel
5172,steigen::V,allánit,sevel
5173,steigen::V,alaniđ,sevel
5174,steigen::V,âllned,sevel
5175,steigen::V,pâjjned,sevel
5176,steigen::V,пэ̄ййнэ,sevel
5177,wachsen::V,suvvedh,kreskiñ
5178,wachsen::V,sjïdtedh,kreskiñ
5179,wachsen::V,sjaddat,kreskiñ
5180,wachsen::V,šaddat,kreskiñ
5181,wachsen::V,stuorrut,kreskiñ
5182,wachsen::V,šoddâđ,kreskiñ
5183,wachsen::V,šõddâd,kreskiñ
5184,wachsen::V,шэ̄ннтэ,kreskiñ
5185,glänzen::V,gïjkedh,lugernañ
5186,glänzen::V,guohkat,lugernañ
5187,glänzen::V,guojttet,lugernañ
5188,glänzen::V,deadjut,lugernañ
5189,glänzen::V,gildit,lugernañ
5190,glänzen::V,kolottiđ,lugernañ
5191,glänzen::V,pe´lǩǩed,lugernañ
5192,glänzen::V,leä´dǧǧed,lugernañ
5193,glänzen::V,пӯлле,lugernañ
5194,glänzen::V,пыӆӆьке,lugernañ
5195,funkeln::V,gaskedh,elieniñ
5196,funkeln::V,tsehtsat,elieniñ
5197,funkeln::V,jillat,elieniñ
5198,funkeln::V,šealgut,elieniñ
5199,funkeln::V,čuovggáhallat,elieniñ
5200,funkeln::V,šiäl'guđ,elieniñ
5201,funkeln::V,cåkkad,elieniñ
5202,funkeln::V,кэ̄сскэ,elieniñ
5203,lärmen::V,rajjadidh,rabotat
5204,lärmen::V,juhtsat,rabotat
5205,lärmen::V,rigeret,rabotat
5206,lärmen::V,šlámaidit,rabotat
5207,lärmen::V,šlamâdiđ,rabotat
5208,lärmen::V,ruõjjâd,rabotat
5209,lärmen::V,ёаффэ,rabotat
5210,läuten::V,ringkedh,
5211,läuten::V,skállat,
5212,läuten::V,tiibmet,
5213,läuten::V,čuoijâđ,
5214,läuten::V,čuõjjâd,
5215,läuten::V,чӯййе,
5216,klingeln::V,klåenkiehtidh,
5217,klingeln::V,skuolkkat,
5218,klingeln::V,skilahit,
5219,klingeln::V,čuoijâđ,
5220,klingeln::V,soi´ttjed,
5221,klingeln::V,зво̄ннэ,
5222,klirren::V,skaanjedh,diridignat
5223,klirren::V,skaanjedh,sterlinkañ
5224,klirren::V,skuollat,diridignat
5225,klirren::V,skuollat,sterlinkañ
5226,klirren::V,skillit,diridignat
5227,klirren::V,skillit,sterlinkañ
5228,klirren::V,skilaidit,diridignat
5229,klirren::V,skilaidit,sterlinkañ
5230,klirren::V,cilkkeđ,diridignat
5231,klirren::V,cilkkeđ,sterlinkañ
5232,klirren::V,škäälâ´tted,diridignat
5233,klirren::V,škäälâ´tted,sterlinkañ
5234,klirren::V,цыӆӆклэ,diridignat
5235,klirren::V,цыӆӆклэ,sterlinkañ
5236,brausen::V,brorredh,gwegal
5237,brausen::V,sjovvedh,gwegal
5238,brausen::V,skåvvat,gwegal
5239,brausen::V,márajdit,gwegal
5240,brausen::V,boršut,gwegal
5241,brausen::V,šaavvâđ,gwegal
5242,brausen::V,kõõmeed,gwegal
5243,brausen::V,шэ̄ӈӈлуввэ,gwegal
5244,rauschen::V,brorredh,trouzal
5245,rauschen::V,sjåvvat,trouzal
5246,rauschen::V,sjoahkot,trouzal
5247,rauschen::V,boršut,trouzal
5248,rauschen::V,šuuvvâđ,trouzal
5249,rauschen::V,šaavvâđ,trouzal
5250,rauschen::V,šuumeed,trouzal
5251,rauschen::V,ёаффэ,trouzal
5252,klingen::V,gaajedh,seniñ
5253,klingen::V,sjijjedh,seniñ
5254,klingen::V,jiednat,seniñ
5255,klingen::V,tjuodjat,seniñ
5256,klingen::V,čuodjat,seniñ
5257,klingen::V,kulluđ,seniñ
5258,klingen::V,koll'jed,seniñ
5259,klingen::V,ӣннъе,seniñ
5260,bellen::V,huhtedh,harzhal
5261,bellen::V,tsiellat,harzhal
5262,bellen::V,ciellat,harzhal
5263,bellen::V,umástiđ,harzhal
5264,bellen::V,uukkâd,harzhal
5265,bellen::V,угкэ,harzhal
5266,heulen::V,ujkierdidh,yudal
5267,heulen::V,hålvvot,yudal
5268,heulen::V,holvut,yudal
5269,heulen::V,olvođ,yudal
5270,heulen::V,ålvvad,yudal
5271,heulen::V,оаллвэ,yudal
5272,blasen::V,båssodh,c'hwezhañ
5273,blasen::V,båssot,c'hwezhañ
5274,blasen::V,bossut,c'hwezhañ
5275,blasen::V,bieggat,c'hwezhañ
5276,blasen::V,possoođ,c'hwezhañ
5277,blasen::V,pååssad,c'hwezhañ
5278,blasen::V,piõg'gâd,c'hwezhañ
5279,blasen::V,поассэ,c'hwezhañ
5280,blasen::V,поасслэ,c'hwezhañ
5281,pfeifen::V,njorkedidh,c'hwitellat
5282,pfeifen::V,snjurggot,c'hwitellat
5283,pfeifen::V,njurgut,c'hwitellat
5284,pfeifen::V,njurgođ,c'hwitellat
5285,pfeifen::V,njorggad,c'hwitellat
5286,pfeifen::V,нюрркэ,c'hwitellat
5287,schreien::V,geevledh,huchal
5288,schreien::V,gádjat,huchal
5289,schreien::V,rihtjot,huchal
5290,schreien::V,čurvet,huchal
5291,schreien::V,čuár'vuđ,huchal
5292,schreien::V,čuârvvad,huchal
5293,schreien::V,кугкьхе,huchal
5294,schreien::V,кугхэллэ,huchal
5295,stöhnen::V,sjuahkedh,hirvoudiñ
5296,stöhnen::V,tsáhkkat,hirvoudiñ
5297,stöhnen::V,fuoikit,hirvoudiñ
5298,stöhnen::V,cakkâđ,hirvoudiñ
5299,stöhnen::V,luâikkad,hirvoudiñ
5300,stöhnen::V,вуаххкэ,hirvoudiñ
5301,zittern::V,dierkesjidh,krenañ
5302,zittern::V,svarrat,krenañ
5303,zittern::V,skielbbit,krenañ
5304,zittern::V,doargestit,krenañ
5305,zittern::V,náiggistit,krenañ
5306,zittern::V,doarggistit,krenañ
5307,zittern::V,tuá'rgistiđ,krenañ
5308,zittern::V,tuä´rjsted,krenañ
5309,zittern::V,кыррьтэ,krenañ
5310,leben::V,jieledh,bevañ
5311,leben::V,iellet,bevañ
5312,leben::V,viessot,bevañ
5313,leben::V,eallit,bevañ
5314,leben::V,eelliđ,bevañ
5315,leben::V,jie´lled,bevañ
5316,leben::V,е̄лле,bevañ
5317,geboren werden::V,reakadidh,genel
5318,geboren werden::V,riegádit,genel
5319,geboren werden::V,riegádit,genel
5320,geboren werden::V,šoddâđ,genel
5321,geboren werden::V,šõddâd,genel
5322,geboren werden::V,шэ̄ннтэ,genel
5323,atmen::V,voejngehtidh,tennañ e anal
5324,atmen::V,vuojŋŋat,tennañ e anal
5325,atmen::V,vuoigŋat,tennañ e anal
5326,atmen::V,vuoi'ŋâđ,tennañ e anal
5327,atmen::V,vuõiŋŋâd,tennañ e anal
5328,atmen::V,вӯййнэ,tennañ e anal
5329,trinken::V,jovkedh,evañ
5330,trinken::V,juhkat,evañ
5331,trinken::V,juhkat,evañ
5332,trinken::V,juuḥâđ,evañ
5333,trinken::V,juukkâd,evañ
5334,trinken::V,югкэ,evañ
5335,essen::V,byöpmedidh,debriñ
5336,essen::V,bårråt,debriñ
5337,essen::V,borrat,debriñ
5338,essen::V,purrâđ,debriñ
5339,essen::V,poorrâd,debriñ
5340,essen::V,по̄ррэ,debriñ
5341,schlucken::V,njïeledh,lonkañ
5342,schlucken::V,njiellat,lonkañ
5343,schlucken::V,njieládit,lonkañ
5344,schlucken::V,njiellâđ,lonkañ
5345,schlucken::V,njiõllâd,lonkañ
5346,schlucken::V,нӣллэ,lonkañ
5347,müde werden::V,sæjlodh,skuizhañ
5348,müde werden::V,goegkedh,skuizhañ
5349,müde werden::V,vájbbat,skuizhañ
5350,müde werden::V,váibat,skuizhañ
5351,müde werden::V,vaibâđ,skuizhañ
5352,müde werden::V,levvjed,skuizhañ
5353,müde werden::V,лоаткнэ,skuizhañ
5354,einschlafen::V,nahkestidh,menel kousket
5355,einschlafen::V,nahkesalledh,menel kousket
5356,einschlafen::V,oaddát,menel kousket
5357,einschlafen::V,nohkkat,menel kousket
5358,einschlafen::V,nohádiđ,menel kousket
5359,einschlafen::V,no´ǩǩeed,menel kousket
5360,einschlafen::V,нагьруввэ,menel kousket
5361,schlafen::V,åeredh,kousket
5362,schlafen::V,oadet,kousket
5363,schlafen::V,oađđit,kousket
5364,schlafen::V,uáđđiđ,kousket
5365,schlafen::V,vuâ´đđed,kousket
5366,schlafen::V,вуэдтӭ,kousket
5367,aufwachen::V,fahkedh,dihuniñ
5368,aufwachen::V,smaredit,dihuniñ
5369,aufwachen::V,mårijdit,dihuniñ
5370,aufwachen::V,gohččát,dihuniñ
5371,aufwachen::V,morránit,dihuniñ
5372,aufwachen::V,koccáđ,dihuniñ
5373,aufwachen::V,moṛániđ,dihuniñ
5374,aufwachen::V,mårrned,dihuniñ
5375,aufwachen::V,руэкхэ,dihuniñ
5376,aufwachen::V,коадцъе,dihuniñ
5377,aufstehen::V,tjuedtjielidh,sevel
5378,aufstehen::V,badjánit,sevel
5379,aufstehen::V,badjánit,sevel
5380,aufstehen::V,čuožžilit,sevel
5381,aufstehen::V,čuo'žâstiđ,sevel
5382,aufstehen::V,pâjjned,sevel
5383,aufstehen::V,kaggõõttâd,sevel
5384,aufstehen::V,коадцъе,sevel
5385,sich erholen::V,lïegkedidh,diskuizhañ
5386,sich erholen::V,buorránit,diskuizhañ
5387,sich erholen::V,áhpásmit,diskuizhañ
5388,sich erholen::V,áhtat,diskuizhañ
5389,sich erholen::V,vuoi'ŋâdâttâđ,diskuizhañ
5390,sich erholen::V,vuâŋŋad,diskuizhañ
5391,sich erholen::V,вуэӈӈэ,diskuizhañ
5392,krank werden::V,skïemtjijidh,klañviñ
5393,krank werden::V,skihppát,klañviñ
5394,krank werden::V,buohccát,klañviñ
5395,krank werden::V,puác'cáđ,klañviñ
5396,krank werden::V,puâc'cjed,klañviñ
5397,krank werden::V,кэ̄бптуввэ,klañviñ
5398,krank sein::V,elkiedidh,bezañ klañv
5399,krank sein::V,duasmaridh,bezañ klañv
5400,krank sein::V,skihpat,bezañ klañv
5401,krank sein::V,buohcat,bezañ klañv
5402,krank sein::V,puoccâđ,bezañ klañv
5403,krank sein::V,puõccâd,bezañ klañv
5404,krank sein::V,по̄а̄вчсе,bezañ klañv
5405,krank sein::V,кэбпшэ,bezañ klañv
5406,schmerzen::V,vaarhkedh,skourjezañ
5407,schmerzen::V,bávtjestit,skourjezañ
5408,schmerzen::V,bávččastit,skourjezañ
5409,schmerzen::V,várkat,skourjezañ
5410,schmerzen::V,po'včâstiđ,skourjezañ
5411,schmerzen::V,kõvšted,skourjezañ
5412,schmerzen::V,čeärgged,skourjezañ
5413,schmerzen::V,чӯдзе,skourjezañ
5414,husten::V,gossedh,pasaat
5415,husten::V,gossedh,peudal
5416,husten::V,gåssåt,pasaat
5417,husten::V,gåssåt,peudal
5418,husten::V,gossat,pasaat
5419,husten::V,gossat,peudal
5420,husten::V,kuor'sâđ,pasaat
5421,husten::V,kuor'sâđ,peudal
5422,husten::V,koossâd,pasaat
5423,husten::V,koossâd,peudal
5424,husten::V,ко̄ссэ,pasaat
5425,husten::V,ко̄ссэ,peudal
5426,husten::V,лаффьке,pasaat
5427,husten::V,лаффьке,peudal
5428,genesen::V,starnedh,pareañ
5429,genesen::V,væddját,pareañ
5430,genesen::V,buorránit,pareañ
5431,genesen::V,tuoi'buđ,pareañ
5432,genesen::V,tooidâd,pareañ
5433,genesen::V,jäll'jed,pareañ
5434,genesen::V,пуэррнэ,pareañ
5435,genesen::V,тӣрхуввэ,pareañ
5436,genesen::V,тӣрваслуввэ,pareañ
5437,sterben::V,jaemedh,mervel
5438,sterben::V,jábmet,mervel
5439,sterben::V,jápmit,mervel
5440,sterben::V,jäämmiđ,mervel
5441,sterben::V,jää´mmed,mervel
5442,sterben::V,я̄мме,mervel
5443,umkommen::V,hïevenidh,perisañ
5444,umkommen::V,soaggot,perisañ
5445,umkommen::V,sårmmånit,perisañ
5446,umkommen::V,duššat,perisañ
5447,umkommen::V,roahppánit,perisañ
5448,umkommen::V,surmâšuđ,perisañ
5449,umkommen::V,kõckkâd,perisañ
5450,umkommen::V,hiâv'vned,perisañ
5451,umkommen::V,мо̄а̄ййкье,perisañ
5452,sich bewegen::V,juhtedh,bouljal
5453,sich bewegen::V,labudit,bouljal
5454,sich bewegen::V,johtit,bouljal
5455,sich bewegen::V,lihâdiđ,bouljal
5456,sich bewegen::V,likkâd,bouljal
5457,sich bewegen::V,liikkeed,bouljal
5458,sich bewegen::V,лыгкнэ,bouljal
5459,sich rühren::V,svïhtjedh,fiñval
5460,sich rühren::V,labádasstet,fiñval
5461,sich rühren::V,lihkadit,fiñval
5462,sich rühren::V,lihâdiđ,fiñval
5463,sich rühren::V,liksted,fiñval
5464,sich rühren::V,liikksted,fiñval
5465,sich rühren::V,лыгкнэ,fiñval
5466,sich erheben::V,tsöögkegidh,sevel
5467,sich erheben::V,tjuodtjelit,sevel
5468,sich erheben::V,čuožžilit,sevel
5469,sich erheben::V,čuáž'žuliđ,sevel
5470,sich erheben::V,pâjjned,sevel
5471,sich erheben::V,kaggõõttâd,sevel
5472,sich erheben::V,паййнэ,sevel
5473,sich erheben::V,пэ̄ййнэ,sevel
5474,sich setzen::V,tjihkedidh,azezañ
5475,sich setzen::V,tjihkedidh,mont en e goazez
5476,sich setzen::V,tjåhkkidit,azezañ
5477,sich setzen::V,tjåhkkidit,mont en e goazez
5478,sich setzen::V,čohkánit,azezañ
5479,sich setzen::V,čohkánit,mont en e goazez
5480,sich setzen::V,čohkkedit,azezañ
5481,sich setzen::V,čohkkedit,mont en e goazez
5482,sich setzen::V,ištâđ,azezañ
5483,sich setzen::V,ištâđ,mont en e goazez
5484,sich setzen::V,čokániđ,azezañ
5485,sich setzen::V,čokániđ,mont en e goazez
5486,sich setzen::V,ištõõttâd,azezañ
5487,sich setzen::V,ištõõttâd,mont en e goazez
5488,sich setzen::V,išttâd åårrad,azezañ
5489,sich setzen::V,išttâd åårrad,mont en e goazez
5490,sich setzen::V,ышштэ,azezañ
5491,sich setzen::V,ышштэ,mont en e goazez
5492,sich setzen::V,ся̄ййве,azezañ
5493,sich setzen::V,ся̄ййве,mont en e goazez
5494,hinfallen::V,veahkaridh,kouezhañ
5495,hinfallen::V,ravggat,kouezhañ
5496,hinfallen::V,jorralit,kouezhañ
5497,hinfallen::V,ruossat,kouezhañ
5498,hinfallen::V,kuossâđ,kouezhañ
5499,hinfallen::V,koṃániđ,kouezhañ
5500,hinfallen::V,viirrâd,kouezhañ
5501,hinfallen::V,кэчхэ,kouezhañ
5502,hinfallen::V,кэ̄рктэ,kouezhañ
5503,laufen::V,vaedtsedh,redek
5504,laufen::V,mannat,redek
5505,laufen::V,vuolgget,redek
5506,laufen::V,vázzit,redek
5507,laufen::V,uáḥuđ,redek
5508,laufen::V,jotteeđ,redek
5509,laufen::V,vä ́ʒʒed,redek
5510,laufen::V,ва̄ннҍцe,redek
5511,laufen::V,во̄а̄ррдэ,redek
5512,schreiten::V,sillestidh,kerzhet
5513,schreiten::V,lávkkot,kerzhet
5514,schreiten::V,lávket,kerzhet
5515,schreiten::V,duolbmat,kerzhet
5516,schreiten::V,lavkkiđ,kerzhet
5517,schreiten::V,lau´ǩǩeed,kerzhet
5518,schreiten::V,ла̄ффьке,kerzhet
5519,spazierengehen::V,vaedtsedh,pourmen
5520,spazierengehen::V,vaadtsehtjidh,pourmen
5521,spazierengehen::V,váttsatjit,pourmen
5522,spazierengehen::V,váccašit,pourmen
5523,spazierengehen::V,vazâččiđ,pourmen
5524,spazierengehen::V,vä´ʒʒed,pourmen
5525,spazierengehen::V,гульедтэ,pourmen
5526,eilen::V,voetsedh,hastañ
5527,eilen::V,spájttat,hastañ
5528,eilen::V,doapmat,hastañ
5529,eilen::V,gáhččat,hastañ
5530,eilen::V,ki'rdettiiđ,hastañ
5531,eilen::V,ǩiirted,hastañ
5532,eilen::V,кыҏҏтэ,hastañ
5533,sich beeilen::V,gaahtjedh,hastañ
5534,sich beeilen::V,rabbat,hastañ
5535,sich beeilen::V,doapmat,hastañ
5536,sich beeilen::V,ki'rdettiiđ,hastañ
5537,sich beeilen::V,ǩiirted,hastañ
5538,sich beeilen::V,кыҏҏтэ,hastañ
5539,sausen::V,sjovvedh,karzhañ
5540,sausen::V,sjuvgedit,karzhañ
5541,sausen::V,girdit,karzhañ
5542,sausen::V,hurgit,karzhañ
5543,sausen::V,hurgeđ,karzhañ
5544,sausen::V,ročâliđ,karzhañ
5545,sausen::V,ranjestiđ,karzhañ
5546,sausen::V,njoođeed,karzhañ
5547,sausen::V,кыррьтэ,karzhañ
5548,rennen::V,roehtedh,redek
5549,rennen::V,viehkat,redek
5550,rennen::V,viehkat,redek
5551,rennen::V,kaččâđ,redek
5552,rennen::V,u´rččâd,redek
5553,rennen::V,вижьнэ,redek
5554,springen::V,njulhtjedh,lammat
5555,springen::V,tjorkehtidh,lammat
5556,springen::V,gahppat,lammat
5557,springen::V,njuikut,lammat
5558,springen::V,njuškođ,lammat
5559,springen::V,čelliđ,lammat
5560,springen::V,njoikkad,lammat
5561,springen::V,njui´ǩǩeed,lammat
5562,springen::V,нюччке,lammat
5563,klettern::V,goetsedh,krimpat
5564,klettern::V,guohtsat,krimpat
5565,klettern::V,goargŋut,krimpat
5566,klettern::V,gorkŋodit,krimpat
5567,klettern::V,kuár'ŋuđ,krimpat
5568,klettern::V,kuärŋŋad,krimpat
5569,klettern::V,куаррӈэ,krimpat
5570,schaukeln::V,sïlnedh,brañsellat
5571,schaukeln::V,suvdostit,brañsellat
5572,schaukeln::V,suhkat,brañsellat
5573,schaukeln::V,suilođ,brañsellat
5574,schaukeln::V,veälččad,brañsellat
5575,schaukeln::V,сыййпе,brañsellat
5576,schaukeln::V,суййпе,brañsellat
5577,kriechen::V,kråapedh,skrampañ
5578,kriechen::V,biehket,skrampañ
5579,kriechen::V,beahkit,skrampañ
5580,kriechen::V,peeḥiđ,skrampañ
5581,kriechen::V,kuán'ttuđ,skrampañ
5582,kriechen::V,piä´ǩǩed,skrampañ
5583,kriechen::V,пе̄гке,skrampañ
5584,schwimmen::V,voejedh,neuial
5585,schwimmen::V,vuodjat,neuial
5586,schwimmen::V,vuodjat,neuial
5587,schwimmen::V,vuoijâđ,neuial
5588,schwimmen::V,vuõjjâd,neuial
5589,schwimmen::V,вӯййе,neuial
5590,tauchen::V,tjarnedh,splujañ
5591,tauchen::V,tjummiestidh,splujañ
5592,tauchen::V,buoktjat,splujañ
5593,tauchen::V,buokčat,splujañ
5594,tauchen::V,puoh'čâđ,splujañ
5595,tauchen::V,čaaŋŋled,splujañ
5596,tauchen::V,чо̄а̄ӈӈэ,splujañ
5597,rudern::V,sovkedh,roeñvat
5598,rudern::V,suhkat,roeñvat
5599,rudern::V,ájrustit,roeñvat
5600,rudern::V,suhkat,roeñvat
5601,rudern::V,suvdeđ,roeñvat
5602,rudern::V,suuḥâđ,roeñvat
5603,rudern::V,suukkâd,roeñvat
5604,rudern::V,сугкэ,roeñvat
5605,fahren::V,vuelkedh,kas
5606,fahren::V,vuelkedh,bleniañ
5607,fahren::V,vuodjet,kas
5608,fahren::V,vuodjet,bleniañ
5609,fahren::V,vuodjit,kas
5610,fahren::V,vuodjit,bleniañ
5611,fahren::V,vyeijiđ,kas
5612,fahren::V,vyeijiđ,bleniañ
5613,fahren::V,vue´jjad,kas
