,Concept_ID,se,mhr
4481,jung::A,nuorra,са́мырык
4482,jung::A,nuorra,са́мырык
4483,jung::A,nuoṛâ,са́мырык
4484,jung::A,nuõrr,са́мырык
4485,jung::A,нӯрр,са́мырык
4486,arm::A,giefies,нужна́
4487,arm::A,hædjo,нужна́
4488,arm::A,geafi,нужна́
4489,arm::A,kevhi,нужна́
4490,arm::A,ǩeeu´h,нужна́
4491,arm::A,ва̄йваш,нужна́
4492,reich::A,ræjhkoes,поя́н
4493,reich::A,boanndá,поя́н
4494,reich::A,rikkis,поя́н
4495,reich::A,riges,поя́н
4496,reich::A,ree´ǧǧes,поя́н
4497,reich::A,ва̄птэк,поя́н
4498,bekannt::A,åehpies,па́лыме
4499,bekannt::A,oahpes,па́лыме
4500,bekannt::A,dieđus,па́лыме
4501,bekannt::A,uápis,па́лыме
4502,bekannt::A,tuubdâs,па́лыме
4503,bekannt::A,toobdâs,па́лыме
4504,bekannt::A,томтас,па́лыме
4505,berühmt::A,byögke,лӱ́млӧ
4506,berühmt::A,mihtos,лӱ́млӧ
4507,berühmt::A,beakkán,лӱ́млӧ
4508,berühmt::A,beakkálmas,лӱ́млӧ
4509,berühmt::A,mááinuh,лӱ́млӧ
4510,berühmt::A,peeggâlm,лӱ́млӧ
4511,berühmt::A,snäätnai,лӱ́млӧ
4512,berühmt::A,куллъей,лӱ́млӧ
4513,fremd::A,ammes,йот
4514,fremd::A,amás,йот
4515,fremd::A,vieres,йот
4516,fremd::A,amas,йот
4517,fremd::A,vie'res,йот
4518,fremd::A,puigâ,йот
4519,fremd::A,vee´res,йот
4520,fremd::A,е̄ххк,йот
4521,fremd::A,вӣресь,йот
4522,verschieden::A,ovmese,тӱ́рлӧ
4523,verschieden::A,moattelágásj,тӱ́рлӧ
4524,verschieden::A,iesjgeŋgalágásj,тӱ́рлӧ
4525,verschieden::A,eará,тӱ́рлӧ
4526,verschieden::A,eresláván,тӱ́рлӧ
4527,verschieden::A,jee´res,тӱ́рлӧ
4528,verschieden::A,jee´resnallšem,тӱ́рлӧ
4529,verschieden::A,югке,тӱ́рлӧ
4530,verschieden::A,югкеналшэм,тӱ́рлӧ
4531,nah::A,gietskies,ли́шыл
4532,nah::A,lahka,ли́шыл
4533,nah::A,lagas,ли́шыл
4534,nah::A,a'ldemuš,ли́шыл
4535,nah::A,âlddlõs,ли́шыл
4536,nah::A,альтэсь,ли́шыл
4537,fern::A,gahkese,тора́
4538,fern::A,gahkese,мӱ́ндыр
4539,fern::A,guhkken,тора́
4540,fern::A,guhkken,мӱ́ндыр
4541,fern::A,gáiddus,тора́
4542,fern::A,gáiddus,мӱ́ндыр
4543,fern::A,kuhás,тора́
4544,fern::A,kuhás,мӱ́ндыр
4545,fern::A,ku´ǩes,тора́
4546,fern::A,ku´ǩes,мӱ́ндыр
4547,fern::A,туммплэсь,тора́
4548,fern::A,туммплэсь,мӱ́ндыр
4549,linker::A,gårroeh,шола́
4550,linker::A,gåro,шола́
4551,linker::A,gurut,шола́
4552,linker::A,čižet,шола́
4553,linker::A,či´ǯǯ,шола́
4554,linker::A,чинч,шола́
4555,rechter::A,åelkies,пурла́
4556,rechter::A,oalges,пурла́
4557,rechter::A,olgeš,пурла́
4558,rechter::A,uál'gis,пурла́
4559,rechter::A,vuõiǥâs,пурла́
4560,rechter::A,вуэлькесь,пурла́
4561,anderer::A,jeatjebe,вес
4562,anderer::A,jeatjebe,мо́ло
4563,anderer::A,nubbe,вес
4564,anderer::A,nubbe,мо́ло
4565,anderer::A,eará,вес
4566,anderer::A,eará,мо́ло
4567,anderer::A,nubbi,вес
4568,anderer::A,nubbi,мо́ло
4569,anderer::A,nubbe,вес
4570,anderer::A,nubbe,мо́ло
4571,anderer::A,nu´bb,вес
4572,anderer::A,nu´bb,мо́ло
4573,anderer::A,jee´res,вес
4574,anderer::A,jee´res,мо́ло
4575,anderer::A,мудта,вес
4576,anderer::A,мудта,мо́ло
4577,anderer::A,е̄ресь,вес
4578,anderer::A,е̄ресь,мо́ло
4579,erster::A,voestes,и́кымше
4580,erster::A,vuostasj,и́кымше
4581,erster::A,vuosttaš,и́кымше
4582,erster::A,vuos'muš,и́кымше
4583,erster::A,vuõs's,и́кымше
4584,erster::A,õõu´dmõs,и́кымше
4585,erster::A,авьтмусс,и́кымше
4586,zweiter::A,mubpie,ко́кымшо
4587,zweiter::A,nubbe,ко́кымшо
4588,zweiter::A,nubbi,ко́кымшо
4589,zweiter::A,nubbe,ко́кымшо
4590,zweiter::A,nu´bb,ко́кымшо
4591,zweiter::A,ныммьп,ко́кымшо
4592,dritter::A,gåalmede,ку́мшо
4593,dritter::A,goalmát,ку́мшо
4594,dritter::A,goalmmát,ку́мшо
4595,dritter::A,kuálmád,ку́мшо
4596,dritter::A,kuälmad,ку́мшо
4597,dritter::A,кӯа̄ллмант,ку́мшо
4598,letzter::A,minngemes,пыта́ртыш
4599,letzter::A,maŋemus,пыта́ртыш
4600,letzter::A,maŋimus,пыта́ртыш
4601,letzter::A,majemuš,пыта́ртыш
4602,letzter::A,mââi´mõs,пыта́ртыш
4603,letzter::A,маӈьмусс,пыта́ртыш
4604,allein::ADV,oktegh,шкет
4605,allein::ADV,oktegimse,шкет
4606,allein::ADV,oktebisnie,шкет
4607,allein::ADV,aktu,шкет
4608,allein::ADV,okto,шкет
4609,allein::ADV,ohtuu,шкет
4610,allein::ADV,õhttu,шкет
4611,allein::ADV,о̄ххтэ,шкет
4612,zusammen::ADV,ektine,пырля́
4613,zusammen::ADV,ektesne,пырля́
4614,zusammen::ADV,tjåenghkesne,пырля́
4615,zusammen::ADV,siegen,пырля́
4616,zusammen::ADV,oktan,пырля́
4617,zusammen::ADV,ovttas,пырля́
4618,zusammen::ADV,čoahkis,пырля́
4619,zusammen::ADV,oovtâst,пырля́
4620,zusammen::ADV,õõutsââ´jest,пырля́
4621,zusammen::ADV,аххтан,пырля́
4622,zusammen::ADV,эфтэсьт,пырля́
4623,lange::ADV,guhkiem,кужу́н
4624,lange::ADV,guhkev,кужу́н
4625,lange::ADV,mælggadav,кужу́н
4626,lange::ADV,guhká,кужу́н
4627,lange::ADV,kuhe,кужу́н
4628,lange::ADV,kuhháá,кужу́н
4629,lange::ADV,kuu´ǩǩ,кужу́н
4630,lange::ADV,кугкь,кужу́н
4631,plötzlich::ADV,faahketji,кенета́
4632,plötzlich::ADV,hæhkkat,кенета́
4633,plötzlich::ADV,fáhkkestaga,кенета́
4634,plötzlich::ADV,fakkist,кенета́
4635,plötzlich::ADV,kruu´ta,кенета́
4636,plötzlich::ADV,а̄йнханна,кенета́
4637,sofort::ADV,dallegh,кызыта́к
4638,sofort::ADV,dalá,кызыта́к
4639,sofort::ADV,dalánagi,кызыта́к
4640,sofort::ADV,dakkavide,кызыта́к
4641,sofort::ADV,dakkaviđe,кызыта́к
4642,sofort::ADV,tállán,кызыта́к
4643,sofort::ADV,naraaz,кызыта́к
4644,sofort::ADV,атть,кызыта́к
4645,später::ADV,mænngan ,варара́к
4646,später::ADV,maŋŋebut,варара́к
4647,später::ADV,maŋŋel,варара́к
4648,später::ADV,maŋ̣eláá,варара́к
4649,später::ADV,mâ´ŋŋlakast,варара́к
4650,später::ADV,маӈӈа,варара́к
4651,jetzt::ADV,daelie,ы́нде
4652,jetzt::ADV,daelie,кы́зыт
4653,jetzt::ADV,dal,ы́нде
4654,jetzt::ADV,dal,кы́зыт
4655,jetzt::ADV,dal,ы́нде
4656,jetzt::ADV,dal,кы́зыт
4657,jetzt::ADV,tääl,ы́нде
4658,jetzt::ADV,tääl,кы́зыт
4659,jetzt::ADV,ââ´n,ы́нде
4660,jetzt::ADV,ââ´n,кы́зыт
4661,jetzt::ADV,атть,ы́нде
4662,jetzt::ADV,атть,кы́зыт
4663,heute::ADV,daenbien,та́че
4664,heute::ADV,uddni,та́че
4665,heute::ADV,odne,та́че
4666,heute::ADV,onne,та́че
4667,heute::ADV,tä´bbe,та́че
4668,heute::ADV,та̄ррьм,та́че
4669,morgen::ADV,jirreden,эрла́
4670,morgen::ADV,idet,эрла́
4671,morgen::ADV,ihttin,эрла́
4672,morgen::ADV,itten,эрла́
4673,morgen::ADV,jâđđa,эрла́
4674,morgen::ADV,янта,эрла́
4675,bald::ADV,varke,вашке́
4676,bald::ADV,ruvva,вашке́
4677,bald::ADV,farga,вашке́
4678,bald::ADV,vorgâ,вашке́
4679,bald::ADV,sõrgg,вашке́
4680,bald::ADV,вэхтэнне,вашке́
4681,dann::ADV,die,вара́
4682,dann::ADV,dalloj,вара́
4683,dann::ADV,de,вара́
4684,dann::ADV,te,вара́
4685,dann::ADV,de,вара́
4686,dann::ADV,teä,вара́
4687,dann::ADV,â´tte,вара́
4688,dann::ADV,те,вара́
4689,gestern::ADV,jååktan,теҥге́че
4690,gestern::ADV,iektu,теҥге́че
4691,gestern::ADV,ikte,теҥге́че
4692,gestern::ADV,jieh't,теҥге́че
4693,gestern::ADV,jåhtta,теҥге́че
4694,gestern::ADV,яххта,теҥге́че
4695,einst::ADV,dejpeli,икана́
4696,einst::ADV,åvdebut,икана́
4697,einst::ADV,áigi,икана́
4698,einst::ADV,dolin,икана́
4699,einst::ADV,tovle,икана́
4700,einst::ADV,tuu´l,икана́
4701,einst::ADV,э̄ххьтэшьт,икана́
4702,damals::ADV,aejkien,туна́м
4703,damals::ADV,dalloj,туна́м
4704,damals::ADV,dalle,туна́м
4705,damals::ADV,talle,туна́м
4706,damals::ADV,te´l,туна́м
4707,damals::ADV,teä´l,туна́м
4708,damals::ADV,танна,туна́м
4709,danach::ADV,mïnngesne,вара́
4710,danach::ADV,dan maŋŋela,вара́
4711,danach::ADV,maŋŋil,вара́
4712,danach::ADV,das maŋŋá,вара́
4713,danach::ADV,maŋ̣a,вара́
4714,danach::ADV,mâ´ŋŋlest,вара́
4715,danach::ADV,маӈӈа,вара́
4716,vorher::ADV,aarebi,о́нчыч
4717,vorher::ADV,åvddål,о́нчыч
4718,vorher::ADV,árat,о́нчыч
4719,vorher::ADV,ovdâl,о́нчыч
4720,vorher::ADV,ouddâl,о́нчыч
4721,vorher::ADV,а̄йка,о́нчыч
4722,zuerst::ADV,voestegh,онда́к
4723,zuerst::ADV,álgon,онда́к
4724,zuerst::ADV,vuos,онда́к
4725,zuerst::ADV,vuohččan,онда́к
4726,zuerst::ADV,vuoč'čin,онда́к
4727,zuerst::ADV,vuõ´ste,онда́к
4728,zuerst::ADV,vuõs'smõõssân,онда́к
4729,zuerst::ADV,э̄ввтла,онда́к
4730,zuerst::ADV,э̄ввтэль,онда́к
4731,einmal::ADV,ikth,икана́
4732,einmal::ADV,akti,икана́
4733,einmal::ADV,okte,икана́
4734,einmal::ADV,ohtii,икана́
4735,einmal::ADV,kojo,икана́
4736,einmal::ADV,måttmešt,икана́
4737,einmal::ADV,э̄фт вэ̄рр,икана́
4738,manchmal::ADV,muvhtene,ка́шын
4739,manchmal::ADV,muvhtene,кокла́н
4740,manchmal::ADV,muhttijn,ка́шын
4741,manchmal::ADV,muhttijn,кокла́н
4742,manchmal::ADV,duolla dálla,ка́шын
4743,manchmal::ADV,duolla dálla,кокла́н
4744,manchmal::ADV,muhtumin,ка́шын
4745,manchmal::ADV,muhtumin,кокла́н
4746,manchmal::ADV,kuásnii,ка́шын
4747,manchmal::ADV,kuásnii,кокла́н
4748,manchmal::ADV,måttmešt,ка́шын
4749,manchmal::ADV,måttmešt,кокла́н
4750,manchmal::ADV,kuä´ss-ne,ка́шын
4751,manchmal::ADV,kuä´ss-ne,кокла́н
4752,manchmal::ADV,мудта вэ̄р,ка́шын
4753,manchmal::ADV,мудта вэ̄р,кокла́н
4754,oft::ADV,daamtaj,чӱ́чкыдын
4755,oft::ADV,álu,чӱ́чкыдын
4756,oft::ADV,ábaj,чӱ́чкыдын
4757,oft::ADV,dájvvá,чӱ́чкыдын
4758,oft::ADV,dávjá,чӱ́чкыдын
4759,oft::ADV,távjá,чӱ́чкыдын
4760,oft::ADV,täujja,чӱ́чкыдын
4761,oft::ADV,то̄а̄ййв,чӱ́чкыдын
4762,immer::ADV,iktesth,эре́
4763,immer::ADV,iktesth,ту́тыш
4764,immer::ADV,eejnegen,эре́
4765,immer::ADV,eejnegen,ту́тыш
4766,immer::ADV,agev,эре́
4767,immer::ADV,agev,ту́тыш
4768,immer::ADV,álo,эре́
4769,immer::ADV,álo,ту́тыш
4770,immer::ADV,ain,эре́
4771,immer::ADV,ain,ту́тыш
4772,immer::ADV,ovttuu,эре́
4773,immer::ADV,ovttuu,ту́тыш
4774,immer::ADV,pâi,эре́
4775,immer::ADV,pâi,ту́тыш
4776,immer::ADV,пай,эре́
4777,immer::ADV,пай,ту́тыш
4778,niemals::ADV,ij gåessie,ок нигуна́м
4779,niemals::ADV,ij goassak,ок нигуна́м
4780,niemals::ADV,ij ihkenis,ок нигуна́м
4781,niemals::ADV,ii goassege,ок нигуна́м
4782,niemals::ADV,ij kuás'sin,ок нигуна́м
4783,niemals::ADV,ij ni kuä´ss,ок нигуна́м
4784,niemals::ADV,эйй никуэссь,ок нигуна́м
4785,hier::ADV,daagkoe,ты́ште
4786,hier::ADV,dála,ты́ште
4787,hier::ADV,dánna,ты́ште
4788,hier::ADV,dá,ты́ште
4789,hier::ADV,dás,ты́ште
4790,hier::ADV,taa,ты́ште
4791,hier::ADV,tää,ты́ште
4792,hier::ADV,ta´ltte,ты́ште
4793,hier::ADV,тала,ты́ште
4794,hier::ADV,тэста,ты́ште
4795,hierhin::ADV,diekie,ты́шке
4796,hierhin::ADV,diekie,тыш
4797,hierhin::ADV,dási,ты́шке
4798,hierhin::ADV,dási,тыш
4799,hierhin::ADV,diehki,ты́шке
4800,hierhin::ADV,diehki,тыш
4801,hierhin::ADV,deike,ты́шке
4802,hierhin::ADV,deike,тыш
4803,hierhin::ADV,teehi,ты́шке
4804,hierhin::ADV,teehi,тыш
4805,hierhin::ADV,tii´ǩ,ты́шке
4806,hierhin::ADV,tii´ǩ,тыш
4807,hierhin::ADV,тӣге,ты́шке
4808,hierhin::ADV,тӣге,тыш
4809,von hier::ADV,daebpede,тыше́ч
4810,von hier::ADV,daebpede,тыве́ч
4811,von hier::ADV,dássta,тыше́ч
4812,von hier::ADV,dássta,тыве́ч
4813,von hier::ADV,dáppelt,тыше́ч
4814,von hier::ADV,dáppelt,тыве́ч
4815,von hier::ADV,dáppe,тыше́ч
4816,von hier::ADV,dáppe,тыве́ч
4817,von hier::ADV,tástán,тыше́ч
4818,von hier::ADV,tástán,тыве́ч
4819,von hier::ADV,tääiǥ,тыше́ч
4820,von hier::ADV,tääiǥ,тыве́ч
4821,von hier::ADV,tääi´ben,тыше́ч
4822,von hier::ADV,tääi´ben,тыве́ч
4823,von hier::ADV,тэста,тыше́ч
4824,von hier::ADV,тэста,тыве́ч
4825,dort::ADV,dagkoe,ту́што
4826,dort::ADV,dale,ту́што
4827,dort::ADV,dakko,ту́што
4828,dort::ADV,tuo,ту́што
4829,dort::ADV,tovben,ту́што
4830,dort::ADV,to´ben,ту́што
4831,dort::ADV,тёллэ,ту́што
4832,dort::ADV,тамьпе,ту́што
4833,dorthin::ADV,dahkoe,туш
4834,dorthin::ADV,dahkoe,ту́шко
4835,dorthin::ADV,dåhku,туш
4836,dorthin::ADV,dåhku,ту́шко
4837,dorthin::ADV,dohko,туш
4838,dorthin::ADV,dohko,ту́шко
4839,dorthin::ADV,diehko,туш
4840,dorthin::ADV,diehko,ту́шко
4841,dorthin::ADV,tuohu,туш
4842,dorthin::ADV,tuohu,ту́шко
4843,dorthin::ADV,tok,туш
4844,dorthin::ADV,tok,ту́шко
4845,dorthin::ADV,tok-aa,туш
4846,dorthin::ADV,tok-aa,ту́шко
4847,dorthin::ADV,то̄гэ,туш
4848,dorthin::ADV,то̄гэ,ту́шко
4849,vorwärts::ADV,fraamme,о́нчыко
4850,vorwärts::ADV,åvddån,о́нчыко
4851,vorwärts::ADV,ovddas,о́нчыко
4852,vorwärts::ADV,oovdâs,о́нчыко
4853,vorwärts::ADV,ooudâs,о́нчыко
4854,vorwärts::ADV,ooudårra,о́нчыко
4855,vorwärts::ADV,эвтэс,о́нчыко
4856,rückwärts::ADV,mænngese,шеҥге́к
4857,rückwärts::ADV,ruoptobadáj,шеҥге́к
4858,rückwärts::ADV,maŋás,шеҥге́к
4859,rückwärts::ADV,majaskulij,шеҥге́к
4860,rückwärts::ADV,mââjas,шеҥге́к
4861,rückwärts::ADV,mâ´ŋŋla,шеҥге́к
4862,rückwärts::ADV,мо̄а̄з,шеҥге́к
4863,rückwärts::ADV,мо̄а̄ст,шеҥге́к
4864,zurück::ADV,bååstede,мӧҥге́ш
4865,zurück::ADV,ruoptus,мӧҥге́ш
4866,zurück::ADV,maŋus,мӧҥге́ш
4867,zurück::ADV,ruoktot,мӧҥге́ш
4868,zurück::ADV,maassâd,мӧҥге́ш
4869,zurück::ADV,vä´st,мӧҥге́ш
4870,zurück::ADV,mååusat,мӧҥге́ш
4871,zurück::ADV,мо̄а̄з,мӧҥге́ш
4872,zurück::ADV,мо̄а̄ст,мӧҥге́ш
4873,unten::ADV,vuelnie,ӱ́лнӧ
4874,unten::ADV,vuelnie,йыма́лне
4875,unten::ADV,vuollen,ӱ́лнӧ
4876,unten::ADV,vuollen,йыма́лне
4877,unten::ADV,vuollin,ӱ́лнӧ
4878,unten::ADV,vuollin,йыма́лне
4879,unten::ADV,vyellin,ӱ́лнӧ
4880,unten::ADV,vyellin,йыма́лне
4881,unten::ADV,vue´llen,ӱ́лнӧ
4882,unten::ADV,vue´llen,йыма́лне
4883,unten::ADV,вӯлльн,ӱ́лнӧ
4884,unten::ADV,вӯлльн,йыма́лне
4885,hinab::ADV,våålese,йыма́к
4886,hinab::ADV,vuolus,йыма́к
4887,hinab::ADV,vulos,йыма́к
4888,hinab::ADV,vuá'lás,йыма́к
4889,hinab::ADV,vuâlas,йыма́к
4890,hinab::ADV,валас,йыма́к
4891,oben::ADV,bijjene,кӱ́шнӧ
4892,oben::ADV,bijjene,ӱмба́лне
4893,oben::ADV,baddjen,кӱ́шнӧ
4894,oben::ADV,baddjen,ӱмба́лне
4895,oben::ADV,badjin,кӱ́шнӧ
4896,oben::ADV,badjin,ӱмба́лне
4897,oben::ADV,paijeen,кӱ́шнӧ
4898,oben::ADV,paijeen,ӱмба́лне
4899,oben::ADV,pâ´jjen,кӱ́шнӧ
4900,oben::ADV,pâ´jjen,ӱмба́лне
4901,oben::ADV,tunââ´lmest,кӱ́шнӧ
4902,oben::ADV,tunââ´lmest,ӱмба́лне
4903,oben::ADV,пайенҍ,кӱ́шнӧ
4904,oben::ADV,пайенҍ,ӱмба́лне
4905,hinauf::ADV,bæjjese,кӱ́ш
4906,hinauf::ADV,bæjjese,кӱ́шкӧ
4907,hinauf::ADV,bajás,кӱ́ш
4908,hinauf::ADV,bajás,кӱ́шкӧ
4909,hinauf::ADV,bajás,кӱ́ш
4910,hinauf::ADV,bajás,кӱ́шкӧ
4911,hinauf::ADV,pajas,кӱ́ш
4912,hinauf::ADV,pajas,кӱ́шкӧ
4913,hinauf::ADV,pââjas,кӱ́ш
4914,hinauf::ADV,pââjas,кӱ́шкӧ
4915,hinauf::ADV,пайяс,кӱ́ш
4916,hinauf::ADV,пайяс,кӱ́шкӧ
4917,überall::ADV,gaajhkene lehkesne,чыла́ вере́
4918,überall::ADV,juohkka sajen,чыла́ вере́
4919,überall::ADV,juohke sajis,чыла́ вере́
4920,überall::ADV,jya'hisaajeest,чыла́ вере́
4921,überall::ADV,vee´zz,чыла́ вере́
4922,überall::ADV,pukvee´zz,чыла́ вере́
4923,überall::ADV,пугквесь,чыла́ вере́
4924,nicht::ADV,ij,ок
4925,nicht::ADV,ij,о́геш
4926,nicht::ADV,ij,ок
4927,nicht::ADV,ij,о́геш
4928,nicht::ADV,ii,ок
4929,nicht::ADV,ii,о́геш
4930,nicht::ADV,ij,ок
4931,nicht::ADV,ij,о́геш
4932,nicht::ADV,ij,ок
4933,nicht::ADV,ij,о́геш
4934,nicht::ADV,эйй,ок
4935,nicht::ADV,эйй,о́геш
4936,ein wenig::ADV,ånnetje,изи́ш
4937,ein wenig::ADV,ahtjetje,изи́ш
4938,ein wenig::ADV,binná,изи́ш
4939,ein wenig::ADV,veahá,изи́ш
4940,ein wenig::ADV,ucánjii,изи́ш
4941,ein wenig::ADV,occanj,изи́ш
4942,ein wenig::ADV,simmna,изи́ш
4943,ein wenig::ADV,сада,изи́ш
4944,ein wenig::ADV,садаматта,изи́ш
4945,kaum::ADV,jallan,пыкше́
4946,kaum::ADV,vánet,пыкше́
4947,kaum::ADV,báljo,пыкше́
4948,kaum::ADV,illá,пыкше́
4949,kaum::ADV,illvaa,пыкше́
4950,kaum::ADV,мале,пыкше́
4951,kaum::ADV,элэлэ,пыкше́
4952,sehr::ADV,sagk,чот
4953,sehr::ADV,riek,чот
4954,sehr::ADV,sieldes,чот
4955,sehr::ADV,hui,чот
4956,sehr::ADV,ollu,чот
4957,sehr::ADV,čuuvtij,чот
4958,sehr::ADV,sami,чот
4959,sehr::ADV,čuu´t,чот
4960,sehr::ADV,пэре,чот
4961,sehr::ADV,чофта,чот
4962,so::ADV,numhtie,тыге́
4963,so::ADV,nav,тыге́
4964,so::ADV,nuov,тыге́
4965,so::ADV,nåv,тыге́
4966,so::ADV,nu,тыге́
4967,so::ADV,näävt,тыге́
4968,so::ADV,de,тыге́
4969,so::ADV,nu´t,тыге́
4970,so::ADV,nääi´t,тыге́
4971,so::ADV,те̄льнэ,тыге́
4972,noch::ADV,annje,а́ле
4973,noch::ADV,ájn,а́ле
4974,noch::ADV,vilá,а́ле
4975,noch::ADV,ain,а́ле
4976,noch::ADV,vela,а́ле
4977,noch::ADV,võl,а́ле
4978,noch::ADV,veâl,а́ле
4979,noch::ADV,вя̄л,а́ле
4980,nur::ADV,ajve,гына́
4981,nur::ADV,barre,гына́
4982,nur::ADV,dåssjå,гына́
4983,nur::ADV,dušše,гына́
4984,nur::ADV,váá,гына́
4985,nur::ADV,pâi,гына́
4986,nur::ADV,leša,гына́
4987,nur::ADV,tåå´lǩ,гына́
4988,nur::ADV,лэша,гына́
4989,nur::ADV,лышшэ,гына́
4990,schon::ADV,joe,ы́нде
4991,schon::ADV,juo,ы́нде
4992,schon::ADV,juo,ы́нде
4993,schon::ADV,juo,ы́нде
4994,schon::ADV,ju´n,ы́нде
4995,schon::ADV,ё,ы́нде
4996,wieder::ADV,vihth,ада́к
4997,wieder::ADV,aajmoen,ада́к
4998,wieder::ADV,vas,ада́к
4999,wieder::ADV,ådåsis,ада́к
5000,wieder::ADV,fas,ада́к
5001,wieder::ADV,vuot,ада́к
5002,wieder::ADV,vest,ада́к
5003,wieder::ADV,däs,ада́к
5004,wieder::ADV,e´pet,ада́к
5005,wieder::ADV,аввта,ада́к
5006,wieder::ADV,о̄дтсэ,ада́к
5007,vor::PRP,åvteste,о́нчыч
5008,vor::PRP,ålggolin,о́нчыч
5009,vor::PRP,ovddas,о́нчыч
5010,vor::PRP,oovdâst,о́нчыч
5011,vor::PRP,ooudâst,о́нчыч
5012,vor::PRP,авьтэмьбе̄лльт,о́нчыч
5013,hinter::PRP,duekesne,шеҥге́лне
5014,hinter::PRP,duogen,шеҥге́лне
5015,hinter::PRP,maŋŋelin,шеҥге́лне
