,Concept_ID,se,ka
7299,loben::V,ǩei´tted,აქებს
7300,loben::V,ǩei´tted,ამკობს
7301,loben::V,кыйта,აქებს
7302,loben::V,кыйта,ამკობს
7303,küssen::V,tjånnahtidh,აკოცებს
7304,küssen::V,tjuvliestidh,აკოცებს
7305,küssen::V,tjullit,აკოცებს
7306,küssen::V,tjulestit,აკოცებს
7307,küssen::V,cum'mát,აკოცებს
7308,küssen::V,cummistit,აკოცებს
7309,küssen::V,cummâliđ,აკოცებს
7310,küssen::V,cu´mmsted,აკოცებს
7311,küssen::V,cu´mmstõõllâd,აკოცებს
7312,küssen::V,нӣссэ,აკოცებს
7313,wiegen::V,sjammadidh,არხევს
7314,wiegen::V,vuohttot,არხევს
7315,wiegen::V,vuohtudit,არხევს
7316,wiegen::V,vuohttut,არხევს
7317,wiegen::V,vuát'tuđ,არხევს
7318,wiegen::V,nuäkkad,არხევს
7319,wiegen::V,suâibted,არხევს
7320,wiegen::V,нуагкэ,არხევს
7321,zudecken::V,gaptjedh,გადახურავს
7322,zudecken::V,loavddet,გადახურავს
7323,zudecken::V,gokčat,გადახურავს
7324,zudecken::V,luáv'diđ,გადახურავს
7325,zudecken::V,kä´tted,გადახურავს
7326,zudecken::V,ка̄ххьтэ,გადახურავს
7327,wecken::V,gåaskodh,გააღვიძებს
7328,wecken::V,båktet,გააღვიძებს
7329,wecken::V,boktit,გააღვიძებს
7330,wecken::V,rávkat,გააღვიძებს
7331,wecken::V,cuvnâđ,გააღვიძებს
7332,wecken::V,counnâd,გააღვიძებს
7333,wecken::V,цо̄ввнэ,გააღვიძებს
7334,zeigen::V,vuesiehtidh,დაანახვებს
7335,zeigen::V,vuosedit,დაანახვებს
7336,zeigen::V,giejgget,დაანახვებს
7337,zeigen::V,čájehit,დაანახვებს
7338,zeigen::V,čäittiđ,დაანახვებს
7339,zeigen::V,čujottiđ,დაანახვებს
7340,zeigen::V,čuäi´ted,დაანახვებს
7341,zeigen::V,вӯзьхе,დაანახვებს
7342,führen::V,steeredh,მიჰყავს
7343,führen::V,doalvvot,მიჰყავს
7344,führen::V,láidet,მიჰყავს
7345,führen::V,jođettiđ,მიჰყავს
7346,führen::V,jåå´đted,მიჰყავს
7347,führen::V,выгкэ,მიჰყავს
7348,lehren::V,ööhpehtidh,ასწავლის
7349,lehren::V,åhpadit,ასწავლის
7350,lehren::V,oahpahit,ასწავლის
7351,lehren::V,máttááttiđ,ასწავლის
7352,lehren::V,mätt'ted,ასწავლის
7353,lehren::V,vuä´ppsted,ასწავლის
7354,lehren::V,ма̄тҍха,ასწავლის
7355,unterrichten::V,ööhpehtidh,ასწავლის
7356,unterrichten::V,lågådit,ასწავლის
7357,unterrichten::V,åhpadit,ასწავლის
7358,unterrichten::V,oahpahit,ასწავლის
7359,unterrichten::V,škovliđ,ასწავლის
7360,unterrichten::V,máttááttiđ,ასწავლის
7361,unterrichten::V,mätt'ted,ასწავლის
7362,unterrichten::V,vuä´ppsted,ასწავლის
7363,unterrichten::V,ма̄тҍха,ასწავლის
7364,aufziehen::V,eeledh,აღზრდის
7365,aufziehen::V,bajedit,აღზრდის
7366,aufziehen::V,biebmat,აღზრდის
7367,aufziehen::V,pajaskeessiđ,აღზრდის
7368,aufziehen::V,šoddâdiđ,აღზრდის
7369,aufziehen::V,šõddeed,აღზრდის
7370,aufziehen::V,peâm'mad,აღზრდის
7371,aufziehen::V,вуэпьсе,აღზრდის
7372,leiten::V,lijrehtidh,აწარმოებს
7373,leiten::V,lijrehtidh,ხელმძღვანელობს
7374,leiten::V,lájddit,აწარმოებს
7375,leiten::V,lájddit,ხელმძღვანელობს
7376,leiten::V,oatsodit,აწარმოებს
7377,leiten::V,oatsodit,ხელმძღვანელობს
7378,leiten::V,jođihit,აწარმოებს
7379,leiten::V,jođihit,ხელმძღვანელობს
7380,leiten::V,stivriđ,აწარმოებს
7381,leiten::V,stivriđ,ხელმძღვანელობს
7382,leiten::V,hovdiđ,აწარმოებს
7383,leiten::V,hovdiđ,ხელმძღვანელობს
7384,leiten::V,jåå´đted,აწარმოებს
7385,leiten::V,jåå´đted,ხელმძღვანელობს
7386,leiten::V,выгкэ,აწარმოებს
7387,leiten::V,выгкэ,ხელმძღვანელობს
7388,leiten::V,вӯййкье,აწარმოებს
7389,leiten::V,вӯййкье,ხელმძღვანელობს
7390,antreiben::V,eadtjoestidh,დააჩქარებს
7391,antreiben::V,hasodit,დააჩქარებს
7392,antreiben::V,hállsjedit,დააჩქარებს
7393,antreiben::V,gevret,დააჩქარებს
7394,antreiben::V,rássat,დააჩქარებს
7395,antreiben::V,kušottiđ,დააჩქარებს
7396,antreiben::V,huá'puttiđ,დააჩქარებს
7397,antreiben::V,rääskted,დააჩქარებს
7398,antreiben::V,hõškkled,დააჩქარებს
7399,antreiben::V,ёадҌхе,დააჩქარებს
7400,lassen::V,baajedh,ა--ინებს
7401,lassen::V,-ahttet,ა--ინებს
7402,lassen::V,diktit,ა--ინებს
7403,lassen::V,-ttiđ,ა--ინებს
7404,lassen::V,ä´n,ა--ინებს
7405,lassen::V,па̄ххкэ,ა--ინებს
7406,einladen::V,bööredh,მოიპატიჟებს
7407,einladen::V,bivddit,მოიპატიჟებს
7408,einladen::V,gåhttjot,მოიპატიჟებს
7409,einladen::V,bovdet,მოიპატიჟებს
7410,einladen::V,koččođ,მოიპატიჟებს
7411,einladen::V,kåččad,მოიპატიჟებს
7412,einladen::V,коаххче,მოიპატიჟებს
7413,vereinigen::V,iktedidh,შეაერთებს
7414,vereinigen::V,aktidit,შეაერთებს
7415,vereinigen::V,ovttastahttit,შეაერთებს
7416,vereinigen::V,o'vtâstittiđ,შეაერთებს
7417,vereinigen::V,õhtteed,შეაერთებს
7418,vereinigen::V,э̄хтхэ,შეაერთებს
7419,besuchen::V,åahpodh,სანახავად მიდის
7420,besuchen::V,goevlelidh,სანახავად მიდის
7421,besuchen::V,guossit,სანახავად მიდის
7422,besuchen::V,gal'let,სანახავად მიდის
7423,besuchen::V,fitnat,სანახავად მიდის
7424,besuchen::V,kolliđ,სანახავად მიდის
7425,besuchen::V,kõ´ll'jed,სანახავად მიდის
7426,besuchen::V,по̄дтлэ,სანახავად მიდის
7427,besuchen::V,во̄тэдтэ,სანახავად მიდის
7428,besuchen::V,во̄а̄ррдэ,სანახავად მიდის
7429,treffen::V,dieviedidh,შეხვდება
7430,treffen::V,iejvvit,შეხვდება
7431,treffen::V,deaivat,შეხვდება
7432,treffen::V,staaviđ,შეხვდება
7433,treffen::V,teividiđ,შეხვდება
7434,treffen::V,o´ddjõõttâd,შეხვდება
7435,treffen::V,вуэсстлэ,შეხვდება
7436,sich versammeln::V,gaavnedidh,შეიკრიბება
7437,sich versammeln::V,tjoaggut,შეიკრიბება
7438,sich versammeln::V,čoahkkanit,შეიკრიბება
7439,sich versammeln::V,čokkâniđ,შეიკრიბება
7440,sich versammeln::V,nurâdâttâđ,შეიკრიბება
7441,sich versammeln::V,noorõõttâd,შეიკრიბება
7442,sich versammeln::V,вӯллклэ,შეიკრიბება
7443,spielen::V,rïdtjedh,ეთამაშება
7444,spielen::V,lustedalledh,ეთამაშება
7445,spielen::V,ståhkat,ეთამაშება
7446,spielen::V,stuvssit,ეთამაშება
7447,spielen::V,speallat,ეთამაშება
7448,spielen::V,le'ihâšiđ,ეთამაშება
7449,spielen::V,siõrrâd,ეთამაშება
7450,spielen::V,speâllad,ეთამაშება
7451,spielen::V,сӣррэ,ეთამაშება
7452,singen::V,laavlodh,მღერის
7453,singen::V,lávllot,მღერის
7454,singen::V,lávlut,მღერის
7455,singen::V,lávluđ,მღერის
7456,singen::V,läullad,მღერის
7457,singen::V,ла̄ввлэ,მღერის
7458,tanzen::V,daanhtsodh,ცეკვავს
7459,tanzen::V,dánssat,ცეკვავს
7460,tanzen::V,gærssulit,ცეკვავს
7461,tanzen::V,dánset,ცეკვავს
7462,tanzen::V,tánssáđ,ცეკვავს
7463,tanzen::V,ta´nssjed,ცეკვავს
7464,tanzen::V,pleäs'sjed,ცეკვავს
7465,tanzen::V,нюччке,ცეკვავს
7466,tanzen::V,пляссъе,ცეკვავს
7467,sich trennen::V,jååkedidh,მოშორდება
7468,sich trennen::V,sirrat,მოშორდება
7469,sich trennen::V,sirádit,მოშორდება
7470,sich trennen::V,earránit,მოშორდება
7471,sich trennen::V,ratkuđ,მოშორდება
7472,sich trennen::V,rätkkjed,მოშორდება
7473,sich trennen::V,кӯдтъе,მოშორდება
7474,verlassen::V,laehpedh,მიატოვებს
7475,verlassen::V,guodet,მიატოვებს
7476,verlassen::V,guođđit,მიატოვებს
7477,verlassen::V,hilgođ,მიატოვებს
7478,verlassen::V,kyeđđiđ,მიატოვებს
7479,verlassen::V,kue´đđed,მიატოვებს
7480,verlassen::V,сӯһпъе,მიატოვებს
7481,retten::V,gorredidh,იხსნის
7482,retten::V,gorredidh,გადაარჩენს
7483,retten::V,gádjot,იხსნის
7484,retten::V,gádjot,გადაარჩენს
7485,retten::V,gádjut,იხსნის
7486,retten::V,gádjut,გადაარჩენს
7487,retten::V,kááijuđ,იხსნის
7488,retten::V,kááijuđ,გადაარჩენს
7489,retten::V,piä'luštiđ,იხსნის
7490,retten::V,piä'luštiđ,გადაარჩენს
7491,retten::V,ka´jjeed,იხსნის
7492,retten::V,ka´jjeed,გადაარჩენს
7493,retten::V,вуаннче,იხსნის
7494,retten::V,вуаннче,გადაარჩენს
7495,bewachen::V,geehtedh,დარაჯობს
7496,bewachen::V,geehtedh,უთვალთვალებს
7497,bewachen::V,váktit,დარაჯობს
7498,bewachen::V,váktit,უთვალთვალებს
7499,bewachen::V,fáktet,დარაჯობს
7500,bewachen::V,fáktet,უთვალთვალებს
7501,bewachen::V,vahtiđ,დარაჯობს
7502,bewachen::V,vahtiđ,უთვალთვალებს
7503,bewachen::V,värddjed,დარაჯობს
7504,bewachen::V,värddjed,უთვალთვალებს
7505,bewachen::V,va´httjed,დარაჯობს
7506,bewachen::V,va´httjed,უთვალთვალებს
7507,bewachen::V,пынне,დარაჯობს
7508,bewachen::V,пынне,უთვალთვალებს
7509,bewachen::V,ка̄рвуллэ,დარაჯობს
7510,bewachen::V,ка̄рвуллэ,უთვალთვალებს
7511,schützen::V,vaarjelidh,დაიფარავს
7512,schützen::V,suoddjit,დაიფარავს
7513,schützen::V,suodjalit,დაიფარავს
7514,schützen::V,suddjet,დაიფარავს
7515,schützen::V,varjâliđ,დაიფარავს
7516,schützen::V,suâided,დაიფარავს
7517,schützen::V,varjjled,დაიფარავს
7518,schützen::V,пынне,დაიფარავს
7519,verteidigen::V,vaarjelidh,დაიცავს
7520,verteidigen::V,bælostit,დაიცავს
7521,verteidigen::V,bealuštit,დაიცავს
7522,verteidigen::V,čuollat,დაიცავს
7523,verteidigen::V,piä'luštiđ,დაიცავს
7524,verteidigen::V,peälšted,დაიცავს
7525,verteidigen::V,пэ̄лль мэ̄ннэ,დაიცავს
7526,sich schlagen::V,dåarodh,იჩხუბებს
7527,sich schlagen::V,tjoelestidh,იჩხუბებს
7528,sich schlagen::V,doarrot,იჩხუბებს
7529,sich schlagen::V,doarrut,იჩხუბებს
7530,sich schlagen::V,tuárruđ,იჩხუბებს
7531,sich schlagen::V,tuärrad,იჩხუბებს
7532,sich schlagen::V,туаррэ,იჩხუბებს
7533,schießen::V,vuetjedh,ისვრის
7534,schießen::V,skööhtedh,ისვრის
7535,schießen::V,vuohtjet,ისვრის
7536,schießen::V,báhčit,ისვრის
7537,schießen::V,pääččiđ,ისვრის
7538,schießen::V,pää´ččed,ისვრის
7539,schießen::V,ря̄хшкхэ,ისვრის
7540,siegen::V,vïtnedh,გაიმარჯვებს
7541,siegen::V,vuojttet,გაიმარჯვებს
7542,siegen::V,vuoitit,გაიმარჯვებს
7543,siegen::V,vyei'ttiđ,გაიმარჯვებს
7544,siegen::V,vuei´tted,გაიმარჯვებს
7545,siegen::V,вуэйхьтэ,გაიმარჯვებს
7546,ärgern::V,måarahtehtedh,აჯავრებს
7547,ärgern::V,suhttadit,აჯავრებს
7548,ärgern::V,hárdit,აჯავრებს
7549,ärgern::V,piä'ṿuttiđ,აჯავრებს
7550,ärgern::V,âsseed,აჯავრებს
7551,ärgern::V,се̄нтхэ,აჯავრებს
7552,schlagen::V,håasedh,ცემს
7553,schlagen::V,laekedh,ცემს
7554,schlagen::V,tsábbmet,ცემს
7555,schlagen::V,tjassket,ცემს
7556,schlagen::V,huškut,ცემს
7557,schlagen::V,časkeđ,ცემს
7558,schlagen::V,čâ´cǩǩed,ცემს
7559,schlagen::V,та̄гкэ,ცემს
7560,schlagen::V,ва̄сстэ,ცემს
7561,treten::V,tjïektjedh,პანღურს ამოჰკრავს
7562,treten::V,tjiektjat,პანღურს ამოჰკრავს
