,Concept_ID,se,pl
5158,zwanzig::NUM,guoktelogi,dwadzieścia
5159,zwanzig::NUM,kyeh'tilov,dwadzieścia
5160,zwanzig::NUM,kuâhttlo,dwadzieścia
5161,zwanzig::NUM,кӯххтлоагкь,dwadzieścia
5162,dreißig::NUM,golmeluhkie,trzydzieści
5163,dreißig::NUM,gålmmålåhke,trzydzieści
5164,dreißig::NUM,golbmalogi,trzydzieści
5165,dreißig::NUM,kulmâlov,trzydzieści
5166,dreißig::NUM,koummlo,trzydzieści
5167,dreißig::NUM,ко̄ллмлоагкь,trzydzieści
5168,vierzig::NUM,njieljieluhkie,czterdzieści
5169,vierzig::NUM,nielljalåhke,czterdzieści
5170,vierzig::NUM,njealljelogi,czterdzieści
5171,vierzig::NUM,neljilov,czterdzieści
5172,vierzig::NUM,nelljlo,czterdzieści
5173,vierzig::NUM,не̄лльйлоагкь,czterdzieści
5174,fünfzig::NUM,vïjhteluhkie,pięćdziesiąt
5175,fünfzig::NUM,vihttalåhke,pięćdziesiąt
5176,fünfzig::NUM,vihttalogi,pięćdziesiąt
5177,fünfzig::NUM,vittâlov,pięćdziesiąt
5178,fünfzig::NUM,vittlo,pięćdziesiąt
5179,fünfzig::NUM,выдтлоагкъ,pięćdziesiąt
5180,sechzig::NUM,govhteluhkie,sześćdziesiąt
5181,sechzig::NUM,guhttalåhke,sześćdziesiąt
5182,sechzig::NUM,guhttalogi,sześćdziesiąt
5183,sechzig::NUM,kuttâlov,sześćdziesiąt
5184,sechzig::NUM,kuttlo,sześćdziesiąt
5185,sechzig::NUM,кудтлоагкь,sześćdziesiąt
5186,siebzig::NUM,tjïjhtjeluhkie,siedemdziesiąt
5187,siebzig::NUM,gietjavlåhke,siedemdziesiąt
5188,siebzig::NUM,čiežalogi,siedemdziesiąt
5189,siebzig::NUM,čiččâmlov,siedemdziesiąt
5190,siebzig::NUM,čičmlo,siedemdziesiąt
5191,siebzig::NUM,кыджемьлоагкь,siedemdziesiąt
5192,achtzig::NUM,gaektsieluhkie,osiemdziesiąt
5193,achtzig::NUM,gáktsalåhke,osiemdziesiąt
5194,achtzig::NUM,gávccilogi,osiemdziesiąt
5195,achtzig::NUM,kähcilov,osiemdziesiąt
5196,achtzig::NUM,kä´hcclo,osiemdziesiąt
5197,achtzig::NUM,ка̄ххцлоагкь,osiemdziesiąt
5198,neunzig::NUM,uktsieluhkie,dziewięćdziesiąt
5199,neunzig::NUM,aktselåhke,dziewięćdziesiąt
5200,neunzig::NUM,ovccilogi,dziewięćdziesiąt
5201,neunzig::NUM,ohcelov,dziewięćdziesiąt
5202,neunzig::NUM,å´hcclo,dziewięćdziesiąt
5203,neunzig::NUM,аххцлоагкь,dziewięćdziesiąt
5204,hundert::NUM,tjuetie,sto
5205,hundert::NUM,tjuohte,sto
5206,hundert::NUM,čuođi,sto
5207,hundert::NUM,čyeti,sto
5208,hundert::NUM,čue´tt,sto
5209,hundert::NUM,чӯдть,sto
5210,tausend::NUM,tåvsene,tysiąc
5211,tausend::NUM,stoeretjuetie,tysiąc
5212,tausend::NUM,tuvsán,tysiąc
5213,tausend::NUM,duhát,tysiąc
5214,tausend::NUM,duhát,tysiąc
5215,tausend::NUM,tuhháát,tysiąc
5216,tausend::NUM,dohat,tysiąc
5217,tausend::NUM,то̄а̄фант,tysiąc
5218,und::CNJ,jïh,i
5219,und::CNJ,ja,i
5220,und::CNJ,ja,i
5221,und::CNJ,já,i
5222,und::CNJ,di,i
5223,und::CNJ,я,i
5224,und::CNJ,да,i
5225,und::CNJ,де,i
5226,oder::CNJ,jallh,lub
5227,oder::CNJ,jallh,albo
5228,oder::CNJ,jali,lub
5229,oder::CNJ,jali,albo
5230,oder::CNJ,dahje,lub
5231,oder::CNJ,dahje,albo
5232,oder::CNJ,adai,lub
5233,oder::CNJ,adai,albo
5234,oder::CNJ,avi,lub
5235,oder::CNJ,avi,albo
5236,oder::CNJ,le´be,lub
5237,oder::CNJ,le´be,albo
5238,oder::CNJ,элэ,lub
5239,oder::CNJ,элэ,albo
5240,oder::CNJ,вай,lub
5241,oder::CNJ,вай,albo
5242,stehen::V,tjåadtjodh,stać
5243,stehen::V,seajsasjidh,stać
5244,stehen::V,tjuodtjot,stać
5245,stehen::V,čuožžut,stać
5246,stehen::V,cuáp'cuđ,stać
5247,stehen::V,čuâǯ'ǯad,stać
5248,stehen::V,чуэннче,stać
5249,sitzen::V,tjahkasjidh,siedzieć
5250,sitzen::V,tjåhkkåhit,siedzieć
5251,sitzen::V,čohkkát,siedzieć
5252,sitzen::V,čokkáđ,siedzieć
5253,sitzen::V,išttâd åårrad,siedzieć
5254,sitzen::V,ышштэ,siedzieć
5255,liegen::V,gaajranidh,leżeć
5256,liegen::V,vellahit,leżeć
5257,liegen::V,veallát,leżeć
5258,liegen::V,viäl'láđ,leżeć
5259,liegen::V,liâššâd,leżeć
5260,liegen::V,ле̄шшэ,leżeć
5261,hängen::V,gævnjasjidh,wisieć
5262,hängen::V,gahtsahit,wisieć
5263,hängen::V,heaŋgát,wisieć
5264,hängen::V,hiäŋ'gáđ,wisieć
5265,hängen::V,sorččad,wisieć
5266,hängen::V,ла̄бпэ,wisieć
5267,werden::V,sjïdtedh,zostać
5268,werden::V,sjïdtedh,stać się
5269,werden::V,sjaddat,zostać
5270,werden::V,sjaddat,stać się
5271,werden::V,beassat,zostać
5272,werden::V,beassat,stać się
5273,werden::V,šoddâđ,zostać
5274,werden::V,šoddâđ,stać się
5275,werden::V,šõddâd,zostać
5276,werden::V,šõddâd,stać się
5277,werden::V,шэ̄ннтэ,zostać
5278,werden::V,шэ̄ннтэ,stać się
5279,passieren::V,vaasedh,dziać się
5280,passieren::V,vaasedh,zdarzyć się
5281,passieren::V,sjaddat,dziać się
5282,passieren::V,sjaddat,zdarzyć się
5283,passieren::V,dáhpáduvvat,dziać się
5284,passieren::V,dáhpáduvvat,zdarzyć się
5285,passieren::V,vássit,dziać się
5286,passieren::V,vássit,zdarzyć się
5287,passieren::V,dáhpáhuvvat,dziać się
5288,passieren::V,dáhpáhuvvat,zdarzyć się
5289,passieren::V,šoddâđ,dziać się
5290,passieren::V,šoddâđ,zdarzyć się
5291,passieren::V,šõddâd,dziać się
5292,passieren::V,šõddâd,zdarzyć się
5293,passieren::V,шэ̄ннтэ,dziać się
5294,passieren::V,шэ̄ннтэ,zdarzyć się
5295,passieren::V,тагсэ,dziać się
5296,passieren::V,тагсэ,zdarzyć się
5297,beginnen::V,aelkedh,zacząć się
5298,beginnen::V,álgget,zacząć się
5299,beginnen::V,álggahit,zacząć się
5300,beginnen::V,älgiđ,zacząć się
5301,beginnen::V,ä´lǧǧed,zacząć się
5302,beginnen::V,о̄а̄лкхуввэ,zacząć się
5303,beginnen::V,о̄а̄лкхэднэ,zacząć się
5304,enden::V,orrijidh,kończyć się
5305,enden::V,hiejttet,kończyć się
5306,enden::V,nohkat,kończyć się
5307,enden::V,nuuhâđ,kończyć się
5308,enden::V,puu´tted,kończyć się
5309,enden::V,пудтэ,kończyć się
5310,enden::V,кӣркнэ,kończyć się
5311,wechseln::V,målsodh,zmienić się
5312,wechseln::V,lånudit,zmienić się
5313,wechseln::V,molssastit,zmienić się
5314,wechseln::V,molsašuddat,zmienić się
5315,wechseln::V,molsođ,zmienić się
5316,wechseln::V,vaaitõõttâd,zmienić się
5317,wechseln::V,вуайхувнэ,zmienić się
5318,aufgehen[Sonne]::V,låvnedh,wzejść
5319,aufgehen[Sonne]::V,årijdit,wzejść
5320,aufgehen[Sonne]::V,lavnnet,wzejść
5321,aufgehen[Sonne]::V,badjánit,wzejść
5322,aufgehen[Sonne]::V,pajaniđ,wzejść
5323,aufgehen[Sonne]::V,pâjjned,wzejść
5324,aufgehen[Sonne]::V,пэ̄ййнэ,wzejść
5325,untergehen[Sonne]::V,luajhtadidh,zajść
5326,untergehen[Sonne]::V,gáhtot,zajść
5327,untergehen[Sonne]::V,vidodit,zajść
5328,untergehen[Sonne]::V,luoitádit,zajść
5329,untergehen[Sonne]::V,lyeš'tiđ,zajść
5330,untergehen[Sonne]::V,lue´štted,zajść
5331,untergehen[Sonne]::V,луэшштэдтэ,zajść
5332,scheinen[Sonne]::V,goekedh,świecić
5333,scheinen[Sonne]::V,bájttet,świecić
5334,scheinen[Sonne]::V,báitit,świecić
5335,scheinen[Sonne]::V,päštiđ,świecić
5336,scheinen[Sonne]::V,pä´štted,świecić
5337,scheinen[Sonne]::V,па̄шшьтэ,świecić
5338,donnern::V,laakedh,grzmieć
5339,donnern::V,sjærggot,grzmieć
5340,donnern::V,čerget,grzmieć
5341,donnern::V,čiär'guđ,grzmieć
5342,donnern::V,čeärgged,grzmieć
5343,donnern::V,ча̄рркэ,grzmieć
5344,wehen::V,bïegkedh,wiać
5345,wehen::V,bieggat,wiać
5346,wehen::V,bieggat,wiać
5347,wehen::V,pieg'gâđ,wiać
5348,wehen::V,piõg'gâd,wiać
5349,wehen::V,пӣӈӈкье,wiać
5350,strömen::V,galkedh,płynąć
5351,strömen::V,galkedh,lać się
5352,strömen::V,gålggåt,płynąć
5353,strömen::V,gålggåt,lać się
5354,strömen::V,golgat,płynąć
5355,strömen::V,golgat,lać się
5356,strömen::V,kulgâđ,płynąć
5357,strömen::V,kulgâđ,lać się
5358,strömen::V,kolggâd,płynąć
5359,strömen::V,kolggâd,lać się
5360,strömen::V,ко̄ллкэ,płynąć
5361,strömen::V,ко̄ллкэ,lać się
5362,fließen::V,galkedh,ciec
5363,fließen::V,galkedh,płynąć
5364,fließen::V,gålggåt,ciec
5365,fließen::V,gålggåt,płynąć
5366,fließen::V,golgat,ciec
5367,fließen::V,golgat,płynąć
5368,fließen::V,kulgâđ,ciec
5369,fließen::V,kulgâđ,płynąć
5370,fließen::V,kolggâd,ciec
5371,fließen::V,kolggâd,płynąć
5372,fließen::V,ко̄ллкэ,ciec
5373,fließen::V,ко̄ллкэ,płynąć
5374,sich drehen::V,jårredh,obracać się
5375,sich drehen::V,bådnjåsit,obracać się
5376,sich drehen::V,jorrat,obracać się
5377,sich drehen::V,juurrâđ,obracać się
5378,sich drehen::V,joorrâd,obracać się
5379,sich drehen::V,чо̄ннэ,obracać się
5380,schwanken::V,syjjedidh,chwiać się
5381,schwanken::V,vábbulit,chwiać się
5382,schwanken::V,suoibut,chwiać się
5383,schwanken::V,juár'buđ,chwiać się
5384,schwanken::V,lâsmmad,chwiać się
5385,schwanken::V,leâujjad,chwiać się
5386,schwanken::V,лыйввэ,chwiać się
5387,schwanken::V,качьедтэ,chwiać się
5388,schwingen::V,gaavedh,wahać się
5389,schwingen::V,svinhtedh,wahać się
5390,schwingen::V,gávvat,wahać się
5391,schwingen::V,hiäi'luđ,wahać się
5392,schwingen::V,heillad,wahać się
5393,schwingen::V,мо̄а̄хнэ,wahać się
5394,fallen::V,gahtjedh,padać
5395,fallen::V,gahttjat,padać
5396,fallen::V,gahččat,padać
5397,fallen::V,jurrâđ,padać
5398,fallen::V,kõččâd,padać
5399,fallen::V,viõr'rled,padać
5400,fallen::V,ёрнэ,padać
5401,fallen::V,кэ̄ххче,padać
5402,brennen::V,bueledh,palić się
5403,brennen::V,buollet,palić się
5404,brennen::V,buollit,palić się
5405,brennen::V,pyelliđ,palić się
5406,brennen::V,pue´lled,palić się
5407,brennen::V,пӯлле,palić się
5408,rauchen::V,soevedidh,dymić
5409,rauchen::V,soevedidh,dymić się
5410,rauchen::V,berkiestidh,dymić
5411,rauchen::V,berkiestidh,dymić się
5412,rauchen::V,tsåjttset,dymić
5413,rauchen::V,tsåjttset,dymić się
5414,rauchen::V,borgguhit,dymić
5415,rauchen::V,borgguhit,dymić się
5416,rauchen::V,po'rgestiđ,dymić
5417,rauchen::V,po'rgestiđ,dymić się
5418,rauchen::V,soicceđ,dymić
5419,rauchen::V,soicceđ,dymić się
5420,rauchen::V,suõv'veed,dymić
5421,rauchen::V,suõv'veed,dymić się
5422,rauchen::V,суввдэ,dymić
5423,rauchen::V,суввдэ,dymić się
5424,regnen::V,abrodh,padać
5425,regnen::V,harvvet,padać
5426,regnen::V,rássjodit,padać
5427,regnen::V,arvit,padać
5428,regnen::V,arved,padać
5429,regnen::V,â´brred,padać
5430,regnen::V,аббрэ,padać
5431,gefrieren::V,gelmedh,zamarznąć
5432,gefrieren::V,jeangodh,zamarznąć
5433,gefrieren::V,jiegŋot,zamarznąć
5434,gefrieren::V,galbmot,zamarznąć
5435,gefrieren::V,jiäŋŋuđ,zamarznąć
5436,gefrieren::V,jiõŋŋâd,zamarznąć
5437,gefrieren::V,kâ´lmmed,zamarznąć
5438,gefrieren::V,калльме,zamarznąć
5439,tauen::V,leamkedh,tajać
5440,tauen::V,suddat,tajać
5441,tauen::V,sagŋadit,tajać
5442,tauen::V,suddat,tajać
5443,tauen::V,suddâđ,tajać
5444,tauen::V,suddâd,tajać
5445,tauen::V,sõõŋŋâd,tajać
5446,tauen::V,суннтэ,tajać
5447,schmelzen::V,sjalkedh,topnieć
5448,schmelzen::V,suddat,topnieć
5449,schmelzen::V,suddat,topnieć
5450,schmelzen::V,suddâđ,topnieć
5451,schmelzen::V,sooŋŋâđ,topnieć
5452,schmelzen::V,suddâd,topnieć
5453,schmelzen::V,sõõŋŋâd,topnieć
5454,schmelzen::V,суннтэ,topnieć
5455,trocknen::V,gajhkedh,schnąć
5456,trocknen::V,gåjkkåt,schnąć
5457,trocknen::V,goikat,schnąć
5458,trocknen::V,iiŋŋâđ,schnąć
5459,trocknen::V,iiŋŋâd,schnąć
5460,trocknen::V,koškkâd,schnąć
5461,trocknen::V,ко̄шшкэ,schnąć
5462,sieden::V,doeltedh,wrzeć
5463,sieden::V,doeltedh,kipieć
5464,sieden::V,duolldat,wrzeć
5465,sieden::V,duolldat,kipieć
5466,sieden::V,duoldat,wrzeć
5467,sieden::V,duoldat,kipieć
5468,sieden::V,tuol'dâđ,wrzeć
5469,sieden::V,tuol'dâđ,kipieć
5470,sieden::V,tuõlddâd,wrzeć
5471,sieden::V,tuõlddâd,kipieć
5472,sieden::V,тӯллтэ,wrzeć
5473,sieden::V,тӯллтэ,kipieć
5474,faulen::V,rååknedh,gnić
5475,faulen::V,mïetskedh,gnić
5476,faulen::V,miesskat,gnić
5477,faulen::V,mieskat,gnić
5478,faulen::V,guohcagit,gnić
5479,faulen::V,kálágiđ,gnić
5480,faulen::V,kuo'câgiđ,gnić
5481,faulen::V,kuõccjed,gnić
5482,faulen::V,мӣццкэ,gnić
5483,verfaulen::V,rååknedh,zgnić
5484,verfaulen::V,mïetskedh,zgnić
5485,verfaulen::V,miesskat,zgnić
5486,verfaulen::V,mieskat,zgnić
5487,verfaulen::V,guohcagit,zgnić
5488,verfaulen::V,kálágiđ,zgnić
5489,verfaulen::V,kuo'câgiđ,zgnić
5490,verfaulen::V,kuõccjed,zgnić
5491,verfaulen::V,кӯццке,zgnić
5492,reißen::V,gäjhkanidh,urywać się
5493,reißen::V,ráhkat,urywać się
5494,reißen::V,liejmedit,urywać się
5495,reißen::V,gaikánit,urywać się
5496,reißen::V,kiškuđ,urywać się
5497,reißen::V,rõttsed,urywać się
5498,reißen::V,лӯнтнэ,urywać się
5499,reißen::V,кышшксэллэ,urywać się
5500,versinken::V,våajodh,tonąć
5501,versinken::V,vuodjot,tonąć
5502,versinken::V,tjalggat,tonąć
5503,versinken::V,vuodjut,tonąć
5504,versinken::V,vuáijuđ,tonąć
5505,versinken::V,vuäjjad,tonąć
5506,versinken::V,вуаййе,tonąć
5507,vergehen::V,vaesedh,przechodzić
5508,vergehen::V,vásset,przechodzić
5509,vergehen::V,gollat,przechodzić
5510,vergehen::V,kullâđ,przechodzić
5511,vergehen::V,jåå´tted,przechodzić
5512,vergehen::V,ва̄ссэ,przechodzić
5513,vergehen::V,ӣллъюввэ,przechodzić
5514,erscheinen::V,vååjnedh,zjawiać się
5515,erscheinen::V,ihtet,zjawiać się
5516,erscheinen::V,ihtit,zjawiać się
5517,erscheinen::V,albmodit,zjawiać się
5518,erscheinen::V,a'lmostuđ,zjawiać się
5519,erscheinen::V,ee´tted,zjawiać się
5520,erscheinen::V,čuäitõõttâd,zjawiać się
5521,erscheinen::V,i´lmstõõvvâd,zjawiać się
5522,erscheinen::V,ыдтӭ,zjawiać się
5523,verschwinden::V,haajpanidh,zniknąć
5524,verschwinden::V,gáhtot,zniknąć
5525,verschwinden::V,jávkat,zniknąć
5526,verschwinden::V,jä'vkittiđ,zniknąć
5527,verschwinden::V,jaukkâd,zniknąć
5528,verschwinden::V,hää´vjed,zniknąć
5529,verschwinden::V,ка̄дтэ,zniknąć
5530,sinken::V,våajodh,spadać
5531,sinken::V,tsoahkot,spadać
5532,sinken::V,snjoaredit,spadać
5533,sinken::V,čalgat,spadać
5534,sinken::V,luáš'tádâttâđ,spadać
5535,sinken::V,njeeijâđ,spadać
5536,sinken::V,luâšttõõttâd,spadać
5537,sinken::V,njeâjjad,spadać
5538,sinken::V,луэшштэдтэ,spadać
5539,abnehmen::V,nåhkedidh,spadać
5540,abnehmen::V,unnot,spadać
5541,abnehmen::V,binnot,spadać
5542,abnehmen::V,geahppánit,spadać
5543,abnehmen::V,kiäp'pániđ,spadać
5544,abnehmen::V,ǩeäp'pned,spadać
5545,abnehmen::V,уһцнэ,spadać
5546,steigen::V,tjuedtjielidh,wzrastać
5547,steigen::V,allánit,wzrastać
5548,steigen::V,badjánit,wzrastać
5549,steigen::V,allánit,wzrastać
5550,steigen::V,alaniđ,wzrastać
5551,steigen::V,âllned,wzrastać
5552,steigen::V,pâjjned,wzrastać
5553,steigen::V,пэ̄ййнэ,wzrastać
5554,wachsen::V,suvvedh,rosnąć
5555,wachsen::V,sjïdtedh,rosnąć
5556,wachsen::V,sjaddat,rosnąć
5557,wachsen::V,šaddat,rosnąć
5558,wachsen::V,stuorrut,rosnąć
5559,wachsen::V,šoddâđ,rosnąć
5560,wachsen::V,šõddâd,rosnąć
5561,wachsen::V,шэ̄ннтэ,rosnąć
5562,glänzen::V,gïjkedh,błyszczeć
5563,glänzen::V,guohkat,błyszczeć
5564,glänzen::V,guojttet,błyszczeć
5565,glänzen::V,deadjut,błyszczeć
5566,glänzen::V,gildit,błyszczeć
5567,glänzen::V,kolottiđ,błyszczeć
5568,glänzen::V,pe´lǩǩed,błyszczeć
5569,glänzen::V,leä´dǧǧed,błyszczeć
5570,glänzen::V,пӯлле,błyszczeć
5571,glänzen::V,пыӆӆьке,błyszczeć
5572,funkeln::V,gaskedh,zabłyszczeć
5573,funkeln::V,tsehtsat,zabłyszczeć
5574,funkeln::V,jillat,zabłyszczeć
5575,funkeln::V,šealgut,zabłyszczeć
5576,funkeln::V,čuovggáhallat,zabłyszczeć
5577,funkeln::V,šiäl'guđ,zabłyszczeć
5578,funkeln::V,cåkkad,zabłyszczeć
5579,funkeln::V,кэ̄сскэ,zabłyszczeć
5580,lärmen::V,rajjadidh,hałasować
5581,lärmen::V,juhtsat,hałasować
5582,lärmen::V,rigeret,hałasować
5583,lärmen::V,šlámaidit,hałasować
5584,lärmen::V,šlamâdiđ,hałasować
5585,lärmen::V,ruõjjâd,hałasować
5586,lärmen::V,ёаффэ,hałasować
5587,läuten::V,ringkedh,dzwonić
5588,läuten::V,skállat,dzwonić
5589,läuten::V,tiibmet,dzwonić
5590,läuten::V,čuoijâđ,dzwonić
5591,läuten::V,čuõjjâd,dzwonić
5592,läuten::V,чӯййе,dzwonić
5593,klingeln::V,klåenkiehtidh,dzwonić
5594,klingeln::V,skuolkkat,dzwonić
5595,klingeln::V,skilahit,dzwonić
5596,klingeln::V,čuoijâđ,dzwonić
5597,klingeln::V,soi´ttjed,dzwonić
5598,klingeln::V,зво̄ннэ,dzwonić
5599,klirren::V,skaanjedh,brzęczeć
5600,klirren::V,skuollat,brzęczeć
5601,klirren::V,skillit,brzęczeć
5602,klirren::V,skilaidit,brzęczeć
5603,klirren::V,cilkkeđ,brzęczeć
5604,klirren::V,škäälâ´tted,brzęczeć
5605,klirren::V,цыӆӆклэ,brzęczeć
5606,brausen::V,brorredh,huczeć
5607,brausen::V,sjovvedh,huczeć
5608,brausen::V,skåvvat,huczeć
5609,brausen::V,márajdit,huczeć
5610,brausen::V,boršut,huczeć
5611,brausen::V,šaavvâđ,huczeć
5612,brausen::V,kõõmeed,huczeć
5613,brausen::V,шэ̄ӈӈлуввэ,huczeć
5614,rauschen::V,brorredh,szumieć
5615,rauschen::V,brorredh,szeleścić
5616,rauschen::V,sjåvvat,szumieć
5617,rauschen::V,sjåvvat,szeleścić
5618,rauschen::V,sjoahkot,szumieć
5619,rauschen::V,sjoahkot,szeleścić
5620,rauschen::V,boršut,szumieć
5621,rauschen::V,boršut,szeleścić
5622,rauschen::V,šuuvvâđ,szumieć
5623,rauschen::V,šuuvvâđ,szeleścić
5624,rauschen::V,šaavvâđ,szumieć
5625,rauschen::V,šaavvâđ,szeleścić
5626,rauschen::V,šuumeed,szumieć
5627,rauschen::V,šuumeed,szeleścić
5628,rauschen::V,ёаффэ,szumieć
5629,rauschen::V,ёаффэ,szeleścić
5630,klingen::V,gaajedh,brzmieć
5631,klingen::V,gaajedh,dźwięczeć
5632,klingen::V,sjijjedh,brzmieć
5633,klingen::V,sjijjedh,dźwięczeć
5634,klingen::V,jiednat,brzmieć
5635,klingen::V,jiednat,dźwięczeć
5636,klingen::V,tjuodjat,brzmieć
5637,klingen::V,tjuodjat,dźwięczeć
5638,klingen::V,čuodjat,brzmieć
5639,klingen::V,čuodjat,dźwięczeć
5640,klingen::V,kulluđ,brzmieć
5641,klingen::V,kulluđ,dźwięczeć
5642,klingen::V,koll'jed,brzmieć
5643,klingen::V,koll'jed,dźwięczeć
5644,klingen::V,ӣннъе,brzmieć
5645,klingen::V,ӣннъе,dźwięczeć
5646,bellen::V,huhtedh,szczekać
5647,bellen::V,tsiellat,szczekać
5648,bellen::V,ciellat,szczekać
5649,bellen::V,umástiđ,szczekać
5650,bellen::V,uukkâd,szczekać
5651,bellen::V,угкэ,szczekać
5652,heulen::V,ujkierdidh,wyć
5653,heulen::V,hålvvot,wyć
5654,heulen::V,holvut,wyć
5655,heulen::V,olvođ,wyć
5656,heulen::V,ålvvad,wyć
5657,heulen::V,оаллвэ,wyć
5658,blasen::V,båssodh,dmuchnąć
5659,blasen::V,båssot,dmuchnąć
5660,blasen::V,bossut,dmuchnąć
5661,blasen::V,bieggat,dmuchnąć
5662,blasen::V,possoođ,dmuchnąć
5663,blasen::V,pååssad,dmuchnąć
5664,blasen::V,piõg'gâd,dmuchnąć
5665,blasen::V,поассэ,dmuchnąć
5666,blasen::V,поасслэ,dmuchnąć
5667,pfeifen::V,njorkedidh,gwizdać
5668,pfeifen::V,snjurggot,gwizdać
5669,pfeifen::V,njurgut,gwizdać
5670,pfeifen::V,njurgođ,gwizdać
5671,pfeifen::V,njorggad,gwizdać
5672,pfeifen::V,нюрркэ,gwizdać
5673,schreien::V,geevledh,krzyczeć
5674,schreien::V,gádjat,krzyczeć
5675,schreien::V,rihtjot,krzyczeć
5676,schreien::V,čurvet,krzyczeć
5677,schreien::V,čuár'vuđ,krzyczeć
5678,schreien::V,čuârvvad,krzyczeć
5679,schreien::V,кугкьхе,krzyczeć
5680,schreien::V,кугхэллэ,krzyczeć
5681,stöhnen::V,sjuahkedh,stękać
5682,stöhnen::V,tsáhkkat,stękać
5683,stöhnen::V,fuoikit,stękać
5684,stöhnen::V,cakkâđ,stękać
5685,stöhnen::V,luâikkad,stękać
5686,stöhnen::V,вуаххкэ,stękać
5687,zittern::V,dierkesjidh,drżeć
5688,zittern::V,svarrat,drżeć
5689,zittern::V,skielbbit,drżeć
5690,zittern::V,doargestit,drżeć
5691,zittern::V,náiggistit,drżeć
5692,zittern::V,doarggistit,drżeć
5693,zittern::V,tuá'rgistiđ,drżeć
5694,zittern::V,tuä´rjsted,drżeć
5695,zittern::V,кыррьтэ,drżeć
5696,leben::V,jieledh,żyć
5697,leben::V,iellet,żyć
5698,leben::V,viessot,żyć
5699,leben::V,eallit,żyć
5700,leben::V,eelliđ,żyć
5701,leben::V,jie´lled,żyć
5702,leben::V,е̄лле,żyć
5703,geboren werden::V,reakadidh,urodzić się
5704,geboren werden::V,riegádit,urodzić się
5705,geboren werden::V,riegádit,urodzić się
5706,geboren werden::V,šoddâđ,urodzić się
5707,geboren werden::V,šõddâd,urodzić się
5708,geboren werden::V,шэ̄ннтэ,urodzić się
5709,atmen::V,voejngehtidh,oddychać
5710,atmen::V,vuojŋŋat,oddychać
5711,atmen::V,vuoigŋat,oddychać
5712,atmen::V,vuoi'ŋâđ,oddychać
5713,atmen::V,vuõiŋŋâd,oddychać
5714,atmen::V,вӯййнэ,oddychać
5715,trinken::V,jovkedh,pić
5716,trinken::V,juhkat,pić
5717,trinken::V,juhkat,pić
5718,trinken::V,juuḥâđ,pić
5719,trinken::V,juukkâd,pić
5720,trinken::V,югкэ,pić
5721,essen::V,byöpmedidh,jeść
5722,essen::V,bårråt,jeść
5723,essen::V,borrat,jeść
5724,essen::V,purrâđ,jeść
5725,essen::V,poorrâd,jeść
5726,essen::V,по̄ррэ,jeść
5727,schlucken::V,njïeledh,połknąć
5728,schlucken::V,njiellat,połknąć
5729,schlucken::V,njieládit,połknąć
5730,schlucken::V,njiellâđ,połknąć
5731,schlucken::V,njiõllâd,połknąć
5732,schlucken::V,нӣллэ,połknąć
5733,müde werden::V,sæjlodh,zmęczyć się
5734,müde werden::V,goegkedh,zmęczyć się
5735,müde werden::V,vájbbat,zmęczyć się
5736,müde werden::V,váibat,zmęczyć się
5737,müde werden::V,vaibâđ,zmęczyć się
5738,müde werden::V,levvjed,zmęczyć się
5739,müde werden::V,лоаткнэ,zmęczyć się
5740,einschlafen::V,nahkestidh,zasnąć
5741,einschlafen::V,nahkesalledh,zasnąć
5742,einschlafen::V,oaddát,zasnąć
5743,einschlafen::V,nohkkat,zasnąć
5744,einschlafen::V,nohádiđ,zasnąć
5745,einschlafen::V,no´ǩǩeed,zasnąć
5746,einschlafen::V,нагьруввэ,zasnąć
5747,schlafen::V,åeredh,spać
5748,schlafen::V,oadet,spać
5749,schlafen::V,oađđit,spać
5750,schlafen::V,uáđđiđ,spać
5751,schlafen::V,vuâ´đđed,spać
5752,schlafen::V,вуэдтӭ,spać
5753,aufwachen::V,fahkedh,obudzić się
5754,aufwachen::V,smaredit,obudzić się
5755,aufwachen::V,mårijdit,obudzić się
5756,aufwachen::V,gohččát,obudzić się
5757,aufwachen::V,morránit,obudzić się
5758,aufwachen::V,koccáđ,obudzić się
5759,aufwachen::V,moṛániđ,obudzić się
5760,aufwachen::V,mårrned,obudzić się
5761,aufwachen::V,руэкхэ,obudzić się
5762,aufwachen::V,коадцъе,obudzić się
5763,aufstehen::V,tjuedtjielidh,wstać
5764,aufstehen::V,badjánit,wstać
5765,aufstehen::V,badjánit,wstać
5766,aufstehen::V,čuožžilit,wstać
5767,aufstehen::V,čuo'žâstiđ,wstać
5768,aufstehen::V,pâjjned,wstać
5769,aufstehen::V,kaggõõttâd,wstać
5770,aufstehen::V,коадцъе,wstać
5771,sich erholen::V,lïegkedidh,wypoczywać
