,Concept_ID,se,uk
7119,wohnen::V,jälsted,мешкати
7120,wohnen::V,е̄лле,жити
7121,wohnen::V,е̄лле,мешкати
7122,arbeiten::V,barkedh,працювати
7123,arbeiten::V,rihtjat,працювати
7124,arbeiten::V,bargat,працювати
7125,arbeiten::V,porgâđ,працювати
7126,arbeiten::V,tue´j'jeed,працювати
7127,arbeiten::V,лыххкэ,працювати
7128,arbeiten::V,ро̄бхушшэ,працювати
7129,sammeln::V,tjåegkedh,зібрати
7130,sammeln::V,tjoahkkit,зібрати
7131,sammeln::V,čoaggit,зібрати
7132,sammeln::V,čokkiđ,зібрати
7133,sammeln::V,čuág'giđ,зібрати
7134,sammeln::V,noorrâd,зібрати
7135,sammeln::V,нёавсэ,зібрати
7136,pflücken::V,tjåegkedh,зривати
7137,pflücken::V,tjoagget,зривати
7138,pflücken::V,čoaggit,зривати
7139,pflücken::V,čuág'giđ,зривати
7140,pflücken::V,uussâd,зривати
7141,pflücken::V,кышшкэ,зривати
7142,jagen::V,bearhtodh,полювати
7143,jagen::V,viejddit,полювати
7144,jagen::V,bivdit,полювати
7145,jagen::V,miä'cástiđ,полювати
7146,jagen::V,miä´csted,полювати
7147,jagen::V,ме̄ххьцтэ,полювати
7148,fischen::V,gööledh,рибалити
7149,fischen::V,håagkodh,рибалити
7150,fischen::V,guollit,рибалити
7151,fischen::V,guolástit,рибалити
7152,fischen::V,kuá'lástiđ,рибалити
7153,fischen::V,kue´llšeed,рибалити
7154,fischen::V,шылле кӯль,рибалити
7155,fassen::V,bivtedh,піймати
7156,fassen::V,giddit,піймати
7157,fassen::V,bivdit,піймати
7158,fassen::V,pivdeđ,піймати
7159,fassen::V,kå´dded,піймати
7160,fassen::V,со̄а̄гкэ,піймати
7161,hüten::V,geehtedh,пасти
7162,hüten::V,váktit,пасти
7163,hüten::V,geahččat,пасти
7164,hüten::V,keččâđ,пасти
7165,hüten::V,hoi´ddjed,пасти
7166,hüten::V,пынне,пасти
7167,treiben::V,vuejiehtidh,гнати
7168,treiben::V,vuojedit,гнати
7169,treiben::V,vuodjelit,гнати
7170,treiben::V,vyeijiđ,гнати
7171,treiben::V,vue´jjad,гнати
7172,treiben::V,выйхе,гнати
7173,treiben::V,го̄ннэ,гнати
7174,anbinden::V,viedtedh,прив’язати
7175,anbinden::V,gaarhkedidh,прив’язати
7176,anbinden::V,dabrrit,прив’язати
7177,anbinden::V,dæhppodit,прив’язати
7178,anbinden::V,čatnat,прив’язати
7179,anbinden::V,čoonnâđ,прив’язати
7180,anbinden::V,čõõnnâd,прив’язати
7181,anbinden::V,ко̄ррэ,прив’язати
7182,füttern::V,bïepmehtidh,годувати
7183,füttern::V,bïepmehtidh,харчувати
7184,füttern::V,biebbmat,годувати
7185,füttern::V,biebbmat,харчувати
7186,füttern::V,biebmat,годувати
7187,füttern::V,biebmat,харчувати
7188,füttern::V,purâttiđ,годувати
7189,füttern::V,purâttiđ,харчувати
7190,füttern::V,poorted,годувати
7191,füttern::V,poorted,харчувати
7192,füttern::V,peâm'mad,годувати
7193,füttern::V,peâm'mad,харчувати
7194,füttern::V,поҏтэ,годувати
7195,füttern::V,поҏтэ,харчувати
7196,melken::V,buhtjedh,доїти
7197,melken::V,båhtjet,доїти
7198,melken::V,bahčit,доїти
7199,melken::V,paččeeđ,доїти
7200,melken::V,pââččad,доїти
7201,melken::V,лаппьсе,доїти
7202,hacken::V,tsåalhkodh,рубати
7203,hacken::V,tsållat,рубати
7204,hacken::V,tsáhpat,рубати
7205,hacken::V,čuollat,рубати
7206,hacken::V,čuollâđ,рубати
7207,hacken::V,ceäk'kad,рубати
7208,hacken::V,ця̄ххкэ,рубати
7209,gießen::V,tjaetsiehtidh,полити
7210,gießen::V,tjáhttjit,полити
7211,gießen::V,njuoskadit,полити
7212,gießen::V,čáhccet,полити
7213,gießen::V,njuos'kâdiđ,полити
7214,gießen::V,väällad,полити
7215,gießen::V,ва̄ллэ,полити
7216,reifen::V,njoetsedh,дозріти
7217,reifen::V,láddat,дозріти
7218,reifen::V,láddat,дозріти
7219,reifen::V,laddâđ,дозріти
7220,reifen::V,laddâd,дозріти
7221,reifen::V,ӣллкнэ,дозріти
7222,reifen::V,ло̄а̄янтэ,дозріти
7223,zubereiten::V,jurjiehtidh,зготовити
7224,zubereiten::V,jurjiehtidh,приготувати
7225,zubereiten::V,riejddit,зготовити
7226,zubereiten::V,riejddit,приготувати
7227,zubereiten::V,ráhkadit,зготовити
7228,zubereiten::V,ráhkadit,приготувати
7229,zubereiten::V,va'lmâštiđ,зготовити
7230,zubereiten::V,va'lmâštiđ,приготувати
7231,zubereiten::V,vaalmšted,зготовити
7232,zubereiten::V,vaalmšted,приготувати
7233,zubereiten::V,во̄а̄лмшэ,зготовити
7234,zubereiten::V,во̄а̄лмшэ,приготувати
7235,kochen::V,voessjedh,варити
7236,kochen::V,voessjedh,готувати
7237,kochen::V,vuossjat,варити
7238,kochen::V,vuossjat,готувати
7239,kochen::V,duolldádit,варити
7240,kochen::V,duolldádit,готувати
7241,kochen::V,vuoš'šat,варити
7242,kochen::V,vuoš'šat,готувати
7243,kochen::V,vuoššâđ,варити
7244,kochen::V,vuoššâđ,готувати
7245,kochen::V,ǩe´tted,варити
7246,kochen::V,ǩe´tted,готувати
7247,kochen::V,кыппьтэ,варити
7248,kochen::V,кыппьтэ,готувати
7249,backen::V,bååhkedh,пекти
7250,backen::V,lájbbot,пекти
7251,backen::V,báhkket,пекти
7252,backen::V,goikadit,пекти
7253,backen::V,liäi'buđ,пекти
7254,backen::V,vää´l'jed,пекти
7255,backen::V,па̄шшьтэ,пекти
7256,braten::V,bissedh,смажити
7257,braten::V,basset,смажити
7258,braten::V,báistit,смажити
7259,braten::V,steiket,смажити
7260,braten::V,passeeđ,смажити
7261,braten::V,pä´štted,смажити
7262,braten::V,па̄шшьтэ,смажити
7263,umrühren::V,firredh,переміщати
7264,umrühren::V,fierrot,переміщати
7265,umrühren::V,fierrut,переміщати
7266,umrühren::V,fiärruđ,переміщати
7267,umrühren::V,sie´jjted,переміщати
7268,umrühren::V,вӣршэ,переміщати
7269,stricken::V,gurredh,в’язати
7270,stricken::V,gådet,в’язати
7271,stricken::V,gođđit,в’язати
7272,stricken::V,kođđeeđ,в’язати
7273,stricken::V,kåå´đđed,в’язати
7274,stricken::V,коадтӭ,в’язати
7275,nähen::V,gåarodh,шити
7276,nähen::V,goarrot,шити
7277,nähen::V,goarrut,шити
7278,nähen::V,kuárruđ,шити
7279,nähen::V,kuärrad,шити
7280,nähen::V,куаррэ,шити
7281,färben::V,klaeriedidh,пофарбувати
7282,färben::V,bájnnit,пофарбувати
7283,färben::V,sihttset,пофарбувати
7284,färben::V,báidnit,пофарбувати
7285,färben::V,ivdnet,пофарбувати
7286,färben::V,päiniđ,пофарбувати
7287,färben::V,päinnad,пофарбувати
7288,färben::V,ǩe´rjjeed,пофарбувати
7289,färben::V,по̄а̄ййнэ,пофарбувати
7290,reinigen::V,reenskedh,очистити
7291,reinigen::V,dïdtesjidh,очистити
7292,reinigen::V,rájnnit,очистити
7293,reinigen::V,čorget,очистити
7294,reinigen::V,buhtistit,очистити
7295,reinigen::V,kađvâđ,очистити
7296,reinigen::V,čurgiđ,очистити
7297,reinigen::V,putestiđ,очистити
7298,reinigen::V,čiisteed,очистити
7299,reinigen::V,puu´ttsted,очистити
7300,reinigen::V,чисстэ,очистити
7301,reinigen::V,е̄ллэ,очистити
7302,waschen::V,bïssedh,мити
7303,waschen::V,bassat,мити
7304,waschen::V,bassat,мити
7305,waschen::V,posâliđ,мити
7306,waschen::V,põõssâd,мити
7307,waschen::V,пэ̄ссэ,мити
7308,abwischen::V,njaamedh,витерти
7309,abwischen::V,sihkastit,витерти
7310,abwischen::V,sihkkut,витерти
7311,abwischen::V,sikkođ,витерти
7312,abwischen::V,sekkad,витерти
7313,abwischen::V,чисстэ,витерти
7314,spülen::V,skuvledh,полоскати
7315,spülen::V,dåjddet,полоскати
7316,spülen::V,doidit,полоскати
7317,spülen::V,skuljiđ,полоскати
7318,spülen::V,toideđ,полоскати
7319,spülen::V,tåiddad,полоскати
7320,spülen::V,sku´lljeed,полоскати
7321,spülen::V,пэ̄ссэ,полоскати
7322,fegen::V,sööpedh,підмітати
7323,fegen::V,suohttsit,підмітати
7324,fegen::V,luvdet,підмітати
7325,fegen::V,sihostiđ,підмітати
7326,fegen::V,roppâđ,підмітати
7327,fegen::V,västtad,підмітати
7328,fegen::V,seekksted,підмітати
7329,fegen::V,по̄а̄шшэ,підмітати
7330,kehren::V,tjirredh,мести
7331,kehren::V,såbit,мести
7332,kehren::V,luvdet,мести
7333,kehren::V,suo'pâlistiđ,мести
7334,kehren::V,västtad,мести
7335,kehren::V,по̄а̄шшэ,мести
7336,baden::V,voejedidh,купатися
7337,baden::V,gálatjit,купатися
7338,baden::V,gálašit,купатися
7339,baden::V,lávguđ,купатися
7340,baden::V,vuõjjâd,купатися
7341,baden::V,sääunõõttâd,купатися
7342,baden::V,вӯйнэдтэ,купатися
7343,sich waschen::V,bïssedidh,митися
7344,sich waschen::V,basádit,митися
7345,sich waschen::V,basadit,митися
7346,sich waschen::V,posâdâttâđ,митися
7347,sich waschen::V,põõuuõõttâd,митися
7348,sich waschen::V,пэзнэдтэ,митися
7349,ausziehen::V,svæjkedh,зняти
7350,ausziehen::V,nuollat,зняти
7351,ausziehen::V,nuollat,зняти
7352,ausziehen::V,noollâđ,зняти
7353,ausziehen::V,nõõllâd,зняти
7354,ausziehen::V,jä´hssed,зняти
7355,ausziehen::V,я̄ккьсе,зняти
7356,anziehen::V,gaarvoehtidh,надіти
7357,anziehen::V,tsåggåt,надіти
7358,anziehen::V,nahkehit,надіти
7359,anziehen::V,čákŋat,надіти
7360,anziehen::V,ká'rvuttiđ,надіти
7361,anziehen::V,čouggâd,надіти
7362,anziehen::V,nââ´ǩǩted,надіти
7363,anziehen::V,ца̄гке,надіти
7364,anziehen::V,наккьхе,надіти
7365,sich anziehen::V,gåårvedidh,одягтися
7366,sich anziehen::V,gåårvedidh,одягнутися
7367,sich anziehen::V,gárvvunit,одягтися
7368,sich anziehen::V,gárvvunit,одягнутися
7369,sich anziehen::V,gárvodit,одягтися
7370,sich anziehen::V,gárvodit,одягнутися
7371,sich anziehen::V,kárvudâttâđ,одягтися
7372,sich anziehen::V,kárvudâttâđ,одягнутися
7373,sich anziehen::V,teâvõõttâd,одягтися
7374,sich anziehen::V,teâvõõttâd,одягнутися
7375,sich anziehen::V,туввнэдтэ,одягтися
7376,sich anziehen::V,туввнэдтэ,одягнутися
7377,kämmen::V,tjåhkodh,зачесати
7378,kämmen::V,rájddat,зачесати
7379,kämmen::V,čohkut,зачесати
7380,kämmen::V,čohhoođ,зачесати
7381,kämmen::V,čååkkad,зачесати
7382,kämmen::V,чоагкэ,зачесати
7383,schmücken::V,rïesedh,оздобити
7384,schmücken::V,feegredh,оздобити
7385,schmücken::V,hiervvit,оздобити
7386,schmücken::V,tjáppedit,оздобити
7387,schmücken::V,čiŋahit,оздобити
7388,schmücken::V,čiŋâttiđ,оздобити
7389,schmücken::V,heärvted,оздобити
7390,schmücken::V,ре̄ввклаххьтэ,оздобити
7391,sagen::V,jiehtedh,сказати
7392,sagen::V,javllat,сказати
7393,sagen::V,dadjat,сказати
7394,sagen::V,cealkit,сказати
7395,sagen::V,ettâđ,сказати
7396,sagen::V,celkkiđ,сказати
7397,sagen::V,nõmmeed,сказати
7398,sagen::V,ceä´lǩǩed,сказати
7399,sagen::V,е̄ввэ,сказати
7400,sagen::V,це̄ӆӆьке,сказати
7401,sprechen::V,håaledh,говорити
7402,sprechen::V,rudnat,говорити
7403,sprechen::V,runádit,говорити
7404,sprechen::V,sárdnut,говорити
7405,sprechen::V,sárnuđ,говорити
7406,sprechen::V,särnnad,говорити
7407,sprechen::V,са̄ррнэ,говорити
7408,reden::V,håaledh,розмовляти
7409,reden::V,sáhkadit,розмовляти
7410,reden::V,hupmat,розмовляти
7411,reden::V,arvâlâddâđ,розмовляти
7412,reden::V,sárnudiđ,розмовляти
7413,reden::V,mainsted,розмовляти
7414,reden::V,е̄внэллэ,розмовляти
7415,sich unterhalten::V,soptsestalledh,бесідувати
7416,sich unterhalten::V,ságastit,бесідувати
7417,sich unterhalten::V,ságastallat,бесідувати
7418,sich unterhalten::V,jumadit,бесідувати
7419,sich unterhalten::V,ságastallat,бесідувати
7420,sich unterhalten::V,ma'inâstiđ,бесідувати
7421,sich unterhalten::V,maainsted,бесідувати
7422,sich unterhalten::V,мо̄а̄йнсе,бесідувати
7423,fragen::V,gihtjedh,запитати
7424,fragen::V,gahtjat,запитати
7425,fragen::V,gatjádit,запитати
7426,fragen::V,jearrat,запитати
7427,fragen::V,koijâdiđ,запитати
7428,fragen::V,kõõččâd,запитати
7429,fragen::V,кэ̄дже,запитати
7430,bitten::V,birredh,просити
7431,bitten::V,aanoestidh,просити
7432,bitten::V,rohkelassjedh,просити
7433,bitten::V,ádnot,просити
7434,bitten::V,gåhttjot,просити
7435,bitten::V,bivdit,просити
7436,bitten::V,pivdeđ,просити
7437,bitten::V,äännad,просити
7438,bitten::V,raukkâd,просити
7439,bitten::V,а̄нкэ,просити
7440,bitten::V,кэ̄дже,просити
7441,erzählen::V,saakestidh,розповісти
7442,erzählen::V,giehttot,розповісти
7443,erzählen::V,subtsastit,розповісти
7444,erzählen::V,muitalit,розповісти
7445,erzählen::V,uvástâllâđ,розповісти
7446,erzählen::V,ma'inâstiđ,розповісти
7447,erzählen::V,maainsted,розповісти
7448,erzählen::V,мо̄а̄йнсе,розповісти
7449,mitteilen::V,såårnedh,повідомити
7450,mitteilen::V,bïeljelidh,повідомити
7451,mitteilen::V,diededit,повідомити
7452,mitteilen::V,dieđihit,повідомити
7453,mitteilen::V,a'lmottiđ,повідомити
7454,mitteilen::V,tie´đted,повідомити
7455,mitteilen::V,це̄ӆӆьке,повідомити
7456,nennen::V,gåhtjodh,назвати
7457,nennen::V,lahtedh,назвати
7458,nennen::V,nammadit,назвати
7459,nennen::V,gohččut,назвати
7460,nennen::V,nomâttiđ,назвати
7461,nennen::V,koččođ,назвати
7462,nennen::V,nõõmted,назвати
7463,nennen::V,нэ̄ммдэ,назвати
7464,nennen::V,це̄ӆӆьке,назвати
7465,rufen::V,gåhtjodh,кликати
7466,rufen::V,tjåarvodh,кликати
7467,rufen::V,tjuorvvot,кликати
7468,rufen::V,čuorvut,кликати
7469,rufen::V,čuár'vuđ,кликати
7470,rufen::V,kåččad,кликати
7471,rufen::V,čuârvvad,кликати
7472,rufen::V,коаххче,кликати
7473,prahlen::V,girmedh,хвалитися
7474,prahlen::V,goarssudit,хвалитися
7475,prahlen::V,rábmot,хвалитися
