,Concept_ID,el,se
6688,herstellen::V,κατασκευάζω,va'lmâštiđ
6689,herstellen::V,κατασκευάζω,vaalmšted
6690,herstellen::V,κατασκευάζω,лыххкэ
6691,herstellen::V,κατασκευάζω,ӣллькье
6692,bauen::V,χτίζω,bigkedh
6693,bauen::V,χτίζω,biggit
6694,bauen::V,χτίζω,ráhkadit
6695,bauen::V,χτίζω,huksiđ
6696,bauen::V,χτίζω,raajjâd
6697,bauen::V,χτίζω,тӯййше
6698,bauen::V,οικοδομώ,bigkedh
6699,bauen::V,οικοδομώ,biggit
6700,bauen::V,οικοδομώ,ráhkadit
6701,bauen::V,οικοδομώ,huksiđ
6702,bauen::V,οικοδομώ,raajjâd
6703,bauen::V,οικοδομώ,тӯййше
6704,reparieren::V,επισκευάζω,davvodh
6705,reparieren::V,επισκευάζω,divvot
6706,reparieren::V,επισκευάζω,divvut
6707,reparieren::V,επισκευάζω,tivvoođ
6708,reparieren::V,επισκευάζω,čihtâđ
6709,reparieren::V,επισκευάζω,teevvad
6710,reparieren::V,επισκευάζω,чиннэ
6711,reparieren::V,επιδιορθώνω,davvodh
6712,reparieren::V,επιδιορθώνω,divvot
6713,reparieren::V,επιδιορθώνω,divvut
6714,reparieren::V,επιδιορθώνω,tivvoođ
6715,reparieren::V,επιδιορθώνω,čihtâđ
6716,reparieren::V,επιδιορθώνω,teevvad
6717,reparieren::V,επιδιορθώνω,чиннэ
6718,verbessern::V,βελτιώνω,bueriedidh
6719,verbessern::V,βελτιώνω,báredit
6720,verbessern::V,βελτιώνω,buoredit
6721,verbessern::V,βελτιώνω,buoridit
6722,verbessern::V,βελτιώνω,pye'rediđ
6723,verbessern::V,βελτιώνω,pue´reed
6724,verbessern::V,βελτιώνω,шӣгнэ
6725,verbessern::V,καλυτερεύω,bueriedidh
6726,verbessern::V,καλυτερεύω,báredit
6727,verbessern::V,καλυτερεύω,buoredit
6728,verbessern::V,καλυτερεύω,buoridit
6729,verbessern::V,καλυτερεύω,pye'rediđ
6730,verbessern::V,καλυτερεύω,pue´reed
6731,verbessern::V,καλυτερεύω,шӣгнэ
6732,ändern::V,αλλάζω,jeatjahtehtedh
6733,ändern::V,αλλάζω,rievddadit
6734,ändern::V,αλλάζω,muhttit
6735,ändern::V,αλλάζω,molsut
6736,ändern::V,αλλάζω,mutteđ
6737,ändern::V,αλλάζω,mu´tted
6738,ändern::V,αλλάζω,вуайхе
6739,ändern::V,αλλάζω,ка̄вьсе
6740,graben::V,σκάβω,berkedh
6741,graben::V,σκάβω,kroehkedh
6742,graben::V,σκάβω,bállet
6743,graben::V,σκάβω,goaivut
6744,graben::V,σκάβω,roggat
6745,graben::V,σκάβω,kuái'vuđ
6746,graben::V,σκάβω,rääppad
6747,graben::V,σκάβω,kuäivvad
6748,graben::V,σκάβω,ра̄бпэ
6749,graben::V,σκάβω,куаййве
6750,beugen::V,λυγίζω,sojjedidh
6751,beugen::V,λυγίζω,såjådit
6752,beugen::V,λυγίζω,sojahit
6753,beugen::V,λυγίζω,sujâttiđ
6754,beugen::V,λυγίζω,kå´mrded
6755,beugen::V,λυγίζω,njikklõõttâd
6756,beugen::V,λυγίζω,сойхьтэ
6757,beugen::V,λυγίζω,то̄а̄ххкэ
6758,beugen::V,λυγίζω,нигклаххьтэ
6759,biegen::V,κάμπτω,sojjehtidh
6760,biegen::V,κάμπτω,såjådit
6761,biegen::V,κάμπτω,niejddet
6762,biegen::V,κάμπτω,sojahit
6763,biegen::V,κάμπτω,čipteđ
6764,biegen::V,κάμπτω,soojted
6765,biegen::V,κάμπτω,сойхьтэ
6766,drehen::V,στρέφω,jårrehtidh
6767,drehen::V,στρέφω,bådnjåt
6768,drehen::V,στρέφω,botnjat
6769,drehen::V,στρέφω,jurâttiđ
6770,drehen::V,στρέφω,jåårǥlâ´tted
6771,drehen::V,στρέφω,чоӊӊтэ
6772,wenden::V,γυρίζω,jarkelidh
6773,wenden::V,γυρίζω,jårggålit
6774,wenden::V,γυρίζω,jorgalit
6775,wenden::V,γυρίζω,jurgâliđ
6776,wenden::V,γυρίζω,jåårǥlâ´tted
6777,wenden::V,γυρίζω,вӣррлаххътэ
6778,wenden::V,γυρίζω,ка̄вьсе
6779,umdrehen::V,γυρίζω,jarkedh
6780,umdrehen::V,γυρίζω,måttsåstit
6781,umdrehen::V,γυρίζω,botnjat
6782,umdrehen::V,γυρίζω,jorgođ
6783,umdrehen::V,γυρίζω,jårǥsted
6784,umdrehen::V,γυρίζω,коамьхе
6785,umdrehen::V,γυρίζω,калльтлэ
6786,heben::V,υψώνω,luknjedh
6787,heben::V,υψώνω,baavhkestidh
6788,heben::V,υψώνω,bajedit
6789,heben::V,υψώνω,loktet
6790,heben::V,υψώνω,bajidit
6791,heben::V,υψώνω,pajediđ
6792,heben::V,υψώνω,kokkiđ
6793,heben::V,υψώνω,kaggâd
6794,heben::V,υψώνω,pââ´jeed
6795,heben::V,υψώνω,пайнэ
6796,heben::V,υψώνω,пайнэллэ
6797,heben::V,σηκώνω,luknjedh
6798,heben::V,σηκώνω,baavhkestidh
6799,heben::V,σηκώνω,bajedit
6800,heben::V,σηκώνω,loktet
6801,heben::V,σηκώνω,bajidit
6802,heben::V,σηκώνω,pajediđ
6803,heben::V,σηκώνω,kokkiđ
6804,heben::V,σηκώνω,kaggâd
6805,heben::V,σηκώνω,pââ´jeed
6806,heben::V,σηκώνω,пайнэ
6807,heben::V,σηκώνω,пайнэллэ
6808,hochheben::V,υψώνω,lutnjedh
6809,hochheben::V,υψώνω,låggŋit
6810,hochheben::V,υψώνω,loktet
6811,hochheben::V,υψώνω,pajediđ
6812,hochheben::V,υψώνω,kuåstteed
6813,hochheben::V,υψώνω,пайнэ
6814,hochheben::V,σηκώνω,lutnjedh
6815,hochheben::V,σηκώνω,låggŋit
6816,hochheben::V,σηκώνω,loktet
6817,hochheben::V,σηκώνω,pajediđ
6818,hochheben::V,σηκώνω,kuåstteed
6819,hochheben::V,σηκώνω,пайнэ
6820,ergreifen::V,πιάνω,fihkelidh
6821,ergreifen::V,πιάνω,sårjjot
6822,ergreifen::V,πιάνω,doahppit
6823,ergreifen::V,πιάνω,fáhtet
6824,ergreifen::V,πιάνω,tuáppuđ
6825,ergreifen::V,πιάνω,poppâ´tted
6826,ergreifen::V,πιάνω,каццсе
6827,ergreifen::V,πιάνω,туэрркэ
6828,ergreifen::V,πιάνω,ро̄а̄ппчье
6829,ergreifen::V,αρπάζω,fihkelidh
6830,ergreifen::V,αρπάζω,sårjjot
6831,ergreifen::V,αρπάζω,doahppit
6832,ergreifen::V,αρπάζω,fáhtet
6833,ergreifen::V,αρπάζω,tuáppuđ
6834,ergreifen::V,αρπάζω,poppâ´tted
6835,ergreifen::V,αρπάζω,каццсе
6836,ergreifen::V,αρπάζω,туэрркэ
6837,ergreifen::V,αρπάζω,ро̄а̄ппчье
6838,halten::V,βαστώ,steeredh
6839,halten::V,βαστώ,utniedidh
6840,halten::V,βαστώ,anedit
6841,halten::V,βαστώ,adnalit
6842,halten::V,βαστώ,doallat
6843,halten::V,βαστώ,toollâd
6844,halten::V,βαστώ,tue´rjjeed
6845,halten::V,βαστώ,туаррье
6846,drücken::V,πιέζω,dïelkestidh
6847,drücken::V,πιέζω,dieddet
6848,drücken::V,πιέζω,deaddit
6849,drücken::V,πιέζω,čárvet
6850,drücken::V,πιέζω,čárvuđ
6851,drücken::V,πιέζω,čärvvad
6852,drücken::V,πιέζω,teä´d'ded
6853,drücken::V,πιέζω,пе̄ррэ
6854,drücken::V,πιέζω,ра̄ппче
6855,schieben::V,σπρώχνω,vuetjedh
6856,schieben::V,σπρώχνω,sjáhtjat
6857,schieben::V,σπρώχνω,cáhkit
6858,schieben::V,σπρώχνω,cuggâđ
6859,schieben::V,σπρώχνω,oi´ǧǧeed
6860,schieben::V,σπρώχνω,оййкье
6861,kratzen::V,γρατσουνίζω,våhtsodh
6862,kratzen::V,γρατσουνίζω,skreepedh
6863,kratzen::V,γρατσουνίζω,ruohkkat
6864,kratzen::V,γρατσουνίζω,ruohkastit
6865,kratzen::V,γρατσουνίζω,gazzut
6866,kratzen::V,γρατσουνίζω,kazzođ
6867,kratzen::V,γρατσουνίζω,võckkâd
6868,kratzen::V,γρατσουνίζω,кышшкэ
6869,kratzen::V,γρατσουνίζω,каххьце
6870,lecken::V,γλείφω,njåalodh
6871,lecken::V,γλείφω,njoallot
6872,lecken::V,γλείφω,njolodit
6873,lecken::V,γλείφω,njuálluđ
6874,lecken::V,γλείφω,njuällad
6875,lecken::V,γλείφω,нюаллэ
6876,beißen::V,δαγκάνω,gaektjedh
6877,beißen::V,δαγκάνω,gássket
6878,beißen::V,δαγκάνω,gáskestit
6879,beißen::V,δαγκάνω,gáskit
6880,beißen::V,δαγκάνω,käskiđ
6881,beißen::V,δαγκάνω,kä´cǩǩed
6882,beißen::V,δαγκάνω,ка̄ццьке
6883,abreißen::V,κόβω,bïhkedh
6884,abreißen::V,κόβω,gajkkot
6885,abreißen::V,κόβω,gaikkihit
6886,abreißen::V,κόβω,roottâđ
6887,abreißen::V,κόβω,ra´šǩǩeed
6888,abreißen::V,κόβω,rååttad
6889,abreißen::V,κόβω,ро̄дтҍе
6890,abreißen::V,κόβω,пӯттҍкье
6891,abreißen::V,σχίζω,bïhkedh
6892,abreißen::V,σχίζω,gajkkot
6893,abreißen::V,σχίζω,gaikkihit
6894,abreißen::V,σχίζω,roottâđ
6895,abreißen::V,σχίζω,ra´šǩǩeed
6896,abreißen::V,σχίζω,rååttad
6897,abreißen::V,σχίζω,ро̄дтҍе
6898,abreißen::V,σχίζω,пӯттҍкье
6899,abschneiden::V,αποκόπτω,tjoehpestidh
6900,abschneiden::V,αποκόπτω,jallat
6901,abschneiden::V,αποκόπτω,čuohppat
6902,abschneiden::V,αποκόπτω,jogâldiđ
6903,abschneiden::V,αποκόπτω,geerelidh
6904,abschneiden::V,αποκόπτω,е̄дтэ
6905,abschneiden::V,αποκόπτω,е̄дтлэ
6906,binden::V,δένω,gårredidh
6907,binden::V,δένω,tjadnat
6908,binden::V,δένω,gárrat
6909,binden::V,δένω,čoonnâđ
6910,binden::V,δένω,čõõnnâd
6911,binden::V,δένω,čuõlmmâd
6912,binden::V,δένω,ко̄ррэ
6913,binden::V,δένω,чӯллмдэ
6914,binden::V,δένω,ко̄а̄ррэ
6915,stecken::V,χώνω,rïjtedh
6916,stecken::V,χώνω,tsævkkat
6917,stecken::V,χώνω,cáhkit
6918,stecken::V,χώνω,cuggâđ
6919,stecken::V,χώνω,čuõ´ǧ'ǧeed
6920,stecken::V,χώνω,чогксэ
6921,stecken::V,χώνω,це̄ӈькхэ
6922,brechen::V,σπάζω,dåajodh
6923,brechen::V,σπάζω,tsåapkodh
6924,brechen::V,σπάζω,doaddjut
6925,brechen::V,σπάζω,cuvket
6926,brechen::V,σπάζω,moorrâđ
6927,brechen::V,σπάζω,mu´rdded
6928,brechen::V,σπάζω,муррьтэ
6929,klopfen::V,χτυπώ,beenghkedh
6930,klopfen::V,χτυπώ,goalkkalit
6931,klopfen::V,χτυπώ,tsábbmet
6932,klopfen::V,χτυπώ,goalkit
6933,klopfen::V,χτυπώ,skoalkit
6934,klopfen::V,χτυπώ,skuá'lkuttiđ
6935,klopfen::V,χτυπώ,kuälkted
6936,klopfen::V,χτυπώ,та̄гкэ
6937,klopfen::V,τινάζω,beenghkedh
6938,klopfen::V,τινάζω,goalkkalit
6939,klopfen::V,τινάζω,tsábbmet
6940,klopfen::V,τινάζω,goalkit
6941,klopfen::V,τινάζω,skoalkit
6942,klopfen::V,τινάζω,skuá'lkuttiđ
6943,klopfen::V,τινάζω,kuälkted
6944,klopfen::V,τινάζω,та̄гкэ
6945,hauen::V,χτυπώ,beenghkedh
6946,hauen::V,χτυπώ,tjuollat
6947,hauen::V,χτυπώ,čuollat
6948,hauen::V,χτυπώ,čurmâđ
6949,hauen::V,χτυπώ,čâ´cǩǩed
6950,hauen::V,χτυπώ,та̄гкэ
6951,hauen::V,χτυπώ,ва̄сстэ
6952,kleben::V,κολλώ,njamkedh
6953,kleben::V,κολλώ,dædnjodit
6954,kleben::V,κολλώ,liibmet
6955,kleben::V,κολλώ,taṃadiđ
6956,kleben::V,κολλώ,li´jmmjed
6957,kleben::V,κολλώ,нямхэ
6958,reiben::V,τρίβω,daanjedh
6959,reiben::V,τρίβω,ruvvit
6960,reiben::V,τρίβω,ruvvet
6961,reiben::V,τρίβω,fiärruđ
6962,reiben::V,τρίβω,heârrad
6963,reiben::V,τρίβω,ru´vvjed
6964,reiben::V,τρίβω,е̄ррэ
6965,streichen::V,αλείφω,daejdedh
6966,streichen::V,αλείφω,badtjadidh
6967,streichen::V,αλείφω,vuojddat
6968,streichen::V,αλείφω,málet
6969,streichen::V,αλείφω,njuohtat
6970,streichen::V,αλείφω,njuottâđ
6971,streichen::V,αλείφω,puák'suđ
6972,streichen::V,αλείφω,påhssad
6973,streichen::V,αλείφω,мо̄а̄шшэ
6974,schleifen::V,ακονίζω,slijhpedh
6975,schleifen::V,ακονίζω,sadjet
6976,schleifen::V,ακονίζω,sadjit
6977,schleifen::V,ακονίζω,šliipet
6978,schleifen::V,ακονίζω,saijeeđ
6979,schleifen::V,ακονίζω,sââjjad
6980,schleifen::V,ακονίζω,tabǯsted
6981,schleifen::V,ακονίζω,то̄а̄мчсе
6982,schneiden::V,κόβω,bietskedh
6983,schneiden::V,κόβω,suoddat
6984,schneiden::V,κόβω,tjuohppat
6985,schneiden::V,κόβω,biesskedit
6986,schneiden::V,κόβω,čuohppat
6987,schneiden::V,κόβω,čuop'pâđ
6988,schneiden::V,κόβω,čuõp'pâd
6989,schneiden::V,κόβω,е̄дтэ
6990,schneiden::V,κόβω,пе̄ррэ
6991,schneiden::V,κόβω,чӯххпэ
6992,rütteln::V,σείω,firredh
6993,rütteln::V,σείω,doargestit
6994,rütteln::V,σείω,šluvgit
6995,rütteln::V,σείω,pušteđ
6996,rütteln::V,σείω,pu´štted
6997,rütteln::V,σείω,пушшьтэ
6998,rütteln::V,τινάζω,firredh
6999,rütteln::V,τινάζω,doargestit
7000,rütteln::V,τινάζω,šluvgit
7001,rütteln::V,τινάζω,pušteđ
7002,rütteln::V,τινάζω,pu´štted
7003,rütteln::V,τινάζω,пушшьтэ
7004,schütteln::V,σείω,firredh
7005,schütteln::V,σείω,sjavnnjet
7006,schütteln::V,σείω,sillnat
7007,schütteln::V,σείω,skullhet
7008,schütteln::V,σείω,salkalit
7009,schütteln::V,σείω,pušteđ
7010,schütteln::V,σείω,pu´štted
7011,schütteln::V,σείω,пушшьтэ
7012,schütteln::V,κουνώ,firredh
7013,schütteln::V,κουνώ,sjavnnjet
7014,schütteln::V,κουνώ,sillnat
7015,schütteln::V,κουνώ,skullhet
7016,schütteln::V,κουνώ,salkalit
7017,schütteln::V,κουνώ,pušteđ
7018,schütteln::V,κουνώ,pu´štted
7019,schütteln::V,κουνώ,пушшьтэ
7020,schwenken::V,κουνώ,svinhtedh
7021,schwenken::V,κουνώ,svikkastit
7022,schwenken::V,κουνώ,šlivgut
7023,schwenken::V,κουνώ,hiä'iluttiđ
7024,schwenken::V,κουνώ,heeilted
7025,schwenken::V,κουνώ,маххъе
7026,schütten::V,χύνω,gurhkedh
7027,schütten::V,χύνω,hállit
7028,schütten::V,χύνω,liejkkit
7029,schütten::V,χύνω,leškiđ
7030,schütten::V,χύνω,virâttiđ
7031,schütten::V,χύνω,väällad
7032,schütten::V,χύνω,ва̄ллэ
7033,füllen::V,γεμίζω,dievhtedh
7034,füllen::V,γεμίζω,dievddet
7035,füllen::V,γεμίζω,deavdit
7036,füllen::V,γεμίζω,tevdiđ
7037,füllen::V,γεμίζω,tiudded
7038,füllen::V,γεμίζω,тӣввтэ
7039,einwickeln::V,τυλίγω,gïesedh
7040,einwickeln::V,τυλίγω,giessat
7041,einwickeln::V,τυλίγω,gárrat
7042,einwickeln::V,τυλίγω,giessat
7043,einwickeln::V,τυλίγω,gurpat
7044,einwickeln::V,τυλίγω,kiessâđ
7045,einwickeln::V,τυλίγω,ǩiõssâd
7046,einwickeln::V,τυλίγω,кӣссэ
7047,tragen::V,φέρνω,guedtedh
7048,tragen::V,φέρνω,guoddet
7049,tragen::V,φέρνω,guoddit
7050,tragen::V,φέρνω,kyed'diđ
7051,tragen::V,φέρνω,kue´d'ded
7052,tragen::V,φέρνω,кӯннҌтэ
7053,schleppen::V,κουβαλώ,fatnehtidh
7054,schleppen::V,κουβαλώ,sliehpit
7055,schleppen::V,κουβαλώ,feastit
7056,schleppen::V,κουβαλώ,vie'šidiđ
7057,schleppen::V,κουβαλώ,hinnađ
7058,schleppen::V,κουβαλώ,nje´ʒʒed
7059,schleppen::V,κουβαλώ,чуввкэ
7060,ziehen::V,τραβώ,giesedh
7061,ziehen::V,τραβώ,giesset
7062,ziehen::V,τραβώ,geassit
7063,ziehen::V,τραβώ,keessiđ
7064,ziehen::V,τραβώ,ǩie´ssed
7065,ziehen::V,τραβώ,ке̄ссе
7066,aufbewahren::V,φυλάω,vöörhkedh
7067,aufbewahren::V,φυλάω,vuorkkit
7068,aufbewahren::V,φυλάω,seailluhit
7069,aufbewahren::V,φυλάω,siä'iluttiđ
7070,aufbewahren::V,φυλάω,seeilted
7071,aufbewahren::V,φυλάω,рӯкнэ
7072,werfen::V,ρίχνω,slampestidh
7073,werfen::V,ρίχνω,bálkkot
7074,werfen::V,ρίχνω,suhppet
7075,werfen::V,ρίχνω,šlivgiđ
7076,werfen::V,ρίχνω,čeâǥǥted
7077,werfen::V,ρίχνω,суэххпэ
7078,fangen::V,πιάνω,bivtedh
7079,fangen::V,πιάνω,giddit
7080,fangen::V,πιάνω,bivdit
7081,fangen::V,πιάνω,toppiđ
7082,fangen::V,πιάνω,tää´vted
7083,fangen::V,πιάνω,та̄бпэ
7084,fangen::V,πιάνω,со̄а̄гкэ
7085,packen::V,τσακώνω,doerelidh
7086,packen::V,τσακώνω,kreemsedh
7087,packen::V,τσακώνω,doahppit
7088,packen::V,τσακώνω,doahput
7089,packen::V,τσακώνω,tuáppuđ
7090,packen::V,τσακώνω,ká'ivâstiđ
7091,packen::V,τσακώνω,tää´vted
7092,packen::V,τσακώνω,каццсе
7093,packen::V,τσακώνω,туэрркэ
7094,packen::V,τσακώνω,ро̄а̄ппчье
7095,verstecken::V,κρύβω,tjïekedh
7096,verstecken::V,κρύβω,tjiehkat
7097,verstecken::V,κρύβω,čiehkat
7098,verstecken::V,κρύβω,čieḥâđ
7099,verstecken::V,κρύβω,peittad
7100,verstecken::V,κρύβω,пе̄йхьтэ
7101,teilen::V,μερίζω,juekedh
7102,teilen::V,μερίζω,juohket
7103,teilen::V,μερίζω,juohkit
7104,teilen::V,μερίζω,jyeḥiđ
7105,teilen::V,μερίζω,jue´ǩǩed
7106,teilen::V,μερίζω,ю̄гке
7107,teilen::V,μερίζω,ра̄ттҍке
7108,schicken::V,στέλνω,saadtodh
7109,schicken::V,στέλνω,sáddit
7110,schicken::V,στέλνω,sáddet
7111,schicken::V,στέλνω,vuo'lgâttiđ
7112,schicken::V,στέλνω,vuõltteed
7113,schicken::V,στέλνω,вӯлкхэ
7114,bringen::V,φέρνω,buektedh
7115,bringen::V,φέρνω,doalvvot
7116,bringen::V,φέρνω,buktit
7117,bringen::V,φέρνω,tuál'vuđ
7118,bringen::V,φέρνω,pu´htted
7119,bringen::V,φέρνω,пыххьтэ
7120,hinzufügen::V,προσθέτω,dievhtedh
7121,hinzufügen::V,προσθέτω,duoddit
7122,hinzufügen::V,προσθέτω,lasedit
7123,hinzufügen::V,προσθέτω,lasihit
7124,hinzufügen::V,προσθέτω,lasettiđ
7125,hinzufügen::V,προσθέτω,lââ´zzted
7126,hinzufügen::V,προσθέτω,лажьхе
7127,bekommen::V,προσκομίζω,åadtjodh
7128,bekommen::V,προσκομίζω,åttjudit
7129,bekommen::V,προσκομίζω,oažžut
7130,bekommen::V,προσκομίζω,juksâđ
7131,bekommen::V,προσκομίζω,uáž'žuđ
7132,bekommen::V,προσκομίζω,vuäǯ'ǯâd
7133,bekommen::V,προσκομίζω,вуаннче
7134,erhalten::V,παίρνω,åadtjodh
7135,erhalten::V,παίρνω,oadtjot
7136,erhalten::V,παίρνω,oažžut
7137,erhalten::V,παίρνω,uáž'žuđ
7138,erhalten::V,παίρνω,vuäǯ'ǯâd
7139,erhalten::V,παίρνω,ва̄лльтэ
7140,erhalten::V,λαμβάνω,åadtjodh
7141,erhalten::V,λαμβάνω,oadtjot
7142,erhalten::V,λαμβάνω,oažžut
7143,erhalten::V,λαμβάνω,uáž'žuđ
7144,erhalten::V,λαμβάνω,vuäǯ'ǯâd
7145,erhalten::V,λαμβάνω,ва̄лльтэ
7146,nehmen::V,πιάνω,vaeltedh
7147,nehmen::V,πιάνω,válldet
7148,nehmen::V,πιάνω,váldit
7149,nehmen::V,πιάνω,väldiđ
7150,nehmen::V,πιάνω,vä´ldded
7151,nehmen::V,πιάνω,ва̄лльтэ
7152,nehmen::V,παίρνω,vaeltedh
7153,nehmen::V,παίρνω,válldet
7154,nehmen::V,παίρνω,váldit
7155,nehmen::V,παίρνω,väldiđ
7156,nehmen::V,παίρνω,vä´ldded
7157,nehmen::V,παίρνω,ва̄лльтэ
7158,wählen::V,εκλέγω,veeljedh
7159,wählen::V,εκλέγω,válljit
7160,wählen::V,εκλέγω,válljet
7161,wählen::V,εκλέγω,valjiđ
7162,wählen::V,εκλέγω,vaalšed
7163,wählen::V,εκλέγω,va´lljeed
7164,wählen::V,εκλέγω,воалшэ
7165,auswählen::V,διαλέγω,veeljedh
7166,auswählen::V,διαλέγω,tjuolldet
7167,auswählen::V,διαλέγω,válljet
7168,auswählen::V,διαλέγω,valjiđ
7169,auswählen::V,διαλέγω,vaalšed
7170,auswählen::V,διαλέγω,va´lljeed
7171,auswählen::V,διαλέγω,воалшэ
7172,bewahren::V,διατηρώ,vaarjelidh
7173,bewahren::V,διατηρώ,bisodit
7174,bewahren::V,διατηρώ,várjjalit
7175,bewahren::V,διατηρώ,seailluhit
7176,bewahren::V,διατηρώ,varjâliđ
7177,bewahren::V,διατηρώ,varjjled
7178,bewahren::V,διατηρώ,ӣшшьтэ
7179,bewahren::V,διατηρώ,во̄а̄ррьдэ
7180,behindern::V,εμποδίζω,hööptdeh
7181,behindern::V,εμποδίζω,hieredit
7182,behindern::V,εμποδίζω,muhttet
7183,behindern::V,εμποδίζω,eastadit
7184,behindern::V,εμποδίζω,estiđ
7185,behindern::V,εμποδίζω,coggâđ
7186,behindern::V,εμποδίζω,hettiđ
7187,behindern::V,εμποδίζω,cõggâd
