,Concept_ID,ady,se
4752,zwölf::NUM,пшӏыкӏутӏу,luhkiegöökte
4753,zwölf::NUM,пшӏыкӏутӏу,lågenanguokta
4754,zwölf::NUM,пшӏыкӏутӏу,guoktenuppelohkái
4755,zwölf::NUM,пшӏыкӏутӏу,kyeh'tnubáloh
4756,zwölf::NUM,пшӏыкӏутӏу,kuâtmlo
4757,zwölf::NUM,пшӏыкӏутӏу,kuâhttmlo
4758,zwölf::NUM,пшӏыкӏутӏу,кӯххтэмплоагкь
4759,zwanzig::NUM,тӏокӏы́,göökteluhkie
4760,zwanzig::NUM,тӏокӏы́,guoktalåhke
4761,zwanzig::NUM,тӏокӏы́,guoktelogi
4762,zwanzig::NUM,тӏокӏы́,kyeh'tilov
4763,zwanzig::NUM,тӏокӏы́,kuâhttlo
4764,zwanzig::NUM,тӏокӏы́,кӯххтлоагкь
4765,dreißig::NUM,щэкӏы,golmeluhkie
4766,dreißig::NUM,щэкӏы,gålmmålåhke
4767,dreißig::NUM,щэкӏы,golbmalogi
4768,dreißig::NUM,щэкӏы,kulmâlov
4769,dreißig::NUM,щэкӏы,koummlo
4770,dreißig::NUM,щэкӏы,ко̄ллмлоагкь
4771,vierzig::NUM,тӏокӏи́тӏу,njieljieluhkie
4772,vierzig::NUM,тӏокӏи́тӏу,nielljalåhke
4773,vierzig::NUM,тӏокӏи́тӏу,njealljelogi
4774,vierzig::NUM,тӏокӏи́тӏу,neljilov
4775,vierzig::NUM,тӏокӏи́тӏу,nelljlo
4776,vierzig::NUM,тӏокӏи́тӏу,не̄лльйлоагкь
4777,fünfzig::NUM,шъэны́ыкъу,vïjhteluhkie
4778,fünfzig::NUM,шъэны́ыкъу,vihttalåhke
4779,fünfzig::NUM,шъэны́ыкъу,vihttalogi
4780,fünfzig::NUM,шъэны́ыкъу,vittâlov
4781,fünfzig::NUM,шъэны́ыкъу,vittlo
4782,fünfzig::NUM,шъэны́ыкъу,выдтлоагкъ
4783,sechzig::NUM,тӏокӏи́щ,govhteluhkie
4784,sechzig::NUM,тӏокӏи́щ,guhttalåhke
4785,sechzig::NUM,тӏокӏи́щ,guhttalogi
4786,sechzig::NUM,тӏокӏи́щ,kuttâlov
4787,sechzig::NUM,тӏокӏи́щ,kuttlo
4788,sechzig::NUM,тӏокӏи́щ,кудтлоагкь
4789,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,tjïjhtjeluhkie
4790,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,gietjavlåhke
4791,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,čiežalogi
4792,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,čiččâmlov
4793,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,čičmlo
4794,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,кыджемьлоагкь
4795,achtzig::NUM,тӏокӏи́пӏ,gaektsieluhkie
4796,achtzig::NUM,тӏокӏи́пӏ,gáktsalåhke
4797,achtzig::NUM,тӏокӏи́пӏ,gávccilogi
4798,achtzig::NUM,тӏокӏи́пӏ,kähcilov
4799,achtzig::NUM,тӏокӏи́пӏ,kä´hcclo
4800,achtzig::NUM,тӏокӏи́пӏ,ка̄ххцлоагкь
4801,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,uktsieluhkie
4802,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,aktselåhke
4803,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ovccilogi
4804,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,ohcelov
4805,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,å´hcclo
4806,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,аххцлоагкь
4807,hundert::NUM,шъэ,tjuetie
4808,hundert::NUM,шъэ,tjuohte
4809,hundert::NUM,шъэ,čuođi
4810,hundert::NUM,шъэ,čyeti
4811,hundert::NUM,шъэ,čue´tt
4812,hundert::NUM,шъэ,чӯдть
4813,tausend::NUM,мин,tåvsene
4814,tausend::NUM,мин,stoeretjuetie
4815,tausend::NUM,мин,tuvsán
4816,tausend::NUM,мин,duhát
4817,tausend::NUM,мин,duhát
4818,tausend::NUM,мин,tuhháát
4819,tausend::NUM,мин,dohat
4820,tausend::NUM,мин,то̄а̄фант
4821,und::CNJ,ыкӏи,jïh
4822,und::CNJ,ыкӏи,ja
4823,und::CNJ,ыкӏи,ja
4824,und::CNJ,ыкӏи,já
4825,und::CNJ,ыкӏи,di
4826,und::CNJ,ыкӏи,я
4827,und::CNJ,ыкӏи,да
4828,und::CNJ,ыкӏи,де
4829,oder::CNJ,е,jallh
4830,oder::CNJ,е,jali
4831,oder::CNJ,е,dahje
4832,oder::CNJ,е,adai
4833,oder::CNJ,е,avi
4834,oder::CNJ,е,le´be
4835,oder::CNJ,е,элэ
4836,oder::CNJ,е,вай
4837,stehen::V,ущытын,tjåadtjodh
4838,stehen::V,ущытын,seajsasjidh
4839,stehen::V,ущытын,tjuodtjot
4840,stehen::V,ущытын,čuožžut
4841,stehen::V,ущытын,cuáp'cuđ
4842,stehen::V,ущытын,čuâǯ'ǯad
4843,stehen::V,ущытын,чуэннче
4844,stehen::V,умыхъыен,tjåadtjodh
4845,stehen::V,умыхъыен,seajsasjidh
4846,stehen::V,умыхъыен,tjuodtjot
4847,stehen::V,умыхъыен,čuožžut
4848,stehen::V,умыхъыен,cuáp'cuđ
4849,stehen::V,умыхъыен,čuâǯ'ǯad
4850,stehen::V,умыхъыен,чуэннче
4851,sitzen::V,уисын,tjahkasjidh
4852,sitzen::V,уисын,tjåhkkåhit
4853,sitzen::V,уисын,čohkkát
4854,sitzen::V,уисын,čokkáđ
4855,sitzen::V,уисын,išttâd åårrad
4856,sitzen::V,уисын,ышштэ
4857,sitzen::V,утесын,tjahkasjidh
4858,sitzen::V,утесын,tjåhkkåhit
4859,sitzen::V,утесын,čohkkát
4860,sitzen::V,утесын,čokkáđ
4861,sitzen::V,утесын,išttâd åårrad
4862,sitzen::V,утесын,ышштэ
4863,liegen::V,телъы́н,gaajranidh
4864,liegen::V,телъы́н,vellahit
4865,liegen::V,телъы́н,veallát
4866,liegen::V,телъы́н,viäl'láđ
4867,liegen::V,телъы́н,liâššâd
4868,liegen::V,телъы́н,ле̄шшэ
4869,hängen::V,къыщылэлын,gævnjasjidh
4870,hängen::V,къыщылэлын,gahtsahit
4871,hängen::V,къыщылэлын,heaŋgát
4872,hängen::V,къыщылэлын,hiäŋ'gáđ
4873,hängen::V,къыщылэлын,sorččad
4874,hängen::V,къыщылэлын,ла̄бпэ
4875,hängen::V,къыщылэлын щыгъын быхъур,gævnjasjidh
4876,hängen::V,къыщылэлын щыгъын быхъур,gahtsahit
4877,hängen::V,къыщылэлын щыгъын быхъур,heaŋgát
4878,hängen::V,къыщылэлын щыгъын быхъур,hiäŋ'gáđ
4879,hängen::V,къыщылэлын щыгъын быхъур,sorččad
4880,hängen::V,къыщылэлын щыгъын быхъур,ла̄бпэ
4881,werden::V,хъун,sjïdtedh
4882,werden::V,хъун,sjaddat
4883,werden::V,хъун,beassat
4884,werden::V,хъун,šoddâđ
4885,werden::V,хъун,šõddâd
4886,werden::V,хъун,шэ̄ннтэ
4887,passieren::V,къэхъун,vaasedh
4888,passieren::V,къэхъун,sjaddat
4889,passieren::V,къэхъун,dáhpáduvvat
4890,passieren::V,къэхъун,vássit
4891,passieren::V,къэхъун,dáhpáhuvvat
4892,passieren::V,къэхъун,šoddâđ
4893,passieren::V,къэхъун,šõddâd
4894,passieren::V,къэхъун,шэ̄ннтэ
4895,passieren::V,къэхъун,тагсэ
4896,beginnen::V,къежьэн,aelkedh
4897,beginnen::V,къежьэн,álgget
4898,beginnen::V,къежьэн,álggahit
4899,beginnen::V,къежьэн,älgiđ
4900,beginnen::V,къежьэн,ä´lǧǧed
4901,beginnen::V,къежьэн,о̄а̄лкхуввэ
4902,beginnen::V,къежьэн,о̄а̄лкхэднэ
4903,beginnen::V,къыублэн,aelkedh
4904,beginnen::V,къыублэн,álgget
4905,beginnen::V,къыублэн,álggahit
4906,beginnen::V,къыублэн,älgiđ
4907,beginnen::V,къыублэн,ä´lǧǧed
4908,beginnen::V,къыублэн,о̄а̄лкхуввэ
4909,beginnen::V,къыублэн,о̄а̄лкхэднэ
4910,enden::V,ухы́н,orrijidh
4911,enden::V,ухы́н,hiejttet
4912,enden::V,ухы́н,nohkat
4913,enden::V,ухы́н,nuuhâđ
4914,enden::V,ухы́н,puu´tted
4915,enden::V,ухы́н,пудтэ
4916,enden::V,ухы́н,кӣркнэ
4917,wechseln::V,зэхъожьы́н,målsodh
4918,wechseln::V,зэхъожьы́н,lånudit
4919,wechseln::V,зэхъожьы́н,molssastit
4920,wechseln::V,зэхъожьы́н,molsašuddat
4921,wechseln::V,зэхъожьы́н,molsođ
4922,wechseln::V,зэхъожьы́н,vaaitõõttâd
4923,wechseln::V,зэхъожьы́н,вуайхувнэ
4924,aufgehen[Sonne]::V,къыкъокӏы́н,låvnedh
4925,aufgehen[Sonne]::V,къыкъокӏы́н,årijdit
4926,aufgehen[Sonne]::V,къыкъокӏы́н,lavnnet
4927,aufgehen[Sonne]::V,къыкъокӏы́н,badjánit
4928,aufgehen[Sonne]::V,къыкъокӏы́н,pajaniđ
4929,aufgehen[Sonne]::V,къыкъокӏы́н,pâjjned
4930,aufgehen[Sonne]::V,къыкъокӏы́н,пэ̄ййнэ
4931,untergehen[Sonne]::V,къохьан,luajhtadidh
4932,untergehen[Sonne]::V,къохьан,gáhtot
4933,untergehen[Sonne]::V,къохьан,vidodit
4934,untergehen[Sonne]::V,къохьан,luoitádit
4935,untergehen[Sonne]::V,къохьан,lyeš'tiđ
4936,untergehen[Sonne]::V,къохьан,lue´štted
4937,untergehen[Sonne]::V,къохьан,луэшштэдтэ
4938,scheinen[Sonne]::V,къепсыи,goekedh
4939,scheinen[Sonne]::V,къепсыи,bájttet
4940,scheinen[Sonne]::V,къепсыи,báitit
4941,scheinen[Sonne]::V,къепсыи,päštiđ
4942,scheinen[Sonne]::V,къепсыи,pä´štted
4943,scheinen[Sonne]::V,къепсыи,па̄шшьтэ
4944,donnern::V,гъогъон,laakedh
4945,donnern::V,гъогъон,sjærggot
4946,donnern::V,гъогъон,čerget
4947,donnern::V,гъогъон,čiär'guđ
4948,donnern::V,гъогъон,čeärgged
4949,donnern::V,гъогъон,ча̄рркэ
4950,wehen::V,епщэ́н,bïegkedh
4951,wehen::V,епщэ́н,bieggat
4952,wehen::V,епщэ́н,bieggat
4953,wehen::V,епщэ́н,pieg'gâđ
4954,wehen::V,епщэ́н,piõg'gâd
4955,wehen::V,епщэ́н,пӣӈӈкье
4956,strömen::V,чъэн,galkedh
4957,strömen::V,чъэн,gålggåt
4958,strömen::V,чъэн,golgat
4959,strömen::V,чъэн,kulgâđ
4960,strömen::V,чъэн,kolggâd
4961,strömen::V,чъэн,ко̄ллкэ
4962,fließen::V,чъэн,galkedh
4963,fließen::V,чъэн,gålggåt
4964,fließen::V,чъэн,golgat
4965,fließen::V,чъэн,kulgâđ
4966,fließen::V,чъэн,kolggâd
4967,fließen::V,чъэн,ко̄ллкэ
4968,sich drehen::V,зыгъэчэрэгъу́н,jårredh
4969,sich drehen::V,зыгъэчэрэгъу́н,bådnjåsit
4970,sich drehen::V,зыгъэчэрэгъу́н,jorrat
4971,sich drehen::V,зыгъэчэрэгъу́н,juurrâđ
4972,sich drehen::V,зыгъэчэрэгъу́н,joorrâd
4973,sich drehen::V,зыгъэчэрэгъу́н,чо̄ннэ
4974,schwanken::V,хъые́н,syjjedidh
4975,schwanken::V,хъые́н,vábbulit
4976,schwanken::V,хъые́н,suoibut
4977,schwanken::V,хъые́н,juár'buđ
4978,schwanken::V,хъые́н,lâsmmad
4979,schwanken::V,хъые́н,leâujjad
4980,schwanken::V,хъые́н,лыйввэ
4981,schwanken::V,хъые́н,качьедтэ
4982,schwingen::V,зыгъэхъые́н,gaavedh
4983,schwingen::V,зыгъэхъые́н,svinhtedh
4984,schwingen::V,зыгъэхъые́н,gávvat
4985,schwingen::V,зыгъэхъые́н,hiäi'luđ
4986,schwingen::V,зыгъэхъые́н,heillad
4987,schwingen::V,зыгъэхъые́н,мо̄а̄хнэ
4988,fallen::V,къефэхы́н,gahtjedh
4989,fallen::V,къефэхы́н,gahttjat
4990,fallen::V,къефэхы́н,gahččat
4991,fallen::V,къефэхы́н,jurrâđ
4992,fallen::V,къефэхы́н,kõččâd
4993,fallen::V,къефэхы́н,viõr'rled
4994,fallen::V,къефэхы́н,ёрнэ
4995,fallen::V,къефэхы́н,кэ̄ххче
4996,brennen::V,стын,bueledh
4997,brennen::V,стын,buollet
4998,brennen::V,стын,buollit
4999,brennen::V,стын,pyelliđ
5000,brennen::V,стын,pue´lled
5001,brennen::V,стын,пӯлле
5002,rauchen::V,ӏугъо къикӏын,soevedidh
5003,rauchen::V,ӏугъо къикӏын,berkiestidh
5004,rauchen::V,ӏугъо къикӏын,tsåjttset
5005,rauchen::V,ӏугъо къикӏын,borgguhit
5006,rauchen::V,ӏугъо къикӏын,po'rgestiđ
5007,rauchen::V,ӏугъо къикӏын,soicceđ
5008,rauchen::V,ӏугъо къикӏын,suõv'veed
5009,rauchen::V,ӏугъо къикӏын,суввдэ
5010,regnen::V,къещхы́н,abrodh
5011,regnen::V,къещхы́н,harvvet
5012,regnen::V,къещхы́н,rássjodit
5013,regnen::V,къещхы́н,arvit
5014,regnen::V,къещхы́н,arved
5015,regnen::V,къещхы́н,â´brred
5016,regnen::V,къещхы́н,аббрэ
5017,gefrieren::V,дыкъын,gelmedh
5018,gefrieren::V,дыкъын,jeangodh
5019,gefrieren::V,дыкъын,jiegŋot
5020,gefrieren::V,дыкъын,galbmot
5021,gefrieren::V,дыкъын,jiäŋŋuđ
5022,gefrieren::V,дыкъын,jiõŋŋâd
5023,gefrieren::V,дыкъын,kâ´lmmed
5024,gefrieren::V,дыкъын,калльме
5025,tauen::V,жъун,leamkedh
5026,tauen::V,жъун,suddat
5027,tauen::V,жъун,sagŋadit
5028,tauen::V,жъун,suddat
5029,tauen::V,жъун,suddâđ
5030,tauen::V,жъун,suddâd
5031,tauen::V,жъун,sõõŋŋâd
5032,tauen::V,жъун,суннтэ
5033,schmelzen::V,ткӏун,sjalkedh
5034,schmelzen::V,ткӏун,suddat
5035,schmelzen::V,ткӏун,suddat
5036,schmelzen::V,ткӏун,suddâđ
5037,schmelzen::V,ткӏун,sooŋŋâđ
5038,schmelzen::V,ткӏун,suddâd
5039,schmelzen::V,ткӏун,sõõŋŋâd
5040,schmelzen::V,ткӏун,суннтэ
5041,trocknen::V,гъушъы́н,gajhkedh
5042,trocknen::V,гъушъы́н,gåjkkåt
5043,trocknen::V,гъушъы́н,goikat
5044,trocknen::V,гъушъы́н,iiŋŋâđ
5045,trocknen::V,гъушъы́н,iiŋŋâd
5046,trocknen::V,гъушъы́н,koškkâd
5047,trocknen::V,гъушъы́н,ко̄шшкэ
5048,trocknen::V,чъэпхъу́н,gajhkedh
5049,trocknen::V,чъэпхъу́н,gåjkkåt
5050,trocknen::V,чъэпхъу́н,goikat
5051,trocknen::V,чъэпхъу́н,iiŋŋâđ
5052,trocknen::V,чъэпхъу́н,iiŋŋâd
5053,trocknen::V,чъэпхъу́н,koškkâd
5054,trocknen::V,чъэпхъу́н,ко̄шшкэ
5055,sieden::V,жъон,doeltedh
5056,sieden::V,жъон,duolldat
5057,sieden::V,жъон,duoldat
5058,sieden::V,жъон,tuol'dâđ
5059,sieden::V,жъон,tuõlddâd
5060,sieden::V,жъон,тӯллтэ
5061,faulen::V,шъун,rååknedh
5062,faulen::V,шъун,mïetskedh
5063,faulen::V,шъун,miesskat
5064,faulen::V,шъун,mieskat
5065,faulen::V,шъун,guohcagit
5066,faulen::V,шъун,kálágiđ
5067,faulen::V,шъун,kuo'câgiđ
5068,faulen::V,шъун,kuõccjed
5069,faulen::V,шъун,мӣццкэ
5070,verfaulen::V,шъун,rååknedh
5071,verfaulen::V,шъун,mïetskedh
5072,verfaulen::V,шъун,miesskat
5073,verfaulen::V,шъун,mieskat
5074,verfaulen::V,шъун,guohcagit
5075,verfaulen::V,шъун,kálágiđ
5076,verfaulen::V,шъун,kuo'câgiđ
5077,verfaulen::V,шъун,kuõccjed
5078,verfaulen::V,шъун,кӯццке
5079,reißen::V,зэӏэтхъы́н,gäjhkanidh
5080,reißen::V,зэӏэтхъы́н,ráhkat
5081,reißen::V,зэӏэтхъы́н,liejmedit
5082,reißen::V,зэӏэтхъы́н,gaikánit
5083,reißen::V,зэӏэтхъы́н,kiškuđ
5084,reißen::V,зэӏэтхъы́н,rõttsed
5085,reißen::V,зэӏэтхъы́н,лӯнтнэ
5086,reißen::V,зэӏэтхъы́н,кышшксэллэ
5087,versinken::V,чӏихьан,våajodh
5088,versinken::V,чӏихьан,vuodjot
5089,versinken::V,чӏихьан,tjalggat
5090,versinken::V,чӏихьан,vuodjut
5091,versinken::V,чӏихьан,vuáijuđ
5092,versinken::V,чӏихьан,vuäjjad
5093,versinken::V,чӏихьан,вуаййе
5094,vergehen::V,блэкӏы́н,vaesedh
5095,vergehen::V,блэкӏы́н,vásset
5096,vergehen::V,блэкӏы́н,gollat
5097,vergehen::V,блэкӏы́н,kullâđ
5098,vergehen::V,блэкӏы́н,jåå´tted
5099,vergehen::V,блэкӏы́н,ва̄ссэ
5100,vergehen::V,блэкӏы́н,ӣллъюввэ
5101,erscheinen::V,къэлъэгъон,vååjnedh
5102,erscheinen::V,къэлъэгъон,ihtet
5103,erscheinen::V,къэлъэгъон,ihtit
5104,erscheinen::V,къэлъэгъон,albmodit
5105,erscheinen::V,къэлъэгъон,a'lmostuđ
5106,erscheinen::V,къэлъэгъон,ee´tted
5107,erscheinen::V,къэлъэгъон,čuäitõõttâd
5108,erscheinen::V,къэлъэгъон,i´lmstõõvvâd
5109,erscheinen::V,къэлъэгъон,ыдтӭ
5110,verschwinden::V,кӏодыжьы́н,haajpanidh
5111,verschwinden::V,кӏодыжьы́н,gáhtot
5112,verschwinden::V,кӏодыжьы́н,jávkat
5113,verschwinden::V,кӏодыжьы́н,jä'vkittiđ
5114,verschwinden::V,кӏодыжьы́н,jaukkâd
5115,verschwinden::V,кӏодыжьы́н,hää´vjed
5116,verschwinden::V,кӏодыжьы́н,ка̄дтэ
5117,abnehmen::V,къыкӏичын,nåhkedidh
5118,abnehmen::V,къыкӏичын,unnot
5119,abnehmen::V,къыкӏичын,binnot
5120,abnehmen::V,къыкӏичын,geahppánit
5121,abnehmen::V,къыкӏичын,kiäp'pániđ
5122,abnehmen::V,къыкӏичын,ǩeäp'pned
5123,abnehmen::V,къыкӏичын,уһцнэ
5124,zunehmen::V,хэхъо́н,lassánit
5125,zunehmen::V,хэхъо́н,ædnot
5126,zunehmen::V,хэхъо́н,lassánit
5127,zunehmen::V,хэхъо́н,stuorrut
5128,zunehmen::V,хэхъо́н,lasaniđ
5129,zunehmen::V,хэхъо́н,šõkkned
5130,zunehmen::V,хэхъо́н,лашшнэ
5131,zunehmen::V,хэхъо́н,шуррнэ
5132,steigen::V,къежьэн,tjuedtjielidh
5133,steigen::V,къежьэн,allánit
5134,steigen::V,къежьэн,badjánit
5135,steigen::V,къежьэн,allánit
5136,steigen::V,къежьэн,alaniđ
5137,steigen::V,къежьэн,âllned
5138,steigen::V,къежьэн,pâjjned
5139,steigen::V,къежьэн,пэ̄ййнэ
5140,wachsen::V,хэхъо́н,suvvedh
5141,wachsen::V,хэхъо́н,sjïdtedh
5142,wachsen::V,хэхъо́н,sjaddat
5143,wachsen::V,хэхъо́н,šaddat
5144,wachsen::V,хэхъо́н,stuorrut
5145,wachsen::V,хэхъо́н,šoddâđ
5146,wachsen::V,хэхъо́н,šõddâd
5147,wachsen::V,хэхъо́н,шэ̄ннтэ
5148,wachsen::V,къэкӏы́н,suvvedh
5149,wachsen::V,къэкӏы́н,sjïdtedh
5150,wachsen::V,къэкӏы́н,sjaddat
5151,wachsen::V,къэкӏы́н,šaddat
5152,wachsen::V,къэкӏы́н,stuorrut
5153,wachsen::V,къэкӏы́н,šoddâđ
5154,wachsen::V,къэкӏы́н,šõddâd
5155,wachsen::V,къэкӏы́н,шэ̄ннтэ
5156,glänzen::V,цӏыу́н,gïjkedh
5157,glänzen::V,цӏыу́н,guohkat
5158,glänzen::V,цӏыу́н,guojttet
5159,glänzen::V,цӏыу́н,deadjut
5160,glänzen::V,цӏыу́н,gildit
5161,glänzen::V,цӏыу́н,kolottiđ
5162,glänzen::V,цӏыу́н,pe´lǩǩed
5163,glänzen::V,цӏыу́н,leä´dǧǧed
5164,glänzen::V,цӏыу́н,пӯлле
5165,glänzen::V,цӏыу́н,пыӆӆьке
5166,funkeln::V,жъыу́н,gaskedh
5167,funkeln::V,жъыу́н,tsehtsat
5168,funkeln::V,жъыу́н,jillat
5169,funkeln::V,жъыу́н,šealgut
5170,funkeln::V,жъыу́н,čuovggáhallat
5171,funkeln::V,жъыу́н,šiäl'guđ
5172,funkeln::V,жъыу́н,cåkkad
5173,funkeln::V,жъыу́н,кэ̄сскэ
5174,lärmen::V,бырсыры́н,rajjadidh
5175,lärmen::V,бырсыры́н,juhtsat
5176,lärmen::V,бырсыры́н,rigeret
5177,lärmen::V,бырсыры́н,šlámaidit
5178,lärmen::V,бырсыры́н,šlamâdiđ
5179,lärmen::V,бырсыры́н,ruõjjâd
5180,lärmen::V,бырсыры́н,ёаффэ
5181,läuten::V,теон,ringkedh
5182,läuten::V,теон,skállat
5183,läuten::V,теон,tiibmet
5184,läuten::V,теон,čuoijâđ
5185,läuten::V,теон,čuõjjâd
5186,läuten::V,теон,чӯййе
5187,klingeln::V,теон,klåenkiehtidh
5188,klingeln::V,теон,skuolkkat
5189,klingeln::V,теон,skilahit
5190,klingeln::V,теон,čuoijâđ
5191,klingeln::V,теон,soi´ttjed
5192,klingeln::V,теон,зво̄ннэ
5193,brausen::V,шъуин,brorredh
5194,brausen::V,шъуин,sjovvedh
5195,brausen::V,шъуин,skåvvat
5196,brausen::V,шъуин,márajdit
5197,brausen::V,шъуин,boršut
5198,brausen::V,шъуин,šaavvâđ
5199,brausen::V,шъуин,kõõmeed
5200,brausen::V,шъуин,шэ̄ӈӈлуввэ
5201,rauschen::V,макъэ гъэӏун,brorredh
5202,rauschen::V,макъэ гъэӏун,sjåvvat
5203,rauschen::V,макъэ гъэӏун,sjoahkot
5204,rauschen::V,макъэ гъэӏун,boršut
5205,rauschen::V,макъэ гъэӏун,šuuvvâđ
5206,rauschen::V,макъэ гъэӏун,šaavvâđ
5207,rauschen::V,макъэ гъэӏун,šuumeed
5208,rauschen::V,макъэ гъэӏун,ёаффэ
5209,klingen::V,къыхэӏукӏын,gaajedh
5210,klingen::V,къыхэӏукӏын,sjijjedh
5211,klingen::V,къыхэӏукӏын,jiednat
5212,klingen::V,къыхэӏукӏын,tjuodjat
5213,klingen::V,къыхэӏукӏын,čuodjat
5214,klingen::V,къыхэӏукӏын,kulluđ
5215,klingen::V,къыхэӏукӏын,koll'jed
5216,klingen::V,къыхэӏукӏын,ӣннъе
5217,bellen::V,хьакъу́н,huhtedh
5218,bellen::V,хьакъу́н,tsiellat
5219,bellen::V,хьакъу́н,ciellat
5220,bellen::V,хьакъу́н,umástiđ
5221,bellen::V,хьакъу́н,uukkâd
5222,bellen::V,хьакъу́н,угкэ
5223,heulen::V,быун,ujkierdidh
5224,heulen::V,быун,hålvvot
5225,heulen::V,быун,holvut
5226,heulen::V,быун,olvođ
5227,heulen::V,быун,ålvvad
5228,heulen::V,быун,оаллвэ
5229,blasen::V,епщэ́н,båssodh
5230,blasen::V,епщэ́н,båssot
5231,blasen::V,епщэ́н,bossut
5232,blasen::V,епщэ́н,bieggat
5233,blasen::V,епщэ́н,possoođ
5234,blasen::V,епщэ́н,pååssad
5235,blasen::V,епщэ́н,piõg'gâd
5236,blasen::V,епщэ́н,поассэ
5237,blasen::V,епщэ́н,поасслэ
5238,pfeifen::V,шъуин,njorkedidh
5239,pfeifen::V,шъуин,snjurggot
5240,pfeifen::V,шъуин,njurgut
5241,pfeifen::V,шъуин,njurgođ
5242,pfeifen::V,шъуин,njorggad
5243,pfeifen::V,шъуин,нюрркэ
5244,schreien::V,куо́н,geevledh
5245,schreien::V,куо́н,gádjat
5246,schreien::V,куо́н,rihtjot
5247,schreien::V,куо́н,čurvet
5248,schreien::V,куо́н,čuár'vuđ
5249,schreien::V,куо́н,čuârvvad
5250,schreien::V,куо́н,кугкьхе
5251,schreien::V,куо́н,кугхэллэ
5252,schreien::V,кӏыи́н,geevledh
5253,schreien::V,кӏыи́н,gádjat
5254,schreien::V,кӏыи́н,rihtjot
5255,schreien::V,кӏыи́н,čurvet
5256,schreien::V,кӏыи́н,čuár'vuđ
5257,schreien::V,кӏыи́н,čuârvvad
