,Concept_ID,se,no
6876,wählen::V,válljet,velge
6877,wählen::V,valjiđ,velge
6878,wählen::V,vaalšed,velge
6879,wählen::V,va´lljeed,velge
6880,wählen::V,воалшэ,velge
6881,auswählen::V,veeljedh,velge ut
6882,auswählen::V,tjuolldet,velge ut
6883,auswählen::V,válljet,velge ut
6884,auswählen::V,valjiđ,velge ut
6885,auswählen::V,vaalšed,velge ut
6886,auswählen::V,va´lljeed,velge ut
6887,auswählen::V,воалшэ,velge ut
6888,bewahren::V,vaarjelidh,bevare
6889,bewahren::V,bisodit,bevare
6890,bewahren::V,várjjalit,bevare
6891,bewahren::V,seailluhit,bevare
6892,bewahren::V,varjâliđ,bevare
6893,bewahren::V,varjjled,bevare
6894,bewahren::V,ӣшшьтэ,bevare
6895,bewahren::V,во̄а̄ррьдэ,bevare
6896,behindern::V,hööptdeh,hindre
6897,behindern::V,hööptdeh,forhindre
6898,behindern::V,hieredit,hindre
6899,behindern::V,hieredit,forhindre
6900,behindern::V,muhttet,hindre
6901,behindern::V,muhttet,forhindre
6902,behindern::V,eastadit,hindre
6903,behindern::V,eastadit,forhindre
6904,behindern::V,estiđ,hindre
6905,behindern::V,estiđ,forhindre
6906,behindern::V,coggâđ,hindre
6907,behindern::V,coggâđ,forhindre
6908,behindern::V,hettiđ,hindre
6909,behindern::V,hettiđ,forhindre
6910,behindern::V,cõggâd,hindre
6911,behindern::V,cõggâd,forhindre
6912,behindern::V,е̄кхэллэ,hindre
6913,behindern::V,е̄кхэллэ,forhindre
6914,verderben::V,biejstedh,ødelegge
6915,verderben::V,spedjat,ødelegge
6916,verderben::V,billistit,ødelegge
6917,verderben::V,pillediđ,ødelegge
6918,verderben::V,tårmmad,ødelegge
6919,verderben::V,pe´llsted,ødelegge
6920,verderben::V,тоаррмэ,ødelegge
6921,verderben::V,ма̄ййкэ,ødelegge
6922,beschädigen::V,fæjloedidh,skade
6923,beschädigen::V,vahágahttet,skade
6924,beschädigen::V,bilidit,skade
6925,beschädigen::V,vahâgittiđ,skade
6926,beschädigen::V,pä´rtteed,skade
6927,beschädigen::V,муррьтэ,skade
6928,zerbrechen::V,tsööpkedh,brekke i stykker
6929,zerbrechen::V,doadjet,brekke i stykker
6930,zerbrechen::V,cuvket,brekke i stykker
6931,zerbrechen::V,cuov'kkiđ,brekke i stykker
6932,zerbrechen::V,muårrâd,brekke i stykker
6933,zerbrechen::V,cu´vǩǩeed,brekke i stykker
6934,zerbrechen::V,муррьтэ,brekke i stykker
6935,zerreißen::V,gejhkielidh,rive i stykker
6936,zerreißen::V,gajkudit,rive i stykker
6937,zerreißen::V,gaikkodit,rive i stykker
6938,zerreißen::V,ráisket,rive i stykker
6939,zerreißen::V,kiškođ,rive i stykker
6940,zerreißen::V,ra´šǩǩeed,rive i stykker
6941,zerreißen::V,пуатткэ,rive i stykker
6942,zerstören::V,eerjedh,ødelegge
6943,zerstören::V,biejsstet,ødelegge
6944,zerstören::V,håhkkidit,ødelegge
6945,zerstören::V,heavahit,ødelegge
6946,zerstören::V,duš'šadit,ødelegge
6947,zerstören::V,bilidit,ødelegge
6948,zerstören::V,hevâttiđ,ødelegge
6949,zerstören::V,hiâvted,ødelegge
6950,zerstören::V,ёҏтэ,ødelegge
6951,verbrennen::V,båeltedh,brenne
6952,verbrennen::V,båeltedh,brenne opp
6953,verbrennen::V,boalldet,brenne
6954,verbrennen::V,boalldet,brenne opp
6955,verbrennen::V,boaldit,brenne
6956,verbrennen::V,boaldit,brenne opp
6957,verbrennen::V,puál'diđ,brenne
6958,verbrennen::V,puál'diđ,brenne opp
6959,verbrennen::V,puä´ldded,brenne
6960,verbrennen::V,puä´ldded,brenne opp
6961,verbrennen::V,пуэлльтэ,brenne
6962,verbrennen::V,пуэлльтэ,brenne opp
6963,geben::V,vedtedh,gi
6964,geben::V,vaddet,gi
6965,geben::V,addit,gi
6966,geben::V,addliđ,gi
6967,geben::V,ä´n,gi
6968,geben::V,аннҍтэ,gi
6969,reichen::V,geelkedh,rekke
6970,reichen::V,lagádit,rekke
6971,reichen::V,geiget,rekke
6972,reichen::V,keigiđ,rekke
6973,reichen::V,vuõiggâ´stted,rekke
6974,reichen::V,аннҍтэ,rekke
6975,schenken::V,vedtedh,forære
6976,schenken::V,vedtedh,skjenke
6977,schenken::V,vaddet,forære
6978,schenken::V,vaddet,skjenke
6979,schenken::V,skeaŋkut,forære
6980,schenken::V,skeaŋkut,skjenke
6981,schenken::V,skeŋket,forære
6982,schenken::V,skeŋket,skjenke
6983,schenken::V,skeŋkkiđ,forære
6984,schenken::V,skeŋkkiđ,skjenke
6985,schenken::V,sǩiâŋkkâd,forære
6986,schenken::V,sǩiâŋkkâd,skjenke
6987,schenken::V,ла̄ххе,forære
6988,schenken::V,ла̄ххе,skjenke
6989,versprechen::V,luhpiedidh,love
6990,versprechen::V,jáhttet,love
6991,versprechen::V,lohpidit,love
6992,versprechen::V,lopediđ,love
6993,versprechen::V,lå´ppeed,love
6994,versprechen::V,о̄а̄шштҍе,love
6995,wünschen::V,lahkoehtidh,ønske
6996,wünschen::V,sávvat,ønske
6997,wünschen::V,sávadit,ønske
6998,wünschen::V,doaivvuhit,ønske
6999,wünschen::V,tuá'ivuttiđ,ønske
7000,wünschen::V,tuâivvad,ønske
7001,wünschen::V,туввэ,ønske
7002,loben::V,girmedh,rose
7003,loben::V,májnnot,rose
7004,loben::V,rámmpot,rose
7005,loben::V,máidnut,rose
7006,loben::V,rámidit,rose
7007,loben::V,rammuđ,rose
7008,loben::V,rämidiđ,rose
7009,loben::V,ââ´leed,rose
7010,loben::V,ǩei´tted,rose
7011,loben::V,кыйта,rose
7012,küssen::V,tjånnahtidh,kysse
7013,küssen::V,tjuvliestidh,kysse
7014,küssen::V,tjullit,kysse
7015,küssen::V,tjulestit,kysse
7016,küssen::V,cum'mát,kysse
7017,küssen::V,cummistit,kysse
7018,küssen::V,cummâliđ,kysse
7019,küssen::V,cu´mmsted,kysse
7020,küssen::V,cu´mmstõõllâd,kysse
7021,küssen::V,нӣссэ,kysse
7022,wiegen::V,sjammadidh,vogge
7023,wiegen::V,vuohttot,vogge
7024,wiegen::V,vuohtudit,vogge
7025,wiegen::V,vuohttut,vogge
7026,wiegen::V,vuát'tuđ,vogge
7027,wiegen::V,nuäkkad,vogge
7028,wiegen::V,suâibted,vogge
7029,wiegen::V,нуагкэ,vogge
7030,zudecken::V,gaptjedh,dekke til
7031,zudecken::V,loavddet,dekke til
7032,zudecken::V,gokčat,dekke til
7033,zudecken::V,luáv'diđ,dekke til
7034,zudecken::V,kä´tted,dekke til
7035,zudecken::V,ка̄ххьтэ,dekke til
7036,wecken::V,gåaskodh,vekke
7037,wecken::V,båktet,vekke
7038,wecken::V,boktit,vekke
7039,wecken::V,rávkat,vekke
7040,wecken::V,cuvnâđ,vekke
7041,wecken::V,counnâd,vekke
7042,wecken::V,цо̄ввнэ,vekke
7043,zeigen::V,vuesiehtidh,vise
7044,zeigen::V,vuosedit,vise
7045,zeigen::V,giejgget,vise
7046,zeigen::V,čájehit,vise
7047,zeigen::V,čäittiđ,vise
7048,zeigen::V,čujottiđ,vise
7049,zeigen::V,čuäi´ted,vise
7050,zeigen::V,вӯзьхе,vise
7051,führen::V,steeredh,føre
7052,führen::V,doalvvot,føre
7053,führen::V,láidet,føre
7054,führen::V,jođettiđ,føre
7055,führen::V,jåå´đted,føre
7056,führen::V,выгкэ,føre
7057,lehren::V,ööhpehtidh,lære
7058,lehren::V,åhpadit,lære
7059,lehren::V,oahpahit,lære
7060,lehren::V,máttááttiđ,lære
7061,lehren::V,mätt'ted,lære
7062,lehren::V,vuä´ppsted,lære
7063,lehren::V,ма̄тҍха,lære
7064,unterrichten::V,ööhpehtidh,undervise
7065,unterrichten::V,lågådit,undervise
7066,unterrichten::V,åhpadit,undervise
7067,unterrichten::V,oahpahit,undervise
7068,unterrichten::V,škovliđ,undervise
7069,unterrichten::V,máttááttiđ,undervise
7070,unterrichten::V,mätt'ted,undervise
7071,unterrichten::V,vuä´ppsted,undervise
7072,unterrichten::V,ма̄тҍха,undervise
7073,aufziehen::V,eeledh,oppdra
7074,aufziehen::V,bajedit,oppdra
7075,aufziehen::V,biebmat,oppdra
7076,aufziehen::V,pajaskeessiđ,oppdra
7077,aufziehen::V,šoddâdiđ,oppdra
7078,aufziehen::V,šõddeed,oppdra
7079,aufziehen::V,peâm'mad,oppdra
7080,aufziehen::V,вуэпьсе,oppdra
7081,leiten::V,lijrehtidh,lede
7082,leiten::V,lájddit,lede
7083,leiten::V,oatsodit,lede
7084,leiten::V,jođihit,lede
7085,leiten::V,stivriđ,lede
7086,leiten::V,hovdiđ,lede
7087,leiten::V,jåå´đted,lede
7088,leiten::V,выгкэ,lede
7089,leiten::V,вӯййкье,lede
7090,antreiben::V,eadtjoestidh,drive på
7091,antreiben::V,hasodit,drive på
7092,antreiben::V,hállsjedit,drive på
7093,antreiben::V,gevret,drive på
7094,antreiben::V,rássat,drive på
7095,antreiben::V,kušottiđ,drive på
7096,antreiben::V,huá'puttiđ,drive på
7097,antreiben::V,rääskted,drive på
7098,antreiben::V,hõškkled,drive på
7099,antreiben::V,ёадҌхе,drive på
7100,lassen::V,baajedh,få til å
7101,lassen::V,-ahttet,få til å
7102,lassen::V,diktit,få til å
7103,lassen::V,-ttiđ,få til å
7104,lassen::V,ä´n,få til å
7105,lassen::V,па̄ххкэ,få til å
7106,einladen::V,bööredh,be
7107,einladen::V,bööredh,invitere
7108,einladen::V,bivddit,be
7109,einladen::V,bivddit,invitere
7110,einladen::V,gåhttjot,be
7111,einladen::V,gåhttjot,invitere
7112,einladen::V,bovdet,be
7113,einladen::V,bovdet,invitere
7114,einladen::V,koččođ,be
7115,einladen::V,koččođ,invitere
7116,einladen::V,kåččad,be
7117,einladen::V,kåččad,invitere
7118,einladen::V,коаххче,be
7119,einladen::V,коаххче,invitere
7120,vereinigen::V,iktedidh,forene
7121,vereinigen::V,aktidit,forene
7122,vereinigen::V,ovttastahttit,forene
7123,vereinigen::V,o'vtâstittiđ,forene
7124,vereinigen::V,õhtteed,forene
7125,vereinigen::V,э̄хтхэ,forene
7126,besuchen::V,åahpodh,besøke
7127,besuchen::V,goevlelidh,besøke
7128,besuchen::V,guossit,besøke
7129,besuchen::V,gal'let,besøke
7130,besuchen::V,fitnat,besøke
7131,besuchen::V,kolliđ,besøke
7132,besuchen::V,kõ´ll'jed,besøke
7133,besuchen::V,по̄дтлэ,besøke
7134,besuchen::V,во̄тэдтэ,besøke
7135,besuchen::V,во̄а̄ррдэ,besøke
7136,treffen::V,dieviedidh,møte
7137,treffen::V,dieviedidh,treffe
7138,treffen::V,iejvvit,møte
7139,treffen::V,iejvvit,treffe
7140,treffen::V,deaivat,møte
7141,treffen::V,deaivat,treffe
7142,treffen::V,staaviđ,møte
7143,treffen::V,staaviđ,treffe
7144,treffen::V,teividiđ,møte
7145,treffen::V,teividiđ,treffe
7146,treffen::V,o´ddjõõttâd,møte
7147,treffen::V,o´ddjõõttâd,treffe
7148,treffen::V,вуэсстлэ,møte
7149,treffen::V,вуэсстлэ,treffe
7150,sich versammeln::V,gaavnedidh,forsamles
7151,sich versammeln::V,tjoaggut,forsamles
7152,sich versammeln::V,čoahkkanit,forsamles
7153,sich versammeln::V,čokkâniđ,forsamles
7154,sich versammeln::V,nurâdâttâđ,forsamles
7155,sich versammeln::V,noorõõttâd,forsamles
7156,sich versammeln::V,вӯллклэ,forsamles
7157,spielen::V,rïdtjedh,leke
7158,spielen::V,rïdtjedh,spille
7159,spielen::V,lustedalledh,leke
7160,spielen::V,lustedalledh,spille
7161,spielen::V,ståhkat,leke
7162,spielen::V,ståhkat,spille
7163,spielen::V,stuvssit,leke
7164,spielen::V,stuvssit,spille
7165,spielen::V,speallat,leke
7166,spielen::V,speallat,spille
7167,spielen::V,le'ihâšiđ,leke
7168,spielen::V,le'ihâšiđ,spille
7169,spielen::V,siõrrâd,leke
7170,spielen::V,siõrrâd,spille
7171,spielen::V,speâllad,leke
7172,spielen::V,speâllad,spille
7173,spielen::V,сӣррэ,leke
7174,spielen::V,сӣррэ,spille
7175,singen::V,laavlodh,synge
7176,singen::V,lávllot,synge
7177,singen::V,lávlut,synge
7178,singen::V,lávluđ,synge
7179,singen::V,läullad,synge
7180,singen::V,ла̄ввлэ,synge
7181,tanzen::V,daanhtsodh,danse
7182,tanzen::V,dánssat,danse
7183,tanzen::V,gærssulit,danse
7184,tanzen::V,dánset,danse
7185,tanzen::V,tánssáđ,danse
7186,tanzen::V,ta´nssjed,danse
7187,tanzen::V,pleäs'sjed,danse
7188,tanzen::V,нюччке,danse
7189,tanzen::V,пляссъе,danse
7190,sich trennen::V,jååkedidh,skilles
7191,sich trennen::V,sirrat,skilles
7192,sich trennen::V,sirádit,skilles
7193,sich trennen::V,earránit,skilles
7194,sich trennen::V,ratkuđ,skilles
7195,sich trennen::V,rätkkjed,skilles
7196,sich trennen::V,кӯдтъе,skilles
7197,verlassen::V,laehpedh,forlate
7198,verlassen::V,guodet,forlate
7199,verlassen::V,guođđit,forlate
7200,verlassen::V,hilgođ,forlate
7201,verlassen::V,kyeđđiđ,forlate
7202,verlassen::V,kue´đđed,forlate
7203,verlassen::V,сӯһпъе,forlate
7204,retten::V,gorredidh,redde
7205,retten::V,gádjot,redde
7206,retten::V,gádjut,redde
7207,retten::V,kááijuđ,redde
7208,retten::V,piä'luštiđ,redde
7209,retten::V,ka´jjeed,redde
7210,retten::V,вуаннче,redde
7211,bewachen::V,geehtedh,bevokte
7212,bewachen::V,váktit,bevokte
7213,bewachen::V,fáktet,bevokte
7214,bewachen::V,vahtiđ,bevokte
7215,bewachen::V,värddjed,bevokte
7216,bewachen::V,va´httjed,bevokte
7217,bewachen::V,пынне,bevokte
7218,bewachen::V,ка̄рвуллэ,bevokte
7219,schützen::V,vaarjelidh,verne
7220,schützen::V,vaarjelidh,beskytte
7221,schützen::V,suoddjit,verne
7222,schützen::V,suoddjit,beskytte
7223,schützen::V,suodjalit,verne
7224,schützen::V,suodjalit,beskytte
7225,schützen::V,suddjet,verne
7226,schützen::V,suddjet,beskytte
7227,schützen::V,varjâliđ,verne
7228,schützen::V,varjâliđ,beskytte
7229,schützen::V,suâided,verne
7230,schützen::V,suâided,beskytte
7231,schützen::V,varjjled,verne
7232,schützen::V,varjjled,beskytte
7233,schützen::V,пынне,verne
7234,schützen::V,пынне,beskytte
7235,verteidigen::V,vaarjelidh,forsvare
7236,verteidigen::V,bælostit,forsvare
7237,verteidigen::V,bealuštit,forsvare
7238,verteidigen::V,čuollat,forsvare
7239,verteidigen::V,piä'luštiđ,forsvare
7240,verteidigen::V,peälšted,forsvare
7241,verteidigen::V,пэ̄лль мэ̄ннэ,forsvare
7242,sich schlagen::V,dåarodh,slåss
7243,sich schlagen::V,tjoelestidh,slåss
7244,sich schlagen::V,doarrot,slåss
7245,sich schlagen::V,doarrut,slåss
7246,sich schlagen::V,tuárruđ,slåss
7247,sich schlagen::V,tuärrad,slåss
7248,sich schlagen::V,туаррэ,slåss
7249,schießen::V,vuetjedh,skyte
7250,schießen::V,skööhtedh,skyte
7251,schießen::V,vuohtjet,skyte
7252,schießen::V,báhčit,skyte
7253,schießen::V,pääččiđ,skyte
7254,schießen::V,pää´ččed,skyte
7255,schießen::V,ря̄хшкхэ,skyte
7256,siegen::V,vïtnedh,seire
7257,siegen::V,vuojttet,seire
7258,siegen::V,vuoitit,seire
7259,siegen::V,vyei'ttiđ,seire
7260,siegen::V,vuei´tted,seire
7261,siegen::V,вуэйхьтэ,seire
7262,ärgern::V,måarahtehtedh,ergre
7263,ärgern::V,suhttadit,ergre
7264,ärgern::V,hárdit,ergre
7265,ärgern::V,piä'ṿuttiđ,ergre
7266,ärgern::V,âsseed,ergre
7267,ärgern::V,се̄нтхэ,ergre
7268,schlagen::V,håasedh,
7269,schlagen::V,laekedh,
7270,schlagen::V,tsábbmet,
7271,schlagen::V,tjassket,
7272,schlagen::V,huškut,
7273,schlagen::V,časkeđ,
7274,schlagen::V,čâ´cǩǩed,
7275,schlagen::V,та̄гкэ,
7276,schlagen::V,ва̄сстэ,
7277,treten::V,tjïektjedh,sparke
7278,treten::V,tjiektjat,sparke
7279,treten::V,čiekčat,sparke
7280,treten::V,čieh'čâđ,sparke
7281,treten::V,tanccâđ,sparke
7282,treten::V,tanccâd,sparke
7283,treten::V,то̄ппцэ,sparke
7284,stechen::V,baskedh,stikke
7285,stechen::V,tjuoggit,stikke
7286,stechen::V,čuoggut,stikke
7287,stechen::V,čuog'giđ,stikke
7288,stechen::V,čuõ´ǧ'ǧeed,stikke
7289,stechen::V,чо̄ххкэ,stikke
7290,stoßen::V,nehkiehtidh,støte
7291,stoßen::V,nårddådit,støte
7292,stoßen::V,nordadit,støte
7293,stoßen::V,nutkâliđ,støte
7294,stoßen::V,oi´ǧǧeed,støte
7295,stoßen::V,оййкье,støte
7296,stoßen::V,тоалкъе,støte
7297,stehlen::V,sualadidh,stjele
7298,stehlen::V,suoládit,stjele
7299,stehlen::V,suoládit,stjele
7300,stehlen::V,suá'ládiđ,stjele
7301,stehlen::V,suâleed,stjele
7302,stehlen::V,суэлнэ,stjele
7303,stören::V,stööredh,forstyrre
7304,stören::V,hearaldehtedh,forstyrre
7305,stören::V,massit,forstyrre
7306,stören::V,sjuddit,forstyrre
7307,stören::V,heađuštit,forstyrre
7308,stören::V,hettiđ,forstyrre
7309,stören::V,heṃâdiđ,forstyrre
7310,stören::V,stamlded,forstyrre
7311,stören::V,вӣршэ,forstyrre
7312,stören::V,е̄кхэллэ,forstyrre
7313,belästigen::V,vaejviestidh,plage
7314,belästigen::V,vaejviestidh,sjenere
7315,belästigen::V,vájvedit,plage
7316,belästigen::V,vájvedit,sjenere
7317,belästigen::V,muodástuhttet,plage
7318,belästigen::V,muodástuhttet,sjenere
7319,belästigen::V,váivvidit,plage
7320,belästigen::V,váivvidit,sjenere
7321,belästigen::V,bieguhit,plage
7322,belästigen::V,bieguhit,sjenere
7323,belästigen::V,vä'ividiđ,plage
7324,belästigen::V,vä'ividiđ,sjenere
7325,belästigen::V,stamlded,plage
7326,belästigen::V,stamlded,sjenere
7327,belästigen::V,е̄кхэллэ,plage
7328,belästigen::V,е̄кхэллэ,sjenere
7329,belästigen::V,во̄а̄йвшэ,plage
7330,belästigen::V,во̄а̄йвшэ,sjenere
7331,verbergen::V,tjïekedh,gjemme
7332,verbergen::V,tjiehkat,gjemme
7333,verbergen::V,čiehkat,gjemme
7334,verbergen::V,čieḥâđ,gjemme
7335,verbergen::V,peittad,gjemme
7336,verbergen::V,чӣгкэ,gjemme
7337,verbergen::V,пе̄йхьтэ,gjemme
7338,täuschen::V,iermedh,villede
7339,täuschen::V,eajhkaldehtedh,villede
7340,täuschen::V,tjáddjit,villede
7341,täuschen::V,dájuhit,villede
7342,täuschen::V,viehtalit,villede
7343,täuschen::V,villiđ,villede
7344,täuschen::V,ǩiõllâd,villede
7345,täuschen::V,вӯйхе,villede
7346,täuschen::V,пе̄йхьтэ,villede
7347,täuschen::V,ке̄лсэллэ,villede
7348,betrügen::V,biehtedh,bedra
7349,betrügen::V,biehttet,bedra
7350,betrügen::V,beahttit,bedra
7351,betrügen::V,filliđ,bedra
7352,betrügen::V,ǩiõllâd,bedra
7353,betrügen::V,pä´rtteed,bedra
7354,betrügen::V,вӯйхе,bedra
7355,betrügen::V,пе̄йхьтэ,bedra
7356,betrügen::V,ке̄лсэллэ,bedra
7357,töten::V,buvvedh,drepe
7358,töten::V,gåddet,drepe
7359,töten::V,soaggit,drepe
7360,töten::V,goddit,drepe
7361,töten::V,surmiđ,drepe
7362,töten::V,jämittiđ,drepe
7363,töten::V,kå´dded,drepe
7364,töten::V,so´rmmjed,drepe
7365,töten::V,коаннҌтэ,drepe
7366,wohnen::V,årrodh,bo
7367,wohnen::V,veasodh,bo
7368,wohnen::V,årrot,bo
7369,wohnen::V,viessot,bo
7370,wohnen::V,orrut,bo
7371,wohnen::V,aassâđ,bo
7372,wohnen::V,aassâd,bo
7373,wohnen::V,jälsted,bo
7374,wohnen::V,е̄лле,bo
7375,arbeiten::V,barkedh,arbeide
7376,arbeiten::V,rihtjat,arbeide
7377,arbeiten::V,bargat,arbeide
7378,arbeiten::V,porgâđ,arbeide
7379,arbeiten::V,tue´j'jeed,arbeide
7380,arbeiten::V,лыххкэ,arbeide
7381,arbeiten::V,ро̄бхушшэ,arbeide
7382,sammeln::V,tjåegkedh,samle
7383,sammeln::V,tjoahkkit,samle
7384,sammeln::V,čoaggit,samle
7385,sammeln::V,čokkiđ,samle
7386,sammeln::V,čuág'giđ,samle
7387,sammeln::V,noorrâd,samle
7388,sammeln::V,нёавсэ,samle
7389,pflücken::V,tjåegkedh,plukke
7390,pflücken::V,tjoagget,plukke
7391,pflücken::V,čoaggit,plukke
7392,pflücken::V,čuág'giđ,plukke
7393,pflücken::V,uussâd,plukke
7394,pflücken::V,кышшкэ,plukke
7395,jagen::V,bearhtodh,jage
7396,jagen::V,viejddit,jage
7397,jagen::V,bivdit,jage
7398,jagen::V,miä'cástiđ,jage
7399,jagen::V,miä´csted,jage
7400,jagen::V,ме̄ххьцтэ,jage
7401,fischen::V,gööledh,fiske
7402,fischen::V,håagkodh,fiske
7403,fischen::V,guollit,fiske
7404,fischen::V,guolástit,fiske
7405,fischen::V,kuá'lástiđ,fiske
7406,fischen::V,kue´llšeed,fiske
7407,fischen::V,шылле кӯль,fiske
7408,fassen::V,bivtedh,fange
7409,fassen::V,giddit,fange
7410,fassen::V,bivdit,fange
7411,fassen::V,pivdeđ,fange
7412,fassen::V,kå´dded,fange
7413,fassen::V,со̄а̄гкэ,fange
7414,hüten::V,geehtedh,vokte
7415,hüten::V,váktit,vokte
7416,hüten::V,geahččat,vokte
7417,hüten::V,keččâđ,vokte
7418,hüten::V,hoi´ddjed,vokte
7419,hüten::V,пынне,vokte
7420,treiben::V,vuejiehtidh,drive
7421,treiben::V,vuojedit,drive
7422,treiben::V,vuodjelit,drive
7423,treiben::V,vyeijiđ,drive
7424,treiben::V,vue´jjad,drive
7425,treiben::V,выйхе,drive
7426,treiben::V,го̄ннэ,drive
7427,anbinden::V,viedtedh,feste
7428,anbinden::V,gaarhkedidh,feste
7429,anbinden::V,dabrrit,feste
7430,anbinden::V,dæhppodit,feste
7431,anbinden::V,čatnat,feste
7432,anbinden::V,čoonnâđ,feste
7433,anbinden::V,čõõnnâd,feste
7434,anbinden::V,ко̄ррэ,feste
7435,füttern::V,bïepmehtidh,fore
7436,füttern::V,biebbmat,fore
7437,füttern::V,biebmat,fore
7438,füttern::V,purâttiđ,fore
7439,füttern::V,poorted,fore
7440,füttern::V,peâm'mad,fore
7441,füttern::V,поҏтэ,fore
7442,melken::V,buhtjedh,melke
7443,melken::V,båhtjet,melke
7444,melken::V,bahčit,melke
7445,melken::V,paččeeđ,melke
7446,melken::V,pââččad,melke
7447,melken::V,лаппьсе,melke
7448,hacken::V,tsåalhkodh,hakke
7449,hacken::V,tsållat,hakke
7450,hacken::V,tsáhpat,hakke
7451,hacken::V,čuollat,hakke
7452,hacken::V,čuollâđ,hakke
7453,hacken::V,ceäk'kad,hakke
7454,hacken::V,ця̄ххкэ,hakke
7455,gießen::V,tjaetsiehtidh,helle
7456,gießen::V,tjáhttjit,helle
7457,gießen::V,njuoskadit,helle
7458,gießen::V,čáhccet,helle
7459,gießen::V,njuos'kâdiđ,helle
7460,gießen::V,väällad,helle
7461,gießen::V,ва̄ллэ,helle
7462,reifen::V,njoetsedh,modne
7463,reifen::V,láddat,modne
7464,reifen::V,láddat,modne
7465,reifen::V,laddâđ,modne
7466,reifen::V,laddâd,modne
7467,reifen::V,ӣллкнэ,modne
7468,reifen::V,ло̄а̄янтэ,modne
7469,zubereiten::V,jurjiehtidh,lage
7470,zubereiten::V,jurjiehtidh,tilberede
7471,zubereiten::V,riejddit,lage
7472,zubereiten::V,riejddit,tilberede
7473,zubereiten::V,ráhkadit,lage
7474,zubereiten::V,ráhkadit,tilberede
7475,zubereiten::V,va'lmâštiđ,lage
7476,zubereiten::V,va'lmâštiđ,tilberede
7477,zubereiten::V,vaalmšted,lage
7478,zubereiten::V,vaalmšted,tilberede
7479,zubereiten::V,во̄а̄лмшэ,lage
7480,zubereiten::V,во̄а̄лмшэ,tilberede
