,Concept_ID,se,te
6744,anbinden::V,čõõnnâd,కట్టు
6745,anbinden::V,ко̄ррэ,కట్టు
6746,füttern::V,bïepmehtidh,భోజనము పెట్టు
6747,füttern::V,biebbmat,భోజనము పెట్టు
6748,füttern::V,biebmat,భోజనము పెట్టు
6749,füttern::V,purâttiđ,భోజనము పెట్టు
6750,füttern::V,poorted,భోజనము పెట్టు
6751,füttern::V,peâm'mad,భోజనము పెట్టు
6752,füttern::V,поҏтэ,భోజనము పెట్టు
6753,melken::V,buhtjedh,పాలు పితుకు
6754,melken::V,båhtjet,పాలు పితుకు
6755,melken::V,bahčit,పాలు పితుకు
6756,melken::V,paččeeđ,పాలు పితుకు
6757,melken::V,pââččad,పాలు పితుకు
6758,melken::V,лаппьсе,పాలు పితుకు
6759,hacken::V,tsåalhkodh,నఱకు
6760,hacken::V,tsållat,నఱకు
6761,hacken::V,tsáhpat,నఱకు
6762,hacken::V,čuollat,నఱకు
6763,hacken::V,čuollâđ,నఱకు
6764,hacken::V,ceäk'kad,నఱకు
6765,hacken::V,ця̄ххкэ,నఱకు
6766,gießen::V,tjaetsiehtidh,నీళ్ళుకట్టుట
6767,gießen::V,tjáhttjit,నీళ్ళుకట్టుట
6768,gießen::V,njuoskadit,నీళ్ళుకట్టుట
6769,gießen::V,čáhccet,నీళ్ళుకట్టుట
6770,gießen::V,njuos'kâdiđ,నీళ్ళుకట్టుట
6771,gießen::V,väällad,నీళ్ళుకట్టుట
6772,gießen::V,ва̄ллэ,నీళ్ళుకట్టుట
6773,reifen::V,njoetsedh,పండుట
6774,reifen::V,láddat,పండుట
6775,reifen::V,láddat,పండుట
6776,reifen::V,laddâđ,పండుట
6777,reifen::V,laddâd,పండుట
6778,reifen::V,ӣллкнэ,పండుట
6779,reifen::V,ло̄а̄янтэ,పండుట
6780,zubereiten::V,jurjiehtidh,వండు
6781,zubereiten::V,riejddit,వండు
6782,zubereiten::V,ráhkadit,వండు
6783,zubereiten::V,va'lmâštiđ,వండు
6784,zubereiten::V,vaalmšted,వండు
6785,zubereiten::V,во̄а̄лмшэ,వండు
6786,kochen::V,voessjedh,వండు
6787,kochen::V,vuossjat,వండు
6788,kochen::V,duolldádit,వండు
6789,kochen::V,vuoš'šat,వండు
6790,kochen::V,vuoššâđ,వండు
6791,kochen::V,ǩe´tted,వండు
6792,kochen::V,кыппьтэ,వండు
6793,backen::V,bååhkedh,రొట్టెకాల్చు
6794,backen::V,lájbbot,రొట్టెకాల్చు
6795,backen::V,báhkket,రొట్టెకాల్చు
6796,backen::V,goikadit,రొట్టెకాల్చు
6797,backen::V,liäi'buđ,రొట్టెకాల్చు
6798,backen::V,vää´l'jed,రొట్టెకాల్చు
6799,backen::V,па̄шшьтэ,రొట్టెకాల్చు
6800,braten::V,bissedh,వేపు
6801,braten::V,basset,వేపు
6802,braten::V,báistit,వేపు
6803,braten::V,steiket,వేపు
6804,braten::V,passeeđ,వేపు
6805,braten::V,pä´štted,వేపు
6806,braten::V,па̄шшьтэ,వేపు
6807,umrühren::V,firredh,కదులుట
6808,umrühren::V,fierrot,కదులుట
6809,umrühren::V,fierrut,కదులుట
6810,umrühren::V,fiärruđ,కదులుట
6811,umrühren::V,sie´jjted,కదులుట
6812,umrühren::V,вӣршэ,కదులుట
6813,stricken::V,gurredh,అల్లు
6814,stricken::V,gådet,అల్లు
6815,stricken::V,gođđit,అల్లు
6816,stricken::V,kođđeeđ,అల్లు
6817,stricken::V,kåå´đđed,అల్లు
6818,stricken::V,коадтӭ,అల్లు
6819,nähen::V,gåarodh,కుట్టు
6820,nähen::V,goarrot,కుట్టు
6821,nähen::V,goarrut,కుట్టు
6822,nähen::V,kuárruđ,కుట్టు
6823,nähen::V,kuärrad,కుట్టు
6824,nähen::V,куаррэ,కుట్టు
6825,färben::V,klaeriedidh,రంగు వేయు
6826,färben::V,bájnnit,రంగు వేయు
6827,färben::V,sihttset,రంగు వేయు
6828,färben::V,báidnit,రంగు వేయు
6829,färben::V,ivdnet,రంగు వేయు
6830,färben::V,päiniđ,రంగు వేయు
6831,färben::V,päinnad,రంగు వేయు
6832,färben::V,ǩe´rjjeed,రంగు వేయు
6833,färben::V,по̄а̄ййнэ,రంగు వేయు
6834,reinigen::V,reenskedh,శుభ్రము చేయు
6835,reinigen::V,dïdtesjidh,శుభ్రము చేయు
6836,reinigen::V,rájnnit,శుభ్రము చేయు
6837,reinigen::V,čorget,శుభ్రము చేయు
6838,reinigen::V,buhtistit,శుభ్రము చేయు
6839,reinigen::V,kađvâđ,శుభ్రము చేయు
6840,reinigen::V,čurgiđ,శుభ్రము చేయు
6841,reinigen::V,putestiđ,శుభ్రము చేయు
6842,reinigen::V,čiisteed,శుభ్రము చేయు
6843,reinigen::V,puu´ttsted,శుభ్రము చేయు
6844,reinigen::V,чисстэ,శుభ్రము చేయు
6845,reinigen::V,е̄ллэ,శుభ్రము చేయు
6846,waschen::V,bïssedh,కడుగు
6847,waschen::V,bassat,కడుగు
6848,waschen::V,bassat,కడుగు
6849,waschen::V,posâliđ,కడుగు
6850,waschen::V,põõssâd,కడుగు
6851,waschen::V,пэ̄ссэ,కడుగు
6852,abwischen::V,njaamedh,తుడుచు
6853,abwischen::V,sihkastit,తుడుచు
6854,abwischen::V,sihkkut,తుడుచు
6855,abwischen::V,sikkođ,తుడుచు
6856,abwischen::V,sekkad,తుడుచు
6857,abwischen::V,чисстэ,తుడుచు
6858,spülen::V,skuvledh,నీటిలో జడించు
6859,spülen::V,dåjddet,నీటిలో జడించు
6860,spülen::V,doidit,నీటిలో జడించు
6861,spülen::V,skuljiđ,నీటిలో జడించు
6862,spülen::V,toideđ,నీటిలో జడించు
6863,spülen::V,tåiddad,నీటిలో జడించు
6864,spülen::V,sku´lljeed,నీటిలో జడించు
6865,spülen::V,пэ̄ссэ,నీటిలో జడించు
6866,fegen::V,sööpedh,ఊడ్చు
6867,fegen::V,suohttsit,ఊడ్చు
6868,fegen::V,luvdet,ఊడ్చు
6869,fegen::V,sihostiđ,ఊడ్చు
6870,fegen::V,roppâđ,ఊడ్చు
6871,fegen::V,västtad,ఊడ్చు
6872,fegen::V,seekksted,ఊడ్చు
6873,fegen::V,по̄а̄шшэ,ఊడ్చు
6874,kehren::V,tjirredh,ఊడ్చు
6875,kehren::V,såbit,ఊడ్చు
6876,kehren::V,luvdet,ఊడ్చు
6877,kehren::V,suo'pâlistiđ,ఊడ్చు
6878,kehren::V,västtad,ఊడ్చు
6879,kehren::V,по̄а̄шшэ,ఊడ్చు
6880,baden::V,voejedidh,స్నానము చేయు
6881,baden::V,gálatjit,స్నానము చేయు
6882,baden::V,gálašit,స్నానము చేయు
6883,baden::V,lávguđ,స్నానము చేయు
6884,baden::V,vuõjjâd,స్నానము చేయు
6885,baden::V,sääunõõttâd,స్నానము చేయు
6886,baden::V,вӯйнэдтэ,స్నానము చేయు
6887,sich waschen::V,bïssedidh,కడుగు
6888,sich waschen::V,basádit,కడుగు
6889,sich waschen::V,basadit,కడుగు
6890,sich waschen::V,posâdâttâđ,కడుగు
6891,sich waschen::V,põõuuõõttâd,కడుగు
6892,sich waschen::V,пэзнэдтэ,కడుగు
6893,ausziehen::V,svæjkedh,విప్పు
6894,ausziehen::V,nuollat,విప్పు
6895,ausziehen::V,nuollat,విప్పు
6896,ausziehen::V,noollâđ,విప్పు
6897,ausziehen::V,nõõllâd,విప్పు
6898,ausziehen::V,jä´hssed,విప్పు
6899,ausziehen::V,я̄ккьсе,విప్పు
6900,anziehen::V,gaarvoehtidh,ధరించు
6901,anziehen::V,tsåggåt,ధరించు
6902,anziehen::V,nahkehit,ధరించు
6903,anziehen::V,čákŋat,ధరించు
6904,anziehen::V,ká'rvuttiđ,ధరించు
6905,anziehen::V,čouggâd,ధరించు
6906,anziehen::V,nââ´ǩǩted,ధరించు
6907,anziehen::V,ца̄гке,ధరించు
6908,anziehen::V,наккьхе,ధరించు
6909,sich anziehen::V,gåårvedidh,బట్టలు వేసుకొను
6910,sich anziehen::V,gåårvedidh,తొడుగుకొను
6911,sich anziehen::V,gárvvunit,బట్టలు వేసుకొను
6912,sich anziehen::V,gárvvunit,తొడుగుకొను
6913,sich anziehen::V,gárvodit,బట్టలు వేసుకొను
6914,sich anziehen::V,gárvodit,తొడుగుకొను
6915,sich anziehen::V,kárvudâttâđ,బట్టలు వేసుకొను
6916,sich anziehen::V,kárvudâttâđ,తొడుగుకొను
6917,sich anziehen::V,teâvõõttâd,బట్టలు వేసుకొను
6918,sich anziehen::V,teâvõõttâd,తొడుగుకొను
6919,sich anziehen::V,туввнэдтэ,బట్టలు వేసుకొను
6920,sich anziehen::V,туввнэдтэ,తొడుగుకొను
6921,kämmen::V,tjåhkodh,దువ్వుట
6922,kämmen::V,rájddat,దువ్వుట
6923,kämmen::V,čohkut,దువ్వుట
6924,kämmen::V,čohhoođ,దువ్వుట
6925,kämmen::V,čååkkad,దువ్వుట
6926,kämmen::V,чоагкэ,దువ్వుట
6927,schmücken::V,rïesedh,అలంకరించు
6928,schmücken::V,feegredh,అలంకరించు
6929,schmücken::V,hiervvit,అలంకరించు
6930,schmücken::V,tjáppedit,అలంకరించు
6931,schmücken::V,čiŋahit,అలంకరించు
6932,schmücken::V,čiŋâttiđ,అలంకరించు
6933,schmücken::V,heärvted,అలంకరించు
6934,schmücken::V,ре̄ввклаххьтэ,అలంకరించు
6935,sagen::V,jiehtedh,చెప్పు
6936,sagen::V,javllat,చెప్పు
6937,sagen::V,dadjat,చెప్పు
6938,sagen::V,cealkit,చెప్పు
6939,sagen::V,ettâđ,చెప్పు
6940,sagen::V,celkkiđ,చెప్పు
6941,sagen::V,nõmmeed,చెప్పు
6942,sagen::V,ceä´lǩǩed,చెప్పు
6943,sagen::V,е̄ввэ,చెప్పు
6944,sagen::V,це̄ӆӆьке,చెప్పు
6945,sprechen::V,håaledh,చెప్పు
6946,sprechen::V,rudnat,చెప్పు
6947,sprechen::V,runádit,చెప్పు
6948,sprechen::V,sárdnut,చెప్పు
6949,sprechen::V,sárnuđ,చెప్పు
6950,sprechen::V,särnnad,చెప్పు
6951,sprechen::V,са̄ррнэ,చెప్పు
6952,reden::V,håaledh,మాటలాడు
6953,reden::V,sáhkadit,మాటలాడు
6954,reden::V,hupmat,మాటలాడు
6955,reden::V,arvâlâddâđ,మాటలాడు
6956,reden::V,sárnudiđ,మాటలాడు
6957,reden::V,mainsted,మాటలాడు
6958,reden::V,е̄внэллэ,మాటలాడు
6959,sich unterhalten::V,soptsestalledh,ముచ్చటలాడు
6960,sich unterhalten::V,ságastit,ముచ్చటలాడు
6961,sich unterhalten::V,ságastallat,ముచ్చటలాడు
6962,sich unterhalten::V,jumadit,ముచ్చటలాడు
6963,sich unterhalten::V,ságastallat,ముచ్చటలాడు
6964,sich unterhalten::V,ma'inâstiđ,ముచ్చటలాడు
6965,sich unterhalten::V,maainsted,ముచ్చటలాడు
6966,sich unterhalten::V,мо̄а̄йнсе,ముచ్చటలాడు
6967,fragen::V,gihtjedh,ప్రశ్నించు
6968,fragen::V,gahtjat,ప్రశ్నించు
6969,fragen::V,gatjádit,ప్రశ్నించు
6970,fragen::V,jearrat,ప్రశ్నించు
6971,fragen::V,koijâdiđ,ప్రశ్నించు
6972,fragen::V,kõõččâd,ప్రశ్నించు
6973,fragen::V,кэ̄дже,ప్రశ్నించు
6974,bitten::V,birredh,కోరు
6975,bitten::V,aanoestidh,కోరు
6976,bitten::V,rohkelassjedh,కోరు
6977,bitten::V,ádnot,కోరు
6978,bitten::V,gåhttjot,కోరు
6979,bitten::V,bivdit,కోరు
6980,bitten::V,pivdeđ,కోరు
6981,bitten::V,äännad,కోరు
6982,bitten::V,raukkâd,కోరు
6983,bitten::V,а̄нкэ,కోరు
6984,bitten::V,кэ̄дже,కోరు
6985,erzählen::V,saakestidh,చెప్పు
6986,erzählen::V,giehttot,చెప్పు
6987,erzählen::V,subtsastit,చెప్పు
6988,erzählen::V,muitalit,చెప్పు
6989,erzählen::V,uvástâllâđ,చెప్పు
6990,erzählen::V,ma'inâstiđ,చెప్పు
6991,erzählen::V,maainsted,చెప్పు
6992,erzählen::V,мо̄а̄йнсе,చెప్పు
6993,mitteilen::V,såårnedh,తెలియజేయు
6994,mitteilen::V,bïeljelidh,తెలియజేయు
6995,mitteilen::V,diededit,తెలియజేయు
6996,mitteilen::V,dieđihit,తెలియజేయు
6997,mitteilen::V,a'lmottiđ,తెలియజేయు
6998,mitteilen::V,tie´đted,తెలియజేయు
6999,mitteilen::V,це̄ӆӆьке,తెలియజేయు
7000,nennen::V,gåhtjodh,పేరు వెట్టు
7001,nennen::V,lahtedh,పేరు వెట్టు
7002,nennen::V,nammadit,పేరు వెట్టు
7003,nennen::V,gohččut,పేరు వెట్టు
7004,nennen::V,nomâttiđ,పేరు వెట్టు
7005,nennen::V,koččođ,పేరు వెట్టు
7006,nennen::V,nõõmted,పేరు వెట్టు
7007,nennen::V,нэ̄ммдэ,పేరు వెట్టు
7008,nennen::V,це̄ӆӆьке,పేరు వెట్టు
7009,rufen::V,gåhtjodh,పిలుచు
7010,rufen::V,tjåarvodh,పిలుచు
7011,rufen::V,tjuorvvot,పిలుచు
7012,rufen::V,čuorvut,పిలుచు
7013,rufen::V,čuár'vuđ,పిలుచు
7014,rufen::V,kåččad,పిలుచు
7015,rufen::V,čuârvvad,పిలుచు
7016,rufen::V,коаххче,పిలుచు
7017,prahlen::V,girmedh,జల్లి
7018,prahlen::V,goarssudit,జల్లి
7019,prahlen::V,rábmot,జల్లి
7020,prahlen::V,ramâččâttâđ,జల్లి
7021,prahlen::V,kuärggõõttâd,జల్లి
7022,prahlen::V,куарктэ,జల్లి
7023,übersetzen::V,jarkoestidh,తర్జుమాచేయు
7024,übersetzen::V,jårggålit,తర్జుమాచేయు
7025,übersetzen::V,jorgalit,తర్జుమాచేయు
7026,übersetzen::V,jurgâliđ,తర్జుమాచేయు
7027,übersetzen::V,jåårǥlâ´tted,తర్జుమాచేయు
7028,denken::V,ussjedidh,ఆలోచించు
7029,denken::V,ájádallat,ఆలోచించు
7030,denken::V,usjudit,ఆలోచించు
7031,denken::V,jurddašit,ఆలోచించు
7032,denken::V,jurdeđ,ఆలోచించు
7033,denken::V,ju'rdâččiđ,ఆలోచించు
7034,denken::V,juurdčed,ఆలోచించు
7035,denken::V,юррьтэ,ఆలోచించు
7036,glauben::V,jaehkedh,నమ్ము
7037,glauben::V,jáhkket,నమ్ము
7038,glauben::V,jáhkkit,నమ్ము
7039,glauben::V,oskođ,నమ్ము
7040,glauben::V,jähittiđ,నమ్ము
7041,glauben::V,åskkad,నమ్ము
7042,glauben::V,оасскэ,నమ్ము
7043,bemerken::V,aajhtsedh,గుర్తించు
7044,bemerken::V,lahtestidh,గుర్తించు
7045,bemerken::V,ájttsat,గుర్తించు
7046,bemerken::V,gæhttjat,గుర్తించు
7047,bemerken::V,tsuojggit,గుర్తించు
7048,bemerken::V,áicat,గుర్తించు
7049,bemerken::V,fuobmát,గుర్తించు
7050,bemerken::V,aiccâđ,గుర్తించు
7051,bemerken::V,huá'mášiđ,గుర్తించు
7052,bemerken::V,aiccâd,గుర్తించు
7053,bemerken::V,huõmsted,గుర్తించు
