,Concept_ID,ta,se
6765,jagen::V,வேட்டையாடு,ме̄ххьцтэ
6766,fischen::V,மீன் பிடி,gööledh
6767,fischen::V,மீன் பிடி,håagkodh
6768,fischen::V,மீன் பிடி,guollit
6769,fischen::V,மீன் பிடி,guolástit
6770,fischen::V,மீன் பிடி,kuá'lástiđ
6771,fischen::V,மீன் பிடி,kue´llšeed
6772,fischen::V,மீன் பிடி,шылле кӯль
6773,fassen::V,பிடி,bivtedh
6774,fassen::V,பிடி,giddit
6775,fassen::V,பிடி,bivdit
6776,fassen::V,பிடி,pivdeđ
6777,fassen::V,பிடி,kå´dded
6778,fassen::V,பிடி,со̄а̄гкэ
6779,hüten::V,காவல் செய்,geehtedh
6780,hüten::V,காவல் செய்,váktit
6781,hüten::V,காவல் செய்,geahččat
6782,hüten::V,காவல் செய்,keččâđ
6783,hüten::V,காவல் செய்,hoi´ddjed
6784,hüten::V,காவல் செய்,пынне
6785,treiben::V,ஓட்டு,vuejiehtidh
6786,treiben::V,ஓட்டு,vuojedit
6787,treiben::V,ஓட்டு,vuodjelit
6788,treiben::V,ஓட்டு,vyeijiđ
6789,treiben::V,ஓட்டு,vue´jjad
6790,treiben::V,ஓட்டு,выйхе
6791,treiben::V,ஓட்டு,го̄ннэ
6792,anbinden::V,கட்டு,viedtedh
6793,anbinden::V,கட்டு,gaarhkedidh
6794,anbinden::V,கட்டு,dabrrit
6795,anbinden::V,கட்டு,dæhppodit
6796,anbinden::V,கட்டு,čatnat
6797,anbinden::V,கட்டு,čoonnâđ
6798,anbinden::V,கட்டு,čõõnnâd
6799,anbinden::V,கட்டு,ко̄ррэ
6800,füttern::V,உணவளி,bïepmehtidh
6801,füttern::V,உணவளி,biebbmat
6802,füttern::V,உணவளி,biebmat
6803,füttern::V,உணவளி,purâttiđ
6804,füttern::V,உணவளி,poorted
6805,füttern::V,உணவளி,peâm'mad
6806,füttern::V,உணவளி,поҏтэ
6807,melken::V,பால் கற,buhtjedh
6808,melken::V,பால் கற,båhtjet
6809,melken::V,பால் கற,bahčit
6810,melken::V,பால் கற,paččeeđ
6811,melken::V,பால் கற,pââččad
6812,melken::V,பால் கற,лаппьсе
6813,hacken::V,வெட்டி எடு,tsåalhkodh
6814,hacken::V,வெட்டி எடு,tsållat
6815,hacken::V,வெட்டி எடு,tsáhpat
6816,hacken::V,வெட்டி எடு,čuollat
6817,hacken::V,வெட்டி எடு,čuollâđ
6818,hacken::V,வெட்டி எடு,ceäk'kad
6819,hacken::V,வெட்டி எடு,ця̄ххкэ
6820,gießen::V,நீர்ப் பாய்ச்சு,tjaetsiehtidh
6821,gießen::V,நீர்ப் பாய்ச்சு,tjáhttjit
6822,gießen::V,நீர்ப் பாய்ச்சு,njuoskadit
6823,gießen::V,நீர்ப் பாய்ச்சு,čáhccet
6824,gießen::V,நீர்ப் பாய்ச்சு,njuos'kâdiđ
6825,gießen::V,நீர்ப் பாய்ச்சு,väällad
6826,gießen::V,நீர்ப் பாய்ச்சு,ва̄ллэ
6827,reifen::V,பழு,njoetsedh
6828,reifen::V,பழு,láddat
6829,reifen::V,பழு,láddat
6830,reifen::V,பழு,laddâđ
6831,reifen::V,பழு,laddâd
6832,reifen::V,பழு,ӣллкнэ
6833,reifen::V,பழு,ло̄а̄янтэ
6834,zubereiten::V,சமையல் செய்,jurjiehtidh
6835,zubereiten::V,சமையல் செய்,riejddit
6836,zubereiten::V,சமையல் செய்,ráhkadit
6837,zubereiten::V,சமையல் செய்,va'lmâštiđ
6838,zubereiten::V,சமையல் செய்,vaalmšted
6839,zubereiten::V,சமையல் செய்,во̄а̄лмшэ
6840,kochen::V,வேகவை,voessjedh
6841,kochen::V,வேகவை,vuossjat
6842,kochen::V,வேகவை,duolldádit
6843,kochen::V,வேகவை,vuoš'šat
6844,kochen::V,வேகவை,vuoššâđ
6845,kochen::V,வேகவை,ǩe´tted
6846,kochen::V,வேகவை,кыппьтэ
6847,backen::V,வெப்பத்தில் வாட்டு,bååhkedh
6848,backen::V,வெப்பத்தில் வாட்டு,lájbbot
6849,backen::V,வெப்பத்தில் வாட்டு,báhkket
6850,backen::V,வெப்பத்தில் வாட்டு,goikadit
6851,backen::V,வெப்பத்தில் வாட்டு,liäi'buđ
6852,backen::V,வெப்பத்தில் வாட்டு,vää´l'jed
6853,backen::V,வெப்பத்தில் வாட்டு,па̄шшьтэ
6854,braten::V,பொரியச் செய்,bissedh
6855,braten::V,பொரியச் செய்,basset
6856,braten::V,பொரியச் செய்,báistit
6857,braten::V,பொரியச் செய்,steiket
6858,braten::V,பொரியச் செய்,passeeđ
6859,braten::V,பொரியச் செய்,pä´štted
6860,braten::V,பொரியச் செய்,па̄шшьтэ
6861,umrühren::V,கலக்கு,firredh
6862,umrühren::V,கலக்கு,fierrot
6863,umrühren::V,கலக்கு,fierrut
6864,umrühren::V,கலக்கு,fiärruđ
6865,umrühren::V,கலக்கு,sie´jjted
6866,umrühren::V,கலக்கு,вӣршэ
6867,stricken::V,பின்னியிழை,gurredh
6868,stricken::V,பின்னியிழை,gådet
6869,stricken::V,பின்னியிழை,gođđit
6870,stricken::V,பின்னியிழை,kođđeeđ
6871,stricken::V,பின்னியிழை,kåå´đđed
6872,stricken::V,பின்னியிழை,коадтӭ
6873,nähen::V,தையல் வேலை செய்,gåarodh
6874,nähen::V,தையல் வேலை செய்,goarrot
6875,nähen::V,தையல் வேலை செய்,goarrut
6876,nähen::V,தையல் வேலை செய்,kuárruđ
6877,nähen::V,தையல் வேலை செய்,kuärrad
6878,nähen::V,தையல் வேலை செய்,куаррэ
6879,färben::V,வண்ணம் பெறச் செய்,klaeriedidh
6880,färben::V,வண்ணம் பெறச் செய்,bájnnit
6881,färben::V,வண்ணம் பெறச் செய்,sihttset
6882,färben::V,வண்ணம் பெறச் செய்,báidnit
6883,färben::V,வண்ணம் பெறச் செய்,ivdnet
6884,färben::V,வண்ணம் பெறச் செய்,päiniđ
6885,färben::V,வண்ணம் பெறச் செய்,päinnad
6886,färben::V,வண்ணம் பெறச் செய்,ǩe´rjjeed
6887,färben::V,வண்ணம் பெறச் செய்,по̄а̄ййнэ
6888,reinigen::V,சுத்தம் செய்,reenskedh
6889,reinigen::V,சுத்தம் செய்,dïdtesjidh
6890,reinigen::V,சுத்தம் செய்,rájnnit
6891,reinigen::V,சுத்தம் செய்,čorget
6892,reinigen::V,சுத்தம் செய்,buhtistit
6893,reinigen::V,சுத்தம் செய்,kađvâđ
6894,reinigen::V,சுத்தம் செய்,čurgiđ
6895,reinigen::V,சுத்தம் செய்,putestiđ
6896,reinigen::V,சுத்தம் செய்,čiisteed
6897,reinigen::V,சுத்தம் செய்,puu´ttsted
6898,reinigen::V,சுத்தம் செய்,чисстэ
6899,reinigen::V,சுத்தம் செய்,е̄ллэ
6900,waschen::V,கழுவு,bïssedh
6901,waschen::V,கழுவு,bassat
6902,waschen::V,கழுவு,bassat
6903,waschen::V,கழுவு,posâliđ
6904,waschen::V,கழுவு,põõssâd
6905,waschen::V,கழுவு,пэ̄ссэ
6906,abwischen::V,துடை,njaamedh
6907,abwischen::V,துடை,sihkastit
6908,abwischen::V,துடை,sihkkut
6909,abwischen::V,துடை,sikkođ
6910,abwischen::V,துடை,sekkad
6911,abwischen::V,துடை,чисстэ
6912,spülen::V,அலசு,skuvledh
6913,spülen::V,அலசு,dåjddet
6914,spülen::V,அலசு,doidit
6915,spülen::V,அலசு,skuljiđ
6916,spülen::V,அலசு,toideđ
6917,spülen::V,அலசு,tåiddad
6918,spülen::V,அலசு,sku´lljeed
6919,spülen::V,அலசு,пэ̄ссэ
6920,fegen::V,பெறுக்கு,sööpedh
6921,fegen::V,பெறுக்கு,suohttsit
6922,fegen::V,பெறுக்கு,luvdet
6923,fegen::V,பெறுக்கு,sihostiđ
6924,fegen::V,பெறுக்கு,roppâđ
6925,fegen::V,பெறுக்கு,västtad
6926,fegen::V,பெறுக்கு,seekksted
6927,fegen::V,பெறுக்கு,по̄а̄шшэ
6928,kehren::V,பெறுக்கு,tjirredh
6929,kehren::V,பெறுக்கு,såbit
6930,kehren::V,பெறுக்கு,luvdet
6931,kehren::V,பெறுக்கு,suo'pâlistiđ
6932,kehren::V,பெறுக்கு,västtad
6933,kehren::V,பெறுக்கு,по̄а̄шшэ
6934,baden::V,குளி,voejedidh
6935,baden::V,குளி,gálatjit
6936,baden::V,குளி,gálašit
6937,baden::V,குளி,lávguđ
6938,baden::V,குளி,vuõjjâd
6939,baden::V,குளி,sääunõõttâd
6940,baden::V,குளி,вӯйнэдтэ
6941,sich waschen::V,கழுவு,bïssedidh
6942,sich waschen::V,கழுவு,basádit
6943,sich waschen::V,கழுவு,basadit
6944,sich waschen::V,கழுவு,posâdâttâđ
6945,sich waschen::V,கழுவு,põõuuõõttâd
6946,sich waschen::V,கழுவு,пэзнэдтэ
6947,ausziehen::V,கழற்று,svæjkedh
6948,ausziehen::V,கழற்று,nuollat
6949,ausziehen::V,கழற்று,nuollat
6950,ausziehen::V,கழற்று,noollâđ
6951,ausziehen::V,கழற்று,nõõllâd
6952,ausziehen::V,கழற்று,jä´hssed
6953,ausziehen::V,கழற்று,я̄ккьсе
6954,anziehen::V,புனைதல்,gaarvoehtidh
6955,anziehen::V,புனைதல்,tsåggåt
6956,anziehen::V,புனைதல்,nahkehit
6957,anziehen::V,புனைதல்,čákŋat
6958,anziehen::V,புனைதல்,ká'rvuttiđ
6959,anziehen::V,புனைதல்,čouggâd
6960,anziehen::V,புனைதல்,nââ´ǩǩted
6961,anziehen::V,புனைதல்,ца̄гке
6962,anziehen::V,புனைதல்,наккьхе
6963,sich anziehen::V,உடுத்துதல்,gåårvedidh
6964,sich anziehen::V,உடுத்துதல்,gárvvunit
6965,sich anziehen::V,உடுத்துதல்,gárvodit
6966,sich anziehen::V,உடுத்துதல்,kárvudâttâđ
6967,sich anziehen::V,உடுத்துதல்,teâvõõttâd
6968,sich anziehen::V,உடுத்துதல்,туввнэдтэ
6969,kämmen::V,தலை வாரிக் கொள்,tjåhkodh
6970,kämmen::V,தலை வாரிக் கொள்,rájddat
6971,kämmen::V,தலை வாரிக் கொள்,čohkut
6972,kämmen::V,தலை வாரிக் கொள்,čohhoođ
6973,kämmen::V,தலை வாரிக் கொள்,čååkkad
6974,kämmen::V,தலை வாரிக் கொள்,чоагкэ
6975,schmücken::V,அழகுபடுத்து,rïesedh
6976,schmücken::V,அழகுபடுத்து,feegredh
6977,schmücken::V,அழகுபடுத்து,hiervvit
6978,schmücken::V,அழகுபடுத்து,tjáppedit
6979,schmücken::V,அழகுபடுத்து,čiŋahit
6980,schmücken::V,அழகுபடுத்து,čiŋâttiđ
6981,schmücken::V,அழகுபடுத்து,heärvted
6982,schmücken::V,அழகுபடுத்து,ре̄ввклаххьтэ
6983,sagen::V,சொல்,jiehtedh
6984,sagen::V,சொல்,javllat
6985,sagen::V,சொல்,dadjat
6986,sagen::V,சொல்,cealkit
6987,sagen::V,சொல்,ettâđ
6988,sagen::V,சொல்,celkkiđ
6989,sagen::V,சொல்,nõmmeed
6990,sagen::V,சொல்,ceä´lǩǩed
6991,sagen::V,சொல்,е̄ввэ
6992,sagen::V,சொல்,це̄ӆӆьке
6993,sprechen::V,பேசு,håaledh
6994,sprechen::V,பேசு,rudnat
6995,sprechen::V,பேசு,runádit
6996,sprechen::V,பேசு,sárdnut
6997,sprechen::V,பேசு,sárnuđ
6998,sprechen::V,பேசு,särnnad
6999,sprechen::V,பேசு,са̄ррнэ
7000,reden::V,பெசு,håaledh
7001,reden::V,பெசு,sáhkadit
7002,reden::V,பெசு,hupmat
7003,reden::V,பெசு,arvâlâddâđ
7004,reden::V,பெசு,sárnudiđ
7005,reden::V,பெசு,mainsted
7006,reden::V,பெசு,е̄внэллэ
7007,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,soptsestalledh
7008,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,ságastit
7009,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,ságastallat
7010,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,jumadit
7011,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,ságastallat
7012,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,ma'inâstiđ
7013,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,maainsted
7014,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,мо̄а̄йнсе
7015,fragen::V,கேள்,gihtjedh
7016,fragen::V,கேள்,gahtjat
7017,fragen::V,கேள்,gatjádit
7018,fragen::V,கேள்,jearrat
7019,fragen::V,கேள்,koijâdiđ
7020,fragen::V,கேள்,kõõččâd
7021,fragen::V,கேள்,кэ̄дже
7022,bitten::V,வேண்டு,birredh
7023,bitten::V,வேண்டு,aanoestidh
7024,bitten::V,வேண்டு,rohkelassjedh
7025,bitten::V,வேண்டு,ádnot
7026,bitten::V,வேண்டு,gåhttjot
7027,bitten::V,வேண்டு,bivdit
7028,bitten::V,வேண்டு,pivdeđ
7029,bitten::V,வேண்டு,äännad
7030,bitten::V,வேண்டு,raukkâd
7031,bitten::V,வேண்டு,а̄нкэ
7032,bitten::V,வேண்டு,кэ̄дже
7033,erzählen::V,சொல்,saakestidh
7034,erzählen::V,சொல்,giehttot
7035,erzählen::V,சொல்,subtsastit
7036,erzählen::V,சொல்,muitalit
7037,erzählen::V,சொல்,uvástâllâđ
7038,erzählen::V,சொல்,ma'inâstiđ
7039,erzählen::V,சொல்,maainsted
7040,erzählen::V,சொல்,мо̄а̄йнсе
7041,mitteilen::V,சொல்,såårnedh
7042,mitteilen::V,சொல்,bïeljelidh
7043,mitteilen::V,சொல்,diededit
7044,mitteilen::V,சொல்,dieđihit
7045,mitteilen::V,சொல்,a'lmottiđ
7046,mitteilen::V,சொல்,tie´đted
7047,mitteilen::V,சொல்,це̄ӆӆьке
7048,nennen::V,பெயரிடுதல்,gåhtjodh
7049,nennen::V,பெயரிடுதல்,lahtedh
7050,nennen::V,பெயரிடுதல்,nammadit
7051,nennen::V,பெயரிடுதல்,gohččut
7052,nennen::V,பெயரிடுதல்,nomâttiđ
7053,nennen::V,பெயரிடுதல்,koččođ
7054,nennen::V,பெயரிடுதல்,nõõmted
7055,nennen::V,பெயரிடுதல்,нэ̄ммдэ
7056,nennen::V,பெயரிடுதல்,це̄ӆӆьке
7057,rufen::V,கூச்சலிடு,gåhtjodh
7058,rufen::V,கூச்சலிடு,tjåarvodh
7059,rufen::V,கூச்சலிடு,tjuorvvot
7060,rufen::V,கூச்சலிடு,čuorvut
7061,rufen::V,கூச்சலிடு,čuár'vuđ
