,Concept_ID,ga,se
7961,verderben::V,mill,тоаррмэ
7962,verderben::V,mill,ма̄ййкэ
7963,beschädigen::V,loit,fæjloedidh
7964,beschädigen::V,loit,vahágahttet
7965,beschädigen::V,loit,bilidit
7966,beschädigen::V,loit,vahâgittiđ
7967,beschädigen::V,loit,pä´rtteed
7968,beschädigen::V,loit,муррьтэ
7969,beschädigen::V,déan damáiste do,fæjloedidh
7970,beschädigen::V,déan damáiste do,vahágahttet
7971,beschädigen::V,déan damáiste do,bilidit
7972,beschädigen::V,déan damáiste do,vahâgittiđ
7973,beschädigen::V,déan damáiste do,pä´rtteed
7974,beschädigen::V,déan damáiste do,муррьтэ
7975,zerbrechen::V,bris,tsööpkedh
7976,zerbrechen::V,bris,doadjet
7977,zerbrechen::V,bris,cuvket
7978,zerbrechen::V,bris,cuov'kkiđ
7979,zerbrechen::V,bris,muårrâd
7980,zerbrechen::V,bris,cu´vǩǩeed
7981,zerbrechen::V,bris,муррьтэ
7982,zerreißen::V,stiall,gejhkielidh
7983,zerreißen::V,stiall,gajkudit
7984,zerreißen::V,stiall,gaikkodit
7985,zerreißen::V,stiall,ráisket
7986,zerreißen::V,stiall,kiškođ
7987,zerreißen::V,stiall,ra´šǩǩeed
7988,zerreißen::V,stiall,пуатткэ
7989,zerstören::V,mill,eerjedh
7990,zerstören::V,mill,biejsstet
7991,zerstören::V,mill,håhkkidit
7992,zerstören::V,mill,heavahit
7993,zerstören::V,mill,duš'šadit
7994,zerstören::V,mill,bilidit
7995,zerstören::V,mill,hevâttiđ
7996,zerstören::V,mill,hiâvted
7997,zerstören::V,mill,ёҏтэ
7998,zerstören::V,scrios,eerjedh
7999,zerstören::V,scrios,biejsstet
8000,zerstören::V,scrios,håhkkidit
8001,zerstören::V,scrios,heavahit
8002,zerstören::V,scrios,duš'šadit
8003,zerstören::V,scrios,bilidit
8004,zerstören::V,scrios,hevâttiđ
8005,zerstören::V,scrios,hiâvted
8006,zerstören::V,scrios,ёҏтэ
8007,verbrennen::V,las,båeltedh
8008,verbrennen::V,las,boalldet
8009,verbrennen::V,las,boaldit
8010,verbrennen::V,las,puál'diđ
8011,verbrennen::V,las,puä´ldded
8012,verbrennen::V,las,пуэлльтэ
8013,verbrennen::V,dóigh,båeltedh
8014,verbrennen::V,dóigh,boalldet
8015,verbrennen::V,dóigh,boaldit
8016,verbrennen::V,dóigh,puál'diđ
8017,verbrennen::V,dóigh,puä´ldded
8018,verbrennen::V,dóigh,пуэлльтэ
8019,geben::V,tabhair,vedtedh
8020,geben::V,tabhair,vaddet
8021,geben::V,tabhair,addit
8022,geben::V,tabhair,addliđ
8023,geben::V,tabhair,ä´n
8024,geben::V,tabhair,аннҍтэ
8025,reichen::V,sín,geelkedh
8026,reichen::V,sín,lagádit
8027,reichen::V,sín,geiget
8028,reichen::V,sín,keigiđ
8029,reichen::V,sín,vuõiggâ´stted
8030,reichen::V,sín,аннҍтэ
8031,reichen::V,cuir,geelkedh
8032,reichen::V,cuir,lagádit
8033,reichen::V,cuir,geiget
8034,reichen::V,cuir,keigiđ
8035,reichen::V,cuir,vuõiggâ´stted
8036,reichen::V,cuir,аннҍтэ
8037,schenken::V,bronn,vedtedh
8038,schenken::V,bronn,vaddet
8039,schenken::V,bronn,skeaŋkut
8040,schenken::V,bronn,skeŋket
8041,schenken::V,bronn,skeŋkkiđ
8042,schenken::V,bronn,sǩiâŋkkâd
8043,schenken::V,bronn,ла̄ххе
8044,schenken::V,tabhair,vedtedh
8045,schenken::V,tabhair,vaddet
8046,schenken::V,tabhair,skeaŋkut
8047,schenken::V,tabhair,skeŋket
8048,schenken::V,tabhair,skeŋkkiđ
8049,schenken::V,tabhair,sǩiâŋkkâd
8050,schenken::V,tabhair,ла̄ххе
8051,versprechen::V,geall,luhpiedidh
8052,versprechen::V,geall,jáhttet
8053,versprechen::V,geall,lohpidit
8054,versprechen::V,geall,lopediđ
8055,versprechen::V,geall,lå´ppeed
8056,versprechen::V,geall,о̄а̄шштҍе
8057,wünschen::V,guigh,lahkoehtidh
8058,wünschen::V,guigh,sávvat
8059,wünschen::V,guigh,sávadit
8060,wünschen::V,guigh,doaivvuhit
8061,wünschen::V,guigh,tuá'ivuttiđ
8062,wünschen::V,guigh,tuâivvad
8063,wünschen::V,guigh,туввэ
8064,loben::V,mol,girmedh
8065,loben::V,mol,májnnot
8066,loben::V,mol,rámmpot
8067,loben::V,mol,máidnut
8068,loben::V,mol,rámidit
8069,loben::V,mol,rammuđ
8070,loben::V,mol,rämidiđ
8071,loben::V,mol,ââ´leed
8072,loben::V,mol,ǩei´tted
8073,loben::V,mol,кыйта
8074,küssen::V,póg,tjånnahtidh
8075,küssen::V,póg,tjuvliestidh
8076,küssen::V,póg,tjullit
8077,küssen::V,póg,tjulestit
8078,küssen::V,póg,cum'mát
8079,küssen::V,póg,cummistit
8080,küssen::V,póg,cummâliđ
8081,küssen::V,póg,cu´mmsted
8082,küssen::V,póg,cu´mmstõõllâd
8083,küssen::V,póg,нӣссэ
8084,wiegen::V,bog,sjammadidh
8085,wiegen::V,bog,vuohttot
8086,wiegen::V,bog,vuohtudit
8087,wiegen::V,bog,vuohttut
8088,wiegen::V,bog,vuát'tuđ
8089,wiegen::V,bog,nuäkkad
8090,wiegen::V,bog,suâibted
8091,wiegen::V,bog,нуагкэ
8092,wiegen::V,luasc,sjammadidh
8093,wiegen::V,luasc,vuohttot
8094,wiegen::V,luasc,vuohtudit
8095,wiegen::V,luasc,vuohttut
8096,wiegen::V,luasc,vuát'tuđ
8097,wiegen::V,luasc,nuäkkad
8098,wiegen::V,luasc,suâibted
8099,wiegen::V,luasc,нуагкэ
8100,zudecken::V,clúdaigh,gaptjedh
8101,zudecken::V,clúdaigh,loavddet
8102,zudecken::V,clúdaigh,gokčat
8103,zudecken::V,clúdaigh,luáv'diđ
8104,zudecken::V,clúdaigh,kä´tted
8105,zudecken::V,clúdaigh,ка̄ххьтэ
8106,wecken::V,dúisigh,gåaskodh
8107,wecken::V,dúisigh,båktet
8108,wecken::V,dúisigh,boktit
8109,wecken::V,dúisigh,rávkat
8110,wecken::V,dúisigh,cuvnâđ
8111,wecken::V,dúisigh,counnâd
8112,wecken::V,dúisigh,цо̄ввнэ
8113,zeigen::V,taispeáin,vuesiehtidh
8114,zeigen::V,taispeáin,vuosedit
8115,zeigen::V,taispeáin,giejgget
8116,zeigen::V,taispeáin,čájehit
8117,zeigen::V,taispeáin,čäittiđ
8118,zeigen::V,taispeáin,čujottiđ
8119,zeigen::V,taispeáin,čuäi´ted
8120,zeigen::V,taispeáin,вӯзьхе
8121,führen::V,treoraigh,steeredh
8122,führen::V,treoraigh,doalvvot
8123,führen::V,treoraigh,láidet
8124,führen::V,treoraigh,jođettiđ
8125,führen::V,treoraigh,jåå´đted
8126,führen::V,treoraigh,выгкэ
8127,lehren::V,múin,ööhpehtidh
8128,lehren::V,múin,åhpadit
8129,lehren::V,múin,oahpahit
8130,lehren::V,múin,máttááttiđ
8131,lehren::V,múin,mätt'ted
8132,lehren::V,múin,vuä´ppsted
8133,lehren::V,múin,ма̄тҍха
8134,lehren::V,teagasc,ööhpehtidh
8135,lehren::V,teagasc,åhpadit
8136,lehren::V,teagasc,oahpahit
8137,lehren::V,teagasc,máttááttiđ
8138,lehren::V,teagasc,mätt'ted
8139,lehren::V,teagasc,vuä´ppsted
8140,lehren::V,teagasc,ма̄тҍха
8141,unterrichten::V,múin,ööhpehtidh
8142,unterrichten::V,múin,lågådit
8143,unterrichten::V,múin,åhpadit
8144,unterrichten::V,múin,oahpahit
8145,unterrichten::V,múin,škovliđ
8146,unterrichten::V,múin,máttááttiđ
8147,unterrichten::V,múin,mätt'ted
8148,unterrichten::V,múin,vuä´ppsted
8149,unterrichten::V,múin,ма̄тҍха
8150,unterrichten::V,teagasc,ööhpehtidh
8151,unterrichten::V,teagasc,lågådit
8152,unterrichten::V,teagasc,åhpadit
8153,unterrichten::V,teagasc,oahpahit
8154,unterrichten::V,teagasc,škovliđ
8155,unterrichten::V,teagasc,máttááttiđ
8156,unterrichten::V,teagasc,mätt'ted
8157,unterrichten::V,teagasc,vuä´ppsted
8158,unterrichten::V,teagasc,ма̄тҍха
8159,aufziehen::V,tóg,eeledh
8160,aufziehen::V,tóg,bajedit
8161,aufziehen::V,tóg,biebmat
8162,aufziehen::V,tóg,pajaskeessiđ
8163,aufziehen::V,tóg,šoddâdiđ
8164,aufziehen::V,tóg,šõddeed
8165,aufziehen::V,tóg,peâm'mad
8166,aufziehen::V,tóg,вуэпьсе
8167,leiten::V,tá i gceannas ar,lijrehtidh
8168,leiten::V,tá i gceannas ar,lájddit
8169,leiten::V,tá i gceannas ar,oatsodit
8170,leiten::V,tá i gceannas ar,jođihit
8171,leiten::V,tá i gceannas ar,stivriđ
8172,leiten::V,tá i gceannas ar,hovdiđ
8173,leiten::V,tá i gceannas ar,jåå´đted
8174,leiten::V,tá i gceannas ar,выгкэ
8175,leiten::V,tá i gceannas ar,вӯййкье
8176,antreiben::V,gríosaigh,eadtjoestidh
8177,antreiben::V,gríosaigh,hasodit
8178,antreiben::V,gríosaigh,hállsjedit
8179,antreiben::V,gríosaigh,gevret
8180,antreiben::V,gríosaigh,rássat
8181,antreiben::V,gríosaigh,kušottiđ
8182,antreiben::V,gríosaigh,huá'puttiđ
8183,antreiben::V,gríosaigh,rääskted
8184,antreiben::V,gríosaigh,hõškkled
8185,antreiben::V,gríosaigh,ёадҌхе
8186,lassen::V,cuir ag,baajedh
8187,lassen::V,cuir ag,-ahttet
8188,lassen::V,cuir ag,diktit
8189,lassen::V,cuir ag,-ttiđ
8190,lassen::V,cuir ag,ä´n
8191,lassen::V,cuir ag,па̄ххкэ
8192,einladen::V,cuir cuireadh ar,bööredh
8193,einladen::V,cuir cuireadh ar,bivddit
8194,einladen::V,cuir cuireadh ar,gåhttjot
8195,einladen::V,cuir cuireadh ar,bovdet
8196,einladen::V,cuir cuireadh ar,koččođ
8197,einladen::V,cuir cuireadh ar,kåččad
8198,einladen::V,cuir cuireadh ar,коаххче
8199,vereinigen::V,aontaigh,iktedidh
8200,vereinigen::V,aontaigh,aktidit
8201,vereinigen::V,aontaigh,ovttastahttit
8202,vereinigen::V,aontaigh,o'vtâstittiđ
8203,vereinigen::V,aontaigh,õhtteed
8204,vereinigen::V,aontaigh,э̄хтхэ
8205,besuchen::V,tabhair cuairt ar,åahpodh
8206,besuchen::V,tabhair cuairt ar,goevlelidh
8207,besuchen::V,tabhair cuairt ar,guossit
8208,besuchen::V,tabhair cuairt ar,gal'let
8209,besuchen::V,tabhair cuairt ar,fitnat
8210,besuchen::V,tabhair cuairt ar,kolliđ
8211,besuchen::V,tabhair cuairt ar,kõ´ll'jed
8212,besuchen::V,tabhair cuairt ar,по̄дтлэ
8213,besuchen::V,tabhair cuairt ar,во̄тэдтэ
8214,besuchen::V,tabhair cuairt ar,во̄а̄ррдэ
8215,treffen::V,cas ar,dieviedidh
8216,treffen::V,cas ar,iejvvit
8217,treffen::V,cas ar,deaivat
8218,treffen::V,cas ar,staaviđ
8219,treffen::V,cas ar,teividiđ
8220,treffen::V,cas ar,o´ddjõõttâd
8221,treffen::V,cas ar,вуэсстлэ
8222,treffen::V,buail le,dieviedidh
8223,treffen::V,buail le,iejvvit
8224,treffen::V,buail le,deaivat
8225,treffen::V,buail le,staaviđ
8226,treffen::V,buail le,teividiđ
8227,treffen::V,buail le,o´ddjõõttâd
8228,treffen::V,buail le,вуэсстлэ
8229,sich versammeln::V,bailigh,gaavnedidh
8230,sich versammeln::V,bailigh,tjoaggut
8231,sich versammeln::V,bailigh,čoahkkanit
8232,sich versammeln::V,bailigh,čokkâniđ
8233,sich versammeln::V,bailigh,nurâdâttâđ
8234,sich versammeln::V,bailigh,noorõõttâd
8235,sich versammeln::V,bailigh,вӯллклэ
8236,sich versammeln::V,cruinnigh,gaavnedidh
8237,sich versammeln::V,cruinnigh,tjoaggut
8238,sich versammeln::V,cruinnigh,čoahkkanit
8239,sich versammeln::V,cruinnigh,čokkâniđ
8240,sich versammeln::V,cruinnigh,nurâdâttâđ
8241,sich versammeln::V,cruinnigh,noorõõttâd
8242,sich versammeln::V,cruinnigh,вӯллклэ
8243,spielen::V,imir,rïdtjedh
8244,spielen::V,imir,lustedalledh
8245,spielen::V,imir,ståhkat
8246,spielen::V,imir,stuvssit
8247,spielen::V,imir,speallat
8248,spielen::V,imir,le'ihâšiđ
8249,spielen::V,imir,siõrrâd
8250,spielen::V,imir,speâllad
8251,spielen::V,imir,сӣррэ
8252,spielen::V,tá ag spraoi,rïdtjedh
8253,spielen::V,tá ag spraoi,lustedalledh
8254,spielen::V,tá ag spraoi,ståhkat
8255,spielen::V,tá ag spraoi,stuvssit
8256,spielen::V,tá ag spraoi,speallat
8257,spielen::V,tá ag spraoi,le'ihâšiđ
8258,spielen::V,tá ag spraoi,siõrrâd
8259,spielen::V,tá ag spraoi,speâllad
8260,spielen::V,tá ag spraoi,сӣррэ
8261,singen::V,can,laavlodh
8262,singen::V,can,lávllot
8263,singen::V,can,lávlut
8264,singen::V,can,lávluđ
8265,singen::V,can,läullad
8266,singen::V,can,ла̄ввлэ
8267,tanzen::V,rinc,daanhtsodh
8268,tanzen::V,rinc,dánssat
8269,tanzen::V,rinc,gærssulit
8270,tanzen::V,rinc,dánset
8271,tanzen::V,rinc,tánssáđ
8272,tanzen::V,rinc,ta´nssjed
8273,tanzen::V,rinc,pleäs'sjed
8274,tanzen::V,rinc,нюччке
8275,tanzen::V,rinc,пляссъе
8276,tanzen::V,damhsaigh,daanhtsodh
8277,tanzen::V,damhsaigh,dánssat
8278,tanzen::V,damhsaigh,gærssulit
8279,tanzen::V,damhsaigh,dánset
8280,tanzen::V,damhsaigh,tánssáđ
8281,tanzen::V,damhsaigh,ta´nssjed
8282,tanzen::V,damhsaigh,pleäs'sjed
8283,tanzen::V,damhsaigh,нюччке
8284,tanzen::V,damhsaigh,пляссъе
8285,sich trennen::V,scar,jååkedidh
8286,sich trennen::V,scar,sirrat
8287,sich trennen::V,scar,sirádit
8288,sich trennen::V,scar,earránit
8289,sich trennen::V,scar,ratkuđ
8290,sich trennen::V,scar,rätkkjed
8291,sich trennen::V,scar,кӯдтъе
8292,verlassen::V,fág,laehpedh
8293,verlassen::V,fág,guodet
8294,verlassen::V,fág,guođđit
8295,verlassen::V,fág,hilgođ
8296,verlassen::V,fág,kyeđđiđ
8297,verlassen::V,fág,kue´đđed
8298,verlassen::V,fág,сӯһпъе
8299,retten::V,tarrtháil,gorredidh
8300,retten::V,tarrtháil,gádjot
8301,retten::V,tarrtháil,gádjut
8302,retten::V,tarrtháil,kááijuđ
8303,retten::V,tarrtháil,piä'luštiđ
8304,retten::V,tarrtháil,ka´jjeed
8305,retten::V,tarrtháil,вуаннче
8306,bewachen::V,cosain,geehtedh
8307,bewachen::V,cosain,váktit
8308,bewachen::V,cosain,fáktet
8309,bewachen::V,cosain,vahtiđ
8310,bewachen::V,cosain,värddjed
8311,bewachen::V,cosain,va´httjed
8312,bewachen::V,cosain,пынне
8313,bewachen::V,cosain,ка̄рвуллэ
8314,bewachen::V,gardáil,geehtedh
8315,bewachen::V,gardáil,váktit
8316,bewachen::V,gardáil,fáktet
8317,bewachen::V,gardáil,vahtiđ
8318,bewachen::V,gardáil,värddjed
8319,bewachen::V,gardáil,va´httjed
8320,bewachen::V,gardáil,пынне
8321,bewachen::V,gardáil,ка̄рвуллэ
8322,schützen::V,cosain,vaarjelidh
8323,schützen::V,cosain,suoddjit
8324,schützen::V,cosain,suodjalit
8325,schützen::V,cosain,suddjet
8326,schützen::V,cosain,varjâliđ
8327,schützen::V,cosain,suâided
8328,schützen::V,cosain,varjjled
8329,schützen::V,cosain,пынне
8330,verteidigen::V,cosain,vaarjelidh
8331,verteidigen::V,cosain,bælostit
8332,verteidigen::V,cosain,bealuštit
8333,verteidigen::V,cosain,čuollat
8334,verteidigen::V,cosain,piä'luštiđ
8335,verteidigen::V,cosain,peälšted
8336,verteidigen::V,cosain,пэ̄лль мэ̄ннэ
8337,sich schlagen::V,tá ag bruíon,dåarodh
8338,sich schlagen::V,tá ag bruíon,tjoelestidh
8339,sich schlagen::V,tá ag bruíon,doarrot
8340,sich schlagen::V,tá ag bruíon,doarrut
8341,sich schlagen::V,tá ag bruíon,tuárruđ
8342,sich schlagen::V,tá ag bruíon,tuärrad
8343,sich schlagen::V,tá ag bruíon,туаррэ
8344,schießen::V,caith,vuetjedh
8345,schießen::V,caith,skööhtedh
8346,schießen::V,caith,vuohtjet
8347,schießen::V,caith,báhčit
8348,schießen::V,caith,pääččiđ
8349,schießen::V,caith,pää´ččed
8350,schießen::V,caith,ря̄хшкхэ
8351,schießen::V,scaoil,vuetjedh
8352,schießen::V,scaoil,skööhtedh
8353,schießen::V,scaoil,vuohtjet
8354,schießen::V,scaoil,báhčit
8355,schießen::V,scaoil,pääččiđ
8356,schießen::V,scaoil,pää´ččed
8357,schießen::V,scaoil,ря̄хшкхэ
8358,siegen::V,bain,vïtnedh
8359,siegen::V,bain,vuojttet
8360,siegen::V,bain,vuoitit
8361,siegen::V,bain,vyei'ttiđ
8362,siegen::V,bain,vuei´tted
8363,siegen::V,bain,вуэйхьтэ
8364,siegen::V,buaigh,vïtnedh
8365,siegen::V,buaigh,vuojttet
8366,siegen::V,buaigh,vuoitit
8367,siegen::V,buaigh,vyei'ttiđ
8368,siegen::V,buaigh,vuei´tted
8369,siegen::V,buaigh,вуэйхьтэ
8370,ärgern::V,cuir isteach ar,måarahtehtedh
8371,ärgern::V,cuir isteach ar,suhttadit
8372,ärgern::V,cuir isteach ar,hárdit
8373,ärgern::V,cuir isteach ar,piä'ṿuttiđ
8374,ärgern::V,cuir isteach ar,âsseed
8375,ärgern::V,cuir isteach ar,се̄нтхэ
8376,schlagen::V,buail,håasedh
8377,schlagen::V,buail,laekedh
8378,schlagen::V,buail,tsábbmet
8379,schlagen::V,buail,tjassket
8380,schlagen::V,buail,huškut
8381,schlagen::V,buail,časkeđ
8382,schlagen::V,buail,čâ´cǩǩed
8383,schlagen::V,buail,та̄гкэ
8384,schlagen::V,buail,ва̄сстэ
8385,treten::V,ciceáil,tjïektjedh
8386,treten::V,ciceáil,tjiektjat
8387,treten::V,ciceáil,čiekčat
8388,treten::V,ciceáil,čieh'čâđ
8389,treten::V,ciceáil,tanccâđ
8390,treten::V,ciceáil,tanccâd
8391,treten::V,ciceáil,то̄ппцэ
8392,stechen::V,sáigh,baskedh
8393,stechen::V,sáigh,tjuoggit
8394,stechen::V,sáigh,čuoggut
8395,stechen::V,sáigh,čuog'giđ
8396,stechen::V,sáigh,čuõ´ǧ'ǧeed
8397,stechen::V,sáigh,чо̄ххкэ
8398,stoßen::V,brúigh,nehkiehtidh
8399,stoßen::V,brúigh,nårddådit
8400,stoßen::V,brúigh,nordadit
8401,stoßen::V,brúigh,nutkâliđ
8402,stoßen::V,brúigh,oi´ǧǧeed
8403,stoßen::V,brúigh,оййкье
8404,stoßen::V,brúigh,тоалкъе
8405,stoßen::V,soncáil,nehkiehtidh
8406,stoßen::V,soncáil,nårddådit
8407,stoßen::V,soncáil,nordadit
8408,stoßen::V,soncáil,nutkâliđ
8409,stoßen::V,soncáil,oi´ǧǧeed
8410,stoßen::V,soncáil,оййкье
8411,stoßen::V,soncáil,тоалкъе
8412,stehlen::V,goid,sualadidh
8413,stehlen::V,goid,suoládit
8414,stehlen::V,goid,suoládit
8415,stehlen::V,goid,suá'ládiđ
8416,stehlen::V,goid,suâleed
8417,stehlen::V,goid,суэлнэ
8418,stören::V,cuir isteach ar,stööredh
8419,stören::V,cuir isteach ar,hearaldehtedh
8420,stören::V,cuir isteach ar,massit
8421,stören::V,cuir isteach ar,sjuddit
8422,stören::V,cuir isteach ar,heađuštit
8423,stören::V,cuir isteach ar,hettiđ
8424,stören::V,cuir isteach ar,heṃâdiđ
8425,stören::V,cuir isteach ar,stamlded
8426,stören::V,cuir isteach ar,вӣршэ
8427,stören::V,cuir isteach ar,е̄кхэллэ
8428,belästigen::V,cuir as do,vaejviestidh
8429,belästigen::V,cuir as do,vájvedit
8430,belästigen::V,cuir as do,muodástuhttet
8431,belästigen::V,cuir as do,váivvidit
8432,belästigen::V,cuir as do,bieguhit
8433,belästigen::V,cuir as do,vä'ividiđ
8434,belästigen::V,cuir as do,stamlded
8435,belästigen::V,cuir as do,е̄кхэллэ
8436,belästigen::V,cuir as do,во̄а̄йвшэ
8437,verbergen::V,ceil,tjïekedh
8438,verbergen::V,ceil,tjiehkat
8439,verbergen::V,ceil,čiehkat
8440,verbergen::V,ceil,čieḥâđ
8441,verbergen::V,ceil,peittad
8442,verbergen::V,ceil,чӣгкэ
8443,verbergen::V,ceil,пе̄йхьтэ
8444,täuschen::V,cuir dallamullóg ar,iermedh
8445,täuschen::V,cuir dallamullóg ar,eajhkaldehtedh
8446,täuschen::V,cuir dallamullóg ar,tjáddjit
8447,täuschen::V,cuir dallamullóg ar,dájuhit
8448,täuschen::V,cuir dallamullóg ar,viehtalit
8449,täuschen::V,cuir dallamullóg ar,villiđ
8450,täuschen::V,cuir dallamullóg ar,ǩiõllâd
8451,täuschen::V,cuir dallamullóg ar,вӯйхе
8452,täuschen::V,cuir dallamullóg ar,пе̄йхьтэ
8453,täuschen::V,cuir dallamullóg ar,ке̄лсэллэ
8454,betrügen::V,déan calaois ar,biehtedh
8455,betrügen::V,déan calaois ar,biehttet
8456,betrügen::V,déan calaois ar,beahttit
8457,betrügen::V,déan calaois ar,filliđ
8458,betrügen::V,déan calaois ar,ǩiõllâd
8459,betrügen::V,déan calaois ar,pä´rtteed
8460,betrügen::V,déan calaois ar,вӯйхе
8461,betrügen::V,déan calaois ar,пе̄йхьтэ
8462,betrügen::V,déan calaois ar,ке̄лсэллэ
8463,töten::V,maraigh,buvvedh
8464,töten::V,maraigh,gåddet
8465,töten::V,maraigh,soaggit
8466,töten::V,maraigh,goddit
8467,töten::V,maraigh,surmiđ
8468,töten::V,maraigh,jämittiđ
8469,töten::V,maraigh,kå´dded
8470,töten::V,maraigh,so´rmmjed
8471,töten::V,maraigh,коаннҌтэ
8472,wohnen::V,cuir faoi,årrodh
8473,wohnen::V,cuir faoi,veasodh
8474,wohnen::V,cuir faoi,årrot
8475,wohnen::V,cuir faoi,viessot
8476,wohnen::V,cuir faoi,orrut
8477,wohnen::V,cuir faoi,aassâđ
8478,wohnen::V,cuir faoi,aassâd
8479,wohnen::V,cuir faoi,jälsted
8480,wohnen::V,cuir faoi,е̄лле
8481,wohnen::V,tá ina chónaí,årrodh
8482,wohnen::V,tá ina chónaí,veasodh
8483,wohnen::V,tá ina chónaí,årrot
8484,wohnen::V,tá ina chónaí,viessot
8485,wohnen::V,tá ina chónaí,orrut
8486,wohnen::V,tá ina chónaí,aassâđ
8487,wohnen::V,tá ina chónaí,aassâd
8488,wohnen::V,tá ina chónaí,jälsted
8489,wohnen::V,tá ina chónaí,е̄лле
8490,arbeiten::V,oibrigh,barkedh
8491,arbeiten::V,oibrigh,rihtjat
8492,arbeiten::V,oibrigh,bargat
8493,arbeiten::V,oibrigh,porgâđ
8494,arbeiten::V,oibrigh,tue´j'jeed
8495,arbeiten::V,oibrigh,лыххкэ
8496,arbeiten::V,oibrigh,ро̄бхушшэ
8497,sammeln::V,bailigh,tjåegkedh
8498,sammeln::V,bailigh,tjoahkkit
8499,sammeln::V,bailigh,čoaggit
8500,sammeln::V,bailigh,čokkiđ
8501,sammeln::V,bailigh,čuág'giđ
8502,sammeln::V,bailigh,noorrâd
8503,sammeln::V,bailigh,нёавсэ
8504,sammeln::V,cruinnigh,tjåegkedh
8505,sammeln::V,cruinnigh,tjoahkkit
8506,sammeln::V,cruinnigh,čoaggit
8507,sammeln::V,cruinnigh,čokkiđ
8508,sammeln::V,cruinnigh,čuág'giđ
8509,sammeln::V,cruinnigh,noorrâd
8510,sammeln::V,cruinnigh,нёавсэ
8511,pflücken::V,pioc,tjåegkedh
8512,pflücken::V,pioc,tjoagget
8513,pflücken::V,pioc,čoaggit
8514,pflücken::V,pioc,čuág'giđ
8515,pflücken::V,pioc,uussâd
8516,pflücken::V,pioc,кышшкэ
8517,jagen::V,seilg,bearhtodh
8518,jagen::V,seilg,viejddit
8519,jagen::V,seilg,bivdit
8520,jagen::V,seilg,miä'cástiđ
8521,jagen::V,seilg,miä´csted
8522,jagen::V,seilg,ме̄ххьцтэ
8523,fischen::V,iasc,gööledh
8524,fischen::V,iasc,håagkodh
8525,fischen::V,iasc,guollit
8526,fischen::V,iasc,guolástit
8527,fischen::V,iasc,kuá'lástiđ
8528,fischen::V,iasc,kue´llšeed
8529,fischen::V,iasc,шылле кӯль
8530,fassen::V,beir ar,bivtedh
8531,fassen::V,beir ar,giddit
8532,fassen::V,beir ar,bivdit
8533,fassen::V,beir ar,pivdeđ
8534,fassen::V,beir ar,kå´dded
8535,fassen::V,beir ar,со̄а̄гкэ
8536,hüten::V,aoirigh,geehtedh
8537,hüten::V,aoirigh,váktit
8538,hüten::V,aoirigh,geahččat
8539,hüten::V,aoirigh,keččâđ
8540,hüten::V,aoirigh,hoi´ddjed
8541,hüten::V,aoirigh,пынне
8542,treiben::V,seol,vuejiehtidh
8543,treiben::V,seol,vuojedit
8544,treiben::V,seol,vuodjelit
8545,treiben::V,seol,vyeijiđ
8546,treiben::V,seol,vue´jjad
8547,treiben::V,seol,выйхе
8548,treiben::V,seol,го̄ннэ
8549,treiben::V,tiomáin,vuejiehtidh
8550,treiben::V,tiomáin,vuojedit
8551,treiben::V,tiomáin,vuodjelit
8552,treiben::V,tiomáin,vyeijiđ
