,Concept_ID,cv,se
7046,aufheben::V,ҫӗкле,bijjiedidh
7047,aufheben::V,ҫӗкле,låpptit
7048,aufheben::V,ҫӗкле,bajidit
7049,aufheben::V,ҫӗкле,pajediđ
7050,aufheben::V,ҫӗкле,pââi´ded
7051,aufheben::V,ҫӗкле,пайнэ
7052,zurücklassen::V,манса хӑвар,laehpedh
7053,zurücklassen::V,манса хӑвар,guodet
7054,zurücklassen::V,манса хӑвар,guođđit
7055,zurücklassen::V,манса хӑвар,kyeđđiḋ
7056,zurücklassen::V,манса хӑвар,kue´đđed
7057,zurücklassen::V,манса хӑвар,кӯдтӭ
7058,verlieren::V,ҫӗтер,dassedh
7059,verlieren::V,ҫӗтер,biestedh
7060,verlieren::V,ҫӗтер,masset
7061,verlieren::V,ҫӗтер,láhppet
7062,verlieren::V,ҫӗтер,láhppit
7063,verlieren::V,ҫӗтер,läppiđ
7064,verlieren::V,ҫӗтер,monâttiđ
7065,verlieren::V,ҫӗтер,lä´pped
7066,verlieren::V,ҫӗтер,rââ´ppted
7067,verlieren::V,ҫӗтер,ка̄дхэ
7068,verlieren::V,ҫӗтер,кӯдтъе
7069,fallen lassen::V,ӳкер,gahtjehtidh
7070,fallen lassen::V,ӳкер,luojttet
7071,fallen lassen::V,ӳкер,luojttalit
7072,fallen lassen::V,ӳкер,gahčahit
7073,fallen lassen::V,ӳкер,lyeš'tiđ
7074,fallen lassen::V,ӳкер,kočâttiđ
7075,fallen lassen::V,ӳкер,rõpsted
7076,fallen lassen::V,ӳкер,kõõččted
7077,fallen lassen::V,ӳкер,ёҏтэ
7078,fallen lassen::V,ӳкер,кэчхэ
7079,machen::V,ту,daajhtodh
7080,machen::V,ту,dahkat
7081,machen::V,ту,dahkat
7082,machen::V,ту,rähtiđ
7083,machen::V,ту,raajjâd
7084,machen::V,ту,tue´j'jeed
7085,machen::V,ту,тӯййше
7086,machen::V,ту,ӣллькье
7087,herstellen::V,ӑстала,skaepiedidh
7088,herstellen::V,ӑстала,buvtadit
7089,herstellen::V,ӑстала,dudjot
7090,herstellen::V,ӑстала,a'mnâstiđ
7091,herstellen::V,ӑстала,va'lmâštiđ
7092,herstellen::V,ӑстала,vaalmšted
7093,herstellen::V,ӑстала,лыххкэ
7094,herstellen::V,ӑстала,ӣллькье
7095,bauen::V,ту,bigkedh
7096,bauen::V,ту,biggit
7097,bauen::V,ту,ráhkadit
7098,bauen::V,ту,huksiđ
7099,bauen::V,ту,raajjâd
7100,bauen::V,ту,тӯййше
7101,reparieren::V,юса,davvodh
7102,reparieren::V,юса,divvot
7103,reparieren::V,юса,divvut
7104,reparieren::V,юса,tivvoođ
7105,reparieren::V,юса,čihtâđ
7106,reparieren::V,юса,teevvad
7107,reparieren::V,юса,чиннэ
7108,verbessern::V,лайӑхлат,bueriedidh
7109,verbessern::V,лайӑхлат,báredit
7110,verbessern::V,лайӑхлат,buoredit
7111,verbessern::V,лайӑхлат,buoridit
7112,verbessern::V,лайӑхлат,pye'rediđ
7113,verbessern::V,лайӑхлат,pue´reed
7114,verbessern::V,лайӑхлат,шӣгнэ
7115,ändern::V,улӑштар,jeatjahtehtedh
7116,ändern::V,улӑштар,rievddadit
7117,ändern::V,улӑштар,muhttit
7118,ändern::V,улӑштар,molsut
7119,ändern::V,улӑштар,mutteđ
7120,ändern::V,улӑштар,mu´tted
7121,ändern::V,улӑштар,вуайхе
7122,ändern::V,улӑштар,ка̄вьсе
7123,graben::V,чав,berkedh
7124,graben::V,чав,kroehkedh
7125,graben::V,чав,bállet
7126,graben::V,чав,goaivut
7127,graben::V,чав,roggat
7128,graben::V,чав,kuái'vuđ
7129,graben::V,чав,rääppad
7130,graben::V,чав,kuäivvad
7131,graben::V,чав,ра̄бпэ
7132,graben::V,чав,куаййве
7133,graben::V,чакала,berkedh
7134,graben::V,чакала,kroehkedh
7135,graben::V,чакала,bállet
7136,graben::V,чакала,goaivut
7137,graben::V,чакала,roggat
7138,graben::V,чакала,kuái'vuđ
7139,graben::V,чакала,rääppad
7140,graben::V,чакала,kuäivvad
7141,graben::V,чакала,ра̄бпэ
7142,graben::V,чакала,куаййве
7143,beugen::V,кукӑрт,sojjedidh
7144,beugen::V,кукӑрт,såjådit
7145,beugen::V,кукӑрт,sojahit
7146,beugen::V,кукӑрт,sujâttiđ
7147,beugen::V,кукӑрт,kå´mrded
7148,beugen::V,кукӑрт,njikklõõttâd
7149,beugen::V,кукӑрт,сойхьтэ
7150,beugen::V,кукӑрт,то̄а̄ххкэ
7151,beugen::V,кукӑрт,нигклаххьтэ
7152,biegen::V,ав,sojjehtidh
7153,biegen::V,ав,såjådit
7154,biegen::V,ав,niejddet
7155,biegen::V,ав,sojahit
7156,biegen::V,ав,čipteđ
7157,biegen::V,ав,soojted
7158,biegen::V,ав,сойхьтэ
7159,biegen::V,кукӑрт,sojjehtidh
7160,biegen::V,кукӑрт,såjådit
7161,biegen::V,кукӑрт,niejddet
7162,biegen::V,кукӑрт,sojahit
7163,biegen::V,кукӑрт,čipteđ
7164,biegen::V,кукӑрт,soojted
7165,biegen::V,кукӑрт,сойхьтэ
7166,drehen::V,ҫавӑр,jårrehtidh
7167,drehen::V,ҫавӑр,bådnjåt
7168,drehen::V,ҫавӑр,botnjat
7169,drehen::V,ҫавӑр,jurâttiđ
7170,drehen::V,ҫавӑр,jåårǥlâ´tted
7171,drehen::V,ҫавӑр,чоӊӊтэ
7172,wenden::V,ӳпӗнтер,jarkelidh
7173,wenden::V,ӳпӗнтер,jårggålit
7174,wenden::V,ӳпӗнтер,jorgalit
7175,wenden::V,ӳпӗнтер,jurgâliđ
7176,wenden::V,ӳпӗнтер,jåårǥlâ´tted
7177,wenden::V,ӳпӗнтер,вӣррлаххътэ
7178,wenden::V,ӳпӗнтер,ка̄вьсе
7179,umdrehen::V,ҫавӑр,jarkedh
7180,umdrehen::V,ҫавӑр,måttsåstit
7181,umdrehen::V,ҫавӑр,botnjat
7182,umdrehen::V,ҫавӑр,jorgođ
7183,umdrehen::V,ҫавӑр,jårǥsted
7184,umdrehen::V,ҫавӑр,коамьхе
7185,umdrehen::V,ҫавӑр,калльтлэ
7186,heben::V,хӑпарт,luknjedh
7187,heben::V,хӑпарт,baavhkestidh
7188,heben::V,хӑпарт,bajedit
7189,heben::V,хӑпарт,loktet
7190,heben::V,хӑпарт,bajidit
7191,heben::V,хӑпарт,pajediđ
7192,heben::V,хӑпарт,kokkiđ
7193,heben::V,хӑпарт,kaggâd
7194,heben::V,хӑпарт,pââ´jeed
7195,heben::V,хӑпарт,пайнэ
7196,heben::V,хӑпарт,пайнэллэ
7197,hochheben::V,йӑт,lutnjedh
7198,hochheben::V,йӑт,låggŋit
7199,hochheben::V,йӑт,loktet
7200,hochheben::V,йӑт,pajediđ
7201,hochheben::V,йӑт,kuåstteed
7202,hochheben::V,йӑт,пайнэ
7203,ergreifen::V,тыт,fihkelidh
7204,ergreifen::V,тыт,sårjjot
7205,ergreifen::V,тыт,doahppit
7206,ergreifen::V,тыт,fáhtet
7207,ergreifen::V,тыт,tuáppuđ
7208,ergreifen::V,тыт,poppâ´tted
7209,ergreifen::V,тыт,каццсе
7210,ergreifen::V,тыт,туэрркэ
7211,ergreifen::V,тыт,ро̄а̄ппчье
7212,halten::V,тыт,steeredh
7213,halten::V,тыт,utniedidh
7214,halten::V,тыт,anedit
7215,halten::V,тыт,adnalit
7216,halten::V,тыт,doallat
7217,halten::V,тыт,toollâd
7218,halten::V,тыт,tue´rjjeed
7219,halten::V,тыт,туаррье
7220,drücken::V,пус,dïelkestidh
7221,drücken::V,пус,dieddet
7222,drücken::V,пус,deaddit
7223,drücken::V,пус,čárvet
7224,drücken::V,пус,čárvuđ
7225,drücken::V,пус,čärvvad
7226,drücken::V,пус,teä´d'ded
7227,drücken::V,пус,пе̄ррэ
7228,drücken::V,пус,ра̄ппче
7229,schieben::V,тӗк,vuetjedh
7230,schieben::V,тӗк,sjáhtjat
7231,schieben::V,тӗк,cáhkit
7232,schieben::V,тӗк,cuggâđ
7233,schieben::V,тӗк,oi´ǧǧeed
7234,schieben::V,тӗк,оййкье
7235,schieben::V,тӗрт,vuetjedh
7236,schieben::V,тӗрт,sjáhtjat
7237,schieben::V,тӗрт,cáhkit
7238,schieben::V,тӗрт,cuggâđ
7239,schieben::V,тӗрт,oi´ǧǧeed
7240,schieben::V,тӗрт,оййкье
7241,kratzen::V,хыр,våhtsodh
7242,kratzen::V,хыр,skreepedh
7243,kratzen::V,хыр,ruohkkat
7244,kratzen::V,хыр,ruohkastit
7245,kratzen::V,хыр,gazzut
7246,kratzen::V,хыр,kazzođ
7247,kratzen::V,хыр,võckkâd
7248,kratzen::V,хыр,кышшкэ
7249,kratzen::V,хыр,каххьце
7250,lecken::V,ҫула,njåalodh
7251,lecken::V,ҫула,njoallot
7252,lecken::V,ҫула,njolodit
7253,lecken::V,ҫула,njuálluđ
7254,lecken::V,ҫула,njuällad
7255,lecken::V,ҫула,нюаллэ
7256,beißen::V,ҫырт,gaektjedh
7257,beißen::V,ҫырт,gássket
7258,beißen::V,ҫырт,gáskestit
7259,beißen::V,ҫырт,gáskit
7260,beißen::V,ҫырт,käskiđ
7261,beißen::V,ҫырт,kä´cǩǩed
7262,beißen::V,ҫырт,ка̄ццьке
7263,beißen::V,хып,gaektjedh
7264,beißen::V,хып,gássket
7265,beißen::V,хып,gáskestit
7266,beißen::V,хып,gáskit
7267,beißen::V,хып,käskiđ
7268,beißen::V,хып,kä´cǩǩed
7269,beißen::V,хып,ка̄ццьке
7270,abreißen::V,тат,bïhkedh
7271,abreißen::V,тат,gajkkot
7272,abreißen::V,тат,gaikkihit
7273,abreißen::V,тат,roottâđ
7274,abreißen::V,тат,ra´šǩǩeed
7275,abreißen::V,тат,rååttad
7276,abreißen::V,тат,ро̄дтҍе
7277,abreißen::V,тат,пӯттҍкье
7278,abschneiden::V,кас,tjoehpestidh
7279,abschneiden::V,кас,jallat
7280,abschneiden::V,кас,čuohppat
7281,abschneiden::V,кас,jogâldiđ
7282,abschneiden::V,кас,geerelidh
7283,abschneiden::V,кас,е̄дтэ
7284,abschneiden::V,кас,е̄дтлэ
7285,binden::V,ҫых,gårredidh
7286,binden::V,ҫых,tjadnat
7287,binden::V,ҫых,gárrat
7288,binden::V,ҫых,čoonnâđ
7289,binden::V,ҫых,čõõnnâd
7290,binden::V,ҫых,čuõlmmâd
7291,binden::V,ҫых,ко̄ррэ
7292,binden::V,ҫых,чӯллмдэ
7293,binden::V,ҫых,ко̄а̄ррэ
7294,stecken::V,чик,rïjtedh
7295,stecken::V,чик,tsævkkat
7296,stecken::V,чик,cáhkit
7297,stecken::V,чик,cuggâđ
7298,stecken::V,чик,čuõ´ǧ'ǧeed
7299,stecken::V,чик,чогксэ
7300,stecken::V,чик,це̄ӈькхэ
7301,brechen::V,хуҫ,dåajodh
7302,brechen::V,хуҫ,tsåapkodh
7303,brechen::V,хуҫ,doaddjut
7304,brechen::V,хуҫ,cuvket
7305,brechen::V,хуҫ,moorrâđ
7306,brechen::V,хуҫ,mu´rdded
7307,brechen::V,хуҫ,муррьтэ
7308,klopfen::V,такка,beenghkedh
7309,klopfen::V,такка,goalkkalit
7310,klopfen::V,такка,tsábbmet
7311,klopfen::V,такка,goalkit
7312,klopfen::V,такка,skoalkit
7313,klopfen::V,такка,skuá'lkuttiđ
7314,klopfen::V,такка,kuälkted
7315,klopfen::V,такка,та̄гкэ
7316,hauen::V,шакка,beenghkedh
7317,hauen::V,шакка,tjuollat
7318,hauen::V,шакка,čuollat
7319,hauen::V,шакка,čurmâđ
7320,hauen::V,шакка,čâ´cǩǩed
7321,hauen::V,шакка,та̄гкэ
7322,hauen::V,шакка,ва̄сстэ
7323,kleben::V,ҫыпӑҫтар,njamkedh
7324,kleben::V,ҫыпӑҫтар,dædnjodit
7325,kleben::V,ҫыпӑҫтар,liibmet
7326,kleben::V,ҫыпӑҫтар,taṃadiđ
7327,kleben::V,ҫыпӑҫтар,li´jmmjed
7328,kleben::V,ҫыпӑҫтар,нямхэ
7329,reiben::V,сӑтӑр,daanjedh
7330,reiben::V,сӑтӑр,ruvvit
7331,reiben::V,сӑтӑр,ruvvet
7332,reiben::V,сӑтӑр,fiärruđ
7333,reiben::V,сӑтӑр,heârrad
7334,reiben::V,сӑтӑр,ru´vvjed
7335,reiben::V,сӑтӑр,е̄ррэ
7336,streichen::V,сӗр,daejdedh
7337,streichen::V,сӗр,badtjadidh
7338,streichen::V,сӗр,vuojddat
7339,streichen::V,сӗр,málet
7340,streichen::V,сӗр,njuohtat
7341,streichen::V,сӗр,njuottâđ
7342,streichen::V,сӗр,puák'suđ
7343,streichen::V,сӗр,påhssad
7344,streichen::V,сӗр,мо̄а̄шшэ
7345,schleifen::V,хӑйра,slijhpedh
7346,schleifen::V,хӑйра,sadjet
7347,schleifen::V,хӑйра,sadjit
7348,schleifen::V,хӑйра,šliipet
7349,schleifen::V,хӑйра,saijeeđ
7350,schleifen::V,хӑйра,sââjjad
7351,schleifen::V,хӑйра,tabǯsted
7352,schleifen::V,хӑйра,то̄а̄мчсе
7353,schneiden::V,кас,bietskedh
7354,schneiden::V,кас,suoddat
7355,schneiden::V,кас,tjuohppat
7356,schneiden::V,кас,biesskedit
7357,schneiden::V,кас,čuohppat
7358,schneiden::V,кас,čuop'pâđ
7359,schneiden::V,кас,čuõp'pâd
7360,schneiden::V,кас,е̄дтэ
7361,schneiden::V,кас,пе̄ррэ
7362,schneiden::V,кас,чӯххпэ
7363,rütteln::V,лӑка,firredh
7364,rütteln::V,лӑка,doargestit
7365,rütteln::V,лӑка,šluvgit
7366,rütteln::V,лӑка,pušteđ
7367,rütteln::V,лӑка,pu´štted
7368,rütteln::V,лӑка,пушшьтэ
7369,rütteln::V,силлентер,firredh
7370,rütteln::V,силлентер,doargestit
7371,rütteln::V,силлентер,šluvgit
7372,rütteln::V,силлентер,pušteđ
7373,rütteln::V,силлентер,pu´štted
7374,rütteln::V,силлентер,пушшьтэ
7375,schütteln::V,лӑка,firredh
7376,schütteln::V,лӑка,sjavnnjet
7377,schütteln::V,лӑка,sillnat
7378,schütteln::V,лӑка,skullhet
7379,schütteln::V,лӑка,salkalit
7380,schütteln::V,лӑка,pušteđ
7381,schütteln::V,лӑка,pu´štted
7382,schütteln::V,лӑка,пушшьтэ
7383,schütteln::V,силлентер,firredh
7384,schütteln::V,силлентер,sjavnnjet
7385,schütteln::V,силлентер,sillnat
7386,schütteln::V,силлентер,skullhet
7387,schütteln::V,силлентер,salkalit
7388,schütteln::V,силлентер,pušteđ
7389,schütteln::V,силлентер,pu´štted
7390,schütteln::V,силлентер,пушшьтэ
7391,schwenken::V,сулла,svinhtedh
7392,schwenken::V,сулла,svikkastit
7393,schwenken::V,сулла,šlivgut
7394,schwenken::V,сулла,hiä'iluttiđ
7395,schwenken::V,сулла,heeilted
7396,schwenken::V,сулла,маххъе
7397,schütten::V,тултар,gurhkedh
7398,schütten::V,тултар,hállit
7399,schütten::V,тултар,liejkkit
7400,schütten::V,тултар,leškiđ
7401,schütten::V,тултар,virâttiđ
7402,schütten::V,тултар,väällad
7403,schütten::V,тултар,ва̄ллэ
7404,füllen::V,тултар,dievhtedh
7405,füllen::V,тултар,dievddet
7406,füllen::V,тултар,deavdit
7407,füllen::V,тултар,tevdiđ
7408,füllen::V,тултар,tiudded
7409,füllen::V,тултар,тӣввтэ
7410,einwickeln::V,чӗрке,gïesedh
7411,einwickeln::V,чӗрке,giessat
7412,einwickeln::V,чӗрке,gárrat
7413,einwickeln::V,чӗрке,giessat
7414,einwickeln::V,чӗрке,gurpat
7415,einwickeln::V,чӗрке,kiessâđ
7416,einwickeln::V,чӗрке,ǩiõssâd
7417,einwickeln::V,чӗрке,кӣссэ
7418,tragen::V,ҫӗкле,guedtedh
7419,tragen::V,ҫӗкле,guoddet
7420,tragen::V,ҫӗкле,guoddit
7421,tragen::V,ҫӗкле,kyed'diđ
7422,tragen::V,ҫӗкле,kue´d'ded
7423,tragen::V,ҫӗкле,кӯннҌтэ
7424,schleppen::V,сӗтӗр,fatnehtidh
7425,schleppen::V,сӗтӗр,sliehpit
7426,schleppen::V,сӗтӗр,feastit
7427,schleppen::V,сӗтӗр,vie'šidiđ
7428,schleppen::V,сӗтӗр,hinnađ
7429,schleppen::V,сӗтӗр,nje´ʒʒed
7430,schleppen::V,сӗтӗр,чуввкэ
7431,ziehen::V,тӑс,giesedh
7432,ziehen::V,тӑс,giesset
7433,ziehen::V,тӑс,geassit
7434,ziehen::V,тӑс,keessiđ
7435,ziehen::V,тӑс,ǩie´ssed
7436,ziehen::V,тӑс,ке̄ссе
7437,aufbewahren::V,усра,vöörhkedh
7438,aufbewahren::V,усра,vuorkkit
7439,aufbewahren::V,усра,seailluhit
7440,aufbewahren::V,усра,siä'iluttiđ
7441,aufbewahren::V,усра,seeilted
7442,aufbewahren::V,усра,рӯкнэ
7443,werfen::V,пӑрах,slampestidh
7444,werfen::V,пӑрах,bálkkot
7445,werfen::V,пӑрах,suhppet
7446,werfen::V,пӑрах,šlivgiđ
7447,werfen::V,пӑрах,čeâǥǥted
7448,werfen::V,пӑрах,суэххпэ
7449,fangen::V,тыт,bivtedh
7450,fangen::V,тыт,giddit
7451,fangen::V,тыт,bivdit
7452,fangen::V,тыт,toppiđ
7453,fangen::V,тыт,tää´vted
7454,fangen::V,тыт,та̄бпэ
7455,fangen::V,тыт,со̄а̄гкэ
7456,packen::V,тыт,doerelidh
7457,packen::V,тыт,kreemsedh
7458,packen::V,тыт,doahppit
7459,packen::V,тыт,doahput
7460,packen::V,тыт,tuáppuđ
7461,packen::V,тыт,ká'ivâstiđ
7462,packen::V,тыт,tää´vted
7463,packen::V,тыт,каццсе
7464,packen::V,тыт,туэрркэ
7465,packen::V,тыт,ро̄а̄ппчье
7466,verstecken::V,пытарса хур,tjïekedh
7467,verstecken::V,пытарса хур,tjiehkat
7468,verstecken::V,пытарса хур,čiehkat
7469,verstecken::V,пытарса хур,čieḥâđ
7470,verstecken::V,пытарса хур,peittad
7471,verstecken::V,пытарса хур,пе̄йхьтэ
7472,teilen::V,уйӑр,juekedh
7473,teilen::V,уйӑр,juohket
7474,teilen::V,уйӑр,juohkit
7475,teilen::V,уйӑр,jyeḥiđ
7476,teilen::V,уйӑр,jue´ǩǩed
7477,teilen::V,уйӑр,ю̄гке
7478,teilen::V,уйӑр,ра̄ттҍке
7479,teilen::V,пайла,juekedh
7480,teilen::V,пайла,juohket
7481,teilen::V,пайла,juohkit
7482,teilen::V,пайла,jyeḥiđ
7483,teilen::V,пайла,jue´ǩǩed
7484,teilen::V,пайла,ю̄гке
7485,teilen::V,пайла,ра̄ттҍке
7486,schicken::V,яр,saadtodh
7487,schicken::V,яр,sáddit
7488,schicken::V,яр,sáddet
7489,schicken::V,яр,vuo'lgâttiđ
7490,schicken::V,яр,vuõltteed
7491,schicken::V,яр,вӯлкхэ
7492,bringen::V,кӳр,buektedh
7493,bringen::V,кӳр,doalvvot
7494,bringen::V,кӳр,buktit
7495,bringen::V,кӳр,tuál'vuđ
7496,bringen::V,кӳр,pu´htted
7497,bringen::V,кӳр,пыххьтэ
7498,hinzufügen::V,хуш,dievhtedh
7499,hinzufügen::V,хуш,duoddit
7500,hinzufügen::V,хуш,lasedit
7501,hinzufügen::V,хуш,lasihit
7502,hinzufügen::V,хуш,lasettiđ
7503,hinzufügen::V,хуш,lââ´zzted
7504,hinzufügen::V,хуш,лажьхе
7505,bekommen::V,ил,åadtjodh
7506,bekommen::V,ил,åttjudit
7507,bekommen::V,ил,oažžut
7508,bekommen::V,ил,juksâđ
7509,bekommen::V,ил,uáž'žuđ
7510,bekommen::V,ил,vuäǯ'ǯâd
7511,bekommen::V,ил,вуаннче
7512,bekommen::V,туян,åadtjodh
7513,bekommen::V,туян,åttjudit
7514,bekommen::V,туян,oažžut
7515,bekommen::V,туян,juksâđ
7516,bekommen::V,туян,uáž'žuđ
7517,bekommen::V,туян,vuäǯ'ǯâd
7518,bekommen::V,туян,вуаннче
7519,erhalten::V,ил,åadtjodh
7520,erhalten::V,ил,oadtjot
7521,erhalten::V,ил,oažžut
7522,erhalten::V,ил,uáž'žuđ
7523,erhalten::V,ил,vuäǯ'ǯâd
7524,erhalten::V,ил,ва̄лльтэ
7525,erhalten::V,туян,åadtjodh
7526,erhalten::V,туян,oadtjot
7527,erhalten::V,туян,oažžut
7528,erhalten::V,туян,uáž'žuđ
7529,erhalten::V,туян,vuäǯ'ǯâd
7530,erhalten::V,туян,ва̄лльтэ
7531,nehmen::V,ил,vaeltedh
7532,nehmen::V,ил,válldet
7533,nehmen::V,ил,váldit
7534,nehmen::V,ил,väldiđ
7535,nehmen::V,ил,vä´ldded
7536,nehmen::V,ил,ва̄лльтэ
7537,wählen::V,суйла,veeljedh
7538,wählen::V,суйла,válljit
7539,wählen::V,суйла,válljet
7540,wählen::V,суйла,valjiđ
7541,wählen::V,суйла,vaalšed
7542,wählen::V,суйла,va´lljeed
7543,wählen::V,суйла,воалшэ
7544,auswählen::V,суйла,veeljedh
7545,auswählen::V,суйла,tjuolldet
7546,auswählen::V,суйла,válljet
7547,auswählen::V,суйла,valjiđ
7548,auswählen::V,суйла,vaalšed
7549,auswählen::V,суйла,va´lljeed
7550,auswählen::V,суйла,воалшэ
7551,bewahren::V,упра,vaarjelidh
7552,bewahren::V,упра,bisodit
7553,bewahren::V,упра,várjjalit
7554,bewahren::V,упра,seailluhit
7555,bewahren::V,упра,varjâliđ
7556,bewahren::V,упра,varjjled
7557,bewahren::V,упра,ӣшшьтэ
7558,bewahren::V,упра,во̄а̄ррьдэ
7559,behindern::V,кансӗрле,hööptdeh
7560,behindern::V,кансӗрле,hieredit
7561,behindern::V,кансӗрле,muhttet
7562,behindern::V,кансӗрле,eastadit
7563,behindern::V,кансӗрле,estiđ
7564,behindern::V,кансӗрле,coggâđ
7565,behindern::V,кансӗрле,hettiđ
7566,behindern::V,кансӗрле,cõggâd
7567,behindern::V,кансӗрле,е̄кхэллэ
7568,behindern::V,чӑрмантар,hööptdeh
7569,behindern::V,чӑрмантар,hieredit
7570,behindern::V,чӑрмантар,muhttet
7571,behindern::V,чӑрмантар,eastadit
7572,behindern::V,чӑрмантар,estiđ
7573,behindern::V,чӑрмантар,coggâđ
7574,behindern::V,чӑрмантар,hettiđ
7575,behindern::V,чӑрмантар,cõggâd
7576,behindern::V,чӑрмантар,е̄кхэллэ
7577,verderben::V,пӑс,biejstedh
7578,verderben::V,пӑс,spedjat
7579,verderben::V,пӑс,billistit
7580,verderben::V,пӑс,pillediđ
7581,verderben::V,пӑс,tårmmad
7582,verderben::V,пӑс,pe´llsted
7583,verderben::V,пӑс,тоаррмэ
7584,verderben::V,пӑс,ма̄ййкэ
7585,beschädigen::V,пӑс,fæjloedidh
7586,beschädigen::V,пӑс,vahágahttet
7587,beschädigen::V,пӑс,bilidit
7588,beschädigen::V,пӑс,vahâgittiđ
7589,beschädigen::V,пӑс,pä´rtteed
7590,beschädigen::V,пӑс,муррьтэ
7591,zerbrechen::V,ват,tsööpkedh
7592,zerbrechen::V,ват,doadjet
7593,zerbrechen::V,ват,cuvket
7594,zerbrechen::V,ват,cuov'kkiđ
7595,zerbrechen::V,ват,muårrâd
7596,zerbrechen::V,ват,cu´vǩǩeed
7597,zerbrechen::V,ват,муррьтэ
7598,zerbrechen::V,ҫӗмӗр,tsööpkedh
7599,zerbrechen::V,ҫӗмӗр,doadjet
7600,zerbrechen::V,ҫӗмӗр,cuvket
7601,zerbrechen::V,ҫӗмӗр,cuov'kkiđ
7602,zerbrechen::V,ҫӗмӗр,muårrâd
