,Concept_ID,ru,se
4723,sieben::NUM,семь,čiččâm
4724,sieben::NUM,семь,čiččâm
4725,sieben::NUM,семь,кыджемь
4726,acht::NUM,восемь,gaektsie
4727,acht::NUM,восемь,gáktsa
4728,acht::NUM,восемь,gávcci
4729,acht::NUM,восемь,käävci
4730,acht::NUM,восемь,kääu´c
4731,acht::NUM,восемь,ка̄ххц
4732,neun::NUM,девять,uktsie
4733,neun::NUM,девять,aktse
4734,neun::NUM,девять,ovcci
4735,neun::NUM,девять,oovce
4736,neun::NUM,девять,å´hcc
4737,neun::NUM,девять,аххц
4738,zehn::NUM,десять,luhkie
4739,zehn::NUM,десять,låhke
4740,zehn::NUM,десять,lågev
4741,zehn::NUM,десять,logi
4742,zehn::NUM,десять,loṿe
4743,zehn::NUM,десять,lååi
4744,zehn::NUM,десять,лоагкь
4745,elf::NUM,одиннадцать,luhkieakte
4746,elf::NUM,одиннадцать,lågenanakta
4747,elf::NUM,одиннадцать,oktanuppelohkái
4748,elf::NUM,одиннадцать,ohtnubáloh
4749,elf::NUM,одиннадцать,õtmlo
4750,elf::NUM,одиннадцать,õhttmlo
4751,elf::NUM,одиннадцать,э̄ххтэмплоагкь
4752,zwölf::NUM,двенадцать,luhkiegöökte
4753,zwölf::NUM,двенадцать,lågenanguokta
4754,zwölf::NUM,двенадцать,guoktenuppelohkái
4755,zwölf::NUM,двенадцать,kyeh'tnubáloh
4756,zwölf::NUM,двенадцать,kuâtmlo
4757,zwölf::NUM,двенадцать,kuâhttmlo
4758,zwölf::NUM,двенадцать,кӯххтэмплоагкь
4759,zwanzig::NUM,двадцать,göökteluhkie
4760,zwanzig::NUM,двадцать,guoktalåhke
4761,zwanzig::NUM,двадцать,guoktelogi
4762,zwanzig::NUM,двадцать,kyeh'tilov
4763,zwanzig::NUM,двадцать,kuâhttlo
4764,zwanzig::NUM,двадцать,кӯххтлоагкь
4765,dreißig::NUM,тридцать,golmeluhkie
4766,dreißig::NUM,тридцать,gålmmålåhke
4767,dreißig::NUM,тридцать,golbmalogi
4768,dreißig::NUM,тридцать,kulmâlov
4769,dreißig::NUM,тридцать,koummlo
4770,dreißig::NUM,тридцать,ко̄ллмлоагкь
4771,vierzig::NUM,сорок,njieljieluhkie
4772,vierzig::NUM,сорок,nielljalåhke
4773,vierzig::NUM,сорок,njealljelogi
4774,vierzig::NUM,сорок,neljilov
4775,vierzig::NUM,сорок,nelljlo
4776,vierzig::NUM,сорок,не̄лльйлоагкь
4777,fünfzig::NUM,пятьдесят,vïjhteluhkie
4778,fünfzig::NUM,пятьдесят,vihttalåhke
4779,fünfzig::NUM,пятьдесят,vihttalogi
4780,fünfzig::NUM,пятьдесят,vittâlov
4781,fünfzig::NUM,пятьдесят,vittlo
4782,fünfzig::NUM,пятьдесят,выдтлоагкъ
4783,sechzig::NUM,шестьдесят,govhteluhkie
4784,sechzig::NUM,шестьдесят,guhttalåhke
4785,sechzig::NUM,шестьдесят,guhttalogi
4786,sechzig::NUM,шестьдесят,kuttâlov
4787,sechzig::NUM,шестьдесят,kuttlo
4788,sechzig::NUM,шестьдесят,кудтлоагкь
4789,siebzig::NUM,семьдесят,tjïjhtjeluhkie
4790,siebzig::NUM,семьдесят,gietjavlåhke
4791,siebzig::NUM,семьдесят,čiežalogi
4792,siebzig::NUM,семьдесят,čiččâmlov
4793,siebzig::NUM,семьдесят,čičmlo
4794,siebzig::NUM,семьдесят,кыджемьлоагкь
4795,achtzig::NUM,восемьдесят,gaektsieluhkie
4796,achtzig::NUM,восемьдесят,gáktsalåhke
4797,achtzig::NUM,восемьдесят,gávccilogi
4798,achtzig::NUM,восемьдесят,kähcilov
4799,achtzig::NUM,восемьдесят,kä´hcclo
4800,achtzig::NUM,восемьдесят,ка̄ххцлоагкь
4801,neunzig::NUM,девяносто,uktsieluhkie
4802,neunzig::NUM,девяносто,aktselåhke
4803,neunzig::NUM,девяносто,ovccilogi
4804,neunzig::NUM,девяносто,ohcelov
4805,neunzig::NUM,девяносто,å´hcclo
4806,neunzig::NUM,девяносто,аххцлоагкь
4807,hundert::NUM,сто,tjuetie
4808,hundert::NUM,сто,tjuohte
4809,hundert::NUM,сто,čuođi
4810,hundert::NUM,сто,čyeti
4811,hundert::NUM,сто,čue´tt
4812,hundert::NUM,сто,чӯдть
4813,tausend::NUM,тысяча,tåvsene
4814,tausend::NUM,тысяча,stoeretjuetie
4815,tausend::NUM,тысяча,tuvsán
4816,tausend::NUM,тысяча,duhát
4817,tausend::NUM,тысяча,duhát
4818,tausend::NUM,тысяча,tuhháát
4819,tausend::NUM,тысяча,dohat
4820,tausend::NUM,тысяча,то̄а̄фант
4821,und::CNJ,и,jïh
4822,und::CNJ,и,ja
4823,und::CNJ,и,ja
4824,und::CNJ,и,já
4825,und::CNJ,и,di
4826,und::CNJ,и,я
4827,und::CNJ,и,да
4828,und::CNJ,и,де
4829,oder::CNJ,или,jallh
4830,oder::CNJ,или,jali
4831,oder::CNJ,или,dahje
4832,oder::CNJ,или,adai
4833,oder::CNJ,или,avi
4834,oder::CNJ,или,le´be
4835,oder::CNJ,или,элэ
4836,oder::CNJ,или,вай
4837,oder::CNJ,либо,jallh
4838,oder::CNJ,либо,jali
4839,oder::CNJ,либо,dahje
4840,oder::CNJ,либо,adai
4841,oder::CNJ,либо,avi
4842,oder::CNJ,либо,le´be
4843,oder::CNJ,либо,элэ
4844,oder::CNJ,либо,вай
4845,stehen::V,стоять,tjåadtjodh
4846,stehen::V,стоять,seajsasjidh
4847,stehen::V,стоять,tjuodtjot
4848,stehen::V,стоять,čuožžut
4849,stehen::V,стоять,cuáp'cuđ
4850,stehen::V,стоять,čuâǯ'ǯad
4851,stehen::V,стоять,чуэннче
4852,sitzen::V,сидеть,tjahkasjidh
4853,sitzen::V,сидеть,tjåhkkåhit
4854,sitzen::V,сидеть,čohkkát
4855,sitzen::V,сидеть,čokkáđ
4856,sitzen::V,сидеть,išttâd åårrad
4857,sitzen::V,сидеть,ышштэ
4858,liegen::V,лежать,gaajranidh
4859,liegen::V,лежать,vellahit
4860,liegen::V,лежать,veallát
4861,liegen::V,лежать,viäl'láđ
4862,liegen::V,лежать,liâššâd
4863,liegen::V,лежать,ле̄шшэ
4864,hängen::V,висеть,gævnjasjidh
4865,hängen::V,висеть,gahtsahit
4866,hängen::V,висеть,heaŋgát
4867,hängen::V,висеть,hiäŋ'gáđ
4868,hängen::V,висеть,sorččad
4869,hängen::V,висеть,ла̄бпэ
4870,werden::V,стать,sjïdtedh
4871,werden::V,стать,sjaddat
4872,werden::V,стать,beassat
4873,werden::V,стать,šoddâđ
4874,werden::V,стать,šõddâd
4875,werden::V,стать,шэ̄ннтэ
4876,passieren::V,случиться,vaasedh
4877,passieren::V,случиться,sjaddat
4878,passieren::V,случиться,dáhpáduvvat
4879,passieren::V,случиться,vássit
4880,passieren::V,случиться,dáhpáhuvvat
4881,passieren::V,случиться,šoddâđ
4882,passieren::V,случиться,šõddâd
4883,passieren::V,случиться,шэ̄ннтэ
4884,passieren::V,случиться,тагсэ
4885,beginnen::V,начаться,aelkedh
4886,beginnen::V,начаться,álgget
4887,beginnen::V,начаться,álggahit
4888,beginnen::V,начаться,älgiđ
4889,beginnen::V,начаться,ä´lǧǧed
4890,beginnen::V,начаться,о̄а̄лкхуввэ
4891,beginnen::V,начаться,о̄а̄лкхэднэ
4892,enden::V,кончиться,orrijidh
4893,enden::V,кончиться,hiejttet
4894,enden::V,кончиться,nohkat
4895,enden::V,кончиться,nuuhâđ
4896,enden::V,кончиться,puu´tted
4897,enden::V,кончиться,пудтэ
4898,enden::V,кончиться,кӣркнэ
4899,wechseln::V,меняться,målsodh
4900,wechseln::V,меняться,lånudit
4901,wechseln::V,меняться,molssastit
4902,wechseln::V,меняться,molsašuddat
4903,wechseln::V,меняться,molsođ
4904,wechseln::V,меняться,vaaitõõttâd
4905,wechseln::V,меняться,вуайхувнэ
4906,aufgehen[Sonne]::V,взойти,låvnedh
4907,aufgehen[Sonne]::V,взойти,årijdit
4908,aufgehen[Sonne]::V,взойти,lavnnet
4909,aufgehen[Sonne]::V,взойти,badjánit
4910,aufgehen[Sonne]::V,взойти,pajaniđ
4911,aufgehen[Sonne]::V,взойти,pâjjned
4912,aufgehen[Sonne]::V,взойти,пэ̄ййнэ
4913,untergehen[Sonne]::V,зайти,luajhtadidh
4914,untergehen[Sonne]::V,зайти,gáhtot
4915,untergehen[Sonne]::V,зайти,vidodit
4916,untergehen[Sonne]::V,зайти,luoitádit
4917,untergehen[Sonne]::V,зайти,lyeš'tiđ
4918,untergehen[Sonne]::V,зайти,lue´štted
4919,untergehen[Sonne]::V,зайти,луэшштэдтэ
4920,scheinen[Sonne]::V,светить,goekedh
4921,scheinen[Sonne]::V,светить,bájttet
4922,scheinen[Sonne]::V,светить,báitit
4923,scheinen[Sonne]::V,светить,päštiđ
4924,scheinen[Sonne]::V,светить,pä´štted
4925,scheinen[Sonne]::V,светить,па̄шшьтэ
4926,donnern::V,греметь,laakedh
4927,donnern::V,греметь,sjærggot
4928,donnern::V,греметь,čerget
4929,donnern::V,греметь,čiär'guđ
4930,donnern::V,греметь,čeärgged
4931,donnern::V,греметь,ча̄рркэ
4932,wehen::V,дуть,bïegkedh
4933,wehen::V,дуть,bieggat
4934,wehen::V,дуть,bieggat
4935,wehen::V,дуть,pieg'gâđ
4936,wehen::V,дуть,piõg'gâd
4937,wehen::V,дуть,пӣӈӈкье
4938,strömen::V,литься,galkedh
4939,strömen::V,литься,gålggåt
4940,strömen::V,литься,golgat
4941,strömen::V,литься,kulgâđ
4942,strömen::V,литься,kolggâd
4943,strömen::V,литься,ко̄ллкэ
4944,fließen::V,течь,galkedh
4945,fließen::V,течь,gålggåt
4946,fließen::V,течь,golgat
4947,fließen::V,течь,kulgâđ
4948,fließen::V,течь,kolggâd
4949,fließen::V,течь,ко̄ллкэ
4950,sich drehen::V,вращаться,jårredh
4951,sich drehen::V,вращаться,bådnjåsit
4952,sich drehen::V,вращаться,jorrat
4953,sich drehen::V,вращаться,juurrâđ
4954,sich drehen::V,вращаться,joorrâd
4955,sich drehen::V,вращаться,чо̄ннэ
4956,schwanken::V,колебаться,syjjedidh
4957,schwanken::V,колебаться,vábbulit
4958,schwanken::V,колебаться,suoibut
4959,schwanken::V,колебаться,juár'buđ
4960,schwanken::V,колебаться,lâsmmad
4961,schwanken::V,колебаться,leâujjad
4962,schwanken::V,колебаться,лыйввэ
4963,schwanken::V,колебаться,качьедтэ
4964,schwingen::V,качаться,gaavedh
4965,schwingen::V,качаться,svinhtedh
4966,schwingen::V,качаться,gávvat
4967,schwingen::V,качаться,hiäi'luđ
4968,schwingen::V,качаться,heillad
4969,schwingen::V,качаться,мо̄а̄хнэ
4970,fallen::V,падать,gahtjedh
4971,fallen::V,падать,gahttjat
4972,fallen::V,падать,gahččat
4973,fallen::V,падать,jurrâđ
4974,fallen::V,падать,kõččâd
4975,fallen::V,падать,viõr'rled
4976,fallen::V,падать,ёрнэ
4977,fallen::V,падать,кэ̄ххче
4978,brennen::V,гореть,bueledh
4979,brennen::V,гореть,buollet
4980,brennen::V,гореть,buollit
4981,brennen::V,гореть,pyelliđ
4982,brennen::V,гореть,pue´lled
4983,brennen::V,гореть,пӯлле
4984,rauchen::V,дымить,soevedidh
4985,rauchen::V,дымить,berkiestidh
4986,rauchen::V,дымить,tsåjttset
4987,rauchen::V,дымить,borgguhit
4988,rauchen::V,дымить,po'rgestiđ
4989,rauchen::V,дымить,soicceđ
4990,rauchen::V,дымить,suõv'veed
4991,rauchen::V,дымить,суввдэ
4992,regnen::V,дождить,abrodh
4993,regnen::V,дождить,harvvet
4994,regnen::V,дождить,rássjodit
4995,regnen::V,дождить,arvit
4996,regnen::V,дождить,arved
4997,regnen::V,дождить,â´brred
4998,regnen::V,дождить,аббрэ
4999,gefrieren::V,замерзнуть,gelmedh
5000,gefrieren::V,замерзнуть,jeangodh
5001,gefrieren::V,замерзнуть,jiegŋot
5002,gefrieren::V,замерзнуть,galbmot
5003,gefrieren::V,замерзнуть,jiäŋŋuđ
5004,gefrieren::V,замерзнуть,jiõŋŋâd
5005,gefrieren::V,замерзнуть,kâ´lmmed
5006,gefrieren::V,замерзнуть,калльме
5007,tauen::V,таять,leamkedh
5008,tauen::V,таять,suddat
5009,tauen::V,таять,sagŋadit
5010,tauen::V,таять,suddat
5011,tauen::V,таять,suddâđ
5012,tauen::V,таять,suddâd
5013,tauen::V,таять,sõõŋŋâd
5014,tauen::V,таять,суннтэ
5015,schmelzen::V,плавиться,sjalkedh
5016,schmelzen::V,плавиться,suddat
5017,schmelzen::V,плавиться,suddat
5018,schmelzen::V,плавиться,suddâđ
5019,schmelzen::V,плавиться,sooŋŋâđ
5020,schmelzen::V,плавиться,suddâd
5021,schmelzen::V,плавиться,sõõŋŋâd
5022,schmelzen::V,плавиться,суннтэ
5023,trocknen::V,сохнуть,gajhkedh
5024,trocknen::V,сохнуть,gåjkkåt
5025,trocknen::V,сохнуть,goikat
5026,trocknen::V,сохнуть,iiŋŋâđ
5027,trocknen::V,сохнуть,iiŋŋâd
5028,trocknen::V,сохнуть,koškkâd
5029,trocknen::V,сохнуть,ко̄шшкэ
5030,sieden::V,кипеть,doeltedh
5031,sieden::V,кипеть,duolldat
5032,sieden::V,кипеть,duoldat
5033,sieden::V,кипеть,tuol'dâđ
5034,sieden::V,кипеть,tuõlddâd
5035,sieden::V,кипеть,тӯллтэ
5036,faulen::V,гнить,rååknedh
5037,faulen::V,гнить,mïetskedh
5038,faulen::V,гнить,miesskat
5039,faulen::V,гнить,mieskat
5040,faulen::V,гнить,guohcagit
5041,faulen::V,гнить,kálágiđ
5042,faulen::V,гнить,kuo'câgiđ
5043,faulen::V,гнить,kuõccjed
5044,faulen::V,гнить,мӣццкэ
5045,verfaulen::V,сгнить,rååknedh
5046,verfaulen::V,сгнить,mïetskedh
5047,verfaulen::V,сгнить,miesskat
5048,verfaulen::V,сгнить,mieskat
5049,verfaulen::V,сгнить,guohcagit
5050,verfaulen::V,сгнить,kálágiđ
5051,verfaulen::V,сгнить,kuo'câgiđ
5052,verfaulen::V,сгнить,kuõccjed
5053,verfaulen::V,сгнить,кӯццке
5054,reißen::V,рваться,gäjhkanidh
5055,reißen::V,рваться,ráhkat
5056,reißen::V,рваться,liejmedit
5057,reißen::V,рваться,gaikánit
5058,reißen::V,рваться,kiškuđ
5059,reißen::V,рваться,rõttsed
5060,reißen::V,рваться,лӯнтнэ
5061,reißen::V,рваться,кышшксэллэ
5062,versinken::V,тонуть,våajodh
5063,versinken::V,тонуть,vuodjot
5064,versinken::V,тонуть,tjalggat
5065,versinken::V,тонуть,vuodjut
5066,versinken::V,тонуть,vuáijuđ
5067,versinken::V,тонуть,vuäjjad
5068,versinken::V,тонуть,вуаййе
5069,vergehen::V,проходить,vaesedh
5070,vergehen::V,проходить,vásset
5071,vergehen::V,проходить,gollat
5072,vergehen::V,проходить,kullâđ
5073,vergehen::V,проходить,jåå´tted
5074,vergehen::V,проходить,ва̄ссэ
5075,vergehen::V,проходить,ӣллъюввэ
5076,erscheinen::V,появиться,vååjnedh
5077,erscheinen::V,появиться,ihtet
5078,erscheinen::V,появиться,ihtit
5079,erscheinen::V,появиться,albmodit
5080,erscheinen::V,появиться,a'lmostuđ
5081,erscheinen::V,появиться,ee´tted
5082,erscheinen::V,появиться,čuäitõõttâd
5083,erscheinen::V,появиться,i´lmstõõvvâd
5084,erscheinen::V,появиться,ыдтӭ
5085,verschwinden::V,исчезнуть,haajpanidh
5086,verschwinden::V,исчезнуть,gáhtot
5087,verschwinden::V,исчезнуть,jávkat
5088,verschwinden::V,исчезнуть,jä'vkittiđ
5089,verschwinden::V,исчезнуть,jaukkâd
5090,verschwinden::V,исчезнуть,hää´vjed
5091,verschwinden::V,исчезнуть,ка̄дтэ
5092,sinken::V,спадать,våajodh
5093,sinken::V,спадать,tsoahkot
5094,sinken::V,спадать,snjoaredit
5095,sinken::V,спадать,čalgat
5096,sinken::V,спадать,luáš'tádâttâđ
5097,sinken::V,спадать,njeeijâđ
5098,sinken::V,спадать,luâšttõõttâd
5099,sinken::V,спадать,njeâjjad
5100,sinken::V,спадать,луэшштэдтэ
5101,abnehmen::V,уменьшиться,nåhkedidh
5102,abnehmen::V,уменьшиться,unnot
5103,abnehmen::V,уменьшиться,binnot
5104,abnehmen::V,уменьшиться,geahppánit
5105,abnehmen::V,уменьшиться,kiäp'pániđ
5106,abnehmen::V,уменьшиться,ǩeäp'pned
5107,abnehmen::V,уменьшиться,уһцнэ
5108,zunehmen::V,увеличиваться,lassánit
5109,zunehmen::V,увеличиваться,ædnot
5110,zunehmen::V,увеличиваться,lassánit
5111,zunehmen::V,увеличиваться,stuorrut
5112,zunehmen::V,увеличиваться,lasaniđ
5113,zunehmen::V,увеличиваться,šõkkned
5114,zunehmen::V,увеличиваться,лашшнэ
5115,zunehmen::V,увеличиваться,шуррнэ
5116,steigen::V,подниматься,tjuedtjielidh
5117,steigen::V,подниматься,allánit
5118,steigen::V,подниматься,badjánit
5119,steigen::V,подниматься,allánit
5120,steigen::V,подниматься,alaniđ
5121,steigen::V,подниматься,âllned
5122,steigen::V,подниматься,pâjjned
5123,steigen::V,подниматься,пэ̄ййнэ
5124,wachsen::V,расти,suvvedh
5125,wachsen::V,расти,sjïdtedh
5126,wachsen::V,расти,sjaddat
5127,wachsen::V,расти,šaddat
5128,wachsen::V,расти,stuorrut
5129,wachsen::V,расти,šoddâđ
5130,wachsen::V,расти,šõddâd
5131,wachsen::V,расти,шэ̄ннтэ
5132,glänzen::V,блестеть,gïjkedh
5133,glänzen::V,блестеть,guohkat
5134,glänzen::V,блестеть,guojttet
5135,glänzen::V,блестеть,deadjut
5136,glänzen::V,блестеть,gildit
5137,glänzen::V,блестеть,kolottiđ
5138,glänzen::V,блестеть,pe´lǩǩed
5139,glänzen::V,блестеть,leä´dǧǧed
5140,glänzen::V,блестеть,пӯлле
5141,glänzen::V,блестеть,пыӆӆьке
5142,funkeln::V,сверкать,gaskedh
5143,funkeln::V,сверкать,tsehtsat
5144,funkeln::V,сверкать,jillat
5145,funkeln::V,сверкать,šealgut
5146,funkeln::V,сверкать,čuovggáhallat
5147,funkeln::V,сверкать,šiäl'guđ
5148,funkeln::V,сверкать,cåkkad
5149,funkeln::V,сверкать,кэ̄сскэ
5150,lärmen::V,шуметь,rajjadidh
5151,lärmen::V,шуметь,juhtsat
5152,lärmen::V,шуметь,rigeret
5153,lärmen::V,шуметь,šlámaidit
5154,lärmen::V,шуметь,šlamâdiđ
