,Concept_ID,se,kk
5162,lange::ADV,kuhháá,ұзақ
5163,lange::ADV,kuu´ǩǩ,ұзақ
5164,lange::ADV,кугкь,ұзақ
5165,plötzlich::ADV,faahketji,кенет
5166,plötzlich::ADV,hæhkkat,кенет
5167,plötzlich::ADV,fáhkkestaga,кенет
5168,plötzlich::ADV,fakkist,кенет
5169,plötzlich::ADV,kruu´ta,кенет
5170,plötzlich::ADV,а̄йнханна,кенет
5171,sofort::ADV,dallegh,әне-міне дегенше
5172,sofort::ADV,dalá,әне-міне дегенше
5173,sofort::ADV,dalánagi,әне-міне дегенше
5174,sofort::ADV,dakkavide,әне-міне дегенше
5175,sofort::ADV,dakkaviđe,әне-міне дегенше
5176,sofort::ADV,tállán,әне-міне дегенше
5177,sofort::ADV,naraaz,әне-міне дегенше
5178,sofort::ADV,атть,әне-міне дегенше
5179,später::ADV,mænngan ,артынан
5180,später::ADV,maŋŋebut,артынан
5181,später::ADV,maŋŋel,артынан
5182,später::ADV,maŋ̣eláá,артынан
5183,später::ADV,mâ´ŋŋlakast,артынан
5184,später::ADV,маӈӈа,артынан
5185,jetzt::ADV,daelie,енді
5186,jetzt::ADV,daelie,қазір
5187,jetzt::ADV,dal,енді
5188,jetzt::ADV,dal,қазір
5189,jetzt::ADV,dal,енді
5190,jetzt::ADV,dal,қазір
5191,jetzt::ADV,tääl,енді
5192,jetzt::ADV,tääl,қазір
5193,jetzt::ADV,ââ´n,енді
5194,jetzt::ADV,ââ´n,қазір
5195,jetzt::ADV,атть,енді
5196,jetzt::ADV,атть,қазір
5197,heute::ADV,daenbien,бүгін
5198,heute::ADV,uddni,бүгін
5199,heute::ADV,odne,бүгін
5200,heute::ADV,onne,бүгін
5201,heute::ADV,tä´bbe,бүгін
5202,heute::ADV,та̄ррьм,бүгін
5203,morgen::ADV,jirreden,ертең
5204,morgen::ADV,idet,ертең
5205,morgen::ADV,ihttin,ертең
5206,morgen::ADV,itten,ертең
5207,morgen::ADV,jâđđa,ертең
5208,morgen::ADV,янта,ертең
5209,bald::ADV,varke,тез
5210,bald::ADV,ruvva,тез
5211,bald::ADV,farga,тез
5212,bald::ADV,vorgâ,тез
5213,bald::ADV,sõrgg,тез
5214,bald::ADV,вэхтэнне,тез
5215,dann::ADV,die,онан соң
5216,dann::ADV,die,сонан соң
5217,dann::ADV,dalloj,онан соң
5218,dann::ADV,dalloj,сонан соң
5219,dann::ADV,de,онан соң
5220,dann::ADV,de,сонан соң
5221,dann::ADV,te,онан соң
5222,dann::ADV,te,сонан соң
5223,dann::ADV,de,онан соң
5224,dann::ADV,de,сонан соң
5225,dann::ADV,teä,онан соң
5226,dann::ADV,teä,сонан соң
5227,dann::ADV,â´tte,онан соң
5228,dann::ADV,â´tte,сонан соң
5229,dann::ADV,те,онан соң
5230,dann::ADV,те,сонан соң
5231,gestern::ADV,jååktan,кеше
5232,gestern::ADV,iektu,кеше
5233,gestern::ADV,ikte,кеше
5234,gestern::ADV,jieh't,кеше
5235,gestern::ADV,jåhtta,кеше
5236,gestern::ADV,яххта,кеше
5237,einst::ADV,dejpeli,бірде
5238,einst::ADV,dejpeli,бір кезде
5239,einst::ADV,åvdebut,бірде
5240,einst::ADV,åvdebut,бір кезде
5241,einst::ADV,áigi,бірде
5242,einst::ADV,áigi,бір кезде
5243,einst::ADV,dolin,бірде
5244,einst::ADV,dolin,бір кезде
5245,einst::ADV,tovle,бірде
5246,einst::ADV,tovle,бір кезде
5247,einst::ADV,tuu´l,бірде
5248,einst::ADV,tuu´l,бір кезде
5249,einst::ADV,э̄ххьтэшьт,бірде
5250,einst::ADV,э̄ххьтэшьт,бір кезде
5251,damals::ADV,aejkien,анада
5252,damals::ADV,dalloj,анада
5253,damals::ADV,dalle,анада
5254,damals::ADV,talle,анада
5255,damals::ADV,te´l,анада
5256,damals::ADV,teä´l,анада
5257,damals::ADV,танна,анада
5258,danach::ADV,mïnngesne,онан соң
5259,danach::ADV,mïnngesne,сонан соң
5260,danach::ADV,dan maŋŋela,онан соң
5261,danach::ADV,dan maŋŋela,сонан соң
5262,danach::ADV,maŋŋil,онан соң
5263,danach::ADV,maŋŋil,сонан соң
5264,danach::ADV,das maŋŋá,онан соң
5265,danach::ADV,das maŋŋá,сонан соң
5266,danach::ADV,maŋ̣a,онан соң
5267,danach::ADV,maŋ̣a,сонан соң
5268,danach::ADV,mâ´ŋŋlest,онан соң
5269,danach::ADV,mâ´ŋŋlest,сонан соң
5270,danach::ADV,маӈӈа,онан соң
5271,danach::ADV,маӈӈа,сонан соң
5272,vorher::ADV,aarebi,бұрын
5273,vorher::ADV,åvddål,бұрын
5274,vorher::ADV,árat,бұрын
5275,vorher::ADV,ovdâl,бұрын
5276,vorher::ADV,ouddâl,бұрын
5277,vorher::ADV,а̄йка,бұрын
5278,zuerst::ADV,voestegh,әуелі
5279,zuerst::ADV,voestegh,алдымен
5280,zuerst::ADV,álgon,әуелі
5281,zuerst::ADV,álgon,алдымен
5282,zuerst::ADV,vuos,әуелі
5283,zuerst::ADV,vuos,алдымен
5284,zuerst::ADV,vuohččan,әуелі
5285,zuerst::ADV,vuohččan,алдымен
5286,zuerst::ADV,vuoč'čin,әуелі
5287,zuerst::ADV,vuoč'čin,алдымен
5288,zuerst::ADV,vuõ´ste,әуелі
5289,zuerst::ADV,vuõ´ste,алдымен
5290,zuerst::ADV,vuõs'smõõssân,әуелі
5291,zuerst::ADV,vuõs'smõõssân,алдымен
5292,zuerst::ADV,э̄ввтла,әуелі
5293,zuerst::ADV,э̄ввтла,алдымен
5294,zuerst::ADV,э̄ввтэль,әуелі
5295,zuerst::ADV,э̄ввтэль,алдымен
5296,einmal::ADV,ikth,бір жолы
5297,einmal::ADV,akti,бір жолы
5298,einmal::ADV,okte,бір жолы
5299,einmal::ADV,ohtii,бір жолы
5300,einmal::ADV,kojo,бір жолы
5301,einmal::ADV,måttmešt,бір жолы
5302,einmal::ADV,э̄фт вэ̄рр,бір жолы
5303,manchmal::ADV,muvhtene,кейде
5304,manchmal::ADV,muhttijn,кейде
5305,manchmal::ADV,duolla dálla,кейде
5306,manchmal::ADV,muhtumin,кейде
5307,manchmal::ADV,kuásnii,кейде
5308,manchmal::ADV,måttmešt,кейде
5309,manchmal::ADV,kuä´ss-ne,кейде
5310,manchmal::ADV,мудта вэ̄р,кейде
5311,oft::ADV,daamtaj,ылғи
5312,oft::ADV,álu,ылғи
5313,oft::ADV,ábaj,ылғи
5314,oft::ADV,dájvvá,ылғи
5315,oft::ADV,dávjá,ылғи
5316,oft::ADV,távjá,ылғи
5317,oft::ADV,täujja,ылғи
5318,oft::ADV,то̄а̄ййв,ылғи
5319,immer::ADV,iktesth,өнебойы
5320,immer::ADV,eejnegen,өнебойы
5321,immer::ADV,agev,өнебойы
5322,immer::ADV,álo,өнебойы
5323,immer::ADV,ain,өнебойы
5324,immer::ADV,ovttuu,өнебойы
5325,immer::ADV,pâi,өнебойы
5326,immer::ADV,пай,өнебойы
5327,niemals::ADV,ij gåessie,ешуақытта
5328,niemals::ADV,ij goassak,ешуақытта
5329,niemals::ADV,ij ihkenis,ешуақытта
5330,niemals::ADV,ii goassege,ешуақытта
5331,niemals::ADV,ij kuás'sin,ешуақытта
5332,niemals::ADV,ij ni kuä´ss,ешуақытта
5333,niemals::ADV,эйй никуэссь,ешуақытта
5334,hier::ADV,daagkoe,бұнда
5335,hier::ADV,daagkoe,осында
5336,hier::ADV,dála,бұнда
5337,hier::ADV,dála,осында
5338,hier::ADV,dánna,бұнда
5339,hier::ADV,dánna,осында
5340,hier::ADV,dá,бұнда
5341,hier::ADV,dá,осында
5342,hier::ADV,dás,бұнда
5343,hier::ADV,dás,осында
5344,hier::ADV,taa,бұнда
5345,hier::ADV,taa,осында
5346,hier::ADV,tää,бұнда
5347,hier::ADV,tää,осында
5348,hier::ADV,ta´ltte,бұнда
5349,hier::ADV,ta´ltte,осында
5350,hier::ADV,тала,бұнда
5351,hier::ADV,тала,осында
5352,hier::ADV,тэста,бұнда
5353,hier::ADV,тэста,осында
5354,hierhin::ADV,diekie,бермен
5355,hierhin::ADV,dási,бермен
5356,hierhin::ADV,diehki,бермен
5357,hierhin::ADV,deike,бермен
5358,hierhin::ADV,teehi,бермен
5359,hierhin::ADV,tii´ǩ,бермен
5360,hierhin::ADV,тӣге,бермен
5361,von hier::ADV,daebpede,бер жақтан
5362,von hier::ADV,dássta,бер жақтан
5363,von hier::ADV,dáppelt,бер жақтан
5364,von hier::ADV,dáppe,бер жақтан
5365,von hier::ADV,tástán,бер жақтан
5366,von hier::ADV,tääiǥ,бер жақтан
5367,von hier::ADV,tääi´ben,бер жақтан
5368,von hier::ADV,тэста,бер жақтан
5369,dort::ADV,dagkoe,анда
5370,dort::ADV,dale,анда
5371,dort::ADV,dakko,анда
5372,dort::ADV,tuo,анда
5373,dort::ADV,tovben,анда
5374,dort::ADV,to´ben,анда
5375,dort::ADV,тёллэ,анда
5376,dort::ADV,тамьпе,анда
5377,dorthin::ADV,dahkoe,әрі
5378,dorthin::ADV,dåhku,әрі
5379,dorthin::ADV,dohko,әрі
5380,dorthin::ADV,diehko,әрі
5381,dorthin::ADV,tuohu,әрі
5382,dorthin::ADV,tok,әрі
5383,dorthin::ADV,tok-aa,әрі
5384,dorthin::ADV,то̄гэ,әрі
5385,vorwärts::ADV,fraamme,ілгері
5386,vorwärts::ADV,åvddån,ілгері
5387,vorwärts::ADV,ovddas,ілгері
5388,vorwärts::ADV,oovdâs,ілгері
5389,vorwärts::ADV,ooudâs,ілгері
5390,vorwärts::ADV,ooudårra,ілгері
5391,vorwärts::ADV,эвтэс,ілгері
5392,rückwärts::ADV,mænngese,артқа
5393,rückwärts::ADV,ruoptobadáj,артқа
5394,rückwärts::ADV,maŋás,артқа
5395,rückwärts::ADV,majaskulij,артқа
5396,rückwärts::ADV,mââjas,артқа
5397,rückwärts::ADV,mâ´ŋŋla,артқа
5398,rückwärts::ADV,мо̄а̄з,артқа
5399,rückwärts::ADV,мо̄а̄ст,артқа
5400,zurück::ADV,bååstede,кейін қарай
5401,zurück::ADV,ruoptus,кейін қарай
5402,zurück::ADV,maŋus,кейін қарай
5403,zurück::ADV,ruoktot,кейін қарай
5404,zurück::ADV,maassâd,кейін қарай
5405,zurück::ADV,vä´st,кейін қарай
5406,zurück::ADV,mååusat,кейін қарай
5407,zurück::ADV,мо̄а̄з,кейін қарай
5408,zurück::ADV,мо̄а̄ст,кейін қарай
5409,unten::ADV,vuelnie,төменде
5410,unten::ADV,vuollen,төменде
5411,unten::ADV,vuollin,төменде
5412,unten::ADV,vyellin,төменде
5413,unten::ADV,vue´llen,төменде
5414,unten::ADV,вӯлльн,төменде
5415,hinab::ADV,våålese,астына
5416,hinab::ADV,våålese,төмен
5417,hinab::ADV,vuolus,астына
5418,hinab::ADV,vuolus,төмен
5419,hinab::ADV,vulos,астына
5420,hinab::ADV,vulos,төмен
5421,hinab::ADV,vuá'lás,астына
5422,hinab::ADV,vuá'lás,төмен
5423,hinab::ADV,vuâlas,астына
5424,hinab::ADV,vuâlas,төмен
5425,hinab::ADV,валас,астына
5426,hinab::ADV,валас,төмен
5427,oben::ADV,bijjene,жоғарыда
5428,oben::ADV,baddjen,жоғарыда
5429,oben::ADV,badjin,жоғарыда
5430,oben::ADV,paijeen,жоғарыда
5431,oben::ADV,pâ´jjen,жоғарыда
5432,oben::ADV,tunââ´lmest,жоғарыда
5433,oben::ADV,пайенҍ,жоғарыда
5434,hinauf::ADV,bæjjese,өрге
5435,hinauf::ADV,bajás,өрге
5436,hinauf::ADV,bajás,өрге
5437,hinauf::ADV,pajas,өрге
5438,hinauf::ADV,pââjas,өрге
5439,hinauf::ADV,пайяс,өрге
5440,überall::ADV,gaajhkene lehkesne,әрқайда
5441,überall::ADV,juohkka sajen,әрқайда
5442,überall::ADV,juohke sajis,әрқайда
5443,überall::ADV,jya'hisaajeest,әрқайда
5444,überall::ADV,vee´zz,әрқайда
5445,überall::ADV,pukvee´zz,әрқайда
5446,überall::ADV,пугквесь,әрқайда
5447,nicht::ADV,ij,емес
5448,nicht::ADV,ij,емес
5449,nicht::ADV,ii,емес
5450,nicht::ADV,ij,емес
5451,nicht::ADV,ij,емес
5452,nicht::ADV,эйй,емес
5453,ein wenig::ADV,ånnetje,азырақ
5454,ein wenig::ADV,ånnetje,аздаған
5455,ein wenig::ADV,ånnetje,азғантай
5456,ein wenig::ADV,ahtjetje,азырақ
5457,ein wenig::ADV,ahtjetje,аздаған
5458,ein wenig::ADV,ahtjetje,азғантай
5459,ein wenig::ADV,binná,азырақ
5460,ein wenig::ADV,binná,аздаған
5461,ein wenig::ADV,binná,азғантай
5462,ein wenig::ADV,veahá,азырақ
5463,ein wenig::ADV,veahá,аздаған
5464,ein wenig::ADV,veahá,азғантай
5465,ein wenig::ADV,ucánjii,азырақ
5466,ein wenig::ADV,ucánjii,аздаған
5467,ein wenig::ADV,ucánjii,азғантай
5468,ein wenig::ADV,occanj,азырақ
5469,ein wenig::ADV,occanj,аздаған
5470,ein wenig::ADV,occanj,азғантай
5471,ein wenig::ADV,simmna,азырақ
5472,ein wenig::ADV,simmna,аздаған
5473,ein wenig::ADV,simmna,азғантай
5474,ein wenig::ADV,сада,азырақ
5475,ein wenig::ADV,сада,аздаған
5476,ein wenig::ADV,сада,азғантай
5477,ein wenig::ADV,садаматта,азырақ
5478,ein wenig::ADV,садаматта,аздаған
5479,ein wenig::ADV,садаматта,азғантай
5480,kaum::ADV,jallan,зорға
5481,kaum::ADV,vánet,зорға
5482,kaum::ADV,báljo,зорға
5483,kaum::ADV,illá,зорға
5484,kaum::ADV,illvaa,зорға
5485,kaum::ADV,мале,зорға
5486,kaum::ADV,элэлэ,зорға
5487,sehr::ADV,sagk,орасан
5488,sehr::ADV,riek,орасан
5489,sehr::ADV,sieldes,орасан
5490,sehr::ADV,hui,орасан
5491,sehr::ADV,ollu,орасан
5492,sehr::ADV,čuuvtij,орасан
5493,sehr::ADV,sami,орасан
5494,sehr::ADV,čuu´t,орасан
5495,sehr::ADV,пэре,орасан
5496,sehr::ADV,чофта,орасан
5497,so::ADV,numhtie,бұлай
5498,so::ADV,numhtie,былайша
5499,so::ADV,nav,бұлай
5500,so::ADV,nav,былайша
5501,so::ADV,nuov,бұлай
5502,so::ADV,nuov,былайша
5503,so::ADV,nåv,бұлай
5504,so::ADV,nåv,былайша
5505,so::ADV,nu,бұлай
5506,so::ADV,nu,былайша
5507,so::ADV,näävt,бұлай
5508,so::ADV,näävt,былайша
5509,so::ADV,de,бұлай
5510,so::ADV,de,былайша
5511,so::ADV,nu´t,бұлай
5512,so::ADV,nu´t,былайша
5513,so::ADV,nääi´t,бұлай
5514,so::ADV,nääi´t,былайша
5515,so::ADV,те̄льнэ,бұлай
5516,so::ADV,те̄льнэ,былайша
5517,noch::ADV,annje,әлі
5518,noch::ADV,ájn,әлі
5519,noch::ADV,vilá,әлі
5520,noch::ADV,ain,әлі
5521,noch::ADV,vela,әлі
5522,noch::ADV,võl,әлі
5523,noch::ADV,veâl,әлі
5524,noch::ADV,вя̄л,әлі
5525,nur::ADV,ajve,ғана
5526,nur::ADV,barre,ғана
5527,nur::ADV,dåssjå,ғана
5528,nur::ADV,dušše,ғана
5529,nur::ADV,váá,ғана
5530,nur::ADV,pâi,ғана
5531,nur::ADV,leša,ғана
5532,nur::ADV,tåå´lǩ,ғана
5533,nur::ADV,лэша,ғана
5534,nur::ADV,лышшэ,ғана
5535,schon::ADV,joe,түге
5536,schon::ADV,juo,түге
5537,schon::ADV,juo,түге
5538,schon::ADV,juo,түге
5539,schon::ADV,ju´n,түге
5540,schon::ADV,ё,түге
5541,wieder::ADV,vihth,жаңа
5542,wieder::ADV,vihth,қайта
5543,wieder::ADV,vihth,жаңадан
5544,wieder::ADV,aajmoen,жаңа
5545,wieder::ADV,aajmoen,қайта
5546,wieder::ADV,aajmoen,жаңадан
5547,wieder::ADV,vas,жаңа
5548,wieder::ADV,vas,қайта
5549,wieder::ADV,vas,жаңадан
5550,wieder::ADV,ådåsis,жаңа
5551,wieder::ADV,ådåsis,қайта
5552,wieder::ADV,ådåsis,жаңадан
5553,wieder::ADV,fas,жаңа
5554,wieder::ADV,fas,қайта
5555,wieder::ADV,fas,жаңадан
5556,wieder::ADV,vuot,жаңа
5557,wieder::ADV,vuot,қайта
5558,wieder::ADV,vuot,жаңадан
5559,wieder::ADV,vest,жаңа
5560,wieder::ADV,vest,қайта
5561,wieder::ADV,vest,жаңадан
5562,wieder::ADV,däs,жаңа
5563,wieder::ADV,däs,қайта
5564,wieder::ADV,däs,жаңадан
5565,wieder::ADV,e´pet,жаңа
5566,wieder::ADV,e´pet,қайта
5567,wieder::ADV,e´pet,жаңадан
5568,wieder::ADV,аввта,жаңа
5569,wieder::ADV,аввта,қайта
5570,wieder::ADV,аввта,жаңадан
5571,wieder::ADV,о̄дтсэ,жаңа
5572,wieder::ADV,о̄дтсэ,қайта
5573,wieder::ADV,о̄дтсэ,жаңадан
5574,vor::PRP,åvteste,алды
5575,vor::PRP,ålggolin,алды
5576,vor::PRP,ovddas,алды
5577,vor::PRP,oovdâst,алды
5578,vor::PRP,ooudâst,алды
5579,vor::PRP,авьтэмьбе̄лльт,алды
5580,hinter::PRP,duekesne,артынан
5581,hinter::PRP,duogen,артынан
5582,hinter::PRP,maŋŋelin,артынан
5583,hinter::PRP,maŋil,артынан
5584,hinter::PRP,duogás,артынан
5585,hinter::PRP,tyeḥin,артынан
5586,hinter::PRP,tue´ǩǩen,артынан
5587,hinter::PRP,маӈельт,артынан
5588,unter::PRP,nuelesne,түп
5589,unter::PRP,nuelesne,маңында
5590,unter::PRP,vuolen,түп
5591,unter::PRP,vuolen,маңында
5592,unter::PRP,vuolde,түп
5593,unter::PRP,vuolde,маңында
5594,unter::PRP,vyel'ni,түп
5595,unter::PRP,vyel'ni,маңында
5596,unter::PRP,vue´llen,түп
5597,unter::PRP,vue´llen,маңында
5598,unter::PRP,вӯлльнҍ,түп
5599,unter::PRP,вӯлльнҍ,маңында
5600,durch::PRP,vieken,арқылы
5601,durch::PRP,tjadá,арқылы
5602,durch::PRP,-rájge,арқылы
5603,durch::PRP,čađa,арқылы
5604,durch::PRP,čoođâ,арқылы
5605,durch::PRP,čõõđ,арқылы
5606,durch::PRP,pääi´ǩ,арқылы
5607,durch::PRP,че̄д,арқылы
5608,neben::PRP,baaltese,іргеде
5609,neben::PRP,baaltese,жанында
5610,neben::PRP,báldan,іргеде
5611,neben::PRP,báldan,жанында
5612,neben::PRP,bálddas,іргеде
5613,neben::PRP,bálddas,жанында
5614,neben::PRP,paaldâst,іргеде
5615,neben::PRP,paaldâst,жанында
5616,neben::PRP,paaldâst,іргеде
5617,neben::PRP,paaldâst,жанында
5618,neben::PRP,поалльтэ,іргеде
5619,neben::PRP,поалльтэ,жанында
5620,zwischen::PRP,gaskesne,арада
5621,zwischen::PRP,gasska,арада
5622,zwischen::PRP,gaskkas,арада
5623,zwischen::PRP,kooskâst,арада
5624,zwischen::PRP,kâskka,арада
5625,zwischen::PRP,кэскэсьт,арада
5626,zwischen::PRP,кэ̄скэль,арада
5627,wegen::PRP,dïete,үшін
5628,wegen::PRP,gaevhtieh,үшін
5629,wegen::PRP,diehti,үшін
5630,wegen::PRP,dihte,үшін
5631,wegen::PRP,geažil,үшін
5632,wegen::PRP,tet,үшін
5633,wegen::PRP,diõtt,үшін
5634,wegen::PRP,ǩeäč'ča,үшін
5635,wegen::PRP,гуэйке,үшін
5636,dies::PRN,dihte,бұ
5637,dies::PRN,dihte,осы
5638,dies::PRN,dát,бұ
5639,dies::PRN,dát,осы
5640,dies::PRN,dát,бұ
5641,dies::PRN,dát,осы
5642,dies::PRN,táát,бұ
5643,dies::PRN,táát,осы
5644,dies::PRN,tät,бұ
5645,dies::PRN,tät,осы
5646,dies::PRN,tiett-aa,бұ
5647,dies::PRN,tiett-aa,осы
5648,dies::PRN,тэдт,бұ
5649,dies::PRN,тэдт,осы
5650,das::PRN,dohte,сол
5651,das::PRN,dat,сол
5652,das::PRN,dat,сол
5653,das::PRN,tot,сол
5654,das::PRN,tõt,сол
5655,das::PRN,тудт,сол
5656,alles::PRN,gaajhke,дүйім
5657,alles::PRN,gaajhke,күллі
5658,alles::PRN,gájkka,дүйім
5659,alles::PRN,gájkka,күллі
5660,alles::PRN,buot,дүйім
5661,alles::PRN,buot,күллі
5662,alles::PRN,puoh,дүйім
5663,alles::PRN,puoh,күллі
5664,alles::PRN,puk,дүйім
5665,alles::PRN,puk,күллі
5666,alles::PRN,пугк,дүйім
5667,alles::PRN,пугк,күллі
5668,ich::PRN,manne,мен
5669,ich::PRN,mån,мен
