,Concept_ID,se,sq
5015,unten::ADV,vuelnie,poshtë
5016,unten::ADV,vuollen,poshtë
5017,unten::ADV,vuollin,poshtë
5018,unten::ADV,vyellin,poshtë
5019,unten::ADV,vue´llen,poshtë
5020,unten::ADV,вӯлльн,poshtë
5021,hinab::ADV,våålese,përposh
5022,hinab::ADV,vuolus,përposh
5023,hinab::ADV,vulos,përposh
5024,hinab::ADV,vuá'lás,përposh
5025,hinab::ADV,vuâlas,përposh
5026,hinab::ADV,валас,përposh
5027,oben::ADV,bijjene,lart
5028,oben::ADV,bijjene,sipër
5029,oben::ADV,baddjen,lart
5030,oben::ADV,baddjen,sipër
5031,oben::ADV,badjin,lart
5032,oben::ADV,badjin,sipër
5033,oben::ADV,paijeen,lart
5034,oben::ADV,paijeen,sipër
5035,oben::ADV,pâ´jjen,lart
5036,oben::ADV,pâ´jjen,sipër
5037,oben::ADV,tunââ´lmest,lart
5038,oben::ADV,tunââ´lmest,sipër
5039,oben::ADV,пайенҍ,lart
5040,oben::ADV,пайенҍ,sipër
5041,hinauf::ADV,bæjjese,lart
5042,hinauf::ADV,bæjjese,përpjetë
5043,hinauf::ADV,bajás,lart
5044,hinauf::ADV,bajás,përpjetë
5045,hinauf::ADV,bajás,lart
5046,hinauf::ADV,bajás,përpjetë
5047,hinauf::ADV,pajas,lart
5048,hinauf::ADV,pajas,përpjetë
5049,hinauf::ADV,pââjas,lart
5050,hinauf::ADV,pââjas,përpjetë
5051,hinauf::ADV,пайяс,lart
5052,hinauf::ADV,пайяс,përpjetë
5053,überall::ADV,gaajhkene lehkesne,kudo
5054,überall::ADV,juohkka sajen,kudo
5055,überall::ADV,juohke sajis,kudo
5056,überall::ADV,jya'hisaajeest,kudo
5057,überall::ADV,vee´zz,kudo
5058,überall::ADV,pukvee´zz,kudo
5059,überall::ADV,пугквесь,kudo
5060,nicht::ADV,ij,s'
5061,nicht::ADV,ij,nuk
5062,nicht::ADV,ij,s'
5063,nicht::ADV,ij,nuk
5064,nicht::ADV,ii,s'
5065,nicht::ADV,ii,nuk
5066,nicht::ADV,ij,s'
5067,nicht::ADV,ij,nuk
5068,nicht::ADV,ij,s'
5069,nicht::ADV,ij,nuk
5070,nicht::ADV,эйй,s'
5071,nicht::ADV,эйй,nuk
5072,ein wenig::ADV,ånnetje,një tis
5073,ein wenig::ADV,ahtjetje,një tis
5074,ein wenig::ADV,binná,një tis
5075,ein wenig::ADV,veahá,një tis
5076,ein wenig::ADV,ucánjii,një tis
5077,ein wenig::ADV,occanj,një tis
5078,ein wenig::ADV,simmna,një tis
5079,ein wenig::ADV,сада,një tis
5080,ein wenig::ADV,садаматта,një tis
5081,kaum::ADV,jallan,mezi
5082,kaum::ADV,vánet,mezi
5083,kaum::ADV,báljo,mezi
5084,kaum::ADV,illá,mezi
5085,kaum::ADV,illvaa,mezi
5086,kaum::ADV,мале,mezi
5087,kaum::ADV,элэлэ,mezi
5088,sehr::ADV,sagk,fort
5089,sehr::ADV,sagk,shumë
5090,sehr::ADV,riek,fort
5091,sehr::ADV,riek,shumë
5092,sehr::ADV,sieldes,fort
5093,sehr::ADV,sieldes,shumë
5094,sehr::ADV,hui,fort
5095,sehr::ADV,hui,shumë
5096,sehr::ADV,ollu,fort
5097,sehr::ADV,ollu,shumë
5098,sehr::ADV,čuuvtij,fort
5099,sehr::ADV,čuuvtij,shumë
5100,sehr::ADV,sami,fort
5101,sehr::ADV,sami,shumë
5102,sehr::ADV,čuu´t,fort
5103,sehr::ADV,čuu´t,shumë
5104,sehr::ADV,пэре,fort
5105,sehr::ADV,пэре,shumë
5106,sehr::ADV,чофта,fort
5107,sehr::ADV,чофта,shumë
5108,so::ADV,numhtie,ashtu
5109,so::ADV,numhtie,kështu
5110,so::ADV,nav,ashtu
5111,so::ADV,nav,kështu
5112,so::ADV,nuov,ashtu
5113,so::ADV,nuov,kështu
5114,so::ADV,nåv,ashtu
5115,so::ADV,nåv,kështu
5116,so::ADV,nu,ashtu
5117,so::ADV,nu,kështu
5118,so::ADV,näävt,ashtu
5119,so::ADV,näävt,kështu
5120,so::ADV,de,ashtu
5121,so::ADV,de,kështu
5122,so::ADV,nu´t,ashtu
5123,so::ADV,nu´t,kështu
5124,so::ADV,nääi´t,ashtu
5125,so::ADV,nääi´t,kështu
5126,so::ADV,те̄льнэ,ashtu
5127,so::ADV,те̄льнэ,kështu
5128,noch::ADV,annje,ende
5129,noch::ADV,annje,akoma
5130,noch::ADV,ájn,ende
5131,noch::ADV,ájn,akoma
5132,noch::ADV,vilá,ende
5133,noch::ADV,vilá,akoma
5134,noch::ADV,ain,ende
5135,noch::ADV,ain,akoma
5136,noch::ADV,vela,ende
5137,noch::ADV,vela,akoma
5138,noch::ADV,võl,ende
5139,noch::ADV,võl,akoma
5140,noch::ADV,veâl,ende
5141,noch::ADV,veâl,akoma
5142,noch::ADV,вя̄л,ende
5143,noch::ADV,вя̄л,akoma
5144,nur::ADV,ajve,vetëm
5145,nur::ADV,barre,vetëm
5146,nur::ADV,dåssjå,vetëm
5147,nur::ADV,dušše,vetëm
5148,nur::ADV,váá,vetëm
5149,nur::ADV,pâi,vetëm
5150,nur::ADV,leša,vetëm
5151,nur::ADV,tåå´lǩ,vetëm
5152,nur::ADV,лэша,vetëm
5153,nur::ADV,лышшэ,vetëm
5154,schon::ADV,joe,tashmë
5155,schon::ADV,juo,tashmë
5156,schon::ADV,juo,tashmë
5157,schon::ADV,juo,tashmë
5158,schon::ADV,ju´n,tashmë
5159,schon::ADV,ё,tashmë
5160,wieder::ADV,vihth,përsëri
5161,wieder::ADV,aajmoen,përsëri
5162,wieder::ADV,vas,përsëri
5163,wieder::ADV,ådåsis,përsëri
5164,wieder::ADV,fas,përsëri
5165,wieder::ADV,vuot,përsëri
5166,wieder::ADV,vest,përsëri
5167,wieder::ADV,däs,përsëri
5168,wieder::ADV,e´pet,përsëri
5169,wieder::ADV,аввта,përsëri
5170,wieder::ADV,о̄дтсэ,përsëri
5171,vor::PRP,åvteste,para
5172,vor::PRP,ålggolin,para
5173,vor::PRP,ovddas,para
5174,vor::PRP,oovdâst,para
5175,vor::PRP,ooudâst,para
5176,vor::PRP,авьтэмьбе̄лльт,para
5177,hinter::PRP,duekesne,prapa
5178,hinter::PRP,duekesne,mbrapa
5179,hinter::PRP,duogen,prapa
5180,hinter::PRP,duogen,mbrapa
5181,hinter::PRP,maŋŋelin,prapa
5182,hinter::PRP,maŋŋelin,mbrapa
5183,hinter::PRP,maŋil,prapa
5184,hinter::PRP,maŋil,mbrapa
5185,hinter::PRP,duogás,prapa
5186,hinter::PRP,duogás,mbrapa
5187,hinter::PRP,tyeḥin,prapa
5188,hinter::PRP,tyeḥin,mbrapa
5189,hinter::PRP,tue´ǩǩen,prapa
5190,hinter::PRP,tue´ǩǩen,mbrapa
5191,hinter::PRP,маӈельт,prapa
5192,hinter::PRP,маӈельт,mbrapa
5193,unter::PRP,nuelesne,nën
5194,unter::PRP,vuolen,nën
5195,unter::PRP,vuolde,nën
5196,unter::PRP,vyel'ni,nën
5197,unter::PRP,vue´llen,nën
5198,unter::PRP,вӯлльнҍ,nën
5199,durch::PRP,vieken,nëpër
5200,durch::PRP,tjadá,nëpër
5201,durch::PRP,-rájge,nëpër
5202,durch::PRP,čađa,nëpër
5203,durch::PRP,čoođâ,nëpër
5204,durch::PRP,čõõđ,nëpër
5205,durch::PRP,pääi´ǩ,nëpër
5206,durch::PRP,че̄д,nëpër
5207,neben::PRP,baaltese,pranë
5208,neben::PRP,baaltese,përbri
5209,neben::PRP,báldan,pranë
5210,neben::PRP,báldan,përbri
5211,neben::PRP,bálddas,pranë
5212,neben::PRP,bálddas,përbri
5213,neben::PRP,paaldâst,pranë
5214,neben::PRP,paaldâst,përbri
5215,neben::PRP,paaldâst,pranë
5216,neben::PRP,paaldâst,përbri
5217,neben::PRP,поалльтэ,pranë
5218,neben::PRP,поалльтэ,përbri
5219,zwischen::PRP,gaskesne,midis
5220,zwischen::PRP,gaskesne,ndërmjet
5221,zwischen::PRP,gasska,midis
5222,zwischen::PRP,gasska,ndërmjet
5223,zwischen::PRP,gaskkas,midis
5224,zwischen::PRP,gaskkas,ndërmjet
5225,zwischen::PRP,kooskâst,midis
5226,zwischen::PRP,kooskâst,ndërmjet
5227,zwischen::PRP,kâskka,midis
5228,zwischen::PRP,kâskka,ndërmjet
5229,zwischen::PRP,кэскэсьт,midis
5230,zwischen::PRP,кэскэсьт,ndërmjet
5231,zwischen::PRP,кэ̄скэль,midis
5232,zwischen::PRP,кэ̄скэль,ndërmjet
5233,wegen::PRP,dïete,për
5234,wegen::PRP,gaevhtieh,për
5235,wegen::PRP,diehti,për
5236,wegen::PRP,dihte,për
5237,wegen::PRP,geažil,për
5238,wegen::PRP,tet,për
5239,wegen::PRP,diõtt,për
5240,wegen::PRP,ǩeäč'ča,për
5241,wegen::PRP,гуэйке,për
5242,dies::PRN,dihte,ky
5243,dies::PRN,dát,ky
5244,dies::PRN,dát,ky
5245,dies::PRN,táát,ky
5246,dies::PRN,tät,ky
5247,dies::PRN,tiett-aa,ky
5248,dies::PRN,тэдт,ky
5249,das::PRN,dohte,ky
5250,das::PRN,dat,ky
5251,das::PRN,dat,ky
5252,das::PRN,tot,ky
5253,das::PRN,tõt,ky
5254,das::PRN,тудт,ky
5255,alles::PRN,gaajhke,gjithçka
5256,alles::PRN,gájkka,gjithçka
5257,alles::PRN,buot,gjithçka
5258,alles::PRN,puoh,gjithçka
5259,alles::PRN,puk,gjithçka
5260,alles::PRN,пугк,gjithçka
5261,ich::PRN,manne,unë
5262,ich::PRN,mån,unë
5263,ich::PRN,månnå,unë
5264,ich::PRN,mun,unë
5265,ich::PRN,mun,unë
5266,ich::PRN,munnâ,unë
5267,ich::PRN,mon,unë
5268,ich::PRN,мунн,unë
5269,du::PRN,datne,ti
5270,du::PRN,dån,ti
5271,du::PRN,don,ti
5272,du::PRN,tun,ti
5273,du::PRN,ton,ti
5274,du::PRN,то̄нн,ti
5275,er::PRN,dïhte,ai
5276,er::PRN,sån,ai
5277,er::PRN,son,ai
5278,er::PRN,sun,ai
5279,er::PRN,son,ai
5280,er::PRN,со̄нн,ai
5281,wir::PRN,mijjieh,ne
5282,wir::PRN,mij,ne
5283,wir::PRN,mii,ne
5284,wir::PRN,mij,ne
5285,wir::PRN,mij,ne
5286,wir::PRN,мыйй,ne
5287,ihr::PRN,dijjie,ju
5288,ihr::PRN,dij,ju
5289,ihr::PRN,dii,ju
5290,ihr::PRN,tij,ju
5291,ihr::PRN,tij,ju
5292,ihr::PRN,тыйй,ju
5293,sie::PRN,dah,ata
5294,sie::PRN,sij,ata
5295,sie::PRN,sii,ata
5296,sie::PRN,sij,ata
5297,sie::PRN,sij,ata
5298,sie::PRN,сыйй,ata
5299,was::FPRN,mij,ç'
5300,was::FPRN,mij,çfarë
5301,was::FPRN,mij,ç'
5302,was::FPRN,mij,çfarë
5303,was::FPRN,mii,ç'
5304,was::FPRN,mii,çfarë
5305,was::FPRN,mii,ç'
5306,was::FPRN,mii,çfarë
5307,was::FPRN,mii,ç'
5308,was::FPRN,mii,çfarë
5309,was::FPRN,мӣ,ç'
5310,was::FPRN,мӣ,çfarë
5311,wer::FPRN,gie,kush
5312,wer::FPRN,guhti,kush
5313,wer::FPRN,gii,kush
5314,wer::FPRN,guhte,kush
5315,wer::FPRN,kii,kush
5316,wer::FPRN,ǩii,kush
5317,wer::FPRN,kåå´tt,kush
5318,wer::FPRN,ке̄,kush
5319,wo::FADV,gusnie,ku
5320,wo::FADV,gånnå,ku
5321,wo::FADV,gos,ku
5322,wo::FADV,kost,ku
5323,wo::FADV,ko´st,ku
5324,wo::FADV,касьт,ku
5325,wohin::FADV,gogka,për ku
5326,wohin::FADV,gåsi,për ku
5327,wohin::FADV,gosa,për ku
5328,wohin::FADV,kuus,për ku
5329,wohin::FADV,koozz,për ku
5330,wohin::FADV,ко̄з,për ku
5331,wie::FADV,guktie,si
5332,wie::FADV,gumhtie,si
5333,wie::FADV,gåktu,si
5334,wie::FADV,mot,si
5335,wie::FADV,mahte,si
5336,wie::FADV,mä´htt,si
5337,wie::FADV,ко̄ххт,si
5338,warum::FADV,man,pse
5339,warum::FADV,man,përse
5340,warum::FADV,manen,pse
5341,warum::FADV,manen,përse
5342,warum::FADV,manne,pse
5343,warum::FADV,manne,përse
5344,warum::FADV,mane,pse
5345,warum::FADV,mane,përse
5346,warum::FADV,mondiet,pse
5347,warum::FADV,mondiet,përse
5348,warum::FADV,mõõzz,pse
5349,warum::FADV,mõõzz,përse
5350,warum::FADV,mää´nn,pse
5351,warum::FADV,mää´nn,përse
5352,warum::FADV,мэ̄йт,pse
5353,warum::FADV,мэ̄йт,përse
5354,warum::FADV,мэ̄ннгуэйке,pse
5355,warum::FADV,мэ̄ннгуэйке,përse
5356,wieviel::FNUM,man jeenje,sa
5357,wieviel::FNUM,makta,sa
5358,wieviel::FNUM,olugo,sa
5359,wieviel::FNUM,kalle,sa
5360,wieviel::FNUM,kâ´ll,sa
5361,wieviel::FNUM,мэ̄ннве̄рьт,sa
5362,wieviel::FNUM,мэ̄нлянчверьт,sa
5363,eins::NUM,akte,një
5364,eins::NUM,akta,një
5365,eins::NUM,okta,një
5366,eins::NUM,ohtâ,një
5367,eins::NUM,õhtt,një
5368,eins::NUM,э̄ххт,një
5369,eins::NUM,о̄ххтэ,një
5370,zwei::NUM,göökte,dy
5371,zwei::NUM,guokta,dy
5372,zwei::NUM,guokte,dy
5373,zwei::NUM,kyeh'ti,dy
5374,zwei::NUM,kuõ´htt,dy
5375,zwei::NUM,кӯххт,dy
5376,drei::NUM,golme,tre
5377,drei::NUM,gålmmå,tre
5378,drei::NUM,golbma,tre
5379,drei::NUM,kulmâ,tre
5380,drei::NUM,koumm,tre
5381,drei::NUM,ко̄ллм,tre
5382,vier::NUM,njieljie,katër
5383,vier::NUM,niellja,katër
5384,vier::NUM,njeallje,katër
5385,vier::NUM,nelji,katër
5386,vier::NUM,nellj,katër
5387,vier::NUM,не̄лльй,katër
5388,fünf::NUM,vïjhte,pesë
5389,fünf::NUM,vihtta,pesë
5390,fünf::NUM,vihtta,pesë
5391,fünf::NUM,vittâ,pesë
5392,fünf::NUM,vitt,pesë
5393,fünf::NUM,выдт,pesë
5394,sechs::NUM,govhte,gjashtë
5395,sechs::NUM,guhtta,gjashtë
5396,sechs::NUM,guhtta,gjashtë
5397,sechs::NUM,kuttâ,gjashtë
5398,sechs::NUM,kutt,gjashtë
5399,sechs::NUM,кудт,gjashtë
5400,sieben::NUM,tjïjhtje,shtatë
5401,sieben::NUM,giehtja,shtatë
5402,sieben::NUM,čieža,shtatë
5403,sieben::NUM,čiččâm,shtatë
5404,sieben::NUM,čiččâm,shtatë
5405,sieben::NUM,кыджемь,shtatë
5406,acht::NUM,gaektsie,tetë
5407,acht::NUM,gáktsa,tetë
5408,acht::NUM,gávcci,tetë
5409,acht::NUM,käävci,tetë
5410,acht::NUM,kääu´c,tetë
5411,acht::NUM,ка̄ххц,tetë
5412,neun::NUM,uktsie,nëntë
5413,neun::NUM,aktse,nëntë
5414,neun::NUM,ovcci,nëntë
5415,neun::NUM,oovce,nëntë
5416,neun::NUM,å´hcc,nëntë
5417,neun::NUM,аххц,nëntë
5418,zehn::NUM,luhkie,dhjetë
5419,zehn::NUM,låhke,dhjetë
5420,zehn::NUM,lågev,dhjetë
5421,zehn::NUM,logi,dhjetë
5422,zehn::NUM,loṿe,dhjetë
5423,zehn::NUM,lååi,dhjetë
5424,zehn::NUM,лоагкь,dhjetë
5425,elf::NUM,luhkieakte,njëmbëdhjetë
5426,elf::NUM,lågenanakta,njëmbëdhjetë
5427,elf::NUM,oktanuppelohkái,njëmbëdhjetë
5428,elf::NUM,ohtnubáloh,njëmbëdhjetë
5429,elf::NUM,õtmlo,njëmbëdhjetë
5430,elf::NUM,õhttmlo,njëmbëdhjetë
5431,elf::NUM,э̄ххтэмплоагкь,njëmbëdhjetë
5432,zwölf::NUM,luhkiegöökte,dymbëdhjetë
5433,zwölf::NUM,lågenanguokta,dymbëdhjetë
5434,zwölf::NUM,guoktenuppelohkái,dymbëdhjetë
5435,zwölf::NUM,kyeh'tnubáloh,dymbëdhjetë
5436,zwölf::NUM,kuâtmlo,dymbëdhjetë
5437,zwölf::NUM,kuâhttmlo,dymbëdhjetë
5438,zwölf::NUM,кӯххтэмплоагкь,dymbëdhjetë
5439,zwanzig::NUM,göökteluhkie,njëzet
5440,zwanzig::NUM,guoktalåhke,njëzet
5441,zwanzig::NUM,guoktelogi,njëzet
5442,zwanzig::NUM,kyeh'tilov,njëzet
5443,zwanzig::NUM,kuâhttlo,njëzet
5444,zwanzig::NUM,кӯххтлоагкь,njëzet
5445,dreißig::NUM,golmeluhkie,tridhjetë
5446,dreißig::NUM,gålmmålåhke,tridhjetë
5447,dreißig::NUM,golbmalogi,tridhjetë
5448,dreißig::NUM,kulmâlov,tridhjetë
5449,dreißig::NUM,koummlo,tridhjetë
5450,dreißig::NUM,ко̄ллмлоагкь,tridhjetë
5451,vierzig::NUM,njieljieluhkie,dyzet
5452,vierzig::NUM,nielljalåhke,dyzet
5453,vierzig::NUM,njealljelogi,dyzet
5454,vierzig::NUM,neljilov,dyzet
5455,vierzig::NUM,nelljlo,dyzet
5456,vierzig::NUM,не̄лльйлоагкь,dyzet
5457,fünfzig::NUM,vïjhteluhkie,pesëdhjetë
5458,fünfzig::NUM,vihttalåhke,pesëdhjetë
5459,fünfzig::NUM,vihttalogi,pesëdhjetë
5460,fünfzig::NUM,vittâlov,pesëdhjetë
5461,fünfzig::NUM,vittlo,pesëdhjetë
5462,fünfzig::NUM,выдтлоагкъ,pesëdhjetë
5463,sechzig::NUM,govhteluhkie,gjashtëdhjetë
5464,sechzig::NUM,guhttalåhke,gjashtëdhjetë
5465,sechzig::NUM,guhttalogi,gjashtëdhjetë
5466,sechzig::NUM,kuttâlov,gjashtëdhjetë
5467,sechzig::NUM,kuttlo,gjashtëdhjetë
5468,sechzig::NUM,кудтлоагкь,gjashtëdhjetë
5469,siebzig::NUM,tjïjhtjeluhkie,shtatëdhjetë
5470,siebzig::NUM,gietjavlåhke,shtatëdhjetë
5471,siebzig::NUM,čiežalogi,shtatëdhjetë
5472,siebzig::NUM,čiččâmlov,shtatëdhjetë
5473,siebzig::NUM,čičmlo,shtatëdhjetë
5474,siebzig::NUM,кыджемьлоагкь,shtatëdhjetë
5475,achtzig::NUM,gaektsieluhkie,tetëdhjetë
5476,achtzig::NUM,gáktsalåhke,tetëdhjetë
5477,achtzig::NUM,gávccilogi,tetëdhjetë
5478,achtzig::NUM,kähcilov,tetëdhjetë
5479,achtzig::NUM,kä´hcclo,tetëdhjetë
5480,achtzig::NUM,ка̄ххцлоагкь,tetëdhjetë
5481,neunzig::NUM,uktsieluhkie,nëntëdhjetë
5482,neunzig::NUM,aktselåhke,nëntëdhjetë
5483,neunzig::NUM,ovccilogi,nëntëdhjetë
5484,neunzig::NUM,ohcelov,nëntëdhjetë
5485,neunzig::NUM,å´hcclo,nëntëdhjetë
5486,neunzig::NUM,аххцлоагкь,nëntëdhjetë
5487,hundert::NUM,tjuetie,qind
5488,hundert::NUM,tjuohte,qind
5489,hundert::NUM,čuođi,qind
5490,hundert::NUM,čyeti,qind
5491,hundert::NUM,čue´tt,qind
5492,hundert::NUM,чӯдть,qind
5493,tausend::NUM,tåvsene,mijë
5494,tausend::NUM,stoeretjuetie,mijë
5495,tausend::NUM,tuvsán,mijë
5496,tausend::NUM,duhát,mijë
5497,tausend::NUM,duhát,mijë
5498,tausend::NUM,tuhháát,mijë
5499,tausend::NUM,dohat,mijë
5500,tausend::NUM,то̄а̄фант,mijë
5501,und::CNJ,jïh,e
5502,und::CNJ,jïh,dhe
5503,und::CNJ,ja,e
5504,und::CNJ,ja,dhe
5505,und::CNJ,ja,e
5506,und::CNJ,ja,dhe
5507,und::CNJ,já,e
5508,und::CNJ,já,dhe
5509,und::CNJ,di,e
5510,und::CNJ,di,dhe
5511,und::CNJ,я,e
5512,und::CNJ,я,dhe
5513,und::CNJ,да,e
5514,und::CNJ,да,dhe
5515,und::CNJ,де,e
5516,und::CNJ,де,dhe
5517,oder::CNJ,jallh,a
5518,oder::CNJ,jallh,apo
5519,oder::CNJ,jali,a
5520,oder::CNJ,jali,apo
5521,oder::CNJ,dahje,a
5522,oder::CNJ,dahje,apo
5523,oder::CNJ,adai,a
5524,oder::CNJ,adai,apo
5525,oder::CNJ,avi,a
5526,oder::CNJ,avi,apo
5527,oder::CNJ,le´be,a
5528,oder::CNJ,le´be,apo
5529,oder::CNJ,элэ,a
5530,oder::CNJ,элэ,apo
5531,oder::CNJ,вай,a
5532,oder::CNJ,вай,apo
5533,stehen::V,tjåadtjodh,rri
5534,stehen::V,seajsasjidh,rri
5535,stehen::V,tjuodtjot,rri
5536,stehen::V,čuožžut,rri
5537,stehen::V,cuáp'cuđ,rri
5538,stehen::V,čuâǯ'ǯad,rri
5539,stehen::V,чуэннче,rri
5540,sitzen::V,tjahkasjidh,rri
5541,sitzen::V,tjåhkkåhit,rri
5542,sitzen::V,čohkkát,rri
5543,sitzen::V,čokkáđ,rri
5544,sitzen::V,išttâd åårrad,rri
5545,sitzen::V,ышштэ,rri
5546,liegen::V,gaajranidh,rri shtrirë
5547,liegen::V,vellahit,rri shtrirë
5548,liegen::V,veallát,rri shtrirë
5549,liegen::V,viäl'láđ,rri shtrirë
5550,liegen::V,liâššâd,rri shtrirë
5551,liegen::V,ле̄шшэ,rri shtrirë
5552,hängen::V,gævnjasjidh,varem
5553,hängen::V,gahtsahit,varem
5554,hängen::V,heaŋgát,varem
5555,hängen::V,hiäŋ'gáđ,varem
5556,hängen::V,sorččad,varem
5557,hängen::V,ла̄бпэ,varem
5558,werden::V,sjïdtedh,bëhem
5559,werden::V,sjaddat,bëhem
5560,werden::V,beassat,bëhem
5561,werden::V,šoddâđ,bëhem
5562,werden::V,šõddâd,bëhem
5563,werden::V,шэ̄ннтэ,bëhem
5564,passieren::V,vaasedh,ndodh
5565,passieren::V,sjaddat,ndodh
5566,passieren::V,dáhpáduvvat,ndodh
5567,passieren::V,vássit,ndodh
5568,passieren::V,dáhpáhuvvat,ndodh
5569,passieren::V,šoddâđ,ndodh
5570,passieren::V,šõddâd,ndodh
5571,passieren::V,шэ̄ннтэ,ndodh
5572,passieren::V,тагсэ,ndodh
5573,beginnen::V,aelkedh,filloj
5574,beginnen::V,álgget,filloj
5575,beginnen::V,álggahit,filloj
5576,beginnen::V,älgiđ,filloj
5577,beginnen::V,ä´lǧǧed,filloj
5578,beginnen::V,о̄а̄лкхуввэ,filloj
5579,beginnen::V,о̄а̄лкхэднэ,filloj
5580,enden::V,orrijidh,përfundoj
5581,enden::V,hiejttet,përfundoj
5582,enden::V,nohkat,përfundoj
5583,enden::V,nuuhâđ,përfundoj
5584,enden::V,puu´tted,përfundoj
5585,enden::V,пудтэ,përfundoj
5586,enden::V,кӣркнэ,përfundoj
5587,wechseln::V,målsodh,ndërroj
5588,wechseln::V,lånudit,ndërroj
5589,wechseln::V,molssastit,ndërroj
5590,wechseln::V,molsašuddat,ndërroj
5591,wechseln::V,molsođ,ndërroj
5592,wechseln::V,vaaitõõttâd,ndërroj
5593,wechseln::V,вуайхувнэ,ndërroj
5594,aufgehen[Sonne]::V,låvnedh,hapem
5595,aufgehen[Sonne]::V,årijdit,hapem
5596,aufgehen[Sonne]::V,lavnnet,hapem
5597,aufgehen[Sonne]::V,badjánit,hapem
5598,aufgehen[Sonne]::V,pajaniđ,hapem
5599,aufgehen[Sonne]::V,pâjjned,hapem
5600,aufgehen[Sonne]::V,пэ̄ййнэ,hapem
5601,untergehen[Sonne]::V,luajhtadidh,hyj
5602,untergehen[Sonne]::V,luajhtadidh,perëndoj
5603,untergehen[Sonne]::V,gáhtot,hyj
5604,untergehen[Sonne]::V,gáhtot,perëndoj
5605,untergehen[Sonne]::V,vidodit,hyj
5606,untergehen[Sonne]::V,vidodit,perëndoj
5607,untergehen[Sonne]::V,luoitádit,hyj
5608,untergehen[Sonne]::V,luoitádit,perëndoj
5609,untergehen[Sonne]::V,lyeš'tiđ,hyj
5610,untergehen[Sonne]::V,lyeš'tiđ,perëndoj
5611,untergehen[Sonne]::V,lue´štted,hyj
5612,untergehen[Sonne]::V,lue´štted,perëndoj
5613,untergehen[Sonne]::V,луэшштэдтэ,hyj
5614,untergehen[Sonne]::V,луэшштэдтэ,perëndoj
5615,scheinen[Sonne]::V,goekedh,ndriçoj
5616,scheinen[Sonne]::V,bájttet,ndriçoj
5617,scheinen[Sonne]::V,báitit,ndriçoj
5618,scheinen[Sonne]::V,päštiđ,ndriçoj
5619,scheinen[Sonne]::V,pä´štted,ndriçoj
5620,scheinen[Sonne]::V,па̄шшьтэ,ndriçoj
5621,donnern::V,laakedh,gjëmoj
5622,donnern::V,laakedh,bubulloj
5623,donnern::V,sjærggot,gjëmoj
5624,donnern::V,sjærggot,bubulloj
5625,donnern::V,čerget,gjëmoj
5626,donnern::V,čerget,bubulloj
5627,donnern::V,čiär'guđ,gjëmoj
5628,donnern::V,čiär'guđ,bubulloj
5629,donnern::V,čeärgged,gjëmoj
5630,donnern::V,čeärgged,bubulloj
5631,donnern::V,ча̄рркэ,gjëmoj
5632,donnern::V,ча̄рркэ,bubulloj
5633,wehen::V,bïegkedh,fryj
5634,wehen::V,bieggat,fryj
5635,wehen::V,bieggat,fryj
5636,wehen::V,pieg'gâđ,fryj
5637,wehen::V,piõg'gâd,fryj
5638,wehen::V,пӣӈӈкье,fryj
5639,strömen::V,galkedh,derdh
5640,strömen::V,gålggåt,derdh
5641,strömen::V,golgat,derdh
5642,strömen::V,kulgâđ,derdh
5643,strömen::V,kolggâd,derdh
5644,strömen::V,ко̄ллкэ,derdh
5645,fließen::V,galkedh,rrjedh
5646,fließen::V,gålggåt,rrjedh
5647,fließen::V,golgat,rrjedh
5648,fließen::V,kulgâđ,rrjedh
5649,fließen::V,kolggâd,rrjedh
5650,fließen::V,ко̄ллкэ,rrjedh
5651,sich drehen::V,jårredh,rrotullohem
5652,sich drehen::V,bådnjåsit,rrotullohem
5653,sich drehen::V,jorrat,rrotullohem
5654,sich drehen::V,juurrâđ,rrotullohem
5655,sich drehen::V,joorrâd,rrotullohem
5656,sich drehen::V,чо̄ннэ,rrotullohem
5657,schwanken::V,syjjedidh,dyzoj
5658,schwanken::V,vábbulit,dyzoj
5659,schwanken::V,suoibut,dyzoj
5660,schwanken::V,juár'buđ,dyzoj
5661,schwanken::V,lâsmmad,dyzoj
5662,schwanken::V,leâujjad,dyzoj
5663,schwanken::V,лыйввэ,dyzoj
5664,schwanken::V,качьедтэ,dyzoj
5665,schwingen::V,gaavedh,dridhem
5666,schwingen::V,svinhtedh,dridhem
5667,schwingen::V,gávvat,dridhem
5668,schwingen::V,hiäi'luđ,dridhem
5669,schwingen::V,heillad,dridhem
5670,schwingen::V,мо̄а̄хнэ,dridhem
5671,fallen::V,gahtjedh,bie
5672,fallen::V,gahttjat,bie
5673,fallen::V,gahččat,bie
5674,fallen::V,jurrâđ,bie
5675,fallen::V,kõččâd,bie
5676,fallen::V,viõr'rled,bie
5677,fallen::V,ёрнэ,bie
5678,fallen::V,кэ̄ххче,bie
5679,brennen::V,bueledh,digjem
5680,brennen::V,buollet,digjem
5681,brennen::V,buollit,digjem
5682,brennen::V,pyelliđ,digjem
5683,brennen::V,pue´lled,digjem
5684,brennen::V,пӯлле,digjem
5685,rauchen::V,soevedidh,nxjerr tym
5686,rauchen::V,berkiestidh,nxjerr tym
5687,rauchen::V,tsåjttset,nxjerr tym
5688,rauchen::V,borgguhit,nxjerr tym
