,Concept_ID,mn,se
5903,warum::FADV,юунд,мэ̄ннгуэйке
5904,warum::FADV,яагаад,man
5905,warum::FADV,яагаад,manen
5906,warum::FADV,яагаад,manne
5907,warum::FADV,яагаад,mane
5908,warum::FADV,яагаад,mondiet
5909,warum::FADV,яагаад,mõõzz
5910,warum::FADV,яагаад,mää´nn
5911,warum::FADV,яагаад,мэ̄йт
5912,warum::FADV,яагаад,мэ̄ннгуэйке
5913,wieviel::FNUM,хэдий,man jeenje
5914,wieviel::FNUM,хэдий,makta
5915,wieviel::FNUM,хэдий,olugo
5916,wieviel::FNUM,хэдий,kalle
5917,wieviel::FNUM,хэдий,kâ´ll
5918,wieviel::FNUM,хэдий,мэ̄ннве̄рьт
5919,wieviel::FNUM,хэдий,мэ̄нлянчверьт
5920,wieviel::FNUM,хэд,man jeenje
5921,wieviel::FNUM,хэд,makta
5922,wieviel::FNUM,хэд,olugo
5923,wieviel::FNUM,хэд,kalle
5924,wieviel::FNUM,хэд,kâ´ll
5925,wieviel::FNUM,хэд,мэ̄ннве̄рьт
5926,wieviel::FNUM,хэд,мэ̄нлянчверьт
5927,eins::NUM,нэг,akte
5928,eins::NUM,нэг,akta
5929,eins::NUM,нэг,okta
5930,eins::NUM,нэг,ohtâ
5931,eins::NUM,нэг,õhtt
5932,eins::NUM,нэг,э̄ххт
5933,eins::NUM,нэг,о̄ххтэ
5934,zwei::NUM,хоёр,göökte
5935,zwei::NUM,хоёр,guokta
5936,zwei::NUM,хоёр,guokte
5937,zwei::NUM,хоёр,kyeh'ti
5938,zwei::NUM,хоёр,kuõ´htt
5939,zwei::NUM,хоёр,кӯххт
5940,drei::NUM,гурав,golme
5941,drei::NUM,гурав,gålmmå
5942,drei::NUM,гурав,golbma
5943,drei::NUM,гурав,kulmâ
5944,drei::NUM,гурав,koumm
5945,drei::NUM,гурав,ко̄ллм
5946,vier::NUM,дөрөв,njieljie
5947,vier::NUM,дөрөв,niellja
5948,vier::NUM,дөрөв,njeallje
5949,vier::NUM,дөрөв,nelji
5950,vier::NUM,дөрөв,nellj
5951,vier::NUM,дөрөв,не̄лльй
5952,fünf::NUM,тав,vïjhte
5953,fünf::NUM,тав,vihtta
5954,fünf::NUM,тав,vihtta
5955,fünf::NUM,тав,vittâ
5956,fünf::NUM,тав,vitt
5957,fünf::NUM,тав,выдт
5958,sechs::NUM,зургаа,govhte
5959,sechs::NUM,зургаа,guhtta
5960,sechs::NUM,зургаа,guhtta
5961,sechs::NUM,зургаа,kuttâ
5962,sechs::NUM,зургаа,kutt
5963,sechs::NUM,зургаа,кудт
5964,sieben::NUM,долоо,tjïjhtje
5965,sieben::NUM,долоо,giehtja
5966,sieben::NUM,долоо,čieža
5967,sieben::NUM,долоо,čiččâm
5968,sieben::NUM,долоо,čiččâm
5969,sieben::NUM,долоо,кыджемь
5970,acht::NUM,найм,gaektsie
5971,acht::NUM,найм,gáktsa
5972,acht::NUM,найм,gávcci
5973,acht::NUM,найм,käävci
5974,acht::NUM,найм,kääu´c
5975,acht::NUM,найм,ка̄ххц
5976,neun::NUM,ес,uktsie
5977,neun::NUM,ес,aktse
5978,neun::NUM,ес,ovcci
5979,neun::NUM,ес,oovce
5980,neun::NUM,ес,å´hcc
5981,neun::NUM,ес,аххц
5982,zehn::NUM,арав,luhkie
5983,zehn::NUM,арав,låhke
5984,zehn::NUM,арав,lågev
5985,zehn::NUM,арав,logi
5986,zehn::NUM,арав,loṿe
5987,zehn::NUM,арав,lååi
5988,zehn::NUM,арав,лоагкь
5989,elf::NUM,арван нэг,luhkieakte
5990,elf::NUM,арван нэг,lågenanakta
5991,elf::NUM,арван нэг,oktanuppelohkái
5992,elf::NUM,арван нэг,ohtnubáloh
5993,elf::NUM,арван нэг,õtmlo
5994,elf::NUM,арван нэг,õhttmlo
5995,elf::NUM,арван нэг,э̄ххтэмплоагкь
5996,zwölf::NUM,арван хоёр,luhkiegöökte
5997,zwölf::NUM,арван хоёр,lågenanguokta
5998,zwölf::NUM,арван хоёр,guoktenuppelohkái
5999,zwölf::NUM,арван хоёр,kyeh'tnubáloh
6000,zwölf::NUM,арван хоёр,kuâtmlo
6001,zwölf::NUM,арван хоёр,kuâhttmlo
6002,zwölf::NUM,арван хоёр,кӯххтэмплоагкь
6003,zwanzig::NUM,хорь,göökteluhkie
6004,zwanzig::NUM,хорь,guoktalåhke
6005,zwanzig::NUM,хорь,guoktelogi
6006,zwanzig::NUM,хорь,kyeh'tilov
6007,zwanzig::NUM,хорь,kuâhttlo
6008,zwanzig::NUM,хорь,кӯххтлоагкь
6009,dreißig::NUM,гуч,golmeluhkie
6010,dreißig::NUM,гуч,gålmmålåhke
6011,dreißig::NUM,гуч,golbmalogi
6012,dreißig::NUM,гуч,kulmâlov
6013,dreißig::NUM,гуч,koummlo
6014,dreißig::NUM,гуч,ко̄ллмлоагкь
6015,vierzig::NUM,дөч,njieljieluhkie
6016,vierzig::NUM,дөч,nielljalåhke
6017,vierzig::NUM,дөч,njealljelogi
6018,vierzig::NUM,дөч,neljilov
6019,vierzig::NUM,дөч,nelljlo
6020,vierzig::NUM,дөч,не̄лльйлоагкь
6021,fünfzig::NUM,тавь,vïjhteluhkie
6022,fünfzig::NUM,тавь,vihttalåhke
6023,fünfzig::NUM,тавь,vihttalogi
6024,fünfzig::NUM,тавь,vittâlov
6025,fünfzig::NUM,тавь,vittlo
6026,fünfzig::NUM,тавь,выдтлоагкъ
6027,sechzig::NUM,жар,govhteluhkie
6028,sechzig::NUM,жар,guhttalåhke
6029,sechzig::NUM,жар,guhttalogi
6030,sechzig::NUM,жар,kuttâlov
6031,sechzig::NUM,жар,kuttlo
6032,sechzig::NUM,жар,кудтлоагкь
6033,siebzig::NUM,дал,tjïjhtjeluhkie
6034,siebzig::NUM,дал,gietjavlåhke
6035,siebzig::NUM,дал,čiežalogi
6036,siebzig::NUM,дал,čiččâmlov
6037,siebzig::NUM,дал,čičmlo
6038,siebzig::NUM,дал,кыджемьлоагкь
6039,achtzig::NUM,ная,gaektsieluhkie
6040,achtzig::NUM,ная,gáktsalåhke
6041,achtzig::NUM,ная,gávccilogi
6042,achtzig::NUM,ная,kähcilov
6043,achtzig::NUM,ная,kä´hcclo
6044,achtzig::NUM,ная,ка̄ххцлоагкь
6045,neunzig::NUM,ер,uktsieluhkie
6046,neunzig::NUM,ер,aktselåhke
6047,neunzig::NUM,ер,ovccilogi
6048,neunzig::NUM,ер,ohcelov
6049,neunzig::NUM,ер,å´hcclo
6050,neunzig::NUM,ер,аххцлоагкь
6051,hundert::NUM,зуу,tjuetie
6052,hundert::NUM,зуу,tjuohte
6053,hundert::NUM,зуу,čuođi
6054,hundert::NUM,зуу,čyeti
6055,hundert::NUM,зуу,čue´tt
6056,hundert::NUM,зуу,чӯдть
6057,tausend::NUM,мянга,tåvsene
6058,tausend::NUM,мянга,stoeretjuetie
6059,tausend::NUM,мянга,tuvsán
6060,tausend::NUM,мянга,duhát
6061,tausend::NUM,мянга,duhát
6062,tausend::NUM,мянга,tuhháát
6063,tausend::NUM,мянга,dohat
6064,tausend::NUM,мянга,то̄а̄фант
6065,und::CNJ,ч,jïh
6066,und::CNJ,ч,ja
6067,und::CNJ,ч,ja
6068,und::CNJ,ч,já
6069,und::CNJ,ч,di
6070,und::CNJ,ч,я
6071,und::CNJ,ч,да
6072,und::CNJ,ч,де
6073,und::CNJ,болон,jïh
6074,und::CNJ,болон,ja
6075,und::CNJ,болон,ja
6076,und::CNJ,болон,já
6077,und::CNJ,болон,di
6078,und::CNJ,болон,я
6079,und::CNJ,болон,да
6080,und::CNJ,болон,де
6081,oder::CNJ,буюу,jallh
6082,oder::CNJ,буюу,jali
6083,oder::CNJ,буюу,dahje
6084,oder::CNJ,буюу,adai
6085,oder::CNJ,буюу,avi
6086,oder::CNJ,буюу,le´be
6087,oder::CNJ,буюу,элэ
6088,oder::CNJ,буюу,вай
6089,stehen::V,зогсох,tjåadtjodh
6090,stehen::V,зогсох,seajsasjidh
6091,stehen::V,зогсох,tjuodtjot
6092,stehen::V,зогсох,čuožžut
6093,stehen::V,зогсох,cuáp'cuđ
6094,stehen::V,зогсох,čuâǯ'ǯad
6095,stehen::V,зогсох,чуэннче
6096,sitzen::V,суух,tjahkasjidh
6097,sitzen::V,суух,tjåhkkåhit
6098,sitzen::V,суух,čohkkát
6099,sitzen::V,суух,čokkáđ
6100,sitzen::V,суух,išttâd åårrad
6101,sitzen::V,суух,ышштэ
6102,liegen::V,хэвтэх,gaajranidh
6103,liegen::V,хэвтэх,vellahit
6104,liegen::V,хэвтэх,veallát
6105,liegen::V,хэвтэх,viäl'láđ
6106,liegen::V,хэвтэх,liâššâd
6107,liegen::V,хэвтэх,ле̄шшэ
6108,hängen::V,өлгөөтэй байх,gævnjasjidh
6109,hängen::V,өлгөөтэй байх,gahtsahit
6110,hängen::V,өлгөөтэй байх,heaŋgát
6111,hängen::V,өлгөөтэй байх,hiäŋ'gáđ
6112,hängen::V,өлгөөтэй байх,sorččad
6113,hängen::V,өлгөөтэй байх,ла̄бпэ
6114,hängen::V,дүүжлээтэй байх,gævnjasjidh
6115,hängen::V,дүүжлээтэй байх,gahtsahit
6116,hängen::V,дүүжлээтэй байх,heaŋgát
6117,hängen::V,дүүжлээтэй байх,hiäŋ'gáđ
6118,hängen::V,дүүжлээтэй байх,sorččad
6119,hängen::V,дүүжлээтэй байх,ла̄бпэ
6120,werden::V,болох,sjïdtedh
6121,werden::V,болох,sjaddat
6122,werden::V,болох,beassat
6123,werden::V,болох,šoddâđ
6124,werden::V,болох,šõddâd
6125,werden::V,болох,шэ̄ннтэ
6126,passieren::V,тохиох,vaasedh
6127,passieren::V,тохиох,sjaddat
6128,passieren::V,тохиох,dáhpáduvvat
6129,passieren::V,тохиох,vássit
6130,passieren::V,тохиох,dáhpáhuvvat
6131,passieren::V,тохиох,šoddâđ
6132,passieren::V,тохиох,šõddâd
6133,passieren::V,тохиох,шэ̄ннтэ
6134,passieren::V,тохиох,тагсэ
6135,beginnen::V,эхлэх,aelkedh
6136,beginnen::V,эхлэх,álgget
6137,beginnen::V,эхлэх,álggahit
6138,beginnen::V,эхлэх,älgiđ
6139,beginnen::V,эхлэх,ä´lǧǧed
6140,beginnen::V,эхлэх,о̄а̄лкхуввэ
6141,beginnen::V,эхлэх,о̄а̄лкхэднэ
6142,enden::V,дүүрэх,orrijidh
6143,enden::V,дүүрэх,hiejttet
6144,enden::V,дүүрэх,nohkat
6145,enden::V,дүүрэх,nuuhâđ
6146,enden::V,дүүрэх,puu´tted
6147,enden::V,дүүрэх,пудтэ
6148,enden::V,дүүрэх,кӣркнэ
6149,wechseln::V,хувирах,målsodh
6150,wechseln::V,хувирах,lånudit
6151,wechseln::V,хувирах,molssastit
6152,wechseln::V,хувирах,molsašuddat
6153,wechseln::V,хувирах,molsođ
6154,wechseln::V,хувирах,vaaitõõttâd
6155,wechseln::V,хувирах,вуайхувнэ
6156,aufgehen[Sonne]::V,мандах,låvnedh
6157,aufgehen[Sonne]::V,мандах,årijdit
6158,aufgehen[Sonne]::V,мандах,lavnnet
6159,aufgehen[Sonne]::V,мандах,badjánit
6160,aufgehen[Sonne]::V,мандах,pajaniđ
6161,aufgehen[Sonne]::V,мандах,pâjjned
6162,aufgehen[Sonne]::V,мандах,пэ̄ййнэ
6163,untergehen[Sonne]::V,жаргах,luajhtadidh
6164,untergehen[Sonne]::V,жаргах,gáhtot
6165,untergehen[Sonne]::V,жаргах,vidodit
6166,untergehen[Sonne]::V,жаргах,luoitádit
6167,untergehen[Sonne]::V,жаргах,lyeš'tiđ
6168,untergehen[Sonne]::V,жаргах,lue´štted
6169,untergehen[Sonne]::V,жаргах,луэшштэдтэ
6170,scheinen[Sonne]::V,гэрэлтэх,goekedh
6171,scheinen[Sonne]::V,гэрэлтэх,bájttet
6172,scheinen[Sonne]::V,гэрэлтэх,báitit
6173,scheinen[Sonne]::V,гэрэлтэх,päštiđ
6174,scheinen[Sonne]::V,гэрэлтэх,pä´štted
6175,scheinen[Sonne]::V,гэрэлтэх,па̄шшьтэ
6176,donnern::V,дуугарах,laakedh
6177,donnern::V,дуугарах,sjærggot
6178,donnern::V,дуугарах,čerget
6179,donnern::V,дуугарах,čiär'guđ
6180,donnern::V,дуугарах,čeärgged
6181,donnern::V,дуугарах,ча̄рркэ
6182,wehen::V,салхилах,bïegkedh
6183,wehen::V,салхилах,bieggat
6184,wehen::V,салхилах,bieggat
6185,wehen::V,салхилах,pieg'gâđ
6186,wehen::V,салхилах,piõg'gâd
6187,wehen::V,салхилах,пӣӈӈкье
6188,wehen::V,хөөрөгдөх,bïegkedh
6189,wehen::V,хөөрөгдөх,bieggat
6190,wehen::V,хөөрөгдөх,bieggat
6191,wehen::V,хөөрөгдөх,pieg'gâđ
6192,wehen::V,хөөрөгдөх,piõg'gâd
6193,wehen::V,хөөрөгдөх,пӣӈӈкье
6194,strömen::V,гүйх,galkedh
6195,strömen::V,гүйх,gålggåt
6196,strömen::V,гүйх,golgat
6197,strömen::V,гүйх,kulgâđ
6198,strömen::V,гүйх,kolggâd
6199,strömen::V,гүйх,ко̄ллкэ
6200,strömen::V,урсах,galkedh
6201,strömen::V,урсах,gålggåt
6202,strömen::V,урсах,golgat
6203,strömen::V,урсах,kulgâđ
6204,strömen::V,урсах,kolggâd
6205,strömen::V,урсах,ко̄ллкэ
6206,fließen::V,урсах,galkedh
6207,fließen::V,урсах,gålggåt
6208,fließen::V,урсах,golgat
6209,fließen::V,урсах,kulgâđ
6210,fließen::V,урсах,kolggâd
6211,fließen::V,урсах,ко̄ллкэ
6212,sich drehen::V,эргэлдэх,jårredh
6213,sich drehen::V,эргэлдэх,bådnjåsit
6214,sich drehen::V,эргэлдэх,jorrat
6215,sich drehen::V,эргэлдэх,juurrâđ
6216,sich drehen::V,эргэлдэх,joorrâd
6217,sich drehen::V,эргэлдэх,чо̄ннэ
6218,schwanken::V,хэлбэлзэх,syjjedidh
6219,schwanken::V,хэлбэлзэх,vábbulit
6220,schwanken::V,хэлбэлзэх,suoibut
6221,schwanken::V,хэлбэлзэх,juár'buđ
6222,schwanken::V,хэлбэлзэх,lâsmmad
6223,schwanken::V,хэлбэлзэх,leâujjad
6224,schwanken::V,хэлбэлзэх,лыйввэ
6225,schwanken::V,хэлбэлзэх,качьедтэ
6226,schwingen::V,ганхах,gaavedh
6227,schwingen::V,ганхах,svinhtedh
6228,schwingen::V,ганхах,gávvat
6229,schwingen::V,ганхах,hiäi'luđ
6230,schwingen::V,ганхах,heillad
6231,schwingen::V,ганхах,мо̄а̄хнэ
6232,schwingen::V,хэлбэлзэх,gaavedh
6233,schwingen::V,хэлбэлзэх,svinhtedh
6234,schwingen::V,хэлбэлзэх,gávvat
6235,schwingen::V,хэлбэлзэх,hiäi'luđ
6236,schwingen::V,хэлбэлзэх,heillad
6237,schwingen::V,хэлбэлзэх,мо̄а̄хнэ
6238,fallen::V,унах,gahtjedh
6239,fallen::V,унах,gahttjat
6240,fallen::V,унах,gahččat
6241,fallen::V,унах,jurrâđ
6242,fallen::V,унах,kõččâd
6243,fallen::V,унах,viõr'rled
6244,fallen::V,унах,ёрнэ
6245,fallen::V,унах,кэ̄ххче
6246,brennen::V,шатах,bueledh
6247,brennen::V,шатах,buollet
6248,brennen::V,шатах,buollit
6249,brennen::V,шатах,pyelliđ
6250,brennen::V,шатах,pue´lled
6251,brennen::V,шатах,пӯлле
6252,rauchen::V,баагих,soevedidh
6253,rauchen::V,баагих,berkiestidh
6254,rauchen::V,баагих,tsåjttset
6255,rauchen::V,баагих,borgguhit
6256,rauchen::V,баагих,po'rgestiđ
6257,rauchen::V,баагих,soicceđ
6258,rauchen::V,баагих,suõv'veed
6259,rauchen::V,баагих,суввдэ
6260,regnen::V,бороо орно,abrodh
6261,regnen::V,бороо орно,harvvet
6262,regnen::V,бороо орно,rássjodit
6263,regnen::V,бороо орно,arvit
6264,regnen::V,бороо орно,arved
6265,regnen::V,бороо орно,â´brred
6266,regnen::V,бороо орно,аббрэ
6267,gefrieren::V,хөлдөх,gelmedh
6268,gefrieren::V,хөлдөх,jeangodh
6269,gefrieren::V,хөлдөх,jiegŋot
6270,gefrieren::V,хөлдөх,galbmot
6271,gefrieren::V,хөлдөх,jiäŋŋuđ
6272,gefrieren::V,хөлдөх,jiõŋŋâd
6273,gefrieren::V,хөлдөх,kâ´lmmed
6274,gefrieren::V,хөлдөх,калльме
6275,tauen::V,хайлах,leamkedh
6276,tauen::V,хайлах,suddat
6277,tauen::V,хайлах,sagŋadit
6278,tauen::V,хайлах,suddat
6279,tauen::V,хайлах,suddâđ
6280,tauen::V,хайлах,suddâd
6281,tauen::V,хайлах,sõõŋŋâd
6282,tauen::V,хайлах,суннтэ
6283,schmelzen::V,уярах,sjalkedh
6284,schmelzen::V,уярах,suddat
6285,schmelzen::V,уярах,suddat
6286,schmelzen::V,уярах,suddâđ
6287,schmelzen::V,уярах,sooŋŋâđ
6288,schmelzen::V,уярах,suddâd
6289,schmelzen::V,уярах,sõõŋŋâd
6290,schmelzen::V,уярах,суннтэ
6291,trocknen::V,хатах,gajhkedh
6292,trocknen::V,хатах,gåjkkåt
6293,trocknen::V,хатах,goikat
6294,trocknen::V,хатах,iiŋŋâđ
6295,trocknen::V,хатах,iiŋŋâd
6296,trocknen::V,хатах,koškkâd
6297,trocknen::V,хатах,ко̄шшкэ
6298,sieden::V,буцлах,doeltedh
6299,sieden::V,буцлах,duolldat
6300,sieden::V,буцлах,duoldat
6301,sieden::V,буцлах,tuol'dâđ
6302,sieden::V,буцлах,tuõlddâd
6303,sieden::V,буцлах,тӯллтэ
6304,sieden::V,даргилах,doeltedh
6305,sieden::V,даргилах,duolldat
6306,sieden::V,даргилах,duoldat
6307,sieden::V,даргилах,tuol'dâđ
6308,sieden::V,даргилах,tuõlddâd
6309,sieden::V,даргилах,тӯллтэ
6310,faulen::V,үжрэх,rååknedh
6311,faulen::V,үжрэх,mïetskedh
6312,faulen::V,үжрэх,miesskat
6313,faulen::V,үжрэх,mieskat
6314,faulen::V,үжрэх,guohcagit
6315,faulen::V,үжрэх,kálágiđ
6316,faulen::V,үжрэх,kuo'câgiđ
6317,faulen::V,үжрэх,kuõccjed
6318,faulen::V,үжрэх,мӣццкэ
6319,faulen::V,өмхийрөх,rååknedh
6320,faulen::V,өмхийрөх,mïetskedh
6321,faulen::V,өмхийрөх,miesskat
6322,faulen::V,өмхийрөх,mieskat
6323,faulen::V,өмхийрөх,guohcagit
6324,faulen::V,өмхийрөх,kálágiđ
6325,faulen::V,өмхийрөх,kuo'câgiđ
6326,faulen::V,өмхийрөх,kuõccjed
6327,faulen::V,өмхийрөх,мӣццкэ
6328,verfaulen::V,бээх,rååknedh
6329,verfaulen::V,бээх,mïetskedh
6330,verfaulen::V,бээх,miesskat
6331,verfaulen::V,бээх,mieskat
6332,verfaulen::V,бээх,guohcagit
6333,verfaulen::V,бээх,kálágiđ
6334,verfaulen::V,бээх,kuo'câgiđ
6335,verfaulen::V,бээх,kuõccjed
6336,verfaulen::V,бээх,кӯццке
6337,verfaulen::V,өгрөх,rååknedh
6338,verfaulen::V,өгрөх,mïetskedh
6339,verfaulen::V,өгрөх,miesskat
6340,verfaulen::V,өгрөх,mieskat
6341,verfaulen::V,өгрөх,guohcagit
6342,verfaulen::V,өгрөх,kálágiđ
6343,verfaulen::V,өгрөх,kuo'câgiđ
6344,verfaulen::V,өгрөх,kuõccjed
6345,verfaulen::V,өгрөх,кӯццке
6346,reißen::V,цуурах,gäjhkanidh
6347,reißen::V,цуурах,ráhkat
6348,reißen::V,цуурах,liejmedit
6349,reißen::V,цуурах,gaikánit
6350,reißen::V,цуурах,kiškuđ
6351,reißen::V,цуурах,rõttsed
6352,reißen::V,цуурах,лӯнтнэ
6353,reißen::V,цуурах,кышшксэллэ
6354,versinken::V,живэх,våajodh
6355,versinken::V,живэх,vuodjot
6356,versinken::V,живэх,tjalggat
6357,versinken::V,живэх,vuodjut
6358,versinken::V,живэх,vuáijuđ
6359,versinken::V,живэх,vuäjjad
6360,versinken::V,живэх,вуаййе
6361,vergehen::V,нөгчих,vaesedh
6362,vergehen::V,нөгчих,vásset
6363,vergehen::V,нөгчих,gollat
6364,vergehen::V,нөгчих,kullâđ
6365,vergehen::V,нөгчих,jåå´tted
6366,vergehen::V,нөгчих,ва̄ссэ
6367,vergehen::V,нөгчих,ӣллъюввэ
6368,vergehen::V,өнгөрөх,vaesedh
6369,vergehen::V,өнгөрөх,vásset
6370,vergehen::V,өнгөрөх,gollat
6371,vergehen::V,өнгөрөх,kullâđ
6372,vergehen::V,өнгөрөх,jåå´tted
6373,vergehen::V,өнгөрөх,ва̄ссэ
6374,vergehen::V,өнгөрөх,ӣллъюввэ
6375,erscheinen::V,гарах,vååjnedh
6376,erscheinen::V,гарах,ihtet
6377,erscheinen::V,гарах,ihtit
6378,erscheinen::V,гарах,albmodit
6379,erscheinen::V,гарах,a'lmostuđ
6380,erscheinen::V,гарах,ee´tted
6381,erscheinen::V,гарах,čuäitõõttâd
6382,erscheinen::V,гарах,i´lmstõõvvâd
6383,erscheinen::V,гарах,ыдтӭ
6384,erscheinen::V,бултайх,vååjnedh
6385,erscheinen::V,бултайх,ihtet
6386,erscheinen::V,бултайх,ihtit
6387,erscheinen::V,бултайх,albmodit
6388,erscheinen::V,бултайх,a'lmostuđ
6389,erscheinen::V,бултайх,ee´tted
6390,erscheinen::V,бултайх,čuäitõõttâd
6391,erscheinen::V,бултайх,i´lmstõõvvâd
6392,erscheinen::V,бултайх,ыдтӭ
6393,verschwinden::V,далд орох,haajpanidh
6394,verschwinden::V,далд орох,gáhtot
6395,verschwinden::V,далд орох,jávkat
6396,verschwinden::V,далд орох,jä'vkittiđ
6397,verschwinden::V,далд орох,jaukkâd
6398,verschwinden::V,далд орох,hää´vjed
6399,verschwinden::V,далд орох,ка̄дтэ
6400,verschwinden::V,алга болох,haajpanidh
6401,verschwinden::V,алга болох,gáhtot
6402,verschwinden::V,алга болох,jávkat
6403,verschwinden::V,алга болох,jä'vkittiđ
6404,verschwinden::V,алга болох,jaukkâd
6405,verschwinden::V,алга болох,hää´vjed
6406,verschwinden::V,алга болох,ка̄дтэ
6407,sinken::V,татрах,våajodh
6408,sinken::V,татрах,tsoahkot
6409,sinken::V,татрах,snjoaredit
6410,sinken::V,татрах,čalgat
6411,sinken::V,татрах,luáš'tádâttâđ
6412,sinken::V,татрах,njeeijâđ
6413,sinken::V,татрах,luâšttõõttâd
6414,sinken::V,татрах,njeâjjad
6415,sinken::V,татрах,луэшштэдтэ
6416,sinken::V,доошлох,våajodh
6417,sinken::V,доошлох,tsoahkot
6418,sinken::V,доошлох,snjoaredit
6419,sinken::V,доошлох,čalgat
6420,sinken::V,доошлох,luáš'tádâttâđ
6421,sinken::V,доошлох,njeeijâđ
6422,sinken::V,доошлох,luâšttõõttâd
6423,sinken::V,доошлох,njeâjjad
6424,sinken::V,доошлох,луэшштэдтэ
6425,abnehmen::V,багасах,nåhkedidh
