,Concept_ID,ca,se
5349,enden::V,acabar-se,orrijidh
5350,enden::V,acabar-se,hiejttet
5351,enden::V,acabar-se,nohkat
5352,enden::V,acabar-se,nuuhâđ
5353,enden::V,acabar-se,puu´tted
5354,enden::V,acabar-se,пудтэ
5355,enden::V,acabar-se,кӣркнэ
5356,enden::V,terminar-se,orrijidh
5357,enden::V,terminar-se,hiejttet
5358,enden::V,terminar-se,nohkat
5359,enden::V,terminar-se,nuuhâđ
5360,enden::V,terminar-se,puu´tted
5361,enden::V,terminar-se,пудтэ
5362,enden::V,terminar-se,кӣркнэ
5363,wechseln::V,canviar,målsodh
5364,wechseln::V,canviar,lånudit
5365,wechseln::V,canviar,molssastit
5366,wechseln::V,canviar,molsašuddat
5367,wechseln::V,canviar,molsođ
5368,wechseln::V,canviar,vaaitõõttâd
5369,wechseln::V,canviar,вуайхувнэ
5370,aufgehen[Sonne]::V,sortir,låvnedh
5371,aufgehen[Sonne]::V,sortir,årijdit
5372,aufgehen[Sonne]::V,sortir,lavnnet
5373,aufgehen[Sonne]::V,sortir,badjánit
5374,aufgehen[Sonne]::V,sortir,pajaniđ
5375,aufgehen[Sonne]::V,sortir,pâjjned
5376,aufgehen[Sonne]::V,sortir,пэ̄ййнэ
5377,untergehen[Sonne]::V,posar-se,luajhtadidh
5378,untergehen[Sonne]::V,posar-se,gáhtot
5379,untergehen[Sonne]::V,posar-se,vidodit
5380,untergehen[Sonne]::V,posar-se,luoitádit
5381,untergehen[Sonne]::V,posar-se,lyeš'tiđ
5382,untergehen[Sonne]::V,posar-se,lue´štted
5383,untergehen[Sonne]::V,posar-se,луэшштэдтэ
5384,scheinen[Sonne]::V,brillar,goekedh
5385,scheinen[Sonne]::V,brillar,bájttet
5386,scheinen[Sonne]::V,brillar,báitit
5387,scheinen[Sonne]::V,brillar,päštiđ
5388,scheinen[Sonne]::V,brillar,pä´štted
5389,scheinen[Sonne]::V,brillar,па̄шшьтэ
5390,donnern::V,tronar,laakedh
5391,donnern::V,tronar,sjærggot
5392,donnern::V,tronar,čerget
5393,donnern::V,tronar,čiär'guđ
5394,donnern::V,tronar,čeärgged
5395,donnern::V,tronar,ча̄рркэ
5396,wehen::V,bufar,bïegkedh
5397,wehen::V,bufar,bieggat
5398,wehen::V,bufar,bieggat
5399,wehen::V,bufar,pieg'gâđ
5400,wehen::V,bufar,piõg'gâd
5401,wehen::V,bufar,пӣӈӈкье
5402,strömen::V,afluir,galkedh
5403,strömen::V,afluir,gålggåt
5404,strömen::V,afluir,golgat
5405,strömen::V,afluir,kulgâđ
5406,strömen::V,afluir,kolggâd
5407,strömen::V,afluir,ко̄ллкэ
5408,fließen::V,fluir,galkedh
5409,fließen::V,fluir,gålggåt
5410,fließen::V,fluir,golgat
5411,fließen::V,fluir,kulgâđ
5412,fließen::V,fluir,kolggâd
5413,fließen::V,fluir,ко̄ллкэ
5414,sich drehen::V,girar,jårredh
5415,sich drehen::V,girar,bådnjåsit
5416,sich drehen::V,girar,jorrat
5417,sich drehen::V,girar,juurrâđ
5418,sich drehen::V,girar,joorrâd
5419,sich drehen::V,girar,чо̄ннэ
5420,schwanken::V,vacil·lar,syjjedidh
5421,schwanken::V,vacil·lar,vábbulit
5422,schwanken::V,vacil·lar,suoibut
5423,schwanken::V,vacil·lar,juár'buđ
5424,schwanken::V,vacil·lar,lâsmmad
5425,schwanken::V,vacil·lar,leâujjad
5426,schwanken::V,vacil·lar,лыйввэ
5427,schwanken::V,vacil·lar,качьедтэ
5428,schwingen::V,oscil·lar,gaavedh
5429,schwingen::V,oscil·lar,svinhtedh
5430,schwingen::V,oscil·lar,gávvat
5431,schwingen::V,oscil·lar,hiäi'luđ
5432,schwingen::V,oscil·lar,heillad
5433,schwingen::V,oscil·lar,мо̄а̄хнэ
5434,fallen::V,caure,gahtjedh
5435,fallen::V,caure,gahttjat
5436,fallen::V,caure,gahččat
5437,fallen::V,caure,jurrâđ
5438,fallen::V,caure,kõččâd
5439,fallen::V,caure,viõr'rled
5440,fallen::V,caure,ёрнэ
5441,fallen::V,caure,кэ̄ххче
5442,fallen::V,tombar,gahtjedh
5443,fallen::V,tombar,gahttjat
5444,fallen::V,tombar,gahččat
5445,fallen::V,tombar,jurrâđ
5446,fallen::V,tombar,kõččâd
5447,fallen::V,tombar,viõr'rled
5448,fallen::V,tombar,ёрнэ
5449,fallen::V,tombar,кэ̄ххче
5450,brennen::V,cremar,bueledh
5451,brennen::V,cremar,buollet
5452,brennen::V,cremar,buollit
5453,brennen::V,cremar,pyelliđ
5454,brennen::V,cremar,pue´lled
5455,brennen::V,cremar,пӯлле
5456,rauchen::V,fumejar,soevedidh
5457,rauchen::V,fumejar,berkiestidh
5458,rauchen::V,fumejar,tsåjttset
5459,rauchen::V,fumejar,borgguhit
5460,rauchen::V,fumejar,po'rgestiđ
5461,rauchen::V,fumejar,soicceđ
5462,rauchen::V,fumejar,suõv'veed
5463,rauchen::V,fumejar,суввдэ
5464,regnen::V,ploure,abrodh
5465,regnen::V,ploure,harvvet
5466,regnen::V,ploure,rássjodit
5467,regnen::V,ploure,arvit
5468,regnen::V,ploure,arved
5469,regnen::V,ploure,â´brred
5470,regnen::V,ploure,аббрэ
5471,gefrieren::V,gelar-se,gelmedh
5472,gefrieren::V,gelar-se,jeangodh
5473,gefrieren::V,gelar-se,jiegŋot
5474,gefrieren::V,gelar-se,galbmot
5475,gefrieren::V,gelar-se,jiäŋŋuđ
5476,gefrieren::V,gelar-se,jiõŋŋâd
5477,gefrieren::V,gelar-se,kâ´lmmed
5478,gefrieren::V,gelar-se,калльме
5479,tauen::V,fondre's,leamkedh
5480,tauen::V,fondre's,suddat
5481,tauen::V,fondre's,sagŋadit
5482,tauen::V,fondre's,suddat
5483,tauen::V,fondre's,suddâđ
5484,tauen::V,fondre's,suddâd
5485,tauen::V,fondre's,sõõŋŋâd
5486,tauen::V,fondre's,суннтэ
5487,schmelzen::V,fondre's,sjalkedh
5488,schmelzen::V,fondre's,suddat
5489,schmelzen::V,fondre's,suddat
5490,schmelzen::V,fondre's,suddâđ
5491,schmelzen::V,fondre's,sooŋŋâđ
5492,schmelzen::V,fondre's,suddâd
5493,schmelzen::V,fondre's,sõõŋŋâd
5494,schmelzen::V,fondre's,суннтэ
5495,trocknen::V,assecar-se,gajhkedh
5496,trocknen::V,assecar-se,gåjkkåt
5497,trocknen::V,assecar-se,goikat
5498,trocknen::V,assecar-se,iiŋŋâđ
5499,trocknen::V,assecar-se,iiŋŋâd
5500,trocknen::V,assecar-se,koškkâd
5501,trocknen::V,assecar-se,ко̄шшкэ
5502,sieden::V,bullir,doeltedh
5503,sieden::V,bullir,duolldat
5504,sieden::V,bullir,duoldat
5505,sieden::V,bullir,tuol'dâđ
5506,sieden::V,bullir,tuõlddâd
5507,sieden::V,bullir,тӯллтэ
5508,faulen::V,podrir-se,rååknedh
5509,faulen::V,podrir-se,mïetskedh
5510,faulen::V,podrir-se,miesskat
5511,faulen::V,podrir-se,mieskat
5512,faulen::V,podrir-se,guohcagit
5513,faulen::V,podrir-se,kálágiđ
5514,faulen::V,podrir-se,kuo'câgiđ
5515,faulen::V,podrir-se,kuõccjed
5516,faulen::V,podrir-se,мӣццкэ
5517,verfaulen::V,podrir-se,rååknedh
5518,verfaulen::V,podrir-se,mïetskedh
5519,verfaulen::V,podrir-se,miesskat
5520,verfaulen::V,podrir-se,mieskat
5521,verfaulen::V,podrir-se,guohcagit
5522,verfaulen::V,podrir-se,kálágiđ
5523,verfaulen::V,podrir-se,kuo'câgiđ
5524,verfaulen::V,podrir-se,kuõccjed
5525,verfaulen::V,podrir-se,кӯццке
5526,reißen::V,trencar-se,gäjhkanidh
5527,reißen::V,trencar-se,ráhkat
5528,reißen::V,trencar-se,liejmedit
5529,reißen::V,trencar-se,gaikánit
5530,reißen::V,trencar-se,kiškuđ
5531,reißen::V,trencar-se,rõttsed
5532,reißen::V,trencar-se,лӯнтнэ
5533,reißen::V,trencar-se,кышшксэллэ
5534,versinken::V,enfonsar-se,våajodh
5535,versinken::V,enfonsar-se,vuodjot
5536,versinken::V,enfonsar-se,tjalggat
5537,versinken::V,enfonsar-se,vuodjut
5538,versinken::V,enfonsar-se,vuáijuđ
5539,versinken::V,enfonsar-se,vuäjjad
5540,versinken::V,enfonsar-se,вуаййе
5541,vergehen::V,passar,vaesedh
5542,vergehen::V,passar,vásset
5543,vergehen::V,passar,gollat
5544,vergehen::V,passar,kullâđ
5545,vergehen::V,passar,jåå´tted
5546,vergehen::V,passar,ва̄ссэ
5547,vergehen::V,passar,ӣллъюввэ
5548,erscheinen::V,aparèixer,vååjnedh
5549,erscheinen::V,aparèixer,ihtet
5550,erscheinen::V,aparèixer,ihtit
5551,erscheinen::V,aparèixer,albmodit
5552,erscheinen::V,aparèixer,a'lmostuđ
5553,erscheinen::V,aparèixer,ee´tted
5554,erscheinen::V,aparèixer,čuäitõõttâd
5555,erscheinen::V,aparèixer,i´lmstõõvvâd
5556,erscheinen::V,aparèixer,ыдтӭ
5557,verschwinden::V,desaparèixer,haajpanidh
5558,verschwinden::V,desaparèixer,gáhtot
5559,verschwinden::V,desaparèixer,jávkat
5560,verschwinden::V,desaparèixer,jä'vkittiđ
5561,verschwinden::V,desaparèixer,jaukkâd
5562,verschwinden::V,desaparèixer,hää´vjed
5563,verschwinden::V,desaparèixer,ка̄дтэ
5564,sinken::V,baixar,våajodh
5565,sinken::V,baixar,tsoahkot
5566,sinken::V,baixar,snjoaredit
5567,sinken::V,baixar,čalgat
5568,sinken::V,baixar,luáš'tádâttâđ
5569,sinken::V,baixar,njeeijâđ
5570,sinken::V,baixar,luâšttõõttâd
5571,sinken::V,baixar,njeâjjad
5572,sinken::V,baixar,луэшштэдтэ
5573,sinken::V,descendir,våajodh
5574,sinken::V,descendir,tsoahkot
5575,sinken::V,descendir,snjoaredit
5576,sinken::V,descendir,čalgat
5577,sinken::V,descendir,luáš'tádâttâđ
5578,sinken::V,descendir,njeeijâđ
5579,sinken::V,descendir,luâšttõõttâd
5580,sinken::V,descendir,njeâjjad
5581,sinken::V,descendir,луэшштэдтэ
5582,abnehmen::V,decréixer,nåhkedidh
5583,abnehmen::V,decréixer,unnot
5584,abnehmen::V,decréixer,binnot
5585,abnehmen::V,decréixer,geahppánit
5586,abnehmen::V,decréixer,kiäp'pániđ
5587,abnehmen::V,decréixer,ǩeäp'pned
5588,abnehmen::V,decréixer,уһцнэ
5589,zunehmen::V,augmentar,lassánit
5590,zunehmen::V,augmentar,ædnot
5591,zunehmen::V,augmentar,lassánit
5592,zunehmen::V,augmentar,stuorrut
5593,zunehmen::V,augmentar,lasaniđ
5594,zunehmen::V,augmentar,šõkkned
5595,zunehmen::V,augmentar,лашшнэ
5596,zunehmen::V,augmentar,шуррнэ
5597,steigen::V,pujar,tjuedtjielidh
5598,steigen::V,pujar,allánit
5599,steigen::V,pujar,badjánit
5600,steigen::V,pujar,allánit
5601,steigen::V,pujar,alaniđ
5602,steigen::V,pujar,âllned
5603,steigen::V,pujar,pâjjned
5604,steigen::V,pujar,пэ̄ййнэ
5605,wachsen::V,créixer,suvvedh
5606,wachsen::V,créixer,sjïdtedh
5607,wachsen::V,créixer,sjaddat
5608,wachsen::V,créixer,šaddat
5609,wachsen::V,créixer,stuorrut
5610,wachsen::V,créixer,šoddâđ
5611,wachsen::V,créixer,šõddâd
5612,wachsen::V,créixer,шэ̄ннтэ
5613,glänzen::V,brillar,gïjkedh
5614,glänzen::V,brillar,guohkat
5615,glänzen::V,brillar,guojttet
5616,glänzen::V,brillar,deadjut
5617,glänzen::V,brillar,gildit
5618,glänzen::V,brillar,kolottiđ
5619,glänzen::V,brillar,pe´lǩǩed
5620,glänzen::V,brillar,leä´dǧǧed
5621,glänzen::V,brillar,пӯлле
5622,glänzen::V,brillar,пыӆӆьке
5623,glänzen::V,resplendir,gïjkedh
5624,glänzen::V,resplendir,guohkat
5625,glänzen::V,resplendir,guojttet
5626,glänzen::V,resplendir,deadjut
5627,glänzen::V,resplendir,gildit
5628,glänzen::V,resplendir,kolottiđ
5629,glänzen::V,resplendir,pe´lǩǩed
5630,glänzen::V,resplendir,leä´dǧǧed
5631,glänzen::V,resplendir,пӯлле
5632,glänzen::V,resplendir,пыӆӆьке
5633,funkeln::V,espurnejar,gaskedh
5634,funkeln::V,espurnejar,tsehtsat
5635,funkeln::V,espurnejar,jillat
5636,funkeln::V,espurnejar,šealgut
5637,funkeln::V,espurnejar,čuovggáhallat
5638,funkeln::V,espurnejar,šiäl'guđ
5639,funkeln::V,espurnejar,cåkkad
5640,funkeln::V,espurnejar,кэ̄сскэ
5641,lärmen::V,fer soroll,rajjadidh
5642,lärmen::V,fer soroll,juhtsat
5643,lärmen::V,fer soroll,rigeret
5644,lärmen::V,fer soroll,šlámaidit
5645,lärmen::V,fer soroll,šlamâdiđ
5646,lärmen::V,fer soroll,ruõjjâd
5647,lärmen::V,fer soroll,ёаффэ
5648,läuten::V,sonar,ringkedh
5649,läuten::V,sonar,skállat
5650,läuten::V,sonar,tiibmet
5651,läuten::V,sonar,čuoijâđ
5652,läuten::V,sonar,čuõjjâd
5653,läuten::V,sonar,чӯййе
5654,klingeln::V,trucar,klåenkiehtidh
5655,klingeln::V,trucar,skuolkkat
5656,klingeln::V,trucar,skilahit
5657,klingeln::V,trucar,čuoijâđ
5658,klingeln::V,trucar,soi´ttjed
5659,klingeln::V,trucar,зво̄ннэ
5660,klirren::V,dringar,skaanjedh
5661,klirren::V,dringar,skuollat
5662,klirren::V,dringar,skillit
5663,klirren::V,dringar,skilaidit
5664,klirren::V,dringar,cilkkeđ
5665,klirren::V,dringar,škäälâ´tted
5666,klirren::V,dringar,цыӆӆклэ
5667,brausen::V,rugir,brorredh
5668,brausen::V,rugir,sjovvedh
5669,brausen::V,rugir,skåvvat
5670,brausen::V,rugir,márajdit
5671,brausen::V,rugir,boršut
5672,brausen::V,rugir,šaavvâđ
5673,brausen::V,rugir,kõõmeed
5674,brausen::V,rugir,шэ̄ӈӈлуввэ
5675,rauschen::V,murmurar,brorredh
5676,rauschen::V,murmurar,sjåvvat
5677,rauschen::V,murmurar,sjoahkot
5678,rauschen::V,murmurar,boršut
5679,rauschen::V,murmurar,šuuvvâđ
5680,rauschen::V,murmurar,šaavvâđ
5681,rauschen::V,murmurar,šuumeed
5682,rauschen::V,murmurar,ёаффэ
5683,klingen::V,sonar,gaajedh
5684,klingen::V,sonar,sjijjedh
5685,klingen::V,sonar,jiednat
5686,klingen::V,sonar,tjuodjat
5687,klingen::V,sonar,čuodjat
5688,klingen::V,sonar,kulluđ
5689,klingen::V,sonar,koll'jed
5690,klingen::V,sonar,ӣннъе
5691,bellen::V,lladrar,huhtedh
5692,bellen::V,lladrar,tsiellat
5693,bellen::V,lladrar,ciellat
5694,bellen::V,lladrar,umástiđ
5695,bellen::V,lladrar,uukkâd
5696,bellen::V,lladrar,угкэ
5697,heulen::V,udolar,ujkierdidh
5698,heulen::V,udolar,hålvvot
5699,heulen::V,udolar,holvut
5700,heulen::V,udolar,olvođ
5701,heulen::V,udolar,ålvvad
5702,heulen::V,udolar,оаллвэ
5703,blasen::V,bufar,båssodh
5704,blasen::V,bufar,båssot
5705,blasen::V,bufar,bossut
5706,blasen::V,bufar,bieggat
5707,blasen::V,bufar,possoođ
5708,blasen::V,bufar,pååssad
5709,blasen::V,bufar,piõg'gâd
5710,blasen::V,bufar,поассэ
5711,blasen::V,bufar,поасслэ
5712,pfeifen::V,xiular,njorkedidh
5713,pfeifen::V,xiular,snjurggot
5714,pfeifen::V,xiular,njurgut
5715,pfeifen::V,xiular,njurgođ
5716,pfeifen::V,xiular,njorggad
5717,pfeifen::V,xiular,нюрркэ
5718,schreien::V,cridar,geevledh
5719,schreien::V,cridar,gádjat
5720,schreien::V,cridar,rihtjot
5721,schreien::V,cridar,čurvet
5722,schreien::V,cridar,čuár'vuđ
5723,schreien::V,cridar,čuârvvad
5724,schreien::V,cridar,кугкьхе
5725,schreien::V,cridar,кугхэллэ
5726,stöhnen::V,gemegar,sjuahkedh
5727,stöhnen::V,gemegar,tsáhkkat
5728,stöhnen::V,gemegar,fuoikit
5729,stöhnen::V,gemegar,cakkâđ
5730,stöhnen::V,gemegar,luâikkad
5731,stöhnen::V,gemegar,вуаххкэ
5732,zittern::V,tremolar,dierkesjidh
5733,zittern::V,tremolar,svarrat
5734,zittern::V,tremolar,skielbbit
5735,zittern::V,tremolar,doargestit
5736,zittern::V,tremolar,náiggistit
5737,zittern::V,tremolar,doarggistit
5738,zittern::V,tremolar,tuá'rgistiđ
5739,zittern::V,tremolar,tuä´rjsted
5740,zittern::V,tremolar,кыррьтэ
5741,leben::V,vīure,jieledh
5742,leben::V,vīure,iellet
5743,leben::V,vīure,viessot
5744,leben::V,vīure,eallit
5745,leben::V,vīure,eelliđ
5746,leben::V,vīure,jie´lled
5747,leben::V,vīure,е̄лле
5748,geboren werden::V,néixer,reakadidh
5749,geboren werden::V,néixer,riegádit
5750,geboren werden::V,néixer,riegádit
5751,geboren werden::V,néixer,šoddâđ
5752,geboren werden::V,néixer,šõddâd
5753,geboren werden::V,néixer,шэ̄ннтэ
5754,atmen::V,respirar,voejngehtidh
5755,atmen::V,respirar,vuojŋŋat
5756,atmen::V,respirar,vuoigŋat
5757,atmen::V,respirar,vuoi'ŋâđ
5758,atmen::V,respirar,vuõiŋŋâd
5759,atmen::V,respirar,вӯййнэ
5760,trinken::V,beure,jovkedh
5761,trinken::V,beure,juhkat
5762,trinken::V,beure,juhkat
5763,trinken::V,beure,juuḥâđ
5764,trinken::V,beure,juukkâd
5765,trinken::V,beure,югкэ
5766,essen::V,menjar,byöpmedidh
5767,essen::V,menjar,bårråt
5768,essen::V,menjar,borrat
5769,essen::V,menjar,purrâđ
5770,essen::V,menjar,poorrâd
5771,essen::V,menjar,по̄ррэ
5772,schlucken::V,empassar-se,njïeledh
5773,schlucken::V,empassar-se,njiellat
5774,schlucken::V,empassar-se,njieládit
5775,schlucken::V,empassar-se,njiellâđ
5776,schlucken::V,empassar-se,njiõllâd
5777,schlucken::V,empassar-se,нӣллэ
5778,müde werden::V,cansar-se,sæjlodh
5779,müde werden::V,cansar-se,goegkedh
5780,müde werden::V,cansar-se,vájbbat
5781,müde werden::V,cansar-se,váibat
5782,müde werden::V,cansar-se,vaibâđ
5783,müde werden::V,cansar-se,levvjed
5784,müde werden::V,cansar-se,лоаткнэ
5785,einschlafen::V,adormir-se,nahkestidh
5786,einschlafen::V,adormir-se,nahkesalledh
5787,einschlafen::V,adormir-se,oaddát
5788,einschlafen::V,adormir-se,nohkkat
5789,einschlafen::V,adormir-se,nohádiđ
5790,einschlafen::V,adormir-se,no´ǩǩeed
5791,einschlafen::V,adormir-se,нагьруввэ
5792,schlafen::V,dormir,åeredh
5793,schlafen::V,dormir,oadet
5794,schlafen::V,dormir,oađđit
5795,schlafen::V,dormir,uáđđiđ
5796,schlafen::V,dormir,vuâ´đđed
5797,schlafen::V,dormir,вуэдтӭ
5798,aufwachen::V,despertar-se,fahkedh
5799,aufwachen::V,despertar-se,smaredit
5800,aufwachen::V,despertar-se,mårijdit
5801,aufwachen::V,despertar-se,gohččát
5802,aufwachen::V,despertar-se,morránit
5803,aufwachen::V,despertar-se,koccáđ
5804,aufwachen::V,despertar-se,moṛániđ
5805,aufwachen::V,despertar-se,mårrned
5806,aufwachen::V,despertar-se,руэкхэ
5807,aufwachen::V,despertar-se,коадцъе
5808,aufstehen::V,llevar-se,tjuedtjielidh
5809,aufstehen::V,llevar-se,badjánit
5810,aufstehen::V,llevar-se,badjánit
5811,aufstehen::V,llevar-se,čuožžilit
5812,aufstehen::V,llevar-se,čuo'žâstiđ
5813,aufstehen::V,llevar-se,pâjjned
5814,aufstehen::V,llevar-se,kaggõõttâd
5815,aufstehen::V,llevar-se,коадцъе
5816,sich erholen::V,descansar,lïegkedidh
5817,sich erholen::V,descansar,buorránit
5818,sich erholen::V,descansar,áhpásmit
5819,sich erholen::V,descansar,áhtat
5820,sich erholen::V,descansar,vuoi'ŋâdâttâđ
5821,sich erholen::V,descansar,vuâŋŋad
5822,sich erholen::V,descansar,вуэӈӈэ
5823,krank werden::V,posar-se malalt,skïemtjijidh
5824,krank werden::V,posar-se malalt,skihppát
5825,krank werden::V,posar-se malalt,buohccát
5826,krank werden::V,posar-se malalt,puác'cáđ
5827,krank werden::V,posar-se malalt,puâc'cjed
5828,krank werden::V,posar-se malalt,кэ̄бптуввэ
5829,krank sein::V,estar malalt,elkiedidh
5830,krank sein::V,estar malalt,duasmaridh
5831,krank sein::V,estar malalt,skihpat
5832,krank sein::V,estar malalt,buohcat
5833,krank sein::V,estar malalt,puoccâđ
5834,krank sein::V,estar malalt,puõccâd
5835,krank sein::V,estar malalt,по̄а̄вчсе
5836,krank sein::V,estar malalt,кэбпшэ
5837,schmerzen::V,doldre,vaarhkedh
5838,schmerzen::V,doldre,bávtjestit
5839,schmerzen::V,doldre,bávččastit
5840,schmerzen::V,doldre,várkat
5841,schmerzen::V,doldre,po'včâstiđ
5842,schmerzen::V,doldre,kõvšted
5843,schmerzen::V,doldre,čeärgged
5844,schmerzen::V,doldre,чӯдзе
5845,husten::V,tossir,gossedh
5846,husten::V,tossir,gåssåt
5847,husten::V,tossir,gossat
5848,husten::V,tossir,kuor'sâđ
5849,husten::V,tossir,koossâd
5850,husten::V,tossir,ко̄ссэ
5851,husten::V,tossir,лаффьке
5852,genesen::V,recuperar-se,starnedh
5853,genesen::V,recuperar-se,væddját
5854,genesen::V,recuperar-se,buorránit
5855,genesen::V,recuperar-se,tuoi'buđ
5856,genesen::V,recuperar-se,tooidâd
5857,genesen::V,recuperar-se,jäll'jed
5858,genesen::V,recuperar-se,пуэррнэ
5859,genesen::V,recuperar-se,тӣрхуввэ
5860,genesen::V,recuperar-se,тӣрваслуввэ
5861,sterben::V,morir,jaemedh
5862,sterben::V,morir,jábmet
5863,sterben::V,morir,jápmit
5864,sterben::V,morir,jäämmiđ
5865,sterben::V,morir,jää´mmed
5866,sterben::V,morir,я̄мме
5867,umkommen::V,perir,hïevenidh
5868,umkommen::V,perir,soaggot
5869,umkommen::V,perir,sårmmånit
5870,umkommen::V,perir,duššat
5871,umkommen::V,perir,roahppánit
5872,umkommen::V,perir,surmâšuđ
5873,umkommen::V,perir,kõckkâd
5874,umkommen::V,perir,hiâv'vned
5875,umkommen::V,perir,мо̄а̄ййкье
5876,sich bewegen::V,moure's,juhtedh
5877,sich bewegen::V,moure's,labudit
5878,sich bewegen::V,moure's,johtit
5879,sich bewegen::V,moure's,lihâdiđ
5880,sich bewegen::V,moure's,likkâd
5881,sich bewegen::V,moure's,liikkeed
5882,sich bewegen::V,moure's,лыгкнэ
5883,sich rühren::V,moure's,svïhtjedh
5884,sich rühren::V,moure's,labádasstet
5885,sich rühren::V,moure's,lihkadit
5886,sich rühren::V,moure's,lihâdiđ
5887,sich rühren::V,moure's,liksted
5888,sich rühren::V,moure's,liikksted
5889,sich rühren::V,moure's,лыгкнэ
5890,sich erheben::V,aixecar-se,tsöögkegidh
5891,sich erheben::V,aixecar-se,tjuodtjelit
5892,sich erheben::V,aixecar-se,čuožžilit
5893,sich erheben::V,aixecar-se,čuáž'žuliđ
5894,sich erheben::V,aixecar-se,pâjjned
5895,sich erheben::V,aixecar-se,kaggõõttâd
5896,sich erheben::V,aixecar-se,паййнэ
5897,sich erheben::V,aixecar-se,пэ̄ййнэ
5898,sich setzen::V,asseure's,tjihkedidh
5899,sich setzen::V,asseure's,tjåhkkidit
5900,sich setzen::V,asseure's,čohkánit
5901,sich setzen::V,asseure's,čohkkedit
5902,sich setzen::V,asseure's,ištâđ
5903,sich setzen::V,asseure's,čokániđ
5904,sich setzen::V,asseure's,ištõõttâd
5905,sich setzen::V,asseure's,išttâd åårrad
5906,sich setzen::V,asseure's,ышштэ
5907,sich setzen::V,asseure's,ся̄ййве
5908,hinfallen::V,caure's,veahkaridh
5909,hinfallen::V,caure's,ravggat
5910,hinfallen::V,caure's,jorralit
5911,hinfallen::V,caure's,ruossat
5912,hinfallen::V,caure's,kuossâđ
5913,hinfallen::V,caure's,koṃániđ
5914,hinfallen::V,caure's,viirrâd
5915,hinfallen::V,caure's,кэчхэ
5916,hinfallen::V,caure's,кэ̄рктэ
5917,laufen::V,caminar,vaedtsedh
5918,laufen::V,caminar,mannat
5919,laufen::V,caminar,vuolgget
5920,laufen::V,caminar,vázzit
5921,laufen::V,caminar,uáḥuđ
5922,laufen::V,caminar,jotteeđ
5923,laufen::V,caminar,vä ́ʒʒed
5924,laufen::V,caminar,ва̄ннҍцe
5925,laufen::V,caminar,во̄а̄ррдэ
5926,schreiten::V,procedir,sillestidh
5927,schreiten::V,procedir,lávkkot
5928,schreiten::V,procedir,lávket
5929,schreiten::V,procedir,duolbmat
5930,schreiten::V,procedir,lavkkiđ
5931,schreiten::V,procedir,lau´ǩǩeed
5932,schreiten::V,procedir,ла̄ффьке
5933,spazierengehen::V,passejar,vaedtsedh
5934,spazierengehen::V,passejar,vaadtsehtjidh
5935,spazierengehen::V,passejar,váttsatjit
5936,spazierengehen::V,passejar,váccašit
5937,spazierengehen::V,passejar,vazâččiđ
5938,spazierengehen::V,passejar,vä´ʒʒed
5939,spazierengehen::V,passejar,гульедтэ
5940,eilen::V,anar corrent,voetsedh
5941,eilen::V,anar corrent,spájttat
5942,eilen::V,anar corrent,doapmat
5943,eilen::V,anar corrent,gáhččat
5944,eilen::V,anar corrent,ki'rdettiiđ
5945,eilen::V,anar corrent,ǩiirted
5946,eilen::V,anar corrent,кыҏҏтэ
5947,sich beeilen::V,afanyar-se,gaahtjedh
5948,sich beeilen::V,afanyar-se,rabbat
5949,sich beeilen::V,afanyar-se,doapmat
5950,sich beeilen::V,afanyar-se,ki'rdettiiđ
5951,sich beeilen::V,afanyar-se,ǩiirted
5952,sich beeilen::V,afanyar-se,кыҏҏтэ
5953,sausen::V,córrer,sjovvedh
5954,sausen::V,córrer,sjuvgedit
5955,sausen::V,córrer,girdit
5956,sausen::V,córrer,hurgit
5957,sausen::V,córrer,hurgeđ
5958,sausen::V,córrer,ročâliđ
