,Concept_ID,vep,se
5127,drei::NUM,koume,koumm
5128,drei::NUM,koume,ко̄ллм
5129,vier::NUM,nel'l',njieljie
5130,vier::NUM,nel'l',niellja
5131,vier::NUM,nel'l',njeallje
5132,vier::NUM,nel'l',nelji
5133,vier::NUM,nel'l',nellj
5134,vier::NUM,nel'l',не̄лльй
5135,fünf::NUM,viž,vïjhte
5136,fünf::NUM,viž,vihtta
5137,fünf::NUM,viž,vihtta
5138,fünf::NUM,viž,vittâ
5139,fünf::NUM,viž,vitt
5140,fünf::NUM,viž,выдт
5141,sechs::NUM,kuz',govhte
5142,sechs::NUM,kuz',guhtta
5143,sechs::NUM,kuz',guhtta
5144,sechs::NUM,kuz',kuttâ
5145,sechs::NUM,kuz',kutt
5146,sechs::NUM,kuz',кудт
5147,sieben::NUM,seičeme,tjïjhtje
5148,sieben::NUM,seičeme,giehtja
5149,sieben::NUM,seičeme,čieža
5150,sieben::NUM,seičeme,čiččâm
5151,sieben::NUM,seičeme,čiččâm
5152,sieben::NUM,seičeme,кыджемь
5153,acht::NUM,kahesa,gaektsie
5154,acht::NUM,kahesa,gáktsa
5155,acht::NUM,kahesa,gávcci
5156,acht::NUM,kahesa,käävci
5157,acht::NUM,kahesa,kääu´c
5158,acht::NUM,kahesa,ка̄ххц
5159,neun::NUM,ühesa,uktsie
5160,neun::NUM,ühesa,aktse
5161,neun::NUM,ühesa,ovcci
5162,neun::NUM,ühesa,oovce
5163,neun::NUM,ühesa,å´hcc
5164,neun::NUM,ühesa,аххц
5165,zehn::NUM,kümne,luhkie
5166,zehn::NUM,kümne,låhke
5167,zehn::NUM,kümne,lågev
5168,zehn::NUM,kümne,logi
5169,zehn::NUM,kümne,loṿe
5170,zehn::NUM,kümne,lååi
5171,zehn::NUM,kümne,лоагкь
5172,elf::NUM,üks'toštkümne,luhkieakte
5173,elf::NUM,üks'toštkümne,lågenanakta
5174,elf::NUM,üks'toštkümne,oktanuppelohkái
5175,elf::NUM,üks'toštkümne,ohtnubáloh
5176,elf::NUM,üks'toštkümne,õtmlo
5177,elf::NUM,üks'toštkümne,õhttmlo
5178,elf::NUM,üks'toštkümne,э̄ххтэмплоагкь
5179,zwölf::NUM,kaks'toštkümne,luhkiegöökte
5180,zwölf::NUM,kaks'toštkümne,lågenanguokta
5181,zwölf::NUM,kaks'toštkümne,guoktenuppelohkái
5182,zwölf::NUM,kaks'toštkümne,kyeh'tnubáloh
5183,zwölf::NUM,kaks'toštkümne,kuâtmlo
5184,zwölf::NUM,kaks'toštkümne,kuâhttmlo
5185,zwölf::NUM,kaks'toštkümne,кӯххтэмплоагкь
5186,zwanzig::NUM,kaks'kümne,göökteluhkie
5187,zwanzig::NUM,kaks'kümne,guoktalåhke
5188,zwanzig::NUM,kaks'kümne,guoktelogi
5189,zwanzig::NUM,kaks'kümne,kyeh'tilov
5190,zwanzig::NUM,kaks'kümne,kuâhttlo
5191,zwanzig::NUM,kaks'kümne,кӯххтлоагкь
5192,dreißig::NUM,koumekümne,golmeluhkie
5193,dreißig::NUM,koumekümne,gålmmålåhke
5194,dreißig::NUM,koumekümne,golbmalogi
5195,dreißig::NUM,koumekümne,kulmâlov
5196,dreißig::NUM,koumekümne,koummlo
5197,dreißig::NUM,koumekümne,ко̄ллмлоагкь
5198,vierzig::NUM,nel'l'kümne,njieljieluhkie
5199,vierzig::NUM,nel'l'kümne,nielljalåhke
5200,vierzig::NUM,nel'l'kümne,njealljelogi
5201,vierzig::NUM,nel'l'kümne,neljilov
5202,vierzig::NUM,nel'l'kümne,nelljlo
5203,vierzig::NUM,nel'l'kümne,не̄лльйлоагкь
5204,fünfzig::NUM,vižkümne,vïjhteluhkie
5205,fünfzig::NUM,vižkümne,vihttalåhke
5206,fünfzig::NUM,vižkümne,vihttalogi
5207,fünfzig::NUM,vižkümne,vittâlov
5208,fünfzig::NUM,vižkümne,vittlo
5209,fünfzig::NUM,vižkümne,выдтлоагкъ
5210,sechzig::NUM,kuz'kümne,govhteluhkie
5211,sechzig::NUM,kuz'kümne,guhttalåhke
5212,sechzig::NUM,kuz'kümne,guhttalogi
5213,sechzig::NUM,kuz'kümne,kuttâlov
5214,sechzig::NUM,kuz'kümne,kuttlo
5215,sechzig::NUM,kuz'kümne,кудтлоагкь
5216,siebzig::NUM,seičemekümne,tjïjhtjeluhkie
5217,siebzig::NUM,seičemekümne,gietjavlåhke
5218,siebzig::NUM,seičemekümne,čiežalogi
5219,siebzig::NUM,seičemekümne,čiččâmlov
5220,siebzig::NUM,seičemekümne,čičmlo
5221,siebzig::NUM,seičemekümne,кыджемьлоагкь
5222,achtzig::NUM,kahesakümne,gaektsieluhkie
5223,achtzig::NUM,kahesakümne,gáktsalåhke
5224,achtzig::NUM,kahesakümne,gávccilogi
5225,achtzig::NUM,kahesakümne,kähcilov
5226,achtzig::NUM,kahesakümne,kä´hcclo
5227,achtzig::NUM,kahesakümne,ка̄ххцлоагкь
5228,neunzig::NUM,ühesakümne,uktsieluhkie
5229,neunzig::NUM,ühesakümne,aktselåhke
5230,neunzig::NUM,ühesakümne,ovccilogi
5231,neunzig::NUM,ühesakümne,ohcelov
5232,neunzig::NUM,ühesakümne,å´hcclo
5233,neunzig::NUM,ühesakümne,аххцлоагкь
5234,hundert::NUM,sada,tjuetie
5235,hundert::NUM,sada,tjuohte
5236,hundert::NUM,sada,čuođi
5237,hundert::NUM,sada,čyeti
5238,hundert::NUM,sada,čue´tt
5239,hundert::NUM,sada,чӯдть
5240,tausend::NUM,tuha,tåvsene
5241,tausend::NUM,tuha,stoeretjuetie
5242,tausend::NUM,tuha,tuvsán
5243,tausend::NUM,tuha,duhát
5244,tausend::NUM,tuha,duhát
5245,tausend::NUM,tuha,tuhháát
5246,tausend::NUM,tuha,dohat
5247,tausend::NUM,tuha,то̄а̄фант
5248,und::CNJ,i,jïh
5249,und::CNJ,i,ja
5250,und::CNJ,i,ja
5251,und::CNJ,i,já
5252,und::CNJ,i,di
5253,und::CNJ,i,я
5254,und::CNJ,i,да
5255,und::CNJ,i,де
5256,und::CNJ,da,jïh
5257,und::CNJ,da,ja
5258,und::CNJ,da,ja
5259,und::CNJ,da,já
5260,und::CNJ,da,di
5261,und::CNJ,da,я
5262,und::CNJ,da,да
5263,und::CNJ,da,де
5264,oder::CNJ,vai,jallh
5265,oder::CNJ,vai,jali
5266,oder::CNJ,vai,dahje
5267,oder::CNJ,vai,adai
5268,oder::CNJ,vai,avi
5269,oder::CNJ,vai,le´be
5270,oder::CNJ,vai,элэ
5271,oder::CNJ,vai,вай
5272,stehen::V,seišta,tjåadtjodh
5273,stehen::V,seišta,seajsasjidh
5274,stehen::V,seišta,tjuodtjot
5275,stehen::V,seišta,čuožžut
5276,stehen::V,seišta,cuáp'cuđ
5277,stehen::V,seišta,čuâǯ'ǯad
5278,stehen::V,seišta,чуэннче
5279,sitzen::V,ištta,tjahkasjidh
5280,sitzen::V,ištta,tjåhkkåhit
5281,sitzen::V,ištta,čohkkát
5282,sitzen::V,ištta,čokkáđ
5283,sitzen::V,ištta,išttâd åårrad
5284,sitzen::V,ištta,ышштэ
5285,liegen::V,venuda,gaajranidh
5286,liegen::V,venuda,vellahit
5287,liegen::V,venuda,veallát
5288,liegen::V,venuda,viäl'láđ
5289,liegen::V,venuda,liâššâd
5290,liegen::V,venuda,ле̄шшэ
5291,hängen::V,ripta,gævnjasjidh
5292,hängen::V,ripta,gahtsahit
5293,hängen::V,ripta,heaŋgát
5294,hängen::V,ripta,hiäŋ'gáđ
5295,hängen::V,ripta,sorččad
5296,hängen::V,ripta,ла̄бпэ
5297,werden::V,lindä,sjïdtedh
5298,werden::V,lindä,sjaddat
5299,werden::V,lindä,beassat
5300,werden::V,lindä,šoddâđ
5301,werden::V,lindä,šõddâd
5302,werden::V,lindä,шэ̄ннтэ
5303,werden::V,tehtas,sjïdtedh
5304,werden::V,tehtas,sjaddat
5305,werden::V,tehtas,beassat
5306,werden::V,tehtas,šoddâđ
5307,werden::V,tehtas,šõddâd
5308,werden::V,tehtas,шэ̄ннтэ
5309,passieren::V,ozaitas,vaasedh
5310,passieren::V,ozaitas,sjaddat
5311,passieren::V,ozaitas,dáhpáduvvat
5312,passieren::V,ozaitas,vássit
5313,passieren::V,ozaitas,dáhpáhuvvat
5314,passieren::V,ozaitas,šoddâđ
5315,passieren::V,ozaitas,šõddâd
5316,passieren::V,ozaitas,шэ̄ннтэ
5317,passieren::V,ozaitas,тагсэ
5318,beginnen::V,augotadas,aelkedh
5319,beginnen::V,augotadas,álgget
5320,beginnen::V,augotadas,álggahit
5321,beginnen::V,augotadas,älgiđ
5322,beginnen::V,augotadas,ä´lǧǧed
5323,beginnen::V,augotadas,о̄а̄лкхуввэ
5324,beginnen::V,augotadas,о̄а̄лкхэднэ
5325,enden::V,loptas,orrijidh
5326,enden::V,loptas,hiejttet
5327,enden::V,loptas,nohkat
5328,enden::V,loptas,nuuhâđ
5329,enden::V,loptas,puu´tted
5330,enden::V,loptas,пудтэ
5331,enden::V,loptas,кӣркнэ
5332,wechseln::V,vajehtadas,målsodh
5333,wechseln::V,vajehtadas,lånudit
5334,wechseln::V,vajehtadas,molssastit
5335,wechseln::V,vajehtadas,molsašuddat
5336,wechseln::V,vajehtadas,molsođ
5337,wechseln::V,vajehtadas,vaaitõõttâd
5338,wechseln::V,vajehtadas,вуайхувнэ
5339,aufgehen[Sonne]::V,nousta,låvnedh
5340,aufgehen[Sonne]::V,nousta,årijdit
5341,aufgehen[Sonne]::V,nousta,lavnnet
5342,aufgehen[Sonne]::V,nousta,badjánit
5343,aufgehen[Sonne]::V,nousta,pajaniđ
5344,aufgehen[Sonne]::V,nousta,pâjjned
5345,aufgehen[Sonne]::V,nousta,пэ̄ййнэ
5346,untergehen[Sonne]::V,lasktas,luajhtadidh
5347,untergehen[Sonne]::V,lasktas,gáhtot
5348,untergehen[Sonne]::V,lasktas,vidodit
5349,untergehen[Sonne]::V,lasktas,luoitádit
5350,untergehen[Sonne]::V,lasktas,lyeš'tiđ
5351,untergehen[Sonne]::V,lasktas,lue´štted
5352,untergehen[Sonne]::V,lasktas,луэшштэдтэ
5353,scheinen[Sonne]::V,paštta,goekedh
5354,scheinen[Sonne]::V,paštta,bájttet
5355,scheinen[Sonne]::V,paštta,báitit
5356,scheinen[Sonne]::V,paštta,päštiđ
5357,scheinen[Sonne]::V,paštta,pä´štted
5358,scheinen[Sonne]::V,paštta,па̄шшьтэ
5359,donnern::V,juraita,laakedh
5360,donnern::V,juraita,sjærggot
5361,donnern::V,juraita,čerget
5362,donnern::V,juraita,čiär'guđ
5363,donnern::V,juraita,čeärgged
5364,donnern::V,juraita,ча̄рркэ
5365,wehen::V,dölta,bïegkedh
5366,wehen::V,dölta,bieggat
5367,wehen::V,dölta,bieggat
5368,wehen::V,dölta,pieg'gâđ
5369,wehen::V,dölta,piõg'gâd
5370,wehen::V,dölta,пӣӈӈкье
5371,wehen::V,puhuda,bïegkedh
5372,wehen::V,puhuda,bieggat
5373,wehen::V,puhuda,bieggat
5374,wehen::V,puhuda,pieg'gâđ
5375,wehen::V,puhuda,piõg'gâd
5376,wehen::V,puhuda,пӣӈӈкье
5377,strömen::V,valadas,galkedh
5378,strömen::V,valadas,gålggåt
5379,strömen::V,valadas,golgat
5380,strömen::V,valadas,kulgâđ
5381,strömen::V,valadas,kolggâd
5382,strömen::V,valadas,ко̄ллкэ
5383,fließen::V,valuda,galkedh
5384,fließen::V,valuda,gålggåt
5385,fließen::V,valuda,golgat
5386,fließen::V,valuda,kulgâđ
5387,fließen::V,valuda,kolggâd
5388,fließen::V,valuda,ко̄ллкэ
5389,sich drehen::V,punotas,jårredh
5390,sich drehen::V,punotas,bådnjåsit
5391,sich drehen::V,punotas,jorrat
5392,sich drehen::V,punotas,juurrâđ
5393,sich drehen::V,punotas,joorrâd
5394,sich drehen::V,punotas,чо̄ннэ
5395,schwanken::V,čibuda,syjjedidh
5396,schwanken::V,čibuda,vábbulit
5397,schwanken::V,čibuda,suoibut
5398,schwanken::V,čibuda,juár'buđ
5399,schwanken::V,čibuda,lâsmmad
5400,schwanken::V,čibuda,leâujjad
5401,schwanken::V,čibuda,лыйввэ
5402,schwanken::V,čibuda,качьедтэ
5403,schwingen::V,čibuda,gaavedh
5404,schwingen::V,čibuda,svinhtedh
5405,schwingen::V,čibuda,gávvat
5406,schwingen::V,čibuda,hiäi'luđ
5407,schwingen::V,čibuda,heillad
5408,schwingen::V,čibuda,мо̄а̄хнэ
5409,fallen::V,langeta,gahtjedh
5410,fallen::V,langeta,gahttjat
5411,fallen::V,langeta,gahččat
5412,fallen::V,langeta,jurrâđ
5413,fallen::V,langeta,kõččâd
5414,fallen::V,langeta,viõr'rled
5415,fallen::V,langeta,ёрнэ
5416,fallen::V,langeta,кэ̄ххче
5417,brennen::V,pallada,bueledh
5418,brennen::V,pallada,buollet
5419,brennen::V,pallada,buollit
5420,brennen::V,pallada,pyelliđ
5421,brennen::V,pallada,pue´lled
5422,brennen::V,pallada,пӯлле
5423,rauchen::V,savustada,soevedidh
5424,rauchen::V,savustada,berkiestidh
5425,rauchen::V,savustada,tsåjttset
5426,rauchen::V,savustada,borgguhit
5427,rauchen::V,savustada,po'rgestiđ
5428,rauchen::V,savustada,soicceđ
5429,rauchen::V,savustada,suõv'veed
5430,rauchen::V,savustada,суввдэ
5431,regnen::V,vihmda,abrodh
5432,regnen::V,vihmda,harvvet
5433,regnen::V,vihmda,rássjodit
5434,regnen::V,vihmda,arvit
5435,regnen::V,vihmda,arved
5436,regnen::V,vihmda,â´brred
5437,regnen::V,vihmda,аббрэ
5438,gefrieren::V,jäduda,gelmedh
5439,gefrieren::V,jäduda,jeangodh
5440,gefrieren::V,jäduda,jiegŋot
5441,gefrieren::V,jäduda,galbmot
5442,gefrieren::V,jäduda,jiäŋŋuđ
5443,gefrieren::V,jäduda,jiõŋŋâd
5444,gefrieren::V,jäduda,kâ´lmmed
5445,gefrieren::V,jäduda,калльме
5446,gefrieren::V,kül'mdä,gelmedh
5447,gefrieren::V,kül'mdä,jeangodh
5448,gefrieren::V,kül'mdä,jiegŋot
5449,gefrieren::V,kül'mdä,galbmot
5450,gefrieren::V,kül'mdä,jiäŋŋuđ
5451,gefrieren::V,kül'mdä,jiõŋŋâd
5452,gefrieren::V,kül'mdä,kâ´lmmed
5453,gefrieren::V,kül'mdä,калльме
5454,tauen::V,sulada,leamkedh
5455,tauen::V,sulada,suddat
5456,tauen::V,sulada,sagŋadit
5457,tauen::V,sulada,suddat
5458,tauen::V,sulada,suddâđ
5459,tauen::V,sulada,suddâd
5460,tauen::V,sulada,sõõŋŋâd
5461,tauen::V,sulada,суннтэ
5462,schmelzen::V,sulada,sjalkedh
5463,schmelzen::V,sulada,suddat
5464,schmelzen::V,sulada,suddat
5465,schmelzen::V,sulada,suddâđ
5466,schmelzen::V,sulada,sooŋŋâđ
5467,schmelzen::V,sulada,suddâd
5468,schmelzen::V,sulada,sõõŋŋâd
5469,schmelzen::V,sulada,суннтэ
5470,trocknen::V,kuida,gajhkedh
5471,trocknen::V,kuida,gåjkkåt
5472,trocknen::V,kuida,goikat
5473,trocknen::V,kuida,iiŋŋâđ
5474,trocknen::V,kuida,iiŋŋâd
5475,trocknen::V,kuida,koškkâd
5476,trocknen::V,kuida,ко̄шшкэ
5477,trocknen::V,kuivehtuda,gajhkedh
5478,trocknen::V,kuivehtuda,gåjkkåt
5479,trocknen::V,kuivehtuda,goikat
5480,trocknen::V,kuivehtuda,iiŋŋâđ
5481,trocknen::V,kuivehtuda,iiŋŋâd
5482,trocknen::V,kuivehtuda,koškkâd
5483,trocknen::V,kuivehtuda,ко̄шшкэ
5484,sieden::V,kehuda,doeltedh
5485,sieden::V,kehuda,duolldat
5486,sieden::V,kehuda,duoldat
5487,sieden::V,kehuda,tuol'dâđ
5488,sieden::V,kehuda,tuõlddâd
5489,sieden::V,kehuda,тӯллтэ
5490,faulen::V,hapata,rååknedh
5491,faulen::V,hapata,mïetskedh
5492,faulen::V,hapata,miesskat
5493,faulen::V,hapata,mieskat
5494,faulen::V,hapata,guohcagit
5495,faulen::V,hapata,kálágiđ
5496,faulen::V,hapata,kuo'câgiđ
5497,faulen::V,hapata,kuõccjed
5498,faulen::V,hapata,мӣццкэ
5499,faulen::V,traudäs,rååknedh
5500,faulen::V,traudäs,mïetskedh
5501,faulen::V,traudäs,miesskat
5502,faulen::V,traudäs,mieskat
5503,faulen::V,traudäs,guohcagit
5504,faulen::V,traudäs,kálágiđ
5505,faulen::V,traudäs,kuo'câgiđ
5506,faulen::V,traudäs,kuõccjed
5507,faulen::V,traudäs,мӣццкэ
5508,verfaulen::V,hapata,rååknedh
5509,verfaulen::V,hapata,mïetskedh
5510,verfaulen::V,hapata,miesskat
5511,verfaulen::V,hapata,mieskat
5512,verfaulen::V,hapata,guohcagit
5513,verfaulen::V,hapata,kálágiđ
5514,verfaulen::V,hapata,kuo'câgiđ
5515,verfaulen::V,hapata,kuõccjed
5516,verfaulen::V,hapata,кӯццке
5517,reißen::V,rebita,gäjhkanidh
5518,reißen::V,rebita,ráhkat
5519,reißen::V,rebita,liejmedit
5520,reißen::V,rebita,gaikánit
5521,reißen::V,rebita,kiškuđ
5522,reißen::V,rebita,rõttsed
5523,reißen::V,rebita,лӯнтнэ
5524,reißen::V,rebita,кышшксэллэ
5525,versinken::V,upota,våajodh
5526,versinken::V,upota,vuodjot
5527,versinken::V,upota,tjalggat
5528,versinken::V,upota,vuodjut
5529,versinken::V,upota,vuáijuđ
5530,versinken::V,upota,vuäjjad
5531,versinken::V,upota,вуаййе
5532,vergehen::V,mända,vaesedh
5533,vergehen::V,mända,vásset
5534,vergehen::V,mända,gollat
5535,vergehen::V,mända,kullâđ
5536,vergehen::V,mända,jåå´tted
5537,vergehen::V,mända,ва̄ссэ
5538,vergehen::V,mända,ӣллъюввэ
5539,erscheinen::V,ozutadas,vååjnedh
5540,erscheinen::V,ozutadas,ihtet
5541,erscheinen::V,ozutadas,ihtit
5542,erscheinen::V,ozutadas,albmodit
5543,erscheinen::V,ozutadas,a'lmostuđ
5544,erscheinen::V,ozutadas,ee´tted
5545,erscheinen::V,ozutadas,čuäitõõttâd
5546,erscheinen::V,ozutadas,i´lmstõõvvâd
5547,erscheinen::V,ozutadas,ыдтӭ
5548,verschwinden::V,hajeta,haajpanidh
5549,verschwinden::V,hajeta,gáhtot
5550,verschwinden::V,hajeta,jávkat
5551,verschwinden::V,hajeta,jä'vkittiđ
5552,verschwinden::V,hajeta,jaukkâd
5553,verschwinden::V,hajeta,hää´vjed
5554,verschwinden::V,hajeta,ка̄дтэ
5555,sinken::V,väheta,våajodh
5556,sinken::V,väheta,tsoahkot
5557,sinken::V,väheta,snjoaredit
5558,sinken::V,väheta,čalgat
5559,sinken::V,väheta,luáš'tádâttâđ
5560,sinken::V,väheta,njeeijâđ
5561,sinken::V,väheta,luâšttõõttâd
5562,sinken::V,väheta,njeâjjad
5563,sinken::V,väheta,луэшштэдтэ
5564,sinken::V,lasktas,våajodh
5565,sinken::V,lasktas,tsoahkot
5566,sinken::V,lasktas,snjoaredit
5567,sinken::V,lasktas,čalgat
5568,sinken::V,lasktas,luáš'tádâttâđ
5569,sinken::V,lasktas,njeeijâđ
5570,sinken::V,lasktas,luâšttõõttâd
5571,sinken::V,lasktas,njeâjjad
5572,sinken::V,lasktas,луэшштэдтэ
5573,abnehmen::V,peneta,nåhkedidh
5574,abnehmen::V,peneta,unnot
5575,abnehmen::V,peneta,binnot
5576,abnehmen::V,peneta,geahppánit
5577,abnehmen::V,peneta,kiäp'pániđ
5578,abnehmen::V,peneta,ǩeäp'pned
5579,abnehmen::V,peneta,уһцнэ
5580,zunehmen::V,ližaduda,lassánit
5581,zunehmen::V,ližaduda,ædnot
5582,zunehmen::V,ližaduda,lassánit
5583,zunehmen::V,ližaduda,stuorrut
5584,zunehmen::V,ližaduda,lasaniđ
5585,zunehmen::V,ližaduda,šõkkned
5586,zunehmen::V,ližaduda,лашшнэ
5587,zunehmen::V,ližaduda,шуррнэ
5588,steigen::V,nousta,tjuedtjielidh
5589,steigen::V,nousta,allánit
5590,steigen::V,nousta,badjánit
5591,steigen::V,nousta,allánit
5592,steigen::V,nousta,alaniđ
5593,steigen::V,nousta,âllned
5594,steigen::V,nousta,pâjjned
5595,steigen::V,nousta,пэ̄ййнэ
5596,wachsen::V,kazda,suvvedh
5597,wachsen::V,kazda,sjïdtedh
5598,wachsen::V,kazda,sjaddat
5599,wachsen::V,kazda,šaddat
5600,wachsen::V,kazda,stuorrut
5601,wachsen::V,kazda,šoddâđ
5602,wachsen::V,kazda,šõddâd
5603,wachsen::V,kazda,шэ̄ннтэ
5604,glänzen::V,loštta,gïjkedh
5605,glänzen::V,loštta,guohkat
5606,glänzen::V,loštta,guojttet
5607,glänzen::V,loštta,deadjut
5608,glänzen::V,loštta,gildit
5609,glänzen::V,loštta,kolottiđ
5610,glänzen::V,loštta,pe´lǩǩed
5611,glänzen::V,loštta,leä´dǧǧed
5612,glänzen::V,loštta,пӯлле
5613,glänzen::V,loštta,пыӆӆьке
5614,funkeln::V,hoštta,gaskedh
5615,funkeln::V,hoštta,tsehtsat
5616,funkeln::V,hoštta,jillat
5617,funkeln::V,hoštta,šealgut
5618,funkeln::V,hoštta,čuovggáhallat
5619,funkeln::V,hoštta,šiäl'guđ
5620,funkeln::V,hoštta,cåkkad
5621,funkeln::V,hoštta,кэ̄сскэ
5622,lärmen::V,robaita,rajjadidh
5623,lärmen::V,robaita,juhtsat
5624,lärmen::V,robaita,rigeret
5625,lärmen::V,robaita,šlámaidit
5626,lärmen::V,robaita,šlamâdiđ
5627,lärmen::V,robaita,ruõjjâd
5628,lärmen::V,robaita,ёаффэ
5629,läuten::V,judaita,ringkedh
5630,läuten::V,judaita,skállat
5631,läuten::V,judaita,tiibmet
5632,läuten::V,judaita,čuoijâđ
5633,läuten::V,judaita,čuõjjâd
5634,läuten::V,judaita,чӯййе
5635,klingeln::V,kelotada,klåenkiehtidh
5636,klingeln::V,kelotada,skuolkkat
5637,klingeln::V,kelotada,skilahit
5638,klingeln::V,kelotada,čuoijâđ
5639,klingeln::V,kelotada,soi´ttjed
5640,klingeln::V,kelotada,зво̄ннэ
5641,klirren::V,biraita,skaanjedh
5642,klirren::V,biraita,skuollat
5643,klirren::V,biraita,skillit
5644,klirren::V,biraita,skilaidit
5645,klirren::V,biraita,cilkkeđ
5646,klirren::V,biraita,škäälâ´tted
5647,klirren::V,biraita,цыӆӆклэ
5648,brausen::V,bruncta,brorredh
5649,brausen::V,bruncta,sjovvedh
5650,brausen::V,bruncta,skåvvat
5651,brausen::V,bruncta,márajdit
5652,brausen::V,bruncta,boršut
5653,brausen::V,bruncta,šaavvâđ
5654,brausen::V,bruncta,kõõmeed
5655,brausen::V,bruncta,шэ̄ӈӈлуввэ
5656,rauschen::V,šobaita,brorredh
5657,rauschen::V,šobaita,sjåvvat
5658,rauschen::V,šobaita,sjoahkot
5659,rauschen::V,šobaita,boršut
5660,rauschen::V,šobaita,šuuvvâđ
5661,rauschen::V,šobaita,šaavvâđ
5662,rauschen::V,šobaita,šuumeed
5663,rauschen::V,šobaita,ёаффэ
5664,klingen::V,heläita,gaajedh
5665,klingen::V,heläita,sjijjedh
5666,klingen::V,heläita,jiednat
5667,klingen::V,heläita,tjuodjat
5668,klingen::V,heläita,čuodjat
5669,klingen::V,heläita,kulluđ
5670,klingen::V,heläita,koll'jed
5671,klingen::V,heläita,ӣннъе
5672,bellen::V,nutta,huhtedh
5673,bellen::V,nutta,tsiellat
5674,bellen::V,nutta,ciellat
5675,bellen::V,nutta,umástiđ
5676,bellen::V,nutta,uukkâd
5677,bellen::V,nutta,угкэ
5678,heulen::V,ulaita,ujkierdidh
5679,heulen::V,ulaita,hålvvot
5680,heulen::V,ulaita,holvut
5681,heulen::V,ulaita,olvođ
5682,heulen::V,ulaita,ålvvad
5683,heulen::V,ulaita,оаллвэ
5684,blasen::V,puhuda,båssodh
5685,blasen::V,puhuda,båssot
5686,blasen::V,puhuda,bossut
5687,blasen::V,puhuda,bieggat
5688,blasen::V,puhuda,possoođ
5689,blasen::V,puhuda,pååssad
5690,blasen::V,puhuda,piõg'gâd
5691,blasen::V,puhuda,поассэ
5692,blasen::V,puhuda,поасслэ
5693,pfeifen::V,pistta,njorkedidh
5694,pfeifen::V,pistta,snjurggot
5695,pfeifen::V,pistta,njurgut
5696,pfeifen::V,pistta,njurgođ
5697,pfeifen::V,pistta,njorggad
5698,pfeifen::V,pistta,нюрркэ
5699,pfeifen::V,vihelta,njorkedidh
5700,pfeifen::V,vihelta,snjurggot
5701,pfeifen::V,vihelta,njurgut
5702,pfeifen::V,vihelta,njurgođ
5703,pfeifen::V,vihelta,njorggad
5704,pfeifen::V,vihelta,нюрркэ
5705,schreien::V,kirkta,geevledh
5706,schreien::V,kirkta,gádjat
5707,schreien::V,kirkta,rihtjot
5708,schreien::V,kirkta,čurvet
5709,schreien::V,kirkta,čuár'vuđ
5710,schreien::V,kirkta,čuârvvad
5711,schreien::V,kirkta,кугкьхе
5712,schreien::V,kirkta,кугхэллэ
5713,schreien::V,kidastada,geevledh
5714,schreien::V,kidastada,gádjat
5715,schreien::V,kidastada,rihtjot
5716,schreien::V,kidastada,čurvet
5717,schreien::V,kidastada,čuár'vuđ
5718,schreien::V,kidastada,čuârvvad
5719,schreien::V,kidastada,кугкьхе
5720,schreien::V,kidastada,кугхэллэ
5721,stöhnen::V,ohkta,sjuahkedh
5722,stöhnen::V,ohkta,tsáhkkat
5723,stöhnen::V,ohkta,fuoikit
5724,stöhnen::V,ohkta,cakkâđ
5725,stöhnen::V,ohkta,luâikkad
5726,stöhnen::V,ohkta,вуаххкэ
5727,stöhnen::V,voivotada,sjuahkedh
5728,stöhnen::V,voivotada,tsáhkkat
5729,stöhnen::V,voivotada,fuoikit
5730,stöhnen::V,voivotada,cakkâđ
5731,stöhnen::V,voivotada,luâikkad
5732,stöhnen::V,voivotada,вуаххкэ
5733,zittern::V,säraita,dierkesjidh
5734,zittern::V,säraita,svarrat
5735,zittern::V,säraita,skielbbit
5736,zittern::V,säraita,doargestit
5737,zittern::V,säraita,náiggistit
5738,zittern::V,säraita,doarggistit
5739,zittern::V,säraita,tuá'rgistiđ
5740,zittern::V,säraita,tuä´rjsted
5741,zittern::V,säraita,кыррьтэ
5742,leben::V,eläda,jieledh
5743,leben::V,eläda,iellet
5744,leben::V,eläda,viessot
5745,leben::V,eläda,eallit
5746,leben::V,eläda,eelliđ
5747,leben::V,eläda,jie´lled
5748,leben::V,eläda,е̄лле
5749,geboren werden::V,sünduda,reakadidh
5750,geboren werden::V,sünduda,riegádit
5751,geboren werden::V,sünduda,riegádit
5752,geboren werden::V,sünduda,šoddâđ
5753,geboren werden::V,sünduda,šõddâd
5754,geboren werden::V,sünduda,шэ̄ннтэ
5755,atmen::V,henktä,voejngehtidh
5756,atmen::V,henktä,vuojŋŋat
5757,atmen::V,henktä,vuoigŋat
5758,atmen::V,henktä,vuoi'ŋâđ
5759,atmen::V,henktä,vuõiŋŋâd
5760,atmen::V,henktä,вӯййнэ
5761,trinken::V,joda,jovkedh
5762,trinken::V,joda,juhkat
5763,trinken::V,joda,juhkat
5764,trinken::V,joda,juuḥâđ
5765,trinken::V,joda,juukkâd
5766,trinken::V,joda,югкэ
5767,essen::V,söda,byöpmedidh
5768,essen::V,söda,bårråt
5769,essen::V,söda,borrat
5770,essen::V,söda,purrâđ
5771,essen::V,söda,poorrâd
5772,essen::V,söda,по̄ррэ
5773,schlucken::V,lainata,njïeledh
5774,schlucken::V,lainata,njiellat
5775,schlucken::V,lainata,njieládit
