,Concept_ID,se,ja
5155,scheinen[Sonne]::V,goekedh,輝く
5156,scheinen[Sonne]::V,bájttet,輝く
5157,scheinen[Sonne]::V,báitit,輝く
5158,scheinen[Sonne]::V,päštiđ,輝く
5159,scheinen[Sonne]::V,pä´štted,輝く
5160,scheinen[Sonne]::V,па̄шшьтэ,輝く
5161,donnern::V,laakedh,雷が鳴る
5162,donnern::V,sjærggot,雷が鳴る
5163,donnern::V,čerget,雷が鳴る
5164,donnern::V,čiär'guđ,雷が鳴る
5165,donnern::V,čeärgged,雷が鳴る
5166,donnern::V,ча̄рркэ,雷が鳴る
5167,wehen::V,bïegkedh,吹く
5168,wehen::V,bieggat,吹く
5169,wehen::V,bieggat,吹く
5170,wehen::V,pieg'gâđ,吹く
5171,wehen::V,piõg'gâd,吹く
5172,wehen::V,пӣӈӈкье,吹く
5173,strömen::V,galkedh,流れる
5174,strömen::V,gålggåt,流れる
5175,strömen::V,golgat,流れる
5176,strömen::V,kulgâđ,流れる
5177,strömen::V,kolggâd,流れる
5178,strömen::V,ко̄ллкэ,流れる
5179,fließen::V,galkedh,流れる
5180,fließen::V,gålggåt,流れる
5181,fließen::V,golgat,流れる
5182,fließen::V,kulgâđ,流れる
5183,fließen::V,kolggâd,流れる
5184,fließen::V,ко̄ллкэ,流れる
5185,sich drehen::V,jårredh,回転する
5186,sich drehen::V,bådnjåsit,回転する
5187,sich drehen::V,jorrat,回転する
5188,sich drehen::V,juurrâđ,回転する
5189,sich drehen::V,joorrâd,回転する
5190,sich drehen::V,чо̄ннэ,回転する
5191,schwanken::V,syjjedidh,揺れる
5192,schwanken::V,vábbulit,揺れる
5193,schwanken::V,suoibut,揺れる
5194,schwanken::V,juár'buđ,揺れる
5195,schwanken::V,lâsmmad,揺れる
5196,schwanken::V,leâujjad,揺れる
5197,schwanken::V,лыйввэ,揺れる
5198,schwanken::V,качьедтэ,揺れる
5199,schwingen::V,gaavedh,振動する
5200,schwingen::V,svinhtedh,振動する
5201,schwingen::V,gávvat,振動する
5202,schwingen::V,hiäi'luđ,振動する
5203,schwingen::V,heillad,振動する
5204,schwingen::V,мо̄а̄хнэ,振動する
5205,fallen::V,gahtjedh,落ちる
5206,fallen::V,gahttjat,落ちる
5207,fallen::V,gahččat,落ちる
5208,fallen::V,jurrâđ,落ちる
5209,fallen::V,kõččâd,落ちる
5210,fallen::V,viõr'rled,落ちる
5211,fallen::V,ёрнэ,落ちる
5212,fallen::V,кэ̄ххче,落ちる
5213,brennen::V,bueledh,燃える
5214,brennen::V,buollet,燃える
5215,brennen::V,buollit,燃える
5216,brennen::V,pyelliđ,燃える
5217,brennen::V,pue´lled,燃える
5218,brennen::V,пӯлле,燃える
5219,rauchen::V,soevedidh,煙を出す
5220,rauchen::V,berkiestidh,煙を出す
5221,rauchen::V,tsåjttset,煙を出す
5222,rauchen::V,borgguhit,煙を出す
5223,rauchen::V,po'rgestiđ,煙を出す
5224,rauchen::V,soicceđ,煙を出す
5225,rauchen::V,suõv'veed,煙を出す
5226,rauchen::V,суввдэ,煙を出す
5227,regnen::V,abrodh,雨が降る
5228,regnen::V,harvvet,雨が降る
5229,regnen::V,rássjodit,雨が降る
5230,regnen::V,arvit,雨が降る
5231,regnen::V,arved,雨が降る
5232,regnen::V,â´brred,雨が降る
5233,regnen::V,аббрэ,雨が降る
5234,gefrieren::V,gelmedh,凍る
5235,gefrieren::V,jeangodh,凍る
5236,gefrieren::V,jiegŋot,凍る
5237,gefrieren::V,galbmot,凍る
5238,gefrieren::V,jiäŋŋuđ,凍る
5239,gefrieren::V,jiõŋŋâd,凍る
5240,gefrieren::V,kâ´lmmed,凍る
5241,gefrieren::V,калльме,凍る
5242,tauen::V,leamkedh,溶ける
5243,tauen::V,suddat,溶ける
5244,tauen::V,sagŋadit,溶ける
5245,tauen::V,suddat,溶ける
5246,tauen::V,suddâđ,溶ける
5247,tauen::V,suddâd,溶ける
5248,tauen::V,sõõŋŋâd,溶ける
5249,tauen::V,суннтэ,溶ける
5250,schmelzen::V,sjalkedh,溶ける
5251,schmelzen::V,suddat,溶ける
5252,schmelzen::V,suddat,溶ける
5253,schmelzen::V,suddâđ,溶ける
5254,schmelzen::V,sooŋŋâđ,溶ける
5255,schmelzen::V,suddâd,溶ける
5256,schmelzen::V,sõõŋŋâd,溶ける
5257,schmelzen::V,суннтэ,溶ける
5258,trocknen::V,gajhkedh,乾く
5259,trocknen::V,gåjkkåt,乾く
5260,trocknen::V,goikat,乾く
5261,trocknen::V,iiŋŋâđ,乾く
5262,trocknen::V,iiŋŋâd,乾く
5263,trocknen::V,koškkâd,乾く
5264,trocknen::V,ко̄шшкэ,乾く
5265,sieden::V,doeltedh,沸く
5266,sieden::V,duolldat,沸く
5267,sieden::V,duoldat,沸く
5268,sieden::V,tuol'dâđ,沸く
5269,sieden::V,tuõlddâd,沸く
5270,sieden::V,тӯллтэ,沸く
5271,faulen::V,rååknedh,腐る
5272,faulen::V,mïetskedh,腐る
5273,faulen::V,miesskat,腐る
5274,faulen::V,mieskat,腐る
5275,faulen::V,guohcagit,腐る
5276,faulen::V,kálágiđ,腐る
5277,faulen::V,kuo'câgiđ,腐る
5278,faulen::V,kuõccjed,腐る
5279,faulen::V,мӣццкэ,腐る
5280,verfaulen::V,rååknedh,朽ちる
5281,verfaulen::V,mïetskedh,朽ちる
5282,verfaulen::V,miesskat,朽ちる
5283,verfaulen::V,mieskat,朽ちる
5284,verfaulen::V,guohcagit,朽ちる
5285,verfaulen::V,kálágiđ,朽ちる
5286,verfaulen::V,kuo'câgiđ,朽ちる
5287,verfaulen::V,kuõccjed,朽ちる
5288,verfaulen::V,кӯццке,朽ちる
5289,reißen::V,gäjhkanidh,切れる
5290,reißen::V,ráhkat,切れる
5291,reißen::V,liejmedit,切れる
5292,reißen::V,gaikánit,切れる
5293,reißen::V,kiškuđ,切れる
5294,reißen::V,rõttsed,切れる
5295,reißen::V,лӯнтнэ,切れる
5296,reißen::V,кышшксэллэ,切れる
5297,versinken::V,våajodh,沈む
5298,versinken::V,vuodjot,沈む
5299,versinken::V,tjalggat,沈む
5300,versinken::V,vuodjut,沈む
5301,versinken::V,vuáijuđ,沈む
5302,versinken::V,vuäjjad,沈む
5303,versinken::V,вуаййе,沈む
5304,vergehen::V,vaesedh,経つ
5305,vergehen::V,vásset,経つ
5306,vergehen::V,gollat,経つ
5307,vergehen::V,kullâđ,経つ
5308,vergehen::V,jåå´tted,経つ
5309,vergehen::V,ва̄ссэ,経つ
5310,vergehen::V,ӣллъюввэ,経つ
5311,erscheinen::V,vååjnedh,現れる
5312,erscheinen::V,ihtet,現れる
5313,erscheinen::V,ihtit,現れる
5314,erscheinen::V,albmodit,現れる
5315,erscheinen::V,a'lmostuđ,現れる
5316,erscheinen::V,ee´tted,現れる
5317,erscheinen::V,čuäitõõttâd,現れる
5318,erscheinen::V,i´lmstõõvvâd,現れる
5319,erscheinen::V,ыдтӭ,現れる
5320,verschwinden::V,haajpanidh,消える
5321,verschwinden::V,gáhtot,消える
5322,verschwinden::V,jávkat,消える
5323,verschwinden::V,jä'vkittiđ,消える
5324,verschwinden::V,jaukkâd,消える
5325,verschwinden::V,hää´vjed,消える
5326,verschwinden::V,ка̄дтэ,消える
5327,sinken::V,våajodh,下がる
5328,sinken::V,tsoahkot,下がる
5329,sinken::V,snjoaredit,下がる
5330,sinken::V,čalgat,下がる
5331,sinken::V,luáš'tádâttâđ,下がる
5332,sinken::V,njeeijâđ,下がる
5333,sinken::V,luâšttõõttâd,下がる
5334,sinken::V,njeâjjad,下がる
5335,sinken::V,луэшштэдтэ,下がる
5336,abnehmen::V,nåhkedidh,減る
5337,abnehmen::V,unnot,減る
5338,abnehmen::V,binnot,減る
5339,abnehmen::V,geahppánit,減る
5340,abnehmen::V,kiäp'pániđ,減る
5341,abnehmen::V,ǩeäp'pned,減る
5342,abnehmen::V,уһцнэ,減る
5343,steigen::V,tjuedtjielidh,上がる
5344,steigen::V,allánit,上がる
5345,steigen::V,badjánit,上がる
5346,steigen::V,allánit,上がる
5347,steigen::V,alaniđ,上がる
5348,steigen::V,âllned,上がる
5349,steigen::V,pâjjned,上がる
5350,steigen::V,пэ̄ййнэ,上がる
5351,wachsen::V,suvvedh,伸びる
5352,wachsen::V,sjïdtedh,伸びる
5353,wachsen::V,sjaddat,伸びる
5354,wachsen::V,šaddat,伸びる
5355,wachsen::V,stuorrut,伸びる
5356,wachsen::V,šoddâđ,伸びる
5357,wachsen::V,šõddâd,伸びる
5358,wachsen::V,шэ̄ннтэ,伸びる
5359,glänzen::V,gïjkedh,輝く
5360,glänzen::V,guohkat,輝く
5361,glänzen::V,guojttet,輝く
5362,glänzen::V,deadjut,輝く
5363,glänzen::V,gildit,輝く
5364,glänzen::V,kolottiđ,輝く
5365,glänzen::V,pe´lǩǩed,輝く
5366,glänzen::V,leä´dǧǧed,輝く
5367,glänzen::V,пӯлле,輝く
5368,glänzen::V,пыӆӆьке,輝く
5369,funkeln::V,gaskedh,ぴかぴか光る
5370,funkeln::V,tsehtsat,ぴかぴか光る
5371,funkeln::V,jillat,ぴかぴか光る
5372,funkeln::V,šealgut,ぴかぴか光る
5373,funkeln::V,čuovggáhallat,ぴかぴか光る
5374,funkeln::V,šiäl'guđ,ぴかぴか光る
5375,funkeln::V,cåkkad,ぴかぴか光る
5376,funkeln::V,кэ̄сскэ,ぴかぴか光る
5377,lärmen::V,rajjadidh,騒ぐ
5378,lärmen::V,juhtsat,騒ぐ
5379,lärmen::V,rigeret,騒ぐ
5380,lärmen::V,šlámaidit,騒ぐ
5381,lärmen::V,šlamâdiđ,騒ぐ
5382,lärmen::V,ruõjjâd,騒ぐ
5383,lärmen::V,ёаффэ,騒ぐ
5384,läuten::V,ringkedh,鳴る
5385,läuten::V,skállat,鳴る
5386,läuten::V,tiibmet,鳴る
5387,läuten::V,čuoijâđ,鳴る
5388,läuten::V,čuõjjâd,鳴る
5389,läuten::V,чӯййе,鳴る
5390,klingeln::V,klåenkiehtidh,鳴る
5391,klingeln::V,skuolkkat,鳴る
5392,klingeln::V,skilahit,鳴る
5393,klingeln::V,čuoijâđ,鳴る
5394,klingeln::V,soi´ttjed,鳴る
5395,klingeln::V,зво̄ннэ,鳴る
5396,klirren::V,skaanjedh,がらんがらんと鳴る
5397,klirren::V,skuollat,がらんがらんと鳴る
5398,klirren::V,skillit,がらんがらんと鳴る
5399,klirren::V,skilaidit,がらんがらんと鳴る
5400,klirren::V,cilkkeđ,がらんがらんと鳴る
5401,klirren::V,škäälâ´tted,がらんがらんと鳴る
5402,klirren::V,цыӆӆклэ,がらんがらんと鳴る
5403,brausen::V,brorredh,逆巻く
5404,brausen::V,sjovvedh,逆巻く
5405,brausen::V,skåvvat,逆巻く
5406,brausen::V,márajdit,逆巻く
5407,brausen::V,boršut,逆巻く
5408,brausen::V,šaavvâđ,逆巻く
5409,brausen::V,kõõmeed,逆巻く
5410,brausen::V,шэ̄ӈӈлуввэ,逆巻く
5411,rauschen::V,brorredh,戦ぐ
5412,rauschen::V,sjåvvat,戦ぐ
5413,rauschen::V,sjoahkot,戦ぐ
5414,rauschen::V,boršut,戦ぐ
5415,rauschen::V,šuuvvâđ,戦ぐ
5416,rauschen::V,šaavvâđ,戦ぐ
5417,rauschen::V,šuumeed,戦ぐ
5418,rauschen::V,ёаффэ,戦ぐ
5419,klingen::V,gaajedh,鳴る
5420,klingen::V,sjijjedh,鳴る
5421,klingen::V,jiednat,鳴る
5422,klingen::V,tjuodjat,鳴る
5423,klingen::V,čuodjat,鳴る
5424,klingen::V,kulluđ,鳴る
5425,klingen::V,koll'jed,鳴る
5426,klingen::V,ӣннъе,鳴る
5427,bellen::V,huhtedh,吠える
5428,bellen::V,tsiellat,吠える
5429,bellen::V,ciellat,吠える
5430,bellen::V,umástiđ,吠える
5431,bellen::V,uukkâd,吠える
5432,bellen::V,угкэ,吠える
5433,heulen::V,ujkierdidh,きゃんきゃん鳴く
5434,heulen::V,hålvvot,きゃんきゃん鳴く
5435,heulen::V,holvut,きゃんきゃん鳴く
5436,heulen::V,olvođ,きゃんきゃん鳴く
5437,heulen::V,ålvvad,きゃんきゃん鳴く
5438,heulen::V,оаллвэ,きゃんきゃん鳴く
5439,blasen::V,båssodh,吹く
5440,blasen::V,båssot,吹く
5441,blasen::V,bossut,吹く
5442,blasen::V,bieggat,吹く
5443,blasen::V,possoođ,吹く
5444,blasen::V,pååssad,吹く
5445,blasen::V,piõg'gâd,吹く
5446,blasen::V,поассэ,吹く
5447,blasen::V,поасслэ,吹く
5448,pfeifen::V,njorkedidh,口笛を吹く
5449,pfeifen::V,snjurggot,口笛を吹く
5450,pfeifen::V,njurgut,口笛を吹く
5451,pfeifen::V,njurgođ,口笛を吹く
5452,pfeifen::V,njorggad,口笛を吹く
5453,pfeifen::V,нюрркэ,口笛を吹く
5454,schreien::V,geevledh,叫ぶ
5455,schreien::V,gádjat,叫ぶ
5456,schreien::V,rihtjot,叫ぶ
5457,schreien::V,čurvet,叫ぶ
5458,schreien::V,čuár'vuđ,叫ぶ
5459,schreien::V,čuârvvad,叫ぶ
5460,schreien::V,кугкьхе,叫ぶ
5461,schreien::V,кугхэллэ,叫ぶ
5462,stöhnen::V,sjuahkedh,うめく
5463,stöhnen::V,tsáhkkat,うめく
5464,stöhnen::V,fuoikit,うめく
5465,stöhnen::V,cakkâđ,うめく
5466,stöhnen::V,luâikkad,うめく
5467,stöhnen::V,вуаххкэ,うめく
5468,zittern::V,dierkesjidh,震える
5469,zittern::V,svarrat,震える
5470,zittern::V,skielbbit,震える
5471,zittern::V,doargestit,震える
5472,zittern::V,náiggistit,震える
5473,zittern::V,doarggistit,震える
5474,zittern::V,tuá'rgistiđ,震える
5475,zittern::V,tuä´rjsted,震える
5476,zittern::V,кыррьтэ,震える
5477,leben::V,jieledh,生きている
5478,leben::V,iellet,生きている
5479,leben::V,viessot,生きている
5480,leben::V,eallit,生きている
5481,leben::V,eelliđ,生きている
5482,leben::V,jie´lled,生きている
5483,leben::V,е̄лле,生きている
5484,geboren werden::V,reakadidh,生まれる
5485,geboren werden::V,riegádit,生まれる
5486,geboren werden::V,riegádit,生まれる
5487,geboren werden::V,šoddâđ,生まれる
5488,geboren werden::V,šõddâd,生まれる
5489,geboren werden::V,шэ̄ннтэ,生まれる
5490,atmen::V,voejngehtidh,呼吸する
5491,atmen::V,vuojŋŋat,呼吸する
5492,atmen::V,vuoigŋat,呼吸する
5493,atmen::V,vuoi'ŋâđ,呼吸する
5494,atmen::V,vuõiŋŋâd,呼吸する
5495,atmen::V,вӯййнэ,呼吸する
5496,trinken::V,jovkedh,飲む
5497,trinken::V,juhkat,飲む
5498,trinken::V,juhkat,飲む
5499,trinken::V,juuḥâđ,飲む
5500,trinken::V,juukkâd,飲む
5501,trinken::V,югкэ,飲む
5502,essen::V,byöpmedidh,食べる
5503,essen::V,bårråt,食べる
5504,essen::V,borrat,食べる
5505,essen::V,purrâđ,食べる
5506,essen::V,poorrâd,食べる
5507,essen::V,по̄ррэ,食べる
5508,schlucken::V,njïeledh,飲み込む
5509,schlucken::V,njiellat,飲み込む
5510,schlucken::V,njieládit,飲み込む
5511,schlucken::V,njiellâđ,飲み込む
5512,schlucken::V,njiõllâd,飲み込む
5513,schlucken::V,нӣллэ,飲み込む
5514,müde werden::V,sæjlodh,眠くなる
5515,müde werden::V,goegkedh,眠くなる
5516,müde werden::V,vájbbat,眠くなる
5517,müde werden::V,váibat,眠くなる
5518,müde werden::V,vaibâđ,眠くなる
5519,müde werden::V,levvjed,眠くなる
5520,müde werden::V,лоаткнэ,眠くなる
5521,einschlafen::V,nahkestidh,寝付く
5522,einschlafen::V,nahkesalledh,寝付く
5523,einschlafen::V,oaddát,寝付く
5524,einschlafen::V,nohkkat,寝付く
5525,einschlafen::V,nohádiđ,寝付く
5526,einschlafen::V,no´ǩǩeed,寝付く
5527,einschlafen::V,нагьруввэ,寝付く
5528,schlafen::V,åeredh,眠る
5529,schlafen::V,oadet,眠る
5530,schlafen::V,oađđit,眠る
5531,schlafen::V,uáđđiđ,眠る
5532,schlafen::V,vuâ´đđed,眠る
5533,schlafen::V,вуэдтӭ,眠る
5534,aufwachen::V,fahkedh,目が覚める
5535,aufwachen::V,smaredit,目が覚める
5536,aufwachen::V,mårijdit,目が覚める
5537,aufwachen::V,gohččát,目が覚める
5538,aufwachen::V,morránit,目が覚める
5539,aufwachen::V,koccáđ,目が覚める
5540,aufwachen::V,moṛániđ,目が覚める
5541,aufwachen::V,mårrned,目が覚める
5542,aufwachen::V,руэкхэ,目が覚める
5543,aufwachen::V,коадцъе,目が覚める
5544,aufstehen::V,tjuedtjielidh,起きる
5545,aufstehen::V,badjánit,起きる
5546,aufstehen::V,badjánit,起きる
5547,aufstehen::V,čuožžilit,起きる
5548,aufstehen::V,čuo'žâstiđ,起きる
5549,aufstehen::V,pâjjned,起きる
5550,aufstehen::V,kaggõõttâd,起きる
5551,aufstehen::V,коадцъе,起きる
5552,sich erholen::V,lïegkedidh,休養する
5553,sich erholen::V,buorránit,休養する
5554,sich erholen::V,áhpásmit,休養する
5555,sich erholen::V,áhtat,休養する
5556,sich erholen::V,vuoi'ŋâdâttâđ,休養する
5557,sich erholen::V,vuâŋŋad,休養する
5558,sich erholen::V,вуэӈӈэ,休養する
5559,krank werden::V,skïemtjijidh,病気になる
5560,krank werden::V,skihppát,病気になる
5561,krank werden::V,buohccát,病気になる
5562,krank werden::V,puác'cáđ,病気になる
5563,krank werden::V,puâc'cjed,病気になる
5564,krank werden::V,кэ̄бптуввэ,病気になる
5565,krank sein::V,elkiedidh,病気である
5566,krank sein::V,duasmaridh,病気である
5567,krank sein::V,skihpat,病気である
5568,krank sein::V,buohcat,病気である
5569,krank sein::V,puoccâđ,病気である
5570,krank sein::V,puõccâd,病気である
5571,krank sein::V,по̄а̄вчсе,病気である
5572,krank sein::V,кэбпшэ,病気である
5573,schmerzen::V,vaarhkedh,痛む
5574,schmerzen::V,bávtjestit,痛む
5575,schmerzen::V,bávččastit,痛む
5576,schmerzen::V,várkat,痛む
5577,schmerzen::V,po'včâstiđ,痛む
5578,schmerzen::V,kõvšted,痛む
5579,schmerzen::V,čeärgged,痛む
5580,schmerzen::V,чӯдзе,痛む
5581,husten::V,gossedh,咳をする
5582,husten::V,gåssåt,咳をする
5583,husten::V,gossat,咳をする
5584,husten::V,kuor'sâđ,咳をする
5585,husten::V,koossâd,咳をする
5586,husten::V,ко̄ссэ,咳をする
5587,husten::V,лаффьке,咳をする
5588,genesen::V,starnedh,元気になる
5589,genesen::V,væddját,元気になる
5590,genesen::V,buorránit,元気になる
5591,genesen::V,tuoi'buđ,元気になる
5592,genesen::V,tooidâd,元気になる
5593,genesen::V,jäll'jed,元気になる
5594,genesen::V,пуэррнэ,元気になる
5595,genesen::V,тӣрхуввэ,元気になる
5596,genesen::V,тӣрваслуввэ,元気になる
5597,sterben::V,jaemedh,死ぬ
5598,sterben::V,jaemedh,亡くなる
5599,sterben::V,jábmet,死ぬ
5600,sterben::V,jábmet,亡くなる
5601,sterben::V,jápmit,死ぬ
5602,sterben::V,jápmit,亡くなる
5603,sterben::V,jäämmiđ,死ぬ
5604,sterben::V,jäämmiđ,亡くなる
5605,sterben::V,jää´mmed,死ぬ
5606,sterben::V,jää´mmed,亡くなる
5607,sterben::V,я̄мме,死ぬ
5608,sterben::V,я̄мме,亡くなる
5609,umkommen::V,hïevenidh,死亡する
5610,umkommen::V,soaggot,死亡する
5611,umkommen::V,sårmmånit,死亡する
5612,umkommen::V,duššat,死亡する
5613,umkommen::V,roahppánit,死亡する
5614,umkommen::V,surmâšuđ,死亡する
5615,umkommen::V,kõckkâd,死亡する
5616,umkommen::V,hiâv'vned,死亡する
5617,umkommen::V,мо̄а̄ййкье,死亡する
5618,sich bewegen::V,juhtedh,移動する
5619,sich bewegen::V,labudit,移動する
5620,sich bewegen::V,johtit,移動する
5621,sich bewegen::V,lihâdiđ,移動する
5622,sich bewegen::V,likkâd,移動する
5623,sich bewegen::V,liikkeed,移動する
5624,sich bewegen::V,лыгкнэ,移動する
5625,sich rühren::V,svïhtjedh,動く
5626,sich rühren::V,labádasstet,動く
5627,sich rühren::V,lihkadit,動く
5628,sich rühren::V,lihâdiđ,動く
5629,sich rühren::V,liksted,動く
5630,sich rühren::V,liikksted,動く
5631,sich rühren::V,лыгкнэ,動く
5632,sich erheben::V,tsöögkegidh,立ち上がる
5633,sich erheben::V,tjuodtjelit,立ち上がる
5634,sich erheben::V,čuožžilit,立ち上がる
5635,sich erheben::V,čuáž'žuliđ,立ち上がる
5636,sich erheben::V,pâjjned,立ち上がる
5637,sich erheben::V,kaggõõttâd,立ち上がる
5638,sich erheben::V,паййнэ,立ち上がる
5639,sich erheben::V,пэ̄ййнэ,立ち上がる
5640,sich setzen::V,tjihkedidh,座る
5641,sich setzen::V,tjåhkkidit,座る
5642,sich setzen::V,čohkánit,座る
5643,sich setzen::V,čohkkedit,座る
5644,sich setzen::V,ištâđ,座る
5645,sich setzen::V,čokániđ,座る
5646,sich setzen::V,ištõõttâd,座る
5647,sich setzen::V,išttâd åårrad,座る
5648,sich setzen::V,ышштэ,座る
5649,sich setzen::V,ся̄ййве,座る
5650,hinfallen::V,veahkaridh,転ぶ
5651,hinfallen::V,ravggat,転ぶ
5652,hinfallen::V,jorralit,転ぶ
5653,hinfallen::V,ruossat,転ぶ
5654,hinfallen::V,kuossâđ,転ぶ
5655,hinfallen::V,koṃániđ,転ぶ
5656,hinfallen::V,viirrâd,転ぶ
5657,hinfallen::V,кэчхэ,転ぶ
5658,hinfallen::V,кэ̄рктэ,転ぶ
5659,laufen::V,vaedtsedh,歩く
5660,laufen::V,mannat,歩く
5661,laufen::V,vuolgget,歩く
5662,laufen::V,vázzit,歩く
5663,laufen::V,uáḥuđ,歩く
5664,laufen::V,jotteeđ,歩く
5665,laufen::V,vä ́ʒʒed,歩く
5666,laufen::V,ва̄ннҍцe,歩く
5667,laufen::V,во̄а̄ррдэ,歩く
5668,schreiten::V,sillestidh,跨ぐ
5669,schreiten::V,lávkkot,跨ぐ
5670,schreiten::V,lávket,跨ぐ
5671,schreiten::V,duolbmat,跨ぐ
5672,schreiten::V,lavkkiđ,跨ぐ
5673,schreiten::V,lau´ǩǩeed,跨ぐ
5674,schreiten::V,ла̄ффьке,跨ぐ
5675,spazierengehen::V,vaedtsedh,散歩する
5676,spazierengehen::V,vaadtsehtjidh,散歩する
5677,spazierengehen::V,váttsatjit,散歩する
5678,spazierengehen::V,váccašit,散歩する
5679,spazierengehen::V,vazâččiđ,散歩する
5680,spazierengehen::V,vä´ʒʒed,散歩する
5681,spazierengehen::V,гульедтэ,散歩する
5682,eilen::V,voetsedh,急ぐ
5683,eilen::V,spájttat,急ぐ
5684,eilen::V,doapmat,急ぐ
5685,eilen::V,gáhččat,急ぐ
5686,eilen::V,ki'rdettiiđ,急ぐ
5687,eilen::V,ǩiirted,急ぐ
5688,eilen::V,кыҏҏтэ,急ぐ
5689,sich beeilen::V,gaahtjedh,焦る
5690,sich beeilen::V,rabbat,焦る
5691,sich beeilen::V,doapmat,焦る
5692,sich beeilen::V,ki'rdettiiđ,焦る
5693,sich beeilen::V,ǩiirted,焦る
5694,sich beeilen::V,кыҏҏтэ,焦る
5695,sausen::V,sjovvedh,疾駆する
5696,sausen::V,sjuvgedit,疾駆する
5697,sausen::V,girdit,疾駆する
5698,sausen::V,hurgit,疾駆する
5699,sausen::V,hurgeđ,疾駆する
5700,sausen::V,ročâliđ,疾駆する
5701,sausen::V,ranjestiđ,疾駆する
5702,sausen::V,njoođeed,疾駆する
5703,sausen::V,кыррьтэ,疾駆する
5704,rennen::V,roehtedh,走る
5705,rennen::V,viehkat,走る
5706,rennen::V,viehkat,走る
5707,rennen::V,kaččâđ,走る
5708,rennen::V,u´rččâd,走る
5709,rennen::V,вижьнэ,走る
5710,springen::V,njulhtjedh,跳ぶ
5711,springen::V,tjorkehtidh,跳ぶ
5712,springen::V,gahppat,跳ぶ
5713,springen::V,njuikut,跳ぶ
