,Concept_ID,es,se
5696,brennen::V,quemar,bueledh
5697,brennen::V,quemar,buollet
5698,brennen::V,quemar,buollit
5699,brennen::V,quemar,pyelliđ
5700,brennen::V,quemar,pue´lled
5701,brennen::V,quemar,пӯлле
5702,rauchen::V,humear,soevedidh
5703,rauchen::V,humear,berkiestidh
5704,rauchen::V,humear,tsåjttset
5705,rauchen::V,humear,borgguhit
5706,rauchen::V,humear,po'rgestiđ
5707,rauchen::V,humear,soicceđ
5708,rauchen::V,humear,suõv'veed
5709,rauchen::V,humear,суввдэ
5710,rauchen::V,echar humo,soevedidh
5711,rauchen::V,echar humo,berkiestidh
5712,rauchen::V,echar humo,tsåjttset
5713,rauchen::V,echar humo,borgguhit
5714,rauchen::V,echar humo,po'rgestiđ
5715,rauchen::V,echar humo,soicceđ
5716,rauchen::V,echar humo,suõv'veed
5717,rauchen::V,echar humo,суввдэ
5718,regnen::V,llover,abrodh
5719,regnen::V,llover,harvvet
5720,regnen::V,llover,rássjodit
5721,regnen::V,llover,arvit
5722,regnen::V,llover,arved
5723,regnen::V,llover,â´brred
5724,regnen::V,llover,аббрэ
5725,gefrieren::V,helarse,gelmedh
5726,gefrieren::V,helarse,jeangodh
5727,gefrieren::V,helarse,jiegŋot
5728,gefrieren::V,helarse,galbmot
5729,gefrieren::V,helarse,jiäŋŋuđ
5730,gefrieren::V,helarse,jiõŋŋâd
5731,gefrieren::V,helarse,kâ´lmmed
5732,gefrieren::V,helarse,калльме
5733,tauen::V,deshelarse,leamkedh
5734,tauen::V,deshelarse,suddat
5735,tauen::V,deshelarse,sagŋadit
5736,tauen::V,deshelarse,suddat
5737,tauen::V,deshelarse,suddâđ
5738,tauen::V,deshelarse,suddâd
5739,tauen::V,deshelarse,sõõŋŋâd
5740,tauen::V,deshelarse,суннтэ
5741,schmelzen::V,fundirse,sjalkedh
5742,schmelzen::V,fundirse,suddat
5743,schmelzen::V,fundirse,suddat
5744,schmelzen::V,fundirse,suddâđ
5745,schmelzen::V,fundirse,sooŋŋâđ
5746,schmelzen::V,fundirse,suddâd
5747,schmelzen::V,fundirse,sõõŋŋâd
5748,schmelzen::V,fundirse,суннтэ
5749,schmelzen::V,derretirse,sjalkedh
5750,schmelzen::V,derretirse,suddat
5751,schmelzen::V,derretirse,suddat
5752,schmelzen::V,derretirse,suddâđ
5753,schmelzen::V,derretirse,sooŋŋâđ
5754,schmelzen::V,derretirse,suddâd
5755,schmelzen::V,derretirse,sõõŋŋâd
5756,schmelzen::V,derretirse,суннтэ
5757,trocknen::V,secarse,gajhkedh
5758,trocknen::V,secarse,gåjkkåt
5759,trocknen::V,secarse,goikat
5760,trocknen::V,secarse,iiŋŋâđ
5761,trocknen::V,secarse,iiŋŋâd
5762,trocknen::V,secarse,koškkâd
5763,trocknen::V,secarse,ко̄шшкэ
5764,sieden::V,hervir,doeltedh
5765,sieden::V,hervir,duolldat
5766,sieden::V,hervir,duoldat
5767,sieden::V,hervir,tuol'dâđ
5768,sieden::V,hervir,tuõlddâd
5769,sieden::V,hervir,тӯллтэ
5770,faulen::V,pudrirse,rååknedh
5771,faulen::V,pudrirse,mïetskedh
5772,faulen::V,pudrirse,miesskat
5773,faulen::V,pudrirse,mieskat
5774,faulen::V,pudrirse,guohcagit
5775,faulen::V,pudrirse,kálágiđ
5776,faulen::V,pudrirse,kuo'câgiđ
5777,faulen::V,pudrirse,kuõccjed
5778,faulen::V,pudrirse,мӣццкэ
5779,verfaulen::V,pudrirse,rååknedh
5780,verfaulen::V,pudrirse,mïetskedh
5781,verfaulen::V,pudrirse,miesskat
5782,verfaulen::V,pudrirse,mieskat
5783,verfaulen::V,pudrirse,guohcagit
5784,verfaulen::V,pudrirse,kálágiđ
5785,verfaulen::V,pudrirse,kuo'câgiđ
5786,verfaulen::V,pudrirse,kuõccjed
5787,verfaulen::V,pudrirse,кӯццке
5788,reißen::V,romperse,gäjhkanidh
5789,reißen::V,romperse,ráhkat
5790,reißen::V,romperse,liejmedit
5791,reißen::V,romperse,gaikánit
5792,reißen::V,romperse,kiškuđ
5793,reißen::V,romperse,rõttsed
5794,reißen::V,romperse,лӯнтнэ
5795,reißen::V,romperse,кышшксэллэ
5796,versinken::V,hundirse,våajodh
5797,versinken::V,hundirse,vuodjot
5798,versinken::V,hundirse,tjalggat
5799,versinken::V,hundirse,vuodjut
5800,versinken::V,hundirse,vuáijuđ
5801,versinken::V,hundirse,vuäjjad
5802,versinken::V,hundirse,вуаййе
5803,vergehen::V,pasar,vaesedh
5804,vergehen::V,pasar,vásset
5805,vergehen::V,pasar,gollat
5806,vergehen::V,pasar,kullâđ
5807,vergehen::V,pasar,jåå´tted
5808,vergehen::V,pasar,ва̄ссэ
5809,vergehen::V,pasar,ӣллъюввэ
5810,erscheinen::V,aparecer,vååjnedh
5811,erscheinen::V,aparecer,ihtet
5812,erscheinen::V,aparecer,ihtit
5813,erscheinen::V,aparecer,albmodit
5814,erscheinen::V,aparecer,a'lmostuđ
5815,erscheinen::V,aparecer,ee´tted
5816,erscheinen::V,aparecer,čuäitõõttâd
5817,erscheinen::V,aparecer,i´lmstõõvvâd
5818,erscheinen::V,aparecer,ыдтӭ
5819,verschwinden::V,desaparecer,haajpanidh
5820,verschwinden::V,desaparecer,gáhtot
5821,verschwinden::V,desaparecer,jávkat
5822,verschwinden::V,desaparecer,jä'vkittiđ
5823,verschwinden::V,desaparecer,jaukkâd
5824,verschwinden::V,desaparecer,hää´vjed
5825,verschwinden::V,desaparecer,ка̄дтэ
5826,sinken::V,bajar,våajodh
5827,sinken::V,bajar,tsoahkot
5828,sinken::V,bajar,snjoaredit
5829,sinken::V,bajar,čalgat
5830,sinken::V,bajar,luáš'tádâttâđ
5831,sinken::V,bajar,njeeijâđ
5832,sinken::V,bajar,luâšttõõttâd
5833,sinken::V,bajar,njeâjjad
5834,sinken::V,bajar,луэшштэдтэ
5835,abnehmen::V,decrecer,nåhkedidh
5836,abnehmen::V,decrecer,unnot
5837,abnehmen::V,decrecer,binnot
5838,abnehmen::V,decrecer,geahppánit
5839,abnehmen::V,decrecer,kiäp'pániđ
5840,abnehmen::V,decrecer,ǩeäp'pned
5841,abnehmen::V,decrecer,уһцнэ
5842,abnehmen::V,disminuir,nåhkedidh
5843,abnehmen::V,disminuir,unnot
5844,abnehmen::V,disminuir,binnot
5845,abnehmen::V,disminuir,geahppánit
5846,abnehmen::V,disminuir,kiäp'pániđ
5847,abnehmen::V,disminuir,ǩeäp'pned
5848,abnehmen::V,disminuir,уһцнэ
5849,zunehmen::V,crecer,lassánit
5850,zunehmen::V,crecer,ædnot
5851,zunehmen::V,crecer,lassánit
5852,zunehmen::V,crecer,stuorrut
5853,zunehmen::V,crecer,lasaniđ
5854,zunehmen::V,crecer,šõkkned
5855,zunehmen::V,crecer,лашшнэ
5856,zunehmen::V,crecer,шуррнэ
5857,zunehmen::V,aumentar,lassánit
5858,zunehmen::V,aumentar,ædnot
5859,zunehmen::V,aumentar,lassánit
5860,zunehmen::V,aumentar,stuorrut
5861,zunehmen::V,aumentar,lasaniđ
5862,zunehmen::V,aumentar,šõkkned
5863,zunehmen::V,aumentar,лашшнэ
5864,zunehmen::V,aumentar,шуррнэ
5865,steigen::V,subir,tjuedtjielidh
5866,steigen::V,subir,allánit
5867,steigen::V,subir,badjánit
5868,steigen::V,subir,allánit
5869,steigen::V,subir,alaniđ
5870,steigen::V,subir,âllned
5871,steigen::V,subir,pâjjned
5872,steigen::V,subir,пэ̄ййнэ
5873,steigen::V,ascender,tjuedtjielidh
5874,steigen::V,ascender,allánit
5875,steigen::V,ascender,badjánit
5876,steigen::V,ascender,allánit
5877,steigen::V,ascender,alaniđ
5878,steigen::V,ascender,âllned
5879,steigen::V,ascender,pâjjned
5880,steigen::V,ascender,пэ̄ййнэ
5881,wachsen::V,crecer,suvvedh
5882,wachsen::V,crecer,sjïdtedh
5883,wachsen::V,crecer,sjaddat
5884,wachsen::V,crecer,šaddat
5885,wachsen::V,crecer,stuorrut
5886,wachsen::V,crecer,šoddâđ
5887,wachsen::V,crecer,šõddâd
5888,wachsen::V,crecer,шэ̄ннтэ
5889,glänzen::V,brillar,gïjkedh
5890,glänzen::V,brillar,guohkat
5891,glänzen::V,brillar,guojttet
5892,glänzen::V,brillar,deadjut
5893,glänzen::V,brillar,gildit
5894,glänzen::V,brillar,kolottiđ
5895,glänzen::V,brillar,pe´lǩǩed
5896,glänzen::V,brillar,leä´dǧǧed
5897,glänzen::V,brillar,пӯлле
5898,glänzen::V,brillar,пыӆӆьке
5899,glänzen::V,resplandecer,gïjkedh
5900,glänzen::V,resplandecer,guohkat
5901,glänzen::V,resplandecer,guojttet
5902,glänzen::V,resplandecer,deadjut
5903,glänzen::V,resplandecer,gildit
5904,glänzen::V,resplandecer,kolottiđ
5905,glänzen::V,resplandecer,pe´lǩǩed
5906,glänzen::V,resplandecer,leä´dǧǧed
5907,glänzen::V,resplandecer,пӯлле
5908,glänzen::V,resplandecer,пыӆӆьке
5909,funkeln::V,chispear,gaskedh
5910,funkeln::V,chispear,tsehtsat
5911,funkeln::V,chispear,jillat
5912,funkeln::V,chispear,šealgut
5913,funkeln::V,chispear,čuovggáhallat
5914,funkeln::V,chispear,šiäl'guđ
5915,funkeln::V,chispear,cåkkad
5916,funkeln::V,chispear,кэ̄сскэ
5917,lärmen::V,hacer ruido,rajjadidh
5918,lärmen::V,hacer ruido,juhtsat
5919,lärmen::V,hacer ruido,rigeret
5920,lärmen::V,hacer ruido,šlámaidit
5921,lärmen::V,hacer ruido,šlamâdiđ
5922,lärmen::V,hacer ruido,ruõjjâd
5923,lärmen::V,hacer ruido,ёаффэ
5924,läuten::V,sonar,ringkedh
5925,läuten::V,sonar,skállat
5926,läuten::V,sonar,tiibmet
5927,läuten::V,sonar,čuoijâđ
5928,läuten::V,sonar,čuõjjâd
5929,läuten::V,sonar,чӯййе
5930,läuten::V,repicar,ringkedh
5931,läuten::V,repicar,skállat
5932,läuten::V,repicar,tiibmet
5933,läuten::V,repicar,čuoijâđ
5934,läuten::V,repicar,čuõjjâd
5935,läuten::V,repicar,чӯййе
5936,klingeln::V,tocar el timbre,klåenkiehtidh
5937,klingeln::V,tocar el timbre,skuolkkat
5938,klingeln::V,tocar el timbre,skilahit
5939,klingeln::V,tocar el timbre,čuoijâđ
5940,klingeln::V,tocar el timbre,soi´ttjed
5941,klingeln::V,tocar el timbre,зво̄ннэ
5942,klirren::V,tintinear,skaanjedh
5943,klirren::V,tintinear,skuollat
5944,klirren::V,tintinear,skillit
5945,klirren::V,tintinear,skilaidit
5946,klirren::V,tintinear,cilkkeđ
5947,klirren::V,tintinear,škäälâ´tted
5948,klirren::V,tintinear,цыӆӆклэ
5949,brausen::V,zumbar,brorredh
5950,brausen::V,zumbar,sjovvedh
5951,brausen::V,zumbar,skåvvat
5952,brausen::V,zumbar,márajdit
5953,brausen::V,zumbar,boršut
5954,brausen::V,zumbar,šaavvâđ
5955,brausen::V,zumbar,kõõmeed
5956,brausen::V,zumbar,шэ̄ӈӈлуввэ
5957,rauschen::V,murmurar,brorredh
5958,rauschen::V,murmurar,sjåvvat
5959,rauschen::V,murmurar,sjoahkot
5960,rauschen::V,murmurar,boršut
5961,rauschen::V,murmurar,šuuvvâđ
5962,rauschen::V,murmurar,šaavvâđ
5963,rauschen::V,murmurar,šuumeed
5964,rauschen::V,murmurar,ёаффэ
5965,klingen::V,sonar,gaajedh
5966,klingen::V,sonar,sjijjedh
5967,klingen::V,sonar,jiednat
5968,klingen::V,sonar,tjuodjat
5969,klingen::V,sonar,čuodjat
5970,klingen::V,sonar,kulluđ
5971,klingen::V,sonar,koll'jed
5972,klingen::V,sonar,ӣннъе
5973,bellen::V,ladrar,huhtedh
5974,bellen::V,ladrar,tsiellat
5975,bellen::V,ladrar,ciellat
5976,bellen::V,ladrar,umástiđ
5977,bellen::V,ladrar,uukkâd
5978,bellen::V,ladrar,угкэ
5979,heulen::V,ulular,ujkierdidh
5980,heulen::V,ulular,hålvvot
5981,heulen::V,ulular,holvut
5982,heulen::V,ulular,olvođ
5983,heulen::V,ulular,ålvvad
5984,heulen::V,ulular,оаллвэ
5985,blasen::V,soplar,båssodh
5986,blasen::V,soplar,båssot
5987,blasen::V,soplar,bossut
5988,blasen::V,soplar,bieggat
5989,blasen::V,soplar,possoođ
5990,blasen::V,soplar,pååssad
5991,blasen::V,soplar,piõg'gâd
5992,blasen::V,soplar,поассэ
5993,blasen::V,soplar,поасслэ
5994,pfeifen::V,silbar,njorkedidh
5995,pfeifen::V,silbar,snjurggot
5996,pfeifen::V,silbar,njurgut
5997,pfeifen::V,silbar,njurgođ
5998,pfeifen::V,silbar,njorggad
5999,pfeifen::V,silbar,нюрркэ
6000,schreien::V,gritar,geevledh
6001,schreien::V,gritar,gádjat
6002,schreien::V,gritar,rihtjot
6003,schreien::V,gritar,čurvet
6004,schreien::V,gritar,čuár'vuđ
6005,schreien::V,gritar,čuârvvad
6006,schreien::V,gritar,кугкьхе
6007,schreien::V,gritar,кугхэллэ
6008,stöhnen::V,gemir,sjuahkedh
6009,stöhnen::V,gemir,tsáhkkat
6010,stöhnen::V,gemir,fuoikit
6011,stöhnen::V,gemir,cakkâđ
6012,stöhnen::V,gemir,luâikkad
6013,stöhnen::V,gemir,вуаххкэ
6014,zittern::V,temblar,dierkesjidh
6015,zittern::V,temblar,svarrat
6016,zittern::V,temblar,skielbbit
6017,zittern::V,temblar,doargestit
6018,zittern::V,temblar,náiggistit
6019,zittern::V,temblar,doarggistit
6020,zittern::V,temblar,tuá'rgistiđ
6021,zittern::V,temblar,tuä´rjsted
6022,zittern::V,temblar,кыррьтэ
6023,leben::V,vivir,jieledh
6024,leben::V,vivir,iellet
6025,leben::V,vivir,viessot
6026,leben::V,vivir,eallit
6027,leben::V,vivir,eelliđ
6028,leben::V,vivir,jie´lled
6029,leben::V,vivir,е̄лле
6030,geboren werden::V,nacer,reakadidh
6031,geboren werden::V,nacer,riegádit
6032,geboren werden::V,nacer,riegádit
6033,geboren werden::V,nacer,šoddâđ
6034,geboren werden::V,nacer,šõddâd
6035,geboren werden::V,nacer,шэ̄ннтэ
6036,atmen::V,respirar,voejngehtidh
6037,atmen::V,respirar,vuojŋŋat
6038,atmen::V,respirar,vuoigŋat
6039,atmen::V,respirar,vuoi'ŋâđ
6040,atmen::V,respirar,vuõiŋŋâd
6041,atmen::V,respirar,вӯййнэ
6042,trinken::V,beber,jovkedh
6043,trinken::V,beber,juhkat
6044,trinken::V,beber,juhkat
6045,trinken::V,beber,juuḥâđ
6046,trinken::V,beber,juukkâd
6047,trinken::V,beber,югкэ
6048,essen::V,comer,byöpmedidh
6049,essen::V,comer,bårråt
6050,essen::V,comer,borrat
6051,essen::V,comer,purrâđ
6052,essen::V,comer,poorrâd
6053,essen::V,comer,по̄ррэ
6054,schlucken::V,tragar,njïeledh
6055,schlucken::V,tragar,njiellat
6056,schlucken::V,tragar,njieládit
6057,schlucken::V,tragar,njiellâđ
6058,schlucken::V,tragar,njiõllâd
6059,schlucken::V,tragar,нӣллэ
6060,müde werden::V,cansarse,sæjlodh
6061,müde werden::V,cansarse,goegkedh
6062,müde werden::V,cansarse,vájbbat
6063,müde werden::V,cansarse,váibat
6064,müde werden::V,cansarse,vaibâđ
6065,müde werden::V,cansarse,levvjed
6066,müde werden::V,cansarse,лоаткнэ
6067,müde werden::V,fatigarse,sæjlodh
6068,müde werden::V,fatigarse,goegkedh
6069,müde werden::V,fatigarse,vájbbat
6070,müde werden::V,fatigarse,váibat
6071,müde werden::V,fatigarse,vaibâđ
6072,müde werden::V,fatigarse,levvjed
6073,müde werden::V,fatigarse,лоаткнэ
6074,einschlafen::V,dormirse,nahkestidh
6075,einschlafen::V,dormirse,nahkesalledh
6076,einschlafen::V,dormirse,oaddát
6077,einschlafen::V,dormirse,nohkkat
6078,einschlafen::V,dormirse,nohádiđ
6079,einschlafen::V,dormirse,no´ǩǩeed
6080,einschlafen::V,dormirse,нагьруввэ
6081,schlafen::V,dormir,åeredh
6082,schlafen::V,dormir,oadet
6083,schlafen::V,dormir,oađđit
6084,schlafen::V,dormir,uáđđiđ
6085,schlafen::V,dormir,vuâ´đđed
6086,schlafen::V,dormir,вуэдтӭ
6087,aufwachen::V,despertarse,fahkedh
6088,aufwachen::V,despertarse,smaredit
6089,aufwachen::V,despertarse,mårijdit
6090,aufwachen::V,despertarse,gohččát
6091,aufwachen::V,despertarse,morránit
6092,aufwachen::V,despertarse,koccáđ
6093,aufwachen::V,despertarse,moṛániđ
6094,aufwachen::V,despertarse,mårrned
6095,aufwachen::V,despertarse,руэкхэ
6096,aufwachen::V,despertarse,коадцъе
6097,aufstehen::V,levantarse,tjuedtjielidh
6098,aufstehen::V,levantarse,badjánit
6099,aufstehen::V,levantarse,badjánit
6100,aufstehen::V,levantarse,čuožžilit
6101,aufstehen::V,levantarse,čuo'žâstiđ
6102,aufstehen::V,levantarse,pâjjned
6103,aufstehen::V,levantarse,kaggõõttâd
6104,aufstehen::V,levantarse,коадцъе
6105,sich erholen::V,reposar,lïegkedidh
6106,sich erholen::V,reposar,buorránit
6107,sich erholen::V,reposar,áhpásmit
6108,sich erholen::V,reposar,áhtat
6109,sich erholen::V,reposar,vuoi'ŋâdâttâđ
6110,sich erholen::V,reposar,vuâŋŋad
6111,sich erholen::V,reposar,вуэӈӈэ
6112,sich erholen::V,descansar,lïegkedidh
6113,sich erholen::V,descansar,buorránit
6114,sich erholen::V,descansar,áhpásmit
6115,sich erholen::V,descansar,áhtat
6116,sich erholen::V,descansar,vuoi'ŋâdâttâđ
6117,sich erholen::V,descansar,vuâŋŋad
6118,sich erholen::V,descansar,вуэӈӈэ
6119,krank werden::V,caer enfermo,skïemtjijidh
6120,krank werden::V,caer enfermo,skihppát
6121,krank werden::V,caer enfermo,buohccát
6122,krank werden::V,caer enfermo,puác'cáđ
6123,krank werden::V,caer enfermo,puâc'cjed
6124,krank werden::V,caer enfermo,кэ̄бптуввэ
6125,krank sein::V,estar enfermo,elkiedidh
6126,krank sein::V,estar enfermo,duasmaridh
6127,krank sein::V,estar enfermo,skihpat
6128,krank sein::V,estar enfermo,buohcat
6129,krank sein::V,estar enfermo,puoccâđ
6130,krank sein::V,estar enfermo,puõccâd
6131,krank sein::V,estar enfermo,по̄а̄вчсе
6132,krank sein::V,estar enfermo,кэбпшэ
6133,schmerzen::V,doler,vaarhkedh
6134,schmerzen::V,doler,bávtjestit
6135,schmerzen::V,doler,bávččastit
6136,schmerzen::V,doler,várkat
6137,schmerzen::V,doler,po'včâstiđ
6138,schmerzen::V,doler,kõvšted
6139,schmerzen::V,doler,čeärgged
6140,schmerzen::V,doler,чӯдзе
6141,husten::V,toser,gossedh
6142,husten::V,toser,gåssåt
6143,husten::V,toser,gossat
6144,husten::V,toser,kuor'sâđ
6145,husten::V,toser,koossâd
6146,husten::V,toser,ко̄ссэ
6147,husten::V,toser,лаффьке
6148,genesen::V,convalecer,starnedh
6149,genesen::V,convalecer,væddját
6150,genesen::V,convalecer,buorránit
6151,genesen::V,convalecer,tuoi'buđ
6152,genesen::V,convalecer,tooidâd
6153,genesen::V,convalecer,jäll'jed
6154,genesen::V,convalecer,пуэррнэ
6155,genesen::V,convalecer,тӣрхуввэ
6156,genesen::V,convalecer,тӣрваслуввэ
6157,genesen::V,restablecerse,starnedh
6158,genesen::V,restablecerse,væddját
6159,genesen::V,restablecerse,buorránit
6160,genesen::V,restablecerse,tuoi'buđ
6161,genesen::V,restablecerse,tooidâd
6162,genesen::V,restablecerse,jäll'jed
6163,genesen::V,restablecerse,пуэррнэ
6164,genesen::V,restablecerse,тӣрхуввэ
6165,genesen::V,restablecerse,тӣрваслуввэ
6166,sterben::V,morir,jaemedh
6167,sterben::V,morir,jábmet
6168,sterben::V,morir,jápmit
6169,sterben::V,morir,jäämmiđ
6170,sterben::V,morir,jää´mmed
6171,sterben::V,morir,я̄мме
6172,umkommen::V,perecer,hïevenidh
6173,umkommen::V,perecer,soaggot
6174,umkommen::V,perecer,sårmmånit
6175,umkommen::V,perecer,duššat
6176,umkommen::V,perecer,roahppánit
6177,umkommen::V,perecer,surmâšuđ
6178,umkommen::V,perecer,kõckkâd
6179,umkommen::V,perecer,hiâv'vned
6180,umkommen::V,perecer,мо̄а̄ййкье
6181,sich bewegen::V,moverse,juhtedh
6182,sich bewegen::V,moverse,labudit
6183,sich bewegen::V,moverse,johtit
6184,sich bewegen::V,moverse,lihâdiđ
6185,sich bewegen::V,moverse,likkâd
6186,sich bewegen::V,moverse,liikkeed
6187,sich bewegen::V,moverse,лыгкнэ
6188,sich rühren::V,rebullir,svïhtjedh
6189,sich rühren::V,rebullir,labádasstet
6190,sich rühren::V,rebullir,lihkadit
6191,sich rühren::V,rebullir,lihâdiđ
6192,sich rühren::V,rebullir,liksted
6193,sich rühren::V,rebullir,liikksted
6194,sich rühren::V,rebullir,лыгкнэ
6195,sich erheben::V,levantarse,tsöögkegidh
6196,sich erheben::V,levantarse,tjuodtjelit
6197,sich erheben::V,levantarse,čuožžilit
6198,sich erheben::V,levantarse,čuáž'žuliđ
6199,sich erheben::V,levantarse,pâjjned
6200,sich erheben::V,levantarse,kaggõõttâd
6201,sich erheben::V,levantarse,паййнэ
6202,sich erheben::V,levantarse,пэ̄ййнэ
6203,sich setzen::V,sentarse,tjihkedidh
6204,sich setzen::V,sentarse,tjåhkkidit
6205,sich setzen::V,sentarse,čohkánit
6206,sich setzen::V,sentarse,čohkkedit
6207,sich setzen::V,sentarse,ištâđ
6208,sich setzen::V,sentarse,čokániđ
6209,sich setzen::V,sentarse,ištõõttâd
6210,sich setzen::V,sentarse,išttâd åårrad
6211,sich setzen::V,sentarse,ышштэ
6212,sich setzen::V,sentarse,ся̄ййве
6213,hinfallen::V,caerse,veahkaridh
6214,hinfallen::V,caerse,ravggat
6215,hinfallen::V,caerse,jorralit
6216,hinfallen::V,caerse,ruossat
6217,hinfallen::V,caerse,kuossâđ
6218,hinfallen::V,caerse,koṃániđ
6219,hinfallen::V,caerse,viirrâd
6220,hinfallen::V,caerse,кэчхэ
6221,hinfallen::V,caerse,кэ̄рктэ
6222,laufen::V,andar,vaedtsedh
6223,laufen::V,andar,mannat
6224,laufen::V,andar,vuolgget
6225,laufen::V,andar,vázzit
6226,laufen::V,andar,uáḥuđ
6227,laufen::V,andar,jotteeđ
6228,laufen::V,andar,vä ́ʒʒed
6229,laufen::V,andar,ва̄ннҍцe
6230,laufen::V,andar,во̄а̄ррдэ
6231,schreiten::V,proceder,sillestidh
6232,schreiten::V,proceder,lávkkot
6233,schreiten::V,proceder,lávket
6234,schreiten::V,proceder,duolbmat
6235,schreiten::V,proceder,lavkkiđ
6236,schreiten::V,proceder,lau´ǩǩeed
6237,schreiten::V,proceder,ла̄ффьке
6238,spazierengehen::V,pasear,vaedtsedh
6239,spazierengehen::V,pasear,vaadtsehtjidh
6240,spazierengehen::V,pasear,váttsatjit
6241,spazierengehen::V,pasear,váccašit
6242,spazierengehen::V,pasear,vazâččiđ
6243,spazierengehen::V,pasear,vä´ʒʒed
6244,spazierengehen::V,pasear,гульедтэ
6245,spazierengehen::V,pasearse,vaedtsedh
6246,spazierengehen::V,pasearse,vaadtsehtjidh
6247,spazierengehen::V,pasearse,váttsatjit
6248,spazierengehen::V,pasearse,váccašit
6249,spazierengehen::V,pasearse,vazâččiđ
6250,spazierengehen::V,pasearse,vä´ʒʒed
6251,spazierengehen::V,pasearse,гульедтэ
6252,eilen::V,correr prisa,voetsedh
6253,eilen::V,correr prisa,spájttat
6254,eilen::V,correr prisa,doapmat
6255,eilen::V,correr prisa,gáhččat
6256,eilen::V,correr prisa,ki'rdettiiđ
6257,eilen::V,correr prisa,ǩiirted
6258,eilen::V,correr prisa,кыҏҏтэ
6259,sich beeilen::V,darse prisa,gaahtjedh
6260,sich beeilen::V,darse prisa,rabbat
6261,sich beeilen::V,darse prisa,doapmat
6262,sich beeilen::V,darse prisa,ki'rdettiiđ
6263,sich beeilen::V,darse prisa,ǩiirted
6264,sich beeilen::V,darse prisa,кыҏҏтэ
6265,sausen::V,correr,sjovvedh
6266,sausen::V,correr,sjuvgedit
6267,sausen::V,correr,girdit
6268,sausen::V,correr,hurgit
6269,sausen::V,correr,hurgeđ
6270,sausen::V,correr,ročâliđ
6271,sausen::V,correr,ranjestiđ
6272,sausen::V,correr,njoođeed
6273,sausen::V,correr,кыррьтэ
6274,rennen::V,correr,roehtedh
6275,rennen::V,correr,viehkat
6276,rennen::V,correr,viehkat
6277,rennen::V,correr,kaččâđ
6278,rennen::V,correr,u´rččâd
6279,rennen::V,correr,вижьнэ
6280,springen::V,saltar,njulhtjedh
6281,springen::V,saltar,tjorkehtidh
6282,springen::V,saltar,gahppat
6283,springen::V,saltar,njuikut
6284,springen::V,saltar,njuškođ
6285,springen::V,saltar,čelliđ
6286,springen::V,saltar,njoikkad
6287,springen::V,saltar,njui´ǩǩeed
6288,springen::V,saltar,нюччке
6289,klettern::V,trepar,goetsedh
6290,klettern::V,trepar,guohtsat
6291,klettern::V,trepar,goargŋut
6292,klettern::V,trepar,gorkŋodit
6293,klettern::V,trepar,kuár'ŋuđ
6294,klettern::V,trepar,kuärŋŋad
6295,klettern::V,trepar,куаррӈэ
6296,klettern::V,escalar,goetsedh
6297,klettern::V,escalar,guohtsat
6298,klettern::V,escalar,goargŋut
6299,klettern::V,escalar,gorkŋodit
6300,klettern::V,escalar,kuár'ŋuđ
6301,klettern::V,escalar,kuärŋŋad
6302,klettern::V,escalar,куаррӈэ
6303,schaukeln::V,bambolearse,sïlnedh
6304,schaukeln::V,bambolearse,suvdostit
6305,schaukeln::V,bambolearse,suhkat
