,Concept_ID,se,kn
3888,traurig::A,чуэввесь,ದುಃಖಿತ
3889,lebendig::A,jielije,ಜೀವಂತ
3890,lebendig::A,viesso,ಜೀವಂತ
3891,lebendig::A,ealli,ಜೀವಂತ
3892,lebendig::A,eeleev,ಜೀವಂತ
3893,lebendig::A,jie´lli,ಜೀವಂತ
3894,lebendig::A,е̄лльгденҍ,ಜೀವಂತ
3895,gut::A,buerie,ಒಳ್ಳೆಯ
3896,gut::A,buorre,ಒಳ್ಳೆಯ
3897,gut::A,buorre,ಒಳ್ಳೆಯ
3898,gut::A,pyeṛi,ಒಳ್ಳೆಯ
3899,gut::A,šiõǥǥ,ಒಳ್ಳೆಯ
3900,gut::A,pue´rr,ಒಳ್ಳೆಯ
3901,gut::A,шувв,ಒಳ್ಳೆಯ
3902,gut::A,пуррь,ಒಳ್ಳೆಯ
3903,schlecht::A,nåake,ದುಷ್ಟ
3904,schlecht::A,skraape,ದುಷ್ಟ
3905,schlecht::A,mådtan,ದುಷ್ಟ
3906,schlecht::A,nievrre,ದುಷ್ಟ
3907,schlecht::A,headju,ದುಷ್ಟ
3908,schlecht::A,heittot,ದುಷ್ಟ
3909,schlecht::A,hyeṇi,ದುಷ್ಟ
3910,schlecht::A,niev'ri,ದುಷ್ಟ
3911,schlecht::A,hue´nn,ದುಷ್ಟ
3912,schlecht::A,нюэссь,ದುಷ್ಟ
3913,schlecht::A,ню̄э̄зесь,ದುಷ್ಟ
3914,richtig::A,rïekte,ಸರಿ
3915,richtig::A,duolla,ಸರಿ
3916,richtig::A,rievtes,ಸರಿ
3917,richtig::A,riekta,ಸರಿ
3918,richtig::A,vuoi'gâ,ಸರಿ
3919,richtig::A,vuõiǥâs,ಸರಿ
3920,richtig::A,вӯййк,ಸರಿ
3921,richtig::A,вӯйкэсс,ಸರಿ
3922,schlimm::A,nåake,ಅಸಹ್ಯ
3923,schlimm::A,bahá,ಅಸಹ್ಯ
3924,schlimm::A,vearrái,ಅಸಹ್ಯ
3925,schlimm::A,niev'ri,ಅಸಹ್ಯ
3926,schlimm::A,neu´rr,ಅಸಹ್ಯ
3927,schlimm::A,ню̄э̄зесь,ಅಸಹ್ಯ
3928,wahr::A,saetnies,ನಿಜ
3929,wahr::A,sádnes,ನಿಜ
3930,wahr::A,duohta,ನಿಜ
3931,wahr::A,tuotâ,ನಿಜ
3932,wahr::A,tuõtt,ನಿಜ
3933,wahr::A,вӯйкас,ನಿಜ
3934,alt::A,båeries,ಮುದಿ
3935,alt::A,oames,ಮುದಿ
3936,alt::A,boaris,ಮುದಿ
3937,alt::A,uámis,ಮುದಿ
3938,alt::A,vuä´mes,ಮುದಿ
3939,alt::A,вуэммь,ಮುದಿ
3940,neu::A,orre,ಹೊಸ
3941,neu::A,ådås,ಹೊಸ
3942,neu::A,ođas,ಹೊಸ
3943,neu::A,uuđâs,ಹೊಸ
3944,neu::A,oođâs,ಹೊಸ
3945,neu::A,о̄дт,ಹೊಸ
3946,ehemalig::A,evtebe,ಮಾಜೀ
3947,ehemalig::A,åvdep,ಮಾಜೀ
3948,ehemalig::A,dološ,ಮಾಜೀ
3949,ehemalig::A,oovdiš,ಮಾಜೀ
3950,ehemalig::A,tuâl'jõž,ಮಾಜೀ
3951,ehemalig::A,туллъя,ಮಾಜೀ
3952,ehemalig::A,э̄ввтлэсь,ಮಾಜೀ
3953,alt[Lebewesen]::A,voeres,ವೃದ್ಧ
3954,alt[Lebewesen]::A,vuoras,ವೃದ್ಧ
3955,alt[Lebewesen]::A,boares,ವೃದ್ಧ
3956,alt[Lebewesen]::A,vuoras,ವೃದ್ಧ
3957,alt[Lebewesen]::A,puáris,ವೃದ್ಧ
3958,alt[Lebewesen]::A,puä´res,ವೃದ್ಧ
3959,alt[Lebewesen]::A,пуэресь,ವೃದ್ಧ
3960,jung::A,noere,ಎಳ
3961,jung::A,nuorra,ಎಳ
3962,jung::A,nuorra,ಎಳ
3963,jung::A,nuoṛâ,ಎಳ
3964,jung::A,nuõrr,ಎಳ
3965,jung::A,нӯрр,ಎಳ
3966,arm::A,giefies,ಬಡ
3967,arm::A,hædjo,ಬಡ
3968,arm::A,geafi,ಬಡ
3969,arm::A,kevhi,ಬಡ
3970,arm::A,ǩeeu´h,ಬಡ
3971,arm::A,ва̄йваш,ಬಡ
3972,reich::A,ræjhkoes,ಶ್ರೀಮಂತ
3973,reich::A,boanndá,ಶ್ರೀಮಂತ
3974,reich::A,rikkis,ಶ್ರೀಮಂತ
3975,reich::A,riges,ಶ್ರೀಮಂತ
3976,reich::A,ree´ǧǧes,ಶ್ರೀಮಂತ
3977,reich::A,ва̄птэк,ಶ್ರೀಮಂತ
3978,bekannt::A,åehpies,ಅಪ್ತ
3979,bekannt::A,oahpes,ಅಪ್ತ
3980,bekannt::A,dieđus,ಅಪ್ತ
3981,bekannt::A,uápis,ಅಪ್ತ
3982,bekannt::A,tuubdâs,ಅಪ್ತ
3983,bekannt::A,toobdâs,ಅಪ್ತ
3984,bekannt::A,томтас,ಅಪ್ತ
3985,berühmt::A,byögke,ಪ್ರಸಿದ್ಧ
3986,berühmt::A,mihtos,ಪ್ರಸಿದ್ಧ
3987,berühmt::A,beakkán,ಪ್ರಸಿದ್ಧ
3988,berühmt::A,beakkálmas,ಪ್ರಸಿದ್ಧ
3989,berühmt::A,mááinuh,ಪ್ರಸಿದ್ಧ
3990,berühmt::A,peeggâlm,ಪ್ರಸಿದ್ಧ
3991,berühmt::A,snäätnai,ಪ್ರಸಿದ್ಧ
3992,berühmt::A,куллъей,ಪ್ರಸಿದ್ಧ
3993,fremd::A,ammes,ಪರಕೀಯ
3994,fremd::A,amás,ಪರಕೀಯ
3995,fremd::A,vieres,ಪರಕೀಯ
3996,fremd::A,amas,ಪರಕೀಯ
3997,fremd::A,vie'res,ಪರಕೀಯ
3998,fremd::A,puigâ,ಪರಕೀಯ
3999,fremd::A,vee´res,ಪರಕೀಯ
4000,fremd::A,е̄ххк,ಪರಕೀಯ
4001,fremd::A,вӣресь,ಪರಕೀಯ
4002,verschieden::A,ovmese,ಬೇರೆ
4003,verschieden::A,moattelágásj,ಬೇರೆ
4004,verschieden::A,iesjgeŋgalágásj,ಬೇರೆ
4005,verschieden::A,eará,ಬೇರೆ
4006,verschieden::A,eresláván,ಬೇರೆ
4007,verschieden::A,jee´res,ಬೇರೆ
4008,verschieden::A,jee´resnallšem,ಬೇರೆ
4009,verschieden::A,югке,ಬೇರೆ
4010,verschieden::A,югкеналшэм,ಬೇರೆ
4011,nah::A,gietskies,ಹತ್ತಿರವಾದ
4012,nah::A,lahka,ಹತ್ತಿರವಾದ
4013,nah::A,lagas,ಹತ್ತಿರವಾದ
4014,nah::A,a'ldemuš,ಹತ್ತಿರವಾದ
4015,nah::A,âlddlõs,ಹತ್ತಿರವಾದ
4016,nah::A,альтэсь,ಹತ್ತಿರವಾದ
4017,fern::A,gahkese,ದೂರದ
4018,fern::A,guhkken,ದೂರದ
4019,fern::A,gáiddus,ದೂರದ
4020,fern::A,kuhás,ದೂರದ
4021,fern::A,ku´ǩes,ದೂರದ
4022,fern::A,туммплэсь,ದೂರದ
4023,linker::A,gårroeh,ಎಡ
4024,linker::A,gåro,ಎಡ
4025,linker::A,gurut,ಎಡ
4026,linker::A,čižet,ಎಡ
4027,linker::A,či´ǯǯ,ಎಡ
4028,linker::A,чинч,ಎಡ
4029,rechter::A,åelkies,ಬಲ
4030,rechter::A,oalges,ಬಲ
4031,rechter::A,olgeš,ಬಲ
4032,rechter::A,uál'gis,ಬಲ
4033,rechter::A,vuõiǥâs,ಬಲ
4034,rechter::A,вуэлькесь,ಬಲ
4035,anderer::A,jeatjebe,ಇತರ
4036,anderer::A,nubbe,ಇತರ
4037,anderer::A,eará,ಇತರ
4038,anderer::A,nubbi,ಇತರ
4039,anderer::A,nubbe,ಇತರ
4040,anderer::A,nu´bb,ಇತರ
4041,anderer::A,jee´res,ಇತರ
4042,anderer::A,мудта,ಇತರ
4043,anderer::A,е̄ресь,ಇತರ
4044,erster::A,voestes,ಪ್ರಥಮ
4045,erster::A,vuostasj,ಪ್ರಥಮ
4046,erster::A,vuosttaš,ಪ್ರಥಮ
4047,erster::A,vuos'muš,ಪ್ರಥಮ
4048,erster::A,vuõs's,ಪ್ರಥಮ
4049,erster::A,õõu´dmõs,ಪ್ರಥಮ
4050,erster::A,авьтмусс,ಪ್ರಥಮ
4051,zweiter::A,mubpie,ದ್ವಿತೀಯ
4052,zweiter::A,nubbe,ದ್ವಿತೀಯ
4053,zweiter::A,nubbi,ದ್ವಿತೀಯ
4054,zweiter::A,nubbe,ದ್ವಿತೀಯ
4055,zweiter::A,nu´bb,ದ್ವಿತೀಯ
4056,zweiter::A,ныммьп,ದ್ವಿತೀಯ
4057,dritter::A,gåalmede,ಮೂರನೆಯಜಗತ್ತು
4058,dritter::A,goalmát,ಮೂರನೆಯಜಗತ್ತು
4059,dritter::A,goalmmát,ಮೂರನೆಯಜಗತ್ತು
4060,dritter::A,kuálmád,ಮೂರನೆಯಜಗತ್ತು
4061,dritter::A,kuälmad,ಮೂರನೆಯಜಗತ್ತು
4062,dritter::A,кӯа̄ллмант,ಮೂರನೆಯಜಗತ್ತು
4063,letzter::A,minngemes,ಅಂತ್ಯ
4064,letzter::A,maŋemus,ಅಂತ್ಯ
4065,letzter::A,maŋimus,ಅಂತ್ಯ
4066,letzter::A,majemuš,ಅಂತ್ಯ
4067,letzter::A,mââi´mõs,ಅಂತ್ಯ
4068,letzter::A,маӈьмусс,ಅಂತ್ಯ
4069,allein::ADV,oktegh,ಒಬ್ಬನೇ
4070,allein::ADV,oktegimse,ಒಬ್ಬನೇ
4071,allein::ADV,oktebisnie,ಒಬ್ಬನೇ
4072,allein::ADV,aktu,ಒಬ್ಬನೇ
4073,allein::ADV,okto,ಒಬ್ಬನೇ
4074,allein::ADV,ohtuu,ಒಬ್ಬನೇ
4075,allein::ADV,õhttu,ಒಬ್ಬನೇ
4076,allein::ADV,о̄ххтэ,ಒಬ್ಬನೇ
4077,zusammen::ADV,ektine,ಒಟ್ಟಿಗೆ
4078,zusammen::ADV,ektesne,ಒಟ್ಟಿಗೆ
4079,zusammen::ADV,tjåenghkesne,ಒಟ್ಟಿಗೆ
4080,zusammen::ADV,siegen,ಒಟ್ಟಿಗೆ
4081,zusammen::ADV,oktan,ಒಟ್ಟಿಗೆ
4082,zusammen::ADV,ovttas,ಒಟ್ಟಿಗೆ
4083,zusammen::ADV,čoahkis,ಒಟ್ಟಿಗೆ
4084,zusammen::ADV,oovtâst,ಒಟ್ಟಿಗೆ
4085,zusammen::ADV,õõutsââ´jest,ಒಟ್ಟಿಗೆ
4086,zusammen::ADV,аххтан,ಒಟ್ಟಿಗೆ
4087,zusammen::ADV,эфтэсьт,ಒಟ್ಟಿಗೆ
4088,lange::ADV,guhkiem,ದೀರ್ಘ
4089,lange::ADV,guhkev,ದೀರ್ಘ
4090,lange::ADV,mælggadav,ದೀರ್ಘ
4091,lange::ADV,guhká,ದೀರ್ಘ
4092,lange::ADV,kuhe,ದೀರ್ಘ
4093,lange::ADV,kuhháá,ದೀರ್ಘ
4094,lange::ADV,kuu´ǩǩ,ದೀರ್ಘ
4095,lange::ADV,кугкь,ದೀರ್ಘ
4096,plötzlich::ADV,faahketji,ಅನಾಮತ್ತು
4097,plötzlich::ADV,hæhkkat,ಅನಾಮತ್ತು
4098,plötzlich::ADV,fáhkkestaga,ಅನಾಮತ್ತು
4099,plötzlich::ADV,fakkist,ಅನಾಮತ್ತು
4100,plötzlich::ADV,kruu´ta,ಅನಾಮತ್ತು
4101,plötzlich::ADV,а̄йнханна,ಅನಾಮತ್ತು
4102,sofort::ADV,dallegh,ಜಾಗ್ರತೆ
4103,sofort::ADV,dalá,ಜಾಗ್ರತೆ
4104,sofort::ADV,dalánagi,ಜಾಗ್ರತೆ
4105,sofort::ADV,dakkavide,ಜಾಗ್ರತೆ
4106,sofort::ADV,dakkaviđe,ಜಾಗ್ರತೆ
4107,sofort::ADV,tállán,ಜಾಗ್ರತೆ
4108,sofort::ADV,naraaz,ಜಾಗ್ರತೆ
4109,sofort::ADV,атть,ಜಾಗ್ರತೆ
4110,später::ADV,mænngan ,ತರುವಾಯ
4111,später::ADV,maŋŋebut,ತರುವಾಯ
4112,später::ADV,maŋŋel,ತರುವಾಯ
4113,später::ADV,maŋ̣eláá,ತರುವಾಯ
4114,später::ADV,mâ´ŋŋlakast,ತರುವಾಯ
4115,später::ADV,маӈӈа,ತರುವಾಯ
4116,jetzt::ADV,daelie,ಈಗ
4117,jetzt::ADV,dal,ಈಗ
4118,jetzt::ADV,dal,ಈಗ
4119,jetzt::ADV,tääl,ಈಗ
4120,jetzt::ADV,ââ´n,ಈಗ
4121,jetzt::ADV,атть,ಈಗ
4122,heute::ADV,daenbien,ಇಂದು
4123,heute::ADV,uddni,ಇಂದು
4124,heute::ADV,odne,ಇಂದು
4125,heute::ADV,onne,ಇಂದು
4126,heute::ADV,tä´bbe,ಇಂದು
4127,heute::ADV,та̄ррьм,ಇಂದು
4128,morgen::ADV,jirreden,ನಾಳೆ
4129,morgen::ADV,idet,ನಾಳೆ
4130,morgen::ADV,ihttin,ನಾಳೆ
4131,morgen::ADV,itten,ನಾಳೆ
4132,morgen::ADV,jâđđa,ನಾಳೆ
4133,morgen::ADV,янта,ನಾಳೆ
4134,bald::ADV,varke,ಬೇಗ
4135,bald::ADV,ruvva,ಬೇಗ
4136,bald::ADV,farga,ಬೇಗ
4137,bald::ADV,vorgâ,ಬೇಗ
4138,bald::ADV,sõrgg,ಬೇಗ
4139,bald::ADV,вэхтэнне,ಬೇಗ
4140,dann::ADV,die,ಆಗ
4141,dann::ADV,dalloj,ಆಗ
4142,dann::ADV,de,ಆಗ
4143,dann::ADV,te,ಆಗ
4144,dann::ADV,de,ಆಗ
4145,dann::ADV,teä,ಆಗ
4146,dann::ADV,â´tte,ಆಗ
4147,dann::ADV,те,ಆಗ
4148,gestern::ADV,jååktan,ನಿನ್ನೆ
4149,gestern::ADV,iektu,ನಿನ್ನೆ
4150,gestern::ADV,ikte,ನಿನ್ನೆ
4151,gestern::ADV,jieh't,ನಿನ್ನೆ
4152,gestern::ADV,jåhtta,ನಿನ್ನೆ
4153,gestern::ADV,яххта,ನಿನ್ನೆ
4154,einst::ADV,dejpeli,ಪೂರ್ವದಲ್ಲಿ
4155,einst::ADV,åvdebut,ಪೂರ್ವದಲ್ಲಿ
4156,einst::ADV,áigi,ಪೂರ್ವದಲ್ಲಿ
4157,einst::ADV,dolin,ಪೂರ್ವದಲ್ಲಿ
4158,einst::ADV,tovle,ಪೂರ್ವದಲ್ಲಿ
4159,einst::ADV,tuu´l,ಪೂರ್ವದಲ್ಲಿ
4160,einst::ADV,э̄ххьтэшьт,ಪೂರ್ವದಲ್ಲಿ
4161,damals::ADV,aejkien,ಆಗ
4162,damals::ADV,dalloj,ಆಗ
4163,damals::ADV,dalle,ಆಗ
4164,damals::ADV,talle,ಆಗ
4165,damals::ADV,te´l,ಆಗ
4166,damals::ADV,teä´l,ಆಗ
4167,damals::ADV,танна,ಆಗ
4168,danach::ADV,mïnngesne,ಆಮೇಲೆ
4169,danach::ADV,dan maŋŋela,ಆಮೇಲೆ
4170,danach::ADV,maŋŋil,ಆಮೇಲೆ
4171,danach::ADV,das maŋŋá,ಆಮೇಲೆ
4172,danach::ADV,maŋ̣a,ಆಮೇಲೆ
4173,danach::ADV,mâ´ŋŋlest,ಆಮೇಲೆ
4174,danach::ADV,маӈӈа,ಆಮೇಲೆ
4175,vorher::ADV,aarebi,ಮುಂಚೆ
4176,vorher::ADV,åvddål,ಮುಂಚೆ
4177,vorher::ADV,árat,ಮುಂಚೆ
4178,vorher::ADV,ovdâl,ಮುಂಚೆ
4179,vorher::ADV,ouddâl,ಮುಂಚೆ
4180,vorher::ADV,а̄йка,ಮುಂಚೆ
4181,zuerst::ADV,voestegh,ಮೊದಲಿಗೆ
4182,zuerst::ADV,álgon,ಮೊದಲಿಗೆ
4183,zuerst::ADV,vuos,ಮೊದಲಿಗೆ
4184,zuerst::ADV,vuohččan,ಮೊದಲಿಗೆ
4185,zuerst::ADV,vuoč'čin,ಮೊದಲಿಗೆ
4186,zuerst::ADV,vuõ´ste,ಮೊದಲಿಗೆ
4187,zuerst::ADV,vuõs'smõõssân,ಮೊದಲಿಗೆ
4188,zuerst::ADV,э̄ввтла,ಮೊದಲಿಗೆ
4189,zuerst::ADV,э̄ввтэль,ಮೊದಲಿಗೆ
4190,einmal::ADV,ikth,ಒಮ್ಮೆ
4191,einmal::ADV,akti,ಒಮ್ಮೆ
4192,einmal::ADV,okte,ಒಮ್ಮೆ
4193,einmal::ADV,ohtii,ಒಮ್ಮೆ
4194,einmal::ADV,kojo,ಒಮ್ಮೆ
4195,einmal::ADV,måttmešt,ಒಮ್ಮೆ
4196,einmal::ADV,э̄фт вэ̄рр,ಒಮ್ಮೆ
4197,manchmal::ADV,muvhtene,ಆಗಾಗ
4198,manchmal::ADV,muhttijn,ಆಗಾಗ
4199,manchmal::ADV,duolla dálla,ಆಗಾಗ
4200,manchmal::ADV,muhtumin,ಆಗಾಗ
4201,manchmal::ADV,kuásnii,ಆಗಾಗ
4202,manchmal::ADV,måttmešt,ಆಗಾಗ
4203,manchmal::ADV,kuä´ss-ne,ಆಗಾಗ
4204,manchmal::ADV,мудта вэ̄р,ಆಗಾಗ
4205,oft::ADV,daamtaj,ಅನೇಕಸಲ
4206,oft::ADV,álu,ಅನೇಕಸಲ
4207,oft::ADV,ábaj,ಅನೇಕಸಲ
4208,oft::ADV,dájvvá,ಅನೇಕಸಲ
4209,oft::ADV,dávjá,ಅನೇಕಸಲ
4210,oft::ADV,távjá,ಅನೇಕಸಲ
4211,oft::ADV,täujja,ಅನೇಕಸಲ
4212,oft::ADV,то̄а̄ййв,ಅನೇಕಸಲ
4213,immer::ADV,iktesth,ಯಾವಾಗಲೂ
4214,immer::ADV,eejnegen,ಯಾವಾಗಲೂ
4215,immer::ADV,agev,ಯಾವಾಗಲೂ
4216,immer::ADV,álo,ಯಾವಾಗಲೂ
4217,immer::ADV,ain,ಯಾವಾಗಲೂ
4218,immer::ADV,ovttuu,ಯಾವಾಗಲೂ
4219,immer::ADV,pâi,ಯಾವಾಗಲೂ
4220,immer::ADV,пай,ಯಾವಾಗಲೂ
4221,niemals::ADV,ij gåessie,ಯಾವಾಗಲೂ ಇಲ್ಲ
4222,niemals::ADV,ij goassak,ಯಾವಾಗಲೂ ಇಲ್ಲ
4223,niemals::ADV,ij ihkenis,ಯಾವಾಗಲೂ ಇಲ್ಲ
4224,niemals::ADV,ii goassege,ಯಾವಾಗಲೂ ಇಲ್ಲ
4225,niemals::ADV,ij kuás'sin,ಯಾವಾಗಲೂ ಇಲ್ಲ
4226,niemals::ADV,ij ni kuä´ss,ಯಾವಾಗಲೂ ಇಲ್ಲ
4227,niemals::ADV,эйй никуэссь,ಯಾವಾಗಲೂ ಇಲ್ಲ
4228,hier::ADV,daagkoe,ಇಲ್ಲಿ
4229,hier::ADV,dála,ಇಲ್ಲಿ
4230,hier::ADV,dánna,ಇಲ್ಲಿ
4231,hier::ADV,dá,ಇಲ್ಲಿ
4232,hier::ADV,dás,ಇಲ್ಲಿ
4233,hier::ADV,taa,ಇಲ್ಲಿ
4234,hier::ADV,tää,ಇಲ್ಲಿ
4235,hier::ADV,ta´ltte,ಇಲ್ಲಿ
4236,hier::ADV,тала,ಇಲ್ಲಿ
4237,hier::ADV,тэста,ಇಲ್ಲಿ
4238,hierhin::ADV,diekie,ಇತ್ತ
4239,hierhin::ADV,dási,ಇತ್ತ
4240,hierhin::ADV,diehki,ಇತ್ತ
4241,hierhin::ADV,deike,ಇತ್ತ
4242,hierhin::ADV,teehi,ಇತ್ತ
4243,hierhin::ADV,tii´ǩ,ಇತ್ತ
4244,hierhin::ADV,тӣге,ಇತ್ತ
4245,von hier::ADV,daebpede,ಇಲ್ಲಿಂದ
4246,von hier::ADV,dássta,ಇಲ್ಲಿಂದ
4247,von hier::ADV,dáppelt,ಇಲ್ಲಿಂದ
4248,von hier::ADV,dáppe,ಇಲ್ಲಿಂದ
4249,von hier::ADV,tástán,ಇಲ್ಲಿಂದ
4250,von hier::ADV,tääiǥ,ಇಲ್ಲಿಂದ
4251,von hier::ADV,tääi´ben,ಇಲ್ಲಿಂದ
4252,von hier::ADV,тэста,ಇಲ್ಲಿಂದ
4253,dort::ADV,dagkoe,ಅಲ್ಲಿ
4254,dort::ADV,dale,ಅಲ್ಲಿ
4255,dort::ADV,dakko,ಅಲ್ಲಿ
4256,dort::ADV,tuo,ಅಲ್ಲಿ
4257,dort::ADV,tovben,ಅಲ್ಲಿ
4258,dort::ADV,to´ben,ಅಲ್ಲಿ
4259,dort::ADV,тёллэ,ಅಲ್ಲಿ
4260,dort::ADV,тамьпе,ಅಲ್ಲಿ
4261,dorthin::ADV,dahkoe,ಅಲ್ಲಿಗೆ
4262,dorthin::ADV,dåhku,ಅಲ್ಲಿಗೆ
4263,dorthin::ADV,dohko,ಅಲ್ಲಿಗೆ
4264,dorthin::ADV,diehko,ಅಲ್ಲಿಗೆ
4265,dorthin::ADV,tuohu,ಅಲ್ಲಿಗೆ
4266,dorthin::ADV,tok,ಅಲ್ಲಿಗೆ
4267,dorthin::ADV,tok-aa,ಅಲ್ಲಿಗೆ
4268,dorthin::ADV,то̄гэ,ಅಲ್ಲಿಗೆ
4269,vorwärts::ADV,fraamme,ಮುನ್ನೆಡೆವ
4270,vorwärts::ADV,åvddån,ಮುನ್ನೆಡೆವ
4271,vorwärts::ADV,ovddas,ಮುನ್ನೆಡೆವ
4272,vorwärts::ADV,oovdâs,ಮುನ್ನೆಡೆವ
4273,vorwärts::ADV,ooudâs,ಮುನ್ನೆಡೆವ
4274,vorwärts::ADV,ooudårra,ಮುನ್ನೆಡೆವ
4275,vorwärts::ADV,эвтэс,ಮುನ್ನೆಡೆವ
4276,rückwärts::ADV,mænngese,ಹಿಂದುಗಡೆಗೆ
4277,rückwärts::ADV,ruoptobadáj,ಹಿಂದುಗಡೆಗೆ
4278,rückwärts::ADV,maŋás,ಹಿಂದುಗಡೆಗೆ
4279,rückwärts::ADV,majaskulij,ಹಿಂದುಗಡೆಗೆ
4280,rückwärts::ADV,mââjas,ಹಿಂದುಗಡೆಗೆ
4281,rückwärts::ADV,mâ´ŋŋla,ಹಿಂದುಗಡೆಗೆ
4282,rückwärts::ADV,мо̄а̄з,ಹಿಂದುಗಡೆಗೆ
4283,rückwärts::ADV,мо̄а̄ст,ಹಿಂದುಗಡೆಗೆ
4284,zurück::ADV,bååstede,ಹಿಂದಕ್ಕೆ
4285,zurück::ADV,ruoptus,ಹಿಂದಕ್ಕೆ
4286,zurück::ADV,maŋus,ಹಿಂದಕ್ಕೆ
4287,zurück::ADV,ruoktot,ಹಿಂದಕ್ಕೆ
4288,zurück::ADV,maassâd,ಹಿಂದಕ್ಕೆ
4289,zurück::ADV,vä´st,ಹಿಂದಕ್ಕೆ
4290,zurück::ADV,mååusat,ಹಿಂದಕ್ಕೆ
4291,zurück::ADV,мо̄а̄з,ಹಿಂದಕ್ಕೆ
4292,zurück::ADV,мо̄а̄ст,ಹಿಂದಕ್ಕೆ
4293,unten::ADV,vuelnie,ಕೆಳಗೆ
4294,unten::ADV,vuollen,ಕೆಳಗೆ
4295,unten::ADV,vuollin,ಕೆಳಗೆ
4296,unten::ADV,vyellin,ಕೆಳಗೆ
4297,unten::ADV,vue´llen,ಕೆಳಗೆ
4298,unten::ADV,вӯлльн,ಕೆಳಗೆ
4299,hinab::ADV,våålese,ಕೆಳಕ್ಕೆ
4300,hinab::ADV,vuolus,ಕೆಳಕ್ಕೆ
4301,hinab::ADV,vulos,ಕೆಳಕ್ಕೆ
4302,hinab::ADV,vuá'lás,ಕೆಳಕ್ಕೆ
4303,hinab::ADV,vuâlas,ಕೆಳಕ್ಕೆ
4304,hinab::ADV,валас,ಕೆಳಕ್ಕೆ
4305,oben::ADV,bijjene,ಮೇಲೆ
4306,oben::ADV,baddjen,ಮೇಲೆ
4307,oben::ADV,badjin,ಮೇಲೆ
4308,oben::ADV,paijeen,ಮೇಲೆ
4309,oben::ADV,pâ´jjen,ಮೇಲೆ
4310,oben::ADV,tunââ´lmest,ಮೇಲೆ
4311,oben::ADV,пайенҍ,ಮೇಲೆ
4312,hinauf::ADV,bæjjese,ಮೇಲಕ್ಕೆ
4313,hinauf::ADV,bajás,ಮೇಲಕ್ಕೆ
4314,hinauf::ADV,bajás,ಮೇಲಕ್ಕೆ
4315,hinauf::ADV,pajas,ಮೇಲಕ್ಕೆ
4316,hinauf::ADV,pââjas,ಮೇಲಕ್ಕೆ
4317,hinauf::ADV,пайяс,ಮೇಲಕ್ಕೆ
4318,überall::ADV,gaajhkene lehkesne,ಎಲ್ಲಸ್ಥಳಗಳು
4319,überall::ADV,juohkka sajen,ಎಲ್ಲಸ್ಥಳಗಳು
4320,überall::ADV,juohke sajis,ಎಲ್ಲಸ್ಥಳಗಳು
4321,überall::ADV,jya'hisaajeest,ಎಲ್ಲಸ್ಥಳಗಳು
4322,überall::ADV,vee´zz,ಎಲ್ಲಸ್ಥಳಗಳು
4323,überall::ADV,pukvee´zz,ಎಲ್ಲಸ್ಥಳಗಳು
4324,überall::ADV,пугквесь,ಎಲ್ಲಸ್ಥಳಗಳು
4325,nicht::ADV,ij,ಇಲ್ಲ
4326,nicht::ADV,ij,ಅಲ್ಲ
4327,nicht::ADV,ij,ಇಲ್ಲ
4328,nicht::ADV,ij,ಅಲ್ಲ
4329,nicht::ADV,ii,ಇಲ್ಲ
4330,nicht::ADV,ii,ಅಲ್ಲ
4331,nicht::ADV,ij,ಇಲ್ಲ
4332,nicht::ADV,ij,ಅಲ್ಲ
4333,nicht::ADV,ij,ಇಲ್ಲ
4334,nicht::ADV,ij,ಅಲ್ಲ
4335,nicht::ADV,эйй,ಇಲ್ಲ
4336,nicht::ADV,эйй,ಅಲ್ಲ
4337,ein wenig::ADV,ånnetje,ತುಸು
4338,ein wenig::ADV,ahtjetje,ತುಸು
4339,ein wenig::ADV,binná,ತುಸು
4340,ein wenig::ADV,veahá,ತುಸು
4341,ein wenig::ADV,ucánjii,ತುಸು
4342,ein wenig::ADV,occanj,ತುಸು
4343,ein wenig::ADV,simmna,ತುಸು
4344,ein wenig::ADV,сада,ತುಸು
4345,ein wenig::ADV,садаматта,ತುಸು
4346,kaum::ADV,jallan,ಕಠಿನವಾಗಿ
4347,kaum::ADV,vánet,ಕಠಿನವಾಗಿ
4348,kaum::ADV,báljo,ಕಠಿನವಾಗಿ
4349,kaum::ADV,illá,ಕಠಿನವಾಗಿ
4350,kaum::ADV,illvaa,ಕಠಿನವಾಗಿ
4351,kaum::ADV,мале,ಕಠಿನವಾಗಿ
4352,kaum::ADV,элэлэ,ಕಠಿನವಾಗಿ
4353,sehr::ADV,sagk,ಬಹು
4354,sehr::ADV,riek,ಬಹು
4355,sehr::ADV,sieldes,ಬಹು
4356,sehr::ADV,hui,ಬಹು
4357,sehr::ADV,ollu,ಬಹು
4358,sehr::ADV,čuuvtij,ಬಹು
4359,sehr::ADV,sami,ಬಹು
4360,sehr::ADV,čuu´t,ಬಹು
4361,sehr::ADV,пэре,ಬಹು
4362,sehr::ADV,чофта,ಬಹು
4363,so::ADV,numhtie,ಅಷ್ಟು
4364,so::ADV,nav,ಅಷ್ಟು
4365,so::ADV,nuov,ಅಷ್ಟು
4366,so::ADV,nåv,ಅಷ್ಟು
4367,so::ADV,nu,ಅಷ್ಟು
4368,so::ADV,näävt,ಅಷ್ಟು
4369,so::ADV,de,ಅಷ್ಟು
