,Concept_ID,se,xal
4603,oft::ADV,daamtaj,хара биш
4604,oft::ADV,daamtaj,хатяр биш
4605,oft::ADV,daamtaj,дару-дарунь
4606,oft::ADV,álu,хара биш
4607,oft::ADV,álu,хатяр биш
4608,oft::ADV,álu,дару-дарунь
4609,oft::ADV,ábaj,хара биш
4610,oft::ADV,ábaj,хатяр биш
4611,oft::ADV,ábaj,дару-дарунь
4612,oft::ADV,dájvvá,хара биш
4613,oft::ADV,dájvvá,хатяр биш
4614,oft::ADV,dájvvá,дару-дарунь
4615,oft::ADV,dávjá,хара биш
4616,oft::ADV,dávjá,хатяр биш
4617,oft::ADV,dávjá,дару-дарунь
4618,oft::ADV,távjá,хара биш
4619,oft::ADV,távjá,хатяр биш
4620,oft::ADV,távjá,дару-дарунь
4621,oft::ADV,täujja,хара биш
4622,oft::ADV,täujja,хатяр биш
4623,oft::ADV,täujja,дару-дарунь
4624,oft::ADV,то̄а̄ййв,хара биш
4625,oft::ADV,то̄а̄ййв,хатяр биш
4626,oft::ADV,то̄а̄ййв,дару-дарунь
4627,immer::ADV,iktesth,оньдинд
4628,immer::ADV,eejnegen,оньдинд
4629,immer::ADV,agev,оньдинд
4630,immer::ADV,álo,оньдинд
4631,immer::ADV,ain,оньдинд
4632,immer::ADV,ovttuu,оньдинд
4633,immer::ADV,pâi,оньдинд
4634,immer::ADV,пай,оньдинд
4635,niemals::ADV,ij gåessie,кезә чмгн биш
4636,niemals::ADV,ij goassak,кезә чмгн биш
4637,niemals::ADV,ij ihkenis,кезә чмгн биш
4638,niemals::ADV,ii goassege,кезә чмгн биш
4639,niemals::ADV,ij kuás'sin,кезә чмгн биш
4640,niemals::ADV,ij ni kuä´ss,кезә чмгн биш
4641,niemals::ADV,эйй никуэссь,кезә чмгн биш
4642,hier::ADV,daagkoe,энд
4643,hier::ADV,daagkoe,энүнд
4644,hier::ADV,dála,энд
4645,hier::ADV,dála,энүнд
4646,hier::ADV,dánna,энд
4647,hier::ADV,dánna,энүнд
4648,hier::ADV,dá,энд
4649,hier::ADV,dá,энүнд
4650,hier::ADV,dás,энд
4651,hier::ADV,dás,энүнд
4652,hier::ADV,taa,энд
4653,hier::ADV,taa,энүнд
4654,hier::ADV,tää,энд
4655,hier::ADV,tää,энүнд
4656,hier::ADV,ta´ltte,энд
4657,hier::ADV,ta´ltte,энүнд
4658,hier::ADV,тала,энд
4659,hier::ADV,тала,энүнд
4660,hier::ADV,тэста,энд
4661,hier::ADV,тэста,энүнд
4662,hierhin::ADV,diekie,нааран
4663,hierhin::ADV,dási,нааран
4664,hierhin::ADV,diehki,нааран
4665,hierhin::ADV,deike,нааран
4666,hierhin::ADV,teehi,нааран
4667,hierhin::ADV,tii´ǩ,нааран
4668,hierhin::ADV,тӣге,нааран
4669,von hier::ADV,daebpede,эндәс
4670,von hier::ADV,dássta,эндәс
4671,von hier::ADV,dáppelt,эндәс
4672,von hier::ADV,dáppe,эндәс
4673,von hier::ADV,tástán,эндәс
4674,von hier::ADV,tääiǥ,эндәс
4675,von hier::ADV,tääi´ben,эндәс
4676,von hier::ADV,тэста,эндәс
4677,dort::ADV,dagkoe,тенд
4678,dort::ADV,dale,тенд
4679,dort::ADV,dakko,тенд
4680,dort::ADV,tuo,тенд
4681,dort::ADV,tovben,тенд
4682,dort::ADV,to´ben,тенд
4683,dort::ADV,тёллэ,тенд
4684,dort::ADV,тамьпе,тенд
4685,dorthin::ADV,dahkoe,тиигән
4686,dorthin::ADV,dåhku,тиигән
4687,dorthin::ADV,dohko,тиигән
4688,dorthin::ADV,diehko,тиигән
4689,dorthin::ADV,tuohu,тиигән
4690,dorthin::ADV,tok,тиигән
4691,dorthin::ADV,tok-aa,тиигән
4692,dorthin::ADV,то̄гэ,тиигән
4693,vorwärts::ADV,fraamme,уралан
4694,vorwärts::ADV,åvddån,уралан
4695,vorwärts::ADV,ovddas,уралан
4696,vorwärts::ADV,oovdâs,уралан
4697,vorwärts::ADV,ooudâs,уралан
4698,vorwärts::ADV,ooudårra,уралан
4699,vorwärts::ADV,эвтэс,уралан
4700,rückwärts::ADV,mænngese,гедргән
4701,rückwärts::ADV,ruoptobadáj,гедргән
4702,rückwärts::ADV,maŋás,гедргән
4703,rückwärts::ADV,majaskulij,гедргән
4704,rückwärts::ADV,mââjas,гедргән
4705,rückwärts::ADV,mâ´ŋŋla,гедргән
4706,rückwärts::ADV,мо̄а̄з,гедргән
4707,rückwärts::ADV,мо̄а̄ст,гедргән
4708,zurück::ADV,bååstede,хәрү
4709,zurück::ADV,ruoptus,хәрү
4710,zurück::ADV,maŋus,хәрү
4711,zurück::ADV,ruoktot,хәрү
4712,zurück::ADV,maassâd,хәрү
4713,zurück::ADV,vä´st,хәрү
4714,zurück::ADV,mååusat,хәрү
4715,zurück::ADV,мо̄а̄з,хәрү
4716,zurück::ADV,мо̄а̄ст,хәрү
4717,unten::ADV,vuelnie,дор
4718,unten::ADV,vuollen,дор
4719,unten::ADV,vuollin,дор
4720,unten::ADV,vyellin,дор
4721,unten::ADV,vue´llen,дор
4722,unten::ADV,вӯлльн,дор
4723,hinab::ADV,våålese,дор
4724,hinab::ADV,våålese,доракшан
4725,hinab::ADV,vuolus,дор
4726,hinab::ADV,vuolus,доракшан
4727,hinab::ADV,vulos,дор
4728,hinab::ADV,vulos,доракшан
4729,hinab::ADV,vuá'lás,дор
4730,hinab::ADV,vuá'lás,доракшан
4731,hinab::ADV,vuâlas,дор
4732,hinab::ADV,vuâlas,доракшан
4733,hinab::ADV,валас,дор
4734,hinab::ADV,валас,доракшан
4735,oben::ADV,bijjene,деер
4736,oben::ADV,baddjen,деер
4737,oben::ADV,badjin,деер
4738,oben::ADV,paijeen,деер
4739,oben::ADV,pâ´jjen,деер
4740,oben::ADV,tunââ´lmest,деер
4741,oben::ADV,пайенҍ,деер
4742,hinauf::ADV,bæjjese,өөдән
4743,hinauf::ADV,bæjjese,деер
4744,hinauf::ADV,bajás,өөдән
4745,hinauf::ADV,bajás,деер
4746,hinauf::ADV,bajás,өөдән
4747,hinauf::ADV,bajás,деер
4748,hinauf::ADV,pajas,өөдән
4749,hinauf::ADV,pajas,деер
4750,hinauf::ADV,pââjas,өөдән
4751,hinauf::ADV,pââjas,деер
4752,hinauf::ADV,пайяс,өөдән
4753,hinauf::ADV,пайяс,деер
4754,überall::ADV,gaajhkene lehkesne,альд болв чигн
4755,überall::ADV,juohkka sajen,альд болв чигн
4756,überall::ADV,juohke sajis,альд болв чигн
4757,überall::ADV,jya'hisaajeest,альд болв чигн
4758,überall::ADV,vee´zz,альд болв чигн
4759,überall::ADV,pukvee´zz,альд болв чигн
4760,überall::ADV,пугквесь,альд болв чигн
4761,nicht::ADV,ij,эс
4762,nicht::ADV,ij,биш
4763,nicht::ADV,ij,бичә
4764,nicht::ADV,ij,эс
4765,nicht::ADV,ij,биш
4766,nicht::ADV,ij,бичә
4767,nicht::ADV,ii,эс
4768,nicht::ADV,ii,биш
4769,nicht::ADV,ii,бичә
4770,nicht::ADV,ij,эс
4771,nicht::ADV,ij,биш
4772,nicht::ADV,ij,бичә
4773,nicht::ADV,ij,эс
4774,nicht::ADV,ij,биш
4775,nicht::ADV,ij,бичә
4776,nicht::ADV,эйй,эс
4777,nicht::ADV,эйй,биш
4778,nicht::ADV,эйй,бичә
4779,ein wenig::ADV,ånnetje,баахн
4780,ein wenig::ADV,ånnetje,баахнар
4781,ein wenig::ADV,ahtjetje,баахн
4782,ein wenig::ADV,ahtjetje,баахнар
4783,ein wenig::ADV,binná,баахн
4784,ein wenig::ADV,binná,баахнар
4785,ein wenig::ADV,veahá,баахн
4786,ein wenig::ADV,veahá,баахнар
4787,ein wenig::ADV,ucánjii,баахн
4788,ein wenig::ADV,ucánjii,баахнар
4789,ein wenig::ADV,occanj,баахн
4790,ein wenig::ADV,occanj,баахнар
4791,ein wenig::ADV,simmna,баахн
4792,ein wenig::ADV,simmna,баахнар
4793,ein wenig::ADV,сада,баахн
4794,ein wenig::ADV,сада,баахнар
4795,ein wenig::ADV,садаматта,баахн
4796,ein wenig::ADV,садаматта,баахнар
4797,kaum::ADV,jallan,әрә
4798,kaum::ADV,vánet,әрә
4799,kaum::ADV,báljo,әрә
4800,kaum::ADV,illá,әрә
4801,kaum::ADV,illvaa,әрә
4802,kaum::ADV,мале,әрә
4803,kaum::ADV,элэлэ,әрә
4804,sehr::ADV,sagk,йир
4805,sehr::ADV,riek,йир
4806,sehr::ADV,sieldes,йир
4807,sehr::ADV,hui,йир
4808,sehr::ADV,ollu,йир
4809,sehr::ADV,čuuvtij,йир
4810,sehr::ADV,sami,йир
4811,sehr::ADV,čuu´t,йир
4812,sehr::ADV,пэре,йир
4813,sehr::ADV,чофта,йир
4814,so::ADV,numhtie,иигҗ
4815,so::ADV,nav,иигҗ
4816,so::ADV,nuov,иигҗ
4817,so::ADV,nåv,иигҗ
4818,so::ADV,nu,иигҗ
4819,so::ADV,näävt,иигҗ
4820,so::ADV,de,иигҗ
4821,so::ADV,nu´t,иигҗ
4822,so::ADV,nääi´t,иигҗ
4823,so::ADV,те̄льнэ,иигҗ
4824,noch::ADV,annje,ода чигн
4825,noch::ADV,ájn,ода чигн
4826,noch::ADV,vilá,ода чигн
4827,noch::ADV,ain,ода чигн
4828,noch::ADV,vela,ода чигн
4829,noch::ADV,võl,ода чигн
4830,noch::ADV,veâl,ода чигн
4831,noch::ADV,вя̄л,ода чигн
4832,nur::ADV,ajve,һанцхн
4833,nur::ADV,barre,һанцхн
4834,nur::ADV,dåssjå,һанцхн
4835,nur::ADV,dušše,һанцхн
4836,nur::ADV,váá,һанцхн
4837,nur::ADV,pâi,һанцхн
4838,nur::ADV,leša,һанцхн
4839,nur::ADV,tåå´lǩ,һанцхн
4840,nur::ADV,лэша,һанцхн
4841,nur::ADV,лышшэ,һанцхн
4842,schon::ADV,joe,одх
4843,schon::ADV,juo,одх
4844,schon::ADV,juo,одх
4845,schon::ADV,juo,одх
4846,schon::ADV,ju´n,одх
4847,schon::ADV,ё,одх
4848,wieder::ADV,vihth,бас
4849,wieder::ADV,aajmoen,бас
4850,wieder::ADV,vas,бас
4851,wieder::ADV,ådåsis,бас
4852,wieder::ADV,fas,бас
4853,wieder::ADV,vuot,бас
4854,wieder::ADV,vest,бас
4855,wieder::ADV,däs,бас
4856,wieder::ADV,e´pet,бас
4857,wieder::ADV,аввта,бас
4858,wieder::ADV,о̄дтсэ,бас
4859,vor::PRP,åvteste,урд
4860,vor::PRP,ålggolin,урд
4861,vor::PRP,ovddas,урд
4862,vor::PRP,oovdâst,урд
4863,vor::PRP,ooudâst,урд
4864,vor::PRP,авьтэмьбе̄лльт,урд
4865,hinter::PRP,duekesne,ца
4866,hinter::PRP,duogen,ца
4867,hinter::PRP,maŋŋelin,ца
4868,hinter::PRP,maŋil,ца
4869,hinter::PRP,duogás,ца
4870,hinter::PRP,tyeḥin,ца
4871,hinter::PRP,tue´ǩǩen,ца
4872,hinter::PRP,маӈельт,ца
4873,unter::PRP,nuelesne,дор
4874,unter::PRP,vuolen,дор
4875,unter::PRP,vuolde,дор
4876,unter::PRP,vyel'ni,дор
4877,unter::PRP,vue´llen,дор
4878,unter::PRP,вӯлльнҍ,дор
4879,durch::PRP,vieken,ивт
4880,durch::PRP,vieken,дундаһур
4881,durch::PRP,tjadá,ивт
4882,durch::PRP,tjadá,дундаһур
4883,durch::PRP,-rájge,ивт
4884,durch::PRP,-rájge,дундаһур
4885,durch::PRP,čađa,ивт
4886,durch::PRP,čađa,дундаһур
4887,durch::PRP,čoođâ,ивт
4888,durch::PRP,čoođâ,дундаһур
4889,durch::PRP,čõõđ,ивт
4890,durch::PRP,čõõđ,дундаһур
4891,durch::PRP,pääi´ǩ,ивт
4892,durch::PRP,pääi´ǩ,дундаһур
4893,durch::PRP,че̄д,ивт
4894,durch::PRP,че̄д,дундаһур
4895,neben::PRP,baaltese,хаҗуд
4896,neben::PRP,báldan,хаҗуд
4897,neben::PRP,bálddas,хаҗуд
4898,neben::PRP,paaldâst,хаҗуд
4899,neben::PRP,paaldâst,хаҗуд
4900,neben::PRP,поалльтэ,хаҗуд
4901,zwischen::PRP,gaskesne,хоорнд
4902,zwischen::PRP,gasska,хоорнд
4903,zwischen::PRP,gaskkas,хоорнд
4904,zwischen::PRP,kooskâst,хоорнд
4905,zwischen::PRP,kâskka,хоорнд
4906,zwischen::PRP,кэскэсьт,хоорнд
4907,zwischen::PRP,кэ̄скэль,хоорнд
4908,wegen::PRP,dïete,көлтә
4909,wegen::PRP,dïete,деерәс
4910,wegen::PRP,gaevhtieh,көлтә
4911,wegen::PRP,gaevhtieh,деерәс
4912,wegen::PRP,diehti,көлтә
4913,wegen::PRP,diehti,деерәс
4914,wegen::PRP,dihte,көлтә
4915,wegen::PRP,dihte,деерәс
4916,wegen::PRP,geažil,көлтә
4917,wegen::PRP,geažil,деерәс
4918,wegen::PRP,tet,көлтә
4919,wegen::PRP,tet,деерәс
4920,wegen::PRP,diõtt,көлтә
4921,wegen::PRP,diõtt,деерәс
4922,wegen::PRP,ǩeäč'ča,көлтә
4923,wegen::PRP,ǩeäč'ča,деерәс
4924,wegen::PRP,гуэйке,көлтә
4925,wegen::PRP,гуэйке,деерәс
4926,dies::PRN,dihte,эн
4927,dies::PRN,dát,эн
4928,dies::PRN,dát,эн
4929,dies::PRN,táát,эн
4930,dies::PRN,tät,эн
4931,dies::PRN,tiett-aa,эн
4932,dies::PRN,тэдт,эн
4933,das::PRN,dohte,тер
4934,das::PRN,dat,тер
4935,das::PRN,dat,тер
4936,das::PRN,tot,тер
4937,das::PRN,tõt,тер
4938,das::PRN,тудт,тер
4939,alles::PRN,gaajhke,цуһар
4940,alles::PRN,gájkka,цуһар
4941,alles::PRN,buot,цуһар
4942,alles::PRN,puoh,цуһар
4943,alles::PRN,puk,цуһар
4944,alles::PRN,пугк,цуһар
4945,ich::PRN,manne,би
4946,ich::PRN,mån,би
4947,ich::PRN,månnå,би
4948,ich::PRN,mun,би
4949,ich::PRN,mun,би
4950,ich::PRN,munnâ,би
4951,ich::PRN,mon,би
4952,ich::PRN,мунн,би
4953,du::PRN,datne,чи
4954,du::PRN,dån,чи
4955,du::PRN,don,чи
4956,du::PRN,tun,чи
4957,du::PRN,ton,чи
4958,du::PRN,то̄нн,чи
4959,er::PRN,dïhte,тер
4960,er::PRN,sån,тер
4961,er::PRN,son,тер
4962,er::PRN,sun,тер
4963,er::PRN,son,тер
4964,er::PRN,со̄нн,тер
4965,wir::PRN,mijjieh,мадн
4966,wir::PRN,mij,мадн
4967,wir::PRN,mii,мадн
4968,wir::PRN,mij,мадн
4969,wir::PRN,mij,мадн
4970,wir::PRN,мыйй,мадн
4971,ihr::PRN,dijjie,та
4972,ihr::PRN,dij,та
4973,ihr::PRN,dii,та
4974,ihr::PRN,tij,та
4975,ihr::PRN,tij,та
4976,ihr::PRN,тыйй,та
4977,sie::PRN,dah,тедн
4978,sie::PRN,sij,тедн
4979,sie::PRN,sii,тедн
4980,sie::PRN,sij,тедн
4981,sie::PRN,sij,тедн
4982,sie::PRN,сыйй,тедн
4983,was::FPRN,mij,юн
4984,was::FPRN,mij,юн
4985,was::FPRN,mii,юн
4986,was::FPRN,mii,юн
4987,was::FPRN,mii,юн
4988,was::FPRN,мӣ,юн
4989,wer::FPRN,gie,кен
4990,wer::FPRN,guhti,кен
4991,wer::FPRN,gii,кен
4992,wer::FPRN,guhte,кен
4993,wer::FPRN,kii,кен
4994,wer::FPRN,ǩii,кен
4995,wer::FPRN,kåå´tt,кен
4996,wer::FPRN,ке̄,кен
4997,wo::FADV,gusnie,хама
4998,wo::FADV,gånnå,хама
4999,wo::FADV,gos,хама
5000,wo::FADV,kost,хама
5001,wo::FADV,ko´st,хама
5002,wo::FADV,касьт,хама
5003,wohin::FADV,gogka,хамаран
5004,wohin::FADV,gåsi,хамаран
5005,wohin::FADV,gosa,хамаран
5006,wohin::FADV,kuus,хамаран
5007,wohin::FADV,koozz,хамаран
5008,wohin::FADV,ко̄з,хамаран
5009,wie::FADV,guktie,яһҗ
5010,wie::FADV,guktie,яһад
5011,wie::FADV,gumhtie,яһҗ
5012,wie::FADV,gumhtie,яһад
5013,wie::FADV,gåktu,яһҗ
5014,wie::FADV,gåktu,яһад
5015,wie::FADV,mot,яһҗ
5016,wie::FADV,mot,яһад
5017,wie::FADV,mahte,яһҗ
5018,wie::FADV,mahte,яһад
5019,wie::FADV,mä´htt,яһҗ
5020,wie::FADV,mä´htt,яһад
5021,wie::FADV,ко̄ххт,яһҗ
5022,wie::FADV,ко̄ххт,яһад
5023,warum::FADV,man,юңгад
5024,warum::FADV,manen,юңгад
5025,warum::FADV,manne,юңгад
5026,warum::FADV,mane,юңгад
5027,warum::FADV,mondiet,юңгад
5028,warum::FADV,mõõzz,юңгад
5029,warum::FADV,mää´nn,юңгад
5030,warum::FADV,мэ̄йт,юңгад
5031,warum::FADV,мэ̄ннгуэйке,юңгад
5032,wieviel::FNUM,man jeenje,кедү
5033,wieviel::FNUM,makta,кедү
5034,wieviel::FNUM,olugo,кедү
5035,wieviel::FNUM,kalle,кедү
5036,wieviel::FNUM,kâ´ll,кедү
5037,wieviel::FNUM,мэ̄ннве̄рьт,кедү
5038,wieviel::FNUM,мэ̄нлянчверьт,кедү
5039,eins::NUM,akte,негн
5040,eins::NUM,akta,негн
5041,eins::NUM,okta,негн
5042,eins::NUM,ohtâ,негн
5043,eins::NUM,õhtt,негн
5044,eins::NUM,э̄ххт,негн
5045,eins::NUM,о̄ххтэ,негн
5046,zwei::NUM,göökte,хойр
5047,zwei::NUM,guokta,хойр
5048,zwei::NUM,guokte,хойр
5049,zwei::NUM,kyeh'ti,хойр
5050,zwei::NUM,kuõ´htt,хойр
5051,zwei::NUM,кӯххт,хойр
5052,drei::NUM,golme,һурвн
5053,drei::NUM,gålmmå,һурвн
5054,drei::NUM,golbma,һурвн
5055,drei::NUM,kulmâ,һурвн
5056,drei::NUM,koumm,һурвн
5057,drei::NUM,ко̄ллм,һурвн
5058,vier::NUM,njieljie,дөрвн
5059,vier::NUM,niellja,дөрвн
5060,vier::NUM,njeallje,дөрвн
5061,vier::NUM,nelji,дөрвн
5062,vier::NUM,nellj,дөрвн
5063,vier::NUM,не̄лльй,дөрвн
5064,fünf::NUM,vïjhte,тавн
5065,fünf::NUM,vihtta,тавн
5066,fünf::NUM,vihtta,тавн
5067,fünf::NUM,vittâ,тавн
5068,fünf::NUM,vitt,тавн
5069,fünf::NUM,выдт,тавн
5070,sechs::NUM,govhte,зурһан
5071,sechs::NUM,guhtta,зурһан
5072,sechs::NUM,guhtta,зурһан
5073,sechs::NUM,kuttâ,зурһан
5074,sechs::NUM,kutt,зурһан
5075,sechs::NUM,кудт,зурһан
5076,sieben::NUM,tjïjhtje,долан
5077,sieben::NUM,giehtja,долан
5078,sieben::NUM,čieža,долан
5079,sieben::NUM,čiččâm,долан
5080,sieben::NUM,čiččâm,долан
5081,sieben::NUM,кыджемь,долан
5082,acht::NUM,gaektsie,нәәмн
5083,acht::NUM,gáktsa,нәәмн
5084,acht::NUM,gávcci,нәәмн
5085,acht::NUM,käävci,нәәмн
5086,acht::NUM,kääu´c,нәәмн
5087,acht::NUM,ка̄ххц,нәәмн
5088,neun::NUM,uktsie,йисн
5089,neun::NUM,aktse,йисн
5090,neun::NUM,ovcci,йисн
5091,neun::NUM,oovce,йисн
5092,neun::NUM,å´hcc,йисн
5093,neun::NUM,аххц,йисн
5094,zehn::NUM,luhkie,арвн
5095,zehn::NUM,låhke,арвн
5096,zehn::NUM,lågev,арвн
5097,zehn::NUM,logi,арвн
5098,zehn::NUM,loṿe,арвн
5099,zehn::NUM,lååi,арвн
5100,zehn::NUM,лоагкь,арвн
5101,elf::NUM,luhkieakte,арвн негн
5102,elf::NUM,lågenanakta,арвн негн
5103,elf::NUM,oktanuppelohkái,арвн негн
5104,elf::NUM,ohtnubáloh,арвн негн
5105,elf::NUM,õtmlo,арвн негн
5106,elf::NUM,õhttmlo,арвн негн
5107,elf::NUM,э̄ххтэмплоагкь,арвн негн
5108,zwölf::NUM,luhkiegöökte,арвн хойр
5109,zwölf::NUM,lågenanguokta,арвн хойр
5110,zwölf::NUM,guoktenuppelohkái,арвн хойр
5111,zwölf::NUM,kyeh'tnubáloh,арвн хойр
5112,zwölf::NUM,kuâtmlo,арвн хойр
5113,zwölf::NUM,kuâhttmlo,арвн хойр
5114,zwölf::NUM,кӯххтэмплоагкь,арвн хойр
5115,zwanzig::NUM,göökteluhkie,хөрн
5116,zwanzig::NUM,guoktalåhke,хөрн
5117,zwanzig::NUM,guoktelogi,хөрн
5118,zwanzig::NUM,kyeh'tilov,хөрн
5119,zwanzig::NUM,kuâhttlo,хөрн
5120,zwanzig::NUM,кӯххтлоагкь,хөрн
5121,dreißig::NUM,golmeluhkie,һучн
5122,dreißig::NUM,gålmmålåhke,һучн
5123,dreißig::NUM,golbmalogi,һучн
5124,dreißig::NUM,kulmâlov,һучн
5125,dreißig::NUM,koummlo,һучн
5126,dreißig::NUM,ко̄ллмлоагкь,һучн
5127,vierzig::NUM,njieljieluhkie,дөчн
5128,vierzig::NUM,nielljalåhke,дөчн
5129,vierzig::NUM,njealljelogi,дөчн
5130,vierzig::NUM,neljilov,дөчн
5131,vierzig::NUM,nelljlo,дөчн
5132,vierzig::NUM,не̄лльйлоагкь,дөчн
5133,fünfzig::NUM,vïjhteluhkie,тәвн
5134,fünfzig::NUM,vihttalåhke,тәвн
5135,fünfzig::NUM,vihttalogi,тәвн
5136,fünfzig::NUM,vittâlov,тәвн
5137,fünfzig::NUM,vittlo,тәвн
5138,fünfzig::NUM,выдтлоагкъ,тәвн
5139,sechzig::NUM,govhteluhkie,җирн
5140,sechzig::NUM,guhttalåhke,җирн
5141,sechzig::NUM,guhttalogi,җирн
5142,sechzig::NUM,kuttâlov,җирн
5143,sechzig::NUM,kuttlo,җирн
5144,sechzig::NUM,кудтлоагкь,җирн
5145,siebzig::NUM,tjïjhtjeluhkie,далн
5146,siebzig::NUM,gietjavlåhke,далн
5147,siebzig::NUM,čiežalogi,далн
5148,siebzig::NUM,čiččâmlov,далн
5149,siebzig::NUM,čičmlo,далн
5150,siebzig::NUM,кыджемьлоагкь,далн
5151,achtzig::NUM,gaektsieluhkie,найн
5152,achtzig::NUM,gáktsalåhke,найн
5153,achtzig::NUM,gávccilogi,найн
5154,achtzig::NUM,kähcilov,найн
5155,achtzig::NUM,kä´hcclo,найн
5156,achtzig::NUM,ка̄ххцлоагкь,найн
5157,neunzig::NUM,uktsieluhkie,йирн
5158,neunzig::NUM,aktselåhke,йирн
5159,neunzig::NUM,ovccilogi,йирн
5160,neunzig::NUM,ohcelov,йирн
