,Concept_ID,mhr,se
6929,werfen::V,шуа́ш,slampestidh
6930,werfen::V,шуа́ш,bálkkot
6931,werfen::V,шуа́ш,suhppet
6932,werfen::V,шуа́ш,šlivgiđ
6933,werfen::V,шуа́ш,čeâǥǥted
6934,werfen::V,шуа́ш,суэххпэ
6935,werfen::V,кышка́ш,slampestidh
6936,werfen::V,кышка́ш,bálkkot
6937,werfen::V,кышка́ш,suhppet
6938,werfen::V,кышка́ш,šlivgiđ
6939,werfen::V,кышка́ш,čeâǥǥted
6940,werfen::V,кышка́ш,суэххпэ
6941,fangen::V,куча́ш,bivtedh
6942,fangen::V,куча́ш,giddit
6943,fangen::V,куча́ш,bivdit
6944,fangen::V,куча́ш,toppiđ
6945,fangen::V,куча́ш,tää´vted
6946,fangen::V,куча́ш,та̄бпэ
6947,fangen::V,куча́ш,со̄а̄гкэ
6948,packen::V,руалта́ш,doerelidh
6949,packen::V,руалта́ш,kreemsedh
6950,packen::V,руалта́ш,doahppit
6951,packen::V,руалта́ш,doahput
6952,packen::V,руалта́ш,tuáppuđ
6953,packen::V,руалта́ш,ká'ivâstiđ
6954,packen::V,руалта́ш,tää´vted
6955,packen::V,руалта́ш,каццсе
6956,packen::V,руалта́ш,туэрркэ
6957,packen::V,руалта́ш,ро̄а̄ппчье
6958,verstecken::V,тоя́ш,tjïekedh
6959,verstecken::V,тоя́ш,tjiehkat
6960,verstecken::V,тоя́ш,čiehkat
6961,verstecken::V,тоя́ш,čieḥâđ
6962,verstecken::V,тоя́ш,peittad
6963,verstecken::V,тоя́ш,пе̄йхьтэ
6964,teilen::V,пӧла́ш,juekedh
6965,teilen::V,пӧла́ш,juohket
6966,teilen::V,пӧла́ш,juohkit
6967,teilen::V,пӧла́ш,jyeḥiđ
6968,teilen::V,пӧла́ш,jue´ǩǩed
6969,teilen::V,пӧла́ш,ю̄гке
6970,teilen::V,пӧла́ш,ра̄ттҍке
6971,schicken::V,колта́ш,saadtodh
6972,schicken::V,колта́ш,sáddit
6973,schicken::V,колта́ш,sáddet
6974,schicken::V,колта́ш,vuo'lgâttiđ
6975,schicken::V,колта́ш,vuõltteed
6976,schicken::V,колта́ш,вӯлкхэ
6977,bringen::V,конда́ш,buektedh
6978,bringen::V,конда́ш,doalvvot
6979,bringen::V,конда́ш,buktit
6980,bringen::V,конда́ш,tuál'vuđ
6981,bringen::V,конда́ш,pu´htted
6982,bringen::V,конда́ш,пыххьтэ
6983,hinzufügen::V,ешара́ш,dievhtedh
6984,hinzufügen::V,ешара́ш,duoddit
6985,hinzufügen::V,ешара́ш,lasedit
6986,hinzufügen::V,ешара́ш,lasihit
6987,hinzufügen::V,ешара́ш,lasettiđ
6988,hinzufügen::V,ешара́ш,lââ´zzted
6989,hinzufügen::V,ешара́ш,лажьхе
6990,bekommen::V,нала́ш,åadtjodh
6991,bekommen::V,нала́ш,åttjudit
6992,bekommen::V,нала́ш,oažžut
6993,bekommen::V,нала́ш,juksâđ
6994,bekommen::V,нала́ш,uáž'žuđ
6995,bekommen::V,нала́ш,vuäǯ'ǯâd
6996,bekommen::V,нала́ш,вуаннче
6997,erhalten::V,нала́ш,åadtjodh
6998,erhalten::V,нала́ш,oadtjot
6999,erhalten::V,нала́ш,oažžut
7000,erhalten::V,нала́ш,uáž'žuđ
7001,erhalten::V,нала́ш,vuäǯ'ǯâd
7002,erhalten::V,нала́ш,ва̄лльтэ
7003,nehmen::V,нала́ш,vaeltedh
7004,nehmen::V,нала́ш,válldet
7005,nehmen::V,нала́ш,váldit
7006,nehmen::V,нала́ш,väldiđ
7007,nehmen::V,нала́ш,vä´ldded
7008,nehmen::V,нала́ш,ва̄лльтэ
7009,wählen::V,сайла́ш,veeljedh
7010,wählen::V,сайла́ш,válljit
7011,wählen::V,сайла́ш,válljet
7012,wählen::V,сайла́ш,valjiđ
7013,wählen::V,сайла́ш,vaalšed
7014,wählen::V,сайла́ш,va´lljeed
7015,wählen::V,сайла́ш,воалшэ
7016,auswählen::V,таҥгла́ш,veeljedh
7017,auswählen::V,таҥгла́ш,tjuolldet
7018,auswählen::V,таҥгла́ш,válljet
7019,auswählen::V,таҥгла́ш,valjiđ
7020,auswählen::V,таҥгла́ш,vaalšed
7021,auswählen::V,таҥгла́ш,va´lljeed
7022,auswählen::V,таҥгла́ш,воалшэ
7023,bewahren::V,сакла́ш,vaarjelidh
7024,bewahren::V,сакла́ш,bisodit
7025,bewahren::V,сакла́ш,várjjalit
7026,bewahren::V,сакла́ш,seailluhit
7027,bewahren::V,сакла́ш,varjâliđ
7028,bewahren::V,сакла́ш,varjjled
7029,bewahren::V,сакла́ш,ӣшшьтэ
7030,bewahren::V,сакла́ш,во̄а̄ррьдэ
7031,behindern::V,чаракла́ш,hööptdeh
7032,behindern::V,чаракла́ш,hieredit
7033,behindern::V,чаракла́ш,muhttet
7034,behindern::V,чаракла́ш,eastadit
7035,behindern::V,чаракла́ш,estiđ
7036,behindern::V,чаракла́ш,coggâđ
7037,behindern::V,чаракла́ш,hettiđ
7038,behindern::V,чаракла́ш,cõggâd
7039,behindern::V,чаракла́ш,е̄кхэллэ
7040,verderben::V,пужа́ш,biejstedh
7041,verderben::V,пужа́ш,spedjat
7042,verderben::V,пужа́ш,billistit
7043,verderben::V,пужа́ш,pillediđ
7044,verderben::V,пужа́ш,tårmmad
7045,verderben::V,пужа́ш,pe´llsted
7046,verderben::V,пужа́ш,тоаррмэ
7047,verderben::V,пужа́ш,ма̄ййкэ
7048,beschädigen::V,пужа́ш,fæjloedidh
7049,beschädigen::V,пужа́ш,vahágahttet
7050,beschädigen::V,пужа́ш,bilidit
7051,beschädigen::V,пужа́ш,vahâgittiđ
7052,beschädigen::V,пужа́ш,pä´rtteed
7053,beschädigen::V,пужа́ш,муррьтэ
7054,zerbrechen::V,пудырта́ш,tsööpkedh
7055,zerbrechen::V,пудырта́ш,doadjet
7056,zerbrechen::V,пудырта́ш,cuvket
7057,zerbrechen::V,пудырта́ш,cuov'kkiđ
7058,zerbrechen::V,пудырта́ш,muårrâd
7059,zerbrechen::V,пудырта́ш,cu´vǩǩeed
7060,zerbrechen::V,пудырта́ш,муррьтэ
7061,zerreißen::V,кӱрла́ш,gejhkielidh
7062,zerreißen::V,кӱрла́ш,gajkudit
7063,zerreißen::V,кӱрла́ш,gaikkodit
7064,zerreißen::V,кӱрла́ш,ráisket
7065,zerreißen::V,кӱрла́ш,kiškođ
7066,zerreißen::V,кӱрла́ш,ra´šǩǩeed
7067,zerreißen::V,кӱрла́ш,пуатткэ
7068,zerstören::V,шалата́ш,eerjedh
7069,zerstören::V,шалата́ш,biejsstet
7070,zerstören::V,шалата́ш,håhkkidit
7071,zerstören::V,шалата́ш,heavahit
7072,zerstören::V,шалата́ш,duš'šadit
7073,zerstören::V,шалата́ш,bilidit
7074,zerstören::V,шалата́ш,hevâttiđ
7075,zerstören::V,шалата́ш,hiâvted
7076,zerstören::V,шалата́ш,ёҏтэ
7077,verbrennen::V,йӱлата́ш,båeltedh
7078,verbrennen::V,йӱлата́ш,boalldet
7079,verbrennen::V,йӱлата́ш,boaldit
7080,verbrennen::V,йӱлата́ш,puál'diđ
7081,verbrennen::V,йӱлата́ш,puä´ldded
7082,verbrennen::V,йӱлата́ш,пуэлльтэ
7083,geben::V,пуа́ш,vedtedh
7084,geben::V,пуа́ш,vaddet
7085,geben::V,пуа́ш,addit
7086,geben::V,пуа́ш,addliđ
7087,geben::V,пуа́ш,ä´n
7088,geben::V,пуа́ш,аннҍтэ
7089,reichen::V,пуа́ш,geelkedh
7090,reichen::V,пуа́ш,lagádit
7091,reichen::V,пуа́ш,geiget
7092,reichen::V,пуа́ш,keigiđ
7093,reichen::V,пуа́ш,vuõiggâ´stted
7094,reichen::V,пуа́ш,аннҍтэ
7095,schenken::V,пӧлекла́ш,vedtedh
7096,schenken::V,пӧлекла́ш,vaddet
7097,schenken::V,пӧлекла́ш,skeaŋkut
7098,schenken::V,пӧлекла́ш,skeŋket
7099,schenken::V,пӧлекла́ш,skeŋkkiđ
7100,schenken::V,пӧлекла́ш,sǩiâŋkkâd
7101,schenken::V,пӧлекла́ш,ла̄ххе
7102,versprechen::V,сӧра́ш,luhpiedidh
7103,versprechen::V,сӧра́ш,jáhttet
7104,versprechen::V,сӧра́ш,lohpidit
7105,versprechen::V,сӧра́ш,lopediđ
7106,versprechen::V,сӧра́ш,lå´ppeed
7107,versprechen::V,сӧра́ш,о̄а̄шштҍе
7108,wünschen::V,тылана́ш,lahkoehtidh
7109,wünschen::V,тылана́ш,sávvat
7110,wünschen::V,тылана́ш,sávadit
7111,wünschen::V,тылана́ш,doaivvuhit
7112,wünschen::V,тылана́ш,tuá'ivuttiđ
7113,wünschen::V,тылана́ш,tuâivvad
7114,wünschen::V,тылана́ш,туввэ
7115,loben::V,мокта́ш,girmedh
7116,loben::V,мокта́ш,májnnot
7117,loben::V,мокта́ш,rámmpot
7118,loben::V,мокта́ш,máidnut
7119,loben::V,мокта́ш,rámidit
7120,loben::V,мокта́ш,rammuđ
7121,loben::V,мокта́ш,rämidiđ
7122,loben::V,мокта́ш,ââ´leed
7123,loben::V,мокта́ш,ǩei´tted
7124,loben::V,мокта́ш,кыйта
7125,küssen::V,шупшала́ш,tjånnahtidh
7126,küssen::V,шупшала́ш,tjuvliestidh
7127,küssen::V,шупшала́ш,tjullit
7128,küssen::V,шупшала́ш,tjulestit
7129,küssen::V,шупшала́ш,cum'mát
7130,küssen::V,шупшала́ш,cummistit
7131,küssen::V,шупшала́ш,cummâliđ
7132,küssen::V,шупшала́ш,cu´mmsted
7133,küssen::V,шупшала́ш,cu´mmstõõllâd
7134,küssen::V,шупшала́ш,нӣссэ
7135,wiegen::V,рӱпша́ш,sjammadidh
7136,wiegen::V,рӱпша́ш,vuohttot
7137,wiegen::V,рӱпша́ш,vuohtudit
7138,wiegen::V,рӱпша́ш,vuohttut
7139,wiegen::V,рӱпша́ш,vuát'tuđ
7140,wiegen::V,рӱпша́ш,nuäkkad
7141,wiegen::V,рӱпша́ш,suâibted
7142,wiegen::V,рӱпша́ш,нуагкэ
7143,zudecken::V,леведа́ш,gaptjedh
7144,zudecken::V,леведа́ш,loavddet
7145,zudecken::V,леведа́ш,gokčat
7146,zudecken::V,леведа́ш,luáv'diđ
7147,zudecken::V,леведа́ш,kä´tted
7148,zudecken::V,леведа́ш,ка̄ххьтэ
7149,wecken::V,помыжалтара́ш,gåaskodh
7150,wecken::V,помыжалтара́ш,båktet
7151,wecken::V,помыжалтара́ш,boktit
7152,wecken::V,помыжалтара́ш,rávkat
7153,wecken::V,помыжалтара́ш,cuvnâđ
7154,wecken::V,помыжалтара́ш,counnâd
7155,wecken::V,помыжалтара́ш,цо̄ввнэ
7156,zeigen::V,ончыкта́ш,vuesiehtidh
7157,zeigen::V,ончыкта́ш,vuosedit
7158,zeigen::V,ончыкта́ш,giejgget
7159,zeigen::V,ончыкта́ш,čájehit
7160,zeigen::V,ончыкта́ш,čäittiđ
7161,zeigen::V,ончыкта́ш,čujottiđ
7162,zeigen::V,ончыкта́ш,čuäi´ted
7163,zeigen::V,ончыкта́ш,вӯзьхе
7164,führen::V,вӱда́ш,steeredh
7165,führen::V,вӱда́ш,doalvvot
7166,führen::V,вӱда́ш,láidet
7167,führen::V,вӱда́ш,jođettiđ
7168,führen::V,вӱда́ш,jåå´đted
7169,führen::V,вӱда́ш,выгкэ
7170,lehren::V,туныкта́ш,ööhpehtidh
7171,lehren::V,туныкта́ш,åhpadit
7172,lehren::V,туныкта́ш,oahpahit
7173,lehren::V,туныкта́ш,máttááttiđ
7174,lehren::V,туныкта́ш,mätt'ted
7175,lehren::V,туныкта́ш,vuä´ppsted
7176,lehren::V,туныкта́ш,ма̄тҍха
7177,unterrichten::V,туныкта́ш,ööhpehtidh
7178,unterrichten::V,туныкта́ш,lågådit
7179,unterrichten::V,туныкта́ш,åhpadit
7180,unterrichten::V,туныкта́ш,oahpahit
7181,unterrichten::V,туныкта́ш,škovliđ
7182,unterrichten::V,туныкта́ш,máttááttiđ
7183,unterrichten::V,туныкта́ш,mätt'ted
7184,unterrichten::V,туныкта́ш,vuä´ppsted
7185,unterrichten::V,туныкта́ш,ма̄тҍха
7186,aufziehen::V,орышта́ш,eeledh
7187,aufziehen::V,орышта́ш,bajedit
7188,aufziehen::V,орышта́ш,biebmat
7189,aufziehen::V,орышта́ш,pajaskeessiđ
7190,aufziehen::V,орышта́ш,šoddâdiđ
7191,aufziehen::V,орышта́ш,šõddeed
7192,aufziehen::V,орышта́ш,peâm'mad
7193,aufziehen::V,орышта́ш,вуэпьсе
7194,leiten::V,вӱда́ш,lijrehtidh
7195,leiten::V,вӱда́ш,lájddit
7196,leiten::V,вӱда́ш,oatsodit
7197,leiten::V,вӱда́ш,jođihit
7198,leiten::V,вӱда́ш,stivriđ
7199,leiten::V,вӱда́ш,hovdiđ
7200,leiten::V,вӱда́ш,jåå´đted
7201,leiten::V,вӱда́ш,выгкэ
7202,leiten::V,вӱда́ш,вӯййкье
7203,leiten::V,вуйлата́ш,lijrehtidh
7204,leiten::V,вуйлата́ш,lájddit
7205,leiten::V,вуйлата́ш,oatsodit
7206,leiten::V,вуйлата́ш,jođihit
7207,leiten::V,вуйлата́ш,stivriđ
7208,leiten::V,вуйлата́ш,hovdiđ
7209,leiten::V,вуйлата́ш,jåå´đted
7210,leiten::V,вуйлата́ш,выгкэ
7211,leiten::V,вуйлата́ш,вӯййкье
7212,antreiben::V,поктыла́ш,eadtjoestidh
7213,antreiben::V,поктыла́ш,hasodit
7214,antreiben::V,поктыла́ш,hállsjedit
7215,antreiben::V,поктыла́ш,gevret
7216,antreiben::V,поктыла́ш,rássat
7217,antreiben::V,поктыла́ш,kušottiđ
7218,antreiben::V,поктыла́ш,huá'puttiđ
7219,antreiben::V,поктыла́ш,rääskted
7220,antreiben::V,поктыла́ш,hõškkled
7221,antreiben::V,поктыла́ш,ёадҌхе
7222,lassen::V,-та́ш,baajedh
7223,lassen::V,-та́ш,-ahttet
7224,lassen::V,-та́ш,diktit
7225,lassen::V,-та́ш,-ttiđ
7226,lassen::V,-та́ш,ä´n
7227,lassen::V,-та́ш,па̄ххкэ
7228,einladen::V,ӱжа́ш,bööredh
7229,einladen::V,ӱжа́ш,bivddit
7230,einladen::V,ӱжа́ш,gåhttjot
7231,einladen::V,ӱжа́ш,bovdet
7232,einladen::V,ӱжа́ш,koččođ
7233,einladen::V,ӱжа́ш,kåččad
7234,einladen::V,ӱжа́ш,коаххче
7235,vereinigen::V,иктешла́ш,iktedidh
7236,vereinigen::V,иктешла́ш,aktidit
7237,vereinigen::V,иктешла́ш,ovttastahttit
7238,vereinigen::V,иктешла́ш,o'vtâstittiđ
7239,vereinigen::V,иктешла́ш,õhtteed
7240,vereinigen::V,иктешла́ш,э̄хтхэ
7241,besuchen::V,то́лын кая́ш,åahpodh
7242,besuchen::V,то́лын кая́ш,goevlelidh
7243,besuchen::V,то́лын кая́ш,guossit
7244,besuchen::V,то́лын кая́ш,gal'let
7245,besuchen::V,то́лын кая́ш,fitnat
7246,besuchen::V,то́лын кая́ш,kolliđ
7247,besuchen::V,то́лын кая́ш,kõ´ll'jed
7248,besuchen::V,то́лын кая́ш,по̄дтлэ
7249,besuchen::V,то́лын кая́ш,во̄тэдтэ
7250,besuchen::V,то́лын кая́ш,во̄а̄ррдэ
7251,treffen::V,вашлия́ш,dieviedidh
7252,treffen::V,вашлия́ш,iejvvit
7253,treffen::V,вашлия́ш,deaivat
7254,treffen::V,вашлия́ш,staaviđ
7255,treffen::V,вашлия́ш,teividiđ
7256,treffen::V,вашлия́ш,o´ddjõõttâd
7257,treffen::V,вашлия́ш,вуэсстлэ
7258,sich versammeln::V,погына́ш,gaavnedidh
7259,sich versammeln::V,погына́ш,tjoaggut
7260,sich versammeln::V,погына́ш,čoahkkanit
7261,sich versammeln::V,погына́ш,čokkâniđ
7262,sich versammeln::V,погына́ш,nurâdâttâđ
7263,sich versammeln::V,погына́ш,noorõõttâd
7264,sich versammeln::V,погына́ш,вӯллклэ
7265,sich versammeln::V,чумырга́ш,gaavnedidh
7266,sich versammeln::V,чумырга́ш,tjoaggut
7267,sich versammeln::V,чумырга́ш,čoahkkanit
7268,sich versammeln::V,чумырга́ш,čokkâniđ
7269,sich versammeln::V,чумырга́ш,nurâdâttâđ
7270,sich versammeln::V,чумырга́ш,noorõõttâd
7271,sich versammeln::V,чумырга́ш,вӯллклэ
7272,spielen::V,мода́ш,rïdtjedh
7273,spielen::V,мода́ш,lustedalledh
7274,spielen::V,мода́ш,ståhkat
7275,spielen::V,мода́ш,stuvssit
7276,spielen::V,мода́ш,speallat
7277,spielen::V,мода́ш,le'ihâšiđ
7278,spielen::V,мода́ш,siõrrâd
7279,spielen::V,мода́ш,speâllad
7280,spielen::V,мода́ш,сӣррэ
7281,singen::V,мура́ш,laavlodh
7282,singen::V,мура́ш,lávllot
7283,singen::V,мура́ш,lávlut
7284,singen::V,мура́ш,lávluđ
7285,singen::V,мура́ш,läullad
7286,singen::V,мура́ш,ла̄ввлэ
7287,tanzen::V,кушта́ш,daanhtsodh
7288,tanzen::V,кушта́ш,dánssat
7289,tanzen::V,кушта́ш,gærssulit
7290,tanzen::V,кушта́ш,dánset
7291,tanzen::V,кушта́ш,tánssáđ
7292,tanzen::V,кушта́ш,ta´nssjed
7293,tanzen::V,кушта́ш,pleäs'sjed
7294,tanzen::V,кушта́ш,нюччке
7295,tanzen::V,кушта́ш,пляссъе
7296,sich trennen::V,ойырла́ш,jååkedidh
7297,sich trennen::V,ойырла́ш,sirrat
7298,sich trennen::V,ойырла́ш,sirádit
7299,sich trennen::V,ойырла́ш,earránit
7300,sich trennen::V,ойырла́ш,ratkuđ
7301,sich trennen::V,ойырла́ш,rätkkjed
7302,sich trennen::V,ойырла́ш,кӯдтъе
7303,verlassen::V,кудалта́ш,laehpedh
7304,verlassen::V,кудалта́ш,guodet
7305,verlassen::V,кудалта́ш,guođđit
7306,verlassen::V,кудалта́ш,hilgođ
7307,verlassen::V,кудалта́ш,kyeđđiđ
7308,verlassen::V,кудалта́ш,kue´đđed
7309,verlassen::V,кудалта́ш,сӯһпъе
7310,retten::V,утара́ш,gorredidh
7311,retten::V,утара́ш,gádjot
7312,retten::V,утара́ш,gádjut
7313,retten::V,утара́ш,kááijuđ
7314,retten::V,утара́ш,piä'luštiđ
7315,retten::V,утара́ш,ka´jjeed
7316,retten::V,утара́ш,вуаннче
7317,bewachen::V,орола́ш,geehtedh
7318,bewachen::V,орола́ш,váktit
7319,bewachen::V,орола́ш,fáktet
7320,bewachen::V,орола́ш,vahtiđ
7321,bewachen::V,орола́ш,värddjed
7322,bewachen::V,орола́ш,va´httjed
7323,bewachen::V,орола́ш,пынне
7324,bewachen::V,орола́ш,ка̄рвуллэ
7325,schützen::V,арала́ш,vaarjelidh
7326,schützen::V,арала́ш,suoddjit
7327,schützen::V,арала́ш,suodjalit
7328,schützen::V,арала́ш,suddjet
7329,schützen::V,арала́ш,varjâliđ
7330,schützen::V,арала́ш,suâided
7331,schützen::V,арала́ш,varjjled
7332,schützen::V,арала́ш,пынне
7333,verteidigen::V,арала́ш,vaarjelidh
7334,verteidigen::V,арала́ш,bælostit
7335,verteidigen::V,арала́ш,bealuštit
7336,verteidigen::V,арала́ш,čuollat
7337,verteidigen::V,арала́ш,piä'luštiđ
7338,verteidigen::V,арала́ш,peälšted
7339,verteidigen::V,арала́ш,пэ̄лль мэ̄ннэ
7340,sich schlagen::V,кредала́ш,dåarodh
7341,sich schlagen::V,кредала́ш,tjoelestidh
7342,sich schlagen::V,кредала́ш,doarrot
7343,sich schlagen::V,кредала́ш,doarrut
7344,sich schlagen::V,кредала́ш,tuárruđ
7345,sich schlagen::V,кредала́ш,tuärrad
7346,sich schlagen::V,кредала́ш,туаррэ
7347,schießen::V,лӱя́ш,vuetjedh
7348,schießen::V,лӱя́ш,skööhtedh
7349,schießen::V,лӱя́ш,vuohtjet
7350,schießen::V,лӱя́ш,báhčit
7351,schießen::V,лӱя́ш,pääččiđ
7352,schießen::V,лӱя́ш,pää´ččed
7353,schießen::V,лӱя́ш,ря̄хшкхэ
7354,siegen::V,сеҥа́ш,vïtnedh
7355,siegen::V,сеҥа́ш,vuojttet
7356,siegen::V,сеҥа́ш,vuoitit
7357,siegen::V,сеҥа́ш,vyei'ttiđ
7358,siegen::V,сеҥа́ш,vuei´tted
7359,siegen::V,сеҥа́ш,вуэйхьтэ
7360,ärgern::V,сырыкта́ш,måarahtehtedh
7361,ärgern::V,сырыкта́ш,suhttadit
7362,ärgern::V,сырыкта́ш,hárdit
7363,ärgern::V,сырыкта́ш,piä'ṿuttiđ
7364,ärgern::V,сырыкта́ш,âsseed
7365,ärgern::V,сырыкта́ш,се̄нтхэ
7366,schlagen::V,пера́ш,håasedh
7367,schlagen::V,пера́ш,laekedh
7368,schlagen::V,пера́ш,tsábbmet
7369,schlagen::V,пера́ш,tjassket
7370,schlagen::V,пера́ш,huškut
7371,schlagen::V,пера́ш,časkeđ
7372,schlagen::V,пера́ш,čâ´cǩǩed
7373,schlagen::V,пера́ш,та̄гкэ
7374,schlagen::V,пера́ш,ва̄сстэ
7375,treten::V,тошка́ш,tjïektjedh
7376,treten::V,тошка́ш,tjiektjat
7377,treten::V,тошка́ш,čiekčat
7378,treten::V,тошка́ш,čieh'čâđ
7379,treten::V,тошка́ш,tanccâđ
7380,treten::V,тошка́ш,tanccâd
7381,treten::V,тошка́ш,то̄ппцэ
7382,stechen::V,кера́ш,baskedh
