,Concept_ID,ce,se
6540,verderben::V,талхо,ма̄ййкэ
6541,beschädigen::V,дохо,fæjloedidh
6542,beschädigen::V,дохо,vahágahttet
6543,beschädigen::V,дохо,bilidit
6544,beschädigen::V,дохо,vahâgittiđ
6545,beschädigen::V,дохо,pä´rtteed
6546,beschädigen::V,дохо,муррьтэ
6547,zerbrechen::V,дохо,tsööpkedh
6548,zerbrechen::V,дохо,doadjet
6549,zerbrechen::V,дохо,cuvket
6550,zerbrechen::V,дохо,cuov'kkiđ
6551,zerbrechen::V,дохо,muårrâd
6552,zerbrechen::V,дохо,cu´vǩǩeed
6553,zerbrechen::V,дохо,муррьтэ
6554,zerbrechen::V,кагдан,tsööpkedh
6555,zerbrechen::V,кагдан,doadjet
6556,zerbrechen::V,кагдан,cuvket
6557,zerbrechen::V,кагдан,cuov'kkiđ
6558,zerbrechen::V,кагдан,muårrâd
6559,zerbrechen::V,кагдан,cu´vǩǩeed
6560,zerbrechen::V,кагдан,муррьтэ
6561,zerreißen::V,хадо,gejhkielidh
6562,zerreißen::V,хадо,gajkudit
6563,zerreißen::V,хадо,gaikkodit
6564,zerreißen::V,хадо,ráisket
6565,zerreißen::V,хадо,kiškođ
6566,zerreißen::V,хадо,ra´šǩǩeed
6567,zerreißen::V,хадо,пуатткэ
6568,zerstören::V,дохо,eerjedh
6569,zerstören::V,дохо,biejsstet
6570,zerstören::V,дохо,håhkkidit
6571,zerstören::V,дохо,heavahit
6572,zerstören::V,дохо,duš'šadit
6573,zerstören::V,дохо,bilidit
6574,zerstören::V,дохо,hevâttiđ
6575,zerstören::V,дохо,hiâvted
6576,zerstören::V,дохо,ёҏтэ
6577,zerstören::V,кагдан,eerjedh
6578,zerstören::V,кагдан,biejsstet
6579,zerstören::V,кагдан,håhkkidit
6580,zerstören::V,кагдан,heavahit
6581,zerstören::V,кагдан,duš'šadit
6582,zerstören::V,кагдан,bilidit
6583,zerstören::V,кагдан,hevâttiđ
6584,zerstören::V,кагдан,hiâvted
6585,zerstören::V,кагдан,ёҏтэ
6586,verbrennen::V,даго,båeltedh
6587,verbrennen::V,даго,boalldet
6588,verbrennen::V,даго,boaldit
6589,verbrennen::V,даго,puál'diđ
6590,verbrennen::V,даго,puä´ldded
6591,verbrennen::V,даго,пуэлльтэ
6592,geben::V,яла,vedtedh
6593,geben::V,яла,vaddet
6594,geben::V,яла,addit
6595,geben::V,яла,addliđ
6596,geben::V,яла,ä´n
6597,geben::V,яла,аннҍтэ
6598,reichen::V,дӏадала,geelkedh
6599,reichen::V,дӏадала,lagádit
6600,reichen::V,дӏадала,geiget
6601,reichen::V,дӏадала,keigiđ
6602,reichen::V,дӏадала,vuõiggâ´stted
6603,reichen::V,дӏадала,аннҍтэ
6604,reichen::V,дӏакховдо,geelkedh
6605,reichen::V,дӏакховдо,lagádit
6606,reichen::V,дӏакховдо,geiget
6607,reichen::V,дӏакховдо,keigiđ
6608,reichen::V,дӏакховдо,vuõiggâ´stted
6609,reichen::V,дӏакховдо,аннҍтэ
6610,schenken::V,совгӏат дан,vedtedh
6611,schenken::V,совгӏат дан,vaddet
6612,schenken::V,совгӏат дан,skeaŋkut
6613,schenken::V,совгӏат дан,skeŋket
6614,schenken::V,совгӏат дан,skeŋkkiđ
6615,schenken::V,совгӏат дан,sǩiâŋkkâd
6616,schenken::V,совгӏат дан,ла̄ххе
6617,versprechen::V,ваӏда дан,luhpiedidh
6618,versprechen::V,ваӏда дан,jáhttet
6619,versprechen::V,ваӏда дан,lohpidit
6620,versprechen::V,ваӏда дан,lopediđ
6621,versprechen::V,ваӏда дан,lå´ppeed
6622,versprechen::V,ваӏда дан,о̄а̄шштҍе
6623,wünschen::V,лаа,lahkoehtidh
6624,wünschen::V,лаа,sávvat
6625,wünschen::V,лаа,sávadit
6626,wünschen::V,лаа,doaivvuhit
6627,wünschen::V,лаа,tuá'ivuttiđ
6628,wünschen::V,лаа,tuâivvad
6629,wünschen::V,лаа,туввэ
6630,loben::V,хасто,girmedh
6631,loben::V,хасто,májnnot
6632,loben::V,хасто,rámmpot
6633,loben::V,хасто,máidnut
6634,loben::V,хасто,rámidit
6635,loben::V,хасто,rammuđ
6636,loben::V,хасто,rämidiđ
6637,loben::V,хасто,ââ´leed
6638,loben::V,хасто,ǩei´tted
6639,loben::V,хасто,кыйта
6640,küssen::V,оба яккха,tjånnahtidh
6641,küssen::V,оба яккха,tjuvliestidh
6642,küssen::V,оба яккха,tjullit
6643,küssen::V,оба яккха,tjulestit
6644,küssen::V,оба яккха,cum'mát
6645,küssen::V,оба яккха,cummistit
6646,küssen::V,оба яккха,cummâliđ
6647,küssen::V,оба яккха,cu´mmsted
6648,küssen::V,оба яккха,cu´mmstõõllâd
6649,küssen::V,оба яккха,нӣссэ
6650,wiegen::V,тахка,sjammadidh
6651,wiegen::V,тахка,vuohttot
6652,wiegen::V,тахка,vuohtudit
6653,wiegen::V,тахка,vuohttut
6654,wiegen::V,тахка,vuát'tuđ
6655,wiegen::V,тахка,nuäkkad
6656,wiegen::V,тахка,suâibted
6657,wiegen::V,тахка,нуагкэ
6658,zudecken::V,тӏетаса,gaptjedh
6659,zudecken::V,тӏетаса,loavddet
6660,zudecken::V,тӏетаса,gokčat
6661,zudecken::V,тӏетаса,luáv'diđ
6662,zudecken::V,тӏетаса,kä´tted
6663,zudecken::V,тӏетаса,ка̄ххьтэ
6664,wecken::V,самадаккха,gåaskodh
6665,wecken::V,самадаккха,båktet
6666,wecken::V,самадаккха,boktit
6667,wecken::V,самадаккха,rávkat
6668,wecken::V,самадаккха,cuvnâđ
6669,wecken::V,самадаккха,counnâd
6670,wecken::V,самадаккха,цо̄ввнэ
6671,zeigen::V,гайта,vuesiehtidh
6672,zeigen::V,гайта,vuosedit
6673,zeigen::V,гайта,giejgget
6674,zeigen::V,гайта,čájehit
6675,zeigen::V,гайта,čäittiđ
6676,zeigen::V,гайта,čujottiđ
6677,zeigen::V,гайта,čuäi´ted
6678,zeigen::V,гайта,вӯзьхе
6679,führen::V,дига,steeredh
6680,führen::V,дига,doalvvot
6681,führen::V,дига,láidet
6682,führen::V,дига,jođettiđ
6683,führen::V,дига,jåå´đted
6684,führen::V,дига,выгкэ
6685,lehren::V,ӏамо,ööhpehtidh
6686,lehren::V,ӏамо,åhpadit
6687,lehren::V,ӏамо,oahpahit
6688,lehren::V,ӏамо,máttááttiđ
6689,lehren::V,ӏамо,mätt'ted
6690,lehren::V,ӏамо,vuä´ppsted
6691,lehren::V,ӏамо,ма̄тҍха
6692,unterrichten::V,хьеха,ööhpehtidh
6693,unterrichten::V,хьеха,lågådit
6694,unterrichten::V,хьеха,åhpadit
6695,unterrichten::V,хьеха,oahpahit
6696,unterrichten::V,хьеха,škovliđ
6697,unterrichten::V,хьеха,máttááttiđ
6698,unterrichten::V,хьеха,mätt'ted
6699,unterrichten::V,хьеха,vuä´ppsted
6700,unterrichten::V,хьеха,ма̄тҍха
6701,aufziehen::V,кхио,eeledh
6702,aufziehen::V,кхио,bajedit
6703,aufziehen::V,кхио,biebmat
6704,aufziehen::V,кхио,pajaskeessiđ
6705,aufziehen::V,кхио,šoddâdiđ
6706,aufziehen::V,кхио,šõddeed
6707,aufziehen::V,кхио,peâm'mad
6708,aufziehen::V,кхио,вуэпьсе
6709,leiten::V,урхалла дан,lijrehtidh
6710,leiten::V,урхалла дан,lájddit
6711,leiten::V,урхалла дан,oatsodit
6712,leiten::V,урхалла дан,jođihit
6713,leiten::V,урхалла дан,stivriđ
6714,leiten::V,урхалла дан,hovdiđ
6715,leiten::V,урхалла дан,jåå´đted
6716,leiten::V,урхалла дан,выгкэ
6717,leiten::V,урхалла дан,вӯййкье
6718,antreiben::V,сихдан,eadtjoestidh
6719,antreiben::V,сихдан,hasodit
6720,antreiben::V,сихдан,hállsjedit
6721,antreiben::V,сихдан,gevret
6722,antreiben::V,сихдан,rássat
6723,antreiben::V,сихдан,kušottiđ
6724,antreiben::V,сихдан,huá'puttiđ
6725,antreiben::V,сихдан,rääskted
6726,antreiben::V,сихдан,hõškkled
6727,antreiben::V,сихдан,ёадҌхе
6728,lassen::V,-йта,baajedh
6729,lassen::V,-йта,-ahttet
6730,lassen::V,-йта,diktit
6731,lassen::V,-йта,-ttiđ
6732,lassen::V,-йта,ä´n
6733,lassen::V,-йта,па̄ххкэ
6734,einladen::V,кхайкха,bööredh
6735,einladen::V,кхайкха,bivddit
6736,einladen::V,кхайкха,gåhttjot
6737,einladen::V,кхайкха,bovdet
6738,einladen::V,кхайкха,koččođ
6739,einladen::V,кхайкха,kåččad
6740,einladen::V,кхайкха,коаххче
6741,vereinigen::V,цхьаьнатоха,iktedidh
6742,vereinigen::V,цхьаьнатоха,aktidit
6743,vereinigen::V,цхьаьнатоха,ovttastahttit
6744,vereinigen::V,цхьаьнатоха,o'vtâstittiđ
6745,vereinigen::V,цхьаьнатоха,õhtteed
6746,vereinigen::V,цхьаьнатоха,э̄хтхэ
6747,besuchen::V,хьажахIотта,åahpodh
6748,besuchen::V,хьажахIотта,goevlelidh
6749,besuchen::V,хьажахIотта,guossit
6750,besuchen::V,хьажахIотта,gal'let
6751,besuchen::V,хьажахIотта,fitnat
6752,besuchen::V,хьажахIотта,kolliđ
6753,besuchen::V,хьажахIотта,kõ´ll'jed
6754,besuchen::V,хьажахIотта,по̄дтлэ
6755,besuchen::V,хьажахIотта,во̄тэдтэ
6756,besuchen::V,хьажахIотта,во̄а̄ррдэ
6757,treffen::V,дуьхьалкхета,dieviedidh
6758,treffen::V,дуьхьалкхета,iejvvit
6759,treffen::V,дуьхьалкхета,deaivat
6760,treffen::V,дуьхьалкхета,staaviđ
6761,treffen::V,дуьхьалкхета,teividiđ
6762,treffen::V,дуьхьалкхета,o´ddjõõttâd
6763,treffen::V,дуьхьалкхета,вуэсстлэ
6764,sich versammeln::V,гулдан,gaavnedidh
6765,sich versammeln::V,гулдан,tjoaggut
6766,sich versammeln::V,гулдан,čoahkkanit
6767,sich versammeln::V,гулдан,čokkâniđ
6768,sich versammeln::V,гулдан,nurâdâttâđ
6769,sich versammeln::V,гулдан,noorõõttâd
6770,sich versammeln::V,гулдан,вӯллклэ
6771,spielen::V,ловза,rïdtjedh
6772,spielen::V,ловза,lustedalledh
6773,spielen::V,ловза,ståhkat
6774,spielen::V,ловза,stuvssit
6775,spielen::V,ловза,speallat
6776,spielen::V,ловза,le'ihâšiđ
6777,spielen::V,ловза,siõrrâd
6778,spielen::V,ловза,speâllad
6779,spielen::V,ловза,сӣррэ
6780,singen::V,лакха,laavlodh
6781,singen::V,лакха,lávllot
6782,singen::V,лакха,lávlut
6783,singen::V,лакха,lávluđ
6784,singen::V,лакха,läullad
6785,singen::V,лакха,ла̄ввлэ
6786,tanzen::V,хелхадала,daanhtsodh
6787,tanzen::V,хелхадала,dánssat
6788,tanzen::V,хелхадала,gærssulit
6789,tanzen::V,хелхадала,dánset
6790,tanzen::V,хелхадала,tánssáđ
6791,tanzen::V,хелхадала,ta´nssjed
6792,tanzen::V,хелхадала,pleäs'sjed
6793,tanzen::V,хелхадала,нюччке
6794,tanzen::V,хелхадала,пляссъе
6795,sich trennen::V,къаста,jååkedidh
6796,sich trennen::V,къаста,sirrat
6797,sich trennen::V,къаста,sirádit
6798,sich trennen::V,къаста,earránit
6799,sich trennen::V,къаста,ratkuđ
6800,sich trennen::V,къаста,rätkkjed
6801,sich trennen::V,къаста,кӯдтъе
6802,verlassen::V,дита,laehpedh
6803,verlassen::V,дита,guodet
6804,verlassen::V,дита,guođđit
6805,verlassen::V,дита,hilgođ
6806,verlassen::V,дита,kyeđđiđ
6807,verlassen::V,дита,kue´đđed
6808,verlassen::V,дита,сӯһпъе
6809,retten::V,кӏелхьардаккха,gorredidh
6810,retten::V,кӏелхьардаккха,gádjot
6811,retten::V,кӏелхьардаккха,gádjut
6812,retten::V,кӏелхьардаккха,kááijuđ
6813,retten::V,кӏелхьардаккха,piä'luštiđ
6814,retten::V,кӏелхьардаккха,ka´jjeed
6815,retten::V,кӏелхьардаккха,вуаннче
6816,bewachen::V,ха дан,geehtedh
6817,bewachen::V,ха дан,váktit
6818,bewachen::V,ха дан,fáktet
6819,bewachen::V,ха дан,vahtiđ
6820,bewachen::V,ха дан,värddjed
6821,bewachen::V,ха дан,va´httjed
6822,bewachen::V,ха дан,пынне
6823,bewachen::V,ха дан,ка̄рвуллэ
6824,schützen::V,лардан,vaarjelidh
6825,schützen::V,лардан,suoddjit
6826,schützen::V,лардан,suodjalit
6827,schützen::V,лардан,suddjet
6828,schützen::V,лардан,varjâliđ
6829,schützen::V,лардан,suâided
6830,schützen::V,лардан,varjjled
6831,schützen::V,лардан,пынне
6832,verteidigen::V,лардан,vaarjelidh
6833,verteidigen::V,лардан,bælostit
6834,verteidigen::V,лардан,bealuštit
6835,verteidigen::V,лардан,čuollat
6836,verteidigen::V,лардан,piä'luštiđ
6837,verteidigen::V,лардан,peälšted
6838,verteidigen::V,лардан,пэ̄лль мэ̄ннэ
6839,sich schlagen::V,етта,dåarodh
6840,sich schlagen::V,етта,tjoelestidh
6841,sich schlagen::V,етта,doarrot
6842,sich schlagen::V,етта,doarrut
6843,sich schlagen::V,етта,tuárruđ
6844,sich schlagen::V,етта,tuärrad
6845,sich schlagen::V,етта,туаррэ
6846,schießen::V,детта,vuetjedh
6847,schießen::V,детта,skööhtedh
6848,schießen::V,детта,vuohtjet
6849,schießen::V,детта,báhčit
6850,schießen::V,детта,pääččiđ
6851,schießen::V,детта,pää´ččed
6852,schießen::V,детта,ря̄хшкхэ
6853,siegen::V,тола,vïtnedh
6854,siegen::V,тола,vuojttet
6855,siegen::V,тола,vuoitit
6856,siegen::V,тола,vyei'ttiđ
6857,siegen::V,тола,vuei´tted
6858,siegen::V,тола,вуэйхьтэ
6859,ärgern::V,оьгӏаздахийта,måarahtehtedh
6860,ärgern::V,оьгӏаздахийта,suhttadit
6861,ärgern::V,оьгӏаздахийта,hárdit
6862,ärgern::V,оьгӏаздахийта,piä'ṿuttiđ
6863,ärgern::V,оьгӏаздахийта,âsseed
6864,ärgern::V,оьгӏаздахийта,се̄нтхэ
6865,schlagen::V,тоха,håasedh
6866,schlagen::V,тоха,laekedh
6867,schlagen::V,тоха,tsábbmet
6868,schlagen::V,тоха,tjassket
6869,schlagen::V,тоха,huškut
6870,schlagen::V,тоха,časkeđ
6871,schlagen::V,тоха,čâ´cǩǩed
6872,schlagen::V,тоха,та̄гкэ
6873,schlagen::V,тоха,ва̄сстэ
6874,treten::V,мийра тоха,tjïektjedh
6875,treten::V,мийра тоха,tjiektjat
6876,treten::V,мийра тоха,čiekčat
6877,treten::V,мийра тоха,čieh'čâđ
6878,treten::V,мийра тоха,tanccâđ
6879,treten::V,мийра тоха,tanccâd
6880,treten::V,мийра тоха,то̄ппцэ
6881,stechen::V,ӏотта,baskedh
6882,stechen::V,ӏотта,tjuoggit
6883,stechen::V,ӏотта,čuoggut
6884,stechen::V,ӏотта,čuog'giđ
6885,stechen::V,ӏотта,čuõ´ǧ'ǧeed
6886,stechen::V,ӏотта,чо̄ххкэ
6887,stechen::V,къовзо,baskedh
6888,stechen::V,къовзо,tjuoggit
6889,stechen::V,къовзо,čuoggut
6890,stechen::V,къовзо,čuog'giđ
6891,stechen::V,къовзо,čuõ´ǧ'ǧeed
6892,stechen::V,къовзо,чо̄ххкэ
6893,stoßen::V,татта,nehkiehtidh
6894,stoßen::V,татта,nårddådit
6895,stoßen::V,татта,nordadit
6896,stoßen::V,татта,nutkâliđ
6897,stoßen::V,татта,oi´ǧǧeed
6898,stoßen::V,татта,оййкье
6899,stoßen::V,татта,тоалкъе
6900,stehlen::V,лачкъо,sualadidh
6901,stehlen::V,лачкъо,suoládit
6902,stehlen::V,лачкъо,suoládit
6903,stehlen::V,лачкъо,suá'ládiđ
6904,stehlen::V,лачкъо,suâleed
6905,stehlen::V,лачкъо,суэлнэ
6906,stören::V,новкъарло ян,stööredh
6907,stören::V,новкъарло ян,hearaldehtedh
6908,stören::V,новкъарло ян,massit
6909,stören::V,новкъарло ян,sjuddit
6910,stören::V,новкъарло ян,heađuštit
6911,stören::V,новкъарло ян,hettiđ
6912,stören::V,новкъарло ян,heṃâdiđ
6913,stören::V,новкъарло ян,stamlded
6914,stören::V,новкъарло ян,вӣршэ
6915,stören::V,новкъарло ян,е̄кхэллэ
6916,belästigen::V,сагатдан,vaejviestidh
6917,belästigen::V,сагатдан,vájvedit
6918,belästigen::V,сагатдан,muodástuhttet
6919,belästigen::V,сагатдан,váivvidit
6920,belästigen::V,сагатдан,bieguhit
6921,belästigen::V,сагатдан,vä'ividiđ
6922,belästigen::V,сагатдан,stamlded
6923,belästigen::V,сагатдан,е̄кхэллэ
6924,belästigen::V,сагатдан,во̄а̄йвшэ
6925,verbergen::V,къайладаккха,tjïekedh
6926,verbergen::V,къайладаккха,tjiehkat
6927,verbergen::V,къайладаккха,čiehkat
6928,verbergen::V,къайладаккха,čieḥâđ
6929,verbergen::V,къайладаккха,peittad
6930,verbergen::V,къайладаккха,чӣгкэ
6931,verbergen::V,къайладаккха,пе̄йхьтэ
6932,täuschen::V,ӏexo,iermedh
6933,täuschen::V,ӏexo,eajhkaldehtedh
6934,täuschen::V,ӏexo,tjáddjit
6935,täuschen::V,ӏexo,dájuhit
6936,täuschen::V,ӏexo,viehtalit
6937,täuschen::V,ӏexo,villiđ
6938,täuschen::V,ӏexo,ǩiõllâd
6939,täuschen::V,ӏexo,вӯйхе
6940,täuschen::V,ӏexo,пе̄йхьтэ
6941,täuschen::V,ӏexo,ке̄лсэллэ
6942,betrügen::V,ледан,biehtedh
6943,betrügen::V,ледан,biehttet
6944,betrügen::V,ледан,beahttit
6945,betrügen::V,ледан,filliđ
6946,betrügen::V,ледан,ǩiõllâd
6947,betrügen::V,ледан,pä´rtteed
6948,betrügen::V,ледан,вӯйхе
6949,betrügen::V,ледан,пе̄йхьтэ
6950,betrügen::V,ледан,ке̄лсэллэ
6951,töten::V,ден,buvvedh
6952,töten::V,ден,gåddet
6953,töten::V,ден,soaggit
6954,töten::V,ден,goddit
6955,töten::V,ден,surmiđ
6956,töten::V,ден,jämittiđ
6957,töten::V,ден,kå´dded
6958,töten::V,ден,so´rmmjed
6959,töten::V,ден,коаннҌтэ
6960,wohnen::V,даха,årrodh
6961,wohnen::V,даха,veasodh
6962,wohnen::V,даха,årrot
6963,wohnen::V,даха,viessot
6964,wohnen::V,даха,orrut
6965,wohnen::V,даха,aassâđ
6966,wohnen::V,даха,aassâd
6967,wohnen::V,даха,jälsted
6968,wohnen::V,даха,е̄лле
6969,arbeiten::V,къахьега,barkedh
6970,arbeiten::V,къахьега,rihtjat
6971,arbeiten::V,къахьега,bargat
6972,arbeiten::V,къахьега,porgâđ
6973,arbeiten::V,къахьега,tue´j'jeed
6974,arbeiten::V,къахьега,лыххкэ
6975,arbeiten::V,къахьега,ро̄бхушшэ
