,Concept_ID,ab,se
5003,wer::FPRN,дарбан,guhte
5004,wer::FPRN,дарбан,kii
5005,wer::FPRN,дарбан,ǩii
5006,wer::FPRN,дарбан,kåå´tt
5007,wer::FPRN,дарбан,ке̄
5008,wo::FADV,иабыкуу,gusnie
5009,wo::FADV,иабыкуу,gånnå
5010,wo::FADV,иабыкуу,gos
5011,wo::FADV,иабыкуу,kost
5012,wo::FADV,иабыкуу,ko´st
5013,wo::FADV,иабыкуу,касьт
5014,wo::FADV,аба-,gusnie
5015,wo::FADV,аба-,gånnå
5016,wo::FADV,аба-,gos
5017,wo::FADV,аба-,kost
5018,wo::FADV,аба-,ko´st
5019,wo::FADV,аба-,касьт
5020,wo::FADV,ахь-,gusnie
5021,wo::FADV,ахь-,gånnå
5022,wo::FADV,ахь-,gos
5023,wo::FADV,ахь-,kost
5024,wo::FADV,ахь-,ko´st
5025,wo::FADV,ахь-,касьт
5026,wohin::FADV,иабыкуу,gogka
5027,wohin::FADV,иабыкуу,gåsi
5028,wohin::FADV,иабыкуу,gosa
5029,wohin::FADV,иабыкуу,kuus
5030,wohin::FADV,иабыкуу,koozz
5031,wohin::FADV,иабыкуу,ко̄з
5032,wohin::FADV,аба-,gogka
5033,wohin::FADV,аба-,gåsi
5034,wohin::FADV,аба-,gosa
5035,wohin::FADV,аба-,kuus
5036,wohin::FADV,аба-,koozz
5037,wohin::FADV,аба-,ко̄з
5038,wohin::FADV,ахь-,gogka
5039,wohin::FADV,ахь-,gåsi
5040,wohin::FADV,ахь-,gosa
5041,wohin::FADV,ахь-,kuus
5042,wohin::FADV,ахь-,koozz
5043,wohin::FADV,ахь-,ко̄з
5044,wie::FADV,-шҕа,guktie
5045,wie::FADV,-шҕа,gumhtie
5046,wie::FADV,-шҕа,gåktu
5047,wie::FADV,-шҕа,mot
5048,wie::FADV,-шҕа,mahte
5049,wie::FADV,-шҕа,mä´htt
5050,wie::FADV,-шҕа,ко̄ххт
5051,warum::FADV,избан,man
5052,warum::FADV,избан,manen
5053,warum::FADV,избан,manne
5054,warum::FADV,избан,mane
5055,warum::FADV,избан,mondiet
5056,warum::FADV,избан,mõõzz
5057,warum::FADV,избан,mää´nn
5058,warum::FADV,избан,мэ̄йт
5059,warum::FADV,избан,мэ̄ннгуэйке
5060,wieviel::FNUM,заҟа,man jeenje
5061,wieviel::FNUM,заҟа,makta
5062,wieviel::FNUM,заҟа,olugo
5063,wieviel::FNUM,заҟа,kalle
5064,wieviel::FNUM,заҟа,kâ´ll
5065,wieviel::FNUM,заҟа,мэ̄ннве̄рьт
5066,wieviel::FNUM,заҟа,мэ̄нлянчверьт
5067,eins::NUM,акы,akte
5068,eins::NUM,акы,akta
5069,eins::NUM,акы,okta
5070,eins::NUM,акы,ohtâ
5071,eins::NUM,акы,õhtt
5072,eins::NUM,акы,э̄ххт
5073,eins::NUM,акы,о̄ххтэ
5074,eins::NUM,аӡәы,akte
5075,eins::NUM,аӡәы,akta
5076,eins::NUM,аӡәы,okta
5077,eins::NUM,аӡәы,ohtâ
5078,eins::NUM,аӡәы,õhtt
5079,eins::NUM,аӡәы,э̄ххт
5080,eins::NUM,аӡәы,о̄ххтэ
5081,zwei::NUM,ҩба,göökte
5082,zwei::NUM,ҩба,guokta
5083,zwei::NUM,ҩба,guokte
5084,zwei::NUM,ҩба,kyeh'ti
5085,zwei::NUM,ҩба,kuõ´htt
5086,zwei::NUM,ҩба,кӯххт
5087,drei::NUM,хҕа,golme
5088,drei::NUM,хҕа,gålmmå
5089,drei::NUM,хҕа,golbma
5090,drei::NUM,хҕа,kulmâ
5091,drei::NUM,хҕа,koumm
5092,drei::NUM,хҕа,ко̄ллм
5093,vier::NUM,ҕшьба,njieljie
5094,vier::NUM,ҕшьба,niellja
5095,vier::NUM,ҕшьба,njeallje
5096,vier::NUM,ҕшьба,nelji
5097,vier::NUM,ҕшьба,nellj
5098,vier::NUM,ҕшьба,не̄лльй
5099,fünf::NUM,хəба,vïjhte
5100,fünf::NUM,хəба,vihtta
5101,fünf::NUM,хəба,vihtta
5102,fünf::NUM,хəба,vittâ
5103,fünf::NUM,хəба,vitt
5104,fünf::NUM,хəба,выдт
5105,sechs::NUM,фба,govhte
5106,sechs::NUM,фба,guhtta
5107,sechs::NUM,фба,guhtta
5108,sechs::NUM,фба,kuttâ
5109,sechs::NUM,фба,kutt
5110,sechs::NUM,фба,кудт
5111,sieben::NUM,Бжьба,tjïjhtje
5112,sieben::NUM,Бжьба,giehtja
5113,sieben::NUM,Бжьба,čieža
5114,sieben::NUM,Бжьба,čiččâm
5115,sieben::NUM,Бжьба,čiččâm
5116,sieben::NUM,Бжьба,кыджемь
5117,acht::NUM,ааба,gaektsie
5118,acht::NUM,ааба,gáktsa
5119,acht::NUM,ааба,gávcci
5120,acht::NUM,ааба,käävci
5121,acht::NUM,ааба,kääu´c
5122,acht::NUM,ааба,ка̄ххц
5123,neun::NUM,жәба,uktsie
5124,neun::NUM,жәба,aktse
5125,neun::NUM,жәба,ovcci
5126,neun::NUM,жәба,oovce
5127,neun::NUM,жәба,å´hcc
5128,neun::NUM,жәба,аххц
5129,zehn::NUM,жәаба,luhkie
5130,zehn::NUM,жәаба,låhke
5131,zehn::NUM,жәаба,lågev
5132,zehn::NUM,жәаба,logi
5133,zehn::NUM,жәаба,loṿe
5134,zehn::NUM,жәаба,lååi
5135,zehn::NUM,жәаба,лоагкь
5136,elf::NUM,жәеизатәи,luhkieakte
5137,elf::NUM,жәеизатәи,lågenanakta
5138,elf::NUM,жәеизатәи,oktanuppelohkái
5139,elf::NUM,жәеизатәи,ohtnubáloh
5140,elf::NUM,жәеизатәи,õtmlo
5141,elf::NUM,жәеизатәи,õhttmlo
5142,elf::NUM,жәеизатәи,э̄ххтэмплоагкь
5143,zwölf::NUM,жәаҩа,luhkiegöökte
5144,zwölf::NUM,жәаҩа,lågenanguokta
5145,zwölf::NUM,жәаҩа,guoktenuppelohkái
5146,zwölf::NUM,жәаҩа,kyeh'tnubáloh
5147,zwölf::NUM,жәаҩа,kuâtmlo
5148,zwölf::NUM,жәаҩа,kuâhttmlo
5149,zwölf::NUM,жәаҩа,кӯххтэмплоагкь
5150,zwanzig::NUM,ҩажәа,göökteluhkie
5151,zwanzig::NUM,ҩажәа,guoktalåhke
5152,zwanzig::NUM,ҩажәа,guoktelogi
5153,zwanzig::NUM,ҩажәа,kyeh'tilov
5154,zwanzig::NUM,ҩажәа,kuâhttlo
5155,zwanzig::NUM,ҩажәа,кӯххтлоагкь
5156,dreißig::NUM,ҩажәижәабатәи,golmeluhkie
5157,dreißig::NUM,ҩажәижәабатәи,gålmmålåhke
5158,dreißig::NUM,ҩажәижәабатәи,golbmalogi
5159,dreißig::NUM,ҩажәижәабатәи,kulmâlov
5160,dreißig::NUM,ҩажәижәабатәи,koummlo
5161,dreißig::NUM,ҩажәижәабатәи,ко̄ллмлоагкь
5162,vierzig::NUM,ҩынҩажәа,njieljieluhkie
5163,vierzig::NUM,ҩынҩажәа,nielljalåhke
5164,vierzig::NUM,ҩынҩажәа,njealljelogi
5165,vierzig::NUM,ҩынҩажәа,neljilov
5166,vierzig::NUM,ҩынҩажәа,nelljlo
5167,vierzig::NUM,ҩынҩажәа,не̄лльйлоагкь
5168,fünfzig::NUM,ҩынҩажәеижәаба,vïjhteluhkie
5169,fünfzig::NUM,ҩынҩажәеижәаба,vihttalåhke
5170,fünfzig::NUM,ҩынҩажәеижәаба,vihttalogi
5171,fünfzig::NUM,ҩынҩажәеижәаба,vittâlov
5172,fünfzig::NUM,ҩынҩажәеижәаба,vittlo
5173,fünfzig::NUM,ҩынҩажәеижәаба,выдтлоагкъ
5174,sechzig::NUM,хынҩажәа,govhteluhkie
5175,sechzig::NUM,хынҩажәа,guhttalåhke
5176,sechzig::NUM,хынҩажәа,guhttalogi
5177,sechzig::NUM,хынҩажәа,kuttâlov
5178,sechzig::NUM,хынҩажәа,kuttlo
5179,sechzig::NUM,хынҩажәа,кудтлоагкь
5180,siebzig::NUM,хынҩажәижәаба,tjïjhtjeluhkie
5181,siebzig::NUM,хынҩажәижәаба,gietjavlåhke
5182,siebzig::NUM,хынҩажәижәаба,čiežalogi
5183,siebzig::NUM,хынҩажәижәаба,čiččâmlov
5184,siebzig::NUM,хынҩажәижәаба,čičmlo
5185,siebzig::NUM,хынҩажәижәаба,кыджемьлоагкь
5186,achtzig::NUM,ҕшьынҩажәа,gaektsieluhkie
5187,achtzig::NUM,ҕшьынҩажәа,gáktsalåhke
5188,achtzig::NUM,ҕшьынҩажәа,gávccilogi
5189,achtzig::NUM,ҕшьынҩажәа,kähcilov
5190,achtzig::NUM,ҕшьынҩажәа,kä´hcclo
5191,achtzig::NUM,ҕшьынҩажәа,ка̄ххцлоагкь
5192,neunzig::NUM,ҕшьынҩажәижәаба,uktsieluhkie
5193,neunzig::NUM,ҕшьынҩажәижәаба,aktselåhke
5194,neunzig::NUM,ҕшьынҩажәижәаба,ovccilogi
5195,neunzig::NUM,ҕшьынҩажәижәаба,ohcelov
5196,neunzig::NUM,ҕшьынҩажәижәаба,å´hcclo
5197,neunzig::NUM,ҕшьынҩажәижәаба,аххцлоагкь
5198,hundert::NUM,шәкы,tjuetie
5199,hundert::NUM,шәкы,tjuohte
5200,hundert::NUM,шәкы,čuođi
5201,hundert::NUM,шәкы,čyeti
5202,hundert::NUM,шәкы,čue´tt
5203,hundert::NUM,шәкы,чӯдть
5204,tausend::NUM,зқьы,tåvsene
5205,tausend::NUM,зқьы,stoeretjuetie
5206,tausend::NUM,зқьы,tuvsán
5207,tausend::NUM,зқьы,duhát
5208,tausend::NUM,зқьы,duhát
5209,tausend::NUM,зқьы,tuhháát
5210,tausend::NUM,зқьы,dohat
5211,tausend::NUM,зқьы,то̄а̄фант
5212,und::CNJ,-и,jïh
5213,und::CNJ,-и,ja
5214,und::CNJ,-и,ja
5215,und::CNJ,-и,já
5216,und::CNJ,-и,di
5217,und::CNJ,-и,я
5218,und::CNJ,-и,да
5219,und::CNJ,-и,де
5220,oder::CNJ,ма,jallh
5221,oder::CNJ,ма,jali
5222,oder::CNJ,ма,dahje
5223,oder::CNJ,ма,adai
5224,oder::CNJ,ма,avi
5225,oder::CNJ,ма,le´be
5226,oder::CNJ,ма,элэ
5227,oder::CNJ,ма,вай
5228,stehen::V,агылазаара,tjåadtjodh
5229,stehen::V,агылазаара,seajsasjidh
5230,stehen::V,агылазаара,tjuodtjot
5231,stehen::V,агылазаара,čuožžut
5232,stehen::V,агылазаара,cuáp'cuđ
5233,stehen::V,агылазаара,čuâǯ'ǯad
5234,stehen::V,агылазаара,чуэннче
5235,sitzen::V,атəара,tjahkasjidh
5236,sitzen::V,атəара,tjåhkkåhit
5237,sitzen::V,атəара,čohkkát
5238,sitzen::V,атəара,čokkáđ
5239,sitzen::V,атəара,išttâd åårrad
5240,sitzen::V,атəара,ышштэ
5241,sitzen::V,атəа(заа)ра,tjahkasjidh
5242,sitzen::V,атəа(заа)ра,tjåhkkåhit
5243,sitzen::V,атəа(заа)ра,čohkkát
5244,sitzen::V,атəа(заа)ра,čokkáđ
5245,sitzen::V,атəа(заа)ра,išttâd åårrad
5246,sitzen::V,атəа(заа)ра,ышштэ
5247,liegen::V,аиара,gaajranidh
5248,liegen::V,аиара,vellahit
5249,liegen::V,аиара,veallát
5250,liegen::V,аиара,viäl'láđ
5251,liegen::V,аиара,liâššâd
5252,liegen::V,аиара,ле̄шшэ
5253,hängen::V,акнаҳара,gævnjasjidh
5254,hängen::V,акнаҳара,gahtsahit
5255,hängen::V,акнаҳара,heaŋgát
5256,hängen::V,акнаҳара,hiäŋ'gáđ
5257,hängen::V,акнаҳара,sorččad
5258,hängen::V,акнаҳара,ла̄бпэ
5259,werden::V,аҟалара,sjïdtedh
5260,werden::V,аҟалара,sjaddat
5261,werden::V,аҟалара,beassat
5262,werden::V,аҟалара,šoddâđ
5263,werden::V,аҟалара,šõddâd
5264,werden::V,аҟалара,шэ̄ннтэ
5265,passieren::V,аҟалара,vaasedh
5266,passieren::V,аҟалара,sjaddat
5267,passieren::V,аҟалара,dáhpáduvvat
5268,passieren::V,аҟалара,vássit
5269,passieren::V,аҟалара,dáhpáhuvvat
5270,passieren::V,аҟалара,šoddâđ
5271,passieren::V,аҟалара,šõddâd
5272,passieren::V,аҟалара,шэ̄ннтэ
5273,passieren::V,аҟалара,тагсэ
5274,beginnen::V,алагара,aelkedh
5275,beginnen::V,алагара,álgget
5276,beginnen::V,алагара,álggahit
5277,beginnen::V,алагара,älgiđ
5278,beginnen::V,алагара,ä´lǧǧed
5279,beginnen::V,алагара,о̄а̄лкхуввэ
5280,beginnen::V,алагара,о̄а̄лкхэднэ
5281,enden::V,алгара,orrijidh
5282,enden::V,алгара,hiejttet
5283,enden::V,алгара,nohkat
5284,enden::V,алгара,nuuhâđ
5285,enden::V,алгара,puu´tted
5286,enden::V,алгара,пудтэ
5287,enden::V,алгара,кӣркнэ
5288,wechseln::V,аҽыҧсахра,målsodh
5289,wechseln::V,аҽыҧсахра,lånudit
5290,wechseln::V,аҽыҧсахра,molssastit
5291,wechseln::V,аҽыҧсахра,molsašuddat
5292,wechseln::V,аҽыҧсахра,molsođ
5293,wechseln::V,аҽыҧсахра,vaaitõõttâd
5294,wechseln::V,аҽыҧсахра,вуайхувнэ
5295,aufgehen[Sonne]::V,агылара,låvnedh
5296,aufgehen[Sonne]::V,агылара,årijdit
5297,aufgehen[Sonne]::V,агылара,lavnnet
5298,aufgehen[Sonne]::V,агылара,badjánit
5299,aufgehen[Sonne]::V,агылара,pajaniđ
5300,aufgehen[Sonne]::V,агылара,pâjjned
5301,aufgehen[Sonne]::V,агылара,пэ̄ййнэ
5302,aufgehen[Sonne]::V,ахашлара,låvnedh
5303,aufgehen[Sonne]::V,ахашлара,årijdit
5304,aufgehen[Sonne]::V,ахашлара,lavnnet
5305,aufgehen[Sonne]::V,ахашлара,badjánit
5306,aufgehen[Sonne]::V,ахашлара,pajaniđ
5307,aufgehen[Sonne]::V,ахашлара,pâjjned
5308,aufgehen[Sonne]::V,ахашлара,пэ̄ййнэ
5309,aufgehen[Sonne]::V,аҩаҵхахара,låvnedh
5310,aufgehen[Sonne]::V,аҩаҵхахара,årijdit
5311,aufgehen[Sonne]::V,аҩаҵхахара,lavnnet
5312,aufgehen[Sonne]::V,аҩаҵхахара,badjánit
5313,aufgehen[Sonne]::V,аҩаҵхахара,pajaniđ
5314,aufgehen[Sonne]::V,аҩаҵхахара,pâjjned
5315,aufgehen[Sonne]::V,аҩаҵхахара,пэ̄ййнэ
5316,untergehen[Sonne]::V,аҭашəара,luajhtadidh
5317,untergehen[Sonne]::V,аҭашəара,gáhtot
5318,untergehen[Sonne]::V,аҭашəара,vidodit
5319,untergehen[Sonne]::V,аҭашəара,luoitádit
5320,untergehen[Sonne]::V,аҭашəара,lyeš'tiđ
5321,untergehen[Sonne]::V,аҭашəара,lue´štted
5322,untergehen[Sonne]::V,аҭашəара,луэшштэдтэ
5323,scheinen[Sonne]::V,акаҧхара,goekedh
5324,scheinen[Sonne]::V,акаҧхара,bájttet
5325,scheinen[Sonne]::V,акаҧхара,báitit
5326,scheinen[Sonne]::V,акаҧхара,päštiđ
5327,scheinen[Sonne]::V,акаҧхара,pä´štted
5328,scheinen[Sonne]::V,акаҧхара,па̄шшьтэ
5329,donnern::V,адыдра,laakedh
5330,donnern::V,адыдра,sjærggot
5331,donnern::V,адыдра,čerget
5332,donnern::V,адыдра,čiär'guđ
5333,donnern::V,адыдра,čeärgged
5334,donnern::V,адыдра,ча̄рркэ
5335,wehen::V,асра,bïegkedh
5336,wehen::V,асра,bieggat
5337,wehen::V,асра,bieggat
5338,wehen::V,асра,pieg'gâđ
5339,wehen::V,асра,piõg'gâd
5340,wehen::V,асра,пӣӈӈкье
5341,strömen::V,акаҭəара,galkedh
5342,strömen::V,акаҭəара,gålggåt
5343,strömen::V,акаҭəара,golgat
5344,strömen::V,акаҭəара,kulgâđ
5345,strömen::V,акаҭəара,kolggâd
5346,strömen::V,акаҭəара,ко̄ллкэ
5347,fließen::V,ацара,galkedh
5348,fließen::V,ацара,gålggåt
5349,fließen::V,ацара,golgat
5350,fließen::V,ацара,kulgâđ
5351,fließen::V,ацара,kolggâd
5352,fließen::V,ацара,ко̄ллкэ
5353,sich drehen::V,ахагьежьра,jårredh
5354,sich drehen::V,ахагьежьра,bådnjåsit
5355,sich drehen::V,ахагьежьра,jorrat
5356,sich drehen::V,ахагьежьра,juurrâđ
5357,sich drehen::V,ахагьежьра,joorrâd
5358,sich drehen::V,ахагьежьра,чо̄ннэ
5359,schwanken::V,аҵысра,syjjedidh
5360,schwanken::V,аҵысра,vábbulit
5361,schwanken::V,аҵысра,suoibut
5362,schwanken::V,аҵысра,juár'buđ
5363,schwanken::V,аҵысра,lâsmmad
5364,schwanken::V,аҵысра,leâujjad
5365,schwanken::V,аҵысра,лыйввэ
5366,schwanken::V,аҵысра,качьедтэ
5367,schwingen::V,ахызазара,gaavedh
5368,schwingen::V,ахызазара,svinhtedh
5369,schwingen::V,ахызазара,gávvat
5370,schwingen::V,ахызазара,hiäi'luđ
5371,schwingen::V,ахызазара,heillad
5372,schwingen::V,ахызазара,мо̄а̄хнэ
5373,schwingen::V,акьаандара,gaavedh
5374,schwingen::V,акьаандара,svinhtedh
5375,schwingen::V,акьаандара,gávvat
5376,schwingen::V,акьаандара,hiäi'luđ
5377,schwingen::V,акьаандара,heillad
5378,schwingen::V,акьаандара,мо̄а̄хнэ
5379,fallen::V,акаҳара,gahtjedh
5380,fallen::V,акаҳара,gahttjat
5381,fallen::V,акаҳара,gahččat
5382,fallen::V,акаҳара,jurrâđ
5383,fallen::V,акаҳара,kõččâd
5384,fallen::V,акаҳара,viõr'rled
5385,fallen::V,акаҳара,ёрнэ
5386,fallen::V,акаҳара,кэ̄ххче
5387,brennen::V,абылра,bueledh
5388,brennen::V,абылра,buollet
5389,brennen::V,абылра,buollit
5390,brennen::V,абылра,pyelliđ
5391,brennen::V,абылра,pue´lled
5392,brennen::V,абылра,пӯлле
5393,rauchen::V,ахылҵра,soevedidh
5394,rauchen::V,ахылҵра,berkiestidh
5395,rauchen::V,ахылҵра,tsåjttset
5396,rauchen::V,ахылҵра,borgguhit
5397,rauchen::V,ахылҵра,po'rgestiđ
5398,rauchen::V,ахылҵра,soicceđ
5399,rauchen::V,ахылҵра,suõv'veed
5400,rauchen::V,ахылҵра,суввдэ
5401,regnen::V,аура,abrodh
5402,regnen::V,аура,harvvet
5403,regnen::V,аура,rássjodit
5404,regnen::V,аура,arvit
5405,regnen::V,аура,arved
5406,regnen::V,аура,â´brred
5407,regnen::V,аура,аббрэ
5408,gefrieren::V,аҵаара,gelmedh
5409,gefrieren::V,аҵаара,jeangodh
5410,gefrieren::V,аҵаара,jiegŋot
5411,gefrieren::V,аҵаара,galbmot
5412,gefrieren::V,аҵаара,jiäŋŋuđ
5413,gefrieren::V,аҵаара,jiõŋŋâd
5414,gefrieren::V,аҵаара,kâ´lmmed
5415,gefrieren::V,аҵаара,калльме
5416,tauen::V,аӡҭра,leamkedh
5417,tauen::V,аӡҭра,suddat
5418,tauen::V,аӡҭра,sagŋadit
5419,tauen::V,аӡҭра,suddat
5420,tauen::V,аӡҭра,suddâđ
5421,tauen::V,аӡҭра,suddâd
5422,tauen::V,аӡҭра,sõõŋŋâd
5423,tauen::V,аӡҭра,суннтэ
5424,schmelzen::V,ақəӡыҭра,sjalkedh
5425,schmelzen::V,ақəӡыҭра,suddat
5426,schmelzen::V,ақəӡыҭра,suddat
5427,schmelzen::V,ақəӡыҭра,suddâđ
5428,schmelzen::V,ақəӡыҭра,sooŋŋâđ
5429,schmelzen::V,ақəӡыҭра,suddâd
5430,schmelzen::V,ақəӡыҭра,sõõŋŋâd
5431,schmelzen::V,ақəӡыҭра,суннтэ
5432,schmelzen::V,аҭəара,sjalkedh
5433,schmelzen::V,аҭəара,suddat
5434,schmelzen::V,аҭəара,suddat
5435,schmelzen::V,аҭəара,suddâđ
5436,schmelzen::V,аҭəара,sooŋŋâđ
5437,schmelzen::V,аҭəара,suddâd
5438,schmelzen::V,аҭəара,sõõŋŋâd
5439,schmelzen::V,аҭəара,суннтэ
5440,trocknen::V,абара,gajhkedh
5441,trocknen::V,абара,gåjkkåt
5442,trocknen::V,абара,goikat
5443,trocknen::V,абара,iiŋŋâđ
5444,trocknen::V,абара,iiŋŋâd
5445,trocknen::V,абара,koškkâd
5446,trocknen::V,абара,ко̄шшкэ
5447,sieden::V,ашра,doeltedh
5448,sieden::V,ашра,duolldat
5449,sieden::V,ашра,duoldat
5450,sieden::V,ашра,tuol'dâđ
5451,sieden::V,ашра,tuõlddâd
5452,sieden::V,ашра,тӯллтэ
5453,faulen::V,абаара,rååknedh
5454,faulen::V,абаара,mïetskedh
5455,faulen::V,абаара,miesskat
5456,faulen::V,абаара,mieskat
5457,faulen::V,абаара,guohcagit
5458,faulen::V,абаара,kálágiđ
5459,faulen::V,абаара,kuo'câgiđ
5460,faulen::V,абаара,kuõccjed
5461,faulen::V,абаара,мӣццкэ
5462,verfaulen::V,абаара,rååknedh
5463,verfaulen::V,абаара,mïetskedh
5464,verfaulen::V,абаара,miesskat
5465,verfaulen::V,абаара,mieskat
5466,verfaulen::V,абаара,guohcagit
5467,verfaulen::V,абаара,kálágiđ
5468,verfaulen::V,абаара,kuo'câgiđ
5469,verfaulen::V,абаара,kuõccjed
5470,verfaulen::V,абаара,кӯццке
5471,verfaulen::V,аилашра,rååknedh
5472,verfaulen::V,аилашра,mïetskedh
5473,verfaulen::V,аилашра,miesskat
5474,verfaulen::V,аилашра,mieskat
5475,verfaulen::V,аилашра,guohcagit
5476,verfaulen::V,аилашра,kálágiđ
5477,verfaulen::V,аилашра,kuo'câgiđ
5478,verfaulen::V,аилашра,kuõccjed
5479,verfaulen::V,аилашра,кӯццке
5480,reißen::V,аҧжəара,gäjhkanidh
5481,reißen::V,аҧжəара,ráhkat
5482,reißen::V,аҧжəара,liejmedit
5483,reißen::V,аҧжəара,gaikánit
5484,reißen::V,аҧжəара,kiškuđ
5485,reißen::V,аҧжəара,rõttsed
5486,reißen::V,аҧжəара,лӯнтнэ
5487,reißen::V,аҧжəара,кышшксэллэ
5488,versinken::V,аӡааҟəрылара,våajodh
5489,versinken::V,аӡааҟəрылара,vuodjot
5490,versinken::V,аӡааҟəрылара,tjalggat
5491,versinken::V,аӡааҟəрылара,vuodjut
5492,versinken::V,аӡааҟəрылара,vuáijuđ
5493,versinken::V,аӡааҟəрылара,vuäjjad
5494,versinken::V,аӡааҟəрылара,вуаййе
5495,vergehen::V,ацара,vaesedh
5496,vergehen::V,ацара,vásset
5497,vergehen::V,ацара,gollat
5498,vergehen::V,ацара,kullâđ
5499,vergehen::V,ацара,jåå´tted
5500,vergehen::V,ацара,ва̄ссэ
5501,vergehen::V,ацара,ӣллъюввэ
5502,erscheinen::V,ацəырҵра,vååjnedh
5503,erscheinen::V,ацəырҵра,ihtet
5504,erscheinen::V,ацəырҵра,ihtit
5505,erscheinen::V,ацəырҵра,albmodit
5506,erscheinen::V,ацəырҵра,a'lmostuđ
5507,erscheinen::V,ацəырҵра,ee´tted
5508,erscheinen::V,ацəырҵра,čuäitõõttâd
5509,erscheinen::V,ацəырҵра,i´lmstõõvvâd
