,Concept_ID,se,ro
5696,schon::ADV,ё,deja
5697,wieder::ADV,vihth,iar
5698,wieder::ADV,vihth,iarăși
5699,wieder::ADV,aajmoen,iar
5700,wieder::ADV,aajmoen,iarăși
5701,wieder::ADV,vas,iar
5702,wieder::ADV,vas,iarăși
5703,wieder::ADV,ådåsis,iar
5704,wieder::ADV,ådåsis,iarăși
5705,wieder::ADV,fas,iar
5706,wieder::ADV,fas,iarăși
5707,wieder::ADV,vuot,iar
5708,wieder::ADV,vuot,iarăși
5709,wieder::ADV,vest,iar
5710,wieder::ADV,vest,iarăși
5711,wieder::ADV,däs,iar
5712,wieder::ADV,däs,iarăși
5713,wieder::ADV,e´pet,iar
5714,wieder::ADV,e´pet,iarăși
5715,wieder::ADV,аввта,iar
5716,wieder::ADV,аввта,iarăși
5717,wieder::ADV,о̄дтсэ,iar
5718,wieder::ADV,о̄дтсэ,iarăși
5719,vor::PRP,åvteste,înainte de
5720,vor::PRP,ålggolin,înainte de
5721,vor::PRP,ovddas,înainte de
5722,vor::PRP,oovdâst,înainte de
5723,vor::PRP,ooudâst,înainte de
5724,vor::PRP,авьтэмьбе̄лльт,înainte de
5725,hinter::PRP,duekesne,după
5726,hinter::PRP,duekesne,în spatele
5727,hinter::PRP,duogen,după
5728,hinter::PRP,duogen,în spatele
5729,hinter::PRP,maŋŋelin,după
5730,hinter::PRP,maŋŋelin,în spatele
5731,hinter::PRP,maŋil,după
5732,hinter::PRP,maŋil,în spatele
5733,hinter::PRP,duogás,după
5734,hinter::PRP,duogás,în spatele
5735,hinter::PRP,tyeḥin,după
5736,hinter::PRP,tyeḥin,în spatele
5737,hinter::PRP,tue´ǩǩen,după
5738,hinter::PRP,tue´ǩǩen,în spatele
5739,hinter::PRP,маӈельт,după
5740,hinter::PRP,маӈельт,în spatele
5741,unter::PRP,nuelesne,sub
5742,unter::PRP,vuolen,sub
5743,unter::PRP,vuolde,sub
5744,unter::PRP,vyel'ni,sub
5745,unter::PRP,vue´llen,sub
5746,unter::PRP,вӯлльнҍ,sub
5747,durch::PRP,vieken,prin
5748,durch::PRP,tjadá,prin
5749,durch::PRP,-rájge,prin
5750,durch::PRP,čađa,prin
5751,durch::PRP,čoođâ,prin
5752,durch::PRP,čõõđ,prin
5753,durch::PRP,pääi´ǩ,prin
5754,durch::PRP,че̄д,prin
5755,neben::PRP,baaltese,lângă
5756,neben::PRP,baaltese,alături de
5757,neben::PRP,báldan,lângă
5758,neben::PRP,báldan,alături de
5759,neben::PRP,bálddas,lângă
5760,neben::PRP,bálddas,alături de
5761,neben::PRP,paaldâst,lângă
5762,neben::PRP,paaldâst,alături de
5763,neben::PRP,paaldâst,lângă
5764,neben::PRP,paaldâst,alături de
5765,neben::PRP,поалльтэ,lângă
5766,neben::PRP,поалльтэ,alături de
5767,zwischen::PRP,gaskesne,între
5768,zwischen::PRP,gaskesne,dintre
5769,zwischen::PRP,gasska,între
5770,zwischen::PRP,gasska,dintre
5771,zwischen::PRP,gaskkas,între
5772,zwischen::PRP,gaskkas,dintre
5773,zwischen::PRP,kooskâst,între
5774,zwischen::PRP,kooskâst,dintre
5775,zwischen::PRP,kâskka,între
5776,zwischen::PRP,kâskka,dintre
5777,zwischen::PRP,кэскэсьт,între
5778,zwischen::PRP,кэскэсьт,dintre
5779,zwischen::PRP,кэ̄скэль,între
5780,zwischen::PRP,кэ̄скэль,dintre
5781,wegen::PRP,dïete,pentru
5782,wegen::PRP,gaevhtieh,pentru
5783,wegen::PRP,diehti,pentru
5784,wegen::PRP,dihte,pentru
5785,wegen::PRP,geažil,pentru
5786,wegen::PRP,tet,pentru
5787,wegen::PRP,diõtt,pentru
5788,wegen::PRP,ǩeäč'ča,pentru
5789,wegen::PRP,гуэйке,pentru
5790,dies::PRN,dihte,acesta
5791,dies::PRN,dát,acesta
5792,dies::PRN,dát,acesta
5793,dies::PRN,táát,acesta
5794,dies::PRN,tät,acesta
5795,dies::PRN,tiett-aa,acesta
5796,dies::PRN,тэдт,acesta
5797,das::PRN,dohte,asta
5798,das::PRN,dat,asta
5799,das::PRN,dat,asta
5800,das::PRN,tot,asta
5801,das::PRN,tõt,asta
5802,das::PRN,тудт,asta
5803,alles::PRN,gaajhke,tot
5804,alles::PRN,gájkka,tot
5805,alles::PRN,buot,tot
5806,alles::PRN,puoh,tot
5807,alles::PRN,puk,tot
5808,alles::PRN,пугк,tot
5809,ich::PRN,manne,eu
5810,ich::PRN,mån,eu
5811,ich::PRN,månnå,eu
5812,ich::PRN,mun,eu
5813,ich::PRN,mun,eu
5814,ich::PRN,munnâ,eu
5815,ich::PRN,mon,eu
5816,ich::PRN,мунн,eu
5817,du::PRN,datne,tu
5818,du::PRN,dån,tu
5819,du::PRN,don,tu
5820,du::PRN,tun,tu
5821,du::PRN,ton,tu
5822,du::PRN,то̄нн,tu
5823,er::PRN,dïhte,el
5824,er::PRN,dïhte,dânsul
5825,er::PRN,sån,el
5826,er::PRN,sån,dânsul
5827,er::PRN,son,el
5828,er::PRN,son,dânsul
5829,er::PRN,sun,el
5830,er::PRN,sun,dânsul
5831,er::PRN,son,el
5832,er::PRN,son,dânsul
5833,er::PRN,со̄нн,el
5834,er::PRN,со̄нн,dânsul
5835,wir::PRN,mijjieh,noi
5836,wir::PRN,mij,noi
5837,wir::PRN,mii,noi
5838,wir::PRN,mij,noi
5839,wir::PRN,mij,noi
5840,wir::PRN,мыйй,noi
5841,ihr::PRN,dijjie,voi
5842,ihr::PRN,dij,voi
5843,ihr::PRN,dii,voi
5844,ihr::PRN,tij,voi
5845,ihr::PRN,tij,voi
5846,ihr::PRN,тыйй,voi
5847,sie::PRN,dah,ei
5848,sie::PRN,dah,dânșii
5849,sie::PRN,sij,ei
5850,sie::PRN,sij,dânșii
5851,sie::PRN,sii,ei
5852,sie::PRN,sii,dânșii
5853,sie::PRN,sij,ei
5854,sie::PRN,sij,dânșii
5855,sie::PRN,sij,ei
5856,sie::PRN,sij,dânșii
5857,sie::PRN,сыйй,ei
5858,sie::PRN,сыйй,dânșii
5859,was::FPRN,mij,ce
5860,was::FPRN,mij,ce
5861,was::FPRN,mii,ce
5862,was::FPRN,mii,ce
5863,was::FPRN,mii,ce
5864,was::FPRN,мӣ,ce
5865,wer::FPRN,gie,cine
5866,wer::FPRN,guhti,cine
5867,wer::FPRN,gii,cine
5868,wer::FPRN,guhte,cine
5869,wer::FPRN,kii,cine
5870,wer::FPRN,ǩii,cine
5871,wer::FPRN,kåå´tt,cine
5872,wer::FPRN,ке̄,cine
5873,wo::FADV,gusnie,unde
5874,wo::FADV,gånnå,unde
5875,wo::FADV,gos,unde
5876,wo::FADV,kost,unde
5877,wo::FADV,ko´st,unde
5878,wo::FADV,касьт,unde
5879,wohin::FADV,gogka,încotro
5880,wohin::FADV,gåsi,încotro
5881,wohin::FADV,gosa,încotro
5882,wohin::FADV,kuus,încotro
5883,wohin::FADV,koozz,încotro
5884,wohin::FADV,ко̄з,încotro
5885,wie::FADV,guktie,cum
5886,wie::FADV,gumhtie,cum
5887,wie::FADV,gåktu,cum
5888,wie::FADV,mot,cum
5889,wie::FADV,mahte,cum
5890,wie::FADV,mä´htt,cum
5891,wie::FADV,ко̄ххт,cum
5892,warum::FADV,man,de ce
5893,warum::FADV,man,pentru ce
5894,warum::FADV,manen,de ce
5895,warum::FADV,manen,pentru ce
5896,warum::FADV,manne,de ce
5897,warum::FADV,manne,pentru ce
5898,warum::FADV,mane,de ce
5899,warum::FADV,mane,pentru ce
5900,warum::FADV,mondiet,de ce
5901,warum::FADV,mondiet,pentru ce
5902,warum::FADV,mõõzz,de ce
5903,warum::FADV,mõõzz,pentru ce
5904,warum::FADV,mää´nn,de ce
5905,warum::FADV,mää´nn,pentru ce
5906,warum::FADV,мэ̄йт,de ce
5907,warum::FADV,мэ̄йт,pentru ce
5908,warum::FADV,мэ̄ннгуэйке,de ce
5909,warum::FADV,мэ̄ннгуэйке,pentru ce
5910,wieviel::FNUM,man jeenje,cât
5911,wieviel::FNUM,makta,cât
5912,wieviel::FNUM,olugo,cât
5913,wieviel::FNUM,kalle,cât
5914,wieviel::FNUM,kâ´ll,cât
5915,wieviel::FNUM,мэ̄ннве̄рьт,cât
5916,wieviel::FNUM,мэ̄нлянчверьт,cât
5917,eins::NUM,akte,unu
5918,eins::NUM,akta,unu
5919,eins::NUM,okta,unu
5920,eins::NUM,ohtâ,unu
5921,eins::NUM,õhtt,unu
5922,eins::NUM,э̄ххт,unu
5923,eins::NUM,о̄ххтэ,unu
5924,zwei::NUM,göökte,doi
5925,zwei::NUM,guokta,doi
5926,zwei::NUM,guokte,doi
5927,zwei::NUM,kyeh'ti,doi
5928,zwei::NUM,kuõ´htt,doi
5929,zwei::NUM,кӯххт,doi
5930,drei::NUM,golme,trei
5931,drei::NUM,gålmmå,trei
5932,drei::NUM,golbma,trei
5933,drei::NUM,kulmâ,trei
5934,drei::NUM,koumm,trei
5935,drei::NUM,ко̄ллм,trei
5936,vier::NUM,njieljie,patru
5937,vier::NUM,niellja,patru
5938,vier::NUM,njeallje,patru
5939,vier::NUM,nelji,patru
5940,vier::NUM,nellj,patru
5941,vier::NUM,не̄лльй,patru
5942,fünf::NUM,vïjhte,cinci
5943,fünf::NUM,vihtta,cinci
5944,fünf::NUM,vihtta,cinci
5945,fünf::NUM,vittâ,cinci
5946,fünf::NUM,vitt,cinci
5947,fünf::NUM,выдт,cinci
5948,sechs::NUM,govhte,șase
5949,sechs::NUM,guhtta,șase
5950,sechs::NUM,guhtta,șase
5951,sechs::NUM,kuttâ,șase
5952,sechs::NUM,kutt,șase
5953,sechs::NUM,кудт,șase
5954,sieben::NUM,tjïjhtje,șapte
5955,sieben::NUM,giehtja,șapte
5956,sieben::NUM,čieža,șapte
5957,sieben::NUM,čiččâm,șapte
5958,sieben::NUM,čiččâm,șapte
5959,sieben::NUM,кыджемь,șapte
5960,acht::NUM,gaektsie,opt
5961,acht::NUM,gáktsa,opt
5962,acht::NUM,gávcci,opt
5963,acht::NUM,käävci,opt
5964,acht::NUM,kääu´c,opt
5965,acht::NUM,ка̄ххц,opt
5966,neun::NUM,uktsie,nouă
5967,neun::NUM,aktse,nouă
5968,neun::NUM,ovcci,nouă
5969,neun::NUM,oovce,nouă
5970,neun::NUM,å´hcc,nouă
5971,neun::NUM,аххц,nouă
5972,zehn::NUM,luhkie,zece
5973,zehn::NUM,låhke,zece
5974,zehn::NUM,lågev,zece
5975,zehn::NUM,logi,zece
5976,zehn::NUM,loṿe,zece
5977,zehn::NUM,lååi,zece
5978,zehn::NUM,лоагкь,zece
5979,elf::NUM,luhkieakte,unsprezece
5980,elf::NUM,lågenanakta,unsprezece
5981,elf::NUM,oktanuppelohkái,unsprezece
5982,elf::NUM,ohtnubáloh,unsprezece
5983,elf::NUM,õtmlo,unsprezece
5984,elf::NUM,õhttmlo,unsprezece
5985,elf::NUM,э̄ххтэмплоагкь,unsprezece
5986,zwölf::NUM,luhkiegöökte,douăsprezece
5987,zwölf::NUM,lågenanguokta,douăsprezece
5988,zwölf::NUM,guoktenuppelohkái,douăsprezece
5989,zwölf::NUM,kyeh'tnubáloh,douăsprezece
5990,zwölf::NUM,kuâtmlo,douăsprezece
5991,zwölf::NUM,kuâhttmlo,douăsprezece
5992,zwölf::NUM,кӯххтэмплоагкь,douăsprezece
5993,zwanzig::NUM,göökteluhkie,douăzeci
5994,zwanzig::NUM,guoktalåhke,douăzeci
5995,zwanzig::NUM,guoktelogi,douăzeci
5996,zwanzig::NUM,kyeh'tilov,douăzeci
5997,zwanzig::NUM,kuâhttlo,douăzeci
5998,zwanzig::NUM,кӯххтлоагкь,douăzeci
5999,dreißig::NUM,golmeluhkie,treizeci
6000,dreißig::NUM,gålmmålåhke,treizeci
6001,dreißig::NUM,golbmalogi,treizeci
6002,dreißig::NUM,kulmâlov,treizeci
6003,dreißig::NUM,koummlo,treizeci
6004,dreißig::NUM,ко̄ллмлоагкь,treizeci
6005,vierzig::NUM,njieljieluhkie,patruzeci
6006,vierzig::NUM,nielljalåhke,patruzeci
6007,vierzig::NUM,njealljelogi,patruzeci
6008,vierzig::NUM,neljilov,patruzeci
6009,vierzig::NUM,nelljlo,patruzeci
6010,vierzig::NUM,не̄лльйлоагкь,patruzeci
6011,fünfzig::NUM,vïjhteluhkie,cincizeci
6012,fünfzig::NUM,vihttalåhke,cincizeci
6013,fünfzig::NUM,vihttalogi,cincizeci
6014,fünfzig::NUM,vittâlov,cincizeci
6015,fünfzig::NUM,vittlo,cincizeci
6016,fünfzig::NUM,выдтлоагкъ,cincizeci
6017,sechzig::NUM,govhteluhkie,șaizeci
6018,sechzig::NUM,guhttalåhke,șaizeci
6019,sechzig::NUM,guhttalogi,șaizeci
6020,sechzig::NUM,kuttâlov,șaizeci
6021,sechzig::NUM,kuttlo,șaizeci
6022,sechzig::NUM,кудтлоагкь,șaizeci
6023,siebzig::NUM,tjïjhtjeluhkie,șaptezeci
6024,siebzig::NUM,gietjavlåhke,șaptezeci
6025,siebzig::NUM,čiežalogi,șaptezeci
6026,siebzig::NUM,čiččâmlov,șaptezeci
6027,siebzig::NUM,čičmlo,șaptezeci
6028,siebzig::NUM,кыджемьлоагкь,șaptezeci
6029,achtzig::NUM,gaektsieluhkie,optzeci
6030,achtzig::NUM,gáktsalåhke,optzeci
6031,achtzig::NUM,gávccilogi,optzeci
6032,achtzig::NUM,kähcilov,optzeci
6033,achtzig::NUM,kä´hcclo,optzeci
6034,achtzig::NUM,ка̄ххцлоагкь,optzeci
6035,neunzig::NUM,uktsieluhkie,nouăzeci
6036,neunzig::NUM,aktselåhke,nouăzeci
6037,neunzig::NUM,ovccilogi,nouăzeci
6038,neunzig::NUM,ohcelov,nouăzeci
6039,neunzig::NUM,å´hcclo,nouăzeci
6040,neunzig::NUM,аххцлоагкь,nouăzeci
6041,hundert::NUM,tjuetie,sută
6042,hundert::NUM,tjuohte,sută
6043,hundert::NUM,čuođi,sută
6044,hundert::NUM,čyeti,sută
6045,hundert::NUM,čue´tt,sută
6046,hundert::NUM,чӯдть,sută
6047,tausend::NUM,tåvsene,mie
6048,tausend::NUM,stoeretjuetie,mie
6049,tausend::NUM,tuvsán,mie
6050,tausend::NUM,duhát,mie
6051,tausend::NUM,duhát,mie
6052,tausend::NUM,tuhháát,mie
6053,tausend::NUM,dohat,mie
6054,tausend::NUM,то̄а̄фант,mie
6055,und::CNJ,jïh,și
6056,und::CNJ,ja,și
6057,und::CNJ,ja,și
6058,und::CNJ,já,și
6059,und::CNJ,di,și
6060,und::CNJ,я,și
6061,und::CNJ,да,și
6062,und::CNJ,де,și
6063,oder::CNJ,jallh,ori
6064,oder::CNJ,jali,ori
6065,oder::CNJ,dahje,ori
6066,oder::CNJ,adai,ori
6067,oder::CNJ,avi,ori
6068,oder::CNJ,le´be,ori
6069,oder::CNJ,элэ,ori
6070,oder::CNJ,вай,ori
6071,stehen::V,tjåadtjodh,sta
6072,stehen::V,seajsasjidh,sta
6073,stehen::V,tjuodtjot,sta
6074,stehen::V,čuožžut,sta
6075,stehen::V,cuáp'cuđ,sta
6076,stehen::V,čuâǯ'ǯad,sta
6077,stehen::V,чуэннче,sta
6078,sitzen::V,tjahkasjidh,ședea
6079,sitzen::V,tjåhkkåhit,ședea
6080,sitzen::V,čohkkát,ședea
6081,sitzen::V,čokkáđ,ședea
6082,sitzen::V,išttâd åårrad,ședea
6083,sitzen::V,ышштэ,ședea
6084,liegen::V,gaajranidh,zăcea
6085,liegen::V,gaajranidh,fi culcat
6086,liegen::V,vellahit,zăcea
6087,liegen::V,vellahit,fi culcat
6088,liegen::V,veallát,zăcea
6089,liegen::V,veallát,fi culcat
6090,liegen::V,viäl'láđ,zăcea
6091,liegen::V,viäl'láđ,fi culcat
6092,liegen::V,liâššâd,zăcea
6093,liegen::V,liâššâd,fi culcat
6094,liegen::V,ле̄шшэ,zăcea
6095,liegen::V,ле̄шшэ,fi culcat
6096,hängen::V,gævnjasjidh,atârna
6097,hängen::V,gahtsahit,atârna
6098,hängen::V,heaŋgát,atârna
6099,hängen::V,hiäŋ'gáđ,atârna
6100,hängen::V,sorččad,atârna
6101,hängen::V,ла̄бпэ,atârna
6102,werden::V,sjïdtedh,deveni
6103,werden::V,sjïdtedh,se face
6104,werden::V,sjaddat,deveni
6105,werden::V,sjaddat,se face
6106,werden::V,beassat,deveni
6107,werden::V,beassat,se face
6108,werden::V,šoddâđ,deveni
6109,werden::V,šoddâđ,se face
6110,werden::V,šõddâd,deveni
6111,werden::V,šõddâd,se face
6112,werden::V,шэ̄ннтэ,deveni
6113,werden::V,шэ̄ннтэ,se face
6114,passieren::V,vaasedh,se întâmpla
6115,passieren::V,sjaddat,se întâmpla
6116,passieren::V,dáhpáduvvat,se întâmpla
6117,passieren::V,vássit,se întâmpla
6118,passieren::V,dáhpáhuvvat,se întâmpla
6119,passieren::V,šoddâđ,se întâmpla
6120,passieren::V,šõddâd,se întâmpla
6121,passieren::V,шэ̄ннтэ,se întâmpla
6122,passieren::V,тагсэ,se întâmpla
6123,beginnen::V,aelkedh,începe
6124,beginnen::V,álgget,începe
6125,beginnen::V,álggahit,începe
6126,beginnen::V,älgiđ,începe
6127,beginnen::V,ä´lǧǧed,începe
6128,beginnen::V,о̄а̄лкхуввэ,începe
6129,beginnen::V,о̄а̄лкхэднэ,începe
6130,enden::V,orrijidh,se sfârși
6131,enden::V,orrijidh,se termina
6132,enden::V,hiejttet,se sfârși
6133,enden::V,hiejttet,se termina
6134,enden::V,nohkat,se sfârși
6135,enden::V,nohkat,se termina
6136,enden::V,nuuhâđ,se sfârși
6137,enden::V,nuuhâđ,se termina
6138,enden::V,puu´tted,se sfârși
6139,enden::V,puu´tted,se termina
6140,enden::V,пудтэ,se sfârși
6141,enden::V,пудтэ,se termina
6142,enden::V,кӣркнэ,se sfârși
6143,enden::V,кӣркнэ,se termina
6144,wechseln::V,målsodh,se schimba
6145,wechseln::V,lånudit,se schimba
6146,wechseln::V,molssastit,se schimba
6147,wechseln::V,molsašuddat,se schimba
6148,wechseln::V,molsođ,se schimba
6149,wechseln::V,vaaitõõttâd,se schimba
6150,wechseln::V,вуайхувнэ,se schimba
6151,aufgehen[Sonne]::V,låvnedh,răsări
6152,aufgehen[Sonne]::V,årijdit,răsări
6153,aufgehen[Sonne]::V,lavnnet,răsări
6154,aufgehen[Sonne]::V,badjánit,răsări
6155,aufgehen[Sonne]::V,pajaniđ,răsări
6156,aufgehen[Sonne]::V,pâjjned,răsări
6157,aufgehen[Sonne]::V,пэ̄ййнэ,răsări
6158,untergehen[Sonne]::V,luajhtadidh,apune
6159,untergehen[Sonne]::V,gáhtot,apune
6160,untergehen[Sonne]::V,vidodit,apune
6161,untergehen[Sonne]::V,luoitádit,apune
6162,untergehen[Sonne]::V,lyeš'tiđ,apune
6163,untergehen[Sonne]::V,lue´štted,apune
6164,untergehen[Sonne]::V,луэшштэдтэ,apune
6165,scheinen[Sonne]::V,goekedh,străluci
6166,scheinen[Sonne]::V,bájttet,străluci
6167,scheinen[Sonne]::V,báitit,străluci
6168,scheinen[Sonne]::V,päštiđ,străluci
6169,scheinen[Sonne]::V,pä´štted,străluci
6170,scheinen[Sonne]::V,па̄шшьтэ,străluci
6171,donnern::V,laakedh,tuna
6172,donnern::V,sjærggot,tuna
6173,donnern::V,čerget,tuna
6174,donnern::V,čiär'guđ,tuna
6175,donnern::V,čeärgged,tuna
6176,donnern::V,ча̄рркэ,tuna
6177,wehen::V,bïegkedh,bate
6178,wehen::V,bieggat,bate
6179,wehen::V,bieggat,bate
6180,wehen::V,pieg'gâđ,bate
6181,wehen::V,piõg'gâd,bate
6182,wehen::V,пӣӈӈкье,bate
6183,strömen::V,galkedh,curge în șiroaie
6184,strömen::V,gålggåt,curge în șiroaie
6185,strömen::V,golgat,curge în șiroaie
6186,strömen::V,kulgâđ,curge în șiroaie
6187,strömen::V,kolggâd,curge în șiroaie
6188,strömen::V,ко̄ллкэ,curge în șiroaie
6189,fließen::V,galkedh,curge
6190,fließen::V,gålggåt,curge
6191,fließen::V,golgat,curge
6192,fließen::V,kulgâđ,curge
6193,fließen::V,kolggâd,curge
6194,fließen::V,ко̄ллкэ,curge
6195,sich drehen::V,jårredh,se învârti
6196,sich drehen::V,bådnjåsit,se învârti
6197,sich drehen::V,jorrat,se învârti
6198,sich drehen::V,juurrâđ,se învârti
6199,sich drehen::V,joorrâd,se învârti
6200,sich drehen::V,чо̄ннэ,se învârti
6201,schwanken::V,syjjedidh,se clătina
6202,schwanken::V,vábbulit,se clătina
6203,schwanken::V,suoibut,se clătina
6204,schwanken::V,juár'buđ,se clătina
6205,schwanken::V,lâsmmad,se clătina
6206,schwanken::V,leâujjad,se clătina
6207,schwanken::V,лыйввэ,se clătina
6208,schwanken::V,качьедтэ,se clătina
6209,schwingen::V,gaavedh,vibra
6210,schwingen::V,gaavedh,flutura
6211,schwingen::V,svinhtedh,vibra
6212,schwingen::V,svinhtedh,flutura
6213,schwingen::V,gávvat,vibra
6214,schwingen::V,gávvat,flutura
6215,schwingen::V,hiäi'luđ,vibra
6216,schwingen::V,hiäi'luđ,flutura
6217,schwingen::V,heillad,vibra
6218,schwingen::V,heillad,flutura
6219,schwingen::V,мо̄а̄хнэ,vibra
6220,schwingen::V,мо̄а̄хнэ,flutura
6221,fallen::V,gahtjedh,cădea
6222,fallen::V,gahttjat,cădea
6223,fallen::V,gahččat,cădea
6224,fallen::V,jurrâđ,cădea
6225,fallen::V,kõččâd,cădea
6226,fallen::V,viõr'rled,cădea
6227,fallen::V,ёрнэ,cădea
6228,fallen::V,кэ̄ххче,cădea
6229,brennen::V,bueledh,arde
6230,brennen::V,buollet,arde
6231,brennen::V,buollit,arde
6232,brennen::V,pyelliđ,arde
6233,brennen::V,pue´lled,arde
6234,brennen::V,пӯлле,arde
6235,rauchen::V,soevedidh,fuma
6236,rauchen::V,berkiestidh,fuma
6237,rauchen::V,tsåjttset,fuma
6238,rauchen::V,borgguhit,fuma
6239,rauchen::V,po'rgestiđ,fuma
6240,rauchen::V,soicceđ,fuma
6241,rauchen::V,suõv'veed,fuma
6242,rauchen::V,суввдэ,fuma
6243,regnen::V,abrodh,ploua
6244,regnen::V,harvvet,ploua
6245,regnen::V,rássjodit,ploua
6246,regnen::V,arvit,ploua
6247,regnen::V,arved,ploua
6248,regnen::V,â´brred,ploua
6249,regnen::V,аббрэ,ploua
6250,gefrieren::V,gelmedh,îngheța
6251,gefrieren::V,jeangodh,îngheța
6252,gefrieren::V,jiegŋot,îngheța
6253,gefrieren::V,galbmot,îngheța
6254,gefrieren::V,jiäŋŋuđ,îngheța
6255,gefrieren::V,jiõŋŋâd,îngheța
6256,gefrieren::V,kâ´lmmed,îngheța
6257,gefrieren::V,калльме,îngheța
6258,tauen::V,leamkedh,se dezgheța
6259,tauen::V,suddat,se dezgheța
6260,tauen::V,sagŋadit,se dezgheța
6261,tauen::V,suddat,se dezgheța
6262,tauen::V,suddâđ,se dezgheța
6263,tauen::V,suddâd,se dezgheța
6264,tauen::V,sõõŋŋâd,se dezgheța
6265,tauen::V,суннтэ,se dezgheța
6266,schmelzen::V,sjalkedh,se topi
6267,schmelzen::V,suddat,se topi
6268,schmelzen::V,suddat,se topi
6269,schmelzen::V,suddâđ,se topi
6270,schmelzen::V,sooŋŋâđ,se topi
6271,schmelzen::V,suddâd,se topi
6272,schmelzen::V,sõõŋŋâd,se topi
6273,schmelzen::V,суннтэ,se topi
6274,trocknen::V,gajhkedh,se usca
6275,trocknen::V,gåjkkåt,se usca
6276,trocknen::V,goikat,se usca
6277,trocknen::V,iiŋŋâđ,se usca
6278,trocknen::V,iiŋŋâd,se usca
6279,trocknen::V,koškkâd,se usca
6280,trocknen::V,ко̄шшкэ,se usca
6281,sieden::V,doeltedh,fierbe
6282,sieden::V,doeltedh,clocoti
6283,sieden::V,duolldat,fierbe
6284,sieden::V,duolldat,clocoti
6285,sieden::V,duoldat,fierbe
6286,sieden::V,duoldat,clocoti
6287,sieden::V,tuol'dâđ,fierbe
6288,sieden::V,tuol'dâđ,clocoti
6289,sieden::V,tuõlddâd,fierbe
6290,sieden::V,tuõlddâd,clocoti
6291,sieden::V,тӯллтэ,fierbe
6292,sieden::V,тӯллтэ,clocoti
6293,faulen::V,rååknedh,se împuți
6294,faulen::V,mïetskedh,se împuți
6295,faulen::V,miesskat,se împuți
6296,faulen::V,mieskat,se împuți
6297,faulen::V,guohcagit,se împuți
6298,faulen::V,kálágiđ,se împuți
6299,faulen::V,kuo'câgiđ,se împuți
6300,faulen::V,kuõccjed,se împuți
6301,faulen::V,мӣццкэ,se împuți
6302,verfaulen::V,rååknedh,putrezi
6303,verfaulen::V,mïetskedh,putrezi
6304,verfaulen::V,miesskat,putrezi
6305,verfaulen::V,mieskat,putrezi
6306,verfaulen::V,guohcagit,putrezi
6307,verfaulen::V,kálágiđ,putrezi
6308,verfaulen::V,kuo'câgiđ,putrezi
6309,verfaulen::V,kuõccjed,putrezi
6310,verfaulen::V,кӯццке,putrezi
6311,reißen::V,gäjhkanidh,se rupe
6312,reißen::V,gäjhkanidh,se sfâșia
6313,reißen::V,ráhkat,se rupe
6314,reißen::V,ráhkat,se sfâșia
6315,reißen::V,liejmedit,se rupe
6316,reißen::V,liejmedit,se sfâșia
6317,reißen::V,gaikánit,se rupe
6318,reißen::V,gaikánit,se sfâșia
6319,reißen::V,kiškuđ,se rupe
6320,reißen::V,kiškuđ,se sfâșia
6321,reißen::V,rõttsed,se rupe
6322,reißen::V,rõttsed,se sfâșia
6323,reißen::V,лӯнтнэ,se rupe
6324,reißen::V,лӯнтнэ,se sfâșia
6325,reißen::V,кышшксэллэ,se rupe
6326,reißen::V,кышшксэллэ,se sfâșia
6327,versinken::V,våajodh,se scufunda
6328,versinken::V,vuodjot,se scufunda
6329,versinken::V,tjalggat,se scufunda
6330,versinken::V,vuodjut,se scufunda
6331,versinken::V,vuáijuđ,se scufunda
6332,versinken::V,vuäjjad,se scufunda
6333,versinken::V,вуаййе,se scufunda
6334,vergehen::V,vaesedh,trece
6335,vergehen::V,vaesedh,se scurge
6336,vergehen::V,vásset,trece
6337,vergehen::V,vásset,se scurge
6338,vergehen::V,gollat,trece
6339,vergehen::V,gollat,se scurge
6340,vergehen::V,kullâđ,trece
6341,vergehen::V,kullâđ,se scurge
6342,vergehen::V,jåå´tted,trece
6343,vergehen::V,jåå´tted,se scurge
6344,vergehen::V,ва̄ссэ,trece
6345,vergehen::V,ва̄ссэ,se scurge
6346,vergehen::V,ӣллъюввэ,trece
6347,vergehen::V,ӣллъюввэ,se scurge
