,Concept_ID,se,mn
8709,reinigen::V,kađvâđ,арилгах
8710,reinigen::V,kađvâđ,цэвэрлэх
8711,reinigen::V,čurgiđ,арилгах
8712,reinigen::V,čurgiđ,цэвэрлэх
8713,reinigen::V,putestiđ,арилгах
8714,reinigen::V,putestiđ,цэвэрлэх
8715,reinigen::V,čiisteed,арилгах
8716,reinigen::V,čiisteed,цэвэрлэх
8717,reinigen::V,puu´ttsted,арилгах
8718,reinigen::V,puu´ttsted,цэвэрлэх
8719,reinigen::V,чисстэ,арилгах
8720,reinigen::V,чисстэ,цэвэрлэх
8721,reinigen::V,е̄ллэ,арилгах
8722,reinigen::V,е̄ллэ,цэвэрлэх
8723,waschen::V,bïssedh,угаах
8724,waschen::V,bassat,угаах
8725,waschen::V,bassat,угаах
8726,waschen::V,posâliđ,угаах
8727,waschen::V,põõssâd,угаах
8728,waschen::V,пэ̄ссэ,угаах
8729,abwischen::V,njaamedh,арчих
8730,abwischen::V,sihkastit,арчих
8731,abwischen::V,sihkkut,арчих
8732,abwischen::V,sikkođ,арчих
8733,abwischen::V,sekkad,арчих
8734,abwischen::V,чисстэ,арчих
8735,spülen::V,skuvledh,зайлах
8736,spülen::V,dåjddet,зайлах
8737,spülen::V,doidit,зайлах
8738,spülen::V,skuljiđ,зайлах
8739,spülen::V,toideđ,зайлах
8740,spülen::V,tåiddad,зайлах
8741,spülen::V,sku´lljeed,зайлах
8742,spülen::V,пэ̄ссэ,зайлах
8743,fegen::V,sööpedh,хамах
8744,fegen::V,sööpedh,шүүрдэх
8745,fegen::V,suohttsit,хамах
8746,fegen::V,suohttsit,шүүрдэх
8747,fegen::V,luvdet,хамах
8748,fegen::V,luvdet,шүүрдэх
8749,fegen::V,sihostiđ,хамах
8750,fegen::V,sihostiđ,шүүрдэх
8751,fegen::V,roppâđ,хамах
8752,fegen::V,roppâđ,шүүрдэх
8753,fegen::V,västtad,хамах
8754,fegen::V,västtad,шүүрдэх
8755,fegen::V,seekksted,хамах
8756,fegen::V,seekksted,шүүрдэх
8757,fegen::V,по̄а̄шшэ,хамах
8758,fegen::V,по̄а̄шшэ,шүүрдэх
8759,kehren::V,tjirredh,шүүрдэх
8760,kehren::V,tjirredh,туужуудах
8761,kehren::V,såbit,шүүрдэх
8762,kehren::V,såbit,туужуудах
8763,kehren::V,luvdet,шүүрдэх
8764,kehren::V,luvdet,туужуудах
8765,kehren::V,suo'pâlistiđ,шүүрдэх
8766,kehren::V,suo'pâlistiđ,туужуудах
8767,kehren::V,västtad,шүүрдэх
8768,kehren::V,västtad,туужуудах
8769,kehren::V,по̄а̄шшэ,шүүрдэх
8770,kehren::V,по̄а̄шшэ,туужуудах
8771,baden::V,voejedidh,усанд орох
8772,baden::V,gálatjit,усанд орох
8773,baden::V,gálašit,усанд орох
8774,baden::V,lávguđ,усанд орох
8775,baden::V,vuõjjâd,усанд орох
8776,baden::V,sääunõõttâd,усанд орох
8777,baden::V,вӯйнэдтэ,усанд орох
8778,sich waschen::V,bïssedidh,биеэ угаах
8779,sich waschen::V,basádit,биеэ угаах
8780,sich waschen::V,basadit,биеэ угаах
8781,sich waschen::V,posâdâttâđ,биеэ угаах
8782,sich waschen::V,põõuuõõttâd,биеэ угаах
8783,sich waschen::V,пэзнэдтэ,биеэ угаах
8784,ausziehen::V,svæjkedh,тайлах
8785,ausziehen::V,nuollat,тайлах
8786,ausziehen::V,nuollat,тайлах
8787,ausziehen::V,noollâđ,тайлах
8788,ausziehen::V,nõõllâd,тайлах
8789,ausziehen::V,jä´hssed,тайлах
8790,ausziehen::V,я̄ккьсе,тайлах
8791,anziehen::V,gaarvoehtidh,өмсөх
8792,anziehen::V,tsåggåt,өмсөх
8793,anziehen::V,nahkehit,өмсөх
8794,anziehen::V,čákŋat,өмсөх
8795,anziehen::V,ká'rvuttiđ,өмсөх
8796,anziehen::V,čouggâd,өмсөх
8797,anziehen::V,nââ´ǩǩted,өмсөх
8798,anziehen::V,ца̄гке,өмсөх
8799,anziehen::V,наккьхе,өмсөх
8800,sich anziehen::V,gåårvedidh,хувцаслах
8801,sich anziehen::V,gárvvunit,хувцаслах
8802,sich anziehen::V,gárvodit,хувцаслах
8803,sich anziehen::V,kárvudâttâđ,хувцаслах
8804,sich anziehen::V,teâvõõttâd,хувцаслах
8805,sich anziehen::V,туввнэдтэ,хувцаслах
8806,kämmen::V,tjåhkodh,самнах
8807,kämmen::V,rájddat,самнах
8808,kämmen::V,čohkut,самнах
8809,kämmen::V,čohhoođ,самнах
8810,kämmen::V,čååkkad,самнах
8811,kämmen::V,чоагкэ,самнах
8812,schmücken::V,rïesedh,гоёх
8813,schmücken::V,rïesedh,чимэх
8814,schmücken::V,feegredh,гоёх
8815,schmücken::V,feegredh,чимэх
8816,schmücken::V,hiervvit,гоёх
8817,schmücken::V,hiervvit,чимэх
8818,schmücken::V,tjáppedit,гоёх
8819,schmücken::V,tjáppedit,чимэх
8820,schmücken::V,čiŋahit,гоёх
8821,schmücken::V,čiŋahit,чимэх
8822,schmücken::V,čiŋâttiđ,гоёх
8823,schmücken::V,čiŋâttiđ,чимэх
8824,schmücken::V,heärvted,гоёх
8825,schmücken::V,heärvted,чимэх
8826,schmücken::V,ре̄ввклаххьтэ,гоёх
8827,schmücken::V,ре̄ввклаххьтэ,чимэх
8828,sagen::V,jiehtedh,гэх
8829,sagen::V,jiehtedh,хэлэх
8830,sagen::V,javllat,гэх
8831,sagen::V,javllat,хэлэх
8832,sagen::V,dadjat,гэх
8833,sagen::V,dadjat,хэлэх
8834,sagen::V,cealkit,гэх
8835,sagen::V,cealkit,хэлэх
8836,sagen::V,ettâđ,гэх
8837,sagen::V,ettâđ,хэлэх
8838,sagen::V,celkkiđ,гэх
8839,sagen::V,celkkiđ,хэлэх
8840,sagen::V,nõmmeed,гэх
8841,sagen::V,nõmmeed,хэлэх
8842,sagen::V,ceä´lǩǩed,гэх
8843,sagen::V,ceä´lǩǩed,хэлэх
8844,sagen::V,е̄ввэ,гэх
8845,sagen::V,е̄ввэ,хэлэх
8846,sagen::V,це̄ӆӆьке,гэх
8847,sagen::V,це̄ӆӆьке,хэлэх
8848,sprechen::V,håaledh,ярих
8849,sprechen::V,håaledh,өгүүлэх
8850,sprechen::V,rudnat,ярих
8851,sprechen::V,rudnat,өгүүлэх
8852,sprechen::V,runádit,ярих
8853,sprechen::V,runádit,өгүүлэх
8854,sprechen::V,sárdnut,ярих
8855,sprechen::V,sárdnut,өгүүлэх
8856,sprechen::V,sárnuđ,ярих
8857,sprechen::V,sárnuđ,өгүүлэх
8858,sprechen::V,särnnad,ярих
8859,sprechen::V,särnnad,өгүүлэх
8860,sprechen::V,са̄ррнэ,ярих
8861,sprechen::V,са̄ррнэ,өгүүлэх
8862,reden::V,håaledh,хэлэх
8863,reden::V,håaledh,хөөрөлдөх
8864,reden::V,sáhkadit,хэлэх
8865,reden::V,sáhkadit,хөөрөлдөх
8866,reden::V,hupmat,хэлэх
8867,reden::V,hupmat,хөөрөлдөх
8868,reden::V,arvâlâddâđ,хэлэх
8869,reden::V,arvâlâddâđ,хөөрөлдөх
8870,reden::V,sárnudiđ,хэлэх
8871,reden::V,sárnudiđ,хөөрөлдөх
8872,reden::V,mainsted,хэлэх
8873,reden::V,mainsted,хөөрөлдөх
8874,reden::V,е̄внэллэ,хэлэх
8875,reden::V,е̄внэллэ,хөөрөлдөх
8876,sich unterhalten::V,soptsestalledh,ярилцах
8877,sich unterhalten::V,ságastit,ярилцах
8878,sich unterhalten::V,ságastallat,ярилцах
8879,sich unterhalten::V,jumadit,ярилцах
8880,sich unterhalten::V,ságastallat,ярилцах
8881,sich unterhalten::V,ma'inâstiđ,ярилцах
8882,sich unterhalten::V,maainsted,ярилцах
8883,sich unterhalten::V,мо̄а̄йнсе,ярилцах
8884,fragen::V,gihtjedh,асуух
8885,fragen::V,gahtjat,асуух
8886,fragen::V,gatjádit,асуух
8887,fragen::V,jearrat,асуух
8888,fragen::V,koijâdiđ,асуух
8889,fragen::V,kõõččâd,асуух
8890,fragen::V,кэ̄дже,асуух
8891,bitten::V,birredh,гуйх
8892,bitten::V,aanoestidh,гуйх
8893,bitten::V,rohkelassjedh,гуйх
8894,bitten::V,ádnot,гуйх
8895,bitten::V,gåhttjot,гуйх
8896,bitten::V,bivdit,гуйх
8897,bitten::V,pivdeđ,гуйх
8898,bitten::V,äännad,гуйх
8899,bitten::V,raukkâd,гуйх
8900,bitten::V,а̄нкэ,гуйх
8901,bitten::V,кэ̄дже,гуйх
8902,erzählen::V,saakestidh,өгүүлэх
8903,erzählen::V,giehttot,өгүүлэх
8904,erzählen::V,subtsastit,өгүүлэх
8905,erzählen::V,muitalit,өгүүлэх
8906,erzählen::V,uvástâllâđ,өгүүлэх
8907,erzählen::V,ma'inâstiđ,өгүүлэх
8908,erzählen::V,maainsted,өгүүлэх
8909,erzählen::V,мо̄а̄йнсе,өгүүлэх
8910,mitteilen::V,såårnedh,дуулгах
8911,mitteilen::V,såårnedh,мэдээлэх
8912,mitteilen::V,bïeljelidh,дуулгах
8913,mitteilen::V,bïeljelidh,мэдээлэх
8914,mitteilen::V,diededit,дуулгах
8915,mitteilen::V,diededit,мэдээлэх
8916,mitteilen::V,dieđihit,дуулгах
8917,mitteilen::V,dieđihit,мэдээлэх
8918,mitteilen::V,a'lmottiđ,дуулгах
8919,mitteilen::V,a'lmottiđ,мэдээлэх
8920,mitteilen::V,tie´đted,дуулгах
8921,mitteilen::V,tie´đted,мэдээлэх
8922,mitteilen::V,це̄ӆӆьке,дуулгах
8923,mitteilen::V,це̄ӆӆьке,мэдээлэх
8924,nennen::V,gåhtjodh,нэрлэх
8925,nennen::V,lahtedh,нэрлэх
8926,nennen::V,nammadit,нэрлэх
8927,nennen::V,gohččut,нэрлэх
8928,nennen::V,nomâttiđ,нэрлэх
8929,nennen::V,koččođ,нэрлэх
8930,nennen::V,nõõmted,нэрлэх
8931,nennen::V,нэ̄ммдэ,нэрлэх
8932,nennen::V,це̄ӆӆьке,нэрлэх
8933,rufen::V,gåhtjodh,дуудах
8934,rufen::V,tjåarvodh,дуудах
8935,rufen::V,tjuorvvot,дуудах
8936,rufen::V,čuorvut,дуудах
8937,rufen::V,čuár'vuđ,дуудах
8938,rufen::V,kåččad,дуудах
8939,rufen::V,čuârvvad,дуудах
8940,rufen::V,коаххче,дуудах
8941,prahlen::V,girmedh,бардах
8942,prahlen::V,girmedh,сайрхах
8943,prahlen::V,goarssudit,бардах
8944,prahlen::V,goarssudit,сайрхах
8945,prahlen::V,rábmot,бардах
8946,prahlen::V,rábmot,сайрхах
8947,prahlen::V,ramâččâttâđ,бардах
8948,prahlen::V,ramâččâttâđ,сайрхах
8949,prahlen::V,kuärggõõttâd,бардах
8950,prahlen::V,kuärggõõttâd,сайрхах
8951,prahlen::V,куарктэ,бардах
8952,prahlen::V,куарктэ,сайрхах
8953,übersetzen::V,jarkoestidh,орчуулах
8954,übersetzen::V,jårggålit,орчуулах
8955,übersetzen::V,jorgalit,орчуулах
8956,übersetzen::V,jurgâliđ,орчуулах
8957,übersetzen::V,jåårǥlâ´tted,орчуулах
8958,denken::V,ussjedidh,санах
8959,denken::V,ájádallat,санах
8960,denken::V,usjudit,санах
8961,denken::V,jurddašit,санах
8962,denken::V,jurdeđ,санах
8963,denken::V,ju'rdâččiđ,санах
8964,denken::V,juurdčed,санах
8965,denken::V,юррьтэ,санах
8966,glauben::V,jaehkedh,итгэх
8967,glauben::V,jáhkket,итгэх
8968,glauben::V,jáhkkit,итгэх
8969,glauben::V,oskođ,итгэх
8970,glauben::V,jähittiđ,итгэх
8971,glauben::V,åskkad,итгэх
8972,glauben::V,оасскэ,итгэх
8973,bemerken::V,aajhtsedh,ажих
8974,bemerken::V,aajhtsedh,ажиглах
8975,bemerken::V,lahtestidh,ажих
8976,bemerken::V,lahtestidh,ажиглах
8977,bemerken::V,ájttsat,ажих
8978,bemerken::V,ájttsat,ажиглах
8979,bemerken::V,gæhttjat,ажих
8980,bemerken::V,gæhttjat,ажиглах
8981,bemerken::V,tsuojggit,ажих
8982,bemerken::V,tsuojggit,ажиглах
8983,bemerken::V,áicat,ажих
8984,bemerken::V,áicat,ажиглах
8985,bemerken::V,fuobmát,ажих
8986,bemerken::V,fuobmát,ажиглах
8987,bemerken::V,aiccâđ,ажих
8988,bemerken::V,aiccâđ,ажиглах
8989,bemerken::V,huá'mášiđ,ажих
8990,bemerken::V,huá'mášiđ,ажиглах
8991,bemerken::V,aiccâd,ажих
8992,bemerken::V,aiccâd,ажиглах
8993,bemerken::V,huõmsted,ажих
8994,bemerken::V,huõmsted,ажиглах
8995,bemerken::V,уййнэ,ажих
8996,bemerken::V,уййнэ,ажиглах
8997,erkennen::V,dabtedh,таних
8998,erkennen::V,dåbddåt,таних
8999,erkennen::V,dovdát,таних
9000,erkennen::V,fuobmát,таних
9001,erkennen::V,tubdâđ,таних
9002,erkennen::V,tobddâd,таних
9003,erkennen::V,тӣдтӭ,таних
9004,erkennen::V,то̄ммтэ,таних
9005,begreifen::V,daapadidh,ойлгох
9006,begreifen::V,buojkkát,ойлгох
9007,begreifen::V,ipmirdit,ойлгох
9008,begreifen::V,iberdiđ,ойлгох
9009,begreifen::V,tobddâd,ойлгох
9010,begreifen::V,то̄ӆӆькье,ойлгох
9011,verstehen::V,guarkedh,мэдэж авах
9012,verstehen::V,árvvedit,мэдэж авах
9013,verstehen::V,guopmat,мэдэж авах
9014,verstehen::V,addiđ,мэдэж авах
9015,verstehen::V,tobddâd,мэдэж авах
9016,verstehen::V,fi´ttjed,мэдэж авах
9017,verstehen::V,о̄а̄нтшэ,мэдэж авах
9018,lernen::V,bïhkemdidh,сурах
9019,lernen::V,oahppat,сурах
9020,lernen::V,oahppat,сурах
9021,lernen::V,oppâđ,сурах
9022,lernen::V,mättjed,сурах
9023,lernen::V,уххцтэдтэ,сурах
9024,wissen::V,dietedh,мэдэх
9025,wissen::V,diehtet,мэдэх
9026,wissen::V,diehtit,мэдэх
9027,wissen::V,tiettiđ,мэдэх
9028,wissen::V,tie´tted,мэдэх
9029,wissen::V,тӣдтӭ,мэдэх
9030,sich erinnern an::V,mujhtedh,дурсах
9031,sich erinnern an::V,mujttet,дурсах
9032,sich erinnern an::V,muitát,дурсах
9033,sich erinnern an::V,muštáđ,дурсах
9034,sich erinnern an::V,mu´štted,дурсах
9035,sich erinnern an::V,мушштсэллэ,дурсах
9036,vergessen::V,åajaldidh,мартах
9037,vergessen::V,vååjeldehtedh,мартах
9038,vergessen::V,vajálduhttet,мартах
9039,vergessen::V,vajáldahttit,мартах
9040,vergessen::V,vájáldittiđ,мартах
9041,vergessen::V,vääildâ´tted,мартах
9042,vergessen::V,вуаййлаххьтэ,мартах
9043,messen::V,meatadidh,хэмжих
9044,messen::V,mïetestidh,хэмжих
9045,messen::V,mihttit,хэмжих
9046,messen::V,miehttit,хэмжих
9047,messen::V,mihtidit,хэмжих
9048,messen::V,mittediđ,хэмжих
9049,messen::V,metteed,хэмжих
9050,messen::V,mie´r'reed,хэмжих
9051,messen::V,ме̄ррьдэ,хэмжих
9052,zählen::V,ryöknehtidh,тоолох
9053,zählen::V,låhkåt,тоолох
9054,zählen::V,lohkat,тоолох
9055,zählen::V,lyeš'tiđ,тоолох
9056,zählen::V,la´sǩǩeed,тоолох
9057,zählen::V,ло̄гкэ,тоолох
9058,rechnen::V,åbrodh,тооцоох
9059,rechnen::V,ryöknedh,тооцоох
9060,rechnen::V,riekknit,тооцоох
9061,rechnen::V,låhkåt,тооцоох
9062,rechnen::V,rēhkenastit,тооцоох
9063,rechnen::V,rēhkenuššat,тооцоох
9064,rechnen::V,reknistiđ,тооцоох
9065,rechnen::V,rekknâ´stted,тооцоох
9066,rechnen::V,ло̄гкэ,тооцоох
9067,lesen::V,lohkedh,унших
9068,lesen::V,låhkåt,унших
9069,lesen::V,lohkat,унших
9070,lesen::V,luuhâđ,унших
9071,lesen::V,lookkâd,унших
9072,lesen::V,ло̄гкэ,унших
9073,malen::V,måaladidh,зурах
9074,malen::V,feerpedh,зурах
9075,malen::V,mállit,зурах
9076,malen::V,njuohtat,зурах
9077,malen::V,mōlet,зурах
9078,malen::V,mááláḋ,зурах
9079,malen::V,kälkkeed,зурах
9080,malen::V,maa´l'jed,зурах
9081,malen::V,рисовайе,зурах
9082,malen::V,риссъе,зурах
9083,zeichnen::V,guvviedidh,дүрслэн бичих
9084,zeichnen::V,tjuorggat,дүрслэн бичих
9085,zeichnen::V,sárgut,дүрслэн бичих
9086,zeichnen::V,tevdnet,дүрслэн бичих
9087,zeichnen::V,sárguđ,дүрслэн бичих
9088,zeichnen::V,pirsted,дүрслэн бичих
9089,zeichnen::V,piirsted,дүрслэн бичих
9090,zeichnen::V,рисовайе,дүрслэн бичих
9091,zeichnen::V,риссъе,дүрслэн бичих
9092,schreiben::V,tjaeledh,бичих
9093,schreiben::V,tjállet,бичих
9094,schreiben::V,čállit,бичих
9095,schreiben::V,čäälliđ,бичих
9096,schreiben::V,ǩiirjted,бичих
9097,schreiben::V,кырьйхе,бичих
9098,besitzen::V,eekedh,эзэмших
9099,besitzen::V,æjggut,эзэмших
9100,besitzen::V,oamastit,эзэмших
9101,besitzen::V,omâstiđ,эзэмших
9102,besitzen::V,lee´d,эзэмших
9103,besitzen::V,лиййе,эзэмших
9104,kaufen::V,åestedh,худалдан авах
9105,kaufen::V,oasstet,худалдан авах
9106,kaufen::V,oastit,худалдан авах
9107,kaufen::V,uás'tiđ,худалдан авах
9108,kaufen::V,vuä´stted,худалдан авах
9109,kaufen::V,вуэссьтэ,худалдан авах
9110,verkaufen::V,doekedh,худалдах
9111,verkaufen::V,vuobddet,худалдах
9112,verkaufen::V,vuovdit,худалдах
9113,verkaufen::V,vyeb'diđ,худалдах
9114,verkaufen::V,kaaupšed,худалдах
9115,verkaufen::V,мӣгкэ,худалдах
9116,bezahlen::V,maeksedh,төлөх
9117,bezahlen::V,mákset,төлөх
9118,bezahlen::V,máksit,төлөх
9119,bezahlen::V,mäksiđ,төлөх
9120,bezahlen::V,mä´hssed,төлөх
9121,bezahlen::V,ма̄ккьсе,төлөх
9122,zahlen::V,maeksedh,төлөх
9123,zahlen::V,mákset,төлөх
9124,zahlen::V,máksit,төлөх
9125,zahlen::V,mäksiđ,төлөх
9126,zahlen::V,mä´hssed,төлөх
9127,zahlen::V,ма̄ккьсе,төлөх
9128,beherrschen::V,reeredh,эзэмших
9129,beherrschen::V,ráddit,эзэмших
9130,beherrschen::V,ráđ'đet,эзэмших
9131,beherrschen::V,háldet,эзэмших
9132,beherrschen::V,hálddašit,эзэмших
9133,beherrschen::V,ha'ldâšiđ,эзэмших
9134,beherrschen::V,vaaldšed,эзэмших
9135,beherrschen::V,владейэ,эзэмших
9136,ertragen::V,eebledh,тэсэх
9137,ertragen::V,vïssjedh,тэсэх
9138,ertragen::V,ælljat,тэсэх
9139,ertragen::V,gierdat,тэсэх
9140,ertragen::V,gil'lát,тэсэх
9141,ertragen::V,tuád'dud,тэсэх
9142,ertragen::V,cevziđ,тэсэх
9143,ertragen::V,tuâd'dad,тэсэх
9144,ertragen::V,ǩeâl'l'jed,тэсэх
9145,ertragen::V,кӣрршэ,тэсэх
9146,Ruf::N,ruodja,дуудлага
9147,Ruf::N,tjuorvas,дуудлага
9148,Ruf::N,čurvestat,дуудлага
9149,Ruf::N,koččom,дуудлага
9150,Ruf::N,pákkum,дуудлага
9151,Ruf::N,čuârvvmoš,дуудлага
9152,Gewalt::N,vahágahttem,хүчирхэх
9153,Gewalt::N,veahkaváldi,хүчирхэх
9154,Gewalt::N,vie'hâväldi,хүчирхэх
9155,Gewalt::N,pâ´elviõkk,хүчирхэх
9156,Gewalt::N,вӣгк,хүчирхэх
