,Concept_ID,sl,se
5074,wer::FPRN,kdó,kåå´tt
5075,wer::FPRN,kdó,ке̄
5076,wo::FADV,kjé,gusnie
5077,wo::FADV,kjé,gånnå
5078,wo::FADV,kjé,gos
5079,wo::FADV,kjé,kost
5080,wo::FADV,kjé,ko´st
5081,wo::FADV,kjé,касьт
5082,wohin::FADV,kám,gogka
5083,wohin::FADV,kám,gåsi
5084,wohin::FADV,kám,gosa
5085,wohin::FADV,kám,kuus
5086,wohin::FADV,kám,koozz
5087,wohin::FADV,kám,ко̄з
5088,wie::FADV,kakó,guktie
5089,wie::FADV,kakó,gumhtie
5090,wie::FADV,kakó,gåktu
5091,wie::FADV,kakó,mot
5092,wie::FADV,kakó,mahte
5093,wie::FADV,kakó,mä´htt
5094,wie::FADV,kakó,ко̄ххт
5095,warum::FADV,zakáj,man
5096,warum::FADV,zakáj,manen
5097,warum::FADV,zakáj,manne
5098,warum::FADV,zakáj,mane
5099,warum::FADV,zakáj,mondiet
5100,warum::FADV,zakáj,mõõzz
5101,warum::FADV,zakáj,mää´nn
5102,warum::FADV,zakáj,мэ̄йт
5103,warum::FADV,zakáj,мэ̄ннгуэйке
5104,wieviel::FNUM,kóliko,man jeenje
5105,wieviel::FNUM,kóliko,makta
5106,wieviel::FNUM,kóliko,olugo
5107,wieviel::FNUM,kóliko,kalle
5108,wieviel::FNUM,kóliko,kâ´ll
5109,wieviel::FNUM,kóliko,мэ̄ннве̄рьт
5110,wieviel::FNUM,kóliko,мэ̄нлянчверьт
5111,eins::NUM,êden,akte
5112,eins::NUM,êden,akta
5113,eins::NUM,êden,okta
5114,eins::NUM,êden,ohtâ
5115,eins::NUM,êden,õhtt
5116,eins::NUM,êden,э̄ххт
5117,eins::NUM,êden,о̄ххтэ
5118,zwei::NUM,dvá,göökte
5119,zwei::NUM,dvá,guokta
5120,zwei::NUM,dvá,guokte
5121,zwei::NUM,dvá,kyeh'ti
5122,zwei::NUM,dvá,kuõ´htt
5123,zwei::NUM,dvá,кӯххт
5124,drei::NUM,trí,golme
5125,drei::NUM,trí,gålmmå
5126,drei::NUM,trí,golbma
5127,drei::NUM,trí,kulmâ
5128,drei::NUM,trí,koumm
5129,drei::NUM,trí,ко̄ллм
5130,vier::NUM,štíri,njieljie
5131,vier::NUM,štíri,niellja
5132,vier::NUM,štíri,njeallje
5133,vier::NUM,štíri,nelji
5134,vier::NUM,štíri,nellj
5135,vier::NUM,štíri,не̄лльй
5136,fünf::NUM,pét,vïjhte
5137,fünf::NUM,pét,vihtta
5138,fünf::NUM,pét,vihtta
5139,fünf::NUM,pét,vittâ
5140,fünf::NUM,pét,vitt
5141,fünf::NUM,pét,выдт
5142,sechs::NUM,šést,govhte
5143,sechs::NUM,šést,guhtta
5144,sechs::NUM,šést,guhtta
5145,sechs::NUM,šést,kuttâ
5146,sechs::NUM,šést,kutt
5147,sechs::NUM,šést,кудт
5148,sieben::NUM,sédem,tjïjhtje
5149,sieben::NUM,sédem,giehtja
5150,sieben::NUM,sédem,čieža
5151,sieben::NUM,sédem,čiččâm
5152,sieben::NUM,sédem,čiččâm
5153,sieben::NUM,sédem,кыджемь
5154,acht::NUM,ósem,gaektsie
5155,acht::NUM,ósem,gáktsa
5156,acht::NUM,ósem,gávcci
5157,acht::NUM,ósem,käävci
5158,acht::NUM,ósem,kääu´c
5159,acht::NUM,ósem,ка̄ххц
5160,neun::NUM,devét,uktsie
5161,neun::NUM,devét,aktse
5162,neun::NUM,devét,ovcci
5163,neun::NUM,devét,oovce
5164,neun::NUM,devét,å´hcc
5165,neun::NUM,devét,аххц
5166,zehn::NUM,desét,luhkie
5167,zehn::NUM,desét,låhke
5168,zehn::NUM,desét,lågev
5169,zehn::NUM,desét,logi
5170,zehn::NUM,desét,loṿe
5171,zehn::NUM,desét,lååi
5172,zehn::NUM,desét,лоагкь
5173,elf::NUM,enájst,luhkieakte
5174,elf::NUM,enájst,lågenanakta
5175,elf::NUM,enájst,oktanuppelohkái
5176,elf::NUM,enájst,ohtnubáloh
5177,elf::NUM,enájst,õtmlo
5178,elf::NUM,enájst,õhttmlo
5179,elf::NUM,enájst,э̄ххтэмплоагкь
5180,zwölf::NUM,dvánajst,luhkiegöökte
5181,zwölf::NUM,dvánajst,lågenanguokta
5182,zwölf::NUM,dvánajst,guoktenuppelohkái
5183,zwölf::NUM,dvánajst,kyeh'tnubáloh
5184,zwölf::NUM,dvánajst,kuâtmlo
5185,zwölf::NUM,dvánajst,kuâhttmlo
5186,zwölf::NUM,dvánajst,кӯххтэмплоагкь
5187,zwanzig::NUM,dvájset,göökteluhkie
5188,zwanzig::NUM,dvájset,guoktalåhke
5189,zwanzig::NUM,dvájset,guoktelogi
5190,zwanzig::NUM,dvájset,kyeh'tilov
5191,zwanzig::NUM,dvájset,kuâhttlo
5192,zwanzig::NUM,dvájset,кӯххтлоагкь
5193,dreißig::NUM,trídeset,golmeluhkie
5194,dreißig::NUM,trídeset,gålmmålåhke
5195,dreißig::NUM,trídeset,golbmalogi
5196,dreißig::NUM,trídeset,kulmâlov
5197,dreißig::NUM,trídeset,koummlo
5198,dreißig::NUM,trídeset,ко̄ллмлоагкь
5199,vierzig::NUM,štírideset,njieljieluhkie
5200,vierzig::NUM,štírideset,nielljalåhke
5201,vierzig::NUM,štírideset,njealljelogi
5202,vierzig::NUM,štírideset,neljilov
5203,vierzig::NUM,štírideset,nelljlo
5204,vierzig::NUM,štírideset,не̄лльйлоагкь
5205,fünfzig::NUM,pétdeset,vïjhteluhkie
5206,fünfzig::NUM,pétdeset,vihttalåhke
5207,fünfzig::NUM,pétdeset,vihttalogi
5208,fünfzig::NUM,pétdeset,vittâlov
5209,fünfzig::NUM,pétdeset,vittlo
5210,fünfzig::NUM,pétdeset,выдтлоагкъ
5211,sechzig::NUM,šéstdeset,govhteluhkie
5212,sechzig::NUM,šéstdeset,guhttalåhke
5213,sechzig::NUM,šéstdeset,guhttalogi
5214,sechzig::NUM,šéstdeset,kuttâlov
5215,sechzig::NUM,šéstdeset,kuttlo
5216,sechzig::NUM,šéstdeset,кудтлоагкь
5217,siebzig::NUM,sédemdeset,tjïjhtjeluhkie
5218,siebzig::NUM,sédemdeset,gietjavlåhke
5219,siebzig::NUM,sédemdeset,čiežalogi
5220,siebzig::NUM,sédemdeset,čiččâmlov
5221,siebzig::NUM,sédemdeset,čičmlo
5222,siebzig::NUM,sédemdeset,кыджемьлоагкь
5223,achtzig::NUM,ósemdeset,gaektsieluhkie
5224,achtzig::NUM,ósemdeset,gáktsalåhke
5225,achtzig::NUM,ósemdeset,gávccilogi
5226,achtzig::NUM,ósemdeset,kähcilov
5227,achtzig::NUM,ósemdeset,kä´hcclo
5228,achtzig::NUM,ósemdeset,ка̄ххцлоагкь
5229,neunzig::NUM,devétdeset,uktsieluhkie
5230,neunzig::NUM,devétdeset,aktselåhke
5231,neunzig::NUM,devétdeset,ovccilogi
5232,neunzig::NUM,devétdeset,ohcelov
5233,neunzig::NUM,devétdeset,å´hcclo
5234,neunzig::NUM,devétdeset,аххцлоагкь
5235,hundert::NUM,stó,tjuetie
5236,hundert::NUM,stó,tjuohte
5237,hundert::NUM,stó,čuođi
5238,hundert::NUM,stó,čyeti
5239,hundert::NUM,stó,čue´tt
5240,hundert::NUM,stó,чӯдть
5241,tausend::NUM,tísoč,tåvsene
5242,tausend::NUM,tísoč,stoeretjuetie
5243,tausend::NUM,tísoč,tuvsán
5244,tausend::NUM,tísoč,duhát
5245,tausend::NUM,tísoč,duhát
5246,tausend::NUM,tísoč,tuhháát
5247,tausend::NUM,tísoč,dohat
5248,tausend::NUM,tísoč,то̄а̄фант
5249,und::CNJ,in,jïh
5250,und::CNJ,in,ja
5251,und::CNJ,in,ja
5252,und::CNJ,in,já
5253,und::CNJ,in,di
5254,und::CNJ,in,я
5255,und::CNJ,in,да
5256,und::CNJ,in,де
5257,oder::CNJ,áli,jallh
5258,oder::CNJ,áli,jali
5259,oder::CNJ,áli,dahje
5260,oder::CNJ,áli,adai
5261,oder::CNJ,áli,avi
5262,oder::CNJ,áli,le´be
5263,oder::CNJ,áli,элэ
5264,oder::CNJ,áli,вай
5265,stehen::V,státi,tjåadtjodh
5266,stehen::V,státi,seajsasjidh
5267,stehen::V,státi,tjuodtjot
5268,stehen::V,státi,čuožžut
5269,stehen::V,státi,cuáp'cuđ
5270,stehen::V,státi,čuâǯ'ǯad
5271,stehen::V,státi,чуэннче
5272,sitzen::V,sedéti,tjahkasjidh
5273,sitzen::V,sedéti,tjåhkkåhit
5274,sitzen::V,sedéti,čohkkát
5275,sitzen::V,sedéti,čokkáđ
5276,sitzen::V,sedéti,išttâd åårrad
5277,sitzen::V,sedéti,ышштэ
5278,liegen::V,ležáti,gaajranidh
5279,liegen::V,ležáti,vellahit
5280,liegen::V,ležáti,veallát
5281,liegen::V,ležáti,viäl'láđ
5282,liegen::V,ležáti,liâššâd
5283,liegen::V,ležáti,ле̄шшэ
5284,hängen::V,viséti,gævnjasjidh
5285,hängen::V,viséti,gahtsahit
5286,hängen::V,viséti,heaŋgát
5287,hängen::V,viséti,hiäŋ'gáđ
5288,hängen::V,viséti,sorččad
5289,hängen::V,viséti,ла̄бпэ
5290,werden::V,postáti,sjïdtedh
5291,werden::V,postáti,sjaddat
5292,werden::V,postáti,beassat
5293,werden::V,postáti,šoddâđ
5294,werden::V,postáti,šõddâd
5295,werden::V,postáti,шэ̄ннтэ
5296,passieren::V,zgodíti se,vaasedh
5297,passieren::V,zgodíti se,sjaddat
5298,passieren::V,zgodíti se,dáhpáduvvat
5299,passieren::V,zgodíti se,vássit
5300,passieren::V,zgodíti se,dáhpáhuvvat
5301,passieren::V,zgodíti se,šoddâđ
5302,passieren::V,zgodíti se,šõddâd
5303,passieren::V,zgodíti se,шэ̄ннтэ
5304,passieren::V,zgodíti se,тагсэ
5305,beginnen::V,začéti se,aelkedh
5306,beginnen::V,začéti se,álgget
5307,beginnen::V,začéti se,álggahit
5308,beginnen::V,začéti se,älgiđ
5309,beginnen::V,začéti se,ä´lǧǧed
5310,beginnen::V,začéti se,о̄а̄лкхуввэ
5311,beginnen::V,začéti se,о̄а̄лкхэднэ
5312,enden::V,končáti se,orrijidh
5313,enden::V,končáti se,hiejttet
5314,enden::V,končáti se,nohkat
5315,enden::V,končáti se,nuuhâđ
5316,enden::V,končáti se,puu´tted
5317,enden::V,končáti se,пудтэ
5318,enden::V,končáti se,кӣркнэ
5319,wechseln::V,ménjati se,målsodh
5320,wechseln::V,ménjati se,lånudit
5321,wechseln::V,ménjati se,molssastit
5322,wechseln::V,ménjati se,molsašuddat
5323,wechseln::V,ménjati se,molsođ
5324,wechseln::V,ménjati se,vaaitõõttâd
5325,wechseln::V,ménjati se,вуайхувнэ
5326,aufgehen[Sonne]::V,vzíti,låvnedh
5327,aufgehen[Sonne]::V,vzíti,årijdit
5328,aufgehen[Sonne]::V,vzíti,lavnnet
5329,aufgehen[Sonne]::V,vzíti,badjánit
5330,aufgehen[Sonne]::V,vzíti,pajaniđ
5331,aufgehen[Sonne]::V,vzíti,pâjjned
5332,aufgehen[Sonne]::V,vzíti,пэ̄ййнэ
5333,untergehen[Sonne]::V,zaíti,luajhtadidh
5334,untergehen[Sonne]::V,zaíti,gáhtot
5335,untergehen[Sonne]::V,zaíti,vidodit
5336,untergehen[Sonne]::V,zaíti,luoitádit
5337,untergehen[Sonne]::V,zaíti,lyeš'tiđ
5338,untergehen[Sonne]::V,zaíti,lue´štted
5339,untergehen[Sonne]::V,zaíti,луэшштэдтэ
5340,scheinen[Sonne]::V,sijáti,goekedh
5341,scheinen[Sonne]::V,sijáti,bájttet
5342,scheinen[Sonne]::V,sijáti,báitit
5343,scheinen[Sonne]::V,sijáti,päštiđ
5344,scheinen[Sonne]::V,sijáti,pä´štted
5345,scheinen[Sonne]::V,sijáti,па̄шшьтэ
5346,donnern::V,grméti,laakedh
5347,donnern::V,grméti,sjærggot
5348,donnern::V,grméti,čerget
5349,donnern::V,grméti,čiär'guđ
5350,donnern::V,grméti,čeärgged
5351,donnern::V,grméti,ча̄рркэ
5352,wehen::V,píhati,bïegkedh
5353,wehen::V,píhati,bieggat
5354,wehen::V,píhati,bieggat
5355,wehen::V,píhati,pieg'gâđ
5356,wehen::V,píhati,piõg'gâd
5357,wehen::V,píhati,пӣӈӈкье
5358,strömen::V,líti,galkedh
5359,strömen::V,líti,gålggåt
5360,strömen::V,líti,golgat
5361,strömen::V,líti,kulgâđ
5362,strömen::V,líti,kolggâd
5363,strömen::V,líti,ко̄ллкэ
5364,fließen::V,têči,galkedh
5365,fließen::V,têči,gålggåt
5366,fließen::V,têči,golgat
5367,fließen::V,têči,kulgâđ
5368,fließen::V,têči,kolggâd
5369,fließen::V,têči,ко̄ллкэ
5370,sich drehen::V,vrtéti se,jårredh
5371,sich drehen::V,vrtéti se,bådnjåsit
5372,sich drehen::V,vrtéti se,jorrat
5373,sich drehen::V,vrtéti se,juurrâđ
5374,sich drehen::V,vrtéti se,joorrâd
5375,sich drehen::V,vrtéti se,чо̄ннэ
5376,schwanken::V,kolébati,syjjedidh
5377,schwanken::V,kolébati,vábbulit
5378,schwanken::V,kolébati,suoibut
5379,schwanken::V,kolébati,juár'buđ
5380,schwanken::V,kolébati,lâsmmad
5381,schwanken::V,kolébati,leâujjad
5382,schwanken::V,kolébati,лыйввэ
5383,schwanken::V,kolébati,качьедтэ
5384,schwingen::V,níhati,gaavedh
5385,schwingen::V,níhati,svinhtedh
5386,schwingen::V,níhati,gávvat
5387,schwingen::V,níhati,hiäi'luđ
5388,schwingen::V,níhati,heillad
5389,schwingen::V,níhati,мо̄а̄хнэ
5390,fallen::V,pádati,gahtjedh
5391,fallen::V,pádati,gahttjat
5392,fallen::V,pádati,gahččat
5393,fallen::V,pádati,jurrâđ
5394,fallen::V,pádati,kõččâd
5395,fallen::V,pádati,viõr'rled
5396,fallen::V,pádati,ёрнэ
5397,fallen::V,pádati,кэ̄ххче
5398,brennen::V,goréti,bueledh
5399,brennen::V,goréti,buollet
5400,brennen::V,goréti,buollit
5401,brennen::V,goréti,pyelliđ
5402,brennen::V,goréti,pue´lled
5403,brennen::V,goréti,пӯлле
5404,rauchen::V,kadíti se,soevedidh
5405,rauchen::V,kadíti se,berkiestidh
5406,rauchen::V,kadíti se,tsåjttset
5407,rauchen::V,kadíti se,borgguhit
5408,rauchen::V,kadíti se,po'rgestiđ
5409,rauchen::V,kadíti se,soicceđ
5410,rauchen::V,kadíti se,suõv'veed
5411,rauchen::V,kadíti se,суввдэ
5412,regnen::V,deževáti,abrodh
5413,regnen::V,deževáti,harvvet
5414,regnen::V,deževáti,rássjodit
5415,regnen::V,deževáti,arvit
5416,regnen::V,deževáti,arved
5417,regnen::V,deževáti,â´brred
5418,regnen::V,deževáti,аббрэ
5419,gefrieren::V,zmŕzniti,gelmedh
5420,gefrieren::V,zmŕzniti,jeangodh
5421,gefrieren::V,zmŕzniti,jiegŋot
5422,gefrieren::V,zmŕzniti,galbmot
5423,gefrieren::V,zmŕzniti,jiäŋŋuđ
5424,gefrieren::V,zmŕzniti,jiõŋŋâd
5425,gefrieren::V,zmŕzniti,kâ´lmmed
5426,gefrieren::V,zmŕzniti,калльме
5427,tauen::V,tájati,leamkedh
5428,tauen::V,tájati,suddat
5429,tauen::V,tájati,sagŋadit
5430,tauen::V,tájati,suddat
5431,tauen::V,tájati,suddâđ
5432,tauen::V,tájati,suddâd
5433,tauen::V,tájati,sõõŋŋâd
5434,tauen::V,tájati,суннтэ
5435,schmelzen::V,kopnéti,sjalkedh
5436,schmelzen::V,kopnéti,suddat
5437,schmelzen::V,kopnéti,suddat
5438,schmelzen::V,kopnéti,suddâđ
5439,schmelzen::V,kopnéti,sooŋŋâđ
5440,schmelzen::V,kopnéti,suddâd
5441,schmelzen::V,kopnéti,sõõŋŋâd
5442,schmelzen::V,kopnéti,суннтэ
5443,trocknen::V,sušíti se,gajhkedh
5444,trocknen::V,sušíti se,gåjkkåt
5445,trocknen::V,sušíti se,goikat
5446,trocknen::V,sušíti se,iiŋŋâđ
5447,trocknen::V,sušíti se,iiŋŋâd
5448,trocknen::V,sušíti se,koškkâd
5449,trocknen::V,sušíti se,ко̄шшкэ
5450,sieden::V,kipéti,doeltedh
5451,sieden::V,kipéti,duolldat
5452,sieden::V,kipéti,duoldat
5453,sieden::V,kipéti,tuol'dâđ
5454,sieden::V,kipéti,tuõlddâd
5455,sieden::V,kipéti,тӯллтэ
5456,faulen::V,gníti,rååknedh
5457,faulen::V,gníti,mïetskedh
5458,faulen::V,gníti,miesskat
5459,faulen::V,gníti,mieskat
5460,faulen::V,gníti,guohcagit
5461,faulen::V,gníti,kálágiđ
5462,faulen::V,gníti,kuo'câgiđ
5463,faulen::V,gníti,kuõccjed
5464,faulen::V,gníti,мӣццкэ
5465,verfaulen::V,zgníti,rååknedh
5466,verfaulen::V,zgníti,mïetskedh
5467,verfaulen::V,zgníti,miesskat
5468,verfaulen::V,zgníti,mieskat
5469,verfaulen::V,zgníti,guohcagit
5470,verfaulen::V,zgníti,kálágiđ
5471,verfaulen::V,zgníti,kuo'câgiđ
5472,verfaulen::V,zgníti,kuõccjed
5473,verfaulen::V,zgníti,кӯццке
5474,reißen::V,tŕgati se,gäjhkanidh
5475,reißen::V,tŕgati se,ráhkat
5476,reißen::V,tŕgati se,liejmedit
5477,reißen::V,tŕgati se,gaikánit
5478,reißen::V,tŕgati se,kiškuđ
5479,reißen::V,tŕgati se,rõttsed
5480,reißen::V,tŕgati se,лӯнтнэ
5481,reißen::V,tŕgati se,кышшксэллэ
5482,versinken::V,pogrézniti se,våajodh
5483,versinken::V,pogrézniti se,vuodjot
5484,versinken::V,pogrézniti se,tjalggat
5485,versinken::V,pogrézniti se,vuodjut
5486,versinken::V,pogrézniti se,vuáijuđ
5487,versinken::V,pogrézniti se,vuäjjad
5488,versinken::V,pogrézniti se,вуаййе
5489,vergehen::V,miníti,vaesedh
5490,vergehen::V,miníti,vásset
5491,vergehen::V,miníti,gollat
5492,vergehen::V,miníti,kullâđ
5493,vergehen::V,miníti,jåå´tted
5494,vergehen::V,miníti,ва̄ссэ
5495,vergehen::V,miníti,ӣллъюввэ
5496,erscheinen::V,pojáviti se,vååjnedh
5497,erscheinen::V,pojáviti se,ihtet
5498,erscheinen::V,pojáviti se,ihtit
5499,erscheinen::V,pojáviti se,albmodit
5500,erscheinen::V,pojáviti se,a'lmostuđ
5501,erscheinen::V,pojáviti se,ee´tted
5502,erscheinen::V,pojáviti se,čuäitõõttâd
5503,erscheinen::V,pojáviti se,i´lmstõõvvâd
5504,erscheinen::V,pojáviti se,ыдтӭ
5505,verschwinden::V,izgíniti,haajpanidh
5506,verschwinden::V,izgíniti,gáhtot
5507,verschwinden::V,izgíniti,jávkat
5508,verschwinden::V,izgíniti,jä'vkittiđ
5509,verschwinden::V,izgíniti,jaukkâd
5510,verschwinden::V,izgíniti,hää´vjed
5511,verschwinden::V,izgíniti,ка̄дтэ
5512,sinken::V,péšati,våajodh
5513,sinken::V,péšati,tsoahkot
5514,sinken::V,péšati,snjoaredit
5515,sinken::V,péšati,čalgat
5516,sinken::V,péšati,luáš'tádâttâđ
5517,sinken::V,péšati,njeeijâđ
5518,sinken::V,péšati,luâšttõõttâd
5519,sinken::V,péšati,njeâjjad
5520,sinken::V,péšati,луэшштэдтэ
5521,abnehmen::V,pojémati,nåhkedidh
5522,abnehmen::V,pojémati,unnot
5523,abnehmen::V,pojémati,binnot
5524,abnehmen::V,pojémati,geahppánit
5525,abnehmen::V,pojémati,kiäp'pániđ
5526,abnehmen::V,pojémati,ǩeäp'pned
5527,abnehmen::V,pojémati,уһцнэ
5528,zunehmen::V,véčati se,lassánit
5529,zunehmen::V,véčati se,ædnot
5530,zunehmen::V,véčati se,lassánit
5531,zunehmen::V,véčati se,stuorrut
5532,zunehmen::V,véčati se,lasaniđ
5533,zunehmen::V,véčati se,šõkkned
5534,zunehmen::V,véčati se,лашшнэ
5535,zunehmen::V,véčati se,шуррнэ
5536,zunehmen::V,množíti se,lassánit
5537,zunehmen::V,množíti se,ædnot
5538,zunehmen::V,množíti se,lassánit
5539,zunehmen::V,množíti se,stuorrut
5540,zunehmen::V,množíti se,lasaniđ
5541,zunehmen::V,množíti se,šõkkned
5542,zunehmen::V,množíti se,лашшнэ
5543,zunehmen::V,množíti se,шуррнэ
5544,steigen::V,dvígati se,tjuedtjielidh
5545,steigen::V,dvígati se,allánit
5546,steigen::V,dvígati se,badjánit
5547,steigen::V,dvígati se,allánit
5548,steigen::V,dvígati se,alaniđ
5549,steigen::V,dvígati se,âllned
5550,steigen::V,dvígati se,pâjjned
5551,steigen::V,dvígati se,пэ̄ййнэ
5552,wachsen::V,rásti,suvvedh
5553,wachsen::V,rásti,sjïdtedh
5554,wachsen::V,rásti,sjaddat
5555,wachsen::V,rásti,šaddat
5556,wachsen::V,rásti,stuorrut
5557,wachsen::V,rásti,šoddâđ
5558,wachsen::V,rásti,šõddâd
5559,wachsen::V,rásti,шэ̄ннтэ
5560,glänzen::V,sijáti,gïjkedh
5561,glänzen::V,sijáti,guohkat
5562,glänzen::V,sijáti,guojttet
5563,glänzen::V,sijáti,deadjut
5564,glänzen::V,sijáti,gildit
5565,glänzen::V,sijáti,kolottiđ
5566,glänzen::V,sijáti,pe´lǩǩed
5567,glänzen::V,sijáti,leä´dǧǧed
5568,glänzen::V,sijáti,пӯлле
5569,glänzen::V,sijáti,пыӆӆьке
5570,funkeln::V,ískriti se,gaskedh
5571,funkeln::V,ískriti se,tsehtsat
5572,funkeln::V,ískriti se,jillat
5573,funkeln::V,ískriti se,šealgut
5574,funkeln::V,ískriti se,čuovggáhallat
5575,funkeln::V,ískriti se,šiäl'guđ
5576,funkeln::V,ískriti se,cåkkad
5577,funkeln::V,ískriti se,кэ̄сскэ
5578,lärmen::V,ropotáti,rajjadidh
5579,lärmen::V,ropotáti,juhtsat
5580,lärmen::V,ropotáti,rigeret
5581,lärmen::V,ropotáti,šlámaidit
5582,lärmen::V,ropotáti,šlamâdiđ
5583,lärmen::V,ropotáti,ruõjjâd
5584,lärmen::V,ropotáti,ёаффэ
5585,lärmen::V,razgrájati,rajjadidh
5586,lärmen::V,razgrájati,juhtsat
5587,lärmen::V,razgrájati,rigeret
5588,lärmen::V,razgrájati,šlámaidit
5589,lärmen::V,razgrájati,šlamâdiđ
5590,lärmen::V,razgrájati,ruõjjâd
5591,lärmen::V,razgrájati,ёаффэ
5592,läuten::V,zvoníti,ringkedh
5593,läuten::V,zvoníti,skállat
5594,läuten::V,zvoníti,tiibmet
5595,läuten::V,zvoníti,čuoijâđ
5596,läuten::V,zvoníti,čuõjjâd
5597,läuten::V,zvoníti,чӯййе
5598,klingeln::V,zvončkljáti,klåenkiehtidh
5599,klingeln::V,zvončkljáti,skuolkkat
5600,klingeln::V,zvončkljáti,skilahit
5601,klingeln::V,zvončkljáti,čuoijâđ
5602,klingeln::V,zvončkljáti,soi´ttjed
5603,klingeln::V,zvončkljáti,зво̄ннэ
5604,klirren::V,žvenketáti,skaanjedh
5605,klirren::V,žvenketáti,skuollat
5606,klirren::V,žvenketáti,skillit
5607,klirren::V,žvenketáti,skilaidit
5608,klirren::V,žvenketáti,cilkkeđ
5609,klirren::V,žvenketáti,škäälâ´tted
5610,klirren::V,žvenketáti,цыӆӆклэ
5611,brausen::V,šuméti,brorredh
5612,brausen::V,šuméti,sjovvedh
5613,brausen::V,šuméti,skåvvat
5614,brausen::V,šuméti,márajdit
5615,brausen::V,šuméti,boršut
5616,brausen::V,šuméti,šaavvâđ
5617,brausen::V,šuméti,kõõmeed
5618,brausen::V,šuméti,шэ̄ӈӈлуввэ
5619,rauschen::V,šuštéti,brorredh
5620,rauschen::V,šuštéti,sjåvvat
5621,rauschen::V,šuštéti,sjoahkot
5622,rauschen::V,šuštéti,boršut
5623,rauschen::V,šuštéti,šuuvvâđ
5624,rauschen::V,šuštéti,šaavvâđ
5625,rauschen::V,šuštéti,šuumeed
5626,rauschen::V,šuštéti,ёаффэ
5627,rauschen::V,šelestéti,brorredh
5628,rauschen::V,šelestéti,sjåvvat
5629,rauschen::V,šelestéti,sjoahkot
5630,rauschen::V,šelestéti,boršut
5631,rauschen::V,šelestéti,šuuvvâđ
5632,rauschen::V,šelestéti,šaavvâđ
5633,rauschen::V,šelestéti,šuumeed
5634,rauschen::V,šelestéti,ёаффэ
5635,klingen::V,zvenéti,gaajedh
5636,klingen::V,zvenéti,sjijjedh
5637,klingen::V,zvenéti,jiednat
5638,klingen::V,zvenéti,tjuodjat
5639,klingen::V,zvenéti,čuodjat
5640,klingen::V,zvenéti,kulluđ
5641,klingen::V,zvenéti,koll'jed
5642,klingen::V,zvenéti,ӣннъе
5643,bellen::V,lájati,huhtedh
5644,bellen::V,lájati,tsiellat
5645,bellen::V,lájati,ciellat
5646,bellen::V,lájati,umástiđ
5647,bellen::V,lájati,uukkâd
5648,bellen::V,lájati,угкэ
5649,heulen::V,zavíjati,ujkierdidh
5650,heulen::V,zavíjati,hålvvot
5651,heulen::V,zavíjati,holvut
5652,heulen::V,zavíjati,olvođ
5653,heulen::V,zavíjati,ålvvad
5654,heulen::V,zavíjati,оаллвэ
5655,blasen::V,píhniti,båssodh
5656,blasen::V,píhniti,båssot
5657,blasen::V,píhniti,bossut
5658,blasen::V,píhniti,bieggat
5659,blasen::V,píhniti,possoođ
5660,blasen::V,píhniti,pååssad
5661,blasen::V,píhniti,piõg'gâd
5662,blasen::V,píhniti,поассэ
5663,blasen::V,píhniti,поасслэ
5664,pfeifen::V,pískati,njorkedidh
5665,pfeifen::V,pískati,snjurggot
5666,pfeifen::V,pískati,njurgut
5667,pfeifen::V,pískati,njurgođ
5668,pfeifen::V,pískati,njorggad
5669,pfeifen::V,pískati,нюрркэ
5670,pfeifen::V,žvížgati,njorkedidh
5671,pfeifen::V,žvížgati,snjurggot
5672,pfeifen::V,žvížgati,njurgut
5673,pfeifen::V,žvížgati,njurgođ
5674,pfeifen::V,žvížgati,njorggad
5675,pfeifen::V,žvížgati,нюрркэ
5676,schreien::V,kričáti,geevledh
5677,schreien::V,kričáti,gádjat
5678,schreien::V,kričáti,rihtjot
5679,schreien::V,kričáti,čurvet
5680,schreien::V,kričáti,čuár'vuđ
5681,schreien::V,kričáti,čuârvvad
5682,schreien::V,kričáti,кугкьхе
5683,schreien::V,kričáti,кугхэллэ
5684,stöhnen::V,stókati,sjuahkedh
5685,stöhnen::V,stókati,tsáhkkat
5686,stöhnen::V,stókati,fuoikit
5687,stöhnen::V,stókati,cakkâđ
5688,stöhnen::V,stókati,luâikkad
5689,stöhnen::V,stókati,вуаххкэ
5690,zittern::V,drgetáti,dierkesjidh
5691,zittern::V,drgetáti,svarrat
5692,zittern::V,drgetáti,skielbbit
5693,zittern::V,drgetáti,doargestit
5694,zittern::V,drgetáti,náiggistit
5695,zittern::V,drgetáti,doarggistit
5696,zittern::V,drgetáti,tuá'rgistiđ
5697,zittern::V,drgetáti,tuä´rjsted
5698,zittern::V,drgetáti,кыррьтэ
5699,leben::V,živéti,jieledh
5700,leben::V,živéti,iellet
5701,leben::V,živéti,viessot
5702,leben::V,živéti,eallit
5703,leben::V,živéti,eelliđ
