,Concept_ID,se,pt
5403,hinter::PRP,tue´ǩǩen,atrás de
5404,hinter::PRP,маӈельт,atrás de
5405,unter::PRP,nuelesne,sob
5406,unter::PRP,nuelesne,debaixo de
5407,unter::PRP,vuolen,sob
5408,unter::PRP,vuolen,debaixo de
5409,unter::PRP,vuolde,sob
5410,unter::PRP,vuolde,debaixo de
5411,unter::PRP,vyel'ni,sob
5412,unter::PRP,vyel'ni,debaixo de
5413,unter::PRP,vue´llen,sob
5414,unter::PRP,vue´llen,debaixo de
5415,unter::PRP,вӯлльнҍ,sob
5416,unter::PRP,вӯлльнҍ,debaixo de
5417,durch::PRP,vieken,por
5418,durch::PRP,vieken,através de
5419,durch::PRP,tjadá,por
5420,durch::PRP,tjadá,através de
5421,durch::PRP,-rájge,por
5422,durch::PRP,-rájge,através de
5423,durch::PRP,čađa,por
5424,durch::PRP,čađa,através de
5425,durch::PRP,čoođâ,por
5426,durch::PRP,čoođâ,através de
5427,durch::PRP,čõõđ,por
5428,durch::PRP,čõõđ,através de
5429,durch::PRP,pääi´ǩ,por
5430,durch::PRP,pääi´ǩ,através de
5431,durch::PRP,че̄д,por
5432,durch::PRP,че̄д,através de
5433,neben::PRP,baaltese,junto de
5434,neben::PRP,baaltese,ao lado de
5435,neben::PRP,báldan,junto de
5436,neben::PRP,báldan,ao lado de
5437,neben::PRP,bálddas,junto de
5438,neben::PRP,bálddas,ao lado de
5439,neben::PRP,paaldâst,junto de
5440,neben::PRP,paaldâst,ao lado de
5441,neben::PRP,paaldâst,junto de
5442,neben::PRP,paaldâst,ao lado de
5443,neben::PRP,поалльтэ,junto de
5444,neben::PRP,поалльтэ,ao lado de
5445,zwischen::PRP,gaskesne,entre
5446,zwischen::PRP,gasska,entre
5447,zwischen::PRP,gaskkas,entre
5448,zwischen::PRP,kooskâst,entre
5449,zwischen::PRP,kâskka,entre
5450,zwischen::PRP,кэскэсьт,entre
5451,zwischen::PRP,кэ̄скэль,entre
5452,wegen::PRP,dïete,por
5453,wegen::PRP,dïete,por causa de
5454,wegen::PRP,gaevhtieh,por
5455,wegen::PRP,gaevhtieh,por causa de
5456,wegen::PRP,diehti,por
5457,wegen::PRP,diehti,por causa de
5458,wegen::PRP,dihte,por
5459,wegen::PRP,dihte,por causa de
5460,wegen::PRP,geažil,por
5461,wegen::PRP,geažil,por causa de
5462,wegen::PRP,tet,por
5463,wegen::PRP,tet,por causa de
5464,wegen::PRP,diõtt,por
5465,wegen::PRP,diõtt,por causa de
5466,wegen::PRP,ǩeäč'ča,por
5467,wegen::PRP,ǩeäč'ča,por causa de
5468,wegen::PRP,гуэйке,por
5469,wegen::PRP,гуэйке,por causa de
5470,dies::PRN,dihte,isto
5471,dies::PRN,dát,isto
5472,dies::PRN,dát,isto
5473,dies::PRN,táát,isto
5474,dies::PRN,tät,isto
5475,dies::PRN,tiett-aa,isto
5476,dies::PRN,тэдт,isto
5477,das::PRN,dohte,isso
5478,das::PRN,dohte,aquilo
5479,das::PRN,dat,isso
5480,das::PRN,dat,aquilo
5481,das::PRN,dat,isso
5482,das::PRN,dat,aquilo
5483,das::PRN,tot,isso
5484,das::PRN,tot,aquilo
5485,das::PRN,tõt,isso
5486,das::PRN,tõt,aquilo
5487,das::PRN,тудт,isso
5488,das::PRN,тудт,aquilo
5489,alles::PRN,gaajhke,todo
5490,alles::PRN,gájkka,todo
5491,alles::PRN,buot,todo
5492,alles::PRN,puoh,todo
5493,alles::PRN,puk,todo
5494,alles::PRN,пугк,todo
5495,ich::PRN,manne,eu
5496,ich::PRN,mån,eu
5497,ich::PRN,månnå,eu
5498,ich::PRN,mun,eu
5499,ich::PRN,mun,eu
5500,ich::PRN,munnâ,eu
5501,ich::PRN,mon,eu
5502,ich::PRN,мунн,eu
5503,du::PRN,datne,tu
5504,du::PRN,dån,tu
5505,du::PRN,don,tu
5506,du::PRN,tun,tu
5507,du::PRN,ton,tu
5508,du::PRN,то̄нн,tu
5509,er::PRN,dïhte,ele
5510,er::PRN,sån,ele
5511,er::PRN,son,ele
5512,er::PRN,sun,ele
5513,er::PRN,son,ele
5514,er::PRN,со̄нн,ele
5515,wir::PRN,mijjieh,nós
5516,wir::PRN,mij,nós
5517,wir::PRN,mii,nós
5518,wir::PRN,mij,nós
5519,wir::PRN,mij,nós
5520,wir::PRN,мыйй,nós
5521,ihr::PRN,dijjie,vós
5522,ihr::PRN,dijjie,vocês
5523,ihr::PRN,dij,vós
5524,ihr::PRN,dij,vocês
5525,ihr::PRN,dii,vós
5526,ihr::PRN,dii,vocês
5527,ihr::PRN,tij,vós
5528,ihr::PRN,tij,vocês
5529,ihr::PRN,tij,vós
5530,ihr::PRN,tij,vocês
5531,ihr::PRN,тыйй,vós
5532,ihr::PRN,тыйй,vocês
5533,sie::PRN,dah,eles
5534,sie::PRN,sij,eles
5535,sie::PRN,sii,eles
5536,sie::PRN,sij,eles
5537,sie::PRN,sij,eles
5538,sie::PRN,сыйй,eles
5539,was::FPRN,mij,quê
5540,was::FPRN,mij,quê
5541,was::FPRN,mii,quê
5542,was::FPRN,mii,quê
5543,was::FPRN,mii,quê
5544,was::FPRN,мӣ,quê
5545,wer::FPRN,gie,quem
5546,wer::FPRN,guhti,quem
5547,wer::FPRN,gii,quem
5548,wer::FPRN,guhte,quem
5549,wer::FPRN,kii,quem
5550,wer::FPRN,ǩii,quem
5551,wer::FPRN,kåå´tt,quem
5552,wer::FPRN,ке̄,quem
5553,wo::FADV,gusnie,onde
5554,wo::FADV,gånnå,onde
5555,wo::FADV,gos,onde
5556,wo::FADV,kost,onde
5557,wo::FADV,ko´st,onde
5558,wo::FADV,касьт,onde
5559,wohin::FADV,gogka,aonde
5560,wohin::FADV,gogka,para onde
5561,wohin::FADV,gåsi,aonde
5562,wohin::FADV,gåsi,para onde
5563,wohin::FADV,gosa,aonde
5564,wohin::FADV,gosa,para onde
5565,wohin::FADV,kuus,aonde
5566,wohin::FADV,kuus,para onde
5567,wohin::FADV,koozz,aonde
5568,wohin::FADV,koozz,para onde
5569,wohin::FADV,ко̄з,aonde
5570,wohin::FADV,ко̄з,para onde
5571,wie::FADV,guktie,como
5572,wie::FADV,gumhtie,como
5573,wie::FADV,gåktu,como
5574,wie::FADV,mot,como
5575,wie::FADV,mahte,como
5576,wie::FADV,mä´htt,como
5577,wie::FADV,ко̄ххт,como
5578,warum::FADV,man,porquê
5579,warum::FADV,man,por que
5580,warum::FADV,manen,porquê
5581,warum::FADV,manen,por que
5582,warum::FADV,manne,porquê
5583,warum::FADV,manne,por que
5584,warum::FADV,mane,porquê
5585,warum::FADV,mane,por que
5586,warum::FADV,mondiet,porquê
5587,warum::FADV,mondiet,por que
5588,warum::FADV,mõõzz,porquê
5589,warum::FADV,mõõzz,por que
5590,warum::FADV,mää´nn,porquê
5591,warum::FADV,mää´nn,por que
5592,warum::FADV,мэ̄йт,porquê
5593,warum::FADV,мэ̄йт,por que
5594,warum::FADV,мэ̄ннгуэйке,porquê
5595,warum::FADV,мэ̄ннгуэйке,por que
5596,wieviel::FNUM,man jeenje,quanto
5597,wieviel::FNUM,makta,quanto
5598,wieviel::FNUM,olugo,quanto
5599,wieviel::FNUM,kalle,quanto
5600,wieviel::FNUM,kâ´ll,quanto
5601,wieviel::FNUM,мэ̄ннве̄рьт,quanto
5602,wieviel::FNUM,мэ̄нлянчверьт,quanto
5603,eins::NUM,akte,um
5604,eins::NUM,akta,um
5605,eins::NUM,okta,um
5606,eins::NUM,ohtâ,um
5607,eins::NUM,õhtt,um
5608,eins::NUM,э̄ххт,um
5609,eins::NUM,о̄ххтэ,um
5610,zwei::NUM,göökte,dois
5611,zwei::NUM,guokta,dois
5612,zwei::NUM,guokte,dois
5613,zwei::NUM,kyeh'ti,dois
5614,zwei::NUM,kuõ´htt,dois
5615,zwei::NUM,кӯххт,dois
5616,drei::NUM,golme,três
5617,drei::NUM,gålmmå,três
5618,drei::NUM,golbma,três
5619,drei::NUM,kulmâ,três
5620,drei::NUM,koumm,três
5621,drei::NUM,ко̄ллм,três
5622,vier::NUM,njieljie,quatro
5623,vier::NUM,niellja,quatro
5624,vier::NUM,njeallje,quatro
5625,vier::NUM,nelji,quatro
5626,vier::NUM,nellj,quatro
5627,vier::NUM,не̄лльй,quatro
5628,fünf::NUM,vïjhte,cinco
5629,fünf::NUM,vihtta,cinco
5630,fünf::NUM,vihtta,cinco
5631,fünf::NUM,vittâ,cinco
5632,fünf::NUM,vitt,cinco
5633,fünf::NUM,выдт,cinco
5634,sechs::NUM,govhte,seis
5635,sechs::NUM,guhtta,seis
5636,sechs::NUM,guhtta,seis
5637,sechs::NUM,kuttâ,seis
5638,sechs::NUM,kutt,seis
5639,sechs::NUM,кудт,seis
5640,sieben::NUM,tjïjhtje,sete
5641,sieben::NUM,giehtja,sete
5642,sieben::NUM,čieža,sete
5643,sieben::NUM,čiččâm,sete
5644,sieben::NUM,čiččâm,sete
5645,sieben::NUM,кыджемь,sete
5646,acht::NUM,gaektsie,oito
5647,acht::NUM,gáktsa,oito
5648,acht::NUM,gávcci,oito
5649,acht::NUM,käävci,oito
5650,acht::NUM,kääu´c,oito
5651,acht::NUM,ка̄ххц,oito
5652,neun::NUM,uktsie,nove
5653,neun::NUM,aktse,nove
5654,neun::NUM,ovcci,nove
5655,neun::NUM,oovce,nove
5656,neun::NUM,å´hcc,nove
5657,neun::NUM,аххц,nove
5658,zehn::NUM,luhkie,dez
5659,zehn::NUM,låhke,dez
5660,zehn::NUM,lågev,dez
5661,zehn::NUM,logi,dez
5662,zehn::NUM,loṿe,dez
5663,zehn::NUM,lååi,dez
5664,zehn::NUM,лоагкь,dez
5665,elf::NUM,luhkieakte,onze
5666,elf::NUM,lågenanakta,onze
5667,elf::NUM,oktanuppelohkái,onze
5668,elf::NUM,ohtnubáloh,onze
5669,elf::NUM,õtmlo,onze
5670,elf::NUM,õhttmlo,onze
5671,elf::NUM,э̄ххтэмплоагкь,onze
5672,zwölf::NUM,luhkiegöökte,doze
5673,zwölf::NUM,lågenanguokta,doze
5674,zwölf::NUM,guoktenuppelohkái,doze
5675,zwölf::NUM,kyeh'tnubáloh,doze
5676,zwölf::NUM,kuâtmlo,doze
5677,zwölf::NUM,kuâhttmlo,doze
5678,zwölf::NUM,кӯххтэмплоагкь,doze
5679,zwanzig::NUM,göökteluhkie,vinte
5680,zwanzig::NUM,guoktalåhke,vinte
5681,zwanzig::NUM,guoktelogi,vinte
5682,zwanzig::NUM,kyeh'tilov,vinte
5683,zwanzig::NUM,kuâhttlo,vinte
5684,zwanzig::NUM,кӯххтлоагкь,vinte
5685,dreißig::NUM,golmeluhkie,trinta
5686,dreißig::NUM,gålmmålåhke,trinta
5687,dreißig::NUM,golbmalogi,trinta
5688,dreißig::NUM,kulmâlov,trinta
5689,dreißig::NUM,koummlo,trinta
5690,dreißig::NUM,ко̄ллмлоагкь,trinta
5691,vierzig::NUM,njieljieluhkie,quarenta
5692,vierzig::NUM,nielljalåhke,quarenta
5693,vierzig::NUM,njealljelogi,quarenta
5694,vierzig::NUM,neljilov,quarenta
5695,vierzig::NUM,nelljlo,quarenta
5696,vierzig::NUM,не̄лльйлоагкь,quarenta
5697,fünfzig::NUM,vïjhteluhkie,cinquenta
5698,fünfzig::NUM,vihttalåhke,cinquenta
5699,fünfzig::NUM,vihttalogi,cinquenta
5700,fünfzig::NUM,vittâlov,cinquenta
5701,fünfzig::NUM,vittlo,cinquenta
5702,fünfzig::NUM,выдтлоагкъ,cinquenta
5703,sechzig::NUM,govhteluhkie,sessenta
5704,sechzig::NUM,guhttalåhke,sessenta
5705,sechzig::NUM,guhttalogi,sessenta
5706,sechzig::NUM,kuttâlov,sessenta
5707,sechzig::NUM,kuttlo,sessenta
5708,sechzig::NUM,кудтлоагкь,sessenta
5709,siebzig::NUM,tjïjhtjeluhkie,setenta
5710,siebzig::NUM,gietjavlåhke,setenta
5711,siebzig::NUM,čiežalogi,setenta
5712,siebzig::NUM,čiččâmlov,setenta
5713,siebzig::NUM,čičmlo,setenta
5714,siebzig::NUM,кыджемьлоагкь,setenta
5715,achtzig::NUM,gaektsieluhkie,oitenta
5716,achtzig::NUM,gáktsalåhke,oitenta
5717,achtzig::NUM,gávccilogi,oitenta
5718,achtzig::NUM,kähcilov,oitenta
5719,achtzig::NUM,kä´hcclo,oitenta
5720,achtzig::NUM,ка̄ххцлоагкь,oitenta
5721,neunzig::NUM,uktsieluhkie,noventa
5722,neunzig::NUM,aktselåhke,noventa
5723,neunzig::NUM,ovccilogi,noventa
5724,neunzig::NUM,ohcelov,noventa
5725,neunzig::NUM,å´hcclo,noventa
5726,neunzig::NUM,аххцлоагкь,noventa
5727,hundert::NUM,tjuetie,cem
5728,hundert::NUM,tjuetie,cento
5729,hundert::NUM,tjuohte,cem
5730,hundert::NUM,tjuohte,cento
5731,hundert::NUM,čuođi,cem
5732,hundert::NUM,čuođi,cento
5733,hundert::NUM,čyeti,cem
5734,hundert::NUM,čyeti,cento
5735,hundert::NUM,čue´tt,cem
5736,hundert::NUM,čue´tt,cento
5737,hundert::NUM,чӯдть,cem
5738,hundert::NUM,чӯдть,cento
5739,tausend::NUM,tåvsene,mil
5740,tausend::NUM,stoeretjuetie,mil
5741,tausend::NUM,tuvsán,mil
5742,tausend::NUM,duhát,mil
5743,tausend::NUM,duhát,mil
5744,tausend::NUM,tuhháát,mil
5745,tausend::NUM,dohat,mil
5746,tausend::NUM,то̄а̄фант,mil
5747,und::CNJ,jïh,e
5748,und::CNJ,ja,e
5749,und::CNJ,ja,e
5750,und::CNJ,já,e
5751,und::CNJ,di,e
5752,und::CNJ,я,e
5753,und::CNJ,да,e
5754,und::CNJ,де,e
5755,oder::CNJ,jallh,ou
5756,oder::CNJ,jali,ou
5757,oder::CNJ,dahje,ou
5758,oder::CNJ,adai,ou
5759,oder::CNJ,avi,ou
5760,oder::CNJ,le´be,ou
5761,oder::CNJ,элэ,ou
5762,oder::CNJ,вай,ou
5763,stehen::V,tjåadtjodh,estar em pé
5764,stehen::V,seajsasjidh,estar em pé
5765,stehen::V,tjuodtjot,estar em pé
5766,stehen::V,čuožžut,estar em pé
5767,stehen::V,cuáp'cuđ,estar em pé
5768,stehen::V,čuâǯ'ǯad,estar em pé
5769,stehen::V,чуэннче,estar em pé
5770,sitzen::V,tjahkasjidh,estar sentado
5771,sitzen::V,tjåhkkåhit,estar sentado
5772,sitzen::V,čohkkát,estar sentado
5773,sitzen::V,čokkáđ,estar sentado
5774,sitzen::V,išttâd åårrad,estar sentado
5775,sitzen::V,ышштэ,estar sentado
5776,liegen::V,gaajranidh,jazer
5777,liegen::V,gaajranidh,estar deitado
5778,liegen::V,vellahit,jazer
5779,liegen::V,vellahit,estar deitado
5780,liegen::V,veallát,jazer
5781,liegen::V,veallát,estar deitado
5782,liegen::V,viäl'láđ,jazer
5783,liegen::V,viäl'láđ,estar deitado
5784,liegen::V,liâššâd,jazer
5785,liegen::V,liâššâd,estar deitado
5786,liegen::V,ле̄шшэ,jazer
5787,liegen::V,ле̄шшэ,estar deitado
5788,hängen::V,gævnjasjidh,pender
5789,hängen::V,gævnjasjidh,estar pendurado
5790,hängen::V,gahtsahit,pender
5791,hängen::V,gahtsahit,estar pendurado
5792,hängen::V,heaŋgát,pender
5793,hängen::V,heaŋgát,estar pendurado
5794,hängen::V,hiäŋ'gáđ,pender
5795,hängen::V,hiäŋ'gáđ,estar pendurado
5796,hängen::V,sorččad,pender
5797,hängen::V,sorččad,estar pendurado
5798,hängen::V,ла̄бпэ,pender
5799,hängen::V,ла̄бпэ,estar pendurado
5800,werden::V,sjïdtedh,tornar-se
5801,werden::V,sjaddat,tornar-se
5802,werden::V,beassat,tornar-se
5803,werden::V,šoddâđ,tornar-se
5804,werden::V,šõddâd,tornar-se
5805,werden::V,шэ̄ннтэ,tornar-se
5806,passieren::V,vaasedh,acontecer
5807,passieren::V,sjaddat,acontecer
5808,passieren::V,dáhpáduvvat,acontecer
5809,passieren::V,vássit,acontecer
5810,passieren::V,dáhpáhuvvat,acontecer
5811,passieren::V,šoddâđ,acontecer
5812,passieren::V,šõddâd,acontecer
5813,passieren::V,шэ̄ннтэ,acontecer
5814,passieren::V,тагсэ,acontecer
5815,beginnen::V,aelkedh,começar
5816,beginnen::V,álgget,começar
5817,beginnen::V,álggahit,começar
5818,beginnen::V,älgiđ,começar
5819,beginnen::V,ä´lǧǧed,começar
5820,beginnen::V,о̄а̄лкхуввэ,começar
5821,beginnen::V,о̄а̄лкхэднэ,começar
5822,enden::V,orrijidh,acabar
5823,enden::V,orrijidh,terminar
5824,enden::V,hiejttet,acabar
5825,enden::V,hiejttet,terminar
5826,enden::V,nohkat,acabar
5827,enden::V,nohkat,terminar
5828,enden::V,nuuhâđ,acabar
5829,enden::V,nuuhâđ,terminar
5830,enden::V,puu´tted,acabar
5831,enden::V,puu´tted,terminar
5832,enden::V,пудтэ,acabar
5833,enden::V,пудтэ,terminar
5834,enden::V,кӣркнэ,acabar
5835,enden::V,кӣркнэ,terminar
5836,wechseln::V,målsodh,variar
5837,wechseln::V,målsodh,alternar
5838,wechseln::V,lånudit,variar
5839,wechseln::V,lånudit,alternar
5840,wechseln::V,molssastit,variar
5841,wechseln::V,molssastit,alternar
5842,wechseln::V,molsašuddat,variar
5843,wechseln::V,molsašuddat,alternar
5844,wechseln::V,molsođ,variar
5845,wechseln::V,molsođ,alternar
5846,wechseln::V,vaaitõõttâd,variar
5847,wechseln::V,vaaitõõttâd,alternar
5848,wechseln::V,вуайхувнэ,variar
5849,wechseln::V,вуайхувнэ,alternar
5850,aufgehen[Sonne]::V,låvnedh,nascer
5851,aufgehen[Sonne]::V,årijdit,nascer
5852,aufgehen[Sonne]::V,lavnnet,nascer
5853,aufgehen[Sonne]::V,badjánit,nascer
5854,aufgehen[Sonne]::V,pajaniđ,nascer
5855,aufgehen[Sonne]::V,pâjjned,nascer
5856,aufgehen[Sonne]::V,пэ̄ййнэ,nascer
5857,untergehen[Sonne]::V,luajhtadidh,pôr-se
5858,untergehen[Sonne]::V,gáhtot,pôr-se
5859,untergehen[Sonne]::V,vidodit,pôr-se
5860,untergehen[Sonne]::V,luoitádit,pôr-se
5861,untergehen[Sonne]::V,lyeš'tiđ,pôr-se
5862,untergehen[Sonne]::V,lue´štted,pôr-se
5863,untergehen[Sonne]::V,луэшштэдтэ,pôr-se
5864,scheinen[Sonne]::V,goekedh,brilhar
5865,scheinen[Sonne]::V,bájttet,brilhar
5866,scheinen[Sonne]::V,báitit,brilhar
5867,scheinen[Sonne]::V,päštiđ,brilhar
5868,scheinen[Sonne]::V,pä´štted,brilhar
5869,scheinen[Sonne]::V,па̄шшьтэ,brilhar
5870,donnern::V,laakedh,trovejar
5871,donnern::V,sjærggot,trovejar
5872,donnern::V,čerget,trovejar
5873,donnern::V,čiär'guđ,trovejar
5874,donnern::V,čeärgged,trovejar
5875,donnern::V,ча̄рркэ,trovejar
5876,wehen::V,bïegkedh,soprar
5877,wehen::V,bieggat,soprar
5878,wehen::V,bieggat,soprar
5879,wehen::V,pieg'gâđ,soprar
5880,wehen::V,piõg'gâd,soprar
5881,wehen::V,пӣӈӈкье,soprar
5882,strömen::V,galkedh,correr
5883,strömen::V,gålggåt,correr
5884,strömen::V,golgat,correr
5885,strömen::V,kulgâđ,correr
5886,strömen::V,kolggâd,correr
5887,strömen::V,ко̄ллкэ,correr
5888,fließen::V,galkedh,fluir
5889,fließen::V,gålggåt,fluir
5890,fließen::V,golgat,fluir
5891,fließen::V,kulgâđ,fluir
5892,fließen::V,kolggâd,fluir
5893,fließen::V,ко̄ллкэ,fluir
5894,sich drehen::V,jårredh,girar
5895,sich drehen::V,bådnjåsit,girar
5896,sich drehen::V,jorrat,girar
5897,sich drehen::V,juurrâđ,girar
5898,sich drehen::V,joorrâd,girar
5899,sich drehen::V,чо̄ннэ,girar
5900,schwanken::V,syjjedidh,oscilar
5901,schwanken::V,vábbulit,oscilar
5902,schwanken::V,suoibut,oscilar
5903,schwanken::V,juár'buđ,oscilar
5904,schwanken::V,lâsmmad,oscilar
5905,schwanken::V,leâujjad,oscilar
5906,schwanken::V,лыйввэ,oscilar
5907,schwanken::V,качьедтэ,oscilar
5908,schwingen::V,gaavedh,vibrar
5909,schwingen::V,svinhtedh,vibrar
5910,schwingen::V,gávvat,vibrar
5911,schwingen::V,hiäi'luđ,vibrar
5912,schwingen::V,heillad,vibrar
5913,schwingen::V,мо̄а̄хнэ,vibrar
5914,fallen::V,gahtjedh,cair
5915,fallen::V,gahttjat,cair
5916,fallen::V,gahččat,cair
5917,fallen::V,jurrâđ,cair
5918,fallen::V,kõččâd,cair
5919,fallen::V,viõr'rled,cair
5920,fallen::V,ёрнэ,cair
5921,fallen::V,кэ̄ххче,cair
5922,brennen::V,bueledh,arder
5923,brennen::V,buollet,arder
5924,brennen::V,buollit,arder
5925,brennen::V,pyelliđ,arder
5926,brennen::V,pue´lled,arder
5927,brennen::V,пӯлле,arder
5928,rauchen::V,soevedidh,fumegar
5929,rauchen::V,berkiestidh,fumegar
5930,rauchen::V,tsåjttset,fumegar
5931,rauchen::V,borgguhit,fumegar
5932,rauchen::V,po'rgestiđ,fumegar
5933,rauchen::V,soicceđ,fumegar
5934,rauchen::V,suõv'veed,fumegar
5935,rauchen::V,суввдэ,fumegar
5936,regnen::V,abrodh,chover
5937,regnen::V,harvvet,chover
5938,regnen::V,rássjodit,chover
5939,regnen::V,arvit,chover
5940,regnen::V,arved,chover
5941,regnen::V,â´brred,chover
5942,regnen::V,аббрэ,chover
5943,gefrieren::V,gelmedh,gelar
5944,gefrieren::V,gelmedh,congelar
5945,gefrieren::V,jeangodh,gelar
5946,gefrieren::V,jeangodh,congelar
5947,gefrieren::V,jiegŋot,gelar
5948,gefrieren::V,jiegŋot,congelar
5949,gefrieren::V,galbmot,gelar
5950,gefrieren::V,galbmot,congelar
5951,gefrieren::V,jiäŋŋuđ,gelar
5952,gefrieren::V,jiäŋŋuđ,congelar
5953,gefrieren::V,jiõŋŋâd,gelar
5954,gefrieren::V,jiõŋŋâd,congelar
5955,gefrieren::V,kâ´lmmed,gelar
5956,gefrieren::V,kâ´lmmed,congelar
5957,gefrieren::V,калльме,gelar
5958,gefrieren::V,калльме,congelar
5959,tauen::V,leamkedh,derreter
5960,tauen::V,leamkedh,descongelar
5961,tauen::V,suddat,derreter
5962,tauen::V,suddat,descongelar
5963,tauen::V,sagŋadit,derreter
5964,tauen::V,sagŋadit,descongelar
5965,tauen::V,suddat,derreter
5966,tauen::V,suddat,descongelar
5967,tauen::V,suddâđ,derreter
5968,tauen::V,suddâđ,descongelar
5969,tauen::V,suddâd,derreter
5970,tauen::V,suddâd,descongelar
5971,tauen::V,sõõŋŋâd,derreter
5972,tauen::V,sõõŋŋâd,descongelar
5973,tauen::V,суннтэ,derreter
5974,tauen::V,суннтэ,descongelar
5975,schmelzen::V,sjalkedh,fundir-se
5976,schmelzen::V,suddat,fundir-se
5977,schmelzen::V,suddat,fundir-se
5978,schmelzen::V,suddâđ,fundir-se
5979,schmelzen::V,sooŋŋâđ,fundir-se
5980,schmelzen::V,suddâd,fundir-se
5981,schmelzen::V,sõõŋŋâd,fundir-se
5982,schmelzen::V,суннтэ,fundir-se
5983,trocknen::V,gajhkedh,secar
5984,trocknen::V,gåjkkåt,secar
5985,trocknen::V,goikat,secar
5986,trocknen::V,iiŋŋâđ,secar
5987,trocknen::V,iiŋŋâd,secar
5988,trocknen::V,koškkâd,secar
5989,trocknen::V,ко̄шшкэ,secar
5990,sieden::V,doeltedh,ferver
5991,sieden::V,duolldat,ferver
5992,sieden::V,duoldat,ferver
5993,sieden::V,tuol'dâđ,ferver
5994,sieden::V,tuõlddâd,ferver
5995,sieden::V,тӯллтэ,ferver
5996,faulen::V,rååknedh,estragar-se
5997,faulen::V,mïetskedh,estragar-se
5998,faulen::V,miesskat,estragar-se
5999,faulen::V,mieskat,estragar-se
6000,faulen::V,guohcagit,estragar-se
6001,faulen::V,kálágiđ,estragar-se
6002,faulen::V,kuo'câgiđ,estragar-se
6003,faulen::V,kuõccjed,estragar-se
6004,faulen::V,мӣццкэ,estragar-se
6005,verfaulen::V,rååknedh,apodrecer
6006,verfaulen::V,mïetskedh,apodrecer
6007,verfaulen::V,miesskat,apodrecer
6008,verfaulen::V,mieskat,apodrecer
6009,verfaulen::V,guohcagit,apodrecer
6010,verfaulen::V,kálágiđ,apodrecer
6011,verfaulen::V,kuo'câgiđ,apodrecer
6012,verfaulen::V,kuõccjed,apodrecer
6013,verfaulen::V,кӯццке,apodrecer
6014,reißen::V,gäjhkanidh,romper-se
6015,reißen::V,ráhkat,romper-se
6016,reißen::V,liejmedit,romper-se
6017,reißen::V,gaikánit,romper-se
6018,reißen::V,kiškuđ,romper-se
6019,reißen::V,rõttsed,romper-se
6020,reißen::V,лӯнтнэ,romper-se
6021,reißen::V,кышшксэллэ,romper-se
6022,versinken::V,våajodh,afundar-se
6023,versinken::V,vuodjot,afundar-se
6024,versinken::V,tjalggat,afundar-se
6025,versinken::V,vuodjut,afundar-se
6026,versinken::V,vuáijuđ,afundar-se
6027,versinken::V,vuäjjad,afundar-se
6028,versinken::V,вуаййе,afundar-se
6029,vergehen::V,vaesedh,passar
6030,vergehen::V,vásset,passar
6031,vergehen::V,gollat,passar
6032,vergehen::V,kullâđ,passar
6033,vergehen::V,jåå´tted,passar
6034,vergehen::V,ва̄ссэ,passar
6035,vergehen::V,ӣллъюввэ,passar
6036,erscheinen::V,vååjnedh,aparecer
6037,erscheinen::V,ihtet,aparecer
6038,erscheinen::V,ihtit,aparecer
6039,erscheinen::V,albmodit,aparecer
6040,erscheinen::V,a'lmostuđ,aparecer
6041,erscheinen::V,ee´tted,aparecer
6042,erscheinen::V,čuäitõõttâd,aparecer
6043,erscheinen::V,i´lmstõõvvâd,aparecer
6044,erscheinen::V,ыдтӭ,aparecer
6045,verschwinden::V,haajpanidh,desaparecer
6046,verschwinden::V,gáhtot,desaparecer
6047,verschwinden::V,jávkat,desaparecer
6048,verschwinden::V,jä'vkittiđ,desaparecer
6049,verschwinden::V,jaukkâd,desaparecer
6050,verschwinden::V,hää´vjed,desaparecer
6051,verschwinden::V,ка̄дтэ,desaparecer
6052,sinken::V,våajodh,descer
6053,sinken::V,tsoahkot,descer
