,Concept_ID,tr,se
7494,binden::V,bağlamak,čoonnâđ
7495,binden::V,bağlamak,čõõnnâd
7496,binden::V,bağlamak,čuõlmmâd
7497,binden::V,bağlamak,ко̄ррэ
7498,binden::V,bağlamak,чӯллмдэ
7499,binden::V,bağlamak,ко̄а̄ррэ
7500,stecken::V,sokmak,rïjtedh
7501,stecken::V,sokmak,tsævkkat
7502,stecken::V,sokmak,cáhkit
7503,stecken::V,sokmak,cuggâđ
7504,stecken::V,sokmak,čuõ´ǧ'ǧeed
7505,stecken::V,sokmak,чогксэ
7506,stecken::V,sokmak,це̄ӈькхэ
7507,brechen::V,kırmak,dåajodh
7508,brechen::V,kırmak,tsåapkodh
7509,brechen::V,kırmak,doaddjut
7510,brechen::V,kırmak,cuvket
7511,brechen::V,kırmak,moorrâđ
7512,brechen::V,kırmak,mu´rdded
7513,brechen::V,kırmak,муррьтэ
7514,klopfen::V,çalmak,beenghkedh
7515,klopfen::V,çalmak,goalkkalit
7516,klopfen::V,çalmak,tsábbmet
7517,klopfen::V,çalmak,goalkit
7518,klopfen::V,çalmak,skoalkit
7519,klopfen::V,çalmak,skuá'lkuttiđ
7520,klopfen::V,çalmak,kuälkted
7521,klopfen::V,çalmak,та̄гкэ
7522,hauen::V,vurmak,beenghkedh
7523,hauen::V,vurmak,tjuollat
7524,hauen::V,vurmak,čuollat
7525,hauen::V,vurmak,čurmâđ
7526,hauen::V,vurmak,čâ´cǩǩed
7527,hauen::V,vurmak,та̄гкэ
7528,hauen::V,vurmak,ва̄сстэ
7529,kleben::V,yapıştırmak,njamkedh
7530,kleben::V,yapıştırmak,dædnjodit
7531,kleben::V,yapıştırmak,liibmet
7532,kleben::V,yapıştırmak,taṃadiđ
7533,kleben::V,yapıştırmak,li´jmmjed
7534,kleben::V,yapıştırmak,нямхэ
7535,reiben::V,ovmak,daanjedh
7536,reiben::V,ovmak,ruvvit
7537,reiben::V,ovmak,ruvvet
7538,reiben::V,ovmak,fiärruđ
7539,reiben::V,ovmak,heârrad
7540,reiben::V,ovmak,ru´vvjed
7541,reiben::V,ovmak,е̄ррэ
7542,reiben::V,sürtmek,daanjedh
7543,reiben::V,sürtmek,ruvvit
7544,reiben::V,sürtmek,ruvvet
7545,reiben::V,sürtmek,fiärruđ
7546,reiben::V,sürtmek,heârrad
7547,reiben::V,sürtmek,ru´vvjed
7548,reiben::V,sürtmek,е̄ррэ
7549,streichen::V,sürmek,daejdedh
7550,streichen::V,sürmek,badtjadidh
7551,streichen::V,sürmek,vuojddat
7552,streichen::V,sürmek,málet
7553,streichen::V,sürmek,njuohtat
7554,streichen::V,sürmek,njuottâđ
7555,streichen::V,sürmek,puák'suđ
7556,streichen::V,sürmek,påhssad
7557,streichen::V,sürmek,мо̄а̄шшэ
7558,schleifen::V,bilemek,slijhpedh
7559,schleifen::V,bilemek,sadjet
7560,schleifen::V,bilemek,sadjit
7561,schleifen::V,bilemek,šliipet
7562,schleifen::V,bilemek,saijeeđ
7563,schleifen::V,bilemek,sââjjad
7564,schleifen::V,bilemek,tabǯsted
7565,schleifen::V,bilemek,то̄а̄мчсе
7566,schneiden::V,kesmek,bietskedh
7567,schneiden::V,kesmek,suoddat
7568,schneiden::V,kesmek,tjuohppat
7569,schneiden::V,kesmek,biesskedit
7570,schneiden::V,kesmek,čuohppat
7571,schneiden::V,kesmek,čuop'pâđ
7572,schneiden::V,kesmek,čuõp'pâd
7573,schneiden::V,kesmek,е̄дтэ
7574,schneiden::V,kesmek,пе̄ррэ
7575,schneiden::V,kesmek,чӯххпэ
7576,rütteln::V,sallamak,firredh
7577,rütteln::V,sallamak,doargestit
7578,rütteln::V,sallamak,šluvgit
7579,rütteln::V,sallamak,pušteđ
7580,rütteln::V,sallamak,pu´štted
7581,rütteln::V,sallamak,пушшьтэ
7582,schütteln::V,sarsmak,firredh
7583,schütteln::V,sarsmak,sjavnnjet
7584,schütteln::V,sarsmak,sillnat
7585,schütteln::V,sarsmak,skullhet
7586,schütteln::V,sarsmak,salkalit
7587,schütteln::V,sarsmak,pušteđ
7588,schütteln::V,sarsmak,pu´štted
7589,schütteln::V,sarsmak,пушшьтэ
7590,schütteln::V,çalkamak,firredh
7591,schütteln::V,çalkamak,sjavnnjet
7592,schütteln::V,çalkamak,sillnat
7593,schütteln::V,çalkamak,skullhet
7594,schütteln::V,çalkamak,salkalit
7595,schütteln::V,çalkamak,pušteđ
7596,schütteln::V,çalkamak,pu´štted
7597,schütteln::V,çalkamak,пушшьтэ
7598,schwenken::V,sallamak,svinhtedh
7599,schwenken::V,sallamak,svikkastit
7600,schwenken::V,sallamak,šlivgut
7601,schwenken::V,sallamak,hiä'iluttiđ
7602,schwenken::V,sallamak,heeilted
7603,schwenken::V,sallamak,маххъе
7604,schütten::V,dökmek,gurhkedh
7605,schütten::V,dökmek,hállit
7606,schütten::V,dökmek,liejkkit
7607,schütten::V,dökmek,leškiđ
7608,schütten::V,dökmek,virâttiđ
7609,schütten::V,dökmek,väällad
7610,schütten::V,dökmek,ва̄ллэ
7611,schütten::V,akıtmak,gurhkedh
7612,schütten::V,akıtmak,hállit
7613,schütten::V,akıtmak,liejkkit
7614,schütten::V,akıtmak,leškiđ
7615,schütten::V,akıtmak,virâttiđ
7616,schütten::V,akıtmak,väällad
7617,schütten::V,akıtmak,ва̄ллэ
7618,füllen::V,doldurmak,dievhtedh
7619,füllen::V,doldurmak,dievddet
7620,füllen::V,doldurmak,deavdit
7621,füllen::V,doldurmak,tevdiđ
7622,füllen::V,doldurmak,tiudded
7623,füllen::V,doldurmak,тӣввтэ
7624,einwickeln::V,sarmak,gïesedh
7625,einwickeln::V,sarmak,giessat
7626,einwickeln::V,sarmak,gárrat
7627,einwickeln::V,sarmak,giessat
7628,einwickeln::V,sarmak,gurpat
7629,einwickeln::V,sarmak,kiessâđ
7630,einwickeln::V,sarmak,ǩiõssâd
7631,einwickeln::V,sarmak,кӣссэ
7632,tragen::V,taşımak,guedtedh
7633,tragen::V,taşımak,guoddet
7634,tragen::V,taşımak,guoddit
7635,tragen::V,taşımak,kyed'diđ
7636,tragen::V,taşımak,kue´d'ded
7637,tragen::V,taşımak,кӯннҌтэ
7638,schleppen::V,sürüklemek,fatnehtidh
7639,schleppen::V,sürüklemek,sliehpit
7640,schleppen::V,sürüklemek,feastit
7641,schleppen::V,sürüklemek,vie'šidiđ
7642,schleppen::V,sürüklemek,hinnađ
7643,schleppen::V,sürüklemek,nje´ʒʒed
7644,schleppen::V,sürüklemek,чуввкэ
7645,ziehen::V,çekmek,giesedh
7646,ziehen::V,çekmek,giesset
7647,ziehen::V,çekmek,geassit
7648,ziehen::V,çekmek,keessiđ
7649,ziehen::V,çekmek,ǩie´ssed
7650,ziehen::V,çekmek,ке̄ссе
7651,aufbewahren::V,saklamak,vöörhkedh
7652,aufbewahren::V,saklamak,vuorkkit
7653,aufbewahren::V,saklamak,seailluhit
7654,aufbewahren::V,saklamak,siä'iluttiđ
7655,aufbewahren::V,saklamak,seeilted
7656,aufbewahren::V,saklamak,рӯкнэ
7657,werfen::V,atmak,slampestidh
7658,werfen::V,atmak,bálkkot
7659,werfen::V,atmak,suhppet
7660,werfen::V,atmak,šlivgiđ
7661,werfen::V,atmak,čeâǥǥted
7662,werfen::V,atmak,суэххпэ
7663,fangen::V,tutmak,bivtedh
7664,fangen::V,tutmak,giddit
7665,fangen::V,tutmak,bivdit
7666,fangen::V,tutmak,toppiđ
7667,fangen::V,tutmak,tää´vted
7668,fangen::V,tutmak,та̄бпэ
7669,fangen::V,tutmak,со̄а̄гкэ
7670,fangen::V,yakalamak,bivtedh
7671,fangen::V,yakalamak,giddit
7672,fangen::V,yakalamak,bivdit
7673,fangen::V,yakalamak,toppiđ
7674,fangen::V,yakalamak,tää´vted
7675,fangen::V,yakalamak,та̄бпэ
7676,fangen::V,yakalamak,со̄а̄гкэ
7677,packen::V,tutmak,doerelidh
7678,packen::V,tutmak,kreemsedh
7679,packen::V,tutmak,doahppit
7680,packen::V,tutmak,doahput
7681,packen::V,tutmak,tuáppuđ
7682,packen::V,tutmak,ká'ivâstiđ
7683,packen::V,tutmak,tää´vted
7684,packen::V,tutmak,каццсе
7685,packen::V,tutmak,туэрркэ
7686,packen::V,tutmak,ро̄а̄ппчье
7687,packen::V,yakalamak,doerelidh
7688,packen::V,yakalamak,kreemsedh
7689,packen::V,yakalamak,doahppit
7690,packen::V,yakalamak,doahput
7691,packen::V,yakalamak,tuáppuđ
7692,packen::V,yakalamak,ká'ivâstiđ
7693,packen::V,yakalamak,tää´vted
7694,packen::V,yakalamak,каццсе
7695,packen::V,yakalamak,туэрркэ
7696,packen::V,yakalamak,ро̄а̄ппчье
7697,verstecken::V,saklamak,tjïekedh
7698,verstecken::V,saklamak,tjiehkat
7699,verstecken::V,saklamak,čiehkat
7700,verstecken::V,saklamak,čieḥâđ
7701,verstecken::V,saklamak,peittad
7702,verstecken::V,saklamak,пе̄йхьтэ
7703,teilen::V,bölmek,juekedh
7704,teilen::V,bölmek,juohket
7705,teilen::V,bölmek,juohkit
7706,teilen::V,bölmek,jyeḥiđ
7707,teilen::V,bölmek,jue´ǩǩed
7708,teilen::V,bölmek,ю̄гке
7709,teilen::V,bölmek,ра̄ттҍке
7710,teilen::V,ayırmak,juekedh
7711,teilen::V,ayırmak,juohket
7712,teilen::V,ayırmak,juohkit
7713,teilen::V,ayırmak,jyeḥiđ
7714,teilen::V,ayırmak,jue´ǩǩed
7715,teilen::V,ayırmak,ю̄гке
7716,teilen::V,ayırmak,ра̄ттҍке
7717,schicken::V,yollamak,saadtodh
7718,schicken::V,yollamak,sáddit
7719,schicken::V,yollamak,sáddet
7720,schicken::V,yollamak,vuo'lgâttiđ
7721,schicken::V,yollamak,vuõltteed
7722,schicken::V,yollamak,вӯлкхэ
7723,schicken::V,göndermek,saadtodh
7724,schicken::V,göndermek,sáddit
7725,schicken::V,göndermek,sáddet
7726,schicken::V,göndermek,vuo'lgâttiđ
7727,schicken::V,göndermek,vuõltteed
7728,schicken::V,göndermek,вӯлкхэ
7729,bringen::V,getirmek,buektedh
7730,bringen::V,getirmek,doalvvot
7731,bringen::V,getirmek,buktit
7732,bringen::V,getirmek,tuál'vuđ
7733,bringen::V,getirmek,pu´htted
7734,bringen::V,getirmek,пыххьтэ
7735,hinzufügen::V,katmak,dievhtedh
7736,hinzufügen::V,katmak,duoddit
7737,hinzufügen::V,katmak,lasedit
7738,hinzufügen::V,katmak,lasihit
7739,hinzufügen::V,katmak,lasettiđ
7740,hinzufügen::V,katmak,lââ´zzted
7741,hinzufügen::V,katmak,лажьхе
7742,hinzufügen::V,eklemek,dievhtedh
7743,hinzufügen::V,eklemek,duoddit
7744,hinzufügen::V,eklemek,lasedit
7745,hinzufügen::V,eklemek,lasihit
7746,hinzufügen::V,eklemek,lasettiđ
7747,hinzufügen::V,eklemek,lââ´zzted
7748,hinzufügen::V,eklemek,лажьхе
7749,bekommen::V,almak,åadtjodh
7750,bekommen::V,almak,åttjudit
7751,bekommen::V,almak,oažžut
7752,bekommen::V,almak,juksâđ
7753,bekommen::V,almak,uáž'žuđ
7754,bekommen::V,almak,vuäǯ'ǯâd
7755,bekommen::V,almak,вуаннче
7756,bekommen::V,eline geçmek,åadtjodh
7757,bekommen::V,eline geçmek,åttjudit
7758,bekommen::V,eline geçmek,oažžut
7759,bekommen::V,eline geçmek,juksâđ
7760,bekommen::V,eline geçmek,uáž'žuđ
7761,bekommen::V,eline geçmek,vuäǯ'ǯâd
7762,bekommen::V,eline geçmek,вуаннче
7763,erhalten::V,almak,åadtjodh
7764,erhalten::V,almak,oadtjot
7765,erhalten::V,almak,oažžut
7766,erhalten::V,almak,uáž'žuđ
7767,erhalten::V,almak,vuäǯ'ǯâd
7768,erhalten::V,almak,ва̄лльтэ
7769,nehmen::V,almak,vaeltedh
7770,nehmen::V,almak,válldet
7771,nehmen::V,almak,váldit
7772,nehmen::V,almak,väldiđ
7773,nehmen::V,almak,vä´ldded
7774,nehmen::V,almak,ва̄лльтэ
7775,wählen::V,seçmek,veeljedh
7776,wählen::V,seçmek,válljit
7777,wählen::V,seçmek,válljet
7778,wählen::V,seçmek,valjiđ
7779,wählen::V,seçmek,vaalšed
7780,wählen::V,seçmek,va´lljeed
7781,wählen::V,seçmek,воалшэ
7782,auswählen::V,seçmek,veeljedh
7783,auswählen::V,seçmek,tjuolldet
7784,auswählen::V,seçmek,válljet
7785,auswählen::V,seçmek,valjiđ
7786,auswählen::V,seçmek,vaalšed
7787,auswählen::V,seçmek,va´lljeed
7788,auswählen::V,seçmek,воалшэ
7789,auswählen::V,ayırmak,veeljedh
7790,auswählen::V,ayırmak,tjuolldet
7791,auswählen::V,ayırmak,válljet
7792,auswählen::V,ayırmak,valjiđ
7793,auswählen::V,ayırmak,vaalšed
7794,auswählen::V,ayırmak,va´lljeed
7795,auswählen::V,ayırmak,воалшэ
7796,bewahren::V,korumak,vaarjelidh
7797,bewahren::V,korumak,bisodit
7798,bewahren::V,korumak,várjjalit
7799,bewahren::V,korumak,seailluhit
7800,bewahren::V,korumak,varjâliđ
7801,bewahren::V,korumak,varjjled
7802,bewahren::V,korumak,ӣшшьтэ
7803,bewahren::V,korumak,во̄а̄ррьдэ
7804,behindern::V,engellemek,hööptdeh
7805,behindern::V,engellemek,hieredit
7806,behindern::V,engellemek,muhttet
7807,behindern::V,engellemek,eastadit
7808,behindern::V,engellemek,estiđ
7809,behindern::V,engellemek,coggâđ
7810,behindern::V,engellemek,hettiđ
7811,behindern::V,engellemek,cõggâd
7812,behindern::V,engellemek,е̄кхэллэ
7813,verderben::V,bozmak,biejstedh
7814,verderben::V,bozmak,spedjat
7815,verderben::V,bozmak,billistit
7816,verderben::V,bozmak,pillediđ
7817,verderben::V,bozmak,tårmmad
7818,verderben::V,bozmak,pe´llsted
7819,verderben::V,bozmak,тоаррмэ
7820,verderben::V,bozmak,ма̄ййкэ
7821,beschädigen::V,zedelemek,fæjloedidh
7822,beschädigen::V,zedelemek,vahágahttet
7823,beschädigen::V,zedelemek,bilidit
7824,beschädigen::V,zedelemek,vahâgittiđ
7825,beschädigen::V,zedelemek,pä´rtteed
7826,beschädigen::V,zedelemek,муррьтэ
7827,beschädigen::V,ziyan vermek,fæjloedidh
7828,beschädigen::V,ziyan vermek,vahágahttet
7829,beschädigen::V,ziyan vermek,bilidit
7830,beschädigen::V,ziyan vermek,vahâgittiđ
7831,beschädigen::V,ziyan vermek,pä´rtteed
7832,beschädigen::V,ziyan vermek,муррьтэ
7833,zerbrechen::V,kırmak,tsööpkedh
7834,zerbrechen::V,kırmak,doadjet
7835,zerbrechen::V,kırmak,cuvket
7836,zerbrechen::V,kırmak,cuov'kkiđ
7837,zerbrechen::V,kırmak,muårrâd
7838,zerbrechen::V,kırmak,cu´vǩǩeed
7839,zerbrechen::V,kırmak,муррьтэ
7840,zerreißen::V,yırtmak,gejhkielidh
7841,zerreißen::V,yırtmak,gajkudit
7842,zerreißen::V,yırtmak,gaikkodit
7843,zerreißen::V,yırtmak,ráisket
7844,zerreißen::V,yırtmak,kiškođ
7845,zerreißen::V,yırtmak,ra´šǩǩeed
7846,zerreißen::V,yırtmak,пуатткэ
7847,zerstören::V,yıkmak,eerjedh
7848,zerstören::V,yıkmak,biejsstet
7849,zerstören::V,yıkmak,håhkkidit
7850,zerstören::V,yıkmak,heavahit
7851,zerstören::V,yıkmak,duš'šadit
7852,zerstören::V,yıkmak,bilidit
7853,zerstören::V,yıkmak,hevâttiđ
7854,zerstören::V,yıkmak,hiâvted
7855,zerstören::V,yıkmak,ёҏтэ
7856,zerstören::V,tahrip etmek,eerjedh
7857,zerstören::V,tahrip etmek,biejsstet
7858,zerstören::V,tahrip etmek,håhkkidit
7859,zerstören::V,tahrip etmek,heavahit
7860,zerstören::V,tahrip etmek,duš'šadit
7861,zerstören::V,tahrip etmek,bilidit
7862,zerstören::V,tahrip etmek,hevâttiđ
7863,zerstören::V,tahrip etmek,hiâvted
7864,zerstören::V,tahrip etmek,ёҏтэ
7865,verbrennen::V,yakmak,båeltedh
7866,verbrennen::V,yakmak,boalldet
7867,verbrennen::V,yakmak,boaldit
7868,verbrennen::V,yakmak,puál'diđ
7869,verbrennen::V,yakmak,puä´ldded
7870,verbrennen::V,yakmak,пуэлльтэ
7871,geben::V,vermek,vedtedh
7872,geben::V,vermek,vaddet
7873,geben::V,vermek,addit
7874,geben::V,vermek,addliđ
7875,geben::V,vermek,ä´n
7876,geben::V,vermek,аннҍтэ
7877,reichen::V,uzatmak,geelkedh
7878,reichen::V,uzatmak,lagádit
7879,reichen::V,uzatmak,geiget
7880,reichen::V,uzatmak,keigiđ
7881,reichen::V,uzatmak,vuõiggâ´stted
7882,reichen::V,uzatmak,аннҍтэ
7883,schenken::V,hediye etmek,vedtedh
7884,schenken::V,hediye etmek,vaddet
7885,schenken::V,hediye etmek,skeaŋkut
7886,schenken::V,hediye etmek,skeŋket
7887,schenken::V,hediye etmek,skeŋkkiđ
7888,schenken::V,hediye etmek,sǩiâŋkkâd
7889,schenken::V,hediye etmek,ла̄ххе
7890,versprechen::V,vaat etmek,luhpiedidh
7891,versprechen::V,vaat etmek,jáhttet
7892,versprechen::V,vaat etmek,lohpidit
7893,versprechen::V,vaat etmek,lopediđ
7894,versprechen::V,vaat etmek,lå´ppeed
7895,versprechen::V,vaat etmek,о̄а̄шштҍе
7896,wünschen::V,kutlamak,lahkoehtidh
7897,wünschen::V,kutlamak,sávvat
7898,wünschen::V,kutlamak,sávadit
7899,wünschen::V,kutlamak,doaivvuhit
7900,wünschen::V,kutlamak,tuá'ivuttiđ
7901,wünschen::V,kutlamak,tuâivvad
7902,wünschen::V,kutlamak,туввэ
7903,loben::V,övmek,girmedh
7904,loben::V,övmek,májnnot
7905,loben::V,övmek,rámmpot
7906,loben::V,övmek,máidnut
7907,loben::V,övmek,rámidit
7908,loben::V,övmek,rammuđ
7909,loben::V,övmek,rämidiđ
7910,loben::V,övmek,ââ´leed
7911,loben::V,övmek,ǩei´tted
7912,loben::V,övmek,кыйта
7913,küssen::V,öpmek,tjånnahtidh
7914,küssen::V,öpmek,tjuvliestidh
7915,küssen::V,öpmek,tjullit
7916,küssen::V,öpmek,tjulestit
7917,küssen::V,öpmek,cum'mát
7918,küssen::V,öpmek,cummistit
7919,küssen::V,öpmek,cummâliđ
7920,küssen::V,öpmek,cu´mmsted
7921,küssen::V,öpmek,cu´mmstõõllâd
7922,küssen::V,öpmek,нӣссэ
7923,wiegen::V,sallamak,sjammadidh
7924,wiegen::V,sallamak,vuohttot
7925,wiegen::V,sallamak,vuohtudit
7926,wiegen::V,sallamak,vuohttut
7927,wiegen::V,sallamak,vuát'tuđ
7928,wiegen::V,sallamak,nuäkkad
7929,wiegen::V,sallamak,suâibted
7930,wiegen::V,sallamak,нуагкэ
7931,zudecken::V,örtmek,gaptjedh
7932,zudecken::V,örtmek,loavddet
7933,zudecken::V,örtmek,gokčat
7934,zudecken::V,örtmek,luáv'diđ
7935,zudecken::V,örtmek,kä´tted
7936,zudecken::V,örtmek,ка̄ххьтэ
7937,wecken::V,uyandırmak,gåaskodh
7938,wecken::V,uyandırmak,båktet
7939,wecken::V,uyandırmak,boktit
7940,wecken::V,uyandırmak,rávkat
7941,wecken::V,uyandırmak,cuvnâđ
7942,wecken::V,uyandırmak,counnâd
7943,wecken::V,uyandırmak,цо̄ввнэ
7944,zeigen::V,göstermek,vuesiehtidh
7945,zeigen::V,göstermek,vuosedit
7946,zeigen::V,göstermek,giejgget
7947,zeigen::V,göstermek,čájehit
7948,zeigen::V,göstermek,čäittiđ
7949,zeigen::V,göstermek,čujottiđ
7950,zeigen::V,göstermek,čuäi´ted
7951,zeigen::V,göstermek,вӯзьхе
7952,führen::V,gezdirmek,steeredh
7953,führen::V,gezdirmek,doalvvot
7954,führen::V,gezdirmek,láidet
7955,führen::V,gezdirmek,jođettiđ
7956,führen::V,gezdirmek,jåå´đted
7957,führen::V,gezdirmek,выгкэ
7958,führen::V,yol göstermek,steeredh
7959,führen::V,yol göstermek,doalvvot
7960,führen::V,yol göstermek,láidet
7961,führen::V,yol göstermek,jođettiđ
7962,führen::V,yol göstermek,jåå´đted
7963,führen::V,yol göstermek,выгкэ
7964,lehren::V,okutmak,ööhpehtidh
7965,lehren::V,okutmak,åhpadit
7966,lehren::V,okutmak,oahpahit
7967,lehren::V,okutmak,máttááttiđ
7968,lehren::V,okutmak,mätt'ted
7969,lehren::V,okutmak,vuä´ppsted
7970,lehren::V,okutmak,ма̄тҍха
7971,lehren::V,öğretmek,ööhpehtidh
7972,lehren::V,öğretmek,åhpadit
7973,lehren::V,öğretmek,oahpahit
7974,lehren::V,öğretmek,máttááttiđ
7975,lehren::V,öğretmek,mätt'ted
7976,lehren::V,öğretmek,vuä´ppsted
7977,lehren::V,öğretmek,ма̄тҍха
7978,unterrichten::V,öğretmek,ööhpehtidh
7979,unterrichten::V,öğretmek,lågådit
7980,unterrichten::V,öğretmek,åhpadit
7981,unterrichten::V,öğretmek,oahpahit
7982,unterrichten::V,öğretmek,škovliđ
7983,unterrichten::V,öğretmek,máttááttiđ
7984,unterrichten::V,öğretmek,mätt'ted
7985,unterrichten::V,öğretmek,vuä´ppsted
7986,unterrichten::V,öğretmek,ма̄тҍха
7987,aufziehen::V,yetiştirmek,eeledh
7988,aufziehen::V,yetiştirmek,bajedit
7989,aufziehen::V,yetiştirmek,biebmat
7990,aufziehen::V,yetiştirmek,pajaskeessiđ
7991,aufziehen::V,yetiştirmek,šoddâdiđ
7992,aufziehen::V,yetiştirmek,šõddeed
7993,aufziehen::V,yetiştirmek,peâm'mad
7994,aufziehen::V,yetiştirmek,вуэпьсе
7995,leiten::V,yönetmek,lijrehtidh
7996,leiten::V,yönetmek,lájddit
7997,leiten::V,yönetmek,oatsodit
7998,leiten::V,yönetmek,jođihit
7999,leiten::V,yönetmek,stivriđ
8000,leiten::V,yönetmek,hovdiđ
8001,leiten::V,yönetmek,jåå´đted
8002,leiten::V,yönetmek,выгкэ
8003,leiten::V,yönetmek,вӯййкье
8004,leiten::V,idare etmek,lijrehtidh
8005,leiten::V,idare etmek,lájddit
8006,leiten::V,idare etmek,oatsodit
8007,leiten::V,idare etmek,jođihit
8008,leiten::V,idare etmek,stivriđ
8009,leiten::V,idare etmek,hovdiđ
8010,leiten::V,idare etmek,jåå´đted
8011,leiten::V,idare etmek,выгкэ
8012,leiten::V,idare etmek,вӯййкье
8013,antreiben::V,teşvik etmek,eadtjoestidh
8014,antreiben::V,teşvik etmek,hasodit
8015,antreiben::V,teşvik etmek,hállsjedit
8016,antreiben::V,teşvik etmek,gevret
8017,antreiben::V,teşvik etmek,rássat
8018,antreiben::V,teşvik etmek,kušottiđ
8019,antreiben::V,teşvik etmek,huá'puttiđ
8020,antreiben::V,teşvik etmek,rääskted
8021,antreiben::V,teşvik etmek,hõškkled
8022,antreiben::V,teşvik etmek,ёадҌхе
8023,lassen::V,-tırmak,baajedh
8024,lassen::V,-tırmak,-ahttet
8025,lassen::V,-tırmak,diktit
8026,lassen::V,-tırmak,-ttiđ
8027,lassen::V,-tırmak,ä´n
8028,lassen::V,-tırmak,па̄ххкэ
8029,einladen::V,davet etmek,bööredh
8030,einladen::V,davet etmek,bivddit
8031,einladen::V,davet etmek,gåhttjot
8032,einladen::V,davet etmek,bovdet
8033,einladen::V,davet etmek,koččođ
8034,einladen::V,davet etmek,kåččad
8035,einladen::V,davet etmek,коаххче
8036,vereinigen::V,birleştirmek,iktedidh
8037,vereinigen::V,birleştirmek,aktidit
8038,vereinigen::V,birleştirmek,ovttastahttit
8039,vereinigen::V,birleştirmek,o'vtâstittiđ
8040,vereinigen::V,birleştirmek,õhtteed
8041,vereinigen::V,birleştirmek,э̄хтхэ
8042,besuchen::V,uğramak,åahpodh
8043,besuchen::V,uğramak,goevlelidh
8044,besuchen::V,uğramak,guossit
8045,besuchen::V,uğramak,gal'let
8046,besuchen::V,uğramak,fitnat
8047,besuchen::V,uğramak,kolliđ
8048,besuchen::V,uğramak,kõ´ll'jed
8049,besuchen::V,uğramak,по̄дтлэ
8050,besuchen::V,uğramak,во̄тэдтэ
8051,besuchen::V,uğramak,во̄а̄ррдэ
8052,besuchen::V,ziyaret etmek,åahpodh
8053,besuchen::V,ziyaret etmek,goevlelidh
8054,besuchen::V,ziyaret etmek,guossit
8055,besuchen::V,ziyaret etmek,gal'let
8056,besuchen::V,ziyaret etmek,fitnat
8057,besuchen::V,ziyaret etmek,kolliđ
8058,besuchen::V,ziyaret etmek,kõ´ll'jed
8059,besuchen::V,ziyaret etmek,по̄дтлэ
8060,besuchen::V,ziyaret etmek,во̄тэдтэ
8061,besuchen::V,ziyaret etmek,во̄а̄ррдэ
8062,besuchen::V,görmeye gitmek,åahpodh
8063,besuchen::V,görmeye gitmek,goevlelidh
8064,besuchen::V,görmeye gitmek,guossit
8065,besuchen::V,görmeye gitmek,gal'let
8066,besuchen::V,görmeye gitmek,fitnat
8067,besuchen::V,görmeye gitmek,kolliđ
8068,besuchen::V,görmeye gitmek,kõ´ll'jed
8069,besuchen::V,görmeye gitmek,по̄дтлэ
8070,besuchen::V,görmeye gitmek,во̄тэдтэ
8071,besuchen::V,görmeye gitmek,во̄а̄ррдэ
8072,treffen::V,rastlamak,dieviedidh
