,Concept_ID,se,ca
6807,füllen::V,tevdiđ,omplir
6808,füllen::V,tiudded,omplir
6809,füllen::V,тӣввтэ,omplir
6810,einwickeln::V,gïesedh,embolicar
6811,einwickeln::V,giessat,embolicar
6812,einwickeln::V,gárrat,embolicar
6813,einwickeln::V,giessat,embolicar
6814,einwickeln::V,gurpat,embolicar
6815,einwickeln::V,kiessâđ,embolicar
6816,einwickeln::V,ǩiõssâd,embolicar
6817,einwickeln::V,кӣссэ,embolicar
6818,tragen::V,guedtedh,dur
6819,tragen::V,guedtedh,portar
6820,tragen::V,guoddet,dur
6821,tragen::V,guoddet,portar
6822,tragen::V,guoddit,dur
6823,tragen::V,guoddit,portar
6824,tragen::V,kyed'diđ,dur
6825,tragen::V,kyed'diđ,portar
6826,tragen::V,kue´d'ded,dur
6827,tragen::V,kue´d'ded,portar
6828,tragen::V,кӯннҌтэ,dur
6829,tragen::V,кӯннҌтэ,portar
6830,schleppen::V,fatnehtidh,arrossegar
6831,schleppen::V,sliehpit,arrossegar
6832,schleppen::V,feastit,arrossegar
6833,schleppen::V,vie'šidiđ,arrossegar
6834,schleppen::V,hinnađ,arrossegar
6835,schleppen::V,nje´ʒʒed,arrossegar
6836,schleppen::V,чуввкэ,arrossegar
6837,ziehen::V,giesedh,tirar
6838,ziehen::V,giesedh,estirar
6839,ziehen::V,giesset,tirar
6840,ziehen::V,giesset,estirar
6841,ziehen::V,geassit,tirar
6842,ziehen::V,geassit,estirar
6843,ziehen::V,keessiđ,tirar
6844,ziehen::V,keessiđ,estirar
6845,ziehen::V,ǩie´ssed,tirar
6846,ziehen::V,ǩie´ssed,estirar
6847,ziehen::V,ке̄ссе,tirar
6848,ziehen::V,ке̄ссе,estirar
6849,aufbewahren::V,vöörhkedh,conservar
6850,aufbewahren::V,vuorkkit,conservar
6851,aufbewahren::V,seailluhit,conservar
6852,aufbewahren::V,siä'iluttiđ,conservar
6853,aufbewahren::V,seeilted,conservar
6854,aufbewahren::V,рӯкнэ,conservar
6855,werfen::V,slampestidh,llançar
6856,werfen::V,bálkkot,llançar
6857,werfen::V,suhppet,llançar
6858,werfen::V,šlivgiđ,llançar
6859,werfen::V,čeâǥǥted,llançar
6860,werfen::V,суэххпэ,llançar
6861,fangen::V,bivtedh,agafar
6862,fangen::V,bivtedh,atrapar
6863,fangen::V,giddit,agafar
6864,fangen::V,giddit,atrapar
6865,fangen::V,bivdit,agafar
6866,fangen::V,bivdit,atrapar
6867,fangen::V,toppiđ,agafar
6868,fangen::V,toppiđ,atrapar
6869,fangen::V,tää´vted,agafar
6870,fangen::V,tää´vted,atrapar
6871,fangen::V,та̄бпэ,agafar
6872,fangen::V,та̄бпэ,atrapar
6873,fangen::V,со̄а̄гкэ,agafar
6874,fangen::V,со̄а̄гкэ,atrapar
6875,packen::V,doerelidh,engrapar
6876,packen::V,kreemsedh,engrapar
6877,packen::V,doahppit,engrapar
6878,packen::V,doahput,engrapar
6879,packen::V,tuáppuđ,engrapar
6880,packen::V,ká'ivâstiđ,engrapar
6881,packen::V,tää´vted,engrapar
6882,packen::V,каццсе,engrapar
6883,packen::V,туэрркэ,engrapar
6884,packen::V,ро̄а̄ппчье,engrapar
6885,verstecken::V,tjïekedh,amagar
6886,verstecken::V,tjiehkat,amagar
6887,verstecken::V,čiehkat,amagar
6888,verstecken::V,čieḥâđ,amagar
6889,verstecken::V,peittad,amagar
6890,verstecken::V,пе̄йхьтэ,amagar
6891,teilen::V,juekedh,dividir
6892,teilen::V,juohket,dividir
6893,teilen::V,juohkit,dividir
6894,teilen::V,jyeḥiđ,dividir
6895,teilen::V,jue´ǩǩed,dividir
6896,teilen::V,ю̄гке,dividir
6897,teilen::V,ра̄ттҍке,dividir
6898,schicken::V,saadtodh,enviar
6899,schicken::V,sáddit,enviar
6900,schicken::V,sáddet,enviar
6901,schicken::V,vuo'lgâttiđ,enviar
6902,schicken::V,vuõltteed,enviar
6903,schicken::V,вӯлкхэ,enviar
6904,bringen::V,buektedh,portar
6905,bringen::V,doalvvot,portar
6906,bringen::V,buktit,portar
6907,bringen::V,tuál'vuđ,portar
6908,bringen::V,pu´htted,portar
6909,bringen::V,пыххьтэ,portar
6910,hinzufügen::V,dievhtedh,afegir
6911,hinzufügen::V,duoddit,afegir
6912,hinzufügen::V,lasedit,afegir
6913,hinzufügen::V,lasihit,afegir
6914,hinzufügen::V,lasettiđ,afegir
6915,hinzufügen::V,lââ´zzted,afegir
6916,hinzufügen::V,лажьхе,afegir
6917,bekommen::V,åadtjodh,obtenir
6918,bekommen::V,åttjudit,obtenir
6919,bekommen::V,oažžut,obtenir
6920,bekommen::V,juksâđ,obtenir
6921,bekommen::V,uáž'žuđ,obtenir
6922,bekommen::V,vuäǯ'ǯâd,obtenir
6923,bekommen::V,вуаннче,obtenir
6924,erhalten::V,åadtjodh,rebre
6925,erhalten::V,oadtjot,rebre
6926,erhalten::V,oažžut,rebre
6927,erhalten::V,uáž'žuđ,rebre
6928,erhalten::V,vuäǯ'ǯâd,rebre
6929,erhalten::V,ва̄лльтэ,rebre
6930,nehmen::V,vaeltedh,prendre
6931,nehmen::V,válldet,prendre
6932,nehmen::V,váldit,prendre
6933,nehmen::V,väldiđ,prendre
6934,nehmen::V,vä´ldded,prendre
6935,nehmen::V,ва̄лльтэ,prendre
6936,wählen::V,veeljedh,triar
6937,wählen::V,veeljedh,elegir
6938,wählen::V,válljit,triar
6939,wählen::V,válljit,elegir
6940,wählen::V,válljet,triar
6941,wählen::V,válljet,elegir
6942,wählen::V,valjiđ,triar
6943,wählen::V,valjiđ,elegir
6944,wählen::V,vaalšed,triar
6945,wählen::V,vaalšed,elegir
6946,wählen::V,va´lljeed,triar
6947,wählen::V,va´lljeed,elegir
6948,wählen::V,воалшэ,triar
6949,wählen::V,воалшэ,elegir
6950,auswählen::V,veeljedh,escollir
6951,auswählen::V,veeljedh,seleccionar
6952,auswählen::V,tjuolldet,escollir
6953,auswählen::V,tjuolldet,seleccionar
6954,auswählen::V,válljet,escollir
6955,auswählen::V,válljet,seleccionar
6956,auswählen::V,valjiđ,escollir
6957,auswählen::V,valjiđ,seleccionar
6958,auswählen::V,vaalšed,escollir
6959,auswählen::V,vaalšed,seleccionar
6960,auswählen::V,va´lljeed,escollir
6961,auswählen::V,va´lljeed,seleccionar
6962,auswählen::V,воалшэ,escollir
6963,auswählen::V,воалшэ,seleccionar
6964,bewahren::V,vaarjelidh,conservar
6965,bewahren::V,bisodit,conservar
6966,bewahren::V,várjjalit,conservar
6967,bewahren::V,seailluhit,conservar
6968,bewahren::V,varjâliđ,conservar
6969,bewahren::V,varjjled,conservar
6970,bewahren::V,ӣшшьтэ,conservar
6971,bewahren::V,во̄а̄ррьдэ,conservar
6972,behindern::V,hööptdeh,impedir
6973,behindern::V,hööptdeh,obstaculitzar
6974,behindern::V,hieredit,impedir
6975,behindern::V,hieredit,obstaculitzar
6976,behindern::V,muhttet,impedir
6977,behindern::V,muhttet,obstaculitzar
6978,behindern::V,eastadit,impedir
6979,behindern::V,eastadit,obstaculitzar
6980,behindern::V,estiđ,impedir
6981,behindern::V,estiđ,obstaculitzar
6982,behindern::V,coggâđ,impedir
6983,behindern::V,coggâđ,obstaculitzar
6984,behindern::V,hettiđ,impedir
6985,behindern::V,hettiđ,obstaculitzar
6986,behindern::V,cõggâd,impedir
6987,behindern::V,cõggâd,obstaculitzar
6988,behindern::V,е̄кхэллэ,impedir
6989,behindern::V,е̄кхэллэ,obstaculitzar
6990,verderben::V,biejstedh,espatllar
6991,verderben::V,spedjat,espatllar
6992,verderben::V,billistit,espatllar
6993,verderben::V,pillediđ,espatllar
6994,verderben::V,tårmmad,espatllar
6995,verderben::V,pe´llsted,espatllar
6996,verderben::V,тоаррмэ,espatllar
6997,verderben::V,ма̄ййкэ,espatllar
6998,beschädigen::V,fæjloedidh,danyar
6999,beschädigen::V,fæjloedidh,destrossar
7000,beschädigen::V,vahágahttet,danyar
7001,beschädigen::V,vahágahttet,destrossar
7002,beschädigen::V,bilidit,danyar
7003,beschädigen::V,bilidit,destrossar
7004,beschädigen::V,vahâgittiđ,danyar
7005,beschädigen::V,vahâgittiđ,destrossar
7006,beschädigen::V,pä´rtteed,danyar
7007,beschädigen::V,pä´rtteed,destrossar
7008,beschädigen::V,муррьтэ,danyar
7009,beschädigen::V,муррьтэ,destrossar
7010,zerbrechen::V,tsööpkedh,trencar
7011,zerbrechen::V,doadjet,trencar
7012,zerbrechen::V,cuvket,trencar
7013,zerbrechen::V,cuov'kkiđ,trencar
7014,zerbrechen::V,muårrâd,trencar
7015,zerbrechen::V,cu´vǩǩeed,trencar
7016,zerbrechen::V,муррьтэ,trencar
7017,zerreißen::V,gejhkielidh,estripar
7018,zerreißen::V,gajkudit,estripar
7019,zerreißen::V,gaikkodit,estripar
7020,zerreißen::V,ráisket,estripar
7021,zerreißen::V,kiškođ,estripar
7022,zerreißen::V,ra´šǩǩeed,estripar
7023,zerreißen::V,пуатткэ,estripar
7024,zerstören::V,eerjedh,destruir
7025,zerstören::V,biejsstet,destruir
7026,zerstören::V,håhkkidit,destruir
7027,zerstören::V,heavahit,destruir
7028,zerstören::V,duš'šadit,destruir
7029,zerstören::V,bilidit,destruir
7030,zerstören::V,hevâttiđ,destruir
7031,zerstören::V,hiâvted,destruir
7032,zerstören::V,ёҏтэ,destruir
7033,verbrennen::V,båeltedh,cremar
7034,verbrennen::V,boalldet,cremar
7035,verbrennen::V,boaldit,cremar
7036,verbrennen::V,puál'diđ,cremar
7037,verbrennen::V,puä´ldded,cremar
7038,verbrennen::V,пуэлльтэ,cremar
7039,geben::V,vedtedh,donar
7040,geben::V,vaddet,donar
7041,geben::V,addit,donar
7042,geben::V,addliđ,donar
7043,geben::V,ä´n,donar
7044,geben::V,аннҍтэ,donar
7045,reichen::V,geelkedh,passar
7046,reichen::V,lagádit,passar
7047,reichen::V,geiget,passar
7048,reichen::V,keigiđ,passar
7049,reichen::V,vuõiggâ´stted,passar
7050,reichen::V,аннҍтэ,passar
7051,schenken::V,vedtedh,regalar
7052,schenken::V,vaddet,regalar
7053,schenken::V,skeaŋkut,regalar
7054,schenken::V,skeŋket,regalar
7055,schenken::V,skeŋkkiđ,regalar
7056,schenken::V,sǩiâŋkkâd,regalar
7057,schenken::V,ла̄ххе,regalar
7058,versprechen::V,luhpiedidh,prometre
7059,versprechen::V,jáhttet,prometre
7060,versprechen::V,lohpidit,prometre
7061,versprechen::V,lopediđ,prometre
7062,versprechen::V,lå´ppeed,prometre
7063,versprechen::V,о̄а̄шштҍе,prometre
7064,wünschen::V,lahkoehtidh,desitjar
7065,wünschen::V,sávvat,desitjar
7066,wünschen::V,sávadit,desitjar
7067,wünschen::V,doaivvuhit,desitjar
7068,wünschen::V,tuá'ivuttiđ,desitjar
7069,wünschen::V,tuâivvad,desitjar
7070,wünschen::V,туввэ,desitjar
7071,loben::V,girmedh,elogiar
7072,loben::V,májnnot,elogiar
7073,loben::V,rámmpot,elogiar
7074,loben::V,máidnut,elogiar
7075,loben::V,rámidit,elogiar
7076,loben::V,rammuđ,elogiar
7077,loben::V,rämidiđ,elogiar
7078,loben::V,ââ´leed,elogiar
7079,loben::V,ǩei´tted,elogiar
7080,loben::V,кыйта,elogiar
7081,küssen::V,tjånnahtidh,fer un petó a
7082,küssen::V,tjuvliestidh,fer un petó a
7083,küssen::V,tjullit,fer un petó a
7084,küssen::V,tjulestit,fer un petó a
7085,küssen::V,cum'mát,fer un petó a
7086,küssen::V,cummistit,fer un petó a
7087,küssen::V,cummâliđ,fer un petó a
7088,küssen::V,cu´mmsted,fer un petó a
7089,küssen::V,cu´mmstõõllâd,fer un petó a
7090,küssen::V,нӣссэ,fer un petó a
7091,wiegen::V,sjammadidh,bressolar
7092,wiegen::V,vuohttot,bressolar
7093,wiegen::V,vuohtudit,bressolar
7094,wiegen::V,vuohttut,bressolar
7095,wiegen::V,vuát'tuđ,bressolar
7096,wiegen::V,nuäkkad,bressolar
7097,wiegen::V,suâibted,bressolar
7098,wiegen::V,нуагкэ,bressolar
7099,zudecken::V,gaptjedh,tapar
7100,zudecken::V,gaptjedh,cobrir
7101,zudecken::V,loavddet,tapar
7102,zudecken::V,loavddet,cobrir
7103,zudecken::V,gokčat,tapar
7104,zudecken::V,gokčat,cobrir
7105,zudecken::V,luáv'diđ,tapar
7106,zudecken::V,luáv'diđ,cobrir
7107,zudecken::V,kä´tted,tapar
7108,zudecken::V,kä´tted,cobrir
7109,zudecken::V,ка̄ххьтэ,tapar
7110,zudecken::V,ка̄ххьтэ,cobrir
7111,wecken::V,gåaskodh,despertar
7112,wecken::V,båktet,despertar
7113,wecken::V,boktit,despertar
7114,wecken::V,rávkat,despertar
7115,wecken::V,cuvnâđ,despertar
7116,wecken::V,counnâd,despertar
7117,wecken::V,цо̄ввнэ,despertar
7118,zeigen::V,vuesiehtidh,mostrar
7119,zeigen::V,vuesiehtidh,ensenyar
7120,zeigen::V,vuosedit,mostrar
7121,zeigen::V,vuosedit,ensenyar
7122,zeigen::V,giejgget,mostrar
7123,zeigen::V,giejgget,ensenyar
7124,zeigen::V,čájehit,mostrar
7125,zeigen::V,čájehit,ensenyar
7126,zeigen::V,čäittiđ,mostrar
7127,zeigen::V,čäittiđ,ensenyar
7128,zeigen::V,čujottiđ,mostrar
7129,zeigen::V,čujottiđ,ensenyar
7130,zeigen::V,čuäi´ted,mostrar
7131,zeigen::V,čuäi´ted,ensenyar
7132,zeigen::V,вӯзьхе,mostrar
7133,zeigen::V,вӯзьхе,ensenyar
7134,führen::V,steeredh,guiar
7135,führen::V,steeredh,conduir
7136,führen::V,doalvvot,guiar
7137,führen::V,doalvvot,conduir
7138,führen::V,láidet,guiar
7139,führen::V,láidet,conduir
7140,führen::V,jođettiđ,guiar
7141,führen::V,jođettiđ,conduir
7142,führen::V,jåå´đted,guiar
7143,führen::V,jåå´đted,conduir
7144,führen::V,выгкэ,guiar
7145,führen::V,выгкэ,conduir
7146,lehren::V,ööhpehtidh,ensenyar
7147,lehren::V,åhpadit,ensenyar
7148,lehren::V,oahpahit,ensenyar
7149,lehren::V,máttááttiđ,ensenyar
7150,lehren::V,mätt'ted,ensenyar
7151,lehren::V,vuä´ppsted,ensenyar
7152,lehren::V,ма̄тҍха,ensenyar
7153,unterrichten::V,ööhpehtidh,ensenyar
7154,unterrichten::V,lågådit,ensenyar
7155,unterrichten::V,åhpadit,ensenyar
7156,unterrichten::V,oahpahit,ensenyar
7157,unterrichten::V,škovliđ,ensenyar
7158,unterrichten::V,máttááttiđ,ensenyar
7159,unterrichten::V,mätt'ted,ensenyar
7160,unterrichten::V,vuä´ppsted,ensenyar
7161,unterrichten::V,ма̄тҍха,ensenyar
7162,aufziehen::V,eeledh,criar
7163,aufziehen::V,bajedit,criar
7164,aufziehen::V,biebmat,criar
7165,aufziehen::V,pajaskeessiđ,criar
7166,aufziehen::V,šoddâdiđ,criar
7167,aufziehen::V,šõddeed,criar
7168,aufziehen::V,peâm'mad,criar
7169,aufziehen::V,вуэпьсе,criar
7170,leiten::V,lijrehtidh,dirigir
7171,leiten::V,lájddit,dirigir
7172,leiten::V,oatsodit,dirigir
7173,leiten::V,jođihit,dirigir
7174,leiten::V,stivriđ,dirigir
7175,leiten::V,hovdiđ,dirigir
7176,leiten::V,jåå´đted,dirigir
7177,leiten::V,выгкэ,dirigir
7178,leiten::V,вӯййкье,dirigir
7179,antreiben::V,eadtjoestidh,impel·lir
7180,antreiben::V,hasodit,impel·lir
7181,antreiben::V,hállsjedit,impel·lir
7182,antreiben::V,gevret,impel·lir
7183,antreiben::V,rássat,impel·lir
7184,antreiben::V,kušottiđ,impel·lir
7185,antreiben::V,huá'puttiđ,impel·lir
7186,antreiben::V,rääskted,impel·lir
7187,antreiben::V,hõškkled,impel·lir
7188,antreiben::V,ёадҌхе,impel·lir
7189,lassen::V,baajedh,fer
7190,lassen::V,-ahttet,fer
7191,lassen::V,diktit,fer
7192,lassen::V,-ttiđ,fer
7193,lassen::V,ä´n,fer
7194,lassen::V,па̄ххкэ,fer
7195,einladen::V,bööredh,invitar
7196,einladen::V,bööredh,convidar
7197,einladen::V,bivddit,invitar
7198,einladen::V,bivddit,convidar
7199,einladen::V,gåhttjot,invitar
7200,einladen::V,gåhttjot,convidar
7201,einladen::V,bovdet,invitar
7202,einladen::V,bovdet,convidar
7203,einladen::V,koččođ,invitar
7204,einladen::V,koččođ,convidar
7205,einladen::V,kåččad,invitar
7206,einladen::V,kåččad,convidar
7207,einladen::V,коаххче,invitar
7208,einladen::V,коаххче,convidar
7209,vereinigen::V,iktedidh,unir
7210,vereinigen::V,aktidit,unir
7211,vereinigen::V,ovttastahttit,unir
7212,vereinigen::V,o'vtâstittiđ,unir
7213,vereinigen::V,õhtteed,unir
7214,vereinigen::V,э̄хтхэ,unir
7215,besuchen::V,åahpodh,visitar
7216,besuchen::V,åahpodh,anar a veure
7217,besuchen::V,goevlelidh,visitar
7218,besuchen::V,goevlelidh,anar a veure
7219,besuchen::V,guossit,visitar
7220,besuchen::V,guossit,anar a veure
7221,besuchen::V,gal'let,visitar
7222,besuchen::V,gal'let,anar a veure
7223,besuchen::V,fitnat,visitar
7224,besuchen::V,fitnat,anar a veure
7225,besuchen::V,kolliđ,visitar
7226,besuchen::V,kolliđ,anar a veure
7227,besuchen::V,kõ´ll'jed,visitar
7228,besuchen::V,kõ´ll'jed,anar a veure
7229,besuchen::V,по̄дтлэ,visitar
7230,besuchen::V,по̄дтлэ,anar a veure
7231,besuchen::V,во̄тэдтэ,visitar
7232,besuchen::V,во̄тэдтэ,anar a veure
7233,besuchen::V,во̄а̄ррдэ,visitar
7234,besuchen::V,во̄а̄ррдэ,anar a veure
7235,treffen::V,dieviedidh,trobar
7236,treffen::V,iejvvit,trobar
7237,treffen::V,deaivat,trobar
7238,treffen::V,staaviđ,trobar
7239,treffen::V,teividiđ,trobar
7240,treffen::V,o´ddjõõttâd,trobar
7241,treffen::V,вуэсстлэ,trobar
7242,sich versammeln::V,gaavnedidh,reunir-se
7243,sich versammeln::V,tjoaggut,reunir-se
7244,sich versammeln::V,čoahkkanit,reunir-se
7245,sich versammeln::V,čokkâniđ,reunir-se
7246,sich versammeln::V,nurâdâttâđ,reunir-se
7247,sich versammeln::V,noorõõttâd,reunir-se
7248,sich versammeln::V,вӯллклэ,reunir-se
7249,spielen::V,rïdtjedh,jugar
7250,spielen::V,lustedalledh,jugar
7251,spielen::V,ståhkat,jugar
7252,spielen::V,stuvssit,jugar
7253,spielen::V,speallat,jugar
7254,spielen::V,le'ihâšiđ,jugar
7255,spielen::V,siõrrâd,jugar
7256,spielen::V,speâllad,jugar
7257,spielen::V,сӣррэ,jugar
7258,singen::V,laavlodh,cantār
7259,singen::V,lávllot,cantār
7260,singen::V,lávlut,cantār
7261,singen::V,lávluđ,cantār
7262,singen::V,läullad,cantār
7263,singen::V,ла̄ввлэ,cantār
7264,tanzen::V,daanhtsodh,ballar
7265,tanzen::V,dánssat,ballar
7266,tanzen::V,gærssulit,ballar
7267,tanzen::V,dánset,ballar
7268,tanzen::V,tánssáđ,ballar
7269,tanzen::V,ta´nssjed,ballar
7270,tanzen::V,pleäs'sjed,ballar
7271,tanzen::V,нюччке,ballar
7272,tanzen::V,пляссъе,ballar
7273,sich trennen::V,jååkedidh,separar-se
7274,sich trennen::V,sirrat,separar-se
7275,sich trennen::V,sirádit,separar-se
7276,sich trennen::V,earránit,separar-se
7277,sich trennen::V,ratkuđ,separar-se
7278,sich trennen::V,rätkkjed,separar-se
7279,sich trennen::V,кӯдтъе,separar-se
7280,verlassen::V,laehpedh,deixar
7281,verlassen::V,laehpedh,abandonar
7282,verlassen::V,guodet,deixar
7283,verlassen::V,guodet,abandonar
7284,verlassen::V,guođđit,deixar
7285,verlassen::V,guođđit,abandonar
7286,verlassen::V,hilgođ,deixar
7287,verlassen::V,hilgođ,abandonar
7288,verlassen::V,kyeđđiđ,deixar
7289,verlassen::V,kyeđđiđ,abandonar
7290,verlassen::V,kue´đđed,deixar
7291,verlassen::V,kue´đđed,abandonar
7292,verlassen::V,сӯһпъе,deixar
7293,verlassen::V,сӯһпъе,abandonar
7294,retten::V,gorredidh,salvar
7295,retten::V,gádjot,salvar
7296,retten::V,gádjut,salvar
7297,retten::V,kááijuđ,salvar
7298,retten::V,piä'luštiđ,salvar
7299,retten::V,ka´jjeed,salvar
7300,retten::V,вуаннче,salvar
7301,bewachen::V,geehtedh,vigilar
7302,bewachen::V,váktit,vigilar
7303,bewachen::V,fáktet,vigilar
7304,bewachen::V,vahtiđ,vigilar
7305,bewachen::V,värddjed,vigilar
7306,bewachen::V,va´httjed,vigilar
7307,bewachen::V,пынне,vigilar
7308,bewachen::V,ка̄рвуллэ,vigilar
7309,schützen::V,vaarjelidh,protegir
7310,schützen::V,suoddjit,protegir
7311,schützen::V,suodjalit,protegir
7312,schützen::V,suddjet,protegir
7313,schützen::V,varjâliđ,protegir
7314,schützen::V,suâided,protegir
7315,schützen::V,varjjled,protegir
7316,schützen::V,пынне,protegir
7317,verteidigen::V,vaarjelidh,defensar
7318,verteidigen::V,bælostit,defensar
7319,verteidigen::V,bealuštit,defensar
7320,verteidigen::V,čuollat,defensar
7321,verteidigen::V,piä'luštiđ,defensar
7322,verteidigen::V,peälšted,defensar
7323,verteidigen::V,пэ̄лль мэ̄ннэ,defensar
7324,sich schlagen::V,dåarodh,barallar-se
7325,sich schlagen::V,tjoelestidh,barallar-se
7326,sich schlagen::V,doarrot,barallar-se
7327,sich schlagen::V,doarrut,barallar-se
7328,sich schlagen::V,tuárruđ,barallar-se
7329,sich schlagen::V,tuärrad,barallar-se
7330,sich schlagen::V,туаррэ,barallar-se
7331,schießen::V,vuetjedh,tirar
7332,schießen::V,vuetjedh,disparar
7333,schießen::V,skööhtedh,tirar
7334,schießen::V,skööhtedh,disparar
7335,schießen::V,vuohtjet,tirar
7336,schießen::V,vuohtjet,disparar
7337,schießen::V,báhčit,tirar
7338,schießen::V,báhčit,disparar
7339,schießen::V,pääččiđ,tirar
7340,schießen::V,pääččiđ,disparar
7341,schießen::V,pää´ččed,tirar
7342,schießen::V,pää´ččed,disparar
7343,schießen::V,ря̄хшкхэ,tirar
7344,schießen::V,ря̄хшкхэ,disparar
7345,siegen::V,vïtnedh,vèncer
7346,siegen::V,vuojttet,vèncer
7347,siegen::V,vuoitit,vèncer
7348,siegen::V,vyei'ttiđ,vèncer
7349,siegen::V,vuei´tted,vèncer
7350,siegen::V,вуэйхьтэ,vèncer
7351,ärgern::V,måarahtehtedh,enfadar
7352,ärgern::V,suhttadit,enfadar
7353,ärgern::V,hárdit,enfadar
7354,ärgern::V,piä'ṿuttiđ,enfadar
7355,ärgern::V,âsseed,enfadar
7356,ärgern::V,се̄нтхэ,enfadar
7357,schlagen::V,håasedh,pegar
7358,schlagen::V,håasedh,colpejar
7359,schlagen::V,laekedh,pegar
7360,schlagen::V,laekedh,colpejar
7361,schlagen::V,tsábbmet,pegar
7362,schlagen::V,tsábbmet,colpejar
7363,schlagen::V,tjassket,pegar
7364,schlagen::V,tjassket,colpejar
7365,schlagen::V,huškut,pegar
7366,schlagen::V,huškut,colpejar
7367,schlagen::V,časkeđ,pegar
7368,schlagen::V,časkeđ,colpejar
7369,schlagen::V,čâ´cǩǩed,pegar
7370,schlagen::V,čâ´cǩǩed,colpejar
7371,schlagen::V,та̄гкэ,pegar
7372,schlagen::V,та̄гкэ,colpejar
7373,schlagen::V,ва̄сстэ,pegar
7374,schlagen::V,ва̄сстэ,colpejar
7375,treten::V,tjïektjedh,donar un cop de peu a
7376,treten::V,tjiektjat,donar un cop de peu a
7377,treten::V,čiekčat,donar un cop de peu a
7378,treten::V,čieh'čâđ,donar un cop de peu a
7379,treten::V,tanccâđ,donar un cop de peu a
7380,treten::V,tanccâd,donar un cop de peu a
7381,treten::V,то̄ппцэ,donar un cop de peu a
7382,stechen::V,baskedh,punxar
7383,stechen::V,baskedh,apunyalar
7384,stechen::V,tjuoggit,punxar
