,Concept_ID,se,es
5356,neun::NUM,aktse,nueve
5357,neun::NUM,ovcci,nueve
5358,neun::NUM,oovce,nueve
5359,neun::NUM,å´hcc,nueve
5360,neun::NUM,аххц,nueve
5361,zehn::NUM,luhkie,diez
5362,zehn::NUM,låhke,diez
5363,zehn::NUM,lågev,diez
5364,zehn::NUM,logi,diez
5365,zehn::NUM,loṿe,diez
5366,zehn::NUM,lååi,diez
5367,zehn::NUM,лоагкь,diez
5368,elf::NUM,luhkieakte,once
5369,elf::NUM,lågenanakta,once
5370,elf::NUM,oktanuppelohkái,once
5371,elf::NUM,ohtnubáloh,once
5372,elf::NUM,õtmlo,once
5373,elf::NUM,õhttmlo,once
5374,elf::NUM,э̄ххтэмплоагкь,once
5375,zwölf::NUM,luhkiegöökte,doce
5376,zwölf::NUM,lågenanguokta,doce
5377,zwölf::NUM,guoktenuppelohkái,doce
5378,zwölf::NUM,kyeh'tnubáloh,doce
5379,zwölf::NUM,kuâtmlo,doce
5380,zwölf::NUM,kuâhttmlo,doce
5381,zwölf::NUM,кӯххтэмплоагкь,doce
5382,zwanzig::NUM,göökteluhkie,veinte
5383,zwanzig::NUM,guoktalåhke,veinte
5384,zwanzig::NUM,guoktelogi,veinte
5385,zwanzig::NUM,kyeh'tilov,veinte
5386,zwanzig::NUM,kuâhttlo,veinte
5387,zwanzig::NUM,кӯххтлоагкь,veinte
5388,dreißig::NUM,golmeluhkie,treinta
5389,dreißig::NUM,gålmmålåhke,treinta
5390,dreißig::NUM,golbmalogi,treinta
5391,dreißig::NUM,kulmâlov,treinta
5392,dreißig::NUM,koummlo,treinta
5393,dreißig::NUM,ко̄ллмлоагкь,treinta
5394,vierzig::NUM,njieljieluhkie,cuarenta
5395,vierzig::NUM,nielljalåhke,cuarenta
5396,vierzig::NUM,njealljelogi,cuarenta
5397,vierzig::NUM,neljilov,cuarenta
5398,vierzig::NUM,nelljlo,cuarenta
5399,vierzig::NUM,не̄лльйлоагкь,cuarenta
5400,fünfzig::NUM,vïjhteluhkie,cincuenta
5401,fünfzig::NUM,vihttalåhke,cincuenta
5402,fünfzig::NUM,vihttalogi,cincuenta
5403,fünfzig::NUM,vittâlov,cincuenta
5404,fünfzig::NUM,vittlo,cincuenta
5405,fünfzig::NUM,выдтлоагкъ,cincuenta
5406,sechzig::NUM,govhteluhkie,sesenta
5407,sechzig::NUM,guhttalåhke,sesenta
5408,sechzig::NUM,guhttalogi,sesenta
5409,sechzig::NUM,kuttâlov,sesenta
5410,sechzig::NUM,kuttlo,sesenta
5411,sechzig::NUM,кудтлоагкь,sesenta
5412,siebzig::NUM,tjïjhtjeluhkie,setenta
5413,siebzig::NUM,gietjavlåhke,setenta
5414,siebzig::NUM,čiežalogi,setenta
5415,siebzig::NUM,čiččâmlov,setenta
5416,siebzig::NUM,čičmlo,setenta
5417,siebzig::NUM,кыджемьлоагкь,setenta
5418,achtzig::NUM,gaektsieluhkie,ochenta
5419,achtzig::NUM,gáktsalåhke,ochenta
5420,achtzig::NUM,gávccilogi,ochenta
5421,achtzig::NUM,kähcilov,ochenta
5422,achtzig::NUM,kä´hcclo,ochenta
5423,achtzig::NUM,ка̄ххцлоагкь,ochenta
5424,neunzig::NUM,uktsieluhkie,noventa
5425,neunzig::NUM,aktselåhke,noventa
5426,neunzig::NUM,ovccilogi,noventa
5427,neunzig::NUM,ohcelov,noventa
5428,neunzig::NUM,å´hcclo,noventa
5429,neunzig::NUM,аххцлоагкь,noventa
5430,hundert::NUM,tjuetie,cien
5431,hundert::NUM,tjuetie,ciento
5432,hundert::NUM,tjuohte,cien
5433,hundert::NUM,tjuohte,ciento
5434,hundert::NUM,čuođi,cien
5435,hundert::NUM,čuođi,ciento
5436,hundert::NUM,čyeti,cien
5437,hundert::NUM,čyeti,ciento
5438,hundert::NUM,čue´tt,cien
5439,hundert::NUM,čue´tt,ciento
5440,hundert::NUM,чӯдть,cien
5441,hundert::NUM,чӯдть,ciento
5442,tausend::NUM,tåvsene,mil
5443,tausend::NUM,stoeretjuetie,mil
5444,tausend::NUM,tuvsán,mil
5445,tausend::NUM,duhát,mil
5446,tausend::NUM,duhát,mil
5447,tausend::NUM,tuhháát,mil
5448,tausend::NUM,dohat,mil
5449,tausend::NUM,то̄а̄фант,mil
5450,und::CNJ,jïh,y
5451,und::CNJ,ja,y
5452,und::CNJ,ja,y
5453,und::CNJ,já,y
5454,und::CNJ,di,y
5455,und::CNJ,я,y
5456,und::CNJ,да,y
5457,und::CNJ,де,y
5458,oder::CNJ,jallh,o
5459,oder::CNJ,jali,o
5460,oder::CNJ,dahje,o
5461,oder::CNJ,adai,o
5462,oder::CNJ,avi,o
5463,oder::CNJ,le´be,o
5464,oder::CNJ,элэ,o
5465,oder::CNJ,вай,o
5466,stehen::V,tjåadtjodh,estar de pie
5467,stehen::V,seajsasjidh,estar de pie
5468,stehen::V,tjuodtjot,estar de pie
5469,stehen::V,čuožžut,estar de pie
5470,stehen::V,cuáp'cuđ,estar de pie
5471,stehen::V,čuâǯ'ǯad,estar de pie
5472,stehen::V,чуэннче,estar de pie
5473,sitzen::V,tjahkasjidh,estar sentado
5474,sitzen::V,tjåhkkåhit,estar sentado
5475,sitzen::V,čohkkát,estar sentado
5476,sitzen::V,čokkáđ,estar sentado
5477,sitzen::V,išttâd åårrad,estar sentado
5478,sitzen::V,ышштэ,estar sentado
5479,liegen::V,gaajranidh,yacer
5480,liegen::V,gaajranidh,estar acostado
5481,liegen::V,vellahit,yacer
5482,liegen::V,vellahit,estar acostado
5483,liegen::V,veallát,yacer
5484,liegen::V,veallát,estar acostado
5485,liegen::V,viäl'láđ,yacer
5486,liegen::V,viäl'láđ,estar acostado
5487,liegen::V,liâššâd,yacer
5488,liegen::V,liâššâd,estar acostado
5489,liegen::V,ле̄шшэ,yacer
5490,liegen::V,ле̄шшэ,estar acostado
5491,hängen::V,gævnjasjidh,pender
5492,hängen::V,gahtsahit,pender
5493,hängen::V,heaŋgát,pender
5494,hängen::V,hiäŋ'gáđ,pender
5495,hängen::V,sorččad,pender
5496,hängen::V,ла̄бпэ,pender
5497,werden::V,sjïdtedh,hacerse
5498,werden::V,sjaddat,hacerse
5499,werden::V,beassat,hacerse
5500,werden::V,šoddâđ,hacerse
5501,werden::V,šõddâd,hacerse
5502,werden::V,шэ̄ннтэ,hacerse
5503,passieren::V,vaasedh,suceder
5504,passieren::V,sjaddat,suceder
5505,passieren::V,dáhpáduvvat,suceder
5506,passieren::V,vássit,suceder
5507,passieren::V,dáhpáhuvvat,suceder
5508,passieren::V,šoddâđ,suceder
5509,passieren::V,šõddâd,suceder
5510,passieren::V,шэ̄ннтэ,suceder
5511,passieren::V,тагсэ,suceder
5512,beginnen::V,aelkedh,iniciarse
5513,beginnen::V,aelkedh,principiar
5514,beginnen::V,álgget,iniciarse
5515,beginnen::V,álgget,principiar
5516,beginnen::V,álggahit,iniciarse
5517,beginnen::V,álggahit,principiar
5518,beginnen::V,älgiđ,iniciarse
5519,beginnen::V,älgiđ,principiar
5520,beginnen::V,ä´lǧǧed,iniciarse
5521,beginnen::V,ä´lǧǧed,principiar
5522,beginnen::V,о̄а̄лкхуввэ,iniciarse
5523,beginnen::V,о̄а̄лкхуввэ,principiar
5524,beginnen::V,о̄а̄лкхэднэ,iniciarse
5525,beginnen::V,о̄а̄лкхэднэ,principiar
5526,enden::V,orrijidh,acabar
5527,enden::V,orrijidh,terminar
5528,enden::V,hiejttet,acabar
5529,enden::V,hiejttet,terminar
5530,enden::V,nohkat,acabar
5531,enden::V,nohkat,terminar
5532,enden::V,nuuhâđ,acabar
5533,enden::V,nuuhâđ,terminar
5534,enden::V,puu´tted,acabar
5535,enden::V,puu´tted,terminar
5536,enden::V,пудтэ,acabar
5537,enden::V,пудтэ,terminar
5538,enden::V,кӣркнэ,acabar
5539,enden::V,кӣркнэ,terminar
5540,wechseln::V,målsodh,variar
5541,wechseln::V,målsodh,alternar
5542,wechseln::V,lånudit,variar
5543,wechseln::V,lånudit,alternar
5544,wechseln::V,molssastit,variar
5545,wechseln::V,molssastit,alternar
5546,wechseln::V,molsašuddat,variar
5547,wechseln::V,molsašuddat,alternar
5548,wechseln::V,molsođ,variar
5549,wechseln::V,molsođ,alternar
5550,wechseln::V,vaaitõõttâd,variar
5551,wechseln::V,vaaitõõttâd,alternar
5552,wechseln::V,вуайхувнэ,variar
5553,wechseln::V,вуайхувнэ,alternar
5554,aufgehen[Sonne]::V,låvnedh,salir
5555,aufgehen[Sonne]::V,årijdit,salir
5556,aufgehen[Sonne]::V,lavnnet,salir
5557,aufgehen[Sonne]::V,badjánit,salir
5558,aufgehen[Sonne]::V,pajaniđ,salir
5559,aufgehen[Sonne]::V,pâjjned,salir
5560,aufgehen[Sonne]::V,пэ̄ййнэ,salir
5561,untergehen[Sonne]::V,luajhtadidh,ponerse
5562,untergehen[Sonne]::V,luajhtadidh,descender
5563,untergehen[Sonne]::V,gáhtot,ponerse
5564,untergehen[Sonne]::V,gáhtot,descender
5565,untergehen[Sonne]::V,vidodit,ponerse
5566,untergehen[Sonne]::V,vidodit,descender
5567,untergehen[Sonne]::V,luoitádit,ponerse
5568,untergehen[Sonne]::V,luoitádit,descender
5569,untergehen[Sonne]::V,lyeš'tiđ,ponerse
5570,untergehen[Sonne]::V,lyeš'tiđ,descender
5571,untergehen[Sonne]::V,lue´štted,ponerse
5572,untergehen[Sonne]::V,lue´štted,descender
5573,untergehen[Sonne]::V,луэшштэдтэ,ponerse
5574,untergehen[Sonne]::V,луэшштэдтэ,descender
5575,scheinen[Sonne]::V,goekedh,brillar
5576,scheinen[Sonne]::V,bájttet,brillar
5577,scheinen[Sonne]::V,báitit,brillar
5578,scheinen[Sonne]::V,päštiđ,brillar
5579,scheinen[Sonne]::V,pä´štted,brillar
5580,scheinen[Sonne]::V,па̄шшьтэ,brillar
5581,donnern::V,laakedh,tronar
5582,donnern::V,sjærggot,tronar
5583,donnern::V,čerget,tronar
5584,donnern::V,čiär'guđ,tronar
5585,donnern::V,čeärgged,tronar
5586,donnern::V,ча̄рркэ,tronar
5587,wehen::V,bïegkedh,soplar
5588,wehen::V,bieggat,soplar
5589,wehen::V,bieggat,soplar
5590,wehen::V,pieg'gâđ,soplar
5591,wehen::V,piõg'gâd,soplar
5592,wehen::V,пӣӈӈкье,soplar
5593,strömen::V,galkedh,afluir
5594,strömen::V,gålggåt,afluir
5595,strömen::V,golgat,afluir
5596,strömen::V,kulgâđ,afluir
5597,strömen::V,kolggâd,afluir
5598,strömen::V,ко̄ллкэ,afluir
5599,fließen::V,galkedh,fluir
5600,fließen::V,galkedh,correr
5601,fließen::V,gålggåt,fluir
5602,fließen::V,gålggåt,correr
5603,fließen::V,golgat,fluir
5604,fließen::V,golgat,correr
5605,fließen::V,kulgâđ,fluir
5606,fließen::V,kulgâđ,correr
5607,fließen::V,kolggâd,fluir
5608,fließen::V,kolggâd,correr
5609,fließen::V,ко̄ллкэ,fluir
5610,fließen::V,ко̄ллкэ,correr
5611,sich drehen::V,jårredh,girar
5612,sich drehen::V,bådnjåsit,girar
5613,sich drehen::V,jorrat,girar
5614,sich drehen::V,juurrâđ,girar
5615,sich drehen::V,joorrâd,girar
5616,sich drehen::V,чо̄ннэ,girar
5617,schwanken::V,syjjedidh,vacilar
5618,schwanken::V,vábbulit,vacilar
5619,schwanken::V,suoibut,vacilar
5620,schwanken::V,juár'buđ,vacilar
5621,schwanken::V,lâsmmad,vacilar
5622,schwanken::V,leâujjad,vacilar
5623,schwanken::V,лыйввэ,vacilar
5624,schwanken::V,качьедтэ,vacilar
5625,schwingen::V,gaavedh,oscilar
5626,schwingen::V,svinhtedh,oscilar
5627,schwingen::V,gávvat,oscilar
5628,schwingen::V,hiäi'luđ,oscilar
5629,schwingen::V,heillad,oscilar
5630,schwingen::V,мо̄а̄хнэ,oscilar
5631,fallen::V,gahtjedh,caer
5632,fallen::V,gahttjat,caer
5633,fallen::V,gahččat,caer
5634,fallen::V,jurrâđ,caer
5635,fallen::V,kõččâd,caer
5636,fallen::V,viõr'rled,caer
5637,fallen::V,ёрнэ,caer
5638,fallen::V,кэ̄ххче,caer
5639,brennen::V,bueledh,arder
5640,brennen::V,bueledh,quemar
5641,brennen::V,buollet,arder
5642,brennen::V,buollet,quemar
5643,brennen::V,buollit,arder
5644,brennen::V,buollit,quemar
5645,brennen::V,pyelliđ,arder
5646,brennen::V,pyelliđ,quemar
5647,brennen::V,pue´lled,arder
5648,brennen::V,pue´lled,quemar
5649,brennen::V,пӯлле,arder
5650,brennen::V,пӯлле,quemar
5651,rauchen::V,soevedidh,humear
5652,rauchen::V,soevedidh,echar humo
5653,rauchen::V,berkiestidh,humear
5654,rauchen::V,berkiestidh,echar humo
5655,rauchen::V,tsåjttset,humear
5656,rauchen::V,tsåjttset,echar humo
5657,rauchen::V,borgguhit,humear
5658,rauchen::V,borgguhit,echar humo
5659,rauchen::V,po'rgestiđ,humear
5660,rauchen::V,po'rgestiđ,echar humo
5661,rauchen::V,soicceđ,humear
5662,rauchen::V,soicceđ,echar humo
5663,rauchen::V,suõv'veed,humear
5664,rauchen::V,suõv'veed,echar humo
5665,rauchen::V,суввдэ,humear
5666,rauchen::V,суввдэ,echar humo
5667,regnen::V,abrodh,llover
5668,regnen::V,harvvet,llover
5669,regnen::V,rássjodit,llover
5670,regnen::V,arvit,llover
5671,regnen::V,arved,llover
5672,regnen::V,â´brred,llover
5673,regnen::V,аббрэ,llover
5674,gefrieren::V,gelmedh,helarse
5675,gefrieren::V,jeangodh,helarse
5676,gefrieren::V,jiegŋot,helarse
5677,gefrieren::V,galbmot,helarse
5678,gefrieren::V,jiäŋŋuđ,helarse
5679,gefrieren::V,jiõŋŋâd,helarse
5680,gefrieren::V,kâ´lmmed,helarse
5681,gefrieren::V,калльме,helarse
5682,tauen::V,leamkedh,deshelarse
5683,tauen::V,suddat,deshelarse
5684,tauen::V,sagŋadit,deshelarse
5685,tauen::V,suddat,deshelarse
5686,tauen::V,suddâđ,deshelarse
5687,tauen::V,suddâd,deshelarse
5688,tauen::V,sõõŋŋâd,deshelarse
5689,tauen::V,суннтэ,deshelarse
5690,schmelzen::V,sjalkedh,fundirse
5691,schmelzen::V,sjalkedh,derretirse
5692,schmelzen::V,suddat,fundirse
5693,schmelzen::V,suddat,derretirse
5694,schmelzen::V,suddat,fundirse
5695,schmelzen::V,suddat,derretirse
5696,schmelzen::V,suddâđ,fundirse
5697,schmelzen::V,suddâđ,derretirse
5698,schmelzen::V,sooŋŋâđ,fundirse
5699,schmelzen::V,sooŋŋâđ,derretirse
5700,schmelzen::V,suddâd,fundirse
5701,schmelzen::V,suddâd,derretirse
5702,schmelzen::V,sõõŋŋâd,fundirse
5703,schmelzen::V,sõõŋŋâd,derretirse
5704,schmelzen::V,суннтэ,fundirse
5705,schmelzen::V,суннтэ,derretirse
5706,trocknen::V,gajhkedh,secarse
5707,trocknen::V,gåjkkåt,secarse
5708,trocknen::V,goikat,secarse
5709,trocknen::V,iiŋŋâđ,secarse
5710,trocknen::V,iiŋŋâd,secarse
5711,trocknen::V,koškkâd,secarse
5712,trocknen::V,ко̄шшкэ,secarse
5713,sieden::V,doeltedh,hervir
5714,sieden::V,duolldat,hervir
5715,sieden::V,duoldat,hervir
5716,sieden::V,tuol'dâđ,hervir
5717,sieden::V,tuõlddâd,hervir
5718,sieden::V,тӯллтэ,hervir
5719,faulen::V,rååknedh,pudrirse
5720,faulen::V,mïetskedh,pudrirse
5721,faulen::V,miesskat,pudrirse
5722,faulen::V,mieskat,pudrirse
5723,faulen::V,guohcagit,pudrirse
5724,faulen::V,kálágiđ,pudrirse
5725,faulen::V,kuo'câgiđ,pudrirse
5726,faulen::V,kuõccjed,pudrirse
5727,faulen::V,мӣццкэ,pudrirse
5728,verfaulen::V,rååknedh,pudrirse
5729,verfaulen::V,mïetskedh,pudrirse
5730,verfaulen::V,miesskat,pudrirse
5731,verfaulen::V,mieskat,pudrirse
5732,verfaulen::V,guohcagit,pudrirse
5733,verfaulen::V,kálágiđ,pudrirse
5734,verfaulen::V,kuo'câgiđ,pudrirse
5735,verfaulen::V,kuõccjed,pudrirse
5736,verfaulen::V,кӯццке,pudrirse
5737,reißen::V,gäjhkanidh,romperse
5738,reißen::V,ráhkat,romperse
5739,reißen::V,liejmedit,romperse
5740,reißen::V,gaikánit,romperse
5741,reißen::V,kiškuđ,romperse
5742,reißen::V,rõttsed,romperse
5743,reißen::V,лӯнтнэ,romperse
5744,reißen::V,кышшксэллэ,romperse
5745,versinken::V,våajodh,hundirse
5746,versinken::V,vuodjot,hundirse
5747,versinken::V,tjalggat,hundirse
5748,versinken::V,vuodjut,hundirse
5749,versinken::V,vuáijuđ,hundirse
5750,versinken::V,vuäjjad,hundirse
5751,versinken::V,вуаййе,hundirse
5752,vergehen::V,vaesedh,pasar
5753,vergehen::V,vásset,pasar
5754,vergehen::V,gollat,pasar
5755,vergehen::V,kullâđ,pasar
5756,vergehen::V,jåå´tted,pasar
5757,vergehen::V,ва̄ссэ,pasar
5758,vergehen::V,ӣллъюввэ,pasar
5759,erscheinen::V,vååjnedh,aparecer
5760,erscheinen::V,ihtet,aparecer
5761,erscheinen::V,ihtit,aparecer
5762,erscheinen::V,albmodit,aparecer
5763,erscheinen::V,a'lmostuđ,aparecer
5764,erscheinen::V,ee´tted,aparecer
5765,erscheinen::V,čuäitõõttâd,aparecer
5766,erscheinen::V,i´lmstõõvvâd,aparecer
5767,erscheinen::V,ыдтӭ,aparecer
5768,verschwinden::V,haajpanidh,desaparecer
5769,verschwinden::V,gáhtot,desaparecer
5770,verschwinden::V,jávkat,desaparecer
5771,verschwinden::V,jä'vkittiđ,desaparecer
5772,verschwinden::V,jaukkâd,desaparecer
5773,verschwinden::V,hää´vjed,desaparecer
5774,verschwinden::V,ка̄дтэ,desaparecer
5775,sinken::V,våajodh,bajar
5776,sinken::V,tsoahkot,bajar
5777,sinken::V,snjoaredit,bajar
5778,sinken::V,čalgat,bajar
5779,sinken::V,luáš'tádâttâđ,bajar
5780,sinken::V,njeeijâđ,bajar
5781,sinken::V,luâšttõõttâd,bajar
5782,sinken::V,njeâjjad,bajar
5783,sinken::V,луэшштэдтэ,bajar
5784,abnehmen::V,nåhkedidh,decrecer
5785,abnehmen::V,nåhkedidh,disminuir
5786,abnehmen::V,unnot,decrecer
5787,abnehmen::V,unnot,disminuir
5788,abnehmen::V,binnot,decrecer
5789,abnehmen::V,binnot,disminuir
5790,abnehmen::V,geahppánit,decrecer
5791,abnehmen::V,geahppánit,disminuir
5792,abnehmen::V,kiäp'pániđ,decrecer
5793,abnehmen::V,kiäp'pániđ,disminuir
5794,abnehmen::V,ǩeäp'pned,decrecer
5795,abnehmen::V,ǩeäp'pned,disminuir
5796,abnehmen::V,уһцнэ,decrecer
5797,abnehmen::V,уһцнэ,disminuir
5798,steigen::V,tjuedtjielidh,subir
5799,steigen::V,tjuedtjielidh,ascender
5800,steigen::V,allánit,subir
5801,steigen::V,allánit,ascender
5802,steigen::V,badjánit,subir
5803,steigen::V,badjánit,ascender
5804,steigen::V,allánit,subir
5805,steigen::V,allánit,ascender
5806,steigen::V,alaniđ,subir
5807,steigen::V,alaniđ,ascender
5808,steigen::V,âllned,subir
5809,steigen::V,âllned,ascender
5810,steigen::V,pâjjned,subir
5811,steigen::V,pâjjned,ascender
5812,steigen::V,пэ̄ййнэ,subir
5813,steigen::V,пэ̄ййнэ,ascender
5814,wachsen::V,suvvedh,crecer
5815,wachsen::V,sjïdtedh,crecer
5816,wachsen::V,sjaddat,crecer
5817,wachsen::V,šaddat,crecer
5818,wachsen::V,stuorrut,crecer
5819,wachsen::V,šoddâđ,crecer
5820,wachsen::V,šõddâd,crecer
5821,wachsen::V,шэ̄ннтэ,crecer
5822,glänzen::V,gïjkedh,brillar
5823,glänzen::V,gïjkedh,resplandecer
5824,glänzen::V,guohkat,brillar
5825,glänzen::V,guohkat,resplandecer
5826,glänzen::V,guojttet,brillar
5827,glänzen::V,guojttet,resplandecer
5828,glänzen::V,deadjut,brillar
5829,glänzen::V,deadjut,resplandecer
5830,glänzen::V,gildit,brillar
5831,glänzen::V,gildit,resplandecer
5832,glänzen::V,kolottiđ,brillar
5833,glänzen::V,kolottiđ,resplandecer
5834,glänzen::V,pe´lǩǩed,brillar
5835,glänzen::V,pe´lǩǩed,resplandecer
5836,glänzen::V,leä´dǧǧed,brillar
5837,glänzen::V,leä´dǧǧed,resplandecer
5838,glänzen::V,пӯлле,brillar
5839,glänzen::V,пӯлле,resplandecer
5840,glänzen::V,пыӆӆьке,brillar
5841,glänzen::V,пыӆӆьке,resplandecer
5842,funkeln::V,gaskedh,chispear
5843,funkeln::V,tsehtsat,chispear
5844,funkeln::V,jillat,chispear
5845,funkeln::V,šealgut,chispear
5846,funkeln::V,čuovggáhallat,chispear
5847,funkeln::V,šiäl'guđ,chispear
5848,funkeln::V,cåkkad,chispear
5849,funkeln::V,кэ̄сскэ,chispear
5850,lärmen::V,rajjadidh,hacer ruido
5851,lärmen::V,juhtsat,hacer ruido
5852,lärmen::V,rigeret,hacer ruido
5853,lärmen::V,šlámaidit,hacer ruido
5854,lärmen::V,šlamâdiđ,hacer ruido
5855,lärmen::V,ruõjjâd,hacer ruido
5856,lärmen::V,ёаффэ,hacer ruido
5857,läuten::V,ringkedh,sonar
5858,läuten::V,ringkedh,repicar
5859,läuten::V,skállat,sonar
5860,läuten::V,skállat,repicar
5861,läuten::V,tiibmet,sonar
5862,läuten::V,tiibmet,repicar
5863,läuten::V,čuoijâđ,sonar
5864,läuten::V,čuoijâđ,repicar
5865,läuten::V,čuõjjâd,sonar
5866,läuten::V,čuõjjâd,repicar
5867,läuten::V,чӯййе,sonar
5868,läuten::V,чӯййе,repicar
5869,klingeln::V,klåenkiehtidh,tocar el timbre
5870,klingeln::V,skuolkkat,tocar el timbre
5871,klingeln::V,skilahit,tocar el timbre
5872,klingeln::V,čuoijâđ,tocar el timbre
5873,klingeln::V,soi´ttjed,tocar el timbre
5874,klingeln::V,зво̄ннэ,tocar el timbre
5875,klirren::V,skaanjedh,tintinear
5876,klirren::V,skuollat,tintinear
5877,klirren::V,skillit,tintinear
5878,klirren::V,skilaidit,tintinear
5879,klirren::V,cilkkeđ,tintinear
5880,klirren::V,škäälâ´tted,tintinear
5881,klirren::V,цыӆӆклэ,tintinear
5882,brausen::V,brorredh,zumbar
5883,brausen::V,sjovvedh,zumbar
5884,brausen::V,skåvvat,zumbar
5885,brausen::V,márajdit,zumbar
5886,brausen::V,boršut,zumbar
5887,brausen::V,šaavvâđ,zumbar
5888,brausen::V,kõõmeed,zumbar
5889,brausen::V,шэ̄ӈӈлуввэ,zumbar
5890,rauschen::V,brorredh,murmurar
5891,rauschen::V,sjåvvat,murmurar
5892,rauschen::V,sjoahkot,murmurar
5893,rauschen::V,boršut,murmurar
5894,rauschen::V,šuuvvâđ,murmurar
5895,rauschen::V,šaavvâđ,murmurar
5896,rauschen::V,šuumeed,murmurar
5897,rauschen::V,ёаффэ,murmurar
5898,klingen::V,gaajedh,sonar
5899,klingen::V,sjijjedh,sonar
5900,klingen::V,jiednat,sonar
5901,klingen::V,tjuodjat,sonar
5902,klingen::V,čuodjat,sonar
5903,klingen::V,kulluđ,sonar
5904,klingen::V,koll'jed,sonar
5905,klingen::V,ӣннъе,sonar
5906,bellen::V,huhtedh,ladrar
5907,bellen::V,tsiellat,ladrar
5908,bellen::V,ciellat,ladrar
5909,bellen::V,umástiđ,ladrar
5910,bellen::V,uukkâd,ladrar
5911,bellen::V,угкэ,ladrar
5912,heulen::V,ujkierdidh,ulular
5913,heulen::V,hålvvot,ulular
5914,heulen::V,holvut,ulular
5915,heulen::V,olvođ,ulular
5916,heulen::V,ålvvad,ulular
5917,heulen::V,оаллвэ,ulular
5918,blasen::V,båssodh,soplar
5919,blasen::V,båssot,soplar
5920,blasen::V,bossut,soplar
5921,blasen::V,bieggat,soplar
5922,blasen::V,possoođ,soplar
5923,blasen::V,pååssad,soplar
5924,blasen::V,piõg'gâd,soplar
5925,blasen::V,поассэ,soplar
5926,blasen::V,поасслэ,soplar
5927,pfeifen::V,njorkedidh,silbar
5928,pfeifen::V,snjurggot,silbar
5929,pfeifen::V,njurgut,silbar
5930,pfeifen::V,njurgođ,silbar
5931,pfeifen::V,njorggad,silbar
5932,pfeifen::V,нюрркэ,silbar
5933,schreien::V,geevledh,gritar
5934,schreien::V,gádjat,gritar
5935,schreien::V,rihtjot,gritar
5936,schreien::V,čurvet,gritar
5937,schreien::V,čuár'vuđ,gritar
5938,schreien::V,čuârvvad,gritar
5939,schreien::V,кугкьхе,gritar
5940,schreien::V,кугхэллэ,gritar
5941,stöhnen::V,sjuahkedh,gemir
5942,stöhnen::V,tsáhkkat,gemir
5943,stöhnen::V,fuoikit,gemir
5944,stöhnen::V,cakkâđ,gemir
5945,stöhnen::V,luâikkad,gemir
5946,stöhnen::V,вуаххкэ,gemir
5947,zittern::V,dierkesjidh,temblar
5948,zittern::V,svarrat,temblar
5949,zittern::V,skielbbit,temblar
5950,zittern::V,doargestit,temblar
5951,zittern::V,náiggistit,temblar
5952,zittern::V,doarggistit,temblar
5953,zittern::V,tuá'rgistiđ,temblar
5954,zittern::V,tuä´rjsted,temblar
5955,zittern::V,кыррьтэ,temblar
5956,leben::V,jieledh,vivir
5957,leben::V,iellet,vivir
5958,leben::V,viessot,vivir
5959,leben::V,eallit,vivir
5960,leben::V,eelliđ,vivir
5961,leben::V,jie´lled,vivir
5962,leben::V,е̄лле,vivir
5963,geboren werden::V,reakadidh,nacer
5964,geboren werden::V,riegádit,nacer
5965,geboren werden::V,riegádit,nacer
5966,geboren werden::V,šoddâđ,nacer
5967,geboren werden::V,šõddâd,nacer
5968,geboren werden::V,шэ̄ннтэ,nacer
5969,atmen::V,voejngehtidh,respirar
5970,atmen::V,vuojŋŋat,respirar
5971,atmen::V,vuoigŋat,respirar
5972,atmen::V,vuoi'ŋâđ,respirar
5973,atmen::V,vuõiŋŋâd,respirar
5974,atmen::V,вӯййнэ,respirar
5975,trinken::V,jovkedh,beber
5976,trinken::V,juhkat,beber
5977,trinken::V,juhkat,beber
5978,trinken::V,juuḥâđ,beber
5979,trinken::V,juukkâd,beber
5980,trinken::V,югкэ,beber
5981,essen::V,byöpmedidh,comer
