,Concept_ID,uk,se
4740,nur::ADV,лише,лэша
4741,nur::ADV,лише,лышшэ
4742,nur::ADV,тільки,ajve
4743,nur::ADV,тільки,barre
4744,nur::ADV,тільки,dåssjå
4745,nur::ADV,тільки,dušše
4746,nur::ADV,тільки,váá
4747,nur::ADV,тільки,pâi
4748,nur::ADV,тільки,leša
4749,nur::ADV,тільки,tåå´lǩ
4750,nur::ADV,тільки,лэша
4751,nur::ADV,тільки,лышшэ
4752,schon::ADV,вже,joe
4753,schon::ADV,вже,juo
4754,schon::ADV,вже,juo
4755,schon::ADV,вже,juo
4756,schon::ADV,вже,ju´n
4757,schon::ADV,вже,ё
4758,wieder::ADV,знову,vihth
4759,wieder::ADV,знову,aajmoen
4760,wieder::ADV,знову,vas
4761,wieder::ADV,знову,ådåsis
4762,wieder::ADV,знову,fas
4763,wieder::ADV,знову,vuot
4764,wieder::ADV,знову,vest
4765,wieder::ADV,знову,däs
4766,wieder::ADV,знову,e´pet
4767,wieder::ADV,знову,аввта
4768,wieder::ADV,знову,о̄дтсэ
4769,vergebens::ADV,дарма,dåssjåj
4770,vergebens::ADV,дарма,duššás
4771,vergebens::ADV,дарма,tušás
4772,vergebens::ADV,дарма,jääutai
4773,vergebens::ADV,дарма,пусьтэльт
4774,vor::PRP,перед,åvteste
4775,vor::PRP,перед,ålggolin
4776,vor::PRP,перед,ovddas
4777,vor::PRP,перед,oovdâst
4778,vor::PRP,перед,ooudâst
4779,vor::PRP,перед,авьтэмьбе̄лльт
4780,hinter::PRP,ззаду,duekesne
4781,hinter::PRP,ззаду,duogen
4782,hinter::PRP,ззаду,maŋŋelin
4783,hinter::PRP,ззаду,maŋil
4784,hinter::PRP,ззаду,duogás
4785,hinter::PRP,ззаду,tyeḥin
4786,hinter::PRP,ззаду,tue´ǩǩen
4787,hinter::PRP,ззаду,маӈельт
4788,hinter::PRP,позаду,duekesne
4789,hinter::PRP,позаду,duogen
4790,hinter::PRP,позаду,maŋŋelin
4791,hinter::PRP,позаду,maŋil
4792,hinter::PRP,позаду,duogás
4793,hinter::PRP,позаду,tyeḥin
4794,hinter::PRP,позаду,tue´ǩǩen
4795,hinter::PRP,позаду,маӈельт
4796,unter::PRP,під,nuelesne
4797,unter::PRP,під,vuolen
4798,unter::PRP,під,vuolde
4799,unter::PRP,під,vyel'ni
4800,unter::PRP,під,vue´llen
4801,unter::PRP,під,вӯлльнҍ
4802,durch::PRP,крізь,vieken
4803,durch::PRP,крізь,tjadá
4804,durch::PRP,крізь,-rájge
4805,durch::PRP,крізь,čađa
4806,durch::PRP,крізь,čoođâ
4807,durch::PRP,крізь,čõõđ
4808,durch::PRP,крізь,pääi´ǩ
4809,durch::PRP,крізь,че̄д
4810,neben::PRP,біля,baaltese
4811,neben::PRP,біля,báldan
4812,neben::PRP,біля,bálddas
4813,neben::PRP,біля,paaldâst
4814,neben::PRP,біля,paaldâst
4815,neben::PRP,біля,поалльтэ
4816,zwischen::PRP,між,gaskesne
4817,zwischen::PRP,між,gasska
4818,zwischen::PRP,між,gaskkas
4819,zwischen::PRP,між,kooskâst
4820,zwischen::PRP,між,kâskka
4821,zwischen::PRP,між,кэскэсьт
4822,zwischen::PRP,між,кэ̄скэль
4823,wegen::PRP,з-за,dïete
4824,wegen::PRP,з-за,gaevhtieh
4825,wegen::PRP,з-за,diehti
4826,wegen::PRP,з-за,dihte
4827,wegen::PRP,з-за,geažil
4828,wegen::PRP,з-за,tet
4829,wegen::PRP,з-за,diõtt
4830,wegen::PRP,з-за,ǩeäč'ča
4831,wegen::PRP,з-за,гуэйке
4832,wegen::PRP,через,dïete
4833,wegen::PRP,через,gaevhtieh
4834,wegen::PRP,через,diehti
4835,wegen::PRP,через,dihte
4836,wegen::PRP,через,geažil
4837,wegen::PRP,через,tet
4838,wegen::PRP,через,diõtt
4839,wegen::PRP,через,ǩeäč'ča
4840,wegen::PRP,через,гуэйке
4841,dies::PRN,це,dihte
4842,dies::PRN,це,dát
4843,dies::PRN,це,dát
4844,dies::PRN,це,táát
4845,dies::PRN,це,tät
4846,dies::PRN,це,tiett-aa
4847,dies::PRN,це,тэдт
4848,das::PRN,то,dohte
4849,das::PRN,то,dat
4850,das::PRN,то,dat
4851,das::PRN,то,tot
4852,das::PRN,то,tõt
4853,das::PRN,то,тудт
4854,alles::PRN,все,gaajhke
4855,alles::PRN,все,gájkka
4856,alles::PRN,все,buot
4857,alles::PRN,все,puoh
4858,alles::PRN,все,puk
4859,alles::PRN,все,пугк
4860,ich::PRN,я,manne
4861,ich::PRN,я,mån
4862,ich::PRN,я,månnå
4863,ich::PRN,я,mun
4864,ich::PRN,я,mun
4865,ich::PRN,я,munnâ
4866,ich::PRN,я,mon
4867,ich::PRN,я,мунн
4868,du::PRN,ти,datne
4869,du::PRN,ти,dån
4870,du::PRN,ти,don
4871,du::PRN,ти,tun
4872,du::PRN,ти,ton
4873,du::PRN,ти,то̄нн
4874,er::PRN,він,dïhte
4875,er::PRN,він,sån
4876,er::PRN,він,son
4877,er::PRN,він,sun
4878,er::PRN,він,son
4879,er::PRN,він,со̄нн
4880,wir::PRN,ми,mijjieh
4881,wir::PRN,ми,mij
4882,wir::PRN,ми,mii
4883,wir::PRN,ми,mij
4884,wir::PRN,ми,mij
4885,wir::PRN,ми,мыйй
4886,ihr::PRN,ви,dijjie
4887,ihr::PRN,ви,dij
4888,ihr::PRN,ви,dii
4889,ihr::PRN,ви,tij
4890,ihr::PRN,ви,tij
4891,ihr::PRN,ви,тыйй
4892,sie::PRN,вони,dah
4893,sie::PRN,вони,sij
4894,sie::PRN,вони,sii
4895,sie::PRN,вони,sij
4896,sie::PRN,вони,sij
4897,sie::PRN,вони,сыйй
4898,was::FPRN,що,mij
4899,was::FPRN,що,mij
4900,was::FPRN,що,mii
4901,was::FPRN,що,mii
4902,was::FPRN,що,mii
4903,was::FPRN,що,мӣ
4904,wer::FPRN,хто,gie
4905,wer::FPRN,хто,guhti
4906,wer::FPRN,хто,gii
4907,wer::FPRN,хто,guhte
4908,wer::FPRN,хто,kii
4909,wer::FPRN,хто,ǩii
4910,wer::FPRN,хто,kåå´tt
4911,wer::FPRN,хто,ке̄
4912,wo::FADV,де,gusnie
4913,wo::FADV,де,gånnå
4914,wo::FADV,де,gos
4915,wo::FADV,де,kost
4916,wo::FADV,де,ko´st
4917,wo::FADV,де,касьт
4918,wohin::FADV,куди,gogka
4919,wohin::FADV,куди,gåsi
4920,wohin::FADV,куди,gosa
4921,wohin::FADV,куди,kuus
4922,wohin::FADV,куди,koozz
4923,wohin::FADV,куди,ко̄з
4924,wie::FADV,як,guktie
4925,wie::FADV,як,gumhtie
4926,wie::FADV,як,gåktu
4927,wie::FADV,як,mot
4928,wie::FADV,як,mahte
4929,wie::FADV,як,mä´htt
4930,wie::FADV,як,ко̄ххт
4931,warum::FADV,чому,man
4932,warum::FADV,чому,manen
4933,warum::FADV,чому,manne
4934,warum::FADV,чому,mane
4935,warum::FADV,чому,mondiet
4936,warum::FADV,чому,mõõzz
4937,warum::FADV,чому,mää´nn
4938,warum::FADV,чому,мэ̄йт
4939,warum::FADV,чому,мэ̄ннгуэйке
4940,wieviel::FNUM,скільки,man jeenje
4941,wieviel::FNUM,скільки,makta
4942,wieviel::FNUM,скільки,olugo
4943,wieviel::FNUM,скільки,kalle
4944,wieviel::FNUM,скільки,kâ´ll
4945,wieviel::FNUM,скільки,мэ̄ннве̄рьт
4946,wieviel::FNUM,скільки,мэ̄нлянчверьт
4947,eins::NUM,один,akte
4948,eins::NUM,один,akta
4949,eins::NUM,один,okta
4950,eins::NUM,один,ohtâ
4951,eins::NUM,один,õhtt
4952,eins::NUM,один,э̄ххт
4953,eins::NUM,один,о̄ххтэ
4954,zwei::NUM,два,göökte
4955,zwei::NUM,два,guokta
4956,zwei::NUM,два,guokte
4957,zwei::NUM,два,kyeh'ti
4958,zwei::NUM,два,kuõ´htt
4959,zwei::NUM,два,кӯххт
4960,drei::NUM,три,golme
4961,drei::NUM,три,gålmmå
4962,drei::NUM,три,golbma
4963,drei::NUM,три,kulmâ
4964,drei::NUM,три,koumm
4965,drei::NUM,три,ко̄ллм
4966,vier::NUM,чотири,njieljie
4967,vier::NUM,чотири,niellja
4968,vier::NUM,чотири,njeallje
4969,vier::NUM,чотири,nelji
4970,vier::NUM,чотири,nellj
4971,vier::NUM,чотири,не̄лльй
4972,fünf::NUM,п’ять,vïjhte
4973,fünf::NUM,п’ять,vihtta
4974,fünf::NUM,п’ять,vihtta
4975,fünf::NUM,п’ять,vittâ
4976,fünf::NUM,п’ять,vitt
4977,fünf::NUM,п’ять,выдт
4978,sechs::NUM,шість,govhte
4979,sechs::NUM,шість,guhtta
4980,sechs::NUM,шість,guhtta
4981,sechs::NUM,шість,kuttâ
4982,sechs::NUM,шість,kutt
4983,sechs::NUM,шість,кудт
4984,sieben::NUM,сім,tjïjhtje
4985,sieben::NUM,сім,giehtja
4986,sieben::NUM,сім,čieža
4987,sieben::NUM,сім,čiččâm
4988,sieben::NUM,сім,čiččâm
4989,sieben::NUM,сім,кыджемь
4990,acht::NUM,вісім,gaektsie
4991,acht::NUM,вісім,gáktsa
4992,acht::NUM,вісім,gávcci
4993,acht::NUM,вісім,käävci
4994,acht::NUM,вісім,kääu´c
4995,acht::NUM,вісім,ка̄ххц
4996,neun::NUM,дев’ять,uktsie
4997,neun::NUM,дев’ять,aktse
4998,neun::NUM,дев’ять,ovcci
4999,neun::NUM,дев’ять,oovce
5000,neun::NUM,дев’ять,å´hcc
5001,neun::NUM,дев’ять,аххц
5002,zehn::NUM,десять,luhkie
5003,zehn::NUM,десять,låhke
5004,zehn::NUM,десять,lågev
5005,zehn::NUM,десять,logi
5006,zehn::NUM,десять,loṿe
5007,zehn::NUM,десять,lååi
5008,zehn::NUM,десять,лоагкь
5009,elf::NUM,одинадцять,luhkieakte
5010,elf::NUM,одинадцять,lågenanakta
5011,elf::NUM,одинадцять,oktanuppelohkái
5012,elf::NUM,одинадцять,ohtnubáloh
5013,elf::NUM,одинадцять,õtmlo
5014,elf::NUM,одинадцять,õhttmlo
5015,elf::NUM,одинадцять,э̄ххтэмплоагкь
5016,zwölf::NUM,дванадцять,luhkiegöökte
5017,zwölf::NUM,дванадцять,lågenanguokta
5018,zwölf::NUM,дванадцять,guoktenuppelohkái
5019,zwölf::NUM,дванадцять,kyeh'tnubáloh
5020,zwölf::NUM,дванадцять,kuâtmlo
5021,zwölf::NUM,дванадцять,kuâhttmlo
5022,zwölf::NUM,дванадцять,кӯххтэмплоагкь
5023,zwanzig::NUM,двадцять,göökteluhkie
5024,zwanzig::NUM,двадцять,guoktalåhke
5025,zwanzig::NUM,двадцять,guoktelogi
5026,zwanzig::NUM,двадцять,kyeh'tilov
5027,zwanzig::NUM,двадцять,kuâhttlo
5028,zwanzig::NUM,двадцять,кӯххтлоагкь
5029,dreißig::NUM,тридцять,golmeluhkie
5030,dreißig::NUM,тридцять,gålmmålåhke
5031,dreißig::NUM,тридцять,golbmalogi
5032,dreißig::NUM,тридцять,kulmâlov
5033,dreißig::NUM,тридцять,koummlo
5034,dreißig::NUM,тридцять,ко̄ллмлоагкь
5035,vierzig::NUM,сорок,njieljieluhkie
5036,vierzig::NUM,сорок,nielljalåhke
5037,vierzig::NUM,сорок,njealljelogi
5038,vierzig::NUM,сорок,neljilov
5039,vierzig::NUM,сорок,nelljlo
5040,vierzig::NUM,сорок,не̄лльйлоагкь
5041,fünfzig::NUM,п’ятдесят,vïjhteluhkie
5042,fünfzig::NUM,п’ятдесят,vihttalåhke
5043,fünfzig::NUM,п’ятдесят,vihttalogi
5044,fünfzig::NUM,п’ятдесят,vittâlov
5045,fünfzig::NUM,п’ятдесят,vittlo
5046,fünfzig::NUM,п’ятдесят,выдтлоагкъ
5047,sechzig::NUM,шістдесят,govhteluhkie
5048,sechzig::NUM,шістдесят,guhttalåhke
5049,sechzig::NUM,шістдесят,guhttalogi
5050,sechzig::NUM,шістдесят,kuttâlov
5051,sechzig::NUM,шістдесят,kuttlo
5052,sechzig::NUM,шістдесят,кудтлоагкь
5053,siebzig::NUM,сімдесят,tjïjhtjeluhkie
5054,siebzig::NUM,сімдесят,gietjavlåhke
5055,siebzig::NUM,сімдесят,čiežalogi
5056,siebzig::NUM,сімдесят,čiččâmlov
5057,siebzig::NUM,сімдесят,čičmlo
5058,siebzig::NUM,сімдесят,кыджемьлоагкь
5059,achtzig::NUM,вісімдесят,gaektsieluhkie
5060,achtzig::NUM,вісімдесят,gáktsalåhke
5061,achtzig::NUM,вісімдесят,gávccilogi
5062,achtzig::NUM,вісімдесят,kähcilov
5063,achtzig::NUM,вісімдесят,kä´hcclo
5064,achtzig::NUM,вісімдесят,ка̄ххцлоагкь
5065,neunzig::NUM,дев’яносто,uktsieluhkie
5066,neunzig::NUM,дев’яносто,aktselåhke
5067,neunzig::NUM,дев’яносто,ovccilogi
5068,neunzig::NUM,дев’яносто,ohcelov
5069,neunzig::NUM,дев’яносто,å´hcclo
5070,neunzig::NUM,дев’яносто,аххцлоагкь
5071,hundert::NUM,сто,tjuetie
5072,hundert::NUM,сто,tjuohte
5073,hundert::NUM,сто,čuođi
5074,hundert::NUM,сто,čyeti
5075,hundert::NUM,сто,čue´tt
5076,hundert::NUM,сто,чӯдть
5077,tausend::NUM,тисяча,tåvsene
5078,tausend::NUM,тисяча,stoeretjuetie
5079,tausend::NUM,тисяча,tuvsán
5080,tausend::NUM,тисяча,duhát
5081,tausend::NUM,тисяча,duhát
5082,tausend::NUM,тисяча,tuhháát
5083,tausend::NUM,тисяча,dohat
5084,tausend::NUM,тисяча,то̄а̄фант
5085,und::CNJ,і,jïh
5086,und::CNJ,і,ja
5087,und::CNJ,і,ja
5088,und::CNJ,і,já
5089,und::CNJ,і,di
5090,und::CNJ,і,я
5091,und::CNJ,і,да
5092,und::CNJ,і,де
5093,oder::CNJ,або,jallh
5094,oder::CNJ,або,jali
5095,oder::CNJ,або,dahje
5096,oder::CNJ,або,adai
5097,oder::CNJ,або,avi
5098,oder::CNJ,або,le´be
5099,oder::CNJ,або,элэ
5100,oder::CNJ,або,вай
5101,stehen::V,стояти,tjåadtjodh
5102,stehen::V,стояти,seajsasjidh
5103,stehen::V,стояти,tjuodtjot
5104,stehen::V,стояти,čuožžut
5105,stehen::V,стояти,cuáp'cuđ
5106,stehen::V,стояти,čuâǯ'ǯad
5107,stehen::V,стояти,чуэннче
5108,sitzen::V,сидіти,tjahkasjidh
5109,sitzen::V,сидіти,tjåhkkåhit
5110,sitzen::V,сидіти,čohkkát
5111,sitzen::V,сидіти,čokkáđ
5112,sitzen::V,сидіти,išttâd åårrad
5113,sitzen::V,сидіти,ышштэ
5114,liegen::V,лежати,gaajranidh
5115,liegen::V,лежати,vellahit
5116,liegen::V,лежати,veallát
5117,liegen::V,лежати,viäl'láđ
5118,liegen::V,лежати,liâššâd
5119,liegen::V,лежати,ле̄шшэ
5120,hängen::V,висіти,gævnjasjidh
5121,hängen::V,висіти,gahtsahit
5122,hängen::V,висіти,heaŋgát
5123,hängen::V,висіти,hiäŋ'gáđ
5124,hängen::V,висіти,sorččad
5125,hängen::V,висіти,ла̄бпэ
5126,werden::V,стати,sjïdtedh
5127,werden::V,стати,sjaddat
5128,werden::V,стати,beassat
5129,werden::V,стати,šoddâđ
5130,werden::V,стати,šõddâd
5131,werden::V,стати,шэ̄ннтэ
5132,werden::V,робитися,sjïdtedh
5133,werden::V,робитися,sjaddat
5134,werden::V,робитися,beassat
5135,werden::V,робитися,šoddâđ
5136,werden::V,робитися,šõddâd
5137,werden::V,робитися,шэ̄ннтэ
5138,passieren::V,трапитися,vaasedh
5139,passieren::V,трапитися,sjaddat
5140,passieren::V,трапитися,dáhpáduvvat
5141,passieren::V,трапитися,vássit
5142,passieren::V,трапитися,dáhpáhuvvat
5143,passieren::V,трапитися,šoddâđ
5144,passieren::V,трапитися,šõddâd
5145,passieren::V,трапитися,шэ̄ннтэ
5146,passieren::V,трапитися,тагсэ
5147,beginnen::V,початися,aelkedh
5148,beginnen::V,початися,álgget
5149,beginnen::V,початися,álggahit
5150,beginnen::V,початися,älgiđ
5151,beginnen::V,початися,ä´lǧǧed
5152,beginnen::V,початися,о̄а̄лкхуввэ
5153,beginnen::V,початися,о̄а̄лкхэднэ
5154,enden::V,кінчитися,orrijidh
5155,enden::V,кінчитися,hiejttet
5156,enden::V,кінчитися,nohkat
5157,enden::V,кінчитися,nuuhâđ
5158,enden::V,кінчитися,puu´tted
5159,enden::V,кінчитися,пудтэ
5160,enden::V,кінчитися,кӣркнэ
5161,wechseln::V,мінятися,målsodh
5162,wechseln::V,мінятися,lånudit
5163,wechseln::V,мінятися,molssastit
5164,wechseln::V,мінятися,molsašuddat
5165,wechseln::V,мінятися,molsođ
5166,wechseln::V,мінятися,vaaitõõttâd
5167,wechseln::V,мінятися,вуайхувнэ
5168,aufgehen[Sonne]::V,зійти,låvnedh
5169,aufgehen[Sonne]::V,зійти,årijdit
5170,aufgehen[Sonne]::V,зійти,lavnnet
5171,aufgehen[Sonne]::V,зійти,badjánit
5172,aufgehen[Sonne]::V,зійти,pajaniđ
5173,aufgehen[Sonne]::V,зійти,pâjjned
5174,aufgehen[Sonne]::V,зійти,пэ̄ййнэ
5175,untergehen[Sonne]::V,зайти,luajhtadidh
5176,untergehen[Sonne]::V,зайти,gáhtot
5177,untergehen[Sonne]::V,зайти,vidodit
5178,untergehen[Sonne]::V,зайти,luoitádit
5179,untergehen[Sonne]::V,зайти,lyeš'tiđ
5180,untergehen[Sonne]::V,зайти,lue´štted
5181,untergehen[Sonne]::V,зайти,луэшштэдтэ
5182,scheinen[Sonne]::V,світити,goekedh
5183,scheinen[Sonne]::V,світити,bájttet
5184,scheinen[Sonne]::V,світити,báitit
5185,scheinen[Sonne]::V,світити,päštiđ
5186,scheinen[Sonne]::V,світити,pä´štted
5187,scheinen[Sonne]::V,світити,па̄шшьтэ
5188,donnern::V,гриміти,laakedh
5189,donnern::V,гриміти,sjærggot
5190,donnern::V,гриміти,čerget
5191,donnern::V,гриміти,čiär'guđ
5192,donnern::V,гриміти,čeärgged
5193,donnern::V,гриміти,ча̄рркэ
5194,wehen::V,віяти,bïegkedh
5195,wehen::V,віяти,bieggat
5196,wehen::V,віяти,bieggat
5197,wehen::V,віяти,pieg'gâđ
5198,wehen::V,віяти,piõg'gâd
5199,wehen::V,віяти,пӣӈӈкье
5200,strömen::V,литися,galkedh
5201,strömen::V,литися,gålggåt
5202,strömen::V,литися,golgat
5203,strömen::V,литися,kulgâđ
5204,strömen::V,литися,kolggâd
5205,strömen::V,литися,ко̄ллкэ
5206,fließen::V,текти,galkedh
5207,fließen::V,текти,gålggåt
5208,fließen::V,текти,golgat
5209,fließen::V,текти,kulgâđ
5210,fließen::V,текти,kolggâd
5211,fließen::V,текти,ко̄ллкэ
5212,sich drehen::V,обертатися,jårredh
5213,sich drehen::V,обертатися,bådnjåsit
5214,sich drehen::V,обертатися,jorrat
5215,sich drehen::V,обертатися,juurrâđ
5216,sich drehen::V,обертатися,joorrâd
