,Concept_ID,hu,se
5842,versinken::V,elsüllyed,vuodjot
5843,versinken::V,elsüllyed,tjalggat
5844,versinken::V,elsüllyed,vuodjut
5845,versinken::V,elsüllyed,vuáijuđ
5846,versinken::V,elsüllyed,vuäjjad
5847,versinken::V,elsüllyed,вуаййе
5848,vergehen::V,múlik,vaesedh
5849,vergehen::V,múlik,vásset
5850,vergehen::V,múlik,gollat
5851,vergehen::V,múlik,kullâđ
5852,vergehen::V,múlik,jåå´tted
5853,vergehen::V,múlik,ва̄ссэ
5854,vergehen::V,múlik,ӣллъюввэ
5855,vergehen::V,elmúlik,vaesedh
5856,vergehen::V,elmúlik,vásset
5857,vergehen::V,elmúlik,gollat
5858,vergehen::V,elmúlik,kullâđ
5859,vergehen::V,elmúlik,jåå´tted
5860,vergehen::V,elmúlik,ва̄ссэ
5861,vergehen::V,elmúlik,ӣллъюввэ
5862,erscheinen::V,feltűnik,vååjnedh
5863,erscheinen::V,feltűnik,ihtet
5864,erscheinen::V,feltűnik,ihtit
5865,erscheinen::V,feltűnik,albmodit
5866,erscheinen::V,feltűnik,a'lmostuđ
5867,erscheinen::V,feltűnik,ee´tted
5868,erscheinen::V,feltűnik,čuäitõõttâd
5869,erscheinen::V,feltűnik,i´lmstõõvvâd
5870,erscheinen::V,feltűnik,ыдтӭ
5871,erscheinen::V,megjelenik,vååjnedh
5872,erscheinen::V,megjelenik,ihtet
5873,erscheinen::V,megjelenik,ihtit
5874,erscheinen::V,megjelenik,albmodit
5875,erscheinen::V,megjelenik,a'lmostuđ
5876,erscheinen::V,megjelenik,ee´tted
5877,erscheinen::V,megjelenik,čuäitõõttâd
5878,erscheinen::V,megjelenik,i´lmstõõvvâd
5879,erscheinen::V,megjelenik,ыдтӭ
5880,verschwinden::V,letűnik,haajpanidh
5881,verschwinden::V,letűnik,gáhtot
5882,verschwinden::V,letűnik,jávkat
5883,verschwinden::V,letűnik,jä'vkittiđ
5884,verschwinden::V,letűnik,jaukkâd
5885,verschwinden::V,letűnik,hää´vjed
5886,verschwinden::V,letűnik,ка̄дтэ
5887,sinken::V,süllyed,våajodh
5888,sinken::V,süllyed,tsoahkot
5889,sinken::V,süllyed,snjoaredit
5890,sinken::V,süllyed,čalgat
5891,sinken::V,süllyed,luáš'tádâttâđ
5892,sinken::V,süllyed,njeeijâđ
5893,sinken::V,süllyed,luâšttõõttâd
5894,sinken::V,süllyed,njeâjjad
5895,sinken::V,süllyed,луэшштэдтэ
5896,abnehmen::V,apad,nåhkedidh
5897,abnehmen::V,apad,unnot
5898,abnehmen::V,apad,binnot
5899,abnehmen::V,apad,geahppánit
5900,abnehmen::V,apad,kiäp'pániđ
5901,abnehmen::V,apad,ǩeäp'pned
5902,abnehmen::V,apad,уһцнэ
5903,abnehmen::V,csökken,nåhkedidh
5904,abnehmen::V,csökken,unnot
5905,abnehmen::V,csökken,binnot
5906,abnehmen::V,csökken,geahppánit
5907,abnehmen::V,csökken,kiäp'pániđ
5908,abnehmen::V,csökken,ǩeäp'pned
5909,abnehmen::V,csökken,уһцнэ
5910,zunehmen::V,növekszik,lassánit
5911,zunehmen::V,növekszik,ædnot
5912,zunehmen::V,növekszik,lassánit
5913,zunehmen::V,növekszik,stuorrut
5914,zunehmen::V,növekszik,lasaniđ
5915,zunehmen::V,növekszik,šõkkned
5916,zunehmen::V,növekszik,лашшнэ
5917,zunehmen::V,növekszik,шуррнэ
5918,zunehmen::V,gyarapszik,lassánit
5919,zunehmen::V,gyarapszik,ædnot
5920,zunehmen::V,gyarapszik,lassánit
5921,zunehmen::V,gyarapszik,stuorrut
5922,zunehmen::V,gyarapszik,lasaniđ
5923,zunehmen::V,gyarapszik,šõkkned
5924,zunehmen::V,gyarapszik,лашшнэ
5925,zunehmen::V,gyarapszik,шуррнэ
5926,steigen::V,emelkedik,tjuedtjielidh
5927,steigen::V,emelkedik,allánit
5928,steigen::V,emelkedik,badjánit
5929,steigen::V,emelkedik,allánit
5930,steigen::V,emelkedik,alaniđ
5931,steigen::V,emelkedik,âllned
5932,steigen::V,emelkedik,pâjjned
5933,steigen::V,emelkedik,пэ̄ййнэ
5934,wachsen::V,nő,suvvedh
5935,wachsen::V,nő,sjïdtedh
5936,wachsen::V,nő,sjaddat
5937,wachsen::V,nő,šaddat
5938,wachsen::V,nő,stuorrut
5939,wachsen::V,nő,šoddâđ
5940,wachsen::V,nő,šõddâd
5941,wachsen::V,nő,шэ̄ннтэ
5942,wachsen::V,terem,suvvedh
5943,wachsen::V,terem,sjïdtedh
5944,wachsen::V,terem,sjaddat
5945,wachsen::V,terem,šaddat
5946,wachsen::V,terem,stuorrut
5947,wachsen::V,terem,šoddâđ
5948,wachsen::V,terem,šõddâd
5949,wachsen::V,terem,шэ̄ннтэ
5950,wachsen::V,növekszik,suvvedh
5951,wachsen::V,növekszik,sjïdtedh
5952,wachsen::V,növekszik,sjaddat
5953,wachsen::V,növekszik,šaddat
5954,wachsen::V,növekszik,stuorrut
5955,wachsen::V,növekszik,šoddâđ
5956,wachsen::V,növekszik,šõddâd
5957,wachsen::V,növekszik,шэ̄ннтэ
5958,glänzen::V,ragyog,gïjkedh
5959,glänzen::V,ragyog,guohkat
5960,glänzen::V,ragyog,guojttet
5961,glänzen::V,ragyog,deadjut
5962,glänzen::V,ragyog,gildit
5963,glänzen::V,ragyog,kolottiđ
5964,glänzen::V,ragyog,pe´lǩǩed
5965,glänzen::V,ragyog,leä´dǧǧed
5966,glänzen::V,ragyog,пӯлле
5967,glänzen::V,ragyog,пыӆӆьке
5968,glänzen::V,fénylik,gïjkedh
5969,glänzen::V,fénylik,guohkat
5970,glänzen::V,fénylik,guojttet
5971,glänzen::V,fénylik,deadjut
5972,glänzen::V,fénylik,gildit
5973,glänzen::V,fénylik,kolottiđ
5974,glänzen::V,fénylik,pe´lǩǩed
5975,glänzen::V,fénylik,leä´dǧǧed
5976,glänzen::V,fénylik,пӯлле
5977,glänzen::V,fénylik,пыӆӆьке
5978,funkeln::V,csillog,gaskedh
5979,funkeln::V,csillog,tsehtsat
5980,funkeln::V,csillog,jillat
5981,funkeln::V,csillog,šealgut
5982,funkeln::V,csillog,čuovggáhallat
5983,funkeln::V,csillog,šiäl'guđ
5984,funkeln::V,csillog,cåkkad
5985,funkeln::V,csillog,кэ̄сскэ
5986,funkeln::V,tündöklik,gaskedh
5987,funkeln::V,tündöklik,tsehtsat
5988,funkeln::V,tündöklik,jillat
5989,funkeln::V,tündöklik,šealgut
5990,funkeln::V,tündöklik,čuovggáhallat
5991,funkeln::V,tündöklik,šiäl'guđ
5992,funkeln::V,tündöklik,cåkkad
5993,funkeln::V,tündöklik,кэ̄сскэ
5994,lärmen::V,lármázik,rajjadidh
5995,lärmen::V,lármázik,juhtsat
5996,lärmen::V,lármázik,rigeret
5997,lärmen::V,lármázik,šlámaidit
5998,lärmen::V,lármázik,šlamâdiđ
5999,lärmen::V,lármázik,ruõjjâd
6000,lärmen::V,lármázik,ёаффэ
6001,läuten::V,cseng,ringkedh
6002,läuten::V,cseng,skállat
6003,läuten::V,cseng,tiibmet
6004,läuten::V,cseng,čuoijâđ
6005,läuten::V,cseng,čuõjjâd
6006,läuten::V,cseng,чӯййе
6007,klingeln::V,csenget,klåenkiehtidh
6008,klingeln::V,csenget,skuolkkat
6009,klingeln::V,csenget,skilahit
6010,klingeln::V,csenget,čuoijâđ
6011,klingeln::V,csenget,soi´ttjed
6012,klingeln::V,csenget,зво̄ннэ
6013,klirren::V,csörömpöl,skaanjedh
6014,klirren::V,csörömpöl,skuollat
6015,klirren::V,csörömpöl,skillit
6016,klirren::V,csörömpöl,skilaidit
6017,klirren::V,csörömpöl,cilkkeđ
6018,klirren::V,csörömpöl,škäälâ´tted
6019,klirren::V,csörömpöl,цыӆӆклэ
6020,brausen::V,zúg,brorredh
6021,brausen::V,zúg,sjovvedh
6022,brausen::V,zúg,skåvvat
6023,brausen::V,zúg,márajdit
6024,brausen::V,zúg,boršut
6025,brausen::V,zúg,šaavvâđ
6026,brausen::V,zúg,kõõmeed
6027,brausen::V,zúg,шэ̄ӈӈлуввэ
6028,brausen::V,morajlik,brorredh
6029,brausen::V,morajlik,sjovvedh
6030,brausen::V,morajlik,skåvvat
6031,brausen::V,morajlik,márajdit
6032,brausen::V,morajlik,boršut
6033,brausen::V,morajlik,šaavvâđ
6034,brausen::V,morajlik,kõõmeed
6035,brausen::V,morajlik,шэ̄ӈӈлуввэ
6036,rauschen::V,zúg,brorredh
6037,rauschen::V,zúg,sjåvvat
6038,rauschen::V,zúg,sjoahkot
6039,rauschen::V,zúg,boršut
6040,rauschen::V,zúg,šuuvvâđ
6041,rauschen::V,zúg,šaavvâđ
6042,rauschen::V,zúg,šuumeed
6043,rauschen::V,zúg,ёаффэ
6044,klingen::V,hangzik,gaajedh
6045,klingen::V,hangzik,sjijjedh
6046,klingen::V,hangzik,jiednat
6047,klingen::V,hangzik,tjuodjat
6048,klingen::V,hangzik,čuodjat
6049,klingen::V,hangzik,kulluđ
6050,klingen::V,hangzik,koll'jed
6051,klingen::V,hangzik,ӣннъе
6052,bellen::V,ugat,huhtedh
6053,bellen::V,ugat,tsiellat
6054,bellen::V,ugat,ciellat
6055,bellen::V,ugat,umástiđ
6056,bellen::V,ugat,uukkâd
6057,bellen::V,ugat,угкэ
6058,heulen::V,bőg,ujkierdidh
6059,heulen::V,bőg,hålvvot
6060,heulen::V,bőg,holvut
6061,heulen::V,bőg,olvođ
6062,heulen::V,bőg,ålvvad
6063,heulen::V,bőg,оаллвэ
6064,heulen::V,üvölt,ujkierdidh
6065,heulen::V,üvölt,hålvvot
6066,heulen::V,üvölt,holvut
6067,heulen::V,üvölt,olvođ
6068,heulen::V,üvölt,ålvvad
6069,heulen::V,üvölt,оаллвэ
6070,blasen::V,fúj,båssodh
6071,blasen::V,fúj,båssot
6072,blasen::V,fúj,bossut
6073,blasen::V,fúj,bieggat
6074,blasen::V,fúj,possoođ
6075,blasen::V,fúj,pååssad
6076,blasen::V,fúj,piõg'gâd
6077,blasen::V,fúj,поассэ
6078,blasen::V,fúj,поасслэ
6079,pfeifen::V,fütyül,njorkedidh
6080,pfeifen::V,fütyül,snjurggot
6081,pfeifen::V,fütyül,njurgut
6082,pfeifen::V,fütyül,njurgođ
6083,pfeifen::V,fütyül,njorggad
6084,pfeifen::V,fütyül,нюрркэ
6085,schreien::V,kiált,geevledh
6086,schreien::V,kiált,gádjat
6087,schreien::V,kiált,rihtjot
6088,schreien::V,kiált,čurvet
6089,schreien::V,kiált,čuár'vuđ
6090,schreien::V,kiált,čuârvvad
6091,schreien::V,kiált,кугкьхе
6092,schreien::V,kiált,кугхэллэ
6093,schreien::V,kiabál,geevledh
6094,schreien::V,kiabál,gádjat
6095,schreien::V,kiabál,rihtjot
6096,schreien::V,kiabál,čurvet
6097,schreien::V,kiabál,čuár'vuđ
6098,schreien::V,kiabál,čuârvvad
6099,schreien::V,kiabál,кугкьхе
6100,schreien::V,kiabál,кугхэллэ
6101,stöhnen::V,nyög,sjuahkedh
6102,stöhnen::V,nyög,tsáhkkat
6103,stöhnen::V,nyög,fuoikit
6104,stöhnen::V,nyög,cakkâđ
6105,stöhnen::V,nyög,luâikkad
6106,stöhnen::V,nyög,вуаххкэ
6107,zittern::V,remeg,dierkesjidh
6108,zittern::V,remeg,svarrat
6109,zittern::V,remeg,skielbbit
6110,zittern::V,remeg,doargestit
6111,zittern::V,remeg,náiggistit
6112,zittern::V,remeg,doarggistit
6113,zittern::V,remeg,tuá'rgistiđ
6114,zittern::V,remeg,tuä´rjsted
6115,zittern::V,remeg,кыррьтэ
6116,zittern::V,reszket,dierkesjidh
6117,zittern::V,reszket,svarrat
6118,zittern::V,reszket,skielbbit
6119,zittern::V,reszket,doargestit
6120,zittern::V,reszket,náiggistit
6121,zittern::V,reszket,doarggistit
6122,zittern::V,reszket,tuá'rgistiđ
6123,zittern::V,reszket,tuä´rjsted
6124,zittern::V,reszket,кыррьтэ
6125,leben::V,él,jieledh
6126,leben::V,él,iellet
6127,leben::V,él,viessot
6128,leben::V,él,eallit
6129,leben::V,él,eelliđ
6130,leben::V,él,jie´lled
6131,leben::V,él,е̄лле
6132,geboren werden::V,születik,reakadidh
6133,geboren werden::V,születik,riegádit
6134,geboren werden::V,születik,riegádit
6135,geboren werden::V,születik,šoddâđ
6136,geboren werden::V,születik,šõddâd
6137,geboren werden::V,születik,шэ̄ннтэ
6138,atmen::V,lélegzik,voejngehtidh
6139,atmen::V,lélegzik,vuojŋŋat
6140,atmen::V,lélegzik,vuoigŋat
6141,atmen::V,lélegzik,vuoi'ŋâđ
6142,atmen::V,lélegzik,vuõiŋŋâd
6143,atmen::V,lélegzik,вӯййнэ
6144,trinken::V,iszik,jovkedh
6145,trinken::V,iszik,juhkat
6146,trinken::V,iszik,juhkat
6147,trinken::V,iszik,juuḥâđ
6148,trinken::V,iszik,juukkâd
6149,trinken::V,iszik,югкэ
6150,essen::V,eszik,byöpmedidh
6151,essen::V,eszik,bårråt
6152,essen::V,eszik,borrat
6153,essen::V,eszik,purrâđ
6154,essen::V,eszik,poorrâd
6155,essen::V,eszik,по̄ррэ
6156,schlucken::V,nyel,njïeledh
6157,schlucken::V,nyel,njiellat
6158,schlucken::V,nyel,njieládit
6159,schlucken::V,nyel,njiellâđ
6160,schlucken::V,nyel,njiõllâd
6161,schlucken::V,nyel,нӣллэ
6162,müde werden::V,elfárad,sæjlodh
6163,müde werden::V,elfárad,goegkedh
6164,müde werden::V,elfárad,vájbbat
6165,müde werden::V,elfárad,váibat
6166,müde werden::V,elfárad,vaibâđ
6167,müde werden::V,elfárad,levvjed
6168,müde werden::V,elfárad,лоаткнэ
6169,müde werden::V,kifárad,sæjlodh
6170,müde werden::V,kifárad,goegkedh
6171,müde werden::V,kifárad,vájbbat
6172,müde werden::V,kifárad,váibat
6173,müde werden::V,kifárad,vaibâđ
6174,müde werden::V,kifárad,levvjed
6175,müde werden::V,kifárad,лоаткнэ
6176,einschlafen::V,elalszik,nahkestidh
6177,einschlafen::V,elalszik,nahkesalledh
6178,einschlafen::V,elalszik,oaddát
6179,einschlafen::V,elalszik,nohkkat
6180,einschlafen::V,elalszik,nohádiđ
6181,einschlafen::V,elalszik,no´ǩǩeed
6182,einschlafen::V,elalszik,нагьруввэ
6183,schlafen::V,alszik,åeredh
6184,schlafen::V,alszik,oadet
6185,schlafen::V,alszik,oađđit
6186,schlafen::V,alszik,uáđđiđ
6187,schlafen::V,alszik,vuâ´đđed
6188,schlafen::V,alszik,вуэдтӭ
6189,aufwachen::V,felébred,fahkedh
6190,aufwachen::V,felébred,smaredit
6191,aufwachen::V,felébred,mårijdit
6192,aufwachen::V,felébred,gohččát
6193,aufwachen::V,felébred,morránit
6194,aufwachen::V,felébred,koccáđ
6195,aufwachen::V,felébred,moṛániđ
6196,aufwachen::V,felébred,mårrned
6197,aufwachen::V,felébred,руэкхэ
6198,aufwachen::V,felébred,коадцъе
6199,aufstehen::V,felkel,tjuedtjielidh
6200,aufstehen::V,felkel,badjánit
6201,aufstehen::V,felkel,badjánit
6202,aufstehen::V,felkel,čuožžilit
6203,aufstehen::V,felkel,čuo'žâstiđ
6204,aufstehen::V,felkel,pâjjned
6205,aufstehen::V,felkel,kaggõõttâd
6206,aufstehen::V,felkel,коадцъе
6207,sich erholen::V,pihen,lïegkedidh
6208,sich erholen::V,pihen,buorránit
6209,sich erholen::V,pihen,áhpásmit
6210,sich erholen::V,pihen,áhtat
6211,sich erholen::V,pihen,vuoi'ŋâdâttâđ
6212,sich erholen::V,pihen,vuâŋŋad
6213,sich erholen::V,pihen,вуэӈӈэ
6214,krank werden::V,megbetegedik,skïemtjijidh
6215,krank werden::V,megbetegedik,skihppát
6216,krank werden::V,megbetegedik,buohccát
6217,krank werden::V,megbetegedik,puác'cáđ
6218,krank werden::V,megbetegedik,puâc'cjed
6219,krank werden::V,megbetegedik,кэ̄бптуввэ
6220,krank werden::V,belebetegszik,skïemtjijidh
6221,krank werden::V,belebetegszik,skihppát
6222,krank werden::V,belebetegszik,buohccát
6223,krank werden::V,belebetegszik,puác'cáđ
6224,krank werden::V,belebetegszik,puâc'cjed
6225,krank werden::V,belebetegszik,кэ̄бптуввэ
6226,krank sein::V,betegeskedik,elkiedidh
6227,krank sein::V,betegeskedik,duasmaridh
6228,krank sein::V,betegeskedik,skihpat
6229,krank sein::V,betegeskedik,buohcat
6230,krank sein::V,betegeskedik,puoccâđ
6231,krank sein::V,betegeskedik,puõccâd
6232,krank sein::V,betegeskedik,по̄а̄вчсе
6233,krank sein::V,betegeskedik,кэбпшэ
6234,schmerzen::V,fáj,vaarhkedh
6235,schmerzen::V,fáj,bávtjestit
6236,schmerzen::V,fáj,bávččastit
6237,schmerzen::V,fáj,várkat
6238,schmerzen::V,fáj,po'včâstiđ
6239,schmerzen::V,fáj,kõvšted
6240,schmerzen::V,fáj,čeärgged
6241,schmerzen::V,fáj,чӯдзе
6242,husten::V,köhög,gossedh
6243,husten::V,köhög,gåssåt
6244,husten::V,köhög,gossat
6245,husten::V,köhög,kuor'sâđ
6246,husten::V,köhög,koossâd
6247,husten::V,köhög,ко̄ссэ
6248,husten::V,köhög,лаффьке
6249,genesen::V,meggyógyul,starnedh
6250,genesen::V,meggyógyul,væddját
6251,genesen::V,meggyógyul,buorránit
6252,genesen::V,meggyógyul,tuoi'buđ
6253,genesen::V,meggyógyul,tooidâd
6254,genesen::V,meggyógyul,jäll'jed
6255,genesen::V,meggyógyul,пуэррнэ
6256,genesen::V,meggyógyul,тӣрхуввэ
6257,genesen::V,meggyógyul,тӣрваслуввэ
6258,sterben::V,hal,jaemedh
6259,sterben::V,hal,jábmet
6260,sterben::V,hal,jápmit
6261,sterben::V,hal,jäämmiđ
6262,sterben::V,hal,jää´mmed
6263,sterben::V,hal,я̄мме
6264,umkommen::V,elpusztul,hïevenidh
6265,umkommen::V,elpusztul,soaggot
6266,umkommen::V,elpusztul,sårmmånit
6267,umkommen::V,elpusztul,duššat
6268,umkommen::V,elpusztul,roahppánit
6269,umkommen::V,elpusztul,surmâšuđ
6270,umkommen::V,elpusztul,kõckkâd
6271,umkommen::V,elpusztul,hiâv'vned
6272,umkommen::V,elpusztul,мо̄а̄ййкье
6273,sich bewegen::V,mozog,juhtedh
6274,sich bewegen::V,mozog,labudit
6275,sich bewegen::V,mozog,johtit
6276,sich bewegen::V,mozog,lihâdiđ
6277,sich bewegen::V,mozog,likkâd
6278,sich bewegen::V,mozog,liikkeed
6279,sich bewegen::V,mozog,лыгкнэ
6280,sich rühren::V,mozdul,svïhtjedh
6281,sich rühren::V,mozdul,labádasstet
6282,sich rühren::V,mozdul,lihkadit
6283,sich rühren::V,mozdul,lihâdiđ
6284,sich rühren::V,mozdul,liksted
6285,sich rühren::V,mozdul,liikksted
6286,sich rühren::V,mozdul,лыгкнэ
6287,sich erheben::V,feláll,tsöögkegidh
6288,sich erheben::V,feláll,tjuodtjelit
6289,sich erheben::V,feláll,čuožžilit
6290,sich erheben::V,feláll,čuáž'žuliđ
6291,sich erheben::V,feláll,pâjjned
6292,sich erheben::V,feláll,kaggõõttâd
6293,sich erheben::V,feláll,паййнэ
6294,sich erheben::V,feláll,пэ̄ййнэ
6295,sich erheben::V,felemelkedik,tsöögkegidh
6296,sich erheben::V,felemelkedik,tjuodtjelit
6297,sich erheben::V,felemelkedik,čuožžilit
6298,sich erheben::V,felemelkedik,čuáž'žuliđ
6299,sich erheben::V,felemelkedik,pâjjned
6300,sich erheben::V,felemelkedik,kaggõõttâd
6301,sich erheben::V,felemelkedik,паййнэ
6302,sich erheben::V,felemelkedik,пэ̄ййнэ
6303,sich setzen::V,ül,tjihkedidh
6304,sich setzen::V,ül,tjåhkkidit
6305,sich setzen::V,ül,čohkánit
6306,sich setzen::V,ül,čohkkedit
6307,sich setzen::V,ül,ištâđ
6308,sich setzen::V,ül,čokániđ
6309,sich setzen::V,ül,ištõõttâd
6310,sich setzen::V,ül,išttâd åårrad
6311,sich setzen::V,ül,ышштэ
6312,sich setzen::V,ül,ся̄ййве
6313,sich setzen::V,leül,tjihkedidh
6314,sich setzen::V,leül,tjåhkkidit
6315,sich setzen::V,leül,čohkánit
6316,sich setzen::V,leül,čohkkedit
6317,sich setzen::V,leül,ištâđ
6318,sich setzen::V,leül,čokániđ
6319,sich setzen::V,leül,ištõõttâd
6320,sich setzen::V,leül,išttâd åårrad
6321,sich setzen::V,leül,ышштэ
6322,sich setzen::V,leül,ся̄ййве
6323,hinfallen::V,bukik,veahkaridh
6324,hinfallen::V,bukik,ravggat
6325,hinfallen::V,bukik,jorralit
6326,hinfallen::V,bukik,ruossat
6327,hinfallen::V,bukik,kuossâđ
6328,hinfallen::V,bukik,koṃániđ
6329,hinfallen::V,bukik,viirrâd
6330,hinfallen::V,bukik,кэчхэ
6331,hinfallen::V,bukik,кэ̄рктэ
6332,hinfallen::V,elesik,veahkaridh
6333,hinfallen::V,elesik,ravggat
6334,hinfallen::V,elesik,jorralit
6335,hinfallen::V,elesik,ruossat
6336,hinfallen::V,elesik,kuossâđ
6337,hinfallen::V,elesik,koṃániđ
6338,hinfallen::V,elesik,viirrâd
6339,hinfallen::V,elesik,кэчхэ
6340,hinfallen::V,elesik,кэ̄рктэ
6341,laufen::V,jár,vaedtsedh
6342,laufen::V,jár,mannat
6343,laufen::V,jár,vuolgget
6344,laufen::V,jár,vázzit
6345,laufen::V,jár,uáḥuđ
6346,laufen::V,jár,jotteeđ
6347,laufen::V,jár,vä ́ʒʒed
6348,laufen::V,jár,ва̄ннҍцe
6349,laufen::V,jár,во̄а̄ррдэ
6350,schreiten::V,lép,sillestidh
6351,schreiten::V,lép,lávkkot
6352,schreiten::V,lép,lávket
6353,schreiten::V,lép,duolbmat
6354,schreiten::V,lép,lavkkiđ
6355,schreiten::V,lép,lau´ǩǩeed
6356,schreiten::V,lép,ла̄ффьке
6357,spazierengehen::V,sétál,vaedtsedh
6358,spazierengehen::V,sétál,vaadtsehtjidh
6359,spazierengehen::V,sétál,váttsatjit
6360,spazierengehen::V,sétál,váccašit
6361,spazierengehen::V,sétál,vazâččiđ
6362,spazierengehen::V,sétál,vä´ʒʒed
6363,spazierengehen::V,sétál,гульедтэ
6364,eilen::V,siet,voetsedh
6365,eilen::V,siet,spájttat
6366,eilen::V,siet,doapmat
6367,eilen::V,siet,gáhččat
6368,eilen::V,siet,ki'rdettiiđ
6369,eilen::V,siet,ǩiirted
6370,eilen::V,siet,кыҏҏтэ
6371,sich beeilen::V,siet,gaahtjedh
6372,sich beeilen::V,siet,rabbat
6373,sich beeilen::V,siet,doapmat
6374,sich beeilen::V,siet,ki'rdettiiđ
6375,sich beeilen::V,siet,ǩiirted
6376,sich beeilen::V,siet,кыҏҏтэ
6377,sausen::V,robog,sjovvedh
6378,sausen::V,robog,sjuvgedit
6379,sausen::V,robog,girdit
6380,sausen::V,robog,hurgit
6381,sausen::V,robog,hurgeđ
6382,sausen::V,robog,ročâliđ
6383,sausen::V,robog,ranjestiđ
6384,sausen::V,robog,njoođeed
6385,sausen::V,robog,кыррьтэ
6386,rennen::V,fut,roehtedh
6387,rennen::V,fut,viehkat
6388,rennen::V,fut,viehkat
6389,rennen::V,fut,kaččâđ
6390,rennen::V,fut,u´rččâd
6391,rennen::V,fut,вижьнэ
6392,rennen::V,szalad,roehtedh
6393,rennen::V,szalad,viehkat
6394,rennen::V,szalad,viehkat
6395,rennen::V,szalad,kaččâđ
6396,rennen::V,szalad,u´rččâd
6397,rennen::V,szalad,вижьнэ
6398,springen::V,ugrik,njulhtjedh
6399,springen::V,ugrik,tjorkehtidh
6400,springen::V,ugrik,gahppat
6401,springen::V,ugrik,njuikut
6402,springen::V,ugrik,njuškođ
6403,springen::V,ugrik,čelliđ
6404,springen::V,ugrik,njoikkad
6405,springen::V,ugrik,njui´ǩǩeed
6406,springen::V,ugrik,нюччке
6407,klettern::V,kúszik,goetsedh
6408,klettern::V,kúszik,guohtsat
6409,klettern::V,kúszik,goargŋut
6410,klettern::V,kúszik,gorkŋodit
6411,klettern::V,kúszik,kuár'ŋuđ
6412,klettern::V,kúszik,kuärŋŋad
6413,klettern::V,kúszik,куаррӈэ
6414,schaukeln::V,hintázik,sïlnedh
6415,schaukeln::V,hintázik,suvdostit
6416,schaukeln::V,hintázik,suhkat
6417,schaukeln::V,hintázik,suilođ
6418,schaukeln::V,hintázik,veälččad
6419,schaukeln::V,hintázik,сыййпе
6420,schaukeln::V,hintázik,суййпе
6421,kriechen::V,kúszik,kråapedh
6422,kriechen::V,kúszik,biehket
6423,kriechen::V,kúszik,beahkit
6424,kriechen::V,kúszik,peeḥiđ
6425,kriechen::V,kúszik,kuán'ttuđ
6426,kriechen::V,kúszik,piä´ǩǩed
6427,kriechen::V,kúszik,пе̄гке
6428,schwimmen::V,úszik,voejedh
6429,schwimmen::V,úszik,vuodjat
6430,schwimmen::V,úszik,vuodjat
6431,schwimmen::V,úszik,vuoijâđ
6432,schwimmen::V,úszik,vuõjjâd
6433,schwimmen::V,úszik,вӯййе
6434,tauchen::V,merül,tjarnedh
6435,tauchen::V,merül,tjummiestidh
6436,tauchen::V,merül,buoktjat
6437,tauchen::V,merül,buokčat
6438,tauchen::V,merül,puoh'čâđ
6439,tauchen::V,merül,čaaŋŋled
6440,tauchen::V,merül,чо̄а̄ӈӈэ
6441,rudern::V,evez,sovkedh
6442,rudern::V,evez,suhkat
6443,rudern::V,evez,ájrustit
6444,rudern::V,evez,suhkat
6445,rudern::V,evez,suvdeđ
6446,rudern::V,evez,suuḥâđ
6447,rudern::V,evez,suukkâd
6448,rudern::V,evez,сугкэ
6449,fahren::V,jár,vuelkedh
6450,fahren::V,jár,vuodjet
6451,fahren::V,jár,vuodjit
6452,fahren::V,jár,vyeijiđ
6453,fahren::V,jár,vue´jjad
6454,fahren::V,jár,выййе
6455,fahren::V,megy,vuelkedh
6456,fahren::V,megy,vuodjet
6457,fahren::V,megy,vuodjit
6458,fahren::V,megy,vyeijiđ
6459,fahren::V,megy,vue´jjad
6460,fahren::V,megy,выййе
6461,fahren::V,utazik,vuelkedh
6462,fahren::V,utazik,vuodjet
6463,fahren::V,utazik,vuodjit
6464,fahren::V,utazik,vyeijiđ
6465,fahren::V,utazik,vue´jjad
6466,fahren::V,utazik,выййе
6467,fliegen::V,száll,haeliehtidh
6468,fliegen::V,száll,háledit
6469,fliegen::V,száll,girdde
6470,fliegen::V,száll,girdit
6471,fliegen::V,száll,kirdeđ
6472,fliegen::V,száll,ǩe´rdded
6473,fliegen::V,száll,кыррьтэ
6474,gehen::V,megy,juhtedh
6475,gehen::V,megy,vádtset
6476,gehen::V,megy,mannat
6477,gehen::V,megy,jotteeđ
