,Concept_ID,se,os
4860,zusammen::ADV,siegen,иумӕ
4861,zusammen::ADV,oktan,иумӕ
4862,zusammen::ADV,ovttas,иумӕ
4863,zusammen::ADV,čoahkis,иумӕ
4864,zusammen::ADV,oovtâst,иумӕ
4865,zusammen::ADV,õõutsââ´jest,иумӕ
4866,zusammen::ADV,аххтан,иумӕ
4867,zusammen::ADV,эфтэсьт,иумӕ
4868,lange::ADV,guhkiem,бирæ рæстæг
4869,lange::ADV,guhkev,бирæ рæстæг
4870,lange::ADV,mælggadav,бирæ рæстæг
4871,lange::ADV,guhká,бирæ рæстæг
4872,lange::ADV,kuhe,бирæ рæстæг
4873,lange::ADV,kuhháá,бирæ рæстæг
4874,lange::ADV,kuu´ǩǩ,бирæ рæстæг
4875,lange::ADV,кугкь,бирæ рæстæг
4876,plötzlich::ADV,faahketji,æвиппайды
4877,plötzlich::ADV,faahketji,æваст
4878,plötzlich::ADV,hæhkkat,æвиппайды
4879,plötzlich::ADV,hæhkkat,æваст
4880,plötzlich::ADV,fáhkkestaga,æвиппайды
4881,plötzlich::ADV,fáhkkestaga,æваст
4882,plötzlich::ADV,fakkist,æвиппайды
4883,plötzlich::ADV,fakkist,æваст
4884,plötzlich::ADV,kruu´ta,æвиппайды
4885,plötzlich::ADV,kruu´ta,æваст
4886,plötzlich::ADV,а̄йнханна,æвиппайды
4887,plötzlich::ADV,а̄йнханна,æваст
4888,sofort::ADV,dallegh,уыцы сахат
4889,sofort::ADV,dallegh,уайтагъд
4890,sofort::ADV,dalá,уыцы сахат
4891,sofort::ADV,dalá,уайтагъд
4892,sofort::ADV,dalánagi,уыцы сахат
4893,sofort::ADV,dalánagi,уайтагъд
4894,sofort::ADV,dakkavide,уыцы сахат
4895,sofort::ADV,dakkavide,уайтагъд
4896,sofort::ADV,dakkaviđe,уыцы сахат
4897,sofort::ADV,dakkaviđe,уайтагъд
4898,sofort::ADV,tállán,уыцы сахат
4899,sofort::ADV,tállán,уайтагъд
4900,sofort::ADV,naraaz,уыцы сахат
4901,sofort::ADV,naraaz,уайтагъд
4902,sofort::ADV,атть,уыцы сахат
4903,sofort::ADV,атть,уайтагъд
4904,später::ADV,mænngan ,фæстæдæр
4905,später::ADV,maŋŋebut,фæстæдæр
4906,später::ADV,maŋŋel,фæстæдæр
4907,später::ADV,maŋ̣eláá,фæстæдæр
4908,später::ADV,mâ´ŋŋlakast,фæстæдæр
4909,später::ADV,маӈӈа,фæстæдæр
4910,jetzt::ADV,daelie,ныр
4911,jetzt::ADV,dal,ныр
4912,jetzt::ADV,dal,ныр
4913,jetzt::ADV,tääl,ныр
4914,jetzt::ADV,ââ´n,ныр
4915,jetzt::ADV,атть,ныр
4916,heute::ADV,daenbien,абон
4917,heute::ADV,uddni,абон
4918,heute::ADV,odne,абон
4919,heute::ADV,onne,абон
4920,heute::ADV,tä´bbe,абон
4921,heute::ADV,та̄ррьм,абон
4922,morgen::ADV,jirreden,райсом
4923,morgen::ADV,idet,райсом
4924,morgen::ADV,ihttin,райсом
4925,morgen::ADV,itten,райсом
4926,morgen::ADV,jâđđa,райсом
4927,morgen::ADV,янта,райсом
4928,bald::ADV,varke,тагъд
4929,bald::ADV,varke,рæхджы
4930,bald::ADV,ruvva,тагъд
4931,bald::ADV,ruvva,рæхджы
4932,bald::ADV,farga,тагъд
4933,bald::ADV,farga,рæхджы
4934,bald::ADV,vorgâ,тагъд
4935,bald::ADV,vorgâ,рæхджы
4936,bald::ADV,sõrgg,тагъд
4937,bald::ADV,sõrgg,рæхджы
4938,bald::ADV,вэхтэнне,тагъд
4939,bald::ADV,вэхтэнне,рæхджы
4940,dann::ADV,die,стæй
4941,dann::ADV,dalloj,стæй
4942,dann::ADV,de,стæй
4943,dann::ADV,te,стæй
4944,dann::ADV,de,стæй
4945,dann::ADV,teä,стæй
4946,dann::ADV,â´tte,стæй
4947,dann::ADV,те,стæй
4948,gestern::ADV,jååktan,знон
4949,gestern::ADV,iektu,знон
4950,gestern::ADV,ikte,знон
4951,gestern::ADV,jieh't,знон
4952,gestern::ADV,jåhtta,знон
4953,gestern::ADV,яххта,знон
4954,einst::ADV,dejpeli,кӕддӕр
4955,einst::ADV,åvdebut,кӕддӕр
4956,einst::ADV,áigi,кӕддӕр
4957,einst::ADV,dolin,кӕддӕр
4958,einst::ADV,tovle,кӕддӕр
4959,einst::ADV,tuu´l,кӕддӕр
4960,einst::ADV,э̄ххьтэшьт,кӕддӕр
4961,damals::ADV,aejkien,уæд
4962,damals::ADV,dalloj,уæд
4963,damals::ADV,dalle,уæд
4964,damals::ADV,talle,уæд
4965,damals::ADV,te´l,уæд
4966,damals::ADV,teä´l,уæд
4967,damals::ADV,танна,уæд
4968,danach::ADV,mïnngesne,стæй
4969,danach::ADV,mïnngesne,уый фæстæ
4970,danach::ADV,dan maŋŋela,стæй
4971,danach::ADV,dan maŋŋela,уый фæстæ
4972,danach::ADV,maŋŋil,стæй
4973,danach::ADV,maŋŋil,уый фæстæ
4974,danach::ADV,das maŋŋá,стæй
4975,danach::ADV,das maŋŋá,уый фæстæ
4976,danach::ADV,maŋ̣a,стæй
4977,danach::ADV,maŋ̣a,уый фæстæ
4978,danach::ADV,mâ´ŋŋlest,стæй
4979,danach::ADV,mâ´ŋŋlest,уый фæстæ
4980,danach::ADV,маӈӈа,стæй
4981,danach::ADV,маӈӈа,уый фæстæ
4982,vorher::ADV,aarebi,раздæр
4983,vorher::ADV,åvddål,раздæр
4984,vorher::ADV,árat,раздæр
4985,vorher::ADV,ovdâl,раздæр
4986,vorher::ADV,ouddâl,раздæр
4987,vorher::ADV,а̄йка,раздæр
4988,zuerst::ADV,voestegh,фыццаг
4989,zuerst::ADV,álgon,фыццаг
4990,zuerst::ADV,vuos,фыццаг
4991,zuerst::ADV,vuohččan,фыццаг
4992,zuerst::ADV,vuoč'čin,фыццаг
4993,zuerst::ADV,vuõ´ste,фыццаг
4994,zuerst::ADV,vuõs'smõõssân,фыццаг
4995,zuerst::ADV,э̄ввтла,фыццаг
4996,zuerst::ADV,э̄ввтэль,фыццаг
4997,einmal::ADV,ikth,иу хатт
4998,einmal::ADV,akti,иу хатт
4999,einmal::ADV,okte,иу хатт
5000,einmal::ADV,ohtii,иу хатт
5001,einmal::ADV,kojo,иу хатт
5002,einmal::ADV,måttmešt,иу хатт
5003,einmal::ADV,э̄фт вэ̄рр,иу хатт
5004,manchmal::ADV,muvhtene,хатт
5005,manchmal::ADV,muhttijn,хатт
5006,manchmal::ADV,duolla dálla,хатт
5007,manchmal::ADV,muhtumin,хатт
5008,manchmal::ADV,kuásnii,хатт
5009,manchmal::ADV,måttmešt,хатт
5010,manchmal::ADV,kuä´ss-ne,хатт
5011,manchmal::ADV,мудта вэ̄р,хатт
5012,oft::ADV,daamtaj,арæх
5013,oft::ADV,álu,арæх
5014,oft::ADV,ábaj,арæх
5015,oft::ADV,dájvvá,арæх
5016,oft::ADV,dávjá,арæх
5017,oft::ADV,távjá,арæх
5018,oft::ADV,täujja,арæх
5019,oft::ADV,то̄а̄ййв,арæх
5020,immer::ADV,iktesth,ӕдзух
5021,immer::ADV,eejnegen,ӕдзух
5022,immer::ADV,agev,ӕдзух
5023,immer::ADV,álo,ӕдзух
5024,immer::ADV,ain,ӕдзух
5025,immer::ADV,ovttuu,ӕдзух
5026,immer::ADV,pâi,ӕдзух
5027,immer::ADV,пай,ӕдзух
5028,niemals::ADV,ij gåessie,никуы
5029,niemals::ADV,ij gåessie,никæд
5030,niemals::ADV,ij goassak,никуы
5031,niemals::ADV,ij goassak,никæд
5032,niemals::ADV,ij ihkenis,никуы
5033,niemals::ADV,ij ihkenis,никæд
5034,niemals::ADV,ii goassege,никуы
5035,niemals::ADV,ii goassege,никæд
5036,niemals::ADV,ij kuás'sin,никуы
5037,niemals::ADV,ij kuás'sin,никæд
5038,niemals::ADV,ij ni kuä´ss,никуы
5039,niemals::ADV,ij ni kuä´ss,никæд
5040,niemals::ADV,эйй никуэссь,никуы
5041,niemals::ADV,эйй никуэссь,никæд
5042,hier::ADV,daagkoe,ам
5043,hier::ADV,dála,ам
5044,hier::ADV,dánna,ам
5045,hier::ADV,dá,ам
5046,hier::ADV,dás,ам
5047,hier::ADV,taa,ам
5048,hier::ADV,tää,ам
5049,hier::ADV,ta´ltte,ам
5050,hier::ADV,тала,ам
5051,hier::ADV,тэста,ам
5052,hierhin::ADV,diekie,ардӕм
5053,hierhin::ADV,dási,ардӕм
5054,hierhin::ADV,diehki,ардӕм
5055,hierhin::ADV,deike,ардӕм
5056,hierhin::ADV,teehi,ардӕм
5057,hierhin::ADV,tii´ǩ,ардӕм
5058,hierhin::ADV,тӣге,ардӕм
5059,von hier::ADV,daebpede,ардыгæй
5060,von hier::ADV,dássta,ардыгæй
5061,von hier::ADV,dáppelt,ардыгæй
5062,von hier::ADV,dáppe,ардыгæй
5063,von hier::ADV,tástán,ардыгæй
5064,von hier::ADV,tääiǥ,ардыгæй
5065,von hier::ADV,tääi´ben,ардыгæй
5066,von hier::ADV,тэста,ардыгæй
5067,dort::ADV,dagkoe,уым
5068,dort::ADV,dale,уым
5069,dort::ADV,dakko,уым
5070,dort::ADV,tuo,уым
5071,dort::ADV,tovben,уым
5072,dort::ADV,to´ben,уым
5073,dort::ADV,тёллэ,уым
5074,dort::ADV,тамьпе,уым
5075,dorthin::ADV,dahkoe,уырдӕм
5076,dorthin::ADV,dåhku,уырдӕм
5077,dorthin::ADV,dohko,уырдӕм
5078,dorthin::ADV,diehko,уырдӕм
5079,dorthin::ADV,tuohu,уырдӕм
5080,dorthin::ADV,tok,уырдӕм
5081,dorthin::ADV,tok-aa,уырдӕм
5082,dorthin::ADV,то̄гэ,уырдӕм
5083,vorwärts::ADV,fraamme,размӕ
5084,vorwärts::ADV,åvddån,размӕ
5085,vorwärts::ADV,ovddas,размӕ
5086,vorwärts::ADV,oovdâs,размӕ
5087,vorwärts::ADV,ooudâs,размӕ
5088,vorwärts::ADV,ooudårra,размӕ
5089,vorwärts::ADV,эвтэс,размӕ
5090,rückwärts::ADV,mænngese,фӕстӕмӕ
5091,rückwärts::ADV,ruoptobadáj,фӕстӕмӕ
5092,rückwärts::ADV,maŋás,фӕстӕмӕ
5093,rückwärts::ADV,majaskulij,фӕстӕмӕ
5094,rückwärts::ADV,mââjas,фӕстӕмӕ
5095,rückwärts::ADV,mâ´ŋŋla,фӕстӕмӕ
5096,rückwärts::ADV,мо̄а̄з,фӕстӕмӕ
5097,rückwärts::ADV,мо̄а̄ст,фӕстӕмӕ
5098,zurück::ADV,bååstede,фӕстӕмӕ
5099,zurück::ADV,ruoptus,фӕстӕмӕ
5100,zurück::ADV,maŋus,фӕстӕмӕ
5101,zurück::ADV,ruoktot,фӕстӕмӕ
5102,zurück::ADV,maassâd,фӕстӕмӕ
5103,zurück::ADV,vä´st,фӕстӕмӕ
5104,zurück::ADV,mååusat,фӕстӕмӕ
5105,zurück::ADV,мо̄а̄з,фӕстӕмӕ
5106,zurück::ADV,мо̄а̄ст,фӕстӕмӕ
5107,unten::ADV,vuelnie,дæлæ
5108,unten::ADV,vuelnie,дæлейы
5109,unten::ADV,vuelnie,бынæй
5110,unten::ADV,vuollen,дæлæ
5111,unten::ADV,vuollen,дæлейы
5112,unten::ADV,vuollen,бынæй
5113,unten::ADV,vuollin,дæлæ
5114,unten::ADV,vuollin,дæлейы
5115,unten::ADV,vuollin,бынæй
5116,unten::ADV,vyellin,дæлæ
5117,unten::ADV,vyellin,дæлейы
5118,unten::ADV,vyellin,бынæй
5119,unten::ADV,vue´llen,дæлæ
5120,unten::ADV,vue´llen,дæлейы
5121,unten::ADV,vue´llen,бынæй
5122,unten::ADV,вӯлльн,дæлæ
5123,unten::ADV,вӯлльн,дæлейы
5124,unten::ADV,вӯлльн,бынæй
5125,hinab::ADV,våålese,дӕлӕмӕ
5126,hinab::ADV,våålese,уырдыгмӕ
5127,hinab::ADV,vuolus,дӕлӕмӕ
5128,hinab::ADV,vuolus,уырдыгмӕ
5129,hinab::ADV,vulos,дӕлӕмӕ
5130,hinab::ADV,vulos,уырдыгмӕ
5131,hinab::ADV,vuá'lás,дӕлӕмӕ
5132,hinab::ADV,vuá'lás,уырдыгмӕ
5133,hinab::ADV,vuâlas,дӕлӕмӕ
5134,hinab::ADV,vuâlas,уырдыгмӕ
5135,hinab::ADV,валас,дӕлӕмӕ
5136,hinab::ADV,валас,уырдыгмӕ
5137,oben::ADV,bijjene,уӕле
5138,oben::ADV,baddjen,уӕле
5139,oben::ADV,badjin,уӕле
5140,oben::ADV,paijeen,уӕле
5141,oben::ADV,pâ´jjen,уӕле
5142,oben::ADV,tunââ´lmest,уӕле
5143,oben::ADV,пайенҍ,уӕле
5144,hinauf::ADV,bæjjese,уӕлӕмӕ
5145,hinauf::ADV,bajás,уӕлӕмӕ
5146,hinauf::ADV,bajás,уӕлӕмӕ
5147,hinauf::ADV,pajas,уӕлӕмӕ
5148,hinauf::ADV,pââjas,уӕлӕмӕ
5149,hinauf::ADV,пайяс,уӕлӕмӕ
5150,überall::ADV,gaajhkene lehkesne,алыран
5151,überall::ADV,gaajhkene lehkesne,алкæм
5152,überall::ADV,gaajhkene lehkesne,кæмдæриддæр
5153,überall::ADV,juohkka sajen,алыран
5154,überall::ADV,juohkka sajen,алкæм
5155,überall::ADV,juohkka sajen,кæмдæриддæр
5156,überall::ADV,juohke sajis,алыран
5157,überall::ADV,juohke sajis,алкæм
5158,überall::ADV,juohke sajis,кæмдæриддæр
5159,überall::ADV,jya'hisaajeest,алыран
5160,überall::ADV,jya'hisaajeest,алкæм
5161,überall::ADV,jya'hisaajeest,кæмдæриддæр
5162,überall::ADV,vee´zz,алыран
5163,überall::ADV,vee´zz,алкæм
5164,überall::ADV,vee´zz,кæмдæриддæр
5165,überall::ADV,pukvee´zz,алыран
5166,überall::ADV,pukvee´zz,алкæм
5167,überall::ADV,pukvee´zz,кæмдæриддæр
5168,überall::ADV,пугквесь,алыран
5169,überall::ADV,пугквесь,алкæм
5170,überall::ADV,пугквесь,кæмдæриддæр
5171,nicht::ADV,ij,нӕ
5172,nicht::ADV,ij,нӕ
5173,nicht::ADV,ii,нӕ
5174,nicht::ADV,ij,нӕ
5175,nicht::ADV,ij,нӕ
5176,nicht::ADV,эйй,нӕ
5177,ein wenig::ADV,ånnetje,чысыл
5178,ein wenig::ADV,ahtjetje,чысыл
5179,ein wenig::ADV,binná,чысыл
5180,ein wenig::ADV,veahá,чысыл
5181,ein wenig::ADV,ucánjii,чысыл
5182,ein wenig::ADV,occanj,чысыл
5183,ein wenig::ADV,simmna,чысыл
5184,ein wenig::ADV,сада,чысыл
5185,ein wenig::ADV,садаматта,чысыл
5186,kaum::ADV,jallan,цъус
5187,kaum::ADV,vánet,цъус
5188,kaum::ADV,báljo,цъус
5189,kaum::ADV,illá,цъус
5190,kaum::ADV,illvaa,цъус
5191,kaum::ADV,мале,цъус
5192,kaum::ADV,элэлэ,цъус
5193,sehr::ADV,sagk,тынг
5194,sehr::ADV,sagk,иттӕг
5195,sehr::ADV,riek,тынг
5196,sehr::ADV,riek,иттӕг
5197,sehr::ADV,sieldes,тынг
5198,sehr::ADV,sieldes,иттӕг
5199,sehr::ADV,hui,тынг
5200,sehr::ADV,hui,иттӕг
5201,sehr::ADV,ollu,тынг
5202,sehr::ADV,ollu,иттӕг
5203,sehr::ADV,čuuvtij,тынг
5204,sehr::ADV,čuuvtij,иттӕг
5205,sehr::ADV,sami,тынг
5206,sehr::ADV,sami,иттӕг
5207,sehr::ADV,čuu´t,тынг
5208,sehr::ADV,čuu´t,иттӕг
5209,sehr::ADV,пэре,тынг
5210,sehr::ADV,пэре,иттӕг
5211,sehr::ADV,чофта,тынг
5212,sehr::ADV,чофта,иттӕг
5213,so::ADV,numhtie,афтӕ
5214,so::ADV,nav,афтӕ
5215,so::ADV,nuov,афтӕ
5216,so::ADV,nåv,афтӕ
5217,so::ADV,nu,афтӕ
5218,so::ADV,näävt,афтӕ
5219,so::ADV,de,афтӕ
5220,so::ADV,nu´t,афтӕ
5221,so::ADV,nääi´t,афтӕ
5222,so::ADV,те̄льнэ,афтӕ
5223,noch::ADV,annje,ма
5224,noch::ADV,ájn,ма
5225,noch::ADV,vilá,ма
5226,noch::ADV,ain,ма
5227,noch::ADV,vela,ма
5228,noch::ADV,võl,ма
5229,noch::ADV,veâl,ма
5230,noch::ADV,вя̄л,ма
5231,nur::ADV,ajve,канд
5232,nur::ADV,ajve,ӕрмӕст
5233,nur::ADV,barre,канд
5234,nur::ADV,barre,ӕрмӕст
5235,nur::ADV,dåssjå,канд
5236,nur::ADV,dåssjå,ӕрмӕст
5237,nur::ADV,dušše,канд
5238,nur::ADV,dušše,ӕрмӕст
5239,nur::ADV,váá,канд
5240,nur::ADV,váá,ӕрмӕст
5241,nur::ADV,pâi,канд
5242,nur::ADV,pâi,ӕрмӕст
5243,nur::ADV,leša,канд
5244,nur::ADV,leša,ӕрмӕст
5245,nur::ADV,tåå´lǩ,канд
5246,nur::ADV,tåå´lǩ,ӕрмӕст
5247,nur::ADV,лэша,канд
5248,nur::ADV,лэша,ӕрмӕст
5249,nur::ADV,лышшэ,канд
5250,nur::ADV,лышшэ,ӕрмӕст
5251,schon::ADV,joe,нырид
5252,schon::ADV,juo,нырид
5253,schon::ADV,juo,нырид
5254,schon::ADV,juo,нырид
5255,schon::ADV,ju´n,нырид
5256,schon::ADV,ё,нырид
5257,wieder::ADV,vihth,ногӕй
5258,wieder::ADV,aajmoen,ногӕй
5259,wieder::ADV,vas,ногӕй
5260,wieder::ADV,ådåsis,ногӕй
5261,wieder::ADV,fas,ногӕй
5262,wieder::ADV,vuot,ногӕй
5263,wieder::ADV,vest,ногӕй
5264,wieder::ADV,däs,ногӕй
5265,wieder::ADV,e´pet,ногӕй
5266,wieder::ADV,аввта,ногӕй
5267,wieder::ADV,о̄дтсэ,ногӕй
5268,vor::PRP,åvteste,разы
5269,vor::PRP,ålggolin,разы
5270,vor::PRP,ovddas,разы
5271,vor::PRP,oovdâst,разы
5272,vor::PRP,ooudâst,разы
5273,vor::PRP,авьтэмьбе̄лльт,разы
5274,hinter::PRP,duekesne,фӕстӕ
5275,hinter::PRP,duogen,фӕстӕ
5276,hinter::PRP,maŋŋelin,фӕстӕ
5277,hinter::PRP,maŋil,фӕстӕ
5278,hinter::PRP,duogás,фӕстӕ
5279,hinter::PRP,tyeḥin,фӕстӕ
5280,hinter::PRP,tue´ǩǩen,фӕстӕ
5281,hinter::PRP,маӈельт,фӕстӕ
5282,unter::PRP,nuelesne,бын
5283,unter::PRP,vuolen,бын
5284,unter::PRP,vuolde,бын
5285,unter::PRP,vyel'ni,бын
5286,unter::PRP,vue´llen,бын
5287,unter::PRP,вӯлльнҍ,бын
5288,durch::PRP,vieken,æхсæнты
5289,durch::PRP,tjadá,æхсæнты
5290,durch::PRP,-rájge,æхсæнты
5291,durch::PRP,čađa,æхсæнты
5292,durch::PRP,čoođâ,æхсæнты
5293,durch::PRP,čõõđ,æхсæнты
5294,durch::PRP,pääi´ǩ,æхсæнты
5295,durch::PRP,че̄д,æхсæнты
5296,neben::PRP,baaltese,цур
5297,neben::PRP,báldan,цур
5298,neben::PRP,bálddas,цур
5299,neben::PRP,paaldâst,цур
5300,neben::PRP,paaldâst,цур
5301,neben::PRP,поалльтэ,цур
5302,zwischen::PRP,gaskesne,астӕу
5303,zwischen::PRP,gasska,астӕу
5304,zwischen::PRP,gaskkas,астӕу
5305,zwischen::PRP,kooskâst,астӕу
5306,zwischen::PRP,kâskka,астӕу
5307,zwischen::PRP,кэскэсьт,астӕу
5308,zwischen::PRP,кэ̄скэль,астӕу
5309,wegen::PRP,dïete,тыххай
5310,wegen::PRP,gaevhtieh,тыххай
5311,wegen::PRP,diehti,тыххай
5312,wegen::PRP,dihte,тыххай
5313,wegen::PRP,geažil,тыххай
5314,wegen::PRP,tet,тыххай
5315,wegen::PRP,diõtt,тыххай
5316,wegen::PRP,ǩeäč'ča,тыххай
5317,wegen::PRP,гуэйке,тыххай
5318,dies::PRN,dihte,ай
5319,dies::PRN,dát,ай
5320,dies::PRN,dát,ай
5321,dies::PRN,táát,ай
5322,dies::PRN,tät,ай
5323,dies::PRN,tiett-aa,ай
5324,dies::PRN,тэдт,ай
5325,das::PRN,dohte,уый
5326,das::PRN,dat,уый
5327,das::PRN,dat,уый
5328,das::PRN,tot,уый
5329,das::PRN,tõt,уый
5330,das::PRN,тудт,уый
5331,alles::PRN,gaajhke,алцы
5332,alles::PRN,gaajhke,æппæтдæр
5333,alles::PRN,gaajhke,иууылдӕр
5334,alles::PRN,gájkka,алцы
5335,alles::PRN,gájkka,æппæтдæр
5336,alles::PRN,gájkka,иууылдӕр
5337,alles::PRN,buot,алцы
5338,alles::PRN,buot,æппæтдæр
5339,alles::PRN,buot,иууылдӕр
5340,alles::PRN,puoh,алцы
5341,alles::PRN,puoh,æппæтдæр
5342,alles::PRN,puoh,иууылдӕр
5343,alles::PRN,puk,алцы
5344,alles::PRN,puk,æппæтдæр
5345,alles::PRN,puk,иууылдӕр
5346,alles::PRN,пугк,алцы
5347,alles::PRN,пугк,æппæтдæр
5348,alles::PRN,пугк,иууылдӕр
5349,ich::PRN,manne,æз
5350,ich::PRN,mån,æз
5351,ich::PRN,månnå,æз
5352,ich::PRN,mun,æз
5353,ich::PRN,mun,æз
5354,ich::PRN,munnâ,æз
5355,ich::PRN,mon,æз
5356,ich::PRN,мунн,æз
5357,du::PRN,datne,ды
5358,du::PRN,dån,ды
5359,du::PRN,don,ды
5360,du::PRN,tun,ды
5361,du::PRN,ton,ды
5362,du::PRN,то̄нн,ды
5363,er::PRN,dïhte,уый
5364,er::PRN,sån,уый
5365,er::PRN,son,уый
5366,er::PRN,sun,уый
5367,er::PRN,son,уый
5368,er::PRN,со̄нн,уый
5369,wir::PRN,mijjieh,мах
5370,wir::PRN,mij,мах
5371,wir::PRN,mii,мах
5372,wir::PRN,mij,мах
5373,wir::PRN,mij,мах
5374,wir::PRN,мыйй,мах
5375,ihr::PRN,dijjie,сымах
5376,ihr::PRN,dij,сымах
5377,ihr::PRN,dii,сымах
5378,ihr::PRN,tij,сымах
5379,ihr::PRN,tij,сымах
5380,ihr::PRN,тыйй,сымах
5381,sie::PRN,dah,уыдон
5382,sie::PRN,sij,уыдон
5383,sie::PRN,sii,уыдон
5384,sie::PRN,sij,уыдон
5385,sie::PRN,sij,уыдон
5386,sie::PRN,сыйй,уыдон
5387,was::FPRN,mij,цы
5388,was::FPRN,mij,цы
5389,was::FPRN,mii,цы
5390,was::FPRN,mii,цы
5391,was::FPRN,mii,цы
5392,was::FPRN,мӣ,цы
5393,wer::FPRN,gie,чи
5394,wer::FPRN,guhti,чи
5395,wer::FPRN,gii,чи
5396,wer::FPRN,guhte,чи
5397,wer::FPRN,kii,чи
5398,wer::FPRN,ǩii,чи
5399,wer::FPRN,kåå´tt,чи
5400,wer::FPRN,ке̄,чи
5401,wo::FADV,gusnie,кӕм
5402,wo::FADV,gånnå,кӕм
5403,wo::FADV,gos,кӕм
5404,wo::FADV,kost,кӕм
5405,wo::FADV,ko´st,кӕм
5406,wo::FADV,касьт,кӕм
5407,wohin::FADV,gogka,кӕдӕм
5408,wohin::FADV,gåsi,кӕдӕм
5409,wohin::FADV,gosa,кӕдӕм
5410,wohin::FADV,kuus,кӕдӕм
5411,wohin::FADV,koozz,кӕдӕм
5412,wohin::FADV,ко̄з,кӕдӕм
5413,wie::FADV,guktie,куыд
5414,wie::FADV,gumhtie,куыд
5415,wie::FADV,gåktu,куыд
5416,wie::FADV,mot,куыд
5417,wie::FADV,mahte,куыд
5418,wie::FADV,mä´htt,куыд
5419,wie::FADV,ко̄ххт,куыд
